N1,N2,...,Nx
[26, 25, 37, 0, 32, 35, 7, 26, 10, 4, 22, 47, 47, 34, 49, 9, 14, 16, 15, 34, 39, 36, 11, 20, 35, 2, 45, 12, 4, 50, 1, 30, 9, 2, 40, 30, 23, 24, 23, 36, 42, 6, 29, 0, 40, 10, 5, 16, 27, 28, 6, 32, 2, 40, 23, 19, 29, 16, 26, 21, 26, 38, 38, 23, 39, 11, 7, 22, 43, 25, 32, 14, 21, 48, 6, 31, 2, 43, 10, 50, 39, 0, 33, 14, 16, 34, 0, 28, 42, 27, 0, 31, 11, 5, 1, 6, 8, 40, 50, 14, 8, 19, 37, 7, 6, 15, 32, 42]
[8, 20, 37, 0, 18, 48, 30, 4, 5, 29, 48, 9, 15, 4, 9, 16, 8, 18, 14, 25, 46, 17, 21, 16, 13, 49, 34, 15, 6, 19, 25, 5, 10, 38, 49, 46, 6, 19, 10, 41, 44, 36, 12, 40, 0, 46, 35, 49, 8, 3, 35, 33, 29, 24, 38, 13, 38, 42, 2, 19, 15, 11, 6, 40, 13, 43, 1, 46, 46, 12, 46, 24, 36, 31, 38, 47, 15, 27, 24, 14, 31, 17, 5, 48, 28, 32, 33, 45, 28, 2, 0, 34, 31, 14, 1, 5, 10, 17, 4, 8, 10, 27, 29, 22, 38, 14, 15, 26]
[22, 18, 4, 48, 11, 0, 9, 14, 20, 15, 12, 20, 23, 3, 20, 7, 27, 32, 22, 13, 5, 0, 20, 27, 47, 11, 20, 39, 31, 48, 24, 45, 9, 3, 49, 31, 49, 27, 2, 22, 38, 7, 46, 10, 46, 0, 26, 19, 15, 0, 39, 34, 35, 36, 23, 45, 36, 8, 41, 15, 13, 11, 44, 14, 9, 27, 32, 16, 13, 44, 32, 0, 48, 42, 26, 22, 14, 36, 6, 38, 31, 46, 19, 11, 24, 28, 0, 23, 9, 11, 11, 10, 2, 35, 21, 8, 23, 12, 7, 12, 6, 40, 17, 43, 8, 29, 6, 4]
[33, 13, 21, 48, 8, 2, 12, 4, 30, 41, 17, 0, 17, 19, 27, 38, 14, 27, 9, 45, 17, 2, 3, 43, 43, 15, 45, 43, 27, 3, 22, 29, 50, 3, 2, 32, 44, 17, 12, 26, 10, 41, 25, 5, 35, 26, 0, 33, 3, 37, 45, 17, 2, 29, 39, 24, 35, 47, 10, 30, 42, 10, 1, 25, 1, 4, 27, 25, 2, 25, 9, 6, 29, 15, 11, 26, 10, 4, 21, 29, 15, 12, 3, 30, 31, 19, 40, 23, 47, 10, 23, 4, 10, 16, 30, 30, 40, 49, 8, 23, 44, 50, 4, 2, 38, 3, 22, 37]
[17, 8, 47, 2, 43, 33, 28, 37, 1, 28, 26, 43, 14, 22, 17, 12, 14, 22, 20, 25, 26, 36, 37, 8, 1, 24, 30, 13, 23, 36, 6, 25, 28, 40, 21, 18, 50, 50, 7, 8, 17, 48, 19, 16, 49, 19, 33, 0, 38, 14, 44, 36, 24, 47, 25, 42, 1, 3, 15, 12, 38, 41, 17, 36, 10, 47, 17, 27, 0, 22, 13, 14, 37, 30, 2, 25, 43, 30, 43, 45, 47, 3, 7, 33, 41, 37, 5, 44, 47, 30, 20, 27, 37, 49, 17, 7, 4, 38, 27, 48, 27, 39, 19, 11, 33, 12, 8, 35]
[27, 49, 31, 35, 29, 7, 35, 9, 5, 45, 4, 26, 34, 0, 48, 43, 13, 33, 48, 0, 39, 9, 42, 2, 28, 32, 43, 16, 33, 24, 7, 35, 32, 16, 10, 42, 33, 29, 1, 40, 12, 48, 33, 27, 8, 15, 3, 38, 0, 14, 41, 17, 29, 33, 7, 42, 30, 18, 12, 8, 43, 34, 28, 42, 15, 30, 12, 8, 35, 20, 29, 33, 46, 25, 45, 39, 6, 28, 33, 48, 25, 44, 44, 34, 19, 24, 16, 11, 32, 15, 38, 5, 16, 5, 11, 1, 47, 15, 50, 49, 11, 26, 44, 0, 48, 0, 9, 17]
[9, 33, 1, 40, 26, 21, 22, 44, 38, 36, 20, 40, 47, 21, 12, 36, 41, 9, 37, 16, 49, 3, 1, 18, 26, 5, 21, 5, 12, 6, 14, 19, 13, 39, 25, 2, 34, 0, 37, 24, 21, 21, 31, 28, 3, 0, 37, 14, 14, 0, 41, 19, 41, 7, 50, 11, 3, 47, 8, 49, 45, 13, 10, 50, 43, 29, 36, 43, 40, 11, 48, 23, 40, 40, 32, 19, 9, 25, 10, 25, 33, 24, 48, 34, 5, 4, 30, 44, 27, 11, 37, 3, 27, 4, 39, 30, 0, 39, 46, 22, 46, 19, 46, 14, 47, 38, 6, 22]
[40, 29, 40, 25, 46, 28, 38, 45, 46, 39, 8, 33, 32, 46, 20, 6, 22, 5, 17, 36, 4, 20, 25, 4, 24, 50, 12, 25, 23, 33, 2, 36, 41, 22, 43, 29, 11, 40, 49, 22, 17, 16, 18, 6, 35, 39, 45, 44, 41, 41, 0, 13, 1, 44, 46, 26, 13, 25, 4, 44, 17, 26, 32, 37, 31, 49, 12, 9, 6, 45, 50, 6, 6, 22, 5, 46, 32, 39, 6, 15, 43, 28, 47, 32, 50, 50, 35, 28, 9, 38, 7, 29, 10, 15, 8, 35, 45, 25, 50, 26, 20, 44, 5, 24, 5, 24, 2, 10]
[46, 20, 14, 5, 33, 39, 28, 31, 37, 48, 47, 44, 15, 17, 5, 19, 45, 43, 32, 46, 3, 12, 34, 24, 39, 7, 48, 23, 17, 15, 16, 47, 1, 32, 8, 13, 44, 19, 39, 9, 19, 33, 8, 32, 33, 34, 17, 36, 17, 19, 13, 0, 25, 22, 36, 18, 8, 19, 14, 0, 36, 24, 5, 34, 23, 2, 24, 29, 9, 43, 16, 6, 37, 35, 29, 22, 44, 9, 46, 47, 30, 0, 21, 9, 5, 9, 29, 41, 26, 5, 21, 11, 5, 18, 4, 18, 36, 40, 49, 23, 44, 5, 22, 5, 5, 21, 46, 31]
[13, 15, 5, 34, 41, 22, 3, 23, 24, 5, 45, 8, 46, 19, 15, 18, 33, 18, 25, 30, 41, 43, 17, 35, 10, 40, 12, 24, 48, 7, 47, 7, 3, 42, 19, 0, 28, 32, 26, 32, 30, 32, 47, 2, 29, 35, 2, 24, 29, 41, 1, 25, 0, 48, 0, 48, 17, 16, 38, 30, 20, 27, 11, 27, 35, 33, 22, 35, 3, 21, 23, 20, 41, 28, 45, 48, 21, 44, 2, 32, 36, 47, 38, 27, 3, 34, 4, 12, 23, 42, 15, 41, 31, 14, 38, 27, 18, 49, 15, 47, 47, 9, 10, 50, 40, 42, 31, 2]
[1, 9, 39, 48, 28, 14, 34, 31, 12, 9, 37, 23, 7, 40, 37, 27, 21, 49, 16, 10, 22, 36, 36, 31, 6, 45, 37, 18, 50, 27, 7, 3, 48, 42, 48, 43, 7, 43, 48, 41, 32, 32, 9, 40, 24, 36, 29, 47, 33, 7, 44, 22, 48, 0, 16, 26, 7, 16, 35, 39, 2, 49, 23, 18, 5, 9, 6, 44, 13, 18, 13, 45, 22, 49, 18, 4, 40, 24, 1, 45, 8, 38, 39, 47, 15, 29, 36, 48, 24, 33, 33, 6, 13, 5, 4, 16, 40, 50, 39, 43, 3, 15, 39, 1, 49, 3, 3, 38]
[31, 5, 0, 47, 31, 17, 18, 36, 18, 41, 6, 15, 23, 1, 17, 29, 13, 41, 16, 44, 5, 18, 12, 5, 4, 6, 46, 28, 18, 40, 25, 11, 50, 9, 8, 29, 40, 2, 33, 35, 21, 26, 20, 23, 38, 23, 39, 25, 7, 50, 46, 36, 0, 16, 0, 21, 33, 42, 10, 22, 29, 31, 45, 17, 33, 27, 12, 30, 9, 18, 12, 23, 50, 18, 23, 37, 9, 46, 6, 37, 50, 43, 3, 34, 21, 30, 40, 7, 2, 40, 39, 21, 16, 45, 34, 17, 20, 36, 34, 5, 19, 26, 27, 1, 40, 9, 47, 21]
[47, 6, 12, 34, 35, 21, 19, 40, 39, 28, 23, 5, 1, 12, 22, 13, 19, 28, 26, 47, 4, 8, 50, 1, 37, 30, 30, 49, 0, 37, 46, 35, 38, 8, 18, 5, 2, 15, 13, 50, 22, 38, 2, 19, 13, 45, 24, 42, 42, 11, 26, 18, 48, 26, 21, 0, 11, 37, 19, 17, 20, 45, 7, 1, 22, 23, 36, 0, 24, 30, 49, 47, 25, 36, 28, 8, 48, 9, 27, 6, 42, 28, 0, 11, 27, 34, 42, 34, 11, 0, 38, 36, 14, 12, 9, 22, 36, 10, 3, 24, 31, 38, 45, 23, 16, 30, 3, 41]
[48, 25, 49, 28, 34, 37, 43, 8, 42, 12, 22, 5, 20, 35, 44, 25, 10, 22, 36, 8, 13, 17, 17, 48, 46, 28, 5, 34, 11, 49, 16, 20, 39, 32, 22, 27, 42, 50, 32, 6, 3, 16, 4, 29, 38, 36, 35, 1, 30, 3, 13, 8, 17, 7, 33, 11, 0, 28, 34, 42, 31, 39, 20, 38, 36, 9, 26, 8, 24, 18, 15, 44, 45, 32, 19, 43, 7, 0, 25, 40, 4, 0, 24, 25, 19, 10, 8, 45, 41, 19, 49, 32, 29, 40, 18, 14, 36, 47, 17, 24, 42, 6, 20, 20, 0, 37, 18, 5]
[32, 5, 38, 25, 20, 42, 4, 47, 7, 24, 2, 12, 19, 29, 5, 2, 2, 10, 46, 36, 24, 22, 21, 43, 31, 17, 48, 32, 48, 10, 39, 49, 11, 48, 13, 48, 22, 3, 32, 48, 8, 34, 34, 16, 42, 8, 47, 3, 18, 47, 25, 19, 16, 16, 42, 37, 28, 0, 6, 10, 45, 46, 36, 3, 25, 38, 26, 5, 35, 48, 30, 1, 46, 26, 39, 28, 27, 50, 34, 31, 50, 4, 45, 39, 39, 2, 33, 42, 18, 44, 24, 12, 10, 19, 3, 18, 10, 0, 4, 34, 20, 7, 3, 28, 35, 27, 1, 22]
[38, 35, 39, 10, 23, 48, 5, 2, 36, 2, 18, 49, 14, 48, 50, 45, 12, 45, 36, 8, 21, 43, 31, 30, 48, 33, 21, 15, 21, 26, 11, 2, 11, 11, 23, 42, 49, 2, 37, 39, 9, 25, 29, 26, 2, 41, 10, 15, 12, 8, 4, 14, 38, 35, 10, 19, 34, 6, 0, 44, 28, 41, 38, 32, 40, 30, 32, 40, 6, 16, 29, 34, 20, 50, 43, 41, 33, 35, 21, 18, 5, 10, 4, 35, 36, 17, 15, 48, 23, 8, 9, 35, 23, 21, 26, 12, 36, 25, 45, 12, 5, 49, 17, 42, 34, 46, 23, 47]
[40, 36, 43, 18, 24, 13, 50, 10, 19, 6, 24, 28, 17, 29, 38, 42, 40, 6, 28, 16, 15, 9, 50, 43, 9, 5, 27, 14, 18, 4, 31, 27, 6, 27, 48, 22, 34, 37, 18, 44, 11, 13, 33, 21, 19, 15, 30, 12, 8, 49, 44, 0, 30, 39, 22, 17, 42, 10, 44, 0, 15, 6, 26, 12, 17, 22, 18, 19, 21, 50, 0, 29, 41, 47, 19, 15, 27, 7, 35, 25, 33, 34, 38, 35, 24, 17, 18, 17, 36, 41, 11, 29, 30, 9, 11, 15, 34, 36, 2, 6, 44, 6, 36, 23, 11, 50, 6, 7]
[49, 38, 44, 48, 3, 18, 47, 43, 11, 16, 30, 30, 15, 24, 9, 36, 41, 21, 25, 12, 22, 17, 14, 4, 32, 49, 35, 16, 7, 46, 48, 6, 7, 8, 14, 6, 28, 28, 22, 50, 20, 2, 28, 26, 15, 13, 42, 38, 43, 45, 17, 36, 20, 2, 29, 20, 31, 45, 28, 15, 0, 41, 8, 21, 10, 15, 41, 16, 31, 25, 40, 20, 1, 50, 1, 36, 3, 36, 46, 50, 41, 45, 7, 34, 32, 36, 6, 46, 36, 25, 43, 12, 46, 12, 11, 42, 28, 9, 8, 46, 7, 24, 8, 48, 43, 14, 3, 33]
[45, 15, 34, 48, 12, 4, 36, 32, 43, 31, 32, 25, 38, 27, 37, 18, 12, 39, 33, 42, 48, 27, 17, 31, 36, 19, 19, 33, 22, 2, 3, 49, 18, 46, 11, 37, 21, 16, 24, 22, 32, 23, 39, 38, 11, 11, 10, 41, 34, 13, 26, 24, 27, 49, 31, 45, 39, 46, 41, 6, 41, 0, 36, 25, 15, 42, 15, 35, 3, 22, 50, 3, 17, 39, 1, 21, 46, 42, 33, 47, 41, 39, 9, 47, 48, 16, 49, 20, 13, 2, 23, 10, 45, 13, 35, 30, 36, 7, 50, 10, 9, 28, 47, 10, 22, 24, 45, 11]
[45, 18, 32, 39, 3, 25, 9, 37, 39, 13, 6, 31, 31, 28, 12, 45, 12, 47, 37, 28, 5, 40, 0, 13, 39, 46, 1, 5, 3, 38, 45, 17, 6, 12, 14, 12, 38, 50, 44, 46, 39, 9, 17, 38, 6, 44, 1, 17, 28, 10, 32, 5, 11, 23, 45, 7, 20, 36, 38, 26, 8, 36, 0, 22, 33, 2, 41, 36, 39, 24, 10, 47, 47, 3, 3, 48, 2, 24, 43, 12, 49, 33, 31, 39, 37, 46, 3, 41, 43, 7, 24, 32, 10, 23, 43, 34, 22, 23, 24, 25, 50, 37, 6, 3, 15, 43, 27, 29]
[29, 3, 6, 33, 35, 13, 25, 7, 18, 31, 47, 24, 18, 24, 0, 22, 24, 48, 2, 48, 41, 19, 18, 50, 41, 40, 0, 46, 5, 13, 0, 2, 22, 12, 44, 26, 33, 22, 32, 23, 6, 37, 41, 23, 40, 14, 25, 36, 42, 50, 37, 34, 27, 18, 17, 1, 38, 3, 32, 12, 21, 25, 22, 0, 45, 50, 15, 12, 36, 28, 42, 21, 1, 37, 12, 7, 25, 12, 35, 1, 46, 12, 19, 36, 36, 34, 36, 22, 29, 26, 1, 28, 38, 13, 7, 35, 8, 17, 35, 38, 43, 50, 7, 9, 46, 1, 32, 13]
[6, 20, 45, 30, 47, 13, 35, 38, 17, 21, 28, 40, 15, 7, 47, 24, 0, 30, 2, 44, 34, 21, 44, 39, 28, 4, 37, 41, 30, 31, 25, 14, 7, 20, 11, 7, 7, 34, 43, 50, 38, 38, 49, 39, 13, 9, 1, 10, 15, 43, 31, 23, 35, 5, 33, 22, 36, 25, 40, 17, 10, 15, 33, 45, 0, 11, 41, 21, 49, 32, 8, 24, 30, 3, 24, 18, 24, 6, 45, 39, 14, 8, 32, 27, 15, 16, 34, 42, 42, 19, 1, 44, 11, 48, 20, 4, 26, 3, 30, 45, 41, 9, 48, 30, 34, 11, 7, 46]
[25, 23, 48, 38, 48, 41, 4, 14, 19, 29, 17, 23, 32, 41, 6, 19, 42, 30, 30, 44, 50, 50, 46, 12, 5, 49, 49, 41, 8, 24, 31, 17, 17, 3, 13, 14, 10, 29, 31, 6, 39, 29, 24, 11, 43, 27, 4, 47, 30, 29, 49, 2, 33, 9, 27, 23, 9, 38, 30, 22, 15, 42, 2, 50, 11, 0, 36, 7, 32, 19, 13, 45, 40, 46, 42, 14, 11, 1, 5, 23, 0, 20, 8, 17, 41, 31, 18, 13, 24, 27, 40, 45, 22, 19, 1, 48, 6, 18, 37, 32, 15, 8, 2, 27, 18, 33, 49, 32]
[1, 22, 7, 45, 48, 22, 2, 41, 44, 19, 40, 13, 0, 16, 29, 11, 18, 44, 4, 32, 29, 2, 33, 26, 0, 19, 29, 17, 36, 33, 45, 36, 31, 16, 11, 26, 34, 47, 13, 2, 50, 36, 38, 7, 1, 32, 27, 17, 12, 36, 12, 24, 22, 6, 12, 36, 26, 26, 32, 18, 41, 15, 41, 15, 41, 36, 0, 10, 0, 35, 13, 20, 3, 38, 26, 8, 0, 49, 32, 39, 34, 39, 10, 1, 20, 27, 21, 39, 44, 27, 39, 25, 4, 9, 33, 42, 45, 33, 24, 42, 38, 13, 29, 16, 48, 2, 41, 43]
[11, 2, 48, 37, 23, 37, 8, 21, 37, 18, 2, 4, 2, 43, 48, 27, 18, 49, 6, 7, 34, 43, 44, 31, 1, 47, 41, 40, 6, 49, 0, 38, 19, 42, 21, 47, 43, 10, 45, 9, 33, 35, 40, 22, 46, 16, 25, 27, 8, 43, 9, 29, 35, 44, 30, 0, 8, 5, 40, 19, 16, 35, 36, 12, 21, 7, 10, 0, 3, 18, 35, 42, 48, 44, 27, 14, 27, 9, 34, 31, 11, 44, 36, 17, 7, 39, 26, 46, 2, 35, 11, 0, 48, 21, 14, 44, 46, 32, 10, 12, 3, 23, 47, 14, 10, 2, 36, 46]
[46, 18, 11, 16, 46, 12, 45, 25, 39, 45, 48, 8, 12, 22, 0, 46, 11, 3, 32, 2, 50, 30, 9, 50, 6, 27, 14, 6, 25, 21, 8, 33, 5, 26, 49, 35, 1, 20, 0, 25, 1, 15, 39, 43, 46, 13, 2, 0, 35, 40, 6, 9, 3, 13, 9, 24, 24, 35, 6, 21, 31, 3, 39, 36, 49, 32, 0, 3, 0, 28, 12, 22, 14, 39, 38, 7, 49, 2, 29, 19, 47, 21, 29, 37, 43, 26, 38, 36, 22, 38, 26, 45, 42, 34, 36, 9, 48, 27, 27, 16, 24, 9, 6, 49, 36, 45, 19, 47]
[12, 36, 38, 12, 14, 45, 47, 40, 14, 5, 31, 8, 39, 1, 39, 18, 7, 36, 43, 19, 38, 24, 22, 45, 27, 23, 3, 46, 9, 5, 28, 42, 19, 24, 4, 20, 17, 50, 49, 8, 34, 41, 36, 25, 12, 44, 25, 22, 20, 11, 45, 43, 21, 18, 18, 30, 18, 48, 16, 50, 25, 22, 24, 28, 32, 19, 35, 18, 28, 0, 0, 22, 6, 3, 44, 43, 41, 20, 46, 35, 44, 42, 47, 9, 45, 5, 33, 29, 33, 26, 36, 45, 8, 18, 26, 14, 2, 33, 22, 49, 20, 15, 27, 25, 6, 3, 3, 3]
[26, 42, 22, 0, 14, 39, 2, 43, 18, 21, 32, 23, 46, 18, 43, 22, 15, 43, 20, 18, 14, 14, 22, 50, 7, 21, 1, 39, 7, 6, 30, 28, 15, 39, 47, 45, 41, 26, 0, 23, 44, 18, 50, 32, 46, 32, 9, 13, 29, 48, 50, 16, 23, 13, 12, 49, 15, 30, 29, 0, 40, 50, 10, 42, 8, 13, 13, 35, 12, 0, 0, 19, 1, 47, 9, 3, 0, 40, 43, 30, 19, 39, 21, 21, 35, 48, 33, 48, 34, 7, 36, 15, 19, 21, 43, 42, 46, 42, 6, 13, 21, 11, 14, 30, 1, 20, 20, 8]
[38, 18, 33, 45, 44, 13, 21, 46, 42, 5, 10, 25, 26, 19, 3, 6, 16, 3, 17, 42, 36, 8, 27, 40, 23, 3, 14, 2, 22, 22, 42, 22, 4, 40, 27, 41, 29, 11, 5, 0, 44, 11, 14, 14, 24, 0, 6, 14, 33, 23, 6, 6, 20, 45, 23, 47, 44, 1, 34, 29, 20, 3, 47, 21, 24, 45, 20, 42, 22, 22, 19, 0, 0, 0, 12, 4, 20, 45, 47, 39, 41, 27, 35, 14, 16, 31, 16, 24, 43, 8, 9, 47, 9, 10, 20, 39, 12, 19, 27, 0, 20, 12, 46, 2, 39, 17, 49, 22]
[0, 24, 49, 8, 1, 49, 45, 0, 47, 14, 21, 1, 26, 38, 0, 35, 19, 43, 42, 34, 18, 29, 20, 40, 30, 26, 42, 35, 11, 43, 44, 6, 29, 10, 32, 17, 22, 38, 26, 5, 46, 41, 19, 21, 36, 48, 29, 37, 46, 40, 6, 37, 41, 22, 50, 25, 45, 46, 20, 41, 1, 17, 47, 1, 30, 40, 3, 48, 14, 6, 1, 0, 0, 13, 3, 28, 19, 24, 16, 18, 0, 24, 10, 0, 19, 7, 50, 32, 5, 43, 14, 43, 23, 18, 25, 19, 23, 48, 28, 7, 3, 33, 27, 0, 35, 30, 9, 1]
[6, 2, 26, 14, 4, 42, 37, 12, 9, 41, 4, 28, 3, 35, 43, 42, 35, 49, 8, 11, 21, 33, 47, 50, 11, 21, 7, 3, 8, 26, 33, 38, 44, 29, 24, 41, 30, 27, 4, 10, 19, 31, 13, 48, 31, 42, 15, 30, 25, 40, 22, 35, 28, 49, 18, 36, 32, 26, 50, 47, 50, 39, 3, 37, 3, 46, 38, 44, 39, 3, 47, 0, 13, 0, 8, 21, 9, 36, 26, 14, 42, 9, 32, 45, 32, 34, 24, 4, 47, 50, 40, 9, 0, 29, 43, 0, 2, 47, 47, 37, 8, 46, 14, 9, 39, 37, 36, 14]
[43, 14, 31, 12, 2, 6, 42, 37, 35, 41, 34, 9, 50, 23, 38, 29, 29, 39, 17, 2, 41, 0, 44, 48, 28, 49, 15, 46, 9, 41, 1, 18, 19, 27, 3, 0, 43, 33, 41, 40, 22, 33, 0, 6, 38, 26, 11, 2, 45, 32, 5, 29, 45, 18, 23, 28, 19, 39, 43, 19, 1, 1, 3, 12, 24, 42, 26, 27, 38, 44, 9, 12, 3, 8, 0, 47, 19, 36, 28, 35, 38, 3, 24, 34, 43, 49, 28, 6, 1, 50, 12, 34, 9, 15, 0, 45, 42, 23, 11, 16, 17, 26, 27, 40, 16, 41, 28, 6]
[11, 8, 50, 34, 48, 13, 39, 50, 13, 43, 31, 39, 10, 29, 44, 18, 15, 45, 39, 25, 29, 22, 31, 4, 49, 28, 32, 25, 43, 7, 45, 32, 18, 25, 28, 11, 12, 2, 12, 31, 3, 44, 28, 31, 47, 22, 26, 25, 39, 19, 46, 22, 48, 4, 37, 8, 43, 28, 41, 15, 36, 21, 48, 7, 18, 14, 8, 14, 7, 43, 3, 4, 28, 21, 47, 0, 31, 5, 7, 8, 27, 29, 12, 1, 39, 10, 40, 15, 27, 15, 2, 33, 29, 10, 17, 10, 0, 24, 1, 44, 32, 12, 31, 47, 25, 39, 31, 12]
[1, 36, 46, 24, 46, 49, 3, 12, 11, 24, 49, 48, 44, 1, 23, 47, 13, 50, 27, 6, 42, 39, 23, 10, 20, 9, 12, 14, 48, 18, 9, 9, 26, 33, 21, 16, 16, 41, 39, 29, 1, 23, 34, 2, 15, 14, 10, 43, 6, 9, 32, 44, 21, 40, 9, 48, 7, 27, 33, 27, 3, 46, 2, 25, 24, 11, 0, 27, 49, 41, 0, 20, 19, 9, 19, 31, 0, 20, 1, 39, 3, 47, 17, 33, 39, 44, 33, 46, 10, 40, 3, 46, 28, 27, 20, 12, 8, 43, 13, 3, 28, 22, 14, 6, 19, 14, 33, 40]
[1, 40, 42, 38, 29, 23, 34, 32, 44, 5, 6, 40, 24, 7, 22, 28, 29, 17, 46, 20, 26, 20, 44, 21, 9, 8, 24, 11, 26, 12, 20, 45, 26, 0, 31, 25, 14, 35, 50, 36, 15, 11, 36, 43, 27, 36, 4, 30, 28, 25, 39, 9, 44, 24, 46, 9, 0, 50, 35, 7, 36, 42, 24, 12, 6, 1, 49, 9, 2, 20, 40, 45, 24, 36, 36, 5, 20, 0, 35, 21, 24, 14, 18, 27, 28, 22, 41, 17, 10, 46, 42, 46, 39, 34, 23, 15, 48, 32, 40, 23, 49, 38, 32, 41, 28, 31, 38, 40]
[24, 30, 10, 18, 18, 27, 33, 8, 13, 24, 23, 38, 11, 26, 31, 31, 26, 5, 46, 30, 16, 46, 36, 21, 40, 50, 12, 33, 50, 13, 21, 40, 30, 49, 48, 13, 5, 43, 34, 29, 31, 34, 4, 10, 24, 6, 21, 43, 33, 10, 6, 46, 2, 1, 6, 27, 25, 34, 21, 35, 46, 33, 43, 35, 45, 5, 32, 34, 29, 46, 43, 47, 16, 26, 28, 7, 1, 35, 0, 24, 4, 20, 3, 39, 48, 6, 14, 1, 4, 29, 8, 8, 32, 20, 30, 21, 12, 39, 49, 1, 46, 4, 24, 5, 37, 34, 45, 15]
[12, 50, 28, 12, 49, 4, 20, 29, 23, 28, 24, 48, 15, 45, 42, 26, 13, 3, 31, 37, 26, 10, 23, 31, 29, 40, 5, 30, 17, 9, 45, 3, 19, 25, 34, 47, 29, 23, 43, 16, 35, 5, 48, 50, 14, 38, 29, 45, 48, 25, 15, 47, 32, 45, 37, 6, 40, 31, 18, 25, 50, 47, 12, 1, 39, 23, 39, 31, 19, 35, 30, 39, 18, 14, 35, 8, 39, 21, 24, 0, 37, 49, 21, 2, 35, 18, 43, 36, 49, 11, 4, 31, 28, 10, 33, 45, 34, 6, 25, 10, 45, 24, 20, 48, 44, 42, 9, 28]
[18, 28, 25, 30, 4, 9, 3, 32, 31, 33, 3, 32, 44, 25, 13, 28, 8, 0, 28, 45, 39, 11, 35, 40, 3, 26, 2, 18, 5, 11, 19, 2, 49, 27, 50, 18, 33, 10, 29, 11, 8, 29, 35, 39, 31, 31, 15, 47, 25, 33, 43, 30, 36, 8, 50, 42, 4, 50, 5, 33, 41, 41, 49, 46, 14, 0, 34, 11, 47, 44, 19, 41, 0, 42, 38, 27, 3, 24, 4, 37, 0, 17, 27, 50, 8, 16, 31, 11, 40, 35, 5, 8, 34, 3, 19, 49, 21, 23, 41, 50, 6, 34, 17, 24, 34, 20, 4, 4]
[36, 9, 7, 0, 18, 16, 4, 27, 16, 12, 46, 26, 7, 15, 3, 22, 7, 31, 20, 18, 5, 21, 22, 6, 25, 10, 30, 15, 34, 30, 26, 7, 43, 38, 32, 34, 45, 47, 39, 4, 11, 44, 14, 0, 17, 46, 12, 3, 44, 24, 28, 0, 47, 38, 43, 28, 0, 4, 10, 34, 45, 39, 33, 12, 8, 20, 39, 44, 21, 42, 39, 27, 24, 9, 3, 29, 47, 14, 20, 49, 17, 0, 32, 27, 14, 5, 5, 34, 25, 49, 28, 21, 24, 33, 50, 46, 29, 31, 35, 21, 11, 9, 8, 7, 30, 28, 20, 6]
[7, 27, 36, 38, 13, 8, 15, 14, 50, 8, 29, 40, 22, 12, 48, 11, 6, 3, 1, 22, 17, 41, 50, 3, 15, 41, 32, 0, 14, 7, 36, 24, 34, 7, 50, 9, 4, 36, 8, 45, 25, 42, 32, 33, 5, 19, 3, 7, 44, 48, 47, 21, 38, 39, 3, 0, 24, 45, 4, 38, 7, 9, 31, 19, 32, 8, 10, 36, 29, 47, 21, 35, 10, 32, 24, 12, 17, 18, 3, 21, 27, 32, 0, 47, 22, 30, 45, 17, 40, 35, 18, 19, 34, 14, 7, 3, 6, 28, 12, 41, 47, 39, 8, 26, 18, 3, 10, 29]
[38, 13, 43, 42, 15, 35, 23, 12, 28, 28, 5, 32, 6, 42, 42, 23, 34, 4, 41, 36, 29, 28, 13, 18, 29, 18, 13, 47, 28, 4, 14, 24, 15, 1, 45, 39, 16, 16, 39, 7, 23, 17, 8, 14, 48, 11, 30, 33, 34, 34, 32, 9, 27, 47, 34, 11, 25, 39, 35, 35, 34, 47, 39, 36, 27, 17, 1, 17, 37, 9, 21, 14, 0, 45, 34, 1, 33, 27, 39, 2, 50, 27, 47, 0, 35, 23, 46, 14, 4, 15, 37, 45, 29, 25, 39, 50, 36, 13, 7, 17, 29, 29, 45, 5, 49, 23, 5, 10]
[28, 24, 48, 40, 26, 43, 5, 36, 26, 8, 38, 35, 7, 29, 31, 5, 25, 48, 15, 15, 0, 25, 23, 40, 14, 11, 34, 26, 28, 21, 30, 25, 1, 32, 2, 49, 41, 43, 34, 38, 8, 1, 28, 16, 28, 24, 31, 41, 19, 5, 50, 5, 3, 15, 21, 27, 19, 39, 36, 24, 32, 48, 37, 36, 15, 41, 20, 7, 43, 45, 35, 16, 19, 32, 43, 39, 39, 28, 48, 35, 8, 14, 22, 35, 0, 31, 33, 43, 18, 17, 23, 35, 9, 31, 30, 14, 3, 14, 47, 46, 14, 38, 35, 43, 29, 44, 50, 35]
[47, 32, 14, 16, 3, 40, 3, 31, 16, 36, 30, 19, 36, 32, 43, 19, 12, 21, 10, 18, 3, 35, 18, 47, 45, 15, 38, 34, 42, 33, 41, 1, 41, 27, 28, 4, 19, 48, 40, 20, 21, 42, 29, 34, 32, 28, 19, 37, 24, 4, 50, 9, 34, 29, 30, 34, 10, 2, 17, 17, 36, 16, 46, 34, 16, 31, 27, 39, 26, 5, 48, 31, 7, 34, 49, 10, 44, 22, 6, 18, 16, 5, 30, 23, 31, 0, 6, 23, 46, 46, 15, 50, 0, 22, 21, 12, 1, 25, 30, 40, 29, 11, 28, 18, 2, 47, 1, 10]
