N1,N2,...,Nx
[23, 13, 5, 35, 46, 32, 38, 8, 43, 36, 19, 46, 25, 18, 29, 43, 3, 0, 18, 46, 38, 0, 9, 18, 4, 28, 0, 39, 17, 7, 11, 35, 2, 45, 18, 21, 17, 21, 35, 42, 36, 3, 1, 18, 5, 33, 20, 14, 29, 46, 34, 19, 29, 37, 25, 44, 21, 21, 49, 18, 9, 29, 5, 6, 45, 29, 19, 0, 49, 14, 4, 35, 26, 45, 11, 46, 16, 32, 5, 29, 31, 3, 20, 33, 23, 42, 50, 14, 7, 19, 20, 10, 31, 0, 15, 5, 37, 31, 5, 22, 31, 24, 50, 19, 30, 38, 24, 0, 16, 6, 35, 27, 19, 48, 40, 18, 33, 5, 16, 11, 18, 15, 20, 37, 1, 11, 12, 9, 16, 5, 29, 21, 40, 15, 18, 49, 20, 41, 2, 23, 4, 24, 49, 31, 1, 25, 1, 27, 22, 47, 24, 0, 22, 16, 1, 48, 43, 10, 0, 6, 21, 37, 24, 42, 26, 37, 37, 47, 42, 1, 18, 42, 50, 25, 5]
[11, 49, 36, 20, 50, 26, 17, 11, 26, 2, 29, 45, 28, 7, 40, 29, 35, 6, 47, 10, 31, 31, 42, 15, 48, 9, 39, 0, 35, 41, 39, 37, 1, 18, 9, 14, 30, 20, 28, 18, 47, 40, 46, 2, 38, 7, 13, 28, 23, 29, 33, 37, 45, 6, 27, 25, 21, 16, 46, 34, 40, 25, 24, 0, 24, 19, 46, 28, 27, 39, 49, 5, 47, 13, 49, 32, 14, 49, 26, 25, 10, 40, 6, 42, 41, 34, 47, 30, 15, 28, 22, 6, 3, 50, 33, 8, 16, 8, 31, 37, 42, 33, 35, 34, 0, 48, 21, 31, 47, 42, 21, 33, 27, 41, 33, 15, 26, 18, 4, 48, 45, 4, 5, 12, 18, 27, 46, 42, 14, 8, 40, 10, 43, 27, 9, 16, 24, 25, 26, 44, 46, 8, 50, 37, 24, 48, 31, 35, 31, 25, 1, 32, 30, 1, 9, 29, 32, 24, 43, 24, 17, 7, 22, 33, 22, 11, 2, 43, 11, 18, 36, 7, 28, 35, 6]
[17, 39, 50, 33, 43, 14, 44, 10, 38, 37, 24, 48, 17, 13, 30, 8, 10, 32, 47, 4, 42, 20, 21, 3, 10, 47, 17, 35, 0, 5, 0, 37, 37, 2, 19, 23, 9, 21, 3, 47, 29, 10, 37, 2, 9, 34, 23, 33, 13, 40, 25, 10, 8, 3, 6, 50, 23, 38, 25, 24, 29, 18, 35, 5, 3, 26, 17, 22, 11, 47, 5, 26, 5, 36, 46, 30, 9, 4, 11, 21, 30, 10, 1, 42, 43, 27, 27, 35, 8, 21, 20, 8, 14, 27, 29, 49, 25, 33, 41, 4, 13, 21, 36, 6, 49, 5, 0, 21, 36, 32, 49, 4, 27, 14, 32, 41, 25, 41, 11, 33, 27, 20, 3, 43, 30, 42, 35, 27, 48, 22, 2, 19, 21, 12, 33, 23, 36, 27, 13, 46, 28, 31, 15, 27, 11, 30, 22, 42, 31, 15, 18, 35, 31, 11, 14, 13, 37, 6, 4, 29, 36, 10, 6, 0, 2, 47, 50, 25, 23, 44, 10, 30, 11, 0, 22]
[46, 31, 20, 47, 25, 17, 7, 43, 0, 17, 12, 28, 34, 15, 43, 5, 29, 41, 20, 24, 4, 20, 15, 0, 5, 13, 7, 41, 5, 0, 9, 2, 25, 24, 25, 11, 22, 48, 14, 33, 14, 9, 40, 7, 5, 8, 14, 31, 46, 22, 44, 35, 16, 44, 42, 17, 9, 8, 41, 45, 25, 32, 46, 7, 23, 20, 10, 50, 6, 28, 12, 42, 27, 50, 45, 22, 33, 12, 44, 27, 14, 30, 39, 6, 31, 4, 32, 22, 11, 8, 32, 13, 41, 5, 27, 27, 4, 44, 32, 43, 21, 32, 27, 46, 4, 3, 45, 26, 18, 27, 49, 24, 41, 46, 10, 38, 46, 35, 32, 47, 11, 33, 40, 44, 14, 47, 21, 31, 41, 39, 3, 0, 22, 50, 28, 16, 48, 19, 41, 35, 1, 17, 13, 20, 32, 7, 15, 46, 44, 4, 26, 9, 25, 2, 15, 17, 33, 49, 17, 22, 24, 32, 11, 36, 41, 15, 0, 27, 0, 21, 11, 1, 5, 25, 16]
[48, 32, 28, 23, 45, 33, 34, 22, 41, 9, 18, 0, 46, 10, 9, 15, 33, 24, 22, 44, 44, 45, 44, 32, 21, 8, 11, 39, 0, 9, 0, 29, 38, 40, 44, 27, 22, 4, 5, 23, 1, 2, 48, 3, 30, 22, 6, 44, 12, 5, 22, 31, 8, 35, 14, 16, 20, 46, 35, 47, 49, 39, 33, 35, 16, 8, 5, 27, 24, 15, 41, 5, 42, 30, 10, 29, 13, 26, 5, 1, 12, 45, 19, 22, 0, 15, 3, 14, 25, 9, 27, 15, 23, 49, 20, 4, 31, 7, 0, 15, 6, 16, 20, 42, 6, 33, 49, 49, 17, 34, 31, 22, 50, 10, 17, 8, 23, 38, 50, 47, 9, 25, 27, 31, 11, 16, 12, 26, 32, 40, 13, 33, 29, 11, 20, 17, 23, 24, 9, 0, 46, 24, 38, 26, 35, 25, 13, 26, 33, 12, 11, 38, 50, 21, 34, 4, 3, 48, 10, 35, 30, 12, 39, 36, 24, 34, 8, 29, 29, 20, 38, 27, 48, 43, 15]
[4, 18, 22, 8, 4, 19, 15, 35, 22, 10, 49, 25, 1, 17, 37, 42, 18, 50, 20, 18, 17, 29, 29, 29, 25, 46, 35, 37, 37, 2, 29, 0, 17, 15, 50, 9, 50, 43, 1, 10, 3, 47, 43, 28, 42, 36, 42, 22, 36, 26, 12, 17, 47, 28, 24, 39, 50, 46, 7, 30, 40, 48, 5, 7, 34, 9, 21, 21, 13, 13, 5, 13, 48, 32, 17, 45, 29, 43, 19, 43, 35, 19, 25, 28, 47, 47, 46, 49, 19, 12, 9, 18, 0, 25, 3, 17, 42, 17, 28, 27, 16, 11, 1, 39, 35, 41, 10, 44, 8, 31, 22, 42, 24, 1, 7, 23, 17, 28, 26, 16, 47, 28, 36, 39, 46, 31, 2, 39, 41, 11, 12, 38, 45, 5, 47, 30, 42, 39, 27, 47, 18, 45, 39, 7, 44, 24, 39, 38, 8, 44, 2, 43, 19, 28, 34, 24, 8, 34, 38, 30, 0, 34, 38, 5, 7, 1, 50, 6, 15, 8, 3, 6, 46, 17, 16]
[48, 12, 47, 14, 36, 46, 10, 41, 20, 43, 39, 13, 21, 0, 16, 45, 29, 2, 2, 21, 41, 8, 31, 20, 38, 40, 2, 1, 37, 25, 38, 17, 0, 28, 6, 18, 4, 26, 19, 50, 34, 9, 32, 24, 33, 29, 15, 3, 16, 14, 43, 18, 10, 43, 49, 49, 0, 43, 28, 50, 2, 0, 45, 36, 40, 19, 2, 39, 1, 42, 31, 45, 17, 29, 14, 21, 5, 29, 29, 28, 15, 15, 3, 41, 3, 28, 37, 21, 26, 15, 7, 8, 3, 28, 2, 22, 2, 26, 13, 1, 18, 43, 24, 14, 10, 42, 46, 15, 48, 14, 41, 0, 45, 31, 37, 31, 44, 20, 47, 10, 9, 8, 42, 41, 40, 41, 9, 36, 36, 47, 20, 47, 4, 38, 16, 12, 15, 34, 24, 4, 49, 48, 4, 36, 30, 48, 28, 26, 27, 30, 14, 47, 45, 41, 30, 44, 9, 30, 35, 9, 46, 45, 41, 14, 12, 44, 35, 38, 27, 0, 20, 0, 27, 33, 20]
[27, 38, 17, 25, 6, 49, 9, 43, 45, 30, 16, 32, 1, 27, 4, 36, 27, 48, 48, 26, 18, 50, 2, 47, 18, 26, 45, 18, 2, 24, 40, 15, 28, 0, 19, 17, 44, 44, 5, 16, 13, 7, 16, 26, 22, 2, 38, 49, 20, 28, 4, 0, 33, 41, 15, 41, 10, 16, 35, 30, 30, 24, 42, 26, 47, 11, 3, 38, 49, 19, 24, 3, 2, 18, 22, 33, 24, 24, 13, 36, 47, 11, 7, 15, 17, 4, 22, 7, 25, 13, 33, 50, 18, 47, 5, 38, 13, 2, 4, 7, 8, 32, 46, 31, 26, 41, 4, 15, 46, 27, 38, 18, 50, 24, 34, 12, 5, 5, 24, 15, 17, 3, 4, 11, 8, 21, 8, 15, 2, 41, 4, 7, 28, 17, 2, 36, 0, 1, 29, 41, 9, 48, 3, 16, 8, 15, 24, 24, 48, 11, 28, 32, 22, 45, 50, 6, 6, 4, 9, 26, 43, 10, 11, 32, 47, 43, 4, 43, 47, 29, 20, 11, 18, 43, 13]
[50, 32, 23, 43, 24, 5, 39, 19, 1, 38, 45, 33, 15, 47, 8, 18, 26, 7, 40, 0, 30, 49, 6, 42, 31, 1, 18, 9, 19, 25, 44, 50, 6, 19, 0, 39, 26, 8, 22, 42, 24, 12, 40, 16, 20, 0, 32, 31, 40, 12, 34, 39, 1, 49, 48, 48, 15, 32, 26, 17, 35, 39, 6, 45, 43, 0, 4, 49, 16, 49, 12, 16, 49, 41, 19, 41, 33, 48, 40, 13, 9, 42, 13, 12, 35, 47, 19, 49, 39, 11, 20, 34, 48, 29, 2, 18, 46, 29, 12, 20, 29, 20, 47, 45, 29, 27, 27, 12, 48, 48, 14, 1, 16, 25, 10, 3, 9, 24, 12, 31, 22, 34, 2, 33, 45, 48, 23, 0, 31, 31, 37, 5, 23, 23, 12, 18, 21, 5, 25, 33, 41, 40, 12, 47, 35, 42, 3, 46, 22, 37, 34, 26, 24, 16, 40, 48, 30, 46, 31, 1, 41, 49, 24, 26, 35, 26, 6, 23, 14, 50, 1, 10, 4, 28, 5]
[45, 17, 29, 14, 43, 27, 30, 3, 48, 27, 4, 44, 45, 40, 29, 17, 31, 8, 30, 2, 13, 38, 12, 42, 40, 46, 21, 14, 23, 11, 27, 9, 18, 17, 39, 0, 6, 18, 8, 44, 8, 7, 13, 50, 26, 39, 21, 26, 36, 28, 17, 24, 50, 26, 9, 40, 39, 9, 1, 35, 35, 50, 37, 23, 30, 22, 37, 11, 40, 42, 21, 47, 12, 4, 35, 37, 9, 14, 21, 11, 20, 36, 1, 2, 16, 24, 25, 9, 43, 23, 41, 28, 2, 23, 25, 31, 35, 29, 40, 27, 30, 16, 17, 35, 45, 36, 4, 19, 25, 26, 17, 17, 28, 13, 18, 23, 17, 34, 28, 35, 30, 12, 23, 39, 4, 6, 0, 8, 50, 40, 27, 4, 1, 41, 12, 50, 39, 32, 17, 0, 3, 42, 15, 35, 8, 40, 48, 18, 47, 38, 33, 33, 6, 48, 12, 5, 16, 27, 50, 41, 3, 41, 16, 33, 11, 11, 1, 48, 40, 8, 18, 22, 14, 46, 40]
[8, 44, 49, 17, 50, 23, 22, 37, 48, 9, 31, 23, 34, 43, 7, 41, 7, 4, 10, 27, 24, 25, 7, 26, 17, 36, 17, 30, 9, 22, 22, 50, 4, 44, 26, 6, 0, 44, 47, 28, 18, 43, 0, 4, 12, 17, 40, 11, 39, 50, 43, 24, 21, 20, 31, 42, 46, 46, 10, 44, 28, 42, 44, 22, 35, 6, 36, 46, 8, 0, 28, 26, 18, 41, 50, 47, 20, 48, 44, 5, 45, 16, 42, 5, 4, 46, 15, 26, 18, 21, 5, 21, 36, 39, 32, 4, 37, 41, 12, 33, 29, 28, 0, 48, 44, 16, 40, 22, 44, 48, 36, 17, 0, 28, 33, 35, 4, 23, 5, 46, 39, 46, 17, 0, 1, 4, 50, 10, 31, 47, 41, 42, 50, 44, 18, 30, 37, 9, 39, 13, 41, 29, 37, 45, 44, 30, 38, 41, 36, 24, 24, 4, 25, 2, 24, 0, 14, 15, 18, 8, 32, 27, 12, 11, 10, 10, 17, 28, 6, 1, 14, 36, 23, 21, 8]
[6, 9, 50, 46, 15, 33, 49, 7, 32, 28, 25, 2, 28, 50, 23, 11, 44, 37, 44, 47, 50, 3, 32, 40, 5, 45, 21, 20, 21, 48, 4, 43, 26, 44, 8, 18, 44, 0, 31, 8, 25, 4, 15, 6, 4, 8, 1, 1, 41, 35, 22, 48, 37, 28, 19, 25, 43, 8, 32, 36, 14, 44, 9, 32, 8, 35, 15, 0, 43, 39, 48, 32, 5, 26, 43, 38, 1, 42, 6, 22, 32, 15, 2, 6, 44, 48, 23, 35, 41, 39, 33, 10, 44, 33, 14, 19, 15, 11, 27, 29, 33, 3, 16, 18, 38, 47, 27, 9, 29, 19, 42, 45, 5, 18, 18, 22, 6, 28, 37, 0, 1, 46, 31, 26, 25, 22, 17, 14, 13, 19, 16, 40, 22, 42, 39, 26, 3, 21, 40, 21, 41, 43, 33, 48, 8, 49, 43, 18, 5, 39, 48, 11, 27, 33, 5, 11, 31, 35, 15, 46, 41, 27, 38, 28, 14, 50, 38, 10, 7, 35, 2, 32, 3, 31, 31]
[23, 5, 19, 1, 31, 40, 14, 28, 42, 47, 27, 30, 29, 25, 20, 2, 27, 4, 43, 17, 17, 11, 27, 48, 36, 37, 35, 28, 3, 14, 5, 1, 19, 5, 22, 8, 47, 31, 0, 20, 2, 49, 33, 15, 29, 30, 40, 47, 29, 3, 50, 42, 32, 10, 34, 46, 24, 22, 24, 18, 6, 3, 43, 42, 42, 21, 34, 35, 4, 41, 1, 49, 27, 35, 6, 4, 7, 12, 24, 5, 47, 7, 42, 17, 43, 37, 17, 14, 11, 20, 26, 32, 8, 35, 41, 41, 21, 20, 35, 9, 29, 40, 10, 26, 0, 37, 12, 28, 47, 33, 38, 0, 50, 21, 14, 21, 5, 2, 2, 25, 3, 17, 44, 16, 27, 19, 22, 50, 20, 7, 20, 34, 34, 36, 19, 14, 31, 18, 13, 42, 33, 49, 50, 23, 28, 24, 20, 3, 12, 39, 6, 22, 31, 33, 5, 41, 9, 43, 36, 50, 35, 25, 8, 17, 27, 39, 29, 44, 42, 47, 37, 0, 32, 29, 45]
[16, 18, 17, 33, 40, 37, 11, 26, 46, 46, 27, 19, 38, 16, 4, 31, 35, 30, 18, 31, 5, 16, 27, 48, 27, 27, 42, 18, 47, 33, 23, 10, 50, 16, 42, 44, 28, 8, 20, 0, 38, 15, 48, 0, 23, 45, 6, 31, 33, 27, 8, 18, 11, 36, 22, 36, 33, 32, 15, 3, 31, 35, 18, 23, 29, 40, 3, 7, 34, 0, 26, 27, 38, 35, 25, 42, 40, 40, 36, 30, 26, 18, 27, 6, 23, 21, 5, 36, 43, 46, 15, 20, 44, 46, 36, 39, 11, 34, 30, 12, 3, 1, 30, 35, 22, 25, 42, 7, 10, 43, 20, 20, 12, 1, 46, 15, 47, 39, 20, 7, 25, 30, 23, 25, 43, 32, 29, 1, 18, 31, 18, 13, 47, 5, 22, 15, 41, 28, 9, 34, 41, 37, 16, 14, 34, 35, 29, 8, 0, 47, 4, 48, 28, 37, 40, 44, 23, 44, 8, 16, 29, 24, 47, 38, 35, 16, 20, 50, 34, 46, 19, 37, 43, 22, 2]
[19, 47, 12, 33, 9, 23, 30, 48, 43, 35, 3, 45, 50, 42, 39, 40, 31, 17, 22, 45, 1, 25, 38, 5, 1, 12, 36, 47, 29, 14, 1, 3, 34, 13, 24, 8, 18, 25, 2, 38, 0, 37, 8, 44, 36, 25, 11, 8, 41, 3, 2, 49, 4, 16, 15, 14, 21, 13, 9, 14, 13, 7, 3, 7, 48, 7, 44, 39, 34, 39, 2, 2, 44, 31, 14, 23, 29, 3, 38, 27, 50, 32, 13, 47, 19, 38, 17, 14, 13, 19, 10, 18, 37, 30, 4, 2, 7, 32, 10, 24, 4, 4, 37, 19, 49, 48, 41, 45, 48, 1, 2, 39, 46, 22, 27, 33, 39, 20, 16, 1, 30, 24, 14, 20, 39, 50, 43, 31, 42, 36, 33, 18, 27, 26, 32, 18, 0, 3, 41, 44, 25, 28, 4, 44, 16, 19, 10, 49, 23, 12, 1, 17, 36, 35, 8, 6, 19, 11, 10, 24, 1, 18, 1, 28, 47, 4, 39, 28, 42, 24, 36, 27, 41, 34, 46]
[15, 16, 30, 5, 49, 31, 29, 8, 19, 16, 30, 48, 32, 37, 22, 35, 32, 8, 50, 3, 6, 31, 6, 17, 8, 46, 3, 40, 10, 9, 2, 47, 9, 7, 12, 7, 43, 4, 49, 15, 37, 0, 27, 8, 13, 0, 32, 2, 8, 16, 5, 49, 7, 11, 50, 41, 11, 34, 31, 16, 11, 27, 28, 9, 16, 12, 40, 36, 20, 42, 21, 1, 32, 18, 42, 26, 26, 49, 20, 25, 47, 10, 0, 18, 23, 26, 8, 5, 49, 39, 18, 48, 12, 35, 5, 24, 8, 41, 6, 13, 31, 30, 37, 6, 25, 5, 29, 47, 46, 11, 16, 32, 37, 19, 25, 33, 6, 8, 19, 32, 4, 3, 4, 12, 28, 13, 48, 28, 35, 12, 46, 30, 14, 18, 4, 25, 35, 41, 14, 18, 33, 37, 49, 35, 6, 17, 49, 39, 48, 39, 26, 22, 14, 50, 19, 47, 9, 16, 27, 18, 30, 40, 0, 17, 16, 18, 28, 16, 50, 29, 34, 25, 50, 28, 4]
[30, 31, 26, 10, 17, 34, 33, 4, 24, 22, 44, 37, 30, 18, 19, 20, 42, 39, 41, 50, 0, 44, 9, 46, 48, 22, 1, 46, 37, 40, 48, 43, 32, 16, 40, 13, 0, 15, 33, 48, 8, 27, 0, 9, 39, 13, 50, 19, 34, 18, 36, 24, 43, 18, 22, 33, 16, 17, 39, 35, 9, 41, 23, 41, 7, 40, 46, 17, 27, 48, 50, 14, 16, 38, 42, 47, 35, 30, 0, 13, 47, 28, 32, 19, 42, 4, 13, 37, 37, 16, 40, 12, 27, 44, 50, 9, 43, 33, 16, 40, 31, 18, 0, 29, 42, 33, 6, 31, 46, 23, 26, 48, 44, 38, 50, 42, 14, 14, 44, 13, 9, 42, 36, 46, 31, 12, 4, 24, 40, 41, 1, 14, 9, 20, 44, 19, 35, 31, 34, 33, 3, 15, 3, 26, 22, 0, 15, 37, 1, 0, 1, 32, 15, 1, 10, 39, 37, 33, 22, 47, 10, 20, 28, 11, 8, 11, 23, 12, 34, 38, 33, 37, 47, 21, 26]
[48, 12, 9, 10, 4, 9, 23, 31, 22, 22, 40, 37, 33, 11, 41, 11, 0, 47, 9, 35, 7, 46, 27, 23, 32, 18, 18, 2, 2, 7, 3, 28, 24, 26, 16, 50, 4, 6, 15, 0, 44, 8, 9, 0, 32, 12, 7, 7, 49, 24, 36, 4, 22, 45, 48, 45, 39, 26, 27, 25, 24, 17, 1, 26, 38, 25, 41, 29, 3, 1, 26, 23, 37, 39, 28, 22, 48, 41, 30, 17, 8, 14, 6, 42, 12, 40, 11, 29, 27, 33, 13, 20, 1, 17, 18, 5, 46, 5, 23, 35, 21, 15, 31, 33, 4, 31, 28, 41, 6, 32, 42, 50, 8, 28, 32, 37, 28, 21, 45, 29, 3, 4, 23, 1, 4, 15, 21, 48, 16, 12, 29, 0, 3, 45, 44, 35, 0, 24, 9, 41, 45, 16, 15, 19, 36, 9, 29, 26, 34, 36, 18, 14, 29, 10, 36, 46, 49, 8, 31, 10, 32, 19, 7, 12, 4, 7, 7, 32, 6, 7, 32, 49, 36, 16, 25]
[24, 32, 10, 17, 1, 21, 50, 50, 13, 24, 26, 36, 49, 43, 29, 27, 49, 20, 2, 19, 43, 47, 21, 40, 24, 20, 5, 38, 9, 5, 30, 42, 33, 22, 20, 26, 12, 4, 29, 23, 36, 13, 39, 32, 0, 31, 0, 42, 50, 5, 37, 34, 48, 13, 30, 16, 45, 28, 43, 2, 49, 23, 42, 16, 14, 43, 36, 49, 0, 11, 12, 49, 5, 45, 37, 34, 44, 35, 12, 3, 0, 1, 36, 42, 42, 37, 41, 42, 5, 35, 49, 6, 14, 3, 5, 18, 3, 46, 40, 7, 48, 41, 18, 36, 38, 8, 48, 31, 8, 20, 42, 24, 34, 3, 0, 20, 27, 7, 39, 38, 5, 35, 6, 36, 50, 39, 12, 36, 3, 31, 13, 33, 43, 43, 18, 7, 45, 43, 7, 46, 44, 6, 4, 16, 16, 26, 3, 47, 16, 31, 49, 48, 33, 29, 8, 20, 31, 12, 24, 18, 13, 10, 48, 38, 10, 11, 46, 10, 10, 50, 9, 33, 35, 49, 17]
[0, 24, 27, 19, 5, 27, 33, 34, 24, 26, 3, 6, 27, 32, 20, 46, 13, 11, 44, 50, 28, 18, 34, 9, 5, 42, 33, 7, 34, 8, 22, 36, 29, 2, 0, 39, 17, 8, 30, 45, 25, 0, 13, 12, 31, 0, 15, 2, 27, 37, 2, 3, 14, 42, 8, 15, 32, 4, 18, 35, 44, 13, 40, 4, 37, 0, 36, 4, 46, 17, 26, 46, 39, 26, 46, 50, 5, 16, 2, 10, 1, 44, 31, 17, 31, 3, 23, 25, 36, 29, 23, 47, 45, 43, 31, 18, 9, 18, 25, 15, 33, 25, 39, 11, 5, 19, 26, 49, 10, 28, 24, 26, 11, 29, 44, 4, 37, 11, 14, 24, 33, 7, 16, 42, 8, 22, 38, 13, 44, 24, 8, 22, 18, 3, 31, 31, 36, 44, 28, 15, 47, 33, 47, 34, 35, 15, 4, 17, 50, 25, 38, 41, 42, 22, 43, 41, 18, 31, 4, 17, 38, 7, 39, 48, 25, 10, 23, 38, 36, 10, 47, 6, 27, 31, 28]
[37, 11, 48, 8, 14, 28, 7, 16, 49, 49, 9, 44, 19, 10, 3, 21, 20, 23, 29, 37, 50, 14, 44, 7, 25, 10, 20, 13, 23, 14, 6, 42, 15, 38, 32, 21, 40, 1, 40, 6, 11, 32, 50, 7, 0, 15, 0, 22, 5, 30, 49, 0, 47, 50, 42, 11, 30, 30, 15, 38, 40, 39, 14, 32, 17, 29, 7, 13, 8, 8, 26, 2, 39, 28, 43, 50, 33, 40, 5, 45, 8, 42, 43, 19, 32, 34, 34, 14, 15, 19, 24, 26, 26, 16, 0, 32, 40, 50, 19, 23, 6, 5, 24, 26, 6, 15, 15, 4, 48, 5, 13, 33, 20, 42, 42, 40, 19, 10, 19, 24, 46, 21, 6, 18, 7, 27, 27, 38, 43, 12, 2, 14, 35, 2, 40, 38, 44, 23, 28, 21, 17, 29, 28, 44, 43, 49, 18, 1, 28, 42, 6, 0, 36, 16, 40, 2, 0, 10, 38, 8, 28, 9, 27, 18, 38, 8, 49, 12, 19, 5, 45, 27, 4, 11, 21]
[5, 3, 17, 32, 18, 43, 28, 29, 20, 13, 47, 42, 4, 16, 16, 11, 21, 6, 41, 38, 39, 49, 37, 2, 48, 29, 14, 28, 33, 31, 44, 22, 3, 49, 31, 26, 11, 1, 47, 31, 8, 2, 19, 7, 42, 2, 22, 0, 26, 12, 32, 38, 31, 20, 47, 6, 28, 32, 5, 5, 37, 2, 15, 17, 42, 35, 47, 44, 0, 42, 38, 36, 32, 28, 38, 48, 11, 43, 40, 26, 23, 44, 2, 44, 31, 35, 45, 31, 49, 5, 18, 5, 28, 35, 29, 22, 38, 13, 36, 30, 19, 50, 49, 33, 46, 4, 29, 49, 27, 19, 26, 3, 28, 33, 18, 49, 36, 28, 13, 6, 21, 15, 18, 21, 41, 39, 46, 45, 10, 44, 20, 21, 5, 15, 48, 1, 43, 23, 10, 37, 10, 41, 14, 32, 27, 27, 33, 30, 25, 4, 46, 0, 9, 27, 27, 11, 22, 28, 32, 28, 2, 32, 17, 48, 43, 11, 38, 41, 8, 44, 21, 12, 37, 4, 12]
[40, 22, 11, 25, 0, 17, 28, 2, 6, 26, 3, 11, 2, 46, 25, 17, 21, 5, 23, 37, 18, 35, 16, 49, 1, 43, 29, 23, 13, 46, 12, 36, 16, 20, 40, 36, 39, 41, 29, 33, 41, 8, 34, 49, 50, 27, 5, 26, 0, 41, 46, 15, 33, 44, 4, 31, 6, 18, 50, 30, 37, 43, 37, 23, 40, 41, 32, 44, 5, 27, 32, 50, 28, 40, 50, 48, 48, 6, 3, 6, 36, 39, 11, 24, 43, 41, 30, 14, 13, 28, 3, 29, 9, 8, 21, 31, 13, 6, 8, 43, 32, 25, 34, 2, 13, 4, 22, 44, 35, 5, 36, 6, 15, 22, 46, 50, 27, 3, 31, 50, 40, 42, 42, 10, 21, 11, 34, 11, 25, 30, 11, 2, 46, 0, 23, 35, 32, 42, 4, 42, 30, 49, 45, 27, 49, 33, 15, 25, 42, 50, 26, 34, 45, 27, 29, 18, 1, 19, 32, 47, 37, 40, 24, 2, 21, 34, 13, 33, 10, 42, 16, 23, 49, 3, 35]
[1, 29, 6, 14, 20, 21, 15, 32, 27, 31, 42, 41, 1, 28, 4, 18, 41, 3, 39, 38, 43, 0, 27, 3, 0, 47, 46, 29, 40, 22, 5, 26, 14, 28, 12, 28, 50, 35, 3, 27, 3, 16, 18, 24, 5, 37, 30, 12, 41, 0, 27, 15, 14, 33, 44, 5, 18, 43, 31, 44, 46, 43, 23, 21, 33, 32, 50, 33, 9, 11, 2, 29, 27, 20, 50, 32, 2, 14, 16, 15, 7, 1, 47, 8, 28, 28, 1, 1, 10, 34, 46, 1, 46, 30, 40, 37, 45, 17, 25, 16, 22, 24, 9, 3, 32, 22, 45, 50, 18, 6, 29, 27, 29, 34, 34, 10, 18, 18, 17, 21, 36, 25, 46, 0, 35, 12, 47, 16, 46, 13, 40, 8, 26, 26, 43, 21, 27, 9, 38, 8, 5, 46, 50, 45, 0, 8, 9, 2, 38, 29, 25, 32, 48, 49, 20, 46, 18, 11, 38, 9, 9, 28, 33, 41, 41, 11, 47, 46, 4, 37, 15, 6, 9, 29, 29]
[15, 12, 9, 27, 39, 38, 3, 5, 30, 23, 50, 46, 21, 15, 1, 40, 9, 48, 30, 15, 39, 37, 29, 46, 28, 33, 34, 33, 25, 44, 22, 12, 43, 4, 34, 17, 43, 22, 50, 8, 2, 5, 36, 36, 37, 2, 49, 32, 46, 27, 0, 20, 8, 13, 42, 41, 8, 44, 2, 24, 34, 25, 33, 40, 22, 2, 3, 16, 12, 19, 38, 48, 43, 6, 50, 2, 33, 40, 22, 27, 8, 40, 5, 25, 38, 24, 47, 13, 23, 44, 13, 33, 12, 20, 11, 18, 16, 34, 37, 46, 21, 36, 41, 2, 27, 22, 8, 9, 16, 47, 14, 1, 38, 26, 4, 46, 20, 41, 15, 19, 4, 9, 40, 32, 22, 9, 49, 36, 24, 21, 8, 24, 24, 37, 49, 37, 17, 16, 46, 23, 21, 14, 21, 42, 20, 37, 45, 44, 28, 7, 3, 15, 42, 5, 49, 20, 43, 25, 44, 34, 23, 33, 4, 16, 23, 37, 6, 7, 43, 6, 36, 43, 18, 0, 18]
[11, 30, 40, 47, 6, 46, 13, 40, 40, 21, 13, 6, 3, 31, 34, 41, 23, 18, 25, 8, 35, 2, 3, 22, 27, 43, 19, 37, 10, 35, 31, 17, 18, 0, 39, 24, 24, 48, 42, 18, 49, 49, 24, 4, 34, 3, 0, 38, 15, 15, 20, 0, 40, 29, 35, 48, 21, 42, 0, 9, 5, 10, 32, 24, 26, 33, 50, 1, 25, 26, 46, 45, 37, 20, 40, 48, 33, 35, 45, 22, 38, 48, 20, 3, 14, 19, 18, 40, 0, 1, 27, 26, 46, 46, 45, 50, 47, 31, 33, 27, 41, 16, 33, 32, 34, 40, 38, 11, 39, 30, 45, 49, 23, 11, 31, 32, 17, 40, 7, 16, 4, 13, 41, 10, 24, 20, 30, 33, 37, 43, 6, 46, 16, 7, 34, 30, 18, 0, 6, 11, 38, 48, 1, 50, 34, 2, 33, 32, 12, 37, 22, 18, 30, 39, 32, 6, 30, 24, 18, 49, 46, 39, 38, 11, 14, 7, 30, 42, 30, 38, 11, 18, 49, 7, 2]
