N1,N2,...,Nx
[6, 37, 37, 26, 36, 10, 40, 11, 35, 10, 12, 26, 14, 5, 5, 30, 7, 41, 49, 49, 16, 50, 45, 7, 0, 43, 23, 46, 34, 44, 0, 0, 4, 15, 28, 37, 40, 11, 26, 13, 23, 42, 35, 44, 33, 5, 35, 17, 30, 41, 4, 18, 27, 41, 21, 12, 15, 22, 6, 2, 15, 20, 2, 46, 19, 14, 3, 49, 31, 49, 28, 0, 1, 10, 47, 32, 42, 10, 39, 11, 9, 22, 21, 0, 49, 39, 33, 42, 8, 26, 20, 27, 1, 43, 20, 1, 37, 11, 14, 7, 14, 0, 49, 20, 32, 45, 10, 20, 14, 8, 37, 38, 32, 20, 49, 35, 26, 13, 36, 38, 11, 43, 4, 31, 2, 41, 5, 49, 16, 49, 25, 5, 5, 42, 12, 18, 22, 31, 11, 1, 46, 1, 28, 14, 48, 42, 11, 50, 45, 36, 50, 36, 4]
[31, 6, 38, 19, 8, 21, 19, 18, 44, 39, 24, 42, 27, 11, 30, 34, 27, 37, 31, 36, 19, 44, 40, 28, 19, 28, 28, 5, 2, 33, 0, 0, 2, 0, 38, 26, 32, 49, 39, 11, 50, 38, 15, 42, 48, 26, 34, 36, 47, 34, 43, 17, 29, 34, 47, 2, 6, 4, 22, 26, 22, 12, 29, 35, 49, 31, 50, 0, 16, 44, 34, 30, 13, 30, 46, 11, 13, 23, 7, 16, 12, 37, 38, 50, 28, 44, 13, 19, 33, 4, 11, 15, 50, 19, 2, 32, 46, 5, 2, 46, 6, 44, 46, 47, 36, 19, 24, 39, 36, 47, 12, 36, 39, 25, 11, 39, 25, 9, 7, 2, 20, 16, 23, 16, 8, 14, 48, 37, 41, 20, 31, 15, 43, 36, 47, 4, 20, 15, 32, 7, 28, 14, 20, 41, 31, 47, 48, 48, 15, 5, 22, 7, 28]
[16, 28, 45, 15, 1, 46, 14, 28, 50, 49, 36, 20, 14, 7, 48, 14, 35, 48, 36, 18, 39, 26, 2, 19, 41, 40, 0, 24, 41, 19, 4, 2, 0, 30, 30, 50, 32, 11, 13, 19, 27, 24, 43, 16, 13, 10, 48, 49, 20, 1, 44, 22, 4, 37, 1, 35, 37, 8, 8, 19, 33, 20, 3, 14, 10, 37, 10, 14, 32, 29, 43, 40, 22, 45, 19, 37, 50, 19, 31, 1, 40, 7, 34, 49, 30, 24, 46, 2, 43, 46, 4, 34, 11, 9, 49, 3, 15, 48, 38, 22, 47, 41, 44, 26, 26, 35, 11, 10, 46, 5, 35, 26, 32, 10, 19, 30, 10, 38, 21, 45, 16, 10, 37, 48, 39, 12, 34, 2, 12, 50, 7, 21, 23, 33, 26, 48, 6, 24, 29, 35, 43, 17, 45, 30, 5, 12, 35, 5, 6, 46, 44, 19, 2]
[25, 50, 29, 9, 7, 33, 25, 15, 17, 36, 50, 19, 16, 26, 10, 25, 0, 13, 19, 44, 13, 19, 21, 27, 27, 38, 41, 35, 3, 44, 15, 0, 30, 0, 11, 16, 18, 16, 44, 18, 0, 46, 36, 29, 45, 40, 28, 17, 38, 34, 29, 26, 50, 32, 48, 49, 47, 41, 4, 39, 32, 21, 30, 27, 22, 9, 36, 10, 20, 2, 34, 44, 8, 23, 42, 37, 36, 26, 34, 48, 5, 29, 48, 27, 49, 28, 40, 3, 24, 27, 36, 48, 34, 21, 29, 29, 25, 39, 20, 5, 39, 29, 46, 28, 34, 29, 28, 26, 15, 18, 1, 46, 17, 32, 1, 0, 34, 38, 25, 11, 43, 2, 5, 27, 38, 20, 48, 33, 7, 23, 12, 2, 1, 33, 37, 9, 38, 21, 24, 12, 47, 2, 8, 30, 50, 12, 36, 3, 13, 5, 5, 33, 15]
[6, 13, 35, 46, 25, 15, 49, 49, 48, 39, 47, 35, 14, 12, 42, 49, 39, 1, 41, 17, 3, 10, 15, 18, 36, 33, 9, 9, 16, 20, 28, 38, 30, 11, 0, 41, 48, 40, 8, 46, 13, 48, 32, 50, 26, 45, 38, 3, 47, 3, 50, 40, 25, 36, 42, 33, 4, 46, 38, 9, 2, 32, 33, 34, 41, 22, 19, 28, 37, 29, 31, 30, 44, 10, 4, 23, 15, 29, 46, 6, 11, 45, 46, 18, 46, 24, 19, 13, 17, 6, 46, 29, 16, 33, 6, 13, 26, 45, 16, 34, 24, 23, 22, 43, 49, 47, 15, 13, 13, 11, 22, 3, 48, 49, 4, 0, 20, 10, 21, 43, 39, 25, 37, 47, 18, 7, 22, 4, 17, 27, 21, 14, 14, 41, 1, 48, 34, 28, 44, 33, 14, 27, 22, 7, 49, 2, 24, 20, 50, 34, 21, 9, 13]
[37, 30, 46, 3, 32, 9, 23, 23, 15, 48, 37, 21, 46, 7, 43, 5, 41, 18, 44, 49, 11, 48, 41, 47, 50, 5, 20, 30, 40, 10, 37, 26, 50, 16, 41, 0, 4, 48, 32, 35, 23, 10, 7, 15, 46, 49, 26, 1, 42, 31, 48, 25, 34, 45, 21, 38, 12, 21, 11, 1, 41, 34, 38, 38, 38, 15, 6, 36, 21, 22, 8, 43, 25, 29, 38, 11, 16, 29, 29, 15, 19, 21, 44, 28, 33, 35, 13, 9, 33, 47, 50, 11, 21, 20, 0, 30, 10, 18, 25, 6, 17, 41, 37, 27, 50, 45, 41, 20, 41, 17, 44, 34, 30, 24, 23, 46, 24, 16, 10, 5, 23, 48, 30, 33, 17, 40, 32, 9, 20, 29, 34, 30, 39, 37, 37, 27, 43, 35, 6, 38, 23, 49, 28, 25, 3, 25, 2, 46, 49, 0, 11, 7, 49]
[10, 25, 4, 11, 6, 28, 37, 41, 49, 14, 44, 37, 16, 3, 26, 16, 45, 43, 50, 39, 10, 32, 8, 38, 43, 27, 21, 2, 31, 29, 40, 32, 32, 18, 48, 4, 0, 45, 23, 43, 3, 30, 22, 3, 47, 22, 24, 40, 23, 35, 16, 24, 4, 6, 2, 49, 48, 32, 37, 49, 46, 15, 35, 40, 18, 30, 4, 38, 29, 25, 39, 3, 2, 11, 35, 16, 23, 49, 41, 40, 18, 11, 5, 14, 19, 11, 5, 35, 37, 23, 29, 0, 50, 32, 38, 10, 16, 17, 21, 46, 22, 38, 50, 31, 47, 10, 10, 23, 41, 43, 5, 27, 20, 41, 38, 21, 39, 36, 44, 1, 18, 7, 15, 0, 22, 1, 4, 40, 48, 49, 22, 25, 9, 35, 9, 47, 40, 31, 37, 22, 27, 25, 20, 4, 30, 10, 15, 29, 39, 50, 14, 46, 25]
[45, 43, 31, 42, 22, 8, 4, 25, 43, 30, 12, 23, 44, 40, 41, 15, 31, 10, 32, 36, 22, 32, 49, 29, 35, 41, 44, 13, 5, 18, 11, 49, 11, 16, 40, 48, 45, 0, 46, 23, 35, 40, 28, 34, 12, 1, 30, 9, 3, 29, 13, 16, 8, 42, 5, 17, 48, 36, 16, 15, 35, 22, 37, 23, 44, 16, 44, 26, 32, 31, 43, 47, 35, 35, 25, 30, 5, 22, 42, 3, 39, 6, 22, 6, 15, 14, 19, 24, 8, 24, 37, 7, 47, 10, 41, 31, 45, 50, 39, 19, 26, 33, 2, 47, 34, 16, 2, 46, 34, 38, 32, 29, 19, 44, 20, 18, 43, 42, 29, 24, 31, 30, 26, 3, 10, 35, 47, 12, 4, 22, 50, 5, 0, 14, 46, 30, 3, 19, 13, 24, 47, 36, 27, 43, 0, 16, 10, 21, 48, 2, 40, 37, 21]
[44, 27, 46, 45, 31, 33, 25, 44, 8, 49, 34, 4, 31, 34, 15, 45, 1, 30, 45, 27, 6, 48, 43, 24, 4, 49, 5, 21, 26, 10, 26, 39, 13, 44, 8, 32, 23, 46, 0, 37, 28, 50, 7, 28, 18, 4, 43, 8, 36, 13, 32, 45, 29, 49, 28, 13, 40, 0, 3, 13, 14, 38, 7, 2, 6, 23, 5, 21, 11, 16, 2, 7, 28, 38, 6, 30, 15, 47, 30, 41, 2, 8, 2, 5, 16, 49, 34, 12, 45, 33, 7, 49, 31, 35, 9, 50, 40, 24, 5, 40, 9, 20, 36, 17, 48, 49, 4, 35, 9, 3, 33, 18, 10, 17, 10, 39, 47, 22, 28, 38, 12, 4, 46, 30, 8, 4, 22, 10, 45, 2, 7, 5, 21, 23, 28, 50, 46, 39, 2, 24, 26, 18, 26, 1, 29, 47, 24, 3, 38, 43, 0, 49, 36]
[8, 38, 38, 48, 35, 21, 13, 19, 0, 20, 5, 33, 50, 37, 7, 2, 9, 50, 35, 40, 29, 41, 23, 31, 12, 2, 30, 2, 30, 21, 13, 11, 19, 18, 46, 35, 43, 23, 37, 0, 27, 10, 40, 29, 8, 6, 34, 45, 23, 24, 2, 24, 15, 24, 12, 27, 7, 42, 35, 29, 49, 33, 17, 18, 25, 11, 31, 19, 24, 26, 45, 34, 45, 48, 8, 2, 46, 26, 17, 18, 39, 50, 14, 48, 30, 31, 41, 3, 42, 43, 16, 10, 10, 38, 4, 6, 20, 49, 13, 32, 7, 43, 27, 5, 26, 43, 2, 47, 15, 10, 38, 44, 35, 48, 5, 34, 19, 18, 35, 32, 34, 14, 6, 10, 18, 41, 2, 45, 32, 49, 49, 43, 0, 2, 12, 8, 31, 46, 37, 11, 17, 22, 15, 0, 17, 50, 0, 5, 41, 30, 19, 47, 16]
[26, 46, 34, 26, 11, 31, 21, 7, 16, 15, 6, 16, 2, 49, 19, 12, 28, 13, 20, 29, 38, 31, 49, 40, 35, 19, 43, 5, 9, 5, 23, 50, 27, 0, 13, 23, 3, 35, 28, 27, 0, 27, 13, 22, 8, 19, 3, 12, 1, 4, 3, 23, 41, 6, 40, 47, 10, 10, 18, 7, 24, 21, 32, 19, 21, 26, 12, 23, 31, 43, 10, 2, 31, 15, 45, 11, 4, 21, 16, 50, 42, 11, 27, 24, 37, 5, 16, 10, 42, 46, 8, 2, 18, 43, 39, 34, 45, 20, 37, 45, 38, 41, 42, 33, 45, 15, 44, 28, 26, 44, 39, 45, 0, 33, 27, 5, 33, 32, 35, 44, 44, 12, 40, 37, 37, 22, 43, 31, 17, 0, 46, 15, 17, 34, 15, 19, 45, 15, 25, 40, 23, 33, 33, 23, 45, 38, 45, 9, 1, 19, 34, 27, 48]
[11, 37, 11, 16, 38, 13, 35, 18, 9, 5, 32, 34, 27, 49, 29, 33, 26, 46, 0, 23, 50, 4, 46, 18, 10, 1, 50, 35, 17, 39, 42, 38, 24, 46, 48, 10, 30, 40, 50, 10, 27, 0, 30, 8, 13, 28, 35, 27, 50, 24, 10, 9, 30, 30, 39, 47, 43, 25, 30, 35, 12, 5, 19, 25, 34, 50, 41, 36, 35, 33, 32, 13, 35, 36, 37, 14, 12, 40, 28, 20, 15, 5, 28, 41, 26, 20, 37, 32, 16, 45, 3, 39, 9, 38, 50, 9, 47, 12, 8, 41, 18, 29, 33, 3, 42, 36, 42, 17, 20, 24, 22, 40, 29, 42, 16, 45, 22, 47, 22, 21, 7, 18, 37, 13, 13, 25, 19, 30, 32, 12, 33, 18, 17, 35, 18, 7, 0, 23, 11, 49, 4, 2, 2, 24, 26, 1, 49, 19, 19, 8, 41, 33, 24]
[0, 6, 2, 28, 19, 25, 12, 13, 18, 27, 4, 43, 48, 42, 26, 39, 43, 20, 50, 47, 19, 18, 13, 29, 23, 48, 17, 40, 11, 17, 35, 15, 43, 36, 32, 7, 22, 28, 7, 40, 13, 30, 0, 41, 33, 3, 21, 50, 12, 22, 43, 19, 37, 30, 29, 6, 48, 39, 26, 29, 18, 20, 15, 1, 44, 21, 46, 12, 44, 0, 23, 42, 35, 9, 4, 47, 25, 32, 24, 36, 13, 20, 21, 27, 15, 4, 39, 41, 5, 46, 2, 28, 48, 10, 49, 44, 24, 43, 29, 26, 1, 14, 18, 47, 46, 30, 27, 7, 39, 34, 19, 50, 21, 47, 7, 3, 3, 48, 41, 27, 43, 38, 14, 11, 41, 32, 19, 3, 48, 20, 11, 26, 31, 0, 47, 49, 12, 42, 12, 10, 5, 17, 48, 23, 42, 34, 19, 12, 13, 1, 41, 46, 41]
[7, 12, 22, 37, 26, 22, 38, 48, 27, 7, 16, 38, 3, 42, 1, 46, 19, 6, 15, 7, 3, 5, 24, 8, 25, 28, 49, 10, 12, 29, 44, 42, 16, 29, 50, 15, 3, 34, 28, 29, 22, 8, 41, 0, 8, 28, 36, 11, 39, 8, 42, 17, 16, 12, 31, 2, 18, 34, 36, 27, 2, 38, 31, 4, 17, 15, 12, 2, 23, 7, 24, 25, 42, 27, 41, 33, 27, 48, 35, 37, 41, 18, 28, 29, 9, 29, 18, 37, 29, 30, 32, 2, 3, 20, 38, 47, 31, 10, 48, 39, 26, 4, 27, 10, 13, 15, 29, 10, 50, 33, 0, 42, 23, 4, 23, 13, 24, 0, 39, 8, 21, 14, 31, 24, 1, 6, 11, 17, 14, 20, 46, 13, 36, 28, 16, 9, 7, 5, 15, 20, 0, 43, 40, 1, 19, 16, 29, 23, 48, 30, 45, 17, 6]
[27, 9, 45, 42, 17, 17, 35, 12, 4, 5, 5, 0, 19, 50, 42, 34, 3, 28, 38, 32, 50, 25, 19, 41, 26, 17, 28, 38, 34, 48, 33, 48, 13, 45, 26, 46, 47, 12, 18, 8, 8, 13, 33, 8, 0, 4, 40, 4, 50, 18, 4, 45, 26, 40, 20, 6, 23, 25, 47, 39, 17, 5, 29, 3, 45, 15, 2, 45, 11, 22, 48, 20, 37, 18, 28, 19, 7, 7, 7, 46, 18, 37, 47, 7, 49, 11, 42, 34, 8, 21, 34, 30, 21, 9, 43, 30, 32, 1, 33, 27, 24, 44, 31, 4, 41, 11, 48, 1, 5, 17, 42, 21, 4, 18, 29, 42, 30, 3, 50, 49, 46, 14, 16, 21, 10, 9, 28, 45, 42, 33, 14, 12, 20, 47, 29, 10, 2, 27, 38, 20, 17, 35, 6, 28, 37, 23, 25, 27, 38, 5, 31, 2, 14]
[23, 48, 2, 11, 47, 22, 47, 13, 26, 20, 38, 19, 39, 18, 16, 45, 8, 20, 5, 40, 50, 8, 33, 50, 47, 48, 36, 19, 26, 13, 5, 26, 10, 40, 45, 49, 22, 1, 4, 6, 19, 28, 3, 28, 4, 0, 5, 2, 4, 5, 19, 49, 5, 39, 18, 22, 19, 12, 33, 6, 13, 43, 13, 15, 3, 35, 7, 29, 3, 6, 15, 50, 1, 22, 12, 36, 25, 15, 2, 3, 10, 12, 36, 31, 39, 28, 27, 18, 28, 22, 20, 46, 17, 6, 26, 35, 40, 1, 28, 43, 11, 24, 46, 45, 49, 49, 17, 35, 22, 24, 19, 18, 18, 5, 18, 46, 18, 44, 44, 32, 32, 30, 1, 39, 6, 30, 4, 14, 24, 27, 11, 25, 49, 49, 3, 12, 36, 30, 25, 40, 1, 46, 14, 8, 10, 32, 33, 50, 30, 48, 17, 37, 2]
[43, 37, 14, 46, 12, 9, 41, 4, 44, 31, 32, 32, 47, 48, 7, 6, 47, 24, 12, 16, 8, 44, 15, 6, 35, 20, 25, 10, 9, 14, 35, 34, 48, 28, 38, 26, 24, 30, 43, 34, 3, 35, 21, 36, 40, 5, 0, 7, 46, 17, 31, 43, 36, 19, 33, 11, 26, 19, 12, 21, 33, 40, 14, 33, 12, 25, 4, 39, 26, 20, 30, 29, 47, 35, 11, 0, 41, 30, 5, 44, 17, 32, 14, 27, 40, 40, 1, 20, 10, 49, 2, 9, 4, 30, 35, 38, 11, 28, 43, 30, 5, 8, 21, 49, 39, 34, 47, 10, 19, 0, 14, 17, 11, 38, 25, 41, 45, 48, 2, 8, 49, 43, 45, 4, 42, 26, 48, 30, 40, 44, 4, 25, 29, 47, 7, 8, 35, 15, 27, 29, 1, 46, 22, 14, 18, 24, 15, 18, 14, 8, 19, 23, 42]
[50, 6, 38, 49, 23, 15, 16, 27, 9, 25, 5, 15, 40, 13, 46, 47, 17, 0, 12, 25, 42, 46, 8, 37, 0, 4, 47, 33, 30, 22, 17, 36, 49, 17, 3, 1, 40, 9, 8, 45, 12, 27, 50, 11, 4, 2, 7, 0, 38, 38, 27, 39, 7, 22, 11, 10, 21, 31, 11, 21, 2, 31, 47, 0, 32, 21, 21, 47, 16, 50, 25, 50, 7, 29, 42, 19, 31, 9, 2, 20, 33, 48, 34, 29, 26, 32, 43, 44, 41, 28, 31, 43, 43, 31, 26, 35, 27, 13, 5, 11, 45, 17, 41, 43, 4, 15, 38, 38, 22, 17, 15, 45, 28, 20, 26, 39, 23, 4, 27, 8, 26, 35, 17, 31, 1, 18, 18, 16, 46, 13, 3, 13, 31, 15, 33, 5, 43, 35, 29, 16, 24, 12, 26, 41, 1, 6, 25, 4, 11, 8, 22, 41, 43]
[15, 21, 39, 27, 19, 21, 23, 20, 22, 45, 7, 34, 48, 44, 20, 37, 46, 27, 32, 46, 24, 17, 2, 15, 43, 35, 21, 24, 46, 6, 30, 47, 20, 38, 47, 42, 23, 3, 36, 23, 1, 50, 12, 39, 50, 4, 46, 38, 0, 50, 7, 36, 34, 12, 33, 3, 21, 12, 4, 47, 2, 12, 50, 46, 34, 44, 4, 29, 18, 21, 29, 28, 43, 49, 47, 20, 4, 28, 26, 6, 22, 30, 5, 47, 18, 35, 40, 31, 38, 39, 21, 31, 38, 48, 21, 19, 19, 4, 15, 41, 30, 42, 14, 19, 33, 5, 26, 3, 3, 49, 12, 48, 27, 48, 42, 34, 3, 12, 42, 12, 2, 7, 4, 2, 7, 32, 29, 24, 23, 2, 23, 16, 26, 17, 17, 25, 15, 36, 23, 27, 28, 34, 39, 38, 0, 41, 46, 16, 20, 33, 19, 41, 23]
[23, 20, 33, 35, 28, 24, 9, 47, 16, 32, 46, 49, 38, 0, 11, 27, 36, 24, 9, 7, 26, 46, 18, 38, 39, 12, 43, 50, 31, 31, 41, 34, 1, 34, 3, 31, 35, 29, 13, 24, 4, 24, 22, 8, 18, 5, 17, 38, 50, 0, 9, 11, 15, 10, 8, 2, 17, 6, 5, 25, 27, 19, 50, 9, 11, 11, 50, 10, 42, 45, 6, 20, 10, 38, 50, 2, 32, 42, 13, 42, 17, 1, 16, 9, 12, 38, 41, 11, 10, 21, 29, 42, 5, 10, 31, 21, 40, 5, 45, 46, 31, 48, 19, 38, 18, 20, 30, 50, 32, 30, 4, 1, 6, 27, 18, 18, 28, 7, 21, 2, 34, 33, 48, 27, 43, 23, 18, 42, 22, 8, 9, 24, 40, 2, 49, 16, 50, 48, 46, 43, 15, 28, 18, 30, 45, 2, 25, 18, 46, 28, 14, 34, 18]
[3, 41, 16, 46, 50, 43, 37, 47, 30, 17, 16, 45, 25, 1, 29, 25, 43, 36, 8, 6, 4, 28, 42, 21, 8, 17, 7, 10, 23, 42, 4, 43, 44, 29, 50, 48, 16, 13, 32, 2, 3, 10, 43, 42, 4, 19, 31, 27, 7, 9, 0, 27, 37, 5, 10, 16, 48, 10, 48, 40, 21, 10, 35, 45, 32, 2, 27, 47, 43, 31, 38, 38, 40, 6, 22, 26, 46, 25, 31, 1, 44, 0, 13, 30, 41, 45, 14, 18, 40, 36, 9, 45, 29, 43, 44, 46, 8, 16, 23, 24, 6, 47, 23, 23, 6, 23, 3, 31, 34, 18, 31, 34, 36, 42, 23, 34, 16, 26, 22, 36, 7, 20, 17, 23, 15, 23, 2, 22, 5, 45, 25, 4, 11, 3, 15, 21, 36, 36, 34, 33, 39, 45, 19, 35, 35, 46, 22, 22, 7, 3, 33, 33, 12]
[1, 3, 3, 17, 40, 44, 1, 33, 18, 12, 10, 2, 39, 27, 12, 45, 0, 2, 10, 30, 20, 14, 34, 33, 26, 21, 11, 32, 10, 24, 18, 17, 22, 26, 40, 25, 24, 16, 45, 24, 23, 9, 19, 17, 45, 49, 43, 39, 36, 11, 27, 0, 13, 28, 8, 9, 15, 38, 18, 20, 16, 19, 30, 28, 35, 48, 13, 9, 42, 14, 13, 25, 30, 22, 27, 47, 17, 28, 8, 22, 8, 39, 8, 1, 4, 45, 27, 16, 44, 3, 15, 23, 33, 19, 18, 37, 50, 43, 16, 13, 2, 38, 50, 23, 3, 27, 35, 38, 21, 30, 18, 18, 17, 27, 31, 6, 19, 24, 8, 42, 23, 41, 6, 25, 12, 39, 44, 41, 12, 22, 47, 42, 44, 18, 34, 2, 48, 18, 19, 18, 48, 0, 9, 45, 18, 17, 30, 0, 10, 5, 44, 7, 33]
[28, 1, 40, 7, 22, 41, 14, 47, 50, 2, 24, 26, 26, 38, 11, 38, 33, 20, 22, 44, 27, 16, 32, 42, 24, 3, 45, 7, 5, 14, 27, 29, 4, 50, 25, 34, 4, 8, 29, 15, 41, 30, 37, 16, 26, 5, 36, 7, 34, 15, 37, 13, 0, 39, 12, 36, 16, 47, 9, 16, 12, 40, 35, 30, 8, 44, 46, 41, 47, 42, 33, 33, 41, 33, 37, 32, 36, 36, 35, 30, 33, 12, 10, 31, 10, 44, 15, 45, 28, 45, 24, 13, 50, 26, 12, 41, 10, 3, 42, 47, 31, 35, 47, 31, 38, 37, 33, 39, 10, 31, 12, 26, 5, 1, 25, 41, 16, 48, 4, 6, 48, 18, 13, 3, 9, 36, 24, 8, 14, 30, 5, 7, 46, 39, 11, 37, 34, 17, 22, 39, 23, 5, 8, 48, 7, 2, 14, 15, 11, 5, 22, 11, 12]
[11, 23, 30, 36, 8, 4, 9, 6, 8, 4, 16, 0, 33, 24, 22, 29, 33, 41, 17, 11, 49, 14, 7, 50, 47, 39, 47, 33, 19, 5, 41, 34, 37, 32, 36, 45, 6, 42, 49, 24, 6, 30, 30, 12, 40, 39, 19, 22, 12, 10, 5, 28, 39, 0, 5, 21, 15, 9, 5, 27, 50, 10, 46, 19, 15, 16, 37, 26, 30, 13, 43, 39, 38, 20, 19, 47, 34, 45, 20, 26, 45, 24, 7, 30, 26, 46, 4, 23, 41, 44, 50, 19, 3, 26, 28, 24, 22, 20, 12, 38, 2, 50, 33, 8, 3, 46, 28, 42, 30, 3, 0, 5, 2, 23, 18, 25, 48, 39, 40, 15, 9, 40, 25, 29, 35, 30, 29, 44, 6, 13, 6, 41, 27, 50, 17, 31, 5, 42, 1, 24, 10, 2, 8, 17, 2, 38, 2, 0, 11, 36, 47, 49, 21]
[15, 25, 5, 24, 0, 6, 50, 22, 14, 23, 30, 19, 16, 20, 25, 32, 47, 41, 48, 35, 11, 29, 24, 29, 10, 39, 12, 33, 32, 28, 21, 47, 1, 48, 42, 21, 2, 5, 28, 12, 40, 39, 29, 31, 20, 18, 33, 11, 33, 8, 10, 8, 12, 5, 0, 1, 5, 22, 45, 27, 4, 46, 15, 38, 1, 40, 45, 24, 4, 31, 22, 24, 38, 40, 13, 0, 38, 13, 20, 34, 16, 31, 16, 32, 18, 11, 11, 32, 36, 17, 16, 7, 38, 42, 36, 13, 42, 12, 15, 46, 16, 4, 45, 20, 38, 40, 28, 29, 0, 17, 8, 31, 1, 33, 26, 37, 14, 43, 43, 12, 8, 17, 29, 22, 3, 39, 25, 0, 29, 0, 27, 5, 36, 20, 20, 6, 13, 4, 27, 13, 39, 13, 25, 46, 44, 14, 27, 23, 37, 43, 39, 34, 26]
[5, 10, 9, 47, 28, 12, 3, 29, 34, 25, 36, 14, 28, 5, 1, 17, 18, 23, 19, 16, 37, 8, 9, 2, 30, 44, 9, 25, 43, 9, 12, 2, 35, 49, 33, 38, 49, 17, 13, 27, 47, 47, 6, 2, 6, 22, 11, 10, 3, 2, 16, 9, 36, 21, 1, 0, 0, 37, 27, 41, 19, 11, 2, 42, 5, 34, 0, 43, 4, 21, 5, 5, 46, 42, 3, 1, 28, 11, 32, 34, 15, 36, 23, 47, 16, 37, 4, 31, 42, 47, 33, 2, 11, 19, 31, 36, 17, 40, 3, 33, 44, 47, 40, 28, 26, 39, 1, 6, 2, 5, 4, 32, 10, 48, 11, 23, 6, 16, 13, 12, 14, 38, 3, 6, 31, 19, 32, 6, 19, 19, 7, 2, 1, 32, 3, 22, 45, 16, 3, 48, 29, 21, 36, 45, 14, 44, 29, 23, 5, 49, 1, 12, 24]
[14, 29, 41, 3, 24, 36, 9, 47, 47, 3, 1, 26, 29, 31, 41, 2, 5, 2, 32, 32, 34, 22, 14, 11, 18, 39, 7, 2, 26, 40, 15, 6, 37, 47, 4, 12, 48, 48, 40, 7, 10, 43, 48, 18, 23, 19, 26, 21, 21, 17, 48, 15, 16, 15, 5, 0, 0, 14, 4, 23, 2, 0, 36, 32, 10, 4, 21, 30, 1, 15, 48, 23, 43, 29, 15, 39, 25, 27, 24, 30, 26, 13, 47, 50, 2, 47, 36, 47, 37, 12, 35, 32, 7, 15, 32, 25, 15, 37, 12, 35, 1, 7, 45, 4, 39, 0, 39, 2, 34, 27, 23, 50, 36, 47, 24, 39, 19, 24, 40, 9, 47, 46, 25, 16, 35, 7, 35, 5, 5, 8, 2, 31, 21, 43, 8, 6, 35, 9, 12, 20, 41, 36, 35, 33, 1, 0, 11, 35, 33, 12, 9, 33, 44]
[5, 6, 15, 43, 6, 37, 50, 23, 26, 14, 25, 34, 0, 25, 25, 12, 43, 41, 17, 27, 4, 2, 18, 1, 40, 32, 1, 15, 39, 15, 22, 4, 8, 41, 46, 21, 32, 36, 0, 42, 10, 25, 39, 34, 25, 12, 19, 31, 12, 6, 10, 38, 47, 9, 22, 37, 14, 0, 8, 35, 9, 32, 15, 29, 18, 9, 10, 12, 1, 8, 43, 23, 19, 37, 10, 3, 42, 46, 49, 47, 23, 23, 11, 50, 26, 44, 25, 29, 44, 0, 20, 24, 30, 9, 47, 28, 33, 13, 5, 30, 12, 2, 3, 9, 13, 16, 50, 14, 10, 27, 19, 39, 16, 46, 25, 15, 2, 6, 20, 29, 25, 15, 50, 28, 20, 17, 18, 34, 14, 2, 44, 4, 3, 16, 33, 6, 37, 41, 28, 41, 41, 15, 24, 46, 15, 16, 16, 4, 7, 19, 21, 13, 7]
[26, 36, 48, 41, 33, 33, 8, 13, 4, 37, 30, 46, 40, 50, 18, 9, 6, 26, 34, 17, 2, 40, 28, 49, 50, 26, 39, 11, 20, 16, 6, 22, 8, 4, 38, 11, 37, 16, 3, 35, 18, 30, 26, 36, 47, 33, 12, 11, 4, 5, 48, 18, 9, 5, 45, 27, 4, 8, 0, 18, 12, 26, 9, 18, 21, 39, 4, 30, 49, 15, 49, 45, 8, 4, 6, 16, 31, 8, 22, 30, 41, 46, 23, 41, 50, 48, 43, 4, 47, 35, 10, 11, 42, 6, 6, 26, 4, 5, 28, 38, 8, 17, 19, 42, 48, 20, 47, 7, 31, 13, 12, 39, 40, 14, 41, 35, 39, 15, 47, 10, 24, 4, 22, 40, 7, 18, 32, 27, 47, 20, 25, 10, 7, 17, 18, 3, 5, 30, 34, 43, 28, 28, 37, 19, 33, 40, 42, 50, 18, 2, 17, 19, 23]
[35, 19, 13, 2, 36, 8, 27, 39, 29, 39, 39, 34, 8, 24, 44, 44, 43, 49, 22, 49, 42, 8, 6, 22, 44, 49, 12, 8, 30, 38, 2, 26, 19, 39, 9, 1, 49, 15, 13, 29, 7, 35, 29, 27, 39, 6, 21, 21, 47, 25, 40, 20, 16, 27, 27, 41, 23, 35, 18, 0, 5, 18, 48, 39, 17, 18, 23, 21, 14, 24, 29, 3, 21, 20, 32, 18, 3, 15, 19, 27, 0, 8, 2, 38, 15, 1, 29, 8, 14, 2, 12, 38, 40, 36, 24, 32, 40, 11, 34, 23, 45, 43, 46, 30, 45, 2, 15, 6, 40, 37, 1, 23, 5, 41, 28, 24, 11, 17, 11, 20, 1, 42, 30, 5, 25, 48, 22, 36, 44, 13, 39, 15, 36, 42, 6, 37, 25, 31, 23, 39, 5, 18, 46, 44, 27, 24, 33, 38, 31, 37, 25, 36, 21]
