N1,N2,...,Nx
[34, 47, 37, 45, 39, 16, 29, 41, 2, 44, 22, 19, 35, 4, 9, 6, 2, 26, 13, 21, 19, 29, 12, 8, 27, 38, 37, 15, 0, 42, 44, 30, 37, 25, 4, 12, 27, 34, 32, 8, 35, 50, 24, 5, 4, 3, 11, 4, 8, 50, 35, 46, 24, 34, 16, 47, 21, 43, 13, 4, 14, 50, 40, 22, 49, 42, 32, 48, 48, 4, 12, 27, 50, 22, 14, 30, 0, 45, 33, 37, 27, 16, 45, 38, 29, 35, 24, 4, 16, 40, 0, 15, 42, 1, 35, 25, 20, 32, 34, 14, 0, 5, 5, 44, 2, 5, 1, 35, 25, 21, 8, 12, 34, 35, 21, 37, 38, 28, 21, 3, 6, 20, 39, 45, 18, 48, 18, 47, 35, 41, 2, 37, 13, 46, 24, 17, 6, 31, 24, 33, 7, 1, 36, 45, 40, 27, 20, 40, 33, 9, 30, 24, 48, 45, 13, 36, 30, 48, 9, 48, 30, 29, 25]
[47, 14, 50, 25, 10, 35, 39, 27, 28, 37, 41, 24, 36, 28, 30, 35, 43, 3, 50, 39, 13, 5, 41, 27, 49, 1, 32, 29, 42, 0, 38, 5, 45, 4, 16, 38, 12, 1, 11, 6, 46, 14, 37, 15, 23, 36, 21, 25, 26, 3, 50, 7, 28, 19, 12, 8, 24, 39, 14, 1, 22, 39, 13, 7, 19, 3, 12, 19, 14, 6, 19, 37, 14, 21, 50, 10, 47, 41, 34, 42, 24, 17, 19, 24, 21, 18, 49, 11, 13, 12, 8, 40, 23, 23, 2, 22, 42, 19, 18, 38, 37, 9, 1, 20, 8, 34, 6, 0, 7, 29, 19, 27, 27, 13, 20, 13, 12, 43, 3, 0, 3, 46, 41, 21, 30, 26, 43, 39, 50, 39, 45, 41, 4, 15, 24, 3, 30, 28, 28, 15, 1, 8, 39, 48, 31, 24, 19, 45, 27, 34, 37, 31, 37, 35, 18, 28, 44, 3, 3, 44, 5, 48, 17]
[11, 0, 21, 47, 16, 44, 50, 10, 11, 45, 5, 17, 43, 32, 26, 14, 3, 21, 50, 43, 24, 11, 13, 23, 26, 37, 27, 39, 44, 38, 0, 24, 40, 43, 45, 16, 39, 10, 17, 21, 31, 20, 14, 17, 30, 2, 30, 1, 16, 4, 29, 25, 41, 43, 23, 42, 21, 18, 5, 29, 34, 29, 40, 32, 37, 28, 43, 19, 18, 3, 50, 35, 39, 39, 45, 36, 38, 50, 8, 14, 11, 49, 50, 50, 19, 35, 6, 19, 25, 24, 36, 34, 6, 17, 34, 45, 3, 8, 9, 33, 24, 6, 30, 15, 36, 11, 5, 39, 10, 3, 25, 17, 40, 10, 27, 40, 19, 30, 0, 3, 8, 16, 32, 2, 9, 45, 6, 43, 8, 24, 47, 9, 4, 12, 22, 5, 5, 26, 41, 50, 16, 25, 6, 27, 35, 1, 13, 50, 22, 42, 32, 37, 30, 38, 37, 6, 39, 36, 20, 8, 50, 4, 5]
[11, 41, 24, 49, 15, 22, 44, 48, 16, 44, 14, 8, 4, 44, 31, 35, 3, 41, 10, 16, 31, 42, 13, 10, 22, 48, 2, 7, 30, 5, 24, 0, 22, 15, 27, 47, 49, 30, 10, 19, 43, 2, 21, 47, 24, 18, 45, 31, 46, 22, 49, 38, 8, 3, 14, 41, 46, 29, 14, 21, 16, 10, 1, 32, 14, 37, 7, 25, 31, 21, 10, 31, 32, 46, 3, 5, 7, 8, 24, 19, 33, 28, 1, 16, 23, 43, 4, 3, 29, 6, 43, 31, 15, 8, 36, 33, 38, 5, 42, 0, 32, 32, 14, 11, 39, 39, 34, 10, 32, 11, 33, 10, 9, 5, 31, 31, 21, 10, 48, 30, 30, 5, 13, 14, 43, 46, 47, 36, 6, 12, 21, 13, 18, 26, 41, 10, 13, 34, 17, 49, 3, 38, 2, 50, 7, 12, 48, 6, 5, 36, 15, 29, 1, 31, 43, 16, 18, 28, 19, 25, 1, 8, 40]
[41, 48, 7, 6, 43, 30, 16, 17, 26, 21, 47, 9, 5, 8, 6, 13, 42, 39, 38, 19, 29, 27, 44, 39, 38, 27, 25, 42, 37, 45, 40, 22, 0, 20, 1, 28, 50, 29, 17, 19, 35, 15, 28, 21, 15, 32, 12, 3, 34, 18, 17, 40, 17, 32, 17, 40, 11, 12, 32, 2, 15, 0, 11, 28, 4, 48, 34, 35, 0, 10, 31, 36, 40, 34, 9, 25, 29, 47, 43, 29, 6, 19, 49, 37, 1, 24, 13, 17, 7, 42, 13, 5, 9, 3, 28, 5, 5, 27, 23, 50, 49, 24, 40, 9, 43, 18, 19, 46, 11, 8, 31, 20, 6, 16, 19, 47, 34, 2, 30, 29, 23, 43, 12, 22, 0, 4, 37, 47, 35, 44, 30, 50, 33, 22, 41, 50, 13, 26, 30, 2, 12, 10, 35, 28, 9, 0, 21, 30, 44, 9, 8, 14, 43, 2, 39, 28, 44, 46, 47, 9, 7, 13, 48]
[11, 46, 34, 4, 2, 4, 21, 18, 44, 13, 32, 8, 48, 16, 49, 14, 14, 13, 29, 3, 21, 32, 15, 46, 50, 25, 7, 36, 25, 4, 43, 15, 20, 0, 20, 42, 26, 42, 23, 34, 31, 34, 29, 6, 1, 0, 24, 17, 13, 12, 28, 8, 23, 47, 14, 32, 25, 6, 20, 35, 45, 16, 6, 42, 7, 25, 9, 44, 5, 1, 11, 44, 48, 42, 41, 31, 42, 13, 40, 28, 11, 26, 12, 1, 39, 22, 39, 43, 42, 41, 16, 1, 39, 19, 36, 7, 34, 18, 9, 46, 19, 4, 30, 47, 23, 21, 7, 41, 29, 44, 29, 16, 40, 2, 0, 10, 21, 6, 43, 2, 15, 44, 47, 7, 22, 19, 39, 36, 3, 22, 43, 38, 49, 36, 12, 3, 6, 17, 38, 23, 8, 44, 50, 13, 33, 7, 26, 24, 6, 29, 46, 2, 38, 40, 29, 40, 3, 29, 39, 31, 17, 37, 38]
[32, 17, 28, 3, 42, 15, 38, 43, 3, 40, 31, 44, 9, 38, 32, 43, 24, 3, 2, 47, 30, 34, 38, 47, 14, 7, 36, 5, 4, 16, 45, 27, 1, 20, 0, 33, 0, 11, 19, 14, 24, 5, 47, 16, 27, 34, 21, 7, 33, 11, 21, 24, 16, 14, 27, 15, 0, 3, 41, 9, 50, 20, 15, 25, 36, 45, 29, 15, 18, 49, 23, 24, 38, 29, 50, 7, 8, 1, 1, 31, 14, 0, 25, 44, 34, 33, 45, 6, 41, 37, 25, 30, 37, 16, 31, 45, 14, 17, 42, 31, 14, 4, 9, 49, 40, 3, 3, 38, 27, 44, 35, 31, 50, 28, 27, 46, 23, 26, 27, 33, 41, 47, 29, 45, 29, 12, 1, 15, 24, 33, 48, 9, 40, 12, 45, 22, 7, 21, 15, 8, 31, 47, 28, 13, 4, 0, 11, 20, 9, 38, 30, 31, 18, 28, 21, 38, 30, 11, 17, 17, 8, 19, 2]
[17, 18, 0, 20, 25, 16, 30, 30, 17, 49, 42, 22, 26, 34, 24, 2, 0, 35, 22, 50, 18, 49, 49, 33, 14, 48, 23, 42, 12, 38, 16, 47, 28, 42, 33, 0, 38, 22, 46, 15, 43, 34, 39, 26, 44, 33, 31, 40, 10, 28, 49, 26, 40, 15, 25, 20, 21, 17, 29, 21, 27, 7, 6, 36, 26, 24, 19, 24, 22, 46, 37, 21, 44, 5, 27, 6, 1, 8, 24, 4, 15, 34, 38, 22, 29, 16, 17, 14, 48, 14, 45, 31, 21, 32, 35, 34, 13, 18, 4, 32, 31, 49, 7, 41, 25, 45, 44, 1, 9, 17, 1, 23, 28, 46, 14, 40, 4, 36, 48, 25, 1, 5, 27, 0, 24, 6, 17, 24, 33, 9, 27, 5, 48, 16, 29, 26, 2, 37, 41, 0, 18, 24, 12, 36, 42, 8, 32, 32, 37, 32, 11, 47, 32, 21, 26, 19, 40, 12, 49, 38, 44, 13, 10]
[33, 12, 4, 16, 10, 18, 23, 27, 26, 34, 35, 43, 10, 46, 44, 45, 29, 40, 46, 48, 27, 23, 35, 12, 21, 16, 24, 22, 27, 12, 39, 49, 50, 26, 0, 38, 0, 7, 25, 32, 6, 14, 39, 35, 41, 26, 31, 0, 29, 39, 10, 29, 2, 16, 10, 43, 35, 35, 0, 12, 24, 42, 42, 0, 31, 44, 24, 4, 30, 23, 14, 16, 1, 38, 37, 7, 28, 11, 24, 50, 7, 21, 4, 46, 34, 37, 17, 23, 41, 15, 20, 9, 44, 11, 32, 38, 47, 37, 29, 16, 16, 13, 11, 31, 6, 20, 5, 28, 15, 42, 44, 29, 29, 1, 44, 24, 0, 15, 35, 29, 1, 46, 19, 50, 17, 1, 4, 24, 32, 18, 32, 15, 29, 35, 2, 8, 33, 4, 36, 49, 25, 22, 19, 36, 40, 6, 16, 42, 10, 46, 34, 19, 36, 5, 25, 47, 45, 27, 20, 37, 37, 45, 35]
[23, 49, 49, 32, 8, 42, 2, 21, 36, 45, 20, 21, 10, 44, 11, 8, 36, 49, 49, 29, 45, 17, 18, 18, 8, 45, 22, 5, 34, 1, 10, 30, 29, 42, 11, 22, 7, 0, 30, 50, 33, 43, 32, 22, 48, 36, 26, 3, 44, 17, 4, 27, 3, 48, 44, 43, 43, 31, 45, 21, 43, 20, 10, 26, 14, 9, 49, 2, 7, 16, 40, 4, 41, 48, 31, 13, 26, 23, 49, 32, 29, 32, 9, 13, 21, 36, 25, 13, 26, 10, 46, 47, 22, 18, 13, 33, 13, 24, 41, 21, 18, 24, 45, 16, 41, 4, 40, 38, 28, 25, 3, 6, 47, 28, 11, 35, 21, 20, 19, 24, 36, 9, 42, 48, 42, 36, 31, 0, 14, 20, 3, 14, 31, 5, 48, 24, 28, 16, 48, 16, 13, 28, 8, 45, 29, 17, 2, 33, 50, 39, 45, 1, 7, 42, 12, 1, 18, 2, 15, 4, 34, 0, 40]
[7, 48, 36, 28, 9, 5, 17, 1, 4, 3, 38, 28, 41, 28, 8, 35, 17, 31, 31, 50, 41, 34, 39, 11, 41, 17, 50, 22, 32, 11, 17, 10, 17, 23, 19, 46, 25, 30, 0, 35, 36, 4, 40, 8, 40, 36, 48, 48, 11, 45, 3, 25, 41, 15, 22, 45, 23, 12, 35, 32, 48, 47, 38, 50, 19, 44, 3, 45, 13, 27, 32, 32, 40, 43, 50, 6, 12, 13, 38, 15, 37, 32, 13, 12, 28, 25, 3, 10, 14, 37, 30, 24, 15, 0, 44, 12, 46, 20, 12, 42, 34, 16, 13, 10, 28, 46, 12, 25, 42, 28, 25, 29, 29, 29, 25, 47, 33, 44, 42, 20, 17, 0, 34, 41, 8, 12, 15, 21, 32, 1, 16, 27, 12, 34, 9, 44, 38, 17, 26, 50, 19, 8, 11, 10, 5, 15, 3, 29, 45, 4, 50, 12, 43, 38, 18, 50, 9, 23, 10, 46, 25, 20, 35]
[16, 33, 18, 28, 6, 50, 25, 32, 41, 50, 30, 26, 30, 0, 0, 12, 3, 43, 18, 28, 26, 36, 2, 27, 27, 21, 50, 5, 8, 6, 21, 19, 19, 34, 14, 15, 32, 50, 35, 0, 50, 30, 15, 22, 50, 40, 44, 44, 19, 44, 21, 24, 47, 49, 33, 26, 5, 22, 23, 27, 39, 46, 20, 35, 6, 36, 27, 47, 38, 36, 37, 50, 23, 33, 4, 32, 13, 33, 17, 6, 34, 15, 31, 40, 11, 18, 45, 26, 11, 43, 6, 10, 19, 9, 40, 42, 11, 34, 25, 24, 22, 18, 21, 40, 42, 50, 17, 0, 20, 30, 26, 10, 21, 29, 34, 29, 28, 24, 28, 13, 30, 23, 1, 27, 36, 32, 9, 37, 34, 34, 17, 40, 10, 36, 13, 25, 12, 48, 43, 17, 19, 43, 6, 42, 12, 31, 16, 41, 34, 47, 35, 21, 38, 25, 37, 23, 6, 43, 16, 3, 30, 24, 30]
[23, 24, 50, 10, 25, 4, 41, 37, 50, 23, 44, 23, 27, 43, 19, 24, 27, 29, 20, 28, 18, 13, 31, 49, 30, 19, 27, 0, 35, 46, 31, 43, 35, 31, 24, 43, 6, 33, 36, 50, 0, 19, 14, 45, 26, 7, 6, 41, 5, 41, 4, 25, 34, 44, 48, 39, 34, 35, 38, 3, 19, 46, 5, 20, 43, 47, 38, 34, 29, 27, 32, 20, 10, 0, 34, 11, 47, 18, 1, 20, 31, 30, 4, 45, 22, 40, 45, 16, 9, 25, 40, 49, 46, 43, 13, 10, 25, 48, 11, 14, 34, 0, 19, 6, 48, 29, 12, 42, 12, 42, 40, 10, 26, 7, 36, 13, 38, 18, 29, 29, 22, 3, 16, 39, 47, 38, 48, 5, 17, 4, 20, 10, 41, 6, 22, 24, 22, 45, 11, 12, 17, 47, 12, 46, 1, 23, 17, 6, 47, 24, 19, 6, 36, 30, 0, 15, 38, 42, 42, 23, 43, 20, 11]
[9, 17, 49, 40, 5, 25, 36, 20, 49, 50, 29, 26, 22, 42, 37, 25, 39, 6, 0, 28, 39, 11, 31, 9, 12, 44, 10, 35, 50, 14, 20, 2, 15, 34, 5, 34, 14, 43, 4, 30, 19, 0, 48, 36, 38, 41, 7, 45, 46, 22, 3, 27, 27, 38, 42, 0, 8, 3, 13, 13, 27, 29, 28, 45, 40, 11, 9, 8, 18, 45, 45, 12, 43, 26, 17, 9, 44, 30, 38, 11, 5, 42, 34, 31, 10, 14, 23, 3, 0, 38, 5, 4, 4, 34, 28, 33, 42, 47, 13, 33, 5, 27, 14, 38, 26, 12, 22, 50, 37, 19, 3, 6, 45, 12, 48, 25, 44, 31, 33, 4, 12, 46, 20, 14, 23, 48, 7, 4, 11, 39, 37, 45, 50, 48, 29, 4, 37, 31, 1, 22, 24, 44, 32, 37, 22, 0, 1, 42, 40, 46, 38, 15, 50, 34, 39, 50, 26, 32, 17, 23, 31, 36, 30]
[33, 32, 1, 13, 0, 29, 47, 20, 35, 12, 32, 29, 18, 11, 17, 11, 49, 47, 3, 12, 39, 29, 40, 33, 16, 48, 24, 6, 24, 37, 14, 21, 28, 29, 47, 39, 39, 32, 40, 15, 14, 48, 0, 2, 46, 49, 22, 2, 42, 22, 2, 21, 6, 17, 14, 15, 29, 37, 11, 41, 49, 48, 9, 48, 27, 48, 4, 14, 42, 27, 40, 45, 26, 47, 27, 27, 49, 16, 44, 47, 28, 50, 13, 47, 2, 49, 43, 14, 36, 30, 24, 49, 6, 35, 26, 22, 44, 0, 18, 39, 47, 35, 31, 24, 6, 0, 14, 36, 11, 32, 9, 48, 30, 13, 15, 44, 40, 25, 1, 19, 19, 5, 14, 50, 31, 23, 3, 35, 35, 10, 11, 47, 25, 48, 42, 20, 33, 19, 0, 17, 49, 42, 6, 3, 33, 18, 46, 34, 47, 23, 21, 3, 6, 36, 23, 28, 4, 21, 11, 10, 44, 40, 5]
[36, 2, 39, 6, 25, 35, 9, 3, 16, 41, 48, 46, 12, 42, 17, 14, 47, 13, 0, 14, 25, 40, 49, 20, 7, 30, 13, 43, 5, 15, 17, 47, 21, 6, 16, 26, 35, 22, 8, 22, 45, 36, 2, 0, 0, 17, 27, 31, 16, 9, 33, 28, 35, 41, 10, 43, 24, 13, 45, 34, 29, 17, 38, 5, 43, 19, 19, 27, 0, 29, 10, 24, 21, 5, 18, 16, 36, 35, 16, 32, 22, 40, 5, 50, 36, 35, 15, 42, 50, 20, 5, 31, 49, 33, 20, 13, 18, 38, 4, 23, 4, 28, 29, 48, 6, 37, 30, 21, 39, 22, 42, 21, 0, 21, 18, 18, 39, 36, 37, 15, 37, 3, 43, 38, 23, 12, 26, 6, 28, 43, 2, 33, 17, 42, 39, 14, 22, 23, 25, 25, 25, 34, 9, 19, 44, 48, 8, 22, 2, 6, 1, 0, 47, 44, 22, 10, 22, 44, 24, 29, 33, 19, 39]
[38, 1, 45, 25, 5, 15, 11, 49, 34, 22, 45, 23, 39, 49, 40, 48, 31, 42, 21, 1, 19, 18, 46, 50, 1, 34, 0, 43, 4, 23, 30, 24, 15, 1, 27, 44, 41, 48, 40, 50, 26, 38, 46, 0, 0, 41, 50, 43, 28, 42, 16, 35, 21, 49, 48, 47, 8, 47, 23, 34, 0, 26, 47, 46, 41, 25, 9, 47, 11, 9, 6, 11, 24, 48, 21, 23, 48, 9, 12, 32, 43, 38, 44, 43, 43, 23, 49, 2, 23, 8, 49, 1, 12, 17, 14, 39, 21, 33, 49, 25, 0, 9, 13, 2, 24, 1, 45, 14, 21, 8, 28, 15, 19, 25, 20, 15, 36, 1, 19, 48, 33, 27, 19, 15, 21, 25, 13, 24, 20, 22, 4, 36, 46, 13, 16, 18, 7, 15, 20, 19, 48, 8, 32, 42, 14, 47, 3, 13, 49, 17, 27, 35, 1, 5, 45, 50, 44, 27, 36, 35, 30, 0, 35]
[33, 38, 8, 14, 44, 16, 28, 41, 31, 2, 29, 8, 43, 47, 18, 50, 15, 17, 38, 16, 37, 49, 28, 3, 22, 10, 40, 18, 3, 36, 2, 18, 32, 0, 34, 33, 26, 36, 36, 40, 7, 41, 49, 17, 41, 0, 22, 6, 18, 36, 3, 47, 34, 49, 25, 21, 34, 2, 5, 2, 43, 24, 29, 44, 29, 48, 20, 34, 42, 35, 7, 7, 29, 17, 11, 49, 38, 37, 29, 24, 4, 33, 7, 8, 35, 0, 48, 36, 27, 44, 27, 23, 34, 6, 44, 24, 20, 20, 28, 43, 25, 24, 3, 1, 9, 0, 15, 28, 20, 34, 31, 28, 46, 20, 44, 14, 36, 26, 29, 49, 13, 20, 16, 2, 32, 44, 27, 42, 24, 9, 33, 3, 34, 33, 29, 44, 28, 9, 24, 42, 15, 13, 45, 38, 23, 34, 48, 48, 6, 5, 43, 27, 22, 12, 33, 31, 37, 22, 26, 25, 28, 39, 28]
[14, 12, 17, 44, 25, 44, 42, 48, 35, 49, 42, 38, 16, 7, 3, 34, 43, 36, 45, 29, 40, 3, 50, 34, 30, 14, 49, 15, 11, 21, 30, 45, 12, 24, 21, 31, 31, 26, 48, 44, 6, 7, 22, 27, 50, 22, 0, 4, 2, 23, 8, 43, 13, 16, 25, 6, 1, 11, 46, 31, 3, 22, 6, 46, 47, 17, 20, 7, 46, 19, 2, 37, 17, 38, 49, 29, 33, 19, 28, 19, 41, 23, 47, 0, 6, 9, 15, 39, 26, 31, 5, 9, 46, 28, 24, 10, 8, 12, 25, 24, 44, 19, 35, 5, 0, 13, 18, 26, 45, 3, 32, 25, 24, 0, 4, 37, 25, 13, 20, 28, 18, 2, 22, 31, 38, 15, 12, 35, 46, 6, 10, 15, 39, 1, 29, 42, 6, 46, 7, 31, 21, 5, 23, 21, 27, 10, 49, 37, 16, 45, 38, 49, 42, 25, 31, 15, 49, 43, 49, 19, 29, 14, 7]
[44, 5, 5, 14, 33, 1, 35, 21, 31, 2, 3, 4, 42, 19, 43, 14, 41, 24, 7, 36, 4, 3, 18, 12, 10, 29, 2, 43, 4, 25, 1, 31, 3, 17, 7, 40, 0, 3, 48, 44, 41, 45, 2, 31, 43, 6, 4, 0, 38, 32, 35, 22, 42, 49, 31, 22, 19, 29, 42, 30, 46, 48, 28, 2, 29, 47, 40, 1, 23, 43, 5, 30, 48, 19, 23, 46, 29, 22, 3, 29, 19, 46, 0, 1, 46, 45, 5, 32, 6, 19, 37, 38, 40, 14, 6, 11, 38, 13, 47, 28, 39, 33, 40, 40, 8, 23, 46, 45, 34, 31, 41, 10, 7, 2, 3, 14, 43, 24, 3, 21, 26, 1, 22, 7, 41, 3, 29, 49, 26, 11, 44, 30, 17, 9, 29, 22, 16, 48, 48, 43, 25, 10, 21, 18, 27, 17, 17, 42, 12, 32, 25, 31, 7, 26, 26, 27, 40, 13, 1, 0, 35, 20, 34]
[21, 40, 50, 30, 1, 42, 25, 47, 37, 18, 5, 7, 40, 27, 21, 12, 11, 0, 36, 16, 34, 42, 29, 34, 17, 37, 31, 25, 8, 26, 16, 46, 34, 13, 33, 10, 29, 44, 11, 19, 5, 46, 42, 16, 28, 18, 2, 38, 0, 22, 32, 42, 12, 28, 31, 5, 37, 46, 48, 40, 21, 18, 8, 15, 4, 15, 14, 49, 49, 12, 2, 23, 45, 42, 50, 7, 27, 2, 45, 49, 15, 15, 48, 6, 4, 39, 9, 21, 11, 34, 30, 7, 9, 38, 26, 19, 37, 42, 29, 45, 46, 8, 23, 48, 49, 21, 36, 4, 13, 4, 50, 30, 19, 19, 23, 43, 14, 26, 27, 18, 46, 10, 29, 40, 10, 45, 50, 16, 4, 9, 32, 27, 32, 5, 31, 2, 3, 40, 13, 48, 10, 32, 30, 43, 6, 7, 0, 50, 13, 41, 41, 23, 2, 17, 14, 7, 44, 49, 9, 28, 44, 41, 18]
[49, 6, 49, 43, 17, 12, 45, 16, 16, 35, 35, 30, 41, 40, 37, 33, 16, 19, 8, 43, 3, 39, 48, 12, 46, 1, 45, 46, 50, 3, 4, 22, 18, 12, 11, 28, 39, 17, 45, 44, 41, 22, 22, 9, 42, 36, 23, 32, 22, 0, 10, 6, 44, 49, 47, 12, 13, 39, 26, 3, 18, 41, 7, 37, 50, 26, 23, 2, 25, 9, 45, 22, 24, 39, 9, 13, 2, 14, 16, 33, 11, 43, 21, 45, 47, 21, 19, 28, 12, 48, 11, 8, 5, 16, 20, 2, 27, 12, 0, 42, 24, 0, 9, 6, 50, 12, 35, 29, 20, 22, 50, 11, 46, 37, 16, 33, 34, 25, 44, 43, 6, 19, 34, 15, 49, 45, 36, 13, 6, 30, 34, 29, 6, 28, 47, 37, 27, 20, 42, 38, 6, 13, 35, 31, 3, 47, 26, 8, 18, 29, 14, 36, 16, 38, 45, 13, 15, 22, 33, 12, 2, 37, 15]
[2, 28, 35, 0, 14, 2, 15, 47, 47, 18, 17, 44, 9, 50, 46, 22, 23, 16, 20, 29, 11, 38, 24, 20, 16, 48, 28, 25, 35, 50, 29, 49, 17, 28, 21, 49, 10, 4, 3, 21, 4, 3, 2, 33, 16, 3, 8, 35, 32, 10, 0, 29, 28, 17, 29, 44, 36, 1, 28, 29, 15, 45, 22, 27, 18, 34, 5, 4, 43, 26, 43, 29, 24, 46, 6, 28, 35, 50, 21, 15, 30, 0, 48, 45, 40, 1, 14, 44, 9, 43, 32, 25, 31, 30, 31, 31, 14, 17, 41, 0, 18, 47, 39, 20, 5, 22, 25, 27, 14, 32, 31, 1, 47, 23, 20, 28, 38, 32, 29, 40, 39, 8, 50, 13, 4, 49, 20, 30, 25, 25, 21, 5, 44, 36, 30, 9, 4, 17, 46, 36, 15, 9, 39, 50, 50, 20, 13, 5, 39, 24, 41, 2, 40, 1, 24, 31, 16, 5, 11, 12, 28, 22, 17]
[37, 46, 29, 13, 36, 43, 23, 33, 2, 29, 32, 28, 45, 17, 33, 41, 9, 0, 3, 1, 27, 0, 8, 15, 26, 38, 7, 18, 46, 7, 25, 38, 40, 8, 24, 26, 29, 27, 25, 24, 25, 27, 21, 28, 35, 47, 43, 22, 42, 6, 29, 0, 16, 42, 26, 49, 3, 13, 46, 23, 16, 32, 5, 12, 29, 15, 19, 48, 19, 11, 45, 2, 41, 22, 2, 18, 47, 27, 33, 38, 39, 2, 50, 47, 36, 7, 33, 5, 29, 3, 9, 17, 31, 50, 29, 17, 31, 32, 12, 16, 4, 43, 38, 5, 10, 31, 14, 19, 35, 0, 0, 30, 7, 11, 14, 25, 39, 9, 50, 12, 2, 13, 48, 25, 20, 43, 21, 26, 36, 10, 36, 36, 42, 19, 50, 36, 47, 36, 6, 33, 30, 23, 50, 31, 39, 13, 9, 31, 10, 43, 19, 12, 24, 23, 30, 41, 14, 16, 34, 4, 8, 26, 47]
[48, 22, 29, 9, 12, 17, 41, 6, 17, 0, 17, 28, 10, 32, 13, 26, 11, 2, 16, 20, 14, 39, 40, 41, 41, 12, 37, 40, 24, 28, 41, 8, 17, 23, 16, 40, 2, 3, 41, 47, 34, 27, 6, 35, 21, 34, 13, 42, 12, 44, 28, 16, 0, 29, 26, 19, 45, 18, 21, 21, 43, 31, 21, 20, 5, 17, 29, 39, 4, 23, 17, 1, 49, 39, 31, 32, 35, 19, 26, 11, 18, 10, 36, 38, 11, 39, 37, 50, 17, 27, 3, 20, 48, 31, 17, 35, 27, 10, 11, 16, 38, 46, 26, 26, 37, 36, 11, 15, 3, 26, 2, 12, 40, 18, 41, 30, 22, 19, 45, 30, 40, 29, 28, 2, 12, 39, 25, 8, 10, 10, 6, 50, 40, 21, 26, 41, 50, 40, 21, 16, 43, 33, 25, 11, 23, 50, 9, 44, 18, 37, 20, 36, 50, 12, 42, 17, 47, 44, 39, 28, 47, 42, 25]
[10, 29, 5, 43, 21, 29, 3, 44, 17, 49, 40, 26, 14, 10, 0, 41, 29, 49, 22, 27, 29, 8, 42, 27, 12, 24, 20, 39, 34, 19, 43, 3, 32, 47, 14, 15, 16, 48, 15, 49, 44, 38, 17, 41, 49, 49, 16, 49, 28, 49, 17, 42, 29, 0, 20, 30, 36, 17, 0, 4, 30, 14, 27, 27, 23, 29, 10, 0, 7, 38, 27, 50, 40, 26, 27, 6, 34, 42, 47, 30, 30, 17, 40, 10, 42, 11, 19, 22, 37, 0, 20, 34, 18, 19, 12, 5, 33, 13, 15, 10, 5, 24, 10, 48, 20, 46, 11, 41, 46, 37, 42, 34, 9, 3, 46, 9, 11, 21, 20, 19, 22, 25, 15, 12, 47, 50, 46, 27, 20, 17, 44, 6, 13, 42, 11, 11, 14, 23, 44, 43, 27, 35, 50, 1, 17, 16, 32, 25, 24, 19, 13, 44, 46, 28, 15, 46, 41, 43, 44, 49, 21, 21, 24]
[0, 41, 9, 3, 27, 23, 21, 31, 41, 0, 18, 19, 1, 35, 37, 44, 36, 13, 41, 29, 29, 15, 24, 22, 41, 12, 9, 0, 16, 12, 23, 14, 17, 14, 27, 25, 10, 44, 22, 33, 48, 42, 14, 10, 48, 25, 25, 31, 31, 47, 29, 26, 26, 20, 0, 26, 18, 24, 19, 42, 21, 33, 24, 49, 1, 38, 13, 43, 34, 25, 15, 28, 48, 22, 34, 4, 14, 9, 43, 19, 13, 37, 26, 17, 27, 30, 30, 17, 40, 42, 1, 43, 31, 7, 9, 29, 25, 23, 33, 46, 8, 36, 45, 47, 5, 45, 38, 1, 44, 0, 17, 14, 1, 16, 47, 16, 12, 22, 10, 19, 10, 12, 17, 30, 21, 40, 2, 24, 44, 35, 50, 31, 8, 29, 40, 2, 26, 18, 27, 29, 12, 29, 4, 22, 32, 4, 35, 42, 13, 24, 24, 19, 43, 2, 34, 28, 21, 10, 48, 49, 21, 41, 22]
[11, 38, 13, 14, 22, 25, 15, 39, 48, 25, 49, 44, 10, 33, 22, 13, 45, 2, 17, 44, 30, 28, 49, 27, 4, 1, 37, 49, 47, 8, 42, 41, 40, 32, 15, 20, 43, 43, 45, 26, 39, 0, 15, 43, 47, 21, 6, 22, 5, 12, 44, 49, 19, 30, 26, 0, 6, 20, 25, 0, 41, 3, 3, 11, 1, 41, 23, 45, 28, 24, 39, 5, 15, 20, 25, 43, 39, 50, 34, 25, 31, 5, 8, 23, 11, 41, 49, 26, 31, 6, 20, 26, 30, 43, 11, 44, 49, 31, 48, 16, 29, 21, 40, 31, 0, 45, 10, 16, 18, 9, 38, 38, 5, 9, 42, 8, 0, 10, 1, 5, 3, 1, 33, 42, 9, 27, 9, 9, 15, 16, 44, 18, 7, 39, 7, 37, 42, 42, 31, 32, 18, 32, 46, 3, 33, 2, 22, 9, 49, 6, 16, 32, 26, 33, 43, 38, 20, 34, 1, 1, 11, 7, 18]
