N1,N2,...,Nx
[29, 13, 26, 40, 13, 33, 42, 41, 21, 41, 31, 14, 16, 21, 35, 38, 34, 7, 26, 23, 0, 47, 29, 37, 47, 1, 34, 23, 45, 30, 8, 14, 49, 33, 17, 43, 43, 0, 25, 10, 48, 0, 42, 6, 23, 23, 32, 15, 40, 16, 12, 41, 34, 20, 49, 44, 37, 44, 24, 28, 31, 11, 22, 21, 24, 40, 18, 34, 28, 9, 1, 42, 20, 3, 26, 9, 33, 28, 22, 33, 47, 43, 4, 45, 19, 23, 11, 33, 39, 50, 14, 32, 34, 11, 6, 43, 19, 42, 16, 15, 35, 29, 20, 32, 8, 19, 21, 34, 5, 49, 50, 34, 15]
[50, 23, 26, 19, 37, 26, 47, 37, 39, 19, 38, 48, 5, 43, 9, 12, 45, 35, 43, 46, 17, 46, 45, 20, 24, 21, 36, 8, 25, 23, 37, 29, 31, 41, 2, 34, 11, 30, 17, 23, 35, 42, 0, 32, 1, 17, 24, 49, 37, 27, 33, 23, 5, 43, 46, 0, 36, 45, 37, 33, 23, 37, 44, 47, 34, 41, 2, 43, 10, 39, 13, 14, 6, 20, 35, 48, 46, 29, 40, 28, 29, 50, 21, 9, 1, 29, 14, 9, 5, 25, 6, 35, 26, 5, 15, 45, 2, 18, 0, 7, 8, 40, 32, 40, 4, 3, 50, 32, 36, 43, 45, 9, 31]
[30, 30, 12, 18, 29, 35, 16, 2, 1, 37, 2, 36, 36, 3, 26, 3, 4, 41, 32, 16, 39, 3, 38, 19, 34, 28, 47, 30, 48, 44, 9, 21, 0, 48, 42, 24, 17, 24, 2, 49, 27, 6, 32, 0, 35, 15, 35, 2, 3, 35, 4, 9, 37, 28, 10, 41, 19, 35, 47, 8, 35, 48, 21, 20, 36, 44, 39, 43, 7, 25, 49, 6, 7, 23, 39, 50, 7, 45, 11, 39, 22, 7, 13, 3, 26, 15, 34, 18, 37, 32, 25, 27, 42, 15, 44, 13, 22, 0, 5, 30, 40, 13, 0, 24, 7, 20, 44, 9, 40, 17, 3, 13, 13]
[15, 47, 23, 29, 15, 35, 35, 50, 15, 4, 37, 25, 38, 25, 50, 25, 12, 13, 46, 15, 15, 11, 39, 8, 37, 27, 20, 31, 35, 11, 40, 13, 20, 39, 1, 22, 50, 19, 27, 23, 12, 23, 1, 35, 0, 44, 34, 24, 35, 9, 35, 24, 47, 35, 50, 1, 6, 31, 22, 22, 20, 17, 14, 47, 24, 27, 26, 23, 39, 8, 31, 18, 26, 14, 27, 3, 29, 0, 6, 45, 29, 40, 50, 9, 12, 2, 44, 6, 48, 12, 39, 22, 7, 38, 48, 50, 12, 10, 6, 22, 35, 34, 2, 5, 29, 49, 1, 8, 32, 18, 2, 49, 23]
[40, 15, 2, 36, 7, 48, 35, 18, 44, 5, 49, 18, 9, 25, 0, 41, 32, 45, 20, 25, 25, 7, 17, 43, 31, 10, 38, 21, 29, 29, 13, 29, 13, 5, 6, 27, 32, 13, 41, 38, 24, 23, 17, 15, 44, 0, 36, 6, 2, 12, 9, 24, 37, 41, 39, 26, 6, 17, 34, 37, 38, 32, 20, 2, 24, 43, 31, 47, 48, 2, 6, 21, 47, 20, 16, 41, 6, 0, 37, 35, 19, 8, 20, 42, 33, 3, 9, 50, 13, 15, 13, 27, 26, 29, 18, 9, 19, 16, 14, 17, 18, 32, 19, 27, 21, 47, 33, 13, 45, 2, 14, 50, 47]
[23, 14, 35, 49, 33, 37, 39, 36, 43, 29, 0, 16, 4, 47, 30, 11, 16, 3, 18, 12, 24, 24, 38, 12, 8, 48, 15, 30, 22, 1, 5, 11, 36, 29, 23, 24, 1, 37, 21, 29, 41, 32, 24, 35, 34, 36, 0, 41, 34, 1, 50, 46, 10, 33, 4, 44, 34, 22, 22, 40, 28, 15, 27, 4, 8, 48, 48, 25, 17, 0, 8, 42, 42, 9, 22, 17, 18, 46, 15, 6, 17, 35, 36, 36, 49, 7, 26, 41, 0, 44, 13, 17, 11, 0, 8, 47, 17, 36, 8, 36, 19, 20, 10, 13, 21, 15, 34, 11, 10, 11, 10, 49, 48]
[49, 43, 25, 0, 16, 48, 35, 15, 36, 38, 15, 17, 45, 18, 36, 10, 3, 8, 21, 10, 10, 10, 20, 13, 24, 1, 9, 49, 11, 8, 12, 28, 18, 3, 29, 39, 28, 36, 33, 37, 14, 15, 49, 2, 24, 6, 41, 0, 8, 3, 14, 48, 9, 0, 14, 5, 50, 0, 29, 8, 50, 3, 40, 21, 48, 16, 38, 22, 18, 37, 19, 48, 48, 2, 38, 14, 38, 34, 30, 0, 43, 30, 32, 27, 24, 29, 27, 32, 39, 39, 32, 1, 13, 3, 10, 14, 45, 0, 39, 18, 44, 31, 38, 44, 22, 43, 10, 28, 1, 39, 1, 34, 50]
[8, 14, 45, 26, 29, 34, 9, 32, 9, 1, 12, 40, 20, 8, 4, 8, 22, 14, 11, 41, 38, 36, 21, 18, 16, 5, 19, 4, 11, 9, 19, 24, 50, 47, 26, 9, 18, 43, 36, 46, 49, 40, 37, 3, 35, 2, 34, 8, 0, 9, 29, 15, 45, 8, 9, 21, 4, 42, 31, 36, 34, 11, 24, 13, 14, 28, 19, 45, 14, 20, 22, 18, 21, 42, 0, 33, 48, 24, 15, 20, 12, 12, 45, 9, 18, 46, 37, 21, 42, 2, 20, 38, 10, 33, 0, 34, 37, 23, 25, 30, 34, 45, 35, 10, 3, 24, 7, 42, 39, 38, 29, 11, 37]
[4, 0, 1, 41, 46, 6, 11, 13, 2, 41, 4, 11, 16, 6, 7, 31, 22, 11, 46, 40, 33, 12, 18, 29, 5, 45, 34, 9, 7, 16, 21, 42, 3, 38, 11, 20, 9, 33, 46, 12, 24, 16, 27, 35, 9, 12, 1, 3, 9, 0, 33, 35, 32, 49, 8, 41, 11, 9, 39, 9, 14, 49, 19, 21, 50, 35, 20, 13, 42, 5, 7, 42, 40, 19, 42, 13, 11, 5, 24, 23, 38, 25, 35, 29, 8, 2, 15, 32, 17, 45, 13, 21, 12, 50, 50, 17, 12, 17, 7, 35, 24, 24, 18, 45, 4, 4, 7, 7, 29, 43, 1, 22, 7]
[49, 39, 45, 50, 13, 44, 50, 36, 35, 16, 32, 48, 15, 32, 49, 48, 44, 47, 4, 30, 1, 20, 5, 25, 43, 6, 10, 15, 45, 41, 32, 6, 45, 24, 30, 47, 32, 10, 48, 23, 11, 12, 33, 4, 35, 9, 50, 14, 29, 33, 0, 14, 8, 22, 7, 16, 20, 45, 27, 16, 11, 20, 21, 23, 4, 0, 35, 8, 36, 8, 19, 50, 32, 37, 42, 44, 50, 41, 47, 32, 43, 22, 12, 27, 29, 8, 19, 17, 31, 32, 13, 31, 36, 9, 20, 18, 47, 1, 30, 5, 43, 3, 17, 20, 25, 18, 38, 25, 25, 38, 29, 8, 1]
[2, 43, 18, 9, 6, 24, 44, 9, 27, 6, 31, 11, 1, 7, 17, 27, 33, 1, 48, 16, 7, 32, 16, 49, 48, 25, 0, 32, 34, 32, 28, 39, 8, 12, 22, 39, 13, 31, 3, 40, 17, 41, 23, 9, 24, 24, 46, 48, 15, 35, 14, 0, 16, 48, 48, 29, 43, 42, 50, 20, 21, 24, 3, 18, 37, 45, 24, 50, 31, 21, 34, 21, 11, 47, 0, 6, 26, 34, 50, 22, 38, 0, 27, 47, 38, 10, 40, 27, 9, 25, 46, 27, 24, 21, 27, 23, 24, 37, 18, 14, 30, 22, 3, 21, 23, 25, 18, 31, 4, 21, 46, 8, 0]
[25, 43, 40, 15, 18, 36, 34, 37, 2, 14, 2, 42, 50, 42, 43, 12, 45, 6, 4, 31, 31, 45, 24, 26, 44, 10, 36, 29, 34, 1, 6, 46, 43, 17, 32, 12, 13, 32, 29, 21, 26, 34, 5, 37, 47, 37, 10, 9, 45, 32, 8, 16, 0, 18, 7, 9, 13, 3, 20, 32, 9, 21, 16, 35, 30, 25, 3, 41, 33, 43, 20, 40, 11, 42, 20, 40, 4, 12, 12, 47, 43, 47, 15, 4, 30, 2, 13, 49, 48, 28, 22, 46, 38, 20, 3, 2, 47, 6, 2, 34, 19, 48, 20, 43, 47, 29, 37, 39, 20, 15, 45, 9, 36]
[36, 44, 40, 35, 2, 28, 33, 50, 32, 42, 33, 22, 47, 37, 9, 5, 41, 16, 49, 38, 45, 5, 17, 21, 36, 39, 45, 12, 23, 38, 12, 36, 28, 25, 22, 21, 42, 28, 50, 23, 21, 20, 43, 28, 35, 41, 33, 0, 8, 49, 22, 48, 18, 0, 50, 15, 4, 5, 19, 18, 20, 44, 16, 26, 22, 23, 20, 41, 26, 47, 2, 9, 8, 41, 41, 9, 50, 40, 35, 36, 0, 46, 18, 43, 24, 1, 10, 19, 35, 43, 26, 27, 26, 42, 50, 1, 19, 10, 3, 24, 33, 7, 3, 1, 43, 10, 4, 41, 49, 50, 32, 43, 46]
[49, 26, 18, 50, 29, 19, 14, 50, 33, 23, 48, 38, 47, 40, 49, 11, 42, 30, 3, 46, 31, 4, 38, 9, 14, 10, 16, 14, 34, 6, 16, 28, 41, 16, 18, 40, 36, 23, 35, 2, 23, 49, 46, 10, 50, 39, 4, 14, 9, 8, 7, 48, 7, 50, 0, 43, 18, 24, 50, 13, 40, 8, 14, 12, 40, 25, 2, 30, 2, 35, 41, 49, 35, 38, 49, 17, 11, 32, 1, 10, 4, 20, 21, 17, 26, 26, 3, 35, 36, 2, 46, 18, 0, 15, 1, 16, 36, 23, 45, 24, 39, 24, 37, 28, 43, 3, 34, 25, 49, 28, 13, 41, 26]
[0, 7, 8, 38, 0, 44, 32, 17, 37, 11, 41, 47, 48, 39, 43, 38, 50, 44, 3, 6, 48, 14, 5, 14, 2, 50, 6, 18, 50, 34, 32, 0, 14, 34, 40, 43, 20, 5, 28, 7, 23, 44, 0, 41, 1, 26, 44, 5, 21, 41, 16, 29, 9, 15, 43, 0, 22, 25, 3, 37, 26, 32, 47, 16, 19, 45, 36, 25, 32, 41, 22, 45, 2, 37, 39, 8, 50, 33, 22, 12, 33, 23, 38, 15, 2, 8, 37, 40, 31, 44, 25, 8, 20, 27, 26, 5, 18, 27, 18, 50, 22, 36, 2, 11, 6, 8, 20, 20, 21, 41, 4, 18, 5]
[1, 27, 13, 34, 22, 3, 49, 26, 47, 14, 20, 29, 24, 37, 0, 2, 34, 26, 14, 11, 25, 43, 19, 50, 7, 47, 11, 24, 45, 13, 28, 36, 13, 44, 27, 40, 7, 2, 35, 40, 19, 37, 36, 19, 6, 6, 34, 50, 4, 11, 20, 43, 13, 4, 18, 22, 0, 14, 33, 8, 9, 25, 27, 16, 37, 34, 26, 31, 21, 46, 6, 7, 40, 39, 50, 8, 32, 17, 28, 25, 29, 23, 30, 12, 21, 3, 46, 29, 8, 32, 46, 45, 34, 22, 38, 13, 37, 34, 9, 3, 22, 43, 12, 50, 43, 48, 22, 18, 28, 50, 31, 32, 44]
[36, 17, 13, 23, 27, 50, 36, 22, 47, 8, 50, 18, 8, 22, 27, 2, 28, 16, 9, 26, 22, 11, 42, 40, 31, 4, 15, 38, 1, 24, 11, 45, 16, 45, 28, 9, 36, 11, 42, 6, 21, 44, 45, 35, 31, 17, 22, 0, 42, 9, 45, 42, 3, 5, 24, 25, 14, 0, 46, 39, 19, 1, 39, 5, 26, 38, 42, 20, 7, 40, 0, 29, 6, 5, 0, 23, 2, 4, 17, 19, 30, 39, 25, 24, 18, 31, 38, 29, 12, 47, 6, 50, 38, 42, 39, 33, 44, 45, 28, 2, 37, 7, 17, 42, 35, 30, 8, 26, 43, 35, 8, 22, 26]
[43, 34, 11, 35, 18, 46, 7, 34, 34, 15, 44, 37, 15, 2, 10, 26, 15, 39, 47, 13, 50, 6, 34, 7, 14, 43, 8, 23, 27, 35, 41, 44, 47, 42, 24, 6, 42, 17, 26, 47, 37, 24, 37, 47, 22, 34, 22, 29, 31, 39, 27, 50, 20, 19, 50, 3, 33, 46, 0, 27, 37, 41, 26, 4, 19, 20, 48, 12, 28, 21, 12, 43, 4, 41, 49, 20, 33, 19, 11, 8, 14, 2, 15, 17, 3, 21, 10, 25, 0, 21, 6, 33, 14, 49, 34, 13, 50, 42, 6, 26, 9, 10, 34, 4, 39, 31, 11, 49, 37, 13, 1, 6, 6]
[18, 24, 2, 20, 4, 5, 29, 11, 36, 20, 11, 19, 18, 12, 34, 15, 35, 31, 22, 25, 48, 34, 0, 39, 33, 46, 18, 36, 24, 17, 47, 18, 6, 49, 26, 45, 27, 38, 12, 43, 16, 28, 33, 8, 22, 37, 40, 8, 36, 9, 16, 20, 32, 18, 13, 37, 8, 39, 27, 0, 42, 13, 6, 5, 27, 25, 18, 11, 30, 25, 17, 29, 40, 22, 34, 17, 50, 46, 9, 19, 48, 1, 28, 30, 31, 23, 10, 18, 24, 37, 2, 4, 3, 16, 40, 23, 32, 10, 13, 12, 21, 41, 49, 13, 43, 11, 8, 1, 30, 16, 7, 18, 20]
[12, 20, 15, 11, 22, 27, 38, 33, 48, 23, 41, 18, 29, 5, 14, 35, 46, 32, 49, 15, 47, 13, 2, 36, 11, 27, 6, 47, 8, 34, 9, 1, 31, 24, 23, 28, 25, 14, 48, 39, 39, 31, 23, 35, 20, 38, 28, 50, 34, 14, 11, 21, 9, 20, 40, 26, 9, 19, 37, 42, 0, 10, 31, 2, 34, 12, 25, 27, 35, 22, 0, 39, 7, 20, 36, 6, 24, 18, 39, 24, 50, 7, 23, 0, 1, 7, 21, 43, 45, 10, 31, 27, 4, 4, 21, 19, 6, 19, 36, 26, 48, 21, 8, 10, 18, 3, 6, 28, 6, 23, 19, 10, 16]
[48, 36, 50, 23, 2, 50, 47, 8, 39, 41, 35, 8, 7, 12, 12, 8, 40, 18, 0, 25, 45, 46, 26, 10, 38, 25, 15, 35, 18, 21, 0, 5, 11, 5, 10, 20, 36, 42, 8, 36, 5, 11, 37, 48, 17, 32, 15, 3, 11, 49, 20, 24, 21, 44, 8, 32, 25, 1, 41, 13, 10, 0, 45, 16, 4, 9, 21, 18, 49, 20, 7, 36, 45, 34, 31, 20, 30, 14, 38, 31, 37, 19, 35, 10, 35, 24, 38, 25, 23, 11, 49, 35, 16, 41, 47, 47, 3, 8, 9, 8, 5, 12, 5, 43, 35, 33, 4, 31, 5, 32, 8, 1, 35]
[8, 7, 23, 21, 33, 32, 27, 13, 41, 44, 18, 11, 45, 17, 43, 34, 50, 4, 25, 36, 17, 10, 24, 29, 11, 26, 50, 29, 29, 3, 50, 36, 48, 38, 46, 20, 27, 34, 29, 17, 44, 22, 44, 21, 14, 20, 27, 40, 24, 19, 21, 3, 16, 16, 14, 47, 27, 39, 26, 6, 31, 45, 0, 42, 2, 28, 2, 11, 24, 22, 5, 2, 3, 10, 0, 10, 14, 33, 49, 24, 47, 13, 20, 5, 12, 39, 39, 3, 20, 19, 3, 23, 21, 44, 44, 21, 42, 50, 4, 38, 26, 28, 31, 43, 41, 44, 31, 40, 9, 36, 35, 28, 31]
[4, 15, 9, 24, 32, 26, 34, 11, 42, 49, 17, 27, 37, 7, 5, 43, 37, 17, 36, 23, 25, 39, 21, 38, 9, 5, 2, 25, 25, 30, 46, 0, 8, 22, 42, 34, 11, 12, 35, 29, 19, 21, 47, 20, 47, 2, 4, 21, 13, 21, 23, 18, 35, 26, 12, 16, 16, 5, 4, 5, 2, 16, 42, 0, 49, 12, 8, 17, 11, 43, 18, 33, 30, 36, 12, 8, 17, 28, 10, 20, 7, 37, 44, 5, 16, 46, 36, 31, 18, 20, 21, 22, 4, 49, 14, 7, 25, 34, 33, 18, 0, 23, 33, 37, 1, 13, 32, 20, 8, 48, 2, 19, 44]
[23, 27, 23, 2, 16, 38, 17, 0, 14, 25, 34, 33, 37, 22, 2, 9, 40, 39, 42, 5, 29, 30, 31, 41, 30, 28, 4, 27, 11, 28, 43, 2, 0, 46, 11, 2, 42, 0, 42, 22, 37, 24, 34, 36, 24, 24, 8, 48, 14, 50, 4, 37, 30, 22, 40, 19, 37, 26, 19, 27, 34, 4, 2, 49, 0, 46, 26, 10, 8, 43, 30, 44, 30, 31, 46, 20, 34, 31, 36, 30, 16, 9, 24, 31, 7, 37, 13, 1, 34, 36, 25, 48, 12, 47, 5, 30, 36, 1, 31, 48, 23, 35, 13, 3, 28, 42, 8, 20, 8, 45, 28, 17, 31]
[36, 25, 7, 37, 5, 28, 25, 22, 5, 48, 19, 27, 4, 13, 0, 17, 45, 41, 21, 15, 7, 6, 48, 24, 32, 16, 23, 25, 33, 42, 40, 33, 27, 23, 25, 40, 5, 5, 42, 6, 9, 40, 41, 44, 27, 43, 48, 16, 28, 35, 0, 45, 25, 23, 25, 45, 34, 38, 20, 25, 12, 9, 28, 12, 46, 0, 34, 13, 23, 12, 39, 25, 21, 35, 20, 36, 14, 42, 19, 3, 36, 33, 42, 35, 49, 44, 9, 22, 15, 38, 6, 10, 46, 30, 39, 4, 21, 49, 10, 13, 41, 26, 25, 32, 22, 41, 46, 39, 37, 25, 38, 29, 1]
[34, 22, 23, 29, 48, 48, 25, 3, 38, 18, 49, 26, 23, 4, 46, 44, 28, 28, 24, 9, 6, 18, 33, 22, 48, 9, 49, 4, 23, 38, 32, 32, 20, 3, 16, 32, 17, 4, 22, 40, 31, 18, 2, 39, 26, 31, 48, 38, 19, 20, 35, 24, 3, 20, 2, 36, 26, 42, 48, 18, 25, 21, 2, 8, 26, 34, 0, 7, 12, 36, 22, 46, 37, 21, 22, 13, 35, 46, 41, 10, 15, 46, 36, 49, 11, 18, 40, 17, 50, 36, 12, 36, 9, 39, 43, 9, 25, 25, 43, 5, 18, 3, 14, 19, 30, 43, 2, 15, 5, 24, 48, 1, 18]
[35, 40, 7, 32, 22, 5, 36, 23, 19, 7, 25, 25, 1, 5, 19, 4, 28, 33, 41, 34, 12, 43, 15, 22, 38, 30, 45, 35, 39, 17, 48, 40, 11, 50, 43, 2, 34, 26, 13, 26, 29, 34, 43, 43, 23, 47, 25, 22, 45, 13, 8, 50, 41, 41, 30, 25, 31, 20, 12, 11, 27, 18, 11, 17, 10, 13, 7, 0, 32, 2, 12, 12, 39, 41, 8, 33, 43, 44, 1, 11, 12, 45, 2, 14, 13, 29, 45, 28, 38, 42, 22, 8, 36, 48, 35, 24, 7, 2, 5, 37, 11, 9, 38, 50, 43, 19, 34, 11, 1, 22, 48, 19, 41]
[28, 48, 17, 47, 3, 23, 49, 48, 27, 45, 40, 38, 43, 0, 29, 7, 29, 13, 46, 50, 26, 15, 49, 30, 17, 42, 50, 5, 8, 50, 0, 10, 29, 24, 18, 29, 19, 0, 20, 44, 26, 28, 10, 7, 39, 48, 17, 18, 14, 42, 36, 31, 33, 26, 2, 32, 21, 7, 28, 30, 35, 49, 24, 11, 8, 23, 12, 32, 0, 18, 16, 29, 4, 10, 37, 11, 39, 46, 17, 19, 50, 21, 17, 37, 36, 49, 38, 25, 8, 35, 25, 50, 11, 14, 1, 31, 30, 0, 19, 2, 2, 14, 1, 45, 31, 6, 19, 19, 4, 10, 11, 50, 28]
[7, 46, 29, 9, 10, 12, 26, 34, 12, 24, 43, 47, 46, 41, 45, 45, 31, 30, 8, 7, 2, 8, 26, 24, 46, 39, 23, 43, 17, 50, 20, 27, 32, 18, 21, 11, 4, 16, 42, 11, 9, 9, 39, 25, 8, 2, 0, 37, 20, 5, 8, 21, 43, 47, 35, 41, 46, 40, 21, 25, 22, 20, 22, 43, 43, 12, 36, 2, 18, 0, 16, 2, 49, 8, 48, 30, 39, 16, 50, 17, 8, 22, 31, 46, 31, 15, 20, 32, 21, 14, 41, 17, 34, 34, 7, 11, 17, 46, 21, 6, 21, 50, 39, 18, 9, 20, 37, 3, 34, 42, 4, 39, 17]
[40, 5, 43, 30, 40, 18, 17, 41, 28, 46, 37, 46, 20, 21, 30, 22, 15, 15, 8, 42, 9, 18, 11, 35, 15, 28, 10, 5, 12, 26, 41, 47, 15, 25, 46, 12, 47, 48, 42, 25, 47, 1, 13, 49, 31, 6, 8, 19, 22, 7, 19, 34, 20, 2, 41, 22, 6, 0, 12, 17, 0, 7, 5, 18, 30, 39, 22, 12, 16, 16, 0, 34, 25, 17, 38, 27, 8, 4, 33, 4, 2, 35, 13, 30, 13, 22, 30, 48, 21, 8, 14, 31, 28, 7, 14, 32, 0, 45, 26, 15, 31, 1, 22, 49, 21, 19, 20, 46, 14, 22, 41, 16, 18]
[48, 41, 47, 34, 14, 27, 37, 7, 8, 26, 36, 12, 42, 16, 29, 21, 11, 8, 4, 39, 36, 49, 22, 34, 21, 37, 13, 38, 43, 22, 2, 45, 33, 32, 7, 7, 26, 41, 13, 11, 31, 42, 14, 6, 18, 21, 42, 48, 18, 42, 50, 21, 40, 9, 49, 45, 7, 29, 43, 29, 39, 36, 2, 33, 44, 25, 46, 12, 29, 2, 34, 0, 6, 37, 14, 11, 27, 34, 5, 21, 34, 44, 14, 45, 3, 11, 47, 24, 9, 7, 7, 23, 14, 7, 0, 27, 22, 18, 13, 34, 32, 13, 38, 39, 0, 17, 14, 5, 47, 4, 45, 33, 47]
[24, 5, 20, 31, 44, 38, 31, 5, 2, 16, 24, 50, 42, 31, 17, 23, 12, 43, 12, 4, 3, 2, 16, 40, 6, 30, 37, 25, 2, 41, 4, 16, 40, 21, 41, 23, 29, 35, 36, 25, 22, 20, 6, 7, 26, 47, 42, 48, 21, 40, 32, 11, 11, 8, 35, 2, 40, 6, 4, 40, 7, 45, 3, 30, 30, 21, 37, 39, 4, 49, 25, 6, 0, 31, 39, 22, 48, 21, 28, 32, 38, 41, 41, 43, 21, 32, 6, 35, 12, 40, 38, 8, 47, 41, 36, 45, 27, 12, 47, 48, 23, 7, 32, 48, 46, 0, 26, 9, 3, 35, 0, 8, 17]
[27, 36, 34, 1, 38, 15, 45, 17, 20, 48, 38, 25, 31, 18, 36, 36, 1, 23, 42, 3, 42, 17, 32, 21, 33, 14, 22, 28, 23, 42, 31, 14, 40, 31, 10, 34, 36, 31, 30, 26, 25, 3, 20, 23, 14, 20, 9, 2, 42, 19, 37, 47, 42, 41, 38, 37, 39, 5, 41, 22, 20, 34, 10, 36, 31, 35, 21, 41, 10, 8, 17, 37, 31, 0, 25, 2, 46, 23, 42, 21, 2, 2, 38, 33, 18, 39, 30, 16, 47, 43, 13, 43, 37, 21, 13, 10, 33, 30, 40, 23, 7, 24, 15, 17, 45, 0, 24, 10, 22, 23, 1, 3, 42]
[38, 4, 3, 39, 4, 42, 13, 33, 35, 33, 29, 16, 46, 2, 34, 50, 2, 29, 18, 0, 41, 41, 25, 14, 9, 36, 13, 9, 0, 14, 5, 49, 27, 47, 50, 45, 3, 12, 20, 12, 14, 26, 35, 39, 27, 16, 22, 38, 0, 42, 42, 0, 20, 41, 49, 39, 50, 0, 49, 34, 36, 31, 0, 12, 46, 20, 22, 8, 37, 48, 38, 14, 39, 25, 0, 21, 32, 23, 28, 3, 2, 32, 47, 29, 6, 40, 43, 11, 19, 14, 29, 42, 5, 6, 14, 8, 1, 9, 0, 44, 16, 39, 15, 33, 21, 23, 16, 31, 9, 32, 46, 34, 28]
[13, 16, 34, 10, 38, 31, 0, 25, 37, 21, 8, 31, 7, 46, 42, 36, 21, 35, 35, 32, 49, 49, 28, 20, 4, 13, 10, 28, 46, 33, 43, 14, 9, 40, 0, 49, 21, 10, 19, 47, 13, 9, 48, 50, 3, 41, 17, 14, 33, 13, 44, 6, 40, 9, 17, 8, 8, 23, 20, 17, 6, 20, 10, 8, 20, 36, 13, 33, 11, 30, 27, 11, 22, 2, 21, 0, 11, 39, 24, 46, 20, 49, 24, 4, 41, 21, 16, 46, 40, 12, 44, 21, 22, 34, 39, 25, 13, 8, 25, 5, 20, 21, 11, 28, 30, 50, 22, 31, 8, 20, 21, 42, 11]
[8, 36, 17, 12, 27, 20, 0, 14, 32, 4, 49, 45, 12, 32, 14, 20, 21, 18, 2, 30, 42, 2, 12, 38, 22, 47, 8, 32, 40, 3, 24, 32, 44, 42, 38, 16, 24, 40, 43, 40, 43, 33, 46, 7, 29, 6, 18, 38, 48, 11, 50, 26, 4, 50, 11, 50, 32, 2, 33, 50, 24, 30, 14, 17, 34, 14, 35, 43, 39, 39, 8, 27, 48, 46, 32, 11, 0, 43, 4, 32, 9, 24, 37, 26, 3, 25, 37, 18, 12, 46, 47, 17, 26, 45, 22, 43, 33, 41, 45, 48, 45, 16, 24, 14, 32, 2, 1, 17, 35, 6, 4, 42, 9]
[43, 33, 39, 20, 36, 7, 7, 15, 3, 14, 24, 36, 36, 25, 15, 23, 48, 30, 19, 40, 17, 10, 30, 44, 18, 23, 24, 18, 42, 3, 21, 46, 44, 48, 29, 0, 11, 49, 23, 44, 48, 28, 29, 45, 0, 0, 46, 34, 24, 5, 41, 34, 12, 40, 32, 33, 17, 4, 19, 46, 18, 14, 33, 28, 31, 42, 46, 44, 46, 16, 4, 34, 21, 23, 23, 39, 43, 0, 17, 8, 3, 19, 28, 31, 4, 13, 3, 12, 27, 11, 15, 46, 24, 17, 0, 5, 47, 50, 25, 21, 13, 49, 17, 36, 21, 40, 18, 47, 38, 36, 8, 45, 6]
[0, 46, 0, 21, 24, 43, 27, 33, 41, 8, 13, 30, 45, 21, 31, 33, 2, 15, 9, 26, 4, 43, 9, 28, 28, 26, 15, 23, 26, 37, 36, 16, 19, 4, 0, 4, 17, 27, 2, 32, 36, 22, 40, 11, 6, 37, 15, 30, 15, 24, 47, 50, 12, 35, 1, 22, 28, 17, 11, 9, 39, 38, 49, 10, 36, 19, 41, 1, 17, 50, 33, 5, 28, 42, 28, 24, 4, 17, 0, 6, 9, 43, 10, 39, 19, 22, 18, 14, 18, 38, 17, 5, 23, 50, 32, 24, 50, 18, 46, 24, 8, 6, 11, 33, 19, 50, 0, 16, 34, 9, 36, 28, 29]
[32, 15, 26, 19, 40, 25, 1, 21, 32, 21, 8, 26, 22, 34, 27, 5, 44, 12, 6, 11, 50, 50, 5, 31, 15, 9, 13, 12, 2, 48, 34, 0, 35, 35, 11, 21, 35, 18, 50, 31, 27, 33, 28, 39, 45, 35, 6, 0, 20, 23, 32, 22, 47, 36, 10, 12, 25, 19, 8, 19, 24, 31, 24, 20, 30, 3, 10, 11, 19, 17, 4, 21, 32, 21, 3, 46, 32, 8, 6, 0, 36, 29, 7, 32, 44, 38, 9, 0, 12, 16, 5, 31, 40, 36, 28, 6, 8, 20, 49, 20, 42, 41, 18, 25, 0, 18, 17, 3, 26, 44, 26, 48, 46]
[24, 50, 27, 44, 12, 19, 29, 1, 30, 10, 4, 22, 24, 35, 11, 5, 24, 23, 35, 6, 43, 48, 14, 17, 35, 29, 41, 47, 3, 39, 8, 4, 48, 46, 12, 2, 46, 8, 12, 27, 19, 47, 29, 22, 29, 19, 17, 43, 12, 38, 43, 38, 43, 0, 4, 33, 29, 30, 14, 48, 50, 37, 47, 7, 16, 36, 15, 12, 50, 8, 2, 34, 38, 2, 2, 20, 9, 3, 9, 36, 0, 27, 12, 37, 41, 42, 28, 45, 28, 30, 0, 27, 25, 40, 49, 5, 13, 45, 26, 33, 2, 32, 5, 33, 13, 23, 36, 28, 31, 15, 1, 38, 12]
[49, 50, 19, 44, 20, 27, 31, 8, 35, 20, 32, 33, 41, 21, 36, 15, 21, 9, 42, 44, 43, 11, 11, 9, 6, 15, 41, 23, 27, 39, 2, 44, 1, 40, 17, 30, 49, 35, 1, 46, 26, 43, 50, 7, 40, 8, 35, 30, 12, 25, 22, 0, 47, 46, 20, 23, 23, 39, 2, 1, 7, 19, 13, 37, 9, 33, 46, 45, 21, 22, 35, 44, 41, 2, 32, 49, 24, 19, 43, 29, 27, 0, 2, 11, 23, 10, 44, 48, 22, 42, 6, 22, 37, 1, 39, 34, 36, 28, 1, 4, 8, 19, 11, 21, 48, 43, 2, 7, 6, 38, 34, 25, 10]
