N1,N2,...,Nx
[19, 35, 23, 38, 4, 48, 10, 19, 15, 17, 29, 35, 9, 2, 23, 23, 17, 44, 47, 48, 11, 12, 20, 47, 44, 48, 40, 41, 43, 0, 10, 34, 6, 42, 35, 12, 48, 23, 11, 37, 39, 7, 33, 36, 2, 37, 30, 12, 44, 41, 9, 24, 14, 50, 24, 3, 46, 33, 28, 13, 37, 24, 19, 43, 24, 45, 6, 44, 35, 38, 5, 14, 1, 18, 38, 26, 22, 50, 23, 5, 46, 26, 50, 26, 0, 5, 13, 15, 48, 5, 39, 23, 10, 32, 28, 44, 38, 26, 1, 35, 34, 39, 28, 44, 42, 19, 43, 36, 49, 46, 25, 17, 27, 36, 19, 5, 49, 49, 16, 42, 40, 32, 28, 19, 8, 42, 14, 24, 16, 27, 17, 5, 20, 41, 29, 11, 23, 34, 44, 50, 30, 3, 27, 12, 46, 40, 49, 24, 36, 23, 20, 47, 44, 46, 28, 44, 16]
[10, 29, 31, 32, 19, 18, 42, 42, 27, 39, 31, 4, 49, 18, 37, 33, 8, 44, 5, 47, 49, 36, 16, 30, 25, 2, 35, 3, 46, 10, 0, 46, 48, 10, 50, 7, 36, 34, 45, 29, 31, 29, 26, 37, 27, 12, 44, 24, 29, 26, 39, 32, 12, 46, 47, 36, 19, 43, 24, 11, 13, 47, 37, 21, 42, 50, 9, 34, 32, 44, 22, 18, 13, 14, 3, 0, 40, 27, 9, 8, 20, 20, 5, 49, 10, 3, 31, 46, 19, 5, 22, 19, 50, 36, 12, 9, 32, 18, 34, 30, 21, 41, 46, 27, 24, 36, 25, 6, 21, 35, 49, 18, 29, 6, 35, 2, 2, 19, 1, 34, 11, 9, 31, 7, 26, 30, 49, 26, 12, 4, 42, 2, 28, 39, 15, 6, 45, 19, 43, 15, 12, 9, 4, 36, 14, 1, 2, 12, 30, 45, 38, 35, 16, 28, 31, 49, 1]
[5, 2, 37, 24, 18, 5, 9, 31, 12, 44, 35, 50, 10, 37, 32, 32, 9, 45, 50, 26, 41, 40, 15, 45, 10, 2, 35, 42, 17, 34, 46, 0, 6, 17, 17, 21, 12, 48, 41, 6, 38, 44, 45, 1, 6, 21, 18, 25, 48, 22, 13, 23, 44, 3, 32, 15, 31, 21, 30, 49, 11, 2, 29, 41, 23, 37, 43, 17, 36, 37, 21, 34, 42, 33, 38, 25, 40, 35, 48, 47, 43, 25, 24, 48, 47, 23, 11, 9, 49, 21, 12, 13, 46, 9, 50, 7, 6, 5, 30, 5, 0, 10, 34, 15, 0, 26, 12, 2, 6, 48, 22, 25, 25, 3, 18, 12, 42, 18, 8, 19, 40, 15, 31, 29, 16, 19, 21, 41, 17, 42, 31, 40, 12, 36, 43, 14, 32, 36, 10, 19, 31, 2, 14, 28, 20, 17, 15, 48, 13, 37, 5, 19, 48, 6, 42, 18, 26]
[2, 42, 38, 44, 47, 40, 31, 6, 30, 50, 7, 42, 24, 3, 32, 16, 48, 3, 39, 10, 26, 0, 13, 35, 40, 10, 20, 31, 35, 6, 48, 6, 0, 44, 14, 13, 17, 31, 12, 25, 49, 43, 18, 43, 34, 9, 29, 16, 38, 28, 41, 38, 40, 35, 31, 42, 35, 5, 37, 9, 38, 41, 48, 9, 10, 22, 10, 43, 42, 17, 25, 12, 27, 19, 8, 45, 47, 20, 45, 24, 11, 9, 19, 9, 8, 15, 7, 34, 44, 19, 4, 3, 47, 22, 5, 45, 39, 8, 31, 41, 45, 10, 8, 16, 6, 7, 15, 20, 28, 42, 48, 39, 20, 5, 8, 26, 19, 10, 8, 46, 48, 16, 45, 42, 1, 16, 6, 13, 20, 9, 24, 6, 25, 0, 12, 8, 46, 31, 4, 9, 21, 9, 7, 35, 17, 40, 35, 32, 2, 18, 34, 20, 22, 22, 50, 49, 45]
[1, 37, 6, 40, 18, 30, 2, 34, 45, 39, 47, 26, 1, 12, 19, 23, 1, 16, 37, 3, 28, 45, 24, 30, 26, 1, 40, 25, 6, 42, 10, 17, 44, 0, 50, 26, 35, 28, 3, 16, 42, 13, 37, 42, 32, 46, 50, 4, 34, 9, 0, 42, 13, 46, 17, 12, 19, 1, 12, 25, 5, 38, 5, 23, 10, 14, 1, 45, 29, 25, 35, 31, 28, 41, 4, 0, 15, 10, 18, 22, 12, 32, 13, 11, 24, 16, 15, 26, 22, 34, 40, 47, 21, 28, 37, 21, 30, 37, 29, 36, 8, 5, 48, 50, 34, 16, 18, 8, 6, 8, 32, 48, 10, 29, 40, 36, 18, 43, 25, 36, 45, 20, 15, 12, 48, 23, 25, 15, 18, 46, 43, 20, 50, 50, 21, 22, 0, 32, 48, 31, 10, 8, 32, 26, 35, 46, 0, 41, 47, 5, 3, 22, 42, 33, 28, 35, 50]
[21, 36, 10, 48, 29, 19, 19, 36, 34, 1, 17, 46, 31, 44, 22, 11, 37, 5, 34, 47, 37, 24, 0, 33, 15, 46, 15, 9, 26, 35, 50, 17, 14, 50, 0, 37, 12, 25, 36, 28, 1, 0, 44, 15, 47, 35, 46, 38, 4, 10, 1, 29, 16, 6, 18, 30, 9, 27, 24, 22, 26, 25, 11, 43, 31, 34, 17, 20, 1, 40, 31, 10, 42, 38, 45, 42, 17, 10, 40, 25, 17, 27, 7, 39, 17, 4, 36, 16, 49, 17, 28, 37, 3, 30, 6, 0, 22, 16, 19, 47, 4, 39, 28, 11, 38, 22, 16, 26, 31, 36, 2, 0, 11, 31, 25, 9, 50, 31, 31, 30, 35, 10, 1, 21, 30, 35, 0, 12, 24, 22, 21, 7, 3, 31, 0, 1, 15, 45, 24, 24, 8, 22, 35, 43, 44, 33, 14, 20, 2, 3, 19, 0, 34, 18, 31, 34, 38]
[20, 17, 38, 0, 31, 43, 46, 47, 21, 26, 17, 37, 23, 3, 21, 11, 29, 8, 40, 49, 44, 16, 35, 2, 14, 21, 25, 24, 41, 12, 7, 21, 13, 26, 37, 0, 49, 12, 38, 1, 33, 31, 23, 30, 15, 36, 46, 47, 30, 21, 20, 18, 19, 36, 40, 20, 15, 3, 41, 16, 49, 0, 1, 47, 42, 44, 27, 30, 14, 10, 24, 44, 34, 42, 41, 10, 21, 47, 34, 27, 32, 33, 0, 27, 25, 41, 31, 47, 20, 6, 42, 33, 26, 44, 13, 17, 9, 29, 3, 47, 20, 44, 37, 26, 1, 33, 47, 35, 35, 22, 49, 17, 23, 18, 9, 48, 35, 37, 19, 49, 42, 10, 25, 28, 27, 3, 10, 3, 12, 13, 24, 4, 6, 15, 10, 37, 40, 42, 50, 17, 39, 43, 12, 43, 44, 28, 5, 34, 42, 15, 21, 13, 33, 5, 29, 46, 45]
[9, 33, 35, 39, 35, 37, 5, 46, 24, 8, 30, 46, 18, 39, 6, 43, 24, 1, 2, 33, 32, 15, 45, 30, 20, 50, 17, 11, 1, 48, 36, 12, 17, 35, 12, 49, 0, 8, 36, 15, 26, 16, 7, 0, 9, 28, 46, 2, 37, 47, 3, 43, 44, 18, 2, 7, 21, 11, 37, 17, 0, 7, 4, 34, 46, 15, 35, 10, 0, 12, 30, 6, 33, 21, 22, 8, 27, 22, 30, 24, 20, 27, 13, 28, 46, 29, 35, 26, 22, 3, 2, 36, 28, 19, 1, 37, 45, 13, 7, 5, 43, 28, 25, 36, 31, 0, 9, 16, 40, 27, 36, 2, 21, 2, 11, 1, 45, 16, 28, 0, 14, 25, 23, 1, 12, 20, 26, 35, 4, 46, 32, 16, 5, 33, 32, 20, 30, 48, 0, 17, 3, 28, 28, 41, 29, 2, 39, 41, 17, 49, 23, 24, 42, 1, 31, 17, 7]
[17, 4, 30, 44, 26, 32, 26, 23, 46, 17, 41, 5, 22, 7, 42, 45, 4, 1, 21, 13, 37, 23, 1, 49, 12, 34, 35, 11, 27, 23, 34, 48, 31, 28, 25, 12, 8, 0, 23, 34, 27, 44, 39, 47, 25, 9, 25, 20, 11, 12, 26, 40, 10, 9, 42, 8, 25, 30, 10, 0, 40, 25, 7, 35, 11, 16, 37, 20, 50, 22, 18, 11, 1, 43, 15, 44, 29, 10, 15, 22, 19, 24, 36, 36, 49, 44, 25, 19, 34, 35, 50, 19, 29, 29, 35, 29, 49, 48, 20, 41, 13, 21, 6, 33, 7, 47, 40, 6, 9, 28, 15, 31, 1, 36, 44, 4, 21, 8, 36, 9, 41, 34, 49, 31, 16, 15, 9, 42, 0, 40, 34, 26, 45, 9, 22, 9, 3, 46, 9, 33, 32, 0, 9, 41, 9, 37, 2, 18, 40, 30, 42, 42, 19, 13, 12, 13, 45]
[7, 1, 27, 42, 39, 3, 5, 35, 34, 35, 10, 33, 3, 26, 50, 50, 14, 49, 41, 18, 13, 22, 49, 4, 34, 18, 27, 32, 21, 11, 45, 41, 12, 3, 36, 38, 36, 23, 0, 6, 15, 20, 38, 38, 29, 1, 23, 28, 48, 31, 4, 25, 25, 18, 5, 21, 48, 12, 37, 6, 12, 10, 26, 12, 31, 0, 35, 47, 12, 10, 33, 45, 47, 47, 8, 46, 46, 45, 49, 36, 1, 47, 15, 1, 45, 20, 27, 25, 14, 40, 37, 6, 40, 12, 48, 36, 36, 9, 32, 5, 5, 24, 36, 19, 21, 4, 1, 27, 28, 14, 2, 42, 30, 35, 5, 39, 14, 40, 22, 18, 43, 38, 10, 34, 38, 47, 18, 37, 29, 48, 18, 35, 22, 19, 9, 29, 31, 10, 37, 23, 7, 7, 4, 43, 41, 9, 19, 38, 38, 21, 15, 8, 28, 20, 9, 22, 41]
[17, 46, 19, 34, 39, 31, 34, 25, 24, 16, 27, 26, 42, 15, 20, 27, 41, 0, 39, 28, 15, 6, 19, 7, 4, 2, 39, 19, 26, 37, 29, 6, 25, 16, 28, 1, 15, 34, 6, 0, 22, 5, 15, 31, 23, 43, 6, 43, 10, 28, 2, 24, 15, 29, 32, 29, 22, 10, 5, 16, 10, 0, 2, 28, 19, 4, 3, 0, 49, 37, 32, 49, 0, 44, 18, 19, 6, 16, 32, 2, 9, 18, 15, 28, 5, 27, 40, 5, 23, 13, 2, 20, 12, 28, 12, 38, 26, 33, 34, 1, 50, 34, 20, 19, 39, 27, 22, 36, 10, 2, 4, 4, 27, 41, 42, 11, 6, 48, 36, 26, 38, 28, 39, 29, 14, 17, 4, 38, 37, 32, 7, 28, 32, 29, 7, 49, 42, 38, 36, 35, 33, 26, 49, 25, 1, 39, 7, 22, 22, 24, 6, 32, 32, 9, 10, 13, 39]
[34, 21, 1, 43, 33, 41, 14, 3, 25, 37, 10, 19, 24, 13, 35, 0, 1, 40, 29, 1, 35, 17, 42, 15, 45, 49, 19, 21, 43, 39, 31, 38, 49, 42, 1, 33, 26, 27, 15, 22, 0, 6, 15, 36, 9, 5, 25, 22, 9, 18, 10, 32, 35, 15, 12, 3, 8, 7, 34, 49, 0, 23, 22, 39, 17, 41, 28, 3, 39, 50, 44, 40, 11, 37, 34, 42, 18, 32, 25, 41, 6, 38, 12, 3, 0, 30, 32, 38, 4, 24, 36, 32, 2, 37, 48, 26, 26, 32, 10, 36, 7, 16, 47, 32, 17, 32, 26, 42, 9, 39, 38, 11, 31, 46, 23, 15, 6, 18, 36, 8, 27, 28, 36, 40, 41, 6, 34, 16, 6, 33, 22, 43, 2, 12, 29, 31, 48, 44, 48, 41, 32, 15, 11, 15, 39, 13, 14, 32, 21, 35, 20, 32, 12, 27, 4, 27, 23]
[8, 5, 3, 41, 44, 23, 0, 11, 0, 6, 39, 30, 28, 45, 37, 40, 44, 42, 20, 20, 0, 29, 2, 44, 7, 23, 36, 45, 32, 7, 29, 44, 43, 13, 0, 31, 16, 44, 20, 5, 6, 0, 14, 0, 30, 41, 6, 21, 18, 8, 18, 23, 18, 41, 32, 33, 4, 3, 35, 17, 14, 35, 20, 38, 20, 31, 21, 34, 16, 42, 10, 7, 10, 7, 38, 25, 6, 50, 43, 23, 33, 6, 19, 43, 43, 33, 38, 43, 44, 50, 32, 4, 13, 33, 38, 12, 36, 34, 0, 0, 1, 22, 36, 19, 6, 20, 35, 7, 33, 16, 9, 43, 30, 35, 41, 44, 19, 40, 14, 46, 29, 42, 30, 10, 24, 32, 36, 43, 6, 31, 14, 39, 28, 5, 42, 28, 47, 42, 46, 34, 23, 38, 34, 11, 5, 35, 0, 42, 39, 49, 47, 34, 48, 43, 47, 44, 21]
[18, 41, 7, 28, 2, 46, 15, 32, 18, 33, 11, 32, 31, 42, 17, 28, 25, 31, 24, 37, 28, 30, 19, 6, 23, 25, 12, 31, 39, 33, 26, 45, 18, 37, 44, 23, 7, 39, 38, 15, 15, 14, 0, 40, 34, 1, 6, 44, 42, 15, 13, 18, 24, 10, 17, 30, 1, 32, 21, 15, 24, 16, 4, 7, 0, 20, 11, 46, 50, 40, 29, 25, 5, 32, 35, 14, 36, 19, 40, 0, 18, 32, 9, 21, 41, 32, 33, 32, 49, 9, 41, 49, 1, 42, 23, 41, 18, 31, 46, 49, 9, 33, 24, 11, 28, 39, 26, 8, 2, 21, 27, 18, 0, 50, 19, 33, 16, 21, 8, 13, 46, 45, 40, 14, 27, 36, 21, 29, 48, 39, 25, 5, 0, 40, 46, 5, 50, 14, 32, 45, 21, 3, 10, 9, 26, 21, 28, 36, 3, 13, 37, 36, 48, 20, 9, 36, 14]
[12, 10, 22, 4, 35, 43, 38, 12, 43, 44, 2, 32, 32, 30, 35, 16, 41, 38, 2, 12, 26, 39, 26, 37, 21, 27, 32, 17, 34, 36, 37, 1, 43, 42, 15, 30, 0, 47, 38, 31, 36, 0, 40, 0, 19, 14, 42, 35, 42, 7, 24, 32, 7, 4, 12, 1, 38, 21, 28, 36, 40, 45, 22, 32, 37, 26, 36, 12, 44, 13, 48, 40, 33, 45, 14, 27, 45, 22, 44, 27, 18, 31, 14, 13, 23, 25, 21, 14, 12, 5, 7, 0, 6, 48, 8, 6, 32, 35, 26, 43, 34, 38, 6, 26, 9, 28, 10, 45, 2, 9, 2, 38, 22, 31, 28, 12, 37, 33, 2, 1, 5, 17, 10, 1, 47, 24, 26, 0, 39, 26, 28, 21, 3, 2, 0, 36, 19, 31, 25, 5, 1, 22, 1, 13, 10, 25, 38, 8, 23, 31, 44, 31, 50, 30, 19, 11, 20]
[41, 2, 3, 19, 6, 23, 46, 16, 12, 49, 14, 1, 14, 11, 35, 29, 29, 28, 8, 49, 19, 34, 31, 43, 40, 20, 14, 4, 8, 2, 27, 6, 34, 32, 47, 15, 9, 25, 29, 23, 9, 30, 34, 19, 0, 31, 3, 6, 47, 14, 11, 36, 21, 27, 21, 26, 29, 7, 27, 46, 1, 32, 34, 11, 11, 31, 3, 10, 26, 31, 25, 21, 22, 1, 6, 15, 14, 26, 17, 5, 34, 37, 12, 15, 9, 0, 1, 6, 43, 33, 6, 35, 15, 34, 35, 32, 21, 2, 17, 19, 22, 21, 46, 22, 41, 21, 7, 6, 25, 40, 27, 38, 16, 3, 50, 31, 11, 1, 5, 45, 15, 25, 28, 49, 15, 42, 24, 1, 5, 42, 2, 33, 13, 23, 0, 7, 5, 24, 0, 30, 48, 50, 49, 24, 47, 41, 42, 48, 28, 26, 45, 19, 21, 25, 14, 14, 2]
[31, 28, 45, 25, 34, 35, 18, 44, 43, 27, 39, 31, 25, 10, 28, 31, 50, 26, 47, 14, 43, 7, 39, 44, 11, 14, 1, 18, 17, 37, 12, 21, 9, 46, 35, 36, 28, 9, 1, 43, 5, 41, 1, 14, 31, 0, 27, 50, 8, 48, 33, 35, 1, 41, 49, 29, 24, 27, 37, 8, 47, 45, 5, 21, 3, 24, 25, 48, 35, 18, 34, 4, 9, 40, 8, 28, 22, 4, 42, 44, 12, 35, 17, 4, 45, 11, 13, 24, 41, 35, 5, 19, 42, 39, 14, 48, 7, 8, 1, 46, 41, 18, 21, 44, 32, 16, 6, 33, 4, 20, 29, 3, 37, 31, 26, 43, 21, 33, 43, 9, 34, 50, 35, 43, 4, 44, 38, 46, 37, 14, 14, 9, 4, 13, 14, 37, 43, 46, 41, 31, 7, 37, 28, 5, 37, 43, 2, 12, 32, 41, 32, 19, 49, 6, 37, 38, 48]
[0, 43, 41, 46, 41, 40, 42, 50, 40, 14, 21, 33, 11, 45, 29, 2, 50, 21, 6, 8, 7, 26, 22, 15, 7, 20, 8, 11, 4, 30, 44, 18, 29, 50, 46, 46, 46, 25, 23, 6, 25, 6, 6, 42, 3, 27, 0, 44, 25, 31, 35, 19, 37, 31, 20, 44, 13, 31, 16, 3, 27, 29, 25, 33, 12, 11, 25, 46, 0, 40, 31, 16, 16, 14, 45, 21, 10, 49, 20, 31, 47, 20, 10, 19, 20, 22, 22, 34, 49, 10, 21, 15, 33, 7, 20, 28, 38, 4, 3, 4, 44, 20, 40, 16, 36, 20, 10, 42, 40, 48, 21, 31, 14, 27, 33, 50, 37, 19, 5, 3, 3, 23, 49, 5, 11, 30, 5, 26, 44, 29, 48, 2, 10, 8, 6, 24, 38, 39, 21, 25, 29, 5, 11, 4, 40, 13, 32, 43, 17, 44, 28, 48, 11, 22, 4, 17, 36]
[26, 42, 46, 43, 48, 32, 10, 5, 2, 23, 48, 50, 12, 24, 13, 18, 18, 17, 6, 46, 23, 11, 28, 21, 41, 40, 4, 12, 33, 12, 24, 25, 16, 4, 38, 47, 2, 20, 28, 43, 22, 21, 44, 35, 6, 50, 44, 0, 28, 0, 46, 32, 16, 32, 30, 4, 12, 45, 35, 39, 27, 36, 23, 0, 32, 50, 47, 38, 14, 13, 36, 14, 12, 33, 48, 5, 26, 21, 20, 24, 12, 2, 47, 23, 1, 4, 42, 33, 22, 31, 42, 2, 6, 16, 32, 5, 43, 43, 40, 5, 48, 44, 4, 20, 39, 33, 5, 36, 24, 37, 30, 11, 16, 18, 12, 40, 9, 8, 0, 45, 41, 10, 12, 29, 3, 11, 10, 0, 24, 7, 20, 42, 32, 7, 36, 14, 5, 2, 38, 16, 24, 6, 23, 31, 29, 13, 24, 23, 4, 37, 19, 8, 30, 37, 22, 49, 7]
[27, 29, 5, 49, 9, 39, 3, 5, 2, 5, 19, 38, 4, 45, 17, 50, 1, 2, 25, 43, 7, 34, 45, 6, 48, 24, 8, 46, 0, 44, 29, 48, 38, 34, 4, 30, 37, 11, 48, 10, 9, 18, 42, 42, 47, 8, 25, 28, 0, 20, 46, 3, 32, 41, 3, 19, 23, 7, 32, 41, 20, 39, 33, 49, 13, 9, 27, 33, 8, 21, 31, 15, 21, 1, 25, 15, 38, 48, 2, 39, 8, 4, 15, 47, 10, 27, 41, 45, 30, 35, 26, 7, 1, 14, 16, 11, 4, 0, 25, 21, 5, 13, 5, 2, 44, 15, 40, 49, 15, 32, 27, 16, 49, 17, 12, 44, 0, 21, 9, 39, 40, 11, 10, 36, 49, 22, 45, 43, 31, 8, 36, 27, 3, 6, 5, 34, 18, 10, 28, 28, 34, 19, 23, 39, 38, 32, 10, 1, 42, 31, 10, 45, 20, 47, 3, 19, 4]
[13, 2, 5, 45, 2, 9, 44, 14, 1, 10, 35, 16, 40, 16, 50, 34, 46, 38, 21, 36, 48, 27, 45, 34, 31, 24, 31, 44, 39, 41, 26, 22, 28, 9, 10, 21, 47, 12, 31, 28, 18, 8, 15, 7, 14, 48, 31, 0, 20, 0, 44, 29, 49, 24, 10, 46, 39, 13, 17, 37, 36, 4, 17, 32, 46, 0, 18, 13, 37, 42, 40, 47, 28, 3, 40, 26, 0, 0, 29, 31, 37, 26, 28, 46, 20, 3, 23, 41, 28, 7, 10, 2, 31, 48, 4, 4, 11, 1, 12, 33, 21, 46, 37, 0, 28, 43, 34, 42, 32, 27, 40, 49, 16, 6, 20, 22, 10, 40, 0, 0, 16, 49, 33, 42, 31, 33, 50, 43, 11, 43, 30, 15, 49, 34, 47, 49, 33, 8, 0, 16, 43, 26, 12, 26, 5, 6, 1, 9, 5, 47, 39, 16, 9, 24, 37, 42, 6]
[27, 31, 42, 27, 42, 21, 3, 32, 49, 28, 32, 34, 31, 47, 47, 34, 35, 0, 15, 38, 46, 41, 31, 2, 0, 38, 17, 30, 33, 9, 39, 13, 41, 0, 1, 20, 3, 26, 4, 2, 10, 18, 13, 24, 11, 33, 35, 46, 46, 44, 0, 39, 5, 17, 22, 6, 0, 22, 33, 42, 12, 46, 49, 48, 2, 34, 2, 0, 41, 25, 36, 30, 2, 38, 36, 4, 36, 49, 41, 30, 41, 5, 49, 50, 30, 36, 1, 27, 21, 40, 9, 41, 5, 1, 0, 9, 33, 9, 38, 24, 27, 9, 1, 38, 34, 31, 41, 7, 2, 38, 31, 16, 8, 22, 28, 38, 12, 36, 45, 5, 50, 7, 35, 9, 50, 9, 18, 5, 28, 29, 15, 45, 29, 6, 9, 9, 48, 36, 50, 40, 42, 12, 41, 33, 17, 14, 50, 31, 41, 6, 48, 42, 7, 40, 7, 8, 16]
[21, 2, 18, 33, 32, 6, 2, 5, 38, 33, 28, 46, 17, 35, 43, 24, 27, 45, 42, 46, 23, 22, 43, 14, 14, 46, 50, 40, 1, 24, 32, 23, 38, 42, 29, 18, 43, 40, 25, 24, 32, 23, 18, 32, 36, 35, 19, 32, 3, 29, 39, 0, 17, 21, 35, 14, 15, 17, 33, 25, 30, 12, 32, 26, 23, 40, 6, 34, 32, 43, 1, 29, 21, 26, 39, 20, 34, 37, 33, 7, 16, 12, 43, 13, 46, 8, 37, 19, 15, 46, 31, 13, 42, 35, 43, 12, 27, 38, 29, 19, 32, 42, 36, 34, 35, 19, 20, 23, 38, 23, 23, 13, 22, 12, 17, 5, 25, 5, 8, 1, 22, 42, 21, 21, 11, 7, 29, 48, 28, 21, 38, 49, 11, 8, 40, 31, 25, 35, 31, 20, 16, 24, 24, 26, 33, 1, 40, 14, 50, 48, 7, 32, 42, 14, 3, 30, 30]
[42, 14, 39, 34, 42, 24, 40, 47, 41, 1, 25, 10, 22, 2, 5, 16, 33, 5, 37, 13, 5, 9, 49, 21, 35, 48, 20, 41, 42, 14, 12, 44, 40, 13, 16, 19, 44, 10, 25, 15, 35, 18, 24, 7, 21, 1, 37, 16, 32, 49, 5, 17, 0, 13, 21, 41, 15, 50, 47, 2, 16, 32, 25, 40, 33, 43, 16, 38, 23, 10, 43, 3, 10, 6, 50, 38, 30, 42, 39, 38, 8, 15, 45, 7, 45, 29, 24, 12, 35, 21, 28, 25, 18, 29, 24, 15, 24, 11, 8, 27, 14, 38, 9, 27, 38, 1, 46, 18, 37, 18, 35, 23, 27, 50, 10, 8, 13, 20, 26, 14, 44, 1, 41, 0, 35, 18, 11, 10, 4, 33, 20, 11, 39, 2, 12, 9, 25, 10, 32, 4, 35, 49, 49, 24, 43, 18, 46, 29, 26, 22, 27, 15, 16, 0, 22, 9, 13]
[3, 29, 37, 18, 33, 38, 42, 13, 9, 38, 11, 43, 38, 20, 2, 50, 27, 47, 29, 18, 40, 44, 28, 43, 22, 8, 4, 14, 19, 50, 46, 3, 35, 46, 6, 36, 18, 9, 18, 29, 15, 41, 10, 4, 27, 41, 31, 32, 41, 24, 17, 21, 13, 0, 12, 29, 34, 20, 37, 44, 27, 42, 4, 35, 10, 21, 19, 2, 31, 0, 42, 19, 45, 38, 30, 41, 0, 13, 19, 38, 29, 29, 40, 16, 47, 47, 17, 2, 49, 37, 30, 2, 2, 47, 6, 20, 37, 6, 19, 30, 50, 28, 34, 28, 36, 12, 16, 25, 15, 36, 10, 38, 18, 17, 16, 49, 12, 7, 10, 24, 4, 12, 32, 20, 27, 41, 36, 44, 19, 20, 16, 29, 24, 28, 18, 37, 9, 22, 21, 15, 42, 13, 26, 2, 39, 33, 7, 39, 37, 12, 41, 25, 38, 7, 48, 3, 17]
[12, 26, 30, 31, 34, 38, 19, 40, 48, 2, 40, 27, 25, 16, 3, 29, 33, 8, 9, 9, 21, 14, 9, 45, 19, 9, 14, 50, 24, 24, 47, 32, 31, 17, 18, 40, 2, 42, 5, 32, 12, 32, 17, 12, 21, 49, 20, 30, 3, 10, 22, 35, 21, 12, 0, 38, 34, 19, 29, 32, 50, 38, 20, 41, 33, 38, 22, 9, 0, 2, 44, 43, 31, 28, 41, 34, 46, 7, 38, 38, 41, 4, 21, 49, 9, 14, 43, 35, 39, 13, 30, 28, 38, 39, 44, 28, 36, 48, 28, 21, 18, 7, 49, 10, 47, 49, 30, 3, 21, 28, 17, 14, 7, 43, 49, 42, 37, 6, 18, 4, 25, 44, 3, 9, 27, 42, 1, 24, 17, 41, 28, 39, 46, 8, 10, 23, 11, 20, 25, 39, 17, 30, 34, 0, 50, 41, 8, 42, 45, 3, 23, 32, 34, 1, 38, 9, 36]
[8, 26, 49, 25, 35, 20, 21, 14, 42, 49, 6, 23, 3, 47, 20, 49, 30, 38, 46, 35, 26, 48, 29, 36, 25, 39, 23, 31, 0, 3, 36, 15, 42, 12, 30, 20, 7, 8, 21, 29, 3, 33, 30, 1, 26, 29, 44, 4, 19, 46, 6, 14, 41, 29, 38, 0, 47, 0, 26, 2, 37, 40, 39, 16, 12, 24, 36, 1, 4, 2, 14, 26, 38, 30, 42, 47, 38, 35, 10, 33, 35, 14, 41, 48, 2, 39, 2, 12, 26, 19, 11, 7, 29, 25, 8, 8, 46, 34, 7, 21, 7, 37, 18, 17, 34, 3, 49, 36, 7, 12, 37, 47, 29, 39, 19, 1, 14, 36, 5, 45, 46, 46, 18, 20, 22, 44, 9, 24, 17, 35, 10, 2, 21, 13, 22, 22, 50, 44, 37, 6, 8, 20, 24, 28, 3, 15, 20, 1, 26, 34, 13, 13, 34, 3, 3, 29, 22]
[38, 4, 19, 23, 15, 37, 25, 37, 14, 30, 40, 37, 30, 28, 10, 1, 2, 25, 6, 29, 5, 44, 17, 32, 28, 19, 23, 28, 45, 46, 19, 31, 35, 19, 9, 15, 21, 25, 48, 22, 8, 4, 1, 38, 29, 24, 13, 12, 23, 39, 0, 15, 15, 34, 34, 47, 0, 18, 4, 28, 33, 8, 33, 24, 9, 42, 46, 17, 36, 30, 30, 40, 25, 48, 42, 35, 34, 27, 36, 35, 28, 49, 35, 0, 28, 9, 23, 45, 2, 9, 26, 12, 12, 32, 21, 6, 15, 11, 10, 19, 12, 50, 11, 9, 48, 23, 26, 7, 32, 17, 16, 44, 46, 42, 28, 29, 10, 1, 12, 27, 11, 32, 4, 42, 7, 26, 26, 40, 9, 15, 22, 10, 2, 41, 35, 19, 49, 47, 8, 6, 11, 36, 15, 18, 16, 50, 13, 6, 14, 25, 49, 39, 21, 20, 42, 26, 11]
[34, 28, 38, 18, 28, 6, 7, 37, 33, 1, 40, 6, 47, 25, 6, 47, 11, 47, 34, 3, 22, 47, 24, 12, 39, 2, 4, 29, 26, 33, 43, 21, 5, 1, 27, 3, 11, 30, 12, 10, 7, 3, 32, 21, 7, 27, 31, 45, 7, 13, 22, 17, 50, 20, 19, 0, 18, 0, 29, 1, 10, 24, 46, 22, 23, 25, 41, 44, 41, 23, 35, 8, 48, 43, 43, 33, 50, 47, 49, 3, 25, 27, 31, 18, 40, 11, 7, 44, 43, 29, 47, 26, 27, 0, 7, 41, 8, 38, 25, 50, 10, 10, 44, 40, 45, 36, 43, 21, 32, 27, 49, 39, 31, 8, 2, 12, 15, 36, 11, 18, 47, 14, 32, 49, 46, 34, 24, 5, 6, 22, 29, 27, 2, 40, 9, 22, 48, 25, 45, 50, 19, 48, 0, 17, 3, 6, 38, 27, 48, 10, 44, 47, 3, 0, 47, 19, 5]
