N1,N2,...,Nx
[22, 9, 0, 13, 19, 14, 6, 13, 31, 38, 33, 44, 1, 31, 12, 24, 35, 40, 28, 45, 1, 29, 17, 9, 46, 21, 31, 37, 34, 36, 2, 31, 17, 32, 7, 36, 2, 3, 17, 0, 22, 20, 5, 43, 29, 42, 21, 45, 13, 37, 6, 30, 50, 4, 10, 14, 39, 7, 47, 20, 37, 1, 32, 31, 7, 26, 44, 25, 46, 34, 38, 45, 3, 4, 1, 42, 31, 47, 18, 44, 38, 17, 41, 45, 23, 44, 43, 21, 41, 23, 21, 18, 25, 11, 44, 9, 16, 14, 43, 49, 3, 16, 33, 25, 34, 16, 48, 37, 23, 3, 32, 41, 45, 21, 4, 3, 31, 12]
[0, 15, 24, 19, 25, 17, 14, 7, 48, 13, 2, 41, 22, 21, 44, 4, 3, 36, 16, 7, 21, 13, 41, 5, 41, 28, 0, 35, 33, 50, 17, 38, 39, 48, 23, 48, 8, 39, 13, 22, 0, 46, 35, 0, 13, 38, 42, 9, 32, 10, 20, 45, 44, 10, 16, 44, 0, 1, 33, 0, 43, 11, 37, 48, 19, 13, 41, 33, 19, 33, 31, 27, 32, 35, 41, 27, 10, 1, 5, 17, 50, 31, 37, 49, 30, 29, 45, 38, 48, 44, 6, 40, 9, 50, 0, 20, 30, 9, 35, 25, 7, 45, 19, 18, 17, 8, 9, 38, 28, 45, 33, 17, 7, 7, 28, 36, 5, 39]
[29, 13, 18, 21, 13, 6, 40, 31, 44, 32, 18, 22, 0, 42, 28, 34, 7, 37, 2, 39, 12, 32, 10, 49, 34, 14, 4, 28, 10, 5, 29, 5, 25, 24, 47, 18, 20, 3, 38, 20, 46, 0, 26, 6, 21, 28, 3, 34, 15, 16, 49, 23, 11, 6, 30, 38, 46, 2, 8, 23, 30, 37, 23, 27, 28, 32, 26, 18, 44, 26, 39, 21, 37, 25, 8, 29, 39, 42, 48, 8, 15, 0, 17, 42, 11, 4, 38, 28, 5, 27, 4, 30, 21, 49, 16, 10, 15, 43, 10, 22, 9, 28, 3, 13, 21, 31, 1, 47, 25, 46, 36, 10, 40, 38, 27, 36, 13, 35]
[9, 37, 5, 29, 0, 31, 19, 44, 7, 26, 21, 41, 46, 3, 1, 40, 33, 6, 47, 5, 29, 48, 31, 6, 8, 49, 9, 15, 32, 40, 41, 1, 16, 19, 26, 19, 34, 17, 9, 5, 35, 26, 0, 24, 18, 21, 36, 24, 38, 4, 12, 8, 25, 37, 42, 7, 43, 1, 20, 36, 1, 38, 5, 16, 15, 32, 21, 2, 1, 24, 12, 24, 27, 44, 47, 43, 33, 22, 23, 39, 49, 31, 32, 32, 0, 18, 26, 1, 41, 12, 21, 3, 10, 38, 29, 37, 45, 32, 28, 3, 34, 12, 23, 20, 0, 0, 40, 4, 21, 0, 5, 8, 38, 40, 30, 5, 0, 46]
[18, 32, 1, 34, 44, 7, 12, 1, 23, 50, 28, 42, 30, 8, 14, 43, 6, 22, 47, 11, 38, 23, 17, 12, 28, 44, 45, 36, 2, 0, 12, 11, 39, 41, 44, 42, 36, 37, 29, 43, 0, 6, 24, 0, 1, 21, 24, 23, 42, 30, 39, 46, 34, 41, 50, 5, 10, 27, 39, 9, 26, 25, 31, 0, 49, 2, 11, 37, 22, 27, 14, 34, 36, 35, 27, 7, 40, 24, 20, 25, 8, 6, 5, 2, 6, 42, 44, 16, 11, 0, 10, 44, 23, 48, 34, 41, 24, 50, 38, 37, 13, 6, 9, 42, 11, 15, 31, 9, 14, 30, 22, 18, 14, 18, 49, 44, 37, 14]
[26, 31, 43, 42, 20, 19, 22, 48, 26, 36, 29, 23, 18, 13, 42, 13, 46, 1, 28, 37, 30, 45, 18, 8, 50, 25, 26, 34, 33, 45, 8, 30, 34, 27, 20, 8, 26, 46, 24, 29, 13, 21, 18, 1, 0, 10, 39, 28, 44, 31, 27, 50, 18, 38, 50, 43, 12, 28, 26, 38, 22, 16, 20, 26, 14, 20, 29, 0, 26, 34, 36, 33, 32, 11, 8, 15, 4, 34, 31, 50, 2, 2, 46, 14, 45, 50, 35, 15, 38, 43, 29, 8, 27, 40, 23, 26, 7, 46, 48, 39, 44, 20, 26, 35, 32, 1, 47, 29, 25, 20, 42, 16, 35, 32, 27, 27, 13, 40]
[2, 1, 34, 50, 39, 45, 3, 48, 49, 14, 4, 27, 50, 24, 5, 8, 49, 35, 44, 40, 34, 9, 46, 40, 0, 40, 44, 46, 33, 42, 10, 44, 18, 48, 20, 30, 49, 26, 44, 42, 38, 28, 21, 21, 10, 0, 14, 9, 22, 29, 6, 20, 38, 46, 21, 10, 0, 13, 39, 48, 2, 9, 43, 8, 47, 46, 48, 43, 42, 4, 28, 24, 26, 22, 40, 44, 40, 12, 31, 2, 29, 19, 23, 6, 14, 7, 15, 21, 25, 38, 42, 47, 13, 3, 48, 25, 25, 14, 20, 19, 23, 32, 44, 5, 32, 4, 46, 33, 3, 8, 16, 5, 23, 28, 19, 26, 10, 43]
[6, 9, 33, 15, 36, 21, 3, 44, 7, 5, 46, 47, 32, 41, 27, 2, 39, 9, 28, 27, 23, 42, 15, 8, 26, 26, 3, 41, 1, 2, 11, 44, 17, 10, 4, 3, 24, 26, 43, 21, 42, 3, 36, 24, 39, 14, 0, 45, 48, 5, 42, 7, 16, 27, 15, 34, 26, 10, 43, 23, 24, 29, 20, 7, 48, 42, 39, 41, 35, 1, 7, 25, 34, 44, 42, 43, 38, 24, 30, 42, 37, 44, 46, 37, 40, 24, 16, 33, 42, 40, 30, 33, 36, 14, 49, 45, 48, 41, 4, 28, 33, 10, 49, 31, 43, 17, 49, 13, 37, 50, 7, 5, 33, 27, 22, 28, 9, 20]
[20, 11, 21, 37, 7, 27, 1, 6, 4, 8, 2, 26, 22, 37, 27, 42, 39, 48, 27, 40, 7, 33, 0, 20, 29, 14, 39, 6, 48, 45, 36, 8, 48, 5, 27, 35, 23, 23, 40, 45, 9, 34, 24, 23, 28, 9, 45, 0, 33, 15, 34, 14, 18, 11, 0, 25, 32, 39, 38, 5, 39, 18, 33, 3, 0, 36, 47, 2, 36, 40, 5, 4, 42, 34, 0, 20, 16, 6, 34, 14, 50, 5, 24, 0, 43, 27, 16, 28, 36, 17, 4, 47, 19, 10, 34, 36, 35, 15, 41, 40, 22, 46, 41, 27, 45, 22, 31, 1, 3, 12, 25, 2, 8, 3, 24, 13, 9, 23]
[47, 8, 11, 35, 8, 12, 2, 37, 3, 10, 18, 4, 27, 0, 10, 39, 4, 46, 40, 3, 45, 28, 34, 36, 20, 25, 41, 17, 22, 34, 12, 32, 22, 32, 46, 36, 25, 17, 11, 13, 32, 15, 38, 42, 44, 22, 48, 33, 0, 20, 8, 31, 3, 12, 49, 41, 42, 41, 47, 28, 27, 11, 36, 39, 15, 0, 9, 12, 12, 28, 37, 36, 9, 34, 28, 27, 0, 30, 49, 32, 27, 34, 6, 0, 12, 26, 15, 21, 40, 2, 46, 31, 6, 42, 43, 1, 48, 14, 9, 46, 7, 20, 2, 24, 10, 12, 9, 46, 20, 41, 49, 49, 34, 15, 24, 25, 25, 29]
[24, 13, 16, 47, 9, 24, 4, 33, 21, 20, 11, 17, 39, 22, 39, 28, 8, 20, 26, 38, 29, 43, 35, 41, 10, 7, 6, 42, 30, 23, 13, 25, 19, 26, 18, 36, 42, 19, 1, 37, 10, 16, 4, 30, 31, 29, 5, 15, 20, 0, 24, 18, 9, 6, 42, 5, 39, 30, 0, 14, 0, 38, 2, 24, 20, 1, 6, 41, 32, 13, 49, 5, 38, 0, 19, 31, 15, 10, 33, 1, 15, 7, 27, 49, 15, 10, 34, 1, 6, 48, 29, 0, 4, 27, 44, 37, 44, 35, 19, 21, 33, 17, 6, 48, 15, 44, 15, 5, 18, 15, 36, 5, 34, 2, 7, 42, 42, 30]
[22, 17, 7, 41, 16, 38, 47, 28, 49, 27, 4, 37, 23, 6, 27, 46, 41, 23, 37, 22, 30, 12, 10, 43, 7, 4, 20, 5, 17, 12, 6, 23, 43, 39, 50, 36, 42, 35, 48, 6, 20, 49, 12, 39, 27, 6, 42, 34, 8, 24, 0, 42, 11, 24, 30, 7, 9, 25, 44, 45, 37, 2, 7, 21, 40, 34, 43, 17, 3, 45, 17, 50, 18, 41, 49, 17, 0, 3, 25, 43, 40, 10, 49, 32, 47, 49, 25, 41, 0, 49, 19, 34, 33, 48, 0, 41, 24, 7, 10, 5, 29, 49, 42, 26, 22, 45, 29, 29, 5, 34, 43, 2, 19, 32, 23, 9, 4, 41]
[1, 24, 31, 38, 42, 41, 18, 45, 18, 8, 13, 50, 49, 10, 3, 6, 38, 29, 4, 11, 44, 23, 28, 27, 27, 17, 11, 41, 39, 24, 42, 27, 47, 1, 8, 18, 37, 27, 24, 30, 45, 23, 8, 46, 50, 20, 7, 14, 31, 18, 42, 0, 20, 36, 29, 1, 32, 25, 5, 24, 12, 16, 8, 2, 50, 46, 29, 14, 44, 5, 4, 15, 49, 7, 4, 24, 13, 38, 32, 4, 22, 10, 0, 33, 7, 41, 12, 19, 20, 14, 4, 48, 1, 4, 36, 22, 34, 47, 4, 22, 6, 11, 16, 32, 8, 46, 18, 12, 34, 45, 6, 48, 18, 27, 29, 11, 13, 20]
[41, 35, 20, 14, 24, 30, 24, 3, 41, 1, 7, 45, 35, 5, 24, 26, 33, 30, 37, 43, 19, 48, 19, 12, 14, 29, 42, 5, 37, 10, 44, 20, 21, 10, 20, 7, 25, 44, 39, 50, 44, 11, 25, 34, 18, 38, 16, 18, 3, 9, 11, 20, 0, 48, 24, 36, 34, 10, 39, 34, 16, 36, 35, 44, 12, 12, 39, 21, 10, 36, 14, 2, 34, 4, 49, 50, 0, 46, 39, 5, 41, 2, 24, 13, 31, 48, 10, 50, 44, 33, 39, 26, 41, 46, 9, 9, 14, 9, 30, 9, 4, 16, 34, 33, 40, 4, 35, 37, 16, 31, 32, 20, 21, 49, 42, 16, 1, 24]
[30, 24, 16, 35, 4, 31, 46, 40, 18, 4, 49, 41, 33, 27, 23, 45, 4, 29, 12, 15, 7, 47, 31, 25, 39, 36, 29, 39, 20, 2, 13, 37, 7, 10, 13, 48, 16, 11, 40, 4, 10, 6, 37, 41, 38, 46, 27, 11, 12, 6, 24, 36, 48, 0, 11, 44, 12, 0, 35, 30, 41, 41, 23, 44, 42, 46, 13, 32, 50, 39, 39, 24, 44, 33, 30, 49, 34, 5, 42, 33, 11, 20, 16, 43, 45, 33, 29, 2, 2, 0, 9, 4, 11, 14, 46, 15, 25, 20, 49, 16, 16, 30, 15, 16, 29, 26, 20, 46, 43, 47, 10, 4, 5, 41, 6, 27, 35, 2]
[32, 17, 41, 25, 5, 21, 29, 33, 50, 7, 22, 13, 2, 30, 1, 42, 18, 43, 48, 37, 35, 17, 22, 8, 33, 9, 9, 43, 50, 30, 9, 36, 24, 8, 23, 9, 4, 1, 39, 10, 16, 30, 42, 50, 50, 21, 15, 0, 49, 42, 30, 29, 24, 11, 0, 28, 35, 9, 2, 36, 39, 48, 25, 29, 44, 22, 47, 1, 50, 31, 27, 42, 43, 44, 45, 38, 6, 20, 48, 3, 44, 40, 29, 19, 49, 44, 48, 29, 15, 9, 20, 30, 50, 35, 12, 27, 27, 1, 8, 41, 33, 12, 19, 4, 18, 8, 21, 11, 31, 19, 19, 35, 49, 19, 26, 14, 19, 1]
[2, 47, 2, 17, 3, 0, 35, 50, 11, 17, 49, 35, 14, 8, 2, 23, 19, 41, 35, 20, 1, 18, 9, 39, 5, 23, 26, 43, 42, 9, 0, 21, 0, 26, 10, 46, 47, 5, 47, 14, 44, 38, 7, 5, 43, 10, 34, 25, 41, 5, 7, 1, 36, 44, 28, 0, 42, 13, 2, 9, 19, 43, 25, 14, 27, 8, 15, 8, 49, 39, 37, 35, 25, 31, 0, 34, 24, 25, 45, 22, 0, 8, 6, 3, 47, 9, 39, 6, 27, 17, 26, 30, 24, 46, 22, 38, 46, 47, 21, 50, 8, 37, 17, 39, 21, 46, 30, 40, 12, 25, 21, 39, 17, 4, 5, 16, 45, 5]
[22, 29, 1, 30, 6, 2, 5, 47, 28, 44, 43, 42, 20, 44, 47, 44, 14, 27, 13, 7, 18, 21, 15, 7, 1, 4, 9, 18, 28, 39, 34, 13, 27, 22, 14, 21, 31, 1, 50, 39, 0, 46, 43, 10, 12, 0, 26, 32, 42, 39, 9, 32, 34, 12, 35, 42, 0, 46, 38, 10, 2, 18, 35, 38, 50, 27, 3, 33, 7, 17, 19, 5, 36, 48, 41, 23, 34, 29, 36, 8, 23, 31, 7, 5, 44, 38, 16, 16, 42, 0, 6, 46, 49, 46, 23, 40, 28, 29, 17, 30, 28, 10, 44, 22, 1, 13, 11, 35, 15, 18, 45, 42, 50, 3, 17, 5, 1, 28]
[18, 24, 35, 34, 27, 49, 20, 16, 7, 0, 45, 41, 23, 14, 22, 27, 44, 10, 12, 34, 47, 8, 45, 44, 46, 22, 33, 9, 19, 10, 1, 40, 50, 48, 36, 46, 36, 11, 21, 7, 1, 2, 1, 27, 28, 13, 10, 39, 41, 30, 25, 25, 10, 0, 9, 13, 46, 0, 26, 19, 22, 36, 30, 26, 49, 16, 13, 12, 2, 7, 33, 33, 41, 27, 13, 35, 21, 25, 35, 28, 0, 18, 17, 4, 10, 16, 19, 40, 7, 44, 11, 45, 18, 48, 42, 44, 31, 19, 28, 45, 15, 42, 21, 38, 37, 7, 40, 18, 43, 40, 21, 9, 24, 5, 42, 4, 9, 27]
[4, 50, 20, 3, 39, 25, 31, 48, 2, 21, 3, 33, 30, 41, 20, 28, 11, 3, 31, 43, 34, 42, 0, 21, 12, 14, 43, 4, 15, 38, 21, 0, 16, 29, 45, 18, 46, 50, 37, 47, 33, 8, 20, 39, 26, 39, 43, 38, 47, 0, 44, 5, 39, 35, 2, 2, 38, 26, 0, 22, 2, 44, 43, 19, 49, 35, 15, 49, 0, 16, 19, 6, 47, 23, 19, 1, 29, 2, 9, 17, 33, 38, 19, 24, 33, 49, 26, 15, 7, 2, 14, 37, 21, 13, 29, 49, 29, 25, 7, 21, 6, 18, 27, 0, 14, 29, 45, 23, 32, 18, 17, 18, 32, 3, 11, 19, 44, 38]
[25, 26, 35, 50, 5, 43, 21, 36, 47, 15, 29, 10, 18, 40, 26, 38, 29, 34, 32, 3, 44, 38, 50, 29, 47, 5, 15, 23, 18, 10, 49, 0, 19, 34, 22, 10, 26, 33, 46, 20, 0, 23, 36, 9, 38, 48, 23, 5, 28, 14, 45, 24, 34, 30, 36, 9, 10, 19, 22, 0, 34, 31, 16, 20, 38, 1, 3, 48, 37, 39, 46, 39, 10, 7, 35, 29, 20, 17, 20, 28, 28, 27, 16, 6, 43, 44, 22, 19, 1, 4, 35, 39, 29, 18, 1, 41, 0, 17, 24, 38, 36, 9, 50, 35, 11, 29, 5, 47, 29, 48, 49, 20, 34, 24, 50, 42, 1, 1]
[47, 43, 45, 8, 26, 38, 11, 22, 22, 48, 21, 34, 43, 34, 15, 26, 0, 14, 37, 8, 49, 46, 15, 21, 1, 46, 21, 39, 49, 44, 46, 17, 26, 1, 5, 42, 16, 29, 11, 37, 43, 30, 1, 26, 22, 2, 24, 39, 27, 0, 37, 12, 16, 41, 39, 19, 2, 22, 2, 34, 0, 38, 44, 18, 33, 9, 1, 19, 37, 28, 39, 6, 11, 39, 35, 2, 7, 39, 34, 31, 22, 38, 30, 30, 44, 31, 33, 19, 14, 22, 47, 48, 22, 49, 38, 34, 49, 34, 15, 4, 24, 38, 30, 41, 11, 43, 27, 29, 35, 49, 45, 45, 35, 10, 40, 27, 31, 5]
[24, 27, 18, 30, 26, 19, 39, 12, 11, 29, 12, 32, 50, 8, 5, 6, 30, 32, 34, 17, 0, 0, 46, 17, 5, 23, 21, 22, 14, 5, 49, 19, 21, 44, 29, 9, 21, 29, 11, 1, 11, 37, 38, 25, 16, 9, 29, 18, 11, 38, 2, 16, 36, 41, 48, 43, 18, 36, 44, 31, 38, 0, 23, 3, 23, 25, 14, 40, 11, 31, 9, 21, 22, 28, 7, 29, 24, 38, 5, 38, 2, 8, 44, 15, 3, 24, 46, 9, 28, 48, 15, 19, 47, 9, 29, 28, 15, 42, 37, 11, 24, 14, 37, 27, 6, 20, 1, 12, 3, 45, 3, 32, 8, 9, 4, 47, 7, 7]
[13, 8, 34, 45, 0, 37, 20, 41, 47, 49, 4, 11, 44, 6, 24, 24, 17, 42, 41, 28, 22, 33, 8, 28, 39, 7, 10, 30, 8, 35, 14, 28, 36, 46, 26, 37, 9, 42, 42, 32, 37, 23, 5, 31, 20, 43, 20, 33, 36, 2, 7, 8, 35, 23, 25, 25, 35, 30, 43, 16, 44, 23, 0, 13, 35, 28, 31, 29, 8, 9, 28, 34, 7, 49, 27, 13, 47, 14, 10, 45, 43, 24, 11, 8, 8, 19, 43, 39, 47, 29, 29, 29, 13, 29, 32, 34, 32, 39, 30, 35, 35, 9, 41, 12, 9, 50, 24, 37, 49, 32, 14, 48, 1, 7, 15, 8, 33, 1]
[46, 7, 31, 20, 16, 11, 34, 3, 9, 41, 13, 26, 4, 26, 30, 48, 12, 21, 48, 31, 28, 40, 35, 40, 50, 15, 15, 11, 46, 0, 14, 3, 37, 10, 9, 13, 24, 22, 32, 31, 48, 27, 16, 0, 26, 8, 7, 3, 39, 24, 21, 2, 44, 44, 29, 14, 38, 26, 19, 20, 18, 3, 13, 0, 17, 12, 45, 25, 23, 34, 36, 34, 37, 46, 49, 7, 11, 4, 25, 28, 46, 44, 36, 13, 12, 21, 47, 14, 32, 13, 13, 25, 29, 10, 3, 40, 14, 3, 46, 32, 44, 8, 35, 3, 40, 20, 44, 38, 13, 5, 14, 48, 10, 0, 44, 20, 3, 13]
[7, 19, 13, 5, 10, 19, 20, 24, 43, 19, 43, 35, 11, 39, 5, 4, 39, 18, 11, 37, 12, 41, 32, 14, 37, 38, 32, 46, 13, 22, 6, 42, 50, 35, 43, 33, 8, 15, 12, 7, 19, 28, 15, 49, 14, 47, 48, 0, 15, 20, 40, 50, 12, 42, 44, 27, 50, 49, 49, 38, 33, 23, 35, 17, 0, 32, 33, 38, 25, 45, 15, 33, 5, 27, 38, 31, 1, 13, 28, 8, 36, 19, 31, 23, 21, 32, 13, 29, 38, 33, 35, 3, 32, 4, 40, 7, 1, 27, 13, 39, 19, 21, 34, 45, 49, 30, 15, 12, 46, 38, 7, 46, 31, 32, 35, 2, 15, 3]
[4, 15, 49, 6, 23, 25, 22, 18, 17, 11, 30, 33, 43, 40, 11, 37, 31, 6, 11, 45, 16, 27, 12, 1, 26, 0, 36, 6, 11, 46, 14, 35, 18, 45, 42, 0, 42, 32, 5, 26, 13, 32, 32, 2, 20, 46, 42, 36, 0, 1, 34, 46, 12, 46, 22, 8, 27, 16, 35, 1, 9, 25, 28, 12, 32, 0, 45, 30, 23, 19, 5, 9, 6, 21, 11, 10, 44, 18, 30, 19, 42, 48, 41, 29, 36, 17, 50, 44, 16, 25, 26, 25, 29, 37, 50, 33, 14, 21, 25, 29, 25, 16, 17, 30, 29, 27, 14, 34, 17, 10, 25, 4, 40, 2, 33, 19, 42, 47]
[39, 26, 49, 24, 7, 0, 6, 6, 11, 43, 25, 47, 50, 15, 7, 23, 20, 0, 31, 5, 32, 0, 27, 45, 31, 35, 20, 5, 17, 30, 27, 42, 38, 3, 9, 38, 24, 29, 44, 44, 41, 26, 21, 11, 29, 48, 39, 47, 9, 6, 43, 29, 39, 13, 47, 15, 3, 13, 15, 3, 1, 14, 31, 45, 33, 45, 0, 29, 27, 0, 15, 22, 50, 43, 32, 44, 41, 25, 4, 11, 45, 34, 8, 36, 7, 28, 8, 0, 38, 16, 37, 35, 9, 34, 33, 14, 16, 11, 13, 32, 49, 17, 37, 42, 23, 4, 37, 28, 17, 25, 45, 32, 42, 33, 33, 46, 41, 16]
[11, 43, 46, 43, 11, 45, 22, 34, 24, 20, 2, 22, 17, 11, 38, 9, 36, 19, 7, 19, 1, 15, 24, 47, 1, 40, 20, 35, 18, 24, 11, 26, 14, 5, 49, 6, 34, 15, 49, 25, 33, 18, 2, 37, 0, 43, 41, 2, 12, 41, 17, 14, 21, 32, 1, 8, 33, 12, 49, 48, 19, 40, 29, 25, 38, 30, 29, 0, 24, 36, 49, 4, 18, 18, 34, 5, 14, 30, 22, 34, 6, 17, 30, 49, 35, 14, 26, 33, 1, 10, 18, 34, 47, 43, 20, 37, 23, 5, 36, 38, 28, 6, 36, 7, 14, 5, 24, 23, 5, 32, 24, 34, 49, 14, 0, 29, 44, 13]
[50, 5, 37, 27, 41, 44, 8, 33, 26, 7, 17, 4, 8, 15, 2, 9, 33, 37, 2, 37, 10, 26, 13, 47, 46, 23, 26, 15, 12, 30, 44, 14, 0, 37, 44, 22, 35, 2, 31, 46, 19, 44, 1, 22, 26, 42, 35, 36, 12, 32, 3, 44, 10, 50, 50, 49, 7, 2, 0, 37, 37, 11, 8, 23, 25, 23, 27, 24, 0, 22, 7, 26, 33, 28, 38, 37, 9, 15, 35, 48, 28, 10, 19, 37, 49, 10, 29, 49, 17, 38, 6, 31, 20, 48, 33, 19, 10, 7, 46, 42, 38, 6, 41, 43, 25, 7, 5, 29, 6, 15, 7, 26, 50, 47, 28, 20, 3, 21]
[7, 22, 44, 18, 22, 46, 46, 37, 40, 24, 41, 6, 17, 33, 42, 37, 30, 1, 0, 0, 18, 18, 42, 35, 44, 11, 15, 43, 1, 2, 22, 18, 25, 1, 1, 8, 9, 47, 22, 34, 33, 26, 24, 27, 34, 4, 1, 40, 28, 13, 45, 5, 36, 39, 31, 39, 17, 7, 16, 39, 28, 31, 9, 34, 45, 19, 0, 36, 22, 0, 9, 17, 19, 23, 0, 18, 37, 16, 19, 44, 38, 2, 36, 2, 5, 1, 8, 47, 10, 19, 41, 18, 32, 4, 20, 29, 29, 35, 25, 6, 50, 33, 9, 41, 1, 50, 36, 29, 26, 7, 49, 11, 43, 18, 23, 38, 45, 47]
[19, 41, 50, 42, 10, 41, 19, 34, 11, 25, 24, 19, 35, 1, 28, 39, 4, 33, 42, 26, 24, 39, 18, 0, 32, 25, 25, 5, 35, 34, 15, 43, 3, 41, 23, 0, 20, 23, 39, 38, 31, 39, 12, 14, 36, 28, 7, 5, 37, 49, 17, 4, 14, 39, 27, 37, 19, 33, 19, 46, 39, 9, 28, 36, 15, 5, 15, 49, 7, 9, 0, 20, 9, 43, 49, 37, 39, 48, 7, 36, 18, 49, 3, 43, 36, 6, 17, 33, 27, 13, 10, 34, 11, 7, 45, 28, 46, 42, 47, 47, 41, 4, 4, 47, 10, 36, 38, 48, 16, 30, 30, 12, 38, 1, 19, 15, 42, 16]
[31, 22, 5, 18, 31, 18, 34, 28, 32, 47, 12, 3, 30, 50, 5, 33, 24, 21, 7, 23, 16, 11, 14, 30, 28, 17, 9, 6, 11, 6, 33, 18, 46, 28, 22, 45, 35, 48, 10, 45, 27, 21, 24, 34, 33, 24, 25, 4, 36, 5, 50, 15, 2, 24, 42, 35, 5, 33, 6, 39, 6, 21, 34, 34, 33, 9, 22, 4, 26, 17, 20, 0, 16, 41, 9, 13, 14, 9, 33, 7, 47, 5, 43, 29, 28, 39, 12, 50, 40, 13, 41, 28, 5, 41, 35, 18, 13, 13, 33, 15, 2, 20, 46, 31, 13, 29, 28, 19, 19, 47, 3, 26, 18, 14, 34, 38, 42, 48]
[31, 45, 25, 47, 49, 8, 36, 32, 40, 21, 27, 18, 7, 42, 47, 19, 15, 4, 8, 46, 40, 47, 23, 48, 25, 37, 11, 29, 40, 4, 14, 0, 49, 14, 16, 11, 3, 9, 50, 3, 32, 37, 27, 36, 32, 26, 34, 42, 9, 38, 18, 49, 34, 44, 43, 25, 36, 41, 47, 10, 11, 22, 7, 37, 5, 6, 50, 18, 33, 19, 9, 16, 0, 26, 9, 50, 43, 16, 17, 28, 29, 38, 20, 30, 43, 8, 27, 19, 27, 28, 17, 31, 44, 37, 11, 34, 28, 2, 1, 48, 21, 46, 29, 30, 24, 39, 39, 25, 40, 29, 0, 38, 9, 44, 15, 33, 18, 27]
[25, 2, 49, 21, 45, 44, 35, 6, 6, 30, 14, 1, 3, 3, 13, 21, 50, 43, 22, 2, 46, 16, 49, 14, 11, 22, 35, 26, 11, 20, 16, 18, 12, 32, 16, 30, 39, 16, 7, 4, 35, 25, 44, 35, 11, 22, 44, 34, 34, 0, 41, 7, 4, 33, 44, 31, 48, 27, 23, 7, 39, 28, 49, 46, 27, 21, 43, 18, 28, 23, 43, 41, 26, 0, 30, 23, 37, 26, 14, 8, 23, 19, 24, 31, 16, 19, 43, 33, 45, 41, 2, 5, 21, 45, 1, 12, 45, 27, 42, 6, 27, 19, 21, 1, 46, 41, 33, 43, 6, 6, 19, 12, 37, 30, 45, 24, 10, 29]
[37, 44, 36, 26, 48, 31, 30, 46, 22, 17, 12, 45, 25, 46, 25, 28, 28, 33, 6, 17, 22, 47, 9, 28, 8, 46, 48, 1, 34, 13, 49, 29, 5, 10, 32, 35, 17, 15, 20, 1, 41, 8, 47, 27, 8, 40, 42, 0, 28, 19, 49, 4, 49, 30, 45, 0, 41, 13, 19, 35, 35, 7, 27, 49, 38, 11, 32, 34, 38, 0, 49, 9, 9, 30, 0, 20, 46, 38, 45, 32, 39, 32, 27, 21, 33, 4, 7, 33, 2, 16, 9, 24, 4, 28, 17, 6, 47, 39, 10, 9, 15, 12, 3, 32, 36, 36, 19, 0, 31, 7, 14, 12, 26, 26, 12, 36, 36, 16]
[8, 22, 18, 0, 34, 2, 15, 26, 3, 39, 24, 30, 25, 28, 39, 36, 10, 24, 29, 18, 6, 5, 29, 50, 44, 39, 46, 23, 35, 35, 1, 42, 34, 0, 47, 47, 32, 17, 15, 42, 27, 29, 43, 7, 15, 44, 43, 20, 27, 31, 17, 24, 50, 49, 38, 34, 23, 35, 1, 29, 2, 29, 13, 7, 31, 10, 44, 5, 37, 18, 37, 13, 50, 23, 20, 0, 1, 20, 35, 37, 14, 24, 0, 18, 35, 10, 29, 7, 32, 27, 11, 46, 13, 25, 11, 13, 29, 15, 37, 41, 30, 37, 19, 3, 1, 6, 14, 2, 18, 2, 24, 44, 28, 1, 44, 6, 12, 23]
[4, 29, 5, 15, 42, 23, 5, 22, 8, 38, 8, 30, 6, 27, 16, 27, 11, 36, 18, 4, 49, 18, 48, 17, 50, 13, 49, 28, 41, 33, 29, 41, 21, 40, 0, 45, 14, 44, 11, 31, 10, 39, 33, 40, 4, 40, 38, 16, 0, 15, 0, 13, 0, 34, 6, 24, 34, 21, 29, 20, 7, 24, 47, 11, 1, 44, 41, 14, 9, 37, 39, 14, 43, 37, 46, 1, 0, 24, 24, 11, 49, 41, 31, 28, 7, 19, 39, 6, 4, 38, 33, 48, 15, 10, 20, 47, 3, 32, 4, 10, 13, 33, 9, 31, 1, 36, 14, 13, 36, 44, 26, 11, 6, 39, 50, 7, 31, 34]
[12, 19, 2, 28, 3, 0, 26, 18, 31, 30, 30, 42, 11, 24, 46, 27, 19, 10, 26, 40, 8, 49, 41, 30, 30, 1, 11, 28, 16, 3, 12, 46, 36, 28, 41, 41, 48, 2, 26, 47, 1, 42, 22, 24, 34, 12, 24, 6, 30, 10, 3, 38, 46, 5, 20, 25, 29, 25, 2, 17, 39, 38, 14, 4, 13, 18, 25, 30, 15, 16, 48, 9, 16, 26, 38, 20, 24, 0, 22, 18, 40, 43, 28, 35, 23, 20, 21, 31, 9, 19, 49, 31, 46, 18, 22, 36, 9, 19, 25, 30, 26, 12, 16, 47, 33, 29, 26, 22, 12, 5, 45, 38, 47, 32, 49, 8, 5, 21]
