N1,N2,...,Nx
[26, 27, 36, 35, 34, 37, 49, 19, 42, 35, 45, 18, 16, 0, 42, 5, 34, 41, 41, 27, 21, 17, 44, 4, 6, 43, 10, 34, 18, 5, 11, 0, 38, 22, 34, 0, 47, 40, 24, 22, 47, 44, 6, 5, 48, 24, 44, 1, 29, 36, 24, 36, 16, 33, 0, 12, 6, 5, 0, 38, 25, 22, 48, 2, 35, 4, 39, 2, 23, 39, 44, 49, 34, 9, 20, 22, 48, 39, 10, 5, 32, 35, 14, 36, 21, 10, 24, 15, 22, 46, 44, 46, 17, 46, 36, 2, 37, 18, 46, 6, 18, 0, 16, 37, 48, 21, 31, 42, 31, 22, 10, 36, 43, 20, 50, 19, 47, 12, 22, 44, 34, 41, 50, 13, 24, 43, 50, 20, 2, 41, 40, 45, 5, 3, 31, 32, 10, 40, 0, 42, 12, 50, 19, 44, 49, 18, 37, 13]
[5, 5, 31, 3, 28, 29, 34, 41, 20, 30, 10, 14, 50, 1, 47, 4, 34, 13, 31, 23, 29, 5, 42, 31, 39, 40, 34, 42, 34, 37, 30, 38, 0, 40, 43, 46, 15, 8, 33, 0, 25, 31, 2, 27, 43, 25, 28, 34, 1, 48, 25, 24, 37, 26, 27, 36, 27, 3, 44, 19, 38, 25, 34, 37, 6, 41, 11, 30, 13, 32, 1, 31, 17, 27, 33, 50, 6, 28, 0, 23, 17, 29, 3, 23, 43, 12, 19, 15, 44, 45, 41, 48, 45, 13, 47, 4, 19, 26, 13, 49, 12, 27, 19, 11, 13, 10, 27, 37, 14, 4, 44, 7, 34, 28, 10, 39, 9, 0, 33, 39, 39, 35, 28, 37, 22, 17, 20, 49, 8, 11, 43, 13, 37, 38, 19, 8, 26, 9, 48, 46, 23, 0, 33, 42, 30, 38, 38, 3]
[2, 25, 33, 9, 37, 44, 18, 25, 30, 17, 28, 22, 15, 1, 6, 31, 25, 1, 29, 22, 30, 22, 10, 44, 29, 25, 34, 29, 16, 12, 34, 22, 40, 0, 12, 41, 26, 44, 11, 23, 48, 4, 24, 15, 12, 19, 45, 40, 24, 20, 35, 29, 24, 16, 19, 40, 34, 1, 3, 41, 45, 40, 17, 7, 17, 33, 6, 37, 1, 45, 27, 48, 7, 25, 43, 50, 33, 26, 38, 21, 14, 21, 34, 4, 26, 15, 11, 32, 18, 21, 14, 3, 28, 2, 41, 50, 50, 37, 23, 23, 22, 28, 49, 17, 20, 29, 43, 26, 9, 36, 15, 40, 20, 11, 14, 33, 2, 5, 2, 37, 26, 36, 21, 47, 32, 20, 36, 36, 43, 9, 20, 23, 13, 19, 35, 14, 35, 27, 8, 42, 24, 19, 3, 46, 21, 3, 28, 46]
[27, 29, 47, 1, 39, 20, 19, 41, 18, 2, 45, 1, 49, 41, 38, 20, 1, 36, 33, 49, 13, 28, 0, 28, 44, 18, 18, 27, 14, 33, 23, 34, 43, 12, 0, 42, 23, 6, 46, 34, 25, 22, 44, 11, 45, 17, 3, 46, 19, 10, 29, 16, 26, 8, 21, 34, 14, 42, 48, 36, 12, 30, 21, 32, 36, 26, 24, 50, 13, 24, 5, 2, 45, 18, 16, 16, 5, 25, 18, 41, 40, 10, 21, 7, 0, 37, 40, 5, 0, 36, 3, 32, 48, 16, 45, 21, 8, 19, 11, 26, 12, 32, 22, 24, 28, 3, 40, 27, 43, 42, 30, 24, 47, 36, 13, 29, 42, 38, 46, 36, 24, 7, 13, 5, 11, 9, 22, 6, 37, 4, 40, 30, 10, 5, 10, 30, 43, 7, 30, 3, 20, 12, 50, 32, 12, 4, 33, 14]
[33, 35, 20, 48, 6, 6, 38, 26, 16, 41, 18, 7, 12, 43, 16, 15, 32, 4, 48, 37, 16, 28, 16, 48, 31, 25, 38, 7, 25, 0, 33, 0, 46, 41, 42, 0, 33, 25, 1, 13, 30, 23, 21, 2, 19, 8, 3, 5, 43, 2, 43, 13, 25, 21, 23, 31, 29, 40, 10, 31, 28, 27, 11, 16, 19, 2, 31, 1, 30, 38, 5, 35, 19, 42, 40, 11, 48, 11, 30, 30, 12, 11, 45, 35, 15, 4, 11, 49, 4, 35, 16, 6, 1, 9, 29, 24, 10, 46, 43, 40, 38, 42, 27, 2, 39, 32, 19, 42, 1, 40, 11, 2, 20, 29, 11, 49, 10, 8, 18, 47, 34, 16, 18, 3, 14, 17, 41, 28, 2, 2, 1, 9, 4, 33, 29, 32, 42, 17, 40, 14, 37, 19, 14, 27, 39, 42, 22, 3]
[14, 31, 30, 17, 8, 41, 22, 27, 15, 48, 5, 8, 11, 8, 37, 21, 46, 48, 17, 4, 11, 48, 10, 16, 13, 34, 8, 42, 47, 5, 6, 47, 15, 26, 23, 33, 0, 45, 19, 0, 8, 12, 14, 40, 4, 47, 32, 7, 9, 35, 49, 8, 14, 22, 23, 16, 42, 49, 28, 7, 26, 44, 13, 5, 0, 3, 38, 40, 9, 3, 24, 49, 34, 43, 42, 3, 23, 50, 43, 7, 13, 1, 34, 14, 11, 3, 36, 2, 4, 34, 21, 10, 36, 2, 32, 25, 7, 42, 49, 46, 44, 16, 17, 25, 34, 9, 1, 44, 25, 9, 1, 30, 5, 8, 18, 49, 46, 45, 40, 14, 34, 36, 36, 39, 19, 31, 28, 36, 4, 35, 0, 12, 11, 0, 48, 28, 20, 30, 2, 27, 44, 48, 32, 46, 27, 12, 34, 38]
[26, 34, 27, 49, 11, 50, 12, 29, 38, 9, 26, 19, 47, 42, 24, 5, 22, 40, 47, 47, 20, 27, 17, 3, 47, 9, 14, 21, 48, 30, 33, 40, 8, 44, 6, 25, 45, 0, 9, 28, 45, 41, 10, 3, 30, 29, 8, 46, 33, 46, 44, 8, 41, 9, 49, 28, 9, 12, 1, 10, 12, 34, 46, 27, 7, 22, 22, 48, 32, 34, 18, 45, 16, 3, 50, 39, 1, 5, 3, 19, 44, 46, 2, 40, 18, 17, 47, 38, 32, 11, 31, 26, 44, 35, 40, 33, 20, 47, 22, 33, 20, 21, 39, 43, 42, 48, 43, 50, 18, 9, 47, 45, 33, 36, 3, 38, 38, 13, 35, 6, 7, 31, 33, 36, 29, 12, 38, 27, 15, 29, 30, 22, 38, 45, 13, 21, 1, 37, 17, 0, 12, 16, 28, 36, 36, 0, 7, 2]
[37, 24, 33, 43, 38, 9, 30, 35, 0, 46, 26, 44, 31, 14, 39, 42, 1, 8, 16, 3, 25, 35, 4, 13, 36, 34, 8, 29, 32, 0, 44, 24, 33, 11, 46, 1, 19, 9, 0, 17, 0, 33, 31, 21, 33, 14, 33, 41, 39, 35, 23, 45, 13, 27, 20, 38, 16, 33, 34, 31, 47, 49, 27, 22, 17, 19, 25, 8, 46, 40, 15, 29, 28, 30, 37, 48, 39, 27, 33, 36, 6, 50, 26, 12, 30, 16, 1, 25, 23, 11, 0, 15, 43, 24, 46, 21, 16, 4, 22, 14, 39, 19, 41, 50, 12, 40, 19, 29, 16, 11, 1, 47, 7, 29, 44, 48, 44, 22, 24, 9, 29, 20, 48, 41, 1, 48, 32, 25, 24, 34, 27, 44, 42, 31, 13, 41, 38, 8, 47, 50, 12, 45, 49, 49, 33, 0, 2, 34]
[0, 40, 35, 47, 39, 6, 24, 35, 43, 7, 40, 15, 40, 9, 21, 5, 42, 31, 34, 39, 26, 41, 4, 6, 47, 41, 32, 48, 14, 45, 44, 22, 0, 23, 34, 13, 0, 28, 17, 0, 15, 22, 8, 42, 43, 14, 38, 8, 30, 3, 42, 16, 35, 50, 48, 35, 36, 18, 33, 27, 47, 45, 12, 40, 48, 49, 39, 6, 6, 14, 1, 21, 43, 13, 45, 20, 44, 2, 46, 45, 23, 35, 16, 8, 14, 26, 36, 37, 9, 11, 0, 38, 2, 38, 9, 32, 12, 0, 1, 18, 12, 21, 43, 16, 35, 33, 47, 33, 38, 19, 14, 12, 35, 45, 43, 26, 14, 47, 23, 38, 49, 17, 48, 16, 4, 46, 31, 9, 21, 11, 27, 27, 13, 37, 36, 4, 50, 44, 41, 46, 11, 1, 30, 23, 37, 14, 14, 50]
[50, 8, 38, 21, 26, 17, 29, 23, 15, 15, 29, 50, 46, 23, 36, 8, 38, 25, 15, 12, 49, 21, 41, 22, 10, 18, 49, 2, 3, 48, 13, 47, 25, 48, 25, 30, 8, 45, 0, 15, 0, 28, 13, 11, 38, 41, 9, 46, 23, 21, 41, 50, 6, 31, 39, 24, 20, 32, 14, 6, 17, 39, 30, 18, 10, 0, 16, 24, 32, 6, 42, 29, 20, 40, 15, 36, 49, 17, 20, 39, 31, 34, 31, 7, 10, 50, 42, 8, 35, 40, 46, 0, 26, 25, 1, 47, 23, 41, 17, 28, 33, 34, 22, 14, 24, 33, 6, 15, 24, 49, 3, 17, 16, 48, 27, 20, 30, 44, 5, 25, 43, 0, 43, 29, 0, 40, 11, 8, 35, 44, 9, 13, 5, 43, 28, 19, 8, 12, 17, 47, 47, 7, 43, 6, 29, 28, 7, 18]
[39, 5, 50, 8, 33, 4, 29, 16, 45, 17, 41, 8, 38, 24, 18, 49, 34, 34, 25, 17, 25, 49, 22, 43, 16, 1, 14, 22, 13, 47, 28, 44, 31, 4, 22, 23, 12, 41, 33, 22, 28, 0, 6, 50, 7, 31, 46, 0, 43, 9, 43, 38, 18, 47, 36, 5, 50, 24, 29, 29, 27, 50, 26, 49, 13, 26, 8, 10, 9, 48, 39, 32, 4, 39, 11, 9, 8, 33, 13, 7, 18, 43, 40, 3, 4, 45, 3, 12, 29, 26, 38, 37, 4, 48, 40, 22, 15, 6, 12, 29, 29, 41, 50, 10, 41, 33, 28, 19, 34, 41, 5, 41, 50, 33, 30, 25, 38, 45, 18, 20, 17, 14, 41, 9, 2, 47, 40, 30, 23, 5, 20, 40, 31, 50, 41, 41, 3, 37, 3, 6, 33, 24, 44, 34, 23, 34, 9, 5]
[45, 28, 29, 24, 21, 17, 18, 39, 3, 26, 47, 3, 15, 47, 0, 37, 13, 42, 33, 31, 2, 32, 22, 35, 23, 45, 42, 23, 1, 23, 48, 6, 2, 24, 44, 21, 14, 10, 31, 8, 13, 6, 0, 25, 43, 33, 45, 1, 25, 49, 47, 33, 49, 49, 2, 50, 21, 36, 3, 42, 7, 45, 31, 44, 34, 50, 0, 19, 12, 27, 11, 37, 13, 7, 2, 18, 35, 38, 45, 50, 42, 44, 24, 10, 20, 38, 42, 12, 8, 14, 39, 20, 18, 29, 43, 31, 31, 20, 49, 6, 7, 4, 9, 2, 18, 13, 43, 9, 14, 6, 6, 28, 22, 26, 15, 5, 40, 37, 44, 34, 5, 0, 19, 16, 38, 30, 26, 9, 32, 21, 17, 37, 20, 32, 32, 41, 6, 36, 12, 2, 30, 49, 18, 7, 10, 12, 40, 8]
[30, 32, 18, 31, 42, 44, 10, 41, 8, 10, 13, 23, 35, 6, 18, 7, 18, 30, 44, 21, 48, 48, 25, 45, 7, 36, 41, 5, 38, 50, 5, 5, 27, 15, 11, 2, 40, 3, 21, 42, 11, 50, 25, 0, 16, 47, 46, 0, 48, 32, 38, 26, 7, 48, 1, 31, 29, 49, 30, 20, 29, 48, 39, 24, 0, 47, 42, 30, 0, 25, 2, 46, 48, 48, 28, 26, 29, 0, 36, 26, 38, 17, 36, 21, 13, 25, 4, 37, 39, 21, 5, 8, 29, 35, 25, 25, 11, 11, 38, 21, 50, 45, 13, 3, 38, 6, 31, 10, 21, 6, 41, 42, 49, 6, 27, 44, 9, 11, 47, 27, 18, 1, 17, 46, 20, 5, 17, 41, 21, 41, 39, 9, 15, 20, 37, 32, 22, 38, 12, 0, 7, 30, 33, 45, 21, 34, 24, 3]
[29, 20, 27, 9, 27, 41, 46, 15, 21, 5, 40, 21, 23, 5, 27, 17, 49, 4, 5, 50, 45, 25, 21, 46, 33, 18, 32, 8, 36, 37, 44, 48, 43, 12, 45, 19, 4, 30, 33, 43, 38, 7, 43, 16, 0, 17, 12, 24, 14, 22, 11, 19, 36, 30, 2, 7, 50, 11, 6, 38, 9, 14, 14, 44, 15, 40, 19, 41, 29, 2, 28, 22, 15, 18, 16, 0, 33, 1, 33, 1, 23, 15, 9, 30, 13, 13, 39, 46, 50, 42, 12, 19, 17, 48, 30, 30, 33, 29, 49, 35, 42, 10, 2, 46, 32, 17, 48, 42, 9, 6, 25, 11, 37, 22, 8, 4, 44, 14, 7, 7, 32, 26, 11, 24, 27, 46, 11, 20, 15, 18, 8, 39, 37, 21, 4, 22, 28, 42, 40, 46, 8, 20, 46, 15, 31, 50, 31, 26]
[21, 28, 30, 44, 33, 15, 29, 46, 19, 45, 34, 17, 14, 9, 1, 43, 50, 25, 35, 43, 21, 3, 42, 38, 24, 30, 50, 46, 19, 6, 8, 24, 25, 19, 17, 8, 47, 29, 14, 14, 41, 31, 33, 47, 17, 0, 10, 28, 8, 3, 35, 29, 20, 40, 6, 47, 35, 40, 0, 49, 15, 26, 24, 13, 19, 15, 31, 47, 50, 41, 26, 8, 24, 37, 18, 31, 34, 14, 32, 48, 47, 12, 41, 13, 46, 50, 44, 45, 13, 31, 12, 15, 42, 49, 19, 18, 1, 36, 31, 27, 8, 6, 34, 48, 46, 0, 19, 3, 48, 12, 12, 26, 47, 17, 26, 4, 21, 36, 21, 28, 1, 22, 31, 48, 48, 5, 8, 24, 7, 32, 49, 46, 45, 47, 39, 43, 36, 31, 14, 50, 42, 8, 49, 28, 19, 4, 29, 8]
[17, 17, 49, 10, 46, 2, 36, 28, 15, 5, 45, 3, 5, 6, 9, 25, 45, 21, 26, 3, 4, 49, 7, 46, 31, 15, 0, 50, 43, 15, 4, 44, 28, 45, 3, 3, 32, 8, 33, 38, 9, 46, 45, 46, 12, 10, 0, 41, 0, 40, 16, 42, 38, 0, 34, 22, 21, 3, 41, 40, 11, 39, 18, 39, 41, 17, 1, 32, 23, 48, 31, 23, 1, 33, 45, 32, 46, 8, 30, 9, 30, 41, 21, 7, 0, 27, 19, 26, 9, 5, 31, 23, 11, 28, 49, 12, 21, 18, 31, 36, 8, 39, 7, 19, 39, 47, 34, 5, 24, 32, 2, 41, 6, 21, 25, 15, 49, 18, 37, 49, 36, 18, 9, 29, 1, 25, 33, 34, 40, 7, 17, 30, 24, 48, 35, 28, 45, 33, 28, 27, 44, 34, 8, 36, 11, 14, 34, 49]
[46, 10, 0, 18, 50, 0, 20, 5, 17, 49, 0, 9, 25, 41, 34, 44, 48, 9, 39, 25, 30, 31, 28, 2, 42, 29, 50, 34, 4, 12, 41, 1, 34, 40, 46, 5, 7, 46, 41, 8, 46, 0, 1, 0, 24, 28, 41, 0, 20, 25, 24, 17, 1, 39, 4, 35, 23, 9, 23, 24, 4, 43, 46, 35, 38, 13, 7, 33, 22, 50, 39, 20, 22, 9, 27, 21, 50, 15, 2, 24, 49, 3, 34, 31, 29, 48, 18, 27, 43, 7, 17, 10, 39, 33, 46, 48, 28, 38, 15, 34, 37, 40, 26, 34, 27, 24, 22, 28, 16, 18, 17, 23, 1, 34, 8, 44, 13, 29, 38, 7, 7, 23, 39, 23, 2, 46, 45, 16, 8, 2, 11, 37, 26, 1, 12, 40, 23, 12, 39, 12, 44, 32, 4, 30, 47, 17, 32, 45]
[3, 48, 9, 9, 9, 45, 46, 39, 2, 4, 33, 10, 38, 38, 32, 12, 45, 30, 25, 30, 14, 45, 24, 16, 31, 25, 34, 14, 34, 31, 24, 29, 1, 24, 19, 43, 9, 33, 39, 30, 23, 43, 25, 48, 14, 8, 0, 20, 0, 47, 4, 44, 15, 38, 2, 30, 7, 36, 2, 20, 11, 22, 21, 37, 45, 14, 1, 45, 48, 0, 17, 8, 3, 44, 16, 39, 11, 41, 30, 44, 34, 31, 14, 12, 15, 24, 11, 11, 7, 6, 39, 46, 8, 13, 26, 32, 22, 3, 10, 25, 45, 31, 41, 49, 12, 47, 36, 46, 28, 42, 46, 49, 4, 33, 45, 9, 9, 29, 34, 35, 0, 47, 36, 12, 50, 10, 45, 18, 26, 2, 24, 16, 11, 27, 43, 43, 47, 26, 13, 4, 11, 33, 22, 35, 3, 17, 18, 10]
[42, 1, 11, 26, 25, 20, 39, 15, 10, 40, 49, 4, 2, 8, 22, 46, 48, 5, 40, 41, 38, 16, 1, 31, 1, 35, 47, 16, 15, 20, 19, 36, 48, 20, 10, 2, 35, 46, 35, 3, 21, 9, 49, 32, 22, 3, 40, 25, 47, 0, 48, 46, 6, 33, 32, 19, 13, 41, 47, 25, 16, 26, 48, 9, 4, 7, 9, 12, 46, 40, 42, 15, 5, 43, 28, 2, 10, 12, 28, 25, 32, 13, 6, 6, 10, 0, 10, 30, 44, 12, 39, 39, 23, 8, 22, 15, 0, 16, 43, 48, 0, 23, 4, 49, 13, 34, 23, 28, 41, 31, 35, 4, 16, 5, 41, 25, 47, 3, 0, 30, 39, 37, 43, 1, 41, 50, 41, 1, 15, 35, 10, 19, 10, 22, 27, 34, 0, 34, 49, 17, 18, 6, 23, 10, 8, 19, 30, 17]
[43, 35, 7, 18, 18, 2, 29, 19, 50, 48, 47, 13, 38, 47, 35, 48, 7, 42, 38, 29, 32, 42, 25, 48, 38, 19, 19, 5, 25, 45, 40, 24, 25, 35, 29, 43, 49, 44, 23, 42, 41, 43, 47, 38, 11, 35, 16, 24, 4, 48, 0, 38, 29, 11, 49, 18, 27, 37, 39, 4, 13, 1, 17, 16, 32, 17, 13, 26, 45, 48, 7, 16, 49, 18, 41, 1, 39, 19, 38, 19, 49, 2, 8, 3, 12, 21, 2, 38, 28, 41, 47, 10, 31, 0, 20, 15, 5, 26, 10, 1, 13, 3, 27, 11, 46, 10, 49, 25, 38, 26, 46, 8, 25, 35, 8, 30, 22, 15, 46, 2, 0, 35, 15, 32, 34, 18, 29, 1, 0, 3, 27, 33, 8, 50, 26, 18, 0, 42, 32, 22, 3, 37, 8, 25, 35, 10, 29, 48]
[22, 43, 39, 21, 30, 39, 3, 47, 4, 24, 30, 30, 33, 1, 42, 37, 30, 40, 20, 18, 31, 35, 18, 4, 16, 20, 37, 12, 22, 34, 50, 36, 24, 29, 16, 13, 8, 8, 45, 16, 50, 38, 33, 26, 19, 29, 42, 17, 44, 46, 38, 0, 27, 40, 44, 11, 22, 12, 31, 44, 30, 37, 10, 28, 42, 14, 14, 3, 25, 23, 24, 28, 42, 32, 46, 14, 10, 24, 17, 35, 38, 7, 16, 1, 34, 27, 48, 50, 2, 23, 26, 24, 31, 42, 17, 40, 42, 19, 33, 7, 9, 17, 18, 30, 23, 6, 22, 41, 35, 8, 15, 28, 25, 30, 19, 12, 28, 1, 46, 37, 3, 10, 16, 41, 29, 47, 10, 13, 28, 7, 34, 39, 41, 23, 9, 36, 12, 6, 20, 26, 45, 7, 5, 45, 34, 10, 44, 26]
[41, 40, 39, 45, 29, 22, 36, 47, 11, 3, 15, 35, 19, 2, 6, 15, 47, 2, 11, 12, 37, 47, 39, 9, 27, 27, 5, 2, 45, 42, 11, 16, 37, 24, 26, 25, 14, 41, 13, 35, 6, 18, 49, 7, 36, 20, 38, 1, 15, 6, 29, 27, 0, 25, 26, 28, 46, 29, 47, 34, 0, 29, 43, 8, 35, 9, 10, 38, 37, 45, 49, 41, 19, 41, 26, 36, 18, 30, 12, 46, 24, 12, 35, 38, 7, 34, 6, 45, 24, 20, 18, 6, 15, 33, 12, 30, 12, 15, 43, 25, 23, 39, 24, 36, 37, 50, 18, 35, 45, 48, 47, 7, 7, 25, 7, 29, 11, 36, 5, 21, 36, 3, 28, 25, 19, 39, 50, 41, 16, 43, 5, 5, 46, 44, 40, 25, 39, 9, 20, 25, 11, 11, 44, 50, 48, 41, 13, 4]
[4, 29, 11, 9, 18, 29, 2, 31, 42, 26, 8, 19, 19, 39, 15, 25, 23, 48, 1, 35, 41, 26, 41, 9, 39, 39, 46, 35, 6, 47, 14, 33, 26, 16, 8, 21, 22, 9, 27, 50, 31, 47, 49, 48, 30, 40, 0, 39, 38, 33, 11, 40, 25, 0, 22, 30, 28, 15, 26, 6, 45, 7, 16, 37, 16, 1, 7, 40, 37, 29, 46, 42, 45, 18, 43, 30, 27, 47, 16, 8, 24, 29, 29, 25, 36, 46, 48, 18, 18, 12, 44, 16, 44, 13, 9, 12, 39, 49, 33, 9, 38, 4, 37, 36, 24, 45, 26, 23, 26, 23, 21, 23, 10, 32, 45, 17, 16, 23, 32, 3, 0, 22, 23, 39, 9, 13, 13, 11, 22, 2, 50, 20, 39, 21, 4, 46, 1, 34, 42, 42, 8, 23, 42, 3, 35, 1, 50, 41]
[45, 37, 19, 21, 21, 10, 9, 39, 1, 14, 33, 28, 19, 31, 42, 29, 41, 50, 36, 1, 13, 15, 34, 6, 19, 48, 50, 7, 8, 4, 32, 0, 27, 19, 21, 23, 23, 49, 20, 48, 39, 36, 2, 1, 2, 6, 34, 4, 2, 32, 49, 44, 26, 22, 0, 36, 15, 39, 33, 25, 9, 36, 29, 27, 29, 44, 47, 44, 15, 44, 48, 48, 42, 25, 45, 6, 30, 34, 23, 10, 32, 10, 39, 40, 34, 29, 8, 10, 24, 13, 22, 49, 47, 20, 19, 12, 6, 23, 34, 26, 13, 28, 42, 11, 35, 13, 8, 11, 28, 42, 40, 33, 33, 10, 17, 38, 20, 42, 4, 46, 17, 43, 45, 36, 18, 1, 50, 5, 19, 27, 15, 50, 27, 1, 14, 4, 13, 32, 40, 31, 30, 17, 47, 3, 50, 21, 46, 27]
[15, 37, 15, 26, 48, 10, 44, 31, 30, 0, 48, 0, 22, 21, 14, 37, 46, 23, 20, 8, 43, 34, 2, 43, 37, 10, 6, 10, 24, 4, 48, 12, 36, 40, 34, 31, 16, 28, 38, 35, 24, 5, 50, 31, 7, 47, 22, 35, 30, 19, 18, 11, 28, 30, 36, 0, 2, 26, 5, 40, 44, 1, 48, 34, 1, 32, 6, 25, 22, 20, 19, 6, 33, 19, 11, 19, 47, 27, 34, 0, 39, 46, 49, 7, 39, 4, 47, 46, 20, 44, 28, 19, 20, 35, 8, 13, 31, 37, 31, 45, 23, 38, 46, 7, 9, 17, 26, 0, 28, 35, 13, 36, 28, 26, 9, 11, 1, 46, 27, 23, 43, 39, 40, 23, 18, 4, 20, 1, 13, 26, 30, 19, 25, 27, 27, 39, 22, 37, 11, 10, 1, 2, 40, 5, 35, 38, 36, 49]
[31, 17, 0, 45, 1, 26, 36, 31, 17, 49, 26, 49, 42, 20, 32, 28, 42, 5, 1, 29, 49, 23, 44, 37, 13, 24, 7, 44, 10, 36, 35, 6, 27, 34, 14, 29, 42, 9, 16, 36, 20, 50, 21, 29, 50, 35, 21, 23, 7, 13, 27, 22, 46, 28, 15, 2, 0, 42, 18, 11, 23, 38, 32, 32, 28, 4, 12, 13, 41, 22, 48, 11, 42, 18, 37, 14, 41, 31, 25, 5, 31, 6, 30, 42, 23, 20, 43, 19, 43, 14, 22, 18, 27, 40, 22, 39, 19, 43, 6, 17, 31, 30, 5, 8, 34, 50, 41, 24, 30, 49, 46, 48, 24, 21, 3, 22, 24, 29, 19, 18, 40, 43, 14, 41, 25, 38, 12, 43, 48, 17, 25, 31, 23, 41, 26, 23, 13, 34, 14, 15, 18, 15, 24, 3, 18, 40, 33, 1]
[39, 33, 28, 33, 44, 43, 13, 15, 8, 20, 47, 2, 30, 25, 9, 11, 34, 40, 7, 16, 6, 22, 3, 32, 22, 48, 39, 38, 31, 22, 0, 5, 3, 1, 42, 40, 49, 12, 33, 18, 32, 24, 36, 49, 11, 40, 3, 9, 36, 41, 37, 12, 29, 15, 39, 26, 42, 0, 5, 38, 23, 43, 1, 12, 9, 40, 48, 34, 44, 34, 44, 42, 46, 31, 13, 34, 50, 46, 18, 28, 47, 30, 12, 44, 34, 48, 15, 39, 24, 31, 20, 36, 26, 25, 15, 43, 8, 33, 39, 34, 28, 28, 41, 34, 47, 50, 7, 27, 2, 37, 32, 2, 36, 0, 16, 19, 7, 11, 4, 32, 45, 31, 15, 5, 43, 44, 9, 1, 20, 36, 30, 32, 14, 49, 12, 15, 26, 41, 17, 5, 30, 26, 18, 12, 46, 28, 19, 30]
[1, 40, 8, 43, 16, 11, 5, 50, 23, 31, 30, 21, 36, 3, 0, 49, 5, 42, 35, 46, 13, 39, 37, 29, 40, 13, 13, 4, 48, 23, 13, 0, 44, 3, 48, 10, 28, 1, 34, 33, 14, 29, 3, 30, 6, 0, 41, 23, 2, 47, 39, 31, 47, 26, 33, 5, 18, 5, 0, 14, 34, 30, 18, 45, 17, 31, 22, 25, 35, 28, 25, 17, 22, 33, 43, 33, 32, 18, 12, 32, 37, 18, 18, 42, 16, 40, 25, 16, 15, 43, 16, 30, 50, 40, 5, 9, 11, 1, 4, 29, 34, 30, 36, 5, 15, 14, 3, 9, 28, 25, 15, 35, 7, 2, 16, 10, 43, 12, 35, 1, 20, 46, 19, 18, 48, 41, 10, 7, 4, 17, 28, 26, 49, 41, 40, 31, 16, 39, 45, 21, 3, 32, 20, 5, 36, 10, 27, 4]
[13, 27, 23, 15, 20, 0, 5, 34, 11, 41, 24, 24, 37, 45, 21, 24, 46, 5, 0, 49, 42, 1, 42, 29, 34, 49, 7, 15, 15, 40, 39, 38, 19, 41, 36, 31, 7, 10, 31, 27, 6, 29, 42, 20, 38, 49, 40, 24, 20, 25, 4, 44, 34, 6, 25, 40, 11, 38, 14, 0, 3, 6, 20, 23, 18, 0, 8, 26, 8, 2, 20, 3, 13, 22, 13, 41, 50, 39, 32, 27, 22, 39, 27, 6, 21, 47, 39, 17, 33, 23, 11, 6, 17, 11, 49, 49, 9, 40, 3, 48, 25, 14, 41, 37, 26, 3, 4, 40, 47, 24, 36, 8, 22, 18, 4, 43, 6, 2, 23, 49, 21, 41, 3, 48, 47, 36, 17, 9, 32, 4, 12, 6, 1, 5, 9, 22, 31, 24, 3, 20, 15, 22, 39, 17, 5, 6, 28, 33]
[18, 23, 44, 25, 46, 41, 0, 25, 8, 47, 32, 43, 48, 1, 9, 16, 31, 11, 33, 16, 41, 49, 46, 32, 24, 43, 25, 28, 21, 18, 14, 25, 38, 45, 12, 28, 26, 12, 47, 47, 17, 27, 7, 29, 9, 15, 11, 4, 11, 16, 13, 30, 0, 45, 9, 44, 23, 23, 34, 3, 0, 40, 11, 32, 10, 9, 35, 13, 22, 21, 40, 39, 43, 28, 2, 48, 30, 50, 39, 11, 19, 31, 20, 10, 28, 23, 15, 10, 43, 5, 0, 21, 30, 8, 10, 26, 15, 38, 40, 39, 37, 44, 5, 35, 48, 21, 48, 32, 7, 25, 25, 18, 47, 19, 14, 41, 10, 30, 39, 29, 48, 32, 50, 25, 44, 26, 23, 7, 36, 20, 25, 50, 20, 16, 22, 41, 22, 35, 29, 1, 3, 17, 41, 49, 32, 50, 25, 41]
[5, 36, 0, 36, 37, 17, 3, 29, 0, 50, 13, 12, 0, 30, 47, 46, 11, 17, 29, 26, 20, 41, 11, 1, 5, 20, 29, 6, 24, 30, 13, 22, 25, 40, 30, 27, 44, 34, 49, 45, 39, 50, 45, 48, 14, 26, 39, 43, 22, 26, 1, 37, 29, 7, 36, 1, 38, 43, 30, 6, 40, 0, 26, 20, 5, 7, 47, 23, 44, 9, 3, 7, 1, 31, 24, 21, 18, 9, 14, 36, 15, 22, 19, 1, 20, 31, 38, 41, 14, 46, 11, 48, 23, 37, 3, 28, 18, 21, 3, 21, 41, 0, 13, 22, 0, 11, 49, 5, 7, 2, 7, 30, 21, 46, 14, 41, 37, 1, 14, 25, 22, 14, 17, 33, 43, 42, 15, 49, 12, 22, 26, 43, 45, 15, 40, 44, 35, 8, 3, 12, 6, 32, 11, 1, 32, 3, 7, 2]
