N1,N2,...,Nx
[19, 28, 46, 30, 15, 25, 16, 43, 26, 24, 26, 10, 11, 31, 39, 0, 38, 46, 23, 14, 11, 6, 28, 0, 0, 46, 8, 11, 48, 17, 23, 20, 50, 42, 1, 1, 47, 44, 2, 24, 9, 6, 35, 9, 49, 25, 24, 45, 18, 23, 3, 11, 40, 25, 28, 8, 46, 24, 2, 45, 21, 8, 6, 47, 12, 39, 25, 28, 13, 39, 44, 42, 2, 23, 46, 0, 21, 19, 36, 13, 19, 10, 6, 37, 13, 3, 14, 29, 8, 15, 22, 36, 36, 23, 35, 22, 44, 34, 12, 32, 21, 33, 22, 28, 13, 41, 16, 5, 0, 32, 47, 22, 49, 3, 9, 35, 19, 38, 39, 32, 37, 49, 45, 44, 33, 20, 30, 17, 29, 11, 13, 47, 23, 10, 5, 45, 30, 2, 19, 11, 18, 18, 24, 2, 12, 26, 35, 17, 50, 38, 12, 34, 36, 26, 9, 40, 7, 25, 16, 47, 42, 41, 40, 46, 26, 28, 6, 49, 29, 10, 18, 18, 23, 35, 46, 16, 19, 32, 31, 0, 22, 31, 22, 13, 31, 41, 15, 13, 23, 17, 22, 36, 16, 44, 11, 39]
[49, 11, 4, 11, 29, 28, 27, 24, 23, 34, 20, 13, 47, 12, 41, 12, 31, 44, 2, 42, 46, 29, 30, 0, 0, 25, 21, 8, 19, 46, 29, 13, 40, 26, 5, 39, 41, 10, 19, 12, 47, 37, 18, 17, 1, 7, 23, 39, 44, 33, 44, 44, 1, 47, 19, 22, 49, 38, 16, 5, 42, 12, 11, 47, 11, 2, 18, 40, 8, 49, 38, 28, 32, 26, 40, 27, 32, 24, 45, 14, 18, 23, 7, 35, 21, 38, 22, 28, 42, 41, 34, 35, 27, 31, 37, 35, 7, 23, 47, 36, 4, 6, 35, 10, 49, 27, 15, 9, 6, 42, 27, 33, 25, 12, 41, 16, 17, 49, 41, 50, 11, 9, 29, 46, 15, 31, 38, 17, 45, 46, 23, 45, 24, 26, 28, 35, 41, 12, 33, 23, 29, 14, 14, 48, 0, 31, 6, 38, 28, 48, 24, 21, 7, 25, 34, 20, 11, 29, 19, 26, 10, 44, 28, 38, 25, 6, 8, 3, 8, 29, 20, 24, 31, 23, 22, 23, 28, 32, 35, 1, 1, 44, 45, 27, 0, 42, 41, 41, 33, 45, 5, 21, 15, 7, 37, 19]
[39, 11, 27, 39, 9, 19, 34, 40, 19, 35, 11, 14, 33, 48, 23, 29, 18, 45, 40, 21, 44, 28, 7, 46, 25, 0, 44, 24, 14, 8, 22, 33, 5, 33, 19, 0, 27, 46, 33, 20, 7, 31, 10, 0, 40, 16, 21, 48, 13, 35, 47, 44, 9, 12, 15, 20, 36, 3, 17, 25, 7, 45, 2, 38, 2, 1, 26, 29, 47, 49, 15, 30, 22, 18, 0, 33, 36, 9, 17, 16, 5, 40, 12, 3, 40, 49, 35, 49, 50, 40, 14, 19, 7, 24, 39, 2, 12, 27, 22, 17, 5, 48, 23, 35, 14, 49, 50, 36, 30, 27, 34, 33, 21, 29, 38, 35, 35, 31, 41, 46, 36, 8, 2, 22, 24, 27, 4, 20, 17, 31, 8, 36, 21, 23, 40, 33, 10, 22, 28, 48, 44, 43, 9, 1, 25, 45, 29, 20, 47, 49, 35, 49, 17, 38, 28, 7, 49, 22, 26, 43, 13, 36, 48, 10, 17, 23, 16, 25, 5, 36, 11, 9, 12, 44, 38, 21, 48, 45, 17, 24, 21, 43, 7, 36, 24, 4, 12, 2, 23, 50, 26, 43, 11, 30, 25, 2]
[14, 29, 1, 0, 43, 27, 50, 38, 39, 24, 18, 22, 18, 33, 40, 46, 7, 47, 8, 3, 46, 45, 49, 8, 21, 44, 0, 27, 24, 18, 11, 37, 7, 14, 25, 3, 46, 39, 37, 44, 24, 22, 23, 12, 16, 37, 14, 45, 18, 0, 33, 41, 36, 49, 9, 17, 23, 30, 37, 41, 35, 36, 20, 0, 39, 2, 1, 1, 6, 46, 31, 38, 39, 40, 27, 19, 32, 40, 36, 3, 29, 23, 24, 34, 24, 46, 32, 49, 45, 49, 6, 9, 38, 38, 18, 24, 25, 20, 11, 42, 42, 33, 47, 46, 15, 41, 42, 18, 34, 22, 15, 3, 37, 0, 29, 39, 23, 2, 9, 30, 10, 35, 25, 49, 39, 3, 45, 34, 23, 41, 41, 9, 2, 1, 42, 7, 20, 32, 3, 47, 31, 20, 19, 10, 4, 16, 48, 41, 31, 38, 39, 43, 37, 6, 4, 4, 37, 31, 37, 34, 34, 30, 45, 30, 8, 31, 27, 26, 36, 23, 5, 41, 25, 42, 47, 22, 48, 28, 3, 30, 0, 30, 46, 47, 6, 15, 8, 42, 42, 14, 8, 34, 4, 8, 20, 5]
[30, 38, 41, 43, 2, 46, 28, 46, 11, 45, 43, 2, 15, 28, 33, 34, 11, 39, 26, 42, 1, 3, 41, 11, 8, 24, 27, 0, 43, 18, 22, 39, 18, 4, 2, 20, 19, 28, 43, 41, 14, 8, 41, 47, 9, 44, 45, 44, 8, 48, 41, 22, 6, 17, 44, 32, 42, 18, 35, 48, 12, 47, 15, 12, 35, 35, 24, 2, 10, 12, 22, 35, 8, 9, 24, 33, 39, 5, 24, 34, 9, 23, 14, 22, 20, 5, 45, 17, 2, 43, 7, 24, 40, 13, 35, 3, 10, 14, 3, 11, 37, 7, 37, 11, 0, 27, 50, 1, 48, 6, 17, 31, 27, 15, 2, 3, 21, 13, 9, 2, 14, 42, 12, 19, 11, 18, 30, 22, 4, 19, 50, 29, 46, 5, 46, 31, 39, 15, 32, 46, 39, 50, 20, 32, 18, 46, 39, 28, 7, 23, 35, 17, 21, 0, 36, 46, 21, 49, 8, 7, 17, 40, 33, 19, 38, 12, 45, 6, 21, 33, 50, 2, 9, 34, 2, 14, 3, 44, 45, 41, 8, 31, 2, 43, 28, 18, 19, 9, 22, 17, 24, 5, 33, 1, 49, 46]
[46, 36, 29, 23, 45, 19, 12, 8, 35, 5, 0, 39, 34, 27, 41, 24, 2, 30, 35, 33, 7, 34, 41, 48, 19, 14, 24, 43, 0, 44, 12, 16, 41, 0, 13, 1, 38, 5, 23, 1, 38, 34, 39, 1, 37, 37, 35, 49, 17, 10, 7, 46, 28, 23, 44, 31, 25, 1, 24, 29, 2, 3, 24, 31, 45, 22, 37, 45, 13, 40, 48, 35, 5, 47, 40, 8, 40, 27, 27, 41, 45, 48, 1, 8, 20, 19, 29, 22, 47, 37, 36, 39, 34, 28, 38, 26, 8, 33, 26, 19, 29, 9, 4, 23, 14, 14, 19, 9, 14, 14, 1, 38, 12, 33, 38, 6, 28, 24, 2, 33, 0, 38, 34, 25, 9, 0, 31, 23, 46, 41, 18, 4, 45, 32, 50, 14, 10, 40, 15, 24, 0, 46, 15, 38, 6, 2, 41, 10, 20, 17, 33, 42, 11, 42, 47, 12, 3, 44, 32, 20, 30, 20, 25, 21, 14, 12, 15, 21, 11, 39, 11, 47, 39, 37, 14, 10, 28, 10, 10, 46, 40, 44, 34, 12, 38, 1, 3, 22, 36, 48, 34, 1, 3, 49, 46, 10]
[36, 19, 34, 36, 38, 17, 46, 17, 38, 25, 22, 26, 39, 30, 31, 7, 40, 20, 44, 47, 18, 43, 26, 17, 46, 8, 18, 18, 44, 0, 22, 7, 34, 18, 9, 14, 42, 2, 0, 28, 15, 1, 13, 50, 9, 18, 2, 32, 13, 20, 40, 42, 4, 15, 0, 3, 36, 47, 49, 2, 36, 0, 5, 24, 27, 45, 40, 22, 34, 28, 7, 41, 44, 19, 7, 7, 44, 33, 18, 28, 11, 18, 4, 27, 24, 50, 21, 15, 36, 5, 47, 9, 9, 15, 3, 26, 27, 13, 16, 39, 43, 29, 7, 5, 14, 29, 24, 36, 1, 3, 48, 23, 7, 10, 22, 0, 7, 5, 7, 43, 41, 50, 16, 38, 34, 6, 41, 11, 16, 17, 5, 40, 13, 8, 28, 19, 15, 46, 17, 24, 49, 7, 30, 16, 15, 4, 22, 28, 19, 35, 33, 39, 5, 29, 17, 44, 29, 28, 40, 29, 47, 12, 21, 26, 20, 17, 7, 10, 14, 50, 4, 23, 35, 16, 20, 0, 30, 1, 38, 45, 33, 46, 10, 12, 29, 39, 31, 25, 29, 49, 30, 49, 10, 14, 16, 38]
[20, 13, 46, 41, 12, 7, 6, 17, 1, 14, 20, 38, 39, 8, 39, 47, 45, 36, 15, 2, 3, 20, 47, 23, 29, 22, 11, 22, 12, 22, 0, 8, 16, 15, 46, 4, 38, 14, 8, 48, 13, 45, 6, 39, 48, 47, 27, 50, 38, 38, 29, 17, 41, 22, 36, 7, 19, 13, 8, 18, 48, 38, 8, 32, 7, 37, 42, 38, 9, 1, 37, 43, 7, 20, 18, 30, 6, 17, 8, 33, 29, 14, 21, 0, 23, 48, 32, 28, 12, 14, 32, 22, 16, 7, 5, 28, 19, 5, 33, 39, 10, 1, 6, 18, 11, 12, 26, 18, 11, 49, 26, 40, 6, 50, 13, 41, 34, 27, 29, 35, 6, 6, 3, 19, 14, 1, 16, 26, 16, 1, 15, 47, 27, 45, 40, 26, 5, 25, 20, 10, 27, 33, 34, 23, 30, 37, 9, 33, 27, 17, 47, 31, 17, 9, 36, 45, 23, 12, 20, 43, 49, 24, 37, 35, 13, 39, 23, 41, 34, 28, 45, 6, 21, 40, 12, 45, 18, 45, 2, 28, 25, 6, 22, 5, 25, 46, 23, 34, 9, 38, 26, 48, 45, 19, 11, 23]
[28, 40, 12, 44, 33, 3, 11, 37, 2, 37, 2, 10, 39, 14, 18, 7, 21, 12, 38, 4, 18, 30, 50, 20, 13, 33, 37, 39, 16, 7, 8, 0, 43, 37, 31, 48, 43, 4, 40, 30, 37, 32, 28, 13, 48, 0, 14, 22, 0, 34, 6, 22, 33, 26, 7, 38, 42, 0, 38, 21, 25, 15, 14, 37, 25, 24, 31, 37, 21, 12, 23, 20, 14, 24, 42, 22, 33, 30, 47, 6, 35, 12, 31, 33, 19, 25, 21, 4, 14, 35, 7, 5, 26, 33, 34, 5, 46, 16, 43, 0, 37, 4, 16, 48, 40, 50, 17, 10, 39, 18, 17, 39, 5, 18, 20, 30, 11, 41, 30, 42, 21, 25, 44, 22, 30, 27, 15, 47, 30, 32, 18, 1, 20, 4, 23, 2, 2, 14, 34, 16, 7, 50, 48, 12, 20, 11, 21, 5, 44, 17, 38, 39, 39, 3, 20, 36, 19, 42, 6, 30, 33, 50, 12, 26, 7, 30, 7, 2, 7, 21, 24, 33, 26, 47, 19, 38, 25, 34, 47, 45, 11, 11, 12, 44, 46, 37, 27, 12, 8, 39, 33, 14, 1, 16, 10, 22]
[5, 40, 29, 27, 49, 4, 47, 34, 46, 1, 4, 24, 10, 27, 5, 5, 47, 35, 35, 19, 15, 35, 36, 50, 40, 5, 7, 18, 41, 34, 16, 43, 0, 6, 29, 9, 4, 22, 30, 27, 3, 35, 19, 18, 5, 44, 20, 47, 44, 45, 24, 40, 37, 10, 26, 6, 48, 5, 45, 6, 23, 0, 46, 33, 18, 18, 30, 35, 2, 45, 3, 7, 20, 34, 9, 34, 35, 0, 39, 18, 7, 12, 37, 37, 35, 28, 21, 35, 49, 37, 25, 15, 32, 37, 0, 14, 40, 26, 21, 25, 5, 33, 9, 34, 34, 28, 1, 48, 26, 45, 8, 8, 49, 24, 20, 10, 30, 24, 29, 40, 42, 42, 17, 41, 6, 31, 41, 34, 5, 31, 24, 29, 22, 23, 14, 15, 40, 32, 1, 17, 42, 17, 5, 36, 42, 6, 21, 28, 31, 5, 42, 22, 43, 21, 47, 9, 20, 13, 1, 14, 46, 28, 10, 46, 33, 49, 11, 12, 36, 0, 43, 11, 35, 46, 46, 33, 29, 22, 27, 8, 43, 25, 42, 0, 26, 6, 43, 4, 24, 17, 31, 37, 1, 14, 4, 1]
[50, 21, 38, 45, 29, 42, 38, 37, 37, 20, 39, 11, 40, 46, 0, 4, 13, 21, 47, 20, 14, 50, 40, 42, 26, 33, 14, 4, 0, 18, 15, 37, 6, 0, 34, 31, 30, 25, 33, 3, 1, 13, 11, 28, 42, 2, 48, 32, 28, 9, 49, 12, 44, 21, 3, 41, 40, 48, 35, 20, 42, 8, 4, 17, 22, 7, 10, 5, 32, 43, 24, 30, 24, 48, 3, 3, 11, 14, 22, 30, 32, 3, 2, 10, 3, 46, 33, 9, 7, 48, 32, 17, 27, 35, 3, 44, 45, 33, 43, 6, 35, 29, 8, 24, 44, 16, 13, 8, 39, 25, 26, 13, 22, 27, 4, 40, 12, 17, 17, 41, 7, 18, 2, 37, 40, 11, 39, 35, 5, 24, 50, 23, 45, 33, 6, 46, 34, 42, 49, 50, 24, 27, 48, 5, 36, 45, 21, 14, 20, 48, 22, 45, 45, 49, 40, 25, 31, 18, 2, 21, 8, 16, 47, 10, 44, 30, 22, 9, 8, 0, 10, 20, 49, 20, 22, 40, 24, 50, 37, 0, 33, 42, 47, 1, 9, 20, 5, 16, 32, 36, 23, 17, 31, 32, 50, 38]
[6, 9, 23, 13, 36, 38, 16, 46, 40, 45, 6, 24, 48, 12, 9, 1, 38, 25, 37, 21, 49, 8, 36, 1, 5, 19, 25, 2, 13, 9, 46, 31, 29, 34, 0, 9, 44, 50, 11, 26, 26, 40, 28, 48, 0, 27, 40, 8, 33, 28, 8, 12, 16, 5, 41, 15, 12, 20, 9, 1, 4, 33, 3, 0, 40, 25, 42, 22, 40, 50, 37, 39, 25, 39, 19, 27, 2, 28, 11, 32, 44, 45, 30, 4, 17, 5, 29, 12, 10, 48, 20, 16, 1, 6, 22, 1, 11, 37, 28, 49, 32, 30, 18, 2, 29, 9, 34, 26, 40, 33, 10, 7, 31, 23, 37, 34, 10, 22, 48, 47, 11, 17, 7, 15, 15, 33, 11, 11, 13, 36, 24, 42, 41, 45, 17, 44, 35, 10, 23, 14, 21, 27, 10, 10, 2, 44, 43, 13, 0, 2, 32, 19, 21, 1, 46, 14, 10, 41, 14, 25, 1, 50, 28, 9, 29, 19, 4, 22, 18, 28, 10, 38, 25, 49, 7, 11, 10, 44, 28, 27, 3, 50, 7, 1, 25, 16, 24, 32, 17, 5, 27, 40, 21, 18, 15, 24]
[8, 9, 48, 6, 46, 36, 28, 41, 34, 38, 33, 36, 29, 4, 16, 13, 22, 9, 24, 9, 29, 31, 1, 1, 39, 0, 3, 20, 1, 14, 4, 48, 9, 31, 9, 0, 21, 21, 0, 41, 41, 40, 14, 30, 3, 1, 36, 12, 42, 24, 8, 41, 2, 9, 23, 33, 8, 10, 1, 45, 50, 24, 20, 22, 46, 49, 43, 4, 45, 0, 44, 24, 15, 41, 33, 3, 19, 7, 6, 22, 24, 33, 47, 2, 16, 36, 35, 29, 27, 22, 36, 20, 25, 32, 24, 45, 50, 43, 37, 10, 40, 36, 2, 41, 16, 47, 38, 45, 25, 26, 40, 31, 0, 48, 47, 19, 2, 45, 23, 31, 12, 27, 21, 28, 14, 10, 17, 36, 15, 36, 40, 33, 28, 34, 24, 40, 27, 8, 41, 31, 0, 41, 40, 40, 41, 37, 20, 49, 20, 20, 41, 38, 49, 46, 22, 30, 5, 28, 3, 0, 31, 38, 15, 12, 3, 24, 39, 5, 39, 12, 14, 16, 34, 49, 50, 10, 18, 15, 45, 10, 50, 37, 15, 48, 1, 9, 21, 32, 7, 39, 37, 0, 7, 30, 27, 33]
[21, 32, 13, 16, 34, 22, 6, 13, 38, 31, 4, 35, 3, 29, 28, 5, 0, 19, 49, 21, 34, 18, 7, 47, 41, 27, 46, 19, 38, 42, 38, 43, 4, 30, 44, 21, 0, 25, 23, 42, 0, 7, 28, 31, 35, 14, 14, 19, 19, 10, 46, 21, 1, 21, 20, 30, 19, 34, 34, 7, 48, 27, 17, 45, 16, 36, 11, 11, 24, 29, 27, 31, 28, 8, 8, 46, 21, 17, 31, 5, 28, 40, 6, 47, 48, 15, 18, 47, 42, 35, 29, 38, 31, 35, 24, 48, 20, 3, 44, 29, 40, 22, 41, 22, 22, 17, 30, 20, 8, 29, 14, 2, 48, 29, 49, 24, 50, 16, 12, 26, 38, 35, 36, 16, 12, 14, 26, 44, 21, 27, 47, 18, 30, 37, 33, 21, 0, 18, 43, 10, 40, 2, 2, 19, 37, 2, 1, 16, 46, 37, 37, 17, 23, 15, 14, 5, 15, 36, 20, 44, 5, 10, 6, 3, 5, 34, 2, 41, 20, 0, 24, 42, 35, 28, 8, 19, 3, 21, 14, 27, 36, 33, 9, 28, 43, 47, 11, 21, 43, 25, 12, 15, 26, 18, 41, 22]
[11, 42, 7, 35, 48, 28, 8, 29, 42, 23, 8, 14, 7, 0, 3, 1, 26, 38, 50, 33, 26, 3, 30, 44, 10, 46, 39, 28, 5, 2, 14, 4, 22, 25, 50, 21, 25, 0, 29, 24, 11, 28, 29, 11, 33, 7, 26, 23, 14, 15, 26, 38, 0, 4, 42, 25, 11, 12, 37, 5, 31, 15, 27, 25, 24, 18, 13, 0, 10, 30, 23, 27, 30, 24, 41, 13, 36, 26, 26, 42, 20, 2, 30, 30, 36, 35, 7, 43, 0, 38, 1, 46, 2, 15, 6, 33, 15, 6, 14, 41, 1, 5, 33, 1, 8, 3, 43, 31, 5, 42, 24, 41, 11, 33, 13, 20, 38, 33, 10, 17, 25, 39, 45, 3, 12, 47, 39, 26, 41, 21, 1, 8, 17, 9, 30, 48, 15, 26, 11, 14, 24, 1, 34, 2, 20, 42, 37, 14, 7, 30, 38, 16, 39, 6, 10, 7, 33, 23, 38, 37, 14, 2, 10, 46, 47, 0, 4, 9, 2, 11, 23, 7, 4, 9, 3, 41, 35, 35, 16, 20, 18, 17, 12, 38, 35, 16, 36, 34, 2, 42, 47, 29, 45, 39, 20, 44]
[50, 43, 24, 46, 23, 14, 30, 22, 12, 37, 48, 46, 38, 10, 39, 10, 41, 48, 8, 38, 44, 23, 49, 2, 19, 33, 37, 43, 23, 0, 8, 40, 30, 33, 11, 0, 23, 29, 0, 35, 24, 8, 32, 28, 13, 49, 39, 3, 17, 26, 40, 34, 15, 43, 28, 31, 12, 11, 35, 42, 41, 5, 49, 30, 36, 50, 33, 25, 25, 50, 39, 44, 31, 31, 48, 9, 45, 30, 38, 31, 14, 25, 6, 27, 7, 30, 31, 40, 49, 27, 22, 2, 41, 28, 19, 24, 7, 26, 16, 43, 34, 47, 49, 9, 43, 42, 29, 12, 8, 45, 13, 16, 11, 31, 36, 5, 0, 38, 1, 29, 46, 47, 28, 48, 43, 9, 40, 48, 32, 28, 9, 36, 38, 20, 36, 0, 10, 39, 6, 31, 31, 11, 7, 3, 34, 47, 28, 47, 23, 37, 35, 17, 17, 8, 1, 8, 45, 37, 2, 10, 14, 40, 1, 35, 28, 21, 29, 26, 47, 29, 27, 3, 13, 50, 23, 37, 22, 41, 50, 15, 29, 37, 8, 36, 41, 7, 6, 25, 19, 16, 29, 1, 50, 38, 5, 17]
[33, 47, 47, 13, 25, 21, 38, 12, 34, 8, 35, 7, 2, 10, 22, 45, 15, 34, 19, 33, 8, 11, 26, 24, 12, 20, 44, 41, 1, 28, 48, 30, 27, 3, 26, 41, 42, 24, 35, 0, 34, 20, 4, 4, 37, 2, 37, 4, 38, 35, 29, 44, 20, 35, 11, 11, 18, 5, 0, 5, 30, 31, 5, 18, 45, 49, 31, 39, 3, 29, 37, 41, 16, 35, 13, 43, 16, 10, 21, 39, 38, 37, 9, 49, 12, 2, 28, 28, 16, 24, 25, 1, 15, 17, 11, 41, 32, 27, 0, 40, 37, 20, 41, 7, 23, 48, 22, 7, 13, 24, 7, 19, 23, 5, 15, 34, 10, 7, 34, 7, 41, 45, 25, 18, 48, 36, 22, 2, 43, 34, 42, 3, 36, 33, 1, 7, 19, 5, 29, 40, 45, 34, 35, 30, 22, 47, 50, 6, 27, 49, 30, 18, 15, 30, 30, 0, 19, 8, 18, 25, 25, 39, 47, 17, 34, 47, 24, 19, 0, 8, 44, 46, 27, 44, 41, 47, 23, 40, 16, 42, 25, 40, 28, 26, 5, 13, 1, 19, 21, 19, 33, 42, 28, 30, 35, 1]
[39, 43, 40, 20, 17, 13, 38, 7, 20, 9, 20, 42, 20, 30, 1, 50, 15, 45, 43, 21, 19, 13, 4, 9, 47, 7, 24, 14, 38, 15, 13, 37, 3, 1, 26, 41, 0, 11, 24, 34, 0, 43, 24, 41, 34, 4, 8, 7, 32, 38, 6, 8, 47, 19, 44, 35, 13, 41, 39, 46, 6, 40, 47, 22, 8, 11, 1, 46, 19, 32, 8, 37, 45, 33, 34, 49, 49, 24, 7, 48, 6, 33, 27, 50, 3, 37, 30, 10, 41, 34, 29, 8, 20, 18, 19, 27, 37, 43, 29, 33, 44, 28, 14, 24, 42, 30, 23, 29, 23, 7, 45, 34, 50, 47, 4, 8, 45, 44, 25, 14, 22, 31, 49, 43, 14, 14, 2, 28, 2, 33, 44, 21, 6, 27, 48, 9, 5, 31, 46, 3, 11, 10, 22, 47, 38, 50, 18, 12, 3, 42, 42, 3, 10, 30, 14, 35, 9, 19, 35, 43, 28, 13, 34, 17, 15, 50, 14, 44, 27, 13, 27, 38, 21, 19, 21, 44, 38, 25, 23, 50, 13, 21, 24, 43, 43, 46, 22, 44, 22, 23, 50, 23, 23, 49, 3, 23]
[49, 37, 40, 20, 12, 40, 31, 43, 11, 15, 22, 34, 8, 8, 10, 10, 49, 30, 36, 8, 50, 10, 23, 6, 37, 31, 22, 8, 34, 1, 45, 32, 35, 13, 40, 40, 7, 28, 8, 20, 43, 0, 33, 43, 49, 15, 7, 1, 12, 2, 33, 49, 7, 36, 4, 9, 7, 2, 19, 42, 34, 15, 2, 31, 2, 38, 47, 34, 25, 43, 1, 50, 19, 20, 11, 37, 4, 26, 6, 42, 17, 34, 5, 34, 38, 9, 46, 24, 32, 18, 15, 28, 30, 32, 26, 2, 4, 10, 20, 31, 10, 44, 0, 28, 1, 18, 25, 48, 2, 12, 24, 29, 3, 8, 18, 33, 30, 15, 37, 30, 18, 45, 16, 31, 33, 0, 35, 34, 2, 37, 42, 22, 21, 22, 19, 25, 10, 17, 42, 38, 0, 46, 23, 21, 27, 44, 19, 1, 5, 38, 23, 29, 43, 30, 37, 40, 28, 46, 38, 38, 3, 45, 50, 43, 42, 32, 20, 30, 26, 35, 30, 27, 2, 26, 32, 44, 33, 7, 44, 7, 26, 49, 45, 18, 17, 35, 35, 39, 23, 21, 44, 36, 32, 9, 17, 20]
[17, 11, 9, 29, 14, 21, 46, 18, 42, 16, 32, 25, 21, 30, 49, 31, 50, 2, 21, 44, 43, 41, 35, 35, 18, 10, 23, 41, 39, 13, 6, 28, 19, 11, 28, 14, 28, 29, 32, 4, 24, 33, 0, 13, 1, 47, 45, 6, 34, 19, 39, 3, 28, 3, 5, 29, 36, 24, 8, 34, 28, 12, 46, 27, 31, 7, 49, 50, 27, 11, 35, 27, 4, 36, 18, 13, 10, 0, 33, 37, 2, 28, 36, 1, 0, 47, 43, 16, 21, 20, 15, 26, 33, 45, 40, 33, 28, 13, 41, 21, 0, 6, 22, 18, 49, 35, 24, 25, 22, 2, 38, 14, 2, 30, 28, 23, 2, 0, 2, 34, 31, 47, 30, 44, 16, 22, 0, 39, 1, 30, 39, 28, 22, 0, 2, 14, 16, 16, 20, 16, 33, 17, 43, 39, 19, 19, 34, 25, 47, 30, 11, 36, 3, 37, 20, 9, 39, 26, 37, 32, 29, 15, 35, 32, 45, 41, 48, 44, 50, 2, 24, 2, 42, 40, 12, 42, 15, 13, 34, 29, 7, 29, 28, 4, 38, 22, 17, 12, 41, 19, 40, 27, 41, 45, 12, 24]
[11, 10, 44, 35, 34, 2, 40, 44, 2, 32, 38, 11, 38, 11, 39, 7, 28, 45, 38, 32, 32, 4, 29, 9, 17, 0, 12, 47, 1, 50, 39, 13, 18, 28, 48, 30, 31, 11, 28, 4, 41, 43, 13, 0, 5, 10, 21, 40, 45, 32, 20, 3, 22, 24, 6, 29, 8, 46, 15, 28, 2, 24, 30, 49, 28, 42, 34, 15, 4, 33, 23, 45, 5, 19, 24, 0, 46, 41, 15, 44, 20, 27, 37, 40, 0, 44, 45, 9, 35, 1, 13, 6, 35, 36, 24, 20, 48, 46, 36, 5, 25, 26, 11, 44, 2, 2, 29, 34, 35, 26, 3, 29, 11, 47, 31, 47, 19, 31, 29, 12, 22, 28, 0, 7, 0, 45, 23, 31, 4, 49, 20, 43, 1, 41, 34, 2, 4, 9, 30, 25, 15, 45, 4, 14, 14, 0, 49, 2, 26, 21, 2, 20, 19, 3, 25, 42, 20, 36, 1, 22, 2, 41, 36, 2, 17, 8, 21, 45, 25, 45, 36, 10, 27, 25, 11, 26, 25, 29, 9, 29, 0, 25, 47, 23, 47, 33, 5, 39, 23, 19, 15, 9, 27, 48, 50, 15]
[15, 7, 7, 8, 24, 20, 40, 37, 1, 14, 28, 3, 5, 11, 38, 46, 47, 9, 8, 8, 42, 35, 38, 49, 1, 40, 16, 9, 37, 9, 48, 48, 5, 42, 0, 3, 35, 33, 13, 37, 34, 49, 1, 5, 0, 25, 8, 32, 30, 44, 31, 29, 4, 16, 38, 29, 44, 9, 49, 25, 12, 48, 6, 45, 23, 18, 32, 25, 30, 41, 14, 1, 2, 9, 38, 32, 20, 33, 44, 44, 15, 34, 40, 5, 49, 8, 12, 20, 18, 39, 12, 7, 45, 14, 2, 22, 6, 10, 7, 13, 2, 22, 38, 20, 6, 22, 30, 45, 37, 35, 39, 45, 1, 7, 39, 2, 7, 10, 27, 45, 35, 39, 15, 4, 18, 34, 0, 49, 42, 13, 18, 29, 45, 43, 8, 11, 3, 3, 38, 15, 41, 49, 7, 38, 23, 16, 15, 6, 47, 25, 1, 16, 2, 46, 22, 31, 46, 2, 21, 19, 29, 32, 18, 7, 19, 12, 0, 15, 10, 11, 15, 21, 42, 36, 40, 35, 34, 29, 31, 24, 22, 20, 42, 43, 37, 27, 42, 7, 21, 1, 41, 36, 22, 47, 27, 8]
[49, 36, 43, 11, 25, 44, 31, 21, 7, 2, 33, 20, 14, 41, 38, 22, 37, 3, 44, 22, 20, 2, 38, 25, 7, 16, 37, 44, 37, 18, 47, 0, 44, 2, 27, 1, 14, 7, 49, 2, 4, 15, 47, 10, 25, 0, 7, 24, 30, 7, 28, 10, 15, 26, 21, 48, 17, 40, 35, 2, 42, 21, 10, 43, 5, 19, 42, 47, 6, 39, 43, 13, 1, 23, 34, 25, 50, 5, 22, 7, 21, 27, 49, 48, 38, 48, 48, 38, 4, 43, 16, 21, 11, 48, 29, 4, 50, 21, 29, 31, 31, 47, 17, 21, 34, 43, 4, 28, 32, 16, 41, 47, 19, 47, 13, 37, 46, 24, 39, 29, 6, 15, 4, 38, 37, 11, 21, 48, 32, 33, 18, 47, 16, 16, 11, 35, 35, 41, 43, 38, 28, 0, 0, 36, 21, 13, 26, 23, 33, 6, 43, 30, 19, 9, 21, 39, 45, 47, 17, 46, 16, 24, 7, 23, 26, 0, 29, 32, 16, 9, 45, 7, 33, 21, 28, 9, 18, 33, 21, 25, 26, 22, 44, 6, 41, 48, 44, 4, 0, 5, 13, 18, 9, 30, 39, 24]
