N1,N2,...,Nx
[25, 20, 27, 24, 3, 4, 25, 8, 6, 5, 2, 13, 15, 2, 7, 24, 18, 10, 6, 47, 36, 45, 46, 33, 20, 24, 20, 43, 19, 13, 43, 19, 42, 20, 45, 28, 18, 21, 37, 14, 22, 11, 39, 1, 14, 37, 39, 43, 46, 1, 1, 20, 27, 0, 11, 4, 8, 20, 44, 38, 50, 16, 43, 12, 24, 9, 30, 14, 2, 40, 19, 40, 43, 39, 28, 39, 33, 8, 5, 40, 29, 21, 7, 18, 19, 48, 13]
[32, 46, 24, 8, 18, 10, 9, 48, 47, 46, 23, 11, 4, 32, 50, 0, 39, 25, 17, 27, 42, 50, 3, 4, 49, 7, 46, 43, 7, 0, 11, 8, 12, 22, 33, 41, 50, 40, 34, 20, 9, 7, 1, 29, 33, 17, 20, 30, 5, 45, 31, 18, 23, 11, 0, 25, 33, 17, 26, 29, 0, 37, 23, 16, 9, 1, 15, 23, 40, 47, 39, 13, 50, 46, 50, 33, 20, 12, 28, 1, 38, 14, 33, 39, 22, 10, 1]
[23, 32, 8, 50, 34, 6, 1, 0, 22, 4, 7, 16, 5, 29, 6, 47, 49, 11, 47, 33, 25, 36, 49, 23, 48, 20, 9, 25, 42, 27, 2, 50, 8, 26, 44, 38, 33, 6, 48, 16, 14, 3, 22, 42, 11, 21, 1, 49, 7, 5, 31, 33, 1, 4, 25, 0, 17, 25, 42, 22, 7, 45, 41, 5, 46, 4, 47, 35, 24, 39, 26, 23, 33, 2, 14, 35, 0, 18, 7, 15, 0, 15, 26, 29, 41, 34, 36]
[16, 6, 16, 38, 44, 27, 47, 26, 30, 1, 41, 31, 2, 8, 20, 20, 26, 18, 37, 38, 48, 42, 19, 6, 46, 3, 4, 32, 37, 2, 14, 45, 39, 38, 32, 33, 0, 26, 23, 38, 39, 19, 36, 13, 17, 36, 25, 17, 19, 6, 49, 13, 18, 8, 33, 17, 0, 25, 1, 20, 30, 11, 6, 50, 24, 44, 22, 32, 25, 46, 10, 46, 18, 32, 4, 8, 8, 28, 2, 15, 37, 32, 26, 45, 19, 13, 18]
[37, 6, 37, 0, 12, 3, 10, 47, 18, 43, 20, 39, 34, 43, 9, 1, 48, 40, 39, 7, 16, 8, 21, 47, 27, 23, 36, 9, 12, 30, 45, 36, 19, 29, 0, 13, 3, 19, 16, 43, 4, 3, 11, 29, 7, 49, 3, 41, 38, 32, 9, 0, 22, 20, 17, 25, 25, 0, 37, 0, 18, 43, 4, 43, 39, 18, 3, 45, 32, 30, 43, 10, 1, 30, 13, 13, 16, 6, 2, 5, 6, 42, 44, 32, 3, 11, 18]
[14, 48, 21, 15, 12, 15, 1, 39, 9, 9, 39, 6, 5, 24, 37, 0, 39, 37, 35, 33, 25, 50, 21, 16, 47, 17, 38, 50, 17, 42, 49, 26, 21, 27, 7, 6, 0, 41, 45, 2, 40, 6, 12, 16, 41, 5, 26, 50, 43, 30, 49, 26, 42, 44, 26, 42, 1, 37, 0, 9, 9, 36, 4, 18, 26, 16, 1, 37, 15, 8, 3, 33, 20, 25, 42, 26, 25, 15, 37, 18, 40, 20, 27, 17, 37, 38, 33]
[19, 24, 26, 27, 28, 28, 9, 28, 14, 27, 43, 32, 7, 22, 15, 14, 23, 22, 42, 13, 43, 45, 7, 13, 41, 29, 46, 46, 1, 35, 40, 27, 30, 22, 1, 25, 20, 33, 7, 17, 1, 41, 5, 44, 49, 37, 3, 30, 23, 49, 22, 9, 14, 38, 29, 22, 20, 0, 9, 0, 14, 29, 5, 5, 13, 18, 1, 6, 20, 36, 15, 26, 24, 2, 7, 2, 44, 9, 35, 13, 43, 1, 7, 23, 15, 3, 38]
[10, 14, 24, 46, 44, 37, 40, 42, 0, 17, 29, 21, 4, 25, 0, 28, 0, 18, 46, 37, 27, 45, 44, 17, 20, 47, 41, 10, 38, 30, 24, 23, 6, 50, 0, 11, 38, 15, 15, 11, 30, 40, 24, 37, 6, 49, 29, 22, 2, 20, 14, 28, 7, 50, 0, 7, 30, 18, 9, 14, 0, 43, 38, 25, 42, 46, 46, 28, 37, 45, 1, 9, 17, 36, 3, 5, 4, 9, 17, 6, 8, 44, 25, 44, 8, 31, 33]
[22, 27, 27, 10, 24, 47, 7, 33, 48, 6, 46, 36, 7, 25, 5, 25, 6, 23, 45, 47, 46, 36, 13, 37, 31, 44, 13, 0, 48, 33, 1, 44, 39, 17, 15, 18, 35, 43, 14, 5, 3, 1, 21, 39, 32, 34, 10, 36, 44, 33, 49, 45, 3, 16, 37, 45, 11, 43, 36, 29, 43, 0, 12, 28, 44, 50, 29, 8, 14, 28, 48, 32, 5, 23, 20, 23, 11, 20, 12, 50, 35, 9, 46, 48, 17, 11, 34]
[19, 6, 34, 6, 26, 25, 26, 50, 7, 0, 16, 9, 43, 48, 49, 36, 18, 50, 40, 33, 36, 22, 42, 5, 28, 44, 3, 48, 29, 32, 15, 49, 33, 9, 4, 22, 0, 12, 11, 9, 4, 29, 23, 9, 41, 11, 49, 42, 17, 9, 4, 38, 46, 43, 23, 41, 6, 4, 4, 5, 38, 12, 0, 2, 7, 24, 24, 24, 30, 48, 11, 13, 29, 30, 6, 35, 1, 22, 23, 7, 10, 12, 15, 30, 45, 22, 22]
[32, 44, 42, 29, 4, 0, 40, 8, 16, 46, 28, 32, 36, 33, 21, 43, 20, 18, 10, 3, 48, 4, 44, 43, 47, 4, 13, 25, 16, 4, 47, 7, 31, 18, 44, 12, 28, 18, 38, 30, 10, 6, 32, 35, 47, 6, 21, 38, 10, 49, 12, 28, 21, 12, 16, 5, 50, 43, 18, 5, 25, 28, 2, 0, 29, 2, 41, 34, 8, 40, 40, 25, 4, 18, 10, 14, 12, 42, 3, 27, 35, 21, 15, 13, 38, 44, 15]
[45, 38, 41, 7, 43, 49, 50, 48, 25, 18, 3, 22, 46, 0, 44, 0, 40, 33, 38, 24, 1, 25, 16, 38, 42, 44, 23, 3, 2, 14, 1, 30, 14, 8, 40, 25, 45, 7, 4, 41, 37, 26, 11, 7, 16, 29, 29, 41, 3, 10, 6, 30, 1, 24, 9, 46, 24, 39, 26, 13, 42, 44, 7, 29, 0, 32, 34, 13, 20, 6, 6, 27, 50, 37, 1, 16, 20, 19, 3, 28, 3, 16, 0, 34, 24, 33, 28]
[6, 5, 39, 26, 17, 6, 12, 2, 20, 34, 37, 22, 15, 13, 45, 44, 16, 3, 38, 38, 16, 32, 28, 3, 21, 13, 31, 19, 42, 17, 47, 39, 35, 28, 1, 18, 8, 26, 19, 23, 33, 49, 19, 5, 16, 16, 20, 40, 35, 36, 32, 35, 37, 9, 1, 4, 44, 18, 16, 18, 46, 50, 24, 2, 32, 0, 29, 10, 44, 35, 37, 22, 18, 45, 28, 24, 43, 43, 43, 16, 32, 11, 37, 23, 3, 0, 0]
[13, 39, 32, 5, 49, 15, 15, 17, 9, 0, 39, 45, 29, 23, 22, 44, 9, 15, 2, 30, 22, 5, 42, 0, 13, 50, 43, 7, 21, 41, 43, 7, 44, 38, 15, 12, 0, 49, 44, 26, 42, 2, 49, 47, 40, 36, 7, 18, 11, 46, 4, 43, 32, 30, 15, 47, 22, 3, 1, 1, 46, 29, 24, 41, 34, 29, 0, 32, 50, 41, 31, 44, 24, 14, 1, 9, 1, 38, 21, 15, 11, 50, 24, 21, 20, 14, 42]
[1, 23, 7, 2, 9, 20, 20, 14, 39, 19, 28, 38, 7, 43, 20, 1, 30, 48, 41, 39, 14, 27, 23, 15, 13, 35, 37, 20, 22, 19, 34, 45, 3, 41, 48, 21, 42, 40, 2, 48, 22, 14, 35, 10, 28, 29, 0, 42, 14, 2, 40, 13, 44, 14, 23, 35, 32, 45, 37, 6, 28, 8, 24, 34, 13, 10, 32, 0, 27, 22, 14, 18, 38, 49, 23, 9, 17, 23, 18, 36, 12, 39, 30, 50, 27, 31, 45]
[0, 5, 46, 30, 13, 48, 47, 44, 5, 39, 16, 25, 14, 28, 19, 1, 39, 23, 3, 17, 45, 46, 27, 41, 15, 33, 14, 19, 20, 25, 12, 16, 12, 22, 40, 42, 30, 22, 18, 3, 32, 46, 16, 26, 29, 43, 6, 41, 23, 6, 25, 17, 15, 2, 40, 24, 25, 32, 15, 20, 37, 14, 30, 8, 20, 44, 50, 27, 0, 37, 50, 38, 48, 28, 33, 37, 42, 13, 43, 50, 31, 15, 21, 47, 32, 9, 37]
[1, 15, 16, 5, 21, 7, 2, 19, 23, 37, 27, 20, 7, 3, 25, 44, 34, 2, 17, 27, 48, 38, 11, 15, 30, 33, 45, 33, 46, 37, 6, 49, 38, 3, 30, 11, 9, 32, 31, 17, 3, 30, 50, 1, 6, 50, 30, 36, 8, 6, 13, 49, 32, 40, 47, 39, 46, 30, 8, 36, 45, 28, 48, 40, 6, 35, 41, 22, 37, 0, 40, 33, 29, 48, 10, 46, 33, 30, 27, 39, 27, 15, 15, 13, 11, 46, 22]
[46, 46, 27, 11, 19, 38, 37, 49, 13, 38, 10, 17, 0, 16, 24, 42, 37, 4, 43, 46, 6, 26, 33, 14, 2, 7, 20, 41, 30, 24, 35, 50, 19, 40, 43, 26, 24, 47, 27, 46, 48, 46, 7, 30, 6, 50, 48, 13, 0, 25, 11, 21, 45, 19, 39, 26, 10, 43, 3, 15, 1, 48, 11, 40, 6, 37, 31, 14, 50, 40, 0, 11, 2, 50, 4, 1, 49, 25, 32, 47, 34, 44, 46, 25, 15, 41, 30]
[17, 2, 20, 27, 33, 2, 28, 26, 28, 24, 20, 43, 35, 12, 43, 13, 14, 25, 19, 17, 5, 11, 34, 42, 6, 21, 2, 24, 40, 46, 21, 19, 24, 47, 42, 15, 31, 37, 36, 21, 39, 34, 42, 9, 50, 19, 14, 36, 8, 44, 34, 1, 22, 40, 13, 23, 46, 10, 33, 26, 9, 32, 13, 25, 27, 22, 44, 18, 38, 33, 11, 0, 46, 13, 35, 8, 38, 19, 2, 36, 46, 8, 36, 17, 10, 35, 20]
[33, 10, 36, 40, 48, 40, 38, 11, 37, 49, 12, 1, 37, 30, 30, 10, 25, 23, 32, 8, 46, 12, 16, 30, 19, 41, 32, 48, 38, 3, 47, 13, 20, 16, 3, 50, 26, 6, 10, 9, 35, 45, 33, 25, 15, 15, 50, 24, 18, 35, 14, 39, 24, 43, 50, 33, 18, 1, 20, 24, 17, 5, 29, 4, 50, 18, 24, 38, 48, 29, 2, 46, 0, 6, 32, 27, 17, 39, 36, 1, 5, 22, 44, 11, 0, 48, 38]
[41, 30, 30, 31, 25, 12, 36, 19, 6, 9, 44, 50, 48, 47, 21, 34, 34, 3, 28, 19, 28, 31, 48, 8, 14, 2, 44, 3, 35, 25, 16, 8, 38, 41, 34, 11, 13, 9, 40, 42, 49, 38, 17, 22, 16, 9, 16, 35, 19, 45, 39, 38, 39, 39, 46, 2, 32, 30, 25, 2, 36, 23, 30, 18, 37, 45, 14, 49, 28, 48, 50, 13, 6, 0, 6, 35, 16, 15, 43, 16, 25, 11, 11, 33, 0, 27, 41]
[1, 11, 12, 20, 28, 38, 39, 23, 34, 29, 3, 26, 37, 29, 1, 45, 45, 42, 8, 9, 42, 0, 34, 49, 36, 6, 29, 38, 13, 36, 6, 15, 44, 45, 2, 35, 22, 18, 13, 32, 10, 10, 39, 24, 48, 50, 41, 20, 36, 12, 8, 29, 29, 28, 50, 14, 4, 13, 42, 7, 3, 20, 6, 10, 1, 28, 1, 23, 33, 10, 4, 35, 32, 6, 0, 12, 1, 50, 0, 19, 27, 7, 45, 37, 41, 16, 3]
[18, 45, 45, 44, 28, 3, 49, 35, 22, 43, 11, 9, 47, 34, 15, 7, 44, 7, 30, 38, 32, 20, 49, 15, 44, 16, 30, 25, 39, 7, 45, 40, 7, 14, 36, 32, 6, 18, 45, 6, 15, 32, 20, 40, 49, 23, 30, 2, 44, 22, 11, 25, 39, 39, 33, 35, 8, 13, 26, 2, 5, 23, 35, 14, 16, 24, 9, 9, 37, 46, 1, 8, 27, 35, 12, 0, 42, 25, 45, 25, 38, 48, 2, 0, 15, 11, 30]
[34, 3, 46, 38, 40, 6, 19, 27, 38, 22, 25, 32, 26, 33, 1, 41, 36, 30, 25, 3, 39, 12, 47, 36, 15, 16, 17, 42, 35, 33, 26, 5, 46, 41, 35, 32, 30, 1, 10, 8, 42, 41, 26, 33, 30, 24, 50, 49, 9, 0, 19, 32, 27, 33, 20, 0, 8, 16, 25, 44, 4, 11, 1, 12, 20, 43, 1, 17, 42, 33, 49, 38, 17, 16, 1, 42, 0, 2, 45, 44, 21, 20, 40, 5, 11, 6, 33]
[42, 45, 29, 46, 5, 32, 23, 7, 33, 35, 50, 16, 24, 37, 27, 25, 50, 17, 9, 29, 36, 32, 39, 4, 46, 31, 16, 50, 20, 11, 2, 3, 2, 28, 7, 39, 50, 2, 35, 10, 50, 14, 48, 10, 5, 20, 30, 40, 8, 38, 41, 42, 33, 8, 12, 18, 28, 6, 15, 9, 9, 20, 22, 42, 19, 43, 38, 23, 13, 30, 25, 19, 39, 15, 50, 25, 2, 0, 40, 38, 42, 32, 3, 31, 47, 13, 14]
[41, 12, 7, 16, 28, 20, 1, 12, 8, 48, 0, 44, 31, 49, 45, 30, 33, 20, 5, 25, 36, 23, 26, 7, 12, 7, 31, 44, 44, 9, 17, 6, 44, 42, 16, 5, 9, 3, 43, 10, 18, 16, 5, 50, 24, 45, 6, 36, 19, 37, 13, 18, 8, 5, 28, 7, 2, 2, 37, 35, 17, 12, 23, 3, 3, 43, 21, 18, 43, 27, 32, 2, 36, 43, 0, 45, 45, 40, 0, 24, 33, 18, 12, 46, 22, 40, 13]
[19, 11, 0, 28, 36, 20, 49, 9, 37, 38, 12, 30, 49, 44, 21, 21, 25, 19, 32, 9, 39, 15, 16, 48, 8, 41, 9, 38, 37, 22, 20, 1, 39, 30, 0, 11, 18, 25, 47, 11, 7, 16, 32, 31, 2, 50, 13, 30, 45, 5, 21, 36, 13, 40, 1, 15, 15, 5, 18, 13, 6, 50, 7, 27, 28, 16, 15, 36, 50, 39, 47, 36, 1, 16, 19, 25, 44, 38, 24, 0, 34, 41, 50, 28, 27, 31, 26]
[2, 49, 31, 1, 2, 8, 46, 26, 48, 18, 47, 21, 16, 3, 47, 41, 8, 19, 29, 43, 24, 35, 33, 0, 42, 26, 5, 14, 28, 22, 41, 40, 47, 45, 10, 47, 37, 8, 4, 0, 23, 37, 24, 16, 41, 35, 38, 49, 7, 33, 30, 19, 3, 29, 38, 0, 37, 6, 40, 43, 8, 35, 10, 35, 3, 32, 11, 12, 31, 27, 34, 46, 5, 25, 27, 38, 21, 42, 33, 34, 0, 2, 33, 27, 18, 30, 23]
[1, 41, 7, 19, 22, 15, 40, 25, 22, 7, 8, 1, 31, 49, 47, 14, 29, 13, 39, 23, 38, 4, 13, 6, 28, 41, 39, 35, 38, 14, 31, 13, 37, 43, 28, 27, 9, 4, 38, 1, 19, 9, 48, 16, 31, 2, 48, 38, 25, 41, 14, 26, 48, 21, 14, 15, 32, 42, 20, 1, 44, 9, 12, 21, 16, 11, 50, 39, 15, 15, 44, 8, 22, 11, 7, 48, 20, 32, 18, 41, 2, 0, 7, 30, 26, 1, 18]
[10, 39, 27, 1, 2, 5, 20, 14, 43, 10, 39, 0, 11, 0, 37, 47, 50, 33, 49, 29, 20, 14, 47, 37, 26, 45, 28, 49, 33, 9, 40, 3, 43, 14, 12, 21, 29, 18, 49, 37, 5, 13, 24, 15, 38, 15, 11, 12, 50, 25, 1, 12, 31, 7, 33, 26, 26, 44, 27, 7, 25, 46, 15, 15, 0, 37, 24, 30, 21, 15, 46, 36, 44, 11, 45, 2, 40, 3, 12, 50, 33, 7, 0, 26, 37, 36, 5]
[48, 28, 43, 12, 33, 21, 18, 30, 3, 37, 8, 47, 33, 44, 4, 49, 25, 10, 34, 35, 45, 46, 37, 3, 43, 10, 18, 38, 33, 4, 42, 17, 8, 50, 32, 28, 19, 4, 20, 44, 12, 40, 11, 17, 47, 42, 11, 17, 21, 27, 22, 22, 13, 18, 39, 29, 45, 32, 17, 23, 44, 48, 30, 13, 34, 23, 21, 50, 47, 13, 25, 17, 11, 33, 37, 0, 5, 31, 46, 28, 27, 30, 26, 0, 34, 40, 0]
[35, 41, 2, 20, 18, 6, 22, 50, 30, 35, 13, 49, 44, 33, 48, 29, 4, 26, 48, 21, 37, 3, 47, 38, 40, 21, 8, 27, 27, 22, 49, 32, 44, 45, 24, 16, 34, 46, 10, 47, 8, 44, 4, 11, 1, 39, 3, 20, 8, 27, 42, 13, 33, 19, 22, 41, 19, 3, 37, 15, 8, 17, 45, 38, 24, 3, 20, 27, 32, 11, 15, 10, 0, 0, 41, 15, 11, 47, 22, 27, 18, 26, 37, 34, 0, 44, 22]
[11, 25, 39, 45, 18, 17, 30, 49, 48, 9, 23, 49, 26, 41, 19, 50, 36, 7, 35, 21, 16, 14, 49, 44, 22, 41, 39, 44, 36, 22, 4, 24, 7, 2, 23, 32, 28, 7, 29, 4, 50, 34, 28, 42, 20, 4, 50, 49, 31, 42, 13, 31, 27, 48, 10, 34, 13, 11, 38, 3, 31, 11, 22, 44, 33, 0, 14, 31, 9, 46, 41, 35, 48, 27, 16, 11, 6, 13, 40, 31, 30, 1, 36, 40, 44, 0, 28]
[41, 39, 17, 6, 4, 11, 31, 11, 44, 10, 44, 47, 38, 6, 38, 42, 25, 28, 1, 30, 43, 35, 29, 49, 48, 27, 13, 16, 34, 50, 10, 44, 17, 22, 32, 44, 49, 8, 36, 41, 42, 16, 1, 45, 14, 25, 46, 20, 34, 2, 33, 1, 20, 13, 1, 36, 18, 18, 33, 38, 33, 34, 22, 15, 28, 0, 42, 45, 37, 22, 30, 20, 38, 41, 3, 30, 33, 14, 13, 26, 23, 18, 5, 0, 22, 28, 0]
