N1,N2,...,Nx
[31, 1, 6, 24, 23, 32, 17, 33, 25, 40, 30, 33, 4, 8, 7, 8, 0, 21, 49, 6, 48, 7, 40, 28, 3, 47, 12, 15, 17, 49, 30, 20, 14, 29, 0, 17, 19, 12, 14, 50, 48, 9, 10, 25, 48, 39, 39, 22, 13, 39, 31, 0, 2, 24, 41, 26, 21, 41, 44, 16, 11, 6, 12, 49, 18, 30, 48, 21, 28, 27, 35, 34, 37, 3, 18, 25, 0, 30, 22, 14, 14, 18, 21, 30, 49, 0, 49, 12, 8, 16, 47, 45, 37, 3, 5, 31, 28, 6, 18, 35, 43, 33, 11, 19, 44, 30, 41, 24, 17, 41, 5, 8, 38, 2, 46, 42, 20, 20, 3, 6, 5, 13, 24, 6, 26, 50, 45, 26, 2, 18, 13, 14, 23]
[20, 24, 31, 14, 43, 11, 5, 32, 25, 33, 50, 30, 22, 3, 33, 42, 29, 24, 7, 10, 16, 13, 6, 14, 48, 46, 30, 30, 43, 26, 50, 27, 22, 35, 17, 0, 12, 12, 38, 36, 41, 2, 13, 19, 25, 14, 20, 39, 41, 21, 43, 18, 12, 23, 43, 21, 15, 33, 45, 23, 41, 9, 45, 14, 38, 0, 47, 42, 47, 7, 2, 15, 35, 29, 47, 37, 7, 5, 15, 8, 13, 13, 13, 38, 39, 11, 22, 41, 7, 31, 49, 4, 38, 7, 13, 42, 50, 44, 33, 27, 22, 48, 26, 48, 25, 44, 36, 3, 0, 9, 11, 38, 38, 15, 43, 35, 47, 1, 20, 40, 8, 0, 34, 28, 42, 49, 25, 49, 45, 13, 3, 40, 15]
[37, 18, 6, 15, 13, 47, 11, 42, 6, 48, 31, 23, 24, 46, 18, 42, 32, 20, 19, 6, 13, 23, 21, 22, 16, 11, 24, 11, 11, 9, 48, 32, 27, 20, 19, 12, 0, 24, 43, 46, 5, 33, 49, 21, 14, 23, 25, 27, 47, 42, 33, 15, 21, 41, 33, 17, 34, 35, 7, 6, 39, 13, 17, 39, 29, 45, 47, 0, 8, 41, 0, 18, 47, 42, 39, 40, 19, 50, 50, 29, 20, 48, 8, 7, 3, 14, 12, 23, 23, 0, 13, 3, 15, 28, 34, 46, 38, 6, 0, 22, 7, 5, 37, 42, 44, 2, 4, 27, 8, 5, 0, 47, 21, 15, 1, 21, 35, 26, 0, 42, 41, 26, 10, 18, 50, 16, 15, 39, 19, 25, 27, 34, 13]
[26, 37, 46, 45, 18, 27, 17, 3, 33, 5, 25, 6, 46, 41, 50, 23, 17, 34, 38, 15, 9, 39, 25, 26, 6, 35, 50, 13, 27, 28, 48, 31, 9, 8, 12, 12, 24, 0, 31, 35, 34, 26, 11, 2, 7, 6, 49, 4, 22, 34, 7, 38, 4, 38, 26, 24, 41, 20, 29, 35, 37, 31, 23, 18, 26, 37, 33, 22, 17, 44, 13, 47, 19, 24, 38, 46, 50, 36, 45, 46, 13, 42, 18, 27, 28, 34, 21, 14, 8, 32, 39, 40, 23, 9, 29, 10, 25, 40, 25, 24, 46, 28, 3, 23, 37, 20, 19, 4, 31, 36, 19, 0, 15, 29, 48, 23, 21, 17, 28, 7, 39, 26, 45, 31, 38, 40, 39, 12, 6, 18, 15, 11, 9]
[15, 36, 36, 25, 23, 32, 13, 46, 43, 46, 17, 21, 46, 26, 39, 21, 29, 5, 7, 2, 6, 40, 50, 28, 34, 35, 15, 33, 39, 28, 9, 49, 1, 34, 14, 38, 43, 31, 0, 37, 40, 37, 11, 1, 20, 23, 19, 42, 32, 35, 9, 21, 40, 1, 17, 50, 13, 5, 0, 11, 34, 23, 31, 47, 48, 31, 39, 47, 41, 38, 23, 20, 37, 46, 36, 47, 31, 21, 14, 40, 23, 12, 36, 20, 50, 10, 35, 49, 21, 22, 19, 17, 41, 17, 13, 38, 26, 7, 33, 28, 4, 46, 27, 41, 21, 22, 21, 40, 41, 42, 26, 49, 48, 15, 41, 21, 24, 20, 12, 19, 10, 29, 18, 28, 7, 46, 14, 9, 13, 32, 36, 44, 8]
[19, 48, 1, 2, 39, 23, 30, 39, 41, 44, 26, 30, 50, 31, 37, 14, 35, 38, 19, 5, 17, 50, 6, 33, 48, 38, 1, 8, 46, 20, 12, 12, 29, 16, 50, 36, 46, 35, 37, 0, 30, 15, 14, 6, 37, 3, 29, 31, 2, 41, 12, 19, 4, 13, 48, 50, 14, 42, 28, 44, 36, 45, 24, 47, 28, 46, 34, 12, 6, 18, 17, 12, 22, 45, 14, 29, 8, 20, 48, 27, 43, 20, 29, 25, 46, 5, 6, 43, 28, 27, 24, 3, 33, 8, 33, 21, 34, 20, 11, 18, 20, 24, 34, 47, 48, 47, 6, 23, 24, 19, 36, 28, 14, 1, 22, 20, 12, 12, 13, 42, 10, 43, 12, 2, 34, 18, 31, 28, 39, 49, 3, 33, 31]
[15, 47, 46, 4, 49, 27, 37, 35, 6, 11, 38, 9, 31, 10, 8, 5, 13, 6, 35, 28, 33, 40, 12, 19, 2, 15, 38, 7, 2, 21, 14, 50, 22, 34, 48, 41, 5, 34, 40, 30, 0, 18, 28, 42, 41, 2, 27, 18, 50, 20, 50, 14, 7, 45, 14, 28, 23, 44, 17, 35, 0, 33, 30, 26, 7, 30, 19, 39, 4, 24, 10, 28, 38, 42, 12, 32, 6, 24, 45, 13, 21, 6, 45, 5, 5, 5, 12, 38, 19, 32, 21, 23, 4, 22, 9, 47, 2, 15, 44, 11, 13, 2, 39, 12, 25, 23, 37, 43, 50, 30, 5, 50, 46, 1, 4, 5, 36, 44, 8, 21, 29, 9, 48, 11, 21, 0, 39, 11, 42, 18, 38, 40, 45]
[7, 27, 30, 9, 9, 5, 4, 36, 44, 35, 20, 38, 14, 45, 18, 45, 45, 12, 16, 1, 45, 26, 36, 36, 17, 6, 39, 6, 36, 32, 3, 47, 1, 25, 9, 2, 33, 26, 37, 15, 18, 0, 38, 45, 29, 41, 5, 37, 23, 0, 27, 3, 26, 11, 22, 25, 15, 17, 17, 44, 20, 29, 46, 17, 20, 1, 30, 28, 43, 42, 26, 17, 4, 19, 42, 48, 28, 33, 11, 42, 20, 9, 20, 48, 42, 25, 42, 40, 5, 33, 50, 2, 43, 2, 21, 0, 3, 2, 0, 8, 29, 37, 18, 2, 21, 9, 26, 31, 26, 2, 10, 40, 19, 50, 17, 13, 0, 48, 32, 5, 4, 45, 29, 45, 29, 34, 25, 22, 49, 26, 42, 13, 34]
[37, 30, 5, 44, 29, 9, 45, 48, 20, 7, 47, 9, 46, 45, 29, 31, 18, 26, 35, 32, 38, 48, 24, 21, 26, 5, 7, 38, 11, 6, 22, 32, 23, 11, 10, 13, 49, 11, 11, 14, 28, 38, 0, 50, 17, 40, 34, 50, 30, 44, 11, 41, 33, 21, 19, 40, 42, 17, 44, 14, 20, 17, 44, 12, 16, 21, 29, 0, 38, 22, 2, 24, 37, 28, 32, 3, 31, 37, 0, 0, 25, 28, 27, 37, 24, 34, 23, 50, 13, 2, 48, 39, 1, 13, 26, 18, 7, 39, 13, 41, 18, 33, 22, 9, 4, 34, 21, 41, 49, 43, 0, 41, 20, 19, 41, 17, 9, 37, 34, 17, 36, 37, 47, 18, 32, 10, 1, 49, 1, 31, 3, 21, 43]
[45, 13, 36, 21, 2, 20, 37, 48, 33, 27, 15, 22, 49, 6, 8, 19, 42, 45, 47, 18, 28, 47, 1, 12, 11, 23, 7, 37, 16, 39, 27, 45, 11, 43, 25, 19, 21, 2, 1, 6, 42, 45, 50, 0, 11, 32, 12, 14, 47, 12, 18, 18, 16, 15, 26, 20, 14, 41, 25, 17, 3, 46, 39, 27, 48, 28, 23, 25, 49, 42, 19, 2, 18, 24, 27, 14, 40, 34, 38, 8, 50, 16, 45, 31, 8, 49, 2, 28, 13, 29, 26, 10, 10, 28, 47, 37, 34, 35, 34, 23, 14, 0, 16, 50, 46, 30, 37, 31, 1, 23, 19, 19, 43, 39, 20, 10, 37, 9, 24, 47, 12, 32, 29, 39, 36, 36, 14, 23, 5, 6, 47, 25, 19]
[14, 1, 19, 50, 28, 6, 13, 28, 8, 0, 44, 25, 37, 12, 44, 24, 44, 25, 11, 7, 37, 35, 10, 31, 45, 44, 42, 42, 44, 20, 42, 36, 6, 5, 48, 25, 14, 7, 20, 37, 41, 29, 17, 11, 0, 19, 40, 37, 16, 37, 16, 27, 2, 35, 3, 7, 26, 37, 5, 29, 3, 40, 1, 18, 16, 35, 2, 6, 48, 15, 2, 44, 5, 17, 24, 2, 15, 15, 24, 47, 35, 31, 33, 15, 19, 49, 45, 11, 21, 24, 0, 43, 39, 17, 7, 30, 31, 13, 18, 10, 32, 2, 49, 41, 16, 50, 10, 13, 26, 38, 22, 23, 3, 17, 5, 7, 27, 37, 20, 41, 6, 1, 15, 49, 40, 19, 46, 45, 37, 7, 18, 46, 50]
[3, 30, 48, 5, 50, 34, 46, 18, 4, 8, 17, 35, 9, 23, 20, 48, 10, 29, 41, 9, 2, 15, 1, 50, 41, 50, 32, 13, 21, 11, 8, 26, 35, 18, 39, 14, 23, 6, 23, 3, 2, 41, 40, 32, 19, 0, 26, 49, 34, 48, 23, 6, 26, 27, 37, 28, 25, 25, 36, 6, 27, 15, 6, 20, 18, 23, 35, 44, 14, 22, 29, 22, 18, 12, 17, 3, 24, 44, 1, 16, 25, 40, 0, 9, 34, 6, 31, 31, 44, 19, 22, 43, 14, 7, 6, 8, 8, 9, 7, 0, 34, 36, 38, 11, 15, 20, 15, 1, 38, 39, 1, 32, 3, 18, 33, 14, 22, 41, 34, 49, 15, 31, 10, 25, 28, 0, 5, 6, 20, 24, 46, 37, 18]
[21, 39, 18, 10, 4, 50, 16, 34, 48, 28, 22, 27, 2, 9, 14, 9, 12, 4, 25, 15, 18, 24, 47, 12, 48, 9, 16, 16, 5, 16, 48, 34, 47, 22, 39, 20, 25, 49, 19, 29, 27, 5, 34, 12, 40, 26, 0, 34, 31, 3, 38, 6, 25, 26, 0, 48, 34, 10, 43, 32, 44, 48, 16, 3, 31, 31, 9, 49, 25, 49, 39, 15, 50, 5, 21, 42, 37, 11, 47, 5, 30, 23, 36, 25, 33, 15, 41, 11, 10, 7, 11, 17, 32, 24, 49, 26, 41, 37, 23, 25, 26, 22, 18, 31, 2, 42, 12, 24, 15, 47, 48, 43, 49, 40, 0, 27, 12, 48, 3, 7, 36, 47, 8, 29, 34, 19, 8, 47, 20, 23, 30, 13, 21]
[19, 41, 9, 5, 11, 28, 37, 21, 46, 22, 35, 6, 36, 26, 20, 41, 11, 50, 2, 4, 31, 41, 8, 44, 20, 50, 28, 25, 47, 3, 22, 24, 37, 7, 22, 39, 27, 4, 42, 31, 18, 37, 50, 14, 37, 49, 34, 0, 35, 37, 48, 45, 2, 44, 48, 35, 30, 47, 10, 14, 43, 28, 38, 34, 39, 0, 5, 35, 17, 22, 32, 44, 28, 13, 24, 27, 43, 37, 6, 17, 46, 43, 8, 26, 31, 19, 6, 23, 49, 22, 50, 27, 20, 36, 1, 2, 43, 22, 11, 18, 50, 2, 30, 11, 48, 34, 12, 9, 23, 36, 20, 3, 26, 29, 32, 5, 16, 40, 8, 42, 20, 14, 17, 27, 49, 39, 31, 27, 1, 45, 0, 33, 41]
[39, 37, 20, 37, 27, 49, 43, 20, 34, 49, 24, 34, 50, 40, 47, 48, 6, 37, 34, 33, 9, 27, 42, 38, 30, 45, 27, 8, 29, 20, 37, 12, 9, 29, 13, 41, 47, 22, 32, 2, 50, 23, 30, 47, 16, 34, 31, 35, 0, 21, 3, 11, 27, 1, 28, 31, 25, 27, 11, 17, 1, 13, 22, 40, 46, 40, 38, 21, 16, 19, 16, 41, 30, 44, 14, 27, 25, 27, 6, 21, 25, 18, 35, 30, 49, 37, 26, 48, 3, 41, 16, 16, 11, 21, 31, 26, 12, 7, 49, 10, 25, 21, 19, 40, 1, 4, 17, 37, 12, 28, 38, 2, 49, 48, 11, 29, 13, 35, 38, 16, 0, 18, 38, 9, 0, 19, 40, 13, 22, 34, 15, 45, 44]
[2, 25, 3, 36, 21, 45, 16, 1, 36, 35, 34, 33, 2, 13, 36, 46, 9, 13, 35, 2, 27, 18, 19, 31, 47, 42, 15, 15, 33, 10, 43, 48, 27, 6, 39, 21, 42, 34, 35, 41, 20, 0, 44, 12, 37, 48, 3, 37, 21, 0, 7, 40, 34, 12, 44, 50, 34, 3, 38, 40, 11, 11, 16, 49, 49, 33, 1, 19, 11, 43, 39, 39, 22, 27, 39, 21, 4, 37, 22, 46, 25, 2, 16, 40, 43, 16, 26, 3, 24, 44, 50, 3, 33, 13, 35, 6, 28, 45, 50, 37, 47, 17, 0, 0, 27, 15, 21, 20, 31, 26, 40, 34, 24, 20, 31, 27, 21, 16, 10, 43, 43, 15, 18, 16, 25, 23, 23, 39, 18, 23, 20, 35, 46]
[15, 29, 3, 29, 8, 10, 44, 46, 2, 21, 43, 45, 25, 37, 38, 11, 11, 27, 11, 49, 21, 17, 29, 43, 12, 44, 38, 49, 22, 47, 47, 25, 48, 40, 31, 43, 33, 7, 9, 12, 50, 27, 11, 18, 16, 23, 38, 48, 3, 7, 0, 34, 23, 19, 45, 11, 7, 28, 34, 17, 31, 30, 26, 45, 28, 20, 48, 17, 24, 18, 8, 39, 35, 3, 42, 34, 17, 34, 22, 17, 25, 7, 1, 10, 17, 21, 46, 4, 29, 35, 40, 37, 39, 27, 2, 31, 33, 9, 15, 41, 30, 1, 22, 34, 35, 17, 16, 10, 16, 38, 48, 38, 30, 35, 6, 15, 37, 5, 25, 7, 8, 7, 30, 8, 31, 44, 7, 14, 37, 8, 29, 36, 4]
[11, 18, 14, 17, 20, 15, 21, 37, 15, 46, 32, 44, 22, 7, 5, 18, 20, 8, 20, 47, 1, 36, 36, 16, 15, 15, 6, 20, 26, 17, 5, 5, 33, 43, 0, 18, 15, 38, 21, 19, 14, 3, 41, 18, 27, 6, 6, 45, 11, 40, 34, 0, 32, 42, 48, 3, 11, 19, 24, 3, 7, 39, 39, 19, 50, 5, 2, 9, 7, 31, 35, 4, 31, 22, 8, 23, 7, 30, 45, 25, 39, 24, 33, 32, 46, 4, 39, 35, 26, 17, 2, 49, 18, 35, 2, 25, 37, 33, 36, 21, 39, 2, 38, 2, 24, 3, 24, 35, 48, 45, 7, 32, 19, 10, 12, 22, 6, 21, 37, 0, 6, 10, 27, 28, 11, 34, 46, 5, 45, 9, 31, 37, 27]
[17, 22, 19, 15, 40, 25, 13, 36, 38, 44, 13, 45, 4, 48, 14, 38, 28, 39, 17, 15, 28, 6, 50, 33, 3, 36, 8, 12, 26, 32, 21, 12, 42, 49, 2, 12, 21, 4, 40, 4, 7, 26, 33, 16, 2, 26, 25, 2, 27, 34, 23, 32, 0, 8, 15, 16, 36, 49, 2, 44, 22, 49, 36, 24, 14, 40, 29, 3, 1, 14, 4, 18, 8, 5, 49, 50, 38, 48, 37, 10, 48, 47, 41, 26, 41, 50, 29, 9, 26, 34, 29, 10, 30, 34, 22, 0, 27, 17, 49, 40, 40, 11, 0, 0, 35, 46, 49, 22, 6, 7, 50, 30, 11, 37, 22, 19, 21, 27, 25, 0, 31, 30, 31, 42, 38, 32, 1, 8, 32, 41, 25, 50, 47]
[23, 10, 10, 15, 31, 12, 45, 30, 32, 30, 45, 38, 11, 0, 4, 23, 49, 11, 47, 43, 17, 39, 43, 9, 20, 12, 40, 33, 23, 10, 32, 21, 17, 26, 24, 23, 41, 38, 1, 13, 45, 11, 21, 15, 35, 27, 26, 44, 1, 12, 19, 42, 8, 0, 40, 38, 6, 31, 30, 0, 21, 20, 14, 9, 21, 13, 15, 14, 43, 34, 46, 49, 25, 33, 34, 39, 27, 45, 28, 40, 14, 0, 25, 24, 22, 11, 2, 19, 31, 34, 35, 17, 16, 30, 41, 48, 1, 24, 36, 43, 3, 6, 14, 6, 28, 42, 16, 25, 48, 36, 21, 18, 35, 4, 0, 23, 16, 33, 49, 38, 39, 44, 2, 16, 19, 37, 12, 32, 36, 30, 33, 33, 42]
[49, 30, 30, 4, 4, 31, 34, 30, 36, 10, 43, 35, 24, 12, 35, 25, 30, 13, 32, 43, 27, 0, 26, 20, 38, 46, 26, 40, 24, 44, 21, 22, 4, 3, 41, 43, 33, 26, 17, 48, 14, 22, 19, 26, 3, 37, 0, 48, 28, 44, 45, 48, 15, 40, 0, 26, 48, 39, 33, 11, 36, 0, 46, 21, 21, 17, 17, 14, 25, 19, 2, 39, 29, 13, 45, 46, 1, 21, 15, 30, 41, 0, 38, 7, 16, 4, 24, 41, 24, 9, 48, 50, 28, 6, 23, 36, 44, 3, 1, 24, 23, 41, 49, 22, 3, 9, 12, 2, 11, 16, 2, 39, 31, 13, 21, 7, 20, 4, 8, 18, 45, 44, 15, 14, 3, 32, 18, 35, 28, 12, 18, 28, 7]
[20, 50, 1, 26, 25, 33, 40, 36, 0, 49, 27, 14, 0, 24, 10, 8, 3, 22, 49, 9, 37, 6, 1, 29, 18, 13, 24, 46, 5, 38, 50, 10, 41, 39, 26, 21, 17, 24, 50, 50, 28, 25, 40, 20, 7, 28, 48, 35, 31, 50, 11, 3, 16, 38, 26, 0, 5, 13, 1, 47, 24, 0, 47, 25, 3, 45, 37, 25, 26, 47, 23, 3, 43, 41, 11, 13, 7, 43, 17, 45, 18, 45, 0, 33, 8, 22, 12, 45, 25, 42, 23, 21, 6, 41, 43, 19, 15, 30, 49, 12, 40, 6, 2, 3, 1, 48, 2, 36, 7, 32, 8, 29, 8, 48, 10, 16, 9, 11, 25, 43, 29, 4, 34, 33, 1, 10, 43, 5, 19, 26, 4, 11, 1]
[21, 15, 40, 40, 40, 21, 46, 11, 6, 16, 41, 24, 25, 38, 32, 39, 24, 44, 37, 6, 32, 48, 30, 11, 13, 21, 28, 16, 7, 15, 19, 43, 18, 31, 21, 15, 34, 41, 13, 14, 23, 15, 42, 14, 26, 25, 34, 30, 25, 34, 7, 11, 36, 6, 48, 5, 0, 26, 47, 4, 21, 20, 3, 7, 18, 15, 17, 49, 22, 20, 3, 6, 43, 19, 12, 42, 10, 5, 48, 8, 40, 25, 19, 33, 29, 37, 42, 37, 25, 21, 17, 35, 4, 15, 15, 22, 28, 12, 25, 28, 47, 46, 27, 23, 16, 5, 23, 38, 29, 45, 50, 32, 17, 8, 41, 2, 25, 20, 20, 48, 9, 18, 22, 23, 33, 22, 47, 20, 21, 15, 14, 46, 7]
[10, 35, 6, 13, 39, 15, 46, 48, 39, 19, 8, 3, 26, 40, 39, 40, 46, 43, 1, 21, 33, 11, 47, 14, 18, 10, 33, 10, 15, 48, 21, 37, 36, 43, 41, 33, 35, 20, 5, 42, 44, 17, 17, 41, 37, 25, 10, 47, 27, 3, 28, 19, 49, 31, 39, 13, 26, 0, 6, 44, 14, 23, 36, 46, 34, 42, 38, 9, 28, 15, 25, 3, 15, 24, 45, 50, 21, 15, 3, 18, 12, 0, 17, 6, 11, 15, 35, 20, 22, 33, 8, 25, 49, 21, 7, 22, 42, 0, 17, 21, 26, 17, 0, 6, 47, 41, 1, 15, 50, 21, 7, 24, 21, 44, 29, 43, 6, 45, 46, 5, 8, 8, 30, 50, 33, 23, 3, 20, 41, 4, 40, 48, 26]
[11, 42, 16, 4, 12, 14, 30, 28, 19, 7, 28, 22, 20, 22, 29, 1, 48, 37, 28, 48, 17, 3, 17, 19, 4, 17, 15, 26, 14, 0, 35, 43, 39, 1, 44, 45, 7, 29, 0, 28, 17, 17, 44, 25, 5, 36, 43, 10, 11, 38, 34, 24, 2, 30, 33, 1, 47, 6, 0, 12, 50, 38, 12, 40, 34, 12, 29, 25, 31, 10, 29, 33, 32, 34, 9, 30, 45, 16, 6, 9, 31, 22, 40, 2, 35, 23, 35, 4, 31, 31, 31, 16, 7, 33, 27, 32, 27, 34, 20, 43, 15, 38, 27, 20, 16, 32, 9, 14, 22, 26, 16, 19, 9, 44, 29, 17, 40, 24, 8, 8, 13, 47, 19, 34, 44, 21, 10, 46, 47, 4, 43, 10, 40]
[46, 38, 10, 7, 23, 27, 46, 41, 43, 6, 13, 35, 16, 46, 48, 1, 32, 18, 5, 3, 11, 3, 9, 4, 5, 19, 20, 50, 14, 34, 39, 9, 20, 39, 16, 23, 6, 35, 11, 44, 35, 44, 14, 17, 29, 6, 32, 14, 17, 40, 17, 3, 44, 0, 11, 47, 4, 44, 12, 0, 49, 35, 9, 48, 48, 0, 25, 29, 28, 50, 44, 5, 29, 21, 31, 49, 23, 3, 41, 3, 23, 45, 44, 12, 26, 33, 44, 10, 37, 41, 20, 26, 44, 34, 7, 34, 46, 17, 42, 23, 47, 7, 23, 43, 32, 8, 44, 25, 10, 0, 25, 45, 29, 25, 46, 47, 12, 17, 27, 46, 2, 1, 11, 37, 6, 5, 16, 2, 29, 31, 25, 38, 4]
[3, 39, 15, 15, 16, 40, 3, 46, 9, 7, 47, 15, 34, 41, 13, 5, 32, 32, 42, 43, 36, 37, 23, 3, 6, 40, 15, 5, 30, 26, 25, 11, 5, 39, 11, 41, 39, 37, 34, 36, 0, 20, 20, 3, 3, 27, 44, 43, 1, 11, 31, 7, 22, 21, 36, 24, 21, 14, 50, 49, 0, 38, 16, 17, 27, 43, 19, 17, 50, 46, 38, 32, 16, 31, 13, 43, 50, 30, 39, 31, 37, 6, 2, 14, 12, 27, 37, 47, 8, 6, 3, 49, 48, 38, 7, 34, 18, 50, 4, 25, 26, 39, 14, 9, 11, 40, 10, 17, 26, 23, 29, 36, 38, 46, 7, 13, 5, 29, 18, 18, 15, 16, 11, 40, 15, 45, 35, 0, 29, 27, 33, 45, 9]
[14, 37, 28, 42, 0, 33, 40, 47, 25, 35, 34, 48, 14, 48, 0, 45, 5, 31, 48, 41, 18, 16, 13, 24, 15, 50, 18, 5, 28, 11, 3, 16, 25, 7, 6, 9, 13, 31, 23, 45, 33, 29, 17, 46, 40, 15, 48, 28, 13, 11, 30, 39, 49, 20, 0, 0, 20, 23, 38, 35, 38, 0, 25, 47, 27, 25, 7, 31, 23, 28, 24, 26, 10, 36, 26, 26, 45, 6, 39, 40, 25, 21, 14, 28, 5, 40, 12, 27, 12, 5, 5, 23, 48, 49, 7, 17, 50, 17, 33, 9, 34, 37, 31, 24, 38, 39, 24, 19, 6, 50, 43, 17, 26, 39, 18, 30, 23, 39, 42, 47, 3, 0, 32, 18, 48, 12, 21, 28, 44, 1, 23, 42, 12]
[31, 16, 8, 48, 46, 16, 22, 12, 50, 25, 18, 31, 33, 14, 50, 20, 9, 31, 0, 21, 4, 9, 2, 47, 45, 37, 20, 13, 21, 50, 35, 16, 38, 18, 12, 45, 17, 23, 31, 24, 30, 46, 44, 39, 1, 6, 16, 38, 22, 16, 26, 39, 36, 14, 46, 47, 3, 36, 12, 9, 16, 25, 0, 17, 20, 0, 15, 4, 30, 6, 45, 12, 44, 10, 38, 28, 28, 7, 11, 16, 46, 27, 17, 38, 27, 3, 32, 13, 49, 43, 14, 21, 27, 29, 39, 0, 6, 42, 19, 41, 5, 10, 45, 1, 40, 29, 25, 50, 45, 19, 24, 45, 6, 43, 15, 17, 18, 28, 38, 27, 1, 10, 24, 43, 30, 3, 40, 50, 21, 34, 10, 29, 24]
[13, 19, 27, 25, 9, 0, 33, 34, 39, 31, 7, 10, 31, 9, 44, 1, 19, 30, 28, 48, 26, 6, 5, 25, 40, 33, 32, 41, 16, 42, 19, 15, 12, 47, 49, 14, 39, 18, 47, 47, 26, 17, 12, 27, 18, 20, 3, 34, 40, 49, 45, 19, 24, 9, 21, 25, 7, 46, 40, 48, 17, 47, 17, 0, 29, 13, 3, 20, 16, 3, 22, 31, 49, 6, 41, 22, 15, 7, 24, 26, 6, 25, 24, 29, 23, 7, 10, 41, 23, 46, 44, 17, 22, 26, 0, 20, 29, 8, 8, 36, 48, 22, 47, 37, 4, 37, 18, 34, 12, 47, 36, 37, 8, 27, 25, 47, 4, 32, 13, 33, 49, 25, 15, 2, 33, 33, 18, 38, 2, 27, 49, 0, 35]
[23, 16, 39, 50, 25, 16, 1, 33, 38, 25, 44, 3, 50, 2, 5, 25, 49, 44, 18, 47, 49, 1, 28, 10, 0, 14, 0, 43, 20, 16, 41, 37, 25, 0, 18, 38, 29, 26, 48, 28, 7, 20, 16, 48, 16, 18, 31, 39, 46, 49, 28, 50, 14, 21, 21, 3, 18, 34, 34, 48, 27, 27, 20, 29, 0, 34, 19, 41, 3, 47, 39, 48, 29, 21, 26, 5, 8, 0, 38, 38, 47, 18, 9, 15, 11, 36, 19, 2, 45, 18, 41, 40, 43, 7, 11, 33, 48, 7, 8, 39, 35, 24, 8, 47, 6, 39, 14, 46, 19, 15, 18, 35, 34, 39, 2, 47, 50, 2, 45, 17, 44, 42, 41, 3, 29, 18, 20, 26, 22, 6, 33, 24, 28]
[20, 14, 25, 7, 39, 11, 41, 25, 3, 39, 28, 44, 23, 10, 30, 7, 4, 5, 35, 30, 44, 14, 1, 12, 17, 14, 9, 41, 37, 43, 8, 1, 1, 48, 30, 0, 45, 37, 31, 46, 30, 1, 21, 28, 35, 23, 31, 0, 40, 33, 20, 5, 40, 13, 17, 45, 15, 42, 12, 0, 43, 25, 0, 13, 34, 0, 9, 31, 32, 42, 41, 26, 24, 35, 36, 4, 18, 37, 29, 34, 44, 44, 49, 18, 14, 40, 38, 21, 29, 37, 50, 3, 43, 50, 37, 19, 48, 41, 7, 43, 14, 9, 7, 29, 14, 7, 22, 4, 10, 24, 37, 26, 19, 47, 13, 16, 48, 11, 6, 10, 37, 19, 7, 34, 10, 39, 41, 37, 31, 32, 20, 11, 19]
[1, 18, 4, 32, 47, 44, 11, 12, 4, 19, 43, 15, 44, 9, 38, 31, 30, 18, 26, 19, 27, 43, 44, 5, 0, 50, 42, 49, 15, 8, 39, 1, 34, 12, 48, 47, 47, 33, 39, 34, 19, 30, 29, 23, 2, 35, 9, 5, 38, 1, 48, 2, 29, 15, 17, 37, 17, 38, 29, 25, 19, 7, 15, 3, 19, 9, 0, 21, 27, 45, 32, 36, 11, 1, 14, 33, 25, 47, 26, 13, 43, 30, 17, 25, 26, 0, 38, 39, 16, 41, 37, 46, 26, 18, 3, 38, 15, 13, 42, 18, 20, 2, 47, 47, 0, 21, 7, 13, 18, 31, 6, 38, 45, 23, 20, 41, 9, 41, 29, 43, 26, 2, 6, 30, 31, 30, 22, 46, 39, 16, 10, 44, 17]
[15, 19, 14, 14, 25, 7, 14, 14, 37, 33, 8, 24, 41, 49, 31, 16, 18, 16, 44, 13, 30, 5, 29, 1, 44, 13, 32, 13, 9, 24, 13, 12, 0, 23, 21, 42, 0, 22, 47, 12, 39, 28, 0, 25, 6, 44, 49, 35, 21, 19, 17, 9, 3, 14, 14, 25, 49, 9, 25, 29, 17, 31, 4, 20, 41, 31, 21, 0, 21, 32, 22, 22, 22, 36, 11, 39, 40, 16, 23, 19, 14, 45, 40, 20, 2, 11, 36, 11, 17, 8, 6, 37, 21, 0, 7, 47, 43, 48, 38, 29, 29, 19, 14, 5, 34, 44, 6, 50, 0, 16, 11, 43, 29, 4, 31, 45, 39, 32, 30, 2, 3, 37, 5, 2, 37, 16, 23, 22, 37, 5, 15, 30, 46]
