N1,N2,...,Nx
[6, 32, 16, 37, 15, 47, 49, 4, 4, 46, 28, 49, 29, 45, 24, 39, 28, 4, 6, 34, 42, 14, 33, 0, 1, 11, 50, 25, 31, 35, 46, 4, 26, 32, 42, 43, 17, 27, 16, 6, 32, 33, 20, 48, 42, 16, 48, 31, 21, 5, 20, 19, 18, 48, 26, 12, 16, 15, 2, 14, 9, 21, 18, 11, 3, 9, 19, 39, 3, 7, 23, 12, 14, 17, 3, 46, 1, 22, 38, 28, 48, 24, 21, 25, 7, 9, 9, 21, 38, 10, 0, 31, 17, 3, 34, 20, 39, 2, 14, 7, 1, 12, 7, 24, 20, 18, 3, 1, 32, 32, 17, 38, 15, 20, 50, 1, 38, 1, 31, 6, 40, 36, 11, 4, 39, 41, 3, 17, 43, 5, 19, 8, 22, 41, 7, 46, 40, 46, 38, 13, 34, 42, 15, 2, 29, 20, 11, 14, 15, 3, 24, 45, 25, 2, 21, 1, 11, 30, 44, 20, 33, 4, 18, 22, 47, 13, 41, 25, 0, 34, 33, 10, 25, 22, 37, 47, 49, 37, 29, 38, 27, 9, 25, 12, 11, 26, 30, 5, 43, 44, 1, 16, 1, 27, 1, 47, 15]
[26, 13, 30, 31, 36, 14, 15, 44, 29, 34, 29, 30, 50, 27, 50, 33, 40, 13, 0, 13, 34, 50, 40, 1, 0, 38, 25, 2, 28, 23, 39, 19, 37, 8, 50, 13, 21, 6, 8, 19, 33, 6, 34, 15, 47, 13, 7, 34, 6, 14, 43, 5, 40, 42, 15, 24, 25, 37, 48, 48, 2, 16, 19, 11, 8, 17, 46, 20, 47, 29, 37, 47, 9, 49, 39, 46, 33, 34, 15, 20, 2, 34, 7, 17, 28, 48, 25, 10, 13, 29, 39, 21, 21, 17, 36, 49, 18, 4, 47, 48, 0, 36, 6, 8, 25, 15, 21, 22, 22, 34, 41, 5, 30, 6, 43, 9, 45, 16, 6, 20, 23, 9, 23, 1, 39, 30, 33, 41, 25, 45, 22, 49, 22, 2, 17, 35, 34, 43, 24, 16, 6, 41, 45, 31, 30, 12, 47, 33, 50, 44, 34, 1, 8, 23, 40, 36, 42, 25, 33, 35, 47, 36, 19, 12, 9, 36, 46, 35, 30, 19, 32, 38, 18, 41, 23, 8, 41, 31, 49, 15, 5, 43, 30, 2, 0, 11, 3, 7, 5, 30, 9, 17, 28, 32, 31, 2, 7]
[24, 28, 43, 14, 7, 46, 22, 46, 6, 28, 15, 39, 8, 44, 9, 20, 17, 21, 44, 38, 45, 11, 44, 11, 38, 0, 33, 29, 21, 0, 38, 15, 16, 29, 47, 21, 46, 35, 14, 2, 23, 39, 29, 47, 15, 38, 49, 8, 0, 36, 44, 22, 36, 3, 34, 20, 34, 30, 42, 1, 21, 41, 45, 46, 38, 31, 34, 24, 0, 18, 20, 37, 36, 38, 0, 15, 0, 35, 22, 50, 30, 37, 45, 0, 14, 12, 35, 41, 33, 0, 4, 50, 27, 14, 22, 9, 12, 40, 33, 29, 33, 16, 33, 46, 6, 19, 13, 16, 14, 28, 48, 39, 40, 12, 35, 7, 39, 25, 9, 26, 40, 48, 34, 0, 46, 11, 3, 43, 13, 34, 7, 38, 42, 35, 3, 20, 40, 44, 39, 23, 19, 48, 3, 7, 0, 41, 25, 29, 26, 17, 42, 29, 3, 42, 50, 2, 43, 24, 32, 17, 13, 16, 46, 45, 24, 25, 20, 16, 14, 6, 40, 40, 39, 9, 29, 2, 46, 42, 41, 2, 30, 36, 14, 2, 27, 49, 25, 6, 47, 20, 9, 3, 38, 8, 40, 21, 7]
[12, 31, 0, 8, 6, 46, 7, 43, 41, 31, 8, 21, 47, 49, 31, 7, 32, 34, 30, 0, 37, 48, 43, 50, 25, 33, 0, 11, 39, 34, 28, 44, 5, 27, 28, 20, 40, 48, 21, 43, 40, 3, 35, 49, 39, 50, 28, 28, 28, 39, 28, 22, 34, 5, 21, 7, 31, 35, 34, 43, 41, 6, 23, 1, 47, 43, 40, 23, 48, 14, 34, 27, 27, 37, 3, 20, 44, 30, 6, 13, 5, 22, 12, 45, 10, 43, 3, 42, 32, 18, 35, 8, 17, 25, 47, 48, 32, 42, 46, 21, 26, 21, 30, 42, 30, 5, 4, 47, 35, 40, 49, 12, 23, 22, 50, 22, 45, 6, 31, 39, 42, 50, 1, 17, 48, 36, 45, 8, 36, 41, 10, 0, 50, 40, 7, 8, 34, 22, 29, 5, 24, 25, 47, 39, 37, 10, 34, 33, 6, 16, 12, 25, 15, 40, 34, 34, 14, 35, 45, 5, 9, 47, 13, 20, 13, 13, 9, 0, 41, 7, 24, 50, 3, 3, 13, 45, 4, 6, 23, 40, 24, 46, 26, 50, 26, 36, 9, 6, 30, 50, 28, 17, 28, 38, 14, 17, 32]
[10, 38, 6, 9, 33, 36, 40, 16, 14, 43, 1, 32, 19, 28, 8, 39, 13, 48, 34, 0, 22, 39, 28, 25, 2, 29, 11, 0, 39, 21, 46, 43, 32, 49, 2, 30, 12, 29, 0, 12, 20, 39, 12, 11, 24, 39, 26, 48, 36, 7, 50, 15, 42, 14, 49, 20, 34, 30, 4, 8, 45, 27, 38, 48, 13, 42, 24, 4, 44, 16, 35, 33, 36, 9, 24, 17, 21, 10, 48, 26, 46, 50, 6, 26, 3, 23, 45, 39, 26, 36, 33, 28, 15, 33, 6, 20, 0, 39, 0, 45, 47, 40, 41, 49, 37, 33, 36, 48, 34, 3, 22, 36, 23, 13, 46, 19, 25, 21, 46, 39, 42, 49, 42, 16, 19, 50, 44, 36, 29, 6, 35, 16, 11, 50, 17, 26, 42, 36, 32, 20, 4, 29, 29, 34, 17, 33, 43, 18, 46, 34, 21, 38, 10, 35, 15, 50, 2, 21, 19, 0, 16, 36, 0, 49, 7, 1, 33, 30, 18, 4, 4, 36, 26, 26, 15, 43, 31, 41, 46, 13, 6, 31, 48, 41, 25, 32, 17, 33, 27, 45, 2, 2, 9, 47, 17, 25, 13]
[13, 49, 13, 25, 47, 35, 12, 1, 12, 1, 47, 18, 43, 23, 44, 21, 21, 6, 43, 38, 40, 16, 40, 31, 28, 21, 39, 39, 0, 42, 32, 19, 4, 31, 40, 18, 39, 30, 15, 1, 15, 45, 14, 9, 5, 21, 32, 5, 16, 29, 45, 1, 0, 12, 20, 4, 50, 3, 22, 34, 28, 26, 10, 3, 24, 39, 4, 43, 5, 5, 11, 18, 6, 2, 12, 44, 34, 37, 43, 19, 34, 44, 50, 48, 37, 33, 19, 33, 45, 50, 33, 49, 18, 8, 47, 28, 34, 0, 30, 25, 0, 47, 42, 34, 37, 42, 23, 31, 48, 7, 22, 19, 11, 13, 42, 49, 18, 31, 29, 37, 36, 17, 50, 37, 30, 30, 23, 27, 42, 8, 29, 40, 50, 25, 7, 47, 50, 31, 31, 47, 13, 44, 44, 17, 18, 45, 26, 7, 4, 9, 13, 32, 1, 19, 36, 30, 10, 36, 43, 18, 50, 26, 19, 2, 17, 40, 43, 45, 20, 4, 35, 16, 7, 50, 36, 50, 10, 34, 46, 2, 15, 28, 24, 23, 7, 0, 4, 26, 21, 1, 36, 41, 30, 48, 0, 34, 31]
[38, 16, 43, 29, 32, 43, 37, 49, 11, 18, 40, 34, 9, 0, 39, 32, 23, 49, 15, 42, 13, 20, 49, 35, 23, 0, 34, 21, 42, 0, 45, 20, 28, 50, 27, 3, 2, 35, 28, 34, 49, 4, 40, 47, 25, 9, 9, 23, 35, 22, 21, 36, 47, 26, 5, 45, 25, 34, 2, 19, 43, 6, 8, 26, 17, 26, 36, 36, 16, 0, 46, 26, 19, 1, 50, 8, 13, 1, 36, 8, 18, 41, 28, 49, 42, 36, 42, 25, 8, 14, 46, 11, 12, 11, 1, 20, 41, 41, 49, 13, 37, 43, 37, 46, 14, 9, 25, 38, 31, 12, 45, 33, 8, 9, 2, 23, 24, 7, 2, 8, 25, 18, 44, 12, 19, 23, 13, 15, 12, 29, 7, 18, 7, 5, 34, 40, 28, 27, 15, 17, 25, 12, 6, 28, 19, 28, 38, 15, 32, 19, 48, 2, 23, 39, 21, 15, 35, 32, 0, 37, 37, 41, 48, 12, 8, 34, 40, 10, 38, 12, 10, 47, 2, 4, 48, 39, 12, 9, 11, 20, 16, 3, 6, 30, 34, 36, 41, 36, 34, 43, 35, 8, 37, 19, 4, 32, 6]
[2, 29, 34, 38, 40, 28, 32, 35, 18, 22, 50, 12, 40, 26, 15, 3, 9, 35, 30, 36, 3, 2, 9, 46, 39, 38, 28, 46, 32, 45, 0, 26, 12, 40, 9, 25, 23, 42, 46, 11, 34, 39, 30, 20, 26, 15, 7, 19, 0, 26, 20, 25, 41, 26, 43, 28, 43, 37, 38, 20, 7, 14, 27, 2, 39, 8, 25, 35, 31, 31, 28, 28, 38, 4, 0, 2, 41, 19, 2, 12, 5, 7, 28, 4, 50, 38, 20, 37, 19, 22, 17, 19, 37, 32, 11, 30, 13, 5, 3, 39, 23, 33, 2, 43, 48, 1, 31, 47, 25, 17, 47, 38, 22, 36, 37, 14, 46, 39, 26, 0, 4, 7, 1, 23, 17, 26, 39, 34, 50, 50, 43, 3, 4, 19, 37, 45, 22, 26, 33, 14, 26, 28, 38, 45, 9, 16, 42, 32, 35, 34, 10, 7, 20, 9, 6, 17, 41, 29, 44, 20, 39, 39, 10, 43, 39, 38, 44, 36, 15, 5, 33, 28, 26, 26, 39, 4, 5, 20, 20, 10, 10, 19, 41, 37, 24, 23, 22, 43, 49, 18, 18, 11, 35, 23, 14, 39, 26]
[5, 33, 6, 13, 1, 11, 39, 12, 9, 5, 22, 34, 25, 1, 32, 23, 37, 40, 30, 28, 29, 15, 15, 4, 19, 15, 44, 43, 19, 20, 26, 0, 9, 34, 35, 34, 23, 22, 29, 23, 8, 35, 40, 13, 5, 0, 47, 49, 4, 40, 10, 29, 49, 3, 23, 6, 22, 43, 27, 48, 38, 20, 38, 18, 12, 38, 26, 16, 3, 35, 25, 28, 25, 21, 4, 30, 21, 8, 20, 40, 21, 34, 33, 34, 4, 35, 14, 20, 41, 14, 20, 37, 48, 5, 8, 28, 50, 13, 48, 3, 6, 24, 3, 46, 46, 13, 44, 8, 14, 2, 46, 33, 1, 30, 41, 6, 24, 1, 38, 46, 18, 0, 13, 25, 11, 38, 28, 1, 6, 7, 36, 48, 36, 29, 20, 25, 48, 42, 16, 48, 9, 32, 33, 25, 26, 30, 2, 48, 49, 1, 35, 19, 28, 0, 1, 39, 36, 8, 6, 6, 27, 7, 44, 49, 31, 28, 34, 47, 31, 24, 37, 20, 38, 47, 14, 47, 48, 21, 2, 22, 49, 26, 50, 16, 39, 29, 39, 29, 3, 46, 25, 4, 32, 23, 3, 27, 35]
[28, 4, 33, 11, 9, 40, 37, 15, 36, 11, 26, 9, 34, 2, 16, 40, 27, 29, 7, 29, 5, 28, 17, 26, 37, 16, 5, 32, 4, 28, 12, 9, 0, 40, 0, 11, 33, 28, 19, 39, 31, 27, 21, 24, 38, 34, 18, 26, 28, 35, 35, 39, 32, 36, 37, 35, 37, 11, 49, 13, 0, 31, 1, 50, 20, 47, 36, 4, 21, 50, 9, 23, 5, 49, 11, 1, 42, 25, 50, 36, 0, 23, 39, 50, 30, 19, 40, 43, 20, 25, 38, 13, 23, 17, 40, 26, 29, 7, 40, 25, 15, 19, 24, 34, 1, 39, 21, 32, 5, 46, 26, 50, 33, 1, 27, 22, 6, 20, 2, 18, 43, 0, 29, 20, 12, 4, 19, 40, 17, 2, 10, 3, 19, 21, 27, 39, 1, 22, 3, 17, 42, 45, 50, 5, 4, 8, 10, 11, 5, 7, 33, 6, 42, 34, 21, 5, 27, 7, 4, 34, 11, 23, 11, 27, 42, 27, 44, 22, 25, 50, 8, 33, 15, 0, 42, 20, 18, 12, 1, 13, 10, 42, 27, 18, 17, 30, 49, 2, 33, 15, 2, 30, 31, 24, 22, 18, 25]
[31, 42, 10, 48, 13, 15, 19, 43, 27, 7, 43, 47, 20, 9, 8, 1, 32, 15, 11, 39, 25, 36, 48, 32, 8, 29, 27, 49, 31, 50, 40, 34, 40, 0, 26, 9, 28, 0, 22, 18, 19, 8, 26, 42, 16, 22, 16, 30, 4, 0, 45, 14, 8, 23, 29, 16, 36, 46, 12, 7, 42, 31, 0, 44, 16, 3, 35, 2, 20, 30, 39, 21, 0, 16, 44, 32, 36, 18, 25, 11, 4, 18, 8, 1, 33, 30, 16, 5, 32, 7, 26, 18, 24, 43, 40, 16, 8, 32, 11, 32, 20, 45, 42, 16, 36, 10, 19, 28, 12, 11, 5, 14, 28, 11, 41, 32, 18, 46, 26, 30, 11, 15, 26, 35, 9, 50, 32, 32, 12, 9, 11, 47, 43, 44, 3, 11, 12, 4, 44, 17, 16, 10, 4, 44, 41, 19, 11, 21, 23, 9, 17, 19, 34, 38, 25, 23, 26, 17, 45, 30, 24, 50, 25, 5, 22, 15, 29, 3, 42, 2, 6, 13, 22, 49, 37, 46, 37, 40, 48, 32, 48, 29, 35, 8, 26, 6, 48, 3, 11, 18, 25, 18, 40, 9, 25, 4, 48]
[43, 37, 30, 1, 30, 33, 32, 19, 39, 29, 38, 48, 39, 41, 48, 50, 13, 14, 23, 18, 46, 41, 24, 42, 50, 47, 28, 2, 40, 27, 9, 35, 0, 26, 0, 40, 0, 47, 49, 2, 46, 28, 45, 8, 16, 36, 5, 43, 40, 2, 42, 4, 21, 31, 49, 32, 20, 29, 19, 25, 25, 23, 13, 3, 25, 13, 16, 15, 12, 39, 15, 49, 34, 19, 39, 12, 2, 37, 6, 30, 50, 15, 8, 30, 25, 8, 20, 37, 2, 44, 11, 8, 49, 37, 4, 15, 21, 11, 37, 48, 34, 38, 27, 46, 48, 7, 1, 17, 17, 1, 33, 34, 11, 13, 35, 49, 2, 36, 20, 3, 35, 1, 33, 10, 8, 29, 9, 46, 40, 28, 10, 16, 14, 17, 14, 20, 36, 33, 24, 6, 48, 30, 10, 23, 3, 26, 17, 19, 25, 24, 38, 29, 44, 19, 27, 33, 13, 37, 17, 26, 9, 1, 35, 39, 9, 3, 43, 25, 2, 1, 30, 14, 43, 4, 8, 18, 28, 27, 29, 37, 39, 41, 41, 40, 3, 27, 12, 35, 38, 18, 33, 31, 40, 41, 22, 30, 41]
[41, 8, 22, 36, 40, 33, 17, 21, 47, 47, 40, 46, 3, 37, 43, 42, 4, 50, 26, 6, 2, 15, 18, 43, 13, 21, 20, 30, 18, 3, 25, 34, 11, 9, 40, 0, 47, 39, 31, 32, 5, 45, 45, 46, 22, 29, 33, 13, 49, 31, 0, 2, 19, 13, 13, 12, 23, 31, 19, 37, 34, 0, 30, 43, 16, 44, 36, 30, 6, 19, 38, 26, 4, 42, 39, 25, 47, 47, 4, 19, 30, 15, 21, 19, 3, 18, 32, 16, 41, 16, 40, 12, 18, 28, 4, 3, 46, 42, 38, 19, 0, 9, 9, 18, 10, 11, 6, 14, 42, 9, 8, 12, 20, 14, 10, 49, 24, 26, 21, 45, 1, 38, 16, 47, 21, 22, 42, 3, 33, 25, 11, 10, 6, 50, 25, 10, 12, 4, 45, 32, 26, 5, 6, 29, 48, 17, 45, 36, 8, 24, 0, 10, 10, 0, 12, 37, 47, 5, 26, 10, 3, 36, 37, 19, 46, 17, 5, 24, 36, 20, 3, 19, 3, 2, 0, 23, 6, 43, 18, 34, 50, 10, 23, 2, 10, 20, 12, 22, 35, 20, 46, 29, 48, 40, 15, 49, 35]
[4, 17, 45, 22, 34, 9, 26, 3, 1, 3, 44, 49, 48, 41, 5, 32, 2, 31, 25, 47, 27, 48, 45, 17, 21, 46, 40, 12, 39, 2, 23, 23, 33, 28, 0, 47, 0, 28, 14, 29, 48, 49, 30, 12, 27, 2, 37, 19, 22, 1, 49, 1, 12, 25, 7, 50, 31, 12, 34, 9, 8, 42, 38, 27, 43, 48, 6, 23, 18, 46, 29, 43, 23, 39, 45, 32, 9, 20, 30, 20, 34, 21, 48, 24, 6, 0, 8, 10, 7, 5, 44, 42, 6, 12, 29, 7, 16, 49, 8, 35, 17, 6, 15, 10, 47, 19, 42, 10, 47, 18, 7, 31, 46, 18, 6, 17, 40, 49, 39, 11, 28, 38, 29, 28, 34, 40, 17, 28, 46, 0, 3, 10, 12, 22, 30, 16, 43, 23, 35, 45, 35, 13, 46, 48, 8, 21, 33, 22, 37, 25, 49, 38, 37, 18, 9, 28, 36, 18, 42, 21, 35, 19, 5, 39, 45, 45, 36, 7, 14, 11, 23, 3, 27, 1, 27, 24, 32, 26, 25, 2, 1, 20, 13, 6, 15, 44, 3, 12, 23, 30, 41, 6, 8, 41, 22, 31, 22]
[21, 35, 44, 48, 50, 36, 35, 25, 43, 30, 9, 7, 37, 2, 23, 45, 21, 30, 22, 40, 27, 14, 48, 27, 6, 35, 48, 29, 30, 35, 42, 22, 28, 0, 47, 39, 28, 0, 11, 45, 40, 7, 46, 36, 22, 38, 32, 45, 26, 47, 8, 7, 13, 33, 45, 7, 15, 2, 50, 36, 46, 0, 13, 0, 11, 33, 10, 1, 7, 33, 30, 9, 14, 49, 47, 46, 31, 15, 32, 24, 48, 10, 29, 42, 17, 10, 8, 39, 4, 43, 24, 50, 2, 17, 42, 17, 48, 20, 19, 15, 8, 20, 28, 40, 10, 15, 19, 4, 10, 8, 8, 23, 34, 48, 43, 38, 43, 39, 48, 6, 40, 43, 42, 36, 29, 46, 31, 47, 7, 1, 21, 46, 27, 45, 23, 49, 38, 42, 48, 28, 41, 27, 40, 43, 50, 17, 43, 38, 12, 20, 1, 8, 6, 11, 18, 14, 4, 35, 14, 29, 12, 37, 45, 27, 1, 33, 10, 39, 4, 0, 35, 22, 17, 32, 4, 23, 34, 14, 25, 48, 14, 9, 7, 19, 50, 33, 2, 38, 45, 9, 48, 16, 3, 24, 36, 5, 10]
[44, 2, 28, 17, 13, 25, 38, 3, 11, 1, 29, 40, 11, 28, 41, 10, 11, 42, 12, 33, 48, 39, 14, 16, 8, 14, 21, 0, 15, 28, 46, 29, 19, 22, 49, 31, 14, 11, 0, 44, 47, 19, 18, 23, 23, 39, 17, 15, 2, 43, 13, 5, 11, 2, 6, 17, 30, 42, 27, 27, 4, 7, 42, 16, 25, 3, 41, 15, 3, 28, 5, 31, 45, 2, 20, 13, 26, 42, 29, 32, 27, 28, 38, 30, 0, 22, 21, 11, 25, 50, 46, 8, 24, 16, 19, 40, 13, 2, 32, 31, 16, 42, 20, 44, 19, 29, 44, 39, 30, 29, 34, 3, 1, 20, 0, 46, 24, 11, 8, 46, 19, 5, 32, 19, 2, 49, 28, 4, 38, 28, 34, 6, 20, 47, 37, 18, 4, 48, 50, 6, 12, 30, 16, 16, 6, 3, 36, 22, 48, 8, 34, 8, 6, 24, 14, 37, 42, 31, 40, 17, 31, 3, 2, 48, 21, 2, 38, 45, 22, 38, 37, 49, 9, 42, 33, 25, 27, 45, 42, 5, 20, 6, 0, 36, 1, 19, 39, 40, 39, 45, 12, 1, 43, 3, 32, 48, 50]
[27, 11, 40, 41, 35, 19, 4, 37, 8, 36, 34, 36, 22, 47, 21, 16, 13, 15, 35, 4, 2, 39, 33, 6, 19, 2, 43, 12, 1, 34, 11, 23, 39, 18, 2, 32, 29, 45, 44, 0, 6, 42, 43, 25, 46, 44, 37, 23, 4, 20, 21, 35, 35, 20, 14, 29, 50, 28, 19, 27, 36, 7, 16, 30, 9, 32, 32, 7, 11, 25, 20, 34, 44, 21, 11, 14, 45, 14, 2, 5, 47, 46, 38, 14, 45, 39, 17, 2, 2, 29, 32, 7, 39, 49, 36, 27, 8, 3, 9, 6, 29, 21, 44, 46, 0, 49, 36, 35, 34, 32, 4, 46, 9, 16, 47, 35, 11, 31, 36, 36, 33, 20, 50, 36, 33, 3, 43, 47, 49, 3, 36, 18, 43, 38, 44, 41, 48, 41, 9, 0, 1, 4, 4, 37, 44, 33, 23, 32, 45, 15, 36, 37, 5, 31, 5, 13, 37, 24, 40, 32, 42, 36, 50, 25, 18, 46, 30, 13, 42, 25, 1, 47, 50, 22, 40, 41, 18, 50, 16, 44, 40, 46, 34, 28, 17, 11, 6, 20, 9, 39, 6, 16, 42, 40, 39, 10, 4]
[19, 16, 28, 5, 42, 0, 39, 1, 36, 48, 46, 3, 47, 45, 19, 8, 20, 24, 8, 17, 45, 4, 36, 32, 33, 23, 40, 20, 15, 49, 34, 8, 31, 19, 46, 5, 48, 40, 47, 6, 0, 46, 15, 29, 26, 49, 37, 39, 9, 16, 35, 5, 14, 4, 13, 0, 24, 5, 11, 4, 16, 0, 37, 10, 34, 42, 34, 0, 21, 18, 46, 41, 43, 15, 37, 37, 5, 12, 29, 30, 23, 35, 7, 46, 46, 41, 35, 6, 6, 49, 39, 5, 15, 17, 13, 46, 31, 38, 44, 27, 13, 29, 17, 12, 25, 26, 32, 45, 46, 40, 38, 24, 14, 49, 39, 3, 41, 30, 38, 10, 19, 49, 12, 9, 45, 18, 49, 46, 8, 14, 6, 1, 41, 10, 19, 38, 39, 1, 0, 49, 40, 25, 50, 10, 43, 14, 11, 11, 9, 11, 18, 31, 29, 20, 25, 37, 10, 43, 3, 9, 18, 8, 17, 44, 50, 37, 14, 39, 43, 19, 15, 4, 49, 48, 44, 11, 46, 48, 19, 41, 27, 2, 24, 32, 45, 11, 3, 41, 12, 17, 0, 11, 23, 16, 47, 23, 19]
[13, 45, 25, 8, 36, 28, 31, 3, 32, 5, 33, 7, 41, 42, 17, 30, 16, 43, 17, 13, 18, 0, 26, 33, 6, 39, 3, 39, 45, 4, 39, 35, 27, 8, 28, 45, 49, 7, 19, 42, 46, 0, 31, 48, 19, 31, 49, 23, 35, 24, 40, 39, 31, 11, 5, 4, 3, 17, 5, 28, 12, 40, 38, 22, 41, 39, 28, 36, 50, 40, 46, 7, 48, 23, 26, 14, 5, 22, 2, 35, 39, 50, 38, 26, 1, 43, 49, 6, 44, 31, 27, 0, 17, 37, 44, 45, 6, 34, 9, 27, 50, 36, 7, 48, 14, 13, 20, 9, 34, 35, 24, 32, 29, 30, 13, 0, 31, 18, 5, 46, 2, 21, 6, 17, 37, 25, 47, 41, 46, 22, 37, 43, 48, 4, 38, 22, 45, 17, 49, 43, 21, 35, 32, 42, 8, 31, 24, 24, 45, 0, 17, 18, 29, 2, 16, 2, 38, 19, 2, 1, 21, 46, 6, 15, 1, 36, 48, 22, 8, 43, 47, 1, 50, 28, 8, 46, 12, 47, 23, 49, 9, 21, 24, 7, 41, 29, 13, 44, 42, 28, 34, 19, 32, 33, 38, 37, 20]
[27, 7, 42, 40, 24, 26, 17, 24, 25, 18, 10, 11, 43, 0, 47, 0, 9, 13, 41, 8, 33, 19, 23, 20, 34, 29, 35, 12, 14, 40, 30, 40, 21, 26, 45, 45, 30, 46, 18, 43, 15, 31, 0, 7, 48, 17, 30, 9, 44, 27, 5, 7, 1, 32, 2, 39, 33, 49, 7, 17, 3, 22, 46, 1, 12, 48, 28, 48, 14, 11, 25, 24, 8, 8, 27, 8, 15, 38, 43, 36, 49, 36, 15, 42, 11, 35, 36, 24, 21, 42, 7, 18, 2, 23, 22, 3, 8, 36, 36, 14, 22, 27, 41, 2, 22, 32, 1, 28, 36, 11, 45, 30, 4, 45, 37, 16, 18, 44, 32, 46, 13, 25, 45, 4, 29, 7, 48, 5, 23, 29, 25, 0, 3, 30, 32, 23, 3, 3, 23, 26, 35, 4, 43, 22, 46, 28, 13, 13, 25, 23, 37, 24, 31, 9, 41, 2, 0, 46, 17, 7, 41, 50, 43, 25, 35, 29, 44, 29, 34, 27, 1, 12, 15, 28, 26, 6, 19, 30, 29, 39, 36, 40, 11, 19, 2, 8, 42, 36, 26, 21, 18, 3, 46, 4, 35, 16, 1]
[1, 22, 35, 20, 35, 9, 8, 17, 49, 32, 22, 46, 1, 12, 11, 29, 22, 34, 3, 16, 28, 19, 30, 48, 15, 47, 49, 11, 9, 47, 20, 13, 24, 42, 8, 46, 12, 36, 23, 25, 29, 48, 7, 0, 48, 4, 22, 28, 44, 21, 26, 10, 37, 26, 29, 13, 4, 29, 15, 32, 40, 22, 9, 39, 4, 30, 17, 10, 49, 10, 20, 38, 46, 45, 20, 0, 5, 34, 10, 31, 38, 45, 29, 7, 20, 33, 22, 12, 9, 34, 11, 32, 18, 0, 18, 17, 5, 34, 18, 14, 33, 24, 39, 50, 9, 13, 21, 0, 19, 7, 47, 17, 41, 22, 13, 31, 6, 26, 42, 48, 42, 2, 4, 16, 31, 12, 37, 50, 16, 9, 28, 12, 16, 0, 45, 39, 14, 32, 46, 9, 23, 10, 45, 44, 33, 35, 34, 28, 5, 25, 31, 41, 47, 43, 43, 5, 3, 46, 18, 33, 42, 39, 0, 42, 19, 15, 29, 2, 48, 21, 15, 0, 5, 31, 44, 6, 48, 5, 47, 6, 9, 36, 40, 26, 25, 32, 35, 0, 28, 16, 12, 17, 37, 26, 6, 36, 44]
[50, 22, 44, 40, 8, 28, 24, 10, 9, 25, 34, 4, 25, 48, 36, 15, 23, 27, 9, 32, 36, 18, 39, 42, 47, 15, 39, 24, 5, 25, 26, 5, 38, 16, 16, 22, 27, 22, 23, 46, 26, 19, 48, 48, 0, 46, 1, 45, 9, 30, 3, 33, 13, 32, 31, 35, 18, 7, 14, 17, 50, 14, 39, 1, 44, 23, 43, 17, 37, 42, 19, 17, 0, 15, 3, 45, 42, 6, 44, 38, 36, 14, 33, 31, 49, 42, 29, 41, 33, 14, 24, 11, 36, 14, 28, 11, 45, 33, 50, 36, 11, 35, 31, 17, 24, 13, 12, 10, 9, 20, 1, 42, 21, 50, 22, 11, 39, 26, 2, 8, 42, 14, 46, 17, 41, 47, 50, 16, 41, 44, 26, 49, 31, 19, 39, 48, 31, 5, 14, 33, 24, 13, 8, 29, 19, 3, 17, 35, 47, 31, 11, 17, 23, 4, 22, 13, 6, 49, 2, 29, 39, 20, 42, 43, 3, 43, 36, 40, 15, 46, 15, 8, 31, 32, 11, 15, 24, 14, 48, 33, 49, 6, 5, 24, 44, 45, 2, 1, 12, 3, 21, 50, 20, 31, 46, 23, 21]
[49, 7, 27, 16, 0, 19, 20, 27, 24, 31, 21, 0, 25, 29, 49, 19, 35, 24, 3, 1, 25, 28, 13, 16, 13, 38, 50, 39, 21, 9, 15, 0, 34, 22, 36, 29, 2, 38, 39, 44, 49, 31, 17, 4, 46, 0, 39, 45, 42, 33, 27, 34, 23, 20, 41, 29, 23, 0, 40, 7, 17, 7, 46, 35, 31, 35, 24, 36, 11, 8, 45, 19, 22, 18, 37, 12, 34, 40, 5, 41, 0, 1, 26, 48, 0, 33, 39, 44, 31, 24, 12, 32, 36, 46, 48, 18, 45, 1, 15, 37, 27, 41, 15, 41, 45, 11, 35, 40, 43, 39, 41, 43, 21, 33, 33, 1, 19, 40, 17, 8, 13, 36, 20, 35, 27, 26, 46, 39, 12, 18, 20, 33, 3, 40, 47, 41, 39, 20, 9, 50, 16, 0, 4, 43, 35, 3, 28, 9, 40, 48, 35, 7, 28, 7, 22, 7, 18, 33, 32, 2, 31, 50, 41, 7, 23, 10, 18, 2, 25, 12, 15, 48, 4, 8, 46, 50, 42, 4, 25, 20, 50, 31, 1, 45, 36, 48, 28, 49, 41, 33, 20, 5, 17, 9, 33, 36, 36]
