N1,N2,...,Nx
[31, 33, 34, 14, 12, 30, 43, 39, 5, 36, 22, 17, 33, 12, 1, 39, 7, 11, 28, 39, 30, 22, 29, 0, 24, 14, 42, 2, 40, 6, 40, 0, 40, 31, 11, 29, 45, 2, 22, 31, 23, 10, 39, 40, 37, 22, 19, 28, 44, 47, 36, 44, 11, 45, 26, 2, 41, 21, 1, 46, 18, 2, 31, 32, 15, 25, 0, 30, 20, 2, 39, 46, 9, 37, 14, 32, 13, 33, 25, 13, 22, 38, 6, 6, 47, 26, 6, 16, 15, 32, 42, 10, 7, 38, 35, 27, 31, 50, 24, 7, 31, 0, 10, 8, 27, 2, 44, 19, 34, 15, 28, 9, 6, 15, 47, 19, 15, 50, 38, 20, 39, 8, 22, 47, 21, 11, 20, 20, 1, 24, 42, 29, 38, 38, 35, 43, 38, 44, 5, 42, 48, 43, 13, 8, 50, 10, 15, 12, 0, 11, 27, 30, 2, 48, 5, 13, 50, 32, 36, 36, 42, 1, 34, 10, 33, 31, 48, 39, 11, 13, 46, 42, 12, 31, 35, 19, 42, 32, 11, 49, 36, 34, 50, 23, 50, 7, 3, 30, 12, 24, 4, 39, 30, 22, 45, 42, 25, 26, 49]
[17, 24, 15, 26, 49, 12, 19, 21, 46, 25, 35, 46, 2, 23, 36, 0, 17, 43, 36, 20, 5, 50, 33, 24, 0, 49, 32, 29, 32, 47, 20, 40, 16, 30, 9, 12, 10, 11, 37, 19, 37, 4, 31, 4, 19, 47, 31, 34, 32, 18, 5, 36, 11, 10, 19, 42, 29, 34, 7, 47, 21, 33, 20, 0, 4, 39, 33, 20, 11, 31, 38, 3, 1, 16, 5, 49, 25, 16, 17, 13, 8, 18, 35, 5, 20, 6, 21, 31, 0, 50, 5, 25, 1, 42, 26, 36, 5, 37, 36, 43, 41, 14, 37, 39, 15, 1, 3, 0, 34, 34, 1, 49, 31, 15, 26, 7, 48, 35, 21, 34, 0, 10, 33, 24, 22, 27, 13, 34, 49, 18, 12, 11, 3, 12, 39, 47, 11, 26, 7, 31, 50, 31, 31, 44, 46, 19, 1, 23, 24, 15, 32, 25, 42, 41, 19, 43, 45, 15, 6, 12, 15, 5, 28, 3, 20, 50, 16, 31, 12, 24, 44, 38, 1, 20, 16, 50, 45, 34, 40, 7, 29, 43, 37, 14, 20, 0, 14, 43, 10, 29, 13, 20, 23, 6, 45, 30, 18, 23, 46]
[28, 44, 28, 2, 45, 20, 10, 7, 39, 17, 45, 14, 15, 44, 5, 50, 33, 6, 49, 49, 25, 2, 50, 14, 49, 0, 18, 33, 8, 27, 6, 33, 5, 34, 40, 18, 32, 3, 31, 28, 16, 0, 34, 29, 16, 33, 20, 1, 7, 12, 23, 4, 28, 48, 28, 13, 49, 28, 46, 1, 12, 12, 39, 1, 35, 5, 3, 40, 35, 22, 38, 48, 5, 13, 47, 1, 33, 39, 37, 34, 12, 6, 45, 5, 24, 12, 44, 24, 41, 40, 0, 21, 15, 8, 10, 5, 37, 13, 37, 41, 5, 12, 39, 1, 19, 26, 3, 43, 2, 7, 27, 2, 15, 20, 4, 1, 43, 29, 43, 11, 30, 31, 13, 19, 28, 19, 43, 49, 32, 7, 2, 9, 48, 50, 11, 39, 7, 26, 10, 49, 10, 21, 23, 18, 50, 21, 8, 15, 14, 22, 34, 36, 6, 28, 25, 46, 41, 5, 0, 22, 8, 29, 29, 38, 34, 43, 13, 21, 4, 16, 26, 43, 30, 24, 19, 7, 24, 9, 20, 35, 40, 16, 34, 42, 14, 18, 1, 17, 25, 33, 12, 38, 2, 35, 47, 38, 19, 19, 11]
[7, 31, 28, 35, 13, 15, 47, 13, 31, 13, 26, 21, 18, 29, 42, 44, 49, 14, 24, 14, 38, 29, 32, 42, 32, 18, 0, 19, 35, 40, 22, 33, 38, 32, 6, 5, 9, 48, 21, 39, 6, 43, 41, 1, 47, 8, 45, 48, 1, 19, 22, 50, 36, 27, 50, 19, 24, 38, 15, 20, 3, 27, 26, 45, 48, 37, 11, 19, 18, 30, 9, 21, 46, 23, 44, 18, 31, 37, 25, 23, 24, 44, 24, 24, 30, 34, 23, 12, 5, 5, 31, 5, 47, 37, 26, 50, 18, 4, 14, 42, 28, 34, 39, 24, 13, 38, 23, 34, 2, 40, 40, 23, 4, 46, 37, 19, 18, 10, 42, 16, 28, 18, 33, 17, 40, 8, 44, 10, 11, 30, 21, 46, 5, 38, 35, 22, 20, 33, 12, 31, 13, 29, 16, 34, 21, 32, 3, 0, 49, 10, 25, 34, 4, 16, 48, 27, 39, 3, 2, 12, 21, 35, 29, 21, 28, 27, 5, 8, 37, 16, 31, 47, 38, 44, 6, 45, 36, 3, 34, 45, 34, 50, 24, 31, 37, 22, 6, 37, 10, 4, 2, 14, 4, 0, 25, 25, 17, 16, 1]
[21, 10, 27, 16, 22, 34, 13, 40, 24, 45, 13, 42, 25, 49, 16, 29, 22, 32, 1, 7, 29, 45, 44, 2, 29, 33, 19, 0, 45, 19, 48, 21, 26, 12, 12, 40, 29, 26, 41, 1, 7, 6, 18, 34, 46, 34, 11, 49, 19, 40, 23, 8, 28, 35, 0, 11, 12, 27, 16, 26, 43, 23, 12, 19, 42, 17, 30, 19, 49, 46, 16, 37, 28, 41, 27, 45, 2, 48, 43, 37, 3, 49, 9, 9, 4, 28, 7, 7, 17, 20, 25, 0, 46, 18, 45, 6, 7, 19, 22, 39, 11, 33, 27, 13, 11, 2, 42, 13, 21, 3, 46, 39, 5, 50, 11, 23, 11, 36, 29, 6, 35, 22, 37, 10, 19, 3, 42, 37, 41, 9, 40, 35, 6, 11, 31, 14, 46, 8, 33, 28, 39, 50, 26, 13, 7, 27, 8, 12, 28, 18, 14, 36, 50, 12, 23, 9, 25, 8, 17, 7, 4, 47, 14, 26, 15, 21, 14, 38, 14, 40, 31, 5, 6, 29, 41, 21, 7, 43, 33, 10, 37, 11, 48, 14, 35, 39, 30, 28, 47, 47, 30, 42, 2, 39, 4, 20, 41, 9, 41]
[36, 34, 8, 36, 15, 49, 16, 15, 22, 17, 10, 28, 33, 17, 24, 34, 0, 41, 17, 34, 44, 31, 28, 40, 32, 8, 35, 45, 0, 42, 27, 15, 48, 4, 7, 12, 19, 25, 12, 5, 40, 21, 49, 50, 6, 22, 8, 34, 7, 1, 7, 19, 33, 5, 16, 25, 49, 19, 29, 24, 15, 37, 33, 16, 5, 34, 12, 31, 3, 38, 41, 45, 19, 24, 4, 21, 40, 17, 22, 50, 30, 5, 16, 25, 39, 27, 2, 2, 45, 14, 30, 31, 4, 37, 4, 2, 43, 0, 1, 6, 46, 48, 14, 31, 4, 31, 8, 3, 11, 13, 37, 50, 26, 28, 48, 47, 41, 49, 34, 9, 12, 25, 8, 48, 39, 43, 16, 33, 25, 45, 45, 6, 43, 29, 2, 27, 44, 21, 14, 12, 44, 16, 30, 25, 12, 22, 14, 45, 28, 11, 21, 9, 26, 49, 50, 38, 37, 28, 11, 13, 15, 5, 23, 21, 9, 37, 13, 3, 33, 48, 34, 32, 42, 27, 29, 14, 6, 13, 8, 28, 40, 18, 35, 13, 50, 24, 35, 10, 24, 48, 13, 50, 10, 49, 22, 23, 3, 48, 49]
[41, 37, 43, 17, 20, 29, 21, 1, 38, 8, 35, 35, 28, 39, 2, 5, 45, 33, 45, 29, 4, 19, 48, 6, 47, 27, 40, 19, 42, 0, 13, 3, 5, 15, 48, 31, 31, 13, 21, 49, 6, 13, 43, 47, 22, 45, 28, 31, 25, 22, 49, 44, 0, 14, 17, 25, 31, 10, 26, 3, 30, 49, 21, 21, 18, 20, 0, 36, 48, 17, 20, 4, 2, 26, 18, 26, 0, 5, 43, 22, 14, 23, 44, 43, 4, 33, 36, 32, 19, 9, 10, 42, 1, 16, 20, 18, 9, 17, 22, 41, 30, 19, 14, 48, 21, 15, 46, 35, 26, 45, 4, 49, 34, 35, 20, 46, 9, 16, 13, 12, 41, 20, 10, 9, 22, 22, 4, 18, 39, 17, 13, 2, 30, 32, 33, 0, 16, 46, 44, 33, 41, 15, 47, 22, 10, 18, 42, 22, 15, 1, 16, 23, 15, 21, 30, 22, 2, 43, 40, 3, 24, 27, 37, 32, 27, 12, 22, 44, 47, 33, 13, 30, 8, 34, 6, 30, 47, 1, 35, 41, 30, 15, 17, 14, 26, 40, 23, 49, 29, 32, 19, 27, 16, 50, 8, 34, 14, 26, 23]
[13, 39, 40, 27, 41, 7, 36, 33, 7, 15, 27, 0, 47, 21, 12, 26, 28, 28, 3, 8, 38, 23, 42, 40, 20, 6, 22, 48, 27, 13, 0, 6, 50, 11, 45, 50, 18, 6, 8, 28, 34, 33, 3, 33, 49, 11, 13, 1, 33, 38, 36, 29, 3, 8, 39, 8, 1, 14, 23, 12, 11, 40, 5, 8, 23, 48, 26, 50, 27, 46, 25, 40, 0, 7, 37, 15, 35, 12, 23, 16, 48, 44, 14, 41, 42, 37, 46, 33, 25, 50, 46, 46, 40, 30, 15, 13, 5, 45, 44, 21, 5, 5, 30, 7, 0, 3, 47, 6, 47, 5, 47, 4, 4, 38, 19, 8, 1, 23, 8, 2, 18, 35, 31, 49, 30, 17, 37, 12, 37, 48, 33, 21, 30, 22, 14, 4, 14, 6, 32, 10, 9, 20, 49, 3, 46, 44, 17, 39, 37, 27, 4, 43, 9, 8, 38, 33, 48, 30, 39, 17, 24, 41, 2, 10, 50, 40, 0, 39, 18, 24, 17, 36, 37, 48, 19, 11, 26, 3, 13, 17, 18, 42, 49, 34, 49, 35, 8, 32, 49, 20, 46, 7, 4, 20, 43, 47, 30, 30, 3]
[30, 15, 39, 9, 19, 49, 9, 40, 35, 49, 2, 43, 2, 21, 18, 49, 11, 41, 22, 37, 11, 35, 22, 0, 40, 33, 33, 21, 15, 3, 6, 0, 15, 35, 50, 8, 10, 15, 48, 28, 46, 1, 24, 0, 39, 38, 9, 21, 1, 31, 23, 2, 50, 4, 27, 42, 48, 44, 23, 33, 2, 19, 16, 43, 17, 12, 13, 4, 34, 11, 27, 19, 22, 9, 1, 23, 1, 10, 18, 47, 26, 49, 1, 45, 24, 49, 12, 39, 50, 19, 24, 47, 2, 21, 6, 46, 49, 32, 8, 5, 14, 48, 48, 39, 4, 50, 23, 42, 26, 23, 46, 2, 27, 17, 4, 44, 4, 40, 25, 29, 14, 30, 7, 18, 16, 9, 44, 1, 48, 33, 45, 22, 7, 8, 29, 9, 20, 7, 48, 42, 22, 36, 22, 35, 30, 11, 19, 16, 28, 37, 48, 2, 31, 43, 14, 23, 30, 5, 14, 16, 42, 46, 10, 7, 2, 36, 7, 4, 46, 18, 20, 3, 29, 15, 16, 40, 35, 22, 10, 40, 2, 1, 23, 17, 10, 20, 27, 46, 15, 15, 8, 5, 6, 23, 50, 25, 47, 43, 1]
[2, 21, 2, 30, 26, 3, 1, 19, 32, 35, 2, 37, 20, 41, 39, 32, 26, 19, 35, 44, 4, 4, 19, 40, 16, 5, 38, 26, 48, 5, 50, 15, 0, 28, 40, 29, 47, 32, 8, 10, 40, 19, 37, 16, 4, 16, 40, 3, 36, 21, 5, 36, 47, 50, 46, 17, 14, 41, 5, 20, 50, 31, 15, 39, 45, 17, 17, 32, 25, 1, 34, 1, 26, 4, 3, 0, 17, 12, 31, 48, 8, 9, 3, 20, 50, 17, 23, 13, 1, 28, 3, 20, 35, 5, 19, 5, 44, 13, 42, 3, 24, 3, 43, 9, 49, 25, 20, 20, 28, 4, 33, 20, 18, 10, 29, 17, 10, 28, 9, 11, 14, 15, 17, 1, 37, 17, 43, 11, 33, 12, 38, 11, 6, 1, 49, 21, 47, 2, 0, 22, 24, 2, 17, 42, 0, 8, 11, 26, 18, 5, 5, 14, 29, 9, 5, 25, 2, 9, 2, 31, 43, 12, 30, 15, 5, 44, 37, 17, 6, 23, 17, 29, 7, 12, 42, 45, 49, 3, 17, 22, 33, 26, 39, 33, 6, 42, 31, 14, 4, 13, 32, 30, 38, 7, 27, 1, 28, 8, 4]
[7, 44, 44, 10, 23, 37, 9, 7, 25, 9, 47, 16, 15, 40, 31, 5, 0, 43, 23, 29, 45, 49, 20, 31, 30, 34, 32, 12, 4, 15, 11, 35, 28, 0, 40, 23, 46, 2, 10, 45, 40, 13, 0, 46, 47, 28, 39, 26, 32, 16, 15, 45, 15, 6, 49, 7, 12, 27, 26, 23, 2, 40, 47, 24, 5, 5, 28, 48, 24, 4, 36, 10, 21, 30, 7, 4, 19, 38, 35, 8, 12, 34, 21, 44, 50, 26, 16, 18, 21, 16, 20, 35, 5, 13, 36, 39, 11, 28, 29, 13, 19, 41, 1, 40, 42, 32, 23, 18, 15, 31, 23, 26, 42, 15, 32, 47, 4, 7, 43, 22, 19, 28, 5, 21, 49, 11, 40, 15, 4, 2, 8, 29, 34, 33, 40, 11, 19, 3, 44, 25, 15, 46, 43, 10, 7, 48, 5, 1, 10, 0, 42, 7, 17, 28, 26, 9, 42, 11, 36, 33, 40, 36, 30, 44, 6, 14, 43, 24, 39, 40, 6, 14, 42, 30, 2, 27, 21, 42, 16, 38, 15, 5, 8, 34, 21, 3, 48, 3, 10, 46, 47, 13, 35, 25, 19, 7, 49, 32, 11]
[27, 42, 0, 14, 45, 23, 41, 41, 19, 1, 41, 0, 1, 36, 8, 16, 18, 4, 35, 44, 34, 38, 19, 11, 9, 40, 6, 12, 7, 48, 45, 50, 40, 40, 0, 7, 32, 32, 14, 12, 24, 31, 13, 25, 15, 0, 23, 32, 6, 48, 18, 39, 21, 4, 10, 7, 3, 39, 28, 6, 6, 27, 13, 46, 37, 41, 31, 17, 42, 30, 4, 38, 44, 37, 4, 33, 10, 2, 29, 3, 30, 42, 38, 37, 36, 10, 26, 5, 6, 33, 8, 22, 25, 31, 21, 18, 40, 19, 33, 37, 4, 27, 35, 14, 44, 36, 32, 35, 23, 17, 31, 27, 29, 5, 11, 49, 25, 40, 0, 2, 45, 20, 24, 50, 33, 4, 7, 20, 38, 11, 13, 5, 38, 48, 17, 5, 39, 32, 25, 25, 7, 41, 9, 35, 36, 8, 4, 22, 45, 47, 45, 9, 49, 2, 6, 32, 33, 16, 1, 1, 48, 31, 21, 46, 3, 33, 44, 36, 47, 28, 7, 7, 10, 23, 49, 50, 15, 7, 17, 17, 30, 27, 45, 12, 22, 9, 18, 20, 32, 28, 13, 49, 21, 6, 1, 4, 43, 17, 0]
[26, 50, 47, 18, 18, 8, 32, 50, 9, 40, 46, 11, 11, 22, 36, 9, 4, 37, 40, 19, 14, 4, 27, 29, 12, 18, 5, 40, 12, 31, 50, 8, 29, 23, 7, 0, 39, 18, 0, 23, 40, 40, 14, 11, 26, 17, 30, 25, 33, 47, 10, 3, 13, 30, 8, 15, 30, 1, 12, 23, 12, 3, 3, 24, 23, 24, 12, 0, 40, 22, 38, 22, 44, 49, 36, 4, 22, 10, 15, 46, 45, 24, 6, 3, 10, 2, 19, 2, 8, 23, 8, 43, 1, 27, 19, 3, 39, 5, 38, 30, 41, 32, 32, 37, 31, 7, 8, 32, 42, 41, 11, 39, 36, 42, 26, 13, 8, 3, 0, 45, 46, 32, 45, 48, 29, 21, 40, 23, 34, 33, 44, 5, 27, 22, 49, 39, 43, 16, 23, 11, 35, 42, 16, 28, 45, 5, 5, 24, 13, 25, 12, 32, 12, 36, 3, 15, 5, 41, 47, 30, 42, 10, 48, 16, 15, 30, 49, 29, 45, 48, 18, 5, 31, 17, 38, 17, 39, 28, 0, 46, 13, 6, 28, 48, 10, 36, 41, 25, 45, 40, 12, 17, 30, 2, 12, 4, 13, 4, 31]
[0, 4, 39, 25, 31, 27, 45, 36, 30, 20, 21, 0, 11, 42, 49, 8, 9, 8, 48, 4, 25, 28, 12, 45, 10, 32, 9, 29, 19, 31, 18, 10, 47, 46, 32, 39, 0, 38, 30, 42, 18, 9, 44, 34, 14, 44, 1, 37, 24, 50, 24, 6, 13, 40, 7, 10, 1, 35, 47, 30, 4, 33, 36, 20, 15, 1, 43, 31, 29, 24, 13, 36, 12, 11, 35, 19, 42, 20, 42, 21, 23, 6, 25, 23, 0, 19, 22, 7, 25, 19, 8, 39, 32, 9, 37, 35, 31, 7, 3, 6, 0, 9, 16, 47, 20, 33, 28, 26, 36, 28, 18, 17, 9, 30, 46, 34, 2, 11, 2, 45, 44, 20, 42, 48, 22, 33, 43, 1, 36, 12, 42, 40, 11, 36, 13, 4, 3, 34, 27, 37, 44, 48, 36, 4, 34, 48, 5, 7, 48, 34, 10, 39, 22, 9, 36, 30, 7, 29, 38, 23, 3, 48, 17, 25, 13, 8, 32, 44, 9, 30, 11, 17, 36, 41, 45, 26, 14, 44, 6, 46, 13, 36, 16, 42, 12, 50, 9, 17, 39, 46, 26, 0, 19, 41, 37, 27, 31, 10, 39]
[25, 28, 6, 1, 46, 20, 19, 47, 30, 29, 44, 42, 29, 5, 16, 31, 21, 29, 50, 1, 35, 22, 33, 2, 11, 3, 48, 26, 25, 13, 6, 15, 32, 2, 32, 18, 38, 0, 16, 21, 50, 15, 23, 9, 50, 31, 36, 38, 28, 46, 25, 16, 12, 4, 36, 49, 27, 0, 39, 46, 31, 27, 34, 31, 1, 7, 6, 39, 33, 4, 27, 50, 39, 45, 21, 44, 32, 8, 19, 20, 49, 26, 22, 33, 33, 45, 24, 0, 32, 45, 47, 23, 25, 48, 40, 50, 32, 47, 2, 10, 43, 6, 50, 20, 18, 35, 22, 17, 7, 0, 27, 24, 12, 21, 14, 28, 8, 7, 29, 35, 2, 19, 38, 44, 17, 46, 35, 36, 47, 50, 47, 16, 44, 37, 46, 41, 36, 38, 34, 37, 17, 7, 14, 33, 11, 49, 15, 20, 46, 46, 42, 33, 9, 37, 40, 16, 19, 45, 11, 33, 6, 39, 45, 0, 15, 11, 10, 39, 36, 5, 31, 15, 29, 35, 29, 35, 46, 48, 9, 43, 30, 41, 44, 12, 36, 10, 31, 25, 22, 43, 46, 17, 29, 28, 16, 26, 17, 43, 22]
[4, 33, 14, 4, 4, 0, 34, 0, 22, 47, 34, 18, 39, 1, 38, 41, 45, 29, 42, 16, 32, 24, 26, 22, 37, 31, 21, 41, 12, 21, 8, 48, 8, 10, 14, 0, 30, 16, 0, 6, 44, 0, 28, 40, 42, 34, 8, 6, 3, 47, 16, 29, 23, 28, 28, 20, 35, 25, 28, 0, 25, 8, 39, 10, 33, 30, 32, 22, 40, 49, 25, 14, 39, 29, 6, 31, 21, 22, 12, 49, 48, 1, 35, 31, 8, 50, 44, 11, 37, 2, 36, 13, 25, 25, 19, 22, 7, 24, 46, 37, 22, 16, 33, 17, 48, 0, 26, 35, 9, 7, 37, 23, 9, 27, 13, 46, 13, 1, 43, 20, 45, 8, 4, 45, 24, 14, 44, 29, 2, 10, 44, 34, 19, 22, 28, 4, 31, 24, 12, 35, 39, 27, 17, 28, 14, 22, 50, 14, 0, 28, 8, 15, 12, 40, 36, 15, 21, 36, 7, 13, 36, 5, 34, 46, 41, 32, 44, 8, 13, 6, 14, 5, 35, 1, 30, 41, 29, 8, 28, 27, 25, 9, 30, 6, 5, 14, 16, 6, 25, 16, 49, 26, 47, 38, 0, 24, 36, 45, 29]
[5, 19, 47, 23, 31, 30, 1, 19, 3, 15, 37, 34, 31, 17, 41, 35, 15, 23, 2, 36, 1, 13, 21, 31, 19, 28, 39, 1, 5, 49, 28, 28, 10, 45, 12, 23, 42, 21, 6, 0, 21, 46, 35, 21, 22, 24, 9, 50, 2, 21, 35, 16, 45, 24, 16, 28, 47, 1, 47, 28, 42, 0, 47, 10, 37, 16, 49, 4, 5, 40, 21, 22, 34, 19, 13, 20, 43, 10, 21, 30, 25, 21, 27, 21, 27, 24, 37, 15, 21, 10, 8, 10, 35, 4, 9, 50, 1, 1, 34, 3, 8, 19, 8, 36, 21, 46, 32, 1, 7, 7, 30, 31, 49, 8, 49, 26, 50, 32, 30, 36, 48, 28, 7, 47, 33, 38, 36, 14, 32, 8, 26, 29, 14, 5, 0, 33, 20, 12, 36, 11, 33, 21, 2, 40, 20, 35, 18, 18, 12, 19, 39, 13, 7, 1, 14, 15, 48, 31, 36, 19, 12, 2, 34, 25, 27, 24, 2, 3, 14, 7, 33, 43, 16, 3, 22, 29, 2, 48, 28, 34, 42, 30, 42, 3, 46, 6, 49, 50, 46, 7, 41, 45, 44, 35, 36, 12, 19, 27, 41]
[20, 46, 13, 39, 8, 28, 9, 7, 11, 19, 13, 7, 48, 16, 25, 22, 25, 0, 41, 25, 40, 12, 18, 23, 37, 16, 6, 7, 40, 6, 34, 46, 40, 40, 24, 40, 18, 50, 44, 21, 0, 8, 7, 2, 28, 34, 42, 36, 40, 47, 14, 48, 0, 16, 45, 10, 30, 39, 31, 7, 39, 38, 7, 22, 0, 30, 6, 8, 26, 35, 22, 3, 11, 19, 12, 10, 13, 26, 14, 16, 48, 40, 35, 18, 0, 37, 8, 39, 7, 2, 42, 5, 15, 33, 25, 24, 12, 0, 35, 29, 19, 17, 40, 13, 14, 41, 21, 13, 11, 34, 36, 5, 18, 32, 41, 9, 25, 10, 50, 31, 29, 49, 24, 27, 25, 37, 5, 11, 49, 28, 40, 39, 47, 5, 16, 30, 32, 45, 44, 34, 5, 17, 3, 26, 14, 9, 2, 38, 40, 34, 16, 41, 6, 5, 32, 44, 24, 27, 38, 38, 42, 33, 25, 27, 13, 38, 5, 49, 43, 17, 12, 8, 15, 7, 32, 0, 12, 31, 18, 40, 23, 3, 49, 19, 20, 37, 34, 26, 4, 18, 14, 37, 23, 18, 43, 7, 43, 24, 3]
[31, 28, 32, 40, 6, 11, 17, 10, 5, 46, 12, 9, 39, 27, 47, 25, 38, 28, 37, 18, 21, 1, 5, 10, 4, 0, 43, 6, 21, 13, 33, 1, 19, 13, 31, 40, 9, 15, 0, 46, 8, 0, 39, 6, 36, 13, 50, 29, 17, 28, 45, 5, 28, 48, 5, 21, 48, 14, 15, 23, 23, 16, 5, 29, 21, 23, 9, 28, 27, 7, 42, 4, 24, 22, 28, 35, 47, 47, 2, 46, 27, 18, 27, 8, 19, 39, 24, 21, 11, 10, 41, 37, 18, 15, 11, 25, 11, 30, 24, 8, 2, 48, 11, 0, 24, 26, 32, 40, 21, 2, 22, 47, 48, 29, 8, 14, 43, 48, 24, 27, 4, 41, 32, 8, 4, 49, 34, 25, 49, 46, 33, 11, 18, 27, 40, 37, 24, 3, 48, 19, 46, 9, 45, 32, 8, 11, 34, 40, 7, 6, 45, 18, 26, 14, 24, 2, 16, 34, 45, 3, 40, 22, 30, 21, 39, 13, 37, 32, 1, 13, 5, 28, 43, 14, 41, 26, 32, 29, 28, 38, 27, 10, 8, 23, 48, 20, 42, 22, 11, 45, 5, 44, 33, 2, 16, 43, 29, 6, 19]
[39, 35, 48, 15, 2, 33, 42, 11, 48, 30, 9, 38, 32, 47, 31, 8, 5, 21, 42, 25, 42, 1, 14, 39, 31, 34, 41, 18, 49, 43, 3, 24, 37, 0, 13, 14, 44, 23, 28, 35, 7, 39, 0, 9, 28, 11, 22, 45, 50, 20, 12, 30, 45, 3, 9, 49, 18, 18, 44, 0, 36, 20, 31, 34, 44, 26, 37, 9, 8, 40, 24, 1, 31, 5, 16, 43, 49, 9, 31, 13, 2, 41, 23, 0, 36, 2, 31, 39, 45, 49, 36, 22, 25, 31, 16, 27, 1, 50, 7, 31, 8, 3, 28, 35, 11, 45, 47, 5, 3, 17, 21, 36, 4, 35, 35, 34, 24, 20, 18, 23, 27, 47, 9, 14, 47, 37, 28, 44, 34, 29, 39, 35, 49, 4, 48, 39, 7, 32, 23, 31, 24, 13, 40, 10, 22, 35, 30, 21, 3, 9, 41, 37, 36, 35, 41, 49, 0, 36, 37, 24, 3, 19, 13, 41, 1, 42, 25, 34, 44, 41, 49, 12, 50, 27, 35, 34, 10, 24, 14, 8, 40, 2, 20, 32, 14, 44, 46, 29, 13, 46, 18, 1, 2, 30, 38, 37, 31, 49, 20]
[11, 9, 33, 5, 10, 41, 37, 50, 21, 36, 23, 36, 47, 32, 10, 11, 15, 30, 31, 45, 42, 22, 13, 40, 4, 29, 1, 34, 50, 47, 33, 0, 16, 46, 25, 11, 34, 9, 40, 21, 2, 6, 9, 0, 3, 39, 17, 19, 28, 14, 5, 2, 11, 25, 47, 6, 38, 2, 12, 9, 32, 30, 48, 43, 16, 42, 33, 32, 3, 33, 7, 3, 37, 17, 6, 21, 48, 45, 12, 16, 16, 18, 41, 29, 17, 46, 10, 23, 41, 5, 29, 38, 41, 37, 42, 15, 42, 29, 28, 3, 7, 46, 28, 15, 2, 15, 2, 35, 16, 14, 12, 28, 42, 12, 17, 28, 24, 40, 12, 8, 35, 39, 26, 30, 20, 18, 28, 22, 4, 26, 40, 45, 50, 25, 31, 39, 6, 35, 19, 48, 43, 35, 49, 36, 16, 38, 23, 9, 45, 43, 32, 25, 40, 35, 21, 38, 9, 23, 48, 3, 42, 35, 14, 36, 36, 39, 48, 42, 18, 37, 5, 4, 0, 0, 7, 33, 37, 17, 1, 4, 26, 19, 2, 43, 24, 46, 27, 26, 16, 40, 3, 38, 50, 29, 35, 41, 36, 13, 40]
[32, 8, 22, 14, 17, 32, 19, 50, 5, 3, 35, 24, 10, 22, 13, 6, 25, 37, 41, 20, 19, 40, 23, 37, 19, 16, 47, 46, 6, 22, 49, 39, 4, 47, 15, 26, 14, 50, 42, 22, 28, 36, 28, 3, 0, 16, 44, 46, 19, 37, 3, 30, 29, 41, 38, 22, 4, 35, 22, 17, 22, 10, 22, 2, 42, 0, 12, 19, 21, 23, 1, 20, 48, 42, 46, 36, 47, 31, 42, 39, 48, 17, 35, 34, 11, 6, 38, 22, 29, 45, 50, 29, 45, 28, 47, 22, 35, 50, 20, 34, 0, 46, 35, 47, 42, 46, 49, 35, 32, 4, 48, 15, 24, 3, 39, 27, 42, 29, 48, 42, 30, 25, 15, 43, 13, 27, 25, 11, 4, 13, 15, 33, 0, 20, 48, 48, 5, 3, 19, 13, 13, 42, 8, 15, 19, 8, 24, 17, 8, 35, 19, 46, 35, 31, 0, 13, 24, 1, 37, 41, 28, 11, 7, 35, 50, 47, 4, 28, 38, 50, 30, 10, 42, 9, 21, 6, 28, 14, 22, 50, 40, 39, 43, 20, 36, 42, 37, 50, 47, 43, 27, 20, 46, 9, 43, 30, 39, 2, 34]
[47, 18, 2, 35, 24, 19, 49, 14, 31, 49, 35, 29, 20, 4, 43, 19, 29, 15, 40, 10, 24, 16, 40, 22, 47, 33, 8, 34, 22, 45, 11, 38, 16, 28, 0, 17, 44, 31, 34, 24, 34, 13, 11, 39, 16, 0, 49, 10, 20, 47, 33, 25, 5, 9, 19, 38, 13, 37, 23, 17, 20, 22, 23, 25, 43, 25, 33, 49, 11, 18, 37, 18, 38, 11, 24, 31, 5, 39, 30, 18, 7, 1, 40, 13, 22, 44, 30, 34, 44, 6, 4, 13, 50, 0, 16, 2, 44, 36, 9, 2, 23, 13, 10, 3, 46, 35, 42, 47, 9, 34, 30, 19, 25, 49, 11, 36, 11, 3, 38, 8, 28, 37, 24, 26, 7, 1, 18, 47, 37, 48, 32, 15, 10, 28, 7, 28, 3, 41, 29, 43, 41, 6, 46, 21, 15, 5, 38, 47, 40, 37, 28, 0, 1, 43, 1, 42, 41, 17, 22, 17, 17, 45, 0, 37, 2, 27, 44, 11, 31, 34, 30, 15, 24, 11, 20, 28, 21, 7, 50, 28, 7, 10, 48, 6, 47, 26, 46, 50, 2, 32, 22, 24, 40, 21, 5, 16, 9, 28, 0]
