N1,N2,...,Nx
[29, 44, 18, 41, 47, 15, 19, 38, 8, 4, 17, 34, 49, 17, 29, 24, 34, 41, 19, 5, 8, 2, 18, 14, 4, 26, 34, 42, 33, 49, 2, 0, 30, 47, 15, 49, 10, 12, 11, 30, 43, 0, 38, 12, 28, 11, 23, 8, 46, 34, 16, 26, 3, 23, 11, 0, 39, 28, 25, 1, 6, 44, 13, 32, 39, 46, 5, 30, 10, 43, 41, 47, 38, 5, 34, 10, 29, 3, 35, 1, 10, 45, 4, 3, 40, 26, 31, 47, 44, 12, 6, 29, 37, 50, 14, 9, 40, 31, 47, 49, 3, 45, 14, 47, 12, 50, 31, 42, 3, 25, 42, 39, 3, 9, 23, 16, 0, 17, 50, 20, 50, 50, 25, 42, 11, 35, 15, 40, 3, 36, 10, 22, 2, 39, 42, 13, 41, 25, 40, 8, 0, 25, 17, 11, 6, 33, 4]
[27, 30, 50, 48, 47, 23, 42, 15, 8, 22, 32, 49, 20, 47, 0, 18, 46, 7, 23, 27, 29, 39, 12, 17, 34, 35, 29, 26, 43, 34, 20, 30, 0, 26, 35, 40, 29, 43, 31, 31, 29, 31, 18, 48, 41, 27, 17, 27, 14, 33, 4, 41, 7, 47, 3, 38, 1, 4, 42, 21, 43, 49, 39, 14, 20, 0, 49, 19, 46, 8, 40, 0, 8, 32, 9, 10, 40, 45, 12, 29, 50, 9, 46, 21, 49, 23, 35, 50, 47, 41, 23, 39, 48, 23, 30, 42, 4, 31, 12, 15, 27, 22, 49, 20, 7, 44, 19, 37, 2, 30, 21, 25, 15, 5, 2, 33, 20, 41, 25, 4, 35, 39, 24, 24, 23, 40, 22, 34, 1, 19, 9, 18, 6, 41, 20, 35, 50, 31, 33, 15, 39, 12, 2, 43, 24, 3, 30]
[14, 21, 33, 36, 5, 0, 24, 17, 4, 14, 50, 44, 36, 50, 8, 17, 42, 2, 37, 31, 1, 48, 12, 27, 22, 19, 1, 16, 15, 48, 47, 47, 26, 0, 30, 38, 5, 19, 22, 45, 9, 35, 36, 17, 30, 18, 19, 29, 42, 17, 36, 8, 47, 39, 26, 46, 49, 15, 34, 27, 12, 6, 15, 10, 31, 2, 48, 24, 7, 30, 39, 39, 9, 44, 38, 9, 36, 5, 23, 17, 30, 26, 1, 18, 2, 6, 11, 44, 17, 20, 24, 28, 46, 19, 44, 37, 12, 28, 9, 46, 0, 29, 45, 28, 26, 40, 22, 46, 5, 35, 8, 45, 46, 31, 47, 45, 19, 48, 43, 11, 5, 47, 15, 35, 17, 22, 9, 23, 12, 40, 5, 33, 16, 8, 17, 41, 35, 29, 19, 33, 49, 19, 38, 37, 25, 22, 43]
[44, 16, 2, 47, 45, 46, 26, 48, 23, 47, 0, 49, 21, 6, 8, 36, 43, 24, 6, 3, 20, 26, 32, 37, 41, 14, 47, 38, 0, 29, 39, 15, 35, 30, 0, 48, 27, 3, 47, 26, 31, 3, 45, 35, 45, 33, 15, 46, 21, 45, 24, 40, 41, 31, 36, 8, 6, 14, 3, 18, 12, 16, 12, 24, 45, 14, 7, 12, 2, 35, 12, 34, 50, 3, 49, 18, 2, 46, 13, 39, 34, 10, 28, 42, 48, 30, 30, 45, 20, 3, 35, 36, 42, 0, 15, 18, 29, 28, 0, 43, 13, 18, 32, 21, 6, 2, 1, 1, 1, 26, 28, 41, 43, 26, 4, 25, 41, 35, 17, 1, 28, 17, 6, 26, 30, 15, 46, 43, 21, 30, 24, 17, 20, 4, 30, 20, 38, 4, 41, 22, 13, 50, 11, 27, 10, 28, 26]
[17, 29, 50, 0, 19, 20, 7, 2, 29, 38, 5, 3, 10, 45, 0, 24, 34, 50, 46, 37, 37, 16, 44, 6, 46, 23, 36, 32, 50, 17, 26, 49, 40, 38, 48, 0, 8, 15, 47, 19, 21, 35, 49, 38, 41, 38, 24, 30, 10, 14, 36, 14, 49, 38, 43, 20, 15, 47, 0, 49, 18, 19, 1, 31, 23, 45, 25, 18, 14, 41, 33, 28, 26, 8, 20, 5, 48, 31, 27, 31, 9, 1, 46, 37, 7, 2, 37, 25, 20, 46, 19, 17, 7, 34, 35, 22, 21, 5, 2, 20, 26, 6, 7, 7, 5, 36, 8, 11, 33, 49, 50, 50, 33, 43, 25, 17, 14, 45, 21, 6, 21, 7, 16, 10, 31, 39, 21, 47, 10, 11, 4, 2, 46, 36, 3, 24, 26, 9, 32, 40, 15, 20, 2, 38, 37, 49, 39]
[36, 38, 30, 11, 35, 1, 12, 33, 39, 12, 4, 14, 6, 10, 44, 9, 1, 13, 0, 45, 21, 42, 30, 20, 16, 35, 10, 17, 37, 4, 44, 10, 29, 5, 27, 8, 0, 24, 40, 32, 21, 5, 3, 44, 14, 3, 42, 16, 21, 35, 34, 45, 34, 35, 9, 37, 41, 5, 44, 7, 26, 39, 18, 1, 2, 40, 40, 32, 5, 13, 10, 1, 16, 20, 44, 42, 42, 2, 44, 14, 15, 15, 48, 50, 43, 46, 9, 45, 19, 4, 46, 3, 14, 26, 34, 34, 46, 44, 47, 12, 22, 2, 37, 26, 49, 47, 41, 46, 45, 22, 24, 41, 43, 37, 25, 27, 8, 27, 21, 13, 50, 3, 18, 3, 42, 27, 48, 48, 50, 39, 29, 21, 33, 34, 29, 46, 6, 17, 2, 50, 26, 6, 12, 19, 10, 45, 26]
[16, 25, 20, 6, 33, 14, 15, 17, 42, 32, 22, 23, 8, 25, 31, 35, 39, 24, 22, 22, 42, 42, 1, 21, 45, 1, 44, 26, 47, 4, 31, 12, 43, 19, 3, 15, 24, 0, 18, 46, 9, 4, 32, 50, 14, 43, 38, 15, 50, 29, 30, 44, 11, 0, 17, 29, 5, 19, 11, 36, 17, 43, 33, 37, 36, 31, 30, 39, 30, 23, 18, 48, 11, 6, 50, 33, 8, 9, 30, 41, 3, 24, 30, 14, 39, 16, 30, 4, 9, 33, 15, 11, 29, 17, 46, 4, 20, 14, 25, 48, 3, 45, 45, 5, 28, 34, 1, 36, 1, 49, 6, 29, 27, 4, 3, 7, 50, 26, 10, 37, 4, 29, 21, 17, 28, 10, 30, 5, 24, 13, 1, 41, 20, 14, 24, 10, 5, 4, 45, 19, 13, 29, 36, 23, 2, 38, 26]
[37, 26, 20, 35, 38, 18, 14, 25, 45, 22, 16, 27, 35, 5, 24, 24, 14, 4, 26, 26, 6, 31, 30, 21, 19, 24, 10, 27, 38, 18, 45, 11, 31, 22, 47, 47, 40, 18, 0, 1, 14, 13, 14, 7, 7, 47, 21, 7, 31, 0, 1, 41, 9, 15, 26, 13, 10, 33, 39, 17, 3, 2, 38, 34, 8, 4, 31, 49, 21, 45, 3, 36, 22, 20, 12, 35, 7, 16, 44, 45, 15, 31, 46, 25, 20, 39, 34, 15, 50, 24, 27, 28, 31, 39, 46, 21, 43, 47, 42, 1, 49, 36, 3, 34, 21, 30, 31, 28, 26, 19, 40, 8, 15, 40, 37, 0, 32, 14, 21, 9, 27, 1, 33, 45, 8, 39, 47, 9, 5, 24, 7, 18, 34, 1, 14, 21, 7, 42, 5, 5, 21, 13, 32, 4, 30, 31, 43]
[30, 32, 32, 1, 15, 16, 37, 9, 20, 21, 28, 14, 35, 45, 42, 33, 39, 35, 34, 4, 34, 6, 20, 18, 29, 11, 3, 46, 13, 28, 46, 30, 31, 45, 26, 19, 32, 46, 1, 0, 11, 42, 36, 39, 37, 7, 26, 6, 50, 21, 50, 13, 27, 46, 18, 43, 47, 31, 3, 46, 15, 6, 32, 50, 7, 3, 43, 44, 35, 11, 39, 5, 39, 21, 45, 17, 11, 31, 8, 12, 13, 43, 3, 41, 1, 24, 21, 28, 23, 33, 13, 14, 14, 27, 38, 0, 10, 44, 11, 32, 10, 28, 3, 48, 13, 14, 46, 50, 46, 17, 12, 41, 19, 48, 17, 22, 2, 48, 21, 23, 22, 8, 8, 42, 13, 5, 22, 30, 39, 4, 23, 24, 23, 45, 7, 1, 50, 8, 16, 28, 17, 3, 16, 44, 35, 50, 49]
[42, 44, 30, 41, 22, 8, 14, 22, 36, 37, 30, 29, 44, 27, 47, 36, 34, 30, 31, 31, 3, 7, 23, 34, 15, 22, 42, 25, 21, 45, 2, 43, 29, 9, 31, 21, 21, 9, 14, 11, 0, 47, 45, 35, 46, 12, 39, 41, 45, 3, 4, 21, 29, 23, 7, 12, 12, 5, 42, 3, 11, 39, 49, 43, 30, 2, 43, 35, 27, 15, 4, 15, 15, 19, 45, 12, 35, 3, 21, 18, 25, 47, 24, 20, 0, 29, 47, 22, 6, 8, 16, 10, 33, 50, 38, 2, 27, 48, 20, 48, 18, 14, 32, 14, 1, 33, 40, 3, 48, 20, 21, 6, 11, 7, 13, 31, 41, 33, 30, 2, 25, 39, 38, 33, 36, 1, 27, 14, 49, 23, 46, 0, 46, 2, 19, 0, 9, 40, 10, 48, 42, 36, 18, 28, 41, 50, 36]
[44, 3, 28, 44, 6, 17, 3, 29, 3, 21, 23, 40, 35, 19, 1, 20, 28, 11, 24, 17, 46, 15, 7, 7, 37, 31, 20, 43, 10, 17, 27, 0, 31, 35, 3, 35, 5, 4, 13, 42, 47, 0, 6, 24, 42, 29, 5, 23, 33, 8, 17, 19, 29, 4, 7, 12, 34, 16, 42, 10, 48, 50, 37, 37, 27, 37, 39, 22, 37, 28, 11, 27, 19, 50, 2, 32, 12, 29, 12, 40, 10, 12, 27, 13, 42, 10, 48, 26, 6, 29, 25, 36, 48, 50, 5, 33, 8, 33, 40, 48, 42, 47, 27, 35, 11, 43, 7, 16, 27, 40, 36, 49, 12, 7, 24, 44, 28, 17, 18, 13, 31, 46, 50, 21, 0, 37, 12, 24, 31, 5, 16, 11, 27, 45, 21, 0, 35, 42, 21, 13, 42, 50, 47, 4, 27, 11, 39]
[46, 47, 15, 6, 11, 42, 21, 10, 13, 24, 42, 8, 45, 49, 0, 31, 11, 34, 4, 37, 28, 3, 12, 18, 34, 20, 0, 31, 12, 22, 6, 38, 18, 36, 45, 49, 3, 32, 14, 36, 45, 6, 0, 45, 28, 45, 16, 38, 40, 24, 38, 49, 21, 45, 21, 33, 28, 4, 22, 18, 7, 49, 26, 34, 13, 10, 32, 13, 26, 47, 34, 36, 21, 7, 24, 18, 44, 15, 21, 2, 27, 37, 37, 48, 8, 28, 0, 8, 7, 1, 2, 40, 26, 11, 30, 46, 39, 27, 50, 26, 50, 18, 0, 30, 41, 32, 45, 26, 49, 0, 15, 0, 48, 42, 28, 2, 23, 7, 37, 50, 2, 39, 33, 2, 24, 45, 48, 7, 18, 19, 30, 45, 34, 38, 27, 36, 16, 44, 11, 10, 3, 27, 17, 27, 6, 50, 36]
[20, 24, 5, 48, 34, 18, 39, 26, 9, 33, 16, 33, 22, 10, 22, 39, 3, 45, 11, 44, 28, 22, 3, 12, 38, 41, 48, 6, 20, 30, 2, 12, 48, 17, 35, 38, 44, 50, 7, 39, 35, 24, 45, 0, 25, 41, 33, 24, 36, 9, 39, 19, 19, 2, 24, 32, 31, 1, 25, 24, 6, 17, 15, 9, 15, 50, 46, 39, 24, 13, 48, 7, 6, 2, 15, 9, 11, 32, 27, 1, 13, 36, 27, 42, 17, 15, 13, 45, 34, 33, 38, 49, 4, 38, 10, 31, 7, 42, 8, 18, 12, 16, 32, 11, 47, 23, 7, 23, 17, 32, 11, 12, 13, 7, 18, 13, 22, 16, 15, 18, 4, 13, 24, 42, 37, 0, 43, 40, 49, 7, 45, 43, 24, 45, 42, 24, 31, 49, 23, 33, 39, 11, 9, 6, 36, 45, 20]
[3, 0, 32, 6, 33, 15, 20, 40, 5, 42, 26, 16, 36, 19, 12, 33, 49, 50, 26, 26, 36, 13, 37, 28, 17, 31, 4, 11, 31, 36, 5, 28, 41, 30, 45, 41, 14, 14, 7, 37, 46, 42, 28, 25, 0, 9, 22, 18, 9, 49, 45, 31, 33, 3, 33, 15, 50, 44, 10, 39, 27, 14, 39, 18, 24, 4, 28, 34, 27, 2, 45, 21, 49, 48, 2, 24, 12, 6, 16, 48, 45, 46, 9, 38, 34, 25, 28, 5, 20, 24, 45, 32, 32, 43, 3, 21, 46, 21, 10, 21, 37, 16, 46, 19, 2, 18, 48, 31, 30, 14, 49, 28, 49, 49, 7, 25, 20, 42, 6, 35, 14, 12, 36, 25, 1, 47, 0, 28, 46, 17, 25, 9, 33, 27, 32, 24, 10, 42, 49, 13, 1, 17, 8, 22, 21, 12, 6]
[21, 31, 42, 42, 39, 49, 8, 25, 17, 26, 28, 50, 37, 12, 37, 39, 10, 19, 28, 5, 43, 37, 13, 23, 41, 31, 29, 33, 44, 23, 4, 11, 27, 18, 33, 38, 3, 43, 47, 7, 12, 29, 45, 41, 9, 0, 50, 9, 5, 11, 33, 23, 0, 35, 34, 28, 0, 45, 3, 4, 32, 39, 24, 50, 48, 34, 31, 46, 46, 50, 17, 42, 21, 50, 5, 48, 27, 36, 40, 18, 1, 4, 31, 41, 46, 42, 50, 39, 39, 12, 4, 27, 22, 35, 38, 31, 4, 41, 46, 14, 36, 50, 11, 24, 14, 13, 3, 46, 28, 20, 18, 10, 49, 3, 46, 11, 9, 42, 6, 43, 43, 40, 42, 24, 40, 26, 34, 31, 38, 29, 15, 8, 34, 46, 7, 14, 31, 39, 36, 27, 48, 4, 47, 42, 50, 27, 44]
[26, 5, 26, 44, 39, 48, 44, 41, 38, 38, 21, 6, 0, 14, 24, 45, 10, 24, 22, 11, 20, 20, 34, 50, 27, 28, 37, 11, 0, 24, 25, 23, 17, 19, 15, 24, 42, 38, 21, 26, 39, 5, 16, 33, 22, 50, 0, 33, 23, 24, 21, 22, 41, 0, 6, 28, 1, 31, 28, 49, 39, 4, 37, 9, 41, 34, 7, 16, 24, 9, 42, 40, 8, 3, 13, 35, 26, 49, 41, 50, 5, 46, 39, 5, 10, 33, 3, 34, 6, 42, 4, 41, 47, 28, 7, 10, 12, 27, 21, 6, 24, 0, 35, 31, 46, 39, 39, 23, 7, 1, 11, 2, 22, 38, 0, 35, 33, 6, 20, 49, 34, 33, 37, 0, 31, 15, 39, 34, 46, 41, 7, 25, 10, 11, 42, 11, 12, 27, 8, 26, 41, 5, 40, 24, 14, 46, 26]
[17, 38, 14, 38, 13, 17, 31, 28, 1, 24, 36, 36, 5, 4, 13, 45, 20, 40, 35, 39, 49, 22, 18, 40, 48, 42, 1, 23, 10, 17, 1, 8, 27, 29, 46, 30, 16, 15, 7, 6, 41, 23, 38, 24, 18, 9, 33, 0, 7, 6, 24, 29, 15, 18, 17, 9, 24, 41, 39, 5, 31, 2, 42, 43, 20, 17, 0, 48, 23, 23, 35, 4, 22, 30, 13, 34, 43, 38, 34, 28, 48, 44, 43, 4, 26, 44, 44, 11, 24, 43, 50, 14, 11, 16, 25, 36, 2, 44, 41, 33, 3, 47, 20, 5, 40, 21, 5, 31, 33, 16, 36, 20, 9, 5, 40, 4, 49, 46, 19, 1, 24, 14, 15, 14, 5, 10, 1, 27, 22, 7, 9, 47, 13, 31, 15, 0, 23, 33, 33, 2, 3, 11, 6, 16, 46, 17, 8]
[41, 15, 10, 38, 43, 12, 18, 23, 31, 47, 16, 40, 11, 15, 4, 38, 28, 16, 7, 29, 32, 38, 31, 34, 20, 36, 23, 37, 14, 10, 15, 46, 14, 42, 21, 10, 21, 50, 31, 50, 45, 33, 40, 36, 9, 5, 23, 7, 0, 47, 40, 33, 34, 5, 25, 41, 0, 44, 16, 23, 39, 50, 11, 4, 16, 23, 22, 50, 16, 10, 22, 19, 8, 14, 48, 13, 40, 34, 11, 35, 15, 50, 33, 46, 1, 39, 3, 5, 46, 1, 31, 37, 2, 14, 22, 1, 17, 10, 3, 35, 29, 20, 33, 48, 39, 29, 49, 12, 49, 30, 13, 11, 28, 33, 30, 12, 16, 50, 47, 26, 35, 34, 11, 43, 34, 44, 7, 40, 33, 12, 21, 4, 33, 47, 20, 38, 30, 46, 32, 13, 26, 3, 38, 30, 18, 10, 12]
[1, 32, 37, 1, 31, 31, 10, 32, 20, 18, 28, 39, 10, 1, 1, 23, 40, 4, 6, 1, 26, 45, 1, 24, 3, 10, 31, 24, 19, 13, 7, 34, 33, 17, 45, 14, 35, 29, 0, 21, 3, 8, 24, 9, 49, 11, 24, 6, 47, 0, 38, 45, 2, 17, 34, 6, 8, 21, 10, 49, 38, 48, 43, 1, 3, 47, 33, 14, 15, 15, 35, 20, 45, 36, 4, 9, 4, 10, 10, 21, 45, 33, 21, 45, 29, 31, 33, 16, 37, 24, 27, 38, 6, 18, 45, 26, 16, 50, 45, 30, 4, 7, 3, 46, 4, 36, 4, 9, 48, 41, 6, 34, 33, 23, 46, 4, 44, 5, 32, 48, 19, 35, 44, 31, 18, 19, 43, 29, 14, 35, 5, 11, 37, 17, 48, 17, 42, 50, 29, 34, 16, 9, 42, 5, 33, 25, 25]
[22, 5, 30, 12, 14, 2, 20, 27, 32, 27, 1, 23, 43, 28, 32, 23, 20, 25, 25, 5, 42, 44, 50, 23, 7, 46, 37, 19, 11, 9, 30, 16, 4, 36, 24, 36, 34, 30, 1, 50, 4, 17, 38, 39, 45, 33, 21, 24, 40, 38, 0, 33, 15, 19, 29, 9, 44, 1, 19, 47, 37, 40, 5, 6, 12, 24, 37, 32, 22, 1, 1, 42, 3, 42, 12, 45, 23, 41, 30, 6, 5, 15, 7, 16, 46, 42, 40, 16, 11, 1, 11, 45, 47, 40, 22, 49, 12, 22, 39, 41, 43, 30, 47, 28, 12, 24, 37, 10, 0, 41, 36, 13, 45, 50, 49, 27, 23, 19, 21, 6, 7, 6, 44, 8, 30, 40, 6, 37, 38, 48, 15, 39, 26, 25, 40, 31, 12, 8, 15, 20, 1, 4, 33, 30, 27, 12, 48]
[16, 41, 38, 46, 30, 18, 40, 5, 50, 39, 4, 49, 45, 12, 44, 0, 37, 32, 3, 16, 12, 37, 32, 15, 22, 12, 13, 43, 12, 38, 22, 26, 41, 8, 40, 14, 45, 44, 41, 13, 21, 19, 49, 19, 31, 23, 22, 29, 33, 45, 33, 0, 15, 10, 21, 42, 46, 20, 0, 20, 31, 33, 1, 16, 19, 42, 10, 10, 20, 27, 23, 50, 8, 23, 44, 11, 44, 42, 41, 32, 24, 30, 32, 29, 27, 46, 45, 15, 48, 23, 15, 41, 10, 30, 30, 26, 8, 23, 43, 21, 1, 25, 50, 42, 41, 22, 42, 7, 34, 23, 34, 47, 35, 43, 0, 10, 16, 45, 50, 28, 16, 19, 42, 29, 23, 12, 15, 2, 36, 36, 50, 41, 20, 31, 19, 43, 13, 12, 41, 16, 6, 6, 38, 2, 30, 50, 9]
[46, 25, 0, 9, 7, 39, 38, 31, 7, 12, 27, 6, 37, 16, 3, 48, 49, 31, 27, 15, 29, 43, 44, 45, 50, 10, 15, 2, 8, 15, 30, 3, 7, 47, 41, 49, 34, 11, 9, 27, 29, 29, 21, 19, 33, 0, 41, 15, 34, 2, 15, 15, 0, 21, 44, 26, 43, 3, 14, 31, 2, 15, 42, 43, 34, 8, 17, 35, 23, 34, 49, 43, 1, 1, 26, 37, 14, 27, 15, 47, 47, 28, 34, 0, 44, 18, 49, 17, 1, 14, 33, 0, 14, 18, 38, 2, 30, 5, 30, 29, 25, 33, 10, 26, 42, 29, 9, 11, 28, 27, 39, 35, 44, 8, 43, 48, 12, 33, 26, 33, 24, 40, 32, 0, 21, 33, 46, 28, 42, 37, 46, 10, 35, 35, 11, 14, 27, 44, 27, 23, 6, 10, 20, 34, 10, 11, 28]
[30, 15, 32, 4, 12, 5, 28, 49, 15, 43, 15, 26, 14, 6, 35, 20, 36, 7, 0, 17, 42, 48, 19, 17, 13, 11, 15, 9, 2, 10, 30, 23, 47, 39, 31, 38, 35, 0, 15, 46, 23, 4, 45, 2, 3, 35, 0, 18, 5, 17, 19, 10, 21, 0, 17, 0, 20, 41, 8, 25, 25, 9, 10, 3, 44, 0, 16, 20, 18, 17, 20, 7, 45, 21, 8, 43, 2, 32, 10, 49, 38, 35, 39, 9, 44, 1, 42, 40, 18, 4, 35, 26, 49, 17, 2, 45, 35, 38, 35, 48, 48, 24, 0, 45, 32, 3, 7, 12, 19, 46, 30, 43, 26, 13, 3, 37, 6, 35, 26, 9, 26, 31, 35, 14, 19, 30, 50, 1, 19, 21, 17, 19, 19, 26, 45, 36, 37, 1, 44, 18, 19, 19, 0, 43, 22, 30, 3]
[36, 15, 44, 8, 36, 10, 30, 11, 5, 18, 20, 42, 19, 16, 48, 41, 32, 0, 44, 33, 27, 43, 50, 49, 46, 9, 5, 12, 4, 14, 29, 11, 3, 26, 36, 43, 9, 17, 26, 18, 7, 7, 21, 24, 33, 34, 6, 17, 25, 34, 29, 21, 44, 17, 0, 7, 15, 49, 25, 49, 25, 28, 37, 34, 8, 2, 34, 48, 50, 24, 33, 23, 30, 32, 19, 42, 22, 34, 34, 20, 7, 17, 2, 12, 1, 4, 38, 35, 20, 34, 6, 25, 2, 19, 44, 19, 41, 31, 35, 29, 6, 33, 32, 45, 39, 40, 27, 46, 41, 7, 50, 1, 8, 43, 18, 16, 3, 1, 5, 32, 12, 9, 41, 38, 29, 28, 9, 3, 11, 46, 6, 33, 40, 36, 2, 47, 8, 20, 5, 10, 13, 32, 50, 4, 38, 38, 19]
[33, 43, 47, 20, 22, 5, 24, 22, 19, 4, 0, 25, 18, 41, 8, 39, 35, 19, 31, 26, 25, 27, 6, 39, 11, 24, 8, 30, 36, 22, 48, 0, 38, 46, 8, 20, 37, 29, 13, 43, 12, 12, 33, 32, 15, 28, 28, 9, 41, 6, 9, 42, 26, 0, 7, 0, 15, 30, 48, 5, 37, 18, 45, 50, 22, 8, 45, 15, 38, 36, 40, 43, 15, 10, 45, 8, 4, 6, 39, 41, 50, 6, 13, 32, 15, 39, 5, 41, 39, 10, 19, 15, 21, 3, 19, 31, 43, 30, 27, 6, 29, 34, 28, 41, 4, 14, 45, 44, 18, 11, 29, 45, 26, 23, 29, 16, 48, 7, 43, 23, 50, 26, 5, 39, 12, 43, 22, 31, 15, 24, 23, 24, 47, 34, 40, 15, 47, 8, 27, 24, 39, 26, 15, 21, 36, 43, 31]
[18, 7, 4, 25, 37, 42, 28, 40, 38, 28, 1, 49, 47, 11, 6, 50, 21, 48, 11, 47, 22, 14, 16, 10, 42, 13, 8, 44, 43, 43, 38, 39, 1, 49, 6, 15, 41, 5, 10, 47, 12, 34, 28, 31, 50, 0, 1, 24, 0, 8, 44, 46, 43, 20, 15, 15, 0, 13, 25, 6, 4, 39, 13, 30, 30, 21, 35, 40, 22, 49, 9, 5, 43, 23, 20, 42, 18, 15, 27, 22, 35, 0, 40, 12, 31, 37, 42, 29, 17, 4, 14, 46, 17, 24, 24, 40, 17, 40, 32, 37, 6, 22, 11, 11, 32, 41, 17, 32, 43, 37, 40, 28, 45, 4, 39, 30, 20, 31, 19, 19, 45, 3, 4, 28, 40, 38, 23, 39, 32, 36, 18, 21, 46, 11, 47, 6, 4, 2, 41, 19, 40, 26, 46, 47, 20, 13, 40]
[49, 24, 47, 19, 12, 30, 50, 32, 10, 16, 49, 15, 40, 8, 42, 21, 31, 1, 37, 36, 32, 11, 33, 25, 20, 25, 17, 0, 1, 27, 46, 28, 4, 15, 14, 47, 5, 19, 33, 31, 5, 16, 4, 1, 44, 45, 31, 41, 44, 21, 1, 20, 3, 41, 49, 30, 13, 0, 19, 37, 22, 43, 8, 37, 50, 47, 14, 50, 7, 1, 1, 42, 0, 18, 37, 11, 19, 3, 9, 29, 30, 20, 50, 10, 30, 11, 0, 37, 38, 12, 0, 49, 36, 4, 3, 39, 44, 41, 6, 16, 17, 43, 38, 6, 0, 50, 7, 42, 23, 21, 49, 45, 26, 2, 0, 41, 10, 14, 29, 14, 37, 46, 34, 33, 41, 46, 28, 16, 15, 41, 45, 22, 2, 45, 24, 34, 22, 23, 0, 31, 40, 43, 37, 37, 6, 42, 42]
[35, 11, 5, 42, 50, 1, 9, 27, 39, 19, 8, 30, 23, 9, 31, 3, 18, 4, 21, 45, 23, 7, 11, 17, 8, 21, 10, 37, 31, 13, 0, 25, 42, 34, 3, 0, 44, 11, 39, 3, 42, 42, 22, 25, 10, 3, 28, 39, 16, 10, 19, 0, 14, 8, 25, 48, 25, 19, 0, 20, 48, 38, 12, 38, 29, 42, 8, 9, 38, 22, 18, 10, 46, 32, 30, 9, 14, 26, 49, 36, 32, 10, 5, 17, 8, 37, 15, 9, 22, 48, 23, 44, 30, 28, 37, 13, 10, 13, 21, 48, 16, 50, 43, 12, 46, 21, 19, 8, 19, 3, 42, 49, 37, 9, 4, 12, 5, 37, 42, 20, 8, 11, 18, 41, 19, 38, 26, 14, 28, 13, 12, 30, 5, 41, 41, 40, 17, 1, 31, 22, 11, 11, 7, 15, 7, 9, 17]
[14, 6, 17, 7, 44, 1, 7, 49, 18, 17, 44, 10, 9, 5, 33, 35, 4, 20, 23, 22, 32, 49, 38, 14, 19, 46, 4, 37, 39, 24, 40, 1, 21, 27, 18, 49, 7, 36, 17, 46, 3, 10, 18, 24, 39, 4, 49, 5, 23, 49, 47, 20, 31, 25, 49, 5, 6, 37, 20, 0, 38, 38, 19, 40, 7, 38, 39, 37, 27, 18, 17, 27, 50, 40, 21, 38, 14, 37, 10, 25, 23, 37, 17, 2, 28, 35, 44, 26, 14, 0, 12, 27, 14, 36, 16, 21, 21, 8, 1, 22, 2, 24, 18, 43, 4, 13, 2, 48, 6, 44, 14, 41, 40, 10, 26, 45, 9, 41, 25, 37, 46, 9, 6, 29, 38, 29, 3, 31, 2, 26, 30, 39, 4, 24, 17, 34, 35, 28, 32, 25, 30, 10, 10, 7, 49, 46, 32]
[31, 12, 28, 30, 27, 11, 9, 18, 48, 50, 12, 41, 18, 7, 48, 25, 5, 35, 22, 27, 38, 47, 13, 9, 6, 17, 10, 41, 1, 33, 32, 6, 43, 12, 12, 18, 26, 17, 3, 15, 11, 48, 7, 6, 27, 32, 39, 31, 39, 38, 37, 31, 2, 25, 25, 37, 4, 22, 48, 38, 0, 33, 16, 36, 25, 0, 4, 35, 50, 20, 38, 49, 47, 19, 14, 47, 31, 28, 30, 8, 31, 3, 24, 11, 5, 20, 22, 22, 7, 10, 19, 6, 5, 40, 5, 10, 47, 13, 37, 30, 18, 34, 37, 41, 24, 43, 37, 46, 44, 27, 27, 31, 7, 41, 4, 10, 42, 45, 20, 39, 25, 25, 39, 19, 18, 40, 24, 48, 32, 7, 31, 23, 4, 18, 26, 22, 50, 45, 33, 18, 17, 0, 5, 44, 16, 49, 18]
[15, 14, 11, 13, 6, 32, 29, 16, 5, 50, 34, 15, 41, 46, 10, 18, 5, 42, 36, 2, 26, 25, 17, 32, 46, 11, 11, 10, 35, 16, 26, 44, 49, 6, 16, 19, 39, 43, 2, 6, 39, 50, 49, 17, 14, 39, 4, 2, 50, 48, 40, 33, 15, 9, 28, 18, 39, 43, 38, 38, 33, 0, 42, 27, 12, 28, 15, 48, 32, 49, 9, 45, 37, 2, 5, 10, 2, 36, 11, 39, 39, 41, 37, 41, 6, 18, 7, 11, 29, 42, 45, 21, 22, 23, 3, 8, 26, 20, 14, 14, 16, 28, 49, 10, 46, 32, 12, 30, 21, 49, 7, 16, 21, 0, 16, 21, 36, 38, 29, 24, 21, 33, 46, 14, 9, 50, 27, 2, 18, 27, 23, 14, 11, 10, 20, 3, 26, 14, 25, 11, 15, 2, 50, 24, 35, 25, 9]
