N1,N2,...,Nx
[45, 36, 47, 34, 48, 15, 29, 19, 14, 22, 18, 0, 17, 31, 12, 30, 22, 11, 41, 15, 22, 21, 32, 1, 35, 0, 41, 36, 23, 3, 34, 50, 35, 40, 30, 13, 40, 2, 45, 39, 5, 10, 40, 23, 29, 43, 14, 46, 20, 8, 9, 22, 9, 7, 3, 21, 38, 7, 19, 21, 0, 3, 1, 26, 19, 35, 0, 44, 45, 43, 2, 38, 45, 43, 25, 11, 35, 38, 24, 17, 16, 16, 49, 5, 27, 31, 7, 26, 18, 7, 0, 40, 45, 18, 45, 16, 37, 22, 46, 4, 12, 9, 3, 40, 20, 15, 41, 22, 40, 20, 22, 26, 23, 49, 46, 43, 46, 30, 38, 25, 47, 1, 48, 17, 25, 4, 42, 42, 45, 16, 48, 41, 20, 17, 34, 28, 26, 22, 0, 35, 38, 24, 1, 38, 27, 16, 1, 17, 44, 28, 39, 24, 16, 33, 32, 3, 5, 14, 22, 15, 5, 0, 21, 33, 11, 1, 25, 4, 30, 40, 11, 5, 45, 2, 31, 2, 29, 24, 34, 2, 33, 23, 10]
[15, 0, 16, 22, 34, 38, 5, 43, 49, 31, 45, 22, 1, 18, 3, 42, 9, 5, 39, 15, 34, 24, 23, 47, 30, 41, 0, 33, 16, 42, 33, 35, 33, 28, 42, 23, 30, 10, 8, 41, 49, 30, 38, 12, 36, 10, 10, 32, 25, 22, 25, 41, 0, 28, 8, 50, 31, 42, 11, 3, 11, 32, 24, 20, 5, 10, 39, 29, 1, 38, 16, 34, 21, 2, 30, 27, 21, 47, 47, 13, 8, 21, 33, 34, 32, 7, 13, 18, 37, 41, 28, 42, 7, 38, 13, 4, 42, 2, 39, 22, 28, 46, 32, 21, 33, 7, 21, 8, 48, 7, 13, 6, 26, 48, 15, 40, 21, 47, 17, 5, 21, 11, 33, 18, 21, 41, 1, 32, 50, 32, 50, 26, 3, 42, 6, 14, 41, 5, 25, 46, 3, 9, 42, 14, 37, 50, 41, 36, 29, 28, 21, 21, 38, 44, 32, 9, 39, 28, 12, 45, 38, 37, 15, 45, 35, 34, 50, 44, 4, 14, 40, 25, 34, 44, 43, 30, 28, 5, 36, 6, 24, 8, 0]
[22, 26, 36, 28, 34, 33, 49, 27, 34, 24, 33, 21, 27, 5, 10, 36, 18, 17, 32, 19, 8, 15, 25, 18, 41, 36, 33, 0, 15, 11, 39, 31, 12, 6, 45, 37, 43, 44, 36, 9, 27, 36, 28, 48, 39, 7, 13, 34, 8, 42, 46, 24, 35, 30, 11, 42, 45, 7, 12, 14, 48, 19, 18, 1, 20, 19, 29, 13, 24, 35, 1, 4, 39, 5, 24, 5, 29, 18, 1, 8, 20, 24, 21, 34, 35, 32, 25, 15, 24, 32, 17, 10, 3, 7, 9, 8, 15, 43, 16, 0, 27, 16, 38, 1, 37, 39, 11, 28, 45, 10, 10, 48, 5, 25, 0, 6, 46, 50, 48, 23, 45, 36, 25, 17, 49, 28, 32, 19, 32, 20, 45, 38, 50, 26, 39, 12, 35, 1, 16, 45, 17, 23, 16, 6, 30, 9, 21, 25, 2, 40, 45, 41, 30, 30, 1, 28, 28, 32, 20, 18, 42, 17, 10, 17, 23, 13, 34, 5, 24, 38, 26, 30, 5, 0, 44, 31, 2, 7, 35, 2, 1, 25, 26]
[33, 39, 37, 33, 22, 13, 13, 18, 3, 28, 28, 31, 49, 16, 20, 27, 4, 18, 17, 43, 43, 33, 26, 16, 2, 23, 16, 15, 0, 49, 20, 38, 16, 38, 29, 3, 17, 35, 43, 27, 41, 3, 21, 19, 23, 25, 36, 30, 24, 31, 49, 39, 49, 4, 29, 25, 21, 30, 27, 23, 3, 12, 4, 25, 38, 23, 44, 9, 26, 24, 23, 46, 36, 24, 10, 45, 20, 32, 20, 11, 27, 29, 45, 31, 37, 7, 14, 9, 13, 24, 42, 48, 21, 27, 34, 34, 22, 7, 7, 16, 16, 25, 6, 9, 47, 44, 41, 9, 36, 15, 15, 13, 6, 15, 21, 45, 41, 3, 20, 38, 45, 3, 20, 34, 11, 32, 40, 4, 9, 23, 8, 18, 4, 9, 5, 14, 12, 37, 40, 20, 26, 31, 25, 9, 14, 17, 49, 22, 7, 26, 16, 1, 12, 45, 22, 6, 12, 26, 39, 24, 4, 48, 28, 3, 37, 17, 47, 6, 17, 48, 50, 19, 13, 48, 28, 50, 29, 46, 39, 10, 40, 15, 34]
[32, 4, 3, 15, 50, 24, 37, 46, 42, 0, 23, 29, 9, 30, 6, 33, 26, 36, 20, 22, 14, 35, 20, 3, 32, 3, 42, 11, 49, 0, 16, 22, 6, 38, 39, 6, 4, 25, 31, 43, 14, 48, 39, 41, 41, 31, 9, 46, 31, 33, 42, 16, 3, 46, 49, 45, 11, 42, 15, 4, 18, 5, 45, 36, 29, 35, 21, 10, 48, 12, 35, 38, 47, 7, 30, 42, 23, 37, 2, 26, 23, 25, 13, 50, 12, 39, 47, 46, 28, 41, 29, 49, 26, 50, 12, 49, 33, 40, 40, 49, 43, 13, 2, 41, 45, 31, 25, 45, 23, 28, 49, 35, 45, 33, 14, 22, 7, 5, 21, 25, 0, 30, 21, 32, 26, 15, 38, 43, 28, 9, 2, 47, 28, 21, 8, 49, 2, 44, 12, 6, 28, 19, 17, 48, 39, 35, 43, 31, 12, 13, 38, 45, 36, 42, 49, 12, 41, 23, 4, 39, 29, 44, 5, 15, 16, 3, 27, 11, 41, 15, 21, 36, 41, 47, 15, 32, 42, 35, 12, 40, 17, 40, 2]
[6, 26, 49, 36, 46, 16, 11, 30, 17, 28, 5, 35, 22, 27, 47, 45, 6, 46, 7, 30, 28, 26, 29, 15, 48, 34, 33, 39, 20, 16, 0, 19, 22, 20, 37, 16, 6, 25, 9, 36, 49, 12, 23, 43, 20, 48, 1, 35, 24, 13, 16, 27, 39, 8, 24, 5, 43, 33, 47, 29, 24, 29, 27, 47, 25, 28, 50, 31, 17, 6, 31, 13, 36, 36, 23, 4, 9, 49, 35, 17, 48, 7, 27, 19, 12, 22, 46, 35, 32, 44, 33, 23, 37, 21, 4, 0, 15, 25, 44, 50, 25, 27, 44, 7, 28, 39, 23, 37, 14, 5, 49, 0, 28, 47, 2, 12, 20, 17, 23, 14, 0, 14, 19, 9, 33, 14, 46, 34, 18, 39, 35, 42, 24, 37, 38, 0, 6, 34, 37, 10, 11, 2, 33, 8, 8, 6, 18, 20, 17, 1, 8, 24, 34, 10, 21, 49, 50, 7, 47, 38, 11, 24, 13, 25, 34, 13, 27, 46, 30, 4, 6, 35, 19, 26, 18, 15, 14, 14, 31, 5, 30, 31, 32]
[38, 27, 28, 43, 7, 18, 7, 38, 43, 15, 46, 26, 44, 24, 9, 42, 2, 31, 21, 17, 25, 41, 23, 15, 50, 50, 35, 31, 38, 22, 19, 0, 39, 21, 47, 0, 32, 31, 15, 28, 19, 34, 34, 33, 1, 38, 49, 37, 1, 15, 44, 45, 38, 4, 3, 6, 16, 4, 48, 26, 13, 43, 17, 16, 48, 35, 1, 14, 26, 27, 38, 21, 2, 0, 27, 6, 21, 32, 43, 46, 22, 23, 31, 21, 21, 24, 18, 44, 40, 24, 18, 10, 2, 19, 10, 11, 41, 2, 41, 45, 12, 9, 10, 15, 27, 37, 30, 42, 11, 32, 36, 45, 19, 33, 12, 35, 22, 38, 25, 14, 24, 29, 44, 1, 35, 38, 3, 29, 29, 18, 46, 12, 49, 42, 23, 24, 46, 42, 3, 41, 50, 8, 44, 1, 25, 33, 36, 17, 47, 31, 8, 44, 15, 2, 15, 44, 30, 24, 44, 16, 28, 3, 39, 2, 13, 2, 23, 15, 43, 32, 43, 9, 49, 1, 2, 26, 42, 23, 50, 1, 31, 19, 15]
[38, 15, 24, 4, 19, 19, 31, 42, 37, 14, 18, 49, 22, 11, 38, 34, 44, 42, 34, 43, 20, 10, 48, 41, 10, 35, 33, 12, 16, 6, 22, 39, 0, 39, 50, 26, 5, 17, 19, 49, 40, 40, 32, 7, 25, 21, 4, 7, 16, 22, 22, 44, 25, 8, 22, 34, 1, 26, 15, 11, 35, 7, 42, 10, 29, 30, 48, 46, 22, 44, 15, 46, 40, 7, 16, 27, 32, 44, 40, 6, 36, 30, 23, 10, 34, 21, 36, 44, 19, 8, 8, 39, 27, 50, 40, 43, 8, 31, 19, 7, 32, 40, 42, 43, 5, 46, 27, 11, 32, 48, 13, 33, 0, 38, 36, 29, 48, 49, 30, 4, 1, 21, 38, 8, 5, 7, 9, 25, 12, 1, 4, 30, 23, 10, 25, 30, 1, 6, 30, 46, 3, 20, 11, 25, 15, 1, 12, 2, 9, 47, 15, 6, 38, 24, 26, 15, 33, 41, 1, 43, 2, 12, 29, 6, 47, 3, 3, 23, 17, 30, 44, 3, 28, 34, 9, 50, 27, 42, 10, 14, 41, 1, 7]
[34, 5, 17, 21, 10, 42, 40, 28, 19, 34, 23, 41, 11, 6, 17, 50, 45, 36, 18, 43, 34, 41, 35, 28, 27, 40, 28, 6, 38, 38, 20, 21, 39, 0, 42, 9, 3, 25, 0, 46, 44, 5, 18, 1, 17, 38, 49, 38, 11, 18, 40, 30, 5, 29, 29, 7, 45, 27, 15, 18, 5, 23, 11, 45, 14, 10, 15, 44, 30, 47, 18, 26, 35, 23, 16, 22, 7, 6, 13, 44, 44, 25, 4, 5, 36, 19, 43, 41, 39, 27, 32, 24, 10, 33, 47, 14, 20, 30, 10, 17, 18, 29, 49, 9, 15, 8, 31, 28, 41, 39, 27, 39, 26, 39, 45, 46, 35, 46, 35, 15, 49, 9, 15, 16, 22, 13, 22, 38, 33, 18, 18, 11, 17, 48, 33, 21, 46, 25, 47, 4, 1, 48, 14, 48, 39, 42, 29, 16, 44, 3, 26, 9, 41, 17, 24, 39, 9, 37, 2, 48, 15, 38, 10, 10, 0, 0, 15, 7, 23, 6, 13, 28, 26, 10, 19, 5, 38, 45, 49, 48, 15, 41, 10]
[39, 34, 30, 7, 20, 32, 34, 49, 25, 45, 27, 24, 19, 44, 39, 28, 41, 19, 50, 34, 8, 4, 28, 25, 11, 30, 42, 45, 29, 39, 37, 47, 50, 42, 0, 16, 18, 36, 25, 32, 10, 1, 49, 2, 2, 38, 34, 26, 4, 49, 8, 18, 47, 31, 17, 7, 22, 16, 26, 0, 44, 38, 20, 31, 29, 31, 40, 2, 8, 48, 12, 35, 39, 0, 9, 6, 38, 27, 38, 6, 44, 22, 40, 30, 18, 25, 15, 36, 36, 18, 5, 9, 36, 36, 13, 13, 30, 11, 1, 13, 46, 24, 39, 4, 38, 26, 22, 18, 50, 38, 7, 44, 48, 8, 30, 17, 3, 42, 28, 0, 14, 35, 8, 43, 23, 17, 27, 17, 23, 3, 36, 15, 16, 0, 42, 20, 28, 25, 47, 40, 26, 11, 15, 10, 9, 28, 14, 29, 7, 34, 34, 39, 28, 5, 23, 44, 48, 23, 22, 42, 0, 25, 36, 3, 24, 20, 20, 21, 33, 11, 36, 5, 17, 0, 46, 12, 11, 37, 43, 12, 46, 16, 46]
[31, 33, 36, 22, 5, 2, 11, 11, 41, 25, 19, 19, 18, 35, 12, 46, 13, 27, 41, 1, 29, 41, 15, 48, 26, 13, 23, 37, 3, 6, 16, 0, 26, 9, 16, 0, 33, 38, 32, 47, 16, 7, 7, 24, 17, 8, 12, 13, 24, 23, 43, 16, 36, 50, 35, 3, 22, 3, 27, 32, 6, 23, 41, 16, 35, 2, 11, 25, 26, 28, 45, 1, 47, 36, 34, 3, 41, 15, 50, 24, 26, 32, 41, 13, 27, 3, 39, 43, 30, 48, 32, 11, 9, 11, 29, 31, 49, 33, 34, 11, 21, 4, 10, 21, 48, 8, 38, 45, 11, 50, 24, 8, 47, 5, 22, 6, 50, 47, 16, 16, 50, 8, 30, 3, 27, 41, 0, 44, 10, 37, 18, 16, 2, 30, 13, 7, 12, 2, 32, 27, 40, 48, 19, 1, 9, 9, 40, 39, 45, 40, 14, 41, 47, 50, 17, 34, 6, 31, 36, 10, 6, 39, 48, 13, 18, 21, 35, 19, 36, 45, 20, 33, 4, 50, 32, 13, 45, 5, 40, 35, 46, 49, 36]
[32, 7, 39, 23, 48, 19, 33, 7, 29, 17, 1, 50, 34, 18, 33, 26, 4, 19, 5, 41, 44, 6, 12, 45, 19, 40, 30, 43, 17, 4, 6, 32, 5, 3, 18, 33, 0, 33, 6, 41, 18, 21, 28, 26, 7, 25, 50, 47, 31, 5, 21, 42, 33, 26, 30, 2, 45, 17, 33, 50, 44, 19, 14, 46, 26, 49, 46, 20, 50, 50, 6, 26, 26, 49, 31, 33, 30, 19, 50, 36, 34, 49, 7, 21, 20, 37, 13, 24, 31, 2, 40, 32, 20, 42, 21, 4, 45, 48, 1, 0, 12, 14, 4, 31, 16, 3, 6, 17, 42, 46, 5, 0, 7, 5, 21, 32, 42, 40, 33, 47, 32, 49, 4, 48, 37, 13, 16, 9, 29, 14, 7, 23, 22, 13, 39, 29, 26, 40, 36, 21, 9, 47, 38, 14, 0, 10, 44, 9, 48, 49, 37, 23, 4, 36, 43, 21, 35, 1, 29, 35, 3, 15, 32, 5, 0, 28, 1, 38, 48, 49, 45, 43, 4, 5, 19, 8, 14, 29, 14, 18, 45, 28, 13]
[42, 43, 11, 11, 14, 37, 43, 47, 31, 35, 30, 1, 29, 40, 2, 50, 20, 47, 50, 33, 30, 44, 6, 14, 37, 2, 10, 44, 35, 25, 25, 31, 17, 25, 36, 38, 33, 0, 49, 3, 14, 37, 18, 41, 37, 46, 12, 19, 13, 6, 32, 3, 2, 14, 15, 32, 22, 18, 9, 3, 49, 35, 15, 21, 39, 30, 11, 9, 14, 36, 20, 24, 35, 47, 3, 19, 16, 48, 38, 14, 5, 29, 27, 37, 41, 37, 31, 26, 33, 39, 46, 3, 2, 0, 37, 44, 45, 34, 49, 39, 34, 22, 48, 44, 3, 28, 29, 24, 26, 45, 39, 50, 34, 15, 23, 2, 13, 39, 28, 43, 13, 22, 40, 0, 50, 4, 19, 29, 48, 3, 33, 13, 34, 47, 21, 20, 37, 8, 22, 28, 22, 40, 15, 23, 2, 25, 30, 15, 12, 26, 25, 32, 4, 5, 30, 29, 26, 0, 2, 5, 37, 44, 15, 31, 39, 20, 43, 13, 32, 47, 45, 39, 32, 37, 11, 49, 29, 43, 43, 9, 18, 20, 10]
[48, 20, 35, 49, 11, 39, 30, 50, 49, 5, 14, 8, 17, 38, 12, 0, 2, 11, 22, 45, 19, 17, 20, 39, 23, 45, 8, 36, 43, 31, 9, 15, 19, 0, 25, 32, 6, 49, 0, 3, 1, 44, 3, 30, 42, 10, 8, 26, 45, 21, 34, 50, 48, 47, 1, 42, 48, 5, 1, 1, 2, 3, 36, 48, 8, 16, 0, 37, 20, 42, 44, 0, 38, 44, 19, 40, 40, 38, 45, 22, 22, 18, 11, 46, 28, 4, 28, 9, 7, 17, 7, 17, 24, 30, 24, 40, 8, 48, 21, 1, 34, 17, 43, 48, 3, 5, 46, 50, 13, 16, 42, 32, 42, 29, 44, 49, 45, 49, 27, 2, 10, 20, 48, 14, 4, 32, 25, 8, 30, 24, 40, 26, 38, 24, 47, 43, 34, 0, 9, 38, 8, 48, 39, 33, 10, 7, 17, 35, 24, 33, 3, 10, 50, 26, 31, 25, 16, 25, 22, 3, 42, 9, 1, 11, 24, 4, 14, 26, 47, 40, 42, 7, 37, 3, 48, 0, 17, 21, 22, 8, 17, 28, 39]
[18, 15, 30, 25, 42, 37, 40, 23, 8, 24, 48, 21, 19, 34, 22, 11, 39, 17, 16, 40, 17, 50, 8, 30, 20, 39, 41, 9, 27, 43, 36, 28, 49, 46, 32, 47, 41, 3, 3, 0, 14, 41, 14, 3, 9, 30, 39, 35, 41, 22, 35, 21, 20, 26, 19, 29, 50, 12, 1, 1, 28, 18, 46, 7, 30, 42, 22, 41, 18, 49, 28, 38, 41, 49, 5, 42, 17, 37, 35, 37, 32, 0, 24, 47, 7, 4, 47, 15, 19, 39, 26, 26, 37, 13, 16, 15, 16, 1, 18, 30, 7, 6, 11, 2, 40, 34, 48, 24, 3, 23, 9, 16, 42, 14, 50, 24, 42, 3, 35, 45, 4, 39, 3, 25, 18, 27, 35, 31, 3, 7, 28, 6, 16, 18, 48, 36, 2, 19, 36, 33, 47, 12, 3, 25, 26, 11, 28, 7, 0, 25, 38, 14, 22, 47, 1, 46, 11, 12, 18, 24, 27, 14, 46, 20, 40, 10, 19, 26, 33, 42, 44, 48, 28, 32, 37, 17, 7, 48, 8, 10, 4, 16, 16]
[24, 47, 14, 7, 36, 49, 33, 49, 37, 10, 45, 46, 35, 30, 19, 35, 48, 2, 9, 14, 13, 5, 42, 20, 33, 5, 49, 27, 41, 14, 49, 19, 40, 44, 10, 16, 18, 14, 1, 14, 0, 16, 19, 38, 37, 9, 44, 8, 24, 22, 5, 33, 20, 47, 22, 49, 50, 23, 42, 47, 20, 44, 34, 49, 40, 17, 6, 27, 23, 30, 16, 12, 7, 22, 50, 15, 41, 47, 30, 28, 26, 11, 19, 33, 12, 7, 24, 30, 5, 2, 9, 28, 45, 28, 4, 40, 43, 14, 38, 34, 11, 8, 38, 8, 18, 5, 49, 36, 48, 10, 11, 11, 2, 47, 20, 24, 30, 3, 6, 33, 10, 40, 35, 10, 3, 33, 13, 1, 44, 25, 29, 15, 20, 18, 19, 14, 18, 5, 2, 36, 35, 4, 38, 6, 45, 40, 38, 16, 7, 50, 30, 30, 40, 37, 22, 15, 26, 10, 13, 36, 34, 6, 30, 41, 7, 11, 44, 27, 18, 43, 5, 15, 50, 14, 32, 15, 37, 26, 7, 21, 36, 44, 12]
[43, 26, 12, 22, 31, 12, 38, 33, 0, 33, 12, 22, 29, 20, 18, 26, 20, 16, 0, 43, 46, 50, 46, 28, 26, 10, 30, 36, 3, 48, 12, 34, 40, 5, 1, 7, 21, 37, 44, 41, 16, 0, 3, 49, 40, 49, 44, 23, 13, 2, 1, 26, 29, 32, 34, 11, 1, 30, 11, 9, 11, 42, 3, 32, 25, 13, 45, 46, 47, 7, 0, 47, 45, 24, 46, 29, 6, 20, 34, 13, 44, 16, 16, 49, 48, 25, 32, 20, 15, 41, 29, 12, 38, 32, 8, 2, 19, 43, 31, 17, 19, 18, 17, 49, 49, 43, 28, 41, 45, 23, 43, 31, 24, 28, 38, 45, 42, 43, 21, 16, 18, 1, 18, 43, 23, 12, 45, 22, 48, 2, 26, 41, 28, 9, 49, 20, 26, 21, 11, 30, 1, 39, 13, 20, 48, 48, 40, 29, 6, 14, 6, 28, 16, 31, 0, 21, 26, 4, 36, 44, 29, 9, 17, 5, 31, 34, 47, 23, 17, 3, 42, 24, 30, 19, 38, 3, 19, 47, 0, 12, 44, 11, 49]
[44, 29, 19, 4, 11, 50, 41, 25, 4, 13, 1, 9, 45, 4, 26, 31, 24, 21, 3, 24, 10, 5, 15, 40, 4, 40, 38, 28, 21, 39, 23, 34, 32, 18, 49, 7, 28, 18, 3, 14, 19, 3, 0, 3, 47, 41, 47, 6, 3, 15, 6, 13, 6, 1, 1, 41, 9, 36, 28, 46, 6, 6, 36, 20, 4, 9, 46, 41, 25, 34, 48, 37, 14, 0, 23, 37, 1, 10, 35, 42, 28, 23, 43, 37, 12, 41, 3, 20, 10, 14, 11, 9, 15, 38, 46, 8, 40, 23, 6, 0, 36, 15, 9, 22, 16, 18, 12, 4, 4, 29, 33, 42, 12, 0, 10, 20, 18, 24, 7, 21, 27, 38, 10, 34, 2, 37, 16, 36, 41, 21, 42, 24, 28, 12, 7, 8, 42, 0, 19, 32, 28, 37, 29, 2, 6, 13, 13, 42, 37, 20, 48, 34, 23, 45, 48, 40, 17, 20, 28, 23, 37, 23, 41, 4, 0, 41, 41, 40, 10, 3, 3, 8, 3, 13, 45, 27, 44, 33, 43, 7, 6, 0, 28]
[5, 15, 24, 29, 6, 6, 35, 23, 36, 38, 26, 29, 35, 7, 24, 25, 50, 6, 42, 11, 16, 35, 43, 48, 20, 23, 12, 48, 19, 41, 43, 33, 7, 1, 2, 24, 26, 41, 30, 3, 38, 49, 3, 0, 20, 11, 24, 24, 12, 41, 5, 34, 40, 32, 35, 48, 37, 30, 30, 27, 34, 4, 50, 32, 30, 49, 49, 36, 14, 7, 9, 35, 40, 13, 20, 37, 38, 45, 46, 50, 12, 23, 10, 9, 4, 21, 22, 8, 9, 5, 43, 31, 44, 29, 31, 4, 12, 28, 46, 43, 0, 23, 36, 18, 37, 48, 21, 26, 5, 41, 3, 6, 42, 15, 43, 21, 16, 1, 39, 2, 27, 22, 15, 28, 22, 11, 25, 49, 44, 23, 22, 13, 29, 26, 17, 25, 7, 14, 18, 12, 27, 23, 0, 47, 14, 12, 12, 20, 36, 10, 27, 27, 23, 40, 43, 41, 37, 50, 47, 44, 25, 16, 27, 6, 18, 5, 9, 11, 39, 48, 48, 11, 31, 45, 30, 24, 6, 20, 11, 30, 3, 10, 44]
[22, 42, 45, 26, 3, 27, 37, 6, 40, 13, 30, 31, 10, 8, 4, 12, 10, 0, 8, 2, 4, 44, 0, 43, 26, 29, 36, 39, 23, 41, 20, 1, 25, 17, 2, 17, 7, 37, 42, 9, 37, 40, 47, 20, 0, 23, 21, 8, 31, 22, 2, 10, 28, 27, 12, 40, 33, 26, 33, 48, 20, 16, 0, 50, 7, 39, 16, 12, 15, 44, 35, 22, 30, 29, 16, 8, 42, 25, 22, 2, 26, 48, 49, 3, 3, 44, 15, 30, 4, 5, 44, 14, 47, 47, 7, 23, 34, 7, 9, 44, 1, 35, 34, 19, 27, 28, 17, 34, 42, 17, 36, 10, 37, 26, 24, 50, 45, 39, 9, 39, 14, 5, 17, 5, 38, 27, 14, 19, 10, 26, 1, 16, 33, 50, 35, 14, 50, 46, 33, 27, 35, 11, 39, 2, 37, 26, 15, 27, 16, 35, 3, 34, 2, 14, 15, 46, 1, 27, 38, 37, 13, 18, 50, 25, 48, 6, 36, 30, 22, 27, 0, 33, 30, 15, 20, 4, 43, 46, 24, 10, 10, 3, 21]
[11, 28, 26, 38, 3, 42, 31, 42, 48, 40, 14, 21, 40, 32, 7, 45, 36, 41, 12, 26, 9, 3, 19, 9, 6, 43, 10, 7, 25, 31, 48, 38, 21, 38, 38, 8, 25, 46, 10, 30, 9, 49, 41, 11, 23, 0, 35, 6, 50, 9, 18, 18, 16, 3, 43, 12, 35, 25, 33, 15, 12, 5, 17, 7, 31, 29, 49, 42, 13, 34, 47, 34, 40, 0, 11, 35, 21, 25, 28, 15, 20, 44, 29, 47, 49, 9, 35, 43, 37, 42, 32, 11, 18, 3, 16, 47, 50, 31, 7, 21, 27, 43, 4, 10, 48, 23, 4, 17, 20, 17, 43, 4, 18, 34, 6, 35, 48, 20, 30, 4, 24, 18, 18, 2, 40, 47, 34, 30, 42, 2, 27, 12, 13, 40, 36, 35, 20, 21, 14, 38, 9, 1, 37, 38, 4, 33, 31, 36, 17, 9, 46, 37, 17, 42, 14, 40, 45, 43, 45, 43, 18, 13, 20, 25, 13, 48, 10, 31, 24, 5, 48, 19, 22, 35, 4, 39, 23, 15, 7, 33, 28, 32, 45]
[30, 35, 18, 36, 25, 45, 33, 11, 32, 48, 5, 21, 11, 45, 24, 39, 10, 42, 39, 36, 18, 11, 20, 29, 1, 14, 10, 13, 36, 9, 1, 49, 4, 49, 34, 12, 50, 12, 8, 39, 44, 44, 47, 24, 21, 35, 0, 46, 37, 22, 35, 45, 21, 21, 25, 42, 25, 26, 39, 19, 23, 17, 46, 17, 26, 12, 48, 41, 0, 25, 23, 42, 12, 12, 26, 4, 10, 0, 46, 28, 50, 11, 16, 44, 2, 40, 43, 14, 0, 22, 19, 21, 4, 34, 34, 11, 37, 4, 32, 39, 36, 29, 6, 12, 4, 17, 24, 6, 12, 30, 45, 11, 45, 21, 28, 42, 29, 29, 28, 22, 12, 17, 38, 40, 13, 48, 48, 4, 22, 44, 35, 9, 10, 12, 40, 18, 6, 6, 49, 50, 33, 33, 11, 1, 34, 5, 2, 22, 30, 10, 31, 12, 44, 45, 27, 29, 15, 41, 23, 10, 14, 9, 35, 40, 19, 31, 42, 2, 43, 11, 40, 16, 38, 6, 44, 13, 6, 12, 18, 3, 2, 39, 24]
[15, 24, 28, 18, 2, 7, 25, 41, 21, 27, 35, 4, 34, 16, 44, 45, 1, 31, 10, 11, 43, 12, 37, 42, 9, 46, 32, 34, 30, 46, 35, 37, 7, 38, 26, 13, 47, 19, 26, 35, 8, 23, 6, 24, 8, 6, 46, 0, 28, 28, 28, 18, 30, 23, 36, 5, 17, 44, 42, 44, 25, 21, 46, 28, 20, 40, 11, 40, 10, 4, 22, 48, 5, 26, 49, 35, 13, 50, 3, 16, 10, 2, 29, 38, 14, 35, 48, 30, 9, 10, 38, 24, 22, 7, 48, 29, 24, 23, 15, 4, 25, 7, 42, 0, 22, 48, 19, 30, 39, 33, 2, 32, 30, 38, 20, 6, 36, 13, 41, 5, 50, 44, 34, 33, 10, 33, 15, 35, 15, 7, 44, 35, 48, 50, 39, 22, 13, 1, 24, 9, 21, 46, 25, 19, 37, 48, 24, 32, 4, 2, 17, 2, 23, 21, 38, 23, 29, 35, 36, 25, 0, 12, 0, 16, 3, 15, 36, 2, 26, 12, 36, 40, 28, 46, 45, 18, 19, 21, 7, 12, 41, 42, 44]
[27, 21, 39, 0, 28, 43, 37, 9, 5, 39, 48, 12, 29, 11, 5, 36, 48, 13, 16, 33, 50, 1, 23, 24, 33, 20, 25, 8, 24, 31, 24, 1, 16, 11, 4, 24, 31, 13, 45, 41, 24, 13, 3, 12, 31, 50, 37, 28, 0, 39, 34, 25, 0, 45, 19, 6, 32, 3, 17, 32, 21, 39, 49, 40, 47, 38, 14, 18, 40, 15, 7, 7, 2, 27, 16, 11, 43, 12, 43, 16, 12, 1, 44, 24, 27, 28, 17, 33, 33, 14, 21, 9, 5, 10, 10, 25, 26, 44, 18, 23, 10, 32, 30, 7, 30, 13, 38, 29, 21, 42, 36, 21, 43, 48, 42, 45, 26, 34, 35, 29, 46, 11, 0, 37, 0, 37, 30, 32, 18, 34, 14, 24, 48, 42, 24, 0, 6, 45, 16, 47, 27, 41, 11, 12, 46, 1, 48, 23, 34, 18, 18, 42, 8, 46, 18, 30, 30, 21, 14, 49, 41, 15, 15, 38, 32, 13, 27, 38, 27, 25, 3, 2, 34, 14, 50, 31, 30, 22, 15, 36, 12, 39, 15]
[33, 50, 3, 31, 19, 42, 29, 29, 25, 43, 25, 24, 47, 39, 11, 38, 14, 26, 12, 23, 17, 26, 1, 31, 42, 8, 22, 42, 31, 33, 13, 15, 22, 18, 49, 23, 5, 6, 21, 22, 22, 2, 15, 41, 22, 9, 22, 28, 39, 0, 45, 22, 4, 39, 21, 2, 15, 34, 16, 0, 8, 39, 28, 18, 8, 2, 48, 48, 5, 33, 42, 8, 16, 2, 38, 50, 20, 9, 31, 8, 11, 5, 16, 24, 37, 26, 31, 0, 25, 15, 6, 24, 47, 19, 40, 28, 9, 37, 32, 12, 0, 2, 6, 25, 29, 27, 42, 40, 40, 12, 16, 2, 40, 8, 24, 25, 17, 4, 0, 24, 31, 40, 46, 18, 42, 26, 19, 9, 40, 10, 22, 22, 31, 44, 13, 40, 24, 5, 3, 48, 45, 13, 42, 20, 47, 12, 39, 42, 30, 41, 25, 36, 11, 44, 21, 4, 30, 32, 29, 45, 16, 35, 44, 12, 44, 35, 11, 20, 17, 14, 14, 49, 31, 41, 4, 44, 25, 21, 4, 39, 43, 29, 5]
