N1,N2,...,Nx
[2, 47, 50, 37, 10, 33, 14, 39, 6, 37, 43, 26, 39, 20, 23, 18, 47, 23, 8, 27, 43, 33, 10, 43, 46, 20, 5, 39, 1, 28, 38, 37, 40, 37, 30, 26, 8, 30, 8, 0, 36, 31, 46, 26, 12, 21, 0, 29, 22, 49, 3, 17, 39, 14, 19, 34, 4, 23, 15, 43, 0, 33, 46, 26, 7, 42, 0, 21, 49, 48, 24, 10, 1, 3, 7, 34, 17, 16, 39, 9, 14, 44, 27, 36, 50, 13, 35, 30, 45, 27, 8, 35, 16, 45, 37, 48, 10, 17, 42, 34]
[3, 11, 39, 23, 34, 13, 5, 36, 44, 30, 38, 25, 14, 1, 31, 28, 39, 22, 42, 32, 27, 2, 40, 38, 37, 20, 49, 45, 19, 0, 0, 34, 42, 47, 4, 2, 36, 42, 9, 46, 7, 3, 45, 0, 21, 42, 29, 0, 10, 45, 37, 27, 30, 17, 3, 33, 11, 21, 47, 3, 24, 41, 21, 7, 49, 14, 5, 11, 46, 28, 13, 46, 40, 29, 3, 22, 16, 50, 14, 24, 1, 1, 36, 21, 31, 38, 2, 1, 2, 35, 16, 26, 23, 28, 44, 17, 27, 1, 17, 25]
[34, 24, 22, 47, 24, 33, 33, 40, 24, 49, 38, 5, 48, 25, 49, 50, 14, 38, 39, 22, 18, 0, 28, 13, 20, 45, 24, 9, 15, 2, 29, 26, 36, 34, 12, 45, 20, 43, 37, 22, 42, 4, 0, 22, 19, 4, 22, 10, 0, 38, 40, 41, 40, 28, 9, 20, 44, 29, 20, 38, 25, 40, 48, 21, 5, 31, 1, 29, 24, 10, 40, 6, 46, 19, 38, 42, 41, 48, 3, 27, 26, 25, 3, 0, 46, 38, 50, 30, 38, 2, 19, 1, 24, 45, 47, 44, 33, 15, 40, 28]
[22, 49, 22, 11, 32, 14, 0, 44, 25, 49, 35, 6, 27, 39, 14, 38, 36, 39, 4, 1, 31, 35, 33, 18, 41, 46, 49, 28, 29, 3, 18, 44, 39, 3, 49, 11, 20, 38, 20, 16, 20, 39, 8, 44, 10, 29, 49, 45, 38, 0, 12, 38, 2, 44, 0, 24, 45, 11, 46, 13, 43, 41, 44, 30, 47, 48, 39, 16, 43, 1, 14, 47, 5, 30, 33, 48, 28, 36, 34, 41, 15, 12, 28, 37, 0, 26, 4, 41, 1, 42, 0, 0, 18, 29, 11, 14, 50, 21, 12, 34]
[38, 27, 8, 40, 48, 11, 20, 1, 33, 26, 5, 11, 5, 23, 38, 15, 4, 33, 27, 36, 1, 35, 11, 2, 28, 29, 1, 15, 29, 33, 3, 5, 7, 11, 37, 21, 23, 10, 46, 11, 18, 6, 8, 36, 31, 11, 3, 37, 40, 12, 0, 29, 35, 16, 33, 40, 20, 46, 40, 7, 35, 7, 34, 31, 7, 26, 18, 16, 8, 32, 47, 18, 43, 9, 41, 31, 0, 49, 0, 24, 33, 12, 17, 46, 42, 26, 42, 32, 40, 44, 29, 10, 28, 44, 24, 30, 37, 36, 1, 33]
[48, 10, 6, 32, 18, 42, 9, 25, 37, 19, 50, 35, 48, 11, 0, 16, 44, 4, 33, 50, 18, 16, 40, 15, 43, 10, 5, 44, 33, 31, 20, 23, 3, 4, 2, 35, 7, 9, 50, 45, 43, 38, 39, 25, 39, 37, 17, 27, 41, 38, 29, 0, 21, 15, 48, 45, 17, 1, 6, 34, 21, 42, 15, 15, 32, 3, 15, 49, 46, 12, 4, 48, 35, 48, 0, 16, 12, 37, 12, 33, 9, 4, 37, 14, 45, 29, 46, 28, 48, 15, 23, 44, 44, 46, 0, 35, 43, 20, 26, 1]
[28, 38, 12, 30, 35, 39, 13, 35, 50, 17, 46, 14, 10, 16, 43, 1, 40, 31, 40, 27, 50, 39, 13, 4, 9, 0, 49, 40, 5, 26, 41, 18, 25, 5, 31, 8, 2, 27, 49, 17, 19, 12, 16, 45, 23, 2, 39, 30, 40, 2, 35, 21, 0, 25, 2, 16, 44, 12, 35, 41, 25, 22, 47, 12, 12, 36, 26, 47, 19, 31, 50, 27, 35, 30, 23, 6, 44, 48, 50, 9, 19, 3, 4, 27, 5, 12, 30, 40, 19, 47, 24, 17, 25, 20, 46, 9, 28, 38, 39, 12]
[49, 36, 17, 35, 45, 0, 2, 46, 37, 39, 0, 23, 14, 38, 9, 47, 23, 39, 24, 38, 36, 42, 39, 10, 14, 48, 32, 14, 33, 27, 43, 48, 23, 15, 24, 45, 11, 25, 50, 31, 28, 10, 27, 40, 12, 31, 14, 17, 28, 44, 16, 15, 25, 0, 50, 46, 33, 19, 31, 47, 23, 18, 28, 46, 4, 2, 41, 17, 0, 14, 33, 39, 23, 32, 47, 9, 37, 33, 37, 41, 5, 32, 25, 46, 50, 45, 40, 31, 13, 34, 17, 17, 12, 33, 32, 35, 12, 13, 24, 44]
[6, 21, 35, 28, 29, 22, 18, 47, 35, 2, 47, 9, 50, 11, 10, 29, 19, 0, 11, 33, 40, 36, 5, 50, 8, 42, 29, 50, 34, 34, 17, 27, 49, 24, 28, 30, 45, 31, 5, 26, 28, 0, 2, 19, 12, 7, 19, 3, 9, 0, 33, 48, 2, 50, 0, 46, 23, 32, 34, 28, 44, 36, 38, 32, 35, 49, 9, 43, 34, 22, 10, 14, 13, 43, 16, 39, 13, 23, 45, 48, 24, 39, 7, 3, 19, 4, 28, 43, 50, 20, 12, 18, 12, 12, 14, 43, 0, 38, 8, 37]
[38, 43, 42, 15, 34, 16, 13, 45, 38, 27, 37, 10, 50, 16, 24, 16, 49, 24, 20, 1, 35, 21, 41, 48, 19, 38, 43, 36, 32, 35, 41, 27, 11, 22, 23, 27, 37, 37, 24, 44, 29, 47, 42, 6, 34, 31, 34, 33, 20, 24, 40, 45, 16, 46, 46, 0, 23, 0, 23, 26, 13, 30, 21, 12, 48, 24, 29, 15, 21, 29, 39, 25, 15, 49, 35, 19, 46, 17, 15, 3, 24, 50, 23, 41, 14, 38, 8, 21, 35, 39, 43, 32, 40, 1, 44, 7, 11, 48, 42, 31]
[13, 12, 0, 44, 35, 2, 13, 26, 3, 48, 14, 22, 26, 2, 38, 9, 27, 10, 7, 39, 23, 41, 42, 8, 27, 33, 30, 0, 33, 45, 45, 17, 28, 33, 22, 4, 18, 2, 48, 36, 49, 24, 13, 32, 32, 36, 4, 11, 44, 45, 20, 17, 44, 33, 23, 23, 0, 40, 37, 46, 4, 42, 5, 43, 16, 17, 49, 23, 1, 13, 26, 5, 45, 7, 31, 5, 36, 29, 3, 7, 4, 50, 35, 30, 0, 44, 9, 6, 8, 8, 16, 28, 36, 3, 14, 42, 50, 49, 23, 0]
[24, 1, 38, 2, 4, 1, 36, 40, 40, 35, 19, 50, 38, 13, 42, 13, 31, 20, 25, 9, 33, 23, 14, 33, 6, 18, 2, 41, 19, 44, 40, 36, 6, 19, 12, 2, 23, 9, 45, 24, 30, 21, 16, 21, 10, 8, 23, 21, 29, 11, 46, 1, 12, 19, 32, 0, 40, 0, 40, 41, 11, 35, 8, 30, 41, 48, 42, 49, 15, 13, 28, 14, 14, 39, 12, 29, 25, 31, 25, 2, 35, 29, 5, 22, 10, 15, 29, 22, 33, 48, 30, 32, 34, 17, 8, 5, 27, 6, 5, 22]
[12, 49, 14, 40, 37, 37, 9, 23, 41, 12, 46, 7, 2, 41, 9, 47, 9, 31, 14, 33, 25, 29, 40, 32, 12, 37, 5, 45, 16, 7, 17, 41, 3, 44, 24, 24, 28, 9, 37, 13, 6, 1, 33, 22, 45, 41, 15, 47, 20, 46, 40, 6, 35, 31, 34, 23, 37, 40, 0, 19, 10, 38, 15, 46, 25, 32, 39, 38, 6, 22, 9, 44, 12, 41, 3, 46, 43, 2, 32, 32, 5, 23, 2, 39, 35, 44, 0, 8, 0, 17, 31, 43, 25, 9, 3, 16, 42, 31, 31, 36]
[16, 27, 25, 37, 42, 5, 28, 42, 27, 49, 37, 20, 17, 4, 42, 33, 41, 13, 45, 5, 12, 14, 15, 35, 2, 24, 50, 36, 18, 18, 10, 39, 45, 1, 45, 37, 6, 50, 21, 12, 19, 16, 47, 24, 31, 7, 43, 3, 38, 13, 7, 34, 41, 47, 28, 26, 46, 41, 19, 0, 3, 5, 47, 47, 46, 33, 48, 12, 0, 26, 41, 34, 11, 19, 12, 1, 9, 13, 23, 27, 30, 42, 4, 33, 21, 40, 25, 20, 17, 17, 33, 16, 28, 2, 9, 41, 15, 9, 25, 37]
[26, 26, 38, 24, 1, 15, 35, 29, 22, 4, 42, 41, 29, 49, 50, 46, 20, 29, 25, 46, 8, 25, 9, 21, 28, 14, 38, 40, 42, 1, 14, 31, 40, 48, 13, 38, 4, 1, 13, 6, 37, 32, 7, 22, 47, 32, 0, 24, 25, 43, 35, 21, 25, 23, 44, 13, 4, 11, 10, 3, 0, 46, 17, 7, 29, 47, 24, 2, 31, 15, 27, 16, 47, 6, 31, 50, 5, 49, 5, 45, 48, 7, 14, 28, 12, 21, 41, 4, 21, 23, 27, 9, 25, 42, 2, 10, 31, 43, 14, 4]
[18, 13, 35, 30, 11, 6, 43, 37, 25, 4, 27, 18, 4, 19, 17, 10, 28, 29, 46, 30, 47, 23, 13, 7, 38, 6, 36, 20, 2, 45, 17, 13, 19, 27, 25, 1, 50, 30, 12, 16, 18, 19, 46, 31, 2, 34, 33, 41, 40, 41, 7, 42, 22, 18, 36, 30, 42, 35, 38, 5, 46, 0, 24, 0, 18, 13, 38, 6, 4, 50, 21, 24, 0, 18, 36, 41, 15, 34, 44, 43, 36, 0, 28, 14, 14, 22, 47, 16, 24, 48, 23, 35, 14, 6, 41, 19, 26, 40, 43, 31]
[34, 12, 40, 0, 42, 46, 28, 11, 15, 48, 5, 7, 43, 30, 15, 5, 39, 41, 46, 24, 49, 14, 42, 12, 34, 2, 24, 43, 21, 34, 38, 50, 16, 9, 37, 5, 32, 39, 26, 41, 30, 20, 0, 24, 41, 0, 46, 21, 48, 44, 34, 15, 47, 28, 38, 21, 5, 8, 15, 47, 17, 24, 0, 4, 50, 33, 2, 26, 2, 33, 18, 34, 32, 20, 26, 13, 17, 16, 7, 1, 2, 0, 50, 48, 38, 2, 20, 29, 15, 8, 32, 48, 14, 0, 26, 9, 38, 28, 9, 38]
[7, 14, 42, 38, 32, 42, 11, 5, 28, 25, 31, 9, 38, 45, 0, 20, 14, 20, 21, 9, 31, 6, 26, 4, 48, 39, 1, 26, 32, 9, 8, 29, 13, 30, 13, 13, 42, 28, 32, 28, 13, 29, 20, 10, 45, 40, 26, 7, 21, 30, 31, 15, 12, 46, 32, 12, 43, 30, 46, 47, 7, 0, 4, 0, 11, 17, 17, 2, 46, 36, 38, 35, 3, 18, 47, 45, 20, 20, 10, 21, 32, 16, 35, 17, 47, 11, 48, 17, 12, 10, 3, 29, 45, 22, 10, 14, 25, 24, 11, 27]
[13, 9, 36, 45, 21, 30, 28, 0, 18, 26, 35, 7, 36, 4, 21, 16, 5, 43, 36, 20, 13, 35, 46, 1, 25, 8, 24, 22, 10, 11, 17, 42, 49, 29, 13, 7, 0, 9, 0, 19, 4, 50, 38, 45, 9, 28, 7, 49, 5, 47, 7, 32, 12, 4, 35, 48, 16, 41, 25, 46, 29, 18, 50, 11, 0, 15, 44, 37, 48, 36, 27, 40, 33, 2, 0, 45, 12, 14, 42, 44, 37, 22, 29, 47, 13, 17, 38, 46, 38, 24, 40, 9, 39, 41, 20, 43, 7, 16, 39, 9]
[5, 32, 31, 16, 15, 6, 35, 31, 26, 9, 32, 45, 24, 31, 21, 9, 26, 12, 12, 47, 24, 2, 15, 11, 22, 30, 14, 44, 35, 7, 34, 50, 24, 21, 8, 21, 10, 30, 40, 7, 43, 38, 23, 47, 17, 35, 42, 14, 31, 48, 26, 3, 36, 2, 49, 24, 17, 48, 32, 33, 47, 13, 33, 17, 15, 0, 9, 21, 11, 16, 30, 36, 3, 49, 29, 20, 9, 21, 0, 4, 22, 32, 32, 23, 39, 48, 33, 38, 44, 4, 17, 12, 36, 29, 34, 9, 34, 28, 43, 20]
[31, 49, 29, 35, 9, 43, 15, 8, 48, 36, 41, 36, 42, 44, 18, 1, 42, 23, 23, 5, 18, 6, 29, 15, 33, 23, 46, 37, 24, 7, 5, 29, 35, 49, 26, 19, 3, 45, 0, 44, 40, 27, 38, 4, 33, 1, 0, 5, 1, 39, 18, 15, 26, 41, 9, 29, 49, 42, 39, 48, 24, 38, 2, 17, 44, 9, 0, 21, 5, 38, 24, 36, 8, 12, 29, 17, 35, 4, 23, 22, 25, 9, 23, 24, 10, 37, 30, 37, 16, 45, 35, 14, 39, 31, 13, 0, 24, 1, 26, 41]
[1, 19, 6, 30, 15, 50, 1, 45, 39, 48, 21, 40, 6, 42, 7, 41, 35, 6, 23, 30, 2, 23, 45, 37, 34, 25, 9, 37, 35, 31, 9, 49, 42, 30, 29, 5, 10, 24, 33, 15, 38, 42, 22, 36, 46, 25, 21, 11, 29, 16, 16, 49, 47, 17, 43, 15, 23, 49, 38, 12, 2, 6, 26, 2, 37, 21, 21, 0, 35, 37, 39, 20, 35, 7, 22, 32, 4, 15, 13, 8, 13, 49, 39, 25, 11, 2, 22, 21, 10, 35, 48, 34, 42, 36, 12, 4, 35, 6, 4, 49]
[34, 4, 42, 42, 18, 26, 43, 37, 19, 20, 48, 34, 7, 14, 34, 8, 29, 14, 24, 9, 30, 4, 6, 43, 47, 40, 47, 48, 36, 15, 16, 7, 23, 41, 45, 20, 40, 45, 47, 4, 10, 15, 8, 16, 45, 16, 49, 46, 24, 43, 8, 46, 19, 0, 34, 21, 1, 15, 6, 0, 31, 4, 2, 46, 48, 11, 5, 35, 0, 16, 28, 41, 47, 43, 30, 5, 4, 15, 23, 38, 24, 43, 4, 19, 35, 15, 5, 14, 9, 27, 31, 18, 28, 5, 42, 46, 46, 0, 41, 33]
[30, 39, 37, 48, 28, 20, 19, 42, 11, 28, 2, 11, 26, 31, 39, 11, 11, 14, 34, 6, 12, 1, 44, 9, 22, 46, 6, 7, 29, 35, 16, 37, 33, 4, 18, 36, 32, 50, 1, 42, 48, 29, 31, 4, 19, 50, 48, 28, 10, 1, 32, 12, 31, 14, 22, 29, 13, 13, 22, 26, 15, 50, 33, 36, 36, 16, 38, 37, 16, 0, 25, 2, 16, 10, 32, 20, 16, 30, 34, 50, 3, 23, 41, 39, 7, 21, 16, 2, 20, 7, 46, 38, 11, 14, 4, 30, 0, 19, 30, 18]
[34, 3, 45, 50, 28, 9, 41, 2, 2, 10, 13, 37, 27, 14, 6, 19, 13, 20, 49, 36, 44, 50, 30, 15, 21, 32, 5, 31, 4, 42, 29, 1, 48, 46, 10, 18, 44, 30, 47, 47, 28, 22, 1, 25, 23, 48, 24, 13, 40, 14, 47, 4, 50, 33, 10, 39, 26, 28, 9, 41, 27, 21, 18, 38, 27, 30, 24, 39, 28, 25, 0, 20, 23, 19, 12, 0, 22, 2, 23, 14, 14, 41, 7, 41, 29, 31, 21, 35, 5, 40, 49, 50, 4, 49, 5, 14, 44, 3, 50, 23]
[44, 46, 45, 36, 4, 11, 23, 8, 19, 41, 40, 45, 16, 15, 8, 37, 17, 39, 12, 2, 45, 40, 27, 7, 19, 44, 45, 10, 46, 31, 24, 43, 18, 34, 46, 27, 37, 26, 15, 13, 8, 5, 6, 7, 20, 12, 10, 46, 6, 47, 18, 48, 27, 39, 14, 25, 5, 14, 44, 34, 16, 24, 34, 35, 40, 36, 36, 20, 41, 2, 20, 0, 29, 10, 3, 26, 1, 19, 23, 21, 35, 12, 19, 5, 6, 13, 37, 23, 14, 40, 5, 3, 32, 46, 9, 48, 37, 42, 31, 22]
[4, 7, 33, 41, 8, 14, 3, 24, 45, 23, 38, 11, 50, 12, 46, 7, 16, 32, 0, 13, 26, 34, 12, 4, 49, 8, 16, 20, 44, 0, 35, 33, 41, 16, 38, 39, 16, 47, 4, 21, 20, 8, 12, 31, 21, 7, 1, 40, 46, 5, 43, 35, 35, 23, 13, 15, 45, 14, 12, 11, 47, 0, 32, 3, 33, 3, 8, 35, 47, 16, 23, 29, 0, 47, 20, 0, 29, 15, 5, 25, 4, 50, 16, 30, 9, 26, 21, 4, 6, 26, 18, 38, 12, 30, 19, 0, 30, 1, 13, 18]
[12, 2, 20, 9, 38, 21, 50, 36, 50, 12, 21, 2, 11, 26, 42, 49, 6, 15, 21, 32, 15, 32, 43, 6, 21, 12, 7, 46, 4, 2, 40, 41, 19, 33, 2, 14, 2, 8, 15, 50, 22, 49, 12, 43, 10, 10, 3, 29, 19, 30, 9, 48, 30, 32, 43, 49, 7, 39, 41, 19, 6, 18, 20, 18, 2, 49, 12, 7, 43, 10, 19, 10, 47, 0, 19, 1, 33, 13, 50, 15, 33, 21, 33, 2, 43, 11, 28, 27, 40, 48, 31, 35, 25, 7, 2, 12, 26, 25, 34, 36]
[36, 37, 19, 30, 12, 50, 0, 42, 31, 3, 0, 31, 23, 46, 11, 8, 8, 50, 43, 29, 0, 31, 21, 0, 17, 25, 21, 29, 13, 10, 17, 2, 29, 23, 7, 34, 3, 26, 41, 0, 13, 8, 41, 34, 1, 30, 7, 3, 38, 33, 41, 0, 23, 47, 16, 35, 31, 12, 3, 12, 31, 36, 26, 47, 0, 29, 29, 22, 30, 32, 12, 3, 20, 19, 0, 14, 17, 22, 35, 14, 23, 15, 22, 47, 0, 8, 23, 35, 18, 45, 10, 11, 14, 38, 17, 28, 29, 49, 49, 8]
[2, 23, 17, 28, 15, 32, 4, 49, 26, 32, 0, 5, 16, 15, 36, 42, 8, 14, 15, 4, 45, 22, 7, 1, 33, 30, 6, 30, 2, 4, 48, 14, 35, 24, 34, 37, 31, 28, 32, 24, 5, 24, 4, 9, 2, 42, 34, 22, 42, 48, 31, 16, 6, 9, 39, 19, 5, 29, 46, 1, 50, 41, 13, 45, 45, 20, 17, 32, 5, 20, 0, 26, 0, 1, 14, 0, 19, 47, 44, 38, 6, 22, 12, 16, 3, 2, 20, 35, 14, 44, 38, 29, 18, 22, 11, 18, 9, 28, 27, 29]
[36, 10, 43, 15, 2, 7, 9, 37, 30, 2, 5, 45, 33, 0, 29, 15, 43, 23, 13, 43, 3, 26, 45, 46, 38, 9, 30, 24, 27, 26, 12, 14, 39, 43, 23, 49, 17, 26, 25, 3, 3, 2, 21, 24, 25, 15, 17, 16, 41, 28, 0, 12, 44, 37, 13, 46, 36, 25, 43, 9, 5, 15, 17, 20, 12, 9, 35, 4, 4, 16, 22, 1, 29, 33, 17, 19, 0, 30, 39, 18, 36, 38, 45, 23, 38, 45, 18, 16, 9, 27, 37, 18, 15, 19, 2, 23, 37, 38, 39, 12]
[17, 1, 4, 26, 36, 9, 1, 16, 4, 31, 19, 31, 26, 7, 6, 9, 37, 44, 50, 16, 45, 34, 7, 21, 45, 30, 4, 29, 33, 47, 8, 23, 32, 46, 10, 3, 11, 12, 23, 50, 14, 13, 41, 29, 37, 32, 16, 50, 48, 36, 49, 37, 48, 33, 23, 17, 29, 31, 2, 13, 49, 34, 16, 20, 14, 21, 4, 15, 15, 30, 2, 19, 15, 13, 22, 47, 30, 0, 5, 4, 33, 31, 35, 42, 46, 35, 10, 41, 22, 27, 11, 14, 20, 36, 48, 33, 45, 2, 49, 38]
[42, 17, 0, 22, 24, 22, 2, 24, 30, 24, 27, 23, 21, 37, 28, 31, 29, 3, 7, 25, 23, 31, 24, 16, 43, 48, 26, 32, 24, 44, 2, 42, 4, 38, 16, 40, 6, 15, 7, 42, 12, 21, 9, 44, 27, 48, 39, 14, 3, 34, 0, 12, 50, 37, 45, 15, 3, 25, 32, 23, 5, 44, 7, 10, 42, 0, 23, 13, 23, 34, 23, 23, 5, 50, 35, 44, 39, 5, 0, 20, 38, 37, 31, 41, 11, 41, 30, 25, 44, 1, 29, 26, 21, 49, 28, 21, 27, 40, 25, 28]
[45, 2, 7, 16, 39, 3, 9, 27, 20, 49, 48, 23, 48, 19, 19, 10, 13, 3, 47, 49, 24, 50, 5, 49, 37, 1, 11, 22, 25, 41, 12, 50, 4, 17, 24, 2, 7, 24, 24, 31, 31, 27, 2, 5, 31, 26, 9, 24, 27, 41, 24, 33, 9, 41, 48, 3, 7, 2, 32, 27, 45, 43, 1, 21, 44, 4, 22, 8, 38, 50, 14, 21, 25, 15, 14, 38, 18, 4, 20, 0, 14, 38, 49, 5, 34, 24, 39, 21, 14, 30, 18, 11, 47, 1, 35, 25, 14, 9, 29, 13]
[41, 32, 50, 14, 25, 29, 28, 32, 40, 47, 9, 4, 11, 49, 29, 13, 35, 35, 34, 43, 31, 27, 3, 0, 28, 15, 11, 14, 5, 4, 30, 15, 36, 3, 48, 34, 33, 31, 32, 22, 33, 6, 14, 31, 30, 27, 14, 1, 26, 15, 33, 9, 19, 5, 24, 24, 4, 35, 5, 30, 48, 36, 2, 32, 37, 22, 25, 13, 24, 3, 14, 35, 4, 33, 23, 6, 36, 33, 38, 14, 0, 1, 45, 7, 6, 16, 13, 46, 27, 25, 32, 7, 36, 36, 46, 50, 11, 1, 5, 6]
[35, 45, 15, 31, 27, 43, 49, 25, 25, 13, 46, 19, 36, 13, 9, 22, 44, 48, 6, 46, 2, 27, 2, 11, 15, 48, 48, 47, 12, 6, 29, 34, 44, 43, 45, 28, 0, 40, 39, 2, 13, 2, 13, 37, 32, 23, 44, 1, 25, 12, 12, 4, 3, 32, 39, 50, 50, 29, 23, 42, 7, 0, 0, 16, 22, 32, 9, 49, 43, 23, 41, 12, 50, 21, 15, 22, 38, 31, 37, 38, 1, 0, 5, 28, 50, 36, 39, 32, 5, 38, 49, 12, 26, 21, 36, 29, 27, 42, 50, 29]
[23, 49, 28, 25, 48, 5, 19, 11, 49, 27, 43, 40, 25, 5, 38, 6, 18, 13, 46, 44, 36, 50, 6, 33, 23, 15, 5, 28, 16, 43, 29, 30, 35, 42, 19, 36, 22, 30, 35, 30, 49, 47, 5, 11, 43, 49, 27, 36, 3, 28, 17, 37, 4, 25, 7, 23, 35, 5, 2, 4, 14, 28, 50, 35, 29, 32, 23, 39, 4, 41, 7, 19, 16, 33, 22, 12, 45, 35, 31, 49, 45, 5, 0, 48, 15, 32, 11, 17, 22, 41, 40, 15, 49, 28, 8, 0, 40, 27, 17, 22]
[2, 26, 9, 44, 18, 6, 43, 37, 35, 20, 32, 14, 24, 7, 26, 11, 8, 39, 8, 16, 37, 50, 43, 9, 38, 29, 40, 36, 0, 16, 27, 50, 33, 3, 2, 6, 43, 15, 47, 5, 0, 20, 25, 19, 11, 46, 36, 21, 0, 37, 46, 14, 27, 46, 3, 41, 30, 22, 39, 33, 28, 14, 48, 17, 47, 23, 24, 25, 19, 39, 41, 5, 30, 2, 47, 16, 23, 42, 41, 5, 7, 28, 48, 0, 11, 37, 14, 43, 26, 11, 36, 35, 8, 18, 0, 19, 19, 25, 47, 15]
[42, 7, 37, 35, 36, 46, 29, 4, 20, 24, 26, 7, 11, 39, 2, 28, 0, 25, 34, 11, 13, 4, 31, 4, 9, 43, 23, 34, 17, 4, 22, 31, 33, 48, 25, 19, 12, 13, 0, 46, 10, 14, 16, 33, 23, 23, 50, 31, 46, 0, 42, 45, 5, 50, 19, 14, 0, 10, 35, 21, 12, 14, 38, 47, 13, 39, 10, 11, 35, 7, 29, 6, 9, 43, 0, 3, 38, 46, 11, 34, 6, 50, 15, 11, 0, 47, 47, 38, 26, 12, 15, 1, 27, 15, 4, 7, 30, 29, 9, 43]
[37, 41, 41, 1, 46, 44, 40, 32, 41, 22, 50, 40, 30, 35, 39, 19, 8, 33, 25, 12, 33, 9, 33, 34, 41, 21, 4, 21, 45, 17, 30, 41, 39, 30, 24, 39, 45, 12, 39, 16, 42, 17, 10, 30, 25, 5, 13, 38, 38, 26, 26, 29, 12, 45, 4, 38, 44, 15, 44, 40, 21, 22, 2, 11, 17, 48, 37, 2, 15, 21, 31, 13, 26, 11, 8, 2, 45, 35, 41, 24, 16, 36, 32, 37, 47, 0, 15, 15, 28, 15, 8, 4, 30, 23, 50, 26, 40, 21, 36, 0]
[21, 36, 35, 8, 2, 49, 22, 46, 13, 15, 21, 27, 31, 27, 37, 20, 49, 35, 30, 49, 4, 44, 7, 42, 41, 2, 33, 41, 20, 21, 10, 7, 26, 34, 17, 15, 7, 4, 8, 35, 19, 13, 33, 32, 5, 45, 35, 2, 50, 4, 42, 46, 30, 40, 28, 8, 9, 29, 0, 25, 41, 47, 20, 48, 38, 33, 30, 22, 5, 16, 21, 37, 21, 28, 23, 20, 18, 10, 30, 39, 13, 39, 11, 14, 47, 15, 0, 47, 19, 5, 27, 33, 8, 36, 33, 14, 24, 27, 32, 19]
[50, 6, 19, 3, 20, 37, 18, 28, 6, 6, 27, 17, 49, 11, 0, 32, 31, 17, 4, 23, 9, 2, 18, 20, 25, 12, 35, 15, 20, 14, 3, 1, 12, 12, 45, 39, 39, 24, 50, 0, 13, 14, 6, 19, 8, 40, 30, 1, 30, 41, 32, 28, 40, 31, 43, 21, 6, 22, 8, 20, 4, 16, 29, 17, 46, 38, 37, 21, 14, 2, 35, 23, 4, 27, 35, 35, 16, 41, 25, 21, 46, 32, 17, 43, 38, 15, 47, 0, 47, 11, 7, 9, 49, 44, 7, 26, 42, 19, 18, 20]
[42, 43, 43, 4, 6, 22, 16, 27, 30, 13, 41, 0, 38, 10, 7, 1, 42, 18, 26, 12, 46, 17, 26, 31, 43, 26, 17, 37, 43, 21, 20, 14, 31, 12, 42, 38, 33, 10, 23, 32, 41, 30, 7, 43, 11, 15, 45, 2, 38, 1, 40, 48, 19, 13, 50, 35, 8, 33, 0, 17, 21, 24, 15, 12, 38, 44, 16, 10, 9, 20, 5, 14, 6, 40, 18, 14, 9, 22, 44, 14, 27, 5, 22, 26, 26, 28, 19, 47, 0, 14, 26, 50, 47, 32, 21, 10, 10, 33, 32, 16]
[40, 29, 29, 39, 9, 33, 49, 49, 12, 13, 17, 13, 1, 7, 9, 17, 15, 46, 16, 27, 15, 37, 9, 6, 45, 17, 32, 31, 9, 48, 11, 21, 30, 8, 28, 30, 43, 44, 38, 37, 40, 49, 5, 38, 49, 9, 27, 35, 2, 42, 44, 15, 47, 34, 20, 39, 8, 48, 17, 17, 23, 48, 8, 10, 24, 4, 45, 35, 27, 7, 40, 40, 26, 48, 45, 44, 27, 27, 1, 30, 25, 38, 41, 11, 12, 15, 5, 11, 14, 0, 43, 3, 44, 49, 44, 0, 8, 48, 35, 0]
[32, 3, 13, 32, 24, 50, 45, 33, 13, 30, 48, 19, 19, 4, 3, 49, 35, 1, 7, 40, 49, 41, 32, 14, 4, 43, 40, 12, 37, 13, 7, 28, 31, 37, 24, 3, 9, 37, 47, 26, 47, 3, 39, 2, 19, 6, 8, 16, 19, 0, 29, 23, 24, 17, 12, 43, 16, 30, 31, 33, 27, 23, 32, 3, 40, 17, 35, 48, 31, 46, 49, 5, 18, 31, 10, 38, 37, 11, 29, 18, 32, 49, 40, 36, 15, 8, 27, 7, 26, 43, 0, 0, 22, 2, 10, 21, 30, 47, 21, 23]
[4, 44, 5, 10, 40, 28, 37, 25, 11, 31, 41, 2, 15, 0, 39, 11, 17, 49, 47, 30, 19, 13, 42, 26, 25, 15, 2, 21, 21, 7, 17, 9, 14, 48, 28, 35, 42, 25, 20, 2, 23, 31, 37, 20, 12, 3, 35, 26, 1, 0, 10, 44, 17, 17, 18, 32, 28, 32, 43, 16, 9, 35, 48, 29, 9, 12, 14, 34, 18, 38, 50, 3, 38, 35, 11, 29, 18, 14, 26, 11, 7, 12, 15, 35, 1, 4, 33, 9, 50, 3, 0, 0, 20, 10, 38, 33, 39, 48, 36, 43]
