N1,N2,...,Nx
[23, 2, 28, 31, 18, 7, 31, 8, 18, 30, 5, 3, 20, 9, 31, 22, 25, 26, 23, 43, 4, 42, 6, 33, 4, 33, 18, 0, 22, 23, 21, 26, 11, 41, 34, 33, 2, 0, 29, 0, 2, 5, 10, 6, 49, 8, 47, 50, 18, 4, 0, 43, 27, 0, 2, 1, 28, 17, 26, 1, 13, 42, 2, 30, 36, 31, 38, 5, 31, 4, 1, 39, 41, 18, 22, 35, 50, 26, 30, 28, 0, 14, 28, 37, 21, 46, 2, 1, 16, 14, 3, 35]
[38, 43, 20, 35, 38, 45, 2, 47, 47, 23, 8, 8, 42, 47, 18, 13, 45, 42, 36, 31, 40, 32, 44, 35, 10, 45, 30, 29, 33, 27, 33, 34, 22, 27, 6, 47, 45, 42, 4, 20, 45, 24, 46, 40, 28, 19, 6, 50, 22, 45, 43, 0, 26, 41, 14, 44, 45, 44, 12, 17, 24, 31, 0, 2, 8, 49, 45, 47, 45, 32, 46, 31, 23, 35, 25, 10, 26, 10, 12, 29, 42, 3, 40, 8, 36, 21, 33, 26, 48, 34, 2, 36]
[38, 15, 2, 34, 47, 32, 11, 2, 9, 35, 39, 11, 10, 14, 48, 13, 26, 19, 4, 18, 9, 34, 19, 27, 43, 14, 30, 21, 46, 31, 5, 48, 37, 1, 41, 50, 38, 17, 25, 11, 17, 24, 3, 13, 14, 18, 33, 3, 35, 35, 27, 26, 0, 13, 12, 28, 1, 39, 40, 28, 19, 15, 37, 22, 10, 21, 28, 10, 1, 18, 24, 27, 45, 19, 50, 25, 31, 37, 16, 20, 40, 7, 47, 19, 36, 4, 42, 12, 25, 19, 46, 0]
[46, 45, 47, 47, 23, 4, 27, 21, 34, 18, 13, 48, 10, 44, 30, 42, 0, 13, 21, 27, 12, 8, 3, 47, 24, 18, 20, 46, 39, 3, 49, 47, 7, 40, 3, 35, 32, 47, 25, 42, 11, 15, 8, 27, 23, 37, 0, 50, 18, 11, 0, 41, 13, 0, 32, 28, 50, 14, 42, 16, 13, 1, 43, 40, 42, 6, 11, 15, 26, 38, 17, 6, 11, 41, 7, 38, 42, 44, 23, 29, 22, 42, 35, 49, 30, 26, 29, 41, 33, 25, 28, 6]
[26, 48, 23, 17, 8, 44, 41, 29, 1, 49, 14, 18, 18, 47, 3, 28, 32, 13, 46, 37, 33, 43, 39, 35, 34, 10, 21, 26, 7, 36, 1, 23, 23, 45, 21, 12, 45, 23, 35, 49, 9, 9, 44, 44, 21, 33, 49, 0, 45, 7, 2, 14, 12, 32, 0, 21, 34, 27, 4, 48, 7, 12, 32, 6, 22, 39, 47, 29, 3, 0, 16, 29, 3, 21, 36, 29, 29, 26, 18, 40, 29, 43, 4, 42, 37, 50, 2, 49, 26, 36, 31, 12]
[10, 7, 28, 22, 2, 4, 41, 27, 11, 7, 33, 15, 15, 45, 38, 6, 44, 14, 9, 36, 18, 31, 49, 32, 48, 2, 46, 12, 22, 40, 38, 43, 6, 45, 40, 48, 22, 37, 27, 6, 42, 34, 3, 17, 30, 24, 23, 13, 27, 18, 1, 44, 28, 28, 21, 0, 48, 28, 31, 25, 41, 22, 46, 27, 15, 4, 14, 36, 8, 8, 44, 45, 29, 44, 41, 29, 27, 17, 47, 26, 3, 21, 11, 47, 2, 25, 41, 49, 13, 30, 19, 41]
[17, 37, 16, 14, 49, 41, 33, 10, 36, 45, 40, 49, 37, 29, 28, 26, 18, 3, 49, 13, 12, 15, 1, 15, 11, 18, 10, 15, 36, 20, 23, 14, 17, 7, 20, 13, 47, 9, 39, 9, 12, 18, 28, 31, 3, 11, 0, 43, 4, 47, 28, 45, 1, 50, 34, 48, 0, 41, 48, 43, 45, 9, 11, 27, 37, 2, 8, 42, 9, 30, 48, 11, 6, 45, 42, 47, 34, 42, 43, 50, 10, 4, 36, 2, 16, 25, 1, 10, 26, 48, 1, 22]
[6, 35, 16, 8, 43, 37, 44, 11, 11, 26, 4, 31, 33, 14, 33, 8, 14, 6, 50, 1, 11, 1, 1, 19, 29, 0, 18, 36, 25, 36, 15, 42, 49, 44, 29, 32, 25, 28, 23, 50, 19, 5, 40, 42, 1, 7, 16, 32, 12, 7, 17, 44, 39, 14, 27, 28, 41, 0, 27, 46, 10, 47, 9, 29, 43, 40, 16, 49, 34, 41, 33, 7, 12, 40, 17, 29, 30, 37, 17, 3, 31, 40, 24, 12, 48, 4, 42, 39, 46, 6, 25, 19]
[49, 1, 38, 10, 1, 10, 45, 25, 49, 9, 49, 0, 21, 30, 3, 8, 22, 17, 49, 6, 11, 50, 6, 32, 23, 30, 20, 48, 24, 49, 50, 40, 13, 24, 23, 38, 36, 8, 32, 8, 15, 47, 12, 3, 40, 45, 17, 10, 7, 26, 26, 12, 40, 42, 4, 31, 48, 27, 0, 19, 7, 11, 16, 36, 26, 48, 45, 42, 4, 12, 14, 0, 26, 32, 6, 6, 32, 23, 48, 29, 28, 1, 44, 26, 8, 41, 15, 5, 27, 43, 29, 11]
[11, 25, 20, 34, 14, 16, 36, 14, 36, 14, 17, 4, 27, 22, 7, 8, 21, 9, 18, 26, 20, 16, 45, 36, 8, 34, 44, 16, 8, 45, 30, 28, 10, 45, 35, 21, 27, 5, 15, 2, 31, 7, 14, 15, 46, 6, 14, 38, 1, 18, 1, 17, 28, 16, 48, 25, 43, 46, 19, 0, 29, 11, 15, 47, 17, 2, 19, 24, 6, 50, 25, 43, 19, 28, 45, 48, 40, 25, 40, 31, 49, 30, 22, 47, 4, 40, 33, 19, 34, 47, 48, 29]
[32, 4, 1, 34, 20, 8, 32, 49, 2, 29, 26, 17, 42, 28, 10, 15, 1, 38, 47, 42, 4, 12, 46, 40, 3, 10, 37, 41, 18, 28, 12, 1, 31, 9, 32, 38, 31, 6, 43, 16, 16, 18, 17, 43, 34, 13, 26, 31, 17, 29, 13, 24, 19, 13, 7, 41, 45, 10, 7, 29, 0, 2, 50, 50, 38, 39, 49, 4, 27, 31, 23, 22, 3, 4, 33, 36, 35, 23, 45, 43, 28, 22, 45, 5, 30, 20, 40, 26, 25, 12, 21, 34]
[21, 35, 6, 11, 22, 7, 29, 7, 16, 46, 36, 40, 29, 14, 11, 44, 44, 3, 24, 36, 34, 42, 22, 16, 23, 35, 50, 5, 3, 30, 19, 25, 43, 39, 14, 48, 0, 42, 18, 32, 46, 7, 49, 16, 7, 37, 8, 30, 5, 20, 42, 31, 15, 1, 12, 22, 9, 47, 11, 11, 2, 0, 48, 6, 2, 41, 22, 42, 7, 43, 16, 19, 43, 37, 31, 26, 39, 30, 26, 42, 6, 13, 20, 29, 34, 30, 23, 5, 29, 14, 46, 31]
[37, 32, 18, 24, 42, 7, 43, 2, 9, 20, 19, 16, 32, 20, 38, 10, 46, 38, 6, 45, 21, 15, 25, 19, 31, 20, 27, 36, 36, 41, 2, 30, 30, 1, 0, 28, 32, 1, 43, 32, 5, 24, 7, 42, 8, 31, 18, 44, 5, 16, 2, 0, 37, 43, 32, 46, 11, 9, 16, 15, 50, 48, 0, 36, 47, 10, 38, 6, 35, 16, 4, 26, 5, 49, 46, 23, 8, 43, 43, 35, 32, 50, 44, 40, 50, 39, 7, 17, 41, 3, 11, 26]
[16, 21, 32, 16, 7, 26, 8, 40, 21, 0, 29, 24, 19, 25, 49, 31, 31, 39, 47, 39, 5, 40, 36, 23, 9, 10, 39, 22, 31, 44, 13, 43, 39, 37, 5, 24, 31, 12, 15, 8, 34, 48, 35, 23, 2, 49, 29, 19, 18, 46, 30, 2, 22, 40, 6, 27, 27, 29, 36, 47, 50, 6, 36, 0, 25, 41, 38, 17, 33, 30, 37, 23, 46, 2, 22, 23, 13, 31, 48, 4, 31, 23, 25, 33, 6, 25, 49, 13, 6, 35, 15, 30]
[31, 48, 43, 26, 47, 22, 22, 14, 42, 50, 49, 9, 4, 3, 31, 33, 35, 32, 2, 7, 11, 6, 42, 10, 40, 10, 34, 25, 49, 7, 17, 38, 15, 2, 17, 37, 14, 16, 11, 0, 13, 40, 34, 37, 35, 19, 35, 11, 23, 24, 36, 8, 10, 42, 22, 15, 37, 43, 26, 17, 38, 2, 47, 25, 0, 29, 2, 46, 46, 21, 16, 42, 6, 21, 39, 27, 0, 34, 7, 40, 34, 6, 28, 49, 31, 1, 12, 9, 38, 6, 41, 19]
[6, 40, 37, 34, 3, 40, 44, 36, 32, 7, 50, 34, 41, 40, 33, 37, 37, 15, 46, 5, 43, 27, 10, 21, 11, 5, 21, 42, 36, 26, 12, 33, 30, 6, 42, 17, 3, 3, 0, 4, 15, 38, 13, 33, 1, 15, 50, 28, 8, 5, 31, 49, 21, 6, 39, 4, 2, 40, 48, 2, 39, 41, 10, 41, 29, 0, 45, 23, 42, 48, 29, 30, 31, 30, 27, 28, 27, 10, 0, 8, 19, 28, 50, 2, 49, 21, 35, 6, 16, 11, 46, 31]
[30, 10, 5, 41, 37, 10, 18, 4, 8, 3, 48, 47, 47, 36, 20, 8, 41, 5, 16, 9, 46, 14, 40, 7, 37, 50, 30, 25, 33, 36, 37, 50, 17, 33, 45, 46, 11, 12, 22, 11, 15, 26, 43, 26, 2, 1, 7, 13, 2, 42, 38, 45, 28, 11, 47, 14, 8, 16, 45, 19, 49, 22, 38, 38, 2, 45, 0, 34, 12, 41, 41, 17, 25, 34, 40, 28, 9, 22, 8, 1, 36, 26, 8, 5, 43, 45, 42, 13, 43, 39, 38, 50]
[45, 21, 43, 30, 4, 8, 42, 35, 26, 34, 5, 11, 14, 8, 23, 32, 6, 46, 27, 40, 1, 38, 13, 49, 40, 0, 23, 18, 38, 47, 20, 3, 44, 7, 39, 3, 34, 49, 18, 31, 47, 6, 30, 6, 36, 34, 18, 34, 7, 40, 5, 47, 10, 15, 29, 36, 42, 49, 42, 24, 4, 42, 6, 17, 46, 23, 34, 0, 7, 33, 40, 24, 15, 9, 32, 15, 21, 42, 14, 10, 0, 29, 33, 31, 35, 33, 19, 40, 42, 18, 13, 41]
[38, 30, 34, 9, 9, 48, 15, 26, 44, 4, 42, 0, 27, 38, 38, 38, 43, 16, 7, 50, 28, 24, 31, 16, 38, 26, 29, 20, 6, 30, 38, 48, 27, 1, 11, 35, 12, 24, 25, 31, 9, 15, 43, 35, 11, 30, 10, 10, 43, 3, 31, 45, 1, 26, 3, 8, 9, 34, 4, 6, 27, 7, 35, 33, 46, 42, 12, 7, 0, 9, 40, 38, 47, 34, 9, 31, 25, 5, 49, 32, 44, 33, 47, 10, 17, 29, 40, 44, 15, 34, 48, 31]
[48, 38, 20, 2, 22, 26, 23, 21, 7, 30, 24, 38, 28, 0, 41, 36, 33, 27, 46, 10, 25, 29, 25, 5, 48, 15, 24, 4, 14, 36, 40, 2, 26, 8, 47, 44, 23, 12, 8, 14, 8, 13, 24, 28, 41, 28, 8, 45, 23, 14, 4, 32, 18, 38, 0, 8, 30, 41, 12, 50, 31, 43, 16, 30, 21, 48, 41, 33, 9, 0, 17, 3, 3, 49, 50, 8, 3, 43, 41, 50, 8, 29, 36, 41, 20, 46, 48, 25, 30, 1, 43, 33]
[40, 25, 17, 48, 20, 44, 12, 36, 6, 6, 15, 12, 43, 36, 34, 19, 19, 24, 27, 48, 9, 33, 38, 9, 3, 46, 14, 46, 37, 20, 39, 42, 19, 15, 28, 15, 45, 34, 40, 7, 36, 2, 2, 44, 17, 8, 32, 38, 38, 36, 1, 46, 24, 17, 16, 44, 48, 33, 14, 25, 23, 16, 4, 37, 16, 29, 41, 40, 40, 17, 0, 30, 25, 35, 38, 7, 24, 16, 50, 2, 7, 48, 25, 37, 48, 47, 5, 14, 9, 33, 42, 9]
[47, 42, 33, 27, 47, 12, 16, 21, 23, 27, 29, 44, 47, 36, 35, 43, 5, 42, 4, 7, 33, 48, 34, 15, 8, 20, 34, 35, 13, 26, 42, 3, 46, 33, 3, 47, 6, 39, 37, 12, 23, 21, 42, 40, 34, 22, 15, 11, 49, 45, 39, 31, 27, 6, 29, 45, 11, 7, 0, 43, 22, 19, 26, 23, 42, 30, 17, 24, 38, 3, 30, 0, 27, 11, 13, 26, 10, 15, 31, 7, 17, 32, 18, 31, 30, 12, 24, 41, 45, 31, 6, 5]
[34, 44, 36, 35, 20, 6, 6, 20, 47, 40, 10, 12, 3, 28, 5, 39, 44, 38, 19, 10, 45, 19, 10, 3, 34, 18, 7, 29, 7, 41, 7, 35, 34, 26, 36, 30, 17, 13, 4, 38, 34, 30, 39, 32, 22, 26, 39, 44, 37, 9, 41, 23, 45, 11, 3, 29, 6, 12, 26, 19, 3, 43, 5, 46, 6, 31, 25, 15, 47, 3, 25, 27, 0, 41, 34, 37, 49, 38, 13, 45, 21, 4, 8, 24, 41, 7, 38, 39, 43, 19, 31, 7]
[38, 12, 40, 46, 8, 15, 9, 0, 23, 37, 23, 16, 34, 16, 6, 45, 15, 6, 12, 26, 34, 3, 7, 35, 7, 38, 28, 29, 20, 8, 19, 28, 8, 7, 25, 22, 2, 42, 6, 25, 23, 31, 18, 46, 46, 40, 43, 37, 22, 24, 18, 35, 19, 41, 21, 44, 45, 40, 32, 28, 4, 37, 49, 2, 21, 30, 34, 9, 34, 49, 35, 11, 41, 0, 0, 43, 27, 23, 12, 20, 33, 47, 34, 3, 35, 41, 19, 45, 30, 37, 5, 38]
[27, 3, 41, 39, 11, 50, 42, 38, 12, 45, 43, 47, 21, 49, 14, 36, 5, 8, 11, 22, 38, 25, 20, 10, 44, 50, 20, 21, 45, 28, 24, 37, 0, 50, 23, 38, 22, 34, 39, 39, 17, 46, 39, 21, 49, 17, 27, 16, 26, 45, 22, 25, 50, 7, 36, 41, 42, 17, 6, 45, 33, 31, 46, 22, 39, 27, 40, 32, 9, 50, 38, 13, 34, 0, 0, 8, 5, 34, 35, 3, 34, 37, 28, 28, 30, 2, 5, 30, 32, 48, 15, 17]
[34, 7, 22, 0, 29, 9, 23, 33, 24, 25, 47, 49, 36, 42, 24, 14, 41, 19, 38, 28, 6, 27, 7, 12, 17, 12, 30, 12, 5, 33, 21, 29, 17, 33, 4, 16, 32, 40, 21, 2, 37, 47, 39, 9, 2, 34, 25, 33, 26, 24, 35, 10, 25, 38, 29, 29, 47, 29, 6, 48, 36, 26, 23, 23, 27, 28, 28, 15, 31, 8, 7, 26, 37, 43, 8, 0, 35, 21, 17, 22, 30, 9, 2, 44, 29, 34, 9, 39, 1, 39, 12, 35]
[44, 42, 31, 14, 39, 12, 49, 44, 26, 17, 0, 18, 1, 1, 40, 33, 11, 23, 29, 4, 25, 29, 28, 36, 4, 41, 1, 5, 8, 33, 41, 2, 16, 38, 10, 17, 8, 34, 31, 43, 4, 20, 5, 23, 14, 7, 43, 14, 11, 46, 50, 26, 31, 42, 29, 27, 34, 30, 32, 40, 35, 39, 8, 13, 0, 27, 9, 21, 25, 3, 24, 10, 49, 27, 5, 35, 0, 5, 27, 47, 3, 0, 28, 7, 29, 10, 50, 29, 22, 12, 45, 35]
[40, 11, 30, 4, 40, 5, 17, 20, 7, 17, 11, 22, 2, 39, 0, 21, 29, 48, 6, 8, 38, 23, 42, 37, 0, 42, 7, 16, 33, 48, 33, 22, 21, 19, 2, 31, 43, 38, 16, 1, 11, 5, 46, 43, 18, 33, 49, 17, 50, 33, 26, 10, 37, 44, 26, 17, 42, 37, 23, 25, 23, 30, 43, 31, 34, 10, 22, 42, 5, 43, 16, 15, 38, 23, 34, 21, 5, 0, 35, 15, 50, 49, 2, 33, 37, 15, 13, 13, 37, 37, 46, 50]
[15, 42, 25, 3, 1, 50, 5, 37, 41, 29, 23, 2, 0, 25, 5, 45, 46, 34, 40, 35, 7, 32, 35, 40, 33, 38, 4, 45, 16, 36, 50, 37, 40, 49, 49, 32, 4, 4, 30, 49, 19, 1, 11, 19, 44, 3, 4, 33, 8, 7, 30, 12, 16, 23, 18, 47, 43, 17, 48, 40, 45, 26, 43, 48, 7, 0, 8, 14, 49, 41, 50, 31, 13, 12, 35, 17, 27, 35, 0, 34, 28, 31, 23, 20, 30, 42, 44, 30, 7, 38, 48, 16]
[2, 31, 9, 5, 1, 41, 48, 34, 21, 1, 41, 10, 18, 36, 16, 42, 0, 33, 1, 40, 42, 29, 12, 32, 27, 31, 17, 50, 0, 29, 25, 33, 26, 17, 19, 39, 11, 29, 50, 6, 20, 49, 48, 24, 21, 30, 42, 12, 32, 12, 28, 29, 20, 29, 40, 26, 50, 3, 29, 31, 43, 42, 35, 4, 40, 8, 1, 10, 32, 50, 2, 7, 45, 20, 3, 22, 47, 15, 34, 0, 42, 18, 21, 38, 12, 36, 47, 34, 41, 24, 46, 31]
[32, 1, 50, 5, 10, 44, 11, 34, 22, 25, 28, 38, 30, 5, 39, 14, 12, 22, 26, 22, 24, 43, 13, 48, 25, 18, 22, 18, 39, 26, 33, 12, 33, 4, 3, 5, 40, 28, 14, 10, 18, 11, 50, 12, 21, 6, 1, 22, 27, 45, 0, 42, 40, 22, 29, 3, 10, 31, 28, 49, 28, 6, 32, 31, 34, 19, 36, 0, 44, 8, 7, 17, 21, 33, 34, 30, 3, 50, 28, 42, 0, 0, 10, 17, 50, 0, 33, 40, 9, 50, 49, 32]
[19, 4, 9, 3, 50, 21, 42, 32, 4, 48, 25, 3, 32, 45, 42, 12, 37, 15, 50, 44, 38, 38, 36, 30, 4, 49, 19, 27, 22, 12, 47, 42, 39, 33, 0, 47, 12, 34, 45, 27, 29, 41, 2, 14, 0, 19, 13, 12, 7, 35, 14, 3, 7, 42, 43, 21, 4, 40, 1, 30, 22, 13, 50, 23, 6, 28, 26, 29, 33, 29, 48, 32, 4, 47, 37, 9, 0, 49, 31, 18, 0, 0, 31, 8, 25, 37, 26, 14, 18, 33, 8, 25]
[8, 10, 45, 44, 35, 10, 26, 33, 11, 2, 31, 30, 8, 15, 3, 22, 36, 6, 17, 4, 21, 49, 3, 39, 44, 22, 35, 13, 17, 38, 35, 50, 43, 23, 42, 26, 37, 27, 18, 20, 16, 41, 16, 20, 4, 0, 22, 50, 48, 24, 28, 40, 47, 35, 4, 11, 36, 24, 44, 22, 45, 20, 44, 25, 28, 50, 8, 33, 47, 36, 25, 18, 8, 34, 28, 2, 28, 2, 23, 21, 10, 31, 0, 35, 1, 23, 28, 29, 40, 23, 10, 23]
[6, 29, 26, 37, 4, 24, 0, 28, 11, 39, 28, 29, 49, 22, 46, 10, 37, 21, 15, 7, 33, 40, 33, 20, 27, 6, 42, 49, 34, 33, 44, 28, 43, 43, 23, 5, 20, 42, 1, 6, 14, 32, 7, 18, 21, 0, 38, 26, 11, 16, 37, 8, 19, 49, 42, 47, 2, 12, 26, 47, 5, 29, 40, 33, 49, 2, 5, 31, 10, 41, 37, 31, 24, 3, 28, 44, 7, 33, 20, 38, 17, 8, 35, 0, 30, 29, 25, 34, 4, 13, 35, 39]
[13, 36, 5, 29, 10, 27, 36, 30, 4, 26, 42, 22, 50, 31, 27, 8, 44, 11, 30, 33, 25, 17, 3, 2, 4, 34, 28, 17, 38, 9, 1, 21, 10, 13, 37, 29, 14, 42, 11, 17, 6, 25, 48, 20, 48, 25, 44, 26, 36, 46, 21, 36, 36, 30, 37, 2, 16, 48, 8, 4, 30, 34, 50, 6, 31, 49, 43, 35, 17, 20, 48, 30, 41, 35, 30, 29, 29, 37, 30, 12, 50, 25, 1, 30, 0, 23, 40, 29, 8, 24, 50, 36]
[36, 27, 50, 29, 36, 37, 36, 25, 45, 37, 16, 7, 20, 28, 3, 40, 41, 26, 41, 0, 26, 25, 20, 50, 43, 34, 24, 42, 43, 35, 33, 27, 4, 4, 24, 41, 29, 47, 15, 41, 1, 10, 37, 48, 37, 16, 7, 46, 11, 40, 46, 21, 4, 26, 50, 25, 25, 4, 41, 40, 20, 30, 39, 25, 1, 21, 45, 33, 29, 46, 47, 12, 7, 41, 2, 34, 10, 15, 42, 36, 0, 37, 23, 29, 23, 0, 38, 6, 24, 36, 41, 42]
[37, 50, 31, 19, 17, 47, 22, 16, 14, 28, 26, 47, 30, 8, 4, 0, 20, 20, 0, 18, 42, 38, 5, 32, 23, 29, 22, 24, 47, 19, 24, 40, 16, 3, 46, 18, 17, 2, 24, 0, 47, 2, 48, 33, 4, 25, 38, 25, 46, 4, 2, 33, 42, 29, 2, 41, 1, 42, 15, 33, 40, 23, 7, 49, 12, 35, 42, 19, 40, 48, 5, 24, 38, 19, 5, 9, 50, 13, 44, 47, 33, 26, 28, 25, 40, 38, 0, 36, 30, 43, 36, 44]
[40, 8, 38, 14, 31, 22, 41, 25, 30, 7, 11, 47, 45, 25, 46, 24, 14, 31, 31, 38, 43, 25, 10, 9, 44, 17, 1, 37, 6, 24, 35, 12, 19, 41, 11, 49, 5, 45, 27, 29, 18, 5, 8, 34, 27, 50, 21, 48, 28, 25, 1, 26, 12, 41, 49, 49, 10, 39, 5, 19, 26, 5, 17, 13, 9, 6, 13, 40, 44, 25, 14, 41, 39, 45, 30, 39, 29, 13, 30, 34, 40, 14, 29, 34, 29, 6, 36, 0, 46, 1, 0, 8]
[33, 41, 24, 1, 46, 28, 40, 24, 6, 4, 36, 39, 41, 10, 46, 29, 0, 20, 41, 48, 47, 0, 0, 30, 29, 2, 28, 36, 22, 45, 12, 46, 6, 14, 23, 37, 39, 25, 37, 15, 29, 10, 16, 8, 40, 22, 14, 43, 6, 30, 16, 48, 25, 33, 26, 13, 26, 46, 27, 34, 25, 29, 41, 6, 38, 16, 43, 42, 15, 30, 9, 45, 43, 30, 32, 1, 22, 37, 7, 41, 9, 18, 40, 4, 8, 24, 30, 46, 0, 32, 42, 6]
[24, 49, 3, 33, 47, 29, 1, 27, 34, 41, 22, 16, 27, 35, 4, 28, 50, 27, 24, 31, 41, 38, 13, 28, 43, 23, 47, 30, 13, 32, 10, 45, 15, 27, 28, 39, 36, 37, 28, 11, 40, 15, 1, 33, 19, 40, 4, 35, 43, 49, 14, 34, 19, 25, 36, 30, 48, 6, 43, 47, 12, 14, 3, 35, 6, 11, 39, 18, 34, 1, 33, 31, 19, 37, 48, 39, 12, 37, 38, 24, 50, 33, 23, 13, 24, 36, 43, 1, 32, 0, 16, 17]
[30, 19, 34, 1, 38, 12, 42, 39, 26, 4, 29, 24, 22, 3, 34, 1, 46, 40, 44, 20, 4, 36, 21, 31, 8, 13, 30, 14, 21, 14, 10, 38, 43, 12, 49, 9, 34, 39, 34, 50, 3, 13, 32, 26, 25, 38, 0, 3, 46, 18, 3, 2, 46, 28, 31, 19, 1, 25, 29, 48, 21, 46, 11, 15, 41, 46, 38, 13, 48, 43, 42, 6, 31, 5, 15, 12, 45, 46, 48, 46, 49, 8, 10, 35, 50, 41, 36, 0, 42, 16, 0, 28]
[12, 47, 9, 13, 44, 13, 1, 21, 27, 15, 50, 14, 28, 5, 22, 47, 20, 23, 17, 27, 48, 44, 33, 19, 7, 39, 2, 12, 9, 40, 5, 46, 42, 29, 5, 11, 6, 42, 33, 6, 10, 25, 22, 29, 7, 1, 31, 30, 4, 39, 35, 36, 0, 6, 12, 41, 22, 19, 11, 29, 34, 31, 26, 30, 19, 31, 50, 41, 31, 33, 9, 5, 7, 38, 17, 35, 35, 50, 16, 31, 32, 25, 23, 39, 36, 42, 44, 8, 6, 17, 28, 0]
