N1,N2,...,Nx
[30, 19, 47, 47, 1, 39, 36, 32, 15, 16, 29, 18, 0, 16, 43, 40, 46, 8, 5, 40, 28, 47, 28, 10, 16, 0, 11, 18, 23, 21, 46, 16, 25, 3, 7, 7, 43, 46, 7, 37, 2, 2, 37, 15, 10, 47, 11, 14, 37, 11, 10, 41, 19, 19, 7, 3, 8, 26, 38, 12, 36, 30, 2, 22, 46, 50, 34, 22, 23, 5, 16, 13, 41, 23, 4, 47, 32, 2, 44, 39, 38, 38, 19, 23, 50, 11, 29, 43, 0, 14, 43, 25, 50, 25, 41, 17, 38, 6, 4, 49, 30, 35, 29, 38, 2, 24, 20, 43, 46, 10, 8, 7, 18, 32, 47, 20, 16, 41, 37, 18, 44, 25, 37, 36, 17, 23, 44, 3, 20, 19, 29, 22, 8, 24, 30, 50, 15, 47, 18, 14, 34, 30, 19, 12, 34, 48, 41, 6, 43, 10, 13, 42, 36, 18, 9, 10, 9, 16, 46, 20, 46, 1, 41, 5, 3, 7, 20, 50, 37, 47, 19, 38, 44, 16, 35, 22, 28, 13, 27, 20]
[14, 33, 40, 8, 14, 29, 5, 38, 39, 2, 19, 26, 19, 46, 22, 33, 4, 24, 22, 42, 28, 10, 32, 12, 0, 11, 0, 33, 2, 7, 26, 2, 3, 21, 13, 18, 45, 28, 27, 11, 24, 35, 38, 1, 15, 22, 12, 30, 21, 10, 33, 30, 18, 5, 9, 45, 36, 33, 14, 49, 7, 42, 6, 3, 12, 47, 20, 15, 5, 29, 7, 42, 36, 31, 47, 20, 26, 4, 15, 32, 47, 34, 0, 42, 12, 19, 9, 10, 50, 20, 22, 37, 24, 2, 18, 0, 19, 18, 32, 17, 6, 46, 13, 8, 28, 20, 32, 8, 4, 5, 26, 5, 9, 20, 22, 15, 22, 21, 12, 41, 44, 27, 11, 45, 11, 2, 28, 32, 46, 33, 25, 9, 31, 20, 5, 49, 21, 48, 3, 12, 28, 28, 41, 1, 4, 10, 18, 30, 20, 42, 0, 23, 43, 37, 26, 11, 42, 49, 35, 40, 37, 20, 27, 0, 25, 47, 5, 46, 35, 42, 8, 44, 50, 35, 27, 23, 18, 26, 12, 6]
[41, 22, 42, 14, 23, 27, 28, 42, 19, 9, 8, 22, 31, 39, 5, 23, 49, 47, 13, 16, 45, 10, 45, 22, 26, 18, 33, 0, 16, 7, 8, 4, 47, 50, 8, 13, 45, 29, 27, 37, 44, 34, 45, 25, 31, 13, 13, 28, 28, 15, 23, 34, 11, 32, 20, 25, 1, 38, 37, 24, 11, 25, 26, 38, 30, 25, 26, 44, 50, 35, 2, 6, 18, 18, 34, 4, 38, 23, 38, 24, 49, 42, 37, 39, 26, 29, 21, 34, 48, 23, 18, 21, 21, 32, 28, 46, 29, 45, 34, 47, 44, 14, 5, 30, 42, 30, 22, 22, 43, 40, 45, 10, 16, 20, 41, 24, 37, 20, 45, 8, 33, 39, 32, 47, 6, 36, 40, 17, 50, 3, 30, 6, 16, 30, 7, 47, 34, 34, 30, 2, 33, 24, 41, 21, 41, 23, 18, 35, 15, 42, 10, 39, 12, 35, 29, 14, 17, 41, 48, 9, 27, 31, 21, 34, 5, 30, 50, 46, 35, 29, 49, 20, 40, 1, 26, 8, 42, 0, 30, 9]
[18, 10, 3, 31, 35, 48, 38, 45, 32, 9, 45, 47, 4, 25, 30, 11, 12, 0, 50, 13, 38, 43, 11, 22, 44, 23, 2, 16, 0, 46, 32, 19, 37, 39, 32, 17, 8, 5, 22, 5, 31, 2, 17, 43, 24, 12, 7, 40, 33, 48, 0, 32, 33, 40, 15, 34, 6, 41, 8, 11, 29, 12, 4, 43, 20, 46, 44, 6, 19, 33, 40, 30, 21, 8, 0, 17, 40, 49, 40, 24, 31, 6, 16, 9, 36, 18, 18, 10, 47, 17, 27, 46, 46, 30, 0, 35, 18, 41, 41, 43, 27, 30, 0, 38, 25, 44, 44, 20, 39, 22, 42, 23, 17, 40, 48, 34, 10, 49, 30, 41, 14, 38, 13, 10, 50, 34, 15, 22, 9, 14, 12, 4, 2, 11, 15, 22, 6, 13, 41, 10, 39, 22, 16, 46, 40, 36, 29, 12, 31, 50, 38, 24, 21, 0, 35, 20, 2, 6, 44, 15, 50, 15, 29, 43, 42, 30, 30, 11, 14, 37, 18, 45, 39, 8, 26, 41, 40, 2, 33, 13]
[28, 43, 30, 44, 37, 49, 32, 37, 13, 24, 36, 49, 16, 26, 8, 3, 4, 35, 6, 28, 32, 23, 7, 40, 20, 21, 7, 7, 46, 0, 43, 15, 21, 16, 26, 19, 30, 28, 42, 10, 38, 5, 12, 8, 47, 17, 36, 19, 32, 27, 3, 9, 40, 31, 43, 17, 38, 28, 1, 40, 32, 2, 32, 47, 0, 34, 42, 32, 22, 1, 32, 32, 17, 2, 48, 11, 50, 33, 42, 37, 16, 0, 10, 9, 13, 46, 27, 30, 6, 26, 32, 35, 22, 26, 42, 44, 33, 8, 29, 43, 43, 35, 6, 30, 11, 16, 46, 0, 31, 3, 50, 13, 42, 36, 26, 13, 47, 36, 18, 28, 21, 17, 49, 8, 2, 23, 23, 42, 9, 45, 44, 7, 21, 22, 39, 30, 34, 8, 38, 8, 40, 45, 22, 50, 22, 19, 9, 50, 15, 24, 43, 3, 36, 21, 23, 8, 39, 28, 29, 17, 9, 27, 35, 6, 9, 5, 11, 3, 41, 8, 24, 15, 27, 22, 26, 46, 11, 3, 4, 9]
[32, 38, 35, 7, 30, 12, 30, 16, 14, 4, 18, 24, 33, 12, 3, 13, 37, 18, 23, 7, 15, 35, 7, 17, 50, 46, 26, 8, 32, 43, 0, 40, 1, 45, 22, 36, 18, 2, 45, 47, 46, 35, 13, 37, 6, 35, 29, 22, 27, 11, 32, 7, 43, 14, 0, 29, 40, 21, 8, 15, 8, 18, 44, 8, 23, 44, 2, 30, 26, 46, 6, 48, 28, 4, 48, 26, 31, 42, 42, 33, 27, 0, 48, 40, 10, 9, 25, 39, 47, 24, 42, 37, 34, 14, 25, 34, 1, 5, 50, 24, 26, 35, 18, 13, 28, 18, 45, 24, 5, 27, 24, 12, 42, 35, 40, 50, 29, 2, 1, 38, 38, 40, 19, 23, 23, 26, 25, 8, 9, 49, 19, 31, 31, 8, 24, 42, 49, 10, 4, 16, 39, 1, 6, 8, 36, 19, 41, 8, 16, 30, 42, 36, 21, 19, 30, 50, 30, 28, 18, 46, 27, 40, 24, 3, 7, 16, 27, 16, 22, 45, 43, 8, 24, 11, 28, 5, 0, 38, 43, 25]
[32, 48, 0, 49, 22, 37, 27, 36, 17, 37, 39, 38, 23, 2, 31, 18, 4, 38, 21, 28, 14, 3, 5, 4, 10, 16, 2, 4, 19, 15, 40, 0, 38, 50, 6, 41, 4, 48, 6, 29, 47, 4, 4, 36, 7, 28, 27, 3, 6, 19, 41, 46, 4, 11, 19, 26, 14, 8, 34, 35, 38, 21, 18, 44, 48, 8, 41, 8, 46, 10, 8, 32, 40, 3, 12, 0, 49, 43, 49, 45, 28, 3, 28, 43, 6, 27, 49, 29, 33, 47, 35, 13, 25, 3, 26, 21, 1, 6, 49, 35, 38, 45, 1, 19, 42, 22, 32, 30, 46, 13, 3, 33, 49, 42, 36, 19, 34, 23, 3, 9, 37, 49, 13, 4, 35, 23, 47, 42, 22, 5, 31, 10, 47, 17, 18, 40, 21, 14, 9, 31, 16, 24, 5, 42, 19, 47, 35, 27, 41, 1, 39, 18, 41, 29, 6, 28, 2, 10, 41, 46, 16, 4, 15, 38, 13, 25, 1, 36, 30, 7, 25, 34, 49, 16, 37, 9, 47, 32, 19, 39]
[18, 45, 49, 41, 31, 17, 15, 12, 15, 13, 19, 7, 40, 3, 10, 27, 13, 27, 12, 28, 25, 49, 4, 37, 30, 25, 3, 47, 37, 21, 1, 38, 0, 19, 38, 39, 35, 16, 42, 6, 5, 41, 16, 31, 24, 5, 1, 19, 38, 19, 33, 2, 35, 50, 18, 0, 7, 1, 2, 14, 12, 37, 27, 13, 35, 42, 27, 47, 44, 32, 45, 50, 28, 48, 37, 33, 25, 41, 24, 3, 49, 19, 24, 36, 22, 40, 30, 25, 29, 21, 24, 36, 47, 0, 29, 20, 25, 49, 1, 20, 44, 7, 12, 20, 33, 25, 16, 21, 23, 45, 42, 22, 11, 28, 19, 27, 0, 24, 18, 41, 30, 35, 31, 18, 44, 30, 4, 24, 50, 44, 21, 19, 11, 12, 1, 12, 42, 20, 44, 47, 32, 20, 17, 18, 18, 14, 21, 44, 13, 11, 37, 31, 35, 15, 49, 27, 2, 7, 26, 14, 14, 1, 28, 24, 45, 21, 33, 14, 40, 24, 24, 21, 33, 11, 2, 47, 38, 13, 13, 19]
[23, 39, 0, 17, 38, 29, 37, 14, 0, 37, 35, 25, 18, 41, 50, 33, 46, 11, 35, 26, 28, 41, 24, 45, 17, 3, 21, 50, 39, 16, 45, 50, 19, 0, 17, 5, 12, 30, 4, 12, 47, 0, 36, 5, 37, 43, 31, 6, 12, 47, 19, 45, 37, 2, 41, 2, 28, 42, 15, 17, 50, 34, 33, 19, 24, 9, 18, 50, 36, 37, 11, 9, 18, 38, 13, 38, 18, 45, 42, 11, 38, 13, 42, 29, 23, 40, 15, 26, 31, 20, 13, 3, 5, 27, 6, 28, 10, 18, 23, 24, 35, 33, 42, 33, 44, 10, 16, 9, 16, 6, 9, 10, 49, 14, 34, 35, 14, 44, 50, 25, 42, 44, 41, 41, 4, 32, 40, 41, 14, 23, 10, 7, 15, 33, 24, 46, 3, 37, 36, 42, 7, 45, 13, 29, 17, 2, 13, 16, 27, 30, 1, 18, 23, 24, 28, 38, 41, 30, 29, 35, 26, 50, 7, 20, 32, 45, 18, 8, 0, 13, 43, 17, 24, 50, 0, 26, 11, 36, 0, 8]
[9, 24, 31, 18, 39, 12, 26, 11, 48, 22, 46, 33, 8, 31, 26, 40, 31, 6, 45, 19, 47, 45, 31, 2, 13, 7, 13, 8, 32, 26, 22, 6, 38, 17, 0, 20, 34, 34, 15, 34, 42, 5, 5, 46, 31, 13, 23, 41, 11, 24, 27, 21, 38, 32, 30, 40, 27, 25, 15, 3, 7, 34, 38, 8, 3, 39, 15, 2, 35, 47, 17, 35, 4, 29, 30, 18, 17, 29, 45, 28, 44, 43, 20, 31, 18, 12, 4, 45, 28, 5, 44, 7, 6, 27, 34, 23, 0, 26, 28, 26, 23, 41, 14, 50, 39, 15, 31, 34, 50, 29, 31, 7, 4, 29, 13, 37, 3, 29, 45, 0, 25, 31, 28, 40, 39, 3, 12, 46, 23, 45, 45, 14, 27, 1, 26, 38, 37, 18, 34, 34, 32, 10, 30, 30, 21, 21, 42, 20, 43, 44, 34, 37, 42, 22, 8, 28, 20, 48, 19, 7, 8, 33, 33, 23, 41, 36, 15, 35, 28, 37, 7, 21, 45, 42, 32, 17, 44, 4, 42, 11]
[14, 31, 49, 0, 34, 7, 22, 24, 0, 7, 49, 16, 2, 2, 9, 48, 33, 42, 36, 6, 22, 11, 16, 16, 40, 7, 18, 13, 17, 19, 36, 41, 39, 5, 20, 0, 32, 36, 0, 5, 19, 9, 12, 31, 5, 45, 3, 32, 46, 16, 3, 28, 25, 6, 4, 25, 13, 15, 34, 45, 20, 39, 18, 26, 34, 12, 30, 45, 50, 43, 45, 3, 44, 15, 3, 48, 35, 13, 25, 20, 18, 5, 35, 20, 7, 44, 42, 7, 18, 19, 4, 4, 0, 48, 45, 22, 46, 3, 46, 25, 16, 44, 5, 38, 45, 36, 35, 2, 1, 45, 7, 7, 13, 13, 25, 13, 37, 18, 37, 11, 20, 32, 40, 0, 11, 19, 28, 47, 22, 27, 37, 31, 20, 30, 36, 28, 25, 24, 25, 31, 34, 12, 39, 35, 28, 18, 18, 34, 31, 23, 7, 45, 37, 21, 16, 50, 15, 10, 6, 19, 24, 31, 20, 14, 4, 0, 31, 28, 10, 13, 0, 26, 35, 0, 7, 34, 7, 46, 2, 20]
[28, 23, 48, 47, 29, 46, 43, 42, 48, 32, 27, 21, 48, 50, 33, 50, 38, 40, 7, 0, 28, 25, 25, 6, 10, 43, 45, 45, 8, 30, 18, 4, 35, 12, 34, 32, 0, 10, 24, 22, 4, 4, 34, 35, 38, 1, 14, 17, 21, 48, 36, 46, 38, 30, 31, 23, 20, 40, 20, 20, 5, 7, 17, 29, 11, 29, 22, 41, 12, 15, 13, 41, 23, 8, 32, 18, 50, 17, 8, 38, 10, 38, 27, 1, 8, 11, 43, 29, 20, 39, 46, 20, 48, 26, 28, 33, 25, 50, 5, 31, 34, 5, 17, 50, 31, 35, 42, 14, 4, 19, 17, 11, 38, 29, 22, 9, 5, 15, 4, 43, 16, 25, 15, 32, 42, 13, 6, 38, 39, 34, 9, 24, 25, 48, 8, 20, 21, 36, 3, 21, 43, 8, 16, 13, 32, 4, 7, 31, 6, 2, 44, 19, 35, 19, 33, 7, 14, 34, 19, 44, 18, 9, 32, 4, 37, 45, 10, 43, 23, 40, 14, 25, 23, 21, 39, 48, 28, 20, 13, 29]
[14, 41, 9, 33, 12, 14, 42, 15, 24, 6, 26, 21, 11, 21, 3, 3, 39, 33, 17, 45, 21, 49, 18, 13, 9, 46, 28, 29, 5, 28, 2, 48, 16, 30, 34, 36, 10, 0, 10, 6, 48, 33, 28, 50, 29, 1, 30, 15, 5, 15, 21, 19, 1, 13, 5, 8, 35, 36, 33, 22, 45, 18, 19, 33, 14, 38, 13, 5, 1, 2, 12, 36, 42, 16, 48, 49, 35, 5, 25, 2, 10, 23, 5, 36, 11, 17, 17, 10, 28, 29, 4, 15, 44, 40, 8, 44, 32, 12, 33, 8, 43, 16, 5, 26, 16, 6, 48, 13, 16, 1, 21, 26, 16, 0, 10, 14, 19, 37, 9, 49, 11, 37, 47, 25, 32, 49, 48, 20, 22, 28, 4, 48, 21, 37, 15, 11, 6, 37, 28, 42, 6, 9, 24, 24, 22, 48, 48, 18, 9, 24, 39, 41, 38, 31, 50, 27, 45, 29, 8, 26, 37, 48, 4, 11, 17, 42, 49, 45, 32, 6, 31, 28, 39, 38, 37, 19, 16, 10, 47, 47]
[46, 10, 25, 41, 24, 36, 41, 49, 0, 46, 35, 28, 35, 13, 10, 20, 47, 35, 14, 30, 17, 37, 21, 29, 11, 7, 27, 27, 22, 42, 45, 6, 42, 4, 15, 0, 24, 10, 0, 8, 31, 45, 7, 48, 48, 35, 46, 7, 47, 36, 47, 9, 22, 17, 30, 29, 21, 25, 5, 33, 31, 0, 49, 38, 8, 43, 49, 44, 25, 29, 37, 4, 25, 46, 20, 33, 48, 49, 46, 6, 0, 34, 45, 38, 14, 26, 4, 28, 46, 29, 23, 37, 2, 50, 34, 42, 22, 20, 27, 42, 2, 47, 42, 22, 37, 47, 22, 31, 49, 23, 44, 3, 13, 17, 1, 33, 28, 24, 30, 9, 50, 38, 23, 39, 41, 18, 37, 36, 24, 18, 24, 39, 43, 23, 8, 25, 24, 8, 26, 35, 50, 47, 2, 2, 12, 14, 47, 3, 20, 50, 30, 23, 0, 6, 31, 26, 30, 50, 37, 34, 2, 44, 36, 16, 8, 30, 22, 34, 22, 36, 37, 39, 30, 22, 16, 39, 35, 3, 39, 11]
[9, 8, 5, 34, 50, 18, 31, 48, 36, 39, 38, 13, 0, 20, 26, 26, 7, 22, 31, 38, 9, 37, 49, 49, 5, 37, 11, 37, 5, 10, 47, 29, 6, 12, 34, 5, 22, 6, 8, 0, 22, 20, 12, 38, 36, 42, 29, 12, 22, 33, 16, 25, 44, 4, 49, 2, 19, 49, 2, 40, 19, 21, 40, 19, 33, 32, 12, 28, 13, 3, 15, 2, 45, 30, 33, 22, 16, 30, 20, 32, 2, 27, 6, 7, 37, 0, 2, 36, 45, 14, 20, 32, 9, 40, 2, 15, 13, 29, 46, 18, 37, 38, 0, 11, 6, 9, 46, 29, 26, 36, 1, 27, 8, 50, 32, 19, 4, 31, 6, 48, 4, 8, 15, 47, 26, 1, 14, 1, 13, 13, 28, 6, 49, 40, 44, 13, 14, 29, 31, 19, 32, 41, 25, 40, 46, 48, 1, 6, 10, 18, 48, 0, 14, 46, 6, 43, 24, 0, 18, 17, 40, 44, 34, 46, 50, 40, 36, 28, 42, 8, 34, 38, 2, 39, 30, 29, 7, 39, 16, 26]
[34, 36, 1, 38, 39, 40, 34, 37, 33, 7, 46, 38, 8, 27, 7, 28, 14, 39, 26, 30, 42, 46, 1, 23, 45, 2, 24, 44, 31, 38, 46, 47, 5, 47, 42, 19, 4, 48, 31, 22, 0, 29, 27, 14, 2, 40, 31, 42, 43, 43, 35, 19, 17, 12, 47, 32, 41, 18, 31, 22, 28, 13, 31, 43, 27, 23, 47, 32, 10, 3, 46, 10, 42, 46, 0, 40, 6, 39, 45, 48, 1, 14, 36, 35, 50, 34, 34, 14, 38, 34, 6, 8, 40, 6, 47, 36, 3, 30, 32, 24, 47, 22, 28, 21, 7, 19, 45, 16, 32, 47, 12, 23, 12, 46, 35, 29, 2, 15, 49, 10, 4, 50, 41, 8, 33, 43, 31, 30, 25, 17, 46, 18, 4, 10, 48, 27, 37, 41, 7, 0, 12, 27, 46, 36, 49, 1, 28, 2, 40, 31, 39, 11, 13, 9, 28, 9, 25, 11, 10, 4, 41, 4, 1, 14, 30, 17, 27, 27, 16, 12, 0, 13, 19, 0, 16, 16, 8, 45, 47, 4]
[19, 14, 10, 5, 1, 25, 5, 2, 20, 35, 32, 40, 20, 0, 13, 14, 47, 2, 45, 45, 38, 22, 35, 5, 36, 2, 35, 34, 2, 5, 35, 4, 41, 0, 5, 9, 4, 33, 45, 20, 29, 0, 32, 29, 17, 6, 13, 25, 36, 29, 43, 31, 26, 25, 2, 28, 33, 10, 37, 42, 42, 30, 36, 25, 25, 46, 44, 24, 30, 0, 10, 18, 22, 36, 0, 15, 39, 39, 27, 38, 21, 40, 18, 31, 27, 33, 26, 20, 20, 14, 9, 9, 45, 39, 6, 47, 35, 22, 10, 48, 22, 41, 26, 9, 43, 14, 44, 40, 30, 32, 41, 30, 22, 47, 23, 17, 6, 12, 13, 49, 7, 50, 20, 37, 34, 34, 32, 48, 14, 5, 37, 30, 41, 10, 2, 37, 28, 14, 12, 1, 39, 46, 13, 0, 4, 42, 43, 35, 27, 24, 35, 7, 27, 1, 31, 32, 20, 25, 48, 50, 42, 1, 35, 12, 10, 46, 0, 30, 41, 44, 16, 21, 3, 33, 26, 14, 21, 1, 33, 28]
[2, 36, 12, 14, 13, 29, 18, 41, 26, 18, 5, 26, 46, 25, 25, 18, 16, 11, 33, 24, 1, 4, 27, 32, 29, 37, 38, 45, 17, 12, 13, 4, 16, 36, 5, 12, 34, 28, 7, 12, 27, 32, 0, 14, 3, 35, 44, 28, 41, 42, 7, 32, 8, 2, 34, 42, 28, 13, 18, 14, 26, 23, 20, 40, 35, 14, 29, 25, 22, 29, 27, 13, 2, 41, 22, 6, 15, 32, 23, 33, 41, 31, 0, 11, 5, 44, 38, 30, 14, 44, 11, 19, 43, 20, 21, 47, 4, 22, 20, 36, 3, 30, 0, 44, 9, 32, 1, 33, 28, 33, 50, 3, 35, 22, 32, 28, 13, 16, 1, 32, 19, 37, 46, 35, 36, 45, 36, 39, 23, 31, 15, 47, 27, 41, 27, 41, 33, 8, 8, 43, 35, 18, 27, 41, 23, 44, 19, 47, 48, 38, 11, 30, 32, 7, 17, 22, 18, 44, 40, 2, 43, 42, 43, 50, 41, 31, 9, 44, 35, 40, 24, 38, 9, 35, 49, 4, 7, 39, 21, 12]
[7, 11, 44, 27, 30, 23, 37, 26, 28, 0, 44, 38, 29, 28, 23, 14, 47, 14, 11, 42, 34, 50, 5, 33, 44, 15, 1, 25, 43, 8, 37, 36, 31, 5, 46, 31, 35, 50, 48, 38, 14, 29, 14, 0, 28, 45, 32, 7, 36, 26, 45, 24, 4, 43, 45, 9, 23, 36, 18, 24, 36, 26, 37, 33, 41, 25, 7, 23, 20, 13, 31, 4, 9, 33, 26, 18, 35, 24, 28, 36, 15, 10, 38, 35, 47, 35, 37, 31, 31, 4, 2, 37, 32, 0, 31, 20, 50, 1, 1, 16, 14, 5, 31, 35, 18, 45, 13, 41, 18, 36, 5, 15, 34, 37, 49, 47, 0, 29, 25, 20, 0, 36, 7, 10, 7, 32, 4, 15, 41, 3, 4, 4, 44, 16, 41, 9, 34, 28, 7, 50, 41, 3, 26, 42, 8, 49, 5, 13, 7, 26, 30, 39, 39, 45, 13, 2, 23, 15, 16, 37, 38, 13, 3, 39, 38, 17, 29, 38, 26, 14, 14, 45, 14, 12, 8, 35, 0, 7, 10, 4]
[27, 11, 17, 22, 21, 1, 27, 3, 45, 6, 42, 45, 48, 6, 17, 47, 10, 7, 15, 45, 41, 19, 41, 24, 9, 10, 15, 31, 24, 47, 6, 7, 24, 37, 31, 5, 38, 29, 48, 36, 2, 17, 3, 28, 0, 31, 10, 29, 14, 4, 48, 11, 12, 29, 22, 35, 8, 36, 39, 15, 38, 9, 8, 27, 47, 45, 4, 37, 33, 49, 6, 43, 17, 0, 44, 0, 0, 4, 22, 14, 29, 39, 24, 49, 33, 27, 9, 5, 20, 49, 20, 48, 45, 49, 34, 27, 7, 27, 11, 10, 1, 18, 38, 30, 39, 19, 26, 50, 30, 50, 46, 34, 3, 11, 26, 27, 30, 42, 42, 39, 11, 50, 7, 11, 26, 37, 23, 3, 26, 36, 41, 23, 18, 12, 27, 37, 10, 19, 37, 21, 50, 50, 46, 23, 23, 29, 20, 29, 14, 48, 50, 28, 43, 42, 0, 31, 0, 2, 9, 6, 16, 32, 40, 10, 24, 22, 24, 37, 48, 13, 47, 40, 33, 46, 31, 31, 5, 11, 21, 29]
[7, 6, 16, 1, 34, 40, 18, 50, 42, 1, 35, 50, 29, 40, 45, 35, 50, 35, 44, 15, 34, 26, 40, 46, 40, 47, 22, 13, 12, 17, 35, 28, 5, 43, 13, 45, 1, 1, 35, 42, 40, 6, 35, 45, 31, 0, 33, 9, 28, 29, 29, 43, 41, 44, 29, 9, 48, 48, 8, 21, 4, 10, 50, 12, 28, 22, 5, 44, 30, 2, 44, 26, 29, 3, 8, 34, 18, 9, 2, 34, 6, 49, 40, 25, 29, 37, 30, 45, 49, 32, 3, 31, 0, 28, 24, 19, 1, 30, 25, 47, 27, 32, 20, 21, 18, 46, 25, 11, 6, 21, 18, 48, 0, 42, 3, 8, 20, 4, 50, 42, 35, 6, 50, 25, 42, 4, 32, 17, 19, 30, 13, 15, 43, 23, 45, 1, 13, 40, 16, 17, 1, 0, 4, 22, 34, 8, 31, 44, 26, 40, 24, 11, 36, 36, 50, 12, 5, 41, 17, 20, 10, 19, 14, 25, 37, 25, 40, 19, 5, 8, 41, 45, 23, 40, 46, 15, 16, 13, 17, 48]
[10, 26, 18, 2, 0, 32, 15, 26, 27, 33, 37, 10, 0, 36, 49, 2, 46, 11, 48, 45, 30, 36, 2, 27, 39, 11, 12, 13, 7, 36, 29, 27, 1, 31, 23, 3, 14, 30, 46, 29, 31, 13, 44, 32, 10, 33, 0, 29, 5, 8, 38, 47, 10, 32, 19, 5, 44, 16, 34, 48, 47, 43, 48, 46, 33, 0, 30, 0, 0, 7, 24, 27, 21, 39, 34, 6, 41, 47, 21, 2, 28, 4, 18, 45, 13, 0, 25, 13, 48, 31, 44, 35, 25, 46, 33, 10, 41, 0, 7, 26, 21, 7, 1, 12, 47, 3, 34, 45, 32, 16, 16, 44, 27, 42, 9, 9, 24, 1, 35, 10, 20, 5, 3, 41, 28, 44, 0, 42, 5, 19, 3, 41, 21, 26, 25, 28, 39, 27, 23, 3, 15, 20, 0, 46, 16, 28, 25, 41, 21, 50, 33, 1, 50, 2, 38, 31, 4, 6, 8, 50, 39, 43, 29, 44, 28, 34, 13, 5, 43, 43, 47, 45, 12, 39, 17, 9, 25, 46, 6, 40]
[40, 32, 15, 26, 24, 39, 12, 39, 13, 19, 24, 10, 0, 4, 35, 47, 2, 32, 25, 2, 49, 1, 25, 48, 10, 14, 30, 28, 40, 19, 22, 3, 19, 6, 41, 32, 17, 15, 7, 12, 42, 25, 28, 7, 29, 9, 29, 0, 10, 3, 44, 20, 46, 25, 35, 27, 3, 13, 10, 23, 18, 49, 15, 35, 9, 17, 29, 41, 21, 30, 32, 16, 44, 35, 0, 6, 35, 49, 20, 2, 43, 45, 50, 30, 7, 36, 40, 19, 49, 39, 35, 20, 13, 20, 25, 44, 44, 1, 8, 36, 37, 11, 24, 24, 34, 9, 38, 9, 37, 24, 39, 42, 0, 21, 36, 40, 23, 3, 29, 24, 26, 28, 23, 21, 36, 16, 5, 4, 8, 17, 19, 32, 2, 49, 27, 45, 32, 22, 24, 25, 46, 6, 31, 40, 2, 26, 1, 34, 8, 16, 17, 43, 26, 46, 22, 27, 11, 15, 14, 34, 10, 12, 0, 35, 43, 15, 14, 23, 33, 45, 42, 34, 19, 32, 7, 26, 36, 32, 25, 28]
[38, 31, 21, 3, 18, 21, 30, 4, 16, 20, 43, 14, 49, 23, 9, 21, 47, 14, 6, 35, 48, 48, 1, 29, 40, 37, 21, 28, 33, 32, 27, 6, 38, 12, 11, 46, 21, 5, 47, 22, 43, 36, 41, 36, 14, 28, 5, 10, 0, 21, 9, 39, 42, 10, 23, 29, 5, 28, 45, 11, 5, 22, 11, 48, 17, 7, 15, 44, 14, 22, 5, 26, 19, 15, 33, 36, 16, 14, 28, 35, 45, 23, 30, 33, 6, 20, 4, 6, 41, 24, 16, 17, 38, 31, 35, 47, 40, 33, 44, 48, 29, 38, 48, 35, 16, 27, 44, 31, 46, 12, 17, 43, 24, 39, 2, 25, 20, 33, 36, 5, 6, 34, 26, 19, 29, 19, 39, 16, 38, 11, 3, 43, 34, 11, 32, 20, 17, 31, 16, 41, 16, 38, 32, 28, 5, 24, 37, 13, 20, 25, 8, 13, 30, 43, 50, 49, 20, 1, 25, 38, 50, 34, 0, 47, 30, 34, 36, 50, 21, 27, 6, 3, 38, 14, 17, 42, 46, 50, 45, 13]
[46, 47, 18, 5, 43, 5, 34, 50, 23, 36, 28, 25, 42, 27, 0, 8, 33, 49, 14, 5, 41, 24, 8, 21, 29, 11, 10, 15, 48, 27, 11, 19, 19, 47, 24, 16, 48, 15, 36, 33, 43, 29, 42, 26, 4, 29, 8, 3, 21, 0, 4, 15, 18, 11, 22, 23, 17, 8, 23, 43, 49, 27, 29, 33, 41, 13, 33, 43, 24, 2, 17, 8, 4, 30, 41, 30, 43, 22, 2, 41, 30, 3, 14, 33, 47, 29, 2, 27, 50, 38, 32, 32, 8, 42, 17, 50, 13, 11, 34, 21, 2, 37, 30, 41, 45, 12, 26, 32, 1, 34, 30, 45, 20, 16, 5, 47, 21, 2, 18, 50, 47, 15, 9, 42, 33, 8, 48, 18, 30, 47, 6, 34, 44, 15, 42, 34, 24, 35, 2, 48, 42, 9, 14, 26, 35, 11, 46, 40, 9, 38, 4, 19, 39, 23, 14, 46, 3, 18, 21, 16, 24, 38, 18, 24, 36, 13, 33, 2, 0, 48, 15, 31, 39, 14, 31, 6, 24, 0, 0, 41]
