N1,N2,...,Nx
[50, 49, 21, 16, 34, 37, 48, 45, 22, 12, 32, 49, 9, 48, 38, 29, 22, 14, 7, 38, 11, 0, 1, 0, 16, 45, 47, 7, 49, 10, 49, 28, 28, 49, 45, 29, 2, 29, 29, 38, 11, 27, 49, 16, 43, 33, 8, 13, 17, 2, 41, 40, 40, 15, 2, 19, 24, 16, 34, 45, 3, 41, 18, 37, 17, 29, 39, 16, 28, 39, 48, 42, 3, 12, 31, 35, 48, 11, 5, 41, 16, 14, 27, 30, 26, 16, 0, 28, 1, 16, 27, 4, 49, 25, 14, 15, 34, 29, 0, 3, 13, 3, 6, 24, 49, 34, 7, 42, 18, 15, 44, 8, 11, 37, 12, 29, 22, 0, 17, 10, 25, 45, 10, 24, 1, 25, 40, 7, 30, 16, 46, 28, 5, 7, 50, 5, 3, 29, 16, 32, 36, 18, 17, 24, 0, 33, 34, 42, 41, 45, 40, 13, 47, 2, 12, 48, 27, 0, 26, 18, 33, 23, 9, 40, 9, 33, 46, 37, 6, 21, 37, 18, 1, 47, 19, 25, 35, 19, 30, 44, 4, 21, 26, 34, 49, 48, 33, 7, 18, 31, 11, 33, 31, 0, 31]
[16, 36, 15, 39, 32, 17, 32, 36, 45, 14, 28, 9, 37, 10, 42, 31, 29, 5, 6, 48, 6, 24, 3, 16, 0, 41, 4, 8, 37, 35, 21, 31, 40, 18, 45, 19, 24, 45, 9, 30, 32, 6, 32, 4, 9, 15, 17, 43, 18, 30, 13, 12, 16, 15, 39, 23, 42, 4, 36, 48, 43, 3, 26, 48, 28, 35, 14, 47, 43, 40, 43, 0, 42, 27, 33, 43, 2, 12, 29, 1, 30, 31, 31, 20, 9, 10, 49, 14, 0, 9, 8, 13, 41, 1, 33, 37, 4, 4, 18, 49, 33, 11, 32, 5, 12, 27, 48, 49, 13, 1, 19, 2, 18, 38, 21, 37, 42, 41, 11, 46, 46, 37, 33, 37, 25, 20, 23, 48, 22, 43, 33, 20, 29, 45, 1, 18, 3, 3, 30, 6, 29, 19, 6, 9, 42, 6, 31, 6, 29, 7, 1, 48, 10, 10, 42, 22, 19, 27, 39, 47, 33, 23, 37, 21, 6, 46, 25, 36, 11, 20, 5, 49, 49, 41, 26, 0, 30, 50, 25, 37, 38, 44, 3, 33, 29, 16, 49, 36, 4, 23, 18, 11, 6, 19, 3]
[24, 9, 37, 35, 3, 2, 5, 40, 19, 17, 21, 3, 21, 2, 42, 7, 37, 41, 24, 6, 23, 40, 5, 45, 41, 0, 33, 36, 15, 3, 36, 25, 47, 41, 25, 28, 4, 43, 1, 9, 48, 24, 34, 37, 7, 27, 26, 22, 31, 47, 49, 40, 29, 47, 32, 10, 28, 50, 3, 20, 7, 45, 34, 41, 34, 27, 18, 36, 48, 34, 28, 5, 43, 36, 18, 41, 23, 33, 15, 7, 6, 49, 37, 41, 25, 48, 42, 19, 40, 34, 26, 48, 4, 13, 31, 7, 35, 34, 2, 32, 49, 32, 7, 19, 5, 1, 49, 4, 37, 29, 23, 6, 10, 3, 28, 45, 23, 22, 41, 25, 20, 36, 6, 13, 40, 43, 13, 12, 44, 40, 31, 14, 37, 49, 26, 50, 22, 10, 50, 36, 9, 20, 16, 26, 37, 42, 8, 5, 40, 13, 17, 32, 4, 12, 34, 6, 49, 27, 34, 8, 25, 28, 23, 42, 30, 0, 31, 42, 12, 28, 36, 20, 30, 43, 6, 8, 1, 24, 19, 28, 41, 50, 39, 14, 16, 30, 36, 29, 35, 34, 32, 38, 35, 3, 33]
[45, 16, 5, 0, 37, 10, 3, 27, 5, 14, 8, 20, 16, 3, 19, 42, 38, 24, 16, 5, 8, 22, 0, 47, 4, 33, 0, 12, 12, 31, 34, 26, 0, 22, 17, 33, 22, 15, 33, 39, 46, 39, 31, 19, 35, 32, 48, 8, 15, 37, 46, 11, 25, 42, 19, 47, 49, 8, 14, 35, 0, 20, 0, 8, 22, 36, 7, 34, 0, 29, 4, 11, 17, 10, 17, 26, 48, 10, 1, 10, 14, 8, 35, 1, 2, 44, 21, 39, 46, 17, 46, 25, 12, 32, 5, 32, 41, 17, 31, 1, 7, 48, 8, 6, 43, 17, 48, 9, 18, 1, 12, 45, 30, 25, 49, 37, 30, 14, 21, 7, 29, 7, 24, 10, 27, 31, 1, 7, 21, 45, 40, 25, 10, 9, 50, 0, 8, 27, 47, 2, 38, 20, 20, 8, 24, 27, 33, 18, 41, 11, 24, 34, 4, 16, 14, 42, 40, 3, 50, 23, 27, 36, 42, 10, 36, 37, 1, 44, 1, 45, 42, 21, 21, 2, 22, 32, 37, 3, 33, 10, 31, 11, 35, 31, 22, 22, 16, 44, 23, 3, 37, 9, 12, 2, 25]
[18, 26, 27, 34, 41, 2, 19, 41, 48, 10, 19, 36, 30, 37, 42, 0, 9, 24, 41, 47, 24, 34, 45, 7, 8, 36, 12, 0, 12, 3, 7, 44, 24, 1, 3, 25, 2, 10, 0, 40, 31, 35, 15, 16, 17, 37, 35, 5, 45, 47, 35, 42, 36, 27, 33, 39, 18, 10, 23, 15, 37, 11, 4, 15, 32, 14, 44, 28, 16, 45, 39, 1, 7, 36, 3, 21, 48, 23, 46, 12, 29, 42, 43, 16, 35, 49, 0, 37, 50, 31, 40, 43, 25, 30, 6, 37, 13, 26, 24, 45, 0, 46, 33, 11, 34, 38, 45, 49, 24, 0, 48, 34, 50, 10, 17, 17, 31, 47, 15, 30, 2, 39, 28, 47, 6, 35, 45, 8, 11, 25, 46, 9, 21, 11, 22, 22, 3, 34, 15, 14, 9, 31, 11, 37, 49, 47, 20, 11, 41, 26, 32, 18, 20, 46, 28, 45, 5, 47, 21, 7, 36, 38, 12, 45, 11, 1, 23, 46, 18, 21, 16, 8, 49, 43, 26, 29, 40, 12, 39, 2, 34, 35, 29, 13, 26, 24, 48, 43, 31, 43, 29, 21, 5, 36, 26]
[39, 15, 45, 44, 24, 7, 35, 32, 50, 32, 49, 28, 50, 6, 48, 4, 29, 20, 38, 30, 13, 43, 18, 49, 37, 15, 12, 12, 0, 2, 27, 8, 7, 34, 43, 22, 26, 1, 19, 32, 49, 37, 1, 0, 28, 8, 4, 27, 22, 46, 5, 16, 0, 9, 12, 43, 34, 34, 6, 44, 19, 17, 33, 19, 31, 24, 26, 38, 33, 9, 32, 32, 31, 25, 24, 21, 26, 42, 40, 20, 0, 3, 30, 47, 8, 0, 32, 24, 9, 6, 39, 30, 46, 45, 40, 29, 27, 40, 43, 48, 41, 50, 16, 47, 1, 31, 47, 12, 29, 42, 38, 13, 5, 22, 30, 35, 12, 22, 9, 37, 24, 44, 34, 38, 37, 32, 33, 40, 32, 28, 48, 32, 4, 12, 31, 20, 17, 30, 29, 0, 29, 28, 44, 11, 0, 47, 32, 17, 5, 20, 33, 0, 1, 49, 3, 20, 10, 25, 49, 7, 3, 4, 34, 40, 41, 17, 14, 23, 40, 32, 5, 4, 27, 10, 17, 16, 47, 6, 8, 29, 15, 33, 5, 47, 39, 47, 37, 19, 15, 36, 48, 4, 28, 24, 31]
[49, 42, 49, 6, 40, 33, 17, 8, 37, 46, 45, 38, 6, 45, 8, 15, 24, 10, 10, 15, 40, 8, 43, 10, 35, 3, 31, 3, 2, 0, 13, 37, 42, 27, 13, 24, 46, 25, 9, 38, 34, 48, 2, 25, 22, 12, 50, 20, 0, 37, 4, 22, 30, 10, 34, 2, 29, 12, 27, 16, 34, 31, 6, 7, 39, 46, 1, 7, 44, 34, 8, 21, 20, 17, 30, 16, 33, 39, 44, 30, 18, 45, 33, 32, 1, 33, 48, 45, 11, 28, 12, 12, 8, 23, 47, 33, 37, 41, 7, 40, 2, 31, 43, 35, 5, 50, 50, 6, 2, 31, 37, 3, 44, 41, 15, 26, 46, 43, 21, 6, 6, 26, 46, 47, 9, 34, 8, 36, 42, 13, 10, 27, 46, 8, 45, 21, 47, 27, 19, 46, 5, 42, 3, 26, 22, 35, 20, 12, 15, 12, 28, 33, 47, 29, 30, 50, 37, 27, 29, 25, 32, 41, 47, 20, 6, 1, 36, 28, 45, 16, 7, 4, 50, 35, 39, 43, 20, 12, 22, 38, 42, 28, 1, 8, 34, 11, 27, 46, 39, 36, 4, 40, 30, 2, 3]
[35, 27, 46, 7, 44, 5, 35, 48, 21, 0, 10, 17, 24, 41, 4, 37, 2, 45, 14, 22, 16, 49, 0, 49, 21, 36, 34, 7, 27, 13, 0, 9, 33, 41, 18, 34, 23, 15, 48, 44, 4, 2, 24, 3, 42, 20, 41, 18, 18, 35, 28, 14, 41, 18, 49, 30, 13, 24, 5, 43, 48, 24, 38, 37, 38, 6, 4, 1, 26, 26, 18, 35, 8, 9, 11, 40, 12, 23, 35, 10, 38, 39, 36, 26, 33, 37, 36, 42, 15, 2, 45, 13, 38, 23, 2, 43, 11, 50, 23, 18, 27, 42, 24, 24, 45, 10, 42, 15, 1, 12, 10, 3, 16, 21, 40, 4, 28, 17, 12, 45, 39, 35, 17, 50, 17, 25, 13, 5, 46, 7, 21, 38, 22, 30, 5, 3, 28, 20, 25, 16, 31, 12, 13, 21, 44, 34, 21, 43, 2, 37, 39, 24, 23, 19, 5, 13, 2, 18, 16, 48, 47, 33, 14, 25, 31, 21, 34, 10, 46, 27, 34, 5, 47, 26, 50, 11, 9, 9, 16, 46, 26, 20, 8, 30, 26, 49, 3, 8, 35, 30, 13, 28, 6, 49, 30]
[45, 5, 16, 41, 4, 40, 19, 18, 15, 49, 23, 43, 6, 10, 0, 37, 42, 3, 34, 44, 6, 7, 3, 28, 31, 25, 26, 44, 8, 37, 9, 0, 31, 1, 17, 33, 17, 32, 36, 11, 44, 6, 29, 41, 42, 35, 48, 29, 28, 42, 45, 48, 36, 43, 16, 5, 3, 43, 35, 1, 33, 16, 31, 45, 30, 27, 38, 11, 13, 12, 33, 18, 28, 3, 3, 8, 16, 9, 9, 9, 50, 25, 3, 43, 42, 17, 16, 38, 48, 8, 2, 21, 14, 23, 48, 37, 30, 50, 6, 29, 30, 28, 33, 28, 28, 13, 40, 18, 38, 7, 31, 39, 9, 20, 33, 30, 25, 44, 17, 42, 15, 24, 21, 0, 33, 25, 44, 2, 43, 17, 21, 50, 33, 9, 10, 10, 28, 19, 19, 12, 20, 1, 17, 4, 36, 4, 21, 15, 27, 48, 34, 27, 31, 38, 2, 20, 11, 15, 6, 7, 1, 41, 13, 48, 17, 47, 21, 10, 9, 41, 22, 15, 23, 49, 9, 31, 46, 3, 38, 12, 10, 14, 2, 8, 34, 9, 11, 10, 0, 27, 49, 26, 1, 24, 46]
[47, 17, 30, 46, 30, 17, 16, 23, 17, 39, 4, 0, 21, 2, 29, 47, 42, 24, 33, 31, 34, 8, 46, 28, 40, 47, 0, 24, 7, 42, 33, 31, 0, 38, 13, 24, 33, 7, 38, 9, 18, 46, 12, 16, 44, 23, 29, 7, 13, 12, 13, 0, 7, 44, 18, 41, 9, 18, 9, 27, 17, 26, 22, 35, 4, 3, 26, 20, 21, 23, 36, 40, 13, 5, 14, 38, 44, 21, 11, 45, 25, 50, 0, 12, 41, 14, 10, 4, 27, 13, 12, 20, 47, 47, 9, 37, 37, 15, 31, 36, 3, 49, 29, 45, 40, 25, 36, 50, 10, 46, 37, 14, 49, 43, 12, 7, 27, 15, 29, 14, 49, 48, 19, 35, 39, 29, 0, 25, 4, 25, 6, 49, 50, 9, 41, 41, 42, 23, 30, 42, 22, 28, 8, 23, 0, 30, 5, 32, 46, 18, 15, 13, 28, 36, 4, 28, 29, 18, 1, 11, 21, 1, 9, 35, 12, 43, 1, 6, 47, 21, 3, 31, 6, 22, 0, 46, 41, 14, 6, 40, 14, 36, 5, 14, 2, 50, 0, 9, 26, 44, 32, 10, 19, 1, 17]
[8, 36, 50, 43, 40, 3, 0, 18, 6, 11, 41, 36, 44, 32, 17, 41, 10, 10, 35, 44, 30, 4, 9, 49, 18, 41, 22, 1, 34, 27, 41, 1, 38, 0, 39, 46, 40, 19, 32, 19, 20, 49, 27, 22, 9, 9, 47, 16, 17, 44, 25, 21, 0, 8, 20, 16, 29, 19, 31, 20, 29, 18, 27, 25, 47, 18, 50, 14, 10, 14, 34, 17, 23, 27, 37, 21, 25, 4, 31, 26, 37, 26, 23, 28, 37, 18, 14, 30, 37, 0, 39, 21, 27, 31, 45, 18, 6, 27, 48, 46, 35, 27, 28, 30, 32, 42, 2, 9, 1, 2, 25, 40, 46, 46, 25, 50, 45, 31, 17, 18, 37, 41, 32, 28, 0, 9, 46, 17, 24, 20, 28, 35, 32, 40, 3, 29, 8, 33, 44, 12, 4, 44, 0, 2, 37, 20, 35, 29, 8, 49, 18, 27, 2, 47, 17, 12, 4, 15, 7, 28, 40, 13, 35, 31, 3, 41, 14, 1, 17, 21, 30, 30, 36, 34, 29, 23, 35, 39, 46, 18, 36, 1, 40, 37, 14, 12, 15, 10, 18, 50, 24, 0, 42, 26, 9]
[37, 48, 2, 46, 7, 23, 1, 14, 18, 10, 4, 10, 48, 7, 13, 4, 46, 3, 47, 47, 16, 47, 9, 45, 45, 25, 17, 3, 43, 13, 18, 17, 13, 39, 0, 22, 18, 35, 45, 29, 34, 31, 11, 35, 46, 31, 26, 34, 16, 6, 0, 36, 2, 0, 36, 21, 7, 12, 15, 25, 36, 44, 6, 20, 6, 13, 14, 8, 48, 45, 33, 45, 48, 29, 13, 12, 18, 18, 15, 12, 6, 13, 3, 19, 22, 15, 28, 45, 4, 19, 37, 4, 43, 30, 21, 33, 46, 20, 44, 35, 8, 14, 35, 6, 42, 34, 1, 15, 47, 37, 28, 48, 29, 20, 33, 20, 28, 20, 44, 20, 19, 41, 6, 17, 23, 23, 12, 25, 43, 46, 32, 45, 30, 13, 31, 14, 1, 42, 40, 33, 50, 31, 48, 36, 35, 22, 29, 22, 21, 32, 5, 24, 1, 3, 3, 31, 3, 19, 45, 28, 2, 27, 5, 7, 5, 44, 21, 12, 8, 31, 13, 20, 33, 32, 47, 14, 38, 22, 20, 22, 8, 0, 23, 4, 13, 46, 34, 23, 3, 45, 10, 25, 10, 16, 19]
[11, 15, 9, 4, 43, 33, 11, 41, 18, 31, 9, 28, 17, 25, 38, 28, 3, 45, 28, 24, 20, 16, 11, 29, 19, 28, 33, 25, 22, 24, 34, 33, 24, 46, 22, 0, 49, 9, 8, 4, 22, 25, 48, 45, 10, 29, 44, 21, 27, 39, 39, 1, 27, 49, 21, 39, 26, 6, 30, 34, 47, 47, 49, 47, 15, 0, 3, 32, 2, 39, 42, 19, 15, 15, 16, 33, 8, 24, 50, 23, 22, 20, 18, 10, 32, 27, 28, 11, 42, 19, 10, 9, 8, 35, 32, 23, 32, 20, 0, 23, 25, 37, 39, 15, 34, 49, 5, 16, 41, 38, 8, 41, 16, 7, 36, 25, 32, 24, 43, 23, 19, 7, 37, 28, 47, 14, 34, 3, 7, 34, 32, 2, 26, 26, 9, 41, 38, 44, 11, 8, 43, 18, 13, 43, 37, 30, 15, 41, 3, 11, 16, 14, 28, 10, 7, 32, 23, 33, 12, 9, 32, 29, 48, 31, 3, 2, 14, 14, 27, 22, 24, 49, 2, 21, 35, 38, 28, 19, 42, 8, 29, 8, 11, 15, 40, 31, 15, 10, 0, 49, 25, 21, 10, 49, 38]
[28, 2, 12, 42, 42, 31, 8, 42, 8, 11, 5, 34, 27, 50, 11, 23, 24, 45, 16, 33, 45, 46, 47, 2, 24, 4, 22, 2, 26, 46, 23, 17, 33, 40, 18, 49, 0, 48, 48, 47, 34, 10, 5, 35, 14, 12, 44, 21, 40, 23, 13, 5, 50, 12, 2, 35, 45, 46, 19, 8, 17, 28, 30, 27, 33, 6, 5, 18, 22, 9, 19, 17, 21, 3, 23, 45, 11, 29, 31, 17, 5, 33, 41, 49, 21, 13, 13, 46, 13, 0, 9, 13, 39, 9, 48, 46, 5, 45, 4, 9, 50, 49, 1, 0, 24, 31, 40, 14, 8, 37, 37, 49, 33, 47, 36, 10, 23, 32, 49, 17, 4, 49, 2, 42, 26, 18, 9, 13, 7, 16, 22, 30, 24, 9, 37, 46, 19, 4, 49, 18, 13, 50, 46, 37, 32, 27, 9, 30, 35, 28, 31, 11, 38, 23, 17, 1, 16, 8, 6, 41, 49, 20, 32, 38, 42, 26, 36, 16, 25, 9, 29, 44, 46, 30, 4, 9, 15, 45, 36, 1, 36, 20, 32, 33, 13, 32, 36, 37, 30, 18, 9, 29, 33, 28, 21]
[33, 16, 10, 46, 14, 7, 46, 31, 7, 6, 36, 15, 22, 8, 30, 43, 15, 27, 10, 25, 43, 4, 35, 29, 45, 43, 15, 10, 1, 25, 15, 32, 7, 19, 35, 9, 48, 0, 11, 17, 40, 40, 34, 14, 6, 31, 24, 32, 0, 40, 3, 43, 30, 36, 9, 47, 38, 23, 3, 28, 13, 40, 16, 14, 14, 11, 49, 44, 0, 3, 8, 11, 3, 45, 9, 43, 9, 33, 13, 28, 35, 34, 35, 26, 7, 14, 45, 13, 21, 44, 0, 4, 15, 50, 31, 41, 32, 35, 47, 15, 36, 38, 39, 16, 43, 47, 30, 36, 41, 37, 36, 38, 41, 28, 5, 35, 35, 20, 34, 21, 16, 26, 15, 3, 26, 39, 25, 12, 41, 20, 47, 12, 9, 42, 16, 39, 3, 40, 11, 34, 27, 42, 2, 24, 28, 14, 6, 36, 39, 26, 3, 4, 50, 41, 18, 36, 7, 19, 24, 7, 22, 3, 39, 47, 37, 13, 35, 21, 48, 23, 39, 49, 42, 3, 30, 38, 20, 30, 23, 40, 24, 1, 13, 5, 30, 19, 1, 50, 44, 18, 11, 35, 42, 13, 23]
[1, 28, 26, 37, 31, 8, 20, 24, 38, 22, 42, 18, 50, 49, 43, 29, 30, 8, 31, 7, 24, 26, 21, 29, 9, 1, 33, 0, 19, 9, 48, 36, 38, 32, 45, 8, 48, 11, 0, 40, 15, 35, 2, 47, 8, 41, 42, 40, 15, 20, 31, 33, 16, 38, 23, 39, 6, 41, 42, 42, 38, 16, 23, 18, 1, 20, 24, 1, 49, 44, 29, 19, 35, 44, 50, 0, 40, 39, 49, 36, 35, 8, 1, 26, 1, 8, 25, 14, 5, 43, 14, 9, 40, 39, 10, 17, 45, 18, 47, 41, 14, 9, 16, 21, 2, 49, 32, 42, 26, 15, 21, 8, 42, 4, 15, 0, 34, 21, 38, 18, 30, 23, 2, 47, 32, 23, 15, 11, 29, 40, 43, 28, 8, 18, 16, 38, 40, 28, 39, 48, 4, 46, 14, 25, 44, 44, 34, 42, 50, 20, 15, 39, 37, 34, 40, 23, 23, 40, 49, 5, 46, 30, 34, 6, 15, 17, 6, 50, 24, 47, 21, 2, 12, 14, 39, 19, 49, 44, 4, 36, 13, 14, 48, 43, 28, 45, 49, 0, 6, 44, 3, 50, 36, 33, 19]
[7, 16, 50, 6, 15, 50, 50, 17, 43, 37, 29, 37, 4, 13, 42, 15, 50, 30, 9, 32, 8, 5, 31, 38, 30, 9, 39, 40, 32, 38, 44, 11, 9, 19, 29, 4, 47, 17, 40, 0, 34, 29, 32, 19, 33, 2, 44, 9, 46, 39, 32, 37, 36, 8, 18, 9, 20, 50, 15, 6, 26, 13, 4, 33, 40, 26, 39, 31, 9, 29, 20, 14, 30, 37, 3, 32, 46, 19, 7, 27, 10, 36, 14, 40, 6, 47, 49, 38, 21, 16, 42, 49, 39, 17, 36, 17, 14, 20, 13, 41, 41, 6, 13, 31, 30, 47, 11, 40, 16, 28, 48, 7, 17, 43, 0, 15, 48, 30, 26, 4, 31, 26, 31, 1, 3, 40, 18, 15, 28, 15, 13, 26, 7, 40, 48, 4, 0, 16, 9, 1, 9, 18, 18, 47, 10, 6, 33, 34, 16, 33, 2, 5, 41, 31, 30, 42, 25, 21, 22, 37, 28, 43, 21, 35, 2, 49, 1, 35, 22, 12, 4, 24, 50, 36, 49, 45, 46, 50, 11, 31, 23, 37, 34, 48, 3, 20, 35, 2, 32, 46, 15, 17, 12, 8, 13]
[11, 41, 33, 22, 19, 11, 38, 11, 18, 30, 40, 12, 14, 26, 25, 8, 28, 48, 31, 48, 22, 36, 12, 11, 32, 48, 46, 31, 49, 34, 4, 44, 18, 20, 34, 22, 34, 40, 15, 34, 0, 11, 11, 17, 12, 7, 43, 6, 2, 20, 4, 28, 20, 44, 15, 31, 30, 29, 44, 33, 18, 45, 47, 49, 30, 41, 45, 50, 35, 34, 38, 38, 18, 26, 2, 6, 1, 21, 18, 9, 37, 38, 27, 32, 20, 25, 19, 21, 41, 30, 25, 19, 26, 13, 40, 37, 7, 25, 30, 10, 9, 10, 23, 0, 43, 17, 34, 28, 39, 29, 17, 40, 13, 7, 26, 6, 27, 17, 36, 11, 6, 32, 28, 6, 26, 35, 43, 12, 35, 36, 36, 11, 20, 47, 25, 2, 34, 28, 40, 36, 33, 35, 44, 15, 24, 48, 23, 49, 14, 23, 48, 0, 35, 37, 31, 17, 44, 10, 10, 47, 8, 49, 25, 38, 20, 12, 7, 29, 19, 8, 16, 39, 40, 18, 7, 27, 31, 34, 15, 20, 40, 40, 32, 29, 33, 28, 48, 26, 45, 11, 38, 27, 12, 8, 38]
[33, 11, 34, 7, 30, 37, 33, 3, 7, 37, 33, 12, 12, 27, 47, 25, 50, 25, 14, 26, 10, 46, 45, 27, 6, 24, 39, 35, 37, 48, 2, 6, 46, 49, 31, 25, 10, 40, 35, 29, 11, 0, 34, 25, 30, 21, 37, 46, 2, 43, 2, 37, 1, 32, 36, 24, 33, 21, 48, 47, 14, 41, 32, 6, 12, 19, 40, 19, 17, 32, 14, 19, 7, 34, 16, 14, 8, 46, 30, 17, 33, 44, 25, 19, 8, 25, 23, 37, 46, 45, 16, 33, 23, 2, 48, 35, 21, 2, 7, 30, 15, 36, 30, 46, 45, 33, 29, 30, 44, 28, 29, 50, 23, 49, 3, 19, 2, 3, 44, 13, 47, 31, 42, 19, 27, 28, 0, 0, 40, 10, 39, 18, 41, 46, 35, 35, 5, 3, 28, 31, 5, 49, 35, 15, 9, 35, 41, 45, 30, 1, 47, 32, 11, 45, 31, 26, 0, 18, 4, 22, 2, 7, 43, 17, 29, 43, 45, 50, 7, 48, 26, 13, 36, 31, 37, 5, 10, 6, 5, 38, 30, 5, 18, 45, 39, 0, 12, 39, 18, 35, 21, 14, 30, 5, 6]
[22, 28, 33, 34, 15, 45, 41, 42, 39, 30, 18, 5, 29, 1, 15, 27, 1, 29, 42, 13, 4, 11, 45, 49, 32, 34, 31, 15, 1, 2, 24, 29, 12, 27, 11, 48, 5, 34, 2, 32, 11, 34, 0, 41, 44, 15, 18, 10, 8, 23, 25, 35, 42, 9, 5, 39, 37, 45, 40, 2, 2, 38, 22, 8, 7, 34, 39, 47, 21, 16, 39, 6, 23, 8, 46, 16, 37, 45, 48, 38, 8, 15, 14, 5, 21, 37, 11, 11, 25, 16, 31, 3, 16, 25, 7, 35, 32, 0, 4, 8, 35, 49, 6, 17, 41, 16, 31, 12, 9, 30, 25, 9, 25, 15, 47, 21, 45, 5, 20, 40, 35, 17, 35, 11, 34, 10, 43, 44, 12, 9, 35, 13, 44, 25, 46, 21, 13, 38, 3, 4, 47, 5, 37, 40, 27, 44, 26, 6, 27, 8, 1, 37, 8, 22, 43, 2, 30, 41, 2, 30, 5, 17, 50, 16, 32, 36, 49, 3, 33, 6, 20, 36, 33, 30, 21, 20, 35, 16, 14, 46, 36, 41, 13, 33, 5, 2, 17, 15, 24, 10, 34, 34, 10, 5, 40]
[0, 3, 2, 5, 41, 33, 45, 2, 15, 29, 45, 28, 8, 36, 19, 20, 3, 35, 37, 35, 26, 2, 27, 16, 4, 37, 19, 16, 0, 25, 3, 41, 16, 22, 35, 45, 35, 14, 47, 19, 17, 25, 41, 0, 5, 37, 45, 42, 27, 30, 48, 7, 38, 20, 41, 43, 19, 38, 28, 37, 47, 44, 41, 33, 24, 36, 18, 25, 33, 28, 31, 29, 37, 36, 24, 1, 7, 33, 43, 7, 4, 48, 31, 34, 17, 43, 45, 48, 36, 39, 16, 36, 5, 45, 1, 34, 33, 39, 42, 0, 44, 46, 0, 10, 30, 10, 8, 35, 38, 18, 0, 1, 15, 37, 50, 46, 12, 32, 18, 14, 41, 31, 11, 48, 17, 40, 45, 34, 43, 32, 43, 45, 4, 39, 21, 44, 16, 22, 11, 12, 5, 30, 8, 48, 27, 49, 43, 48, 42, 33, 24, 13, 49, 5, 0, 43, 5, 34, 48, 11, 35, 20, 40, 47, 23, 4, 29, 3, 32, 49, 33, 6, 26, 48, 26, 34, 44, 13, 42, 20, 3, 40, 47, 32, 37, 21, 13, 31, 21, 19, 14, 20, 37, 1, 14]
[8, 0, 27, 3, 14, 0, 7, 50, 9, 44, 16, 27, 3, 47, 6, 41, 16, 37, 12, 43, 39, 4, 8, 43, 9, 7, 35, 17, 28, 22, 42, 42, 44, 9, 46, 10, 14, 6, 8, 33, 12, 30, 44, 5, 0, 34, 1, 42, 33, 24, 3, 28, 19, 48, 26, 36, 31, 42, 2, 0, 23, 32, 9, 48, 17, 41, 16, 18, 21, 22, 21, 14, 40, 8, 47, 18, 23, 24, 27, 47, 29, 30, 37, 44, 20, 16, 43, 11, 22, 44, 20, 39, 40, 7, 20, 13, 41, 45, 43, 31, 6, 4, 3, 13, 39, 23, 8, 21, 27, 11, 26, 14, 8, 2, 0, 47, 21, 11, 48, 12, 21, 22, 37, 9, 1, 18, 49, 49, 8, 49, 18, 30, 18, 9, 7, 50, 10, 0, 44, 48, 43, 44, 15, 31, 36, 1, 48, 19, 26, 19, 22, 0, 5, 7, 32, 49, 36, 28, 35, 32, 48, 26, 43, 30, 37, 44, 36, 13, 34, 49, 17, 39, 8, 47, 10, 15, 33, 29, 15, 43, 4, 36, 12, 9, 40, 9, 7, 22, 45, 1, 33, 36, 23, 23, 29]
[28, 12, 32, 31, 3, 26, 50, 29, 38, 20, 1, 49, 48, 39, 33, 41, 4, 20, 20, 10, 28, 33, 45, 33, 15, 27, 32, 37, 8, 12, 20, 35, 23, 9, 31, 29, 12, 31, 41, 2, 7, 21, 15, 37, 34, 0, 46, 46, 6, 13, 21, 35, 15, 22, 19, 41, 45, 46, 9, 45, 36, 27, 31, 8, 28, 24, 23, 26, 2, 34, 8, 41, 2, 19, 47, 13, 37, 26, 24, 2, 41, 0, 38, 49, 42, 11, 13, 1, 35, 30, 32, 6, 6, 2, 6, 49, 17, 2, 0, 18, 28, 23, 33, 15, 12, 15, 43, 7, 4, 39, 9, 2, 3, 44, 45, 18, 35, 38, 10, 44, 29, 18, 37, 40, 28, 31, 36, 48, 11, 7, 23, 3, 48, 16, 37, 45, 2, 39, 47, 13, 34, 14, 7, 31, 37, 5, 13, 29, 45, 20, 43, 41, 0, 6, 19, 8, 34, 31, 22, 36, 50, 2, 15, 20, 27, 4, 23, 47, 45, 25, 46, 9, 40, 47, 12, 31, 39, 40, 45, 29, 18, 6, 14, 40, 14, 28, 38, 27, 49, 28, 3, 26, 35, 26, 48]
