N1,N2,...,Nx
[43, 43, 14, 29, 11, 4, 10, 22, 7, 25, 38, 17, 29, 8, 48, 8, 37, 42, 31, 1, 19, 25, 19, 6, 29, 35, 27, 3, 2, 29, 7, 20, 43, 48, 14, 44, 42, 49, 17, 12, 5, 1, 42, 47, 36, 17, 1, 37, 48, 36, 19, 1, 26, 30, 9, 9, 3, 29, 18, 31, 40, 7, 24, 0, 12, 8, 45, 50, 49, 11, 22, 39, 33]
[37, 29, 32, 39, 15, 26, 5, 2, 40, 35, 39, 23, 41, 26, 37, 41, 24, 30, 20, 12, 6, 17, 50, 5, 28, 6, 19, 37, 50, 27, 28, 24, 46, 44, 19, 25, 11, 17, 8, 16, 19, 27, 2, 24, 16, 43, 43, 32, 20, 28, 28, 4, 49, 20, 8, 41, 22, 13, 10, 39, 36, 26, 15, 12, 0, 2, 41, 17, 44, 19, 46, 46, 15]
[37, 35, 34, 39, 33, 14, 49, 48, 25, 13, 11, 20, 38, 46, 4, 36, 50, 15, 35, 50, 43, 40, 25, 24, 17, 37, 36, 38, 39, 8, 9, 4, 50, 25, 40, 46, 0, 46, 36, 13, 28, 0, 2, 36, 38, 44, 43, 26, 47, 9, 46, 47, 16, 4, 21, 36, 28, 30, 15, 42, 15, 12, 36, 8, 2, 0, 47, 34, 45, 24, 32, 13, 29]
[35, 12, 13, 9, 31, 6, 0, 23, 4, 16, 16, 11, 7, 3, 22, 39, 11, 31, 29, 30, 24, 33, 10, 13, 40, 24, 40, 21, 29, 31, 23, 12, 3, 38, 14, 47, 49, 6, 2, 14, 29, 23, 12, 46, 40, 44, 27, 50, 8, 40, 26, 37, 16, 13, 5, 38, 48, 46, 33, 40, 25, 22, 18, 45, 41, 47, 0, 32, 50, 34, 2, 5, 24]
[12, 2, 2, 16, 41, 32, 44, 20, 20, 29, 18, 39, 22, 28, 40, 9, 11, 29, 34, 3, 45, 40, 38, 13, 27, 44, 45, 32, 45, 26, 27, 20, 49, 39, 15, 8, 26, 49, 8, 29, 46, 35, 13, 15, 5, 31, 49, 20, 25, 16, 2, 8, 38, 16, 19, 31, 44, 38, 18, 47, 14, 42, 49, 50, 17, 34, 32, 0, 36, 7, 8, 23, 15]
[1, 44, 21, 28, 41, 21, 44, 10, 9, 27, 17, 21, 15, 4, 50, 26, 35, 47, 10, 47, 36, 15, 49, 18, 49, 8, 6, 12, 12, 9, 40, 26, 35, 49, 49, 33, 17, 34, 42, 32, 23, 41, 28, 41, 28, 44, 45, 30, 30, 18, 48, 16, 16, 14, 14, 48, 13, 4, 4, 7, 14, 16, 15, 49, 44, 45, 50, 36, 0, 49, 8, 19, 19]
[48, 41, 18, 42, 7, 47, 38, 10, 40, 21, 17, 31, 39, 6, 20, 40, 35, 0, 31, 34, 38, 23, 31, 17, 1, 4, 27, 16, 0, 3, 14, 2, 20, 13, 46, 5, 18, 45, 17, 25, 44, 30, 41, 21, 30, 13, 9, 39, 41, 49, 10, 33, 24, 16, 50, 49, 30, 31, 13, 10, 46, 2, 25, 11, 19, 24, 34, 7, 49, 0, 38, 2, 19]
[11, 10, 25, 16, 49, 43, 29, 25, 41, 7, 9, 35, 33, 41, 6, 11, 40, 27, 44, 35, 10, 2, 50, 17, 35, 30, 30, 44, 0, 7, 7, 4, 27, 21, 46, 30, 30, 26, 36, 24, 24, 20, 38, 39, 27, 7, 11, 3, 21, 19, 20, 39, 13, 1, 17, 11, 35, 6, 23, 6, 9, 9, 42, 22, 46, 32, 2, 8, 8, 38, 0, 37, 24]
[24, 30, 30, 17, 19, 50, 45, 28, 20, 31, 2, 34, 24, 34, 32, 27, 28, 3, 22, 17, 35, 39, 13, 37, 30, 43, 40, 50, 32, 13, 5, 25, 22, 28, 21, 3, 14, 7, 1, 38, 37, 39, 8, 47, 0, 42, 17, 2, 17, 35, 24, 13, 37, 33, 21, 25, 7, 23, 41, 7, 49, 1, 37, 39, 46, 13, 5, 23, 19, 2, 37, 0, 49]
[30, 22, 46, 32, 14, 30, 17, 37, 13, 0, 34, 23, 24, 33, 33, 33, 45, 3, 8, 41, 35, 8, 20, 25, 6, 49, 42, 11, 14, 1, 30, 44, 38, 23, 9, 14, 6, 29, 10, 24, 40, 29, 12, 28, 5, 40, 8, 6, 7, 25, 21, 24, 23, 48, 2, 33, 49, 5, 6, 22, 5, 17, 33, 33, 15, 29, 24, 15, 19, 19, 24, 49, 0]
