N1,N2,...,Nx
[45, 3, 18, 27, 19, 16, 3, 0, 12, 28, 13, 36, 47, 10, 45, 32, 15, 47, 28, 13, 14, 30, 3, 41, 37, 32, 27, 16, 48, 48, 19, 32, 22, 4, 41, 47, 40, 30, 6, 18, 14, 11, 23, 31, 45, 3, 34, 34, 0, 39, 0, 8, 47, 31, 47, 23, 18, 38, 47, 2, 28, 9, 17, 25, 23, 20, 7, 30, 36, 39, 2, 31, 4, 49, 48, 49, 50, 12, 49, 31, 47, 31, 42, 36, 15, 0, 35, 15, 2, 41, 14, 16, 46, 41, 3, 2]
[12, 46, 49, 9, 35, 2, 10, 16, 3, 25, 33, 22, 31, 5, 44, 17, 15, 1, 35, 31, 44, 9, 37, 46, 19, 33, 19, 3, 50, 42, 25, 4, 39, 46, 11, 48, 47, 39, 35, 16, 44, 46, 17, 28, 30, 20, 32, 10, 39, 0, 25, 1, 22, 17, 32, 35, 12, 16, 9, 29, 32, 37, 8, 44, 26, 3, 29, 9, 12, 32, 41, 0, 10, 39, 12, 28, 17, 29, 42, 31, 4, 36, 36, 11, 8, 9, 2, 24, 28, 27, 3, 23, 13, 34, 50, 46]
[16, 9, 3, 10, 7, 6, 44, 17, 32, 13, 17, 23, 48, 12, 25, 34, 49, 35, 17, 29, 27, 17, 11, 46, 1, 40, 30, 20, 49, 32, 23, 45, 49, 33, 37, 7, 6, 29, 41, 9, 37, 32, 30, 1, 10, 19, 47, 33, 0, 25, 0, 11, 26, 38, 30, 5, 47, 12, 18, 40, 17, 22, 11, 37, 48, 36, 40, 41, 34, 13, 29, 40, 35, 18, 25, 49, 4, 43, 10, 9, 0, 38, 35, 46, 44, 49, 3, 41, 17, 47, 42, 38, 31, 42, 50, 15]
[43, 29, 48, 20, 44, 16, 50, 32, 38, 46, 31, 26, 40, 47, 50, 40, 0, 17, 27, 44, 8, 1, 24, 31, 42, 9, 2, 12, 33, 18, 16, 7, 33, 1, 47, 26, 31, 11, 35, 42, 16, 25, 31, 45, 7, 18, 42, 29, 8, 1, 11, 0, 3, 41, 21, 47, 46, 40, 32, 17, 0, 23, 3, 34, 25, 4, 14, 48, 14, 37, 9, 17, 18, 48, 18, 8, 27, 14, 34, 37, 39, 7, 44, 25, 25, 28, 47, 45, 48, 14, 6, 16, 33, 32, 26, 19]
[0, 41, 8, 29, 13, 20, 23, 12, 21, 49, 44, 30, 19, 20, 43, 31, 49, 29, 18, 1, 5, 4, 5, 4, 30, 31, 8, 25, 47, 43, 13, 33, 4, 46, 49, 5, 45, 26, 1, 43, 20, 49, 26, 50, 5, 39, 32, 30, 47, 22, 26, 3, 0, 31, 37, 13, 29, 18, 16, 16, 36, 33, 25, 28, 49, 31, 45, 5, 33, 15, 18, 21, 40, 22, 36, 6, 26, 28, 35, 3, 16, 30, 43, 20, 23, 15, 27, 29, 33, 22, 15, 6, 8, 8, 5, 29]
[37, 19, 42, 12, 39, 17, 42, 23, 41, 21, 6, 17, 12, 8, 50, 34, 38, 22, 47, 20, 10, 11, 34, 7, 15, 33, 17, 20, 14, 13, 13, 6, 43, 26, 23, 7, 33, 12, 38, 16, 14, 48, 42, 14, 8, 39, 31, 22, 31, 17, 38, 41, 31, 0, 12, 50, 10, 11, 20, 33, 26, 35, 40, 11, 11, 4, 28, 13, 45, 47, 18, 18, 5, 4, 50, 0, 2, 18, 44, 2, 21, 49, 13, 1, 25, 6, 3, 48, 21, 43, 37, 31, 50, 40, 45, 18]
[31, 8, 37, 21, 43, 46, 3, 22, 11, 28, 8, 7, 1, 17, 31, 11, 22, 45, 28, 44, 13, 35, 29, 22, 44, 36, 40, 44, 13, 21, 36, 43, 46, 26, 21, 31, 8, 5, 8, 27, 31, 38, 12, 43, 46, 29, 42, 28, 47, 32, 30, 21, 37, 12, 0, 30, 5, 22, 45, 44, 0, 36, 5, 30, 42, 47, 13, 18, 7, 12, 45, 9, 5, 42, 4, 22, 33, 49, 46, 13, 35, 47, 18, 18, 1, 40, 22, 7, 14, 41, 35, 32, 12, 12, 43, 7]
[40, 1, 50, 8, 36, 41, 0, 10, 50, 13, 48, 16, 46, 31, 40, 36, 3, 14, 29, 3, 29, 4, 33, 41, 11, 2, 18, 28, 28, 43, 7, 2, 14, 1, 15, 35, 49, 2, 5, 39, 23, 13, 33, 43, 30, 46, 3, 44, 23, 35, 5, 47, 13, 50, 30, 0, 46, 49, 7, 6, 34, 36, 14, 37, 43, 42, 36, 41, 25, 22, 32, 8, 32, 3, 5, 22, 13, 4, 1, 7, 42, 3, 10, 24, 3, 25, 33, 0, 19, 46, 25, 49, 45, 16, 27, 46]
[25, 12, 31, 1, 0, 18, 1, 22, 33, 36, 47, 28, 1, 43, 41, 0, 9, 6, 1, 12, 1, 48, 46, 46, 45, 46, 41, 2, 15, 20, 24, 5, 7, 26, 47, 4, 11, 48, 13, 18, 31, 21, 46, 34, 11, 29, 25, 36, 18, 12, 47, 46, 29, 10, 5, 46, 0, 29, 41, 38, 18, 6, 10, 35, 46, 16, 37, 8, 43, 25, 0, 19, 49, 50, 0, 41, 39, 19, 1, 1, 2, 21, 10, 20, 23, 3, 29, 3, 25, 23, 34, 42, 18, 14, 21, 29]
[23, 19, 37, 17, 11, 3, 47, 27, 28, 7, 9, 19, 15, 23, 40, 21, 31, 4, 40, 45, 46, 9, 30, 28, 34, 21, 12, 31, 18, 49, 3, 36, 22, 7, 3, 44, 40, 18, 4, 8, 12, 17, 17, 13, 49, 7, 26, 20, 38, 16, 12, 40, 18, 11, 22, 49, 29, 0, 45, 27, 47, 24, 3, 27, 7, 48, 4, 13, 44, 29, 11, 31, 44, 14, 39, 43, 43, 41, 20, 30, 21, 33, 2, 39, 30, 19, 27, 35, 50, 0, 49, 32, 3, 33, 5, 20]
[8, 30, 34, 4, 37, 49, 40, 6, 15, 50, 24, 32, 0, 42, 7, 11, 46, 40, 15, 0, 31, 41, 35, 5, 35, 41, 49, 20, 22, 31, 41, 42, 44, 42, 38, 34, 10, 29, 10, 50, 27, 30, 47, 6, 6, 25, 43, 29, 47, 9, 18, 32, 16, 20, 45, 7, 41, 45, 0, 36, 37, 25, 1, 32, 48, 48, 24, 40, 0, 11, 39, 45, 36, 10, 40, 9, 46, 12, 39, 14, 4, 33, 6, 44, 22, 15, 3, 42, 35, 23, 41, 45, 38, 30, 33, 50]
[49, 2, 5, 20, 5, 17, 14, 21, 12, 30, 43, 32, 16, 19, 48, 24, 28, 7, 46, 32, 15, 30, 10, 17, 12, 7, 23, 33, 40, 16, 13, 0, 38, 43, 32, 40, 13, 40, 41, 24, 13, 43, 26, 8, 7, 37, 39, 27, 2, 29, 40, 17, 16, 33, 44, 6, 38, 27, 36, 0, 3, 10, 1, 33, 39, 41, 24, 41, 31, 31, 18, 25, 3, 4, 13, 34, 45, 44, 44, 1, 46, 33, 27, 47, 42, 45, 9, 28, 10, 11, 42, 24, 19, 10, 34, 10]
[31, 7, 36, 19, 39, 21, 14, 35, 36, 11, 29, 4, 3, 29, 8, 47, 8, 30, 3, 41, 41, 15, 2, 13, 36, 18, 17, 23, 31, 19, 1, 27, 6, 38, 4, 4, 22, 25, 5, 5, 27, 35, 46, 50, 39, 47, 23, 6, 28, 32, 17, 0, 36, 26, 0, 34, 18, 47, 37, 3, 0, 28, 41, 40, 23, 15, 8, 33, 15, 8, 41, 12, 46, 12, 13, 10, 31, 40, 34, 29, 13, 13, 11, 23, 35, 11, 15, 35, 17, 16, 2, 26, 39, 38, 23, 29]
[13, 46, 44, 44, 35, 33, 13, 29, 11, 0, 5, 35, 3, 13, 38, 38, 39, 26, 30, 17, 18, 9, 14, 23, 26, 39, 21, 25, 10, 11, 22, 35, 19, 2, 36, 11, 26, 20, 5, 34, 19, 24, 23, 37, 50, 39, 30, 7, 9, 37, 22, 23, 33, 35, 36, 36, 6, 24, 25, 10, 28, 0, 18, 6, 48, 11, 40, 18, 23, 8, 40, 7, 44, 34, 13, 2, 45, 44, 34, 32, 50, 20, 18, 8, 49, 11, 50, 12, 22, 41, 22, 36, 12, 1, 29, 15]
[1, 11, 37, 48, 42, 29, 9, 12, 15, 6, 46, 33, 36, 39, 14, 44, 31, 4, 14, 2, 9, 26, 16, 15, 28, 50, 43, 28, 6, 48, 24, 38, 17, 16, 13, 18, 36, 40, 38, 21, 10, 49, 46, 23, 34, 14, 31, 3, 17, 8, 11, 3, 25, 40, 5, 14, 10, 3, 1, 1, 41, 18, 0, 4, 46, 11, 24, 39, 39, 44, 27, 26, 37, 46, 18, 0, 4, 7, 16, 30, 0, 15, 25, 11, 26, 21, 48, 30, 18, 26, 32, 21, 37, 50, 46, 46]
[46, 19, 23, 7, 26, 38, 18, 20, 2, 37, 27, 36, 25, 20, 27, 42, 50, 25, 9, 42, 20, 21, 26, 4, 25, 6, 31, 19, 30, 27, 17, 6, 5, 12, 32, 43, 43, 39, 50, 34, 16, 22, 22, 26, 31, 18, 13, 36, 25, 44, 37, 34, 28, 11, 30, 37, 35, 27, 32, 33, 40, 6, 4, 0, 46, 42, 44, 45, 14, 49, 12, 27, 22, 2, 3, 17, 9, 5, 50, 46, 28, 24, 28, 14, 25, 23, 45, 50, 22, 38, 4, 41, 36, 28, 44, 11]
[47, 35, 19, 25, 31, 29, 34, 43, 17, 14, 10, 35, 41, 32, 32, 18, 27, 2, 8, 48, 24, 10, 42, 31, 42, 18, 11, 48, 26, 38, 21, 42, 33, 45, 38, 6, 27, 41, 12, 18, 47, 1, 9, 38, 1, 16, 2, 4, 23, 26, 48, 25, 49, 11, 42, 43, 46, 7, 48, 39, 23, 48, 46, 46, 0, 23, 31, 46, 45, 30, 43, 8, 26, 38, 9, 44, 4, 35, 9, 48, 8, 47, 3, 47, 20, 13, 11, 40, 3, 35, 1, 43, 37, 13, 45, 49]
[13, 48, 47, 35, 37, 26, 1, 47, 23, 33, 29, 49, 31, 48, 50, 42, 15, 15, 42, 25, 3, 27, 11, 47, 37, 40, 31, 11, 2, 19, 21, 29, 40, 47, 11, 5, 40, 37, 3, 6, 12, 32, 27, 16, 13, 3, 28, 19, 20, 3, 36, 4, 31, 4, 47, 42, 16, 48, 48, 41, 15, 11, 11, 42, 23, 0, 28, 2, 33, 14, 35, 38, 38, 1, 23, 48, 9, 6, 28, 13, 18, 24, 13, 27, 42, 25, 8, 22, 19, 12, 39, 33, 4, 47, 11, 36]
[38, 7, 27, 39, 7, 14, 12, 1, 4, 3, 9, 16, 49, 13, 31, 29, 49, 22, 42, 24, 9, 4, 30, 47, 27, 2, 33, 23, 23, 6, 13, 48, 32, 14, 21, 35, 13, 20, 48, 12, 47, 24, 46, 17, 1, 33, 7, 37, 7, 29, 40, 14, 45, 28, 13, 36, 37, 4, 24, 24, 8, 40, 24, 44, 31, 28, 0, 27, 40, 32, 46, 2, 47, 50, 12, 21, 25, 20, 42, 34, 6, 21, 31, 8, 2, 34, 9, 50, 16, 25, 11, 22, 38, 47, 28, 37]
[1, 5, 1, 22, 26, 46, 11, 12, 50, 45, 30, 18, 35, 37, 19, 21, 32, 17, 3, 33, 4, 12, 41, 37, 27, 44, 7, 49, 33, 23, 36, 17, 14, 19, 50, 11, 48, 26, 33, 23, 31, 38, 24, 49, 36, 32, 25, 30, 30, 9, 41, 48, 5, 13, 18, 41, 8, 13, 40, 41, 33, 18, 39, 45, 46, 2, 27, 0, 16, 22, 36, 48, 9, 26, 40, 11, 19, 26, 22, 10, 27, 43, 29, 20, 2, 7, 4, 19, 8, 7, 21, 6, 1, 27, 20, 47]
[17, 17, 24, 31, 48, 2, 26, 6, 45, 26, 8, 44, 32, 35, 2, 30, 36, 30, 8, 26, 1, 34, 15, 35, 3, 2, 4, 10, 38, 48, 46, 26, 3, 30, 48, 38, 24, 43, 26, 28, 40, 1, 1, 10, 8, 9, 3, 44, 36, 12, 34, 14, 33, 45, 7, 25, 43, 44, 0, 31, 15, 23, 39, 14, 45, 33, 40, 16, 0, 50, 11, 27, 3, 41, 17, 31, 12, 14, 18, 46, 49, 6, 29, 7, 3, 2, 3, 26, 39, 49, 50, 2, 45, 8, 13, 19]
[41, 13, 47, 47, 12, 36, 3, 41, 29, 16, 46, 13, 37, 3, 19, 47, 33, 28, 42, 8, 40, 37, 33, 32, 45, 28, 37, 37, 47, 46, 10, 38, 11, 32, 32, 6, 33, 44, 7, 8, 24, 38, 8, 25, 44, 20, 12, 32, 39, 32, 13, 37, 15, 47, 12, 22, 25, 29, 11, 31, 8, 8, 44, 49, 30, 14, 32, 22, 50, 0, 23, 16, 19, 7, 18, 10, 45, 48, 40, 41, 4, 38, 29, 28, 47, 8, 40, 26, 50, 16, 7, 27, 19, 2, 14, 18]
[45, 44, 29, 44, 11, 23, 19, 25, 50, 2, 10, 27, 46, 23, 21, 32, 20, 9, 38, 6, 4, 33, 8, 43, 35, 14, 18, 25, 40, 15, 43, 26, 8, 14, 6, 3, 1, 44, 50, 23, 46, 48, 39, 26, 47, 3, 39, 16, 2, 41, 29, 9, 18, 18, 45, 32, 0, 11, 39, 18, 41, 40, 27, 12, 43, 35, 46, 36, 11, 23, 0, 5, 9, 50, 19, 14, 28, 13, 40, 17, 49, 25, 48, 13, 19, 48, 45, 12, 25, 22, 7, 44, 13, 0, 44, 16]
[31, 3, 19, 27, 35, 14, 29, 16, 12, 49, 40, 20, 46, 44, 43, 14, 49, 4, 37, 48, 47, 13, 14, 14, 34, 31, 16, 30, 41, 5, 44, 13, 48, 11, 4, 44, 2, 34, 34, 13, 18, 10, 8, 23, 31, 30, 44, 41, 31, 0, 40, 17, 21, 18, 9, 8, 19, 31, 45, 25, 12, 7, 26, 27, 8, 38, 2, 48, 27, 16, 5, 0, 19, 1, 15, 8, 44, 38, 27, 7, 41, 16, 46, 40, 28, 32, 20, 46, 2, 25, 8, 22, 40, 14, 48, 4]
[27, 23, 45, 7, 38, 10, 45, 18, 7, 50, 23, 45, 13, 3, 27, 14, 43, 47, 19, 46, 35, 18, 19, 38, 40, 13, 2, 45, 14, 49, 41, 5, 6, 36, 28, 38, 14, 46, 11, 44, 13, 15, 40, 18, 7, 17, 9, 28, 4, 10, 35, 18, 40, 5, 5, 32, 49, 44, 36, 3, 46, 44, 37, 22, 26, 38, 47, 9, 3, 19, 9, 19, 0, 27, 40, 18, 42, 32, 48, 4, 46, 26, 13, 11, 0, 36, 32, 47, 3, 19, 31, 36, 30, 5, 16, 18]
[22, 9, 36, 25, 7, 3, 31, 27, 34, 36, 30, 32, 34, 36, 42, 40, 49, 11, 18, 5, 49, 33, 46, 48, 47, 42, 48, 25, 22, 40, 50, 26, 20, 13, 17, 32, 45, 25, 21, 9, 36, 28, 45, 36, 7, 35, 25, 19, 49, 39, 18, 48, 22, 4, 42, 3, 50, 14, 10, 4, 12, 34, 46, 2, 38, 1, 50, 26, 41, 7, 50, 1, 27, 0, 17, 43, 49, 28, 31, 37, 11, 1, 21, 9, 15, 23, 45, 46, 39, 40, 3, 4, 34, 19, 7, 16]
[5, 7, 22, 32, 44, 1, 6, 18, 50, 2, 36, 48, 3, 33, 27, 30, 16, 9, 43, 41, 27, 2, 15, 46, 25, 36, 22, 14, 12, 22, 33, 17, 48, 25, 40, 23, 3, 28, 8, 24, 5, 33, 35, 45, 47, 20, 3, 37, 48, 12, 25, 18, 36, 50, 4, 5, 0, 39, 40, 13, 13, 13, 18, 3, 9, 23, 12, 40, 17, 18, 19, 15, 40, 17, 0, 21, 15, 29, 42, 0, 7, 13, 22, 14, 3, 42, 38, 36, 14, 13, 16, 28, 21, 34, 35, 31]
[18, 35, 37, 32, 34, 5, 48, 24, 26, 42, 12, 28, 10, 25, 40, 19, 25, 35, 1, 7, 46, 44, 22, 40, 21, 48, 47, 39, 8, 32, 18, 38, 27, 40, 24, 37, 36, 25, 50, 16, 5, 10, 22, 4, 43, 34, 27, 15, 49, 28, 49, 8, 6, 0, 22, 22, 41, 43, 9, 34, 10, 2, 0, 17, 44, 48, 21, 11, 31, 10, 14, 8, 18, 43, 21, 0, 6, 49, 20, 29, 27, 46, 18, 11, 11, 49, 31, 32, 47, 36, 46, 17, 28, 14, 25, 43]
[37, 6, 30, 11, 46, 12, 1, 11, 7, 37, 8, 7, 32, 0, 0, 19, 10, 27, 33, 31, 29, 41, 4, 44, 28, 22, 35, 48, 3, 42, 19, 14, 6, 25, 14, 37, 49, 11, 36, 12, 25, 48, 40, 22, 32, 33, 20, 14, 50, 17, 4, 27, 26, 2, 33, 13, 39, 43, 46, 45, 31, 45, 4, 9, 4, 9, 25, 19, 12, 45, 28, 44, 42, 49, 15, 6, 0, 2, 44, 39, 25, 9, 22, 27, 36, 5, 41, 43, 12, 23, 50, 49, 7, 18, 24, 33]
[8, 9, 29, 10, 26, 18, 19, 47, 17, 15, 26, 46, 0, 2, 18, 5, 7, 38, 35, 20, 42, 27, 15, 11, 43, 28, 15, 39, 39, 28, 32, 47, 22, 5, 39, 22, 24, 7, 46, 4, 30, 28, 27, 24, 17, 17, 47, 4, 12, 29, 43, 14, 28, 18, 49, 4, 19, 41, 12, 44, 40, 44, 7, 5, 35, 6, 20, 26, 14, 48, 13, 38, 32, 28, 29, 49, 2, 0, 3, 45, 29, 48, 38, 9, 20, 12, 23, 26, 6, 24, 10, 24, 30, 27, 26, 42]
[10, 27, 39, 8, 4, 13, 40, 46, 15, 27, 41, 38, 18, 29, 39, 23, 20, 7, 15, 47, 32, 45, 1, 36, 49, 39, 47, 22, 12, 35, 14, 3, 26, 41, 0, 20, 1, 9, 44, 43, 34, 38, 5, 48, 0, 14, 26, 18, 49, 42, 10, 34, 35, 44, 46, 1, 1, 20, 39, 44, 34, 34, 16, 50, 9, 28, 42, 22, 18, 40, 40, 27, 48, 31, 42, 20, 44, 3, 0, 30, 29, 47, 22, 24, 50, 3, 15, 3, 40, 21, 31, 23, 6, 15, 0, 43]
[32, 15, 32, 19, 3, 38, 33, 26, 15, 5, 43, 22, 36, 20, 25, 8, 4, 35, 22, 32, 4, 34, 12, 2, 34, 21, 0, 42, 33, 49, 28, 47, 36, 15, 1, 46, 29, 32, 45, 18, 7, 20, 4, 0, 4, 5, 37, 22, 31, 31, 9, 37, 3, 2, 13, 7, 1, 30, 14, 1, 29, 32, 30, 46, 48, 13, 34, 10, 46, 41, 17, 7, 4, 37, 0, 29, 39, 45, 30, 0, 11, 15, 40, 2, 31, 21, 38, 42, 22, 18, 39, 33, 28, 43, 10, 45]
[30, 36, 38, 24, 48, 32, 7, 22, 39, 11, 43, 15, 48, 21, 10, 32, 18, 39, 32, 40, 12, 40, 6, 48, 6, 32, 18, 15, 33, 45, 24, 8, 8, 42, 11, 12, 9, 17, 39, 38, 15, 23, 6, 20, 20, 32, 10, 21, 47, 4, 0, 39, 16, 21, 35, 42, 2, 21, 4, 46, 13, 50, 0, 28, 8, 18, 6, 27, 49, 4, 49, 41, 46, 11, 7, 27, 25, 29, 29, 11, 0, 8, 15, 12, 36, 16, 8, 33, 49, 22, 32, 40, 6, 5, 29, 28]
[6, 26, 48, 42, 1, 43, 24, 19, 39, 28, 29, 45, 23, 32, 30, 1, 6, 10, 16, 7, 20, 50, 36, 4, 16, 47, 37, 8, 25, 17, 2, 46, 17, 23, 24, 40, 12, 28, 26, 50, 10, 31, 20, 40, 8, 8, 28, 47, 31, 36, 38, 7, 30, 49, 47, 3, 21, 33, 33, 33, 13, 20, 15, 24, 47, 24, 21, 43, 6, 38, 25, 16, 26, 1, 13, 46, 9, 48, 47, 15, 8, 0, 8, 18, 39, 40, 47, 50, 15, 1, 1, 30, 27, 48, 47, 18]
[10, 18, 29, 8, 46, 19, 45, 27, 21, 46, 48, 47, 0, 43, 7, 42, 29, 27, 26, 22, 26, 10, 6, 46, 15, 30, 39, 41, 28, 11, 39, 22, 36, 48, 5, 14, 46, 17, 47, 45, 5, 4, 33, 30, 1, 38, 42, 7, 42, 36, 35, 44, 43, 13, 18, 10, 10, 2, 6, 27, 11, 18, 25, 28, 3, 13, 31, 29, 29, 29, 48, 46, 13, 21, 22, 18, 22, 38, 22, 40, 15, 8, 0, 35, 47, 48, 20, 26, 42, 40, 15, 12, 40, 32, 44, 24]
[9, 11, 2, 25, 44, 23, 1, 4, 22, 32, 10, 22, 45, 5, 1, 8, 1, 47, 17, 13, 21, 17, 47, 46, 43, 29, 27, 36, 50, 39, 48, 46, 24, 23, 49, 41, 17, 42, 2, 0, 23, 27, 48, 49, 11, 49, 47, 27, 36, 11, 46, 25, 20, 1, 18, 24, 20, 39, 44, 47, 23, 8, 11, 14, 47, 27, 8, 20, 7, 28, 13, 40, 11, 9, 14, 11, 27, 9, 24, 2, 12, 18, 35, 0, 27, 41, 6, 42, 21, 20, 32, 45, 42, 25, 44, 37]
[42, 4, 24, 19, 13, 50, 31, 14, 30, 13, 11, 0, 6, 41, 4, 3, 31, 16, 2, 33, 46, 44, 27, 9, 47, 3, 28, 3, 37, 23, 47, 28, 22, 33, 49, 3, 5, 4, 14, 25, 34, 32, 49, 37, 40, 0, 45, 36, 15, 8, 44, 25, 23, 25, 1, 3, 23, 30, 22, 42, 35, 49, 26, 25, 20, 42, 2, 2, 3, 47, 19, 28, 0, 15, 3, 11, 36, 20, 50, 31, 36, 39, 47, 27, 0, 3, 1, 35, 8, 48, 46, 36, 46, 46, 30, 38]
[32, 33, 41, 43, 48, 14, 49, 50, 15, 4, 3, 8, 25, 48, 24, 21, 31, 44, 1, 40, 31, 22, 4, 34, 24, 45, 7, 38, 31, 5, 24, 47, 38, 1, 29, 20, 47, 28, 15, 1, 11, 12, 48, 14, 9, 24, 50, 25, 0, 9, 49, 28, 15, 6, 40, 25, 3, 19, 15, 45, 11, 11, 21, 23, 13, 25, 34, 7, 2, 8, 48, 32, 36, 23, 42, 49, 5, 12, 3, 21, 16, 40, 48, 41, 3, 0, 22, 13, 24, 40, 10, 12, 49, 48, 13, 11]
[44, 31, 20, 38, 48, 4, 45, 47, 41, 6, 27, 27, 29, 6, 42, 3, 48, 36, 7, 19, 9, 40, 2, 2, 39, 2, 24, 33, 11, 20, 28, 7, 2, 4, 0, 10, 47, 27, 49, 48, 38, 7, 50, 50, 17, 17, 10, 15, 35, 2, 3, 47, 27, 3, 22, 33, 29, 27, 3, 9, 15, 50, 48, 45, 11, 8, 9, 4, 3, 40, 45, 20, 32, 45, 38, 31, 41, 23, 15, 38, 8, 47, 20, 6, 1, 22, 0, 33, 48, 32, 9, 3, 17, 31, 45, 42]
[42, 41, 12, 16, 23, 42, 13, 18, 29, 7, 16, 2, 6, 45, 0, 40, 14, 30, 20, 46, 36, 1, 48, 13, 27, 39, 25, 4, 8, 5, 44, 44, 36, 13, 32, 12, 23, 5, 19, 43, 10, 28, 5, 40, 6, 40, 15, 44, 15, 24, 41, 45, 29, 48, 7, 0, 3, 35, 42, 28, 35, 12, 30, 50, 40, 22, 50, 19, 26, 26, 12, 46, 47, 46, 36, 32, 43, 26, 3, 42, 33, 50, 26, 42, 35, 13, 33, 0, 28, 22, 14, 29, 43, 32, 28, 22]
[40, 2, 11, 38, 37, 43, 17, 3, 1, 44, 41, 50, 17, 25, 41, 28, 47, 45, 49, 50, 4, 12, 32, 23, 10, 26, 44, 20, 9, 16, 40, 28, 47, 33, 35, 33, 22, 6, 14, 19, 48, 36, 45, 1, 8, 30, 25, 0, 2, 28, 17, 48, 33, 21, 14, 19, 25, 50, 35, 10, 17, 22, 18, 22, 3, 19, 16, 8, 39, 50, 25, 2, 3, 39, 14, 47, 12, 6, 40, 22, 49, 15, 42, 21, 8, 24, 48, 28, 0, 41, 4, 28, 14, 35, 10, 37]
[33, 6, 35, 34, 31, 21, 21, 19, 4, 44, 21, 48, 50, 32, 20, 36, 30, 16, 34, 46, 43, 21, 15, 37, 4, 7, 41, 38, 19, 40, 26, 35, 27, 5, 18, 43, 26, 44, 31, 45, 0, 44, 4, 31, 18, 10, 3, 27, 41, 27, 47, 14, 22, 43, 41, 46, 23, 0, 23, 11, 16, 41, 26, 38, 35, 12, 25, 7, 49, 16, 22, 25, 19, 40, 13, 36, 23, 24, 21, 18, 22, 1, 40, 20, 48, 40, 32, 22, 41, 0, 23, 2, 13, 27, 26, 36]
[12, 17, 2, 36, 34, 8, 6, 50, 8, 49, 22, 34, 41, 29, 4, 32, 5, 31, 18, 17, 19, 15, 18, 39, 12, 6, 13, 11, 30, 21, 17, 14, 40, 47, 44, 15, 1, 3, 37, 0, 36, 29, 8, 37, 48, 18, 35, 0, 14, 3, 42, 6, 15, 37, 35, 25, 34, 49, 41, 42, 2, 22, 32, 4, 1, 39, 11, 21, 50, 7, 7, 8, 31, 3, 16, 46, 50, 10, 31, 39, 32, 1, 15, 32, 46, 10, 9, 14, 4, 23, 0, 43, 17, 1, 42, 10]
[23, 7, 0, 20, 26, 13, 29, 17, 43, 31, 35, 48, 20, 11, 4, 12, 12, 47, 47, 4, 44, 0, 28, 41, 48, 13, 40, 30, 45, 35, 50, 37, 10, 16, 38, 10, 31, 43, 40, 8, 40, 11, 40, 35, 43, 42, 5, 11, 16, 23, 38, 16, 6, 31, 32, 49, 42, 32, 45, 24, 26, 36, 21, 41, 43, 33, 22, 6, 2, 27, 44, 22, 36, 4, 28, 17, 49, 24, 23, 33, 40, 30, 12, 45, 36, 12, 3, 29, 28, 2, 43, 0, 31, 11, 30, 46]
[42, 15, 7, 28, 2, 16, 14, 26, 3, 30, 29, 17, 2, 13, 1, 7, 33, 48, 15, 29, 19, 47, 50, 1, 46, 12, 15, 32, 18, 38, 44, 29, 15, 32, 11, 49, 0, 1, 21, 7, 24, 31, 41, 38, 37, 14, 2, 41, 46, 13, 31, 33, 8, 50, 12, 45, 18, 3, 38, 19, 39, 12, 37, 36, 37, 4, 38, 1, 45, 19, 13, 40, 30, 34, 21, 28, 7, 30, 6, 28, 6, 27, 40, 42, 46, 49, 17, 43, 14, 13, 17, 31, 0, 34, 11, 8]
[47, 0, 5, 30, 12, 29, 38, 29, 37, 39, 38, 41, 11, 30, 46, 34, 9, 23, 33, 49, 38, 45, 38, 11, 43, 23, 42, 39, 21, 4, 19, 31, 22, 9, 41, 49, 44, 43, 23, 3, 11, 21, 26, 37, 29, 25, 22, 43, 41, 34, 42, 32, 8, 40, 12, 16, 14, 33, 30, 10, 38, 1, 50, 28, 13, 47, 47, 27, 8, 2, 0, 14, 5, 19, 34, 14, 18, 27, 15, 43, 5, 48, 32, 25, 46, 48, 31, 32, 35, 27, 1, 11, 34, 0, 11, 31]
[13, 28, 46, 35, 39, 16, 40, 19, 29, 36, 4, 23, 9, 26, 18, 22, 17, 28, 26, 0, 35, 24, 28, 15, 49, 47, 7, 41, 11, 29, 6, 25, 30, 50, 21, 41, 9, 46, 6, 18, 14, 45, 32, 21, 18, 11, 9, 26, 3, 50, 50, 26, 5, 45, 43, 27, 21, 5, 33, 34, 23, 29, 46, 44, 45, 11, 28, 20, 13, 14, 44, 48, 16, 7, 35, 25, 24, 26, 0, 10, 29, 47, 44, 44, 30, 13, 45, 28, 10, 26, 42, 30, 11, 11, 0, 17]
[43, 27, 11, 48, 33, 27, 39, 41, 21, 25, 48, 15, 23, 19, 18, 31, 29, 48, 50, 14, 44, 30, 12, 9, 45, 16, 37, 45, 8, 11, 37, 7, 41, 10, 16, 39, 27, 40, 36, 25, 18, 7, 27, 2, 26, 29, 15, 6, 2, 46, 15, 19, 29, 18, 7, 46, 29, 20, 50, 10, 29, 15, 46, 11, 49, 36, 37, 47, 19, 18, 16, 4, 18, 16, 31, 43, 33, 42, 43, 45, 28, 18, 24, 37, 38, 11, 42, 22, 37, 36, 10, 46, 8, 31, 17, 0]
