N1,N2,...,Nx
[9, 10, 1, 38, 28, 35, 30, 29, 35, 32, 2, 14, 38, 4, 14, 23, 41, 12, 12, 25, 28, 9, 23, 16, 33, 33, 21, 6, 1, 32, 3, 50, 40, 48, 48, 24, 50, 8, 6, 34, 48, 42, 0, 24, 49, 31, 43, 25, 1, 23, 12, 24, 35, 7, 40, 27, 32, 7, 28, 0, 21, 29, 43, 0, 3, 49, 4, 1, 24, 41, 30, 38, 4, 15, 37, 2, 25, 35]
[50, 23, 9, 48, 3, 17, 22, 10, 11, 2, 26, 35, 11, 44, 1, 6, 15, 45, 40, 21, 14, 1, 3, 22, 25, 30, 50, 9, 30, 1, 21, 48, 7, 3, 5, 31, 41, 28, 5, 15, 22, 16, 2, 40, 23, 21, 7, 14, 44, 12, 36, 40, 30, 21, 43, 10, 26, 39, 7, 21, 0, 41, 24, 2, 2, 26, 33, 35, 3, 7, 40, 27, 20, 2, 50, 18, 48, 18]
[7, 46, 36, 34, 36, 8, 1, 37, 39, 7, 2, 15, 44, 26, 35, 32, 22, 6, 21, 31, 0, 43, 40, 33, 2, 21, 41, 32, 20, 5, 6, 0, 39, 8, 48, 5, 7, 38, 45, 13, 36, 13, 19, 20, 14, 46, 13, 1, 28, 7, 21, 35, 32, 2, 14, 26, 10, 32, 18, 29, 41, 0, 15, 47, 10, 20, 26, 24, 15, 30, 12, 41, 20, 3, 45, 23, 7, 14]
[38, 11, 50, 31, 48, 38, 50, 16, 45, 47, 11, 39, 39, 20, 21, 1, 7, 13, 29, 26, 23, 38, 10, 12, 41, 18, 30, 25, 22, 46, 20, 49, 6, 8, 22, 1, 50, 26, 16, 1, 41, 37, 38, 18, 28, 25, 50, 19, 45, 7, 17, 3, 19, 22, 34, 12, 32, 41, 24, 43, 24, 15, 0, 1, 6, 9, 45, 8, 38, 26, 46, 11, 24, 15, 32, 46, 22, 15]
[11, 40, 29, 35, 30, 29, 37, 32, 34, 32, 15, 17, 1, 0, 4, 35, 15, 17, 6, 36, 36, 44, 20, 34, 49, 45, 28, 4, 48, 46, 14, 7, 33, 32, 32, 30, 2, 18, 6, 1, 45, 6, 9, 48, 23, 36, 10, 45, 21, 21, 14, 4, 47, 4, 10, 39, 22, 42, 49, 0, 2, 47, 1, 0, 4, 4, 29, 45, 17, 39, 20, 0, 4, 6, 25, 5, 13, 24]
[37, 46, 41, 5, 17, 24, 8, 41, 2, 30, 33, 30, 28, 41, 20, 25, 49, 17, 1, 36, 2, 49, 45, 8, 16, 42, 32, 39, 44, 28, 23, 50, 22, 19, 18, 24, 48, 12, 21, 25, 19, 23, 48, 27, 43, 49, 11, 43, 27, 28, 5, 12, 14, 17, 22, 20, 33, 28, 24, 3, 2, 10, 6, 4, 0, 21, 5, 42, 0, 22, 38, 4, 3, 10, 48, 33, 28, 0]
[16, 35, 34, 4, 23, 13, 34, 7, 32, 39, 12, 25, 24, 21, 19, 6, 33, 50, 18, 41, 2, 34, 31, 6, 35, 7, 33, 5, 37, 31, 15, 1, 1, 15, 32, 0, 47, 22, 26, 24, 35, 30, 42, 8, 30, 3, 22, 13, 29, 30, 8, 28, 28, 38, 43, 24, 4, 13, 2, 49, 26, 20, 9, 4, 21, 0, 21, 25, 49, 5, 32, 12, 44, 2, 17, 14, 47, 45]
[28, 21, 0, 16, 22, 12, 17, 15, 50, 13, 38, 20, 43, 16, 14, 30, 2, 26, 40, 13, 7, 25, 1, 2, 41, 13, 4, 8, 33, 40, 33, 12, 9, 28, 43, 5, 23, 14, 30, 49, 38, 4, 5, 17, 48, 25, 13, 13, 40, 34, 34, 24, 44, 27, 40, 50, 7, 17, 7, 4, 33, 26, 45, 29, 5, 21, 0, 34, 41, 6, 20, 38, 20, 50, 26, 40, 7, 17]
[6, 20, 5, 16, 47, 39, 23, 42, 30, 16, 20, 42, 50, 8, 17, 13, 26, 25, 28, 21, 15, 30, 36, 41, 3, 2, 45, 26, 27, 2, 7, 32, 37, 34, 4, 42, 29, 22, 12, 6, 49, 25, 25, 3, 1, 18, 46, 33, 43, 50, 37, 41, 35, 31, 23, 19, 46, 13, 29, 1, 35, 24, 8, 45, 42, 25, 34, 0, 16, 20, 17, 9, 30, 21, 47, 10, 4, 37]
[34, 10, 16, 31, 21, 28, 0, 23, 17, 34, 34, 16, 7, 40, 44, 16, 6, 42, 7, 49, 6, 30, 27, 44, 7, 0, 35, 2, 22, 21, 43, 47, 14, 46, 50, 24, 30, 9, 25, 47, 7, 17, 45, 43, 37, 13, 42, 0, 48, 6, 22, 41, 1, 0, 12, 3, 1, 11, 2, 24, 3, 15, 38, 17, 0, 49, 41, 16, 0, 19, 8, 46, 2, 32, 44, 3, 45, 16]
[21, 8, 37, 17, 45, 45, 0, 50, 25, 46, 1, 36, 26, 9, 44, 49, 34, 20, 0, 12, 11, 34, 40, 27, 11, 12, 14, 6, 38, 4, 11, 10, 50, 11, 27, 33, 48, 21, 21, 35, 36, 22, 4, 2, 40, 41, 31, 21, 32, 47, 6, 6, 4, 15, 25, 42, 11, 30, 10, 41, 7, 30, 26, 39, 22, 5, 6, 20, 19, 0, 44, 30, 4, 13, 5, 48, 37, 31]
[34, 8, 17, 26, 23, 35, 45, 33, 13, 33, 20, 31, 49, 23, 34, 43, 49, 48, 39, 6, 24, 11, 10, 15, 13, 0, 11, 29, 20, 40, 44, 32, 15, 16, 45, 38, 34, 21, 3, 20, 45, 34, 10, 19, 11, 26, 5, 40, 20, 34, 48, 13, 19, 12, 2, 3, 45, 8, 13, 30, 40, 12, 46, 20, 38, 32, 20, 17, 8, 44, 0, 34, 33, 28, 24, 12, 1, 18]
[38, 8, 8, 24, 50, 1, 34, 0, 13, 15, 14, 14, 8, 35, 26, 1, 8, 22, 50, 45, 15, 22, 26, 28, 9, 8, 43, 15, 50, 6, 33, 15, 45, 43, 26, 42, 5, 3, 8, 7, 5, 40, 16, 35, 9, 37, 49, 48, 31, 37, 19, 8, 24, 50, 27, 18, 48, 42, 8, 38, 27, 41, 11, 0, 4, 12, 38, 9, 46, 30, 34, 0, 46, 34, 31, 38, 33, 46]
[33, 9, 23, 46, 37, 35, 19, 36, 34, 16, 32, 39, 50, 21, 44, 17, 47, 44, 18, 10, 16, 9, 27, 34, 14, 20, 42, 33, 16, 22, 9, 1, 47, 11, 4, 8, 39, 36, 36, 0, 38, 0, 19, 37, 23, 16, 16, 0, 2, 12, 15, 46, 25, 43, 19, 3, 32, 9, 43, 4, 20, 20, 24, 4, 3, 44, 20, 30, 2, 4, 33, 46, 0, 20, 50, 6, 18, 40]
[42, 14, 11, 21, 41, 25, 3, 30, 24, 41, 35, 22, 43, 22, 27, 6, 31, 4, 14, 22, 4, 50, 45, 28, 33, 23, 21, 7, 21, 43, 30, 5, 6, 12, 47, 26, 10, 34, 49, 28, 44, 22, 24, 20, 5, 21, 20, 38, 11, 35, 15, 6, 1, 27, 17, 30, 4, 40, 0, 15, 2, 3, 15, 6, 10, 2, 50, 21, 32, 13, 28, 34, 20, 0, 7, 8, 6, 34]
[43, 26, 32, 28, 15, 9, 10, 13, 24, 25, 10, 13, 36, 41, 20, 28, 12, 44, 29, 41, 36, 13, 5, 43, 32, 1, 1, 39, 41, 8, 22, 17, 3, 36, 29, 50, 0, 30, 49, 14, 25, 50, 48, 37, 29, 9, 3, 27, 45, 11, 31, 30, 46, 28, 10, 13, 2, 42, 44, 37, 50, 45, 32, 25, 48, 17, 26, 47, 44, 5, 24, 31, 50, 7, 0, 49, 32, 7]
[17, 32, 50, 15, 27, 24, 40, 4, 47, 14, 29, 45, 26, 1, 30, 13, 36, 36, 27, 29, 14, 2, 24, 33, 19, 3, 9, 9, 23, 1, 2, 40, 42, 39, 18, 16, 11, 39, 17, 33, 15, 10, 13, 12, 7, 4, 3, 4, 43, 21, 27, 29, 50, 23, 46, 9, 36, 5, 41, 2, 18, 23, 46, 5, 33, 14, 40, 10, 3, 48, 12, 38, 6, 8, 49, 0, 25, 18]
[12, 27, 37, 47, 23, 30, 6, 0, 28, 35, 42, 36, 22, 19, 43, 43, 13, 11, 50, 36, 34, 7, 14, 16, 21, 42, 46, 36, 45, 19, 6, 37, 40, 39, 47, 47, 32, 7, 42, 2, 9, 39, 2, 11, 24, 0, 15, 33, 15, 45, 46, 16, 31, 46, 10, 23, 34, 13, 23, 25, 48, 7, 22, 13, 28, 47, 7, 4, 45, 37, 1, 33, 18, 6, 32, 25, 0, 27]
[16, 27, 9, 31, 46, 19, 31, 37, 48, 29, 21, 36, 9, 41, 42, 38, 32, 48, 5, 25, 45, 39, 26, 16, 10, 23, 28, 29, 1, 30, 11, 25, 46, 15, 29, 26, 15, 40, 32, 47, 41, 48, 22, 32, 20, 48, 31, 48, 26, 42, 48, 21, 30, 25, 2, 41, 31, 48, 18, 35, 18, 14, 15, 24, 0, 45, 17, 37, 16, 31, 18, 46, 40, 34, 7, 18, 27, 0]
