N1,N2,...,Nx
[20, 35, 25, 26, 16, 26, 4, 14, 17, 11, 14, 11, 46, 36, 2, 27, 46, 35, 11, 36, 45, 23, 30, 8, 34, 21, 20, 2, 32, 4, 26, 21, 0, 4, 17, 19, 26, 27, 29, 6, 48, 40, 1, 38, 30, 0, 20, 8, 13, 42, 16, 21, 24, 32, 49, 12, 6, 8, 25, 12, 40, 49, 49, 30, 17, 10, 3, 0, 35, 7, 48, 45, 1, 17, 7, 50, 50, 17, 21, 15, 17, 11, 44, 46, 49, 14, 20, 35, 30, 19, 34, 5, 25, 45, 4, 48, 48, 2, 48, 49, 41, 45, 4, 38, 20, 12, 1, 38, 18, 12, 10, 21, 4, 23, 44, 40, 0, 33, 48, 30, 16, 41, 38, 7, 18, 22, 11, 27, 14, 17, 49, 24, 11, 11, 12, 31, 36, 31, 26, 40, 21]
[21, 19, 44, 16, 0, 21, 49, 37, 33, 18, 0, 45, 15, 40, 39, 49, 2, 32, 41, 37, 19, 28, 44, 0, 11, 5, 2, 24, 48, 42, 21, 24, 4, 0, 24, 37, 3, 9, 43, 9, 43, 0, 0, 29, 13, 4, 50, 19, 15, 50, 43, 37, 34, 26, 34, 43, 46, 3, 20, 19, 36, 50, 45, 15, 39, 36, 31, 2, 26, 47, 7, 26, 14, 12, 9, 13, 5, 17, 29, 27, 40, 26, 25, 20, 8, 1, 3, 7, 22, 42, 38, 50, 43, 28, 47, 20, 28, 25, 11, 37, 11, 47, 30, 29, 14, 16, 36, 34, 31, 26, 4, 13, 4, 35, 26, 16, 12, 40, 41, 24, 37, 13, 36, 38, 21, 23, 47, 41, 36, 9, 27, 36, 21, 41, 46, 5, 0, 32, 18, 17, 23]
[25, 8, 23, 38, 3, 5, 26, 34, 35, 42, 30, 17, 31, 32, 32, 33, 3, 40, 1, 9, 45, 20, 12, 32, 17, 20, 8, 20, 6, 11, 22, 31, 17, 24, 0, 2, 28, 4, 44, 11, 44, 26, 19, 25, 23, 20, 21, 42, 12, 25, 20, 9, 38, 10, 32, 10, 1, 24, 22, 26, 47, 19, 4, 48, 11, 29, 8, 49, 25, 8, 33, 12, 48, 3, 0, 31, 35, 9, 20, 40, 35, 18, 22, 6, 2, 32, 38, 25, 41, 16, 10, 42, 40, 17, 16, 45, 7, 44, 50, 28, 21, 11, 39, 13, 2, 33, 2, 43, 22, 12, 5, 25, 34, 4, 50, 14, 37, 28, 0, 28, 18, 42, 27, 2, 50, 38, 31, 17, 19, 49, 23, 15, 0, 39, 14, 26, 2, 15, 27, 8, 22]
[23, 32, 21, 27, 26, 18, 35, 7, 23, 31, 45, 32, 2, 25, 47, 41, 0, 27, 8, 26, 17, 19, 17, 26, 25, 49, 34, 23, 5, 14, 43, 49, 19, 37, 2, 0, 49, 34, 34, 39, 4, 22, 33, 13, 32, 24, 2, 21, 45, 14, 44, 1, 44, 18, 50, 40, 35, 22, 8, 16, 25, 0, 40, 12, 19, 42, 39, 36, 32, 12, 20, 43, 5, 20, 14, 42, 25, 0, 25, 26, 33, 25, 8, 9, 13, 26, 39, 43, 29, 13, 4, 7, 16, 10, 19, 15, 0, 26, 2, 38, 38, 14, 4, 1, 44, 46, 34, 41, 36, 36, 9, 48, 36, 24, 9, 6, 35, 17, 16, 17, 46, 46, 21, 14, 48, 46, 44, 20, 9, 41, 9, 35, 42, 28, 25, 7, 2, 4, 10, 30, 1]
[1, 2, 46, 39, 3, 40, 7, 17, 8, 7, 29, 38, 8, 24, 49, 15, 43, 8, 49, 46, 3, 0, 29, 31, 14, 30, 47, 33, 27, 38, 47, 9, 26, 3, 28, 49, 0, 43, 43, 25, 41, 50, 3, 17, 45, 42, 11, 19, 46, 28, 11, 14, 16, 21, 43, 46, 40, 1, 45, 25, 20, 40, 47, 0, 15, 10, 44, 9, 21, 22, 5, 18, 15, 13, 44, 41, 32, 20, 5, 29, 35, 24, 4, 36, 20, 39, 38, 41, 43, 19, 38, 14, 8, 36, 46, 38, 50, 26, 49, 17, 50, 21, 44, 1, 40, 20, 23, 16, 33, 7, 4, 37, 20, 22, 28, 47, 25, 11, 11, 11, 43, 16, 21, 11, 37, 23, 49, 40, 7, 2, 2, 27, 21, 27, 21, 15, 42, 5, 40, 7, 7]
[13, 21, 22, 46, 41, 39, 22, 40, 44, 23, 9, 12, 24, 4, 45, 6, 28, 50, 18, 17, 30, 43, 16, 45, 32, 50, 14, 1, 42, 3, 24, 10, 27, 9, 4, 34, 43, 0, 12, 8, 26, 4, 23, 6, 18, 34, 48, 28, 39, 47, 24, 21, 42, 17, 25, 6, 13, 18, 22, 17, 41, 5, 38, 29, 33, 1, 24, 28, 39, 23, 14, 8, 10, 23, 18, 40, 12, 8, 15, 29, 43, 50, 0, 45, 43, 31, 22, 49, 44, 20, 20, 34, 28, 3, 36, 4, 8, 21, 25, 26, 9, 8, 20, 30, 35, 29, 37, 7, 37, 41, 31, 15, 5, 49, 6, 19, 42, 31, 44, 45, 5, 21, 35, 15, 30, 13, 25, 39, 0, 30, 11, 2, 45, 21, 30, 38, 20, 10, 26, 48, 0]
[12, 45, 17, 38, 50, 47, 49, 39, 7, 17, 38, 17, 43, 37, 44, 23, 32, 37, 3, 18, 20, 5, 3, 10, 48, 19, 11, 41, 17, 25, 16, 22, 29, 43, 44, 34, 43, 12, 0, 21, 17, 20, 3, 22, 32, 15, 11, 17, 46, 49, 2, 24, 9, 8, 27, 0, 6, 20, 48, 0, 50, 41, 17, 14, 47, 44, 22, 0, 46, 18, 16, 39, 10, 37, 28, 42, 20, 35, 23, 48, 36, 27, 1, 23, 40, 39, 23, 17, 13, 32, 34, 47, 45, 35, 6, 38, 48, 16, 23, 25, 24, 8, 19, 8, 8, 26, 25, 1, 36, 7, 28, 5, 41, 39, 16, 16, 25, 27, 4, 33, 6, 42, 28, 31, 31, 10, 36, 21, 6, 35, 24, 33, 30, 18, 30, 2, 20, 13, 14, 3, 6]
[3, 10, 23, 42, 29, 5, 46, 37, 32, 34, 46, 32, 38, 3, 18, 19, 47, 43, 33, 24, 3, 44, 11, 16, 25, 0, 34, 14, 0, 32, 32, 0, 6, 9, 11, 39, 25, 8, 21, 0, 13, 29, 39, 34, 45, 30, 46, 13, 12, 40, 6, 32, 26, 24, 43, 6, 39, 40, 40, 30, 40, 20, 31, 20, 9, 41, 24, 44, 2, 35, 17, 1, 36, 13, 12, 20, 25, 4, 15, 3, 28, 24, 34, 1, 35, 5, 40, 25, 18, 35, 47, 40, 39, 36, 31, 14, 28, 41, 42, 10, 31, 38, 32, 19, 48, 45, 2, 9, 20, 25, 19, 42, 4, 38, 3, 18, 30, 5, 44, 25, 16, 16, 7, 2, 5, 14, 30, 41, 9, 27, 11, 26, 26, 22, 46, 40, 4, 13, 1, 24, 26]
[15, 39, 13, 30, 25, 49, 44, 21, 1, 24, 39, 11, 2, 16, 6, 1, 16, 33, 4, 3, 13, 7, 9, 19, 38, 2, 18, 46, 14, 46, 50, 50, 48, 43, 44, 4, 41, 26, 17, 13, 0, 21, 18, 13, 11, 7, 17, 26, 36, 42, 27, 4, 48, 6, 33, 47, 16, 29, 0, 39, 50, 8, 17, 40, 9, 21, 2, 23, 9, 3, 6, 12, 9, 11, 35, 21, 16, 1, 10, 38, 31, 9, 20, 33, 35, 28, 43, 17, 40, 3, 12, 0, 8, 25, 43, 34, 17, 14, 26, 16, 0, 44, 4, 11, 45, 33, 34, 42, 24, 38, 7, 17, 37, 19, 30, 32, 5, 26, 36, 35, 33, 5, 9, 45, 21, 0, 32, 17, 38, 6, 21, 12, 10, 46, 6, 49, 36, 44, 2, 13, 25]
[45, 23, 7, 22, 35, 29, 34, 4, 25, 35, 6, 46, 2, 13, 6, 45, 26, 46, 25, 8, 30, 14, 31, 2, 39, 49, 20, 27, 24, 45, 40, 17, 40, 0, 26, 22, 50, 4, 20, 29, 21, 0, 29, 0, 50, 31, 26, 0, 50, 26, 16, 30, 47, 18, 44, 31, 10, 5, 48, 31, 25, 45, 31, 36, 46, 10, 34, 25, 26, 13, 42, 42, 39, 41, 30, 41, 4, 6, 19, 47, 27, 7, 25, 7, 16, 41, 18, 19, 22, 45, 38, 11, 23, 6, 19, 17, 46, 29, 47, 22, 39, 38, 6, 3, 27, 49, 33, 2, 14, 33, 29, 41, 23, 29, 23, 21, 47, 27, 4, 4, 39, 39, 27, 21, 3, 9, 35, 31, 25, 40, 14, 24, 43, 49, 26, 43, 45, 32, 47, 28, 38]
[37, 27, 35, 12, 26, 29, 39, 12, 17, 28, 42, 43, 3, 0, 50, 46, 50, 10, 11, 7, 20, 17, 40, 28, 2, 12, 4, 0, 1, 6, 34, 42, 1, 0, 19, 33, 3, 23, 3, 39, 18, 29, 0, 2, 20, 21, 50, 1, 16, 34, 25, 30, 24, 46, 8, 11, 17, 44, 14, 20, 20, 30, 8, 34, 0, 39, 36, 21, 5, 6, 29, 1, 25, 29, 37, 48, 21, 48, 12, 40, 42, 31, 14, 50, 24, 15, 3, 28, 48, 3, 14, 39, 49, 21, 4, 43, 25, 12, 43, 5, 31, 29, 36, 0, 12, 9, 46, 6, 35, 32, 2, 36, 17, 46, 8, 39, 29, 43, 40, 11, 37, 3, 3, 1, 32, 23, 6, 37, 2, 20, 17, 10, 10, 42, 9, 34, 26, 11, 9, 20, 42]
[20, 13, 17, 1, 11, 13, 22, 2, 46, 22, 7, 0, 20, 11, 31, 18, 14, 32, 15, 26, 40, 26, 8, 43, 45, 36, 16, 17, 48, 49, 5, 47, 38, 29, 25, 13, 17, 6, 22, 34, 13, 0, 2, 0, 27, 10, 8, 2, 48, 22, 0, 44, 21, 16, 37, 27, 47, 0, 25, 7, 18, 6, 27, 35, 29, 6, 8, 23, 4, 49, 19, 30, 40, 43, 12, 17, 35, 41, 36, 10, 1, 43, 3, 9, 9, 24, 9, 15, 24, 34, 46, 21, 28, 23, 30, 2, 3, 28, 49, 30, 4, 21, 46, 26, 15, 1, 23, 26, 2, 31, 27, 30, 24, 4, 12, 4, 21, 29, 3, 6, 38, 44, 4, 39, 5, 46, 45, 11, 42, 24, 31, 39, 39, 40, 48, 20, 23, 23, 6, 27, 25]
[39, 46, 3, 47, 7, 34, 46, 47, 45, 42, 16, 11, 19, 22, 19, 46, 31, 17, 2, 47, 8, 23, 6, 15, 11, 11, 7, 6, 38, 48, 3, 49, 30, 13, 23, 32, 45, 18, 32, 45, 11, 50, 20, 27, 0, 3, 33, 35, 37, 9, 25, 3, 21, 8, 24, 32, 24, 24, 29, 41, 3, 40, 50, 0, 14, 41, 36, 36, 6, 36, 23, 28, 48, 23, 29, 25, 8, 46, 43, 22, 9, 38, 4, 27, 42, 43, 29, 26, 23, 29, 0, 35, 22, 17, 12, 15, 44, 20, 32, 38, 8, 1, 26, 20, 3, 36, 15, 7, 11, 26, 25, 4, 7, 38, 22, 36, 12, 40, 3, 25, 40, 26, 6, 18, 2, 12, 6, 10, 8, 32, 38, 22, 15, 21, 41, 19, 46, 21, 24, 18, 1]
[20, 2, 43, 10, 18, 3, 4, 23, 47, 38, 12, 36, 35, 23, 28, 0, 19, 18, 50, 15, 49, 21, 43, 31, 21, 10, 11, 15, 30, 33, 29, 1, 0, 4, 20, 24, 42, 34, 15, 30, 7, 31, 21, 10, 3, 0, 43, 28, 18, 45, 13, 43, 28, 13, 18, 10, 22, 46, 5, 27, 41, 3, 6, 44, 0, 2, 13, 42, 35, 1, 40, 4, 3, 33, 49, 27, 5, 31, 48, 34, 24, 40, 38, 16, 13, 50, 35, 6, 12, 37, 18, 6, 47, 2, 19, 34, 11, 25, 30, 8, 35, 9, 26, 2, 10, 44, 43, 30, 34, 18, 40, 50, 23, 21, 47, 42, 0, 13, 29, 36, 48, 29, 12, 37, 17, 24, 7, 26, 5, 21, 8, 12, 30, 30, 43, 7, 21, 14, 18, 46, 4]
[29, 31, 29, 13, 29, 36, 8, 2, 48, 39, 3, 34, 9, 49, 42, 38, 8, 9, 8, 44, 13, 28, 29, 16, 16, 26, 32, 20, 50, 20, 23, 33, 20, 50, 21, 2, 11, 48, 11, 46, 17, 26, 50, 8, 33, 43, 0, 6, 42, 39, 26, 36, 2, 33, 44, 20, 19, 9, 16, 0, 9, 37, 16, 18, 48, 12, 40, 42, 3, 46, 33, 29, 19, 37, 21, 46, 11, 42, 28, 46, 6, 33, 25, 16, 18, 46, 25, 2, 5, 46, 44, 25, 11, 15, 24, 42, 26, 31, 46, 28, 6, 33, 21, 2, 35, 17, 50, 35, 34, 17, 40, 0, 3, 18, 5, 32, 43, 0, 21, 44, 28, 4, 9, 7, 27, 45, 21, 20, 38, 32, 5, 18, 48, 11, 28, 1, 19, 44, 47, 39, 42]
[50, 2, 34, 5, 37, 37, 47, 33, 39, 32, 49, 18, 25, 47, 48, 34, 7, 43, 27, 49, 39, 44, 45, 2, 13, 31, 39, 15, 7, 23, 34, 50, 8, 19, 42, 21, 19, 28, 17, 13, 26, 0, 1, 2, 35, 28, 6, 0, 11, 35, 39, 2, 12, 47, 39, 49, 34, 40, 23, 37, 9, 2, 41, 23, 20, 26, 36, 6, 42, 37, 30, 37, 18, 6, 43, 40, 37, 13, 39, 48, 43, 38, 45, 2, 48, 17, 5, 1, 47, 27, 15, 17, 50, 33, 30, 8, 49, 25, 34, 27, 37, 46, 12, 40, 10, 39, 4, 3, 25, 18, 40, 18, 32, 36, 46, 23, 10, 11, 38, 11, 21, 5, 20, 12, 33, 15, 6, 3, 28, 48, 17, 38, 46, 27, 29, 10, 28, 2, 31, 19, 6]
[50, 18, 21, 18, 22, 33, 13, 0, 40, 47, 41, 41, 30, 21, 45, 46, 35, 44, 26, 32, 29, 36, 7, 15, 30, 30, 42, 48, 45, 31, 6, 20, 13, 15, 12, 45, 46, 39, 46, 12, 36, 50, 16, 48, 37, 18, 42, 11, 0, 34, 45, 12, 5, 3, 6, 25, 22, 26, 1, 6, 8, 48, 13, 25, 21, 9, 45, 12, 36, 2, 29, 35, 12, 0, 46, 28, 18, 41, 38, 11, 11, 38, 20, 18, 40, 8, 45, 31, 16, 44, 17, 17, 32, 19, 40, 16, 9, 3, 10, 46, 34, 50, 41, 33, 48, 49, 18, 23, 40, 27, 50, 10, 26, 6, 21, 0, 3, 26, 24, 50, 6, 41, 7, 10, 13, 6, 38, 8, 7, 15, 1, 36, 37, 45, 23, 38, 8, 49, 29, 11, 50]
[43, 24, 9, 2, 39, 10, 10, 36, 31, 39, 40, 9, 47, 28, 45, 36, 33, 25, 9, 21, 2, 5, 34, 19, 11, 49, 7, 4, 50, 35, 44, 8, 42, 50, 25, 14, 28, 47, 49, 40, 42, 26, 34, 22, 9, 45, 39, 35, 34, 0, 40, 40, 9, 3, 11, 24, 5, 50, 49, 27, 4, 6, 7, 34, 44, 31, 21, 48, 49, 3, 22, 10, 20, 6, 27, 37, 34, 30, 11, 29, 23, 38, 23, 4, 3, 12, 21, 14, 30, 43, 13, 17, 17, 28, 3, 16, 15, 17, 9, 12, 48, 18, 30, 15, 16, 43, 1, 30, 38, 35, 28, 8, 19, 13, 32, 17, 16, 47, 38, 10, 48, 7, 37, 3, 18, 13, 8, 40, 12, 31, 34, 33, 36, 9, 23, 30, 11, 33, 46, 16, 33]
[26, 48, 0, 42, 49, 44, 33, 26, 6, 38, 25, 29, 5, 26, 26, 26, 41, 29, 44, 44, 40, 36, 12, 15, 41, 32, 7, 27, 13, 21, 38, 26, 16, 43, 20, 44, 11, 24, 2, 6, 27, 16, 25, 0, 25, 13, 26, 39, 45, 40, 0, 18, 3, 8, 6, 14, 20, 1, 26, 9, 24, 38, 37, 9, 25, 29, 45, 20, 6, 41, 24, 33, 0, 50, 48, 48, 43, 24, 47, 45, 7, 21, 2, 46, 42, 38, 32, 27, 6, 23, 15, 24, 25, 5, 28, 3, 26, 11, 31, 49, 36, 16, 25, 40, 42, 44, 19, 5, 5, 25, 47, 3, 15, 22, 7, 26, 22, 7, 35, 27, 18, 21, 46, 41, 11, 49, 44, 7, 19, 5, 45, 6, 47, 25, 16, 48, 26, 50, 2, 28, 44]
[13, 19, 5, 43, 50, 33, 17, 45, 37, 11, 0, 22, 8, 39, 25, 21, 47, 42, 29, 12, 33, 12, 46, 44, 50, 5, 33, 38, 36, 38, 19, 49, 21, 37, 9, 1, 14, 21, 24, 32, 4, 30, 30, 44, 3, 43, 36, 2, 12, 40, 18, 0, 10, 49, 40, 46, 17, 13, 31, 38, 46, 5, 37, 37, 9, 5, 9, 34, 16, 2, 47, 38, 37, 0, 11, 2, 16, 13, 43, 26, 40, 16, 7, 49, 32, 6, 20, 38, 30, 50, 40, 11, 4, 46, 9, 22, 7, 37, 23, 12, 32, 35, 48, 5, 2, 8, 16, 6, 1, 1, 2, 16, 18, 47, 23, 17, 48, 21, 6, 24, 34, 37, 35, 34, 17, 36, 20, 13, 0, 13, 25, 43, 50, 47, 6, 34, 0, 30, 33, 30, 38]
[43, 40, 46, 35, 39, 14, 22, 50, 11, 14, 5, 48, 38, 27, 37, 24, 12, 8, 13, 23, 43, 40, 20, 26, 10, 38, 27, 1, 48, 15, 20, 21, 24, 34, 38, 44, 16, 42, 9, 26, 48, 47, 24, 21, 21, 28, 2, 12, 5, 9, 3, 10, 0, 35, 33, 29, 3, 42, 16, 20, 43, 11, 28, 31, 15, 22, 48, 37, 7, 6, 23, 4, 4, 32, 25, 36, 39, 46, 42, 23, 28, 21, 17, 38, 18, 4, 48, 37, 3, 23, 18, 42, 48, 15, 49, 5, 24, 8, 13, 8, 19, 48, 30, 5, 14, 22, 37, 14, 39, 46, 23, 0, 42, 2, 5, 6, 27, 23, 16, 31, 39, 34, 17, 20, 19, 43, 42, 2, 23, 35, 9, 48, 0, 42, 4, 19, 28, 23, 50, 23, 2]
[29, 25, 7, 9, 24, 37, 45, 17, 26, 4, 32, 10, 9, 36, 31, 16, 7, 43, 23, 27, 49, 48, 10, 14, 42, 43, 11, 35, 36, 47, 24, 9, 32, 26, 10, 18, 21, 17, 8, 24, 6, 18, 46, 16, 8, 13, 33, 47, 3, 3, 8, 49, 35, 0, 18, 0, 24, 21, 1, 9, 26, 37, 16, 7, 24, 41, 12, 13, 36, 3, 47, 19, 35, 45, 26, 7, 32, 6, 41, 5, 33, 11, 42, 32, 39, 33, 37, 50, 20, 13, 12, 26, 50, 50, 20, 9, 27, 5, 2, 9, 15, 29, 7, 4, 9, 43, 17, 47, 17, 14, 2, 23, 15, 31, 35, 5, 17, 0, 48, 38, 36, 7, 37, 40, 45, 19, 43, 22, 6, 8, 20, 32, 44, 47, 34, 11, 33, 27, 33, 27, 18]
[37, 34, 3, 19, 5, 22, 2, 24, 37, 23, 8, 42, 43, 16, 50, 37, 27, 49, 6, 14, 22, 29, 39, 47, 37, 48, 29, 23, 21, 27, 0, 1, 49, 34, 32, 50, 43, 25, 27, 43, 33, 44, 8, 37, 24, 18, 44, 39, 6, 11, 6, 40, 33, 18, 0, 26, 29, 33, 40, 2, 38, 9, 46, 20, 40, 13, 24, 48, 24, 19, 42, 29, 36, 34, 16, 30, 11, 0, 33, 43, 49, 37, 45, 26, 8, 44, 31, 8, 40, 17, 5, 38, 16, 22, 5, 45, 24, 4, 28, 35, 36, 14, 10, 50, 16, 20, 19, 16, 29, 32, 7, 50, 34, 13, 47, 29, 33, 8, 46, 9, 13, 20, 15, 15, 25, 25, 4, 14, 32, 28, 50, 11, 6, 35, 40, 36, 2, 16, 33, 20, 17]
[26, 43, 43, 23, 17, 2, 27, 23, 48, 2, 24, 41, 3, 22, 38, 3, 19, 36, 33, 34, 14, 8, 11, 41, 41, 18, 48, 19, 10, 15, 14, 13, 12, 43, 10, 40, 46, 6, 0, 6, 47, 31, 11, 27, 32, 10, 20, 49, 25, 24, 14, 46, 29, 0, 26, 0, 3, 29, 8, 24, 30, 18, 39, 8, 36, 31, 13, 28, 29, 41, 11, 8, 30, 30, 5, 7, 13, 33, 26, 7, 44, 13, 22, 33, 19, 18, 8, 41, 17, 9, 39, 41, 36, 28, 27, 3, 8, 48, 20, 23, 43, 24, 21, 29, 6, 39, 48, 42, 44, 47, 15, 13, 22, 34, 39, 1, 22, 42, 21, 27, 17, 34, 45, 2, 7, 5, 1, 32, 36, 48, 20, 7, 18, 37, 20, 29, 5, 49, 0, 39, 33]
[41, 20, 49, 46, 2, 23, 30, 28, 28, 33, 11, 31, 41, 29, 40, 25, 42, 8, 37, 31, 6, 46, 15, 48, 42, 16, 24, 9, 7, 17, 30, 12, 6, 46, 1, 35, 40, 13, 6, 39, 16, 10, 17, 47, 24, 22, 19, 34, 22, 5, 20, 17, 3, 24, 29, 3, 0, 45, 1, 47, 48, 22, 21, 44, 0, 9, 26, 18, 16, 40, 38, 47, 6, 1, 18, 11, 17, 26, 11, 39, 30, 18, 45, 27, 47, 44, 42, 11, 23, 7, 43, 18, 41, 38, 3, 33, 47, 9, 19, 47, 42, 27, 36, 17, 5, 10, 45, 6, 39, 0, 18, 18, 28, 7, 50, 37, 9, 31, 45, 8, 45, 31, 45, 31, 22, 9, 23, 17, 48, 50, 16, 38, 10, 11, 34, 25, 47, 13, 49, 21, 33]
[27, 6, 36, 8, 11, 23, 37, 11, 15, 46, 29, 18, 26, 36, 30, 7, 7, 13, 50, 47, 15, 0, 8, 44, 43, 4, 18, 9, 36, 2, 2, 0, 8, 3, 24, 22, 1, 18, 20, 40, 29, 5, 44, 0, 24, 46, 9, 40, 26, 50, 1, 13, 42, 21, 33, 29, 45, 0, 49, 34, 4, 5, 30, 43, 46, 50, 11, 39, 17, 41, 28, 0, 41, 16, 30, 8, 7, 25, 45, 29, 25, 25, 17, 3, 13, 36, 24, 38, 18, 41, 50, 15, 43, 2, 49, 3, 2, 24, 32, 43, 25, 50, 39, 22, 35, 40, 46, 27, 50, 4, 41, 2, 26, 50, 17, 20, 27, 45, 24, 18, 47, 20, 19, 39, 36, 45, 40, 10, 6, 7, 17, 29, 31, 48, 25, 27, 50, 29, 6, 0, 35]
[7, 38, 47, 21, 1, 4, 10, 42, 39, 49, 42, 37, 18, 42, 39, 35, 42, 2, 33, 1, 50, 28, 1, 45, 32, 24, 8, 7, 26, 35, 19, 34, 25, 20, 22, 8, 45, 22, 48, 40, 0, 48, 14, 25, 29, 5, 16, 23, 1, 49, 26, 31, 16, 1, 40, 8, 1, 49, 0, 2, 23, 4, 9, 12, 49, 22, 13, 18, 13, 0, 23, 39, 47, 39, 18, 9, 29, 25, 28, 31, 4, 2, 8, 28, 30, 5, 5, 14, 10, 13, 47, 41, 27, 22, 7, 35, 20, 14, 23, 41, 24, 26, 10, 22, 26, 47, 37, 45, 18, 34, 17, 40, 41, 49, 8, 41, 31, 40, 5, 3, 28, 35, 46, 46, 34, 15, 14, 32, 43, 28, 19, 43, 2, 48, 15, 8, 32, 44, 45, 13, 40]
[19, 43, 7, 9, 20, 47, 50, 16, 25, 20, 34, 18, 50, 44, 35, 6, 45, 35, 33, 36, 44, 15, 5, 7, 0, 38, 37, 19, 47, 6, 27, 22, 12, 19, 26, 16, 25, 17, 0, 30, 39, 31, 20, 7, 41, 27, 0, 37, 6, 27, 9, 38, 20, 9, 2, 24, 47, 34, 2, 0, 30, 11, 31, 32, 50, 33, 28, 19, 22, 18, 9, 23, 2, 45, 27, 23, 46, 33, 40, 27, 49, 2, 34, 1, 0, 25, 36, 30, 31, 4, 15, 3, 5, 3, 2, 15, 5, 23, 40, 33, 7, 37, 22, 30, 26, 16, 24, 48, 24, 0, 12, 37, 15, 15, 44, 6, 3, 3, 45, 15, 6, 37, 10, 19, 31, 22, 30, 38, 34, 23, 46, 22, 44, 16, 42, 50, 16, 40, 42, 0, 26]
[24, 34, 23, 15, 47, 8, 15, 45, 41, 34, 43, 46, 46, 38, 0, 16, 41, 19, 20, 23, 40, 15, 46, 42, 19, 43, 50, 30, 29, 34, 24, 43, 40, 36, 47, 25, 20, 41, 50, 40, 50, 25, 20, 18, 3, 41, 9, 9, 8, 4, 24, 46, 43, 26, 38, 30, 48, 4, 23, 30, 0, 10, 19, 2, 26, 46, 31, 28, 12, 41, 41, 48, 36, 49, 24, 27, 4, 26, 9, 48, 35, 45, 48, 34, 31, 3, 7, 3, 43, 11, 42, 35, 35, 44, 40, 8, 22, 5, 19, 4, 22, 49, 15, 49, 10, 41, 48, 25, 45, 13, 17, 27, 35, 27, 6, 39, 28, 35, 15, 21, 34, 2, 19, 10, 16, 43, 19, 38, 36, 38, 23, 0, 34, 9, 42, 43, 15, 23, 35, 32, 41]
[33, 38, 6, 16, 1, 26, 24, 10, 22, 45, 25, 26, 23, 34, 48, 30, 42, 35, 20, 34, 15, 2, 47, 35, 40, 14, 8, 47, 49, 1, 12, 22, 49, 50, 19, 0, 40, 5, 41, 20, 8, 45, 30, 6, 40, 3, 37, 2, 48, 6, 38, 5, 11, 37, 9, 18, 22, 5, 4, 11, 10, 0, 0, 15, 9, 48, 15, 50, 9, 38, 22, 1, 5, 50, 13, 1, 11, 42, 20, 27, 50, 26, 12, 38, 36, 32, 26, 4, 23, 18, 18, 22, 47, 34, 10, 29, 17, 20, 40, 28, 8, 39, 6, 18, 21, 18, 45, 31, 12, 14, 48, 50, 19, 17, 39, 1, 41, 34, 31, 29, 5, 26, 27, 38, 45, 21, 44, 42, 10, 15, 10, 46, 13, 2, 26, 45, 38, 20, 32, 25, 15]
[28, 28, 21, 25, 27, 15, 36, 6, 26, 43, 30, 49, 42, 31, 1, 1, 40, 48, 38, 41, 25, 26, 5, 41, 29, 16, 10, 32, 34, 36, 24, 20, 49, 45, 4, 40, 47, 38, 17, 31, 17, 31, 8, 27, 50, 6, 16, 41, 13, 7, 37, 37, 28, 16, 46, 39, 21, 30, 9, 31, 19, 0, 0, 46, 22, 34, 48, 41, 14, 6, 5, 16, 13, 14, 14, 25, 35, 39, 31, 30, 16, 22, 9, 1, 50, 48, 22, 17, 43, 8, 19, 6, 13, 45, 39, 32, 0, 11, 47, 17, 27, 10, 31, 31, 38, 0, 16, 31, 10, 24, 9, 14, 21, 47, 18, 29, 27, 25, 33, 23, 7, 1, 13, 45, 21, 18, 46, 31, 34, 21, 18, 17, 41, 48, 22, 0, 47, 18, 12, 44, 5]
[27, 7, 39, 47, 9, 17, 18, 16, 24, 30, 1, 35, 9, 30, 41, 2, 37, 17, 47, 1, 39, 6, 46, 40, 41, 48, 27, 6, 49, 39, 46, 10, 30, 15, 48, 12, 0, 29, 14, 20, 40, 36, 34, 35, 0, 44, 18, 23, 25, 34, 9, 37, 31, 7, 20, 8, 44, 43, 12, 32, 2, 15, 46, 0, 21, 2, 35, 5, 10, 42, 46, 24, 23, 35, 41, 4, 35, 22, 38, 6, 21, 30, 30, 47, 17, 12, 17, 46, 10, 15, 38, 49, 44, 36, 11, 24, 2, 0, 15, 4, 33, 27, 47, 22, 14, 24, 28, 18, 23, 30, 15, 34, 5, 0, 43, 44, 5, 0, 30, 43, 7, 3, 2, 49, 38, 20, 33, 49, 25, 39, 32, 13, 11, 48, 40, 40, 44, 33, 48, 2, 5]
