N1,N2,...,Nx
[40, 0, 13, 12, 37, 2, 8, 22, 3, 5, 24, 34, 41, 13, 44, 17, 12, 10, 7, 36, 21, 27, 8, 45, 41, 39, 31, 40, 8, 26, 17, 27, 21, 28, 1, 15, 39, 0, 0, 26, 18, 30, 30, 8, 2, 9, 36, 8, 29, 27, 10, 10, 4, 30, 49, 40, 32, 15, 19, 24, 47, 0, 28, 43, 38, 14, 35, 12, 28, 21, 26, 28, 6, 37, 25, 49, 3, 6, 38, 39, 42, 33, 36, 44, 46, 13, 13, 10, 6, 17, 43, 17, 1, 24, 38, 8, 50, 44, 16, 20, 27, 43, 21, 31, 34, 43, 13, 42, 26, 16, 38, 33, 12, 3, 4, 17, 27, 32, 27, 19, 37, 45]
[5, 50, 14, 5, 16, 45, 16, 26, 44, 47, 35, 10, 38, 2, 17, 41, 22, 15, 19, 23, 17, 26, 7, 25, 22, 30, 25, 13, 10, 9, 25, 9, 33, 43, 38, 35, 31, 16, 26, 0, 0, 49, 29, 25, 3, 1, 27, 43, 3, 20, 19, 41, 11, 19, 45, 29, 47, 37, 44, 34, 11, 21, 44, 12, 5, 32, 25, 49, 29, 20, 10, 39, 3, 0, 15, 16, 24, 1, 9, 24, 41, 44, 31, 19, 0, 38, 42, 36, 37, 8, 15, 0, 12, 37, 24, 17, 24, 14, 28, 34, 7, 49, 45, 20, 34, 40, 4, 2, 41, 42, 34, 34, 50, 41, 29, 3, 29, 21, 26, 9, 21, 15]
[6, 11, 33, 24, 40, 23, 12, 0, 1, 49, 8, 49, 4, 13, 34, 37, 29, 13, 32, 34, 6, 39, 36, 43, 48, 43, 12, 11, 5, 31, 43, 21, 0, 2, 9, 27, 12, 1, 18, 0, 0, 39, 43, 45, 23, 49, 50, 40, 48, 44, 35, 8, 41, 17, 47, 10, 42, 34, 46, 8, 13, 15, 18, 9, 11, 5, 13, 0, 31, 13, 42, 27, 2, 44, 24, 43, 0, 28, 32, 46, 15, 25, 30, 43, 15, 12, 31, 49, 14, 35, 28, 47, 43, 29, 27, 41, 11, 0, 24, 27, 40, 19, 7, 20, 9, 50, 6, 22, 27, 27, 18, 41, 41, 24, 46, 41, 4, 19, 43, 4, 47, 2]
[33, 31, 1, 34, 17, 25, 15, 20, 8, 22, 5, 27, 10, 21, 36, 49, 39, 36, 21, 22, 2, 3, 34, 47, 2, 15, 1, 14, 14, 37, 12, 43, 34, 15, 30, 9, 7, 26, 30, 49, 39, 0, 39, 40, 24, 47, 1, 26, 15, 16, 34, 7, 1, 21, 40, 21, 10, 26, 50, 15, 50, 21, 25, 17, 39, 21, 46, 12, 33, 25, 50, 39, 17, 18, 32, 45, 14, 47, 9, 34, 12, 33, 11, 0, 31, 44, 7, 7, 30, 10, 25, 10, 49, 43, 12, 42, 20, 18, 6, 49, 9, 30, 31, 17, 7, 16, 4, 1, 9, 38, 12, 20, 37, 20, 50, 7, 8, 22, 2, 23, 44, 43]
[6, 25, 29, 24, 30, 40, 10, 9, 8, 4, 37, 14, 7, 26, 37, 16, 27, 6, 14, 39, 19, 16, 33, 9, 5, 37, 13, 8, 50, 13, 4, 39, 38, 28, 1, 36, 24, 25, 30, 29, 43, 39, 0, 24, 21, 33, 24, 11, 28, 24, 40, 14, 46, 38, 33, 43, 35, 23, 4, 27, 29, 10, 8, 39, 10, 12, 1, 13, 36, 34, 15, 35, 33, 7, 32, 36, 31, 6, 13, 14, 29, 31, 38, 41, 44, 14, 34, 19, 14, 26, 25, 21, 28, 10, 24, 36, 10, 21, 4, 50, 24, 34, 25, 8, 50, 46, 2, 50, 42, 5, 26, 35, 9, 49, 50, 39, 21, 26, 17, 12, 14, 37]
[13, 50, 50, 25, 26, 14, 49, 15, 9, 25, 4, 35, 8, 36, 24, 4, 36, 29, 16, 23, 9, 14, 23, 45, 15, 37, 0, 41, 19, 10, 21, 43, 18, 50, 34, 37, 25, 48, 8, 25, 45, 40, 24, 0, 17, 11, 30, 6, 47, 7, 41, 41, 38, 49, 16, 20, 21, 3, 43, 28, 26, 40, 18, 48, 19, 36, 27, 3, 37, 18, 5, 24, 48, 1, 31, 17, 7, 33, 17, 21, 4, 40, 11, 33, 28, 42, 17, 11, 19, 18, 48, 43, 16, 3, 26, 12, 23, 7, 8, 24, 7, 36, 48, 15, 15, 49, 25, 40, 3, 26, 50, 44, 22, 35, 46, 7, 28, 9, 43, 45, 26, 13]
[49, 7, 8, 14, 32, 0, 1, 8, 26, 19, 16, 42, 38, 49, 37, 27, 35, 5, 13, 0, 46, 31, 24, 29, 26, 31, 35, 5, 1, 47, 12, 34, 12, 23, 43, 15, 33, 45, 2, 3, 23, 24, 21, 17, 0, 12, 45, 2, 17, 42, 6, 37, 21, 30, 14, 0, 0, 49, 38, 23, 50, 48, 49, 4, 27, 22, 16, 50, 31, 13, 6, 29, 28, 18, 27, 7, 27, 37, 49, 22, 42, 24, 32, 35, 45, 22, 36, 45, 20, 18, 42, 41, 37, 12, 18, 6, 18, 47, 10, 26, 42, 32, 16, 19, 37, 33, 31, 14, 22, 26, 30, 27, 15, 4, 12, 15, 19, 3, 44, 13, 49, 12]
[50, 1, 0, 49, 32, 42, 2, 1, 8, 39, 12, 20, 43, 41, 44, 19, 40, 37, 27, 24, 46, 2, 6, 32, 13, 9, 7, 45, 42, 9, 35, 38, 16, 4, 42, 12, 16, 33, 9, 1, 49, 47, 33, 11, 12, 0, 41, 11, 7, 22, 18, 36, 3, 1, 0, 36, 35, 16, 12, 42, 21, 3, 50, 49, 0, 28, 8, 29, 15, 33, 31, 41, 50, 12, 45, 39, 27, 35, 12, 0, 43, 35, 46, 25, 18, 34, 41, 31, 43, 34, 19, 36, 45, 39, 24, 27, 38, 11, 35, 1, 10, 30, 46, 30, 32, 25, 32, 8, 16, 19, 48, 2, 27, 6, 8, 6, 38, 1, 3, 27, 23, 43]
[34, 1, 39, 5, 9, 1, 17, 44, 39, 6, 47, 26, 11, 1, 39, 33, 4, 19, 12, 45, 7, 35, 25, 7, 1, 36, 22, 19, 2, 20, 24, 5, 10, 4, 28, 16, 35, 0, 36, 27, 50, 1, 24, 30, 45, 41, 0, 14, 33, 16, 31, 1, 0, 7, 32, 17, 3, 31, 39, 24, 45, 21, 0, 32, 13, 1, 8, 39, 39, 17, 5, 38, 16, 50, 7, 44, 8, 1, 10, 18, 13, 27, 26, 29, 2, 23, 11, 3, 1, 23, 10, 25, 3, 14, 19, 28, 0, 14, 11, 24, 12, 13, 38, 34, 46, 32, 29, 33, 43, 47, 30, 41, 22, 10, 47, 19, 24, 29, 21, 31, 26, 3]
[10, 6, 5, 39, 6, 18, 38, 15, 5, 48, 48, 15, 46, 44, 23, 39, 24, 40, 4, 21, 48, 44, 30, 35, 2, 20, 32, 13, 7, 0, 41, 22, 41, 26, 17, 5, 13, 36, 8, 43, 40, 26, 11, 6, 2, 11, 14, 0, 28, 49, 6, 40, 14, 0, 33, 5, 43, 21, 47, 25, 10, 18, 5, 15, 22, 42, 12, 5, 2, 33, 37, 26, 11, 3, 35, 0, 24, 4, 27, 27, 12, 47, 48, 17, 47, 46, 48, 12, 14, 44, 40, 48, 26, 40, 6, 19, 22, 7, 29, 0, 45, 32, 37, 19, 50, 8, 29, 35, 2, 27, 2, 15, 22, 23, 48, 13, 44, 43, 14, 10, 28, 50]
[34, 5, 34, 8, 34, 8, 35, 24, 41, 30, 32, 4, 42, 4, 24, 40, 14, 24, 16, 29, 17, 31, 19, 25, 40, 10, 22, 32, 21, 5, 50, 0, 41, 23, 35, 27, 18, 13, 29, 3, 48, 15, 28, 47, 17, 7, 33, 28, 0, 50, 34, 27, 47, 38, 20, 26, 11, 17, 38, 33, 12, 36, 48, 35, 10, 46, 9, 45, 14, 40, 39, 50, 23, 45, 25, 45, 18, 9, 21, 36, 14, 28, 1, 37, 26, 42, 24, 11, 12, 45, 29, 28, 10, 14, 1, 17, 48, 49, 31, 43, 29, 27, 2, 35, 10, 20, 39, 9, 47, 18, 5, 36, 21, 12, 4, 13, 0, 46, 15, 12, 11, 8]
[11, 23, 10, 21, 5, 44, 44, 42, 27, 19, 39, 48, 16, 16, 0, 46, 40, 8, 32, 29, 38, 45, 36, 34, 25, 34, 10, 46, 17, 28, 17, 39, 13, 29, 14, 32, 16, 15, 27, 20, 44, 16, 24, 7, 42, 22, 16, 49, 50, 0, 16, 14, 46, 0, 44, 40, 5, 10, 39, 20, 36, 47, 31, 5, 10, 11, 30, 16, 3, 2, 27, 35, 44, 22, 24, 35, 13, 12, 31, 30, 6, 35, 44, 14, 3, 10, 49, 10, 34, 9, 40, 24, 26, 30, 37, 21, 24, 18, 43, 13, 48, 26, 27, 47, 31, 13, 16, 25, 25, 42, 34, 47, 48, 7, 31, 11, 33, 23, 32, 15, 35, 3]
[35, 34, 1, 27, 24, 27, 0, 42, 3, 14, 3, 41, 33, 21, 9, 45, 45, 39, 46, 47, 36, 9, 34, 42, 38, 17, 1, 4, 37, 1, 17, 21, 4, 45, 3, 46, 4, 21, 10, 19, 35, 34, 40, 41, 6, 18, 31, 6, 34, 16, 0, 20, 50, 33, 22, 13, 11, 24, 42, 12, 16, 13, 18, 30, 50, 13, 17, 25, 24, 19, 34, 42, 23, 30, 16, 2, 34, 10, 8, 25, 43, 50, 9, 9, 48, 7, 44, 49, 37, 38, 12, 20, 26, 2, 29, 41, 47, 43, 42, 19, 19, 5, 38, 1, 1, 29, 14, 21, 6, 4, 46, 28, 26, 3, 20, 24, 23, 8, 22, 3, 35, 2]
[20, 13, 29, 30, 38, 40, 45, 2, 27, 3, 16, 22, 13, 2, 26, 33, 29, 22, 33, 29, 28, 18, 34, 33, 8, 24, 2, 39, 25, 43, 8, 17, 46, 10, 33, 20, 19, 46, 10, 41, 8, 7, 14, 41, 37, 36, 1, 40, 27, 14, 20, 0, 18, 43, 30, 45, 39, 22, 22, 21, 34, 46, 46, 29, 35, 7, 19, 16, 37, 18, 28, 17, 38, 36, 41, 39, 41, 18, 27, 49, 48, 20, 36, 12, 44, 44, 39, 8, 20, 23, 45, 50, 34, 27, 16, 36, 5, 2, 33, 24, 24, 4, 19, 0, 6, 15, 2, 3, 49, 48, 26, 19, 36, 40, 24, 31, 31, 21, 21, 6, 8, 38]
[3, 41, 21, 14, 37, 5, 28, 16, 31, 22, 34, 6, 33, 36, 11, 38, 30, 31, 33, 22, 3, 4, 50, 9, 32, 46, 1, 0, 3, 11, 7, 29, 14, 48, 32, 38, 22, 40, 4, 11, 41, 1, 46, 38, 21, 3, 0, 14, 47, 46, 50, 18, 0, 18, 9, 23, 23, 33, 43, 33, 29, 47, 32, 29, 11, 20, 17, 21, 17, 43, 3, 39, 15, 17, 27, 45, 37, 35, 23, 43, 4, 25, 13, 26, 17, 39, 37, 8, 20, 30, 2, 4, 31, 4, 13, 17, 21, 2, 20, 11, 44, 13, 41, 22, 39, 5, 36, 6, 27, 7, 3, 50, 24, 1, 14, 1, 34, 32, 49, 32, 41, 40]
[37, 40, 44, 33, 12, 17, 15, 3, 49, 19, 42, 3, 16, 17, 10, 7, 48, 49, 45, 27, 38, 22, 33, 36, 10, 21, 4, 48, 25, 41, 34, 8, 10, 17, 34, 36, 30, 37, 30, 19, 17, 21, 38, 49, 30, 1, 7, 0, 38, 0, 33, 43, 18, 0, 38, 34, 37, 48, 8, 0, 21, 37, 30, 24, 46, 25, 4, 10, 18, 43, 17, 18, 32, 30, 44, 1, 26, 37, 38, 31, 3, 50, 26, 37, 24, 0, 31, 38, 37, 45, 9, 30, 46, 4, 11, 41, 44, 5, 13, 20, 10, 6, 14, 36, 12, 42, 33, 36, 17, 9, 35, 15, 31, 13, 32, 10, 19, 36, 21, 17, 28, 12]
[18, 48, 14, 12, 45, 19, 48, 7, 38, 6, 3, 30, 49, 41, 17, 45, 18, 20, 21, 39, 20, 34, 21, 40, 11, 2, 31, 4, 43, 26, 39, 47, 28, 19, 12, 31, 4, 8, 49, 45, 47, 40, 33, 16, 14, 0, 32, 33, 20, 44, 22, 30, 9, 38, 0, 38, 45, 46, 21, 4, 33, 26, 47, 41, 45, 39, 16, 30, 0, 2, 23, 5, 16, 40, 34, 17, 33, 38, 21, 16, 24, 21, 35, 14, 10, 30, 17, 4, 39, 5, 40, 7, 1, 14, 0, 39, 37, 15, 4, 17, 38, 49, 9, 21, 25, 28, 33, 9, 7, 44, 38, 36, 8, 49, 41, 39, 19, 35, 8, 48, 25, 33]
[25, 13, 43, 26, 43, 42, 2, 34, 35, 12, 26, 18, 33, 30, 37, 11, 0, 31, 45, 17, 33, 35, 29, 42, 37, 46, 0, 29, 6, 44, 23, 24, 20, 39, 7, 10, 40, 27, 40, 29, 10, 21, 43, 20, 0, 36, 17, 5, 26, 40, 13, 45, 23, 34, 38, 0, 27, 1, 46, 49, 41, 26, 31, 36, 7, 7, 3, 47, 8, 46, 21, 37, 40, 28, 49, 28, 25, 30, 9, 48, 44, 0, 42, 4, 38, 33, 31, 21, 34, 9, 8, 18, 40, 38, 21, 27, 10, 5, 26, 38, 29, 44, 28, 8, 18, 29, 0, 37, 48, 49, 22, 31, 42, 9, 42, 29, 28, 25, 46, 16, 6, 17]
[17, 22, 14, 33, 6, 5, 11, 7, 39, 2, 5, 41, 1, 12, 5, 18, 36, 8, 24, 24, 3, 20, 22, 23, 27, 31, 41, 9, 39, 10, 18, 34, 31, 20, 48, 29, 2, 9, 32, 47, 42, 10, 35, 21, 0, 35, 3, 43, 11, 5, 11, 39, 23, 37, 45, 27, 0, 24, 32, 39, 43, 22, 11, 32, 9, 7, 14, 23, 44, 16, 34, 0, 24, 42, 15, 47, 30, 7, 40, 24, 5, 3, 5, 18, 33, 41, 45, 41, 13, 20, 26, 31, 36, 46, 33, 9, 20, 17, 35, 33, 43, 27, 29, 32, 1, 28, 48, 37, 42, 49, 29, 45, 36, 48, 10, 7, 7, 20, 21, 0, 4, 9]
[23, 1, 44, 5, 29, 37, 26, 23, 1, 40, 1, 32, 37, 26, 4, 43, 16, 30, 25, 14, 29, 21, 16, 10, 24, 9, 10, 39, 21, 5, 49, 18, 41, 1, 44, 8, 34, 49, 15, 37, 34, 26, 23, 3, 49, 16, 31, 21, 17, 10, 24, 22, 33, 48, 46, 1, 24, 0, 33, 12, 15, 39, 43, 37, 8, 32, 48, 5, 39, 46, 25, 25, 38, 9, 26, 23, 27, 20, 29, 16, 11, 15, 30, 42, 40, 30, 23, 22, 48, 50, 40, 26, 32, 3, 25, 3, 14, 9, 26, 42, 6, 30, 33, 21, 0, 49, 19, 31, 38, 13, 50, 33, 42, 40, 7, 45, 3, 39, 38, 29, 24, 44]
[28, 21, 30, 45, 41, 31, 39, 39, 28, 17, 49, 12, 3, 40, 34, 10, 19, 45, 5, 36, 25, 23, 9, 23, 30, 43, 30, 2, 44, 40, 6, 8, 4, 4, 41, 44, 12, 12, 19, 44, 46, 50, 4, 43, 38, 12, 39, 47, 38, 39, 42, 22, 43, 8, 21, 46, 32, 33, 0, 26, 50, 43, 22, 28, 34, 37, 1, 45, 1, 10, 11, 38, 44, 7, 44, 25, 32, 4, 9, 7, 27, 31, 36, 14, 13, 0, 3, 21, 13, 13, 9, 44, 10, 17, 45, 11, 43, 40, 6, 36, 35, 50, 11, 44, 22, 50, 1, 41, 8, 22, 42, 2, 27, 45, 27, 1, 4, 39, 48, 31, 10, 3]
[17, 29, 9, 40, 36, 20, 46, 6, 32, 5, 38, 5, 30, 47, 28, 25, 31, 17, 3, 50, 32, 23, 39, 49, 39, 11, 40, 4, 15, 32, 50, 34, 17, 45, 15, 10, 4, 38, 24, 34, 8, 15, 27, 28, 23, 42, 24, 25, 33, 20, 12, 21, 33, 0, 4, 49, 39, 12, 26, 0, 42, 46, 50, 39, 37, 42, 47, 48, 14, 46, 22, 44, 2, 22, 24, 4, 19, 18, 13, 43, 18, 41, 18, 37, 41, 1, 40, 50, 2, 2, 32, 30, 23, 23, 20, 27, 1, 21, 33, 24, 4, 50, 47, 3, 1, 45, 43, 1, 8, 46, 13, 22, 23, 16, 50, 18, 25, 41, 11, 45, 35, 31]
[44, 36, 1, 35, 4, 6, 12, 48, 41, 48, 8, 43, 40, 16, 47, 38, 22, 22, 3, 44, 32, 17, 19, 14, 50, 18, 13, 13, 30, 46, 35, 27, 18, 45, 29, 32, 33, 9, 47, 11, 13, 50, 29, 26, 50, 21, 45, 10, 12, 36, 16, 34, 29, 21, 33, 41, 43, 15, 50, 42, 0, 5, 8, 31, 23, 1, 48, 8, 3, 16, 45, 43, 14, 40, 34, 18, 0, 24, 31, 38, 43, 7, 0, 4, 34, 28, 25, 26, 22, 22, 35, 10, 48, 48, 13, 36, 48, 14, 17, 5, 22, 35, 14, 14, 20, 30, 42, 35, 20, 15, 15, 7, 0, 12, 12, 2, 14, 11, 34, 45, 35, 21]
[9, 8, 16, 9, 4, 17, 14, 7, 5, 28, 49, 5, 30, 23, 40, 30, 13, 28, 48, 3, 16, 34, 29, 28, 27, 23, 31, 41, 39, 31, 24, 19, 36, 7, 19, 49, 18, 0, 0, 21, 15, 21, 10, 40, 48, 3, 21, 18, 36, 47, 13, 46, 47, 37, 26, 26, 22, 39, 43, 46, 5, 0, 29, 4, 33, 25, 26, 9, 10, 41, 11, 18, 28, 20, 47, 33, 26, 36, 36, 4, 21, 14, 43, 28, 31, 10, 47, 30, 44, 49, 27, 29, 2, 44, 7, 25, 8, 22, 4, 48, 18, 12, 44, 30, 12, 11, 7, 40, 30, 3, 25, 33, 42, 24, 0, 47, 46, 6, 17, 10, 13, 34]
[1, 46, 0, 3, 16, 40, 47, 24, 32, 50, 38, 50, 0, 0, 3, 6, 32, 38, 35, 14, 40, 27, 48, 49, 38, 10, 49, 6, 9, 47, 42, 38, 14, 43, 7, 25, 17, 49, 28, 44, 18, 25, 8, 18, 49, 50, 0, 5, 48, 31, 18, 46, 32, 30, 47, 31, 11, 43, 22, 50, 8, 29, 0, 29, 29, 22, 32, 25, 18, 26, 12, 4, 42, 21, 29, 29, 50, 40, 36, 14, 19, 34, 15, 47, 30, 49, 4, 38, 38, 47, 17, 14, 20, 38, 27, 34, 14, 46, 29, 29, 50, 38, 0, 20, 0, 15, 24, 22, 15, 34, 40, 14, 28, 11, 16, 28, 22, 4, 47, 46, 18, 31]
[11, 50, 27, 34, 14, 11, 10, 34, 22, 33, 28, 46, 19, 36, 27, 17, 44, 20, 1, 11, 17, 12, 9, 18, 31, 29, 29, 27, 49, 26, 0, 33, 10, 36, 23, 15, 31, 3, 43, 12, 9, 17, 39, 48, 4, 49, 32, 15, 35, 5, 30, 29, 29, 24, 41, 36, 32, 37, 28, 39, 31, 4, 29, 0, 25, 9, 22, 39, 10, 49, 5, 13, 1, 46, 4, 8, 29, 14, 21, 15, 19, 39, 22, 49, 5, 36, 1, 15, 19, 2, 19, 2, 2, 21, 11, 43, 25, 1, 22, 36, 22, 12, 2, 33, 34, 1, 27, 13, 32, 13, 18, 39, 23, 5, 8, 25, 9, 11, 29, 4, 45, 1]
[11, 28, 27, 50, 50, 5, 20, 28, 7, 19, 28, 48, 8, 36, 34, 5, 11, 26, 46, 2, 46, 22, 35, 17, 31, 32, 14, 26, 9, 37, 15, 1, 25, 26, 34, 13, 6, 33, 38, 5, 11, 39, 10, 19, 27, 0, 13, 22, 10, 10, 50, 35, 11, 46, 45, 7, 9, 8, 34, 37, 23, 33, 29, 25, 0, 48, 21, 41, 39, 36, 15, 6, 13, 11, 47, 37, 21, 11, 39, 21, 4, 11, 50, 19, 10, 19, 48, 8, 22, 25, 44, 28, 23, 45, 32, 38, 12, 47, 46, 26, 12, 46, 23, 14, 11, 3, 5, 10, 29, 29, 38, 22, 2, 34, 5, 18, 38, 42, 10, 3, 33, 29]
[50, 4, 42, 39, 46, 50, 31, 19, 29, 21, 20, 10, 49, 36, 38, 16, 11, 50, 4, 25, 48, 12, 26, 13, 30, 37, 39, 39, 21, 36, 26, 1, 33, 26, 23, 15, 49, 38, 14, 32, 5, 21, 12, 36, 22, 28, 1, 42, 46, 11, 13, 7, 20, 25, 39, 7, 7, 32, 37, 42, 1, 25, 22, 9, 48, 0, 1, 12, 22, 1, 36, 30, 42, 22, 43, 40, 10, 24, 40, 27, 13, 34, 6, 7, 20, 1, 30, 26, 45, 27, 35, 4, 19, 38, 50, 30, 14, 37, 33, 3, 22, 23, 22, 46, 15, 34, 3, 37, 11, 49, 20, 45, 47, 21, 38, 20, 45, 7, 13, 46, 46, 22]
[33, 40, 15, 3, 19, 38, 34, 0, 16, 11, 18, 34, 7, 37, 39, 39, 17, 27, 34, 17, 12, 14, 48, 13, 37, 45, 46, 29, 29, 22, 0, 46, 40, 22, 32, 28, 6, 35, 35, 25, 13, 46, 1, 27, 16, 8, 8, 12, 9, 30, 17, 19, 17, 4, 16, 3, 14, 48, 1, 47, 48, 26, 32, 22, 21, 1, 0, 11, 8, 47, 31, 39, 17, 2, 0, 28, 2, 35, 42, 50, 31, 12, 13, 12, 14, 43, 30, 37, 11, 33, 25, 18, 13, 28, 11, 43, 28, 32, 43, 4, 44, 46, 37, 30, 10, 22, 13, 47, 17, 13, 31, 6, 21, 28, 13, 12, 43, 41, 30, 22, 45, 24]
[18, 2, 15, 25, 48, 42, 44, 28, 9, 28, 46, 5, 20, 24, 38, 39, 16, 31, 9, 17, 45, 40, 41, 24, 7, 49, 4, 14, 43, 24, 16, 3, 35, 4, 35, 39, 48, 22, 12, 49, 0, 12, 13, 3, 50, 29, 39, 5, 45, 16, 25, 16, 21, 10, 30, 47, 23, 5, 45, 48, 8, 9, 25, 39, 41, 12, 11, 0, 39, 50, 26, 25, 44, 22, 32, 3, 0, 30, 2, 16, 31, 20, 22, 26, 7, 0, 8, 47, 18, 48, 32, 17, 6, 37, 2, 43, 10, 0, 22, 19, 19, 28, 6, 0, 42, 1, 4, 19, 0, 3, 2, 45, 34, 31, 25, 23, 9, 26, 25, 25, 16, 18]
[22, 34, 9, 25, 13, 18, 48, 48, 49, 45, 25, 5, 25, 2, 26, 37, 31, 25, 40, 29, 28, 24, 8, 20, 38, 13, 42, 30, 30, 41, 32, 7, 40, 4, 47, 10, 9, 31, 28, 29, 31, 33, 36, 37, 31, 15, 39, 2, 14, 3, 24, 37, 17, 18, 0, 8, 44, 39, 1, 14, 3, 10, 18, 10, 39, 22, 8, 39, 0, 49, 47, 11, 36, 14, 30, 26, 20, 7, 25, 29, 23, 41, 0, 32, 38, 23, 10, 1, 29, 30, 11, 24, 23, 3, 46, 12, 18, 34, 25, 10, 8, 24, 12, 32, 41, 7, 18, 12, 8, 0, 27, 39, 28, 40, 22, 20, 0, 0, 19, 35, 4, 37]
[35, 17, 10, 3, 25, 24, 1, 20, 48, 14, 17, 26, 23, 2, 25, 42, 5, 10, 42, 33, 9, 48, 50, 25, 20, 11, 47, 5, 27, 38, 20, 45, 18, 35, 45, 1, 36, 42, 21, 20, 13, 25, 34, 18, 13, 33, 17, 33, 40, 2, 19, 18, 43, 43, 2, 46, 16, 46, 10, 46, 16, 41, 26, 49, 36, 1, 47, 50, 49, 0, 37, 40, 12, 26, 26, 18, 22, 6, 36, 6, 27, 21, 15, 43, 18, 10, 41, 43, 4, 32, 16, 43, 0, 27, 21, 47, 5, 8, 24, 29, 26, 4, 49, 41, 7, 15, 16, 24, 30, 37, 13, 23, 35, 20, 22, 4, 44, 36, 33, 33, 1, 17]
[33, 11, 7, 27, 14, 41, 3, 18, 33, 23, 6, 32, 30, 5, 21, 37, 4, 12, 46, 0, 31, 19, 48, 29, 23, 21, 32, 24, 36, 17, 27, 36, 50, 13, 43, 11, 30, 4, 26, 10, 42, 50, 15, 5, 6, 31, 5, 37, 39, 27, 34, 28, 3, 17, 23, 21, 34, 25, 11, 22, 45, 11, 12, 5, 15, 36, 31, 26, 47, 37, 0, 12, 12, 35, 11, 41, 17, 32, 25, 8, 19, 42, 8, 6, 23, 0, 15, 2, 30, 43, 47, 49, 42, 40, 8, 8, 17, 26, 46, 46, 8, 35, 47, 50, 49, 17, 5, 24, 34, 8, 50, 16, 25, 13, 14, 23, 17, 46, 41, 32, 31, 37]
[42, 4, 26, 35, 20, 50, 43, 11, 5, 32, 1, 31, 17, 1, 32, 27, 20, 35, 4, 7, 29, 13, 41, 20, 49, 12, 0, 25, 26, 35, 5, 35, 9, 17, 40, 49, 5, 36, 28, 39, 27, 39, 35, 24, 29, 41, 38, 26, 50, 35, 42, 17, 39, 18, 5, 37, 0, 25, 38, 44, 43, 18, 4, 13, 6, 30, 39, 25, 11, 40, 12, 0, 32, 33, 35, 40, 24, 42, 49, 26, 38, 48, 44, 43, 3, 42, 1, 17, 0, 25, 26, 40, 20, 37, 8, 18, 29, 49, 2, 33, 40, 2, 50, 25, 1, 4, 3, 24, 37, 11, 1, 12, 20, 9, 50, 23, 22, 26, 9, 21, 44, 2]
[48, 22, 44, 39, 13, 24, 12, 38, 23, 40, 1, 1, 24, 34, 28, 46, 10, 22, 49, 4, 48, 28, 31, 35, 4, 26, 45, 42, 26, 22, 45, 22, 48, 28, 10, 25, 12, 36, 6, 3, 2, 17, 33, 48, 28, 50, 16, 11, 23, 44, 23, 38, 15, 32, 16, 40, 24, 38, 44, 2, 14, 28, 42, 1, 13, 42, 17, 44, 36, 12, 12, 32, 0, 43, 30, 49, 49, 41, 41, 7, 11, 24, 0, 5, 47, 36, 38, 21, 2, 37, 36, 50, 10, 23, 9, 47, 6, 21, 4, 25, 3, 34, 4, 13, 6, 26, 2, 0, 34, 40, 49, 33, 25, 42, 38, 1, 19, 33, 3, 7, 47, 15]
[7, 13, 35, 46, 1, 2, 32, 22, 31, 48, 30, 21, 44, 5, 39, 39, 35, 17, 26, 7, 3, 28, 6, 45, 6, 48, 44, 36, 21, 35, 14, 2, 37, 16, 4, 29, 26, 19, 37, 0, 44, 18, 7, 1, 18, 12, 50, 3, 45, 22, 30, 36, 17, 30, 40, 28, 42, 9, 7, 22, 40, 20, 21, 46, 11, 22, 2, 22, 14, 26, 35, 33, 43, 0, 28, 8, 16, 24, 0, 5, 14, 46, 20, 31, 6, 25, 28, 40, 20, 29, 24, 20, 42, 28, 42, 9, 7, 37, 17, 49, 30, 19, 22, 33, 1, 10, 16, 13, 26, 5, 23, 20, 4, 39, 29, 41, 17, 7, 17, 3, 10, 44]
[10, 2, 38, 5, 15, 14, 3, 24, 32, 16, 1, 20, 8, 50, 50, 0, 5, 15, 16, 19, 50, 19, 50, 23, 31, 4, 33, 4, 1, 48, 46, 14, 47, 26, 24, 2, 26, 12, 25, 15, 24, 32, 32, 31, 27, 45, 7, 35, 25, 24, 16, 41, 27, 44, 34, 49, 15, 26, 44, 24, 34, 47, 29, 4, 47, 43, 0, 32, 30, 26, 11, 35, 30, 28, 0, 49, 7, 41, 30, 46, 46, 15, 34, 15, 44, 11, 20, 11, 17, 13, 50, 8, 49, 44, 48, 30, 33, 36, 5, 47, 23, 41, 17, 12, 10, 17, 18, 33, 20, 46, 28, 16, 12, 2, 15, 12, 22, 41, 31, 2, 29, 38]
[48, 39, 17, 14, 5, 30, 29, 31, 2, 27, 32, 5, 10, 20, 47, 33, 12, 50, 49, 8, 28, 26, 11, 26, 36, 35, 36, 0, 12, 46, 48, 14, 32, 46, 7, 8, 27, 16, 49, 16, 43, 45, 36, 17, 7, 39, 44, 0, 45, 35, 2, 39, 45, 1, 17, 28, 47, 23, 25, 4, 18, 33, 29, 8, 37, 40, 28, 3, 26, 18, 41, 40, 49, 8, 49, 0, 48, 35, 10, 35, 8, 36, 47, 15, 42, 36, 10, 40, 11, 44, 31, 33, 16, 44, 47, 34, 18, 25, 31, 12, 6, 37, 2, 33, 8, 33, 0, 36, 27, 34, 45, 4, 43, 47, 28, 29, 41, 34, 32, 46, 4, 31]
