N1,N2,...,Nx
[8, 31, 14, 22, 39, 1, 24, 27, 2, 29, 10, 41, 27, 29, 49, 16, 32, 10, 27, 46, 26, 23, 11, 50, 13, 43, 18, 49, 31, 20, 11, 22, 36, 20, 33, 21, 6, 16, 33, 5, 40, 36, 29, 8, 28, 14, 29, 15, 10, 11, 48, 11, 0, 43, 27, 9, 10, 41, 34, 23, 36, 39, 14, 23, 2, 48, 38, 44, 37, 39, 1, 32, 47, 49, 15, 36, 5, 29, 12, 36, 1, 41, 17, 18, 36, 16, 13, 24]
[8, 48, 48, 11, 18, 30, 14, 20, 31, 25, 5, 38, 18, 28, 26, 22, 7, 28, 6, 9, 40, 31, 24, 6, 23, 40, 33, 29, 26, 34, 23, 12, 48, 14, 30, 17, 22, 38, 8, 3, 48, 18, 43, 3, 38, 33, 27, 47, 45, 38, 47, 17, 43, 0, 42, 23, 16, 16, 5, 32, 6, 30, 6, 46, 39, 38, 49, 39, 28, 33, 36, 33, 7, 43, 8, 8, 18, 23, 42, 37, 26, 35, 4, 22, 43, 37, 43, 7]
[29, 15, 31, 16, 27, 35, 9, 17, 28, 6, 40, 31, 26, 42, 32, 33, 5, 50, 50, 4, 47, 38, 33, 30, 11, 34, 39, 36, 4, 17, 15, 10, 29, 50, 23, 24, 31, 9, 41, 32, 9, 21, 37, 45, 6, 5, 0, 14, 6, 11, 36, 36, 27, 42, 0, 45, 0, 41, 42, 13, 10, 50, 47, 18, 45, 39, 47, 10, 2, 15, 19, 10, 28, 4, 46, 17, 23, 47, 41, 16, 6, 50, 48, 6, 10, 29, 25, 10]
[50, 35, 9, 21, 15, 2, 43, 35, 11, 50, 15, 2, 30, 16, 44, 1, 3, 6, 46, 18, 10, 5, 11, 30, 29, 37, 25, 11, 21, 35, 33, 0, 9, 3, 45, 9, 49, 23, 49, 13, 5, 38, 6, 8, 27, 28, 40, 17, 15, 24, 16, 47, 9, 23, 45, 0, 19, 44, 8, 15, 27, 16, 0, 28, 24, 9, 6, 43, 15, 46, 11, 37, 31, 35, 45, 26, 3, 41, 5, 20, 44, 38, 27, 6, 18, 33, 11, 14]
[50, 0, 10, 22, 12, 8, 33, 13, 24, 47, 15, 16, 30, 21, 34, 41, 19, 44, 8, 20, 17, 33, 12, 30, 27, 49, 46, 4, 44, 9, 34, 26, 46, 7, 35, 32, 36, 8, 10, 1, 15, 27, 28, 39, 16, 25, 16, 26, 5, 39, 20, 12, 10, 16, 0, 19, 0, 14, 26, 19, 9, 49, 17, 21, 41, 26, 22, 2, 46, 49, 35, 4, 33, 32, 36, 50, 28, 42, 37, 25, 33, 5, 25, 3, 42, 4, 30, 5]
[45, 12, 26, 41, 2, 16, 47, 18, 19, 40, 45, 31, 34, 0, 29, 15, 15, 8, 32, 35, 13, 45, 9, 5, 37, 48, 11, 11, 29, 12, 10, 1, 42, 8, 10, 5, 35, 40, 38, 31, 16, 28, 14, 38, 29, 24, 47, 47, 25, 43, 44, 49, 41, 16, 41, 44, 14, 0, 40, 50, 6, 35, 26, 13, 47, 21, 0, 36, 20, 45, 29, 36, 48, 22, 30, 2, 35, 1, 25, 20, 33, 47, 20, 35, 21, 38, 30, 36]
[15, 45, 47, 41, 7, 33, 33, 48, 8, 14, 35, 3, 1, 19, 31, 49, 6, 3, 6, 48, 20, 2, 19, 7, 16, 32, 30, 14, 24, 4, 3, 37, 18, 26, 24, 47, 4, 16, 40, 17, 38, 16, 11, 20, 26, 11, 15, 49, 5, 26, 2, 31, 34, 5, 42, 8, 26, 40, 0, 6, 31, 21, 27, 27, 35, 15, 27, 9, 2, 24, 17, 23, 19, 34, 1, 14, 45, 38, 22, 43, 20, 29, 3, 39, 37, 0, 38, 31]
[36, 44, 29, 14, 37, 38, 37, 45, 33, 10, 12, 29, 24, 6, 10, 36, 19, 8, 32, 45, 13, 17, 17, 5, 16, 46, 26, 17, 17, 33, 16, 4, 6, 19, 47, 43, 6, 6, 41, 18, 20, 32, 5, 30, 2, 46, 41, 6, 28, 38, 38, 24, 23, 32, 13, 15, 19, 50, 6, 0, 14, 13, 26, 33, 35, 34, 24, 41, 7, 1, 43, 1, 22, 7, 43, 20, 21, 0, 1, 50, 37, 30, 8, 18, 50, 35, 8, 38]
[4, 6, 40, 43, 10, 31, 13, 30, 21, 30, 32, 44, 32, 19, 49, 39, 5, 0, 30, 35, 21, 19, 37, 41, 6, 26, 16, 5, 15, 43, 13, 8, 10, 5, 13, 13, 16, 23, 28, 6, 42, 35, 25, 28, 0, 18, 7, 2, 16, 50, 33, 26, 36, 6, 10, 27, 9, 6, 31, 14, 0, 4, 37, 3, 34, 44, 45, 20, 1, 8, 21, 40, 28, 38, 48, 47, 28, 27, 48, 34, 6, 43, 26, 20, 41, 20, 36, 3]
[26, 13, 32, 43, 19, 21, 22, 42, 18, 7, 25, 13, 21, 34, 49, 15, 11, 16, 7, 34, 46, 19, 22, 8, 33, 38, 27, 40, 34, 7, 18, 8, 47, 47, 27, 9, 14, 16, 15, 30, 15, 23, 16, 31, 12, 49, 14, 42, 46, 8, 34, 32, 39, 30, 50, 16, 49, 35, 21, 13, 4, 0, 1, 48, 46, 42, 6, 30, 26, 18, 36, 40, 25, 43, 47, 36, 33, 1, 40, 2, 42, 0, 20, 41, 25, 46, 5, 42]
[31, 16, 41, 14, 19, 24, 50, 42, 27, 40, 46, 17, 9, 32, 45, 8, 45, 50, 15, 8, 34, 27, 14, 5, 21, 9, 20, 16, 16, 37, 4, 13, 0, 35, 46, 2, 41, 15, 13, 39, 23, 38, 6, 8, 35, 18, 5, 12, 32, 36, 10, 12, 14, 6, 47, 0, 17, 26, 27, 26, 37, 1, 0, 12, 5, 38, 4, 33, 29, 7, 34, 10, 39, 27, 12, 14, 26, 2, 5, 49, 29, 3, 26, 26, 31, 30, 42, 1]
[36, 13, 42, 11, 46, 39, 8, 2, 44, 47, 43, 31, 11, 15, 31, 35, 34, 21, 16, 37, 31, 41, 36, 48, 44, 29, 37, 10, 50, 30, 49, 10, 35, 16, 4, 26, 23, 34, 41, 40, 22, 5, 4, 2, 23, 47, 31, 0, 25, 25, 10, 47, 23, 46, 18, 28, 21, 13, 27, 33, 3, 48, 12, 0, 6, 39, 24, 13, 23, 25, 34, 44, 42, 24, 46, 9, 12, 28, 6, 22, 34, 9, 32, 29, 2, 26, 19, 45]
[17, 2, 0, 0, 11, 0, 25, 7, 18, 46, 34, 17, 27, 50, 35, 50, 48, 16, 16, 30, 37, 11, 47, 17, 46, 33, 32, 1, 21, 40, 26, 3, 21, 49, 40, 11, 6, 3, 11, 37, 41, 12, 24, 22, 3, 48, 40, 21, 16, 3, 1, 13, 2, 39, 45, 24, 41, 47, 35, 35, 34, 46, 5, 6, 0, 21, 22, 1, 35, 47, 34, 18, 15, 26, 30, 26, 18, 44, 1, 37, 19, 20, 41, 24, 22, 26, 36, 24]
[47, 41, 9, 40, 1, 4, 37, 29, 50, 24, 37, 14, 14, 16, 3, 3, 6, 28, 5, 22, 47, 50, 12, 46, 16, 29, 40, 15, 23, 46, 18, 40, 19, 14, 16, 30, 30, 33, 17, 27, 29, 26, 36, 26, 23, 36, 2, 10, 29, 39, 39, 39, 48, 38, 39, 9, 26, 21, 15, 34, 44, 42, 38, 39, 21, 0, 37, 48, 8, 6, 44, 6, 46, 9, 18, 38, 33, 3, 34, 35, 43, 19, 17, 33, 38, 15, 50, 22]
[38, 19, 28, 39, 4, 36, 11, 47, 31, 6, 43, 14, 23, 38, 33, 25, 36, 48, 4, 4, 12, 48, 17, 1, 6, 19, 29, 26, 13, 40, 29, 40, 34, 30, 21, 49, 20, 20, 16, 49, 27, 35, 0, 13, 40, 50, 2, 3, 33, 6, 34, 5, 38, 49, 47, 6, 22, 0, 27, 24, 45, 6, 4, 24, 22, 37, 0, 25, 23, 25, 30, 1, 29, 7, 25, 33, 10, 37, 3, 17, 12, 21, 30, 2, 38, 46, 44, 43]
[48, 8, 38, 4, 0, 7, 35, 9, 16, 30, 33, 20, 10, 34, 49, 4, 14, 3, 2, 21, 19, 21, 10, 43, 5, 24, 13, 7, 43, 49, 47, 22, 33, 30, 23, 4, 30, 35, 17, 40, 50, 25, 21, 21, 44, 2, 11, 23, 30, 9, 29, 36, 44, 39, 10, 43, 2, 36, 9, 41, 20, 30, 33, 13, 1, 48, 25, 0, 48, 34, 24, 11, 14, 23, 13, 37, 29, 14, 42, 30, 46, 5, 33, 36, 24, 22, 30, 30]
[18, 13, 4, 14, 46, 40, 35, 50, 4, 12, 7, 48, 16, 30, 24, 11, 10, 6, 22, 49, 0, 44, 28, 1, 22, 42, 34, 36, 7, 11, 40, 31, 37, 33, 25, 22, 28, 45, 12, 7, 20, 32, 3, 42, 15, 13, 27, 5, 49, 14, 8, 5, 37, 28, 2, 15, 46, 20, 2, 7, 1, 26, 29, 23, 35, 8, 23, 48, 0, 50, 8, 45, 7, 7, 41, 17, 5, 40, 11, 19, 42, 4, 31, 8, 39, 12, 3, 0]
[12, 26, 12, 49, 3, 45, 31, 38, 17, 22, 22, 2, 17, 14, 40, 39, 42, 8, 27, 14, 0, 20, 35, 2, 43, 3, 44, 10, 18, 48, 37, 11, 43, 22, 16, 15, 38, 16, 11, 27, 35, 38, 41, 32, 23, 32, 30, 8, 18, 49, 30, 30, 39, 33, 15, 46, 49, 45, 24, 1, 8, 18, 7, 25, 47, 6, 25, 34, 50, 0, 0, 18, 5, 43, 11, 26, 0, 45, 11, 4, 41, 1, 42, 49, 30, 21, 23, 49]
[6, 24, 46, 32, 43, 5, 6, 35, 24, 49, 8, 47, 41, 25, 10, 24, 22, 34, 27, 25, 47, 3, 13, 4, 18, 25, 1, 20, 20, 4, 1, 50, 41, 30, 17, 10, 4, 20, 38, 9, 11, 23, 10, 13, 31, 46, 21, 16, 5, 43, 9, 18, 1, 36, 19, 11, 35, 29, 17, 43, 21, 36, 34, 34, 34, 44, 30, 24, 8, 0, 0, 35, 49, 46, 40, 44, 26, 49, 27, 17, 34, 38, 19, 21, 11, 26, 43, 21]
[22, 35, 45, 27, 28, 32, 32, 13, 40, 49, 6, 49, 23, 38, 42, 7, 2, 14, 17, 49, 47, 45, 44, 13, 0, 29, 38, 36, 50, 33, 28, 35, 45, 37, 48, 19, 30, 33, 18, 50, 19, 1, 35, 11, 36, 12, 32, 17, 37, 20, 36, 31, 32, 33, 10, 37, 4, 36, 23, 1, 40, 40, 10, 44, 18, 6, 1, 11, 45, 18, 35, 0, 34, 29, 22, 26, 18, 6, 18, 49, 49, 48, 44, 33, 37, 34, 47, 39]
[32, 27, 16, 2, 46, 46, 49, 11, 39, 15, 45, 8, 12, 23, 14, 38, 41, 42, 1, 27, 37, 19, 9, 28, 26, 46, 0, 25, 33, 28, 49, 29, 44, 8, 4, 21, 0, 17, 32, 45, 20, 5, 5, 11, 41, 25, 30, 11, 45, 5, 10, 41, 47, 7, 28, 31, 33, 48, 19, 22, 28, 25, 39, 42, 15, 46, 29, 14, 7, 5, 49, 34, 0, 50, 39, 13, 25, 42, 12, 19, 37, 33, 50, 33, 11, 30, 11, 17]
[5, 35, 44, 25, 43, 30, 21, 15, 3, 17, 7, 6, 39, 26, 17, 2, 35, 40, 50, 15, 16, 40, 2, 13, 7, 10, 48, 20, 6, 47, 21, 48, 50, 34, 43, 5, 0, 18, 19, 15, 38, 0, 11, 10, 34, 22, 28, 23, 43, 33, 4, 29, 49, 43, 4, 35, 32, 22, 34, 7, 38, 43, 27, 24, 26, 9, 7, 23, 7, 43, 46, 29, 50, 0, 8, 46, 12, 33, 11, 47, 24, 48, 6, 8, 18, 35, 44, 34]
[34, 8, 3, 45, 22, 29, 17, 16, 30, 3, 37, 22, 47, 20, 14, 25, 30, 43, 24, 34, 10, 46, 9, 20, 36, 18, 49, 22, 29, 44, 5, 37, 8, 38, 22, 30, 21, 31, 42, 15, 13, 30, 34, 27, 32, 35, 18, 18, 23, 14, 10, 30, 15, 8, 46, 45, 36, 30, 1, 43, 48, 47, 12, 46, 30, 18, 25, 13, 41, 11, 40, 22, 39, 8, 0, 24, 39, 2, 25, 43, 34, 31, 45, 11, 8, 40, 44, 36]
[11, 41, 17, 0, 8, 45, 33, 18, 22, 16, 3, 44, 18, 36, 49, 28, 30, 18, 47, 43, 9, 41, 36, 45, 1, 12, 27, 20, 32, 50, 23, 38, 33, 6, 28, 1, 43, 10, 22, 21, 1, 27, 48, 17, 40, 30, 37, 35, 39, 22, 35, 43, 36, 8, 17, 26, 50, 2, 14, 20, 47, 36, 14, 9, 26, 38, 33, 37, 17, 26, 44, 26, 13, 46, 24, 0, 9, 19, 40, 35, 20, 23, 17, 7, 5, 23, 50, 47]
[33, 40, 28, 36, 7, 37, 14, 38, 48, 39, 1, 31, 0, 24, 47, 14, 3, 34, 22, 23, 23, 32, 15, 42, 28, 37, 37, 44, 1, 19, 46, 37, 36, 5, 29, 27, 47, 26, 42, 8, 34, 25, 35, 10, 48, 3, 47, 14, 25, 36, 37, 30, 5, 18, 23, 3, 28, 35, 45, 21, 28, 33, 26, 12, 18, 33, 10, 29, 5, 0, 26, 18, 25, 12, 39, 9, 0, 35, 28, 7, 40, 47, 15, 16, 26, 1, 28, 18]
[1, 28, 7, 47, 42, 40, 16, 37, 26, 36, 28, 50, 24, 41, 20, 46, 17, 12, 36, 45, 33, 26, 24, 34, 3, 22, 36, 4, 10, 12, 28, 14, 24, 5, 46, 17, 14, 5, 44, 18, 36, 22, 21, 26, 11, 49, 44, 8, 27, 16, 43, 0, 29, 23, 47, 41, 42, 1, 38, 0, 27, 1, 2, 28, 44, 3, 37, 14, 40, 45, 49, 6, 42, 33, 2, 19, 35, 0, 2, 19, 41, 15, 21, 4, 45, 26, 37, 30]
[33, 41, 21, 37, 41, 14, 24, 11, 13, 9, 20, 50, 47, 50, 46, 21, 26, 5, 19, 15, 34, 19, 29, 42, 17, 43, 2, 40, 37, 18, 18, 24, 39, 28, 33, 29, 50, 33, 10, 0, 12, 7, 21, 32, 44, 20, 36, 32, 8, 19, 11, 50, 12, 42, 41, 5, 37, 25, 22, 1, 48, 40, 5, 6, 1, 34, 3, 42, 11, 11, 27, 18, 12, 11, 25, 40, 28, 2, 0, 19, 39, 11, 0, 2, 22, 42, 12, 2]
[29, 13, 28, 4, 14, 4, 2, 11, 25, 41, 2, 24, 31, 7, 50, 37, 15, 33, 30, 8, 23, 19, 41, 4, 1, 16, 36, 40, 2, 14, 40, 26, 17, 26, 0, 6, 41, 14, 34, 49, 42, 11, 27, 2, 32, 1, 29, 3, 28, 44, 35, 48, 36, 37, 16, 20, 25, 20, 43, 50, 34, 2, 49, 22, 37, 35, 17, 30, 19, 4, 17, 49, 19, 47, 43, 35, 7, 19, 19, 0, 19, 37, 21, 12, 48, 23, 5, 18]
[21, 33, 29, 0, 35, 23, 30, 45, 40, 50, 30, 45, 27, 10, 2, 31, 24, 14, 43, 27, 47, 48, 27, 12, 21, 46, 49, 6, 19, 12, 11, 21, 31, 40, 1, 46, 21, 40, 45, 37, 21, 48, 2, 36, 26, 44, 15, 9, 15, 4, 13, 4, 1, 26, 6, 44, 33, 33, 20, 37, 6, 42, 29, 34, 19, 43, 12, 46, 42, 41, 34, 49, 37, 24, 34, 20, 40, 41, 39, 19, 0, 12, 34, 23, 38, 49, 1, 34]
[3, 32, 40, 36, 4, 2, 28, 50, 21, 15, 0, 39, 15, 23, 33, 26, 49, 0, 34, 26, 38, 29, 38, 24, 22, 9, 41, 23, 45, 37, 37, 28, 25, 0, 23, 32, 44, 40, 48, 39, 39, 21, 20, 45, 24, 4, 27, 34, 7, 35, 45, 7, 41, 35, 50, 38, 5, 47, 29, 30, 43, 0, 3, 9, 20, 19, 21, 5, 4, 1, 38, 48, 33, 48, 31, 23, 47, 15, 11, 37, 12, 0, 8, 50, 45, 28, 6, 23]
[5, 42, 11, 12, 46, 47, 2, 31, 26, 31, 41, 50, 50, 28, 21, 13, 31, 43, 24, 35, 26, 14, 14, 33, 2, 34, 37, 9, 26, 4, 49, 34, 14, 1, 8, 23, 39, 22, 16, 27, 17, 8, 11, 23, 0, 29, 6, 38, 32, 21, 46, 14, 17, 4, 48, 27, 25, 20, 3, 8, 26, 20, 26, 32, 41, 17, 30, 33, 31, 42, 19, 44, 50, 6, 45, 17, 15, 21, 0, 21, 34, 8, 0, 29, 17, 9, 17, 21]
[22, 4, 38, 33, 38, 35, 49, 8, 39, 21, 15, 40, 2, 15, 46, 17, 3, 38, 48, 47, 23, 43, 23, 3, 7, 48, 22, 32, 32, 13, 38, 7, 6, 27, 47, 21, 6, 10, 28, 2, 1, 31, 8, 17, 28, 1, 4, 25, 15, 0, 19, 26, 18, 22, 6, 6, 3, 35, 39, 18, 20, 41, 26, 29, 24, 33, 2, 36, 8, 49, 21, 33, 33, 8, 11, 7, 16, 4, 2, 12, 23, 50, 29, 0, 47, 13, 35, 2]
[31, 17, 17, 28, 27, 42, 39, 27, 39, 22, 21, 2, 4, 15, 42, 47, 42, 41, 33, 5, 29, 31, 45, 23, 22, 11, 5, 40, 34, 48, 46, 7, 2, 21, 6, 43, 37, 0, 28, 30, 45, 40, 39, 19, 9, 16, 18, 14, 15, 28, 30, 32, 36, 43, 10, 18, 42, 21, 37, 50, 41, 25, 31, 2, 22, 38, 38, 24, 39, 30, 11, 37, 11, 18, 8, 5, 26, 45, 22, 48, 38, 45, 17, 47, 0, 24, 13, 7]
[10, 33, 50, 41, 15, 18, 6, 27, 49, 13, 13, 27, 1, 32, 8, 34, 35, 22, 23, 28, 20, 43, 17, 10, 29, 11, 5, 10, 26, 4, 3, 14, 19, 21, 26, 16, 12, 41, 42, 32, 30, 16, 20, 45, 43, 26, 13, 25, 30, 10, 18, 22, 16, 37, 29, 33, 4, 38, 0, 35, 20, 46, 30, 26, 26, 15, 46, 22, 12, 21, 26, 34, 30, 35, 40, 23, 1, 26, 42, 23, 49, 28, 9, 13, 24, 0, 36, 3]
[15, 18, 2, 46, 17, 11, 15, 2, 23, 39, 6, 29, 13, 24, 22, 32, 6, 45, 35, 6, 5, 37, 4, 17, 50, 18, 40, 1, 11, 7, 36, 45, 41, 11, 26, 24, 8, 38, 6, 15, 32, 21, 20, 17, 12, 16, 22, 18, 47, 23, 30, 22, 13, 43, 25, 11, 30, 30, 38, 8, 36, 5, 42, 19, 36, 50, 44, 30, 3, 23, 43, 47, 11, 44, 44, 50, 28, 37, 12, 5, 1, 6, 17, 35, 13, 36, 0, 24]
[32, 1, 34, 35, 30, 30, 44, 40, 47, 28, 47, 38, 39, 16, 24, 38, 0, 6, 18, 40, 11, 11, 39, 14, 13, 49, 45, 37, 16, 17, 22, 22, 12, 13, 17, 9, 31, 2, 28, 47, 0, 6, 26, 2, 14, 38, 4, 18, 27, 12, 28, 19, 24, 7, 10, 14, 5, 36, 31, 38, 3, 42, 1, 45, 24, 22, 43, 30, 0, 49, 21, 39, 17, 34, 36, 47, 18, 30, 2, 18, 34, 23, 21, 2, 7, 3, 24, 0]
