N1,N2,...,Nx
[36, 3, 38, 14, 4, 10, 13, 29, 31, 8, 33, 16, 34, 45, 13, 25, 22, 10, 1, 45, 33, 48, 7, 29, 2, 21, 9, 43, 17, 26, 48, 47, 8, 26, 9, 47, 22, 0, 6, 21, 24, 48, 18, 45, 28, 9, 49, 16, 5, 50, 38, 33, 5, 31, 36, 18, 25, 3, 13, 6, 25, 38, 2, 15, 38, 9, 41, 2, 10, 38, 16, 12, 1, 44, 44, 23, 48, 25, 48, 44, 1, 24, 26, 50, 11, 18, 41, 17, 41, 28, 3, 43, 35, 28, 44, 33, 26, 40, 42, 35, 17, 15, 9, 9, 15, 21, 38, 48, 16, 14, 45, 12, 28, 32, 45, 39, 0, 32, 48, 41, 39, 40, 12, 38, 27]
[21, 24, 0, 41, 32, 33, 7, 25, 18, 17, 11, 12, 40, 37, 15, 43, 46, 5, 23, 11, 33, 13, 29, 40, 40, 9, 50, 33, 25, 44, 24, 3, 17, 5, 16, 20, 4, 6, 0, 18, 14, 50, 20, 5, 30, 9, 32, 19, 2, 0, 33, 32, 23, 41, 43, 1, 9, 27, 34, 12, 36, 32, 1, 3, 11, 31, 34, 19, 43, 28, 35, 18, 26, 8, 6, 22, 10, 15, 39, 37, 4, 39, 21, 34, 36, 27, 48, 32, 16, 20, 24, 44, 26, 45, 48, 33, 40, 16, 6, 18, 8, 50, 6, 1, 49, 9, 27, 13, 26, 35, 47, 28, 40, 28, 12, 42, 1, 17, 6, 5, 4, 2, 7, 42, 40]
[6, 28, 22, 44, 20, 3, 8, 15, 4, 25, 27, 13, 1, 1, 4, 23, 31, 33, 11, 1, 40, 50, 50, 49, 16, 20, 3, 26, 7, 23, 39, 32, 15, 24, 11, 17, 18, 21, 18, 0, 9, 14, 13, 24, 9, 20, 37, 46, 35, 36, 28, 15, 39, 49, 7, 35, 48, 21, 31, 43, 17, 3, 49, 21, 6, 6, 1, 24, 23, 10, 27, 49, 22, 21, 32, 27, 3, 35, 48, 34, 0, 34, 21, 26, 35, 5, 18, 7, 16, 2, 22, 21, 27, 47, 9, 32, 4, 25, 34, 2, 35, 3, 36, 0, 41, 17, 20, 13, 23, 44, 43, 14, 1, 26, 39, 37, 50, 40, 9, 0, 13, 16, 11, 46, 3]
[6, 0, 23, 29, 41, 32, 26, 22, 47, 28, 46, 21, 6, 41, 2, 9, 5, 30, 29, 35, 5, 23, 27, 1, 28, 2, 24, 35, 5, 11, 16, 34, 50, 24, 4, 17, 18, 24, 14, 9, 0, 47, 4, 5, 0, 24, 19, 20, 32, 18, 28, 16, 13, 1, 18, 1, 2, 31, 6, 47, 29, 10, 21, 25, 27, 9, 48, 30, 49, 47, 41, 50, 12, 14, 23, 41, 0, 37, 12, 28, 41, 32, 35, 43, 31, 5, 23, 35, 38, 16, 31, 26, 12, 9, 6, 25, 9, 22, 28, 43, 34, 23, 11, 10, 48, 33, 47, 48, 22, 36, 40, 46, 46, 36, 48, 11, 37, 47, 31, 46, 33, 7, 15, 24, 23]
[37, 49, 42, 25, 8, 37, 43, 26, 17, 28, 41, 2, 41, 17, 39, 49, 9, 31, 26, 36, 4, 27, 30, 14, 22, 3, 41, 11, 9, 22, 14, 30, 22, 29, 24, 46, 1, 48, 50, 14, 47, 0, 22, 0, 17, 27, 15, 11, 45, 26, 19, 40, 2, 16, 24, 43, 47, 46, 39, 8, 13, 4, 6, 49, 25, 5, 50, 37, 32, 47, 43, 35, 3, 36, 46, 27, 35, 4, 29, 47, 50, 29, 3, 32, 38, 3, 18, 30, 18, 36, 17, 43, 30, 17, 38, 36, 9, 28, 24, 15, 12, 23, 27, 43, 0, 40, 27, 16, 41, 7, 1, 17, 19, 6, 38, 15, 28, 1, 5, 27, 37, 47, 25, 24, 47]
[23, 2, 23, 43, 3, 33, 42, 2, 28, 35, 49, 48, 14, 30, 38, 26, 42, 44, 1, 8, 42, 21, 36, 39, 0, 26, 6, 33, 7, 9, 35, 48, 0, 33, 31, 14, 15, 18, 20, 13, 4, 22, 0, 23, 32, 49, 23, 18, 15, 30, 13, 26, 50, 13, 27, 19, 33, 12, 44, 17, 7, 23, 47, 46, 9, 34, 42, 45, 6, 36, 49, 3, 39, 28, 23, 36, 20, 6, 0, 30, 39, 25, 7, 32, 1, 33, 37, 20, 25, 42, 32, 18, 40, 46, 17, 39, 24, 20, 40, 8, 6, 31, 24, 18, 13, 26, 25, 25, 10, 5, 28, 48, 43, 0, 33, 3, 43, 30, 41, 41, 36, 36, 25, 20, 44]
[41, 5, 50, 1, 48, 0, 37, 31, 32, 49, 9, 4, 13, 46, 13, 21, 13, 33, 4, 37, 10, 6, 8, 0, 43, 49, 15, 30, 24, 32, 29, 23, 31, 16, 37, 21, 44, 45, 5, 24, 5, 0, 23, 0, 22, 9, 27, 33, 37, 47, 42, 50, 4, 28, 12, 11, 47, 44, 24, 35, 35, 28, 10, 12, 39, 39, 27, 32, 13, 40, 33, 12, 13, 30, 17, 31, 12, 36, 0, 2, 5, 19, 32, 40, 31, 50, 43, 49, 37, 19, 36, 32, 35, 11, 36, 48, 24, 30, 5, 2, 21, 29, 45, 49, 36, 44, 26, 20, 7, 28, 11, 29, 25, 34, 18, 47, 7, 45, 46, 41, 39, 44, 17, 48, 31]
[22, 45, 23, 38, 34, 33, 49, 25, 0, 39, 3, 8, 50, 32, 36, 9, 20, 44, 10, 25, 8, 28, 37, 42, 17, 4, 10, 25, 48, 21, 42, 3, 33, 29, 25, 1, 12, 28, 30, 9, 0, 17, 32, 22, 0, 14, 36, 11, 19, 44, 39, 49, 32, 30, 30, 38, 4, 29, 5, 49, 41, 33, 35, 50, 16, 25, 19, 6, 48, 21, 23, 8, 19, 29, 21, 41, 9, 7, 0, 12, 25, 21, 6, 0, 47, 32, 49, 4, 45, 13, 35, 31, 16, 34, 20, 10, 22, 19, 33, 21, 31, 33, 29, 3, 44, 4, 49, 27, 27, 46, 4, 10, 46, 33, 5, 17, 5, 26, 33, 49, 5, 41, 38, 38, 37]
[22, 33, 33, 28, 17, 38, 37, 36, 26, 31, 27, 6, 19, 23, 17, 10, 49, 35, 25, 22, 0, 38, 2, 21, 26, 39, 6, 23, 11, 18, 30, 50, 23, 5, 39, 3, 34, 9, 9, 20, 24, 27, 49, 9, 14, 0, 48, 36, 36, 49, 5, 30, 47, 35, 2, 17, 4, 15, 10, 33, 41, 10, 28, 41, 2, 13, 20, 17, 13, 37, 16, 5, 13, 18, 24, 33, 41, 45, 20, 9, 50, 26, 26, 8, 39, 12, 21, 6, 35, 44, 45, 22, 36, 28, 29, 22, 5, 25, 18, 28, 40, 16, 22, 4, 18, 14, 20, 46, 40, 33, 36, 16, 40, 37, 26, 0, 11, 17, 23, 23, 20, 30, 21, 41, 21]
[7, 16, 18, 22, 34, 42, 49, 32, 50, 36, 27, 33, 31, 14, 33, 21, 11, 46, 23, 47, 10, 49, 44, 35, 25, 21, 30, 5, 3, 30, 35, 7, 14, 5, 32, 49, 40, 49, 32, 37, 19, 15, 23, 27, 36, 48, 0, 9, 34, 24, 8, 45, 31, 30, 33, 43, 15, 32, 29, 3, 33, 17, 17, 8, 33, 20, 18, 1, 38, 22, 43, 7, 41, 22, 41, 19, 25, 36, 1, 9, 2, 46, 10, 41, 24, 45, 50, 44, 36, 37, 20, 45, 38, 39, 1, 33, 45, 41, 28, 0, 38, 4, 49, 9, 16, 29, 35, 46, 29, 21, 19, 8, 44, 11, 43, 35, 39, 23, 0, 48, 11, 25, 27, 43, 35]
[13, 45, 42, 4, 10, 4, 49, 29, 19, 14, 5, 50, 39, 2, 49, 17, 45, 4, 17, 47, 39, 45, 35, 12, 46, 8, 9, 39, 21, 9, 33, 43, 44, 42, 29, 37, 8, 16, 19, 46, 20, 11, 18, 33, 11, 36, 9, 0, 29, 37, 17, 44, 30, 19, 32, 15, 27, 12, 44, 32, 27, 29, 25, 32, 48, 18, 39, 9, 46, 42, 31, 3, 42, 41, 21, 13, 47, 31, 2, 45, 8, 18, 15, 25, 25, 5, 12, 33, 12, 32, 11, 34, 42, 45, 8, 45, 29, 18, 46, 16, 5, 32, 31, 30, 45, 22, 33, 19, 30, 42, 16, 5, 8, 6, 49, 22, 40, 50, 38, 8, 19, 13, 2, 0, 30]
[26, 24, 7, 11, 41, 7, 40, 24, 36, 9, 36, 9, 34, 11, 30, 6, 36, 40, 43, 33, 44, 21, 17, 24, 36, 4, 43, 41, 33, 2, 8, 50, 32, 41, 15, 47, 3, 5, 2, 35, 32, 45, 15, 37, 19, 36, 34, 29, 0, 11, 8, 42, 31, 33, 29, 46, 22, 11, 49, 2, 50, 28, 3, 46, 3, 12, 16, 47, 28, 12, 11, 18, 21, 9, 25, 18, 15, 29, 10, 19, 31, 24, 32, 27, 41, 39, 46, 36, 13, 45, 17, 39, 42, 47, 46, 26, 36, 5, 7, 34, 9, 19, 13, 46, 25, 39, 13, 27, 15, 42, 25, 25, 3, 27, 46, 50, 20, 28, 47, 50, 26, 22, 42, 48, 45]
[38, 5, 21, 3, 49, 14, 23, 43, 8, 33, 0, 15, 27, 32, 46, 31, 34, 29, 29, 5, 1, 9, 45, 3, 24, 46, 46, 5, 50, 36, 46, 40, 17, 9, 11, 6, 15, 50, 0, 36, 18, 26, 30, 47, 44, 49, 24, 37, 11, 0, 20, 10, 12, 5, 45, 29, 22, 6, 30, 35, 21, 43, 21, 14, 4, 12, 39, 38, 50, 41, 32, 14, 39, 22, 43, 41, 7, 34, 29, 10, 19, 25, 10, 18, 47, 3, 40, 15, 41, 11, 45, 16, 33, 43, 46, 27, 11, 23, 39, 20, 1, 8, 2, 10, 2, 21, 19, 42, 29, 5, 33, 10, 8, 36, 47, 25, 7, 7, 10, 22, 30, 11, 47, 21, 11]
[36, 27, 49, 8, 42, 47, 3, 31, 6, 0, 27, 0, 28, 7, 49, 44, 22, 14, 5, 34, 23, 41, 40, 42, 6, 4, 32, 18, 48, 46, 15, 10, 32, 16, 20, 0, 43, 38, 33, 28, 28, 19, 13, 42, 39, 5, 8, 17, 8, 20, 0, 0, 2, 44, 47, 1, 22, 13, 6, 45, 31, 16, 22, 37, 46, 7, 45, 22, 43, 21, 31, 21, 48, 25, 22, 0, 16, 33, 9, 37, 2, 36, 27, 26, 35, 25, 31, 12, 49, 43, 18, 46, 12, 4, 11, 25, 31, 6, 25, 30, 30, 32, 4, 10, 4, 47, 11, 33, 37, 9, 36, 26, 2, 12, 5, 38, 42, 49, 34, 21, 24, 20, 3, 37, 7]
[44, 23, 35, 29, 5, 16, 34, 9, 16, 2, 21, 47, 5, 48, 14, 14, 23, 8, 18, 24, 9, 50, 31, 36, 13, 29, 28, 40, 8, 41, 17, 24, 4, 49, 8, 42, 2, 33, 32, 15, 16, 40, 26, 50, 49, 30, 45, 44, 42, 10, 0, 0, 48, 17, 2, 31, 50, 12, 7, 42, 38, 7, 36, 40, 21, 21, 19, 2, 23, 14, 7, 37, 17, 4, 4, 32, 25, 29, 25, 5, 6, 48, 18, 12, 26, 35, 2, 3, 10, 48, 34, 40, 7, 30, 49, 31, 21, 11, 32, 37, 16, 23, 4, 22, 28, 8, 38, 13, 21, 45, 47, 15, 24, 25, 50, 10, 43, 50, 10, 12, 11, 48, 17, 33, 2]
[30, 7, 30, 32, 11, 45, 15, 2, 43, 28, 43, 45, 50, 33, 36, 30, 31, 21, 14, 0, 47, 14, 11, 25, 34, 34, 25, 25, 25, 50, 13, 13, 42, 26, 34, 26, 21, 5, 23, 39, 13, 2, 50, 4, 32, 47, 31, 30, 31, 12, 2, 48, 0, 45, 40, 45, 37, 27, 15, 34, 15, 49, 3, 27, 40, 43, 29, 43, 41, 32, 35, 35, 46, 7, 13, 25, 39, 48, 12, 38, 36, 5, 19, 44, 27, 39, 27, 8, 29, 8, 48, 27, 0, 27, 3, 17, 48, 32, 37, 14, 5, 16, 32, 41, 36, 25, 25, 22, 50, 16, 44, 26, 13, 34, 22, 31, 27, 31, 0, 21, 45, 29, 49, 15, 7]
[46, 20, 37, 15, 44, 29, 30, 14, 46, 8, 13, 36, 28, 1, 0, 36, 14, 38, 21, 33, 7, 5, 10, 37, 8, 33, 28, 32, 19, 25, 14, 46, 21, 5, 42, 12, 18, 31, 41, 49, 1, 16, 13, 28, 30, 35, 30, 19, 33, 5, 44, 17, 45, 0, 38, 26, 12, 31, 35, 42, 38, 31, 35, 30, 32, 41, 45, 25, 26, 41, 31, 6, 38, 47, 47, 50, 45, 0, 20, 8, 32, 9, 34, 11, 20, 40, 4, 15, 2, 18, 1, 36, 47, 47, 31, 11, 17, 25, 47, 19, 50, 38, 18, 4, 18, 33, 23, 1, 6, 31, 13, 44, 31, 45, 12, 37, 43, 2, 49, 11, 37, 33, 31, 6, 17]
[25, 46, 26, 46, 3, 11, 19, 20, 11, 13, 13, 24, 5, 18, 4, 38, 47, 11, 31, 5, 4, 23, 21, 1, 20, 39, 5, 50, 20, 44, 34, 42, 43, 19, 16, 1, 17, 36, 43, 7, 18, 24, 27, 12, 30, 2, 33, 32, 29, 45, 47, 2, 40, 38, 0, 44, 20, 33, 50, 37, 24, 18, 45, 29, 30, 7, 47, 0, 19, 33, 33, 9, 8, 19, 1, 44, 29, 28, 27, 43, 8, 15, 31, 17, 5, 13, 26, 14, 45, 17, 49, 47, 24, 23, 11, 38, 40, 17, 29, 44, 31, 43, 21, 19, 31, 4, 36, 14, 16, 17, 20, 35, 27, 9, 20, 29, 45, 11, 7, 7, 8, 40, 41, 28, 41]
[39, 1, 36, 26, 26, 21, 11, 1, 36, 6, 45, 18, 36, 38, 16, 38, 1, 42, 39, 34, 18, 1, 21, 14, 43, 6, 15, 2, 26, 29, 37, 50, 45, 33, 37, 38, 2, 18, 1, 35, 1, 43, 19, 11, 38, 17, 43, 15, 46, 29, 1, 31, 45, 26, 44, 0, 10, 25, 40, 24, 15, 2, 10, 2, 47, 45, 38, 4, 10, 39, 42, 44, 39, 45, 15, 2, 30, 10, 46, 44, 29, 31, 36, 20, 41, 0, 49, 36, 10, 26, 6, 41, 1, 29, 48, 0, 5, 33, 41, 18, 47, 30, 45, 45, 18, 40, 18, 35, 24, 2, 16, 4, 29, 5, 25, 39, 4, 47, 31, 42, 3, 8, 10, 11, 19]
[18, 1, 49, 10, 20, 0, 4, 0, 17, 21, 4, 21, 32, 26, 14, 34, 13, 32, 15, 40, 6, 14, 31, 43, 14, 28, 18, 1, 0, 7, 25, 48, 20, 49, 4, 15, 19, 25, 9, 48, 2, 47, 33, 47, 4, 4, 15, 27, 22, 22, 22, 50, 37, 12, 20, 10, 0, 20, 35, 43, 44, 32, 6, 25, 10, 6, 3, 44, 11, 11, 13, 2, 3, 14, 43, 24, 39, 28, 11, 8, 40, 1, 25, 26, 36, 39, 19, 5, 31, 50, 38, 44, 36, 35, 22, 5, 40, 37, 9, 19, 44, 47, 39, 17, 3, 21, 31, 14, 39, 30, 33, 38, 16, 2, 11, 27, 2, 48, 50, 49, 46, 21, 16, 11, 49]
[48, 29, 37, 25, 24, 32, 17, 40, 14, 20, 18, 29, 30, 46, 32, 45, 45, 41, 9, 31, 46, 29, 33, 28, 22, 29, 37, 20, 15, 32, 20, 30, 41, 23, 21, 29, 37, 3, 27, 21, 31, 46, 12, 44, 29, 15, 32, 12, 11, 6, 13, 12, 27, 31, 33, 25, 20, 0, 20, 18, 2, 13, 23, 24, 43, 36, 40, 38, 11, 25, 30, 33, 26, 42, 27, 10, 34, 38, 11, 33, 22, 4, 28, 44, 33, 24, 26, 17, 9, 42, 22, 16, 10, 2, 16, 6, 37, 18, 10, 4, 18, 48, 23, 43, 46, 20, 39, 29, 3, 25, 45, 43, 14, 10, 41, 48, 15, 47, 10, 14, 1, 39, 35, 4, 35]
[17, 5, 18, 29, 0, 50, 11, 20, 9, 26, 11, 1, 49, 13, 38, 20, 11, 24, 10, 11, 47, 31, 18, 14, 29, 12, 27, 20, 28, 32, 7, 35, 19, 36, 4, 31, 33, 13, 34, 31, 6, 39, 44, 24, 5, 10, 29, 44, 49, 30, 6, 7, 15, 35, 50, 40, 35, 20, 0, 38, 2, 23, 50, 20, 15, 15, 7, 8, 4, 4, 41, 4, 35, 40, 10, 22, 17, 29, 37, 39, 29, 46, 48, 46, 16, 49, 6, 36, 16, 33, 22, 9, 19, 4, 30, 24, 20, 3, 26, 22, 16, 0, 21, 24, 12, 46, 15, 5, 44, 1, 28, 35, 37, 38, 47, 27, 29, 6, 33, 20, 17, 37, 45, 43, 35]
[8, 21, 24, 27, 7, 0, 28, 43, 7, 6, 7, 45, 40, 10, 28, 13, 2, 22, 31, 35, 13, 20, 49, 21, 36, 50, 7, 45, 45, 12, 13, 21, 20, 26, 44, 32, 15, 6, 12, 43, 47, 8, 17, 35, 49, 33, 3, 32, 2, 35, 45, 42, 34, 42, 37, 24, 43, 18, 38, 0, 36, 8, 26, 47, 11, 20, 28, 33, 11, 42, 27, 29, 13, 16, 21, 37, 49, 26, 45, 34, 42, 39, 22, 41, 35, 37, 21, 48, 19, 42, 21, 38, 19, 23, 37, 25, 0, 29, 48, 1, 17, 20, 27, 13, 47, 7, 36, 8, 36, 33, 7, 0, 24, 19, 34, 32, 48, 39, 36, 7, 44, 27, 37, 39, 48]
[7, 31, 8, 12, 25, 48, 48, 14, 22, 1, 35, 32, 23, 24, 33, 32, 20, 9, 4, 19, 9, 14, 34, 48, 12, 17, 3, 22, 4, 2, 11, 18, 5, 30, 32, 42, 3, 25, 36, 17, 29, 13, 7, 35, 41, 41, 33, 27, 50, 21, 31, 38, 15, 38, 24, 15, 44, 2, 2, 36, 0, 32, 3, 12, 7, 21, 45, 28, 19, 32, 47, 7, 5, 37, 23, 26, 31, 2, 18, 7, 29, 33, 13, 31, 34, 17, 47, 44, 43, 28, 9, 42, 3, 25, 28, 29, 42, 19, 48, 4, 18, 22, 23, 24, 21, 19, 4, 49, 5, 42, 7, 14, 29, 43, 22, 3, 40, 34, 44, 40, 24, 21, 19, 47, 50]
[15, 5, 20, 8, 43, 43, 48, 41, 43, 4, 17, 26, 44, 50, 27, 20, 10, 14, 3, 49, 28, 35, 6, 33, 29, 22, 26, 7, 43, 29, 34, 44, 33, 47, 21, 35, 8, 38, 32, 3, 10, 4, 23, 28, 33, 10, 17, 29, 28, 43, 16, 7, 49, 31, 18, 2, 32, 13, 23, 8, 32, 0, 37, 36, 15, 0, 19, 43, 32, 25, 19, 6, 30, 14, 19, 32, 17, 35, 16, 50, 44, 16, 9, 26, 50, 0, 48, 6, 3, 11, 9, 21, 10, 36, 9, 13, 4, 29, 42, 32, 44, 5, 46, 33, 0, 39, 34, 25, 12, 0, 47, 42, 15, 17, 46, 30, 12, 29, 4, 21, 33, 8, 48, 25, 40]
[12, 41, 10, 13, 9, 45, 14, 17, 14, 36, 33, 14, 34, 6, 49, 49, 21, 41, 44, 45, 21, 4, 20, 20, 33, 27, 28, 4, 45, 21, 1, 7, 8, 7, 44, 42, 2, 2, 1, 49, 21, 6, 47, 10, 35, 28, 17, 25, 3, 21, 22, 36, 3, 35, 45, 10, 6, 23, 50, 26, 3, 37, 0, 50, 47, 42, 4, 44, 46, 30, 9, 11, 12, 21, 20, 10, 38, 10, 50, 4, 22, 43, 40, 6, 38, 31, 7, 16, 26, 34, 21, 28, 6, 10, 46, 44, 48, 1, 33, 33, 28, 3, 47, 48, 17, 13, 17, 33, 14, 31, 26, 27, 9, 38, 33, 7, 32, 40, 18, 43, 44, 2, 7, 14, 28]
[24, 5, 41, 12, 41, 45, 26, 37, 21, 7, 50, 37, 21, 41, 21, 30, 23, 19, 47, 36, 35, 13, 14, 4, 2, 45, 46, 39, 43, 26, 18, 10, 27, 23, 22, 36, 1, 15, 3, 21, 25, 49, 46, 12, 50, 41, 8, 32, 46, 14, 37, 40, 27, 30, 29, 2, 25, 24, 20, 47, 12, 36, 50, 0, 15, 2, 35, 3, 23, 5, 26, 33, 44, 41, 11, 12, 18, 32, 37, 36, 40, 8, 34, 12, 32, 21, 35, 0, 17, 49, 46, 40, 29, 18, 22, 37, 19, 15, 21, 5, 21, 12, 36, 28, 45, 49, 25, 4, 31, 10, 29, 4, 45, 38, 2, 14, 48, 5, 25, 3, 5, 30, 8, 25, 44]
[26, 10, 50, 17, 9, 27, 44, 27, 10, 41, 24, 3, 34, 18, 2, 7, 18, 16, 37, 9, 41, 15, 9, 33, 10, 5, 48, 46, 15, 8, 33, 34, 3, 6, 23, 12, 41, 38, 11, 6, 27, 25, 9, 39, 16, 2, 33, 48, 3, 4, 46, 21, 40, 32, 30, 47, 10, 43, 15, 11, 7, 15, 47, 15, 0, 5, 32, 17, 4, 26, 37, 28, 24, 13, 24, 31, 29, 37, 4, 7, 6, 44, 38, 4, 16, 29, 5, 41, 38, 12, 31, 49, 19, 33, 37, 15, 26, 26, 38, 31, 16, 4, 12, 19, 45, 8, 48, 43, 25, 39, 37, 4, 45, 48, 24, 35, 49, 32, 41, 11, 33, 15, 1, 31, 11]
[19, 27, 7, 7, 32, 39, 22, 25, 2, 42, 35, 2, 1, 39, 32, 37, 11, 13, 47, 0, 11, 29, 15, 33, 30, 2, 19, 8, 5, 10, 43, 22, 6, 43, 45, 5, 47, 9, 31, 6, 9, 5, 34, 39, 25, 13, 20, 18, 12, 12, 7, 21, 43, 41, 7, 45, 6, 36, 15, 20, 21, 0, 42, 2, 5, 0, 43, 18, 42, 39, 18, 6, 13, 9, 38, 21, 8, 12, 9, 11, 39, 50, 36, 48, 41, 15, 5, 13, 9, 1, 10, 14, 15, 22, 3, 36, 33, 1, 26, 16, 42, 28, 33, 28, 42, 23, 14, 16, 26, 7, 25, 50, 2, 7, 15, 5, 9, 11, 16, 15, 34, 50, 32, 27, 2]
[19, 35, 35, 21, 24, 49, 27, 6, 32, 16, 16, 33, 6, 32, 38, 45, 46, 8, 30, 0, 17, 16, 5, 48, 6, 6, 1, 6, 47, 8, 23, 21, 0, 32, 40, 41, 12, 41, 34, 1, 48, 50, 42, 27, 19, 20, 18, 39, 16, 39, 45, 19, 29, 45, 47, 38, 3, 40, 7, 28, 45, 19, 4, 35, 32, 43, 0, 25, 26, 15, 11, 25, 45, 41, 29, 12, 18, 14, 8, 21, 40, 3, 38, 31, 11, 3, 12, 32, 39, 46, 37, 12, 11, 12, 21, 5, 0, 27, 10, 49, 31, 6, 17, 28, 6, 42, 15, 30, 2, 35, 4, 26, 0, 16, 37, 6, 22, 48, 3, 48, 43, 21, 16, 5, 43]
[38, 1, 11, 43, 35, 45, 42, 40, 37, 16, 13, 3, 20, 50, 16, 29, 5, 34, 2, 11, 42, 30, 35, 39, 29, 6, 32, 0, 45, 48, 28, 9, 35, 3, 45, 21, 2, 2, 19, 24, 30, 37, 45, 32, 6, 17, 1, 9, 47, 38, 22, 2, 43, 25, 0, 4, 44, 38, 8, 33, 28, 43, 44, 3, 17, 18, 25, 0, 20, 1, 18, 15, 38, 6, 32, 17, 6, 32, 46, 17, 48, 41, 50, 48, 46, 37, 12, 29, 16, 46, 27, 33, 24, 36, 28, 38, 9, 46, 29, 8, 26, 35, 38, 46, 20, 46, 25, 33, 16, 42, 36, 41, 21, 46, 28, 32, 31, 20, 46, 47, 0, 44, 28, 30, 49]
[48, 1, 13, 4, 24, 27, 25, 19, 27, 18, 5, 43, 36, 6, 30, 19, 47, 44, 40, 36, 0, 23, 37, 5, 50, 45, 6, 18, 19, 0, 4, 23, 5, 40, 35, 38, 36, 10, 43, 23, 49, 32, 6, 13, 48, 13, 38, 46, 28, 50, 43, 23, 41, 26, 19, 10, 11, 11, 4, 11, 19, 32, 46, 23, 4, 42, 26, 20, 0, 14, 35, 50, 15, 43, 19, 38, 15, 40, 46, 41, 50, 33, 20, 3, 33, 4, 49, 19, 33, 49, 48, 15, 47, 1, 27, 28, 21, 5, 11, 13, 33, 0, 1, 14, 10, 25, 41, 9, 46, 7, 15, 4, 17, 49, 41, 31, 42, 36, 34, 34, 38, 13, 44, 36, 23]
[5, 34, 14, 20, 16, 26, 28, 0, 36, 20, 35, 26, 3, 32, 2, 18, 31, 3, 0, 34, 32, 23, 20, 22, 36, 3, 46, 48, 24, 17, 48, 46, 33, 29, 10, 37, 21, 38, 28, 10, 47, 47, 36, 40, 21, 37, 22, 42, 12, 41, 21, 14, 32, 41, 33, 39, 11, 25, 4, 42, 32, 25, 30, 5, 26, 39, 15, 1, 14, 0, 26, 42, 33, 50, 13, 3, 30, 20, 17, 26, 22, 37, 16, 28, 22, 16, 10, 20, 38, 11, 6, 46, 30, 34, 37, 36, 27, 1, 45, 11, 2, 19, 35, 32, 7, 25, 41, 32, 23, 11, 22, 40, 41, 20, 15, 9, 2, 24, 12, 19, 31, 50, 21, 21, 35]
[19, 44, 33, 29, 15, 30, 27, 48, 42, 1, 49, 47, 48, 5, 17, 45, 13, 42, 3, 3, 8, 2, 37, 26, 33, 49, 11, 39, 20, 29, 13, 12, 46, 11, 46, 28, 40, 16, 35, 27, 41, 43, 49, 33, 23, 16, 43, 31, 11, 32, 31, 7, 35, 31, 33, 42, 13, 30, 41, 27, 47, 19, 9, 26, 37, 18, 11, 18, 35, 26, 0, 33, 50, 41, 41, 41, 3, 39, 9, 31, 17, 47, 0, 28, 44, 35, 31, 3, 40, 0, 0, 37, 37, 38, 28, 42, 32, 46, 24, 34, 48, 25, 22, 23, 20, 12, 3, 30, 16, 44, 25, 47, 21, 41, 31, 0, 25, 14, 6, 36, 48, 28, 42, 8, 26]
[17, 27, 17, 20, 14, 22, 20, 12, 13, 4, 23, 16, 3, 37, 10, 17, 39, 36, 42, 2, 12, 23, 39, 49, 48, 11, 12, 4, 8, 33, 39, 29, 23, 23, 20, 10, 12, 12, 18, 49, 50, 35, 3, 12, 8, 5, 7, 3, 18, 14, 21, 37, 35, 6, 9, 44, 2, 33, 4, 29, 7, 6, 11, 33, 28, 6, 25, 15, 50, 42, 33, 0, 43, 42, 3, 20, 40, 46, 14, 46, 36, 43, 47, 9, 17, 32, 47, 30, 27, 32, 41, 39, 39, 28, 22, 14, 8, 21, 26, 35, 9, 10, 11, 16, 21, 16, 16, 13, 14, 38, 23, 7, 4, 32, 35, 5, 39, 45, 42, 30, 4, 15, 28, 33, 50]
[50, 7, 7, 49, 14, 32, 1, 7, 9, 6, 36, 10, 30, 34, 6, 23, 10, 25, 2, 27, 44, 42, 43, 47, 41, 8, 19, 5, 14, 45, 48, 10, 2, 27, 39, 1, 22, 1, 26, 22, 12, 3, 39, 13, 19, 13, 41, 42, 21, 39, 48, 17, 46, 38, 8, 39, 3, 26, 35, 13, 5, 30, 12, 44, 24, 13, 45, 38, 15, 33, 50, 43, 0, 27, 26, 17, 13, 48, 48, 42, 47, 36, 13, 32, 39, 19, 18, 45, 42, 16, 34, 34, 48, 6, 12, 40, 4, 46, 38, 35, 40, 41, 23, 17, 43, 14, 14, 35, 48, 39, 37, 16, 18, 41, 35, 15, 12, 38, 39, 34, 39, 18, 28, 3, 26]
[27, 17, 41, 19, 4, 0, 5, 3, 10, 47, 50, 5, 9, 31, 44, 44, 16, 2, 50, 28, 21, 28, 22, 43, 36, 48, 50, 0, 47, 29, 7, 27, 7, 32, 35, 4, 21, 44, 8, 21, 14, 36, 28, 30, 29, 18, 22, 41, 9, 22, 25, 4, 7, 47, 19, 45, 14, 42, 40, 16, 37, 14, 21, 41, 13, 9, 41, 6, 43, 50, 41, 42, 27, 0, 28, 28, 1, 3, 49, 37, 35, 6, 47, 4, 43, 35, 21, 11, 11, 18, 9, 39, 9, 18, 21, 8, 35, 6, 41, 49, 23, 46, 6, 3, 13, 1, 20, 16, 44, 27, 50, 22, 12, 32, 50, 38, 40, 7, 6, 7, 36, 17, 35, 10, 25]
