N1,N2,...,Nx
[15, 15, 29, 31, 19, 16, 27, 46, 25, 33, 21, 45, 12, 6, 16, 10, 27, 18, 34, 45, 31, 43, 37, 10, 45, 44, 38, 44, 0, 19, 3, 9, 27, 15, 11, 7, 38, 40, 1, 43, 32, 2, 29, 34, 3, 31, 43, 45, 47, 0, 11, 29, 28, 29, 36, 21, 0, 35, 16, 39, 33, 39, 0, 9, 40, 3, 5, 22, 19, 42, 32, 11, 38, 38, 34, 47, 43, 0, 45, 17, 22, 30, 27, 13, 34, 37, 17, 22, 1, 12, 33, 19, 18, 8, 14, 15, 46, 32, 4, 33, 5, 19, 26, 31, 16, 13, 35, 2, 20, 46, 32, 36, 18, 8, 37, 21, 32, 4, 36, 8, 1, 16, 31, 25, 23, 27, 47, 27, 17, 37, 5, 28, 41, 6, 16, 43, 30, 34, 26, 4, 45, 12, 28, 23, 1, 4, 4, 33, 47, 20, 50, 40, 15, 22, 22, 44, 23, 15, 7, 36, 40]
[42, 29, 28, 48, 36, 50, 33, 24, 39, 23, 5, 40, 1, 38, 29, 46, 15, 9, 22, 18, 18, 50, 47, 14, 39, 34, 15, 18, 19, 0, 32, 32, 6, 9, 27, 32, 15, 17, 44, 18, 19, 21, 24, 26, 50, 45, 23, 37, 16, 0, 21, 19, 34, 12, 42, 33, 42, 22, 23, 43, 42, 40, 47, 33, 21, 27, 3, 25, 14, 7, 20, 2, 22, 30, 10, 47, 26, 50, 40, 23, 37, 39, 38, 39, 13, 0, 23, 49, 20, 8, 12, 32, 10, 48, 29, 8, 48, 12, 12, 21, 21, 24, 27, 13, 4, 21, 9, 15, 30, 18, 6, 35, 19, 12, 13, 33, 0, 27, 33, 9, 6, 42, 28, 37, 26, 27, 41, 26, 12, 10, 32, 6, 44, 12, 1, 50, 45, 10, 44, 39, 45, 20, 42, 10, 24, 50, 21, 41, 7, 23, 11, 29, 33, 15, 1, 6, 49, 32, 1, 1, 41]
[46, 2, 30, 43, 23, 31, 13, 26, 48, 47, 47, 3, 0, 11, 29, 7, 37, 13, 5, 6, 46, 18, 14, 49, 7, 33, 1, 43, 3, 32, 0, 17, 20, 22, 25, 7, 17, 34, 13, 2, 5, 49, 14, 32, 5, 33, 36, 6, 20, 3, 23, 16, 34, 47, 27, 19, 0, 17, 5, 50, 16, 48, 43, 41, 46, 0, 25, 48, 15, 18, 20, 25, 4, 0, 30, 19, 36, 16, 15, 3, 16, 18, 15, 15, 16, 26, 26, 39, 1, 5, 12, 15, 21, 32, 31, 34, 42, 9, 33, 14, 31, 25, 34, 41, 9, 23, 32, 4, 3, 8, 2, 42, 47, 22, 43, 12, 25, 33, 27, 42, 44, 38, 50, 13, 40, 36, 28, 3, 31, 38, 45, 32, 50, 1, 24, 3, 20, 40, 0, 5, 17, 18, 9, 45, 24, 25, 1, 23, 46, 22, 31, 44, 17, 36, 40, 37, 8, 30, 7, 28, 39]
[13, 19, 11, 45, 2, 48, 35, 15, 30, 43, 47, 32, 12, 33, 0, 30, 23, 27, 43, 8, 40, 45, 8, 22, 11, 11, 27, 48, 9, 32, 17, 0, 31, 20, 26, 13, 28, 6, 24, 19, 10, 41, 13, 44, 6, 14, 11, 15, 35, 3, 35, 44, 50, 40, 34, 29, 41, 40, 40, 19, 17, 41, 4, 41, 46, 22, 50, 1, 6, 4, 16, 36, 23, 17, 25, 43, 23, 19, 8, 47, 37, 37, 36, 24, 5, 2, 11, 22, 28, 27, 49, 31, 46, 41, 29, 23, 4, 49, 25, 4, 5, 26, 46, 19, 35, 4, 17, 28, 20, 12, 26, 44, 43, 1, 47, 1, 47, 14, 19, 20, 20, 42, 26, 24, 31, 18, 29, 19, 33, 36, 17, 15, 45, 34, 40, 9, 37, 11, 0, 9, 41, 4, 45, 27, 12, 46, 10, 8, 44, 33, 11, 13, 4, 29, 14, 29, 43, 5, 2, 44, 8]
[44, 35, 9, 0, 6, 16, 37, 21, 33, 2, 16, 10, 14, 9, 35, 26, 20, 50, 42, 17, 16, 17, 22, 43, 18, 5, 47, 49, 27, 6, 20, 31, 0, 46, 13, 14, 37, 17, 10, 22, 48, 16, 12, 36, 43, 37, 0, 12, 25, 15, 14, 21, 35, 44, 31, 19, 38, 45, 28, 49, 2, 25, 17, 40, 25, 12, 16, 28, 8, 50, 30, 49, 0, 35, 49, 48, 40, 11, 33, 40, 2, 45, 25, 13, 37, 30, 15, 10, 6, 0, 5, 27, 25, 38, 44, 39, 27, 34, 12, 49, 40, 43, 48, 11, 9, 13, 14, 33, 43, 14, 22, 5, 26, 31, 19, 28, 17, 39, 41, 49, 7, 18, 42, 50, 38, 12, 3, 46, 35, 28, 4, 0, 16, 41, 5, 50, 48, 33, 22, 49, 34, 38, 31, 38, 25, 49, 38, 16, 5, 46, 10, 49, 31, 21, 49, 0, 38, 21, 18, 19, 22]
[46, 12, 43, 36, 50, 11, 35, 42, 33, 37, 50, 26, 6, 10, 29, 2, 6, 39, 3, 26, 3, 2, 24, 33, 12, 48, 19, 19, 15, 9, 22, 20, 46, 0, 47, 1, 17, 8, 15, 36, 38, 13, 33, 23, 38, 17, 50, 13, 30, 21, 38, 34, 9, 34, 33, 50, 49, 34, 33, 1, 2, 27, 5, 28, 25, 5, 43, 2, 14, 6, 17, 49, 49, 1, 7, 13, 12, 35, 28, 35, 14, 3, 16, 33, 9, 18, 3, 50, 21, 33, 11, 23, 31, 27, 43, 43, 25, 19, 26, 40, 37, 47, 27, 19, 18, 28, 44, 30, 1, 45, 36, 45, 23, 20, 2, 48, 9, 21, 7, 16, 48, 49, 8, 47, 50, 5, 30, 13, 31, 12, 42, 38, 41, 38, 40, 47, 45, 35, 13, 19, 48, 0, 12, 42, 6, 40, 44, 50, 11, 30, 24, 2, 10, 22, 19, 18, 31, 41, 27, 13, 28]
[13, 28, 23, 32, 17, 3, 18, 48, 24, 14, 38, 9, 40, 43, 26, 7, 49, 40, 16, 19, 6, 49, 11, 34, 31, 45, 24, 12, 11, 27, 25, 26, 13, 47, 0, 17, 12, 28, 11, 9, 12, 33, 23, 11, 2, 45, 9, 27, 40, 46, 24, 24, 18, 22, 23, 39, 47, 17, 0, 18, 28, 2, 27, 27, 7, 44, 43, 28, 32, 15, 18, 32, 5, 12, 15, 0, 25, 31, 25, 15, 30, 43, 17, 44, 34, 21, 35, 23, 2, 44, 28, 26, 37, 18, 33, 9, 8, 9, 15, 45, 11, 19, 15, 12, 43, 44, 5, 50, 25, 37, 20, 49, 26, 18, 38, 22, 31, 12, 13, 7, 9, 25, 35, 28, 24, 38, 42, 42, 4, 38, 1, 14, 6, 23, 6, 22, 4, 37, 1, 49, 27, 49, 31, 46, 45, 36, 11, 33, 10, 45, 32, 26, 17, 6, 24, 16, 39, 25, 1, 3, 15]
[33, 15, 15, 39, 23, 34, 32, 17, 17, 10, 17, 17, 19, 1, 6, 7, 48, 0, 35, 4, 0, 34, 11, 35, 12, 28, 20, 23, 7, 32, 7, 13, 14, 1, 17, 0, 31, 38, 4, 46, 28, 42, 39, 42, 26, 21, 43, 35, 6, 20, 8, 11, 13, 40, 40, 36, 20, 47, 9, 9, 10, 33, 39, 16, 6, 48, 45, 10, 46, 17, 37, 23, 1, 7, 25, 12, 14, 21, 23, 48, 21, 20, 5, 33, 2, 15, 2, 36, 5, 49, 37, 27, 34, 29, 10, 10, 5, 1, 36, 28, 18, 28, 8, 35, 14, 21, 1, 26, 20, 11, 16, 41, 43, 24, 24, 48, 14, 21, 14, 43, 22, 44, 40, 50, 35, 30, 34, 1, 8, 33, 10, 15, 22, 1, 46, 4, 8, 45, 9, 30, 33, 45, 47, 3, 13, 3, 19, 38, 44, 7, 13, 24, 39, 0, 34, 0, 16, 14, 7, 33, 31]
[29, 32, 14, 46, 3, 18, 13, 20, 1, 8, 36, 13, 20, 15, 11, 39, 47, 38, 0, 24, 15, 38, 34, 11, 29, 3, 28, 18, 38, 15, 17, 28, 37, 17, 12, 31, 0, 35, 22, 48, 36, 37, 44, 47, 27, 6, 41, 33, 12, 39, 19, 16, 3, 43, 39, 36, 14, 48, 43, 5, 23, 35, 27, 10, 19, 9, 5, 32, 5, 34, 5, 48, 18, 40, 17, 4, 37, 22, 38, 34, 23, 32, 2, 10, 0, 19, 15, 15, 50, 15, 16, 23, 9, 6, 38, 17, 43, 44, 32, 24, 28, 20, 36, 7, 27, 35, 41, 27, 30, 43, 33, 4, 50, 31, 41, 25, 3, 7, 28, 5, 32, 38, 42, 3, 28, 44, 17, 12, 4, 18, 7, 47, 36, 26, 28, 38, 45, 37, 15, 42, 18, 30, 38, 32, 1, 20, 35, 12, 39, 15, 24, 39, 37, 36, 9, 39, 19, 49, 20, 20, 42]
[29, 36, 11, 11, 28, 29, 48, 8, 28, 48, 44, 45, 31, 40, 29, 27, 39, 30, 47, 28, 39, 49, 35, 44, 3, 7, 0, 4, 40, 17, 34, 6, 17, 8, 28, 38, 35, 0, 16, 4, 24, 1, 41, 9, 29, 3, 8, 18, 36, 20, 35, 14, 20, 25, 22, 31, 7, 38, 13, 45, 1, 32, 16, 4, 43, 16, 25, 32, 23, 17, 0, 42, 27, 48, 38, 50, 27, 4, 47, 8, 22, 49, 32, 8, 4, 1, 33, 4, 26, 2, 43, 26, 19, 49, 31, 11, 46, 2, 29, 30, 44, 23, 6, 12, 30, 26, 31, 21, 35, 40, 39, 33, 17, 25, 3, 14, 31, 49, 27, 36, 12, 10, 50, 14, 47, 7, 2, 21, 21, 40, 42, 15, 23, 17, 12, 16, 19, 37, 7, 8, 0, 10, 24, 43, 18, 11, 21, 38, 25, 48, 9, 35, 48, 21, 3, 33, 5, 22, 36, 12, 36]
[30, 3, 47, 21, 10, 48, 36, 20, 14, 20, 1, 39, 7, 28, 17, 10, 37, 23, 3, 50, 19, 28, 29, 37, 22, 6, 27, 47, 1, 44, 13, 24, 10, 15, 11, 4, 22, 16, 0, 13, 5, 47, 30, 8, 28, 0, 31, 10, 38, 9, 35, 39, 23, 29, 24, 35, 26, 1, 10, 48, 17, 32, 33, 38, 10, 49, 16, 15, 18, 5, 9, 47, 2, 41, 32, 24, 8, 0, 27, 16, 3, 41, 11, 34, 41, 49, 30, 8, 38, 22, 25, 16, 9, 46, 45, 11, 7, 28, 41, 46, 8, 27, 47, 33, 40, 14, 26, 35, 19, 10, 15, 49, 45, 31, 19, 20, 0, 15, 35, 29, 46, 24, 18, 16, 47, 2, 0, 31, 8, 15, 30, 22, 42, 30, 37, 28, 11, 20, 25, 9, 3, 19, 33, 3, 44, 33, 12, 17, 47, 13, 5, 33, 2, 43, 9, 22, 25, 36, 43, 42, 42]
[2, 16, 30, 26, 26, 19, 28, 22, 9, 17, 24, 46, 19, 17, 20, 0, 13, 24, 41, 24, 14, 23, 6, 42, 28, 29, 27, 48, 43, 18, 2, 19, 22, 36, 9, 46, 48, 4, 13, 0, 40, 4, 1, 20, 1, 18, 19, 11, 47, 42, 28, 31, 46, 34, 5, 5, 29, 13, 32, 9, 17, 8, 35, 5, 46, 37, 20, 2, 48, 44, 42, 34, 36, 26, 31, 21, 48, 10, 35, 33, 47, 11, 20, 27, 22, 27, 29, 16, 47, 27, 33, 3, 31, 24, 5, 20, 1, 42, 17, 45, 5, 45, 50, 39, 18, 25, 48, 10, 45, 23, 34, 12, 21, 11, 12, 36, 31, 50, 42, 7, 5, 28, 3, 6, 47, 31, 20, 3, 39, 21, 27, 20, 47, 32, 45, 6, 19, 7, 9, 10, 23, 46, 35, 32, 2, 11, 14, 9, 33, 10, 15, 9, 45, 21, 35, 36, 49, 24, 2, 35, 9]
[50, 49, 29, 12, 7, 4, 17, 26, 49, 40, 40, 13, 19, 13, 32, 32, 0, 39, 12, 28, 15, 42, 13, 40, 10, 23, 26, 23, 32, 19, 5, 10, 48, 38, 12, 28, 36, 24, 5, 40, 0, 41, 22, 2, 11, 14, 18, 47, 13, 24, 36, 33, 23, 21, 49, 28, 48, 21, 30, 9, 19, 41, 25, 11, 17, 44, 39, 6, 46, 49, 23, 41, 24, 35, 31, 3, 18, 40, 2, 19, 39, 48, 49, 50, 11, 46, 48, 28, 6, 43, 45, 13, 12, 29, 10, 19, 1, 9, 30, 49, 30, 22, 20, 42, 25, 40, 30, 11, 33, 35, 16, 30, 22, 43, 48, 39, 50, 4, 1, 37, 37, 1, 9, 32, 45, 12, 1, 17, 18, 32, 46, 40, 10, 45, 50, 7, 49, 31, 24, 47, 11, 43, 47, 38, 35, 26, 10, 0, 35, 38, 25, 43, 33, 21, 12, 15, 45, 43, 24, 29, 19]
[39, 37, 4, 30, 35, 44, 14, 29, 16, 34, 20, 5, 8, 37, 8, 23, 7, 34, 19, 2, 26, 20, 31, 48, 41, 10, 20, 35, 2, 21, 49, 41, 16, 13, 33, 42, 37, 1, 47, 4, 41, 0, 10, 1, 5, 32, 38, 21, 6, 46, 14, 46, 4, 17, 20, 49, 27, 16, 47, 2, 35, 48, 18, 45, 17, 43, 20, 50, 15, 15, 42, 17, 15, 40, 5, 34, 46, 39, 37, 42, 31, 47, 39, 9, 40, 19, 24, 0, 42, 32, 9, 5, 30, 20, 33, 23, 49, 19, 14, 10, 1, 0, 2, 30, 1, 2, 36, 35, 0, 33, 31, 30, 16, 40, 3, 24, 46, 14, 30, 34, 46, 30, 46, 10, 38, 19, 6, 30, 50, 41, 20, 4, 30, 2, 28, 49, 49, 12, 23, 6, 21, 27, 25, 4, 43, 14, 35, 49, 50, 49, 49, 7, 14, 48, 21, 2, 37, 20, 33, 5, 8]
[8, 18, 22, 47, 27, 17, 47, 31, 15, 13, 44, 28, 14, 36, 25, 13, 0, 44, 33, 45, 32, 48, 8, 2, 4, 34, 22, 18, 29, 24, 14, 13, 12, 33, 23, 39, 44, 41, 30, 1, 22, 10, 0, 18, 42, 6, 12, 43, 24, 26, 50, 35, 30, 16, 44, 34, 46, 32, 29, 45, 43, 50, 14, 42, 48, 0, 28, 7, 15, 20, 32, 24, 24, 31, 44, 44, 0, 20, 48, 39, 50, 4, 36, 30, 46, 47, 50, 19, 8, 11, 32, 22, 44, 2, 38, 2, 22, 21, 4, 10, 48, 30, 12, 23, 18, 49, 29, 19, 31, 37, 33, 20, 46, 22, 40, 34, 14, 7, 41, 4, 28, 29, 18, 41, 4, 50, 36, 14, 35, 35, 44, 1, 44, 9, 9, 19, 1, 5, 32, 37, 24, 16, 2, 14, 30, 40, 2, 48, 34, 28, 28, 28, 24, 5, 50, 0, 37, 11, 8, 16, 6]
[47, 28, 38, 11, 41, 9, 48, 42, 35, 21, 27, 7, 43, 45, 47, 24, 6, 32, 26, 3, 32, 17, 19, 26, 49, 37, 41, 16, 34, 26, 32, 44, 36, 23, 11, 42, 47, 9, 8, 20, 2, 1, 18, 0, 6, 25, 50, 4, 31, 34, 16, 35, 27, 20, 3, 33, 36, 23, 20, 13, 14, 24, 4, 7, 43, 37, 5, 35, 38, 41, 38, 24, 22, 4, 5, 43, 38, 47, 35, 23, 45, 14, 44, 40, 36, 38, 32, 17, 8, 15, 41, 13, 23, 28, 0, 25, 5, 20, 0, 37, 45, 35, 15, 44, 36, 43, 20, 34, 20, 34, 32, 20, 28, 5, 12, 43, 27, 34, 7, 16, 38, 34, 38, 19, 33, 8, 11, 5, 28, 14, 10, 39, 38, 31, 23, 27, 4, 35, 28, 35, 49, 12, 36, 5, 6, 33, 41, 39, 40, 41, 3, 24, 0, 21, 30, 32, 21, 24, 46, 36, 9]
[36, 35, 48, 37, 6, 35, 6, 7, 30, 27, 6, 18, 0, 19, 5, 6, 47, 12, 20, 48, 45, 18, 50, 30, 38, 14, 30, 13, 3, 50, 5, 6, 43, 38, 2, 26, 27, 29, 28, 1, 11, 5, 42, 6, 0, 34, 7, 20, 0, 46, 15, 0, 40, 50, 21, 34, 9, 32, 49, 11, 31, 19, 9, 39, 27, 40, 28, 30, 31, 7, 24, 21, 36, 2, 39, 43, 38, 42, 44, 40, 9, 37, 12, 5, 3, 42, 1, 44, 28, 49, 14, 44, 11, 32, 16, 42, 26, 11, 8, 50, 3, 17, 4, 25, 2, 29, 35, 18, 25, 48, 2, 28, 41, 5, 32, 26, 18, 1, 16, 37, 28, 13, 25, 19, 26, 1, 6, 50, 36, 17, 44, 13, 12, 23, 31, 40, 9, 32, 11, 36, 29, 13, 48, 24, 7, 20, 47, 47, 24, 7, 29, 50, 5, 23, 50, 22, 17, 48, 30, 31, 3]
[27, 23, 36, 12, 20, 38, 9, 3, 37, 44, 6, 40, 33, 11, 46, 45, 22, 5, 22, 9, 33, 28, 1, 35, 9, 25, 49, 5, 31, 45, 33, 14, 37, 17, 45, 21, 6, 3, 0, 18, 14, 32, 6, 25, 34, 0, 19, 23, 32, 42, 7, 17, 25, 26, 14, 17, 19, 8, 44, 40, 14, 7, 15, 25, 25, 28, 43, 41, 36, 15, 50, 12, 25, 37, 13, 45, 37, 9, 10, 17, 15, 26, 18, 15, 49, 46, 24, 21, 28, 47, 22, 23, 50, 34, 39, 14, 29, 30, 40, 7, 9, 7, 43, 21, 13, 8, 13, 2, 10, 5, 45, 10, 41, 40, 3, 28, 31, 23, 28, 12, 9, 21, 25, 11, 47, 19, 39, 27, 46, 37, 50, 45, 24, 41, 0, 1, 20, 40, 35, 31, 10, 37, 1, 13, 31, 50, 22, 41, 1, 27, 1, 27, 46, 2, 34, 7, 28, 5, 48, 5, 31]
[9, 13, 18, 49, 6, 42, 10, 28, 46, 45, 24, 27, 15, 12, 43, 31, 50, 38, 34, 31, 36, 29, 8, 34, 10, 18, 41, 29, 43, 23, 36, 11, 0, 50, 9, 43, 41, 8, 31, 19, 18, 38, 12, 50, 7, 19, 0, 35, 0, 9, 46, 41, 31, 35, 8, 42, 24, 0, 18, 21, 33, 24, 21, 44, 41, 17, 46, 5, 3, 40, 6, 38, 20, 10, 2, 29, 7, 2, 4, 35, 23, 14, 4, 3, 24, 45, 24, 15, 50, 13, 3, 10, 34, 42, 30, 23, 22, 13, 15, 43, 48, 22, 41, 11, 20, 7, 23, 25, 48, 17, 48, 50, 38, 20, 9, 34, 10, 34, 3, 31, 4, 2, 26, 6, 30, 49, 27, 0, 39, 36, 0, 13, 26, 29, 5, 50, 33, 7, 48, 44, 24, 34, 8, 11, 26, 3, 38, 41, 39, 24, 14, 32, 0, 15, 37, 20, 26, 8, 26, 25, 10]
[10, 18, 6, 21, 13, 16, 23, 47, 46, 32, 18, 4, 30, 37, 14, 46, 36, 39, 31, 18, 40, 21, 22, 22, 48, 16, 44, 17, 45, 37, 6, 15, 12, 13, 27, 35, 33, 18, 10, 11, 47, 21, 43, 4, 20, 23, 35, 0, 29, 26, 9, 8, 25, 12, 32, 46, 26, 5, 21, 40, 43, 3, 20, 34, 34, 35, 9, 0, 37, 35, 1, 24, 19, 7, 15, 15, 21, 6, 42, 29, 7, 35, 10, 8, 49, 17, 42, 27, 20, 25, 1, 23, 13, 38, 8, 29, 41, 29, 4, 28, 12, 0, 14, 15, 22, 36, 19, 8, 22, 39, 24, 18, 1, 48, 11, 5, 43, 26, 2, 1, 11, 21, 45, 27, 6, 41, 50, 48, 17, 47, 14, 11, 3, 41, 4, 18, 22, 7, 4, 20, 16, 13, 23, 13, 40, 24, 42, 7, 13, 4, 40, 33, 12, 44, 14, 12, 43, 42, 3, 20, 5]
[35, 43, 0, 15, 42, 4, 20, 19, 24, 15, 47, 19, 20, 14, 35, 33, 38, 31, 41, 8, 50, 33, 10, 38, 24, 29, 17, 5, 47, 16, 20, 35, 25, 30, 40, 6, 12, 36, 38, 47, 13, 6, 24, 31, 0, 32, 0, 29, 0, 19, 4, 46, 45, 0, 11, 35, 46, 47, 44, 8, 7, 4, 37, 22, 17, 22, 31, 32, 36, 3, 42, 6, 46, 47, 4, 4, 39, 44, 4, 7, 13, 42, 15, 37, 37, 43, 7, 40, 16, 50, 10, 3, 20, 13, 18, 35, 46, 45, 47, 5, 0, 38, 17, 5, 41, 6, 44, 35, 45, 32, 34, 6, 18, 34, 3, 13, 21, 43, 49, 48, 11, 18, 45, 25, 8, 8, 18, 33, 32, 26, 16, 25, 1, 2, 43, 31, 3, 8, 3, 8, 18, 3, 17, 29, 10, 35, 17, 4, 7, 23, 22, 37, 26, 2, 2, 17, 15, 16, 22, 41, 29]
[9, 11, 49, 4, 19, 4, 9, 2, 43, 35, 9, 37, 47, 15, 17, 48, 25, 4, 5, 17, 2, 11, 16, 48, 42, 33, 2, 26, 0, 0, 3, 3, 15, 21, 46, 20, 39, 20, 9, 42, 24, 46, 26, 34, 46, 42, 9, 26, 19, 0, 5, 29, 19, 31, 7, 44, 16, 9, 23, 45, 11, 7, 50, 17, 30, 7, 31, 38, 45, 46, 24, 32, 15, 29, 31, 36, 46, 16, 7, 38, 47, 14, 36, 8, 30, 43, 18, 33, 34, 45, 20, 8, 39, 16, 18, 25, 27, 35, 12, 25, 0, 3, 31, 31, 50, 45, 31, 11, 9, 19, 14, 33, 50, 15, 17, 49, 34, 45, 34, 32, 17, 9, 32, 44, 41, 2, 33, 44, 8, 20, 43, 8, 43, 13, 3, 47, 41, 11, 22, 33, 30, 50, 26, 1, 17, 32, 45, 34, 40, 41, 17, 22, 47, 31, 10, 24, 49, 28, 25, 0, 23]
[9, 2, 45, 35, 1, 28, 17, 25, 42, 8, 1, 46, 4, 6, 1, 17, 19, 28, 12, 32, 34, 10, 33, 15, 23, 32, 38, 21, 11, 21, 23, 35, 14, 38, 24, 8, 19, 35, 35, 28, 36, 14, 50, 16, 15, 7, 46, 9, 4, 5, 0, 7, 10, 1, 41, 39, 49, 46, 50, 29, 25, 23, 13, 41, 12, 25, 38, 45, 8, 49, 39, 43, 48, 32, 46, 35, 19, 11, 45, 3, 29, 46, 42, 1, 39, 34, 50, 6, 48, 34, 4, 44, 46, 47, 38, 29, 29, 23, 6, 17, 21, 40, 50, 6, 49, 10, 20, 15, 27, 34, 48, 38, 38, 26, 39, 40, 10, 42, 40, 21, 37, 26, 45, 24, 17, 43, 25, 31, 10, 14, 41, 8, 35, 4, 9, 45, 11, 36, 4, 20, 32, 36, 3, 7, 33, 26, 45, 16, 25, 0, 29, 48, 6, 22, 41, 7, 45, 27, 7, 4, 2]
[47, 49, 6, 34, 1, 26, 45, 18, 34, 27, 27, 35, 14, 22, 41, 22, 31, 11, 9, 13, 36, 30, 31, 39, 40, 48, 12, 44, 29, 19, 16, 44, 21, 34, 24, 11, 16, 14, 39, 31, 33, 46, 35, 35, 0, 17, 41, 8, 46, 29, 7, 0, 50, 1, 26, 1, 34, 21, 18, 44, 39, 43, 44, 23, 3, 21, 10, 1, 30, 3, 15, 7, 48, 42, 50, 18, 0, 37, 21, 20, 1, 34, 10, 31, 3, 16, 42, 44, 21, 33, 2, 45, 1, 25, 25, 50, 47, 4, 9, 4, 44, 45, 5, 22, 22, 34, 29, 19, 10, 24, 36, 25, 42, 25, 3, 30, 34, 8, 41, 29, 3, 4, 38, 27, 0, 5, 18, 15, 47, 20, 5, 19, 18, 23, 1, 31, 49, 36, 48, 15, 42, 3, 17, 34, 13, 9, 45, 10, 38, 43, 8, 28, 10, 25, 16, 9, 29, 42, 15, 10, 18]
[25, 48, 27, 16, 10, 42, 15, 22, 9, 39, 4, 27, 49, 47, 46, 41, 15, 47, 8, 2, 31, 44, 23, 25, 19, 20, 44, 9, 28, 34, 34, 50, 35, 9, 18, 13, 3, 20, 23, 46, 23, 4, 30, 27, 40, 25, 31, 25, 45, 19, 10, 50, 0, 19, 11, 6, 31, 7, 47, 1, 11, 45, 7, 11, 16, 11, 49, 43, 17, 42, 46, 28, 9, 31, 29, 34, 44, 6, 33, 43, 4, 30, 49, 6, 11, 16, 17, 41, 31, 2, 27, 10, 5, 17, 43, 18, 19, 21, 22, 32, 29, 22, 50, 14, 41, 11, 46, 10, 3, 20, 26, 3, 5, 12, 19, 30, 39, 0, 19, 35, 49, 22, 43, 24, 3, 23, 46, 13, 3, 44, 34, 27, 40, 32, 48, 41, 39, 42, 28, 46, 50, 12, 41, 18, 32, 28, 1, 29, 25, 25, 15, 27, 45, 30, 27, 34, 33, 34, 6, 45, 10]
[10, 49, 21, 12, 13, 13, 48, 36, 43, 35, 9, 48, 22, 16, 34, 3, 33, 4, 42, 46, 12, 8, 35, 33, 6, 25, 11, 50, 29, 12, 47, 40, 44, 34, 22, 40, 43, 25, 29, 34, 21, 17, 16, 20, 50, 26, 35, 12, 0, 31, 1, 1, 19, 0, 1, 32, 38, 10, 11, 6, 19, 30, 38, 4, 28, 5, 13, 5, 31, 6, 33, 17, 37, 9, 22, 43, 37, 4, 26, 14, 7, 33, 40, 5, 45, 49, 19, 41, 5, 27, 5, 34, 47, 12, 4, 40, 33, 37, 44, 10, 27, 50, 18, 43, 47, 12, 50, 32, 18, 4, 11, 27, 44, 24, 4, 32, 0, 33, 14, 21, 42, 6, 42, 14, 46, 38, 20, 12, 20, 23, 7, 39, 14, 13, 13, 45, 27, 47, 35, 12, 8, 3, 20, 18, 16, 42, 35, 11, 8, 21, 6, 16, 10, 43, 48, 2, 16, 39, 9, 10, 17]
[0, 40, 33, 26, 16, 8, 48, 13, 13, 33, 17, 5, 2, 29, 2, 20, 22, 10, 48, 38, 42, 26, 17, 11, 5, 28, 35, 16, 36, 42, 27, 34, 31, 33, 23, 40, 39, 22, 24, 5, 49, 20, 44, 3, 21, 14, 8, 32, 11, 7, 41, 26, 11, 1, 0, 3, 41, 15, 26, 17, 23, 1, 3, 18, 2, 19, 30, 19, 50, 29, 22, 39, 7, 22, 39, 12, 49, 10, 41, 27, 40, 34, 23, 47, 12, 35, 30, 15, 14, 13, 34, 10, 2, 30, 38, 42, 40, 26, 31, 44, 8, 6, 6, 37, 10, 26, 30, 44, 42, 12, 46, 36, 40, 39, 48, 36, 25, 31, 24, 4, 32, 27, 38, 48, 4, 26, 26, 31, 35, 6, 6, 12, 49, 46, 38, 47, 24, 3, 9, 19, 40, 45, 42, 24, 20, 48, 20, 38, 19, 29, 24, 5, 19, 15, 33, 21, 47, 8, 24, 3, 37]
[5, 35, 14, 14, 46, 3, 34, 11, 42, 34, 3, 42, 36, 6, 13, 28, 0, 50, 38, 33, 34, 34, 34, 7, 50, 19, 7, 4, 21, 33, 19, 29, 19, 50, 39, 36, 36, 31, 35, 5, 28, 49, 34, 33, 34, 17, 42, 46, 35, 44, 39, 1, 6, 32, 3, 0, 22, 0, 4, 18, 41, 17, 35, 9, 15, 30, 36, 13, 11, 19, 33, 13, 12, 28, 6, 13, 30, 43, 8, 41, 43, 28, 39, 10, 31, 16, 42, 50, 39, 5, 40, 10, 37, 43, 1, 25, 6, 20, 16, 44, 1, 30, 46, 30, 45, 23, 31, 46, 16, 36, 4, 2, 50, 49, 50, 5, 0, 15, 46, 40, 35, 9, 22, 35, 29, 30, 5, 44, 50, 22, 33, 23, 20, 11, 36, 29, 19, 2, 4, 20, 30, 42, 20, 35, 24, 9, 2, 10, 20, 4, 27, 30, 1, 2, 38, 45, 29, 38, 33, 2, 25]
