N1,N2,...,Nx
[5, 41, 38, 34, 48, 13, 35, 4, 42, 28, 26, 25, 5, 27, 25, 36, 7, 12, 38, 47, 37, 47, 21, 49, 8, 46, 20, 19, 42, 19, 33, 30, 34, 43, 7, 30, 15, 40, 4, 7, 33, 39, 35, 18, 50, 0, 49, 22, 20, 26, 13, 40, 27, 20, 28, 19, 47, 20, 45, 33, 23, 35, 42, 30, 42, 35, 42, 37, 30, 45, 49, 14, 24, 36, 28, 34, 33, 41, 28, 38, 2, 31, 10, 49, 39, 1, 26, 8, 6, 40, 34, 45, 29, 9, 17, 1, 41, 48, 3, 40, 12, 25, 19]
[21, 40, 16, 22, 44, 0, 32, 16, 24, 4, 1, 4, 46, 17, 17, 5, 14, 23, 3, 42, 43, 45, 37, 18, 36, 3, 19, 35, 25, 20, 50, 31, 43, 4, 40, 44, 43, 6, 47, 1, 17, 25, 13, 12, 41, 49, 0, 3, 21, 32, 16, 42, 14, 40, 41, 2, 16, 42, 48, 29, 23, 48, 0, 15, 48, 29, 33, 48, 16, 42, 13, 5, 46, 22, 4, 40, 31, 37, 39, 18, 38, 15, 4, 24, 32, 17, 33, 42, 45, 10, 6, 32, 19, 28, 33, 46, 17, 13, 22, 21, 32, 22, 31]
[49, 21, 3, 14, 25, 7, 16, 15, 20, 30, 4, 4, 17, 34, 12, 33, 44, 11, 21, 29, 30, 11, 39, 1, 50, 42, 14, 46, 32, 26, 12, 11, 47, 2, 8, 14, 31, 36, 1, 14, 40, 2, 6, 37, 13, 22, 3, 0, 43, 40, 7, 41, 42, 37, 47, 31, 17, 43, 39, 50, 35, 7, 34, 16, 15, 19, 20, 36, 16, 37, 12, 41, 30, 23, 28, 2, 9, 46, 8, 2, 31, 20, 29, 46, 49, 31, 9, 36, 33, 49, 47, 37, 28, 50, 34, 28, 30, 29, 18, 43, 28, 4, 2]
[38, 2, 12, 8, 3, 48, 4, 26, 46, 48, 22, 26, 22, 42, 0, 22, 6, 9, 1, 48, 23, 7, 1, 49, 38, 28, 33, 46, 13, 22, 10, 10, 17, 12, 7, 37, 40, 50, 43, 49, 17, 47, 2, 43, 18, 20, 21, 43, 0, 39, 6, 31, 25, 19, 3, 28, 24, 2, 39, 31, 15, 10, 49, 35, 1, 13, 23, 5, 10, 44, 27, 19, 5, 23, 20, 48, 44, 47, 50, 2, 28, 27, 17, 4, 5, 21, 8, 42, 35, 2, 3, 11, 22, 31, 41, 29, 40, 43, 43, 7, 4, 40, 42]
[2, 44, 21, 3, 22, 24, 32, 20, 6, 25, 28, 48, 35, 8, 39, 6, 29, 37, 35, 49, 25, 22, 47, 50, 8, 31, 49, 35, 48, 30, 50, 32, 6, 2, 48, 45, 24, 50, 18, 45, 38, 2, 15, 10, 36, 26, 32, 40, 39, 0, 45, 17, 45, 45, 34, 21, 44, 17, 1, 23, 27, 14, 33, 43, 10, 45, 50, 48, 41, 18, 19, 7, 32, 2, 2, 49, 11, 38, 14, 40, 2, 37, 40, 41, 8, 21, 39, 41, 34, 32, 25, 49, 37, 25, 20, 6, 18, 46, 28, 6, 48, 19, 39]
[27, 20, 3, 50, 33, 47, 25, 1, 12, 28, 24, 30, 32, 50, 1, 31, 39, 27, 34, 20, 28, 41, 24, 18, 16, 30, 32, 12, 9, 48, 40, 15, 14, 40, 11, 49, 40, 24, 29, 31, 42, 3, 11, 12, 30, 13, 16, 7, 6, 45, 0, 36, 3, 34, 26, 17, 20, 13, 12, 4, 10, 6, 44, 50, 50, 20, 10, 32, 37, 22, 46, 5, 24, 19, 32, 18, 20, 22, 44, 19, 7, 1, 23, 9, 10, 31, 32, 12, 17, 46, 44, 21, 31, 20, 0, 44, 24, 36, 11, 36, 18, 24, 6]
[2, 10, 19, 30, 6, 10, 22, 6, 16, 29, 10, 37, 44, 35, 15, 5, 41, 47, 23, 35, 24, 10, 32, 13, 41, 35, 11, 47, 7, 20, 45, 11, 8, 22, 47, 26, 42, 25, 20, 31, 46, 40, 18, 20, 14, 40, 42, 41, 31, 17, 36, 0, 41, 0, 36, 13, 36, 28, 4, 11, 1, 19, 47, 18, 0, 31, 13, 8, 15, 48, 28, 21, 19, 5, 29, 21, 3, 35, 49, 34, 47, 8, 49, 22, 44, 34, 36, 4, 5, 42, 4, 20, 13, 28, 45, 36, 4, 36, 32, 32, 13, 43, 24]
[6, 3, 6, 1, 26, 13, 41, 24, 16, 32, 41, 25, 50, 27, 36, 40, 24, 5, 16, 21, 20, 26, 48, 46, 44, 26, 24, 15, 14, 1, 1, 44, 40, 22, 9, 8, 3, 9, 6, 25, 13, 39, 6, 25, 36, 27, 14, 42, 25, 45, 3, 41, 0, 45, 43, 42, 24, 49, 6, 24, 18, 35, 49, 48, 1, 50, 49, 23, 15, 8, 12, 16, 49, 46, 38, 29, 35, 1, 31, 31, 16, 41, 20, 10, 30, 50, 47, 12, 43, 11, 23, 6, 19, 31, 45, 25, 4, 13, 28, 24, 21, 47, 45]
[9, 24, 14, 35, 46, 25, 4, 16, 45, 15, 12, 33, 17, 43, 36, 45, 35, 8, 0, 3, 42, 27, 46, 0, 42, 3, 14, 40, 0, 1, 18, 48, 23, 31, 13, 41, 21, 0, 18, 0, 8, 44, 16, 40, 16, 20, 40, 37, 19, 45, 34, 0, 45, 0, 10, 21, 47, 4, 28, 23, 34, 42, 35, 11, 27, 45, 29, 10, 26, 42, 37, 41, 26, 21, 27, 9, 25, 48, 35, 38, 40, 12, 4, 50, 17, 30, 49, 8, 33, 15, 6, 11, 25, 38, 43, 2, 14, 4, 48, 9, 21, 15, 17]
[43, 25, 29, 28, 10, 20, 50, 33, 4, 32, 13, 33, 47, 26, 34, 34, 42, 34, 23, 34, 0, 11, 41, 3, 48, 21, 15, 30, 48, 26, 9, 49, 4, 8, 0, 25, 41, 50, 5, 18, 24, 29, 48, 42, 12, 28, 41, 47, 3, 34, 26, 36, 43, 10, 0, 16, 20, 4, 42, 39, 20, 30, 19, 9, 30, 37, 1, 8, 14, 27, 46, 10, 38, 14, 40, 32, 14, 29, 39, 14, 18, 42, 10, 22, 7, 36, 16, 41, 5, 14, 5, 14, 23, 11, 33, 12, 5, 32, 15, 36, 32, 9, 20]
[39, 32, 32, 39, 50, 12, 34, 38, 37, 28, 43, 19, 8, 34, 8, 40, 25, 5, 2, 26, 48, 43, 2, 18, 30, 19, 30, 10, 30, 27, 33, 20, 24, 45, 23, 44, 8, 12, 23, 44, 22, 29, 30, 32, 19, 19, 2, 31, 28, 21, 17, 13, 42, 21, 16, 0, 30, 13, 44, 9, 46, 28, 17, 50, 2, 49, 26, 46, 45, 2, 32, 29, 11, 33, 16, 12, 43, 34, 31, 40, 16, 39, 48, 34, 44, 18, 15, 5, 25, 42, 4, 5, 39, 3, 10, 38, 42, 3, 20, 7, 2, 45, 1]
[21, 33, 13, 47, 40, 15, 50, 42, 0, 1, 21, 11, 48, 40, 1, 26, 16, 31, 19, 38, 21, 49, 7, 43, 40, 40, 11, 41, 50, 17, 34, 37, 29, 46, 11, 15, 13, 31, 6, 33, 39, 34, 24, 2, 3, 47, 16, 17, 24, 44, 20, 36, 24, 47, 20, 30, 0, 15, 48, 19, 29, 31, 4, 50, 38, 40, 14, 31, 6, 42, 38, 5, 30, 31, 35, 21, 40, 18, 40, 28, 21, 26, 0, 40, 3, 33, 31, 1, 42, 27, 16, 45, 43, 9, 0, 30, 31, 24, 22, 21, 50, 7, 15]
[19, 2, 47, 35, 43, 2, 6, 39, 15, 50, 4, 9, 39, 33, 25, 11, 48, 37, 37, 42, 22, 2, 27, 26, 28, 45, 50, 24, 38, 29, 34, 49, 31, 21, 23, 32, 40, 30, 6, 27, 30, 29, 42, 11, 34, 20, 42, 43, 2, 17, 13, 28, 49, 4, 4, 13, 15, 0, 29, 35, 13, 41, 26, 26, 5, 3, 9, 13, 0, 23, 44, 11, 27, 31, 45, 20, 37, 4, 45, 31, 31, 11, 33, 29, 10, 7, 34, 21, 16, 49, 38, 19, 26, 7, 22, 40, 9, 45, 39, 47, 6, 28, 23]
[41, 14, 42, 4, 23, 12, 41, 46, 37, 18, 25, 42, 39, 16, 45, 20, 9, 31, 48, 1, 43, 27, 13, 16, 44, 44, 36, 35, 44, 47, 3, 23, 2, 32, 38, 40, 46, 1, 1, 43, 23, 35, 34, 22, 6, 45, 48, 39, 39, 1, 12, 4, 6, 28, 42, 44, 48, 29, 0, 44, 5, 24, 1, 4, 6, 11, 11, 17, 35, 22, 14, 46, 1, 17, 39, 44, 40, 31, 21, 47, 50, 16, 30, 30, 35, 0, 34, 13, 48, 46, 17, 36, 6, 33, 1, 11, 47, 21, 22, 0, 33, 36, 19]
[9, 18, 23, 37, 13, 43, 32, 20, 11, 44, 4, 44, 32, 14, 22, 5, 50, 18, 32, 29, 17, 37, 10, 30, 25, 47, 35, 12, 29, 21, 49, 6, 25, 2, 39, 28, 0, 33, 31, 21, 2, 50, 48, 26, 19, 33, 29, 50, 31, 23, 4, 11, 24, 23, 39, 9, 19, 35, 44, 0, 5, 45, 5, 16, 29, 32, 20, 35, 50, 10, 0, 46, 37, 39, 28, 47, 36, 0, 44, 13, 50, 19, 50, 22, 29, 36, 23, 30, 26, 25, 9, 40, 9, 35, 45, 45, 12, 43, 36, 0, 50, 43, 14]
[20, 49, 44, 12, 25, 46, 24, 18, 17, 25, 49, 24, 17, 22, 46, 45, 35, 40, 38, 4, 34, 35, 22, 48, 33, 5, 34, 47, 37, 21, 24, 16, 18, 1, 0, 42, 5, 37, 14, 37, 39, 37, 43, 4, 29, 23, 23, 35, 15, 27, 10, 1, 18, 34, 20, 46, 29, 13, 5, 5, 0, 48, 17, 47, 28, 5, 9, 48, 44, 10, 16, 43, 11, 42, 19, 49, 8, 37, 18, 38, 38, 37, 19, 4, 8, 33, 6, 19, 33, 36, 19, 13, 26, 49, 37, 23, 27, 0, 19, 17, 18, 15, 16]
[45, 3, 37, 39, 31, 3, 15, 1, 19, 3, 19, 41, 25, 46, 11, 27, 26, 23, 39, 38, 46, 13, 3, 30, 42, 14, 0, 33, 49, 45, 33, 45, 41, 30, 50, 4, 2, 2, 22, 4, 38, 11, 36, 41, 40, 35, 48, 7, 10, 14, 6, 19, 35, 42, 30, 28, 31, 41, 24, 45, 48, 0, 28, 11, 0, 12, 19, 40, 16, 46, 4, 18, 26, 6, 9, 13, 27, 38, 3, 30, 32, 40, 5, 19, 43, 20, 13, 20, 4, 29, 42, 10, 8, 19, 8, 47, 23, 25, 5, 2, 45, 19, 27]
[14, 24, 46, 42, 13, 7, 44, 12, 30, 5, 36, 37, 25, 45, 7, 31, 48, 42, 32, 11, 33, 16, 7, 5, 4, 27, 31, 7, 6, 42, 27, 9, 29, 7, 41, 45, 3, 12, 3, 38, 6, 47, 6, 0, 32, 42, 0, 34, 49, 33, 44, 47, 49, 35, 19, 17, 4, 26, 1, 5, 17, 28, 0, 30, 45, 7, 26, 32, 39, 1, 50, 32, 36, 44, 26, 27, 25, 21, 29, 34, 0, 26, 5, 11, 0, 38, 48, 30, 18, 40, 36, 44, 7, 37, 42, 34, 26, 20, 36, 31, 31, 4, 26]
[16, 27, 4, 33, 9, 14, 25, 47, 27, 41, 5, 30, 3, 26, 6, 20, 45, 1, 47, 9, 4, 5, 38, 32, 20, 21, 3, 21, 29, 24, 17, 43, 5, 31, 15, 34, 50, 17, 50, 18, 35, 50, 41, 11, 10, 30, 15, 16, 35, 43, 50, 18, 48, 11, 9, 50, 50, 26, 4, 16, 47, 11, 30, 0, 3, 6, 50, 3, 0, 5, 49, 8, 21, 31, 21, 50, 24, 27, 45, 36, 44, 9, 17, 10, 13, 35, 44, 4, 14, 32, 14, 48, 22, 33, 5, 35, 27, 10, 27, 23, 15, 47, 43]
[47, 17, 25, 12, 12, 30, 47, 42, 13, 25, 4, 44, 48, 16, 39, 22, 16, 1, 34, 1, 14, 39, 13, 26, 9, 14, 9, 13, 12, 14, 45, 41, 29, 47, 3, 9, 35, 16, 1, 40, 9, 27, 30, 41, 5, 42, 48, 15, 1, 10, 50, 0, 1, 27, 30, 2, 38, 5, 6, 29, 28, 0, 45, 3, 0, 14, 8, 46, 18, 44, 49, 10, 20, 0, 32, 2, 22, 3, 30, 9, 12, 6, 18, 36, 15, 47, 32, 25, 0, 50, 29, 0, 45, 7, 38, 37, 20, 35, 5, 16, 10, 25, 26]
[41, 21, 34, 40, 21, 30, 21, 35, 43, 28, 26, 0, 40, 30, 47, 17, 17, 22, 21, 49, 39, 39, 40, 50, 27, 0, 5, 15, 30, 8, 0, 39, 14, 7, 0, 44, 19, 16, 2, 4, 26, 39, 13, 4, 22, 35, 29, 19, 13, 45, 20, 31, 50, 45, 37, 49, 40, 3, 11, 32, 5, 12, 7, 6, 14, 0, 39, 13, 43, 1, 42, 28, 7, 47, 32, 41, 5, 32, 8, 15, 29, 22, 31, 43, 45, 32, 8, 46, 1, 41, 24, 49, 46, 15, 17, 22, 49, 38, 41, 41, 37, 23, 10]
[17, 28, 34, 3, 25, 24, 13, 18, 4, 39, 4, 20, 4, 37, 11, 39, 6, 33, 35, 45, 19, 0, 34, 22, 40, 24, 28, 32, 48, 16, 37, 4, 15, 45, 32, 0, 38, 40, 27, 50, 12, 4, 24, 49, 2, 42, 33, 20, 23, 50, 10, 13, 49, 29, 1, 26, 14, 9, 11, 20, 9, 19, 26, 50, 8, 39, 0, 11, 26, 25, 29, 39, 13, 34, 20, 9, 7, 41, 6, 22, 5, 36, 18, 18, 39, 20, 20, 7, 2, 1, 31, 44, 38, 15, 10, 26, 11, 29, 43, 48, 23, 11, 3]
[41, 6, 32, 22, 29, 35, 44, 17, 18, 17, 0, 24, 25, 27, 25, 29, 0, 18, 23, 35, 44, 46, 25, 24, 10, 3, 17, 47, 10, 27, 42, 27, 40, 18, 13, 36, 6, 47, 10, 48, 46, 27, 27, 36, 0, 37, 48, 36, 5, 48, 32, 8, 23, 10, 8, 46, 31, 13, 17, 35, 48, 40, 32, 3, 46, 13, 11, 0, 39, 37, 29, 19, 33, 4, 15, 25, 37, 48, 32, 40, 32, 3, 35, 44, 3, 34, 37, 20, 38, 17, 48, 44, 3, 41, 31, 2, 11, 25, 5, 19, 48, 12, 14]
[14, 1, 24, 32, 20, 24, 35, 22, 50, 44, 10, 49, 20, 22, 47, 3, 43, 36, 38, 30, 47, 49, 29, 15, 40, 9, 13, 21, 25, 9, 38, 36, 21, 21, 29, 45, 42, 43, 36, 37, 26, 10, 33, 15, 33, 30, 16, 16, 10, 41, 37, 15, 15, 26, 14, 45, 6, 0, 35, 50, 44, 16, 39, 0, 18, 43, 26, 39, 0, 45, 6, 45, 4, 6, 20, 20, 48, 39, 23, 19, 34, 28, 48, 35, 14, 47, 23, 9, 3, 8, 33, 35, 20, 3, 31, 25, 2, 32, 37, 45, 41, 28, 25]
[2, 22, 16, 44, 40, 32, 21, 31, 13, 42, 45, 13, 11, 0, 32, 39, 17, 4, 0, 26, 49, 42, 13, 42, 26, 37, 43, 13, 8, 33, 48, 34, 24, 16, 26, 10, 25, 8, 18, 30, 36, 32, 7, 5, 25, 45, 42, 37, 44, 18, 22, 48, 8, 42, 27, 2, 42, 23, 22, 10, 10, 46, 1, 5, 44, 1, 25, 37, 45, 0, 9, 35, 48, 35, 50, 16, 36, 38, 35, 23, 16, 29, 50, 41, 35, 6, 35, 42, 8, 19, 12, 29, 4, 10, 11, 7, 2, 0, 3, 31, 33, 16, 15]
[3, 34, 12, 33, 7, 32, 11, 21, 21, 21, 2, 43, 43, 20, 11, 17, 24, 8, 17, 49, 31, 17, 45, 32, 21, 41, 40, 15, 27, 15, 18, 30, 46, 15, 10, 48, 25, 21, 50, 26, 47, 18, 17, 48, 41, 49, 13, 12, 27, 19, 46, 28, 12, 37, 46, 32, 38, 44, 14, 0, 16, 4, 50, 49, 49, 42, 29, 29, 6, 9, 0, 22, 34, 33, 10, 47, 33, 24, 19, 36, 7, 23, 7, 44, 11, 34, 4, 8, 2, 26, 6, 37, 35, 23, 11, 16, 20, 17, 39, 3, 42, 2, 30]
[27, 12, 11, 33, 34, 28, 25, 19, 41, 46, 36, 30, 17, 33, 41, 28, 46, 34, 20, 35, 46, 47, 49, 24, 14, 33, 8, 2, 49, 5, 31, 2, 42, 2, 16, 23, 33, 0, 35, 20, 7, 43, 17, 23, 2, 14, 5, 41, 19, 7, 5, 21, 16, 41, 10, 29, 5, 11, 46, 46, 43, 18, 32, 8, 10, 28, 39, 19, 45, 35, 22, 0, 16, 32, 13, 37, 29, 32, 16, 16, 26, 19, 48, 48, 34, 40, 3, 40, 42, 36, 11, 38, 15, 20, 30, 24, 0, 3, 49, 6, 15, 45, 30]
[36, 17, 3, 37, 6, 44, 7, 23, 2, 15, 7, 48, 15, 25, 34, 25, 46, 0, 24, 48, 38, 12, 41, 17, 0, 15, 44, 21, 14, 45, 11, 9, 34, 23, 23, 27, 41, 38, 23, 34, 41, 11, 44, 3, 38, 24, 46, 30, 5, 32, 24, 19, 49, 26, 38, 11, 30, 27, 1, 37, 11, 26, 36, 21, 20, 7, 13, 33, 4, 48, 34, 16, 0, 2, 19, 0, 50, 40, 5, 21, 15, 28, 49, 48, 8, 23, 5, 3, 17, 24, 41, 0, 29, 21, 22, 45, 42, 23, 48, 48, 8, 31, 9]
[35, 6, 20, 43, 4, 43, 18, 26, 43, 37, 44, 10, 13, 34, 48, 34, 19, 16, 37, 42, 25, 30, 23, 1, 33, 23, 43, 38, 39, 32, 49, 16, 28, 6, 27, 44, 13, 7, 43, 12, 31, 27, 44, 13, 46, 36, 22, 23, 23, 2, 19, 5, 46, 21, 14, 33, 31, 31, 17, 39, 42, 6, 44, 31, 0, 47, 34, 4, 6, 35, 33, 32, 2, 0, 35, 37, 15, 50, 15, 35, 45, 14, 42, 3, 50, 36, 24, 18, 22, 16, 5, 47, 20, 10, 13, 38, 8, 0, 15, 29, 32, 26, 12]
[0, 5, 5, 47, 27, 33, 3, 26, 6, 43, 7, 43, 21, 8, 37, 38, 50, 30, 31, 28, 0, 0, 27, 38, 50, 45, 40, 44, 5, 35, 48, 39, 12, 35, 33, 14, 35, 6, 12, 31, 18, 17, 46, 38, 8, 28, 4, 28, 20, 2, 32, 29, 38, 27, 40, 16, 35, 45, 39, 28, 19, 9, 26, 21, 32, 32, 20, 15, 20, 50, 10, 13, 19, 35, 0, 17, 13, 33, 26, 44, 41, 16, 22, 24, 21, 42, 44, 33, 37, 19, 37, 49, 17, 6, 24, 12, 46, 7, 35, 18, 50, 20, 5]
[7, 37, 37, 17, 30, 18, 8, 2, 4, 1, 35, 25, 5, 2, 25, 47, 43, 35, 24, 34, 45, 37, 49, 36, 15, 15, 5, 47, 41, 5, 43, 32, 0, 47, 34, 33, 19, 12, 35, 17, 23, 12, 36, 43, 8, 34, 40, 2, 48, 49, 18, 21, 29, 9, 32, 12, 21, 20, 44, 47, 49, 13, 27, 50, 2, 41, 9, 25, 20, 16, 47, 37, 0, 37, 17, 0, 6, 50, 30, 21, 8, 34, 22, 29, 28, 18, 3, 36, 8, 15, 21, 24, 34, 44, 32, 25, 6, 5, 45, 18, 39, 38, 41]
[5, 48, 29, 8, 10, 33, 11, 28, 9, 30, 32, 35, 48, 23, 44, 1, 11, 32, 13, 7, 1, 13, 28, 14, 2, 49, 23, 45, 26, 41, 23, 45, 3, 45, 9, 2, 9, 21, 42, 19, 21, 31, 36, 46, 14, 33, 31, 9, 44, 11, 20, 3, 35, 25, 14, 43, 40, 37, 40, 36, 8, 27, 25, 24, 22, 5, 7, 37, 48, 36, 33, 29, 50, 15, 13, 6, 0, 20, 46, 16, 14, 14, 16, 6, 44, 27, 15, 33, 27, 25, 15, 24, 33, 15, 1, 45, 27, 38, 12, 44, 46, 25, 27]
[43, 22, 34, 11, 20, 1, 8, 19, 36, 14, 3, 3, 45, 26, 20, 2, 10, 3, 18, 30, 7, 46, 27, 48, 8, 43, 45, 19, 29, 17, 47, 6, 26, 6, 12, 16, 9, 13, 50, 19, 5, 23, 28, 35, 9, 41, 37, 46, 47, 38, 22, 35, 1, 48, 29, 34, 18, 4, 31, 0, 37, 38, 21, 27, 3, 32, 41, 48, 39, 38, 24, 32, 40, 50, 33, 50, 20, 0, 3, 7, 40, 13, 30, 50, 47, 31, 50, 39, 21, 24, 9, 5, 14, 37, 28, 29, 42, 4, 44, 28, 26, 9, 9]
[8, 11, 11, 34, 12, 12, 31, 31, 42, 11, 42, 24, 22, 33, 33, 14, 37, 19, 11, 45, 40, 47, 6, 50, 46, 6, 47, 31, 37, 6, 45, 27, 5, 41, 18, 22, 39, 30, 8, 35, 47, 50, 5, 16, 9, 28, 39, 8, 50, 14, 44, 49, 31, 35, 39, 31, 40, 45, 21, 44, 18, 3, 29, 45, 30, 8, 6, 32, 23, 35, 19, 16, 5, 15, 26, 30, 46, 3, 0, 7, 20, 47, 44, 37, 47, 8, 1, 14, 22, 24, 42, 28, 25, 32, 12, 17, 30, 12, 32, 44, 9, 1, 50]
[36, 7, 27, 3, 41, 7, 10, 28, 29, 39, 32, 34, 0, 34, 25, 1, 28, 32, 12, 45, 8, 10, 30, 8, 49, 6, 18, 22, 22, 5, 43, 29, 19, 34, 8, 30, 7, 27, 18, 16, 45, 44, 37, 13, 21, 38, 18, 2, 2, 40, 19, 34, 31, 38, 14, 40, 28, 31, 47, 13, 38, 30, 34, 36, 9, 15, 22, 40, 19, 23, 36, 16, 21, 35, 44, 21, 16, 7, 7, 0, 25, 19, 9, 45, 11, 20, 7, 19, 29, 25, 21, 0, 29, 24, 36, 32, 50, 13, 43, 39, 28, 32, 2]
[18, 29, 18, 14, 3, 39, 7, 4, 31, 42, 43, 30, 4, 22, 32, 36, 3, 39, 26, 43, 40, 7, 28, 30, 15, 35, 26, 3, 36, 3, 34, 14, 0, 35, 24, 30, 11, 17, 47, 6, 45, 39, 20, 24, 9, 2, 38, 31, 28, 2, 7, 47, 16, 40, 18, 16, 21, 31, 50, 50, 38, 32, 0, 44, 12, 29, 5, 32, 34, 16, 7, 26, 15, 45, 41, 8, 14, 40, 20, 25, 0, 1, 27, 28, 49, 32, 30, 25, 39, 46, 20, 40, 10, 35, 29, 3, 49, 20, 9, 43, 21, 12, 25]
[7, 25, 38, 45, 4, 27, 45, 47, 2, 36, 12, 36, 1, 36, 27, 49, 4, 6, 7, 27, 7, 12, 48, 35, 32, 22, 36, 14, 15, 29, 50, 42, 11, 33, 2, 43, 40, 4, 22, 0, 1, 29, 10, 11, 8, 31, 15, 20, 27, 37, 1, 8, 41, 12, 42, 39, 26, 11, 16, 19, 37, 40, 26, 9, 6, 22, 36, 3, 28, 29, 23, 19, 28, 14, 16, 34, 14, 13, 47, 19, 1, 0, 20, 11, 10, 40, 0, 9, 39, 5, 43, 28, 44, 35, 50, 11, 29, 37, 1, 40, 48, 3, 0]
[23, 40, 26, 39, 24, 12, 46, 49, 15, 35, 39, 19, 20, 49, 41, 44, 2, 3, 27, 22, 35, 50, 49, 34, 4, 22, 4, 1, 14, 28, 22, 46, 22, 7, 10, 48, 5, 8, 46, 4, 44, 15, 1, 27, 34, 10, 4, 29, 17, 40, 23, 49, 20, 4, 10, 48, 0, 33, 30, 50, 19, 5, 5, 17, 18, 31, 18, 35, 48, 50, 7, 48, 49, 42, 22, 22, 16, 30, 44, 9, 27, 20, 0, 45, 27, 37, 38, 2, 2, 40, 36, 42, 21, 32, 22, 16, 16, 41, 37, 12, 11, 26, 27]
[32, 22, 42, 36, 18, 26, 23, 41, 50, 26, 41, 5, 4, 49, 31, 34, 33, 28, 21, 12, 8, 20, 47, 45, 23, 9, 3, 45, 11, 28, 13, 18, 36, 6, 5, 14, 35, 38, 9, 47, 29, 11, 44, 25, 29, 49, 24, 46, 4, 41, 9, 22, 10, 50, 22, 34, 40, 29, 30, 22, 4, 19, 11, 10, 36, 43, 18, 44, 35, 41, 44, 48, 48, 3, 24, 29, 6, 50, 37, 45, 28, 11, 45, 0, 21, 44, 29, 12, 8, 7, 24, 9, 38, 37, 45, 7, 41, 12, 4, 11, 49, 23, 17]
[21, 42, 32, 29, 24, 3, 35, 32, 21, 41, 6, 27, 16, 35, 5, 40, 45, 24, 3, 16, 4, 37, 19, 13, 0, 50, 33, 5, 30, 0, 6, 38, 13, 49, 19, 23, 50, 2, 42, 16, 5, 4, 15, 11, 31, 39, 32, 49, 5, 8, 10, 44, 30, 17, 7, 44, 3, 10, 35, 29, 8, 43, 0, 13, 15, 45, 39, 3, 14, 35, 11, 34, 8, 50, 21, 28, 44, 47, 47, 11, 49, 10, 27, 21, 0, 23, 8, 12, 14, 44, 44, 50, 21, 24, 16, 26, 2, 1, 30, 17, 15, 36, 28]
[33, 16, 24, 24, 35, 1, 43, 8, 29, 36, 34, 49, 38, 29, 37, 25, 14, 29, 13, 9, 7, 7, 2, 11, 1, 8, 26, 19, 46, 13, 40, 11, 34, 29, 48, 20, 11, 40, 10, 44, 25, 32, 16, 20, 46, 1, 17, 31, 21, 21, 31, 34, 50, 30, 36, 18, 33, 7, 0, 36, 33, 20, 38, 35, 47, 32, 20, 34, 47, 6, 34, 40, 23, 36, 42, 18, 27, 31, 8, 20, 32, 40, 37, 44, 23, 0, 23, 20, 34, 26, 50, 31, 21, 26, 0, 6, 39, 25, 38, 38, 22, 8, 0]
[38, 17, 1, 27, 36, 22, 26, 34, 16, 15, 4, 10, 4, 3, 8, 0, 8, 7, 18, 6, 19, 12, 41, 19, 24, 4, 3, 19, 43, 8, 31, 45, 6, 3, 34, 9, 25, 11, 10, 8, 15, 36, 16, 25, 17, 26, 33, 9, 8, 39, 32, 36, 47, 49, 16, 15, 31, 34, 34, 23, 6, 13, 48, 44, 32, 8, 20, 37, 23, 35, 4, 3, 5, 24, 44, 3, 15, 50, 1, 7, 30, 0, 38, 29, 8, 23, 0, 32, 13, 49, 32, 10, 39, 16, 18, 36, 49, 3, 25, 31, 20, 39, 15]
[49, 8, 43, 8, 16, 7, 22, 26, 12, 28, 8, 1, 4, 45, 49, 31, 34, 4, 40, 19, 26, 11, 49, 22, 14, 23, 18, 0, 32, 21, 21, 11, 50, 1, 31, 28, 1, 27, 18, 28, 23, 23, 32, 30, 20, 8, 42, 36, 42, 41, 12, 4, 12, 8, 41, 5, 1, 21, 13, 30, 19, 20, 30, 4, 25, 46, 7, 20, 9, 42, 8, 40, 3, 18, 33, 36, 33, 39, 14, 19, 25, 9, 2, 12, 12, 20, 32, 0, 20, 47, 46, 37, 26, 47, 21, 47, 28, 35, 9, 18, 11, 40, 4]
[38, 2, 26, 45, 42, 24, 31, 15, 19, 16, 40, 31, 23, 40, 18, 30, 23, 8, 10, 29, 33, 2, 4, 25, 38, 17, 2, 33, 28, 13, 23, 27, 48, 26, 26, 48, 36, 27, 42, 48, 29, 36, 47, 41, 2, 6, 45, 33, 35, 34, 17, 5, 43, 33, 5, 25, 42, 16, 48, 26, 33, 4, 18, 14, 0, 1, 2, 38, 3, 8, 2, 42, 17, 22, 37, 8, 27, 21, 22, 29, 39, 39, 2, 8, 14, 34, 13, 20, 0, 11, 24, 37, 48, 6, 6, 31, 20, 40, 39, 23, 18, 34, 16]
[44, 37, 10, 20, 50, 15, 12, 2, 50, 31, 18, 17, 1, 16, 22, 25, 13, 49, 34, 21, 22, 3, 45, 3, 30, 48, 11, 1, 18, 6, 7, 21, 47, 34, 9, 38, 0, 50, 45, 12, 5, 47, 31, 44, 42, 40, 10, 49, 2, 32, 46, 42, 11, 15, 14, 42, 27, 49, 46, 25, 36, 29, 40, 32, 50, 41, 1, 17, 8, 19, 26, 36, 24, 16, 19, 15, 25, 24, 24, 25, 46, 5, 40, 7, 44, 26, 49, 47, 11, 0, 36, 7, 46, 5, 1, 36, 13, 41, 1, 50, 42, 36, 10]
