N1,N2,...,Nx
[31, 9, 44, 11, 14, 37, 43, 49, 29, 23, 32, 49, 31, 9, 10, 11, 0, 9, 42, 37, 37, 17, 10, 35, 13, 28, 29, 45, 4, 1, 0, 18, 39, 5, 49, 21, 6, 37, 11, 42, 49, 32, 46, 31, 23, 21, 0, 36, 42, 3, 34, 14, 16, 35, 30, 30, 22, 29, 23, 38, 23, 23, 15, 18, 1, 3, 18, 24, 19, 49, 20, 32, 38, 9, 0, 0, 9, 2, 16, 1, 17, 15, 24, 50, 16, 44, 30, 45, 26, 9, 15, 24, 38, 34, 22, 39, 20, 2, 1, 16, 22, 25, 39, 4, 7, 49, 11, 12, 40, 4, 0, 36, 25, 27, 27, 33, 38, 14, 6, 44, 2, 40, 50, 30, 45, 32, 37, 37, 7, 45, 31, 35, 13, 30, 39, 35, 21, 14, 21, 19, 30, 6, 7, 42, 36, 3, 5, 32, 27, 35, 0, 49]
[7, 39, 41, 2, 48, 35, 20, 12, 5, 1, 29, 17, 5, 9, 36, 17, 32, 19, 23, 39, 32, 0, 35, 23, 2, 18, 12, 42, 26, 41, 18, 0, 26, 15, 2, 50, 37, 44, 32, 5, 32, 19, 35, 46, 15, 6, 46, 10, 25, 32, 10, 19, 30, 14, 9, 44, 39, 44, 47, 41, 8, 6, 50, 13, 1, 20, 22, 4, 36, 46, 12, 4, 2, 42, 27, 35, 33, 36, 40, 4, 41, 10, 1, 3, 31, 45, 7, 15, 49, 47, 43, 21, 11, 11, 30, 46, 37, 50, 31, 36, 5, 18, 19, 35, 22, 24, 37, 31, 0, 36, 27, 2, 45, 9, 2, 14, 24, 11, 6, 49, 9, 6, 14, 34, 22, 2, 23, 32, 33, 11, 2, 17, 15, 12, 23, 50, 38, 28, 50, 45, 5, 35, 34, 7, 49, 49, 30, 27, 20, 36, 35, 15]
[3, 41, 43, 46, 11, 45, 24, 1, 17, 21, 22, 36, 36, 37, 36, 30, 24, 24, 5, 9, 5, 36, 19, 36, 25, 27, 30, 21, 28, 10, 39, 26, 0, 17, 2, 36, 40, 2, 40, 22, 3, 33, 40, 25, 34, 45, 25, 10, 35, 28, 12, 45, 37, 24, 1, 47, 32, 13, 37, 5, 9, 6, 37, 28, 17, 7, 25, 11, 43, 1, 48, 14, 49, 1, 38, 46, 42, 22, 40, 23, 44, 45, 50, 17, 20, 2, 15, 33, 7, 7, 4, 20, 34, 41, 22, 27, 47, 49, 1, 19, 36, 41, 14, 43, 5, 44, 27, 23, 22, 14, 21, 27, 13, 8, 45, 6, 0, 29, 11, 18, 11, 2, 22, 27, 6, 9, 20, 44, 34, 10, 23, 1, 1, 35, 33, 8, 47, 34, 7, 46, 25, 7, 14, 23, 37, 42, 20, 17, 41, 7, 44, 10]
[9, 47, 42, 19, 6, 21, 42, 22, 29, 14, 33, 46, 5, 31, 26, 11, 12, 49, 21, 49, 31, 15, 27, 42, 3, 34, 27, 9, 50, 23, 5, 15, 17, 0, 10, 20, 24, 24, 41, 4, 32, 29, 1, 3, 26, 22, 11, 32, 26, 49, 1, 49, 42, 21, 14, 10, 49, 33, 7, 23, 43, 47, 46, 13, 35, 48, 33, 31, 18, 32, 46, 25, 33, 38, 27, 34, 36, 24, 24, 20, 38, 39, 16, 17, 10, 46, 15, 50, 34, 31, 43, 21, 11, 27, 14, 18, 31, 48, 38, 4, 25, 24, 3, 44, 50, 9, 20, 9, 41, 34, 3, 2, 21, 27, 7, 19, 26, 2, 12, 11, 4, 39, 12, 14, 47, 30, 38, 15, 16, 1, 4, 49, 10, 6, 21, 22, 9, 27, 16, 3, 13, 35, 18, 21, 41, 21, 47, 41, 39, 10, 42, 34]
[45, 38, 49, 47, 22, 38, 26, 22, 37, 8, 42, 50, 36, 39, 43, 38, 35, 5, 24, 16, 26, 17, 4, 6, 49, 26, 38, 27, 40, 10, 49, 2, 2, 10, 0, 6, 30, 48, 27, 31, 7, 39, 30, 50, 42, 33, 2, 24, 24, 45, 49, 44, 44, 13, 8, 27, 37, 41, 15, 16, 43, 47, 45, 2, 45, 50, 40, 5, 18, 49, 9, 17, 34, 23, 43, 38, 17, 30, 40, 1, 38, 7, 41, 43, 29, 15, 8, 38, 13, 24, 21, 49, 16, 25, 39, 35, 39, 46, 0, 0, 48, 38, 38, 2, 3, 15, 30, 11, 24, 40, 12, 39, 10, 16, 9, 27, 29, 42, 47, 25, 16, 5, 16, 33, 3, 41, 20, 12, 2, 38, 4, 7, 45, 43, 35, 25, 14, 40, 40, 45, 13, 1, 40, 29, 15, 14, 10, 8, 29, 41, 17, 38]
[25, 40, 19, 47, 19, 34, 39, 31, 9, 11, 0, 27, 25, 23, 17, 27, 30, 25, 16, 14, 16, 28, 21, 5, 48, 34, 40, 2, 41, 45, 21, 50, 36, 20, 6, 0, 16, 50, 49, 24, 13, 34, 1, 18, 1, 30, 1, 45, 34, 7, 41, 10, 37, 21, 12, 21, 12, 28, 4, 27, 39, 23, 33, 28, 36, 1, 10, 6, 7, 25, 12, 14, 47, 14, 41, 36, 44, 0, 18, 43, 8, 40, 43, 24, 4, 12, 7, 16, 22, 9, 16, 14, 37, 18, 22, 7, 25, 50, 36, 39, 31, 39, 12, 10, 9, 18, 45, 0, 14, 16, 6, 36, 20, 41, 43, 5, 16, 29, 27, 46, 12, 15, 40, 14, 29, 37, 13, 22, 7, 10, 31, 34, 26, 33, 41, 22, 47, 36, 4, 15, 28, 6, 39, 4, 40, 27, 30, 18, 8, 22, 22, 40]
[49, 12, 35, 48, 44, 47, 1, 10, 31, 48, 6, 14, 15, 9, 19, 15, 23, 22, 46, 24, 11, 47, 2, 33, 46, 9, 20, 22, 13, 26, 6, 37, 40, 24, 30, 16, 0, 17, 4, 27, 5, 46, 39, 45, 29, 30, 29, 4, 35, 6, 41, 9, 18, 43, 33, 38, 29, 34, 38, 46, 29, 18, 31, 26, 15, 23, 21, 36, 1, 37, 12, 47, 50, 14, 26, 2, 34, 6, 29, 3, 15, 45, 34, 9, 40, 46, 47, 43, 4, 19, 23, 0, 40, 15, 28, 30, 21, 38, 13, 28, 49, 24, 10, 10, 20, 27, 23, 2, 3, 25, 40, 1, 9, 32, 18, 17, 24, 44, 19, 21, 9, 33, 17, 16, 11, 44, 33, 14, 39, 16, 32, 35, 6, 43, 21, 36, 25, 0, 21, 34, 43, 43, 35, 11, 15, 43, 45, 10, 19, 43, 11, 0]
[47, 16, 30, 35, 25, 25, 2, 46, 38, 13, 4, 46, 9, 21, 0, 41, 18, 8, 24, 5, 26, 9, 11, 15, 34, 14, 48, 13, 40, 25, 37, 44, 2, 24, 48, 50, 17, 0, 8, 4, 38, 30, 20, 36, 38, 4, 9, 22, 33, 25, 7, 18, 37, 42, 16, 15, 34, 20, 22, 33, 32, 10, 30, 7, 21, 6, 21, 12, 33, 17, 7, 42, 39, 5, 13, 46, 27, 50, 46, 27, 35, 16, 18, 38, 46, 3, 10, 1, 45, 8, 39, 17, 2, 21, 23, 44, 17, 48, 37, 14, 48, 19, 34, 35, 28, 27, 37, 49, 6, 15, 20, 9, 22, 36, 0, 50, 13, 25, 48, 48, 20, 1, 13, 39, 10, 18, 42, 8, 30, 6, 23, 24, 25, 49, 2, 26, 0, 47, 13, 48, 34, 15, 43, 26, 40, 42, 17, 50, 4, 31, 39, 36]
[30, 44, 10, 38, 35, 28, 36, 25, 31, 32, 22, 36, 48, 21, 37, 35, 44, 33, 43, 7, 41, 23, 42, 8, 46, 43, 37, 25, 33, 30, 11, 32, 40, 41, 27, 49, 4, 8, 0, 23, 26, 42, 27, 26, 44, 47, 23, 20, 16, 26, 9, 32, 5, 13, 45, 50, 36, 34, 20, 50, 36, 38, 6, 11, 16, 37, 0, 49, 18, 14, 10, 31, 3, 19, 29, 33, 6, 23, 25, 37, 44, 25, 36, 44, 24, 41, 40, 27, 30, 17, 1, 16, 24, 1, 8, 33, 21, 4, 32, 5, 27, 26, 11, 38, 48, 19, 24, 4, 16, 40, 34, 27, 6, 48, 48, 21, 20, 16, 36, 10, 33, 21, 47, 10, 8, 42, 25, 13, 47, 20, 11, 16, 11, 0, 25, 37, 9, 28, 49, 41, 7, 47, 49, 48, 30, 37, 4, 49, 15, 41, 43, 24]
[37, 3, 43, 27, 44, 29, 33, 50, 49, 18, 13, 0, 1, 8, 12, 16, 9, 1, 8, 17, 48, 49, 46, 28, 18, 36, 1, 29, 0, 26, 42, 5, 22, 4, 31, 24, 27, 4, 23, 0, 42, 9, 41, 47, 4, 21, 44, 5, 4, 37, 42, 47, 12, 15, 2, 4, 0, 3, 11, 10, 18, 19, 19, 38, 7, 38, 31, 27, 33, 20, 48, 15, 11, 15, 47, 3, 41, 12, 4, 28, 43, 19, 8, 32, 45, 30, 24, 29, 39, 7, 39, 7, 2, 49, 44, 0, 15, 7, 22, 4, 31, 40, 3, 41, 31, 15, 24, 44, 47, 20, 0, 3, 19, 27, 9, 19, 14, 17, 14, 48, 1, 20, 34, 28, 48, 14, 48, 33, 49, 19, 41, 21, 28, 46, 41, 4, 36, 7, 20, 42, 33, 46, 5, 35, 48, 8, 37, 26, 14, 42, 40, 35]
[40, 12, 1, 11, 48, 33, 9, 3, 49, 39, 10, 4, 11, 27, 37, 28, 41, 50, 32, 31, 21, 4, 8, 47, 32, 27, 47, 20, 0, 14, 49, 32, 3, 32, 7, 13, 5, 38, 26, 42, 0, 10, 1, 48, 3, 41, 0, 29, 21, 11, 38, 29, 7, 4, 38, 19, 26, 32, 40, 6, 42, 24, 21, 33, 25, 49, 24, 17, 25, 35, 2, 22, 47, 43, 27, 45, 9, 9, 30, 31, 42, 4, 31, 32, 9, 28, 48, 41, 48, 44, 31, 41, 1, 32, 29, 45, 1, 48, 44, 4, 26, 34, 45, 25, 30, 27, 12, 36, 18, 32, 15, 23, 16, 4, 8, 17, 0, 25, 19, 11, 31, 31, 12, 39, 24, 2, 44, 12, 24, 44, 28, 23, 7, 17, 15, 23, 35, 14, 36, 30, 48, 10, 5, 27, 45, 1, 1, 8, 26, 5, 40, 50]
[45, 44, 48, 43, 30, 9, 42, 18, 50, 10, 10, 14, 44, 0, 7, 12, 35, 42, 27, 35, 3, 13, 43, 32, 1, 45, 8, 50, 3, 38, 32, 19, 33, 29, 39, 34, 46, 30, 42, 9, 10, 0, 44, 35, 34, 30, 46, 17, 28, 32, 7, 26, 15, 20, 15, 25, 41, 5, 13, 14, 49, 32, 19, 24, 5, 1, 30, 48, 24, 33, 6, 29, 40, 50, 28, 0, 19, 37, 45, 24, 42, 49, 38, 7, 7, 8, 45, 48, 23, 10, 12, 11, 31, 22, 26, 38, 48, 43, 21, 46, 24, 13, 33, 44, 23, 45, 9, 8, 50, 50, 3, 49, 11, 43, 6, 37, 2, 4, 20, 7, 34, 40, 6, 35, 18, 9, 0, 43, 25, 14, 43, 21, 49, 0, 10, 32, 14, 47, 22, 17, 24, 14, 3, 33, 46, 16, 3, 42, 37, 49, 26, 16]
[27, 45, 27, 32, 28, 31, 1, 32, 45, 48, 8, 27, 0, 50, 8, 21, 45, 35, 5, 7, 10, 42, 7, 16, 20, 32, 44, 37, 48, 43, 46, 35, 40, 1, 30, 1, 39, 20, 27, 41, 1, 44, 0, 30, 33, 12, 35, 4, 43, 26, 49, 1, 3, 47, 43, 49, 1, 5, 37, 46, 5, 22, 40, 21, 7, 24, 40, 39, 41, 37, 5, 41, 8, 28, 48, 33, 36, 5, 38, 6, 4, 14, 12, 25, 16, 50, 49, 50, 17, 7, 26, 35, 21, 44, 45, 6, 17, 37, 5, 34, 19, 7, 9, 31, 39, 28, 43, 19, 48, 49, 4, 49, 34, 5, 0, 30, 21, 2, 31, 37, 19, 42, 18, 43, 6, 10, 11, 27, 33, 40, 29, 10, 33, 26, 35, 40, 22, 32, 32, 5, 33, 3, 46, 39, 49, 18, 18, 22, 16, 13, 25, 19]
[31, 17, 18, 48, 21, 34, 24, 37, 23, 1, 21, 29, 32, 23, 8, 15, 7, 29, 17, 44, 41, 30, 22, 17, 0, 28, 6, 35, 27, 26, 31, 46, 25, 3, 50, 18, 45, 36, 26, 47, 48, 35, 30, 0, 47, 46, 36, 39, 26, 15, 22, 0, 10, 41, 44, 39, 11, 39, 26, 35, 23, 18, 37, 37, 15, 36, 12, 25, 32, 25, 19, 48, 39, 32, 29, 4, 24, 0, 34, 21, 41, 42, 43, 3, 36, 36, 19, 21, 49, 26, 37, 19, 32, 46, 0, 35, 18, 32, 30, 47, 21, 19, 33, 7, 13, 2, 39, 19, 31, 47, 36, 50, 41, 31, 38, 47, 44, 28, 16, 28, 24, 33, 3, 9, 18, 7, 29, 9, 33, 47, 5, 33, 9, 23, 2, 34, 8, 29, 18, 12, 46, 37, 32, 48, 36, 12, 20, 11, 37, 19, 17, 26]
[50, 23, 3, 10, 35, 46, 9, 27, 11, 9, 13, 46, 2, 40, 38, 47, 0, 39, 46, 34, 20, 20, 24, 47, 11, 8, 9, 39, 46, 36, 23, 15, 34, 26, 42, 1, 29, 38, 44, 4, 3, 34, 33, 47, 0, 5, 20, 36, 17, 15, 19, 4, 25, 5, 9, 21, 15, 4, 31, 2, 40, 32, 49, 43, 9, 6, 42, 8, 24, 2, 5, 31, 10, 42, 15, 4, 41, 28, 26, 15, 32, 16, 21, 32, 9, 37, 27, 49, 42, 1, 44, 47, 20, 3, 20, 2, 35, 12, 49, 32, 45, 29, 11, 3, 4, 28, 28, 12, 7, 42, 5, 33, 16, 20, 23, 45, 14, 25, 33, 41, 40, 28, 24, 25, 47, 13, 3, 13, 38, 16, 23, 31, 17, 5, 11, 37, 13, 8, 14, 33, 26, 30, 50, 50, 13, 19, 42, 41, 2, 22, 19, 42]
[7, 50, 30, 21, 0, 6, 47, 3, 43, 49, 48, 8, 42, 8, 1, 33, 16, 0, 17, 24, 3, 24, 49, 50, 38, 8, 7, 4, 6, 45, 21, 6, 45, 22, 33, 30, 30, 4, 47, 21, 41, 30, 12, 46, 5, 0, 30, 0, 9, 6, 45, 2, 15, 14, 46, 43, 44, 0, 21, 5, 43, 25, 40, 47, 26, 11, 49, 35, 49, 2, 6, 1, 15, 14, 47, 29, 30, 11, 45, 29, 4, 39, 38, 40, 5, 34, 2, 3, 16, 22, 47, 50, 0, 10, 25, 44, 3, 48, 41, 30, 23, 25, 24, 10, 9, 18, 30, 31, 49, 7, 10, 4, 43, 25, 48, 4, 7, 16, 1, 50, 49, 27, 41, 43, 9, 23, 50, 28, 39, 15, 27, 39, 36, 31, 50, 43, 30, 23, 50, 45, 35, 42, 2, 13, 42, 19, 29, 44, 38, 40, 9, 44]
[49, 32, 46, 24, 11, 26, 35, 28, 11, 47, 30, 45, 27, 50, 4, 17, 4, 48, 27, 38, 6, 21, 50, 14, 44, 18, 42, 43, 9, 11, 0, 46, 25, 11, 2, 1, 29, 9, 23, 44, 0, 46, 35, 36, 20, 30, 0, 50, 4, 13, 12, 41, 4, 24, 22, 6, 26, 20, 20, 29, 49, 43, 25, 24, 45, 4, 21, 10, 26, 9, 22, 14, 39, 6, 33, 46, 44, 6, 35, 11, 44, 40, 40, 48, 31, 24, 25, 25, 7, 34, 38, 0, 8, 28, 13, 27, 8, 47, 15, 19, 40, 37, 40, 44, 23, 6, 10, 43, 10, 32, 32, 37, 26, 12, 45, 50, 7, 7, 1, 7, 4, 28, 27, 35, 24, 38, 9, 46, 34, 34, 5, 18, 46, 19, 1, 22, 40, 38, 40, 46, 38, 25, 16, 13, 26, 34, 37, 22, 22, 30, 27, 46]
[5, 7, 12, 1, 43, 1, 24, 36, 33, 40, 18, 39, 19, 38, 31, 46, 10, 0, 43, 22, 1, 11, 44, 39, 45, 39, 37, 46, 23, 34, 36, 10, 10, 32, 24, 45, 4, 22, 20, 5, 29, 17, 4, 39, 36, 0, 50, 0, 44, 16, 9, 47, 8, 32, 16, 23, 36, 45, 28, 6, 13, 7, 25, 38, 38, 32, 12, 35, 29, 37, 21, 15, 40, 41, 13, 42, 33, 47, 0, 2, 3, 17, 49, 17, 35, 37, 35, 7, 24, 41, 37, 1, 32, 48, 4, 27, 24, 41, 43, 19, 14, 0, 33, 25, 27, 44, 7, 27, 25, 2, 4, 41, 15, 7, 44, 18, 41, 26, 24, 17, 18, 16, 0, 16, 22, 28, 25, 33, 14, 35, 8, 30, 40, 24, 17, 47, 12, 8, 16, 22, 34, 2, 45, 40, 20, 8, 3, 47, 22, 7, 41, 36]
[2, 0, 25, 44, 4, 8, 35, 10, 21, 11, 36, 35, 13, 24, 49, 8, 29, 35, 8, 23, 16, 31, 28, 22, 31, 41, 42, 46, 49, 2, 42, 25, 35, 26, 24, 34, 35, 33, 16, 4, 21, 28, 43, 26, 17, 9, 4, 44, 0, 29, 41, 22, 38, 39, 30, 23, 28, 31, 47, 40, 23, 22, 47, 21, 11, 40, 6, 7, 26, 16, 5, 10, 38, 21, 17, 1, 4, 8, 13, 19, 26, 49, 48, 14, 37, 34, 0, 8, 15, 37, 27, 1, 0, 11, 41, 14, 33, 14, 3, 10, 18, 17, 17, 43, 23, 4, 27, 26, 31, 36, 5, 24, 16, 6, 40, 42, 29, 0, 31, 12, 10, 37, 44, 36, 15, 48, 35, 48, 42, 32, 29, 36, 26, 26, 49, 41, 26, 32, 1, 48, 2, 10, 13, 35, 32, 20, 8, 11, 2, 35, 16, 14]
[0, 44, 3, 40, 48, 45, 46, 15, 33, 38, 30, 35, 18, 22, 14, 27, 9, 41, 13, 8, 47, 30, 11, 13, 14, 22, 27, 22, 31, 8, 3, 32, 28, 49, 45, 7, 6, 25, 26, 37, 11, 32, 26, 15, 15, 6, 13, 16, 29, 0, 9, 34, 16, 24, 41, 13, 8, 34, 34, 37, 0, 28, 35, 44, 48, 17, 37, 6, 22, 0, 9, 16, 33, 25, 40, 50, 19, 41, 50, 24, 1, 43, 35, 48, 13, 4, 25, 13, 26, 30, 17, 3, 20, 37, 45, 14, 27, 6, 10, 30, 19, 10, 1, 16, 15, 40, 24, 32, 16, 22, 31, 4, 28, 41, 45, 18, 16, 38, 45, 27, 17, 7, 40, 47, 2, 11, 42, 12, 23, 38, 11, 29, 28, 49, 28, 23, 31, 36, 44, 38, 43, 34, 35, 16, 22, 35, 5, 40, 3, 17, 44, 9]
[15, 33, 29, 42, 9, 12, 31, 30, 9, 44, 44, 1, 26, 41, 37, 19, 48, 39, 35, 22, 17, 45, 46, 8, 37, 13, 23, 29, 47, 20, 34, 10, 12, 1, 49, 41, 41, 7, 9, 42, 38, 7, 49, 22, 19, 45, 12, 9, 41, 9, 0, 21, 46, 4, 39, 4, 6, 35, 48, 43, 4, 15, 10, 22, 22, 40, 36, 43, 41, 50, 5, 37, 3, 43, 11, 44, 8, 17, 26, 32, 48, 38, 13, 7, 14, 38, 25, 41, 1, 21, 30, 38, 3, 5, 5, 5, 38, 22, 40, 46, 44, 11, 5, 15, 40, 49, 17, 6, 14, 25, 39, 18, 25, 24, 41, 31, 10, 20, 8, 37, 23, 48, 4, 27, 35, 15, 27, 8, 6, 18, 13, 48, 26, 25, 18, 31, 42, 1, 21, 4, 4, 11, 9, 12, 48, 49, 2, 46, 39, 32, 0, 38]
[11, 50, 14, 23, 25, 24, 6, 19, 35, 10, 20, 39, 24, 50, 5, 3, 11, 14, 17, 3, 33, 39, 34, 43, 12, 47, 7, 32, 11, 48, 14, 19, 45, 49, 44, 10, 9, 18, 32, 47, 29, 26, 1, 0, 4, 2, 41, 47, 22, 34, 21, 0, 14, 1, 38, 7, 36, 20, 32, 6, 30, 33, 1, 11, 21, 22, 1, 9, 40, 24, 46, 13, 11, 46, 29, 29, 39, 0, 12, 25, 30, 42, 12, 8, 9, 1, 6, 38, 48, 24, 42, 9, 6, 4, 3, 24, 45, 40, 0, 43, 39, 48, 36, 18, 11, 14, 18, 40, 41, 32, 44, 28, 49, 35, 38, 31, 41, 44, 48, 38, 13, 18, 41, 32, 3, 50, 5, 5, 45, 30, 50, 49, 35, 26, 46, 11, 42, 8, 32, 20, 50, 39, 30, 10, 37, 22, 31, 3, 26, 15, 36, 30]
[3, 2, 48, 16, 2, 49, 16, 22, 14, 33, 3, 24, 19, 45, 47, 42, 12, 45, 50, 36, 48, 4, 44, 42, 41, 26, 38, 29, 11, 25, 16, 30, 37, 42, 44, 37, 18, 37, 5, 12, 7, 15, 3, 10, 25, 15, 4, 8, 38, 16, 46, 14, 0, 25, 13, 14, 27, 12, 50, 25, 10, 43, 33, 11, 27, 44, 9, 43, 44, 41, 46, 26, 22, 37, 45, 22, 33, 50, 22, 35, 21, 7, 50, 49, 19, 41, 36, 44, 12, 7, 30, 50, 32, 11, 8, 11, 19, 30, 1, 24, 12, 39, 32, 36, 42, 40, 0, 29, 27, 5, 46, 23, 47, 34, 34, 20, 25, 49, 34, 45, 7, 33, 30, 23, 25, 36, 45, 35, 33, 14, 32, 8, 20, 37, 1, 37, 15, 9, 3, 24, 35, 13, 44, 48, 8, 42, 1, 26, 16, 10, 9, 15]
[23, 39, 42, 6, 11, 41, 46, 41, 45, 22, 41, 48, 10, 3, 23, 26, 14, 12, 15, 18, 25, 46, 16, 31, 41, 36, 9, 36, 26, 25, 35, 14, 24, 21, 13, 21, 43, 42, 13, 15, 4, 20, 47, 41, 5, 14, 24, 32, 39, 24, 4, 1, 25, 0, 21, 7, 28, 27, 44, 4, 20, 43, 15, 27, 41, 45, 37, 10, 29, 42, 10, 26, 31, 21, 11, 49, 48, 17, 27, 46, 1, 42, 22, 34, 33, 44, 0, 29, 4, 32, 24, 8, 22, 36, 14, 36, 43, 40, 41, 48, 23, 11, 8, 10, 41, 10, 17, 22, 38, 49, 8, 1, 10, 32, 18, 44, 29, 5, 20, 27, 22, 11, 41, 30, 9, 19, 4, 45, 47, 43, 11, 44, 46, 6, 49, 27, 29, 38, 39, 16, 26, 13, 40, 41, 49, 0, 21, 37, 7, 23, 6, 20]
[18, 31, 49, 21, 32, 30, 45, 44, 22, 39, 29, 25, 8, 40, 47, 9, 9, 42, 46, 3, 44, 3, 48, 39, 24, 25, 2, 43, 19, 0, 30, 9, 1, 14, 8, 12, 33, 16, 45, 2, 38, 15, 43, 44, 9, 46, 22, 16, 30, 41, 39, 38, 13, 21, 0, 45, 48, 49, 35, 31, 26, 23, 7, 20, 24, 9, 26, 42, 29, 17, 50, 16, 25, 49, 45, 14, 5, 9, 49, 41, 35, 22, 34, 49, 33, 24, 24, 31, 19, 50, 41, 20, 33, 10, 13, 0, 40, 34, 27, 37, 47, 15, 20, 37, 1, 9, 13, 1, 33, 34, 22, 1, 46, 21, 8, 36, 14, 10, 7, 6, 43, 30, 13, 17, 2, 10, 41, 50, 31, 21, 44, 0, 36, 1, 6, 18, 4, 48, 10, 7, 44, 19, 6, 1, 17, 41, 11, 9, 17, 18, 11, 21]
[11, 1, 1, 25, 5, 5, 26, 33, 19, 45, 0, 47, 21, 27, 14, 29, 0, 34, 16, 15, 17, 12, 48, 47, 45, 25, 46, 37, 26, 22, 30, 44, 47, 10, 27, 21, 38, 15, 50, 4, 19, 25, 49, 39, 21, 43, 6, 23, 23, 13, 4, 7, 14, 7, 45, 0, 43, 13, 49, 32, 5, 19, 39, 32, 36, 29, 48, 47, 15, 47, 29, 44, 11, 1, 16, 42, 4, 39, 49, 2, 4, 43, 2, 3, 35, 0, 41, 8, 26, 20, 25, 35, 30, 28, 10, 2, 1, 41, 4, 30, 24, 36, 7, 22, 35, 15, 40, 9, 43, 19, 30, 19, 26, 4, 13, 46, 49, 48, 26, 37, 17, 11, 19, 0, 5, 45, 4, 40, 17, 24, 4, 43, 12, 6, 25, 50, 4, 50, 25, 42, 29, 2, 9, 29, 47, 50, 23, 46, 20, 35, 7, 49]
[10, 45, 43, 46, 10, 14, 7, 34, 11, 33, 29, 32, 20, 37, 37, 5, 38, 17, 49, 27, 41, 6, 24, 2, 19, 14, 20, 15, 0, 15, 22, 39, 32, 49, 37, 12, 29, 34, 36, 0, 26, 41, 1, 11, 15, 44, 26, 36, 28, 8, 6, 36, 27, 28, 48, 43, 0, 13, 9, 6, 46, 39, 35, 32, 30, 45, 47, 3, 41, 19, 21, 0, 46, 8, 40, 38, 7, 44, 38, 20, 36, 3, 35, 11, 48, 50, 50, 0, 33, 7, 50, 20, 20, 31, 7, 0, 18, 48, 37, 31, 6, 32, 0, 7, 30, 50, 41, 41, 32, 17, 9, 3, 30, 26, 28, 12, 16, 5, 10, 29, 5, 2, 20, 43, 16, 39, 13, 24, 0, 3, 28, 32, 4, 25, 35, 4, 41, 14, 43, 12, 7, 20, 14, 48, 41, 43, 29, 7, 9, 10, 46, 3]
[23, 14, 29, 16, 4, 41, 43, 19, 24, 21, 46, 36, 38, 10, 11, 47, 10, 25, 7, 49, 33, 47, 0, 44, 41, 11, 28, 14, 4, 37, 29, 44, 13, 33, 41, 28, 34, 20, 34, 3, 32, 5, 5, 39, 4, 0, 20, 45, 31, 34, 35, 20, 12, 27, 49, 13, 13, 0, 11, 46, 2, 42, 22, 2, 34, 36, 8, 36, 5, 29, 12, 43, 47, 42, 32, 13, 43, 7, 38, 25, 2, 9, 31, 19, 20, 19, 37, 15, 21, 18, 30, 11, 32, 12, 35, 21, 24, 17, 48, 18, 21, 35, 40, 39, 31, 38, 3, 34, 41, 14, 43, 28, 42, 15, 30, 36, 42, 47, 14, 15, 22, 4, 35, 21, 45, 10, 6, 44, 28, 29, 0, 17, 41, 38, 27, 16, 8, 35, 39, 22, 7, 45, 36, 39, 50, 43, 0, 8, 37, 4, 7, 7]
[3, 4, 8, 11, 18, 44, 14, 44, 12, 25, 15, 37, 46, 25, 23, 23, 2, 44, 48, 21, 1, 1, 41, 16, 39, 19, 27, 15, 30, 33, 23, 47, 37, 7, 15, 4, 38, 22, 20, 11, 40, 13, 37, 26, 31, 21, 20, 28, 47, 34, 48, 32, 50, 44, 35, 49, 9, 11, 0, 8, 0, 40, 22, 43, 16, 4, 24, 12, 39, 44, 15, 27, 48, 26, 11, 12, 37, 0, 44, 40, 14, 3, 30, 17, 43, 42, 25, 9, 6, 24, 9, 17, 4, 33, 45, 11, 6, 15, 29, 21, 5, 6, 49, 28, 6, 16, 45, 32, 7, 6, 8, 44, 30, 1, 32, 16, 8, 25, 15, 36, 13, 19, 9, 15, 43, 7, 41, 6, 24, 7, 33, 1, 50, 33, 27, 0, 32, 6, 21, 24, 25, 40, 21, 1, 0, 11, 41, 1, 49, 33, 15, 9]
[9, 21, 45, 37, 31, 11, 11, 24, 49, 16, 21, 30, 38, 49, 8, 19, 50, 11, 16, 15, 10, 43, 17, 0, 27, 26, 24, 50, 13, 11, 38, 41, 5, 23, 16, 27, 46, 33, 50, 10, 6, 14, 46, 35, 2, 5, 29, 6, 40, 37, 43, 6, 25, 4, 31, 32, 6, 46, 8, 0, 17, 10, 45, 30, 7, 44, 20, 23, 10, 12, 8, 46, 34, 15, 30, 25, 42, 32, 20, 5, 4, 37, 22, 22, 31, 28, 25, 8, 39, 47, 32, 38, 33, 34, 29, 9, 6, 27, 47, 40, 40, 21, 2, 17, 40, 45, 36, 47, 9, 4, 43, 0, 38, 35, 47, 17, 26, 21, 13, 23, 15, 14, 35, 28, 11, 34, 42, 27, 23, 38, 42, 24, 13, 41, 4, 14, 1, 45, 24, 50, 44, 21, 0, 27, 13, 27, 8, 31, 34, 29, 24, 10]
