N1,N2,...,Nx
[6, 46, 34, 24, 19, 37, 18, 23, 44, 14, 18, 21, 12, 32, 47, 5, 38, 30, 10, 9, 24, 14, 3, 43, 35, 12, 43, 9, 3, 10, 3, 21, 39, 38, 23, 10, 13, 24, 21, 50, 15, 36, 30, 44, 4, 9, 7, 34, 34, 42, 42, 6, 15, 26, 42, 13, 41, 13, 0, 25, 17, 8, 16, 39, 6, 1, 28, 23, 35, 14, 37, 30, 17, 5, 6, 20, 22, 24, 38]
[31, 9, 49, 8, 0, 19, 37, 2, 4, 46, 26, 5, 35, 39, 39, 38, 0, 12, 7, 12, 39, 16, 24, 27, 46, 16, 38, 35, 27, 12, 46, 14, 47, 28, 49, 20, 30, 38, 22, 28, 1, 3, 35, 20, 38, 5, 35, 33, 5, 44, 18, 37, 41, 2, 22, 22, 44, 22, 25, 0, 18, 41, 39, 44, 14, 46, 12, 16, 41, 31, 45, 41, 5, 48, 29, 17, 2, 33, 18]
[30, 0, 23, 49, 47, 12, 18, 39, 29, 49, 38, 13, 38, 0, 27, 20, 23, 40, 36, 28, 14, 17, 30, 2, 14, 7, 15, 7, 17, 10, 41, 18, 7, 3, 27, 49, 47, 9, 50, 50, 45, 15, 3, 42, 3, 22, 33, 7, 13, 42, 11, 0, 19, 49, 12, 41, 41, 50, 17, 18, 0, 30, 48, 20, 16, 48, 38, 2, 12, 14, 35, 16, 18, 48, 42, 14, 32, 6, 20]
[18, 28, 20, 50, 31, 22, 11, 3, 47, 1, 20, 46, 19, 3, 33, 29, 47, 7, 29, 28, 14, 20, 19, 44, 40, 32, 25, 38, 33, 16, 26, 4, 31, 12, 17, 13, 8, 5, 21, 47, 23, 4, 28, 22, 43, 37, 44, 31, 6, 43, 13, 42, 46, 5, 3, 7, 17, 40, 8, 41, 30, 0, 15, 38, 28, 7, 13, 38, 50, 20, 19, 46, 24, 0, 20, 16, 41, 8, 34]
[25, 19, 42, 9, 33, 49, 25, 44, 33, 42, 45, 33, 44, 11, 4, 2, 14, 46, 37, 28, 43, 13, 32, 18, 9, 44, 25, 32, 13, 20, 22, 23, 26, 45, 33, 3, 0, 1, 19, 30, 13, 17, 33, 1, 12, 41, 12, 25, 13, 42, 30, 1, 0, 2, 42, 4, 44, 38, 16, 39, 48, 15, 0, 27, 42, 0, 34, 47, 47, 38, 4, 44, 47, 14, 5, 12, 14, 23, 41]
[37, 7, 2, 31, 47, 46, 9, 41, 21, 20, 14, 43, 5, 10, 45, 17, 19, 35, 2, 31, 42, 48, 20, 2, 24, 17, 23, 26, 3, 4, 46, 21, 32, 23, 20, 13, 12, 41, 2, 45, 17, 17, 17, 35, 0, 3, 12, 0, 43, 29, 40, 33, 47, 3, 19, 4, 24, 14, 39, 44, 20, 38, 27, 0, 6, 23, 2, 8, 20, 33, 6, 33, 32, 40, 34, 29, 6, 18, 1]
[46, 16, 8, 41, 6, 48, 46, 18, 49, 41, 17, 46, 44, 4, 18, 27, 37, 29, 24, 40, 6, 12, 26, 44, 35, 42, 43, 48, 7, 18, 44, 7, 33, 37, 27, 1, 50, 28, 21, 4, 18, 21, 3, 8, 39, 32, 30, 7, 35, 3, 13, 37, 29, 31, 41, 1, 8, 8, 6, 14, 16, 28, 42, 6, 0, 12, 40, 23, 13, 22, 2, 45, 42, 16, 37, 29, 22, 26, 13]
[33, 6, 14, 35, 1, 34, 33, 6, 20, 10, 7, 15, 30, 27, 7, 24, 14, 8, 11, 22, 2, 15, 14, 8, 29, 10, 25, 23, 10, 32, 13, 48, 1, 28, 33, 25, 43, 20, 44, 31, 6, 46, 5, 39, 47, 16, 9, 48, 10, 32, 50, 28, 10, 4, 1, 5, 3, 39, 1, 46, 48, 7, 0, 23, 12, 0, 2, 35, 21, 48, 21, 5, 14, 25, 35, 0, 35, 17, 38]
[49, 20, 29, 25, 17, 21, 43, 45, 24, 32, 44, 33, 6, 9, 0, 37, 44, 47, 41, 12, 42, 14, 2, 25, 20, 36, 15, 35, 47, 32, 47, 25, 27, 33, 32, 16, 8, 24, 12, 15, 32, 23, 22, 19, 11, 12, 15, 11, 2, 38, 30, 5, 47, 3, 17, 48, 38, 47, 28, 12, 38, 13, 34, 2, 40, 2, 0, 2, 49, 28, 48, 40, 33, 45, 30, 2, 27, 39, 40]
[39, 3, 24, 40, 8, 49, 18, 12, 48, 31, 32, 15, 40, 21, 8, 0, 7, 10, 31, 48, 4, 17, 40, 28, 18, 30, 9, 3, 14, 44, 46, 28, 11, 37, 8, 43, 2, 43, 46, 35, 29, 45, 50, 10, 2, 5, 46, 17, 42, 26, 39, 23, 27, 47, 26, 49, 35, 6, 23, 16, 2, 38, 47, 8, 23, 35, 2, 0, 30, 21, 5, 28, 24, 14, 9, 14, 47, 21, 18]
[26, 16, 30, 10, 7, 3, 23, 25, 47, 32, 23, 43, 9, 9, 47, 43, 10, 30, 14, 17, 50, 0, 30, 27, 12, 26, 45, 12, 14, 7, 23, 40, 34, 35, 12, 33, 47, 19, 31, 40, 19, 40, 21, 8, 50, 6, 1, 34, 9, 15, 28, 15, 16, 28, 22, 12, 46, 49, 35, 41, 12, 50, 47, 20, 13, 21, 49, 30, 0, 15, 38, 45, 31, 38, 9, 32, 15, 14, 14]
[16, 35, 32, 3, 36, 9, 18, 49, 0, 10, 24, 4, 9, 36, 39, 50, 28, 19, 35, 19, 20, 30, 49, 30, 3, 15, 30, 29, 26, 44, 4, 46, 38, 21, 22, 14, 50, 35, 0, 23, 17, 42, 22, 38, 22, 6, 13, 29, 10, 40, 19, 17, 29, 31, 38, 27, 16, 6, 14, 31, 14, 20, 38, 33, 22, 48, 28, 21, 15, 0, 35, 49, 34, 47, 11, 12, 47, 8, 41]
[32, 4, 30, 26, 46, 46, 39, 42, 35, 36, 19, 16, 25, 4, 7, 43, 0, 9, 18, 16, 42, 34, 20, 31, 47, 19, 9, 26, 45, 46, 18, 27, 28, 6, 40, 47, 3, 15, 22, 44, 36, 47, 7, 4, 37, 49, 47, 4, 17, 34, 38, 43, 34, 13, 43, 8, 50, 11, 37, 45, 35, 19, 4, 6, 2, 21, 48, 5, 38, 35, 0, 40, 37, 37, 11, 43, 28, 10, 39]
[15, 25, 30, 13, 1, 31, 22, 18, 16, 11, 8, 35, 6, 47, 37, 25, 26, 50, 33, 24, 35, 34, 26, 26, 31, 45, 20, 30, 10, 42, 38, 29, 5, 31, 33, 36, 5, 19, 48, 39, 34, 13, 3, 37, 17, 11, 3, 22, 34, 36, 18, 18, 39, 21, 38, 34, 40, 2, 30, 41, 16, 46, 44, 33, 45, 5, 40, 28, 45, 49, 40, 0, 2, 20, 19, 9, 13, 28, 21]
[29, 39, 37, 11, 6, 26, 48, 19, 33, 38, 44, 29, 35, 11, 29, 9, 7, 22, 29, 24, 35, 41, 2, 4, 49, 32, 33, 40, 19, 45, 21, 7, 48, 50, 33, 10, 44, 39, 17, 11, 13, 31, 27, 49, 10, 32, 7, 44, 8, 2, 10, 2, 11, 44, 11, 10, 29, 11, 17, 5, 18, 24, 47, 32, 42, 14, 33, 24, 31, 34, 37, 2, 0, 24, 37, 7, 4, 47, 33]
[33, 35, 23, 11, 42, 18, 30, 48, 25, 31, 12, 26, 49, 2, 5, 34, 6, 27, 7, 43, 30, 36, 39, 42, 40, 36, 47, 47, 3, 7, 14, 42, 5, 34, 28, 24, 38, 46, 44, 50, 39, 28, 21, 6, 50, 18, 48, 21, 38, 24, 2, 31, 14, 39, 8, 6, 7, 4, 5, 48, 48, 0, 14, 40, 16, 25, 45, 14, 38, 47, 37, 20, 24, 0, 30, 39, 40, 35, 9]
[5, 46, 22, 23, 11, 26, 26, 18, 14, 20, 47, 21, 48, 24, 22, 8, 46, 25, 15, 50, 22, 15, 32, 29, 25, 24, 8, 6, 30, 12, 8, 13, 35, 19, 0, 0, 32, 37, 47, 11, 48, 11, 46, 18, 20, 9, 9, 24, 41, 24, 22, 14, 3, 37, 41, 5, 35, 29, 6, 29, 42, 20, 5, 34, 37, 35, 30, 9, 9, 11, 11, 19, 37, 30, 0, 0, 6, 44, 47]
[2, 23, 9, 42, 24, 45, 19, 30, 36, 42, 23, 44, 22, 5, 6, 15, 7, 0, 41, 13, 39, 38, 2, 19, 2, 17, 23, 34, 40, 33, 32, 48, 24, 6, 47, 18, 36, 50, 0, 20, 5, 37, 10, 15, 13, 13, 4, 23, 34, 21, 3, 24, 35, 36, 41, 36, 9, 40, 20, 17, 14, 16, 12, 29, 29, 0, 2, 14, 32, 12, 43, 9, 7, 39, 0, 0, 35, 33, 46]
[8, 44, 26, 4, 26, 24, 31, 12, 29, 47, 30, 18, 7, 50, 26, 17, 2, 39, 8, 9, 18, 6, 46, 45, 50, 27, 25, 2, 27, 14, 35, 47, 20, 40, 44, 27, 8, 18, 17, 4, 38, 38, 50, 25, 31, 27, 31, 2, 0, 18, 18, 25, 37, 33, 16, 41, 46, 23, 22, 2, 32, 41, 14, 6, 22, 35, 27, 47, 15, 47, 28, 13, 4, 40, 6, 35, 0, 43, 15]
[3, 20, 50, 19, 49, 13, 33, 9, 27, 3, 48, 20, 9, 49, 43, 41, 33, 22, 8, 35, 40, 13, 10, 1, 13, 14, 15, 32, 10, 46, 17, 32, 40, 25, 6, 26, 3, 24, 2, 42, 41, 48, 20, 16, 43, 13, 22, 0, 9, 27, 32, 7, 14, 13, 44, 29, 17, 30, 24, 33, 6, 8, 23, 18, 26, 17, 39, 21, 14, 8, 10, 28, 47, 35, 44, 33, 43, 0, 20]
[43, 38, 2, 12, 18, 17, 44, 39, 38, 36, 29, 0, 7, 32, 3, 14, 46, 44, 21, 14, 37, 5, 24, 4, 5, 32, 15, 46, 25, 9, 35, 6, 47, 23, 24, 3, 21, 11, 13, 33, 40, 48, 40, 2, 49, 27, 43, 5, 5, 47, 47, 24, 38, 43, 27, 11, 30, 21, 38, 18, 20, 34, 41, 1, 13, 38, 40, 18, 14, 41, 39, 21, 33, 9, 47, 46, 15, 20, 0]
