N1,N2,...,Nx
[5, 30, 26, 6, 23, 50, 13, 15, 49, 42, 49, 1, 3, 1, 33, 30, 37, 17, 31, 20, 13, 2, 4, 14, 34, 0, 9, 1, 24, 13, 21, 10, 29, 28, 11, 6, 6, 37, 27, 32, 11, 2, 3, 8, 8, 46, 32, 43, 4, 32, 34, 24, 22, 46, 31, 18, 31, 50, 16, 1, 34, 8, 26, 2, 31, 25, 3, 39, 23, 40, 40, 39, 7, 8, 34, 15, 44, 38, 38, 8, 40, 5, 34, 39, 19, 40, 17, 2, 21, 2, 42, 47, 17, 49, 25, 32, 24, 33, 6, 4, 35, 28, 24, 12, 12, 22, 40, 6, 50, 44, 34, 7, 18, 15, 17, 8, 22, 31, 6, 1, 11, 43, 30, 25, 22, 23, 32, 5, 29, 5, 9, 28, 48, 47, 34, 48, 14, 32, 33, 23, 50, 40, 36, 35, 47, 28, 35, 20, 13, 0, 24, 32, 34, 30, 2, 30, 39, 10, 36, 43, 38, 29, 14, 29, 16, 30, 42, 29, 1, 37, 42, 50, 29, 37, 36, 15, 24, 2, 4, 45, 10]
[20, 15, 33, 37, 18, 31, 20, 44, 10, 48, 37, 11, 24, 49, 41, 42, 18, 42, 29, 13, 9, 32, 44, 23, 34, 9, 0, 10, 30, 8, 45, 20, 15, 11, 25, 28, 23, 38, 31, 27, 14, 11, 1, 45, 39, 4, 37, 11, 18, 19, 43, 9, 0, 42, 30, 21, 5, 9, 10, 39, 41, 42, 28, 24, 45, 49, 14, 26, 48, 3, 46, 6, 0, 7, 47, 49, 15, 18, 39, 28, 49, 33, 46, 24, 27, 42, 49, 7, 32, 45, 14, 27, 42, 2, 39, 3, 50, 17, 0, 42, 5, 35, 26, 36, 23, 22, 24, 16, 11, 39, 22, 42, 25, 27, 29, 5, 3, 18, 35, 40, 25, 7, 39, 47, 39, 17, 16, 5, 33, 23, 34, 13, 18, 48, 13, 49, 20, 8, 45, 30, 50, 36, 28, 6, 3, 26, 38, 45, 29, 39, 9, 5, 19, 31, 7, 47, 40, 45, 17, 40, 41, 2, 48, 39, 5, 2, 39, 45, 1, 48, 25, 47, 15, 14, 24, 14, 21, 1, 1, 30, 33]
[43, 38, 1, 18, 1, 40, 28, 8, 24, 44, 13, 3, 25, 7, 4, 22, 33, 49, 10, 14, 16, 13, 20, 5, 33, 1, 10, 0, 47, 4, 16, 10, 8, 10, 43, 25, 19, 50, 37, 11, 29, 7, 19, 3, 41, 39, 35, 43, 3, 3, 28, 21, 0, 0, 29, 10, 17, 21, 14, 11, 27, 29, 25, 13, 42, 1, 10, 21, 9, 49, 5, 10, 0, 20, 23, 44, 39, 9, 49, 36, 0, 16, 37, 5, 34, 41, 18, 40, 36, 22, 4, 49, 31, 29, 36, 8, 6, 12, 0, 3, 23, 26, 26, 7, 6, 35, 5, 25, 26, 41, 10, 3, 2, 32, 39, 48, 48, 47, 36, 38, 41, 16, 35, 13, 0, 48, 4, 43, 12, 41, 2, 24, 1, 37, 29, 2, 22, 19, 35, 25, 37, 26, 5, 35, 7, 2, 13, 17, 41, 18, 46, 31, 40, 22, 20, 20, 19, 22, 50, 21, 28, 20, 5, 29, 30, 41, 14, 4, 36, 20, 10, 40, 46, 46, 25, 40, 10, 4, 10, 32, 29]
[43, 11, 33, 17, 19, 14, 26, 20, 43, 8, 38, 14, 17, 23, 22, 27, 36, 34, 18, 33, 14, 8, 31, 1, 41, 24, 30, 47, 0, 8, 27, 15, 48, 21, 26, 38, 50, 45, 27, 23, 34, 26, 4, 49, 12, 48, 24, 14, 31, 29, 27, 20, 4, 50, 8, 49, 12, 21, 0, 11, 47, 24, 49, 22, 41, 34, 17, 1, 11, 20, 13, 41, 4, 23, 5, 41, 40, 40, 31, 30, 22, 33, 5, 42, 46, 14, 6, 34, 48, 1, 50, 1, 43, 19, 31, 7, 46, 8, 1, 33, 47, 6, 15, 26, 1, 12, 47, 39, 50, 45, 24, 5, 44, 25, 4, 46, 40, 8, 16, 27, 37, 10, 29, 40, 34, 42, 11, 1, 13, 27, 17, 10, 3, 14, 32, 50, 46, 4, 50, 35, 27, 10, 40, 2, 8, 15, 2, 19, 14, 7, 0, 25, 47, 8, 5, 13, 15, 39, 5, 22, 24, 30, 28, 26, 4, 1, 49, 47, 7, 22, 26, 46, 18, 24, 31, 24, 17, 45, 27, 48, 30]
[48, 41, 4, 14, 45, 25, 40, 18, 24, 20, 9, 30, 43, 29, 8, 33, 31, 33, 23, 2, 34, 26, 19, 48, 42, 13, 8, 4, 8, 0, 33, 2, 44, 45, 17, 27, 47, 41, 42, 10, 6, 31, 18, 4, 21, 50, 43, 10, 31, 8, 17, 9, 8, 11, 49, 28, 25, 4, 47, 30, 22, 38, 24, 2, 24, 23, 5, 42, 45, 6, 3, 10, 12, 15, 46, 46, 12, 2, 45, 9, 43, 9, 14, 12, 22, 48, 43, 46, 22, 27, 44, 9, 10, 32, 5, 43, 21, 0, 45, 33, 6, 30, 27, 3, 26, 21, 26, 44, 9, 5, 42, 11, 11, 29, 22, 17, 32, 14, 25, 42, 28, 9, 38, 9, 23, 21, 7, 13, 49, 38, 24, 39, 22, 19, 47, 49, 9, 42, 11, 16, 8, 4, 48, 42, 16, 30, 37, 21, 23, 8, 3, 21, 44, 31, 17, 33, 24, 0, 4, 31, 4, 8, 49, 45, 43, 48, 17, 38, 20, 39, 17, 32, 1, 29, 22, 15, 25, 2, 28, 44, 32]
[30, 5, 11, 41, 9, 12, 8, 14, 44, 10, 30, 18, 14, 30, 16, 7, 28, 48, 16, 34, 49, 39, 50, 41, 47, 21, 45, 16, 27, 33, 0, 7, 17, 39, 33, 44, 16, 49, 48, 11, 0, 8, 4, 0, 20, 8, 46, 5, 18, 26, 34, 19, 39, 48, 24, 33, 17, 24, 34, 41, 47, 37, 3, 22, 42, 27, 11, 2, 9, 13, 33, 38, 35, 45, 20, 6, 41, 9, 19, 7, 17, 23, 33, 45, 21, 38, 5, 27, 26, 33, 13, 47, 12, 32, 27, 10, 14, 43, 21, 17, 50, 4, 39, 37, 47, 38, 36, 23, 20, 28, 33, 17, 29, 11, 17, 41, 27, 29, 41, 38, 12, 4, 37, 48, 41, 35, 48, 36, 36, 3, 9, 2, 31, 12, 39, 30, 7, 3, 9, 20, 27, 43, 6, 24, 47, 12, 17, 3, 40, 26, 29, 48, 0, 28, 15, 46, 22, 40, 6, 44, 22, 45, 25, 6, 41, 50, 37, 46, 43, 47, 34, 5, 49, 33, 29, 36, 9, 31, 17, 25, 27]
[37, 24, 14, 50, 12, 47, 42, 44, 9, 50, 3, 39, 40, 15, 33, 49, 12, 34, 44, 28, 0, 8, 30, 16, 29, 10, 20, 10, 15, 2, 7, 0, 36, 6, 9, 36, 35, 35, 41, 31, 9, 40, 9, 44, 9, 35, 24, 18, 2, 24, 36, 26, 33, 13, 4, 45, 35, 41, 47, 5, 29, 17, 16, 39, 6, 41, 33, 39, 2, 39, 49, 22, 42, 24, 21, 18, 17, 12, 4, 31, 33, 19, 1, 48, 26, 1, 8, 48, 6, 36, 40, 46, 32, 33, 20, 16, 32, 4, 0, 23, 25, 1, 28, 33, 11, 29, 4, 25, 49, 4, 20, 46, 15, 12, 33, 48, 41, 30, 40, 43, 2, 2, 30, 25, 47, 13, 7, 22, 32, 29, 16, 20, 47, 14, 47, 20, 23, 32, 40, 25, 34, 24, 32, 48, 13, 18, 7, 25, 40, 18, 45, 4, 9, 50, 33, 39, 4, 17, 28, 19, 50, 7, 17, 4, 49, 26, 5, 8, 46, 32, 8, 13, 12, 2, 35, 25, 14, 45, 22, 19, 5]
[28, 39, 41, 16, 44, 24, 43, 39, 3, 40, 43, 45, 5, 29, 22, 48, 9, 44, 6, 45, 1, 27, 2, 24, 6, 29, 15, 8, 48, 44, 17, 36, 0, 44, 3, 29, 23, 48, 48, 40, 1, 14, 39, 8, 36, 34, 11, 30, 24, 46, 35, 46, 18, 2, 50, 25, 10, 26, 34, 1, 10, 32, 34, 46, 34, 30, 29, 11, 40, 25, 2, 26, 47, 2, 0, 8, 38, 34, 9, 48, 5, 14, 38, 35, 27, 12, 34, 2, 50, 3, 17, 27, 36, 22, 48, 18, 14, 20, 7, 41, 15, 12, 25, 39, 29, 38, 32, 4, 17, 14, 16, 43, 10, 28, 28, 33, 40, 9, 16, 40, 6, 7, 8, 40, 25, 31, 2, 42, 21, 8, 34, 35, 49, 25, 9, 9, 22, 20, 26, 18, 19, 28, 32, 17, 30, 49, 44, 48, 37, 44, 32, 36, 47, 38, 31, 43, 45, 8, 16, 18, 42, 28, 8, 43, 22, 46, 42, 29, 10, 1, 10, 18, 4, 19, 0, 14, 13, 10, 20, 21, 47]
[19, 25, 48, 35, 24, 45, 31, 5, 28, 34, 30, 6, 21, 46, 14, 16, 20, 17, 31, 30, 9, 26, 46, 11, 41, 28, 11, 10, 21, 45, 39, 6, 44, 0, 48, 20, 7, 35, 35, 18, 40, 25, 19, 48, 34, 15, 13, 18, 15, 49, 1, 24, 5, 4, 2, 43, 42, 48, 11, 34, 13, 15, 5, 28, 3, 38, 20, 23, 10, 15, 31, 48, 35, 42, 15, 5, 24, 22, 50, 47, 23, 20, 35, 42, 50, 15, 47, 48, 39, 30, 0, 34, 23, 43, 8, 41, 34, 7, 0, 14, 16, 22, 41, 35, 29, 34, 1, 50, 4, 14, 39, 44, 34, 50, 43, 25, 34, 22, 26, 45, 22, 2, 22, 46, 0, 19, 39, 29, 24, 7, 50, 34, 11, 12, 19, 27, 29, 26, 21, 27, 49, 41, 35, 7, 16, 25, 18, 44, 50, 33, 49, 39, 34, 9, 0, 49, 47, 18, 50, 43, 28, 44, 44, 47, 41, 23, 39, 26, 4, 22, 1, 47, 39, 6, 48, 29, 15, 37, 40, 28, 35]
[46, 50, 38, 45, 39, 45, 2, 45, 23, 39, 42, 3, 12, 10, 39, 29, 33, 47, 18, 9, 37, 17, 14, 28, 27, 11, 25, 43, 26, 17, 33, 9, 3, 48, 0, 43, 3, 0, 6, 1, 39, 4, 29, 34, 36, 33, 42, 43, 27, 45, 42, 44, 26, 11, 10, 34, 15, 11, 0, 39, 26, 27, 39, 5, 40, 47, 39, 47, 6, 13, 35, 7, 27, 33, 39, 33, 12, 23, 42, 8, 9, 15, 3, 13, 34, 29, 19, 38, 19, 28, 17, 9, 8, 27, 48, 22, 41, 46, 3, 2, 30, 42, 37, 29, 23, 2, 23, 11, 7, 47, 29, 25, 7, 50, 41, 34, 47, 0, 31, 1, 11, 31, 28, 38, 14, 2, 27, 45, 6, 45, 46, 44, 10, 6, 20, 39, 33, 33, 20, 40, 50, 32, 10, 44, 30, 50, 39, 43, 50, 2, 36, 38, 19, 27, 11, 24, 46, 48, 11, 28, 2, 45, 5, 4, 8, 45, 39, 43, 37, 14, 25, 22, 21, 28, 44, 27, 6, 25, 14, 34, 7]
[41, 34, 40, 14, 25, 24, 32, 41, 13, 10, 43, 20, 42, 22, 47, 35, 38, 34, 8, 20, 34, 8, 33, 1, 43, 6, 28, 25, 38, 27, 44, 36, 29, 20, 43, 0, 34, 16, 41, 42, 6, 47, 50, 35, 7, 35, 22, 50, 35, 9, 37, 11, 2, 43, 16, 27, 27, 4, 31, 35, 48, 2, 46, 18, 47, 21, 48, 4, 14, 21, 33, 47, 39, 46, 7, 37, 11, 3, 15, 7, 5, 30, 36, 22, 49, 33, 49, 20, 40, 32, 24, 39, 4, 42, 35, 30, 3, 23, 12, 6, 10, 1, 25, 45, 39, 50, 24, 18, 33, 12, 18, 42, 46, 2, 9, 10, 31, 31, 46, 50, 11, 12, 15, 24, 21, 47, 6, 26, 19, 34, 49, 29, 27, 45, 34, 6, 34, 43, 9, 2, 9, 20, 43, 50, 38, 36, 28, 31, 22, 39, 23, 15, 34, 28, 2, 20, 50, 19, 26, 5, 31, 17, 41, 46, 22, 32, 35, 34, 43, 32, 46, 50, 11, 32, 27, 3, 26, 30, 48, 36, 47]
[49, 20, 35, 25, 4, 19, 17, 11, 21, 41, 3, 20, 42, 15, 47, 39, 2, 40, 29, 6, 0, 17, 23, 44, 17, 6, 23, 19, 50, 47, 16, 35, 23, 7, 3, 34, 0, 0, 19, 26, 8, 38, 29, 30, 22, 32, 47, 14, 43, 34, 50, 8, 25, 38, 9, 33, 1, 36, 37, 37, 50, 15, 28, 16, 13, 41, 46, 11, 36, 31, 22, 8, 38, 6, 8, 41, 47, 4, 31, 24, 41, 19, 33, 30, 34, 49, 26, 4, 48, 8, 32, 13, 38, 48, 40, 28, 3, 36, 13, 15, 6, 12, 32, 6, 38, 8, 7, 12, 50, 18, 48, 45, 1, 39, 31, 30, 38, 33, 2, 33, 0, 1, 39, 20, 5, 41, 30, 5, 9, 40, 13, 5, 16, 5, 41, 26, 46, 22, 31, 35, 39, 44, 13, 49, 19, 11, 43, 21, 40, 5, 8, 41, 5, 32, 0, 9, 41, 9, 27, 49, 37, 17, 17, 4, 1, 34, 41, 46, 37, 21, 44, 30, 43, 11, 34, 38, 19, 21, 20, 10, 35]
[14, 12, 20, 40, 13, 41, 32, 5, 19, 23, 18, 18, 14, 19, 34, 16, 45, 38, 18, 37, 37, 30, 2, 12, 30, 37, 38, 50, 45, 41, 49, 35, 48, 35, 0, 16, 0, 0, 28, 47, 8, 36, 44, 8, 18, 8, 49, 15, 29, 6, 23, 39, 45, 24, 44, 6, 23, 25, 1, 8, 4, 50, 40, 2, 30, 19, 45, 18, 23, 29, 8, 35, 30, 4, 30, 4, 26, 10, 39, 24, 4, 3, 42, 10, 36, 18, 37, 42, 36, 23, 22, 8, 20, 4, 12, 5, 25, 47, 25, 16, 39, 8, 0, 41, 10, 3, 1, 7, 19, 7, 42, 14, 49, 31, 45, 28, 19, 1, 8, 1, 46, 34, 9, 42, 20, 6, 7, 9, 23, 43, 35, 20, 7, 14, 14, 42, 9, 46, 23, 34, 14, 8, 46, 42, 26, 29, 5, 26, 15, 43, 29, 22, 14, 0, 28, 9, 33, 43, 3, 28, 18, 13, 39, 8, 16, 21, 4, 15, 12, 4, 26, 30, 49, 40, 26, 47, 22, 50, 13, 0, 19]
[13, 43, 25, 46, 10, 39, 24, 4, 12, 9, 44, 39, 31, 49, 27, 2, 44, 28, 34, 20, 46, 38, 49, 12, 12, 27, 31, 37, 27, 42, 48, 41, 48, 35, 6, 41, 19, 28, 0, 45, 44, 12, 45, 48, 32, 5, 45, 44, 4, 38, 22, 24, 23, 33, 40, 33, 39, 20, 41, 3, 42, 48, 4, 41, 34, 41, 39, 18, 38, 30, 29, 38, 20, 11, 30, 16, 24, 5, 32, 26, 38, 20, 28, 7, 30, 29, 49, 31, 18, 20, 5, 33, 22, 11, 14, 39, 49, 4, 13, 35, 25, 29, 47, 28, 30, 32, 48, 26, 5, 17, 33, 24, 37, 29, 17, 38, 24, 3, 28, 45, 29, 25, 32, 25, 10, 9, 46, 46, 5, 37, 13, 44, 43, 35, 5, 20, 26, 20, 32, 42, 1, 7, 7, 48, 14, 6, 32, 47, 4, 11, 48, 32, 18, 28, 2, 27, 35, 9, 19, 23, 20, 37, 0, 26, 6, 39, 18, 40, 41, 37, 29, 3, 38, 40, 45, 18, 18, 30, 48, 28, 3]
[24, 45, 35, 3, 47, 43, 48, 14, 42, 8, 44, 23, 0, 38, 16, 14, 37, 45, 9, 49, 3, 50, 12, 14, 11, 32, 27, 11, 23, 10, 11, 31, 40, 18, 1, 42, 26, 47, 45, 0, 7, 40, 45, 41, 43, 7, 1, 37, 44, 27, 29, 45, 17, 9, 6, 48, 32, 49, 41, 7, 18, 0, 5, 42, 22, 13, 28, 43, 22, 7, 12, 49, 36, 48, 35, 3, 48, 42, 47, 14, 15, 20, 35, 36, 1, 7, 0, 1, 35, 15, 14, 47, 33, 43, 14, 39, 5, 11, 38, 29, 50, 18, 37, 4, 49, 21, 40, 19, 9, 40, 28, 29, 17, 40, 23, 17, 4, 8, 38, 33, 4, 21, 21, 46, 49, 18, 32, 4, 39, 15, 10, 47, 20, 45, 3, 31, 5, 45, 35, 35, 19, 38, 29, 37, 25, 32, 25, 16, 48, 10, 36, 37, 48, 6, 29, 17, 48, 14, 22, 10, 45, 5, 21, 36, 1, 37, 27, 2, 42, 6, 8, 0, 11, 22, 2, 9, 41, 7, 40, 42, 9]
[14, 3, 6, 25, 8, 49, 41, 15, 15, 33, 8, 41, 39, 41, 24, 27, 16, 38, 18, 16, 12, 36, 44, 30, 38, 11, 14, 29, 34, 6, 0, 9, 1, 40, 39, 6, 8, 8, 44, 7, 0, 46, 15, 22, 13, 2, 10, 22, 48, 1, 45, 21, 32, 28, 9, 14, 49, 34, 14, 25, 7, 14, 42, 18, 34, 48, 42, 18, 33, 24, 47, 14, 14, 22, 25, 37, 4, 9, 16, 44, 48, 20, 42, 38, 30, 7, 10, 43, 9, 0, 43, 35, 29, 23, 45, 40, 48, 21, 44, 0, 15, 35, 27, 4, 18, 45, 2, 12, 9, 41, 23, 46, 26, 34, 8, 29, 30, 12, 46, 2, 42, 25, 12, 40, 50, 28, 39, 28, 13, 44, 4, 33, 32, 35, 32, 17, 31, 25, 19, 11, 7, 30, 44, 41, 8, 48, 8, 50, 24, 49, 29, 29, 15, 9, 26, 25, 26, 7, 16, 15, 0, 9, 7, 18, 22, 4, 37, 9, 6, 38, 48, 42, 32, 16, 17, 30, 16, 49, 7, 41, 17]
[40, 18, 12, 40, 35, 12, 21, 46, 10, 49, 3, 19, 29, 26, 33, 23, 27, 29, 31, 46, 50, 3, 50, 39, 9, 2, 11, 7, 26, 31, 8, 40, 14, 25, 4, 47, 38, 36, 12, 40, 46, 0, 36, 2, 11, 38, 41, 10, 50, 48, 4, 43, 49, 39, 43, 12, 23, 36, 2, 13, 34, 40, 45, 8, 29, 23, 3, 43, 36, 13, 46, 47, 38, 29, 10, 13, 5, 27, 43, 50, 42, 38, 41, 11, 38, 14, 27, 29, 47, 27, 10, 34, 27, 46, 44, 43, 48, 12, 22, 33, 22, 10, 25, 10, 30, 21, 1, 39, 47, 7, 46, 15, 29, 49, 21, 34, 16, 24, 16, 29, 46, 29, 11, 46, 32, 7, 19, 21, 30, 13, 32, 24, 30, 10, 30, 37, 21, 18, 29, 47, 33, 19, 22, 16, 26, 17, 17, 47, 24, 6, 50, 8, 44, 21, 44, 13, 24, 27, 21, 9, 2, 20, 0, 23, 21, 35, 7, 30, 10, 11, 18, 15, 35, 22, 9, 25, 9, 29, 5, 12, 9]
[31, 16, 15, 48, 11, 41, 45, 18, 35, 45, 20, 42, 36, 27, 28, 47, 5, 5, 34, 13, 39, 39, 25, 5, 1, 3, 1, 19, 4, 18, 4, 9, 39, 19, 29, 50, 29, 44, 45, 45, 15, 36, 0, 9, 45, 43, 25, 14, 44, 43, 11, 30, 2, 48, 30, 42, 23, 46, 34, 12, 39, 50, 39, 13, 48, 29, 11, 17, 3, 38, 33, 44, 28, 40, 4, 38, 15, 15, 22, 9, 5, 11, 34, 10, 42, 9, 48, 25, 6, 31, 46, 15, 41, 22, 33, 13, 32, 36, 7, 6, 16, 40, 7, 38, 0, 23, 5, 12, 40, 34, 23, 26, 28, 8, 31, 42, 38, 38, 50, 31, 27, 24, 29, 9, 42, 30, 11, 23, 33, 35, 9, 6, 40, 46, 44, 33, 2, 12, 21, 9, 46, 26, 38, 33, 6, 41, 17, 11, 50, 29, 12, 24, 27, 22, 47, 34, 46, 29, 22, 20, 4, 26, 18, 7, 42, 30, 39, 10, 37, 31, 4, 7, 27, 14, 16, 20, 14, 36, 17, 45, 47]
[5, 18, 33, 5, 18, 38, 32, 35, 11, 27, 1, 16, 4, 14, 21, 1, 39, 19, 48, 42, 38, 46, 10, 32, 27, 8, 45, 3, 49, 4, 0, 44, 8, 48, 34, 35, 30, 8, 48, 41, 22, 2, 9, 0, 6, 40, 22, 32, 23, 45, 11, 4, 44, 22, 10, 29, 33, 1, 22, 10, 13, 32, 25, 30, 41, 40, 41, 11, 46, 20, 6, 5, 21, 5, 0, 7, 20, 40, 23, 46, 7, 15, 47, 2, 13, 1, 3, 40, 23, 18, 46, 38, 43, 49, 16, 50, 31, 11, 9, 35, 19, 10, 11, 50, 21, 47, 22, 20, 1, 32, 42, 10, 41, 4, 44, 47, 0, 27, 38, 34, 46, 7, 11, 16, 2, 8, 16, 5, 37, 42, 32, 39, 20, 8, 28, 31, 44, 34, 10, 39, 22, 3, 36, 39, 13, 36, 36, 26, 26, 1, 21, 8, 30, 26, 47, 49, 16, 7, 18, 40, 17, 48, 15, 6, 11, 13, 3, 20, 37, 24, 44, 13, 19, 15, 43, 12, 39, 40, 43, 49, 34]
[17, 13, 24, 7, 4, 26, 31, 33, 37, 17, 46, 10, 50, 47, 11, 33, 39, 19, 2, 50, 30, 12, 7, 26, 43, 8, 39, 41, 12, 21, 20, 9, 36, 34, 36, 7, 22, 18, 32, 43, 13, 11, 45, 6, 0, 32, 47, 30, 26, 6, 44, 34, 5, 21, 5, 39, 44, 35, 41, 42, 47, 14, 26, 27, 45, 28, 13, 27, 21, 11, 41, 7, 1, 41, 39, 8, 7, 9, 33, 9, 9, 25, 14, 17, 4, 46, 42, 39, 20, 49, 41, 39, 35, 23, 49, 16, 28, 42, 1, 28, 50, 50, 26, 30, 32, 34, 46, 7, 15, 47, 16, 25, 46, 9, 1, 18, 25, 28, 44, 35, 23, 13, 48, 49, 43, 27, 45, 1, 28, 8, 50, 34, 37, 45, 5, 40, 0, 39, 39, 23, 42, 22, 4, 7, 2, 45, 32, 33, 17, 48, 39, 8, 27, 35, 37, 39, 44, 35, 40, 15, 15, 17, 45, 45, 27, 9, 9, 4, 45, 48, 8, 3, 10, 38, 44, 24, 20, 39, 5, 25, 23]
[4, 43, 11, 38, 1, 39, 3, 24, 7, 46, 38, 38, 11, 45, 22, 23, 35, 45, 11, 23, 45, 48, 13, 0, 44, 46, 4, 39, 48, 50, 8, 35, 34, 15, 33, 35, 32, 8, 5, 7, 2, 38, 43, 40, 32, 0, 22, 34, 8, 0, 44, 42, 27, 20, 22, 27, 22, 34, 10, 17, 11, 28, 10, 50, 25, 35, 43, 0, 50, 34, 6, 31, 40, 24, 47, 35, 43, 35, 38, 33, 50, 49, 22, 48, 31, 26, 28, 19, 15, 39, 50, 25, 35, 48, 49, 23, 40, 39, 29, 37, 27, 38, 21, 26, 29, 33, 47, 32, 47, 45, 12, 30, 43, 4, 7, 1, 43, 25, 48, 32, 1, 25, 16, 42, 5, 30, 15, 31, 14, 41, 41, 50, 2, 9, 24, 48, 34, 40, 12, 12, 20, 25, 35, 45, 17, 23, 13, 10, 48, 21, 25, 5, 3, 33, 27, 25, 26, 7, 37, 3, 45, 29, 23, 49, 36, 3, 8, 38, 49, 26, 10, 30, 7, 39, 35, 18, 7, 27, 38, 21, 42]
[7, 46, 36, 50, 4, 23, 22, 30, 9, 7, 21, 16, 19, 29, 40, 50, 12, 39, 28, 5, 30, 27, 22, 13, 40, 32, 37, 35, 24, 43, 46, 24, 11, 13, 42, 22, 47, 49, 45, 1, 10, 41, 25, 22, 47, 22, 0, 36, 50, 44, 41, 49, 3, 38, 44, 44, 21, 50, 28, 30, 12, 34, 9, 16, 27, 3, 49, 14, 23, 24, 36, 43, 24, 22, 35, 33, 40, 48, 26, 26, 27, 9, 31, 7, 43, 24, 14, 22, 46, 4, 29, 37, 15, 17, 31, 3, 3, 20, 25, 15, 47, 36, 5, 26, 35, 3, 49, 18, 9, 36, 37, 49, 49, 9, 50, 25, 48, 30, 7, 4, 14, 24, 10, 23, 17, 36, 14, 1, 49, 24, 9, 4, 33, 37, 13, 14, 8, 0, 21, 34, 16, 2, 33, 18, 40, 35, 45, 8, 20, 31, 46, 15, 8, 9, 18, 41, 29, 31, 0, 3, 10, 3, 43, 49, 11, 31, 27, 22, 36, 15, 5, 41, 11, 13, 8, 23, 27, 44, 26, 9, 38]
[29, 9, 32, 19, 0, 31, 31, 2, 9, 5, 9, 12, 16, 12, 20, 30, 27, 0, 24, 38, 36, 49, 28, 28, 23, 43, 11, 43, 14, 10, 5, 18, 30, 18, 43, 50, 14, 15, 44, 37, 22, 10, 14, 32, 30, 34, 36, 0, 14, 20, 24, 17, 42, 2, 35, 30, 45, 16, 13, 36, 39, 25, 48, 47, 9, 5, 38, 15, 24, 15, 33, 14, 28, 24, 22, 10, 36, 40, 26, 3, 17, 49, 3, 10, 12, 6, 15, 26, 14, 13, 34, 32, 13, 14, 25, 47, 34, 1, 36, 43, 27, 49, 38, 35, 30, 49, 2, 44, 31, 42, 23, 36, 45, 27, 9, 31, 19, 13, 38, 0, 7, 30, 18, 45, 30, 7, 11, 1, 43, 1, 30, 46, 12, 48, 20, 25, 9, 33, 35, 23, 3, 39, 43, 23, 39, 26, 49, 50, 4, 1, 14, 43, 14, 26, 49, 40, 24, 37, 20, 35, 5, 42, 7, 30, 34, 4, 47, 5, 31, 27, 47, 42, 1, 48, 23, 33, 8, 42, 28, 46, 28]
[50, 36, 45, 7, 43, 45, 45, 42, 49, 40, 25, 22, 0, 21, 43, 50, 21, 39, 16, 45, 33, 44, 9, 47, 16, 4, 18, 3, 31, 31, 18, 2, 24, 15, 27, 35, 43, 29, 4, 44, 48, 50, 44, 23, 26, 8, 50, 14, 0, 31, 1, 32, 20, 4, 32, 32, 46, 50, 35, 5, 31, 13, 6, 38, 8, 27, 42, 22, 36, 29, 49, 18, 16, 41, 9, 22, 45, 4, 6, 17, 25, 44, 7, 13, 33, 6, 2, 40, 34, 25, 12, 16, 39, 37, 22, 38, 39, 50, 30, 26, 44, 12, 21, 0, 36, 13, 19, 6, 15, 1, 28, 6, 26, 26, 35, 4, 12, 14, 4, 12, 5, 14, 11, 33, 15, 8, 5, 35, 13, 19, 44, 15, 47, 12, 6, 19, 17, 16, 8, 49, 31, 6, 42, 33, 24, 49, 48, 43, 27, 37, 34, 38, 46, 43, 22, 28, 43, 19, 37, 47, 17, 49, 20, 6, 5, 5, 22, 40, 39, 22, 47, 25, 47, 11, 35, 2, 36, 38, 11, 22, 4]
[48, 39, 39, 24, 37, 19, 35, 47, 6, 33, 1, 41, 9, 28, 50, 26, 9, 22, 4, 2, 29, 20, 1, 14, 28, 32, 19, 3, 29, 8, 26, 24, 46, 49, 45, 9, 34, 6, 38, 27, 1, 48, 43, 45, 6, 0, 44, 20, 31, 0, 28, 30, 39, 14, 22, 50, 46, 21, 12, 5, 6, 34, 6, 9, 29, 8, 25, 7, 42, 49, 19, 21, 9, 11, 48, 13, 24, 18, 34, 38, 41, 12, 11, 9, 15, 17, 19, 48, 20, 43, 13, 31, 22, 49, 3, 14, 44, 46, 50, 34, 9, 17, 41, 7, 26, 40, 46, 5, 28, 27, 49, 0, 17, 14, 42, 7, 26, 34, 39, 10, 34, 0, 21, 4, 34, 22, 46, 44, 42, 0, 26, 12, 7, 17, 16, 37, 19, 47, 25, 15, 3, 47, 38, 16, 44, 3, 23, 7, 49, 38, 13, 40, 34, 47, 14, 24, 29, 28, 45, 20, 7, 21, 34, 15, 20, 50, 32, 7, 48, 29, 31, 40, 2, 15, 41, 44, 29, 10, 33, 39, 48]
