N1,N2,...,Nx
[3, 31, 6, 18, 41, 7, 42, 24, 19, 48, 3, 9, 20, 19, 45, 13, 5, 44, 19, 44, 18, 11, 49, 8, 7, 44, 44, 0, 9, 18, 49, 9, 35, 22, 50, 2, 2, 28, 16, 41, 26, 21, 23, 38, 3, 23, 45, 31, 6, 31, 8, 2, 13, 8, 7, 4, 40, 39, 13, 37, 9, 14, 50, 36, 40, 5, 0, 2, 2, 40, 46, 24, 45, 8, 38, 0, 27, 43, 49, 40, 42, 9, 3, 23, 3, 1, 6, 0, 13, 12, 44, 49, 36, 46, 18, 43, 14, 32, 1, 25, 13, 7, 50, 29, 16, 2, 41, 18, 11, 46, 36, 29, 10, 50, 20, 24, 19, 24, 23, 33, 23, 25, 48, 38, 39, 50, 4, 11, 20, 43, 41, 36, 49, 3, 19, 22, 24, 33, 12, 0, 24, 45, 2, 21, 36, 12, 30, 29, 38, 13, 16, 34, 38, 50, 23, 4, 8, 22, 44, 19, 2, 11, 34, 47, 40, 45, 30, 36, 22]
[49, 3, 46, 18, 10, 6, 25, 15, 15, 32, 12, 32, 16, 47, 27, 30, 45, 31, 4, 21, 22, 29, 16, 13, 34, 9, 49, 9, 0, 38, 5, 16, 37, 22, 25, 25, 34, 23, 13, 20, 2, 45, 49, 30, 33, 6, 43, 3, 48, 17, 41, 28, 23, 44, 50, 33, 15, 7, 5, 49, 11, 46, 40, 26, 42, 37, 2, 1, 41, 14, 3, 22, 12, 47, 10, 6, 46, 22, 0, 23, 6, 15, 49, 30, 36, 50, 2, 18, 4, 49, 25, 45, 2, 8, 50, 21, 3, 24, 25, 45, 22, 20, 28, 50, 2, 24, 27, 46, 37, 8, 31, 38, 20, 6, 32, 7, 37, 16, 22, 35, 8, 34, 0, 11, 21, 4, 3, 10, 44, 33, 36, 8, 19, 14, 50, 39, 34, 48, 19, 1, 2, 24, 27, 14, 27, 32, 16, 8, 34, 42, 42, 27, 21, 34, 48, 15, 37, 10, 7, 5, 1, 37, 7, 36, 28, 38, 43, 0, 12]
[41, 20, 17, 16, 30, 28, 31, 3, 4, 38, 7, 13, 40, 39, 14, 23, 45, 23, 23, 30, 39, 42, 12, 33, 7, 37, 31, 18, 38, 0, 20, 30, 5, 38, 13, 33, 9, 10, 24, 44, 8, 31, 0, 39, 42, 1, 15, 8, 43, 31, 18, 45, 41, 12, 5, 29, 44, 20, 11, 45, 9, 6, 25, 19, 40, 1, 17, 47, 17, 28, 23, 10, 6, 50, 7, 11, 17, 22, 46, 25, 23, 20, 9, 44, 33, 35, 16, 5, 37, 45, 40, 13, 15, 18, 10, 15, 43, 32, 5, 1, 43, 32, 7, 42, 41, 32, 16, 8, 13, 27, 8, 20, 6, 6, 17, 38, 42, 4, 21, 37, 18, 32, 18, 5, 23, 36, 0, 13, 50, 14, 7, 25, 16, 30, 20, 20, 5, 13, 11, 6, 37, 11, 33, 44, 3, 34, 13, 7, 17, 9, 12, 3, 47, 44, 0, 37, 17, 5, 38, 13, 39, 37, 36, 17, 43, 44, 12, 6, 4]
[1, 24, 8, 24, 49, 13, 29, 46, 42, 14, 22, 22, 1, 1, 28, 15, 0, 23, 19, 10, 6, 16, 3, 8, 11, 17, 0, 49, 5, 20, 0, 47, 21, 40, 32, 26, 23, 4, 28, 22, 38, 15, 13, 40, 35, 42, 17, 40, 31, 41, 25, 26, 43, 50, 4, 29, 48, 39, 43, 14, 9, 36, 26, 30, 9, 50, 41, 15, 49, 21, 41, 1, 6, 9, 43, 4, 48, 24, 19, 5, 11, 41, 33, 6, 9, 46, 9, 38, 46, 40, 14, 45, 4, 28, 15, 15, 47, 26, 39, 22, 35, 39, 47, 15, 43, 40, 39, 22, 25, 31, 31, 41, 10, 17, 20, 36, 7, 5, 40, 5, 30, 42, 30, 36, 44, 13, 19, 9, 32, 8, 19, 16, 11, 6, 6, 30, 7, 15, 45, 8, 30, 38, 8, 9, 14, 23, 1, 18, 17, 27, 8, 0, 35, 5, 8, 11, 8, 0, 0, 0, 11, 16, 0, 18, 24, 9, 30, 28, 12]
[47, 36, 25, 50, 6, 20, 49, 45, 24, 30, 37, 39, 12, 13, 31, 16, 33, 18, 36, 9, 15, 11, 24, 46, 19, 26, 26, 9, 16, 30, 47, 0, 35, 42, 6, 21, 26, 10, 40, 19, 8, 19, 35, 9, 40, 11, 18, 22, 8, 30, 13, 35, 41, 22, 48, 40, 14, 50, 26, 3, 45, 45, 20, 6, 43, 6, 25, 8, 29, 8, 15, 22, 11, 3, 5, 7, 8, 25, 16, 17, 11, 0, 3, 44, 36, 1, 11, 33, 44, 0, 37, 45, 22, 44, 47, 2, 18, 19, 11, 38, 18, 14, 31, 4, 25, 49, 30, 22, 12, 28, 7, 26, 8, 37, 6, 23, 18, 43, 21, 34, 42, 4, 19, 42, 1, 49, 41, 46, 17, 27, 28, 3, 16, 28, 2, 49, 12, 31, 15, 5, 21, 28, 0, 22, 44, 29, 9, 33, 23, 47, 33, 14, 25, 39, 48, 15, 7, 6, 42, 46, 28, 2, 30, 3, 46, 46, 37, 14, 48]
[43, 33, 21, 44, 7, 43, 28, 30, 29, 20, 45, 22, 3, 23, 46, 23, 25, 27, 1, 28, 11, 35, 13, 32, 0, 17, 30, 35, 37, 5, 21, 35, 0, 6, 23, 22, 44, 24, 34, 20, 5, 31, 34, 45, 13, 30, 24, 46, 41, 29, 44, 37, 17, 32, 13, 40, 2, 16, 20, 5, 36, 39, 27, 42, 24, 8, 8, 16, 40, 43, 22, 22, 6, 18, 26, 21, 33, 14, 24, 43, 45, 17, 5, 48, 11, 31, 43, 13, 2, 10, 7, 1, 7, 41, 22, 40, 12, 41, 0, 3, 7, 1, 43, 18, 31, 7, 27, 15, 19, 29, 22, 21, 29, 16, 40, 18, 21, 43, 32, 41, 45, 39, 28, 9, 11, 15, 31, 44, 5, 38, 30, 41, 29, 22, 18, 41, 19, 2, 33, 8, 17, 18, 50, 9, 45, 9, 2, 41, 47, 27, 21, 4, 42, 13, 17, 43, 23, 30, 31, 9, 34, 28, 41, 15, 7, 16, 28, 34, 39]
[26, 43, 37, 24, 5, 42, 33, 12, 6, 41, 14, 23, 8, 16, 33, 25, 33, 19, 44, 12, 15, 43, 7, 11, 6, 15, 9, 22, 22, 38, 40, 42, 6, 0, 12, 24, 39, 16, 21, 33, 15, 6, 30, 31, 34, 20, 4, 26, 19, 44, 43, 19, 46, 34, 38, 46, 28, 29, 21, 13, 30, 47, 11, 35, 12, 47, 26, 26, 44, 35, 3, 41, 22, 41, 45, 24, 42, 19, 42, 12, 26, 36, 32, 26, 4, 32, 3, 7, 47, 29, 5, 45, 10, 33, 9, 20, 23, 50, 14, 17, 48, 1, 31, 35, 9, 19, 43, 16, 11, 32, 6, 31, 14, 25, 2, 14, 1, 37, 20, 31, 40, 43, 7, 5, 23, 8, 30, 19, 28, 42, 24, 34, 38, 4, 41, 14, 2, 8, 34, 39, 19, 13, 33, 8, 3, 26, 31, 12, 45, 3, 0, 24, 6, 15, 15, 8, 28, 39, 35, 21, 26, 8, 5, 13, 3, 24, 30, 7, 12]
[5, 6, 16, 1, 49, 42, 13, 35, 14, 29, 10, 33, 1, 7, 17, 14, 6, 28, 33, 26, 41, 2, 20, 47, 47, 0, 19, 50, 25, 13, 32, 6, 23, 12, 0, 19, 37, 14, 15, 30, 47, 13, 21, 7, 18, 0, 11, 46, 39, 46, 3, 24, 19, 40, 7, 43, 20, 49, 7, 1, 18, 45, 38, 40, 49, 9, 10, 19, 29, 2, 48, 31, 31, 39, 10, 8, 46, 1, 33, 47, 50, 48, 39, 42, 38, 1, 25, 2, 32, 42, 1, 31, 31, 31, 28, 21, 8, 48, 40, 13, 33, 38, 19, 13, 48, 44, 5, 33, 39, 31, 45, 36, 15, 50, 18, 15, 24, 6, 30, 29, 15, 33, 40, 50, 9, 50, 18, 12, 29, 18, 13, 38, 20, 17, 21, 6, 15, 40, 10, 47, 40, 34, 24, 30, 2, 5, 31, 8, 18, 25, 44, 31, 32, 9, 35, 44, 20, 27, 10, 37, 24, 14, 15, 48, 2, 34, 34, 50, 37]
[43, 32, 25, 0, 4, 41, 33, 40, 34, 15, 45, 18, 23, 24, 39, 12, 49, 14, 46, 6, 42, 29, 8, 46, 26, 9, 28, 2, 25, 33, 26, 21, 22, 24, 19, 0, 0, 28, 47, 14, 27, 12, 26, 38, 1, 37, 32, 21, 18, 49, 14, 21, 31, 27, 24, 29, 1, 28, 11, 23, 14, 24, 5, 21, 32, 45, 3, 26, 11, 31, 47, 8, 43, 37, 13, 17, 50, 42, 46, 6, 13, 37, 19, 13, 8, 33, 4, 22, 30, 7, 38, 5, 22, 46, 48, 26, 28, 44, 27, 17, 46, 39, 48, 1, 20, 15, 43, 33, 6, 13, 27, 43, 7, 9, 12, 48, 38, 4, 26, 28, 35, 30, 14, 37, 29, 31, 44, 31, 0, 38, 15, 5, 21, 47, 36, 17, 22, 43, 38, 24, 50, 35, 6, 22, 25, 22, 11, 1, 36, 40, 11, 32, 24, 14, 29, 35, 8, 47, 12, 19, 39, 8, 19, 13, 40, 15, 47, 38, 36]
[42, 31, 27, 24, 7, 45, 40, 31, 40, 41, 32, 6, 44, 31, 39, 9, 24, 41, 30, 23, 1, 2, 22, 39, 0, 3, 45, 2, 34, 9, 23, 26, 44, 39, 37, 0, 0, 10, 46, 33, 42, 48, 4, 23, 35, 35, 29, 41, 22, 5, 1, 42, 42, 17, 42, 8, 28, 5, 38, 21, 7, 41, 31, 33, 14, 24, 3, 10, 17, 44, 39, 50, 35, 49, 1, 13, 36, 36, 15, 18, 29, 39, 12, 26, 43, 20, 29, 27, 31, 19, 1, 32, 32, 0, 32, 1, 16, 18, 36, 8, 13, 39, 32, 25, 24, 5, 50, 47, 23, 13, 5, 42, 35, 45, 50, 22, 49, 43, 8, 46, 7, 38, 45, 23, 8, 10, 2, 49, 36, 31, 10, 47, 20, 2, 15, 49, 33, 35, 2, 49, 17, 46, 47, 40, 25, 20, 32, 39, 38, 41, 43, 26, 45, 6, 10, 49, 48, 28, 44, 8, 25, 37, 24, 19, 16, 32, 6, 24, 50]
[19, 13, 32, 34, 15, 45, 22, 44, 43, 15, 18, 47, 24, 20, 21, 2, 29, 17, 50, 39, 49, 43, 28, 3, 27, 26, 29, 28, 23, 10, 4, 10, 24, 16, 14, 28, 10, 0, 7, 44, 6, 5, 36, 22, 41, 25, 25, 0, 31, 42, 34, 0, 32, 12, 34, 43, 21, 26, 5, 34, 48, 40, 49, 11, 25, 50, 18, 9, 2, 16, 34, 47, 7, 47, 23, 8, 11, 13, 47, 35, 3, 7, 8, 9, 41, 16, 15, 38, 11, 29, 39, 25, 4, 20, 49, 44, 9, 46, 4, 41, 19, 18, 28, 46, 42, 4, 1, 27, 25, 15, 6, 37, 31, 3, 34, 19, 6, 40, 18, 44, 2, 48, 11, 38, 17, 47, 33, 50, 4, 8, 11, 0, 48, 36, 27, 36, 0, 23, 41, 43, 36, 17, 12, 48, 15, 13, 44, 25, 3, 21, 17, 48, 40, 40, 34, 39, 36, 4, 48, 37, 24, 17, 35, 21, 3, 34, 7, 22, 30]
[9, 2, 30, 2, 49, 34, 43, 28, 10, 48, 11, 33, 45, 41, 21, 5, 28, 42, 20, 29, 8, 16, 0, 45, 22, 6, 50, 16, 13, 24, 28, 40, 34, 21, 15, 47, 46, 7, 0, 8, 40, 37, 8, 28, 25, 33, 19, 20, 38, 20, 48, 29, 31, 50, 18, 18, 44, 48, 20, 40, 1, 0, 11, 22, 11, 21, 50, 34, 11, 15, 17, 10, 35, 47, 24, 50, 45, 41, 16, 27, 24, 16, 24, 18, 15, 49, 14, 15, 5, 9, 36, 7, 50, 0, 5, 36, 21, 14, 16, 20, 34, 28, 17, 32, 40, 35, 27, 47, 48, 3, 8, 12, 40, 46, 25, 30, 41, 50, 29, 44, 39, 47, 36, 30, 25, 8, 33, 15, 9, 14, 39, 1, 37, 37, 50, 1, 27, 33, 26, 45, 6, 45, 45, 0, 47, 23, 21, 7, 15, 39, 4, 25, 36, 50, 32, 1, 4, 37, 19, 0, 16, 9, 2, 31, 26, 28, 4, 9, 47]
[25, 34, 1, 39, 3, 11, 20, 35, 35, 2, 19, 41, 25, 0, 19, 5, 11, 30, 26, 45, 36, 30, 13, 25, 3, 8, 40, 41, 20, 44, 22, 19, 20, 33, 30, 14, 33, 44, 8, 0, 18, 13, 26, 21, 47, 31, 30, 8, 44, 27, 46, 19, 27, 45, 13, 30, 13, 8, 50, 4, 37, 18, 42, 28, 8, 1, 44, 10, 27, 0, 45, 16, 20, 25, 16, 32, 46, 27, 41, 32, 43, 31, 11, 28, 16, 49, 46, 30, 50, 3, 42, 29, 38, 6, 35, 21, 38, 31, 5, 9, 44, 14, 13, 41, 6, 12, 42, 42, 38, 21, 41, 47, 22, 42, 41, 7, 33, 50, 2, 20, 18, 43, 23, 24, 33, 18, 45, 50, 20, 47, 22, 40, 30, 46, 7, 45, 9, 22, 16, 4, 7, 25, 32, 50, 45, 29, 46, 32, 42, 16, 11, 28, 33, 38, 30, 43, 35, 50, 43, 21, 49, 43, 25, 10, 31, 19, 25, 20, 42]
[15, 42, 19, 11, 15, 14, 43, 48, 36, 22, 46, 27, 13, 9, 24, 30, 24, 46, 42, 20, 6, 8, 42, 1, 18, 24, 5, 26, 2, 8, 38, 8, 5, 15, 47, 27, 42, 6, 40, 18, 0, 40, 29, 2, 2, 8, 4, 4, 8, 38, 15, 45, 49, 4, 46, 8, 21, 41, 12, 22, 20, 21, 21, 12, 34, 45, 45, 38, 9, 42, 6, 16, 12, 28, 4, 12, 47, 36, 17, 37, 24, 4, 2, 34, 22, 30, 4, 50, 10, 28, 46, 5, 35, 46, 47, 46, 0, 19, 46, 14, 18, 24, 41, 28, 43, 34, 15, 9, 8, 4, 22, 45, 47, 25, 42, 30, 41, 20, 35, 45, 16, 21, 49, 3, 35, 18, 50, 22, 29, 32, 10, 18, 32, 27, 28, 43, 39, 2, 13, 35, 15, 17, 20, 25, 4, 43, 25, 11, 5, 46, 25, 9, 30, 8, 39, 38, 27, 15, 20, 28, 31, 47, 44, 12, 41, 23, 35, 25, 30]
[24, 26, 40, 46, 27, 40, 29, 15, 0, 38, 22, 45, 48, 33, 45, 42, 20, 50, 38, 29, 1, 28, 28, 37, 47, 17, 15, 21, 45, 31, 15, 19, 31, 6, 13, 12, 48, 5, 37, 13, 40, 0, 17, 21, 19, 17, 25, 28, 11, 14, 32, 2, 9, 44, 16, 10, 3, 36, 21, 46, 26, 40, 36, 46, 14, 50, 13, 33, 29, 9, 24, 9, 31, 24, 7, 10, 17, 50, 22, 35, 21, 3, 33, 27, 28, 31, 15, 27, 40, 21, 2, 42, 33, 13, 26, 26, 13, 30, 29, 19, 27, 26, 21, 48, 26, 0, 24, 13, 38, 8, 42, 37, 35, 38, 17, 30, 28, 12, 29, 33, 12, 5, 2, 23, 8, 49, 39, 19, 26, 38, 24, 22, 33, 9, 50, 45, 48, 12, 10, 13, 49, 30, 23, 33, 40, 20, 24, 38, 0, 29, 28, 2, 32, 21, 33, 27, 30, 5, 9, 33, 50, 22, 49, 20, 43, 48, 49, 43, 8]
[22, 38, 21, 19, 16, 48, 16, 39, 35, 1, 31, 16, 12, 41, 24, 10, 41, 10, 12, 11, 26, 14, 6, 27, 31, 10, 8, 23, 49, 0, 13, 35, 34, 30, 21, 26, 4, 36, 8, 26, 29, 17, 0, 44, 8, 13, 13, 22, 18, 47, 36, 40, 40, 30, 40, 46, 0, 16, 39, 15, 18, 11, 27, 2, 39, 21, 37, 27, 27, 38, 23, 0, 47, 4, 0, 25, 22, 28, 31, 14, 22, 38, 23, 47, 3, 1, 20, 34, 27, 14, 38, 29, 10, 46, 49, 10, 4, 14, 43, 26, 50, 35, 15, 13, 39, 28, 22, 30, 7, 2, 40, 21, 25, 22, 6, 15, 27, 45, 17, 8, 10, 32, 2, 19, 14, 40, 48, 25, 28, 23, 31, 13, 36, 43, 38, 31, 9, 2, 3, 44, 33, 10, 24, 48, 28, 10, 47, 11, 48, 37, 38, 19, 25, 35, 7, 10, 35, 38, 27, 43, 25, 31, 9, 16, 43, 47, 30, 10, 7]
[45, 41, 11, 20, 47, 20, 47, 49, 47, 6, 39, 40, 8, 34, 48, 33, 6, 30, 45, 15, 22, 2, 8, 39, 33, 23, 4, 38, 30, 39, 40, 9, 45, 31, 7, 38, 23, 22, 28, 21, 2, 21, 44, 0, 2, 8, 24, 18, 1, 43, 22, 0, 38, 19, 22, 42, 17, 47, 35, 29, 3, 28, 2, 34, 43, 34, 37, 19, 25, 35, 17, 50, 17, 42, 14, 24, 1, 46, 25, 16, 35, 28, 37, 42, 6, 48, 5, 50, 39, 2, 10, 7, 42, 2, 15, 50, 38, 44, 10, 39, 13, 3, 32, 22, 30, 4, 16, 24, 4, 15, 41, 8, 27, 39, 42, 39, 43, 28, 27, 1, 8, 25, 20, 29, 33, 23, 50, 28, 47, 35, 19, 0, 6, 4, 5, 36, 22, 37, 4, 16, 18, 38, 42, 22, 19, 47, 3, 35, 24, 2, 7, 7, 6, 21, 19, 9, 10, 14, 11, 16, 15, 16, 22, 39, 1, 36, 48, 15, 21]
[22, 40, 0, 7, 12, 43, 49, 25, 40, 21, 49, 50, 14, 14, 6, 46, 42, 45, 27, 30, 38, 9, 37, 21, 18, 8, 30, 3, 33, 42, 35, 40, 13, 34, 18, 1, 35, 41, 25, 47, 2, 19, 8, 2, 0, 38, 6, 6, 34, 18, 47, 28, 10, 25, 0, 49, 10, 4, 22, 9, 3, 16, 20, 1, 21, 37, 42, 3, 47, 13, 49, 13, 17, 2, 11, 2, 34, 14, 47, 18, 50, 22, 20, 31, 0, 14, 30, 28, 48, 11, 39, 33, 2, 41, 41, 1, 4, 13, 34, 16, 50, 47, 23, 4, 6, 24, 12, 7, 18, 40, 48, 20, 44, 22, 14, 48, 45, 20, 48, 10, 42, 35, 37, 47, 48, 18, 32, 11, 17, 38, 11, 10, 25, 3, 4, 49, 48, 24, 11, 41, 30, 9, 43, 16, 35, 8, 7, 30, 44, 21, 46, 48, 45, 33, 2, 20, 22, 50, 49, 1, 6, 4, 8, 12, 41, 18, 13, 46, 30]
[18, 43, 3, 2, 31, 21, 5, 37, 30, 20, 19, 1, 40, 50, 5, 17, 0, 10, 26, 4, 36, 4, 36, 25, 50, 43, 35, 23, 6, 1, 42, 11, 30, 20, 0, 37, 35, 25, 33, 31, 8, 17, 13, 8, 38, 0, 23, 17, 6, 13, 10, 29, 43, 15, 28, 30, 42, 50, 32, 39, 2, 4, 40, 19, 10, 48, 47, 28, 45, 26, 22, 24, 25, 23, 36, 34, 14, 3, 38, 45, 10, 20, 11, 42, 25, 31, 26, 22, 7, 49, 23, 45, 43, 44, 21, 29, 26, 24, 49, 42, 15, 31, 29, 19, 38, 13, 5, 18, 46, 35, 39, 20, 27, 2, 45, 41, 20, 10, 36, 11, 48, 9, 38, 16, 13, 48, 21, 36, 49, 4, 12, 37, 4, 45, 46, 26, 36, 27, 23, 35, 15, 26, 36, 14, 28, 21, 15, 3, 22, 48, 38, 37, 16, 37, 25, 4, 40, 6, 26, 22, 4, 50, 17, 29, 28, 29, 30, 23, 15]
[50, 45, 33, 28, 39, 45, 42, 44, 34, 25, 11, 30, 18, 38, 21, 1, 39, 3, 23, 3, 46, 28, 3, 16, 17, 3, 19, 45, 43, 15, 17, 18, 24, 4, 11, 32, 29, 25, 19, 30, 4, 25, 13, 24, 6, 23, 0, 42, 0, 20, 28, 10, 19, 38, 43, 25, 50, 22, 38, 6, 19, 24, 31, 26, 36, 21, 33, 8, 50, 25, 37, 44, 21, 7, 29, 16, 1, 27, 28, 23, 14, 16, 19, 28, 2, 26, 41, 37, 34, 7, 50, 33, 44, 12, 4, 14, 28, 6, 32, 25, 39, 7, 6, 10, 11, 16, 7, 5, 41, 14, 10, 26, 38, 24, 0, 10, 36, 5, 29, 31, 26, 32, 33, 33, 31, 18, 16, 18, 19, 40, 25, 12, 42, 24, 18, 26, 10, 17, 18, 20, 1, 30, 26, 1, 16, 34, 23, 24, 12, 41, 47, 34, 29, 29, 41, 0, 41, 45, 12, 3, 36, 12, 15, 35, 33, 8, 20, 15, 1]
[48, 27, 35, 48, 24, 29, 15, 10, 4, 38, 12, 0, 31, 26, 34, 42, 41, 12, 2, 14, 17, 38, 18, 18, 10, 15, 29, 31, 3, 8, 40, 22, 46, 26, 46, 21, 41, 0, 20, 8, 4, 28, 22, 18, 6, 17, 42, 0, 49, 3, 4, 39, 24, 7, 6, 6, 6, 38, 8, 36, 27, 1, 25, 46, 14, 15, 35, 0, 12, 25, 46, 3, 10, 19, 36, 10, 20, 43, 15, 25, 17, 38, 3, 13, 41, 27, 10, 24, 13, 4, 27, 19, 5, 41, 39, 25, 17, 49, 5, 38, 19, 14, 28, 23, 30, 40, 36, 41, 22, 5, 26, 50, 33, 18, 32, 35, 44, 27, 6, 33, 50, 40, 2, 10, 40, 11, 22, 49, 38, 23, 29, 40, 30, 8, 4, 25, 48, 36, 6, 18, 11, 0, 47, 18, 21, 29, 34, 33, 16, 7, 40, 50, 33, 38, 24, 15, 26, 34, 14, 4, 25, 42, 26, 43, 40, 11, 14, 23, 6]
[8, 26, 36, 50, 39, 45, 4, 10, 46, 12, 8, 8, 39, 47, 24, 7, 1, 47, 23, 1, 42, 31, 42, 6, 8, 43, 40, 6, 48, 43, 31, 8, 41, 19, 39, 18, 22, 31, 38, 44, 8, 11, 18, 1, 34, 6, 0, 49, 0, 4, 18, 31, 34, 30, 14, 10, 30, 20, 19, 25, 39, 21, 24, 17, 29, 16, 5, 34, 26, 9, 36, 26, 6, 16, 15, 6, 37, 35, 6, 46, 7, 40, 2, 44, 8, 2, 15, 29, 20, 24, 5, 19, 8, 14, 38, 2, 25, 16, 15, 14, 18, 30, 15, 24, 1, 41, 25, 18, 33, 11, 3, 44, 19, 49, 47, 6, 45, 28, 2, 43, 17, 19, 28, 1, 44, 10, 50, 15, 37, 3, 32, 4, 12, 35, 29, 6, 18, 12, 46, 0, 15, 49, 32, 33, 2, 47, 45, 17, 35, 49, 45, 25, 4, 13, 13, 42, 2, 2, 36, 18, 36, 50, 9, 31, 40, 50, 33, 43, 37]
[13, 37, 37, 33, 16, 15, 10, 20, 14, 12, 36, 4, 27, 21, 6, 16, 31, 0, 12, 24, 26, 32, 12, 44, 14, 17, 11, 31, 17, 31, 41, 30, 29, 44, 46, 49, 5, 42, 20, 27, 38, 14, 47, 43, 18, 13, 20, 3, 4, 0, 48, 14, 15, 47, 32, 27, 40, 43, 46, 26, 30, 8, 30, 26, 45, 16, 9, 48, 21, 30, 28, 20, 43, 46, 4, 47, 6, 46, 39, 16, 3, 26, 50, 27, 40, 19, 43, 31, 5, 35, 46, 37, 38, 14, 15, 14, 48, 29, 7, 34, 33, 7, 32, 24, 28, 10, 4, 12, 41, 23, 23, 27, 24, 23, 42, 50, 42, 44, 30, 3, 40, 9, 3, 30, 12, 12, 12, 48, 7, 45, 44, 12, 23, 11, 7, 34, 47, 25, 15, 20, 15, 24, 33, 27, 27, 30, 36, 4, 50, 34, 39, 20, 35, 28, 50, 38, 40, 17, 14, 50, 1, 40, 29, 36, 26, 39, 15, 48, 5]
[2, 41, 25, 32, 36, 9, 42, 37, 9, 12, 35, 17, 48, 49, 22, 12, 8, 18, 10, 42, 13, 18, 16, 39, 7, 21, 3, 8, 41, 18, 25, 13, 44, 43, 3, 14, 1, 34, 48, 46, 15, 32, 36, 22, 47, 10, 28, 4, 18, 48, 0, 22, 4, 43, 27, 4, 35, 49, 41, 24, 0, 19, 7, 25, 21, 2, 46, 5, 29, 18, 38, 10, 27, 7, 48, 45, 10, 26, 43, 6, 37, 22, 5, 6, 36, 43, 36, 0, 41, 20, 19, 29, 15, 13, 50, 25, 20, 41, 21, 39, 24, 27, 3, 50, 47, 50, 45, 24, 29, 27, 3, 20, 39, 22, 49, 10, 1, 25, 1, 28, 43, 33, 15, 35, 44, 25, 31, 17, 16, 35, 37, 47, 4, 7, 10, 5, 16, 0, 21, 22, 22, 50, 42, 6, 20, 3, 13, 21, 43, 10, 40, 41, 17, 39, 8, 46, 5, 1, 24, 4, 42, 36, 27, 43, 15, 39, 17, 19, 30]
[30, 11, 49, 42, 35, 13, 21, 45, 37, 48, 20, 8, 30, 17, 23, 34, 50, 10, 24, 15, 47, 17, 28, 25, 32, 3, 6, 2, 28, 45, 26, 35, 37, 19, 24, 21, 42, 0, 29, 19, 45, 2, 40, 0, 28, 29, 10, 39, 31, 14, 22, 0, 2, 20, 19, 29, 3, 29, 45, 33, 9, 45, 24, 18, 42, 10, 37, 25, 12, 41, 30, 39, 0, 20, 6, 21, 26, 29, 33, 41, 7, 16, 32, 46, 28, 38, 17, 10, 16, 34, 8, 47, 0, 30, 20, 17, 28, 20, 21, 35, 43, 25, 30, 43, 26, 39, 15, 21, 38, 28, 39, 26, 3, 39, 15, 1, 11, 8, 16, 43, 37, 9, 7, 25, 29, 22, 4, 15, 42, 25, 6, 42, 1, 12, 2, 20, 36, 13, 45, 40, 50, 33, 39, 0, 2, 15, 30, 9, 43, 19, 39, 35, 15, 25, 31, 19, 35, 40, 29, 4, 26, 10, 25, 6, 42, 21, 28, 32, 29]
[14, 40, 16, 17, 25, 17, 50, 13, 18, 6, 24, 3, 13, 27, 4, 3, 28, 31, 20, 2, 21, 18, 47, 42, 32, 46, 47, 13, 23, 41, 43, 41, 17, 46, 19, 31, 42, 32, 31, 27, 49, 9, 40, 38, 10, 43, 19, 24, 34, 15, 4, 2, 0, 0, 18, 20, 3, 34, 29, 15, 11, 15, 2, 5, 41, 32, 19, 1, 39, 21, 42, 43, 21, 1, 12, 21, 10, 50, 10, 43, 16, 39, 2, 6, 45, 26, 8, 48, 33, 47, 31, 38, 43, 26, 38, 25, 38, 19, 16, 21, 38, 28, 42, 12, 35, 11, 12, 30, 38, 7, 19, 4, 0, 8, 2, 20, 47, 11, 19, 20, 47, 20, 48, 3, 25, 9, 42, 1, 40, 22, 33, 14, 30, 14, 5, 49, 18, 9, 39, 38, 38, 40, 40, 27, 11, 48, 15, 24, 37, 30, 37, 27, 21, 6, 45, 6, 32, 19, 19, 11, 27, 8, 12, 6, 42, 20, 15, 43, 6]
[25, 27, 21, 19, 37, 7, 23, 39, 41, 41, 28, 1, 34, 31, 47, 34, 22, 34, 0, 36, 40, 3, 39, 17, 31, 11, 37, 8, 44, 12, 50, 22, 32, 34, 40, 27, 17, 12, 50, 45, 4, 44, 30, 19, 25, 15, 38, 7, 30, 47, 43, 20, 0, 0, 15, 17, 42, 25, 11, 35, 10, 9, 8, 3, 4, 28, 26, 0, 43, 38, 3, 47, 31, 47, 12, 20, 29, 39, 11, 42, 29, 10, 39, 32, 38, 49, 11, 15, 1, 18, 6, 26, 0, 11, 25, 37, 41, 40, 32, 30, 10, 40, 5, 24, 42, 39, 24, 46, 20, 44, 49, 42, 20, 32, 2, 43, 46, 26, 7, 33, 2, 11, 12, 45, 11, 26, 49, 8, 11, 36, 41, 15, 5, 10, 6, 15, 32, 32, 25, 7, 34, 27, 18, 11, 20, 46, 15, 23, 17, 11, 33, 36, 5, 4, 14, 17, 50, 22, 39, 4, 42, 27, 31, 32, 15, 11, 47, 19, 30]
