N1,N2,...,Nx
[29, 23, 38, 4, 46, 28, 46, 5, 17, 40, 3, 14, 28, 37, 25, 38, 43, 32, 37, 25, 16, 33, 38, 12, 31, 0, 9, 42, 6, 26, 8, 0, 39, 20, 9, 24, 4, 6, 38, 15, 21, 25, 5, 20, 31, 47, 4, 38, 4, 30, 38, 16, 31, 6, 42, 2, 22, 38, 39, 15, 25, 34, 29, 35, 35, 39, 28, 13, 29, 41, 33, 40, 22, 32, 48, 24, 11, 12, 6, 13, 16, 49, 15, 33, 39, 31, 43, 1, 10, 48, 31, 49, 36, 17, 37, 32, 7, 35, 24, 41, 34, 32, 35, 22, 22, 27, 42, 22, 0, 10, 17, 34, 9, 46, 8, 40, 13, 17, 12, 3, 46, 43, 36, 22, 15, 42, 39, 27, 11, 0, 45, 48, 0, 9, 15, 33, 32, 3, 17, 22, 14, 28, 48, 1, 33, 5, 17, 41, 30, 23, 28, 48, 23, 38, 9, 50, 32, 36, 26, 3, 46, 40, 20, 49, 27, 8, 19, 48, 43, 5, 14, 29, 12, 31, 3, 2, 35, 45, 10, 38, 15, 39, 39, 50, 35, 44]
[45, 28, 16, 46, 7, 12, 50, 44, 33, 50, 18, 39, 49, 0, 19, 0, 29, 12, 39, 39, 13, 24, 12, 45, 27, 9, 0, 7, 5, 37, 10, 15, 35, 41, 34, 1, 33, 1, 30, 28, 28, 26, 4, 36, 47, 10, 0, 26, 25, 9, 37, 44, 41, 42, 46, 43, 41, 49, 47, 24, 50, 7, 6, 12, 38, 13, 34, 14, 20, 37, 6, 9, 17, 24, 39, 21, 5, 31, 8, 30, 32, 27, 15, 13, 4, 49, 2, 13, 41, 4, 33, 16, 21, 49, 23, 0, 48, 17, 42, 6, 38, 27, 43, 29, 15, 12, 44, 34, 45, 6, 50, 2, 14, 0, 39, 6, 28, 25, 9, 0, 2, 28, 20, 32, 7, 35, 0, 33, 4, 4, 11, 7, 28, 22, 19, 29, 44, 42, 38, 37, 3, 10, 44, 46, 41, 43, 28, 0, 28, 37, 43, 43, 47, 17, 32, 23, 28, 50, 47, 43, 2, 26, 17, 19, 21, 13, 0, 26, 11, 42, 45, 31, 35, 17, 22, 48, 41, 43, 7, 47, 26, 12, 14, 47, 16, 13]
[26, 47, 34, 2, 19, 12, 40, 13, 19, 16, 11, 11, 18, 38, 10, 16, 39, 42, 21, 39, 29, 38, 2, 0, 36, 42, 7, 0, 39, 5, 16, 46, 5, 6, 0, 16, 23, 33, 32, 13, 23, 33, 39, 3, 24, 1, 31, 40, 14, 20, 11, 43, 18, 8, 33, 50, 9, 2, 27, 1, 11, 3, 49, 36, 46, 22, 18, 33, 17, 28, 7, 35, 38, 4, 15, 0, 36, 1, 2, 27, 24, 36, 3, 34, 25, 6, 26, 20, 21, 4, 44, 29, 4, 37, 14, 14, 15, 1, 27, 16, 50, 0, 47, 35, 27, 9, 29, 14, 22, 31, 33, 18, 9, 0, 48, 9, 1, 9, 5, 38, 27, 48, 40, 13, 36, 29, 30, 42, 50, 35, 34, 5, 24, 19, 15, 42, 42, 39, 13, 37, 10, 40, 15, 36, 47, 3, 21, 26, 16, 7, 38, 13, 22, 44, 50, 32, 6, 6, 9, 29, 25, 30, 21, 48, 24, 50, 42, 38, 49, 29, 39, 22, 8, 50, 38, 21, 15, 23, 29, 13, 22, 50, 47, 25, 18, 24]
[22, 23, 7, 46, 40, 50, 31, 36, 19, 40, 15, 48, 27, 20, 1, 6, 38, 30, 6, 42, 26, 50, 28, 49, 21, 6, 5, 39, 0, 38, 20, 7, 26, 44, 20, 38, 37, 40, 38, 14, 11, 29, 17, 34, 28, 43, 35, 50, 0, 10, 10, 47, 40, 49, 10, 41, 6, 7, 18, 30, 1, 47, 39, 21, 6, 13, 50, 5, 1, 27, 8, 27, 35, 33, 39, 24, 25, 49, 35, 19, 24, 42, 23, 17, 21, 27, 21, 23, 11, 44, 23, 36, 24, 41, 2, 4, 8, 34, 31, 34, 1, 27, 17, 37, 39, 18, 4, 31, 3, 28, 41, 3, 31, 34, 9, 42, 37, 28, 0, 9, 25, 8, 26, 35, 50, 4, 30, 7, 4, 45, 35, 18, 36, 31, 3, 36, 24, 43, 13, 24, 42, 49, 40, 24, 38, 39, 17, 10, 50, 40, 18, 30, 15, 14, 47, 21, 45, 19, 4, 50, 10, 24, 37, 26, 0, 47, 44, 42, 10, 24, 35, 28, 34, 43, 31, 20, 6, 8, 5, 37, 3, 26, 39, 35, 41, 2]
[50, 15, 25, 24, 45, 42, 9, 22, 33, 4, 38, 35, 12, 49, 4, 42, 0, 31, 10, 22, 40, 14, 18, 29, 5, 26, 37, 5, 38, 0, 30, 18, 1, 6, 1, 18, 34, 9, 44, 9, 22, 6, 37, 28, 41, 35, 1, 7, 19, 17, 25, 35, 36, 34, 19, 16, 13, 18, 4, 13, 43, 12, 1, 25, 1, 50, 15, 48, 40, 9, 17, 18, 44, 14, 9, 6, 23, 35, 15, 7, 21, 19, 46, 35, 28, 9, 15, 1, 40, 23, 10, 16, 2, 44, 7, 1, 43, 45, 17, 37, 33, 37, 42, 0, 34, 23, 17, 46, 12, 9, 37, 34, 4, 40, 32, 40, 8, 20, 28, 48, 27, 28, 8, 4, 36, 43, 28, 47, 34, 28, 30, 22, 31, 10, 12, 3, 39, 17, 35, 37, 14, 10, 32, 6, 38, 44, 8, 47, 30, 28, 43, 16, 20, 30, 40, 2, 27, 7, 41, 15, 36, 19, 48, 6, 2, 42, 0, 18, 49, 11, 46, 26, 8, 14, 11, 23, 21, 41, 44, 13, 39, 49, 34, 20, 46, 33]
[38, 28, 24, 37, 37, 50, 33, 19, 6, 30, 14, 33, 49, 19, 31, 39, 18, 12, 10, 50, 45, 41, 6, 22, 5, 8, 10, 16, 20, 30, 0, 18, 1, 39, 7, 10, 10, 39, 35, 27, 42, 1, 21, 30, 16, 13, 42, 4, 45, 0, 9, 40, 45, 47, 47, 19, 7, 48, 45, 44, 39, 47, 37, 41, 31, 31, 35, 38, 32, 13, 21, 49, 28, 22, 1, 46, 18, 26, 20, 47, 5, 46, 43, 39, 27, 28, 34, 21, 23, 0, 7, 16, 20, 42, 27, 12, 23, 2, 41, 38, 3, 25, 21, 37, 47, 28, 27, 15, 49, 41, 34, 35, 16, 27, 33, 28, 47, 27, 14, 50, 9, 37, 34, 35, 1, 7, 13, 6, 35, 37, 29, 12, 43, 6, 8, 37, 31, 31, 41, 45, 1, 31, 43, 0, 48, 47, 21, 24, 48, 48, 39, 41, 35, 16, 45, 35, 31, 22, 39, 8, 29, 37, 38, 43, 33, 5, 41, 9, 14, 20, 12, 36, 1, 16, 14, 39, 50, 18, 37, 5, 14, 50, 49, 45, 31, 35]
[1, 35, 0, 6, 13, 39, 25, 30, 37, 1, 44, 24, 40, 23, 20, 4, 37, 43, 1, 44, 1, 1, 4, 14, 42, 0, 15, 46, 7, 18, 18, 0, 19, 49, 31, 49, 0, 22, 10, 26, 22, 24, 28, 27, 3, 9, 46, 7, 25, 5, 0, 21, 43, 46, 21, 10, 1, 8, 19, 15, 17, 45, 39, 48, 47, 2, 37, 17, 30, 8, 21, 2, 4, 32, 23, 9, 4, 5, 9, 23, 16, 35, 43, 49, 34, 15, 22, 22, 38, 3, 45, 18, 24, 38, 40, 11, 25, 24, 31, 14, 45, 14, 6, 48, 36, 10, 1, 9, 27, 25, 28, 33, 37, 41, 46, 3, 37, 32, 48, 32, 22, 2, 8, 20, 29, 13, 34, 4, 50, 17, 41, 15, 50, 40, 3, 18, 45, 41, 39, 30, 46, 38, 16, 36, 37, 18, 18, 39, 49, 2, 12, 45, 48, 12, 38, 17, 45, 37, 21, 33, 34, 23, 32, 50, 27, 21, 47, 29, 31, 33, 36, 8, 41, 1, 46, 14, 44, 4, 27, 27, 0, 13, 12, 26, 6, 23]
[38, 38, 15, 23, 36, 17, 29, 43, 36, 39, 42, 13, 16, 41, 33, 12, 35, 27, 44, 6, 27, 44, 27, 48, 21, 39, 35, 5, 26, 1, 1, 19, 0, 44, 36, 22, 36, 25, 32, 5, 46, 48, 14, 13, 43, 25, 48, 44, 9, 29, 17, 37, 24, 41, 31, 16, 45, 17, 5, 26, 28, 42, 34, 48, 47, 31, 45, 13, 15, 29, 14, 39, 37, 32, 19, 12, 10, 43, 21, 1, 8, 32, 6, 2, 10, 10, 44, 5, 27, 36, 7, 32, 30, 25, 5, 21, 3, 48, 27, 30, 24, 14, 11, 26, 5, 44, 35, 5, 6, 35, 7, 17, 17, 39, 9, 3, 5, 43, 48, 16, 19, 35, 48, 25, 25, 16, 45, 41, 21, 34, 14, 12, 30, 42, 32, 49, 32, 23, 28, 42, 41, 49, 46, 0, 42, 8, 19, 11, 2, 31, 18, 40, 10, 46, 20, 33, 21, 39, 43, 42, 42, 25, 32, 38, 28, 23, 17, 30, 22, 40, 20, 21, 9, 49, 14, 7, 43, 21, 49, 14, 22, 46, 46, 42, 37, 34]
[5, 6, 15, 12, 2, 31, 22, 2, 10, 3, 7, 3, 23, 36, 2, 33, 11, 39, 43, 3, 18, 15, 17, 3, 44, 20, 41, 6, 44, 6, 39, 49, 44, 0, 46, 22, 31, 16, 3, 46, 3, 25, 2, 39, 36, 2, 26, 29, 34, 17, 39, 40, 9, 34, 1, 34, 21, 19, 46, 11, 47, 1, 48, 13, 1, 7, 6, 50, 12, 35, 25, 23, 22, 24, 41, 39, 7, 24, 43, 25, 11, 39, 31, 2, 29, 16, 20, 22, 43, 15, 21, 21, 11, 14, 38, 16, 24, 43, 25, 26, 28, 32, 16, 40, 39, 40, 25, 3, 2, 20, 23, 8, 45, 17, 9, 5, 37, 34, 29, 42, 42, 29, 25, 47, 15, 18, 50, 26, 40, 50, 24, 6, 33, 12, 42, 24, 43, 26, 15, 32, 45, 46, 41, 1, 35, 2, 22, 40, 46, 33, 23, 40, 39, 11, 35, 17, 50, 44, 14, 26, 27, 2, 2, 15, 49, 0, 12, 2, 25, 32, 23, 43, 46, 22, 21, 32, 11, 32, 7, 6, 3, 26, 32, 11, 50, 37]
[38, 15, 28, 19, 12, 0, 43, 35, 14, 31, 6, 14, 8, 40, 23, 46, 32, 20, 1, 47, 48, 44, 11, 18, 27, 9, 34, 0, 20, 1, 7, 31, 36, 46, 0, 28, 27, 43, 47, 44, 22, 20, 18, 12, 46, 44, 23, 11, 38, 13, 14, 10, 47, 7, 35, 43, 12, 49, 0, 34, 13, 3, 2, 18, 27, 28, 23, 25, 40, 50, 40, 39, 26, 46, 32, 36, 33, 42, 29, 36, 36, 49, 22, 30, 48, 2, 21, 27, 22, 1, 32, 33, 40, 2, 4, 42, 47, 16, 1, 36, 36, 27, 23, 40, 29, 0, 14, 13, 5, 2, 41, 26, 41, 33, 45, 2, 46, 29, 39, 44, 36, 24, 37, 25, 12, 16, 36, 0, 22, 36, 42, 5, 10, 16, 45, 38, 26, 42, 39, 18, 39, 49, 43, 0, 45, 20, 40, 44, 13, 47, 17, 14, 36, 5, 16, 38, 2, 33, 32, 20, 39, 12, 31, 44, 48, 1, 47, 0, 42, 9, 47, 42, 4, 7, 35, 47, 20, 50, 12, 46, 4, 46, 40, 11, 5, 24]
[13, 35, 7, 0, 27, 34, 34, 15, 33, 6, 8, 32, 11, 5, 24, 45, 22, 28, 21, 4, 40, 20, 37, 37, 2, 24, 1, 16, 38, 18, 10, 49, 22, 22, 28, 0, 1, 20, 28, 46, 5, 24, 4, 46, 50, 13, 40, 39, 18, 26, 50, 26, 6, 1, 31, 39, 5, 43, 25, 39, 17, 42, 22, 1, 8, 8, 38, 44, 26, 27, 39, 11, 48, 22, 39, 3, 27, 23, 16, 1, 23, 37, 24, 4, 47, 33, 7, 18, 37, 19, 17, 16, 46, 34, 18, 25, 14, 40, 8, 42, 27, 3, 10, 5, 19, 13, 0, 20, 49, 45, 2, 27, 7, 25, 26, 1, 10, 33, 30, 17, 33, 40, 8, 0, 45, 3, 42, 13, 13, 1, 45, 22, 6, 21, 15, 6, 4, 49, 8, 22, 23, 21, 43, 41, 32, 25, 1, 24, 15, 13, 14, 37, 28, 36, 23, 5, 19, 31, 43, 19, 14, 5, 24, 18, 17, 25, 28, 30, 34, 38, 37, 34, 22, 48, 31, 12, 17, 21, 16, 20, 6, 11, 23, 27, 22, 41]
[9, 25, 0, 6, 38, 43, 42, 27, 30, 6, 12, 30, 0, 25, 49, 28, 17, 11, 14, 4, 41, 16, 49, 48, 33, 4, 33, 23, 37, 34, 10, 0, 36, 31, 27, 1, 0, 22, 36, 3, 27, 9, 7, 19, 48, 36, 18, 44, 24, 27, 24, 17, 15, 12, 20, 45, 27, 28, 47, 32, 46, 15, 22, 37, 6, 27, 49, 37, 26, 50, 34, 44, 27, 12, 25, 5, 42, 37, 39, 30, 47, 43, 8, 48, 11, 38, 12, 32, 32, 37, 48, 17, 35, 15, 12, 11, 45, 12, 17, 32, 6, 31, 42, 28, 4, 30, 45, 41, 17, 46, 48, 9, 9, 1, 38, 28, 10, 2, 31, 39, 41, 37, 42, 18, 47, 45, 50, 32, 32, 21, 11, 0, 42, 17, 48, 26, 7, 31, 46, 32, 2, 19, 16, 33, 17, 44, 26, 44, 16, 34, 34, 41, 13, 12, 10, 6, 2, 5, 28, 42, 11, 9, 4, 37, 16, 40, 26, 30, 15, 24, 27, 35, 23, 29, 45, 35, 40, 5, 41, 36, 28, 1, 16, 15, 37, 12]
[36, 11, 20, 5, 50, 48, 47, 17, 23, 15, 35, 25, 11, 30, 46, 8, 28, 49, 43, 23, 43, 26, 23, 29, 3, 6, 1, 33, 40, 9, 39, 22, 25, 16, 43, 20, 22, 0, 6, 41, 38, 27, 21, 17, 26, 20, 33, 19, 26, 2, 40, 34, 5, 13, 18, 38, 19, 30, 36, 20, 18, 0, 26, 19, 10, 1, 36, 16, 8, 49, 10, 20, 7, 28, 50, 29, 5, 10, 18, 44, 45, 19, 28, 33, 9, 34, 37, 34, 35, 27, 12, 47, 25, 9, 42, 9, 10, 46, 21, 27, 33, 9, 50, 12, 48, 41, 15, 25, 9, 48, 43, 48, 36, 5, 25, 0, 22, 38, 14, 2, 44, 23, 13, 33, 49, 39, 5, 34, 13, 25, 49, 50, 41, 8, 42, 25, 10, 4, 48, 15, 5, 37, 42, 15, 12, 41, 14, 3, 5, 43, 4, 18, 28, 10, 50, 13, 38, 36, 22, 9, 30, 19, 39, 25, 42, 0, 40, 4, 3, 44, 25, 28, 48, 43, 16, 1, 1, 11, 28, 26, 8, 18, 41, 4, 33, 41]
[10, 34, 7, 45, 19, 38, 25, 2, 0, 38, 11, 36, 4, 9, 0, 23, 17, 15, 41, 5, 0, 31, 17, 30, 44, 38, 30, 32, 38, 44, 35, 10, 32, 3, 47, 28, 36, 6, 0, 37, 16, 43, 11, 50, 47, 3, 45, 39, 44, 18, 50, 3, 47, 1, 16, 39, 44, 47, 30, 45, 17, 44, 4, 15, 15, 2, 30, 2, 49, 38, 27, 22, 11, 23, 9, 3, 15, 31, 15, 49, 34, 50, 5, 19, 20, 44, 42, 2, 21, 37, 32, 37, 44, 44, 9, 1, 34, 25, 6, 18, 21, 17, 21, 22, 1, 37, 27, 48, 19, 40, 46, 40, 23, 24, 18, 4, 47, 24, 43, 34, 23, 45, 48, 27, 3, 15, 34, 13, 40, 40, 31, 20, 46, 15, 32, 46, 44, 21, 38, 2, 6, 30, 41, 34, 3, 27, 36, 45, 12, 27, 1, 38, 29, 29, 42, 12, 24, 50, 42, 0, 12, 18, 38, 13, 17, 23, 39, 6, 28, 41, 49, 44, 8, 5, 13, 3, 18, 7, 5, 28, 5, 46, 47, 18, 30, 50]
[7, 26, 31, 15, 10, 40, 25, 4, 31, 7, 4, 11, 14, 4, 42, 45, 38, 45, 43, 4, 23, 47, 38, 6, 25, 15, 28, 13, 14, 9, 27, 26, 5, 46, 44, 46, 3, 41, 37, 0, 42, 13, 25, 1, 16, 7, 3, 50, 33, 5, 13, 8, 9, 44, 12, 9, 43, 15, 41, 24, 4, 2, 20, 11, 22, 16, 2, 50, 7, 6, 31, 46, 15, 49, 40, 5, 21, 24, 34, 29, 44, 5, 29, 10, 12, 14, 39, 17, 22, 11, 31, 23, 15, 29, 9, 26, 0, 47, 7, 7, 3, 21, 15, 16, 14, 28, 18, 13, 1, 47, 46, 15, 2, 50, 7, 47, 34, 19, 15, 38, 3, 29, 45, 31, 12, 49, 48, 22, 37, 20, 8, 21, 22, 3, 24, 37, 19, 46, 47, 50, 5, 9, 11, 40, 50, 41, 26, 14, 38, 3, 44, 18, 40, 27, 2, 48, 33, 5, 30, 50, 14, 14, 34, 38, 32, 37, 25, 15, 41, 28, 50, 13, 48, 47, 1, 26, 29, 20, 1, 21, 16, 39, 49, 50, 42, 20]
[31, 36, 37, 34, 23, 25, 32, 46, 8, 25, 39, 30, 0, 21, 32, 49, 11, 0, 34, 38, 49, 25, 24, 16, 41, 21, 28, 23, 11, 22, 42, 22, 46, 3, 22, 5, 27, 38, 16, 42, 0, 24, 0, 18, 35, 37, 23, 17, 39, 46, 30, 6, 30, 1, 1, 44, 23, 4, 25, 11, 37, 20, 18, 30, 7, 33, 17, 28, 40, 33, 41, 10, 48, 25, 3, 35, 1, 12, 43, 22, 23, 0, 9, 6, 32, 22, 25, 6, 24, 8, 32, 24, 7, 27, 12, 15, 5, 4, 37, 46, 0, 47, 15, 8, 31, 4, 23, 3, 25, 39, 10, 45, 20, 16, 0, 42, 3, 16, 33, 10, 24, 6, 13, 43, 35, 24, 17, 46, 33, 33, 2, 24, 50, 39, 24, 2, 30, 17, 30, 30, 38, 26, 47, 36, 48, 4, 31, 6, 39, 13, 10, 8, 38, 17, 0, 37, 28, 17, 16, 14, 45, 39, 24, 37, 4, 16, 18, 47, 31, 20, 41, 23, 27, 5, 17, 33, 43, 28, 34, 0, 31, 21, 49, 23, 43, 41]
[21, 38, 6, 30, 20, 8, 19, 21, 7, 47, 46, 25, 33, 27, 11, 29, 12, 10, 42, 22, 47, 14, 25, 29, 41, 25, 26, 33, 29, 6, 1, 24, 48, 25, 20, 24, 9, 27, 43, 13, 24, 0, 31, 22, 21, 9, 34, 26, 38, 11, 37, 22, 23, 0, 48, 3, 38, 0, 18, 22, 5, 13, 1, 26, 45, 20, 1, 38, 44, 11, 2, 37, 43, 27, 14, 49, 18, 17, 24, 7, 41, 10, 16, 50, 13, 40, 24, 36, 1, 49, 27, 13, 26, 36, 19, 33, 50, 35, 29, 20, 34, 7, 2, 37, 49, 9, 36, 0, 4, 42, 42, 33, 8, 15, 16, 30, 25, 10, 38, 47, 18, 3, 44, 5, 48, 48, 12, 32, 1, 16, 29, 36, 23, 35, 41, 5, 18, 15, 48, 4, 50, 37, 39, 13, 13, 45, 19, 21, 39, 50, 38, 7, 27, 38, 7, 11, 1, 6, 13, 33, 24, 8, 38, 37, 42, 0, 34, 28, 14, 49, 36, 50, 28, 21, 26, 46, 27, 26, 18, 29, 0, 24, 50, 16, 22, 14]
[17, 48, 30, 36, 13, 5, 46, 7, 10, 1, 16, 16, 38, 15, 9, 44, 18, 15, 22, 41, 27, 32, 0, 18, 33, 5, 4, 39, 17, 37, 21, 28, 14, 2, 18, 4, 7, 21, 11, 25, 0, 31, 0, 1, 39, 27, 4, 24, 1, 0, 33, 10, 0, 39, 46, 35, 1, 31, 18, 23, 13, 23, 38, 25, 7, 22, 38, 45, 31, 29, 36, 39, 0, 39, 15, 13, 33, 19, 19, 47, 7, 16, 37, 37, 33, 21, 5, 20, 47, 45, 17, 24, 28, 42, 32, 4, 2, 42, 6, 22, 3, 25, 28, 26, 22, 24, 12, 5, 9, 3, 46, 2, 15, 12, 5, 4, 19, 19, 11, 40, 14, 16, 0, 22, 16, 16, 17, 8, 48, 50, 21, 8, 43, 40, 29, 28, 36, 48, 42, 30, 24, 24, 33, 5, 1, 33, 32, 39, 47, 36, 33, 12, 27, 7, 50, 42, 0, 34, 14, 4, 4, 28, 19, 12, 41, 13, 47, 13, 27, 35, 33, 27, 25, 13, 28, 1, 48, 46, 16, 35, 46, 3, 31, 3, 1, 29]
[44, 39, 1, 37, 19, 40, 8, 6, 11, 40, 38, 44, 36, 41, 23, 23, 37, 38, 33, 37, 38, 3, 3, 10, 34, 20, 36, 3, 34, 28, 30, 27, 13, 39, 12, 46, 19, 17, 50, 1, 18, 22, 1, 0, 19, 29, 28, 0, 40, 46, 3, 48, 3, 38, 36, 15, 45, 2, 20, 37, 2, 34, 30, 43, 30, 6, 20, 24, 16, 28, 39, 4, 12, 42, 7, 21, 46, 19, 18, 24, 50, 9, 23, 2, 49, 16, 45, 35, 31, 0, 45, 43, 0, 23, 9, 15, 18, 3, 48, 46, 33, 1, 28, 41, 33, 30, 25, 50, 40, 14, 26, 23, 11, 50, 26, 16, 13, 32, 0, 42, 10, 9, 10, 23, 46, 26, 41, 11, 6, 30, 23, 23, 1, 5, 4, 30, 50, 34, 15, 19, 49, 50, 15, 38, 50, 12, 5, 20, 14, 10, 32, 23, 26, 42, 15, 8, 31, 40, 39, 16, 19, 34, 48, 46, 24, 5, 37, 42, 45, 45, 1, 0, 39, 9, 22, 3, 9, 8, 30, 15, 15, 47, 25, 6, 15, 12]
[12, 47, 2, 13, 40, 16, 40, 28, 13, 17, 33, 37, 43, 8, 36, 50, 8, 49, 21, 11, 29, 37, 9, 16, 46, 31, 47, 24, 28, 41, 16, 3, 43, 36, 46, 50, 48, 26, 47, 16, 35, 21, 39, 19, 0, 40, 25, 4, 27, 4, 4, 41, 5, 9, 25, 45, 7, 4, 16, 47, 12, 27, 27, 27, 39, 11, 49, 19, 16, 3, 2, 12, 27, 32, 1, 19, 26, 19, 34, 4, 46, 36, 29, 30, 27, 31, 22, 9, 7, 6, 32, 44, 26, 6, 27, 43, 50, 12, 37, 48, 9, 23, 27, 1, 5, 35, 26, 45, 45, 13, 32, 25, 16, 4, 25, 19, 13, 3, 43, 40, 22, 3, 26, 12, 41, 43, 9, 36, 23, 41, 33, 39, 28, 43, 41, 48, 21, 29, 37, 23, 35, 24, 26, 27, 36, 0, 29, 37, 38, 31, 24, 44, 2, 35, 17, 44, 33, 40, 15, 44, 21, 11, 34, 1, 28, 20, 34, 20, 15, 43, 18, 43, 47, 19, 38, 42, 16, 35, 0, 37, 26, 20, 27, 2, 43, 27]
[4, 43, 15, 25, 43, 38, 7, 46, 1, 8, 3, 1, 29, 25, 28, 34, 38, 5, 39, 29, 10, 15, 28, 17, 30, 47, 10, 1, 43, 35, 13, 9, 25, 2, 44, 13, 36, 20, 3, 7, 37, 9, 27, 29, 40, 0, 49, 31, 42, 32, 49, 8, 13, 12, 11, 38, 20, 21, 37, 26, 43, 32, 48, 5, 43, 40, 41, 30, 39, 10, 22, 2, 11, 43, 28, 41, 25, 49, 1, 4, 16, 15, 42, 7, 2, 42, 45, 14, 31, 10, 47, 43, 31, 40, 16, 45, 18, 46, 19, 14, 29, 1, 50, 42, 14, 4, 24, 11, 41, 18, 41, 42, 12, 21, 42, 21, 26, 9, 35, 41, 30, 29, 23, 36, 38, 3, 19, 2, 9, 15, 32, 3, 7, 38, 36, 31, 32, 8, 16, 3, 31, 34, 3, 46, 14, 25, 12, 34, 0, 8, 32, 5, 1, 20, 39, 30, 4, 13, 17, 49, 11, 29, 2, 7, 39, 28, 18, 36, 3, 9, 12, 17, 9, 38, 49, 31, 17, 10, 26, 14, 44, 28, 16, 35, 4, 23]
[5, 8, 30, 22, 40, 16, 19, 0, 27, 19, 50, 4, 28, 34, 5, 37, 49, 46, 31, 41, 37, 9, 26, 17, 31, 4, 0, 31, 35, 1, 42, 46, 48, 26, 23, 40, 18, 33, 45, 3, 23, 34, 4, 28, 25, 49, 0, 18, 19, 2, 29, 0, 9, 50, 48, 44, 47, 1, 23, 36, 12, 6, 23, 47, 13, 8, 35, 22, 20, 49, 44, 21, 49, 11, 24, 22, 41, 38, 23, 28, 43, 1, 42, 3, 16, 19, 42, 4, 21, 35, 37, 50, 10, 4, 41, 0, 31, 13, 10, 39, 36, 41, 25, 7, 11, 26, 16, 0, 32, 33, 23, 39, 35, 50, 42, 3, 6, 5, 42, 46, 15, 18, 1, 25, 46, 28, 11, 46, 20, 27, 39, 45, 50, 23, 26, 19, 45, 47, 16, 35, 8, 14, 14, 5, 47, 47, 27, 6, 0, 1, 45, 22, 45, 29, 43, 40, 45, 26, 15, 40, 21, 1, 44, 42, 50, 13, 8, 50, 20, 40, 48, 37, 44, 5, 2, 50, 39, 10, 14, 46, 18, 38, 41, 19, 8, 5]
[4, 50, 22, 3, 30, 35, 4, 12, 22, 34, 3, 37, 18, 4, 48, 16, 24, 15, 47, 23, 32, 39, 18, 30, 23, 38, 26, 40, 50, 7, 4, 7, 44, 29, 11, 39, 44, 19, 39, 50, 17, 26, 24, 0, 4, 31, 18, 0, 15, 37, 7, 37, 11, 35, 37, 5, 2, 36, 32, 22, 17, 34, 22, 6, 42, 49, 11, 32, 15, 6, 14, 50, 26, 27, 10, 50, 40, 33, 1, 20, 30, 47, 19, 36, 32, 35, 27, 10, 41, 8, 7, 41, 8, 35, 13, 6, 15, 21, 32, 32, 25, 6, 3, 10, 34, 41, 47, 33, 27, 29, 30, 20, 22, 35, 22, 14, 10, 39, 19, 10, 39, 11, 48, 36, 15, 12, 20, 19, 32, 10, 37, 28, 29, 10, 33, 44, 22, 4, 37, 1, 29, 17, 9, 25, 2, 42, 40, 36, 24, 5, 0, 5, 49, 47, 23, 49, 2, 11, 9, 10, 1, 31, 15, 41, 7, 30, 46, 48, 38, 24, 29, 27, 24, 24, 39, 15, 28, 39, 5, 43, 34, 33, 0, 29, 34, 30]
[13, 8, 13, 4, 7, 16, 20, 21, 12, 46, 35, 44, 27, 10, 13, 33, 4, 30, 49, 7, 7, 47, 7, 3, 30, 4, 25, 14, 0, 19, 45, 25, 9, 34, 38, 18, 24, 26, 44, 33, 39, 38, 1, 40, 27, 42, 19, 15, 0, 14, 3, 3, 27, 3, 23, 23, 34, 6, 1, 9, 8, 13, 20, 43, 10, 25, 9, 22, 6, 5, 49, 44, 47, 41, 43, 4, 31, 44, 43, 21, 37, 41, 11, 21, 23, 26, 15, 30, 2, 6, 46, 11, 27, 43, 50, 45, 4, 1, 36, 42, 34, 29, 12, 15, 13, 46, 26, 50, 46, 40, 4, 35, 25, 15, 0, 13, 20, 20, 38, 4, 12, 18, 18, 1, 25, 41, 20, 1, 23, 38, 11, 17, 41, 36, 24, 15, 36, 6, 35, 9, 43, 12, 28, 43, 14, 13, 43, 46, 24, 29, 5, 14, 36, 12, 4, 13, 9, 11, 12, 30, 25, 14, 0, 41, 46, 25, 14, 44, 19, 49, 15, 42, 14, 49, 26, 3, 44, 50, 17, 22, 29, 38, 49, 18, 15, 5]
[17, 30, 22, 25, 16, 49, 18, 25, 34, 4, 10, 36, 9, 39, 34, 12, 3, 17, 34, 8, 27, 29, 0, 46, 50, 30, 9, 20, 10, 17, 0, 5, 29, 17, 13, 26, 27, 2, 18, 5, 46, 11, 0, 46, 4, 32, 2, 37, 14, 0, 2, 19, 0, 24, 9, 39, 21, 11, 29, 13, 15, 11, 43, 16, 7, 30, 17, 47, 47, 11, 16, 6, 47, 8, 25, 24, 22, 41, 36, 11, 39, 31, 30, 48, 21, 9, 13, 0, 23, 47, 13, 37, 1, 29, 20, 9, 38, 17, 17, 13, 26, 44, 23, 50, 12, 0, 11, 41, 33, 19, 23, 43, 23, 6, 4, 43, 11, 8, 4, 46, 46, 3, 4, 2, 14, 25, 42, 45, 31, 47, 49, 46, 39, 11, 46, 33, 43, 12, 8, 46, 9, 6, 33, 33, 2, 40, 28, 29, 38, 27, 38, 44, 15, 32, 9, 46, 14, 38, 39, 8, 38, 25, 39, 44, 34, 38, 49, 17, 14, 32, 50, 9, 17, 32, 7, 28, 2, 42, 33, 36, 21, 16, 45, 13, 31, 23]
