N1,N2,...,Nx
[5, 9, 1, 10, 47, 9, 6, 36, 32, 0, 9, 33, 14, 5, 17, 38, 46, 41, 19, 38, 34, 1, 18, 6, 36, 46, 14, 0, 25, 5, 42, 24, 22, 9, 14, 22, 31, 33, 5, 20, 25, 0, 27, 15, 24, 12, 8, 8, 17, 29, 24, 31, 37, 14, 13, 39, 12, 0, 5, 15, 21, 43, 33, 27, 32, 29, 27, 33, 15, 9, 13, 29, 29, 27, 26, 31, 48, 39, 44, 40, 47, 24, 37, 18, 39, 9, 21, 14, 0, 35, 30, 50, 17, 26, 21, 9, 5, 15, 44, 31, 49, 15, 27, 48, 49, 50, 36, 10, 18, 26, 46]
[28, 6, 35, 7, 10, 25, 20, 44, 16, 3, 19, 3, 50, 12, 41, 50, 50, 3, 1, 32, 3, 19, 11, 48, 33, 41, 19, 46, 29, 10, 45, 11, 30, 7, 4, 47, 29, 13, 46, 16, 5, 27, 0, 24, 33, 40, 12, 33, 17, 31, 8, 21, 2, 38, 29, 44, 29, 26, 47, 9, 30, 35, 20, 7, 33, 27, 5, 14, 36, 45, 42, 10, 0, 39, 20, 17, 50, 32, 24, 38, 37, 19, 12, 7, 41, 24, 31, 20, 20, 9, 38, 38, 40, 19, 20, 12, 49, 8, 5, 36, 0, 37, 6, 24, 20, 29, 31, 14, 1, 34, 44]
[6, 34, 50, 48, 47, 36, 21, 22, 10, 46, 45, 48, 12, 39, 39, 50, 44, 16, 12, 23, 45, 23, 23, 0, 8, 18, 10, 37, 48, 27, 12, 15, 17, 2, 18, 44, 13, 14, 8, 19, 13, 15, 24, 0, 24, 12, 28, 37, 8, 38, 42, 41, 33, 49, 13, 2, 38, 26, 26, 1, 5, 50, 19, 36, 4, 19, 5, 22, 11, 13, 21, 18, 29, 22, 38, 18, 27, 24, 47, 47, 40, 48, 15, 21, 18, 8, 5, 24, 0, 5, 23, 3, 16, 38, 23, 14, 14, 10, 31, 23, 7, 6, 15, 50, 50, 11, 39, 40, 0, 50, 25]
[46, 47, 42, 33, 14, 16, 4, 17, 36, 18, 49, 8, 38, 19, 6, 9, 0, 5, 17, 42, 43, 30, 7, 8, 28, 30, 46, 4, 33, 10, 11, 5, 45, 25, 12, 2, 41, 24, 21, 17, 25, 24, 33, 24, 0, 19, 42, 22, 35, 50, 15, 5, 41, 26, 26, 43, 19, 17, 47, 4, 4, 27, 25, 3, 1, 15, 34, 14, 14, 50, 34, 9, 14, 49, 36, 37, 6, 12, 4, 22, 31, 37, 16, 41, 29, 27, 38, 15, 26, 21, 2, 13, 9, 36, 31, 17, 5, 33, 14, 46, 17, 21, 24, 7, 26, 16, 48, 17, 34, 28, 49]
[26, 43, 38, 14, 1, 3, 6, 46, 12, 41, 3, 1, 47, 21, 5, 11, 3, 44, 42, 0, 44, 48, 41, 0, 38, 25, 11, 0, 39, 18, 2, 18, 30, 17, 24, 32, 27, 43, 41, 28, 10, 12, 40, 12, 19, 0, 10, 19, 19, 25, 27, 31, 2, 7, 47, 6, 10, 24, 22, 6, 8, 39, 43, 33, 43, 16, 49, 6, 34, 23, 0, 42, 42, 50, 39, 50, 26, 40, 49, 32, 42, 34, 37, 40, 33, 24, 13, 40, 38, 20, 40, 36, 4, 47, 23, 36, 43, 24, 28, 13, 22, 50, 2, 31, 30, 1, 11, 35, 49, 48, 25]
[45, 25, 25, 42, 38, 48, 34, 25, 40, 27, 46, 41, 14, 36, 12, 50, 9, 38, 14, 26, 43, 21, 49, 0, 44, 27, 19, 35, 44, 8, 39, 2, 29, 3, 45, 46, 12, 25, 46, 7, 47, 8, 12, 28, 42, 10, 0, 10, 23, 42, 22, 37, 20, 1, 18, 50, 24, 32, 50, 7, 47, 16, 15, 25, 3, 26, 18, 29, 0, 34, 16, 37, 11, 11, 38, 31, 19, 24, 14, 34, 30, 9, 38, 47, 26, 20, 4, 49, 27, 18, 6, 14, 37, 29, 34, 36, 31, 50, 16, 45, 23, 14, 6, 42, 5, 15, 8, 13, 2, 44, 18]
[36, 26, 3, 18, 14, 27, 30, 12, 1, 22, 30, 16, 1, 42, 20, 21, 2, 33, 28, 17, 35, 17, 47, 3, 39, 28, 28, 44, 22, 23, 19, 50, 36, 49, 4, 42, 19, 1, 34, 33, 3, 8, 33, 37, 22, 19, 10, 0, 10, 5, 18, 41, 1, 42, 11, 41, 42, 25, 19, 29, 46, 49, 17, 18, 36, 32, 35, 43, 27, 45, 7, 37, 0, 31, 41, 14, 17, 43, 20, 41, 11, 0, 2, 43, 12, 2, 8, 49, 36, 35, 7, 4, 35, 21, 30, 41, 5, 5, 29, 48, 42, 12, 19, 15, 13, 5, 31, 40, 40, 6, 42]
[9, 39, 5, 22, 32, 48, 45, 4, 40, 14, 16, 16, 22, 22, 26, 50, 44, 16, 50, 10, 42, 3, 0, 30, 1, 25, 26, 1, 41, 49, 17, 34, 31, 30, 8, 28, 14, 32, 24, 8, 41, 17, 17, 8, 35, 19, 23, 10, 0, 36, 3, 46, 38, 1, 14, 3, 10, 47, 27, 4, 35, 49, 3, 9, 29, 0, 37, 46, 19, 46, 5, 34, 40, 23, 5, 9, 34, 5, 9, 5, 5, 27, 19, 38, 43, 2, 17, 33, 36, 34, 42, 18, 49, 44, 42, 32, 26, 24, 21, 28, 36, 45, 39, 28, 17, 10, 22, 47, 5, 40, 0]
[22, 46, 46, 33, 12, 20, 25, 29, 2, 2, 9, 45, 23, 27, 13, 25, 46, 0, 23, 50, 29, 45, 2, 38, 46, 49, 25, 23, 32, 48, 15, 34, 5, 5, 15, 20, 9, 11, 23, 3, 6, 29, 31, 38, 50, 25, 42, 5, 36, 0, 19, 26, 12, 41, 21, 39, 40, 13, 8, 41, 4, 46, 44, 22, 32, 15, 14, 44, 44, 49, 23, 50, 3, 38, 48, 42, 41, 35, 32, 23, 26, 14, 19, 25, 49, 30, 36, 12, 5, 23, 22, 34, 14, 27, 8, 48, 12, 0, 12, 35, 14, 36, 1, 25, 39, 0, 15, 31, 9, 48, 8]
[42, 17, 25, 18, 48, 10, 11, 22, 41, 22, 37, 45, 4, 41, 15, 22, 10, 24, 21, 3, 3, 49, 17, 31, 18, 28, 11, 10, 8, 11, 12, 20, 38, 4, 3, 42, 30, 50, 18, 6, 48, 24, 8, 42, 15, 27, 22, 18, 3, 19, 0, 19, 23, 42, 8, 18, 17, 15, 30, 10, 30, 22, 9, 10, 19, 14, 44, 22, 44, 27, 15, 33, 17, 20, 31, 21, 37, 29, 20, 19, 21, 45, 20, 28, 46, 35, 4, 9, 44, 33, 34, 7, 32, 49, 42, 14, 44, 16, 6, 16, 21, 21, 43, 36, 21, 12, 21, 45, 2, 26, 29]
[16, 26, 20, 4, 46, 26, 49, 5, 40, 1, 0, 37, 25, 38, 13, 37, 7, 26, 41, 15, 19, 26, 14, 9, 26, 2, 38, 3, 10, 19, 0, 29, 8, 29, 46, 5, 7, 38, 26, 10, 1, 31, 21, 41, 5, 31, 37, 41, 46, 26, 19, 0, 13, 21, 22, 1, 10, 26, 2, 38, 5, 16, 26, 1, 37, 23, 20, 29, 17, 9, 39, 8, 33, 25, 7, 1, 0, 17, 2, 28, 44, 25, 2, 4, 5, 43, 32, 23, 25, 47, 32, 20, 7, 33, 47, 10, 30, 20, 19, 44, 2, 50, 0, 49, 30, 47, 44, 41, 16, 13, 17]
[24, 28, 21, 28, 25, 23, 20, 5, 37, 28, 38, 32, 16, 24, 16, 38, 3, 34, 45, 48, 40, 48, 19, 12, 5, 16, 3, 8, 34, 11, 4, 25, 21, 2, 5, 34, 9, 40, 32, 8, 31, 37, 2, 33, 41, 2, 20, 1, 38, 12, 23, 13, 0, 45, 32, 32, 10, 46, 0, 0, 4, 5, 22, 17, 27, 29, 39, 44, 33, 48, 17, 2, 25, 36, 26, 45, 26, 23, 28, 17, 13, 23, 21, 11, 31, 34, 29, 20, 38, 5, 42, 39, 19, 44, 43, 22, 28, 37, 1, 24, 28, 43, 28, 21, 16, 0, 20, 38, 35, 36, 25]
[27, 35, 46, 18, 14, 9, 37, 41, 38, 28, 19, 20, 18, 18, 38, 25, 11, 29, 38, 39, 25, 37, 13, 33, 34, 26, 37, 40, 48, 48, 39, 24, 41, 33, 21, 31, 13, 23, 29, 32, 14, 14, 38, 49, 26, 7, 1, 42, 1, 41, 42, 21, 45, 0, 20, 7, 20, 44, 29, 1, 27, 17, 13, 37, 8, 44, 30, 49, 22, 19, 32, 24, 21, 27, 4, 27, 28, 21, 45, 43, 8, 14, 34, 16, 22, 12, 46, 33, 38, 31, 30, 47, 25, 13, 48, 2, 32, 20, 2, 42, 36, 29, 25, 50, 26, 16, 31, 18, 50, 37, 36]
[5, 13, 3, 24, 9, 30, 40, 4, 5, 42, 44, 49, 47, 18, 10, 12, 19, 46, 30, 13, 8, 16, 40, 11, 46, 32, 3, 36, 43, 41, 15, 39, 34, 44, 4, 36, 5, 7, 48, 46, 28, 13, 29, 13, 26, 47, 18, 11, 14, 21, 8, 22, 32, 20, 0, 14, 25, 44, 38, 34, 41, 2, 44, 47, 47, 14, 37, 33, 35, 2, 39, 18, 11, 1, 48, 20, 15, 27, 13, 17, 15, 41, 50, 16, 43, 26, 48, 6, 25, 49, 7, 50, 18, 35, 19, 1, 47, 36, 7, 33, 44, 22, 11, 29, 45, 35, 3, 13, 21, 29, 2]
[47, 0, 27, 46, 6, 17, 36, 31, 39, 12, 5, 2, 38, 43, 3, 25, 9, 25, 49, 36, 49, 33, 34, 28, 26, 5, 20, 48, 0, 41, 8, 3, 32, 18, 49, 30, 30, 30, 34, 5, 45, 39, 44, 2, 43, 6, 50, 41, 3, 39, 18, 1, 32, 7, 14, 0, 38, 24, 41, 14, 7, 30, 35, 21, 27, 23, 28, 16, 44, 27, 33, 7, 27, 36, 13, 6, 3, 1, 44, 0, 40, 2, 12, 18, 5, 33, 26, 15, 34, 8, 10, 0, 18, 36, 29, 14, 27, 47, 35, 22, 4, 8, 7, 34, 46, 2, 36, 12, 5, 24, 26]
[47, 27, 13, 39, 0, 22, 13, 26, 36, 9, 33, 43, 7, 1, 0, 38, 12, 4, 49, 13, 38, 43, 21, 45, 5, 9, 18, 15, 7, 1, 34, 32, 31, 24, 33, 3, 31, 29, 39, 49, 6, 12, 29, 38, 19, 10, 24, 42, 10, 40, 17, 10, 10, 20, 25, 38, 0, 21, 11, 7, 29, 8, 6, 33, 41, 43, 28, 12, 22, 17, 36, 45, 31, 3, 11, 1, 36, 18, 44, 11, 20, 11, 36, 3, 5, 0, 31, 20, 21, 47, 15, 44, 41, 33, 33, 5, 27, 21, 8, 44, 1, 13, 34, 3, 14, 4, 31, 32, 30, 23, 40]
[50, 24, 45, 50, 39, 47, 36, 27, 3, 24, 7, 10, 3, 1, 17, 34, 16, 2, 43, 34, 13, 23, 5, 50, 3, 36, 12, 2, 13, 33, 5, 9, 43, 25, 34, 5, 46, 46, 16, 14, 39, 0, 26, 26, 17, 24, 32, 25, 47, 13, 15, 26, 46, 44, 44, 24, 21, 0, 33, 5, 29, 8, 33, 1, 17, 26, 37, 48, 2, 5, 24, 38, 32, 33, 33, 13, 30, 41, 23, 37, 6, 42, 27, 1, 32, 30, 12, 1, 49, 41, 21, 1, 29, 13, 12, 3, 18, 15, 17, 5, 26, 20, 1, 40, 19, 14, 29, 22, 1, 11, 13]
[17, 9, 11, 40, 18, 25, 30, 37, 20, 45, 24, 17, 19, 4, 2, 31, 2, 18, 24, 49, 28, 47, 19, 34, 38, 5, 3, 31, 2, 4, 43, 14, 50, 41, 14, 25, 14, 23, 32, 32, 15, 5, 47, 26, 47, 22, 50, 19, 27, 8, 30, 2, 0, 29, 38, 41, 11, 33, 0, 35, 3, 15, 10, 48, 50, 36, 36, 32, 7, 11, 1, 28, 6, 44, 43, 10, 4, 50, 29, 32, 12, 34, 7, 4, 19, 24, 20, 41, 30, 43, 15, 16, 0, 14, 34, 22, 25, 45, 41, 44, 12, 32, 1, 13, 50, 22, 44, 35, 46, 50, 40]
[12, 4, 5, 4, 16, 19, 14, 46, 28, 14, 14, 28, 25, 45, 25, 19, 1, 11, 18, 6, 41, 47, 37, 11, 40, 32, 33, 22, 50, 50, 4, 2, 21, 50, 16, 11, 8, 11, 21, 41, 24, 15, 9, 1, 4, 6, 7, 29, 4, 41, 10, 38, 0, 1, 34, 14, 7, 5, 35, 0, 25, 18, 40, 5, 20, 49, 42, 33, 41, 22, 40, 32, 46, 22, 42, 25, 19, 19, 22, 27, 49, 3, 20, 8, 18, 21, 17, 32, 5, 45, 8, 22, 7, 13, 10, 27, 20, 0, 30, 24, 42, 31, 4, 45, 42, 22, 33, 48, 2, 43, 34]
[49, 6, 41, 39, 28, 11, 34, 20, 3, 45, 11, 31, 9, 25, 38, 10, 29, 9, 48, 44, 4, 3, 31, 22, 46, 12, 4, 4, 39, 3, 36, 39, 48, 48, 43, 18, 41, 0, 20, 39, 3, 21, 30, 5, 4, 8, 47, 46, 35, 4, 30, 5, 4, 27, 41, 7, 29, 29, 3, 25, 0, 1, 35, 19, 18, 18, 6, 8, 21, 33, 36, 16, 24, 6, 48, 15, 8, 28, 23, 13, 33, 32, 22, 44, 44, 49, 47, 1, 44, 26, 22, 17, 38, 18, 46, 17, 47, 25, 49, 47, 45, 43, 43, 26, 35, 29, 45, 45, 40, 41, 20]
[22, 7, 3, 11, 36, 23, 39, 47, 40, 30, 24, 37, 28, 39, 16, 24, 29, 14, 27, 17, 38, 19, 19, 26, 28, 37, 39, 11, 50, 43, 15, 12, 8, 3, 18, 26, 20, 49, 41, 3, 45, 43, 35, 50, 27, 39, 16, 49, 49, 46, 22, 16, 5, 17, 2, 30, 8, 8, 15, 18, 1, 0, 28, 7, 49, 11, 22, 22, 38, 23, 15, 42, 0, 2, 0, 32, 13, 37, 46, 24, 5, 31, 45, 21, 21, 26, 49, 41, 16, 4, 29, 1, 17, 49, 28, 38, 8, 9, 44, 1, 48, 44, 13, 30, 8, 37, 2, 6, 8, 29, 36]
[49, 49, 17, 13, 17, 49, 48, 6, 36, 42, 19, 27, 33, 7, 41, 39, 11, 4, 26, 11, 49, 9, 23, 36, 5, 31, 26, 14, 34, 10, 50, 44, 8, 1, 39, 1, 27, 50, 44, 44, 30, 33, 20, 19, 25, 43, 15, 17, 3, 44, 9, 26, 22, 13, 44, 35, 6, 33, 10, 40, 35, 28, 0, 1, 31, 33, 35, 19, 12, 20, 10, 43, 37, 10, 33, 36, 45, 2, 13, 21, 37, 36, 35, 0, 31, 18, 22, 9, 21, 24, 1, 8, 0, 5, 2, 17, 17, 50, 35, 35, 33, 14, 2, 7, 8, 12, 27, 21, 47, 7, 20]
[49, 38, 15, 14, 27, 46, 14, 28, 8, 13, 3, 34, 15, 49, 28, 26, 28, 14, 47, 1, 12, 12, 24, 34, 16, 15, 10, 17, 5, 3, 49, 27, 49, 50, 27, 0, 20, 37, 12, 27, 23, 27, 7, 36, 3, 33, 25, 18, 9, 22, 10, 1, 17, 37, 47, 21, 33, 1, 48, 5, 19, 7, 1, 0, 34, 27, 50, 29, 11, 19, 14, 43, 9, 33, 7, 6, 19, 0, 1, 35, 17, 5, 9, 14, 3, 47, 15, 41, 49, 49, 40, 16, 17, 38, 38, 29, 47, 21, 46, 20, 43, 6, 11, 10, 6, 33, 6, 43, 26, 37, 38]
[50, 46, 25, 1, 35, 24, 36, 45, 7, 3, 50, 38, 43, 16, 26, 1, 31, 29, 33, 29, 38, 3, 47, 47, 38, 4, 22, 3, 24, 10, 25, 1, 7, 28, 40, 37, 47, 30, 17, 20, 47, 32, 33, 4, 1, 43, 3, 36, 29, 32, 19, 37, 27, 8, 47, 27, 41, 17, 50, 20, 18, 49, 31, 34, 0, 33, 36, 31, 18, 20, 35, 30, 22, 15, 42, 16, 29, 1, 31, 21, 40, 49, 4, 38, 8, 19, 10, 15, 17, 27, 7, 47, 4, 16, 24, 2, 10, 33, 20, 18, 23, 28, 15, 38, 0, 5, 43, 25, 20, 8, 15]
[7, 10, 31, 30, 23, 47, 21, 14, 0, 43, 46, 8, 27, 33, 13, 28, 24, 48, 37, 21, 21, 20, 25, 1, 44, 3, 29, 38, 20, 42, 50, 47, 6, 24, 39, 37, 38, 43, 49, 30, 33, 29, 27, 19, 15, 16, 26, 32, 0, 15, 14, 23, 29, 44, 14, 23, 43, 26, 36, 49, 18, 11, 33, 27, 33, 0, 28, 2, 14, 8, 47, 3, 11, 50, 45, 7, 25, 38, 39, 6, 26, 45, 50, 9, 24, 13, 15, 20, 17, 16, 18, 2, 17, 5, 41, 43, 19, 13, 34, 12, 39, 21, 16, 2, 44, 37, 28, 32, 44, 22, 30]
[4, 15, 3, 33, 44, 5, 5, 40, 20, 29, 46, 2, 4, 28, 6, 32, 31, 42, 16, 12, 12, 37, 42, 30, 14, 5, 41, 41, 41, 24, 1, 31, 41, 46, 11, 44, 36, 19, 41, 0, 46, 27, 5, 5, 34, 49, 18, 35, 37, 14, 44, 20, 39, 30, 37, 28, 28, 37, 36, 42, 6, 22, 35, 50, 36, 28, 0, 1, 31, 36, 14, 15, 27, 31, 7, 29, 6, 23, 32, 33, 47, 39, 0, 49, 12, 31, 2, 40, 22, 47, 26, 33, 26, 8, 4, 49, 4, 43, 50, 6, 29, 3, 3, 30, 26, 49, 6, 32, 37, 1, 11]
[39, 24, 43, 46, 24, 6, 30, 8, 20, 39, 11, 10, 31, 32, 10, 25, 41, 15, 17, 33, 49, 31, 3, 3, 4, 28, 34, 31, 41, 6, 43, 22, 24, 36, 22, 38, 33, 28, 45, 41, 3, 33, 14, 22, 14, 6, 29, 43, 46, 44, 22, 29, 44, 49, 33, 16, 12, 48, 32, 33, 8, 22, 19, 29, 31, 2, 1, 0, 22, 12, 40, 5, 28, 43, 0, 21, 16, 28, 13, 22, 10, 14, 8, 46, 41, 31, 35, 13, 13, 23, 8, 48, 48, 7, 38, 25, 34, 47, 49, 1, 40, 11, 17, 45, 34, 36, 16, 40, 0, 34, 42]
[21, 30, 39, 35, 6, 12, 22, 35, 0, 13, 47, 5, 37, 0, 34, 31, 44, 24, 6, 29, 7, 48, 20, 39, 44, 45, 21, 43, 36, 34, 19, 14, 19, 10, 32, 24, 27, 17, 46, 18, 37, 15, 36, 11, 14, 34, 0, 27, 19, 44, 44, 17, 33, 22, 35, 44, 22, 2, 7, 41, 21, 38, 12, 11, 18, 14, 31, 22, 0, 15, 39, 37, 11, 32, 9, 46, 30, 48, 31, 25, 35, 10, 14, 2, 3, 17, 10, 15, 25, 27, 17, 6, 16, 34, 8, 14, 45, 24, 45, 9, 10, 50, 17, 3, 4, 9, 12, 34, 46, 23, 47]
[17, 33, 40, 13, 45, 28, 25, 42, 29, 36, 15, 28, 41, 15, 31, 13, 43, 44, 35, 47, 33, 15, 7, 7, 22, 50, 13, 14, 27, 46, 21, 21, 44, 41, 21, 30, 42, 41, 13, 30, 49, 9, 45, 13, 50, 23, 34, 45, 46, 49, 27, 9, 48, 19, 2, 27, 17, 5, 11, 22, 33, 23, 20, 19, 20, 8, 36, 12, 15, 0, 8, 44, 45, 13, 22, 43, 0, 13, 34, 0, 11, 32, 28, 11, 34, 22, 22, 22, 36, 34, 36, 30, 35, 11, 22, 19, 41, 8, 31, 7, 13, 40, 22, 5, 6, 47, 22, 50, 17, 46, 22]
[8, 29, 43, 26, 41, 30, 43, 24, 22, 42, 20, 29, 37, 34, 23, 36, 9, 4, 20, 2, 37, 34, 24, 32, 17, 24, 7, 48, 33, 21, 14, 24, 45, 21, 28, 48, 41, 31, 25, 15, 30, 13, 42, 21, 34, 0, 16, 7, 5, 23, 15, 39, 17, 32, 39, 33, 36, 24, 1, 40, 36, 15, 10, 14, 35, 47, 14, 40, 39, 8, 0, 19, 16, 43, 8, 37, 11, 3, 17, 39, 46, 22, 10, 14, 49, 2, 40, 43, 28, 45, 44, 39, 39, 30, 13, 9, 26, 29, 42, 38, 35, 47, 45, 28, 31, 45, 44, 13, 11, 16, 4]
[41, 36, 39, 30, 2, 41, 35, 3, 35, 13, 30, 3, 4, 50, 5, 30, 47, 7, 37, 2, 28, 36, 10, 18, 37, 10, 24, 13, 14, 47, 31, 30, 6, 0, 0, 23, 41, 33, 8, 46, 21, 29, 10, 18, 9, 42, 37, 37, 34, 50, 33, 8, 2, 24, 18, 7, 45, 38, 28, 32, 16, 42, 43, 43, 30, 3, 15, 5, 37, 44, 19, 0, 23, 47, 45, 50, 37, 12, 39, 10, 18, 2, 45, 20, 38, 4, 30, 30, 29, 17, 44, 31, 11, 34, 13, 5, 7, 8, 26, 9, 45, 37, 31, 12, 18, 25, 50, 25, 45, 9, 23]
[12, 11, 17, 25, 31, 35, 36, 22, 46, 45, 3, 23, 48, 47, 0, 27, 26, 8, 23, 5, 12, 4, 42, 0, 17, 11, 8, 38, 39, 44, 30, 16, 24, 36, 3, 27, 18, 22, 44, 0, 27, 29, 0, 29, 14, 42, 11, 0, 40, 3, 17, 33, 25, 21, 11, 27, 31, 32, 6, 46, 24, 0, 37, 9, 22, 11, 27, 28, 11, 45, 16, 23, 0, 36, 31, 17, 23, 49, 43, 32, 31, 6, 20, 43, 35, 44, 41, 42, 30, 13, 40, 20, 36, 41, 25, 34, 44, 4, 27, 25, 39, 23, 17, 6, 7, 34, 49, 2, 18, 2, 4]
[36, 29, 19, 19, 13, 2, 49, 32, 0, 46, 35, 11, 8, 1, 1, 12, 15, 36, 32, 18, 48, 27, 47, 11, 37, 44, 8, 23, 44, 47, 24, 11, 44, 5, 22, 6, 38, 50, 48, 34, 50, 27, 39, 22, 49, 50, 11, 31, 23, 38, 20, 25, 36, 27, 1, 36, 3, 33, 44, 22, 6, 2, 10, 33, 15, 50, 31, 43, 32, 13, 43, 47, 36, 0, 20, 11, 15, 21, 43, 49, 4, 18, 22, 49, 17, 12, 27, 33, 39, 32, 21, 33, 34, 4, 35, 42, 40, 49, 0, 47, 47, 39, 6, 23, 41, 24, 9, 45, 41, 18, 44]
[5, 8, 12, 3, 34, 31, 49, 21, 17, 42, 43, 40, 44, 47, 19, 44, 19, 29, 5, 40, 41, 23, 40, 25, 5, 0, 33, 50, 17, 18, 8, 25, 19, 49, 12, 0, 1, 13, 31, 24, 12, 26, 20, 38, 36, 39, 38, 41, 5, 48, 31, 7, 26, 4, 48, 13, 11, 33, 43, 42, 48, 0, 33, 7, 42, 45, 7, 0, 9, 22, 8, 45, 31, 20, 0, 25, 11, 17, 36, 31, 48, 0, 31, 37, 40, 40, 49, 1, 4, 35, 9, 40, 42, 15, 48, 2, 7, 13, 33, 12, 48, 47, 45, 12, 27, 17, 7, 29, 10, 1, 18]
[5, 12, 4, 7, 29, 8, 4, 46, 8, 35, 37, 29, 21, 17, 19, 44, 45, 49, 19, 44, 42, 0, 40, 0, 36, 46, 13, 18, 18, 32, 27, 38, 11, 3, 25, 17, 18, 43, 23, 24, 17, 31, 17, 18, 37, 50, 31, 14, 9, 42, 21, 1, 45, 27, 20, 6, 1, 13, 10, 25, 15, 32, 36, 6, 16, 7, 29, 21, 46, 43, 37, 50, 17, 11, 25, 0, 28, 24, 25, 18, 41, 44, 33, 6, 9, 32, 14, 38, 41, 30, 37, 26, 37, 9, 2, 19, 37, 7, 32, 9, 16, 6, 39, 12, 25, 49, 40, 44, 11, 2, 46]
[6, 48, 23, 41, 17, 43, 20, 17, 39, 0, 18, 48, 41, 29, 22, 5, 10, 10, 50, 16, 4, 40, 16, 19, 44, 49, 8, 27, 9, 16, 20, 48, 7, 34, 3, 19, 22, 47, 47, 30, 30, 48, 50, 27, 6, 26, 19, 17, 34, 41, 37, 0, 26, 28, 15, 3, 36, 30, 4, 19, 8, 13, 45, 19, 29, 25, 6, 16, 30, 0, 11, 37, 23, 15, 11, 28, 0, 49, 40, 2, 35, 17, 36, 13, 42, 14, 34, 32, 45, 7, 35, 26, 8, 38, 11, 43, 29, 23, 46, 35, 46, 19, 48, 28, 7, 21, 20, 36, 40, 37, 11]
[5, 38, 11, 19, 32, 0, 41, 0, 5, 36, 24, 32, 21, 19, 7, 49, 24, 12, 7, 21, 20, 48, 20, 18, 43, 24, 36, 13, 17, 14, 11, 21, 45, 11, 7, 23, 12, 9, 29, 5, 1, 39, 32, 24, 12, 40, 24, 43, 5, 35, 29, 17, 23, 21, 27, 1, 18, 41, 50, 19, 28, 37, 2, 0, 1, 38, 23, 28, 48, 13, 3, 12, 49, 21, 17, 24, 49, 0, 40, 0, 45, 36, 42, 20, 3, 48, 36, 41, 40, 44, 22, 4, 32, 49, 37, 35, 19, 12, 15, 30, 23, 3, 50, 19, 42, 43, 24, 50, 33, 17, 16]
[21, 17, 42, 48, 42, 28, 26, 38, 31, 8, 21, 32, 4, 23, 18, 4, 19, 23, 41, 35, 34, 20, 29, 38, 26, 27, 9, 9, 25, 6, 12, 26, 25, 18, 42, 40, 9, 28, 48, 30, 50, 44, 24, 47, 4, 49, 14, 20, 9, 32, 20, 2, 28, 45, 13, 44, 44, 23, 29, 22, 23, 46, 13, 1, 31, 39, 32, 13, 31, 34, 17, 39, 43, 43, 36, 25, 40, 40, 0, 8, 0, 5, 46, 28, 47, 47, 50, 1, 29, 3, 15, 30, 44, 48, 25, 11, 16, 33, 36, 6, 45, 48, 7, 44, 17, 50, 17, 38, 33, 40, 31]
[23, 39, 29, 30, 13, 17, 31, 14, 39, 45, 10, 13, 29, 37, 12, 25, 45, 49, 42, 32, 44, 27, 39, 12, 4, 46, 0, 43, 33, 50, 36, 45, 1, 33, 41, 4, 3, 0, 35, 13, 26, 40, 38, 47, 22, 32, 34, 41, 5, 23, 19, 28, 17, 43, 17, 0, 11, 37, 32, 27, 13, 24, 21, 35, 21, 6, 33, 22, 25, 0, 39, 10, 32, 49, 31, 18, 2, 0, 8, 0, 19, 32, 13, 36, 49, 7, 2, 34, 9, 25, 44, 38, 41, 27, 27, 0, 2, 41, 25, 30, 17, 35, 21, 6, 23, 44, 9, 48, 19, 13, 22]
[42, 4, 21, 36, 31, 33, 5, 24, 49, 23, 37, 20, 12, 11, 49, 13, 21, 27, 49, 13, 2, 0, 30, 17, 32, 23, 32, 46, 48, 37, 46, 15, 43, 25, 17, 26, 47, 15, 11, 41, 1, 47, 37, 40, 31, 42, 30, 11, 5, 26, 21, 44, 13, 8, 15, 40, 20, 6, 12, 49, 33, 5, 37, 17, 40, 26, 47, 10, 35, 11, 46, 18, 31, 4, 48, 41, 35, 45, 0, 19, 0, 19, 16, 30, 1, 17, 1, 44, 25, 11, 20, 20, 37, 42, 31, 38, 3, 7, 31, 29, 26, 37, 29, 15, 3, 28, 46, 41, 3, 27, 12]
[18, 11, 32, 14, 0, 15, 0, 16, 17, 19, 26, 22, 13, 38, 35, 18, 34, 25, 16, 26, 42, 8, 3, 18, 33, 24, 43, 40, 44, 18, 17, 12, 27, 34, 24, 22, 30, 45, 12, 29, 48, 24, 19, 48, 37, 34, 9, 0, 27, 14, 45, 25, 23, 14, 41, 2, 11, 42, 34, 3, 32, 31, 36, 5, 49, 45, 39, 14, 10, 32, 22, 2, 6, 18, 0, 44, 17, 36, 5, 32, 19, 0, 50, 21, 43, 42, 46, 49, 26, 41, 17, 35, 9, 23, 9, 2, 26, 12, 33, 12, 9, 24, 12, 38, 6, 49, 32, 49, 23, 9, 28]
