N1,N2,...,Nx
[38, 6, 45, 20, 33, 2, 49, 22, 13, 37, 32, 24, 50, 48, 4, 45, 44, 27, 43, 34, 10, 19, 39, 48, 26, 5, 42, 15, 4, 36, 48, 37, 26, 11, 3, 21, 16, 9, 3, 12, 9, 23, 48, 6, 0, 0, 44, 36, 6, 12, 21, 9, 44, 3, 15, 25, 1, 32, 12, 35, 35, 13, 6, 39, 0, 22, 45, 12, 20, 32, 11, 9, 49, 29, 36, 36, 2, 28, 17, 47, 14, 34, 16, 3, 26, 49, 21, 7, 8, 33, 33, 4, 34, 29, 6, 27, 13, 3, 19, 28, 24, 32, 29, 45]
[21, 50, 38, 25, 26, 31, 38, 26, 12, 17, 50, 40, 2, 30, 29, 46, 18, 21, 13, 43, 16, 37, 11, 31, 1, 7, 43, 26, 5, 50, 2, 44, 17, 49, 43, 30, 41, 16, 6, 48, 0, 30, 38, 49, 0, 0, 48, 8, 0, 47, 13, 42, 0, 31, 41, 22, 9, 33, 45, 36, 50, 13, 17, 29, 39, 40, 46, 45, 48, 14, 14, 50, 6, 20, 43, 0, 24, 25, 30, 30, 12, 46, 34, 26, 31, 2, 50, 44, 16, 41, 33, 6, 2, 45, 21, 7, 11, 9, 32, 16, 8, 36, 4, 33]
[36, 12, 36, 34, 45, 24, 44, 16, 21, 2, 44, 19, 50, 32, 14, 25, 41, 22, 10, 45, 29, 48, 3, 38, 28, 40, 35, 25, 28, 41, 40, 32, 17, 19, 31, 35, 1, 4, 50, 19, 45, 3, 33, 18, 44, 48, 0, 33, 10, 49, 15, 17, 30, 22, 25, 4, 32, 39, 37, 18, 16, 47, 27, 16, 0, 29, 1, 2, 0, 8, 49, 12, 39, 1, 3, 18, 8, 39, 8, 48, 12, 38, 14, 41, 11, 10, 50, 26, 48, 35, 16, 16, 47, 25, 2, 10, 40, 47, 50, 19, 40, 47, 39, 7]
[2, 1, 27, 5, 45, 25, 0, 19, 18, 3, 9, 21, 6, 50, 34, 11, 50, 45, 8, 21, 17, 20, 21, 3, 24, 11, 8, 30, 41, 35, 37, 29, 19, 37, 15, 31, 38, 1, 10, 4, 45, 29, 10, 41, 36, 8, 33, 0, 4, 48, 12, 23, 1, 20, 19, 4, 35, 32, 44, 48, 19, 44, 33, 30, 50, 9, 3, 40, 25, 1, 30, 48, 41, 0, 50, 22, 0, 34, 40, 17, 24, 48, 44, 29, 40, 7, 20, 20, 7, 31, 1, 43, 46, 32, 7, 45, 36, 26, 17, 6, 2, 30, 26, 28]
[21, 36, 14, 18, 31, 1, 9, 1, 44, 47, 46, 7, 47, 32, 3, 34, 49, 0, 19, 40, 9, 47, 32, 17, 3, 14, 38, 20, 1, 6, 1, 32, 35, 7, 15, 13, 35, 15, 50, 1, 39, 39, 42, 15, 6, 0, 10, 4, 0, 34, 50, 26, 41, 13, 15, 21, 32, 7, 35, 7, 32, 8, 15, 28, 14, 28, 45, 12, 39, 45, 43, 45, 43, 44, 7, 3, 14, 32, 12, 25, 8, 18, 25, 33, 34, 14, 30, 27, 38, 31, 19, 44, 23, 21, 24, 38, 32, 39, 28, 37, 3, 41, 16, 12]
[34, 11, 6, 3, 49, 35, 20, 30, 39, 30, 32, 17, 8, 22, 43, 49, 39, 38, 20, 30, 29, 20, 11, 41, 31, 16, 17, 28, 31, 38, 15, 50, 7, 18, 26, 23, 41, 26, 33, 42, 18, 50, 36, 45, 12, 47, 49, 48, 34, 0, 27, 10, 43, 4, 19, 47, 10, 0, 40, 25, 5, 35, 32, 24, 19, 10, 27, 4, 18, 28, 10, 23, 0, 39, 35, 42, 14, 37, 4, 33, 1, 33, 37, 26, 14, 42, 26, 47, 7, 39, 11, 43, 26, 32, 22, 47, 31, 8, 41, 44, 25, 47, 29, 30]
[49, 33, 50, 17, 41, 18, 4, 12, 14, 44, 42, 38, 16, 1, 16, 38, 6, 35, 0, 7, 12, 43, 36, 14, 32, 18, 39, 32, 43, 17, 8, 8, 10, 28, 41, 28, 23, 31, 1, 21, 41, 47, 31, 31, 21, 13, 15, 12, 50, 27, 0, 28, 6, 6, 36, 17, 10, 33, 36, 45, 38, 43, 44, 2, 16, 27, 44, 21, 15, 7, 8, 44, 13, 33, 41, 36, 34, 9, 22, 29, 43, 14, 13, 6, 33, 2, 15, 26, 29, 34, 8, 20, 6, 44, 4, 31, 15, 27, 39, 11, 14, 45, 48, 31]
[2, 36, 44, 28, 38, 11, 6, 45, 18, 16, 17, 4, 43, 10, 15, 50, 19, 23, 3, 31, 6, 3, 6, 38, 2, 34, 49, 42, 7, 37, 16, 50, 15, 46, 42, 44, 8, 21, 50, 18, 21, 42, 42, 31, 9, 42, 17, 23, 26, 10, 28, 0, 12, 25, 6, 10, 30, 34, 47, 0, 45, 24, 29, 19, 22, 49, 47, 15, 27, 10, 20, 12, 29, 0, 45, 25, 30, 15, 29, 47, 50, 11, 25, 5, 5, 28, 43, 26, 5, 10, 29, 4, 0, 3, 33, 9, 41, 38, 44, 39, 36, 19, 40, 22]
[11, 41, 26, 47, 39, 10, 10, 40, 12, 21, 6, 14, 31, 30, 44, 32, 24, 10, 8, 15, 22, 45, 15, 3, 15, 34, 1, 40, 3, 39, 40, 20, 0, 44, 45, 7, 4, 6, 31, 49, 20, 32, 30, 19, 44, 0, 30, 1, 41, 43, 6, 12, 0, 49, 25, 5, 38, 48, 49, 20, 20, 34, 1, 50, 32, 5, 7, 4, 21, 7, 18, 24, 2, 5, 7, 10, 22, 9, 24, 50, 28, 16, 29, 18, 29, 37, 27, 25, 21, 42, 1, 2, 10, 13, 36, 2, 23, 9, 4, 26, 10, 33, 6, 1]
[33, 41, 9, 26, 25, 28, 9, 42, 14, 49, 4, 32, 12, 26, 16, 30, 43, 43, 32, 41, 23, 28, 31, 41, 3, 46, 11, 9, 15, 20, 2, 49, 0, 39, 6, 42, 32, 10, 6, 7, 8, 16, 17, 48, 3, 31, 22, 20, 13, 4, 6, 25, 49, 0, 9, 35, 9, 28, 44, 48, 24, 25, 32, 0, 9, 4, 41, 45, 32, 17, 38, 19, 35, 41, 14, 26, 24, 37, 40, 27, 46, 27, 48, 33, 37, 3, 44, 27, 8, 46, 2, 2, 14, 23, 21, 40, 33, 40, 48, 0, 17, 31, 44, 38]
[7, 41, 35, 10, 4, 8, 13, 9, 22, 5, 2, 28, 16, 17, 12, 8, 30, 21, 18, 47, 49, 14, 48, 23, 21, 48, 7, 29, 5, 35, 11, 29, 8, 26, 30, 12, 50, 11, 32, 7, 45, 49, 25, 34, 15, 41, 25, 19, 15, 19, 36, 6, 25, 9, 0, 50, 50, 41, 17, 13, 14, 36, 49, 0, 50, 15, 11, 18, 31, 11, 50, 20, 40, 6, 50, 9, 37, 22, 15, 27, 26, 44, 9, 40, 38, 22, 26, 35, 19, 26, 32, 45, 22, 18, 30, 43, 35, 34, 34, 36, 6, 41, 31, 11]
[9, 1, 22, 12, 27, 14, 23, 18, 25, 50, 41, 26, 8, 17, 11, 30, 5, 11, 18, 38, 7, 18, 21, 9, 24, 40, 6, 25, 19, 42, 48, 20, 15, 18, 31, 31, 29, 34, 2, 47, 33, 30, 32, 36, 25, 22, 4, 4, 21, 47, 17, 10, 5, 35, 50, 0, 44, 17, 12, 2, 11, 13, 11, 10, 13, 13, 48, 9, 5, 39, 26, 23, 15, 12, 22, 9, 15, 31, 46, 15, 48, 1, 20, 1, 42, 36, 36, 41, 42, 3, 25, 11, 19, 50, 41, 26, 2, 46, 35, 50, 15, 32, 23, 19]
[2, 6, 31, 40, 4, 23, 50, 45, 31, 21, 28, 18, 19, 3, 39, 37, 16, 43, 50, 21, 25, 31, 36, 12, 18, 38, 24, 18, 31, 45, 21, 29, 39, 29, 5, 21, 31, 29, 27, 9, 42, 14, 43, 11, 1, 9, 32, 35, 32, 10, 10, 30, 38, 9, 50, 44, 0, 48, 37, 1, 9, 10, 46, 26, 1, 21, 48, 48, 37, 8, 9, 38, 40, 39, 1, 19, 19, 9, 42, 33, 44, 7, 16, 31, 48, 0, 4, 13, 4, 10, 35, 2, 26, 49, 38, 17, 25, 40, 25, 0, 3, 40, 6, 3]
[28, 12, 14, 32, 37, 24, 25, 24, 48, 30, 11, 38, 6, 32, 31, 45, 44, 10, 45, 29, 43, 32, 44, 37, 10, 32, 13, 47, 21, 49, 35, 41, 36, 9, 30, 34, 5, 46, 6, 2, 30, 35, 15, 43, 32, 33, 39, 32, 7, 0, 33, 34, 48, 28, 41, 17, 48, 0, 14, 19, 29, 50, 7, 14, 33, 14, 11, 16, 12, 14, 23, 38, 29, 39, 48, 43, 9, 10, 17, 47, 8, 46, 45, 15, 7, 5, 6, 21, 35, 18, 50, 10, 29, 39, 11, 41, 37, 31, 42, 18, 3, 13, 50, 22]
[13, 42, 40, 48, 10, 25, 22, 20, 9, 4, 27, 45, 17, 20, 36, 44, 3, 43, 14, 42, 2, 6, 17, 30, 0, 23, 40, 19, 23, 8, 16, 2, 38, 37, 25, 38, 19, 50, 0, 31, 19, 18, 22, 23, 12, 45, 37, 44, 35, 40, 36, 47, 49, 44, 17, 12, 37, 14, 0, 1, 18, 3, 47, 49, 11, 6, 5, 39, 38, 5, 3, 38, 6, 16, 33, 37, 39, 7, 28, 1, 23, 24, 45, 3, 36, 38, 5, 45, 25, 30, 30, 2, 32, 27, 29, 13, 2, 37, 38, 33, 41, 50, 41, 42]
[41, 14, 21, 26, 27, 34, 40, 0, 32, 43, 27, 12, 7, 36, 27, 31, 4, 25, 27, 29, 10, 8, 29, 49, 18, 34, 22, 34, 39, 47, 22, 44, 33, 45, 48, 39, 35, 32, 19, 41, 0, 36, 24, 24, 35, 36, 18, 48, 7, 25, 45, 0, 20, 48, 13, 2, 1, 19, 1, 0, 13, 12, 11, 17, 43, 50, 30, 44, 36, 39, 29, 23, 37, 10, 22, 37, 42, 12, 31, 33, 16, 6, 8, 20, 23, 31, 10, 8, 34, 35, 7, 28, 36, 43, 27, 38, 18, 28, 20, 34, 37, 1, 10, 0]
[12, 27, 43, 50, 31, 44, 31, 2, 7, 1, 20, 43, 15, 15, 4, 34, 0, 9, 39, 9, 22, 2, 0, 48, 47, 11, 18, 29, 9, 3, 48, 25, 19, 17, 36, 6, 40, 2, 8, 41, 41, 34, 15, 39, 35, 50, 16, 19, 32, 5, 38, 45, 20, 24, 14, 11, 9, 29, 18, 13, 0, 16, 4, 10, 12, 45, 31, 16, 0, 35, 46, 28, 46, 5, 43, 7, 30, 36, 41, 49, 14, 43, 20, 29, 32, 33, 49, 47, 24, 48, 42, 26, 12, 28, 26, 0, 21, 3, 20, 22, 20, 10, 19, 18]
[26, 38, 32, 7, 37, 29, 20, 32, 46, 37, 30, 23, 35, 31, 29, 12, 12, 21, 40, 8, 39, 12, 25, 14, 31, 31, 13, 50, 6, 15, 18, 32, 10, 25, 14, 32, 32, 33, 22, 44, 46, 9, 17, 38, 13, 13, 47, 44, 8, 35, 43, 24, 34, 25, 36, 13, 10, 50, 3, 12, 16, 0, 8, 38, 21, 9, 12, 41, 48, 16, 31, 29, 15, 8, 12, 10, 39, 6, 8, 24, 6, 2, 43, 39, 20, 8, 41, 20, 21, 19, 36, 23, 2, 2, 36, 3, 7, 28, 44, 48, 1, 37, 38, 42]
[50, 34, 16, 41, 50, 2, 40, 19, 22, 47, 7, 47, 42, 6, 19, 48, 7, 1, 28, 38, 37, 45, 39, 10, 7, 22, 33, 12, 1, 44, 10, 12, 17, 11, 45, 37, 42, 49, 47, 18, 49, 19, 46, 8, 6, 17, 27, 33, 15, 32, 44, 29, 1, 32, 49, 11, 46, 7, 47, 11, 4, 8, 0, 19, 47, 22, 33, 24, 6, 50, 7, 15, 24, 24, 48, 30, 6, 40, 35, 37, 1, 11, 18, 3, 1, 31, 35, 15, 46, 25, 20, 49, 12, 47, 11, 17, 30, 30, 35, 28, 19, 37, 32, 40]
[47, 12, 24, 26, 6, 34, 38, 30, 25, 16, 13, 34, 37, 50, 30, 17, 11, 8, 22, 5, 46, 2, 7, 31, 31, 6, 47, 41, 32, 49, 40, 19, 39, 36, 6, 41, 2, 13, 46, 1, 28, 49, 48, 44, 39, 29, 16, 30, 28, 24, 2, 19, 50, 0, 0, 10, 26, 14, 49, 17, 10, 38, 19, 0, 11, 24, 45, 24, 40, 42, 18, 40, 42, 1, 37, 21, 13, 28, 40, 24, 12, 12, 30, 22, 28, 39, 2, 8, 1, 26, 33, 38, 48, 28, 15, 23, 45, 40, 9, 27, 27, 19, 38, 29]
[24, 40, 28, 37, 9, 3, 16, 1, 13, 18, 6, 48, 20, 39, 40, 47, 13, 47, 50, 23, 13, 43, 30, 36, 48, 27, 1, 36, 10, 28, 45, 18, 12, 7, 35, 31, 20, 36, 2, 36, 34, 27, 37, 15, 0, 39, 0, 50, 14, 19, 16, 22, 32, 9, 50, 13, 1, 33, 11, 43, 12, 21, 47, 11, 0, 5, 48, 20, 10, 3, 40, 3, 19, 19, 41, 23, 46, 33, 30, 17, 49, 5, 5, 22, 5, 41, 47, 26, 34, 30, 29, 10, 37, 12, 48, 7, 50, 17, 45, 33, 2, 39, 3, 46]
[1, 50, 15, 20, 22, 8, 25, 4, 21, 1, 25, 50, 11, 40, 27, 3, 46, 46, 8, 19, 40, 37, 31, 50, 6, 20, 20, 16, 36, 22, 46, 1, 20, 17, 39, 49, 25, 40, 30, 44, 50, 24, 21, 37, 22, 40, 29, 9, 28, 10, 27, 49, 5, 4, 15, 13, 21, 14, 6, 50, 45, 9, 22, 24, 5, 0, 11, 0, 33, 7, 41, 31, 5, 46, 39, 48, 36, 21, 46, 5, 48, 0, 2, 2, 0, 17, 38, 44, 17, 16, 21, 37, 49, 32, 42, 38, 20, 32, 16, 9, 40, 45, 8, 35]
[43, 8, 41, 1, 18, 1, 49, 9, 9, 14, 41, 40, 31, 10, 35, 37, 22, 23, 40, 11, 19, 10, 40, 45, 25, 44, 43, 6, 49, 41, 36, 49, 13, 3, 18, 11, 35, 49, 50, 42, 16, 12, 7, 38, 45, 46, 1, 3, 45, 27, 44, 47, 7, 41, 11, 48, 48, 11, 5, 30, 31, 12, 33, 45, 48, 11, 0, 29, 37, 20, 15, 43, 16, 17, 50, 46, 7, 43, 41, 1, 38, 45, 27, 31, 34, 33, 12, 12, 28, 42, 23, 25, 34, 8, 27, 38, 43, 8, 5, 2, 10, 2, 36, 22]
[2, 12, 41, 29, 12, 26, 50, 15, 10, 45, 3, 43, 27, 41, 23, 32, 23, 36, 42, 14, 50, 18, 37, 33, 38, 17, 24, 44, 44, 40, 42, 26, 4, 46, 38, 41, 16, 34, 37, 9, 11, 31, 25, 20, 12, 45, 2, 40, 12, 4, 21, 15, 4, 45, 18, 9, 48, 16, 39, 44, 16, 41, 24, 24, 20, 0, 29, 0, 2, 2, 11, 30, 40, 3, 2, 22, 4, 25, 36, 47, 3, 36, 15, 13, 4, 16, 1, 34, 24, 31, 39, 20, 37, 43, 36, 39, 23, 43, 40, 32, 39, 38, 45, 4]
[6, 16, 8, 38, 0, 23, 21, 49, 48, 31, 10, 37, 25, 17, 11, 19, 35, 15, 6, 36, 23, 18, 27, 7, 34, 37, 30, 28, 17, 3, 2, 37, 11, 23, 9, 40, 46, 6, 28, 45, 12, 30, 44, 14, 20, 48, 0, 25, 39, 18, 15, 27, 21, 32, 31, 5, 37, 12, 38, 36, 0, 48, 6, 40, 10, 33, 37, 2, 0, 41, 32, 7, 17, 15, 5, 19, 1, 50, 11, 12, 18, 24, 14, 11, 10, 32, 42, 18, 24, 32, 32, 29, 1, 31, 32, 12, 14, 43, 48, 44, 49, 48, 21, 50]
[30, 45, 39, 6, 48, 43, 7, 6, 14, 23, 27, 24, 34, 14, 37, 44, 37, 38, 8, 22, 23, 7, 10, 39, 22, 3, 41, 12, 34, 20, 11, 9, 21, 13, 1, 24, 34, 22, 18, 27, 22, 26, 30, 36, 32, 14, 8, 1, 45, 28, 7, 10, 7, 17, 11, 39, 8, 14, 5, 39, 35, 16, 50, 42, 3, 7, 20, 2, 41, 0, 26, 40, 33, 21, 10, 10, 23, 14, 4, 2, 24, 39, 49, 22, 37, 28, 47, 18, 32, 5, 18, 1, 8, 47, 25, 4, 50, 42, 12, 41, 29, 31, 30, 21]
[0, 29, 25, 25, 8, 42, 44, 32, 41, 49, 12, 44, 37, 21, 28, 37, 18, 19, 45, 44, 33, 48, 17, 24, 32, 29, 27, 38, 43, 45, 48, 50, 15, 34, 44, 30, 9, 26, 29, 42, 6, 48, 50, 44, 11, 14, 49, 30, 43, 10, 8, 20, 18, 38, 50, 26, 9, 23, 3, 29, 46, 31, 7, 18, 40, 41, 15, 11, 32, 26, 0, 32, 50, 20, 30, 17, 22, 39, 24, 12, 18, 24, 39, 15, 46, 0, 6, 40, 48, 36, 24, 12, 40, 13, 43, 28, 13, 41, 2, 14, 49, 27, 5, 18]
[27, 25, 32, 7, 43, 50, 37, 0, 11, 6, 39, 24, 48, 16, 45, 19, 12, 8, 23, 17, 10, 29, 16, 12, 5, 43, 26, 28, 42, 6, 13, 43, 12, 34, 20, 8, 14, 47, 48, 27, 9, 13, 25, 9, 9, 50, 12, 48, 45, 23, 44, 12, 24, 19, 20, 23, 38, 38, 38, 23, 28, 29, 15, 40, 3, 31, 43, 30, 7, 40, 32, 0, 31, 3, 0, 32, 42, 12, 35, 29, 17, 28, 0, 39, 23, 26, 0, 27, 30, 48, 1, 6, 48, 26, 2, 27, 36, 4, 45, 44, 11, 48, 25, 47]
[8, 7, 26, 4, 46, 27, 1, 13, 45, 34, 25, 18, 33, 12, 3, 2, 46, 24, 17, 8, 29, 47, 29, 22, 21, 19, 3, 2, 47, 27, 24, 0, 41, 14, 2, 4, 9, 25, 3, 3, 14, 5, 3, 29, 49, 6, 39, 41, 43, 0, 13, 29, 2, 35, 40, 15, 40, 29, 6, 37, 46, 15, 24, 42, 19, 5, 16, 40, 17, 33, 50, 31, 0, 46, 18, 41, 27, 16, 2, 33, 44, 28, 31, 29, 42, 19, 37, 4, 1, 40, 33, 37, 16, 2, 5, 47, 6, 34, 11, 31, 45, 31, 21, 35]
[7, 17, 32, 21, 35, 45, 13, 6, 24, 29, 26, 30, 0, 26, 45, 44, 49, 11, 2, 26, 14, 49, 30, 15, 24, 5, 1, 46, 32, 3, 23, 32, 3, 15, 39, 3, 20, 32, 43, 12, 13, 38, 17, 38, 29, 20, 1, 0, 44, 39, 33, 0, 5, 41, 6, 12, 39, 39, 16, 10, 5, 8, 24, 1, 19, 46, 17, 3, 15, 21, 20, 3, 46, 0, 35, 43, 26, 21, 33, 46, 48, 38, 9, 2, 32, 37, 17, 26, 47, 17, 28, 40, 23, 23, 19, 4, 23, 13, 46, 24, 45, 1, 13, 5]
[33, 50, 9, 29, 4, 1, 40, 7, 10, 50, 5, 42, 44, 34, 26, 49, 24, 44, 25, 29, 46, 30, 40, 17, 9, 45, 0, 18, 31, 48, 25, 10, 44, 32, 43, 24, 14, 14, 40, 6, 5, 17, 29, 1, 36, 43, 3, 50, 7, 35, 41, 45, 7, 14, 50, 22, 1, 48, 33, 22, 43, 12, 48, 37, 41, 39, 50, 2, 5, 10, 30, 0, 18, 35, 0, 3, 41, 12, 29, 27, 9, 1, 18, 31, 23, 33, 15, 27, 20, 32, 34, 39, 21, 16, 44, 2, 46, 22, 37, 36, 32, 20, 11, 15]
[18, 43, 8, 44, 18, 30, 49, 21, 0, 12, 8, 11, 17, 36, 4, 23, 38, 9, 31, 34, 32, 12, 41, 31, 24, 49, 2, 2, 26, 28, 45, 16, 23, 29, 47, 49, 37, 45, 4, 26, 43, 9, 45, 27, 36, 0, 18, 22, 3, 42, 36, 25, 10, 26, 9, 9, 19, 43, 37, 37, 7, 10, 30, 21, 23, 48, 46, 22, 19, 10, 17, 32, 41, 43, 3, 0, 38, 24, 29, 43, 26, 46, 2, 4, 50, 44, 8, 7, 18, 40, 10, 42, 0, 2, 20, 16, 46, 8, 41, 49, 3, 31, 7, 17]
[3, 2, 17, 17, 26, 3, 22, 8, 10, 33, 37, 18, 3, 25, 29, 25, 47, 30, 6, 12, 40, 12, 31, 49, 2, 5, 6, 6, 5, 13, 46, 8, 21, 42, 2, 19, 46, 6, 41, 47, 41, 46, 9, 16, 2, 24, 8, 0, 14, 14, 34, 30, 22, 24, 37, 15, 19, 9, 39, 42, 30, 39, 6, 13, 46, 36, 7, 4, 1, 23, 22, 42, 27, 26, 41, 38, 0, 37, 35, 28, 28, 9, 18, 1, 11, 40, 10, 38, 1, 21, 48, 32, 45, 6, 40, 35, 43, 45, 38, 19, 34, 29, 42, 28]
[18, 48, 17, 1, 12, 16, 30, 30, 15, 34, 29, 24, 2, 44, 37, 49, 10, 27, 32, 13, 49, 48, 46, 14, 32, 27, 41, 50, 16, 45, 37, 26, 44, 21, 28, 47, 24, 19, 27, 8, 38, 10, 14, 5, 28, 25, 39, 34, 32, 37, 9, 15, 9, 37, 22, 31, 9, 10, 7, 12, 36, 6, 40, 28, 33, 21, 43, 25, 50, 14, 39, 12, 16, 21, 12, 24, 37, 0, 37, 45, 24, 50, 20, 29, 19, 38, 25, 18, 37, 10, 1, 48, 47, 45, 13, 19, 0, 10, 31, 49, 12, 34, 44, 38]
[43, 34, 37, 23, 45, 22, 0, 44, 18, 38, 24, 13, 16, 14, 27, 39, 7, 19, 22, 47, 14, 39, 19, 17, 29, 9, 5, 36, 35, 8, 12, 31, 28, 7, 6, 26, 17, 7, 24, 46, 8, 14, 33, 21, 17, 30, 8, 40, 12, 4, 22, 29, 24, 40, 15, 46, 42, 17, 28, 31, 41, 8, 35, 40, 30, 46, 41, 36, 11, 4, 24, 35, 2, 33, 29, 29, 35, 37, 0, 22, 13, 34, 32, 41, 24, 13, 31, 20, 31, 4, 21, 26, 47, 38, 19, 15, 31, 0, 36, 41, 35, 11, 23, 12]
[36, 3, 25, 37, 21, 35, 42, 45, 0, 0, 30, 48, 40, 40, 10, 5, 3, 33, 26, 27, 41, 9, 8, 14, 4, 10, 38, 15, 14, 3, 25, 44, 34, 6, 2, 14, 29, 3, 4, 14, 3, 31, 44, 6, 47, 30, 48, 17, 25, 33, 29, 47, 50, 27, 27, 15, 33, 47, 1, 33, 49, 24, 37, 24, 17, 5, 1, 47, 12, 2, 12, 29, 33, 46, 27, 43, 28, 45, 22, 0, 36, 17, 23, 7, 0, 0, 7, 41, 42, 25, 18, 28, 7, 45, 0, 31, 5, 36, 8, 50, 25, 49, 49, 4]
[23, 49, 48, 43, 47, 34, 5, 0, 44, 2, 37, 41, 40, 38, 23, 46, 24, 4, 48, 12, 0, 37, 31, 39, 25, 20, 37, 0, 22, 39, 22, 3, 5, 7, 26, 18, 42, 10, 3, 21, 21, 12, 37, 1, 14, 12, 12, 24, 8, 1, 43, 50, 28, 46, 26, 48, 44, 8, 23, 16, 14, 6, 1, 12, 49, 48, 38, 3, 18, 24, 18, 17, 44, 48, 9, 26, 28, 24, 13, 36, 0, 26, 45, 21, 34, 35, 6, 50, 42, 14, 44, 18, 30, 25, 1, 36, 31, 17, 27, 6, 20, 32, 12, 10]
[2, 46, 43, 32, 22, 34, 50, 27, 37, 16, 45, 26, 45, 40, 45, 32, 10, 24, 46, 30, 12, 30, 23, 37, 18, 31, 10, 7, 18, 50, 32, 31, 7, 21, 38, 45, 26, 36, 2, 37, 34, 38, 23, 17, 34, 46, 38, 48, 18, 33, 14, 11, 16, 27, 44, 1, 7, 46, 24, 6, 43, 2, 11, 12, 5, 0, 45, 36, 24, 39, 24, 28, 28, 38, 1, 46, 9, 50, 34, 17, 26, 0, 32, 47, 26, 28, 18, 9, 46, 39, 29, 28, 25, 26, 46, 38, 47, 26, 35, 14, 12, 16, 36, 13]
[28, 29, 42, 46, 28, 27, 46, 23, 22, 49, 25, 50, 16, 23, 15, 27, 9, 22, 39, 10, 42, 43, 27, 14, 25, 6, 13, 1, 12, 41, 34, 1, 31, 36, 1, 23, 46, 28, 32, 25, 41, 24, 40, 9, 16, 34, 14, 44, 25, 37, 13, 25, 29, 48, 9, 20, 16, 45, 45, 8, 20, 43, 18, 30, 5, 2, 27, 15, 14, 49, 39, 0, 31, 9, 18, 2, 18, 20, 32, 23, 45, 32, 0, 36, 50, 45, 17, 34, 16, 46, 28, 41, 36, 42, 26, 43, 36, 15, 20, 3, 7, 36, 16, 33]
[37, 45, 30, 33, 3, 35, 6, 16, 38, 7, 38, 27, 18, 17, 28, 47, 5, 33, 19, 42, 5, 1, 19, 19, 14, 6, 48, 25, 8, 34, 18, 47, 31, 35, 6, 26, 38, 0, 36, 42, 46, 5, 30, 20, 3, 26, 41, 29, 33, 26, 6, 5, 18, 33, 40, 1, 31, 15, 3, 20, 29, 39, 3, 22, 22, 2, 31, 13, 11, 22, 15, 39, 29, 2, 31, 4, 1, 29, 41, 7, 21, 47, 36, 0, 25, 3, 47, 34, 8, 43, 25, 15, 40, 48, 34, 2, 1, 46, 27, 14, 33, 4, 10, 6]
[23, 13, 25, 41, 29, 39, 19, 35, 36, 9, 1, 43, 46, 4, 29, 17, 47, 3, 44, 44, 36, 40, 0, 7, 6, 24, 27, 11, 43, 36, 8, 17, 8, 21, 25, 2, 30, 34, 11, 38, 6, 37, 8, 6, 26, 31, 11, 40, 34, 14, 33, 5, 29, 37, 38, 42, 48, 7, 36, 23, 32, 20, 1, 28, 5, 0, 34, 4, 10, 37, 46, 23, 42, 32, 23, 50, 11, 19, 24, 0, 34, 26, 50, 25, 0, 2, 8, 26, 45, 10, 20, 44, 38, 10, 31, 15, 49, 6, 36, 29, 2, 27, 15, 14]
[24, 39, 22, 49, 47, 37, 41, 32, 19, 4, 31, 4, 43, 46, 27, 10, 50, 21, 48, 4, 48, 23, 6, 38, 15, 23, 9, 40, 7, 21, 9, 1, 20, 45, 35, 14, 49, 9, 48, 2, 1, 36, 19, 30, 49, 2, 10, 7, 14, 42, 2, 28, 37, 3, 22, 36, 0, 5, 38, 31, 33, 8, 31, 39, 41, 17, 33, 16, 32, 28, 0, 26, 19, 37, 33, 44, 40, 38, 13, 0, 35, 28, 45, 3, 2, 0, 8, 50, 17, 16, 32, 37, 21, 23, 27, 0, 8, 33, 10, 14, 32, 24, 50, 29]
[15, 15, 38, 23, 22, 20, 14, 33, 16, 6, 5, 42, 49, 36, 27, 42, 36, 22, 29, 45, 24, 19, 39, 32, 6, 29, 22, 10, 1, 13, 1, 1, 34, 26, 48, 5, 47, 16, 3, 49, 16, 48, 41, 17, 21, 50, 50, 20, 30, 26, 15, 43, 27, 44, 26, 36, 4, 6, 5, 10, 49, 41, 35, 2, 47, 38, 12, 1, 42, 47, 6, 0, 37, 17, 15, 8, 10, 25, 31, 7, 6, 18, 17, 47, 8, 8, 0, 30, 40, 26, 8, 7, 27, 10, 27, 15, 16, 49, 31, 33, 10, 21, 7, 8]
[30, 29, 11, 40, 27, 13, 25, 34, 12, 4, 5, 23, 37, 37, 34, 23, 15, 27, 45, 47, 26, 20, 9, 0, 29, 18, 22, 49, 6, 23, 31, 4, 11, 35, 20, 14, 34, 37, 48, 11, 33, 17, 38, 47, 7, 44, 26, 20, 27, 47, 26, 26, 25, 27, 35, 41, 13, 21, 45, 8, 47, 20, 15, 8, 26, 44, 12, 34, 18, 18, 40, 27, 4, 26, 27, 7, 38, 18, 20, 41, 50, 9, 34, 34, 26, 50, 30, 0, 17, 31, 40, 38, 3, 31, 10, 6, 7, 39, 45, 36, 2, 23, 28, 50]
