N1,N2,...,Nx
[29, 25, 2, 25, 26, 35, 24, 20, 4, 21, 5, 26, 11, 49, 1, 38, 7, 40, 32, 30, 38, 4, 50, 45, 30, 31, 21, 32, 29, 30, 26, 14, 24, 0, 16, 28, 23, 30, 43, 50, 14, 43, 45, 30, 10, 14, 40, 2, 24, 23, 33, 21, 50, 47, 10, 35, 43, 35, 13, 38, 46, 0, 16, 48, 0, 39, 23, 17, 41, 10, 15, 9, 16, 18, 50, 4, 10, 37, 10, 15, 30, 27, 45, 33, 35, 27, 17, 0, 0, 40, 25, 30, 10, 17, 42, 11, 7, 24, 22, 7, 50, 28, 12, 23, 39, 34, 29, 19, 37, 38, 41, 5, 23, 0, 31, 32, 49, 20, 29, 45, 8, 45, 17, 46, 2, 41, 34, 49, 5, 10, 32, 47, 22, 42, 38, 14, 39, 38, 29]
[28, 50, 48, 40, 17, 47, 7, 39, 48, 31, 39, 14, 28, 32, 47, 24, 13, 50, 17, 39, 2, 45, 24, 10, 40, 20, 1, 4, 12, 10, 15, 41, 24, 16, 0, 23, 31, 23, 32, 30, 27, 17, 20, 25, 9, 8, 33, 3, 48, 7, 22, 10, 47, 47, 36, 7, 39, 13, 29, 22, 47, 30, 46, 25, 23, 42, 34, 23, 38, 44, 38, 35, 37, 38, 27, 8, 14, 19, 47, 7, 7, 29, 29, 32, 3, 17, 35, 25, 41, 39, 38, 5, 21, 23, 29, 16, 45, 44, 29, 7, 28, 42, 42, 15, 19, 34, 23, 35, 8, 1, 46, 38, 13, 17, 32, 9, 43, 19, 44, 45, 28, 12, 8, 33, 8, 30, 9, 45, 32, 45, 12, 5, 28, 5, 16, 23, 20, 24, 13]
[45, 8, 50, 21, 31, 1, 34, 27, 7, 27, 13, 28, 12, 41, 41, 43, 10, 5, 22, 24, 3, 12, 41, 11, 21, 29, 31, 27, 29, 28, 35, 5, 6, 28, 23, 0, 43, 27, 0, 38, 48, 22, 18, 42, 40, 7, 38, 3, 17, 12, 2, 47, 24, 22, 46, 0, 27, 8, 14, 1, 24, 34, 17, 38, 24, 38, 9, 10, 48, 1, 10, 40, 32, 6, 41, 50, 7, 3, 19, 0, 2, 17, 33, 36, 23, 5, 10, 30, 7, 44, 31, 10, 9, 4, 23, 15, 31, 43, 16, 45, 31, 42, 10, 14, 13, 8, 9, 42, 31, 9, 42, 12, 23, 18, 37, 9, 16, 26, 25, 1, 28, 45, 6, 27, 24, 45, 46, 24, 25, 31, 13, 16, 12, 17, 0, 32, 47, 21, 38]
[37, 27, 19, 17, 2, 24, 34, 7, 37, 24, 39, 41, 25, 20, 15, 22, 3, 15, 36, 40, 26, 46, 8, 20, 14, 49, 21, 37, 46, 42, 11, 21, 47, 23, 31, 43, 0, 28, 14, 2, 40, 40, 46, 17, 12, 20, 44, 25, 14, 37, 8, 18, 6, 41, 9, 33, 5, 42, 38, 14, 1, 4, 45, 35, 31, 31, 50, 43, 15, 41, 2, 46, 23, 36, 5, 3, 20, 22, 21, 19, 16, 28, 1, 13, 14, 41, 47, 23, 16, 3, 4, 25, 15, 26, 16, 2, 46, 46, 2, 9, 35, 49, 34, 2, 44, 28, 31, 34, 36, 30, 45, 21, 38, 6, 44, 9, 22, 8, 14, 46, 27, 42, 18, 1, 46, 16, 24, 50, 1, 46, 8, 31, 13, 8, 3, 32, 26, 22, 3]
[40, 39, 8, 0, 26, 45, 3, 13, 9, 43, 46, 2, 40, 48, 43, 35, 47, 34, 18, 15, 23, 7, 16, 42, 26, 34, 49, 21, 18, 47, 4, 39, 15, 30, 23, 27, 28, 0, 8, 33, 2, 11, 11, 20, 17, 49, 24, 19, 50, 28, 4, 37, 5, 18, 2, 29, 5, 38, 20, 22, 14, 30, 40, 9, 46, 27, 16, 37, 50, 46, 46, 8, 20, 14, 32, 48, 39, 38, 4, 11, 15, 24, 34, 14, 15, 12, 1, 6, 3, 33, 37, 48, 49, 2, 23, 11, 10, 41, 46, 36, 44, 49, 49, 50, 34, 21, 46, 38, 19, 18, 38, 35, 39, 11, 27, 36, 41, 50, 12, 34, 43, 12, 21, 30, 43, 36, 40, 11, 17, 8, 4, 48, 14, 18, 37, 36, 17, 6, 6]
[37, 18, 47, 28, 13, 20, 12, 42, 19, 13, 38, 5, 12, 48, 11, 11, 33, 48, 29, 28, 0, 26, 13, 2, 41, 21, 4, 5, 12, 14, 35, 32, 27, 43, 32, 0, 14, 8, 0, 21, 31, 14, 0, 34, 47, 44, 49, 1, 24, 48, 34, 27, 27, 17, 24, 28, 23, 38, 29, 4, 23, 31, 46, 42, 33, 1, 19, 24, 9, 47, 36, 11, 45, 18, 36, 48, 18, 39, 47, 42, 9, 43, 8, 35, 20, 24, 27, 12, 13, 10, 46, 23, 20, 36, 20, 41, 39, 34, 0, 12, 5, 31, 20, 12, 17, 23, 34, 39, 0, 38, 30, 12, 18, 16, 12, 14, 40, 34, 33, 38, 33, 46, 32, 45, 43, 9, 43, 22, 50, 16, 4, 24, 43, 9, 38, 4, 47, 19, 44]
[14, 31, 8, 45, 19, 36, 16, 39, 40, 3, 4, 8, 15, 12, 47, 23, 36, 4, 12, 45, 9, 21, 3, 37, 25, 47, 45, 47, 39, 5, 3, 6, 16, 50, 30, 38, 2, 33, 21, 0, 39, 24, 18, 12, 39, 26, 47, 0, 8, 2, 35, 49, 13, 6, 32, 50, 34, 10, 49, 32, 19, 29, 39, 5, 29, 42, 44, 1, 37, 32, 3, 0, 9, 28, 34, 50, 14, 17, 14, 50, 18, 45, 16, 25, 1, 46, 1, 32, 33, 50, 44, 38, 25, 27, 29, 28, 35, 43, 11, 13, 22, 34, 31, 26, 15, 2, 37, 16, 7, 9, 37, 29, 45, 31, 38, 24, 44, 17, 12, 20, 3, 21, 15, 5, 27, 43, 5, 41, 7, 14, 23, 44, 33, 23, 1, 22, 12, 11, 16]
[32, 9, 19, 15, 12, 20, 8, 46, 49, 13, 43, 19, 14, 47, 44, 13, 43, 38, 49, 13, 1, 37, 16, 50, 23, 5, 6, 45, 9, 39, 40, 30, 43, 14, 27, 48, 40, 2, 31, 39, 0, 18, 21, 47, 2, 18, 3, 27, 0, 4, 6, 7, 17, 11, 12, 25, 2, 31, 46, 8, 20, 31, 41, 49, 30, 48, 36, 26, 21, 13, 2, 32, 43, 13, 16, 6, 3, 50, 25, 26, 46, 20, 21, 21, 40, 29, 35, 0, 26, 22, 4, 12, 44, 17, 4, 2, 7, 19, 50, 49, 5, 22, 45, 17, 38, 30, 6, 49, 35, 40, 22, 37, 30, 24, 2, 41, 20, 19, 10, 27, 11, 44, 33, 1, 15, 35, 16, 32, 44, 29, 3, 28, 34, 4, 14, 33, 3, 7, 30]
[10, 30, 22, 6, 35, 48, 10, 0, 36, 40, 9, 35, 25, 43, 26, 49, 0, 19, 1, 34, 3, 37, 43, 18, 26, 38, 25, 30, 16, 37, 2, 0, 32, 43, 17, 22, 40, 11, 14, 24, 18, 0, 24, 40, 1, 42, 36, 9, 19, 24, 41, 33, 9, 0, 18, 36, 40, 42, 37, 29, 39, 44, 19, 33, 43, 16, 12, 24, 34, 49, 47, 23, 39, 9, 14, 8, 7, 2, 4, 34, 27, 33, 43, 24, 39, 42, 9, 29, 4, 18, 17, 45, 33, 11, 27, 8, 11, 15, 41, 42, 47, 45, 5, 2, 40, 42, 30, 5, 47, 24, 46, 36, 5, 16, 47, 39, 39, 6, 34, 14, 34, 8, 1, 6, 8, 21, 48, 44, 34, 23, 38, 16, 12, 25, 17, 45, 4, 23, 21]
[18, 43, 14, 31, 21, 24, 44, 1, 44, 37, 40, 32, 3, 1, 44, 28, 44, 22, 32, 50, 21, 41, 8, 1, 6, 15, 38, 10, 18, 41, 32, 26, 7, 45, 20, 18, 46, 11, 0, 18, 21, 24, 0, 0, 34, 2, 45, 2, 17, 27, 4, 35, 36, 33, 13, 21, 50, 23, 5, 41, 11, 38, 9, 50, 34, 48, 31, 20, 8, 48, 0, 24, 30, 2, 8, 47, 4, 47, 48, 12, 3, 18, 16, 34, 2, 9, 4, 5, 29, 29, 29, 28, 32, 21, 36, 19, 29, 47, 13, 36, 44, 20, 2, 14, 23, 27, 10, 38, 33, 37, 32, 46, 36, 34, 8, 6, 33, 0, 38, 6, 49, 14, 26, 40, 23, 22, 39, 31, 34, 12, 12, 22, 45, 11, 19, 50, 36, 16, 46]
[3, 49, 33, 9, 15, 50, 3, 34, 34, 48, 3, 38, 1, 23, 33, 25, 33, 45, 50, 27, 46, 30, 6, 13, 20, 47, 12, 43, 27, 14, 6, 20, 37, 30, 25, 42, 17, 20, 34, 12, 47, 40, 0, 0, 35, 4, 15, 18, 10, 24, 10, 27, 43, 25, 38, 46, 15, 48, 46, 38, 2, 32, 31, 31, 9, 47, 6, 39, 39, 8, 42, 4, 10, 37, 39, 13, 50, 37, 22, 50, 39, 2, 9, 17, 4, 2, 2, 15, 41, 19, 48, 25, 1, 26, 7, 25, 18, 26, 18, 28, 35, 25, 32, 45, 48, 1, 36, 4, 45, 9, 19, 41, 33, 46, 1, 15, 1, 11, 17, 42, 16, 10, 23, 0, 14, 32, 47, 27, 6, 42, 39, 33, 2, 32, 48, 40, 27, 44, 44]
[29, 41, 16, 38, 20, 23, 27, 10, 30, 7, 13, 30, 12, 18, 37, 25, 2, 10, 3, 8, 29, 6, 14, 9, 34, 44, 29, 14, 28, 19, 20, 25, 32, 10, 9, 40, 12, 17, 47, 39, 2, 1, 34, 35, 0, 17, 44, 25, 0, 31, 27, 45, 43, 42, 6, 7, 40, 38, 9, 18, 8, 4, 39, 20, 25, 33, 32, 47, 29, 38, 30, 37, 29, 13, 35, 34, 42, 34, 0, 38, 28, 37, 40, 23, 19, 25, 47, 22, 7, 18, 43, 23, 9, 8, 33, 22, 34, 21, 22, 5, 37, 27, 21, 42, 43, 33, 41, 22, 0, 22, 36, 39, 27, 8, 25, 0, 19, 35, 50, 10, 10, 12, 15, 38, 17, 32, 15, 11, 27, 8, 19, 1, 2, 12, 23, 50, 29, 18, 20]
[33, 24, 12, 49, 22, 11, 36, 6, 23, 10, 30, 17, 31, 0, 34, 12, 15, 10, 50, 29, 6, 29, 48, 39, 41, 24, 25, 4, 31, 47, 6, 4, 43, 14, 8, 7, 20, 49, 44, 26, 18, 42, 2, 4, 17, 0, 16, 30, 36, 31, 42, 23, 45, 28, 32, 43, 32, 36, 43, 17, 15, 27, 31, 13, 16, 0, 8, 50, 19, 4, 8, 8, 23, 46, 41, 22, 3, 8, 24, 42, 5, 1, 47, 39, 4, 2, 34, 5, 40, 37, 44, 47, 27, 17, 5, 14, 8, 42, 24, 36, 37, 3, 29, 15, 1, 33, 46, 8, 26, 12, 31, 20, 13, 32, 26, 6, 25, 42, 20, 31, 21, 19, 2, 29, 19, 45, 24, 8, 14, 7, 34, 13, 48, 5, 16, 8, 16, 37, 8]
[1, 27, 25, 43, 31, 44, 10, 42, 28, 24, 15, 7, 36, 11, 41, 8, 18, 45, 30, 33, 27, 25, 46, 31, 14, 27, 47, 1, 2, 40, 30, 37, 50, 40, 33, 38, 44, 24, 49, 47, 3, 36, 45, 15, 44, 16, 0, 5, 8, 6, 24, 12, 22, 48, 29, 4, 23, 31, 10, 27, 33, 50, 14, 50, 8, 48, 34, 12, 50, 43, 12, 0, 6, 10, 43, 2, 33, 14, 4, 26, 16, 1, 3, 25, 33, 44, 14, 29, 36, 9, 40, 28, 44, 24, 15, 49, 30, 18, 3, 42, 16, 0, 1, 11, 22, 42, 18, 16, 2, 5, 43, 21, 36, 40, 17, 1, 33, 5, 2, 30, 7, 6, 4, 42, 34, 17, 10, 42, 8, 17, 2, 6, 42, 20, 36, 49, 11, 20, 45]
[26, 18, 23, 4, 26, 18, 11, 16, 32, 33, 48, 39, 15, 43, 18, 27, 21, 47, 13, 29, 26, 16, 45, 48, 15, 34, 10, 37, 42, 46, 2, 32, 18, 2, 3, 3, 25, 19, 1, 0, 27, 9, 2, 18, 25, 30, 5, 0, 14, 17, 9, 23, 31, 34, 3, 46, 40, 12, 26, 24, 10, 37, 27, 18, 38, 10, 25, 13, 21, 23, 33, 12, 44, 24, 21, 22, 38, 46, 2, 9, 10, 35, 12, 31, 0, 39, 37, 17, 23, 40, 39, 29, 31, 30, 19, 11, 29, 29, 50, 5, 26, 9, 11, 13, 16, 28, 27, 27, 9, 50, 45, 46, 11, 26, 30, 44, 21, 9, 25, 8, 43, 12, 18, 33, 47, 25, 29, 32, 44, 20, 22, 24, 11, 27, 7, 26, 2, 33, 16]
[21, 33, 10, 48, 8, 38, 39, 15, 13, 9, 17, 35, 16, 39, 46, 35, 47, 14, 38, 36, 12, 2, 24, 18, 4, 29, 16, 16, 31, 47, 35, 34, 4, 24, 48, 17, 14, 50, 24, 8, 0, 19, 17, 10, 0, 36, 8, 14, 0, 7, 4, 3, 16, 8, 9, 12, 1, 41, 26, 49, 14, 6, 2, 26, 43, 19, 4, 18, 39, 46, 7, 5, 41, 33, 6, 11, 46, 37, 37, 29, 26, 41, 42, 2, 45, 47, 21, 32, 37, 29, 41, 4, 44, 10, 49, 10, 44, 49, 28, 24, 45, 32, 16, 47, 22, 38, 5, 49, 48, 28, 39, 47, 21, 23, 18, 10, 39, 38, 35, 36, 4, 35, 13, 0, 30, 7, 5, 10, 29, 42, 46, 22, 34, 37, 36, 7, 39, 14, 41]
[50, 45, 31, 2, 19, 49, 42, 21, 42, 22, 22, 44, 37, 47, 0, 19, 8, 20, 26, 38, 18, 11, 16, 11, 36, 18, 49, 13, 3, 8, 7, 3, 14, 23, 7, 12, 37, 28, 48, 2, 4, 24, 27, 24, 31, 31, 6, 17, 7, 0, 6, 9, 45, 8, 8, 48, 27, 3, 5, 36, 49, 45, 50, 12, 19, 17, 42, 18, 9, 25, 12, 37, 21, 20, 17, 41, 42, 47, 47, 28, 29, 5, 0, 13, 40, 17, 39, 25, 1, 14, 21, 8, 39, 28, 46, 20, 13, 31, 17, 27, 49, 41, 5, 35, 19, 7, 50, 4, 21, 13, 13, 21, 36, 22, 34, 26, 10, 17, 18, 11, 14, 13, 19, 15, 38, 15, 37, 34, 15, 21, 4, 19, 32, 26, 1, 22, 29, 45, 11]
[14, 16, 43, 16, 49, 27, 34, 13, 19, 50, 37, 8, 8, 29, 34, 8, 35, 38, 35, 19, 40, 40, 12, 16, 37, 15, 24, 7, 10, 7, 45, 39, 26, 33, 22, 2, 8, 4, 34, 35, 6, 41, 4, 10, 27, 42, 24, 9, 4, 6, 0, 43, 37, 5, 26, 29, 27, 46, 3, 39, 8, 27, 37, 26, 24, 36, 28, 17, 38, 28, 3, 12, 50, 16, 4, 49, 39, 29, 21, 14, 22, 20, 44, 13, 24, 27, 8, 14, 34, 41, 18, 47, 35, 38, 18, 40, 22, 37, 47, 50, 24, 44, 10, 45, 37, 10, 14, 21, 2, 31, 3, 38, 5, 21, 23, 21, 34, 22, 6, 40, 30, 11, 23, 22, 38, 31, 37, 42, 40, 4, 10, 31, 39, 12, 24, 33, 10, 48, 40]
[38, 22, 33, 26, 45, 46, 37, 39, 4, 14, 50, 28, 45, 22, 13, 11, 45, 9, 25, 45, 11, 26, 31, 43, 27, 36, 1, 28, 22, 41, 1, 19, 49, 21, 10, 47, 18, 37, 27, 49, 7, 33, 35, 27, 45, 23, 12, 23, 3, 9, 43, 0, 47, 50, 2, 45, 14, 9, 33, 7, 29, 45, 0, 41, 42, 23, 5, 35, 49, 15, 37, 21, 32, 44, 9, 43, 25, 49, 22, 12, 1, 47, 41, 12, 28, 35, 12, 12, 33, 46, 29, 37, 42, 13, 37, 17, 31, 38, 16, 32, 15, 10, 9, 9, 10, 9, 34, 42, 24, 10, 2, 48, 28, 27, 22, 39, 46, 5, 5, 37, 43, 35, 28, 11, 44, 46, 32, 18, 26, 49, 23, 41, 3, 18, 6, 45, 48, 24, 39]
[0, 12, 7, 33, 37, 21, 39, 47, 38, 34, 41, 27, 24, 46, 0, 11, 21, 50, 28, 41, 40, 35, 28, 26, 7, 36, 45, 14, 36, 48, 35, 8, 2, 50, 47, 24, 6, 5, 27, 13, 17, 9, 36, 43, 43, 45, 22, 31, 16, 45, 37, 47, 0, 6, 32, 15, 48, 8, 49, 6, 6, 14, 30, 6, 20, 7, 49, 47, 49, 45, 41, 35, 22, 25, 10, 39, 4, 28, 49, 49, 18, 40, 31, 29, 3, 39, 33, 18, 36, 38, 44, 2, 28, 11, 41, 13, 6, 16, 4, 27, 9, 22, 9, 13, 44, 28, 50, 30, 14, 25, 50, 12, 38, 36, 1, 17, 22, 9, 37, 10, 47, 50, 47, 9, 48, 43, 16, 19, 8, 36, 19, 27, 39, 24, 9, 7, 6, 15, 13]
[50, 36, 19, 25, 3, 7, 36, 19, 25, 6, 28, 10, 34, 45, 9, 18, 42, 3, 6, 12, 1, 11, 17, 0, 0, 24, 6, 4, 28, 9, 42, 42, 18, 47, 47, 22, 41, 18, 17, 6, 11, 0, 33, 25, 42, 28, 48, 34, 8, 8, 5, 50, 6, 0, 33, 48, 36, 15, 30, 16, 48, 34, 38, 19, 3, 14, 36, 25, 23, 25, 26, 37, 16, 26, 38, 3, 46, 45, 6, 18, 42, 32, 19, 11, 34, 1, 38, 37, 20, 21, 4, 49, 50, 14, 13, 33, 32, 13, 40, 35, 28, 6, 32, 13, 22, 5, 15, 32, 40, 19, 7, 27, 8, 13, 47, 49, 39, 44, 1, 28, 39, 22, 33, 7, 45, 26, 8, 23, 17, 29, 49, 40, 45, 46, 32, 3, 44, 18, 46]
[27, 0, 26, 8, 2, 6, 35, 45, 40, 48, 40, 42, 44, 27, 12, 16, 28, 7, 13, 28, 25, 13, 46, 18, 42, 11, 47, 48, 1, 49, 35, 23, 4, 10, 36, 46, 9, 2, 24, 32, 12, 18, 13, 38, 6, 32, 29, 3, 9, 8, 26, 2, 32, 33, 0, 36, 30, 4, 29, 6, 29, 17, 48, 17, 14, 49, 5, 9, 2, 50, 3, 48, 26, 41, 17, 4, 5, 23, 15, 26, 32, 7, 50, 28, 49, 47, 10, 11, 15, 25, 49, 48, 50, 6, 36, 8, 18, 32, 28, 42, 31, 10, 36, 2, 10, 48, 12, 15, 12, 20, 16, 47, 44, 32, 6, 28, 36, 25, 8, 9, 30, 17, 40, 26, 4, 19, 6, 10, 1, 26, 14, 33, 40, 18, 27, 5, 21, 28, 10]
[13, 49, 40, 26, 48, 42, 49, 21, 12, 12, 14, 28, 34, 44, 34, 32, 20, 49, 35, 34, 4, 47, 11, 10, 11, 30, 6, 45, 37, 1, 49, 9, 40, 35, 7, 0, 33, 29, 28, 50, 25, 36, 21, 46, 7, 43, 4, 46, 12, 48, 29, 45, 15, 48, 36, 0, 5, 43, 14, 10, 43, 26, 28, 13, 5, 49, 28, 34, 37, 39, 19, 11, 36, 42, 30, 2, 11, 35, 2, 19, 2, 24, 22, 16, 33, 8, 15, 37, 40, 10, 35, 28, 14, 41, 45, 10, 34, 33, 25, 37, 10, 4, 5, 6, 37, 23, 44, 48, 5, 9, 30, 9, 47, 16, 38, 34, 7, 17, 37, 25, 26, 12, 49, 49, 29, 5, 43, 43, 5, 39, 27, 28, 50, 50, 39, 50, 18, 24, 7]
[6, 18, 31, 29, 12, 39, 27, 48, 26, 48, 46, 47, 28, 29, 37, 43, 44, 15, 30, 47, 7, 38, 19, 14, 43, 10, 26, 0, 7, 36, 7, 19, 21, 43, 39, 27, 5, 5, 23, 34, 2, 40, 50, 15, 40, 32, 23, 40, 1, 27, 27, 14, 48, 36, 30, 5, 0, 38, 30, 9, 26, 31, 5, 44, 27, 29, 45, 1, 33, 38, 43, 44, 33, 43, 42, 16, 2, 20, 24, 22, 44, 12, 31, 42, 3, 8, 45, 48, 33, 6, 13, 41, 10, 32, 5, 18, 46, 37, 29, 42, 38, 5, 41, 33, 4, 22, 14, 19, 12, 41, 48, 45, 8, 34, 13, 38, 23, 35, 8, 39, 9, 20, 30, 25, 39, 31, 30, 37, 1, 45, 37, 49, 31, 45, 19, 36, 45, 30, 41]
[30, 13, 46, 13, 20, 46, 9, 18, 50, 13, 27, 43, 17, 1, 41, 27, 30, 35, 17, 27, 24, 27, 32, 45, 16, 22, 41, 18, 21, 43, 36, 48, 37, 35, 13, 8, 42, 38, 38, 10, 31, 42, 23, 48, 38, 36, 31, 12, 41, 3, 46, 9, 8, 15, 4, 43, 38, 0, 19, 7, 46, 31, 4, 17, 14, 0, 20, 44, 19, 11, 25, 5, 49, 30, 7, 18, 31, 37, 9, 47, 36, 32, 27, 43, 36, 19, 5, 1, 43, 18, 34, 39, 14, 41, 13, 15, 29, 38, 6, 3, 36, 36, 47, 33, 9, 11, 50, 46, 23, 23, 35, 11, 34, 12, 41, 44, 0, 16, 10, 50, 49, 21, 22, 25, 21, 3, 16, 23, 17, 15, 8, 11, 42, 44, 22, 18, 1, 43, 6]
[42, 33, 4, 44, 8, 21, 42, 34, 24, 33, 10, 48, 39, 14, 3, 13, 47, 9, 9, 13, 11, 37, 31, 21, 1, 25, 25, 12, 28, 22, 40, 29, 37, 13, 29, 14, 38, 20, 29, 49, 46, 37, 5, 46, 9, 43, 10, 26, 26, 5, 3, 33, 49, 30, 29, 14, 30, 19, 0, 8, 21, 22, 24, 18, 46, 43, 14, 36, 21, 7, 37, 4, 50, 39, 16, 26, 35, 12, 1, 28, 19, 48, 27, 46, 6, 39, 11, 26, 45, 26, 12, 38, 16, 48, 33, 47, 37, 12, 26, 2, 9, 28, 6, 24, 4, 37, 25, 31, 8, 20, 39, 36, 49, 14, 21, 45, 2, 24, 21, 15, 2, 40, 18, 34, 14, 33, 35, 32, 21, 17, 21, 13, 36, 46, 3, 30, 0, 30, 0]
[23, 10, 23, 29, 22, 4, 2, 4, 27, 18, 17, 38, 50, 47, 9, 15, 22, 10, 47, 46, 30, 2, 23, 22, 23, 10, 29, 19, 42, 29, 26, 2, 18, 38, 22, 1, 14, 22, 4, 32, 8, 29, 41, 38, 18, 17, 27, 24, 49, 36, 39, 7, 6, 16, 6, 10, 9, 7, 8, 0, 5, 35, 4, 46, 24, 40, 31, 31, 34, 4, 1, 47, 49, 29, 18, 38, 42, 45, 37, 28, 22, 10, 44, 6, 23, 38, 48, 11, 38, 48, 11, 35, 14, 20, 49, 11, 37, 42, 14, 2, 47, 1, 40, 9, 5, 28, 0, 34, 31, 27, 45, 27, 38, 45, 23, 37, 9, 46, 45, 7, 36, 5, 43, 8, 5, 16, 19, 13, 40, 7, 12, 10, 36, 26, 7, 10, 23, 20, 47]
[4, 16, 22, 25, 14, 45, 21, 30, 18, 28, 36, 0, 33, 35, 41, 23, 16, 18, 19, 46, 33, 14, 12, 45, 45, 44, 5, 1, 19, 21, 34, 39, 17, 46, 47, 24, 1, 14, 23, 19, 20, 39, 11, 2, 8, 15, 33, 10, 14, 49, 8, 29, 6, 48, 29, 43, 26, 46, 21, 5, 0, 24, 16, 19, 46, 23, 14, 32, 6, 18, 17, 25, 3, 3, 11, 18, 13, 0, 38, 19, 23, 47, 2, 40, 39, 12, 24, 49, 37, 44, 41, 32, 8, 27, 48, 43, 5, 28, 9, 31, 40, 25, 48, 42, 10, 3, 28, 10, 49, 30, 17, 41, 11, 20, 22, 34, 14, 46, 36, 4, 47, 6, 31, 13, 42, 47, 12, 8, 25, 18, 24, 14, 5, 13, 37, 4, 37, 8, 24]
[36, 17, 22, 23, 16, 28, 29, 48, 17, 6, 13, 1, 35, 35, 33, 3, 22, 48, 2, 6, 42, 19, 3, 16, 10, 11, 22, 7, 44, 43, 21, 32, 12, 0, 30, 34, 4, 30, 31, 29, 31, 44, 38, 32, 4, 27, 50, 37, 6, 45, 27, 45, 14, 34, 17, 26, 31, 31, 22, 35, 24, 0, 30, 22, 20, 33, 3, 45, 49, 0, 23, 1, 21, 6, 25, 0, 50, 18, 13, 17, 48, 36, 40, 34, 47, 28, 2, 6, 35, 23, 27, 33, 25, 9, 12, 14, 41, 34, 11, 5, 0, 24, 49, 3, 46, 4, 7, 15, 26, 22, 38, 46, 35, 21, 50, 11, 32, 20, 25, 37, 37, 49, 43, 42, 32, 14, 47, 32, 0, 46, 48, 38, 3, 10, 4, 14, 10, 2, 3]
[43, 15, 43, 26, 11, 36, 2, 13, 44, 45, 30, 33, 43, 14, 1, 28, 0, 44, 49, 31, 16, 40, 28, 7, 18, 26, 15, 30, 0, 22, 39, 5, 26, 16, 46, 17, 45, 40, 46, 39, 41, 19, 9, 31, 39, 31, 14, 27, 2, 50, 37, 0, 30, 38, 48, 28, 5, 4, 24, 4, 16, 30, 0, 34, 33, 37, 28, 23, 25, 22, 2, 2, 13, 38, 50, 36, 22, 5, 40, 49, 19, 23, 36, 24, 18, 28, 45, 43, 43, 2, 24, 39, 16, 21, 42, 9, 47, 41, 6, 19, 49, 15, 23, 16, 11, 35, 5, 16, 37, 11, 43, 46, 10, 32, 44, 18, 5, 9, 12, 25, 22, 15, 13, 36, 39, 23, 22, 18, 22, 43, 42, 14, 6, 41, 30, 24, 11, 29, 26]
[3, 21, 2, 31, 31, 34, 12, 8, 5, 33, 17, 12, 10, 1, 33, 49, 42, 32, 44, 42, 33, 14, 37, 23, 10, 25, 13, 33, 30, 20, 37, 18, 23, 48, 25, 38, 35, 9, 42, 5, 49, 33, 50, 31, 20, 13, 50, 18, 26, 12, 26, 41, 6, 19, 17, 13, 44, 17, 18, 46, 19, 22, 34, 0, 11, 14, 16, 38, 27, 39, 12, 32, 11, 2, 29, 10, 17, 14, 6, 38, 27, 45, 30, 29, 39, 31, 46, 6, 30, 22, 49, 4, 48, 20, 25, 40, 33, 16, 22, 28, 18, 30, 41, 18, 31, 36, 42, 8, 11, 42, 50, 44, 41, 24, 46, 8, 46, 41, 23, 40, 3, 29, 21, 2, 10, 31, 36, 28, 30, 30, 44, 14, 45, 48, 9, 33, 40, 32, 20]
[12, 1, 43, 43, 20, 31, 41, 6, 33, 5, 6, 42, 23, 3, 28, 40, 41, 7, 29, 38, 15, 14, 38, 25, 29, 16, 16, 5, 31, 12, 32, 8, 31, 0, 23, 24, 31, 46, 33, 29, 30, 43, 34, 9, 25, 16, 8, 38, 43, 19, 24, 42, 20, 3, 14, 5, 27, 14, 46, 24, 46, 20, 33, 11, 0, 14, 34, 32, 7, 25, 47, 15, 24, 31, 31, 15, 48, 4, 47, 16, 35, 18, 29, 24, 13, 15, 47, 26, 12, 6, 3, 24, 1, 25, 19, 25, 4, 8, 20, 24, 1, 40, 24, 26, 7, 46, 44, 23, 41, 8, 35, 16, 47, 33, 49, 21, 39, 2, 5, 47, 33, 21, 15, 33, 9, 2, 42, 24, 46, 49, 34, 2, 16, 45, 30, 12, 21, 15, 37]
[15, 41, 24, 8, 18, 42, 21, 0, 39, 2, 33, 3, 30, 33, 25, 32, 2, 4, 0, 11, 16, 13, 16, 28, 36, 40, 45, 2, 28, 31, 4, 36, 9, 39, 42, 38, 31, 27, 1, 42, 48, 16, 48, 47, 33, 0, 48, 10, 19, 17, 36, 23, 7, 14, 49, 49, 29, 0, 43, 40, 23, 33, 37, 14, 14, 0, 2, 8, 14, 23, 47, 12, 35, 27, 8, 32, 39, 44, 26, 11, 47, 8, 33, 4, 10, 22, 24, 25, 32, 33, 31, 20, 24, 40, 14, 48, 37, 46, 3, 33, 22, 43, 12, 33, 4, 8, 32, 4, 29, 49, 38, 13, 6, 3, 17, 36, 10, 7, 7, 24, 4, 41, 4, 0, 27, 40, 21, 50, 11, 30, 42, 1, 24, 11, 6, 43, 4, 45, 0]
