N1,N2,...,Nx
[12, 21, 37, 26, 1, 40, 32, 15, 36, 34, 12, 7, 40, 10, 16, 8, 1, 17, 48, 26, 6, 16, 2, 30, 19, 16, 4, 42, 45, 6, 36, 0, 45, 49, 0, 0, 24, 47, 44, 6, 6, 23, 31, 7, 23, 40, 46, 15, 42, 44, 0, 18, 31, 41, 44, 24, 33, 50, 4, 1, 34, 32, 32, 12, 11, 22, 3, 21, 8, 17, 37, 25, 38, 49, 4, 30, 5, 1, 37, 47, 28, 27, 11, 33, 38, 19, 4, 14, 34, 5, 8, 6, 25, 23, 34, 20, 37, 15, 28, 10, 14, 39, 46, 11, 36, 44, 1, 10, 9, 35, 12, 48, 39, 3, 25, 4, 0, 15, 24, 49, 27, 14, 44, 35, 49, 9, 28, 14, 22, 31, 49, 46, 15, 48, 28]
[46, 12, 21, 50, 39, 5, 19, 46, 11, 11, 31, 12, 27, 30, 0, 34, 37, 7, 20, 48, 41, 10, 7, 14, 17, 45, 17, 10, 27, 6, 1, 29, 0, 1, 0, 0, 34, 8, 29, 26, 0, 5, 30, 7, 49, 6, 17, 3, 46, 22, 23, 27, 22, 47, 12, 37, 18, 39, 6, 37, 24, 18, 37, 2, 9, 7, 37, 48, 48, 31, 44, 5, 3, 6, 0, 44, 13, 17, 13, 8, 9, 2, 46, 18, 11, 32, 47, 31, 37, 23, 33, 33, 1, 24, 34, 26, 10, 9, 34, 36, 32, 33, 49, 28, 42, 42, 36, 19, 38, 46, 13, 33, 6, 6, 5, 48, 47, 28, 44, 27, 19, 45, 44, 27, 30, 16, 15, 22, 27, 5, 45, 9, 47, 1, 42]
[32, 29, 8, 30, 37, 32, 8, 44, 39, 49, 19, 5, 25, 6, 2, 49, 19, 9, 12, 5, 1, 46, 26, 30, 48, 16, 9, 6, 34, 20, 21, 46, 12, 45, 24, 34, 0, 11, 9, 22, 24, 23, 11, 28, 30, 24, 2, 3, 10, 29, 5, 42, 39, 33, 50, 25, 2, 22, 11, 11, 1, 34, 3, 44, 21, 50, 41, 26, 48, 37, 40, 8, 14, 15, 44, 30, 32, 15, 31, 47, 31, 17, 11, 9, 0, 43, 48, 12, 13, 10, 19, 10, 27, 12, 43, 30, 36, 1, 8, 47, 10, 6, 16, 37, 45, 4, 47, 18, 25, 24, 25, 33, 42, 0, 9, 29, 45, 26, 13, 30, 7, 50, 26, 44, 50, 25, 32, 11, 11, 14, 19, 20, 38, 33, 48]
[31, 23, 3, 10, 0, 38, 21, 0, 21, 13, 25, 10, 41, 44, 16, 33, 7, 0, 47, 10, 7, 49, 27, 34, 44, 30, 48, 34, 11, 28, 38, 1, 36, 14, 47, 8, 11, 0, 23, 15, 32, 12, 36, 46, 41, 33, 27, 39, 1, 26, 29, 7, 11, 13, 38, 30, 4, 5, 36, 7, 6, 17, 29, 47, 1, 34, 31, 19, 33, 23, 1, 19, 33, 19, 46, 29, 37, 35, 10, 4, 25, 41, 14, 12, 5, 6, 38, 20, 0, 42, 24, 28, 18, 48, 24, 43, 4, 3, 26, 31, 41, 5, 23, 49, 11, 44, 26, 18, 19, 5, 38, 36, 5, 16, 34, 21, 17, 8, 16, 5, 47, 32, 4, 50, 38, 22, 43, 23, 31, 18, 25, 4, 44, 40, 36]
[31, 24, 20, 23, 36, 28, 38, 6, 45, 3, 40, 20, 18, 19, 42, 6, 44, 19, 35, 7, 25, 39, 28, 21, 32, 20, 36, 46, 41, 17, 4, 3, 17, 41, 44, 29, 9, 23, 0, 22, 11, 26, 4, 1, 33, 29, 26, 17, 8, 20, 39, 9, 30, 25, 16, 10, 15, 0, 12, 6, 23, 45, 9, 38, 27, 3, 10, 41, 21, 31, 43, 17, 33, 5, 41, 26, 26, 30, 2, 26, 29, 27, 14, 4, 18, 20, 50, 34, 24, 23, 26, 5, 30, 6, 26, 35, 26, 22, 11, 28, 8, 2, 34, 42, 19, 10, 35, 43, 44, 1, 26, 16, 6, 20, 11, 23, 17, 2, 17, 20, 1, 29, 42, 9, 31, 1, 27, 24, 1, 29, 3, 25, 42, 41, 6]
[8, 43, 5, 15, 7, 27, 44, 9, 22, 47, 38, 39, 21, 40, 30, 24, 4, 30, 17, 29, 6, 3, 12, 48, 34, 7, 11, 44, 25, 0, 0, 36, 30, 17, 6, 26, 22, 15, 22, 0, 22, 3, 49, 30, 12, 44, 16, 23, 5, 20, 7, 44, 9, 14, 48, 26, 38, 32, 1, 12, 36, 7, 21, 37, 10, 35, 7, 3, 8, 41, 7, 21, 2, 12, 2, 14, 45, 46, 0, 6, 43, 6, 6, 26, 29, 5, 40, 27, 4, 35, 6, 19, 30, 39, 46, 48, 46, 46, 24, 21, 49, 0, 14, 14, 22, 26, 29, 50, 15, 0, 29, 19, 26, 1, 28, 35, 20, 14, 41, 15, 6, 25, 7, 1, 11, 17, 1, 19, 43, 31, 16, 23, 21, 32, 40]
[16, 45, 41, 46, 15, 35, 39, 32, 32, 24, 10, 35, 13, 39, 35, 13, 0, 25, 36, 3, 26, 22, 46, 43, 50, 44, 30, 35, 46, 24, 39, 45, 8, 30, 6, 0, 24, 32, 11, 22, 0, 35, 23, 47, 45, 14, 12, 44, 14, 32, 20, 0, 46, 43, 35, 46, 18, 39, 11, 29, 38, 35, 36, 37, 25, 26, 37, 20, 47, 49, 4, 33, 32, 48, 46, 22, 16, 17, 30, 20, 33, 9, 19, 1, 7, 5, 34, 37, 6, 31, 5, 15, 43, 15, 5, 29, 27, 3, 5, 8, 43, 34, 23, 10, 34, 12, 12, 49, 43, 22, 14, 1, 39, 25, 13, 31, 31, 45, 42, 22, 3, 40, 42, 38, 35, 2, 1, 37, 34, 34, 8, 23, 31, 49, 21]
[23, 26, 40, 43, 16, 49, 14, 31, 2, 16, 16, 26, 14, 39, 0, 8, 44, 16, 20, 30, 33, 47, 25, 50, 36, 41, 49, 22, 35, 44, 39, 48, 32, 36, 23, 5, 23, 12, 26, 3, 35, 0, 27, 26, 21, 31, 28, 23, 34, 40, 17, 16, 36, 33, 47, 1, 29, 36, 18, 46, 28, 27, 48, 38, 17, 40, 5, 7, 35, 36, 24, 15, 5, 24, 24, 47, 41, 21, 48, 18, 1, 45, 11, 1, 42, 47, 21, 45, 32, 37, 23, 33, 9, 22, 24, 23, 21, 45, 3, 27, 11, 3, 27, 33, 28, 8, 36, 42, 25, 34, 12, 49, 3, 5, 13, 14, 5, 46, 46, 8, 15, 20, 31, 33, 5, 13, 35, 43, 39, 29, 49, 33, 39, 23, 22]
[24, 10, 2, 10, 25, 45, 4, 4, 42, 6, 27, 48, 28, 18, 47, 35, 40, 27, 12, 16, 35, 50, 10, 24, 31, 39, 32, 8, 3, 35, 22, 31, 25, 35, 31, 30, 11, 36, 4, 49, 23, 27, 0, 11, 35, 13, 19, 38, 28, 16, 38, 17, 27, 44, 37, 16, 18, 6, 34, 42, 40, 24, 6, 15, 43, 43, 15, 47, 2, 33, 44, 36, 25, 35, 48, 37, 45, 2, 28, 48, 7, 40, 25, 17, 39, 6, 17, 43, 24, 49, 25, 36, 26, 19, 48, 3, 21, 12, 8, 27, 16, 23, 19, 45, 45, 10, 12, 49, 48, 30, 28, 47, 5, 35, 26, 30, 39, 5, 4, 47, 6, 42, 6, 20, 45, 21, 29, 5, 21, 1, 43, 17, 19, 10, 19]
[39, 20, 9, 44, 24, 5, 38, 18, 43, 1, 43, 10, 12, 32, 2, 5, 49, 6, 0, 37, 14, 46, 38, 34, 10, 14, 47, 45, 8, 19, 32, 39, 14, 12, 7, 7, 28, 46, 1, 30, 47, 26, 11, 0, 36, 9, 6, 49, 5, 1, 32, 28, 49, 23, 8, 9, 2, 40, 45, 30, 17, 34, 30, 37, 21, 43, 7, 18, 44, 39, 41, 34, 31, 6, 27, 13, 25, 14, 8, 43, 17, 40, 16, 12, 44, 6, 11, 19, 8, 15, 33, 19, 34, 40, 2, 48, 17, 10, 5, 26, 19, 9, 9, 26, 25, 42, 48, 31, 1, 41, 41, 46, 1, 12, 41, 2, 17, 26, 5, 20, 37, 47, 20, 38, 27, 36, 20, 31, 40, 19, 49, 48, 38, 27, 43]
[25, 33, 46, 44, 21, 37, 14, 47, 31, 1, 36, 13, 14, 43, 43, 3, 37, 36, 7, 4, 25, 14, 33, 29, 38, 39, 19, 31, 33, 36, 22, 1, 0, 30, 23, 49, 30, 41, 33, 12, 45, 21, 35, 36, 0, 15, 40, 7, 21, 24, 14, 35, 33, 25, 3, 10, 44, 22, 0, 35, 7, 45, 45, 3, 23, 43, 14, 11, 13, 24, 45, 24, 50, 30, 35, 15, 34, 5, 39, 45, 26, 16, 45, 13, 17, 7, 27, 26, 16, 36, 36, 13, 0, 33, 7, 23, 13, 22, 11, 30, 28, 20, 15, 17, 18, 47, 1, 12, 26, 5, 38, 47, 24, 6, 35, 18, 41, 32, 6, 27, 22, 37, 43, 24, 20, 25, 25, 50, 2, 3, 28, 29, 28, 31, 48]
[19, 17, 23, 8, 45, 50, 27, 25, 3, 29, 34, 36, 23, 0, 49, 49, 22, 25, 18, 50, 45, 33, 40, 24, 22, 8, 17, 50, 35, 35, 32, 39, 43, 27, 40, 6, 24, 33, 29, 44, 14, 31, 13, 9, 15, 0, 32, 16, 16, 12, 41, 0, 43, 35, 46, 44, 11, 40, 26, 41, 35, 18, 33, 7, 46, 0, 47, 41, 2, 33, 30, 40, 3, 21, 8, 32, 19, 12, 28, 42, 14, 8, 20, 17, 19, 19, 17, 34, 31, 23, 33, 6, 17, 7, 21, 29, 1, 34, 45, 21, 5, 23, 8, 41, 22, 40, 33, 43, 12, 17, 19, 40, 23, 46, 24, 40, 15, 32, 33, 24, 11, 1, 36, 3, 28, 47, 11, 14, 13, 49, 6, 37, 6, 6, 34]
[40, 28, 12, 10, 14, 16, 3, 50, 48, 24, 7, 34, 16, 12, 48, 15, 20, 5, 31, 47, 25, 46, 2, 32, 28, 14, 17, 17, 0, 24, 15, 40, 23, 34, 46, 17, 2, 27, 26, 16, 12, 28, 19, 6, 40, 32, 0, 43, 29, 50, 44, 3, 49, 26, 1, 27, 22, 11, 44, 14, 41, 21, 37, 36, 32, 23, 50, 46, 25, 4, 2, 4, 48, 50, 0, 14, 7, 0, 0, 0, 25, 50, 12, 4, 17, 7, 6, 10, 7, 12, 12, 6, 3, 47, 7, 4, 48, 7, 14, 30, 45, 6, 48, 17, 32, 47, 32, 46, 6, 12, 11, 50, 6, 7, 45, 24, 17, 42, 4, 26, 33, 38, 5, 49, 45, 40, 22, 36, 39, 35, 32, 33, 25, 40, 47]
[25, 42, 3, 29, 31, 7, 40, 2, 20, 35, 39, 3, 37, 10, 48, 13, 23, 39, 21, 7, 12, 21, 16, 23, 34, 3, 45, 26, 24, 8, 36, 16, 11, 1, 15, 3, 3, 39, 17, 23, 44, 23, 38, 49, 7, 16, 43, 0, 17, 43, 4, 24, 29, 13, 13, 9, 37, 23, 49, 47, 5, 14, 45, 32, 28, 7, 49, 19, 36, 0, 49, 24, 0, 38, 46, 11, 44, 31, 38, 8, 3, 27, 27, 33, 5, 8, 14, 9, 16, 18, 48, 12, 25, 13, 1, 44, 28, 22, 25, 4, 27, 21, 50, 47, 49, 9, 0, 11, 4, 29, 22, 32, 22, 50, 30, 42, 0, 10, 19, 21, 40, 25, 32, 17, 20, 9, 45, 49, 4, 35, 47, 29, 22, 8, 24]
[5, 49, 33, 28, 41, 25, 11, 18, 35, 8, 11, 40, 12, 34, 25, 2, 19, 43, 24, 15, 3, 8, 8, 12, 15, 19, 29, 8, 2, 42, 29, 42, 27, 43, 42, 46, 10, 1, 8, 5, 14, 34, 28, 5, 21, 16, 29, 17, 0, 40, 48, 30, 37, 9, 20, 20, 11, 21, 49, 31, 8, 14, 13, 41, 9, 17, 1, 24, 11, 15, 25, 15, 35, 49, 7, 16, 19, 50, 41, 46, 32, 39, 6, 50, 13, 30, 26, 46, 38, 13, 2, 34, 19, 2, 9, 25, 35, 28, 4, 4, 4, 34, 41, 30, 44, 1, 2, 6, 20, 20, 38, 38, 23, 46, 31, 19, 20, 31, 37, 47, 23, 30, 35, 7, 4, 45, 21, 10, 49, 15, 17, 11, 28, 12, 45]
[24, 49, 44, 44, 15, 0, 44, 50, 43, 17, 26, 48, 33, 26, 27, 20, 39, 35, 45, 37, 25, 29, 12, 20, 48, 31, 31, 20, 44, 21, 31, 20, 41, 47, 44, 22, 29, 26, 20, 20, 32, 40, 16, 1, 24, 12, 50, 43, 40, 0, 5, 21, 22, 29, 46, 29, 10, 9, 11, 12, 1, 8, 7, 36, 13, 39, 0, 12, 35, 26, 18, 32, 6, 34, 41, 37, 25, 19, 30, 6, 21, 18, 46, 6, 45, 38, 30, 18, 14, 28, 31, 28, 36, 10, 27, 39, 28, 4, 50, 50, 6, 31, 39, 13, 12, 22, 14, 17, 34, 7, 6, 46, 0, 38, 26, 24, 22, 13, 46, 8, 16, 33, 45, 12, 22, 50, 24, 27, 12, 5, 21, 7, 49, 12, 35]
[25, 38, 43, 20, 20, 17, 44, 1, 45, 28, 18, 11, 14, 48, 27, 49, 18, 41, 43, 2, 35, 21, 26, 1, 2, 38, 36, 15, 27, 30, 45, 35, 15, 20, 0, 23, 5, 29, 39, 7, 20, 17, 38, 32, 14, 41, 44, 4, 48, 5, 0, 22, 4, 33, 44, 38, 46, 12, 27, 19, 3, 46, 39, 7, 33, 28, 44, 15, 19, 18, 25, 14, 33, 23, 4, 39, 3, 24, 5, 3, 31, 34, 45, 47, 17, 23, 12, 36, 38, 33, 2, 15, 48, 23, 29, 28, 12, 13, 34, 34, 29, 12, 44, 40, 1, 22, 21, 16, 49, 16, 19, 18, 44, 46, 37, 36, 14, 34, 18, 28, 34, 12, 34, 5, 9, 6, 50, 37, 18, 5, 14, 43, 47, 50, 28]
[7, 0, 41, 20, 12, 23, 9, 2, 49, 33, 5, 8, 49, 5, 17, 24, 21, 2, 23, 4, 30, 21, 44, 44, 30, 37, 10, 24, 40, 29, 27, 36, 43, 7, 18, 27, 42, 7, 9, 44, 0, 16, 17, 28, 35, 0, 3, 24, 30, 21, 22, 0, 14, 35, 30, 33, 46, 18, 16, 32, 50, 32, 3, 13, 21, 15, 16, 10, 48, 0, 46, 23, 37, 47, 12, 16, 4, 29, 1, 13, 5, 28, 19, 19, 35, 7, 12, 30, 11, 27, 12, 2, 48, 1, 11, 44, 15, 7, 36, 35, 6, 28, 19, 36, 37, 1, 32, 11, 35, 34, 24, 39, 25, 10, 2, 22, 13, 12, 28, 0, 29, 10, 43, 45, 28, 43, 35, 17, 17, 35, 41, 25, 0, 4, 40]
[25, 26, 21, 40, 31, 36, 10, 39, 40, 45, 18, 24, 8, 34, 14, 23, 26, 25, 48, 23, 39, 48, 7, 13, 33, 6, 23, 16, 7, 45, 34, 49, 23, 9, 31, 22, 39, 11, 30, 9, 46, 36, 27, 49, 33, 43, 49, 29, 37, 22, 4, 14, 0, 8, 5, 33, 45, 50, 0, 10, 7, 22, 39, 13, 47, 24, 5, 13, 45, 34, 38, 22, 45, 24, 8, 26, 26, 29, 48, 38, 11, 12, 46, 12, 43, 10, 14, 21, 38, 35, 32, 30, 29, 16, 18, 6, 49, 19, 6, 25, 47, 5, 19, 25, 50, 15, 45, 8, 25, 43, 49, 34, 39, 21, 30, 14, 25, 44, 5, 26, 5, 29, 23, 9, 1, 12, 0, 32, 46, 18, 3, 7, 39, 10, 9]
[8, 1, 30, 18, 1, 35, 48, 12, 5, 13, 4, 30, 26, 3, 30, 20, 16, 50, 13, 4, 30, 28, 16, 33, 19, 27, 6, 33, 9, 7, 3, 39, 38, 36, 41, 47, 33, 13, 25, 14, 43, 33, 44, 23, 25, 35, 26, 13, 9, 29, 33, 35, 8, 0, 33, 24, 17, 38, 24, 37, 22, 23, 44, 21, 26, 1, 42, 36, 7, 50, 50, 18, 44, 43, 41, 2, 14, 11, 39, 43, 31, 30, 41, 27, 3, 10, 11, 26, 19, 16, 45, 32, 43, 3, 32, 46, 0, 24, 8, 10, 45, 1, 23, 49, 11, 50, 43, 23, 25, 40, 44, 36, 22, 39, 50, 15, 50, 39, 0, 39, 38, 25, 13, 14, 44, 48, 46, 24, 28, 42, 30, 41, 43, 13, 36]
[38, 41, 26, 11, 25, 22, 2, 37, 13, 38, 25, 8, 25, 41, 39, 32, 5, 42, 42, 19, 25, 3, 4, 15, 46, 19, 45, 26, 10, 17, 42, 28, 4, 2, 44, 12, 50, 38, 16, 48, 35, 47, 37, 8, 3, 46, 1, 13, 20, 46, 44, 30, 5, 33, 0, 41, 18, 27, 37, 2, 22, 22, 50, 26, 17, 9, 27, 29, 43, 16, 3, 24, 43, 3, 44, 36, 20, 48, 40, 44, 28, 36, 39, 11, 2, 5, 38, 27, 0, 4, 1, 16, 33, 26, 50, 50, 44, 40, 31, 28, 17, 43, 38, 29, 1, 23, 43, 29, 23, 33, 49, 45, 12, 12, 41, 12, 39, 31, 40, 37, 43, 10, 34, 21, 15, 33, 21, 50, 39, 42, 13, 10, 2, 21, 0]
[35, 32, 26, 34, 14, 46, 20, 15, 45, 24, 34, 50, 13, 45, 4, 30, 15, 18, 10, 11, 34, 38, 28, 22, 5, 12, 30, 26, 45, 11, 18, 36, 18, 49, 24, 37, 25, 30, 10, 26, 46, 1, 16, 9, 10, 44, 27, 9, 20, 29, 38, 33, 33, 24, 41, 0, 45, 3, 0, 5, 35, 8, 44, 0, 4, 43, 33, 43, 13, 1, 13, 42, 23, 39, 18, 2, 48, 20, 28, 37, 15, 49, 25, 48, 5, 48, 29, 41, 13, 5, 19, 3, 32, 20, 17, 47, 29, 48, 16, 35, 6, 12, 44, 41, 48, 38, 44, 39, 39, 37, 40, 2, 34, 18, 37, 48, 47, 22, 43, 48, 45, 45, 3, 50, 43, 15, 45, 0, 28, 32, 29, 42, 15, 38, 13]
[29, 4, 10, 46, 42, 34, 15, 1, 40, 50, 14, 49, 22, 37, 18, 18, 46, 37, 49, 9, 16, 36, 27, 10, 41, 29, 4, 6, 4, 27, 14, 43, 28, 7, 33, 18, 2, 4, 15, 38, 18, 29, 18, 2, 44, 11, 22, 37, 11, 10, 46, 46, 45, 17, 18, 45, 0, 17, 11, 20, 12, 45, 14, 31, 17, 29, 7, 25, 12, 31, 17, 40, 15, 39, 33, 23, 40, 34, 49, 42, 19, 7, 8, 9, 37, 10, 4, 2, 21, 43, 20, 9, 20, 28, 18, 14, 38, 24, 7, 10, 42, 41, 13, 40, 37, 22, 44, 31, 49, 34, 11, 42, 25, 38, 1, 26, 6, 27, 15, 9, 30, 40, 4, 10, 26, 45, 12, 3, 39, 9, 14, 45, 27, 9, 37]
[38, 49, 3, 2, 50, 7, 32, 41, 34, 28, 28, 2, 26, 31, 32, 36, 3, 18, 25, 40, 41, 16, 4, 29, 0, 33, 11, 44, 48, 22, 1, 26, 34, 15, 50, 39, 22, 5, 0, 32, 39, 36, 6, 40, 22, 40, 11, 23, 21, 9, 12, 18, 50, 38, 27, 3, 17, 0, 9, 40, 31, 40, 7, 19, 3, 47, 46, 42, 36, 27, 19, 30, 1, 30, 5, 30, 23, 44, 50, 34, 24, 32, 44, 2, 16, 41, 12, 8, 47, 3, 22, 27, 25, 23, 40, 22, 44, 6, 31, 13, 20, 46, 50, 30, 43, 49, 6, 21, 19, 14, 13, 44, 7, 12, 2, 32, 26, 33, 27, 1, 17, 36, 1, 30, 25, 42, 24, 32, 33, 36, 40, 50, 42, 11, 10]
[37, 0, 41, 35, 23, 18, 21, 46, 48, 0, 49, 14, 37, 19, 9, 22, 48, 21, 8, 41, 8, 4, 48, 13, 44, 31, 12, 45, 37, 28, 7, 5, 2, 27, 4, 6, 11, 36, 12, 1, 11, 18, 34, 45, 0, 26, 44, 49, 49, 11, 27, 16, 0, 24, 37, 0, 11, 9, 0, 39, 36, 9, 3, 46, 49, 8, 29, 20, 0, 7, 29, 31, 1, 1, 49, 47, 19, 42, 4, 29, 0, 16, 25, 18, 28, 35, 33, 3, 49, 20, 22, 5, 8, 12, 7, 5, 0, 27, 40, 29, 45, 43, 48, 27, 39, 32, 22, 36, 15, 34, 1, 8, 20, 40, 28, 35, 28, 32, 7, 14, 38, 12, 18, 34, 45, 3, 50, 41, 24, 50, 17, 8, 43, 49, 40]
[47, 6, 49, 30, 49, 46, 45, 50, 25, 39, 1, 5, 50, 6, 30, 45, 40, 43, 5, 5, 16, 35, 6, 40, 8, 47, 23, 33, 44, 11, 26, 37, 19, 20, 1, 37, 11, 7, 6, 12, 29, 46, 42, 30, 35, 41, 14, 47, 31, 12, 19, 32, 10, 37, 2, 5, 20, 40, 39, 0, 42, 23, 49, 2, 29, 2, 3, 37, 15, 24, 41, 19, 46, 13, 3, 19, 37, 46, 34, 10, 5, 33, 46, 50, 5, 9, 3, 28, 22, 13, 13, 21, 4, 9, 15, 50, 36, 17, 21, 24, 39, 22, 47, 11, 48, 44, 19, 44, 33, 5, 6, 35, 28, 3, 4, 3, 24, 5, 0, 27, 11, 1, 26, 13, 21, 37, 7, 9, 45, 15, 46, 29, 15, 3, 18]
[27, 6, 47, 40, 43, 40, 42, 50, 4, 44, 17, 22, 39, 19, 8, 29, 23, 12, 49, 23, 38, 27, 10, 37, 5, 48, 32, 7, 31, 7, 20, 3, 0, 40, 34, 24, 1, 6, 23, 36, 38, 28, 40, 17, 7, 35, 41, 5, 8, 1, 3, 50, 7, 22, 22, 35, 12, 31, 36, 42, 0, 1, 7, 48, 27, 13, 6, 49, 27, 23, 17, 42, 46, 23, 44, 15, 15, 0, 35, 36, 30, 5, 49, 26, 39, 43, 4, 32, 0, 38, 8, 8, 32, 18, 39, 46, 2, 9, 17, 24, 14, 40, 8, 42, 13, 45, 42, 26, 36, 37, 50, 44, 47, 31, 24, 22, 40, 48, 1, 34, 27, 47, 22, 6, 35, 16, 28, 43, 37, 30, 4, 15, 3, 2, 2]
[9, 38, 9, 11, 7, 49, 47, 1, 38, 3, 11, 21, 50, 3, 41, 11, 34, 12, 2, 31, 0, 33, 41, 1, 12, 13, 23, 13, 14, 20, 18, 9, 29, 27, 32, 18, 34, 17, 45, 7, 35, 27, 24, 34, 45, 18, 21, 14, 14, 8, 46, 32, 22, 23, 22, 8, 45, 40, 9, 23, 1, 0, 29, 46, 37, 6, 37, 4, 43, 38, 18, 43, 17, 46, 32, 40, 47, 9, 25, 42, 10, 16, 6, 29, 38, 45, 10, 27, 11, 22, 13, 42, 39, 26, 29, 47, 4, 11, 48, 47, 26, 9, 14, 26, 39, 31, 16, 47, 26, 28, 47, 19, 28, 48, 9, 49, 36, 19, 42, 9, 39, 49, 18, 32, 31, 32, 23, 17, 38, 11, 17, 9, 47, 46, 21]
[41, 35, 24, 42, 33, 50, 3, 26, 35, 19, 45, 19, 22, 32, 21, 13, 11, 15, 4, 8, 49, 43, 43, 26, 24, 43, 41, 15, 7, 42, 6, 40, 30, 9, 32, 37, 3, 29, 9, 21, 36, 48, 6, 30, 45, 33, 37, 45, 13, 7, 39, 3, 39, 44, 50, 44, 14, 7, 3, 49, 7, 29, 0, 18, 49, 5, 15, 50, 32, 47, 8, 11, 2, 9, 23, 34, 47, 10, 35, 33, 9, 1, 5, 33, 49, 20, 2, 47, 13, 13, 10, 40, 36, 7, 20, 0, 18, 3, 31, 36, 12, 10, 31, 25, 14, 23, 16, 35, 19, 48, 28, 23, 9, 48, 4, 16, 42, 12, 41, 34, 43, 6, 38, 9, 38, 25, 22, 27, 1, 8, 50, 36, 13, 3, 38]
[13, 32, 27, 39, 31, 40, 8, 26, 42, 18, 27, 30, 7, 18, 30, 48, 37, 25, 23, 8, 4, 27, 50, 50, 31, 27, 30, 45, 20, 9, 43, 23, 23, 47, 12, 2, 44, 47, 38, 37, 37, 38, 15, 37, 3, 7, 36, 32, 41, 36, 7, 13, 13, 21, 26, 0, 31, 19, 46, 2, 48, 46, 18, 0, 43, 9, 5, 20, 9, 42, 1, 7, 22, 49, 17, 23, 29, 28, 31, 32, 41, 41, 35, 29, 37, 5, 9, 16, 27, 26, 4, 39, 2, 32, 49, 48, 34, 20, 28, 37, 18, 1, 13, 22, 29, 12, 26, 2, 46, 50, 9, 47, 31, 37, 18, 28, 26, 15, 11, 19, 15, 23, 27, 21, 26, 43, 31, 27, 38, 26, 8, 6, 39, 16, 19]
[19, 41, 24, 21, 17, 1, 30, 28, 23, 50, 27, 36, 20, 19, 47, 5, 49, 50, 44, 3, 7, 44, 33, 13, 10, 50, 14, 24, 2, 30, 46, 20, 13, 16, 11, 9, 21, 1, 27, 10, 25, 17, 43, 21, 23, 46, 32, 28, 9, 13, 33, 21, 47, 26, 17, 4, 17, 3, 49, 29, 27, 37, 49, 43, 0, 36, 40, 26, 38, 6, 9, 33, 14, 45, 26, 29, 27, 29, 32, 34, 40, 30, 44, 38, 44, 12, 3, 19, 37, 13, 9, 38, 46, 26, 43, 44, 21, 35, 18, 20, 26, 5, 21, 47, 47, 1, 42, 46, 38, 44, 32, 18, 28, 1, 12, 37, 1, 17, 13, 50, 50, 31, 7, 5, 6, 37, 30, 4, 40, 4, 50, 16, 43, 34, 39]
[5, 7, 18, 4, 7, 17, 15, 1, 27, 4, 39, 33, 29, 8, 8, 22, 26, 39, 17, 19, 6, 45, 14, 35, 5, 2, 33, 16, 39, 39, 15, 22, 19, 24, 22, 7, 50, 34, 3, 35, 26, 40, 43, 43, 43, 0, 23, 7, 17, 39, 28, 15, 24, 1, 9, 43, 29, 47, 8, 2, 13, 6, 5, 9, 36, 0, 4, 8, 38, 13, 44, 35, 37, 31, 4, 23, 39, 26, 15, 15, 50, 2, 19, 39, 40, 40, 37, 6, 22, 2, 3, 49, 13, 20, 48, 3, 36, 23, 5, 41, 20, 9, 40, 47, 26, 10, 22, 45, 25, 44, 8, 44, 16, 13, 49, 47, 21, 21, 8, 48, 16, 47, 23, 49, 1, 4, 17, 0, 3, 14, 48, 29, 11, 49, 40]
[7, 9, 37, 31, 5, 16, 0, 1, 36, 6, 48, 15, 50, 44, 49, 45, 10, 30, 4, 38, 4, 20, 4, 23, 5, 8, 1, 44, 17, 16, 19, 29, 16, 37, 3, 37, 41, 31, 10, 7, 37, 5, 15, 7, 14, 47, 50, 49, 1, 0, 44, 16, 5, 42, 27, 33, 7, 46, 29, 3, 6, 37, 15, 5, 40, 4, 0, 44, 26, 37, 2, 34, 22, 3, 0, 27, 36, 36, 31, 23, 0, 43, 7, 20, 8, 28, 50, 46, 39, 3, 45, 40, 23, 5, 39, 21, 37, 42, 13, 26, 3, 17, 42, 32, 8, 1, 31, 45, 41, 31, 29, 20, 22, 9, 37, 36, 31, 37, 30, 42, 46, 31, 29, 28, 4, 5, 4, 43, 27, 15, 35, 33, 16, 26, 14]
[5, 5, 42, 11, 12, 36, 5, 28, 14, 37, 38, 36, 38, 42, 1, 24, 50, 41, 16, 25, 46, 10, 44, 28, 33, 21, 38, 30, 33, 48, 3, 19, 46, 9, 21, 48, 26, 19, 41, 3, 20, 7, 47, 18, 11, 41, 46, 19, 24, 12, 15, 10, 13, 36, 29, 43, 25, 42, 20, 37, 49, 4, 50, 20, 26, 8, 44, 0, 41, 31, 0, 1, 6, 13, 47, 36, 23, 23, 27, 14, 16, 45, 6, 48, 38, 16, 5, 28, 23, 42, 7, 37, 13, 0, 3, 13, 32, 41, 0, 36, 50, 4, 8, 28, 14, 1, 39, 49, 50, 34, 44, 23, 16, 8, 18, 42, 28, 7, 22, 20, 19, 22, 49, 46, 18, 39, 34, 47, 37, 30, 6, 45, 2, 24, 39]
