N1,N2,...,Nx
[24, 20, 26, 36, 0, 0, 48, 11, 40, 40, 47, 0, 31, 20, 31, 24, 27, 37, 37, 32, 47, 16, 15, 2, 0, 13, 47, 28, 4, 49, 9, 6, 7, 36, 20, 45, 0, 5, 14, 16, 15, 0, 39, 29, 50, 40, 45, 40, 26, 36, 50, 37, 17, 49, 13, 15, 9, 2, 1, 20, 9, 36, 6, 49, 36, 26, 29, 3, 9, 31, 20, 9, 38, 47, 25, 14, 46, 15, 35, 37, 12, 12, 41, 39, 13, 21, 43, 20, 0, 0, 34, 20, 0, 42, 45, 49, 33, 42, 20, 7, 0, 49, 35, 21, 18, 39, 44, 42, 37, 0, 13, 9, 40, 33, 41, 34, 29, 37, 25, 42, 1, 5, 38, 13, 28, 8, 38, 26, 39, 21, 34, 41, 39, 37, 20, 24, 3, 34, 25, 12, 40, 38, 11, 9, 20, 35, 13, 36, 1, 14, 37, 23, 4, 37, 41, 28, 13, 48, 43, 27, 15, 13, 19, 38, 29, 33, 4, 42, 18, 26, 29, 12, 11, 40, 37, 33, 22, 23, 41, 24, 5, 50, 45, 46, 20, 19, 10]
[33, 40, 50, 50, 15, 10, 11, 22, 39, 32, 0, 0, 26, 22, 2, 16, 49, 37, 21, 33, 45, 30, 6, 26, 13, 0, 39, 27, 14, 31, 28, 45, 42, 4, 30, 43, 5, 28, 10, 20, 13, 9, 27, 34, 48, 23, 45, 0, 49, 19, 7, 2, 3, 9, 40, 29, 32, 28, 38, 11, 4, 29, 41, 12, 46, 12, 36, 1, 23, 1, 36, 14, 1, 17, 23, 30, 26, 2, 4, 14, 6, 40, 25, 24, 3, 6, 35, 40, 37, 0, 49, 0, 42, 14, 46, 50, 19, 23, 50, 16, 44, 43, 39, 1, 46, 16, 48, 33, 39, 31, 17, 38, 12, 25, 19, 7, 42, 13, 11, 45, 15, 13, 26, 13, 9, 31, 44, 8, 10, 5, 13, 22, 50, 44, 23, 39, 33, 26, 31, 26, 7, 35, 41, 25, 36, 25, 48, 11, 48, 13, 33, 46, 30, 1, 1, 10, 42, 2, 29, 48, 11, 11, 25, 39, 15, 12, 27, 45, 38, 5, 5, 24, 4, 35, 35, 1, 10, 14, 36, 39, 35, 30, 13, 39, 22, 4, 12]
[5, 23, 6, 10, 16, 32, 3, 3, 25, 21, 35, 4, 33, 9, 8, 46, 11, 44, 36, 11, 43, 49, 19, 1, 47, 39, 0, 31, 2, 18, 35, 50, 12, 15, 31, 12, 24, 26, 44, 30, 9, 28, 38, 19, 44, 30, 33, 31, 23, 20, 9, 5, 26, 48, 9, 22, 30, 46, 47, 35, 20, 26, 23, 31, 40, 34, 31, 33, 26, 43, 17, 28, 7, 17, 13, 37, 10, 14, 17, 3, 47, 32, 48, 8, 3, 0, 1, 50, 4, 34, 48, 40, 35, 34, 15, 7, 21, 41, 26, 49, 45, 45, 45, 3, 44, 47, 17, 12, 10, 49, 0, 29, 20, 8, 31, 3, 30, 46, 0, 45, 49, 22, 13, 26, 4, 50, 3, 28, 17, 11, 43, 12, 24, 37, 15, 43, 38, 16, 21, 39, 42, 36, 22, 30, 12, 33, 8, 13, 33, 31, 31, 44, 28, 33, 25, 7, 22, 7, 42, 32, 26, 30, 43, 0, 50, 19, 12, 39, 16, 5, 18, 22, 33, 31, 36, 47, 46, 1, 40, 12, 48, 32, 33, 3, 39, 31, 21]
[21, 16, 43, 39, 49, 16, 30, 40, 6, 19, 2, 41, 24, 38, 5, 5, 12, 16, 50, 35, 47, 24, 27, 19, 28, 27, 31, 0, 15, 6, 38, 32, 19, 5, 39, 38, 18, 10, 21, 25, 20, 22, 15, 1, 30, 10, 39, 19, 7, 5, 30, 13, 34, 41, 18, 23, 16, 30, 38, 46, 43, 22, 9, 49, 42, 23, 29, 0, 11, 21, 31, 37, 33, 1, 11, 48, 18, 46, 2, 37, 40, 41, 21, 7, 7, 48, 39, 42, 45, 38, 17, 23, 14, 31, 38, 26, 17, 12, 6, 22, 0, 5, 42, 14, 29, 23, 28, 44, 26, 5, 1, 34, 36, 16, 15, 25, 50, 23, 15, 6, 15, 26, 5, 12, 0, 44, 32, 16, 29, 29, 11, 33, 2, 44, 44, 43, 37, 30, 18, 24, 8, 28, 34, 27, 44, 9, 24, 37, 50, 27, 8, 9, 31, 12, 24, 44, 28, 15, 49, 19, 7, 15, 24, 35, 35, 41, 21, 36, 24, 37, 2, 13, 18, 12, 25, 49, 11, 43, 31, 22, 0, 5, 38, 26, 39, 33, 26]
[32, 0, 2, 4, 3, 19, 31, 34, 42, 31, 15, 48, 40, 18, 17, 29, 23, 9, 4, 0, 45, 16, 49, 6, 4, 14, 2, 15, 0, 12, 3, 46, 28, 40, 23, 39, 16, 14, 28, 15, 10, 49, 49, 27, 7, 36, 49, 33, 18, 28, 42, 13, 13, 10, 11, 48, 32, 27, 46, 25, 0, 48, 1, 11, 28, 17, 34, 9, 11, 17, 49, 5, 25, 16, 42, 46, 17, 30, 20, 17, 50, 21, 34, 39, 11, 29, 10, 20, 39, 4, 2, 42, 43, 17, 11, 31, 20, 45, 8, 22, 22, 5, 18, 29, 12, 45, 22, 14, 30, 12, 8, 15, 13, 30, 13, 18, 2, 41, 4, 40, 45, 35, 13, 17, 19, 14, 15, 35, 25, 35, 49, 49, 14, 19, 29, 23, 17, 39, 39, 22, 46, 0, 17, 37, 50, 33, 39, 50, 19, 32, 12, 15, 39, 9, 24, 49, 25, 38, 46, 21, 43, 4, 36, 40, 7, 39, 19, 5, 27, 44, 35, 5, 32, 3, 15, 7, 17, 39, 43, 7, 43, 40, 18, 5, 42, 30, 19]
[15, 47, 41, 36, 1, 35, 49, 12, 35, 35, 25, 11, 32, 45, 45, 21, 38, 16, 23, 39, 43, 18, 10, 24, 49, 31, 18, 6, 12, 0, 14, 47, 33, 50, 34, 0, 9, 28, 11, 39, 5, 12, 38, 2, 46, 20, 40, 34, 25, 44, 42, 14, 23, 15, 6, 26, 27, 48, 34, 7, 9, 29, 17, 22, 7, 5, 23, 20, 44, 28, 1, 14, 23, 40, 1, 50, 24, 23, 37, 16, 40, 14, 7, 40, 43, 34, 22, 47, 47, 49, 9, 6, 17, 22, 40, 47, 15, 16, 42, 15, 1, 36, 0, 37, 15, 19, 12, 44, 33, 48, 14, 19, 16, 42, 0, 5, 10, 19, 20, 8, 49, 1, 20, 29, 12, 6, 9, 37, 4, 18, 4, 13, 7, 44, 30, 4, 24, 30, 27, 22, 0, 38, 47, 39, 14, 11, 2, 18, 29, 2, 34, 7, 42, 27, 11, 48, 24, 50, 21, 9, 7, 39, 25, 40, 8, 37, 6, 49, 45, 39, 44, 11, 42, 48, 45, 21, 5, 10, 5, 22, 16, 3, 23, 9, 28, 17, 12]
[49, 47, 24, 38, 11, 31, 20, 2, 35, 48, 1, 1, 40, 3, 41, 3, 3, 21, 42, 45, 35, 8, 6, 30, 9, 28, 35, 38, 3, 14, 0, 16, 24, 48, 13, 5, 19, 33, 38, 28, 37, 14, 8, 19, 8, 2, 26, 47, 19, 26, 16, 49, 14, 21, 37, 9, 50, 44, 35, 37, 44, 32, 19, 29, 34, 0, 2, 30, 40, 19, 33, 20, 35, 41, 29, 12, 10, 25, 16, 37, 25, 35, 23, 34, 41, 24, 29, 22, 43, 33, 1, 14, 14, 26, 30, 29, 8, 44, 16, 9, 34, 17, 2, 31, 11, 24, 20, 35, 42, 47, 16, 2, 48, 29, 0, 21, 9, 34, 18, 10, 48, 29, 29, 25, 28, 39, 35, 46, 45, 12, 38, 25, 44, 9, 0, 42, 33, 8, 24, 44, 14, 22, 10, 31, 7, 31, 7, 18, 24, 21, 5, 47, 38, 27, 33, 1, 41, 3, 0, 14, 34, 33, 31, 23, 23, 37, 45, 48, 37, 20, 5, 8, 11, 25, 13, 25, 35, 9, 44, 11, 9, 34, 33, 29, 24, 5, 16]
[46, 50, 49, 13, 31, 16, 1, 33, 41, 44, 16, 20, 18, 22, 27, 48, 39, 8, 45, 10, 50, 44, 30, 13, 6, 45, 50, 32, 46, 47, 16, 0, 50, 49, 33, 8, 48, 40, 0, 48, 14, 45, 42, 16, 12, 18, 37, 28, 32, 20, 48, 15, 43, 19, 3, 38, 13, 37, 24, 40, 42, 36, 41, 21, 40, 20, 38, 4, 6, 50, 23, 11, 30, 12, 8, 31, 2, 16, 21, 28, 34, 24, 29, 12, 47, 49, 44, 34, 41, 49, 2, 10, 26, 14, 11, 7, 46, 12, 13, 7, 3, 48, 5, 40, 20, 40, 11, 14, 33, 45, 19, 12, 33, 44, 14, 27, 23, 31, 37, 1, 26, 23, 8, 11, 8, 36, 4, 44, 11, 46, 22, 33, 21, 0, 21, 32, 7, 27, 45, 36, 38, 8, 15, 1, 48, 11, 3, 30, 14, 23, 43, 7, 28, 1, 12, 30, 43, 16, 42, 13, 1, 7, 29, 44, 28, 30, 15, 50, 16, 8, 14, 31, 14, 14, 15, 13, 14, 36, 11, 49, 38, 43, 37, 11, 35, 21, 46]
[16, 17, 50, 24, 16, 32, 25, 37, 20, 28, 21, 39, 47, 35, 41, 47, 32, 1, 20, 29, 47, 37, 8, 16, 7, 42, 12, 19, 28, 33, 24, 50, 0, 29, 38, 40, 4, 40, 13, 2, 46, 28, 39, 22, 36, 12, 31, 41, 30, 46, 21, 7, 47, 46, 26, 46, 50, 48, 3, 20, 43, 19, 0, 41, 26, 24, 38, 9, 27, 41, 42, 0, 23, 22, 36, 10, 34, 17, 2, 26, 8, 1, 16, 46, 4, 35, 13, 43, 50, 26, 19, 28, 41, 35, 42, 27, 48, 0, 25, 13, 50, 11, 18, 37, 16, 28, 40, 34, 14, 35, 45, 27, 31, 1, 3, 39, 0, 20, 23, 32, 15, 11, 29, 15, 22, 50, 49, 17, 4, 10, 33, 48, 24, 38, 5, 44, 43, 21, 5, 19, 45, 14, 19, 38, 3, 49, 39, 26, 27, 3, 12, 35, 38, 2, 16, 48, 30, 2, 42, 50, 39, 27, 16, 36, 33, 25, 48, 36, 46, 20, 23, 35, 22, 44, 22, 23, 27, 9, 6, 31, 48, 37, 23, 29, 13, 14, 1]
[25, 37, 8, 21, 50, 17, 11, 8, 10, 18, 5, 46, 2, 23, 17, 31, 37, 40, 12, 40, 39, 40, 27, 11, 36, 4, 15, 5, 40, 50, 48, 49, 29, 0, 43, 38, 16, 1, 50, 0, 9, 37, 36, 18, 20, 6, 50, 35, 15, 49, 45, 24, 48, 33, 47, 31, 22, 9, 38, 3, 7, 16, 25, 32, 27, 40, 15, 31, 21, 33, 49, 35, 28, 35, 40, 19, 16, 39, 4, 2, 2, 18, 7, 26, 42, 41, 44, 29, 23, 11, 11, 11, 15, 30, 28, 50, 16, 45, 35, 29, 21, 38, 48, 12, 25, 38, 40, 21, 47, 24, 37, 39, 39, 23, 5, 27, 29, 8, 11, 2, 19, 37, 28, 25, 6, 29, 16, 16, 39, 23, 13, 6, 40, 46, 15, 16, 20, 11, 38, 16, 31, 19, 0, 18, 11, 33, 2, 30, 12, 5, 44, 41, 23, 19, 16, 10, 7, 17, 0, 7, 35, 31, 44, 29, 18, 14, 35, 11, 43, 34, 47, 36, 40, 48, 18, 24, 4, 28, 11, 13, 6, 28, 2, 16, 37, 36, 38]
[25, 30, 31, 39, 43, 36, 33, 17, 16, 29, 42, 11, 41, 48, 15, 42, 25, 39, 33, 26, 26, 39, 22, 19, 20, 30, 31, 39, 23, 34, 13, 33, 38, 43, 0, 3, 27, 21, 2, 4, 49, 20, 2, 8, 5, 48, 17, 17, 31, 24, 4, 41, 38, 35, 38, 30, 18, 41, 7, 18, 28, 13, 16, 4, 33, 27, 1, 8, 40, 44, 31, 47, 16, 45, 37, 8, 43, 40, 49, 35, 37, 31, 44, 31, 34, 22, 10, 16, 28, 8, 36, 33, 17, 4, 40, 30, 12, 3, 36, 6, 26, 15, 0, 9, 50, 23, 43, 24, 1, 37, 3, 18, 18, 31, 26, 23, 48, 43, 46, 48, 8, 27, 22, 32, 37, 4, 48, 5, 47, 46, 25, 24, 24, 29, 48, 45, 29, 0, 1, 6, 24, 32, 15, 41, 30, 36, 38, 45, 6, 17, 42, 6, 21, 38, 50, 40, 41, 34, 14, 27, 45, 50, 27, 8, 45, 19, 34, 44, 43, 43, 10, 23, 30, 23, 2, 18, 8, 22, 12, 46, 13, 4, 22, 25, 44, 34, 13]
[14, 31, 39, 23, 17, 18, 31, 41, 26, 47, 29, 42, 22, 9, 30, 35, 27, 11, 39, 21, 50, 11, 11, 21, 45, 43, 12, 38, 39, 0, 5, 8, 40, 38, 3, 0, 23, 39, 2, 9, 17, 47, 4, 48, 0, 12, 44, 39, 33, 3, 11, 21, 23, 3, 2, 10, 42, 24, 41, 40, 8, 18, 38, 39, 40, 19, 37, 7, 27, 21, 30, 15, 11, 20, 42, 37, 22, 25, 22, 17, 7, 32, 10, 25, 32, 3, 30, 47, 42, 7, 44, 23, 37, 22, 10, 34, 3, 12, 26, 19, 13, 47, 48, 2, 44, 22, 5, 39, 10, 34, 47, 11, 2, 12, 7, 31, 6, 39, 35, 14, 16, 31, 9, 41, 13, 46, 47, 46, 19, 40, 10, 11, 30, 49, 1, 40, 5, 33, 15, 16, 48, 41, 23, 0, 25, 48, 0, 23, 4, 41, 42, 28, 14, 39, 21, 48, 11, 26, 0, 40, 14, 38, 24, 35, 47, 18, 17, 0, 20, 17, 44, 43, 24, 19, 11, 8, 42, 50, 15, 20, 28, 34, 49, 33, 32, 9, 13]
[36, 9, 3, 21, 13, 3, 46, 40, 2, 44, 47, 15, 30, 44, 24, 33, 9, 6, 44, 44, 35, 2, 46, 0, 0, 5, 24, 18, 16, 9, 19, 48, 4, 16, 27, 23, 0, 30, 9, 50, 25, 34, 7, 42, 32, 24, 21, 23, 43, 38, 29, 30, 10, 1, 5, 30, 44, 47, 34, 20, 27, 12, 9, 35, 20, 12, 44, 30, 24, 1, 19, 42, 39, 47, 18, 29, 5, 39, 33, 4, 37, 44, 33, 23, 44, 50, 46, 21, 48, 17, 46, 50, 13, 16, 6, 9, 47, 0, 5, 27, 47, 15, 3, 6, 5, 23, 37, 46, 11, 43, 37, 22, 5, 20, 0, 18, 36, 4, 27, 39, 44, 35, 49, 5, 37, 3, 25, 17, 46, 38, 48, 7, 45, 18, 50, 34, 23, 30, 8, 18, 13, 5, 45, 35, 40, 39, 28, 43, 13, 0, 7, 27, 48, 13, 13, 0, 39, 44, 15, 40, 35, 50, 17, 17, 6, 14, 7, 21, 29, 13, 44, 11, 21, 39, 39, 36, 1, 7, 11, 31, 8, 29, 35, 39, 16, 21, 7]
[17, 8, 42, 22, 10, 43, 44, 37, 19, 49, 46, 47, 31, 7, 21, 8, 15, 0, 18, 15, 10, 17, 38, 31, 5, 28, 26, 10, 14, 28, 33, 40, 40, 1, 21, 39, 30, 0, 37, 19, 1, 39, 15, 35, 15, 3, 49, 24, 18, 27, 26, 0, 46, 45, 30, 43, 19, 33, 12, 39, 19, 45, 11, 24, 50, 1, 42, 21, 29, 38, 31, 14, 14, 6, 37, 19, 32, 39, 12, 46, 42, 26, 27, 22, 22, 11, 46, 46, 26, 25, 41, 12, 41, 10, 4, 17, 38, 9, 36, 14, 29, 9, 33, 37, 8, 24, 0, 49, 27, 36, 22, 9, 18, 36, 50, 19, 34, 0, 40, 37, 27, 10, 44, 17, 6, 9, 17, 17, 23, 2, 34, 16, 45, 45, 13, 23, 12, 14, 11, 0, 23, 26, 33, 6, 19, 16, 41, 37, 22, 31, 5, 7, 38, 5, 20, 43, 35, 46, 16, 15, 33, 47, 2, 42, 36, 7, 45, 32, 38, 50, 30, 30, 40, 9, 1, 0, 35, 17, 4, 6, 27, 6, 32, 12, 11, 26, 40]
[16, 19, 18, 28, 23, 1, 29, 47, 36, 9, 44, 27, 2, 30, 37, 45, 38, 22, 0, 14, 1, 24, 3, 30, 14, 10, 44, 21, 28, 11, 38, 0, 13, 50, 2, 2, 9, 37, 0, 18, 11, 19, 29, 20, 27, 4, 37, 45, 44, 29, 26, 11, 30, 44, 30, 24, 38, 50, 35, 22, 1, 31, 21, 29, 29, 48, 22, 41, 18, 50, 43, 43, 30, 40, 5, 5, 34, 42, 7, 21, 31, 10, 16, 0, 24, 34, 17, 23, 11, 8, 45, 21, 47, 18, 41, 34, 29, 33, 13, 4, 37, 12, 43, 7, 14, 36, 7, 46, 38, 4, 33, 33, 35, 32, 16, 41, 5, 1, 24, 12, 31, 21, 8, 50, 44, 41, 31, 20, 31, 14, 40, 39, 40, 30, 42, 6, 37, 17, 34, 19, 35, 46, 13, 40, 31, 19, 11, 50, 25, 12, 37, 24, 18, 36, 34, 11, 16, 22, 14, 46, 38, 34, 9, 50, 46, 31, 4, 18, 44, 6, 39, 25, 5, 28, 1, 13, 4, 5, 23, 24, 37, 16, 24, 47, 23, 36, 33]
[24, 31, 15, 34, 44, 6, 30, 30, 18, 28, 9, 41, 31, 43, 27, 33, 45, 35, 30, 28, 50, 31, 39, 23, 16, 20, 30, 25, 15, 39, 28, 48, 2, 0, 4, 9, 50, 19, 18, 0, 39, 48, 15, 15, 23, 21, 16, 49, 47, 39, 23, 44, 9, 3, 44, 26, 47, 11, 29, 19, 28, 15, 0, 11, 36, 50, 28, 40, 15, 13, 40, 19, 46, 13, 21, 35, 13, 34, 33, 14, 40, 31, 43, 21, 7, 35, 33, 16, 29, 0, 44, 1, 35, 4, 23, 46, 33, 32, 0, 6, 29, 42, 50, 44, 40, 10, 47, 3, 1, 35, 22, 27, 41, 6, 30, 15, 31, 33, 47, 17, 45, 39, 50, 36, 21, 23, 6, 21, 18, 24, 0, 0, 9, 7, 21, 13, 47, 37, 9, 28, 47, 48, 20, 12, 34, 43, 3, 28, 14, 14, 33, 8, 21, 36, 10, 30, 48, 3, 21, 31, 29, 19, 13, 31, 29, 8, 32, 26, 13, 7, 26, 25, 29, 27, 15, 46, 32, 15, 21, 45, 5, 31, 22, 19, 26, 5, 44]
[37, 9, 21, 24, 19, 23, 6, 40, 29, 26, 45, 22, 33, 46, 23, 33, 35, 0, 33, 1, 46, 35, 36, 45, 15, 13, 9, 20, 10, 5, 37, 14, 46, 9, 49, 17, 25, 1, 11, 39, 0, 11, 37, 31, 17, 25, 41, 28, 39, 35, 27, 33, 47, 27, 46, 8, 8, 6, 19, 8, 34, 41, 3, 6, 46, 28, 21, 30, 49, 48, 36, 43, 29, 4, 12, 47, 7, 5, 36, 29, 15, 0, 2, 42, 15, 27, 22, 24, 15, 14, 44, 25, 2, 13, 14, 44, 7, 12, 13, 3, 38, 31, 25, 47, 4, 8, 37, 41, 16, 48, 21, 24, 48, 9, 25, 19, 30, 36, 35, 24, 17, 27, 8, 23, 24, 8, 20, 33, 2, 44, 1, 23, 0, 47, 40, 6, 21, 8, 40, 43, 13, 42, 27, 34, 15, 24, 12, 29, 47, 47, 50, 21, 6, 15, 11, 7, 41, 44, 14, 18, 22, 32, 44, 2, 14, 6, 2, 28, 34, 24, 17, 48, 25, 24, 33, 10, 19, 28, 5, 27, 19, 22, 15, 28, 2, 20, 20]
[5, 43, 9, 40, 14, 45, 32, 29, 40, 25, 12, 24, 13, 14, 8, 44, 30, 23, 20, 19, 50, 12, 18, 33, 0, 9, 28, 22, 49, 12, 14, 45, 28, 37, 20, 47, 34, 39, 19, 48, 11, 0, 34, 21, 20, 18, 36, 17, 47, 2, 10, 18, 11, 9, 13, 14, 28, 11, 49, 50, 10, 20, 18, 11, 11, 5, 14, 46, 4, 30, 1, 15, 41, 46, 34, 35, 49, 0, 45, 13, 20, 19, 16, 37, 6, 15, 46, 17, 9, 30, 29, 34, 6, 2, 32, 28, 50, 36, 5, 1, 34, 20, 16, 30, 12, 4, 42, 8, 8, 50, 44, 39, 46, 20, 20, 23, 50, 18, 32, 37, 12, 32, 0, 41, 19, 11, 12, 36, 50, 10, 14, 40, 20, 8, 36, 26, 27, 10, 32, 15, 35, 8, 1, 5, 48, 41, 6, 17, 22, 1, 20, 40, 41, 36, 22, 21, 8, 46, 17, 26, 9, 13, 15, 35, 33, 14, 11, 35, 34, 1, 2, 11, 36, 34, 16, 10, 14, 18, 12, 38, 23, 23, 32, 19, 2, 37, 11]
[3, 26, 45, 10, 11, 12, 11, 50, 4, 44, 19, 3, 44, 8, 37, 11, 12, 8, 25, 45, 35, 42, 20, 14, 39, 27, 38, 15, 49, 38, 8, 42, 39, 36, 2, 4, 7, 15, 29, 15, 37, 34, 0, 44, 3, 47, 21, 18, 14, 13, 3, 17, 31, 28, 32, 7, 19, 6, 25, 16, 44, 43, 46, 43, 23, 24, 38, 45, 3, 41, 14, 13, 8, 42, 6, 10, 37, 34, 35, 37, 31, 41, 39, 21, 48, 5, 38, 7, 34, 39, 39, 32, 44, 28, 32, 12, 2, 32, 19, 30, 13, 2, 15, 29, 15, 46, 29, 29, 4, 12, 2, 18, 10, 48, 3, 26, 9, 14, 16, 0, 18, 25, 26, 31, 15, 29, 46, 22, 4, 30, 33, 11, 14, 44, 42, 4, 31, 26, 4, 21, 41, 35, 18, 43, 23, 43, 33, 25, 5, 11, 25, 16, 29, 29, 42, 10, 17, 2, 35, 12, 19, 31, 15, 41, 15, 50, 21, 11, 30, 50, 23, 12, 25, 40, 34, 17, 11, 18, 20, 13, 6, 46, 49, 22, 3, 32, 22]
[7, 14, 38, 27, 15, 12, 50, 2, 30, 19, 6, 7, 32, 15, 11, 29, 49, 15, 12, 10, 24, 31, 18, 0, 29, 34, 19, 1, 27, 2, 19, 16, 22, 18, 8, 48, 42, 35, 20, 15, 31, 21, 44, 0, 4, 5, 4, 8, 7, 37, 39, 21, 42, 31, 0, 37, 21, 36, 10, 35, 30, 50, 29, 22, 15, 21, 26, 22, 1, 5, 7, 16, 40, 37, 14, 31, 17, 37, 43, 38, 28, 21, 28, 24, 19, 47, 36, 35, 19, 3, 12, 37, 44, 11, 45, 39, 41, 25, 31, 46, 43, 37, 29, 2, 47, 27, 20, 12, 33, 50, 46, 21, 48, 33, 18, 10, 17, 23, 44, 1, 23, 41, 23, 36, 36, 44, 10, 41, 39, 10, 45, 38, 13, 27, 2, 16, 49, 48, 29, 36, 15, 22, 14, 16, 1, 4, 24, 32, 49, 39, 19, 6, 34, 37, 44, 11, 6, 17, 30, 15, 17, 34, 26, 32, 23, 45, 44, 20, 18, 8, 36, 18, 12, 14, 24, 19, 20, 19, 24, 12, 14, 19, 7, 48, 22, 27, 5]
[7, 29, 1, 32, 29, 38, 4, 11, 26, 34, 1, 11, 43, 47, 22, 42, 25, 0, 2, 27, 44, 36, 4, 15, 50, 48, 44, 30, 7, 46, 8, 12, 36, 20, 5, 0, 32, 15, 27, 23, 17, 20, 3, 4, 0, 44, 37, 20, 25, 20, 21, 34, 44, 3, 31, 45, 14, 26, 32, 6, 16, 17, 21, 32, 8, 7, 49, 50, 44, 5, 35, 17, 9, 2, 32, 27, 27, 45, 43, 1, 21, 15, 21, 22, 13, 14, 47, 50, 39, 37, 20, 39, 35, 18, 27, 2, 49, 18, 21, 4, 44, 24, 12, 9, 40, 19, 31, 18, 7, 21, 32, 48, 15, 30, 15, 47, 20, 6, 15, 23, 40, 22, 49, 5, 0, 9, 42, 40, 33, 12, 29, 17, 7, 0, 13, 17, 9, 7, 48, 14, 4, 48, 4, 10, 41, 28, 46, 24, 19, 9, 2, 4, 5, 40, 38, 31, 34, 19, 24, 21, 30, 1, 10, 28, 47, 11, 19, 0, 9, 50, 13, 9, 21, 12, 36, 31, 32, 12, 39, 25, 16, 49, 5, 23, 45, 8, 30]
[50, 1, 28, 9, 41, 34, 34, 29, 49, 13, 12, 23, 2, 46, 27, 46, 3, 44, 22, 43, 1, 22, 1, 5, 40, 23, 30, 10, 36, 20, 2, 18, 12, 6, 48, 12, 24, 3, 4, 21, 25, 18, 47, 5, 44, 0, 50, 30, 13, 20, 31, 45, 46, 37, 0, 34, 40, 44, 44, 15, 37, 4, 0, 13, 33, 12, 27, 36, 3, 24, 40, 29, 21, 49, 49, 28, 43, 34, 48, 20, 14, 37, 42, 28, 43, 43, 35, 25, 34, 35, 14, 18, 43, 29, 26, 39, 4, 19, 48, 48, 30, 46, 19, 9, 8, 42, 11, 42, 0, 12, 33, 48, 34, 46, 20, 41, 44, 24, 16, 28, 47, 48, 10, 20, 21, 45, 24, 35, 34, 33, 21, 23, 22, 39, 42, 45, 48, 5, 31, 31, 7, 49, 16, 45, 23, 20, 26, 21, 29, 29, 45, 17, 48, 50, 7, 1, 43, 6, 42, 45, 49, 33, 14, 29, 19, 6, 6, 2, 45, 44, 28, 9, 3, 26, 32, 3, 30, 47, 22, 16, 49, 42, 23, 10, 23, 45, 37]
[12, 13, 1, 15, 32, 17, 22, 8, 40, 39, 4, 13, 22, 36, 5, 30, 0, 19, 5, 40, 31, 23, 32, 46, 45, 45, 33, 39, 49, 40, 26, 37, 31, 50, 17, 44, 21, 49, 37, 16, 41, 36, 21, 4, 37, 50, 0, 12, 45, 25, 25, 23, 12, 37, 32, 18, 31, 20, 16, 14, 23, 19, 22, 32, 19, 34, 5, 2, 47, 2, 31, 45, 26, 46, 46, 1, 6, 10, 24, 46, 15, 4, 3, 7, 14, 22, 24, 3, 10, 11, 17, 19, 17, 24, 29, 24, 19, 18, 3, 49, 22, 23, 41, 10, 10, 2, 29, 44, 10, 13, 33, 5, 14, 9, 20, 1, 23, 17, 9, 33, 50, 3, 9, 40, 5, 29, 12, 30, 36, 34, 37, 19, 8, 42, 13, 26, 21, 44, 15, 39, 48, 46, 18, 1, 44, 36, 4, 0, 33, 22, 49, 21, 21, 48, 5, 45, 31, 4, 49, 39, 7, 22, 37, 40, 29, 17, 10, 22, 4, 15, 2, 4, 43, 8, 39, 49, 34, 18, 13, 5, 36, 39, 22, 7, 15, 25, 25]
[45, 39, 34, 19, 1, 14, 38, 40, 15, 16, 10, 1, 9, 16, 34, 41, 9, 44, 26, 14, 6, 37, 19, 39, 40, 0, 31, 19, 33, 34, 47, 28, 41, 35, 17, 39, 23, 24, 45, 49, 28, 17, 18, 8, 20, 30, 12, 0, 13, 14, 35, 25, 20, 7, 46, 44, 6, 13, 27, 7, 10, 49, 4, 0, 4, 7, 3, 40, 48, 16, 31, 42, 19, 10, 10, 43, 29, 48, 50, 11, 27, 33, 17, 19, 11, 6, 17, 12, 1, 46, 6, 6, 12, 45, 50, 11, 45, 36, 43, 14, 49, 1, 0, 15, 10, 30, 35, 41, 28, 19, 9, 15, 45, 28, 36, 43, 3, 38, 47, 14, 26, 33, 35, 21, 22, 3, 38, 38, 46, 39, 11, 17, 46, 42, 33, 17, 48, 8, 4, 27, 47, 43, 12, 30, 22, 15, 3, 4, 45, 33, 36, 24, 23, 31, 17, 29, 36, 49, 14, 4, 50, 11, 1, 11, 14, 14, 7, 36, 0, 31, 18, 48, 32, 31, 40, 38, 35, 28, 11, 44, 41, 12, 26, 47, 29, 48, 13]
