N1,N2,...,Nx
[20, 39, 24, 34, 3, 19, 1, 40, 4, 47, 49, 32, 36, 12, 5, 9, 34, 26, 0, 24, 48, 45, 22, 33, 5, 37, 23, 15, 15, 47, 26, 36, 0, 32, 32, 27, 12, 50, 2, 23, 0, 10, 3, 10, 11, 24, 28, 3, 9, 2, 43, 38, 13, 28, 16, 47, 48, 2, 42, 20, 31, 44, 8, 37, 20, 11, 3, 18, 15, 41, 27, 7, 26, 9, 34, 9, 13, 41, 25, 11, 27, 14, 8, 33, 4, 49, 36, 27, 0, 46, 50, 41, 38, 43, 37, 22, 2, 6, 35, 14, 32, 22, 0, 10, 20, 37, 32, 50, 26, 5, 36, 46, 13, 12]
[16, 20, 34, 34, 1, 34, 25, 28, 50, 41, 21, 3, 16, 33, 37, 36, 11, 8, 42, 33, 42, 50, 44, 46, 27, 8, 31, 18, 43, 0, 34, 25, 21, 46, 15, 42, 26, 6, 46, 9, 10, 0, 19, 45, 1, 41, 28, 12, 14, 21, 40, 18, 20, 27, 43, 32, 35, 42, 6, 43, 10, 2, 25, 13, 2, 13, 19, 20, 9, 12, 32, 9, 33, 9, 48, 35, 36, 20, 5, 18, 44, 27, 10, 13, 31, 36, 22, 12, 1, 46, 2, 21, 21, 27, 40, 10, 23, 20, 28, 47, 19, 17, 21, 19, 45, 13, 8, 33, 38, 2, 43, 23, 23, 42]
[45, 0, 18, 34, 46, 21, 46, 12, 32, 28, 13, 41, 2, 45, 33, 28, 21, 46, 14, 12, 18, 11, 32, 42, 18, 1, 29, 28, 34, 14, 37, 50, 49, 21, 40, 4, 50, 39, 45, 10, 3, 19, 0, 21, 25, 23, 41, 1, 17, 1, 22, 3, 16, 37, 8, 30, 31, 0, 8, 5, 46, 46, 23, 7, 29, 13, 44, 50, 28, 32, 42, 42, 21, 6, 32, 49, 47, 16, 38, 7, 34, 28, 25, 39, 22, 18, 5, 28, 30, 24, 41, 32, 16, 8, 42, 44, 50, 24, 39, 35, 1, 17, 48, 17, 6, 15, 19, 12, 47, 32, 49, 3, 20, 46]
[24, 50, 27, 49, 7, 20, 41, 34, 7, 25, 8, 50, 30, 23, 5, 36, 37, 43, 40, 7, 8, 5, 40, 34, 48, 39, 19, 20, 22, 29, 12, 26, 12, 39, 13, 15, 25, 0, 9, 31, 10, 45, 21, 0, 44, 28, 43, 26, 10, 42, 20, 22, 33, 42, 50, 39, 25, 20, 5, 36, 3, 46, 12, 36, 22, 4, 33, 20, 16, 33, 1, 12, 42, 39, 25, 2, 7, 15, 1, 1, 40, 50, 0, 43, 34, 46, 48, 42, 9, 35, 8, 19, 32, 40, 30, 17, 19, 39, 33, 6, 30, 42, 48, 6, 18, 44, 26, 9, 14, 20, 13, 34, 6, 30]
[7, 12, 5, 14, 18, 6, 13, 17, 7, 44, 33, 32, 35, 25, 45, 33, 43, 8, 7, 44, 41, 48, 18, 27, 4, 35, 23, 7, 15, 13, 7, 29, 34, 8, 20, 49, 44, 38, 33, 28, 11, 1, 25, 44, 0, 2, 20, 42, 0, 2, 27, 25, 4, 34, 0, 11, 12, 4, 36, 2, 27, 37, 2, 47, 44, 2, 48, 43, 28, 38, 13, 25, 39, 15, 33, 10, 43, 38, 25, 49, 33, 24, 14, 4, 18, 29, 40, 48, 4, 20, 22, 33, 40, 28, 25, 31, 26, 38, 26, 35, 35, 30, 11, 37, 43, 32, 38, 40, 37, 40, 20, 8, 7, 15]
[6, 18, 9, 6, 15, 10, 33, 14, 43, 43, 41, 32, 23, 31, 16, 19, 6, 49, 38, 14, 13, 11, 28, 17, 29, 35, 39, 13, 48, 17, 7, 0, 39, 41, 33, 1, 39, 14, 33, 11, 24, 41, 23, 28, 2, 0, 22, 9, 12, 46, 49, 48, 43, 45, 5, 48, 37, 7, 23, 27, 15, 3, 36, 18, 12, 41, 34, 21, 17, 50, 32, 24, 25, 15, 45, 23, 39, 10, 45, 1, 16, 43, 30, 42, 27, 36, 45, 21, 36, 33, 46, 25, 17, 44, 42, 20, 3, 14, 46, 25, 15, 1, 3, 19, 18, 20, 46, 29, 26, 11, 0, 38, 48, 20]
[38, 27, 42, 2, 12, 33, 18, 18, 30, 27, 17, 28, 14, 17, 2, 30, 50, 27, 33, 0, 31, 13, 41, 5, 39, 17, 30, 4, 48, 1, 34, 8, 45, 13, 18, 24, 26, 45, 25, 5, 28, 28, 41, 43, 20, 22, 0, 50, 35, 47, 46, 5, 1, 50, 3, 31, 3, 44, 6, 14, 24, 45, 24, 17, 13, 23, 27, 34, 21, 40, 43, 7, 20, 50, 27, 0, 46, 24, 18, 5, 45, 41, 31, 6, 38, 38, 14, 42, 45, 18, 27, 10, 8, 1, 7, 20, 38, 34, 24, 10, 30, 28, 18, 11, 11, 44, 46, 27, 33, 35, 49, 41, 32, 12]
[33, 35, 39, 22, 34, 5, 29, 30, 45, 14, 9, 7, 36, 45, 28, 36, 15, 8, 1, 30, 32, 8, 23, 38, 30, 8, 36, 17, 41, 18, 50, 27, 28, 18, 42, 19, 43, 46, 0, 25, 3, 12, 1, 26, 42, 9, 50, 0, 47, 17, 16, 33, 8, 49, 37, 44, 40, 42, 29, 34, 50, 21, 39, 9, 8, 29, 48, 49, 11, 11, 17, 14, 5, 29, 36, 11, 49, 1, 20, 50, 16, 3, 21, 3, 30, 4, 32, 17, 20, 24, 31, 9, 19, 4, 31, 13, 0, 17, 34, 18, 33, 12, 25, 29, 2, 29, 29, 29, 50, 9, 16, 22, 43, 3]
[1, 11, 33, 9, 30, 28, 42, 0, 3, 8, 25, 24, 39, 11, 34, 14, 32, 40, 18, 23, 34, 1, 10, 6, 45, 6, 16, 25, 21, 38, 28, 29, 45, 39, 39, 8, 25, 21, 38, 8, 9, 14, 17, 10, 0, 12, 35, 47, 0, 23, 28, 45, 38, 0, 49, 39, 29, 49, 21, 29, 19, 5, 30, 4, 8, 50, 10, 1, 43, 22, 33, 23, 5, 17, 10, 12, 8, 23, 49, 8, 37, 2, 7, 34, 1, 49, 40, 36, 4, 32, 45, 36, 18, 0, 45, 10, 30, 41, 27, 45, 40, 1, 29, 23, 29, 21, 43, 29, 17, 43, 24, 30, 7, 47]
[11, 29, 49, 12, 41, 38, 42, 45, 22, 14, 43, 33, 13, 33, 18, 7, 1, 27, 32, 37, 31, 17, 7, 4, 48, 3, 35, 28, 40, 23, 23, 34, 44, 50, 45, 36, 35, 24, 1, 46, 2, 21, 1, 42, 2, 46, 47, 17, 23, 0, 41, 5, 48, 50, 3, 38, 3, 13, 37, 49, 41, 32, 35, 32, 23, 28, 18, 39, 4, 25, 2, 16, 20, 29, 31, 47, 17, 35, 47, 8, 32, 48, 26, 1, 1, 29, 43, 26, 39, 9, 29, 30, 25, 29, 40, 1, 48, 48, 32, 17, 34, 22, 3, 46, 35, 45, 44, 43, 11, 1, 1, 24, 8, 30]
[27, 37, 36, 47, 16, 7, 41, 8, 18, 6, 49, 22, 11, 1, 21, 13, 44, 26, 3, 30, 35, 2, 15, 48, 0, 0, 12, 10, 24, 22, 28, 7, 35, 27, 10, 12, 27, 25, 20, 21, 43, 40, 22, 20, 27, 49, 46, 16, 28, 41, 0, 37, 22, 48, 19, 37, 22, 12, 2, 14, 19, 0, 5, 34, 37, 41, 41, 38, 21, 40, 0, 31, 30, 19, 21, 25, 6, 34, 41, 36, 47, 47, 13, 33, 3, 34, 19, 19, 50, 18, 45, 37, 41, 23, 18, 14, 47, 17, 28, 30, 47, 10, 21, 48, 33, 42, 28, 9, 10, 19, 9, 2, 42, 38]
[36, 50, 2, 8, 17, 35, 20, 19, 18, 17, 39, 12, 46, 19, 12, 21, 50, 1, 43, 11, 19, 0, 36, 41, 15, 8, 49, 30, 0, 16, 1, 2, 17, 26, 45, 50, 2, 20, 18, 24, 38, 18, 3, 22, 25, 48, 5, 33, 45, 5, 37, 0, 26, 6, 39, 25, 31, 15, 41, 2, 3, 15, 17, 41, 24, 48, 0, 41, 14, 4, 5, 14, 27, 31, 32, 10, 8, 23, 30, 42, 9, 30, 35, 41, 26, 16, 7, 37, 47, 25, 15, 23, 39, 39, 12, 7, 42, 3, 18, 30, 49, 44, 33, 37, 11, 46, 11, 46, 23, 35, 33, 14, 50, 8]
[35, 15, 17, 18, 5, 17, 0, 22, 6, 21, 26, 25, 37, 11, 21, 44, 24, 34, 48, 46, 34, 15, 2, 3, 45, 30, 6, 27, 29, 20, 40, 18, 30, 40, 44, 23, 6, 32, 47, 13, 13, 20, 16, 33, 4, 43, 1, 8, 38, 48, 22, 26, 0, 20, 1, 32, 42, 7, 16, 45, 17, 39, 3, 12, 36, 22, 0, 28, 35, 49, 16, 44, 18, 23, 33, 12, 14, 38, 5, 24, 46, 38, 38, 18, 41, 34, 16, 40, 7, 29, 0, 25, 50, 5, 27, 14, 18, 20, 38, 31, 41, 20, 31, 18, 25, 26, 12, 42, 14, 20, 8, 0, 29, 16]
[9, 4, 38, 41, 21, 37, 2, 26, 37, 2, 6, 7, 20, 45, 41, 3, 0, 24, 11, 38, 13, 31, 11, 50, 12, 26, 18, 7, 0, 43, 2, 34, 20, 1, 31, 5, 48, 15, 0, 32, 28, 27, 37, 42, 34, 45, 50, 49, 0, 50, 48, 6, 20, 0, 40, 27, 25, 26, 15, 43, 15, 19, 49, 11, 49, 42, 48, 45, 10, 17, 27, 28, 38, 37, 25, 22, 12, 29, 38, 23, 32, 32, 46, 44, 18, 29, 28, 19, 29, 21, 1, 48, 40, 11, 33, 31, 48, 3, 18, 24, 11, 40, 6, 42, 35, 22, 36, 14, 22, 20, 10, 19, 17, 1]
[25, 28, 31, 28, 32, 14, 15, 15, 4, 24, 14, 17, 19, 4, 36, 22, 40, 31, 29, 49, 46, 37, 24, 32, 4, 40, 40, 25, 21, 48, 35, 33, 23, 6, 11, 38, 33, 18, 0, 26, 16, 43, 8, 50, 0, 5, 3, 37, 49, 3, 19, 39, 1, 40, 0, 13, 28, 31, 3, 43, 17, 40, 5, 44, 19, 31, 49, 2, 27, 4, 6, 47, 24, 31, 18, 32, 46, 26, 33, 12, 47, 44, 49, 42, 3, 22, 7, 45, 6, 42, 30, 16, 0, 6, 20, 48, 24, 43, 6, 42, 28, 40, 28, 22, 14, 22, 31, 23, 37, 14, 41, 42, 30, 17]
[22, 43, 32, 42, 38, 45, 1, 39, 14, 19, 33, 9, 39, 23, 41, 46, 25, 46, 50, 46, 16, 3, 34, 16, 15, 13, 19, 29, 26, 49, 45, 23, 44, 14, 32, 14, 35, 3, 21, 9, 47, 32, 30, 39, 11, 48, 31, 44, 39, 38, 37, 25, 32, 27, 13, 0, 5, 26, 23, 24, 1, 2, 0, 16, 14, 44, 1, 48, 11, 26, 19, 17, 48, 37, 26, 8, 11, 18, 34, 42, 32, 50, 46, 12, 16, 1, 10, 27, 49, 37, 7, 10, 37, 20, 44, 7, 27, 0, 5, 1, 16, 33, 10, 48, 10, 37, 4, 9, 7, 0, 21, 41, 10, 2]
[27, 35, 44, 35, 17, 11, 12, 39, 37, 34, 28, 47, 50, 30, 20, 14, 15, 6, 15, 28, 5, 36, 35, 11, 12, 23, 42, 31, 31, 3, 31, 13, 38, 16, 43, 48, 25, 29, 47, 49, 48, 35, 31, 25, 12, 37, 3, 40, 29, 3, 22, 31, 42, 25, 28, 5, 0, 27, 21, 18, 10, 7, 46, 13, 33, 49, 12, 32, 50, 37, 27, 0, 49, 5, 45, 24, 44, 35, 37, 35, 42, 14, 24, 38, 45, 36, 12, 11, 37, 8, 45, 47, 18, 23, 50, 22, 2, 36, 42, 22, 45, 34, 17, 12, 19, 34, 8, 8, 10, 32, 16, 7, 15, 46]
[49, 28, 38, 22, 20, 8, 35, 26, 40, 9, 49, 11, 25, 36, 24, 48, 6, 48, 23, 12, 39, 41, 22, 19, 24, 47, 19, 36, 31, 12, 36, 38, 50, 34, 37, 38, 1, 24, 42, 39, 2, 42, 0, 20, 4, 7, 44, 42, 49, 13, 12, 15, 7, 26, 31, 26, 27, 0, 50, 18, 38, 13, 18, 6, 38, 10, 42, 7, 3, 12, 40, 31, 41, 14, 17, 26, 27, 40, 36, 15, 23, 17, 39, 39, 24, 32, 8, 43, 41, 20, 11, 39, 14, 50, 37, 36, 7, 39, 13, 7, 1, 11, 45, 43, 22, 6, 48, 36, 23, 19, 14, 23, 29, 40]
[8, 42, 4, 40, 43, 38, 22, 12, 26, 24, 21, 19, 7, 5, 17, 45, 3, 45, 25, 25, 11, 43, 33, 41, 25, 6, 31, 24, 16, 2, 25, 47, 45, 31, 13, 12, 40, 15, 46, 33, 42, 6, 8, 5, 36, 23, 6, 29, 21, 37, 2, 41, 16, 15, 3, 23, 21, 50, 0, 28, 42, 2, 34, 11, 35, 31, 6, 11, 24, 45, 42, 0, 1, 42, 13, 6, 15, 33, 20, 45, 41, 27, 41, 3, 33, 42, 23, 46, 14, 11, 35, 15, 39, 44, 37, 41, 26, 44, 21, 16, 18, 32, 11, 40, 6, 3, 7, 44, 9, 6, 29, 42, 0, 47]
[34, 37, 27, 45, 39, 35, 34, 2, 4, 14, 17, 27, 2, 18, 24, 10, 4, 23, 39, 3, 26, 6, 44, 25, 42, 10, 41, 9, 1, 2, 10, 46, 34, 13, 38, 17, 20, 46, 22, 46, 20, 43, 5, 36, 2, 27, 14, 34, 29, 49, 14, 2, 45, 43, 43, 24, 18, 18, 28, 0, 4, 41, 17, 27, 42, 27, 17, 34, 10, 21, 4, 38, 24, 22, 34, 46, 4, 31, 2, 34, 47, 24, 43, 22, 1, 24, 13, 3, 10, 8, 45, 7, 4, 40, 44, 16, 10, 3, 45, 0, 1, 30, 33, 11, 28, 47, 30, 24, 42, 27, 23, 21, 15, 49]
[5, 42, 48, 26, 42, 43, 20, 45, 43, 21, 39, 13, 3, 9, 34, 0, 16, 33, 15, 27, 46, 9, 25, 26, 43, 12, 45, 29, 17, 44, 40, 22, 49, 29, 24, 23, 29, 12, 48, 47, 31, 10, 46, 3, 27, 15, 24, 50, 19, 41, 19, 3, 17, 15, 17, 1, 10, 38, 42, 4, 0, 38, 21, 0, 9, 28, 29, 48, 39, 7, 38, 8, 32, 25, 21, 22, 25, 42, 23, 46, 38, 44, 17, 6, 42, 11, 27, 35, 30, 35, 44, 34, 43, 32, 39, 18, 47, 16, 50, 41, 7, 35, 31, 39, 8, 31, 44, 47, 39, 19, 3, 24, 26, 31]
[25, 44, 19, 46, 43, 11, 17, 42, 27, 37, 33, 18, 37, 8, 3, 42, 21, 6, 35, 43, 27, 43, 48, 7, 46, 47, 3, 42, 40, 30, 42, 20, 27, 10, 19, 44, 28, 27, 35, 18, 44, 2, 46, 46, 37, 3, 45, 21, 5, 32, 0, 15, 39, 19, 40, 2, 7, 13, 2, 41, 38, 0, 20, 37, 0, 32, 9, 46, 10, 21, 43, 25, 37, 28, 18, 18, 34, 45, 10, 25, 50, 0, 34, 23, 14, 5, 20, 46, 8, 10, 13, 9, 29, 5, 49, 44, 11, 47, 4, 39, 9, 49, 35, 40, 15, 20, 3, 6, 19, 2, 44, 12, 43, 4]
[5, 16, 14, 0, 9, 7, 19, 43, 1, 17, 25, 11, 2, 48, 33, 8, 43, 20, 34, 23, 1, 5, 50, 19, 48, 19, 2, 48, 6, 12, 18, 18, 43, 39, 25, 25, 15, 6, 6, 49, 8, 25, 23, 12, 2, 36, 24, 39, 30, 35, 5, 17, 3, 49, 5, 0, 46, 18, 34, 17, 21, 20, 0, 2, 25, 25, 9, 37, 46, 14, 0, 1, 31, 38, 34, 37, 30, 5, 48, 30, 41, 14, 39, 6, 18, 14, 20, 33, 15, 31, 26, 17, 2, 16, 8, 36, 1, 20, 20, 40, 20, 20, 18, 11, 43, 9, 26, 50, 27, 17, 37, 48, 49, 7]
[7, 12, 13, 33, 17, 10, 18, 44, 36, 45, 23, 29, 41, 37, 16, 8, 44, 31, 33, 5, 35, 32, 8, 37, 25, 17, 27, 27, 38, 38, 6, 34, 38, 9, 42, 27, 25, 10, 20, 29, 37, 13, 7, 36, 47, 18, 17, 9, 4, 32, 34, 41, 12, 11, 44, 16, 13, 6, 11, 27, 0, 37, 2, 0, 8, 32, 30, 22, 28, 47, 16, 29, 2, 49, 28, 42, 42, 6, 28, 46, 48, 16, 3, 17, 22, 46, 49, 43, 41, 31, 16, 31, 24, 43, 41, 4, 47, 24, 30, 48, 11, 28, 23, 28, 38, 32, 30, 18, 14, 19, 5, 9, 49, 44]
[16, 34, 25, 19, 42, 45, 44, 24, 19, 6, 14, 21, 0, 1, 39, 2, 21, 0, 40, 38, 6, 46, 13, 48, 38, 18, 32, 25, 5, 27, 18, 47, 22, 49, 26, 0, 49, 15, 20, 17, 20, 2, 29, 22, 44, 12, 13, 8, 8, 23, 37, 24, 36, 49, 19, 14, 33, 38, 35, 42, 9, 0, 25, 8, 0, 25, 33, 14, 25, 10, 18, 27, 38, 43, 47, 20, 29, 7, 6, 4, 7, 18, 25, 24, 6, 27, 38, 25, 27, 27, 38, 38, 14, 1, 11, 15, 43, 31, 9, 4, 2, 30, 42, 34, 19, 15, 18, 8, 45, 21, 33, 41, 9, 14]
[41, 40, 36, 26, 41, 26, 1, 32, 40, 37, 24, 25, 8, 19, 41, 46, 25, 23, 21, 4, 27, 47, 17, 3, 1, 49, 2, 17, 0, 28, 5, 46, 8, 19, 48, 44, 15, 11, 2, 30, 11, 13, 13, 4, 2, 41, 23, 29, 50, 28, 41, 48, 22, 42, 31, 44, 49, 10, 31, 27, 28, 32, 25, 32, 25, 0, 23, 9, 9, 7, 28, 42, 34, 50, 41, 44, 31, 4, 49, 37, 33, 34, 12, 41, 13, 6, 5, 49, 15, 50, 38, 0, 17, 3, 3, 14, 36, 11, 26, 0, 36, 2, 7, 38, 23, 48, 39, 45, 37, 11, 16, 33, 27, 16]
[10, 34, 34, 17, 10, 12, 10, 48, 18, 3, 4, 4, 40, 3, 20, 1, 43, 48, 44, 11, 10, 32, 44, 18, 22, 1, 46, 13, 4, 14, 12, 26, 41, 41, 8, 28, 14, 24, 45, 43, 3, 19, 44, 33, 48, 34, 27, 48, 10, 18, 41, 0, 0, 48, 49, 1, 12, 42, 6, 17, 29, 9, 9, 30, 33, 23, 0, 49, 23, 48, 2, 45, 27, 24, 3, 27, 19, 36, 39, 40, 13, 43, 8, 45, 40, 20, 27, 5, 1, 31, 41, 9, 13, 44, 32, 37, 50, 49, 10, 41, 0, 48, 7, 44, 1, 3, 20, 35, 49, 13, 47, 36, 33, 9]
[49, 17, 33, 14, 41, 27, 38, 0, 26, 25, 40, 10, 22, 46, 12, 40, 21, 48, 44, 46, 32, 29, 30, 9, 31, 46, 6, 46, 30, 1, 41, 13, 35, 48, 24, 40, 9, 2, 25, 43, 18, 20, 50, 20, 43, 21, 34, 49, 1, 39, 38, 41, 28, 45, 2, 48, 32, 7, 11, 34, 48, 46, 37, 22, 14, 9, 49, 0, 36, 39, 6, 27, 5, 44, 17, 1, 12, 14, 23, 47, 3, 5, 36, 18, 2, 39, 36, 27, 3, 49, 2, 16, 50, 36, 19, 37, 24, 50, 48, 39, 44, 47, 50, 2, 40, 24, 41, 27, 18, 36, 49, 26, 20, 27]
[28, 28, 32, 17, 19, 35, 38, 21, 21, 14, 50, 42, 20, 16, 22, 30, 33, 35, 6, 15, 28, 36, 17, 33, 27, 28, 16, 15, 5, 7, 40, 1, 5, 45, 16, 21, 47, 31, 28, 22, 15, 9, 28, 16, 28, 17, 21, 11, 43, 4, 21, 14, 35, 10, 27, 11, 50, 3, 24, 10, 39, 10, 46, 28, 25, 9, 23, 36, 0, 38, 24, 6, 17, 36, 32, 3, 41, 4, 3, 11, 13, 47, 2, 8, 16, 50, 44, 47, 49, 29, 36, 43, 24, 41, 3, 49, 44, 21, 20, 45, 28, 6, 14, 2, 28, 46, 48, 27, 29, 43, 29, 32, 10, 2]
[24, 49, 48, 17, 19, 23, 25, 0, 48, 37, 5, 29, 5, 44, 3, 34, 28, 40, 38, 47, 18, 44, 37, 40, 40, 23, 34, 16, 26, 41, 41, 16, 37, 18, 25, 40, 27, 50, 18, 48, 41, 12, 32, 33, 38, 50, 40, 11, 22, 25, 40, 4, 49, 17, 4, 26, 37, 12, 45, 21, 7, 21, 14, 47, 10, 7, 48, 39, 38, 0, 34, 26, 49, 7, 35, 49, 17, 28, 21, 12, 50, 15, 22, 6, 46, 42, 2, 27, 41, 50, 31, 5, 47, 3, 22, 15, 15, 26, 47, 8, 1, 41, 26, 38, 32, 29, 35, 48, 25, 38, 28, 12, 42, 26]
[27, 3, 26, 21, 48, 48, 30, 10, 4, 27, 2, 45, 41, 3, 28, 46, 41, 0, 32, 40, 26, 18, 16, 40, 16, 29, 35, 27, 36, 48, 34, 2, 19, 48, 25, 42, 7, 24, 36, 49, 27, 32, 42, 1, 13, 32, 43, 17, 33, 2, 0, 5, 16, 27, 6, 19, 27, 40, 42, 4, 38, 43, 0, 16, 18, 28, 2, 6, 24, 34, 0, 29, 23, 12, 10, 45, 2, 22, 35, 50, 37, 28, 48, 41, 50, 42, 31, 23, 45, 28, 30, 45, 29, 2, 27, 44, 8, 3, 19, 37, 38, 2, 16, 10, 22, 23, 25, 23, 22, 10, 15, 4, 40, 5]
[7, 23, 46, 35, 30, 7, 6, 28, 41, 28, 35, 20, 17, 7, 46, 18, 15, 31, 36, 23, 42, 3, 46, 4, 42, 14, 7, 43, 35, 25, 23, 12, 35, 13, 24, 49, 24, 21, 50, 15, 7, 9, 42, 12, 25, 24, 7, 14, 23, 16, 31, 14, 44, 28, 47, 17, 0, 31, 0, 38, 8, 25, 1, 29, 27, 42, 45, 27, 6, 26, 29, 0, 28, 30, 42, 13, 26, 50, 15, 50, 13, 24, 7, 6, 38, 19, 26, 47, 5, 27, 4, 33, 11, 13, 6, 29, 20, 36, 17, 2, 28, 47, 6, 17, 41, 9, 7, 32, 38, 15, 39, 33, 12, 47]
[15, 33, 13, 40, 37, 17, 34, 10, 8, 10, 12, 44, 31, 13, 24, 10, 0, 5, 19, 18, 38, 23, 25, 28, 5, 25, 26, 34, 32, 49, 49, 3, 35, 46, 14, 49, 15, 41, 24, 24, 26, 33, 21, 42, 39, 25, 20, 5, 5, 20, 30, 27, 18, 38, 24, 48, 49, 41, 1, 24, 32, 37, 31, 2, 38, 34, 27, 5, 17, 49, 23, 28, 0, 35, 49, 4, 17, 27, 27, 11, 40, 30, 2, 5, 17, 1, 18, 37, 4, 5, 9, 42, 30, 13, 20, 50, 27, 44, 2, 21, 15, 35, 2, 38, 48, 29, 37, 24, 42, 16, 43, 4, 20, 12]
[1, 22, 24, 16, 2, 45, 11, 28, 40, 21, 48, 47, 8, 39, 3, 11, 10, 24, 24, 28, 37, 21, 38, 9, 19, 43, 43, 48, 16, 5, 0, 21, 1, 17, 28, 29, 43, 3, 29, 31, 9, 9, 6, 39, 15, 15, 50, 29, 17, 29, 19, 31, 23, 37, 31, 37, 5, 14, 42, 22, 25, 28, 38, 49, 43, 50, 24, 44, 36, 7, 12, 30, 35, 0, 20, 4, 11, 23, 11, 0, 18, 1, 2, 39, 33, 44, 21, 11, 3, 4, 13, 15, 41, 13, 39, 42, 9, 38, 35, 35, 16, 27, 23, 27, 3, 22, 14, 33, 5, 33, 15, 42, 4, 22]
[29, 27, 4, 15, 21, 48, 45, 24, 21, 20, 10, 2, 14, 6, 16, 35, 1, 18, 23, 6, 24, 26, 27, 31, 45, 16, 20, 43, 9, 2, 6, 28, 29, 25, 28, 49, 50, 19, 36, 10, 34, 48, 32, 25, 33, 45, 27, 36, 10, 31, 21, 32, 33, 25, 18, 26, 45, 17, 13, 34, 21, 18, 34, 28, 47, 41, 3, 17, 32, 35, 10, 42, 49, 20, 0, 1, 41, 6, 29, 46, 31, 40, 43, 1, 11, 31, 1, 22, 30, 0, 6, 4, 21, 2, 15, 43, 43, 15, 1, 32, 41, 31, 24, 50, 18, 50, 49, 41, 24, 17, 49, 10, 22, 39]
[0, 7, 0, 9, 41, 50, 34, 25, 8, 13, 21, 15, 42, 50, 41, 39, 43, 5, 41, 11, 23, 19, 11, 25, 24, 0, 18, 17, 35, 3, 32, 13, 18, 25, 8, 13, 12, 50, 27, 46, 9, 35, 49, 2, 10, 23, 0, 11, 12, 47, 25, 10, 12, 22, 32, 8, 24, 26, 6, 46, 22, 18, 37, 42, 20, 44, 27, 1, 3, 49, 45, 13, 4, 4, 1, 0, 5, 7, 7, 30, 27, 40, 20, 35, 50, 5, 35, 26, 20, 38, 8, 8, 20, 20, 16, 30, 27, 28, 29, 33, 50, 34, 36, 47, 39, 27, 7, 18, 7, 23, 41, 47, 0, 29]
[27, 15, 47, 42, 10, 50, 41, 48, 23, 15, 46, 41, 11, 50, 29, 9, 30, 9, 26, 21, 13, 45, 23, 26, 5, 37, 14, 46, 41, 50, 44, 11, 14, 24, 23, 26, 12, 0, 11, 2, 13, 36, 47, 7, 43, 39, 46, 49, 8, 17, 6, 8, 14, 12, 46, 11, 44, 27, 15, 4, 25, 34, 30, 42, 29, 31, 19, 12, 41, 17, 2, 26, 17, 11, 41, 5, 0, 16, 5, 17, 2, 18, 45, 17, 1, 25, 47, 13, 36, 4, 29, 27, 50, 43, 2, 22, 46, 22, 33, 36, 28, 3, 44, 31, 33, 41, 25, 10, 20, 24, 32, 50, 46, 18]
[21, 17, 37, 15, 28, 23, 12, 36, 19, 35, 11, 35, 34, 9, 15, 5, 34, 41, 0, 18, 29, 37, 17, 10, 9, 29, 32, 29, 45, 39, 47, 10, 32, 1, 47, 23, 4, 27, 6, 40, 41, 20, 16, 15, 38, 10, 24, 1, 23, 35, 34, 23, 38, 29, 26, 18, 35, 40, 33, 31, 42, 45, 5, 6, 7, 4, 36, 14, 4, 28, 22, 50, 27, 23, 6, 7, 16, 0, 19, 37, 43, 6, 47, 46, 0, 6, 3, 6, 2, 38, 29, 9, 35, 41, 33, 43, 10, 23, 47, 35, 26, 1, 39, 40, 37, 39, 16, 35, 17, 25, 46, 27, 45, 24]
[40, 12, 13, 27, 27, 33, 43, 27, 46, 44, 35, 41, 12, 49, 3, 42, 15, 38, 26, 47, 18, 34, 37, 14, 47, 29, 22, 2, 21, 35, 11, 19, 2, 28, 4, 46, 40, 9, 39, 41, 25, 5, 38, 1, 25, 45, 18, 20, 49, 47, 41, 30, 5, 38, 33, 34, 37, 36, 20, 2, 23, 10, 48, 28, 6, 49, 39, 23, 3, 21, 35, 15, 27, 11, 29, 7, 5, 19, 0, 32, 42, 24, 2, 3, 26, 38, 50, 26, 19, 18, 48, 3, 39, 30, 31, 26, 22, 38, 43, 44, 12, 14, 35, 4, 27, 25, 33, 34, 23, 50, 7, 48, 7, 35]
[24, 44, 3, 25, 33, 5, 13, 24, 38, 42, 14, 38, 46, 33, 44, 36, 49, 14, 42, 11, 47, 32, 19, 19, 40, 6, 18, 34, 5, 5, 43, 36, 26, 24, 25, 26, 25, 14, 17, 43, 11, 18, 7, 1, 49, 1, 5, 50, 8, 8, 36, 42, 24, 23, 12, 42, 35, 15, 45, 34, 46, 25, 30, 46, 4, 37, 40, 47, 11, 12, 50, 50, 11, 0, 46, 30, 17, 37, 32, 0, 8, 13, 4, 14, 7, 6, 2, 37, 4, 8, 28, 48, 45, 19, 35, 0, 31, 4, 22, 50, 13, 28, 42, 24, 50, 49, 11, 45, 15, 14, 26, 28, 48, 29]
