N1,N2,...,Nx
[1, 9, 49, 39, 49, 25, 37, 31, 13, 7, 47, 27, 38, 24, 36, 38, 21, 50, 12, 5, 14, 8, 19, 2, 8, 26, 46, 20, 45, 44, 2, 8, 0, 43, 36, 45, 15, 20, 24, 28, 45, 3, 15, 26, 35, 42, 23, 0, 11, 34, 45, 38, 20, 43, 45, 40, 2, 50, 26, 49, 48, 17, 3, 39, 11, 16, 45, 20, 37, 43, 19, 6, 24, 11, 48, 8, 27, 46, 42, 40, 42, 31, 8, 49, 46, 15, 27, 27, 26, 0, 4, 6, 18, 38, 31, 50, 3, 11, 43, 34, 31, 17, 11, 27, 41, 16, 36, 19, 33, 29, 49, 1, 34, 46, 34, 49, 47, 28, 20, 37, 50, 17, 37, 7, 28, 11, 33, 21, 2, 27, 37, 17, 31, 5, 39, 39, 36, 19, 47, 4, 39, 20, 8, 8]
[18, 14, 13, 12, 17, 16, 15, 11, 14, 26, 50, 35, 22, 37, 21, 27, 30, 11, 42, 39, 36, 4, 20, 49, 16, 22, 20, 46, 32, 35, 23, 41, 43, 0, 23, 28, 15, 45, 41, 29, 43, 24, 37, 18, 25, 38, 45, 34, 0, 10, 23, 43, 8, 36, 16, 43, 11, 45, 15, 13, 3, 42, 7, 29, 4, 26, 46, 12, 23, 11, 2, 12, 36, 37, 41, 45, 21, 28, 46, 11, 5, 1, 27, 16, 20, 3, 30, 13, 3, 33, 41, 19, 11, 16, 18, 33, 11, 45, 37, 17, 38, 11, 9, 47, 32, 10, 2, 11, 16, 18, 2, 50, 44, 12, 49, 23, 34, 1, 49, 13, 44, 1, 34, 49, 49, 15, 46, 40, 21, 37, 43, 23, 2, 43, 23, 7, 36, 34, 32, 18, 7, 19, 48, 4]
[19, 43, 9, 4, 47, 13, 27, 10, 48, 46, 48, 36, 14, 7, 6, 33, 0, 34, 40, 1, 48, 49, 9, 37, 13, 26, 40, 49, 13, 32, 0, 20, 36, 23, 0, 47, 26, 21, 34, 21, 36, 25, 43, 41, 50, 18, 30, 43, 49, 16, 4, 6, 28, 35, 23, 10, 33, 50, 27, 18, 20, 43, 25, 24, 18, 39, 50, 8, 23, 11, 45, 37, 7, 39, 14, 14, 50, 50, 39, 13, 24, 14, 47, 48, 16, 25, 16, 14, 14, 42, 45, 38, 1, 43, 35, 41, 37, 15, 35, 25, 10, 13, 36, 35, 0, 8, 2, 32, 4, 0, 3, 24, 0, 13, 44, 20, 11, 1, 7, 41, 31, 28, 34, 30, 49, 12, 43, 4, 28, 34, 37, 2, 35, 38, 47, 37, 27, 32, 4, 26, 15, 20, 9, 3]
[6, 17, 38, 50, 50, 24, 35, 5, 14, 10, 2, 1, 14, 37, 21, 47, 16, 13, 4, 17, 37, 3, 21, 11, 18, 5, 40, 6, 5, 9, 23, 41, 45, 28, 47, 0, 18, 49, 4, 1, 25, 23, 24, 22, 25, 1, 14, 5, 0, 13, 20, 3, 3, 31, 6, 28, 26, 12, 9, 43, 17, 28, 6, 43, 31, 34, 29, 4, 10, 36, 39, 13, 36, 50, 8, 30, 11, 8, 33, 43, 43, 5, 6, 23, 35, 9, 21, 10, 49, 5, 34, 46, 48, 23, 24, 33, 10, 21, 38, 32, 0, 17, 33, 5, 46, 43, 33, 15, 0, 13, 9, 23, 27, 30, 40, 31, 24, 38, 49, 24, 35, 26, 36, 21, 43, 18, 19, 20, 6, 34, 2, 2, 2, 16, 25, 46, 39, 29, 34, 23, 41, 20, 42, 8]
[7, 1, 23, 26, 14, 39, 21, 5, 50, 38, 8, 44, 48, 2, 32, 50, 29, 28, 41, 21, 34, 28, 19, 49, 1, 35, 38, 21, 30, 13, 25, 8, 15, 15, 26, 18, 0, 16, 2, 46, 49, 10, 24, 20, 34, 35, 0, 33, 46, 28, 4, 33, 35, 8, 16, 1, 23, 35, 11, 21, 34, 48, 36, 14, 31, 40, 33, 25, 8, 17, 13, 46, 1, 22, 50, 43, 13, 38, 44, 9, 47, 33, 15, 9, 6, 45, 36, 34, 31, 10, 7, 45, 36, 41, 12, 20, 36, 15, 41, 34, 10, 32, 20, 45, 46, 42, 31, 18, 49, 33, 40, 3, 21, 12, 0, 10, 35, 19, 13, 18, 39, 17, 0, 11, 29, 30, 45, 18, 8, 0, 22, 50, 16, 50, 17, 46, 48, 47, 41, 16, 9, 19, 47, 23]
[3, 32, 34, 10, 22, 11, 1, 44, 23, 45, 23, 25, 23, 8, 12, 26, 7, 8, 16, 16, 14, 16, 38, 14, 4, 8, 11, 38, 16, 5, 35, 21, 20, 45, 21, 49, 16, 0, 27, 13, 46, 22, 12, 13, 50, 1, 13, 32, 48, 4, 41, 15, 22, 15, 2, 5, 16, 47, 22, 10, 44, 5, 2, 31, 6, 17, 6, 47, 8, 23, 28, 48, 0, 26, 10, 48, 36, 9, 1, 48, 30, 2, 44, 12, 2, 46, 9, 35, 9, 44, 17, 41, 28, 25, 28, 27, 24, 49, 35, 5, 36, 7, 27, 3, 20, 8, 29, 46, 50, 43, 20, 48, 43, 29, 0, 17, 40, 29, 18, 0, 9, 27, 6, 11, 14, 4, 33, 37, 30, 35, 35, 50, 15, 5, 41, 38, 23, 13, 34, 24, 32, 18, 1, 2]
[18, 11, 28, 14, 4, 14, 38, 3, 17, 36, 4, 33, 39, 38, 48, 7, 36, 40, 24, 49, 31, 36, 8, 49, 27, 35, 25, 21, 18, 19, 24, 43, 24, 41, 34, 4, 2, 27, 0, 11, 21, 2, 18, 36, 34, 36, 45, 19, 43, 25, 37, 24, 12, 12, 29, 48, 20, 17, 11, 30, 2, 41, 20, 15, 14, 27, 50, 6, 24, 35, 35, 44, 36, 7, 25, 24, 37, 3, 31, 41, 17, 2, 17, 35, 7, 37, 24, 9, 24, 10, 34, 25, 34, 17, 4, 34, 0, 38, 20, 12, 5, 34, 45, 16, 25, 33, 50, 45, 45, 4, 21, 20, 23, 46, 6, 15, 3, 49, 13, 35, 33, 13, 5, 13, 13, 46, 41, 33, 19, 34, 27, 4, 43, 1, 26, 28, 17, 1, 23, 40, 48, 44, 17, 7]
[20, 12, 26, 27, 2, 38, 49, 39, 4, 32, 6, 28, 10, 20, 8, 20, 42, 40, 12, 40, 4, 11, 17, 13, 4, 6, 29, 47, 10, 43, 41, 33, 28, 29, 21, 1, 46, 13, 11, 0, 43, 36, 40, 39, 44, 31, 41, 22, 22, 16, 22, 6, 45, 24, 44, 19, 7, 6, 14, 28, 29, 37, 49, 49, 21, 45, 15, 31, 41, 44, 36, 47, 44, 47, 22, 2, 12, 36, 5, 10, 20, 42, 24, 41, 14, 6, 34, 15, 35, 0, 6, 37, 14, 6, 16, 42, 1, 40, 40, 4, 13, 39, 34, 18, 20, 39, 0, 8, 15, 18, 2, 10, 35, 38, 4, 36, 23, 11, 20, 8, 9, 22, 40, 5, 27, 2, 23, 31, 23, 38, 12, 31, 6, 25, 46, 17, 0, 6, 17, 38, 30, 13, 5, 9]
[4, 47, 38, 32, 38, 14, 21, 30, 49, 48, 10, 42, 20, 33, 35, 33, 35, 6, 31, 21, 46, 1, 7, 33, 3, 50, 14, 32, 28, 50, 10, 46, 45, 43, 36, 25, 49, 46, 21, 43, 0, 45, 46, 40, 26, 24, 5, 44, 7, 21, 34, 31, 40, 24, 45, 5, 25, 28, 43, 10, 24, 46, 38, 2, 27, 23, 13, 46, 18, 6, 43, 10, 19, 50, 36, 39, 44, 29, 12, 33, 6, 7, 41, 34, 23, 49, 30, 17, 50, 2, 22, 48, 22, 36, 17, 9, 49, 48, 33, 11, 50, 6, 23, 36, 19, 22, 18, 21, 0, 34, 32, 9, 24, 39, 49, 42, 10, 38, 10, 24, 33, 29, 16, 39, 43, 17, 46, 39, 49, 17, 4, 15, 46, 11, 36, 4, 4, 2, 47, 20, 10, 12, 25, 49]
[1, 49, 37, 9, 14, 29, 0, 19, 9, 47, 42, 11, 13, 39, 21, 9, 0, 17, 45, 33, 44, 23, 23, 40, 49, 47, 17, 39, 10, 5, 28, 47, 3, 24, 25, 23, 10, 22, 2, 36, 45, 0, 22, 50, 6, 50, 46, 22, 16, 49, 30, 16, 26, 25, 18, 40, 25, 48, 35, 16, 7, 41, 8, 45, 31, 5, 24, 47, 18, 38, 38, 9, 38, 49, 49, 34, 22, 6, 37, 45, 41, 43, 28, 36, 40, 28, 21, 24, 14, 11, 19, 45, 12, 8, 38, 10, 41, 41, 2, 27, 22, 29, 3, 10, 44, 47, 37, 31, 29, 19, 48, 23, 5, 35, 2, 26, 37, 26, 15, 26, 6, 31, 11, 46, 32, 28, 5, 37, 28, 37, 45, 33, 38, 1, 10, 7, 24, 10, 2, 15, 47, 49, 21, 6]
[23, 47, 35, 30, 20, 46, 26, 43, 11, 39, 30, 13, 19, 43, 45, 39, 23, 32, 1, 10, 35, 0, 28, 4, 39, 29, 1, 28, 27, 28, 15, 29, 15, 37, 43, 24, 24, 12, 18, 40, 46, 22, 0, 24, 23, 26, 6, 23, 48, 29, 21, 30, 9, 34, 20, 43, 3, 32, 37, 34, 17, 0, 39, 15, 12, 4, 29, 13, 14, 31, 0, 3, 9, 32, 23, 6, 4, 18, 32, 1, 11, 42, 40, 43, 43, 25, 28, 45, 20, 25, 16, 2, 47, 15, 9, 39, 10, 36, 35, 11, 13, 28, 28, 10, 15, 34, 36, 42, 13, 35, 24, 44, 48, 1, 45, 34, 32, 19, 6, 28, 11, 14, 8, 11, 31, 33, 14, 8, 26, 23, 5, 39, 38, 27, 32, 5, 39, 8, 6, 33, 49, 7, 10, 19]
[19, 22, 16, 30, 49, 40, 43, 29, 27, 35, 42, 13, 3, 2, 1, 19, 34, 24, 40, 38, 12, 45, 43, 20, 16, 9, 50, 24, 15, 15, 24, 1, 26, 18, 41, 22, 20, 13, 36, 39, 40, 50, 24, 0, 22, 24, 35, 39, 34, 6, 36, 15, 42, 48, 45, 23, 42, 43, 24, 49, 41, 9, 11, 20, 28, 15, 1, 13, 18, 3, 40, 42, 48, 38, 16, 17, 49, 2, 7, 39, 12, 3, 5, 30, 18, 33, 8, 15, 22, 32, 15, 9, 31, 10, 30, 10, 30, 16, 2, 25, 15, 22, 47, 31, 20, 13, 23, 15, 16, 14, 13, 0, 27, 39, 3, 5, 38, 31, 38, 29, 27, 25, 22, 41, 20, 29, 44, 15, 38, 23, 10, 6, 42, 40, 32, 28, 32, 22, 11, 19, 27, 9, 26, 35]
[32, 9, 41, 24, 17, 22, 42, 39, 47, 35, 31, 40, 47, 28, 12, 25, 39, 41, 9, 39, 12, 42, 3, 23, 38, 34, 42, 42, 31, 4, 48, 9, 35, 25, 50, 25, 34, 50, 34, 44, 26, 6, 23, 22, 0, 6, 11, 41, 39, 25, 8, 39, 1, 47, 22, 5, 12, 29, 30, 23, 49, 11, 45, 3, 8, 39, 33, 11, 43, 39, 36, 48, 19, 24, 3, 14, 20, 34, 11, 22, 0, 31, 31, 50, 44, 41, 5, 6, 2, 6, 28, 29, 9, 25, 16, 47, 1, 28, 9, 18, 41, 44, 45, 6, 42, 1, 50, 44, 0, 9, 17, 44, 2, 33, 9, 26, 23, 38, 24, 35, 49, 32, 43, 47, 30, 23, 8, 46, 26, 27, 8, 38, 17, 32, 43, 39, 38, 44, 32, 44, 23, 44, 10, 12]
[18, 12, 8, 19, 44, 45, 49, 30, 9, 2, 39, 28, 17, 30, 45, 38, 19, 7, 27, 7, 29, 20, 39, 10, 26, 7, 9, 7, 23, 11, 45, 43, 42, 38, 18, 1, 35, 1, 36, 31, 24, 50, 26, 24, 6, 0, 34, 36, 27, 23, 26, 14, 29, 21, 13, 42, 16, 0, 36, 25, 3, 33, 18, 30, 33, 37, 31, 33, 43, 34, 38, 23, 45, 10, 5, 48, 32, 19, 8, 31, 39, 26, 21, 32, 44, 41, 14, 35, 8, 30, 5, 49, 26, 35, 40, 43, 28, 33, 46, 45, 48, 12, 46, 5, 5, 1, 34, 20, 48, 33, 44, 38, 16, 17, 44, 15, 43, 3, 37, 49, 36, 48, 25, 42, 2, 7, 46, 40, 46, 10, 22, 16, 49, 7, 4, 35, 32, 21, 18, 29, 6, 34, 40, 49]
[31, 0, 12, 32, 15, 43, 11, 3, 42, 37, 34, 47, 25, 5, 21, 40, 2, 39, 42, 11, 1, 16, 1, 12, 12, 19, 24, 7, 47, 23, 21, 1, 23, 45, 30, 14, 0, 13, 45, 41, 5, 46, 6, 35, 11, 34, 0, 28, 43, 16, 26, 43, 36, 30, 20, 4, 47, 32, 37, 40, 22, 34, 32, 2, 23, 37, 16, 8, 50, 10, 8, 11, 35, 42, 31, 23, 16, 46, 3, 26, 43, 34, 13, 23, 9, 44, 3, 16, 22, 41, 20, 25, 43, 17, 38, 28, 4, 34, 4, 30, 31, 2, 35, 25, 38, 16, 38, 34, 7, 22, 23, 39, 12, 45, 50, 47, 12, 17, 49, 9, 7, 20, 48, 33, 30, 33, 35, 9, 38, 35, 12, 38, 43, 39, 1, 40, 21, 29, 24, 4, 42, 34, 44, 41]
[16, 5, 9, 39, 29, 38, 19, 48, 38, 30, 10, 12, 24, 37, 9, 29, 0, 20, 45, 23, 22, 32, 43, 30, 36, 25, 7, 28, 12, 41, 47, 34, 0, 34, 43, 5, 33, 32, 19, 22, 44, 22, 23, 39, 41, 36, 28, 0, 10, 49, 18, 7, 49, 16, 40, 0, 42, 1, 25, 12, 48, 23, 6, 16, 39, 1, 17, 15, 42, 29, 44, 26, 40, 44, 44, 42, 7, 6, 2, 3, 14, 35, 41, 23, 3, 31, 13, 38, 38, 41, 20, 14, 12, 3, 45, 12, 20, 45, 10, 32, 30, 36, 4, 42, 17, 17, 48, 44, 29, 17, 12, 0, 7, 19, 45, 47, 18, 11, 43, 25, 22, 48, 25, 42, 13, 1, 19, 46, 12, 46, 20, 10, 31, 16, 25, 44, 38, 19, 12, 47, 35, 42, 36, 31]
[3, 27, 49, 32, 17, 29, 31, 25, 1, 43, 19, 49, 47, 19, 46, 31, 6, 2, 13, 34, 14, 24, 49, 9, 12, 29, 29, 21, 9, 16, 45, 27, 11, 0, 49, 0, 46, 48, 43, 22, 7, 16, 48, 34, 39, 27, 43, 10, 0, 46, 37, 1, 20, 37, 2, 17, 37, 46, 12, 42, 37, 50, 39, 2, 36, 30, 41, 31, 11, 32, 19, 14, 19, 23, 5, 7, 14, 24, 46, 6, 48, 8, 10, 39, 37, 25, 38, 30, 21, 0, 44, 11, 24, 11, 41, 39, 8, 24, 17, 7, 1, 24, 17, 23, 50, 3, 27, 12, 13, 19, 9, 0, 46, 20, 27, 47, 32, 30, 46, 40, 45, 50, 35, 0, 27, 28, 39, 24, 22, 11, 19, 35, 14, 49, 24, 21, 18, 40, 35, 11, 36, 12, 3, 1]
[45, 38, 18, 37, 16, 2, 29, 39, 38, 2, 30, 12, 5, 48, 45, 25, 42, 42, 30, 37, 47, 6, 28, 16, 0, 6, 15, 34, 0, 35, 13, 5, 34, 10, 16, 13, 28, 4, 25, 16, 21, 49, 29, 6, 25, 23, 16, 49, 46, 0, 7, 39, 21, 45, 26, 45, 35, 27, 2, 13, 17, 31, 30, 21, 12, 22, 42, 33, 18, 3, 6, 8, 40, 7, 39, 25, 47, 22, 38, 31, 39, 9, 15, 34, 9, 19, 9, 37, 19, 16, 26, 14, 35, 42, 21, 19, 29, 0, 33, 15, 5, 7, 9, 2, 26, 30, 19, 4, 33, 1, 32, 32, 17, 47, 43, 48, 49, 31, 32, 40, 30, 22, 50, 34, 32, 48, 42, 11, 4, 10, 26, 5, 25, 15, 41, 8, 45, 6, 20, 12, 21, 10, 19, 50]
[49, 17, 14, 7, 0, 34, 36, 35, 30, 49, 20, 4, 26, 11, 24, 23, 28, 21, 2, 43, 9, 31, 41, 12, 15, 36, 25, 28, 50, 23, 13, 2, 45, 23, 4, 20, 4, 41, 37, 22, 34, 30, 21, 36, 8, 26, 26, 18, 37, 7, 0, 38, 14, 20, 1, 5, 42, 48, 50, 22, 29, 6, 39, 39, 50, 42, 23, 2, 4, 49, 44, 12, 31, 39, 24, 1, 41, 19, 7, 48, 17, 7, 34, 18, 37, 32, 48, 45, 39, 29, 13, 31, 39, 23, 35, 11, 5, 3, 44, 18, 49, 22, 15, 26, 1, 47, 41, 36, 38, 10, 37, 15, 48, 27, 32, 11, 18, 37, 45, 2, 15, 15, 31, 30, 22, 23, 28, 4, 23, 48, 37, 17, 3, 29, 41, 13, 13, 5, 38, 42, 21, 17, 2, 18]
[22, 40, 18, 49, 27, 50, 22, 30, 42, 39, 16, 22, 45, 43, 37, 39, 12, 24, 3, 50, 21, 42, 50, 5, 15, 28, 41, 9, 1, 34, 17, 43, 38, 43, 6, 3, 33, 15, 24, 6, 31, 16, 30, 15, 39, 14, 43, 7, 1, 39, 38, 0, 5, 43, 1, 45, 47, 14, 7, 23, 5, 14, 12, 38, 4, 42, 36, 37, 20, 35, 2, 18, 3, 40, 48, 27, 39, 2, 20, 28, 4, 21, 14, 6, 40, 21, 11, 28, 7, 30, 43, 6, 45, 41, 22, 48, 35, 18, 19, 47, 45, 28, 16, 22, 39, 4, 20, 2, 38, 11, 46, 44, 22, 32, 12, 14, 21, 35, 28, 32, 44, 19, 2, 9, 11, 33, 20, 47, 42, 43, 17, 15, 34, 16, 0, 43, 39, 34, 25, 23, 3, 20, 41, 38]
[31, 44, 6, 8, 45, 12, 31, 40, 3, 39, 29, 7, 41, 27, 31, 5, 46, 29, 16, 29, 8, 21, 24, 42, 28, 9, 25, 3, 35, 24, 32, 22, 20, 8, 28, 3, 35, 22, 12, 45, 40, 26, 9, 42, 1, 29, 36, 49, 20, 21, 14, 5, 0, 33, 8, 2, 25, 29, 5, 41, 37, 31, 14, 0, 45, 35, 9, 30, 13, 45, 23, 15, 10, 37, 11, 30, 50, 42, 3, 31, 42, 19, 35, 44, 17, 25, 38, 25, 47, 19, 27, 11, 5, 16, 4, 23, 21, 48, 17, 8, 32, 42, 44, 31, 50, 28, 5, 49, 8, 22, 48, 23, 21, 17, 2, 17, 30, 34, 15, 50, 38, 21, 37, 28, 1, 49, 35, 19, 22, 9, 16, 43, 31, 9, 43, 46, 19, 21, 17, 47, 5, 39, 4, 17]
[37, 23, 26, 0, 48, 7, 26, 0, 7, 16, 20, 10, 6, 50, 8, 28, 37, 48, 38, 4, 41, 25, 49, 7, 22, 47, 38, 0, 30, 42, 15, 36, 43, 36, 35, 31, 8, 15, 12, 24, 24, 25, 34, 48, 47, 21, 30, 16, 37, 45, 20, 43, 33, 0, 16, 26, 5, 17, 20, 14, 28, 20, 35, 42, 0, 28, 20, 50, 48, 24, 27, 43, 18, 12, 28, 0, 18, 24, 29, 4, 1, 19, 8, 29, 0, 50, 3, 48, 48, 26, 25, 14, 26, 39, 35, 43, 22, 9, 50, 8, 46, 50, 8, 29, 44, 46, 18, 20, 5, 31, 44, 29, 3, 15, 39, 36, 17, 32, 40, 1, 24, 2, 13, 5, 10, 26, 37, 34, 35, 1, 24, 11, 1, 15, 1, 27, 31, 45, 24, 40, 10, 29, 45, 8]
[0, 9, 20, 47, 31, 17, 14, 21, 42, 8, 47, 16, 17, 23, 20, 28, 14, 28, 21, 5, 41, 26, 45, 5, 0, 32, 16, 15, 14, 4, 3, 31, 45, 16, 23, 6, 16, 2, 29, 44, 45, 18, 20, 45, 22, 13, 20, 40, 2, 26, 1, 1, 8, 16, 0, 28, 15, 43, 5, 24, 41, 42, 28, 38, 30, 11, 43, 25, 31, 29, 48, 8, 29, 30, 26, 12, 22, 10, 41, 30, 33, 38, 18, 1, 25, 45, 2, 11, 4, 18, 21, 37, 41, 30, 17, 16, 12, 32, 13, 20, 40, 38, 46, 47, 1, 20, 16, 12, 34, 19, 47, 13, 5, 36, 47, 2, 28, 42, 21, 37, 23, 48, 35, 8, 43, 36, 16, 43, 47, 44, 15, 12, 38, 43, 14, 30, 4, 16, 41, 27, 5, 18, 31, 12]
[31, 13, 43, 18, 30, 25, 42, 8, 28, 32, 20, 49, 14, 0, 39, 32, 45, 49, 38, 14, 4, 37, 15, 43, 46, 30, 2, 29, 27, 8, 3, 35, 40, 43, 10, 28, 1, 5, 48, 19, 5, 40, 43, 23, 5, 42, 4, 0, 17, 45, 5, 45, 2, 26, 28, 0, 11, 16, 43, 32, 34, 28, 20, 0, 19, 35, 45, 9, 19, 50, 9, 34, 12, 40, 28, 22, 30, 15, 44, 10, 5, 47, 0, 29, 0, 20, 22, 17, 6, 22, 13, 0, 32, 24, 46, 39, 38, 37, 24, 45, 0, 42, 32, 32, 7, 0, 40, 5, 39, 11, 28, 48, 26, 10, 15, 44, 40, 26, 0, 19, 40, 33, 44, 20, 47, 10, 21, 8, 41, 45, 47, 5, 34, 40, 31, 5, 23, 49, 10, 33, 4, 36, 13, 30]
[48, 45, 14, 33, 19, 37, 26, 4, 29, 33, 19, 35, 25, 29, 41, 43, 10, 26, 24, 36, 32, 8, 27, 45, 46, 7, 1, 31, 17, 40, 6, 15, 2, 11, 33, 26, 23, 16, 20, 7, 25, 25, 3, 42, 12, 16, 47, 42, 37, 35, 42, 47, 25, 5, 15, 11, 0, 32, 30, 10, 21, 41, 40, 22, 33, 13, 24, 9, 24, 25, 20, 10, 32, 42, 49, 27, 38, 25, 6, 22, 30, 25, 37, 4, 48, 19, 8, 27, 30, 46, 34, 2, 20, 9, 13, 44, 22, 16, 9, 4, 43, 4, 22, 5, 21, 27, 9, 42, 47, 20, 15, 32, 15, 8, 49, 14, 40, 10, 32, 3, 9, 33, 15, 30, 47, 48, 4, 6, 49, 46, 19, 8, 28, 4, 36, 28, 25, 0, 49, 33, 36, 4, 49, 47]
[33, 16, 34, 13, 16, 8, 10, 20, 49, 32, 40, 1, 42, 21, 34, 13, 34, 21, 25, 40, 28, 39, 9, 0, 7, 3, 39, 2, 41, 44, 7, 4, 50, 45, 50, 12, 35, 47, 17, 6, 28, 48, 32, 43, 29, 0, 32, 1, 46, 27, 48, 14, 29, 17, 43, 16, 32, 0, 27, 23, 46, 28, 35, 3, 34, 25, 16, 4, 4, 29, 48, 23, 8, 41, 47, 26, 23, 15, 2, 12, 43, 22, 24, 39, 47, 8, 20, 33, 28, 44, 48, 24, 43, 38, 45, 29, 9, 40, 42, 50, 16, 41, 2, 39, 12, 22, 26, 42, 17, 30, 4, 7, 40, 45, 21, 36, 19, 40, 27, 27, 36, 38, 0, 19, 25, 7, 39, 7, 41, 22, 49, 9, 7, 14, 41, 3, 8, 35, 48, 16, 5, 29, 49, 32]
[42, 46, 4, 19, 37, 28, 11, 14, 19, 2, 32, 8, 11, 26, 7, 31, 22, 45, 1, 17, 34, 40, 11, 45, 23, 11, 33, 13, 13, 14, 36, 20, 26, 15, 27, 9, 11, 22, 11, 14, 43, 35, 37, 24, 30, 36, 37, 25, 12, 2, 50, 7, 5, 20, 5, 43, 30, 27, 0, 36, 1, 42, 34, 47, 22, 38, 13, 34, 4, 24, 27, 6, 19, 11, 1, 10, 17, 4, 36, 22, 0, 39, 48, 32, 28, 0, 12, 47, 37, 5, 35, 16, 45, 30, 20, 41, 13, 42, 27, 21, 15, 9, 11, 29, 21, 6, 48, 13, 15, 45, 15, 47, 29, 31, 25, 21, 17, 1, 28, 7, 7, 28, 17, 9, 44, 44, 25, 19, 32, 47, 42, 27, 29, 44, 22, 8, 30, 31, 0, 31, 10, 31, 34, 35]
[30, 28, 10, 6, 18, 20, 18, 38, 21, 47, 15, 23, 11, 1, 39, 2, 1, 26, 45, 22, 7, 6, 14, 21, 10, 42, 7, 38, 8, 34, 8, 36, 49, 13, 18, 43, 21, 10, 30, 28, 10, 16, 34, 49, 23, 25, 40, 12, 42, 13, 22, 23, 41, 14, 24, 32, 10, 23, 36, 0, 45, 6, 32, 8, 15, 3, 2, 3, 21, 23, 43, 33, 2, 40, 8, 48, 21, 42, 27, 42, 46, 34, 14, 49, 7, 18, 11, 16, 26, 25, 50, 1, 46, 33, 30, 16, 11, 5, 0, 6, 38, 43, 3, 14, 42, 19, 42, 25, 37, 30, 15, 0, 9, 25, 13, 1, 9, 19, 22, 28, 7, 45, 20, 32, 41, 0, 39, 25, 1, 32, 16, 20, 29, 28, 42, 30, 7, 2, 40, 38, 32, 50, 33, 32]
[19, 34, 12, 19, 32, 32, 26, 32, 4, 9, 15, 45, 42, 47, 7, 47, 5, 47, 22, 45, 42, 4, 14, 8, 40, 40, 21, 9, 38, 12, 42, 9, 48, 3, 20, 17, 34, 44, 2, 29, 24, 7, 17, 41, 49, 3, 22, 48, 37, 17, 29, 5, 37, 28, 41, 34, 21, 46, 1, 45, 0, 20, 24, 16, 28, 22, 31, 39, 18, 48, 13, 49, 22, 4, 19, 13, 32, 38, 1, 43, 18, 36, 3, 32, 22, 45, 9, 42, 40, 41, 40, 33, 32, 27, 9, 29, 17, 38, 2, 4, 34, 0, 36, 30, 12, 6, 6, 41, 29, 27, 40, 19, 31, 47, 3, 10, 21, 22, 23, 40, 4, 49, 29, 41, 25, 20, 50, 41, 35, 31, 14, 2, 34, 8, 41, 4, 31, 31, 6, 49, 26, 20, 48, 44]
[8, 1, 25, 47, 28, 47, 31, 46, 14, 11, 28, 19, 39, 21, 16, 7, 40, 2, 14, 27, 49, 18, 26, 14, 10, 39, 6, 41, 40, 6, 27, 50, 17, 42, 43, 28, 48, 5, 41, 37, 46, 41, 0, 9, 11, 33, 34, 23, 50, 31, 6, 14, 31, 20, 42, 28, 41, 28, 42, 6, 20, 0, 16, 24, 21, 14, 12, 13, 3, 12, 35, 46, 41, 24, 17, 2, 16, 49, 38, 50, 43, 35, 48, 49, 33, 26, 4, 20, 12, 18, 45, 45, 27, 34, 21, 26, 44, 31, 41, 6, 4, 33, 30, 24, 29, 8, 46, 31, 47, 16, 39, 32, 46, 42, 10, 39, 0, 13, 7, 32, 32, 12, 46, 23, 39, 44, 15, 3, 18, 2, 30, 39, 19, 23, 48, 32, 29, 29, 6, 0, 16, 21, 43, 10]
[46, 21, 21, 32, 48, 2, 11, 1, 45, 19, 21, 33, 10, 9, 38, 36, 41, 14, 48, 23, 18, 41, 15, 46, 36, 43, 41, 49, 37, 50, 46, 29, 3, 7, 25, 6, 36, 2, 20, 49, 38, 8, 39, 11, 45, 18, 32, 6, 39, 30, 39, 12, 14, 35, 28, 20, 40, 35, 34, 32, 24, 16, 0, 11, 42, 42, 32, 34, 16, 38, 48, 30, 11, 47, 45, 48, 50, 8, 41, 37, 10, 20, 32, 48, 29, 1, 19, 41, 43, 22, 24, 39, 30, 27, 28, 14, 23, 11, 45, 44, 14, 22, 15, 24, 48, 6, 3, 10, 30, 19, 39, 41, 47, 33, 25, 11, 4, 4, 43, 5, 38, 43, 20, 47, 10, 40, 36, 4, 10, 37, 26, 49, 44, 43, 7, 11, 28, 34, 33, 25, 0, 35, 29, 10]
[7, 25, 5, 50, 6, 33, 42, 46, 47, 2, 15, 0, 26, 22, 33, 42, 18, 38, 9, 34, 28, 7, 43, 17, 33, 20, 15, 29, 42, 48, 27, 11, 39, 29, 24, 43, 14, 31, 15, 49, 2, 45, 15, 20, 3, 30, 2, 16, 2, 21, 39, 38, 0, 42, 38, 0, 22, 3, 47, 8, 16, 24, 11, 0, 50, 13, 22, 43, 34, 17, 36, 23, 31, 14, 30, 34, 42, 49, 39, 31, 22, 12, 30, 20, 41, 23, 26, 0, 10, 39, 33, 42, 28, 26, 27, 46, 12, 46, 25, 25, 43, 21, 13, 48, 46, 7, 48, 48, 4, 26, 10, 7, 13, 40, 44, 7, 11, 42, 44, 4, 25, 5, 33, 14, 45, 23, 20, 35, 0, 25, 2, 38, 31, 11, 9, 40, 13, 0, 31, 30, 9, 25, 41, 3]
