N1,N2,...,Nx
[15, 48, 49, 30, 49, 4, 15, 20, 22, 46, 9, 18, 7, 14, 8, 15, 6, 3, 14, 35, 1, 34, 45, 41, 2, 20, 16, 25, 29, 19, 6, 41, 37, 11, 9, 0, 50, 1, 10, 4, 30, 6, 50, 43, 15, 17, 4, 27, 49, 30, 5, 14, 46, 37, 13, 33, 20, 0, 45, 4, 18, 49, 38, 45, 19, 11, 40, 12, 39, 21, 27, 24, 4, 12, 21, 39, 45, 46, 44, 25, 19, 34, 36, 46, 11, 16, 49, 4, 18, 49, 26, 21, 13, 23, 44, 43, 50, 33, 40, 45, 17, 28, 39, 26, 44, 17, 41, 33, 16, 12, 31, 31, 38, 32, 21, 33, 42, 33, 40, 47, 11, 15, 21, 44, 47, 6, 16, 41, 41, 6, 24, 48]
[42, 15, 27, 20, 32, 31, 8, 14, 2, 49, 20, 15, 13, 47, 43, 24, 14, 11, 2, 24, 36, 27, 22, 17, 25, 11, 28, 24, 17, 4, 44, 1, 22, 43, 11, 50, 0, 43, 15, 2, 40, 36, 27, 28, 9, 45, 42, 48, 23, 15, 48, 15, 20, 44, 26, 11, 42, 42, 27, 34, 21, 39, 39, 4, 41, 27, 49, 30, 23, 40, 19, 36, 17, 31, 47, 5, 47, 40, 38, 37, 21, 6, 31, 43, 19, 15, 15, 39, 39, 41, 14, 37, 5, 38, 41, 40, 19, 6, 0, 46, 10, 6, 27, 29, 4, 4, 35, 17, 50, 16, 2, 37, 37, 40, 29, 35, 35, 3, 27, 45, 12, 38, 39, 18, 19, 23, 49, 6, 21, 10, 17, 20]
[32, 48, 40, 39, 49, 35, 25, 45, 42, 43, 46, 27, 4, 11, 46, 50, 12, 44, 34, 22, 0, 8, 39, 35, 40, 37, 8, 20, 19, 43, 11, 37, 26, 36, 41, 1, 43, 0, 28, 0, 24, 38, 19, 17, 17, 30, 18, 48, 45, 27, 44, 13, 10, 13, 35, 1, 8, 2, 42, 31, 4, 12, 39, 38, 28, 23, 21, 7, 11, 3, 37, 35, 19, 24, 19, 16, 33, 24, 37, 20, 38, 2, 49, 44, 2, 27, 25, 11, 4, 14, 42, 28, 17, 41, 7, 32, 17, 6, 16, 49, 31, 46, 28, 19, 45, 0, 7, 41, 43, 40, 11, 14, 32, 39, 31, 1, 21, 39, 33, 45, 3, 40, 0, 11, 12, 37, 23, 21, 9, 47, 29, 27]
[19, 13, 27, 43, 34, 14, 39, 25, 7, 27, 46, 37, 13, 44, 18, 29, 48, 32, 8, 7, 6, 12, 43, 29, 2, 25, 12, 26, 1, 3, 39, 33, 1, 22, 34, 10, 15, 28, 0, 35, 5, 15, 0, 19, 44, 43, 35, 26, 17, 21, 47, 36, 30, 20, 16, 40, 36, 12, 2, 1, 0, 2, 30, 11, 5, 33, 33, 18, 2, 18, 17, 4, 41, 46, 43, 8, 44, 26, 0, 19, 39, 28, 36, 22, 47, 42, 46, 39, 19, 2, 18, 18, 1, 37, 38, 34, 49, 37, 11, 30, 2, 41, 36, 5, 28, 5, 40, 0, 35, 37, 22, 27, 39, 20, 49, 20, 6, 29, 8, 47, 36, 27, 27, 5, 49, 39, 24, 22, 3, 27, 21, 33]
[15, 17, 46, 49, 34, 23, 42, 24, 12, 44, 3, 13, 12, 35, 27, 21, 5, 30, 47, 31, 39, 33, 4, 34, 22, 3, 22, 47, 7, 21, 19, 14, 47, 25, 3, 4, 2, 0, 35, 0, 16, 14, 12, 44, 40, 46, 19, 2, 40, 35, 7, 39, 3, 1, 47, 29, 3, 43, 35, 35, 20, 2, 10, 25, 20, 13, 13, 18, 4, 41, 21, 39, 25, 40, 0, 22, 31, 4, 17, 24, 36, 44, 47, 18, 5, 32, 23, 2, 44, 28, 49, 5, 28, 4, 16, 5, 50, 20, 0, 15, 26, 41, 19, 49, 24, 1, 41, 16, 34, 41, 41, 42, 18, 17, 17, 20, 14, 22, 6, 36, 9, 3, 11, 14, 49, 41, 9, 33, 41, 13, 27, 25]
[28, 20, 34, 40, 49, 11, 16, 12, 35, 5, 4, 25, 2, 22, 33, 15, 47, 30, 26, 36, 5, 5, 35, 8, 36, 5, 46, 4, 4, 26, 28, 33, 0, 26, 35, 30, 40, 24, 5, 16, 0, 40, 10, 19, 0, 41, 13, 23, 23, 26, 35, 46, 0, 0, 45, 40, 21, 40, 37, 18, 7, 43, 49, 12, 41, 23, 1, 19, 2, 9, 49, 45, 12, 16, 49, 35, 3, 35, 17, 1, 17, 19, 28, 44, 42, 24, 32, 8, 32, 16, 37, 9, 31, 14, 21, 18, 31, 40, 26, 46, 35, 49, 37, 48, 41, 36, 44, 2, 36, 45, 21, 1, 41, 12, 31, 2, 9, 2, 30, 4, 24, 45, 30, 4, 23, 42, 46, 8, 4, 49, 4, 40]
[4, 48, 26, 46, 9, 33, 12, 24, 39, 0, 15, 11, 22, 16, 27, 43, 15, 18, 35, 15, 33, 25, 47, 14, 44, 41, 35, 21, 26, 50, 50, 34, 2, 34, 46, 6, 36, 38, 15, 14, 40, 0, 30, 14, 35, 30, 2, 4, 21, 19, 41, 38, 32, 1, 20, 15, 4, 27, 21, 30, 1, 6, 6, 37, 50, 21, 47, 15, 38, 28, 0, 36, 14, 46, 40, 45, 40, 33, 40, 20, 30, 4, 47, 18, 1, 33, 26, 35, 17, 14, 34, 46, 17, 25, 33, 50, 27, 7, 32, 50, 15, 30, 46, 35, 28, 16, 0, 26, 5, 23, 5, 45, 44, 24, 4, 48, 10, 39, 26, 49, 24, 38, 50, 28, 49, 33, 27, 47, 43, 7, 3, 18]
[1, 28, 29, 11, 50, 23, 28, 42, 5, 39, 23, 1, 30, 33, 6, 40, 49, 39, 22, 17, 7, 2, 29, 19, 31, 40, 50, 19, 20, 3, 50, 0, 33, 18, 7, 50, 27, 19, 0, 12, 10, 30, 0, 22, 49, 5, 48, 31, 19, 48, 36, 0, 29, 6, 7, 39, 1, 24, 44, 13, 4, 38, 9, 27, 27, 11, 27, 7, 12, 18, 24, 4, 28, 20, 35, 5, 50, 14, 13, 1, 44, 2, 5, 17, 27, 20, 0, 12, 2, 21, 39, 6, 14, 17, 19, 16, 5, 37, 49, 41, 14, 0, 50, 5, 33, 14, 5, 12, 27, 43, 41, 6, 38, 0, 2, 30, 9, 34, 1, 43, 32, 35, 41, 12, 19, 28, 41, 50, 47, 46, 16, 14]
[1, 50, 29, 33, 21, 14, 46, 30, 11, 17, 22, 0, 36, 7, 18, 22, 9, 38, 8, 3, 15, 20, 8, 7, 15, 19, 11, 46, 47, 38, 7, 5, 15, 43, 49, 43, 28, 17, 19, 44, 19, 14, 22, 0, 3, 28, 1, 44, 37, 30, 47, 8, 4, 0, 5, 4, 12, 4, 10, 26, 38, 23, 2, 9, 10, 16, 48, 38, 32, 10, 19, 5, 39, 45, 26, 16, 37, 14, 13, 39, 31, 3, 22, 16, 34, 21, 13, 26, 44, 49, 0, 27, 17, 43, 15, 32, 27, 11, 17, 36, 27, 10, 27, 18, 7, 12, 2, 20, 23, 26, 6, 1, 25, 10, 44, 15, 12, 2, 31, 44, 32, 21, 45, 21, 4, 31, 23, 10, 2, 12, 7, 36]
[19, 49, 3, 10, 23, 1, 13, 24, 30, 41, 41, 27, 34, 1, 22, 22, 43, 24, 48, 36, 20, 29, 30, 43, 2, 18, 46, 27, 43, 44, 50, 12, 14, 13, 18, 15, 9, 17, 44, 40, 0, 35, 49, 3, 0, 37, 36, 30, 16, 2, 38, 31, 23, 34, 43, 29, 44, 38, 46, 11, 21, 49, 14, 19, 11, 38, 42, 49, 30, 44, 2, 2, 27, 16, 24, 26, 33, 10, 19, 14, 33, 2, 37, 19, 44, 5, 38, 13, 7, 41, 25, 13, 24, 47, 50, 16, 29, 15, 35, 47, 6, 26, 24, 28, 28, 42, 29, 11, 12, 8, 35, 12, 7, 30, 15, 33, 34, 2, 20, 1, 31, 20, 40, 14, 35, 35, 39, 15, 15, 4, 16, 18]
[14, 13, 7, 28, 20, 50, 3, 30, 15, 44, 34, 4, 39, 13, 30, 28, 34, 31, 5, 24, 11, 26, 32, 15, 0, 41, 50, 18, 29, 5, 17, 0, 8, 31, 33, 17, 45, 30, 43, 46, 41, 30, 5, 28, 37, 0, 47, 10, 29, 0, 39, 50, 32, 21, 18, 8, 6, 22, 21, 23, 26, 44, 9, 36, 12, 40, 35, 6, 11, 33, 1, 36, 23, 17, 12, 11, 40, 4, 6, 19, 9, 44, 6, 13, 33, 20, 48, 44, 37, 19, 39, 28, 27, 8, 31, 12, 18, 16, 33, 49, 22, 45, 28, 23, 14, 33, 46, 12, 3, 7, 24, 5, 29, 19, 50, 46, 25, 22, 26, 25, 11, 25, 25, 9, 10, 7, 2, 47, 28, 3, 45, 22]
[9, 49, 13, 0, 18, 13, 15, 47, 35, 37, 45, 33, 1, 43, 22, 6, 28, 23, 14, 3, 22, 41, 37, 50, 29, 40, 29, 25, 44, 4, 3, 37, 45, 2, 42, 4, 42, 18, 35, 19, 13, 2, 48, 1, 36, 47, 0, 10, 1, 37, 13, 26, 26, 49, 28, 11, 50, 26, 37, 43, 0, 44, 7, 10, 7, 18, 8, 38, 30, 43, 23, 17, 49, 0, 22, 34, 41, 32, 9, 8, 31, 9, 38, 41, 3, 26, 48, 37, 23, 25, 38, 37, 2, 43, 32, 47, 3, 33, 5, 12, 47, 42, 0, 6, 3, 36, 23, 9, 49, 48, 36, 23, 36, 35, 34, 4, 44, 44, 49, 40, 27, 30, 3, 42, 25, 11, 8, 34, 42, 41, 15, 50]
[1, 46, 31, 48, 17, 39, 21, 16, 46, 9, 30, 11, 10, 3, 46, 36, 11, 4, 48, 10, 48, 14, 25, 49, 38, 23, 17, 4, 29, 32, 28, 0, 16, 39, 48, 27, 48, 48, 26, 2, 23, 4, 31, 44, 30, 10, 10, 0, 11, 17, 42, 12, 34, 9, 21, 42, 44, 46, 36, 34, 49, 32, 43, 27, 31, 12, 22, 4, 43, 38, 44, 35, 14, 46, 49, 35, 40, 49, 3, 12, 37, 1, 11, 25, 11, 35, 33, 44, 40, 18, 38, 33, 42, 42, 35, 36, 42, 20, 4, 16, 22, 50, 12, 26, 43, 30, 33, 34, 34, 9, 17, 4, 26, 8, 37, 11, 26, 18, 35, 22, 8, 35, 16, 36, 26, 46, 6, 35, 4, 16, 5, 19]
[19, 20, 32, 6, 48, 25, 26, 9, 21, 47, 1, 8, 40, 11, 34, 40, 46, 3, 5, 37, 42, 48, 2, 18, 10, 7, 40, 11, 18, 2, 13, 22, 38, 49, 19, 49, 23, 45, 17, 40, 23, 21, 19, 37, 16, 29, 1, 11, 0, 13, 45, 31, 2, 47, 26, 14, 36, 0, 32, 41, 32, 17, 16, 15, 50, 30, 18, 48, 45, 46, 23, 20, 2, 8, 3, 11, 11, 24, 27, 37, 32, 1, 0, 45, 24, 48, 28, 46, 47, 40, 31, 22, 14, 31, 42, 15, 24, 17, 10, 43, 44, 14, 40, 9, 22, 3, 25, 30, 29, 1, 21, 35, 0, 10, 36, 35, 11, 15, 11, 12, 11, 46, 22, 7, 46, 31, 29, 24, 1, 32, 30, 31]
[3, 32, 37, 2, 38, 1, 13, 41, 3, 25, 15, 3, 15, 45, 27, 33, 48, 4, 34, 21, 48, 41, 0, 3, 38, 24, 12, 45, 10, 49, 25, 42, 45, 50, 32, 30, 15, 27, 21, 35, 26, 19, 48, 30, 2, 0, 37, 17, 13, 0, 8, 14, 5, 40, 33, 14, 14, 15, 33, 39, 36, 32, 44, 36, 11, 4, 25, 10, 16, 14, 28, 7, 31, 25, 43, 3, 36, 49, 33, 6, 31, 42, 41, 10, 28, 4, 35, 18, 17, 44, 10, 34, 44, 21, 20, 41, 24, 28, 33, 47, 8, 28, 4, 48, 21, 20, 4, 10, 4, 39, 7, 11, 36, 7, 34, 2, 7, 36, 46, 31, 1, 19, 29, 0, 21, 44, 16, 47, 19, 34, 6, 0]
[33, 50, 27, 31, 47, 38, 16, 3, 26, 1, 46, 10, 43, 27, 3, 47, 5, 47, 44, 40, 9, 31, 44, 41, 45, 29, 3, 16, 3, 40, 17, 44, 5, 3, 48, 5, 48, 44, 47, 7, 35, 41, 36, 47, 38, 39, 13, 42, 45, 8, 0, 26, 40, 46, 31, 49, 8, 48, 47, 18, 15, 9, 18, 2, 8, 11, 27, 35, 0, 20, 49, 32, 20, 4, 19, 22, 21, 32, 23, 32, 11, 32, 31, 23, 29, 10, 39, 5, 26, 23, 7, 11, 17, 49, 17, 32, 16, 31, 0, 22, 44, 34, 31, 49, 35, 9, 48, 2, 14, 23, 30, 15, 41, 43, 47, 4, 9, 28, 0, 38, 34, 1, 41, 41, 46, 48, 35, 4, 3, 47, 7, 15]
[8, 1, 17, 40, 0, 33, 2, 37, 22, 42, 15, 8, 16, 29, 13, 20, 16, 1, 50, 50, 15, 25, 30, 50, 34, 11, 8, 34, 23, 5, 18, 43, 4, 49, 23, 14, 15, 13, 36, 39, 46, 38, 0, 8, 31, 50, 26, 12, 31, 14, 26, 0, 6, 16, 36, 8, 36, 8, 22, 48, 43, 0, 31, 20, 27, 12, 34, 20, 7, 17, 44, 8, 27, 28, 30, 7, 38, 34, 24, 25, 24, 18, 15, 30, 0, 25, 32, 11, 7, 40, 47, 36, 8, 18, 16, 23, 29, 31, 47, 31, 1, 13, 5, 36, 33, 26, 29, 3, 37, 0, 49, 15, 10, 27, 49, 37, 0, 41, 29, 25, 43, 18, 14, 5, 48, 29, 6, 32, 33, 16, 6, 28]
[19, 7, 45, 31, 26, 2, 37, 8, 0, 3, 11, 48, 9, 41, 19, 11, 50, 23, 34, 18, 45, 1, 20, 11, 33, 44, 40, 6, 9, 32, 2, 33, 11, 50, 7, 46, 20, 10, 30, 3, 0, 32, 29, 4, 23, 32, 26, 34, 2, 5, 40, 6, 0, 16, 5, 28, 47, 36, 18, 17, 43, 18, 41, 43, 30, 11, 25, 26, 11, 9, 34, 38, 27, 5, 10, 37, 18, 44, 30, 9, 36, 11, 36, 50, 9, 10, 3, 15, 42, 27, 44, 7, 40, 12, 8, 31, 38, 14, 23, 31, 26, 14, 0, 10, 2, 29, 32, 31, 19, 45, 30, 50, 18, 37, 30, 12, 43, 10, 50, 13, 1, 45, 11, 16, 5, 21, 21, 37, 20, 20, 48, 34]
[23, 3, 29, 0, 50, 41, 0, 3, 46, 49, 39, 29, 36, 0, 42, 6, 27, 13, 14, 41, 14, 6, 0, 14, 20, 17, 23, 19, 36, 5, 13, 5, 48, 28, 32, 37, 44, 13, 20, 1, 0, 1, 6, 0, 34, 21, 49, 9, 47, 40, 46, 16, 16, 0, 17, 50, 41, 0, 26, 20, 44, 41, 2, 29, 17, 33, 26, 14, 12, 44, 14, 25, 25, 17, 48, 26, 11, 9, 42, 2, 18, 22, 2, 22, 21, 36, 42, 17, 33, 41, 0, 16, 30, 14, 22, 35, 6, 27, 29, 3, 6, 30, 7, 27, 26, 44, 25, 31, 37, 44, 6, 48, 45, 34, 34, 49, 33, 14, 9, 34, 47, 30, 37, 16, 43, 26, 10, 15, 28, 21, 40, 2]
[28, 7, 2, 15, 16, 24, 19, 37, 16, 33, 29, 49, 40, 27, 27, 31, 44, 35, 2, 18, 23, 9, 30, 43, 12, 44, 29, 8, 25, 3, 36, 15, 28, 31, 7, 13, 26, 35, 16, 47, 45, 20, 7, 5, 43, 18, 28, 21, 26, 33, 31, 36, 5, 17, 0, 3, 40, 13, 17, 48, 40, 1, 36, 12, 7, 29, 49, 37, 11, 47, 48, 2, 45, 3, 37, 17, 32, 1, 35, 15, 48, 37, 50, 15, 3, 8, 6, 7, 31, 12, 19, 6, 17, 0, 20, 20, 12, 32, 23, 41, 16, 11, 6, 0, 14, 35, 17, 0, 12, 2, 4, 35, 1, 1, 22, 14, 47, 37, 1, 35, 36, 11, 9, 41, 34, 30, 41, 3, 31, 32, 43, 46]
[31, 23, 32, 50, 19, 16, 40, 34, 37, 34, 16, 35, 13, 41, 35, 25, 10, 47, 10, 37, 39, 20, 9, 11, 6, 43, 1, 46, 31, 17, 39, 40, 40, 44, 8, 33, 11, 1, 40, 29, 40, 15, 39, 4, 29, 8, 11, 42, 14, 14, 49, 8, 28, 50, 3, 0, 1, 47, 18, 28, 25, 35, 11, 16, 47, 22, 41, 24, 18, 49, 40, 34, 29, 19, 31, 19, 1, 23, 47, 40, 10, 19, 19, 5, 13, 14, 30, 44, 14, 13, 47, 42, 10, 8, 24, 11, 5, 10, 2, 31, 38, 9, 18, 5, 15, 16, 39, 28, 5, 8, 21, 49, 43, 8, 10, 10, 11, 49, 18, 48, 42, 43, 14, 40, 1, 39, 15, 9, 14, 26, 43, 11]
[34, 20, 45, 15, 33, 32, 38, 14, 10, 11, 4, 17, 4, 48, 49, 39, 36, 22, 14, 45, 42, 22, 45, 17, 26, 11, 49, 2, 15, 33, 30, 24, 27, 16, 26, 20, 42, 8, 36, 3, 21, 4, 1, 12, 44, 6, 50, 44, 36, 14, 8, 36, 47, 41, 40, 1, 0, 46, 3, 7, 49, 20, 33, 3, 27, 42, 25, 25, 45, 43, 26, 10, 27, 2, 31, 0, 48, 5, 43, 19, 25, 2, 30, 27, 11, 41, 2, 50, 45, 43, 2, 47, 34, 14, 13, 12, 47, 29, 3, 28, 12, 4, 37, 13, 36, 10, 22, 4, 41, 19, 1, 44, 31, 33, 20, 42, 11, 50, 49, 47, 46, 11, 4, 11, 21, 34, 25, 8, 2, 16, 12, 31]
[50, 43, 25, 42, 33, 2, 17, 50, 12, 9, 15, 48, 3, 4, 41, 47, 34, 26, 19, 15, 33, 3, 24, 5, 36, 24, 7, 14, 10, 26, 0, 0, 42, 29, 33, 0, 42, 2, 12, 43, 40, 27, 24, 4, 38, 22, 26, 46, 0, 15, 48, 8, 36, 0, 13, 47, 46, 0, 11, 30, 6, 23, 13, 13, 33, 46, 30, 41, 8, 22, 12, 27, 2, 9, 0, 46, 5, 14, 28, 15, 13, 38, 6, 48, 19, 33, 3, 5, 28, 30, 42, 44, 38, 50, 50, 49, 32, 46, 3, 29, 42, 45, 21, 28, 0, 22, 34, 36, 32, 33, 6, 43, 17, 33, 6, 3, 50, 34, 38, 42, 48, 31, 9, 23, 37, 1, 22, 44, 18, 9, 24, 39]
[29, 35, 17, 34, 4, 47, 8, 5, 40, 19, 7, 31, 10, 45, 46, 42, 47, 44, 9, 49, 20, 18, 7, 46, 3, 22, 14, 9, 44, 20, 2, 41, 20, 22, 21, 45, 27, 42, 2, 35, 37, 21, 44, 10, 46, 21, 37, 36, 32, 33, 47, 22, 18, 26, 17, 18, 3, 11, 0, 45, 37, 34, 25, 35, 39, 26, 15, 15, 43, 29, 26, 18, 25, 22, 21, 22, 29, 25, 16, 41, 6, 31, 23, 16, 7, 7, 39, 42, 35, 39, 9, 36, 23, 40, 14, 48, 36, 30, 9, 26, 20, 42, 17, 39, 19, 24, 20, 4, 2, 16, 50, 4, 36, 8, 37, 2, 23, 6, 34, 28, 50, 10, 19, 38, 35, 1, 5, 38, 34, 2, 36, 47]
[47, 23, 21, 44, 12, 44, 4, 9, 29, 6, 7, 47, 44, 35, 13, 32, 29, 24, 5, 25, 3, 31, 1, 49, 5, 9, 10, 23, 23, 32, 42, 40, 42, 48, 5, 4, 34, 31, 1, 35, 18, 30, 13, 26, 11, 23, 43, 34, 41, 39, 18, 48, 17, 20, 48, 28, 7, 30, 45, 0, 2, 36, 32, 15, 20, 12, 5, 3, 32, 18, 13, 16, 10, 40, 29, 49, 36, 14, 44, 48, 15, 35, 9, 47, 21, 44, 34, 4, 43, 29, 15, 19, 4, 21, 22, 18, 23, 35, 38, 50, 33, 43, 22, 50, 43, 16, 14, 30, 43, 19, 49, 0, 11, 2, 35, 31, 15, 36, 7, 36, 0, 17, 24, 21, 15, 44, 27, 2, 13, 28, 35, 10]
[36, 6, 0, 48, 37, 21, 28, 18, 5, 42, 27, 27, 18, 33, 47, 14, 22, 29, 26, 14, 31, 42, 49, 7, 32, 21, 15, 43, 33, 48, 49, 40, 19, 10, 47, 18, 21, 4, 0, 20, 7, 1, 4, 38, 21, 26, 0, 49, 32, 36, 15, 43, 43, 44, 40, 25, 49, 6, 37, 2, 0, 7, 30, 25, 32, 14, 39, 36, 22, 3, 32, 32, 10, 36, 24, 10, 29, 16, 38, 31, 41, 40, 20, 1, 6, 41, 24, 31, 5, 39, 27, 10, 1, 6, 7, 16, 30, 30, 30, 11, 28, 12, 46, 39, 25, 13, 22, 36, 43, 1, 22, 50, 8, 10, 28, 23, 40, 41, 16, 32, 0, 48, 31, 31, 47, 24, 29, 20, 34, 35, 48, 3]
[34, 1, 41, 35, 18, 45, 25, 1, 47, 13, 10, 28, 10, 35, 46, 22, 1, 11, 42, 22, 10, 4, 28, 43, 0, 5, 31, 15, 11, 24, 43, 39, 1, 32, 48, 49, 39, 12, 2, 2, 43, 6, 38, 23, 49, 44, 44, 32, 17, 32, 9, 0, 18, 41, 1, 35, 20, 23, 34, 36, 7, 0, 17, 10, 33, 0, 15, 18, 34, 32, 15, 46, 25, 47, 44, 4, 12, 32, 40, 35, 35, 12, 30, 45, 41, 46, 10, 49, 12, 29, 21, 19, 14, 48, 29, 13, 2, 43, 0, 6, 6, 31, 41, 28, 16, 40, 2, 3, 22, 25, 38, 25, 27, 31, 23, 10, 7, 4, 37, 28, 13, 45, 39, 49, 6, 42, 29, 19, 34, 31, 25, 28]
[28, 6, 20, 21, 49, 45, 31, 20, 8, 30, 18, 27, 22, 0, 20, 13, 49, 50, 12, 35, 0, 36, 40, 24, 9, 20, 3, 0, 27, 47, 16, 10, 2, 2, 14, 38, 39, 39, 30, 10, 49, 6, 9, 2, 14, 9, 7, 43, 16, 44, 18, 31, 41, 2, 36, 11, 33, 13, 25, 32, 30, 17, 0, 15, 24, 39, 32, 44, 27, 16, 45, 27, 26, 36, 33, 36, 49, 41, 29, 11, 42, 49, 11, 39, 48, 39, 12, 32, 26, 8, 24, 35, 42, 26, 18, 9, 20, 32, 24, 6, 41, 39, 21, 33, 15, 24, 24, 34, 50, 3, 45, 22, 48, 6, 48, 39, 39, 31, 47, 40, 4, 44, 25, 32, 39, 49, 7, 28, 44, 21, 24, 44]
[50, 28, 49, 5, 37, 3, 20, 38, 9, 4, 22, 0, 45, 35, 19, 48, 47, 3, 44, 44, 40, 25, 49, 19, 41, 6, 10, 40, 45, 1, 42, 15, 46, 18, 21, 45, 4, 38, 11, 25, 12, 37, 27, 9, 19, 36, 10, 27, 15, 36, 2, 20, 43, 29, 12, 16, 3, 13, 35, 15, 25, 10, 15, 0, 22, 3, 4, 25, 5, 2, 16, 33, 43, 9, 16, 33, 20, 29, 1, 48, 37, 23, 13, 49, 39, 30, 0, 29, 23, 29, 47, 16, 15, 0, 36, 9, 39, 40, 19, 25, 27, 32, 5, 25, 36, 29, 48, 18, 17, 48, 41, 43, 40, 10, 7, 44, 18, 44, 36, 43, 38, 19, 25, 6, 43, 34, 28, 38, 1, 18, 29, 25]
[12, 29, 45, 30, 49, 28, 2, 39, 37, 6, 50, 35, 35, 37, 12, 44, 27, 9, 42, 3, 9, 45, 29, 13, 49, 44, 14, 50, 13, 46, 8, 33, 12, 42, 49, 19, 41, 28, 5, 20, 41, 50, 27, 10, 11, 12, 7, 31, 50, 11, 8, 27, 30, 17, 7, 47, 27, 33, 39, 20, 32, 33, 24, 22, 0, 14, 22, 19, 8, 25, 13, 7, 30, 17, 45, 24, 30, 38, 24, 16, 3, 49, 26, 19, 17, 14, 13, 5, 3, 47, 15, 7, 3, 2, 7, 34, 37, 17, 0, 10, 35, 49, 28, 33, 25, 34, 48, 48, 6, 0, 48, 32, 3, 40, 0, 22, 24, 6, 29, 4, 44, 5, 26, 4, 48, 17, 0, 10, 31, 16, 27, 34]
[28, 49, 39, 25, 24, 40, 15, 30, 27, 15, 29, 40, 25, 6, 10, 8, 10, 48, 24, 32, 49, 47, 3, 5, 42, 33, 9, 39, 1, 40, 35, 44, 15, 38, 25, 11, 27, 23, 33, 13, 23, 21, 11, 16, 38, 40, 18, 12, 30, 4, 11, 12, 11, 33, 29, 22, 42, 46, 26, 12, 14, 0, 39, 3, 14, 0, 28, 50, 3, 19, 39, 37, 30, 4, 45, 28, 16, 5, 10, 43, 46, 34, 41, 27, 21, 11, 47, 19, 21, 44, 17, 43, 26, 32, 39, 8, 3, 45, 42, 44, 38, 20, 32, 22, 3, 40, 3, 1, 12, 36, 16, 45, 16, 19, 27, 47, 43, 2, 50, 3, 23, 10, 47, 29, 19, 40, 23, 28, 39, 43, 33, 34]
[49, 40, 13, 38, 35, 15, 3, 50, 18, 15, 47, 15, 24, 43, 7, 22, 11, 45, 3, 0, 22, 3, 0, 30, 22, 48, 45, 4, 9, 25, 4, 31, 0, 46, 23, 40, 49, 21, 33, 13, 1, 47, 27, 48, 42, 35, 8, 22, 18, 25, 27, 34, 25, 26, 49, 41, 25, 30, 15, 5, 39, 15, 32, 4, 22, 28, 0, 31, 0, 4, 22, 27, 22, 20, 48, 25, 2, 24, 29, 25, 16, 11, 30, 50, 28, 6, 43, 49, 47, 37, 45, 36, 40, 23, 38, 18, 14, 18, 8, 38, 4, 29, 43, 3, 33, 2, 3, 14, 19, 8, 11, 22, 25, 7, 20, 43, 41, 17, 42, 32, 0, 13, 11, 19, 30, 48, 30, 46, 19, 48, 11, 46]
[1, 31, 45, 38, 5, 32, 46, 14, 48, 42, 25, 43, 50, 0, 17, 47, 24, 1, 43, 32, 24, 18, 9, 48, 16, 25, 31, 24, 44, 17, 20, 39, 36, 26, 19, 12, 30, 7, 18, 18, 19, 15, 7, 38, 49, 6, 38, 4, 48, 10, 35, 20, 26, 14, 37, 24, 25, 41, 15, 3, 36, 18, 44, 25, 19, 50, 31, 0, 32, 47, 32, 43, 35, 41, 16, 0, 16, 32, 43, 41, 32, 11, 19, 37, 32, 26, 6, 46, 50, 48, 40, 19, 43, 14, 32, 49, 44, 16, 37, 43, 13, 43, 47, 39, 32, 12, 39, 47, 23, 41, 30, 24, 25, 45, 42, 22, 13, 30, 16, 48, 6, 15, 12, 17, 22, 6, 17, 24, 48, 16, 15, 16]
[13, 37, 30, 48, 8, 16, 26, 38, 50, 42, 14, 21, 35, 27, 39, 4, 42, 27, 31, 35, 13, 18, 42, 48, 24, 4, 9, 41, 41, 5, 38, 4, 35, 47, 38, 39, 23, 11, 2, 4, 2, 38, 12, 32, 30, 11, 30, 43, 45, 16, 0, 7, 11, 12, 11, 18, 45, 8, 43, 32, 22, 34, 27, 5, 8, 3, 0, 32, 0, 33, 6, 24, 18, 35, 33, 9, 36, 26, 32, 38, 30, 25, 43, 17, 37, 3, 37, 47, 27, 41, 39, 20, 0, 32, 2, 4, 30, 24, 2, 39, 21, 20, 42, 41, 12, 25, 43, 30, 25, 2, 1, 32, 11, 42, 28, 18, 40, 40, 20, 24, 26, 3, 43, 20, 2, 20, 47, 13, 20, 25, 29, 8]
[1, 37, 33, 46, 7, 6, 2, 7, 12, 23, 1, 34, 14, 37, 36, 50, 29, 40, 17, 19, 42, 20, 30, 0, 46, 50, 38, 12, 3, 5, 37, 7, 15, 17, 25, 21, 40, 3, 18, 41, 9, 28, 18, 10, 44, 33, 43, 38, 46, 14, 20, 17, 9, 44, 47, 49, 43, 22, 29, 18, 3, 32, 16, 2, 25, 19, 4, 47, 33, 0, 32, 23, 4, 34, 30, 7, 35, 48, 19, 35, 1, 24, 11, 9, 3, 46, 40, 5, 35, 2, 17, 24, 4, 22, 26, 39, 5, 49, 25, 31, 32, 0, 40, 22, 28, 32, 4, 42, 43, 32, 15, 23, 48, 49, 42, 11, 49, 30, 13, 5, 47, 1, 20, 20, 48, 35, 33, 47, 31, 20, 15, 24]
