N1,N2,...,Nx
[4, 37, 19, 39, 49, 21, 29, 47, 31, 28, 46, 35, 41, 37, 45, 23, 38, 22, 7, 24, 40, 2, 14, 25, 0, 16, 2, 48, 44, 32, 24, 8, 3, 47, 8, 47, 1, 43, 37, 38, 11, 11, 11, 34, 18, 48, 31, 27, 31, 34, 7, 39, 28, 8, 10, 34, 43, 28, 41, 21, 33, 28, 23, 44, 3, 2, 6, 27, 9, 28, 38, 0, 27, 31, 21, 38, 31, 20, 17, 22, 23, 21, 32, 11, 12, 6, 19, 17, 14, 22, 24, 5, 41, 37, 37, 20, 32, 10, 44, 29, 43, 48, 12, 45, 15, 16, 38, 40, 29, 20, 22, 43, 17, 11, 15, 40, 39, 10, 3, 45, 45, 26, 3, 37, 20, 24, 39, 33, 22, 0, 3, 48, 4, 9, 45, 7, 21, 42, 15, 12, 31, 18, 24, 21, 23, 4, 30, 5, 7, 50, 19, 8, 44, 42, 22, 13, 3, 49, 31, 26, 4, 17, 5, 5, 6, 28, 6, 25, 49, 0, 8, 36, 2, 26, 38, 23, 35, 4, 6, 29, 29, 1, 12, 8, 9, 47, 43, 20]
[7, 11, 37, 42, 20, 35, 9, 5, 32, 26, 0, 3, 41, 16, 8, 40, 27, 43, 14, 2, 15, 49, 47, 16, 16, 0, 7, 11, 1, 20, 44, 45, 39, 4, 35, 28, 4, 38, 47, 39, 36, 25, 26, 26, 27, 48, 3, 34, 32, 15, 10, 2, 31, 13, 30, 4, 37, 32, 45, 31, 1, 6, 47, 4, 23, 43, 50, 25, 39, 16, 42, 47, 44, 25, 1, 2, 10, 31, 13, 23, 24, 11, 35, 48, 31, 26, 7, 6, 5, 30, 45, 11, 38, 48, 25, 39, 25, 29, 48, 6, 17, 31, 25, 30, 39, 18, 35, 38, 50, 48, 20, 11, 41, 43, 38, 23, 5, 35, 27, 24, 9, 23, 37, 40, 14, 8, 31, 1, 6, 9, 30, 10, 19, 6, 39, 5, 19, 25, 1, 21, 36, 42, 25, 37, 34, 0, 28, 4, 41, 36, 32, 31, 32, 17, 34, 21, 39, 15, 6, 6, 27, 29, 9, 39, 29, 43, 38, 50, 12, 28, 12, 23, 32, 6, 42, 48, 10, 9, 27, 24, 39, 22, 43, 29, 3, 11, 33, 33]
[25, 38, 16, 33, 19, 35, 21, 44, 0, 29, 24, 11, 47, 19, 11, 32, 46, 14, 44, 37, 38, 6, 24, 23, 2, 7, 0, 30, 46, 4, 42, 2, 18, 11, 45, 16, 29, 9, 31, 12, 22, 20, 50, 43, 21, 12, 24, 38, 29, 13, 17, 19, 6, 6, 36, 46, 46, 36, 22, 30, 48, 22, 23, 22, 47, 30, 39, 36, 13, 10, 37, 46, 5, 25, 49, 20, 46, 40, 13, 40, 35, 25, 28, 31, 26, 32, 46, 25, 41, 49, 2, 42, 45, 16, 9, 37, 6, 38, 10, 9, 0, 41, 6, 11, 26, 18, 1, 35, 35, 16, 43, 31, 16, 46, 23, 1, 21, 19, 19, 12, 27, 2, 37, 8, 20, 36, 41, 32, 10, 21, 15, 41, 11, 3, 37, 19, 6, 37, 46, 41, 48, 32, 4, 22, 4, 8, 25, 22, 14, 40, 48, 1, 11, 3, 28, 2, 29, 23, 24, 13, 7, 22, 34, 12, 47, 11, 42, 26, 35, 26, 42, 36, 17, 9, 36, 47, 34, 13, 4, 28, 23, 15, 6, 28, 37, 2, 13, 18]
[16, 32, 37, 43, 42, 29, 13, 31, 31, 31, 0, 15, 27, 10, 0, 26, 12, 7, 49, 49, 32, 37, 39, 27, 48, 11, 30, 0, 19, 8, 0, 36, 20, 38, 16, 4, 28, 14, 49, 4, 2, 15, 11, 41, 11, 24, 23, 9, 14, 32, 2, 41, 26, 39, 46, 22, 1, 9, 35, 7, 36, 34, 22, 8, 6, 5, 44, 2, 10, 15, 21, 18, 19, 30, 29, 4, 14, 15, 33, 12, 12, 21, 6, 37, 3, 37, 14, 38, 11, 8, 39, 35, 23, 48, 7, 23, 20, 14, 11, 36, 25, 21, 48, 42, 36, 18, 44, 15, 0, 4, 30, 32, 10, 9, 3, 20, 28, 1, 25, 44, 18, 12, 35, 40, 30, 26, 13, 11, 12, 19, 49, 28, 34, 21, 38, 10, 19, 45, 41, 17, 49, 0, 11, 13, 16, 4, 44, 33, 37, 43, 11, 27, 32, 49, 4, 40, 38, 37, 42, 20, 49, 50, 23, 9, 26, 18, 11, 18, 10, 19, 33, 17, 23, 5, 5, 4, 46, 16, 45, 4, 15, 48, 11, 12, 14, 20, 47, 28]
[7, 50, 2, 32, 31, 0, 19, 8, 10, 42, 50, 1, 13, 48, 3, 8, 2, 37, 20, 3, 25, 41, 29, 34, 44, 1, 46, 19, 0, 41, 5, 43, 19, 29, 50, 9, 2, 28, 12, 19, 13, 29, 1, 39, 42, 32, 41, 18, 2, 49, 29, 37, 11, 13, 23, 20, 12, 11, 44, 10, 36, 8, 28, 48, 24, 27, 11, 13, 27, 9, 10, 47, 25, 25, 15, 15, 37, 42, 39, 24, 12, 28, 14, 31, 6, 13, 28, 15, 39, 1, 38, 20, 31, 43, 25, 31, 45, 7, 49, 38, 39, 46, 4, 43, 27, 9, 42, 10, 7, 6, 44, 48, 11, 43, 3, 12, 29, 38, 4, 49, 2, 20, 19, 41, 18, 21, 13, 27, 46, 41, 10, 27, 39, 8, 47, 39, 32, 37, 22, 48, 43, 46, 22, 30, 1, 35, 17, 20, 35, 36, 28, 19, 26, 40, 21, 3, 13, 48, 46, 46, 24, 26, 15, 8, 13, 17, 26, 39, 8, 15, 9, 48, 14, 44, 5, 30, 33, 46, 10, 42, 12, 35, 34, 36, 36, 25, 15, 22]
[50, 4, 30, 49, 24, 49, 28, 13, 9, 20, 3, 16, 15, 50, 28, 25, 41, 29, 33, 14, 40, 12, 40, 36, 32, 20, 4, 8, 41, 0, 31, 26, 12, 25, 2, 36, 23, 33, 48, 39, 40, 2, 44, 21, 31, 23, 26, 1, 14, 34, 10, 34, 34, 28, 2, 47, 36, 39, 49, 34, 8, 50, 4, 2, 32, 32, 26, 37, 17, 32, 13, 17, 6, 42, 24, 11, 48, 20, 20, 19, 27, 50, 21, 2, 5, 8, 16, 6, 2, 18, 5, 1, 25, 26, 30, 47, 26, 23, 11, 10, 3, 4, 15, 44, 14, 7, 20, 31, 31, 22, 31, 35, 28, 31, 13, 20, 29, 40, 20, 25, 6, 20, 19, 35, 21, 40, 6, 24, 28, 33, 48, 36, 39, 43, 43, 44, 25, 38, 7, 36, 7, 7, 40, 25, 2, 17, 26, 28, 22, 20, 28, 41, 19, 41, 33, 9, 9, 17, 3, 8, 4, 22, 41, 50, 48, 11, 16, 35, 26, 32, 30, 2, 38, 50, 45, 18, 4, 14, 43, 37, 35, 45, 7, 20, 47, 13, 42, 10]
[44, 48, 21, 34, 33, 26, 50, 28, 14, 42, 26, 9, 41, 23, 9, 1, 34, 38, 7, 31, 1, 1, 38, 34, 24, 44, 42, 0, 5, 31, 0, 15, 29, 33, 3, 7, 16, 15, 44, 47, 1, 3, 18, 21, 8, 19, 26, 43, 31, 28, 30, 47, 48, 41, 28, 18, 35, 14, 50, 50, 41, 37, 28, 15, 0, 26, 43, 27, 43, 28, 22, 50, 27, 27, 27, 4, 11, 12, 24, 0, 44, 34, 12, 9, 41, 36, 46, 47, 34, 37, 8, 6, 46, 27, 34, 5, 34, 8, 11, 41, 23, 5, 10, 21, 32, 14, 32, 3, 30, 8, 27, 26, 18, 45, 23, 38, 48, 49, 42, 17, 37, 47, 6, 15, 12, 19, 2, 8, 39, 47, 44, 41, 16, 22, 42, 17, 7, 33, 19, 36, 46, 6, 2, 17, 1, 19, 45, 50, 28, 21, 17, 23, 6, 26, 23, 37, 5, 40, 42, 18, 34, 11, 26, 8, 16, 34, 31, 33, 20, 7, 34, 28, 24, 33, 30, 1, 44, 26, 8, 10, 39, 16, 4, 3, 23, 42, 28, 24]
[49, 17, 17, 31, 27, 4, 13, 5, 45, 29, 30, 1, 45, 18, 35, 22, 41, 3, 30, 2, 47, 10, 12, 7, 8, 45, 2, 36, 43, 26, 15, 0, 38, 43, 31, 37, 32, 26, 6, 19, 20, 0, 4, 17, 36, 38, 6, 50, 14, 36, 10, 0, 44, 37, 21, 17, 2, 19, 15, 10, 41, 42, 47, 29, 2, 43, 0, 33, 20, 2, 18, 24, 25, 25, 42, 15, 38, 42, 44, 34, 11, 40, 28, 12, 11, 50, 17, 28, 21, 24, 0, 43, 45, 32, 50, 6, 10, 17, 50, 49, 3, 39, 36, 43, 10, 23, 37, 12, 20, 41, 23, 31, 33, 5, 2, 20, 42, 18, 28, 42, 30, 16, 42, 12, 9, 31, 34, 43, 10, 22, 4, 1, 24, 43, 4, 1, 20, 5, 42, 48, 33, 9, 35, 8, 46, 39, 33, 35, 15, 32, 10, 38, 39, 30, 5, 20, 12, 22, 10, 32, 41, 4, 29, 15, 41, 36, 21, 50, 47, 44, 30, 28, 43, 9, 50, 0, 16, 23, 16, 41, 49, 27, 23, 10, 3, 34, 5, 38]
[25, 7, 41, 16, 39, 33, 16, 26, 37, 17, 42, 18, 17, 16, 41, 5, 50, 16, 9, 25, 32, 32, 12, 9, 3, 39, 18, 20, 19, 12, 29, 38, 0, 50, 44, 3, 42, 48, 32, 38, 30, 34, 3, 30, 35, 33, 38, 13, 12, 24, 35, 27, 12, 38, 44, 45, 3, 20, 45, 48, 10, 46, 36, 50, 34, 50, 12, 43, 50, 15, 32, 3, 20, 36, 32, 18, 2, 35, 47, 41, 19, 28, 11, 26, 24, 8, 8, 19, 4, 47, 50, 24, 36, 4, 49, 0, 18, 25, 4, 12, 10, 28, 14, 35, 1, 3, 1, 33, 42, 30, 11, 43, 20, 26, 36, 20, 44, 21, 15, 31, 24, 15, 9, 50, 17, 0, 13, 19, 41, 9, 28, 19, 38, 35, 39, 45, 17, 46, 20, 20, 42, 0, 47, 42, 34, 11, 45, 45, 5, 42, 10, 13, 23, 21, 6, 43, 21, 42, 45, 37, 41, 38, 17, 11, 20, 29, 2, 31, 4, 29, 22, 44, 33, 45, 4, 46, 10, 16, 46, 43, 40, 34, 25, 8, 10, 47, 29, 14]
[16, 4, 42, 34, 36, 45, 13, 17, 17, 37, 35, 6, 33, 13, 12, 33, 15, 18, 35, 39, 4, 11, 42, 42, 47, 4, 11, 38, 29, 25, 33, 43, 50, 0, 45, 0, 20, 28, 32, 28, 47, 43, 33, 8, 22, 23, 13, 41, 14, 27, 35, 7, 30, 7, 12, 0, 33, 44, 5, 32, 46, 6, 4, 7, 15, 49, 32, 21, 14, 14, 12, 8, 34, 20, 39, 47, 25, 32, 9, 39, 12, 48, 15, 40, 19, 21, 15, 46, 12, 3, 12, 32, 16, 29, 38, 18, 11, 2, 34, 40, 34, 28, 9, 29, 48, 25, 15, 2, 20, 15, 14, 22, 49, 16, 2, 35, 34, 7, 40, 6, 46, 32, 36, 18, 16, 42, 38, 16, 48, 47, 15, 15, 14, 48, 20, 15, 4, 15, 7, 29, 12, 47, 23, 30, 34, 50, 10, 25, 46, 27, 26, 25, 28, 0, 16, 38, 32, 43, 45, 7, 20, 30, 20, 4, 47, 45, 18, 27, 17, 26, 35, 29, 33, 27, 2, 34, 24, 46, 49, 37, 6, 14, 3, 15, 39, 15, 0, 50]
[2, 32, 14, 29, 4, 50, 20, 36, 44, 6, 10, 6, 21, 12, 1, 8, 45, 19, 34, 15, 19, 40, 5, 27, 8, 35, 45, 16, 50, 2, 3, 31, 44, 45, 0, 6, 33, 25, 20, 12, 47, 32, 6, 11, 27, 31, 4, 8, 39, 49, 9, 50, 31, 30, 17, 2, 14, 37, 32, 6, 12, 8, 2, 7, 41, 28, 1, 19, 2, 39, 8, 45, 3, 47, 36, 16, 3, 25, 29, 45, 34, 0, 32, 16, 22, 2, 44, 38, 8, 38, 1, 3, 18, 21, 35, 43, 50, 9, 25, 2, 49, 14, 12, 24, 16, 31, 25, 17, 17, 19, 14, 39, 29, 41, 33, 50, 39, 24, 8, 33, 23, 34, 38, 46, 40, 23, 49, 11, 42, 29, 29, 8, 0, 39, 41, 15, 2, 15, 49, 7, 45, 2, 7, 46, 15, 32, 2, 25, 11, 25, 5, 40, 1, 5, 14, 31, 28, 14, 24, 17, 42, 3, 11, 22, 21, 41, 30, 14, 4, 38, 49, 23, 29, 24, 7, 24, 41, 1, 22, 46, 9, 25, 32, 9, 39, 47, 49, 19]
[27, 33, 42, 32, 34, 48, 34, 31, 15, 50, 33, 14, 36, 32, 39, 27, 12, 24, 11, 31, 34, 15, 20, 1, 47, 28, 16, 4, 9, 36, 7, 37, 3, 0, 6, 0, 22, 43, 46, 43, 30, 22, 41, 50, 3, 31, 29, 43, 31, 44, 21, 16, 14, 6, 14, 5, 9, 35, 9, 16, 27, 39, 5, 10, 25, 27, 9, 6, 27, 15, 11, 7, 24, 47, 42, 7, 15, 45, 5, 47, 38, 27, 34, 37, 2, 39, 9, 37, 25, 16, 39, 5, 10, 5, 7, 21, 38, 45, 13, 46, 48, 13, 30, 43, 45, 15, 12, 13, 20, 10, 24, 44, 3, 37, 40, 4, 17, 12, 13, 25, 35, 19, 14, 3, 33, 14, 20, 21, 0, 3, 3, 28, 40, 18, 38, 27, 12, 26, 48, 40, 14, 4, 12, 17, 27, 4, 13, 3, 30, 5, 20, 28, 10, 0, 27, 15, 7, 27, 7, 49, 14, 25, 42, 38, 9, 36, 24, 30, 40, 36, 13, 7, 7, 28, 28, 12, 48, 29, 6, 20, 41, 27, 3, 43, 31, 36, 25, 34]
[11, 22, 19, 47, 16, 8, 15, 4, 29, 37, 26, 43, 25, 15, 0, 8, 20, 2, 39, 40, 23, 44, 33, 25, 1, 4, 29, 28, 2, 23, 16, 32, 42, 20, 33, 22, 0, 48, 25, 6, 11, 22, 4, 12, 4, 18, 42, 40, 39, 15, 36, 5, 44, 13, 34, 30, 45, 48, 49, 48, 27, 25, 39, 31, 15, 36, 33, 27, 36, 23, 41, 1, 2, 30, 28, 30, 42, 22, 5, 49, 42, 50, 38, 14, 18, 35, 21, 45, 8, 1, 27, 50, 21, 6, 36, 37, 33, 26, 30, 21, 10, 0, 6, 17, 35, 50, 25, 10, 7, 21, 34, 26, 36, 36, 29, 30, 35, 44, 6, 48, 13, 32, 2, 17, 44, 0, 49, 30, 25, 43, 32, 15, 50, 19, 21, 3, 28, 21, 31, 0, 47, 33, 14, 9, 45, 41, 31, 44, 2, 13, 19, 32, 27, 26, 25, 11, 21, 47, 32, 24, 48, 13, 22, 32, 44, 10, 49, 45, 16, 26, 12, 50, 47, 30, 28, 50, 40, 21, 5, 6, 2, 8, 23, 26, 13, 32, 27, 43]
[2, 24, 45, 35, 40, 15, 5, 34, 39, 32, 20, 20, 18, 42, 25, 48, 37, 43, 3, 11, 5, 26, 50, 29, 43, 38, 9, 14, 28, 33, 15, 26, 48, 28, 25, 43, 48, 0, 30, 41, 28, 13, 47, 39, 41, 16, 31, 6, 23, 11, 37, 19, 33, 11, 7, 40, 42, 17, 11, 24, 29, 20, 41, 9, 1, 21, 16, 33, 39, 29, 29, 14, 8, 0, 29, 23, 27, 5, 12, 7, 0, 33, 18, 2, 3, 1, 0, 6, 5, 22, 43, 32, 6, 29, 40, 9, 18, 18, 45, 34, 7, 9, 4, 9, 0, 14, 36, 16, 9, 43, 49, 45, 14, 47, 45, 28, 7, 21, 44, 21, 12, 21, 2, 47, 36, 12, 36, 1, 4, 11, 21, 8, 21, 39, 40, 38, 13, 12, 32, 3, 39, 11, 11, 20, 24, 39, 39, 4, 50, 18, 40, 11, 28, 7, 0, 24, 42, 35, 16, 34, 6, 16, 37, 0, 46, 26, 44, 16, 3, 11, 34, 29, 48, 5, 29, 8, 33, 30, 1, 39, 13, 18, 20, 33, 13, 14, 6, 17]
[41, 46, 15, 12, 7, 49, 45, 30, 35, 39, 17, 43, 23, 25, 38, 48, 26, 11, 1, 37, 44, 34, 17, 21, 37, 47, 31, 49, 12, 48, 44, 6, 32, 32, 20, 46, 25, 30, 0, 42, 35, 26, 5, 34, 50, 41, 9, 35, 38, 31, 28, 1, 20, 38, 7, 20, 8, 46, 17, 41, 45, 35, 10, 5, 39, 26, 31, 22, 46, 49, 33, 50, 20, 10, 12, 7, 9, 8, 8, 41, 3, 42, 2, 41, 35, 28, 6, 8, 29, 50, 10, 22, 15, 25, 21, 46, 43, 27, 12, 22, 9, 13, 25, 33, 40, 17, 45, 25, 10, 45, 25, 14, 37, 24, 30, 39, 14, 26, 48, 35, 29, 34, 35, 18, 48, 7, 10, 15, 41, 3, 36, 1, 30, 49, 1, 26, 9, 5, 36, 42, 31, 36, 28, 42, 7, 12, 35, 21, 16, 31, 21, 23, 37, 15, 24, 23, 18, 41, 38, 39, 37, 27, 5, 44, 31, 31, 3, 30, 30, 22, 9, 18, 19, 25, 39, 12, 21, 30, 48, 47, 34, 30, 5, 41, 16, 23, 11, 33]
[32, 21, 2, 25, 42, 11, 28, 14, 48, 45, 3, 12, 34, 44, 18, 13, 2, 7, 10, 18, 40, 9, 1, 25, 38, 39, 12, 4, 19, 39, 47, 19, 38, 28, 12, 43, 6, 41, 42, 0, 20, 28, 38, 9, 17, 36, 48, 35, 32, 7, 17, 13, 19, 46, 37, 12, 47, 16, 32, 39, 14, 34, 41, 15, 24, 15, 0, 11, 12, 33, 42, 44, 28, 42, 34, 32, 28, 46, 47, 50, 12, 5, 45, 8, 23, 37, 6, 14, 35, 30, 14, 17, 31, 12, 10, 18, 7, 26, 18, 46, 38, 17, 15, 34, 22, 23, 37, 25, 17, 18, 38, 20, 45, 29, 31, 21, 50, 32, 15, 31, 11, 29, 36, 50, 23, 42, 38, 5, 3, 50, 25, 27, 8, 11, 45, 47, 46, 8, 35, 0, 7, 15, 42, 43, 38, 36, 34, 35, 27, 43, 18, 31, 5, 22, 14, 45, 35, 23, 28, 1, 18, 47, 25, 44, 7, 50, 4, 26, 13, 19, 25, 37, 48, 36, 23, 30, 44, 24, 30, 1, 28, 17, 7, 2, 41, 12, 30, 35]
[31, 7, 31, 11, 7, 1, 4, 50, 23, 17, 6, 18, 11, 28, 41, 7, 29, 23, 42, 16, 32, 3, 19, 42, 11, 36, 22, 2, 13, 40, 1, 20, 30, 47, 47, 30, 11, 28, 35, 20, 0, 48, 35, 39, 3, 38, 46, 1, 38, 23, 41, 16, 31, 48, 6, 0, 10, 33, 15, 44, 14, 12, 2, 21, 38, 31, 10, 50, 18, 10, 32, 11, 20, 9, 36, 14, 22, 20, 3, 43, 40, 37, 3, 9, 39, 44, 40, 39, 3, 16, 27, 23, 16, 6, 19, 48, 7, 32, 2, 12, 43, 4, 43, 10, 4, 35, 28, 48, 16, 19, 29, 27, 36, 19, 21, 46, 42, 0, 26, 26, 23, 20, 0, 6, 2, 1, 6, 50, 8, 29, 5, 28, 39, 44, 13, 4, 3, 18, 44, 15, 14, 30, 40, 48, 10, 43, 42, 39, 38, 11, 10, 49, 12, 38, 2, 36, 37, 10, 28, 35, 33, 5, 8, 21, 17, 36, 2, 6, 0, 21, 41, 26, 20, 19, 6, 39, 23, 16, 46, 15, 46, 13, 43, 5, 22, 48, 33, 33]
[27, 30, 21, 12, 37, 11, 17, 19, 28, 39, 31, 20, 38, 12, 34, 39, 39, 10, 3, 39, 19, 27, 42, 32, 11, 25, 20, 15, 29, 2, 3, 0, 34, 43, 32, 22, 22, 13, 26, 28, 48, 0, 13, 44, 3, 15, 48, 40, 18, 46, 15, 6, 12, 4, 18, 24, 46, 9, 47, 14, 39, 30, 19, 22, 22, 31, 15, 13, 10, 6, 14, 3, 2, 22, 44, 3, 12, 17, 12, 14, 24, 11, 42, 39, 4, 3, 6, 49, 24, 21, 10, 44, 10, 8, 19, 47, 33, 45, 44, 14, 6, 20, 8, 48, 50, 9, 48, 13, 1, 48, 14, 0, 3, 33, 23, 17, 19, 40, 43, 39, 40, 34, 35, 0, 45, 1, 34, 25, 43, 34, 5, 20, 25, 5, 30, 0, 30, 30, 20, 37, 7, 38, 2, 32, 7, 38, 28, 14, 4, 26, 50, 32, 18, 14, 15, 6, 11, 7, 46, 18, 33, 42, 20, 0, 8, 13, 26, 21, 1, 28, 37, 13, 43, 40, 6, 3, 32, 40, 3, 4, 28, 40, 42, 6, 3, 38, 13, 36]
[44, 13, 23, 32, 34, 28, 36, 3, 12, 18, 11, 30, 47, 36, 25, 49, 41, 36, 1, 27, 29, 7, 5, 47, 11, 26, 50, 11, 1, 44, 18, 4, 3, 33, 6, 41, 4, 47, 5, 38, 35, 13, 0, 22, 28, 22, 30, 15, 11, 9, 24, 47, 38, 19, 25, 14, 31, 23, 1, 6, 12, 45, 40, 38, 46, 33, 13, 49, 4, 4, 36, 47, 1, 30, 27, 9, 13, 34, 38, 20, 13, 18, 12, 2, 5, 41, 27, 28, 50, 2, 17, 2, 31, 43, 46, 5, 24, 42, 44, 46, 31, 0, 2, 13, 33, 16, 30, 17, 0, 40, 24, 39, 45, 22, 6, 36, 8, 5, 32, 34, 4, 36, 46, 7, 39, 31, 27, 21, 3, 32, 50, 48, 22, 45, 47, 13, 8, 36, 41, 38, 0, 23, 21, 11, 10, 32, 25, 5, 21, 43, 50, 18, 35, 7, 39, 30, 39, 22, 13, 32, 30, 24, 8, 30, 50, 50, 17, 8, 30, 45, 46, 47, 23, 21, 48, 19, 13, 47, 45, 8, 42, 49, 9, 34, 17, 21, 15, 10]
[16, 16, 8, 33, 6, 24, 32, 2, 42, 8, 12, 0, 12, 45, 14, 34, 16, 7, 6, 11, 34, 45, 19, 13, 34, 26, 43, 41, 39, 21, 21, 17, 30, 8, 11, 50, 12, 39, 34, 9, 39, 44, 22, 0, 50, 9, 29, 4, 37, 43, 17, 46, 31, 28, 28, 0, 42, 1, 48, 36, 21, 30, 34, 11, 16, 13, 7, 33, 49, 5, 32, 25, 25, 30, 17, 24, 47, 1, 28, 2, 38, 23, 19, 12, 20, 28, 1, 15, 17, 33, 16, 19, 47, 26, 7, 13, 13, 39, 47, 5, 22, 46, 39, 39, 42, 8, 19, 40, 19, 49, 39, 25, 38, 25, 19, 5, 14, 10, 7, 40, 33, 0, 38, 13, 31, 16, 12, 37, 32, 34, 29, 7, 9, 6, 47, 5, 47, 46, 28, 48, 2, 48, 47, 50, 20, 45, 32, 13, 47, 33, 39, 45, 5, 38, 43, 43, 21, 40, 9, 45, 26, 30, 41, 42, 41, 11, 36, 32, 29, 44, 14, 33, 4, 50, 24, 12, 42, 29, 18, 6, 22, 45, 4, 3, 39, 46, 27, 12]
[47, 6, 11, 34, 20, 8, 1, 46, 37, 32, 15, 15, 16, 12, 34, 44, 1, 10, 31, 13, 11, 43, 37, 20, 18, 27, 21, 11, 42, 31, 8, 36, 35, 22, 27, 3, 4, 41, 50, 17, 3, 3, 28, 50, 0, 24, 43, 34, 24, 16, 5, 9, 45, 27, 42, 32, 23, 18, 4, 34, 12, 11, 12, 37, 6, 45, 43, 14, 20, 25, 48, 13, 48, 45, 32, 47, 13, 27, 20, 19, 47, 11, 19, 48, 22, 3, 0, 9, 33, 42, 44, 44, 27, 38, 16, 46, 15, 23, 34, 33, 24, 4, 2, 0, 17, 32, 49, 33, 36, 38, 14, 1, 42, 31, 29, 31, 26, 9, 34, 20, 2, 27, 34, 3, 9, 43, 33, 18, 16, 7, 10, 20, 2, 9, 38, 14, 25, 1, 48, 21, 23, 33, 2, 5, 20, 8, 24, 7, 25, 13, 14, 38, 21, 3, 18, 44, 5, 18, 17, 7, 47, 14, 17, 15, 23, 3, 2, 43, 39, 22, 32, 18, 50, 12, 21, 31, 6, 35, 50, 17, 6, 6, 6, 41, 43, 37, 11, 2]
[38, 50, 35, 4, 45, 2, 42, 21, 25, 37, 39, 0, 3, 50, 35, 43, 5, 3, 38, 26, 7, 0, 39, 12, 48, 48, 12, 24, 32, 23, 19, 38, 33, 23, 31, 31, 18, 16, 41, 36, 38, 15, 22, 9, 24, 0, 45, 28, 26, 11, 19, 17, 10, 0, 9, 39, 22, 28, 44, 23, 6, 4, 2, 30, 22, 49, 22, 5, 43, 32, 49, 26, 3, 6, 14, 36, 7, 32, 11, 13, 35, 28, 42, 0, 40, 47, 46, 32, 37, 36, 45, 21, 10, 33, 39, 42, 37, 42, 23, 50, 13, 26, 33, 38, 2, 19, 15, 26, 24, 45, 25, 0, 11, 0, 40, 49, 43, 10, 6, 30, 13, 7, 18, 13, 35, 2, 5, 22, 32, 46, 10, 10, 38, 32, 29, 49, 4, 25, 28, 32, 9, 2, 24, 29, 18, 17, 42, 19, 32, 4, 17, 7, 24, 10, 9, 22, 24, 0, 49, 6, 10, 28, 45, 50, 37, 4, 25, 4, 41, 14, 38, 8, 43, 18, 3, 41, 6, 9, 33, 3, 46, 32, 42, 22, 44, 39, 27, 48]
[41, 35, 20, 40, 12, 40, 31, 35, 31, 48, 47, 10, 9, 34, 27, 41, 38, 12, 45, 12, 19, 37, 22, 24, 31, 3, 24, 23, 41, 26, 26, 6, 38, 13, 4, 29, 42, 31, 9, 48, 46, 48, 30, 29, 43, 45, 0, 45, 43, 41, 42, 7, 33, 7, 17, 9, 21, 50, 30, 11, 2, 35, 12, 36, 38, 33, 35, 50, 21, 5, 27, 16, 10, 11, 23, 9, 32, 15, 32, 13, 30, 22, 11, 0, 13, 38, 0, 40, 39, 7, 2, 23, 3, 31, 22, 7, 23, 30, 29, 24, 26, 46, 18, 33, 18, 17, 30, 46, 28, 11, 34, 26, 37, 3, 30, 42, 9, 17, 16, 15, 40, 29, 0, 10, 19, 48, 0, 30, 5, 46, 16, 31, 40, 35, 16, 9, 23, 1, 0, 10, 32, 46, 12, 21, 31, 35, 34, 5, 12, 49, 28, 33, 18, 39, 18, 8, 19, 32, 26, 21, 27, 31, 50, 7, 48, 38, 27, 30, 18, 15, 49, 37, 33, 38, 12, 44, 31, 11, 2, 5, 4, 39, 11, 30, 37, 33, 50, 21]
[21, 7, 25, 11, 13, 5, 35, 38, 50, 45, 11, 8, 8, 22, 4, 15, 37, 8, 18, 14, 19, 34, 14, 35, 27, 34, 38, 9, 18, 1, 43, 50, 13, 41, 8, 43, 40, 6, 35, 35, 1, 40, 15, 4, 34, 28, 45, 0, 5, 45, 11, 29, 26, 47, 40, 22, 7, 44, 30, 0, 28, 4, 5, 6, 6, 40, 18, 6, 4, 4, 38, 6, 48, 40, 27, 36, 30, 18, 30, 6, 29, 33, 7, 37, 28, 4, 47, 47, 45, 6, 35, 24, 3, 42, 46, 4, 18, 28, 48, 16, 15, 20, 19, 44, 5, 30, 14, 10, 33, 8, 46, 43, 33, 39, 31, 42, 20, 36, 15, 24, 32, 2, 47, 27, 4, 17, 9, 25, 45, 30, 42, 28, 40, 50, 40, 14, 19, 25, 28, 45, 34, 24, 37, 19, 14, 14, 39, 2, 31, 8, 43, 50, 10, 9, 30, 12, 45, 34, 39, 48, 26, 27, 38, 19, 26, 22, 23, 38, 5, 36, 38, 45, 6, 40, 16, 43, 13, 37, 29, 4, 5, 14, 41, 15, 34, 6, 38, 18]
