N1,N2,...,Nx
[30, 29, 4, 0, 32, 37, 23, 0, 36, 7, 43, 22, 32, 2, 19, 23, 12, 20, 31, 46, 40, 11, 7, 34, 33, 20, 47, 0, 7, 42, 11, 40, 39, 24, 3, 33, 37, 38, 15, 8, 39, 35, 48, 29, 38, 20, 2, 17, 2, 23, 36, 21, 4, 22, 1, 6, 48, 9, 34, 18, 1, 32, 24, 31, 46, 40, 49, 24, 20, 13, 46, 38, 43, 18, 32, 20, 35, 21, 33, 46, 37, 19, 43, 35, 47, 0, 18, 9, 39, 49, 50, 31, 23, 32, 15, 32, 36, 1, 28, 4, 2, 27, 39, 43, 13, 42, 39, 10, 48, 30, 16, 0, 41, 19, 32, 28, 43, 20, 43, 49, 17, 32, 23, 31, 7, 33, 19, 48, 16, 35, 44, 41, 47, 38, 34, 16, 14, 49, 43, 23, 16, 16, 33, 50, 13, 49, 0, 41, 12, 25, 20, 24, 21, 25, 1, 18, 3, 12, 15, 40, 33, 38, 41, 11, 10, 10, 31, 3, 36, 22, 36, 47]
[29, 34, 48, 18, 12, 34, 42, 35, 17, 32, 24, 8, 43, 27, 14, 4, 7, 50, 7, 39, 38, 31, 48, 40, 7, 48, 48, 7, 0, 5, 23, 47, 36, 14, 7, 29, 32, 10, 17, 1, 22, 50, 14, 24, 27, 38, 43, 7, 50, 3, 16, 9, 7, 3, 49, 5, 0, 18, 1, 1, 21, 16, 33, 35, 9, 39, 28, 28, 17, 48, 41, 31, 43, 18, 34, 16, 24, 45, 10, 3, 21, 4, 10, 18, 33, 43, 23, 22, 34, 12, 46, 37, 44, 5, 37, 41, 42, 32, 37, 17, 17, 0, 13, 15, 18, 30, 15, 30, 19, 48, 21, 0, 37, 16, 11, 4, 39, 37, 16, 48, 38, 17, 19, 8, 15, 33, 22, 14, 3, 13, 33, 18, 32, 44, 14, 47, 20, 25, 17, 47, 5, 32, 34, 37, 36, 29, 37, 42, 6, 26, 27, 44, 34, 26, 9, 3, 23, 21, 26, 15, 28, 38, 43, 29, 8, 44, 37, 18, 24, 39, 13, 5]
[1, 27, 11, 28, 27, 46, 4, 50, 19, 19, 8, 44, 7, 21, 38, 5, 44, 16, 20, 49, 16, 48, 3, 16, 44, 1, 22, 42, 5, 0, 21, 4, 27, 13, 14, 32, 42, 6, 4, 23, 21, 44, 10, 25, 45, 45, 21, 23, 31, 19, 48, 29, 2, 16, 3, 44, 26, 40, 44, 31, 46, 6, 36, 19, 4, 22, 40, 9, 36, 3, 5, 45, 13, 46, 14, 17, 1, 10, 21, 3, 8, 20, 50, 14, 4, 46, 4, 45, 0, 27, 9, 41, 7, 42, 14, 50, 35, 28, 5, 43, 9, 22, 41, 34, 12, 10, 34, 48, 0, 13, 25, 46, 10, 27, 17, 7, 18, 6, 6, 6, 43, 13, 6, 38, 48, 37, 13, 17, 10, 35, 41, 5, 34, 35, 15, 17, 9, 35, 20, 42, 34, 6, 9, 0, 6, 15, 5, 27, 5, 48, 8, 24, 33, 42, 18, 28, 2, 17, 0, 48, 26, 23, 35, 7, 1, 5, 13, 8, 17, 34, 34, 48]
[30, 35, 38, 22, 37, 29, 5, 49, 42, 18, 41, 31, 41, 27, 41, 34, 20, 27, 13, 34, 41, 41, 23, 9, 45, 18, 2, 11, 23, 21, 0, 26, 48, 42, 32, 42, 9, 50, 4, 18, 10, 26, 37, 21, 30, 29, 18, 10, 23, 43, 16, 5, 21, 43, 12, 5, 43, 21, 36, 34, 15, 4, 34, 1, 18, 44, 36, 3, 5, 23, 21, 20, 29, 43, 29, 47, 7, 29, 28, 21, 24, 34, 47, 23, 45, 5, 11, 14, 12, 30, 9, 5, 38, 37, 23, 8, 21, 32, 5, 22, 5, 0, 8, 12, 49, 3, 3, 15, 32, 42, 12, 47, 38, 31, 29, 33, 19, 28, 42, 21, 22, 8, 2, 44, 47, 34, 35, 1, 19, 40, 26, 34, 7, 21, 26, 27, 25, 43, 23, 7, 17, 16, 12, 30, 42, 7, 37, 6, 5, 5, 23, 31, 25, 19, 14, 10, 50, 31, 50, 6, 49, 43, 31, 48, 16, 27, 13, 3, 38, 12, 31, 28]
[23, 9, 34, 39, 10, 47, 17, 3, 45, 24, 10, 26, 21, 2, 18, 1, 2, 10, 44, 4, 40, 28, 46, 44, 20, 7, 39, 40, 47, 4, 26, 0, 40, 39, 15, 17, 18, 21, 28, 22, 31, 34, 18, 33, 46, 20, 8, 25, 22, 22, 6, 10, 32, 36, 21, 36, 32, 19, 19, 43, 5, 34, 34, 31, 46, 18, 48, 39, 29, 50, 33, 24, 21, 39, 32, 7, 15, 31, 37, 3, 28, 10, 47, 3, 41, 46, 34, 26, 4, 19, 34, 37, 22, 2, 48, 31, 25, 0, 8, 46, 26, 34, 3, 50, 24, 8, 19, 3, 46, 38, 8, 1, 7, 45, 48, 2, 15, 4, 46, 19, 16, 36, 20, 31, 41, 29, 35, 32, 43, 16, 2, 48, 20, 40, 24, 4, 11, 36, 19, 29, 10, 6, 35, 14, 20, 28, 9, 29, 28, 9, 1, 19, 19, 46, 35, 39, 48, 24, 28, 27, 10, 49, 34, 43, 1, 39, 32, 15, 9, 11, 27, 23]
[37, 43, 23, 32, 32, 32, 12, 33, 44, 36, 25, 21, 42, 20, 33, 15, 34, 16, 17, 12, 39, 6, 4, 7, 8, 17, 12, 39, 36, 27, 48, 40, 0, 36, 29, 6, 10, 4, 50, 7, 45, 45, 37, 22, 40, 23, 1, 41, 36, 42, 1, 40, 32, 11, 15, 1, 28, 42, 9, 19, 46, 14, 40, 34, 26, 22, 46, 8, 44, 3, 4, 23, 11, 8, 46, 30, 12, 25, 41, 31, 17, 35, 20, 39, 0, 22, 39, 43, 8, 6, 18, 8, 9, 0, 25, 5, 14, 18, 47, 16, 40, 1, 7, 29, 7, 23, 0, 35, 38, 23, 48, 11, 24, 14, 11, 14, 6, 3, 28, 37, 21, 38, 38, 39, 45, 46, 43, 14, 23, 9, 7, 37, 4, 38, 32, 38, 4, 24, 8, 30, 19, 10, 35, 31, 30, 17, 46, 11, 43, 19, 27, 34, 23, 39, 18, 8, 44, 42, 15, 38, 13, 3, 31, 28, 26, 16, 28, 34, 19, 42, 50, 40]
[4, 0, 32, 18, 14, 17, 26, 33, 47, 34, 43, 41, 12, 31, 14, 10, 47, 42, 44, 47, 39, 43, 0, 44, 44, 30, 27, 24, 14, 13, 42, 39, 36, 0, 32, 46, 7, 27, 45, 20, 14, 0, 44, 34, 6, 16, 40, 3, 16, 8, 34, 25, 0, 37, 18, 9, 15, 32, 22, 33, 35, 7, 49, 37, 15, 23, 40, 15, 13, 6, 8, 12, 45, 29, 4, 30, 5, 25, 26, 23, 11, 44, 9, 49, 47, 46, 0, 38, 5, 24, 31, 14, 9, 17, 49, 7, 37, 4, 0, 3, 27, 45, 9, 27, 30, 13, 44, 25, 14, 0, 25, 4, 46, 6, 29, 27, 15, 2, 6, 14, 23, 19, 19, 8, 40, 38, 20, 40, 20, 23, 12, 0, 9, 4, 3, 18, 25, 48, 34, 23, 22, 26, 45, 6, 46, 9, 41, 37, 24, 15, 49, 30, 11, 20, 22, 2, 18, 36, 12, 40, 46, 46, 36, 23, 49, 12, 48, 36, 26, 18, 47, 1]
[32, 3, 1, 22, 45, 36, 19, 22, 18, 18, 8, 15, 18, 40, 4, 4, 33, 22, 19, 20, 25, 17, 25, 39, 10, 12, 37, 3, 7, 14, 32, 15, 29, 32, 0, 4, 36, 26, 15, 44, 9, 17, 32, 37, 17, 49, 16, 30, 45, 36, 47, 13, 18, 10, 45, 48, 8, 38, 47, 6, 13, 50, 36, 37, 10, 21, 28, 35, 47, 35, 39, 40, 50, 23, 20, 14, 22, 20, 44, 29, 47, 34, 3, 39, 49, 25, 15, 42, 28, 23, 43, 35, 6, 22, 45, 7, 14, 1, 44, 0, 13, 31, 15, 48, 43, 18, 0, 5, 21, 19, 15, 40, 29, 36, 27, 20, 21, 50, 22, 19, 1, 1, 50, 13, 13, 43, 42, 20, 36, 25, 47, 11, 7, 33, 9, 30, 18, 31, 18, 5, 11, 26, 38, 38, 21, 30, 9, 39, 29, 24, 17, 31, 34, 38, 34, 20, 29, 6, 4, 50, 14, 49, 21, 23, 3, 27, 21, 32, 37, 28, 17, 13]
[23, 6, 27, 12, 14, 43, 5, 31, 38, 24, 23, 42, 47, 34, 17, 5, 32, 45, 16, 33, 35, 23, 25, 11, 28, 49, 24, 33, 29, 32, 42, 17, 6, 46, 4, 0, 49, 8, 12, 5, 28, 16, 42, 27, 18, 19, 28, 9, 17, 37, 8, 6, 33, 21, 48, 5, 46, 9, 35, 26, 17, 13, 37, 15, 18, 23, 29, 14, 27, 42, 5, 49, 44, 18, 19, 3, 18, 10, 48, 9, 0, 46, 2, 1, 24, 35, 48, 18, 36, 7, 26, 23, 12, 26, 17, 45, 48, 47, 36, 5, 37, 22, 7, 47, 19, 50, 14, 27, 39, 20, 37, 22, 2, 17, 30, 13, 41, 36, 37, 23, 20, 27, 42, 17, 11, 2, 40, 44, 23, 12, 1, 20, 36, 0, 4, 0, 50, 44, 5, 19, 5, 13, 46, 45, 49, 45, 9, 2, 17, 42, 17, 18, 8, 12, 7, 38, 6, 4, 6, 29, 44, 43, 44, 15, 44, 49, 27, 27, 16, 12, 34, 5]
[29, 6, 25, 17, 1, 4, 5, 32, 26, 42, 48, 0, 50, 15, 20, 17, 49, 40, 7, 18, 26, 37, 24, 23, 7, 17, 36, 37, 32, 42, 9, 18, 10, 7, 36, 49, 0, 49, 34, 21, 47, 35, 37, 1, 11, 9, 33, 41, 41, 50, 23, 21, 50, 34, 37, 12, 21, 25, 50, 32, 8, 1, 20, 7, 40, 31, 5, 34, 14, 17, 22, 50, 20, 5, 45, 19, 19, 43, 30, 2, 37, 0, 42, 9, 24, 50, 17, 2, 10, 35, 39, 37, 6, 6, 39, 24, 17, 35, 25, 33, 34, 33, 12, 38, 8, 47, 14, 31, 27, 26, 23, 45, 9, 35, 1, 16, 40, 31, 21, 10, 29, 41, 10, 37, 27, 0, 8, 28, 16, 49, 2, 50, 13, 1, 40, 30, 47, 33, 0, 46, 42, 8, 18, 24, 21, 9, 11, 18, 28, 15, 36, 10, 7, 3, 22, 0, 27, 36, 37, 43, 39, 49, 23, 24, 6, 49, 7, 48, 33, 28, 2, 38]
[48, 11, 11, 39, 50, 4, 38, 5, 29, 6, 12, 49, 36, 0, 40, 41, 30, 9, 15, 40, 33, 39, 37, 0, 3, 19, 41, 38, 10, 6, 50, 21, 4, 27, 26, 8, 49, 0, 34, 32, 36, 32, 8, 2, 31, 19, 34, 9, 38, 37, 37, 22, 44, 29, 17, 15, 45, 10, 28, 27, 16, 44, 5, 34, 6, 13, 1, 1, 1, 46, 23, 44, 2, 17, 25, 1, 43, 11, 12, 21, 6, 21, 9, 15, 3, 13, 39, 34, 8, 47, 39, 8, 6, 27, 17, 36, 39, 2, 1, 42, 40, 21, 4, 3, 17, 30, 5, 9, 2, 14, 5, 46, 15, 31, 9, 9, 31, 31, 41, 18, 19, 9, 10, 24, 46, 44, 31, 15, 7, 12, 39, 23, 5, 32, 46, 1, 43, 6, 47, 6, 3, 46, 19, 8, 46, 49, 12, 9, 41, 19, 19, 2, 28, 14, 13, 46, 30, 13, 48, 28, 48, 0, 39, 43, 43, 47, 49, 4, 20, 18, 23, 8]
[2, 38, 33, 44, 20, 33, 2, 35, 47, 12, 41, 42, 4, 32, 7, 34, 42, 44, 21, 13, 23, 19, 14, 31, 19, 10, 43, 15, 17, 4, 4, 28, 50, 45, 15, 12, 34, 34, 0, 2, 50, 16, 22, 32, 7, 44, 26, 14, 16, 31, 50, 23, 48, 40, 1, 10, 13, 15, 14, 39, 10, 12, 33, 6, 49, 48, 33, 38, 44, 25, 48, 18, 45, 48, 29, 6, 18, 47, 29, 49, 0, 19, 12, 10, 16, 18, 29, 50, 1, 42, 21, 4, 13, 20, 32, 18, 3, 39, 19, 7, 33, 15, 17, 28, 47, 7, 13, 22, 0, 46, 18, 33, 12, 5, 18, 22, 4, 10, 47, 11, 8, 18, 49, 49, 27, 34, 2, 3, 6, 8, 43, 20, 15, 28, 6, 19, 42, 39, 1, 39, 11, 27, 14, 2, 34, 19, 48, 21, 15, 26, 37, 43, 1, 1, 10, 18, 6, 16, 33, 31, 0, 20, 47, 26, 26, 27, 39, 29, 46, 20, 38, 17]
[17, 46, 41, 9, 13, 27, 9, 48, 46, 34, 39, 19, 17, 12, 37, 8, 50, 37, 3, 31, 14, 35, 45, 15, 48, 28, 50, 8, 1, 23, 18, 22, 7, 20, 44, 5, 21, 32, 2, 0, 49, 33, 29, 29, 26, 23, 15, 32, 1, 7, 4, 41, 41, 47, 3, 0, 41, 48, 49, 37, 49, 14, 41, 45, 24, 21, 30, 34, 36, 42, 14, 43, 41, 29, 6, 0, 12, 44, 12, 47, 24, 9, 45, 10, 13, 8, 17, 25, 3, 29, 35, 48, 22, 15, 42, 3, 21, 42, 43, 33, 29, 43, 10, 6, 20, 42, 43, 43, 32, 39, 20, 48, 25, 27, 41, 38, 44, 29, 19, 26, 25, 7, 17, 25, 22, 18, 30, 20, 40, 50, 44, 31, 44, 35, 9, 4, 33, 44, 31, 49, 45, 0, 48, 21, 46, 34, 5, 24, 42, 6, 41, 36, 32, 36, 6, 37, 26, 35, 2, 1, 22, 22, 42, 22, 2, 18, 14, 21, 4, 35, 8, 32]
[15, 19, 38, 37, 32, 27, 10, 11, 28, 31, 15, 34, 2, 28, 21, 22, 13, 14, 8, 25, 38, 35, 5, 49, 15, 41, 50, 39, 22, 21, 10, 31, 45, 14, 9, 28, 47, 36, 50, 49, 0, 9, 44, 39, 25, 49, 21, 33, 41, 6, 50, 46, 5, 41, 16, 14, 0, 5, 17, 28, 6, 20, 14, 3, 24, 13, 29, 12, 25, 36, 28, 36, 33, 26, 14, 11, 10, 34, 36, 14, 37, 18, 44, 3, 47, 27, 27, 38, 3, 39, 6, 20, 45, 43, 27, 1, 12, 45, 50, 7, 25, 46, 36, 18, 22, 31, 17, 21, 25, 42, 22, 46, 8, 44, 8, 14, 10, 0, 19, 28, 19, 26, 46, 48, 28, 50, 14, 33, 38, 49, 18, 26, 29, 17, 0, 24, 11, 27, 32, 4, 41, 19, 1, 11, 13, 41, 24, 3, 50, 43, 21, 40, 6, 3, 21, 17, 49, 15, 48, 28, 19, 22, 36, 23, 16, 20, 12, 29, 42, 24, 2, 23]
[35, 10, 17, 8, 12, 34, 40, 27, 22, 36, 34, 45, 23, 31, 2, 22, 42, 28, 17, 0, 50, 10, 36, 31, 49, 22, 14, 35, 50, 44, 26, 34, 45, 0, 17, 16, 35, 32, 16, 33, 9, 0, 20, 3, 21, 42, 3, 50, 5, 31, 13, 43, 5, 4, 35, 13, 22, 50, 0, 7, 5, 2, 18, 46, 22, 13, 35, 36, 16, 28, 9, 16, 19, 44, 38, 8, 43, 8, 37, 35, 16, 12, 26, 50, 44, 31, 39, 30, 29, 33, 29, 33, 30, 17, 19, 37, 10, 9, 0, 33, 36, 46, 13, 13, 16, 50, 34, 50, 46, 33, 34, 29, 11, 28, 14, 37, 23, 47, 19, 36, 32, 44, 49, 9, 50, 35, 44, 19, 22, 32, 34, 22, 22, 47, 17, 3, 42, 41, 6, 28, 8, 37, 20, 4, 17, 27, 23, 11, 32, 42, 6, 39, 22, 23, 41, 30, 29, 14, 49, 5, 37, 33, 36, 45, 44, 15, 42, 13, 20, 50, 39, 45]
[34, 1, 31, 37, 1, 47, 34, 38, 40, 30, 16, 14, 25, 16, 1, 50, 26, 24, 42, 25, 44, 7, 19, 23, 24, 2, 30, 48, 14, 10, 37, 18, 37, 44, 32, 42, 37, 8, 22, 29, 44, 20, 0, 30, 37, 41, 30, 30, 27, 17, 26, 5, 44, 36, 28, 42, 16, 39, 40, 11, 37, 7, 38, 0, 2, 5, 39, 27, 38, 5, 19, 14, 22, 36, 5, 29, 22, 31, 33, 38, 45, 35, 0, 28, 6, 32, 46, 32, 39, 47, 46, 19, 28, 36, 34, 3, 47, 31, 16, 25, 18, 37, 22, 2, 9, 36, 32, 48, 23, 5, 21, 9, 48, 17, 12, 0, 18, 33, 45, 22, 30, 4, 12, 24, 17, 1, 18, 37, 33, 33, 41, 21, 46, 5, 49, 45, 22, 43, 17, 17, 0, 43, 16, 12, 45, 33, 33, 44, 44, 33, 16, 43, 50, 42, 40, 15, 13, 17, 22, 40, 35, 35, 18, 15, 19, 18, 29, 6, 6, 23, 41, 49]
[36, 31, 44, 32, 36, 7, 27, 48, 38, 32, 28, 33, 13, 28, 35, 50, 45, 31, 11, 41, 8, 48, 49, 33, 46, 25, 49, 29, 24, 25, 21, 33, 22, 34, 37, 27, 1, 2, 32, 29, 39, 3, 30, 0, 24, 34, 42, 34, 6, 48, 37, 6, 1, 16, 21, 33, 44, 50, 36, 43, 4, 38, 33, 37, 5, 31, 18, 23, 16, 20, 25, 20, 46, 14, 27, 11, 28, 41, 0, 47, 5, 15, 31, 22, 4, 23, 49, 29, 38, 49, 34, 11, 36, 10, 16, 3, 13, 35, 24, 4, 1, 32, 45, 40, 48, 47, 45, 9, 9, 36, 24, 6, 49, 34, 15, 19, 3, 28, 45, 49, 31, 43, 47, 47, 36, 38, 14, 45, 13, 8, 21, 48, 35, 23, 21, 23, 48, 2, 37, 38, 41, 9, 9, 0, 4, 42, 40, 49, 11, 41, 35, 31, 19, 18, 19, 43, 37, 30, 39, 36, 24, 8, 13, 33, 45, 0, 40, 20, 40, 11, 3, 16]
[35, 23, 9, 6, 43, 42, 45, 23, 16, 37, 18, 12, 12, 13, 4, 40, 39, 35, 16, 35, 26, 50, 32, 40, 35, 16, 11, 38, 27, 45, 30, 46, 40, 6, 17, 18, 11, 31, 7, 26, 25, 21, 37, 24, 0, 45, 8, 2, 32, 4, 37, 14, 28, 47, 1, 24, 21, 15, 30, 36, 22, 24, 41, 11, 27, 27, 0, 49, 6, 38, 34, 15, 44, 47, 36, 7, 38, 28, 11, 37, 48, 4, 36, 44, 27, 45, 35, 37, 37, 46, 4, 36, 27, 33, 31, 28, 40, 18, 26, 7, 35, 5, 20, 34, 17, 35, 45, 48, 2, 37, 38, 28, 34, 45, 34, 4, 5, 36, 10, 36, 18, 23, 27, 33, 49, 44, 48, 3, 25, 46, 32, 1, 42, 9, 41, 32, 23, 0, 42, 16, 22, 2, 38, 8, 38, 17, 42, 6, 47, 32, 15, 14, 5, 36, 2, 1, 26, 16, 49, 18, 32, 38, 16, 40, 45, 20, 27, 12, 9, 19, 5, 4]
[6, 7, 21, 5, 46, 25, 48, 18, 34, 50, 36, 1, 2, 43, 18, 22, 47, 8, 29, 48, 13, 34, 44, 50, 19, 11, 32, 20, 38, 45, 29, 20, 23, 16, 49, 19, 9, 19, 44, 23, 49, 42, 41, 34, 45, 0, 43, 14, 44, 30, 44, 46, 38, 42, 9, 43, 31, 39, 20, 0, 33, 23, 1, 18, 50, 47, 16, 8, 15, 28, 36, 34, 4, 0, 31, 33, 4, 25, 41, 37, 15, 30, 29, 12, 29, 0, 47, 9, 5, 6, 9, 24, 9, 1, 32, 29, 22, 42, 2, 16, 27, 11, 37, 33, 10, 25, 47, 10, 0, 38, 11, 13, 44, 3, 50, 43, 37, 46, 10, 4, 3, 21, 24, 32, 46, 8, 37, 5, 44, 3, 6, 45, 24, 38, 43, 32, 11, 24, 8, 50, 11, 9, 10, 17, 11, 24, 38, 18, 24, 48, 34, 10, 10, 36, 15, 32, 9, 21, 47, 48, 27, 23, 30, 8, 29, 2, 4, 7, 1, 46, 10, 11]
[33, 17, 16, 21, 45, 15, 1, 20, 39, 38, 24, 33, 36, 25, 37, 46, 38, 34, 15, 14, 19, 6, 19, 26, 48, 18, 13, 2, 43, 21, 18, 8, 1, 40, 16, 28, 33, 34, 26, 15, 21, 3, 30, 42, 8, 43, 0, 10, 48, 19, 19, 48, 30, 24, 31, 21, 10, 20, 50, 43, 0, 12, 0, 14, 9, 7, 8, 37, 28, 1, 41, 7, 40, 45, 33, 10, 18, 10, 40, 21, 6, 28, 8, 38, 43, 6, 48, 9, 23, 8, 42, 24, 22, 2, 11, 47, 33, 2, 29, 40, 16, 40, 37, 9, 36, 48, 49, 18, 13, 15, 26, 27, 30, 10, 13, 30, 41, 47, 21, 48, 0, 16, 31, 36, 10, 1, 17, 2, 13, 30, 5, 5, 44, 19, 34, 8, 8, 42, 35, 27, 24, 37, 37, 47, 13, 35, 48, 12, 7, 25, 27, 28, 6, 30, 9, 34, 16, 2, 20, 13, 24, 5, 22, 35, 1, 0, 9, 9, 18, 14, 33, 48]
[11, 34, 44, 42, 48, 28, 7, 17, 4, 8, 50, 34, 10, 20, 9, 8, 4, 6, 10, 48, 0, 5, 32, 11, 10, 5, 6, 17, 7, 23, 10, 25, 41, 3, 30, 9, 41, 9, 14, 32, 33, 50, 30, 34, 2, 14, 10, 0, 38, 50, 18, 12, 45, 5, 30, 25, 32, 8, 13, 13, 27, 11, 22, 13, 38, 6, 47, 20, 5, 12, 44, 13, 0, 15, 16, 36, 16, 50, 38, 24, 47, 35, 37, 2, 7, 30, 12, 46, 3, 50, 28, 5, 47, 40, 36, 18, 29, 9, 31, 11, 4, 0, 0, 10, 24, 16, 26, 17, 42, 19, 29, 23, 6, 45, 19, 27, 20, 24, 40, 43, 17, 35, 43, 9, 21, 50, 48, 10, 38, 11, 16, 49, 49, 7, 16, 40, 26, 36, 11, 48, 17, 9, 29, 7, 15, 2, 15, 40, 37, 0, 43, 26, 25, 11, 20, 23, 42, 46, 20, 10, 28, 44, 35, 18, 49, 14, 15, 1, 33, 38, 15, 13]
[28, 3, 15, 18, 16, 12, 44, 12, 15, 11, 7, 12, 20, 11, 12, 37, 5, 17, 15, 48, 31, 42, 16, 29, 42, 46, 13, 2, 50, 31, 23, 22, 36, 16, 45, 17, 41, 38, 16, 1, 41, 5, 27, 6, 32, 44, 48, 38, 0, 23, 35, 40, 41, 5, 11, 9, 38, 34, 22, 3, 38, 41, 9, 7, 22, 23, 13, 15, 38, 1, 48, 8, 1, 50, 47, 12, 47, 9, 13, 7, 34, 12, 18, 32, 46, 24, 40, 9, 25, 17, 47, 48, 43, 31, 28, 44, 1, 25, 9, 16, 43, 16, 36, 4, 44, 39, 26, 48, 22, 36, 44, 4, 1, 25, 13, 9, 29, 44, 20, 18, 3, 11, 20, 48, 41, 39, 21, 1, 2, 20, 18, 18, 17, 10, 28, 45, 21, 32, 16, 39, 41, 31, 38, 35, 22, 9, 35, 4, 33, 5, 21, 13, 6, 42, 15, 20, 0, 47, 0, 4, 29, 18, 44, 16, 2, 0, 0, 50, 13, 26, 33, 43]
[42, 12, 19, 45, 45, 13, 36, 3, 21, 22, 48, 20, 1, 1, 32, 39, 12, 39, 19, 1, 1, 12, 28, 38, 35, 28, 48, 23, 3, 19, 43, 22, 42, 8, 36, 37, 50, 37, 31, 7, 6, 31, 17, 48, 4, 30, 19, 50, 23, 0, 39, 34, 21, 21, 11, 3, 0, 48, 48, 47, 14, 0, 40, 34, 11, 19, 26, 48, 32, 26, 0, 21, 43, 46, 1, 28, 48, 26, 34, 42, 35, 14, 29, 28, 25, 0, 15, 25, 27, 43, 28, 12, 16, 50, 45, 36, 9, 26, 9, 12, 26, 41, 41, 12, 0, 16, 21, 8, 10, 30, 28, 27, 10, 17, 5, 43, 43, 42, 25, 19, 49, 45, 7, 5, 16, 4, 44, 49, 48, 27, 21, 28, 16, 12, 30, 35, 44, 49, 16, 48, 14, 41, 23, 7, 23, 19, 42, 29, 17, 45, 6, 39, 48, 13, 42, 32, 27, 3, 35, 5, 6, 14, 50, 33, 22, 4, 36, 25, 4, 10, 5, 27]
[31, 46, 5, 20, 15, 7, 42, 5, 5, 25, 4, 46, 50, 48, 6, 5, 31, 46, 31, 41, 43, 3, 32, 8, 44, 23, 34, 36, 16, 48, 16, 6, 1, 34, 47, 8, 23, 37, 50, 4, 50, 13, 26, 37, 37, 44, 19, 18, 35, 39, 0, 16, 37, 12, 33, 32, 13, 17, 1, 10, 49, 3, 44, 20, 25, 34, 26, 22, 17, 27, 44, 6, 7, 26, 28, 17, 13, 44, 50, 2, 11, 13, 2, 50, 22, 25, 23, 9, 13, 30, 50, 44, 37, 44, 42, 42, 17, 46, 48, 23, 31, 35, 22, 22, 7, 44, 38, 2, 47, 39, 12, 38, 27, 1, 40, 28, 8, 40, 8, 41, 7, 31, 12, 17, 18, 15, 12, 13, 15, 10, 10, 11, 2, 30, 12, 1, 5, 44, 9, 24, 44, 32, 22, 5, 26, 3, 27, 21, 25, 10, 42, 42, 44, 11, 3, 7, 42, 42, 10, 46, 22, 12, 38, 22, 25, 2, 11, 41, 25, 14, 26, 38]
[26, 35, 32, 23, 35, 28, 0, 42, 2, 42, 0, 3, 45, 27, 8, 24, 15, 12, 15, 14, 15, 32, 31, 7, 38, 5, 14, 21, 9, 29, 5, 10, 40, 25, 13, 6, 21, 22, 23, 41, 46, 43, 5, 6, 14, 46, 48, 12, 40, 34, 16, 0, 22, 28, 5, 49, 29, 50, 6, 1, 7, 7, 45, 9, 24, 47, 36, 20, 43, 18, 46, 27, 32, 44, 11, 48, 22, 5, 11, 22, 2, 13, 47, 34, 35, 43, 30, 5, 46, 24, 14, 38, 34, 29, 28, 5, 1, 32, 5, 3, 32, 22, 21, 4, 37, 7, 28, 19, 35, 2, 4, 32, 49, 9, 17, 38, 39, 2, 31, 28, 27, 41, 35, 9, 20, 42, 25, 8, 1, 11, 15, 24, 48, 7, 25, 10, 44, 24, 7, 39, 36, 46, 34, 9, 34, 16, 28, 37, 29, 6, 10, 29, 45, 37, 7, 26, 17, 26, 10, 4, 2, 18, 30, 19, 0, 29, 15, 47, 6, 22, 49, 36]
[48, 18, 10, 31, 18, 10, 13, 47, 33, 41, 22, 16, 48, 12, 43, 45, 30, 4, 11, 6, 39, 46, 15, 22, 27, 44, 8, 4, 7, 2, 21, 32, 32, 0, 18, 33, 50, 44, 48, 41, 5, 5, 44, 1, 28, 38, 30, 45, 41, 21, 37, 22, 0, 16, 39, 10, 33, 4, 42, 21, 32, 13, 41, 41, 0, 19, 17, 45, 43, 33, 33, 42, 16, 19, 13, 12, 8, 5, 4, 1, 39, 1, 17, 28, 7, 37, 9, 10, 37, 33, 3, 4, 10, 4, 28, 39, 43, 29, 30, 49, 15, 15, 40, 26, 46, 24, 45, 38, 32, 38, 31, 16, 7, 44, 14, 46, 11, 7, 19, 25, 6, 30, 38, 6, 12, 34, 38, 4, 5, 34, 8, 37, 44, 11, 37, 24, 30, 41, 45, 14, 15, 22, 0, 24, 8, 33, 36, 15, 41, 11, 14, 0, 16, 18, 29, 34, 22, 20, 6, 24, 22, 10, 29, 9, 9, 44, 46, 0, 13, 15, 13, 12]
[38, 25, 43, 5, 20, 8, 41, 50, 25, 49, 39, 35, 32, 10, 28, 8, 36, 49, 26, 40, 28, 13, 24, 31, 4, 6, 43, 22, 3, 16, 43, 36, 11, 37, 10, 21, 34, 29, 40, 47, 41, 4, 36, 16, 47, 42, 24, 5, 5, 21, 12, 28, 16, 0, 28, 6, 8, 34, 1, 4, 18, 39, 2, 32, 25, 46, 46, 30, 27, 17, 19, 38, 50, 9, 43, 34, 35, 4, 10, 44, 46, 31, 28, 27, 23, 10, 32, 20, 13, 36, 38, 42, 26, 39, 6, 15, 9, 13, 13, 25, 18, 28, 13, 45, 3, 9, 23, 43, 44, 8, 26, 2, 25, 26, 15, 11, 42, 32, 48, 20, 15, 8, 44, 17, 41, 37, 50, 45, 17, 32, 30, 15, 24, 19, 4, 45, 17, 6, 18, 5, 39, 8, 32, 25, 27, 14, 23, 44, 9, 14, 30, 26, 22, 10, 21, 10, 32, 42, 16, 47, 37, 25, 15, 38, 27, 18, 7, 17, 41, 27, 1, 6]
