N1,N2,...,Nx
[5, 41, 40, 32, 26, 16, 48, 25, 40, 16, 15, 14, 16, 17, 3, 27, 29, 11, 24, 7, 33, 46, 2, 18, 47, 28, 0, 34, 2, 8, 26, 45, 2, 16, 35, 46, 38, 5, 35, 17, 31, 1, 12, 29, 27, 50, 21, 9, 45, 41, 18, 38, 34, 36, 30, 16, 0, 5, 26, 41, 32, 11, 13, 8, 28, 3, 1, 12, 9, 30, 21, 13, 8, 46, 4, 44, 10, 20, 12, 0, 27, 42, 38, 48, 6, 36, 36, 35, 9, 19, 24, 39, 32, 28, 1, 17, 45, 28, 38, 49, 13, 26, 1, 43, 11, 46, 32, 41, 13, 37, 5, 45, 1, 7, 28, 7, 22, 43, 5, 20, 18, 24, 11, 35, 40, 3, 40, 21, 39, 49, 40, 38, 9, 6, 31, 37, 13, 33, 26, 21, 14, 17, 46, 24, 26, 28, 6, 4, 46, 36, 39, 2, 44, 7, 28, 34, 22, 49, 41, 6, 15, 20, 19, 6, 20, 10, 17, 4, 13, 11, 45, 12, 48, 14]
[44, 30, 23, 12, 22, 10, 42, 5, 49, 47, 34, 22, 5, 45, 13, 29, 40, 49, 45, 3, 29, 11, 38, 3, 49, 21, 34, 0, 3, 18, 37, 42, 40, 23, 49, 46, 47, 18, 40, 43, 7, 31, 29, 22, 23, 44, 12, 10, 15, 5, 1, 23, 24, 27, 41, 16, 10, 9, 23, 16, 33, 36, 25, 41, 5, 40, 20, 0, 14, 13, 0, 3, 25, 9, 19, 34, 2, 38, 45, 4, 38, 6, 25, 29, 38, 0, 6, 34, 6, 19, 25, 48, 41, 33, 40, 28, 15, 36, 48, 32, 29, 20, 20, 35, 0, 3, 19, 24, 1, 5, 21, 23, 50, 5, 12, 2, 17, 33, 31, 47, 33, 17, 13, 34, 46, 14, 33, 1, 8, 36, 41, 36, 36, 35, 27, 31, 48, 20, 46, 42, 38, 7, 24, 17, 14, 37, 36, 12, 19, 22, 2, 1, 22, 33, 19, 5, 10, 1, 8, 9, 15, 8, 16, 48, 38, 30, 11, 30, 26, 17, 38, 49, 48, 4]
[5, 39, 18, 24, 42, 36, 32, 16, 29, 1, 50, 15, 37, 40, 30, 38, 12, 26, 4, 37, 11, 22, 12, 42, 33, 0, 2, 3, 0, 33, 43, 16, 31, 41, 4, 23, 43, 8, 17, 7, 28, 25, 42, 6, 17, 21, 30, 46, 19, 41, 33, 22, 35, 40, 12, 34, 32, 27, 19, 31, 3, 28, 25, 50, 37, 36, 0, 35, 6, 18, 27, 11, 10, 3, 15, 29, 23, 31, 7, 47, 43, 35, 50, 29, 18, 8, 50, 36, 29, 16, 24, 12, 34, 14, 21, 21, 6, 35, 23, 39, 17, 22, 43, 0, 3, 47, 15, 39, 32, 20, 21, 0, 6, 43, 6, 34, 19, 25, 32, 29, 3, 18, 3, 34, 35, 21, 44, 45, 17, 8, 36, 28, 8, 41, 47, 18, 0, 14, 9, 10, 27, 37, 30, 12, 47, 25, 28, 46, 31, 33, 9, 21, 40, 20, 27, 0, 50, 46, 37, 21, 36, 15, 9, 38, 0, 17, 2, 19, 23, 2, 35, 22, 34, 25]
[29, 28, 18, 20, 27, 12, 15, 1, 2, 4, 10, 18, 4, 19, 18, 28, 5, 40, 6, 44, 8, 37, 41, 20, 40, 44, 8, 18, 33, 0, 15, 21, 50, 25, 32, 3, 43, 5, 34, 49, 10, 30, 5, 14, 42, 20, 28, 49, 16, 9, 35, 34, 40, 15, 18, 28, 19, 10, 35, 24, 46, 9, 4, 27, 13, 43, 47, 36, 21, 31, 46, 25, 45, 3, 37, 14, 36, 22, 40, 4, 20, 27, 3, 7, 49, 16, 24, 50, 50, 3, 30, 43, 40, 11, 5, 36, 3, 48, 19, 29, 31, 37, 37, 0, 17, 39, 6, 8, 12, 38, 22, 26, 20, 23, 15, 39, 35, 16, 1, 36, 14, 9, 33, 16, 13, 10, 37, 23, 48, 22, 34, 43, 18, 2, 5, 38, 1, 23, 46, 13, 36, 24, 7, 41, 2, 20, 19, 30, 16, 43, 46, 10, 27, 15, 32, 7, 17, 5, 42, 32, 37, 22, 2, 27, 5, 35, 22, 49, 50, 26, 0, 11, 8, 30]
[7, 46, 15, 29, 27, 26, 50, 10, 36, 25, 32, 3, 28, 50, 18, 29, 30, 45, 47, 44, 39, 48, 2, 41, 33, 25, 26, 37, 43, 15, 0, 45, 26, 3, 3, 26, 4, 5, 45, 30, 12, 24, 50, 16, 38, 26, 10, 1, 29, 45, 9, 2, 3, 20, 33, 16, 27, 46, 32, 2, 21, 17, 20, 18, 50, 0, 50, 3, 35, 33, 34, 10, 27, 20, 0, 32, 28, 43, 4, 31, 1, 26, 5, 15, 38, 4, 0, 29, 9, 35, 30, 28, 22, 44, 23, 28, 5, 30, 41, 50, 24, 35, 45, 47, 30, 15, 40, 45, 0, 13, 29, 50, 49, 47, 10, 48, 45, 48, 37, 7, 9, 35, 19, 50, 8, 25, 14, 13, 10, 45, 23, 6, 18, 1, 11, 21, 22, 36, 15, 36, 35, 25, 48, 35, 24, 10, 41, 14, 33, 20, 2, 31, 7, 21, 44, 3, 40, 39, 23, 32, 15, 23, 21, 34, 15, 18, 43, 16, 50, 24, 27, 20, 30, 32]
[2, 43, 24, 43, 23, 30, 48, 33, 16, 40, 45, 41, 22, 31, 26, 49, 0, 17, 30, 32, 40, 4, 34, 10, 35, 38, 45, 42, 16, 21, 45, 0, 15, 31, 29, 0, 21, 2, 24, 34, 13, 0, 2, 19, 18, 21, 43, 38, 8, 1, 7, 36, 14, 13, 29, 47, 28, 15, 21, 24, 28, 36, 18, 21, 30, 7, 22, 19, 31, 31, 17, 23, 43, 23, 15, 27, 10, 24, 29, 37, 8, 37, 22, 19, 7, 4, 17, 47, 3, 47, 17, 20, 32, 6, 27, 40, 45, 1, 1, 31, 2, 49, 45, 11, 44, 43, 41, 38, 17, 31, 0, 5, 22, 41, 27, 40, 23, 9, 7, 45, 16, 17, 40, 23, 6, 4, 29, 42, 13, 26, 50, 0, 42, 3, 18, 38, 16, 45, 20, 34, 5, 34, 40, 36, 36, 18, 26, 1, 18, 26, 8, 3, 31, 43, 33, 41, 32, 19, 45, 17, 7, 1, 26, 5, 27, 20, 23, 30, 28, 4, 21, 33, 47, 29]
[23, 28, 9, 0, 29, 26, 37, 24, 38, 3, 50, 49, 14, 44, 21, 13, 4, 4, 25, 42, 45, 18, 21, 50, 22, 23, 2, 40, 31, 50, 26, 15, 0, 32, 5, 15, 46, 48, 22, 15, 29, 50, 14, 17, 28, 32, 4, 42, 19, 9, 23, 41, 41, 24, 18, 16, 31, 35, 24, 3, 25, 10, 38, 25, 6, 49, 17, 3, 35, 31, 13, 3, 17, 17, 20, 48, 47, 49, 10, 49, 33, 8, 1, 29, 25, 33, 20, 40, 4, 26, 8, 45, 19, 27, 17, 48, 25, 29, 37, 29, 19, 7, 50, 12, 39, 31, 17, 30, 13, 22, 20, 17, 44, 48, 11, 16, 44, 49, 1, 10, 1, 50, 37, 8, 8, 41, 35, 1, 0, 10, 1, 5, 19, 33, 37, 9, 39, 32, 1, 29, 23, 49, 27, 45, 33, 1, 30, 29, 8, 43, 39, 21, 27, 44, 25, 36, 20, 41, 33, 21, 7, 19, 28, 36, 16, 0, 47, 5, 46, 16, 6, 5, 26, 39]
[12, 24, 34, 2, 0, 48, 29, 27, 4, 17, 33, 0, 28, 14, 42, 49, 46, 38, 2, 34, 32, 49, 29, 10, 8, 43, 16, 23, 41, 25, 3, 31, 32, 0, 48, 46, 30, 0, 39, 36, 40, 26, 14, 40, 8, 20, 47, 27, 11, 35, 25, 33, 1, 49, 28, 40, 5, 15, 15, 43, 30, 46, 33, 13, 23, 13, 18, 47, 47, 50, 14, 38, 28, 41, 5, 23, 5, 28, 16, 23, 24, 30, 49, 11, 48, 34, 34, 43, 40, 22, 6, 49, 2, 1, 42, 50, 25, 45, 40, 30, 16, 47, 23, 45, 42, 26, 43, 30, 20, 26, 44, 46, 9, 9, 21, 27, 43, 40, 26, 45, 27, 13, 45, 25, 41, 14, 27, 43, 6, 0, 3, 7, 2, 30, 34, 38, 43, 44, 5, 39, 36, 20, 7, 28, 5, 39, 27, 1, 35, 40, 37, 33, 44, 2, 13, 6, 49, 20, 23, 37, 1, 39, 16, 43, 45, 48, 24, 46, 8, 21, 41, 3, 18, 8]
[46, 41, 13, 17, 38, 22, 31, 42, 44, 45, 17, 2, 16, 27, 6, 37, 45, 9, 7, 10, 11, 10, 26, 8, 0, 23, 35, 49, 4, 32, 3, 29, 5, 48, 0, 20, 26, 48, 23, 26, 44, 2, 35, 10, 42, 3, 4, 37, 16, 49, 40, 4, 4, 15, 18, 43, 50, 10, 21, 38, 27, 7, 29, 28, 30, 9, 32, 31, 44, 22, 9, 26, 12, 24, 17, 34, 49, 18, 30, 40, 27, 20, 20, 23, 34, 16, 18, 18, 32, 39, 25, 44, 31, 35, 20, 1, 34, 34, 40, 32, 28, 33, 21, 31, 38, 16, 2, 34, 28, 11, 48, 31, 12, 47, 13, 26, 46, 49, 38, 8, 34, 50, 14, 11, 11, 45, 38, 17, 26, 22, 43, 30, 20, 19, 15, 17, 19, 16, 23, 7, 39, 46, 43, 48, 1, 34, 25, 31, 25, 13, 2, 27, 25, 35, 27, 9, 47, 5, 31, 41, 17, 4, 42, 50, 23, 2, 2, 12, 21, 49, 46, 20, 44, 26]
[29, 50, 10, 29, 12, 16, 28, 13, 22, 28, 19, 9, 31, 48, 49, 27, 40, 41, 36, 12, 3, 31, 25, 16, 16, 36, 46, 46, 23, 3, 26, 0, 15, 46, 20, 0, 34, 20, 46, 25, 30, 18, 5, 36, 40, 48, 26, 47, 13, 7, 23, 47, 7, 21, 10, 44, 24, 3, 42, 30, 46, 41, 3, 50, 44, 29, 28, 29, 32, 39, 50, 10, 14, 42, 29, 49, 41, 35, 45, 2, 12, 28, 6, 19, 11, 46, 47, 45, 39, 18, 19, 18, 9, 5, 34, 47, 11, 49, 14, 27, 29, 12, 46, 26, 34, 47, 20, 6, 24, 8, 31, 46, 16, 41, 11, 46, 12, 39, 22, 11, 18, 40, 39, 24, 11, 49, 39, 48, 22, 11, 3, 4, 40, 45, 44, 50, 34, 47, 43, 37, 41, 50, 34, 19, 48, 34, 41, 42, 48, 49, 42, 48, 11, 42, 47, 34, 14, 14, 9, 46, 11, 48, 7, 43, 42, 34, 28, 50, 21, 46, 2, 13, 43, 50]
[1, 39, 6, 41, 13, 41, 9, 42, 38, 9, 9, 25, 5, 48, 12, 18, 40, 32, 5, 49, 24, 18, 41, 40, 49, 36, 38, 47, 43, 43, 4, 21, 46, 30, 26, 34, 0, 32, 3, 5, 7, 35, 47, 44, 22, 45, 45, 35, 42, 37, 45, 20, 46, 25, 23, 30, 0, 42, 26, 47, 39, 46, 13, 2, 3, 9, 36, 33, 23, 14, 37, 6, 47, 15, 5, 44, 21, 46, 49, 33, 7, 38, 41, 37, 13, 48, 1, 18, 20, 29, 49, 34, 11, 31, 8, 37, 43, 25, 3, 18, 36, 21, 35, 46, 40, 16, 9, 19, 27, 35, 16, 0, 3, 25, 48, 12, 30, 30, 19, 16, 2, 42, 24, 13, 42, 2, 12, 14, 22, 34, 35, 16, 42, 42, 28, 37, 40, 42, 32, 38, 21, 36, 8, 42, 0, 24, 48, 44, 2, 8, 6, 32, 27, 13, 41, 24, 46, 38, 13, 26, 35, 35, 26, 0, 45, 3, 10, 49, 10, 36, 7, 3, 43, 10]
[43, 24, 27, 44, 10, 26, 16, 12, 7, 8, 49, 43, 4, 30, 35, 37, 18, 37, 31, 7, 24, 7, 43, 11, 16, 49, 5, 18, 8, 5, 5, 2, 48, 0, 48, 20, 32, 0, 50, 5, 49, 27, 29, 21, 32, 14, 8, 45, 21, 3, 14, 2, 40, 44, 16, 13, 45, 8, 7, 11, 29, 33, 29, 15, 10, 17, 16, 44, 31, 50, 12, 23, 2, 43, 6, 28, 20, 44, 15, 20, 24, 28, 24, 32, 5, 18, 33, 26, 2, 18, 50, 2, 20, 28, 25, 15, 41, 5, 8, 28, 35, 21, 12, 0, 19, 21, 8, 23, 11, 26, 45, 38, 2, 18, 35, 49, 48, 34, 46, 15, 24, 38, 44, 1, 49, 40, 1, 13, 19, 37, 49, 9, 22, 21, 34, 33, 32, 14, 42, 3, 7, 22, 42, 50, 39, 23, 4, 31, 41, 5, 21, 17, 4, 33, 20, 16, 48, 32, 34, 37, 12, 9, 47, 39, 31, 46, 11, 27, 4, 2, 49, 49, 40, 44]
[47, 39, 23, 35, 2, 9, 22, 31, 19, 39, 38, 44, 48, 41, 16, 39, 15, 26, 43, 15, 42, 42, 39, 49, 40, 19, 35, 40, 17, 34, 45, 24, 22, 39, 23, 46, 3, 50, 0, 41, 6, 5, 3, 16, 5, 44, 50, 46, 43, 20, 42, 42, 14, 0, 20, 18, 3, 32, 11, 15, 5, 1, 21, 49, 12, 34, 36, 25, 16, 11, 40, 3, 40, 37, 7, 20, 15, 48, 12, 29, 38, 31, 35, 41, 41, 1, 39, 27, 7, 43, 27, 44, 39, 14, 23, 11, 5, 12, 19, 38, 23, 50, 35, 10, 19, 26, 14, 47, 25, 48, 4, 33, 17, 18, 50, 3, 42, 2, 42, 17, 15, 39, 44, 31, 14, 3, 22, 47, 7, 36, 36, 47, 1, 49, 30, 0, 0, 8, 30, 11, 19, 50, 29, 48, 10, 13, 2, 37, 48, 12, 9, 20, 17, 39, 29, 9, 4, 9, 17, 11, 19, 45, 27, 25, 43, 13, 20, 26, 0, 36, 15, 8, 24, 43]
[21, 23, 16, 43, 26, 20, 39, 38, 37, 24, 36, 38, 15, 4, 35, 12, 4, 45, 12, 24, 2, 3, 37, 49, 44, 20, 17, 43, 7, 49, 30, 34, 15, 36, 26, 25, 5, 5, 41, 0, 46, 32, 26, 20, 28, 35, 38, 38, 0, 13, 45, 30, 24, 0, 26, 2, 38, 1, 0, 34, 20, 21, 32, 30, 32, 12, 38, 15, 11, 3, 43, 35, 50, 46, 41, 21, 17, 3, 35, 13, 47, 31, 9, 24, 26, 19, 9, 23, 3, 30, 10, 18, 32, 46, 10, 34, 23, 5, 48, 15, 10, 41, 14, 26, 2, 8, 24, 17, 17, 28, 5, 41, 44, 50, 29, 42, 7, 21, 18, 8, 44, 30, 30, 20, 2, 43, 3, 25, 38, 12, 5, 24, 28, 26, 28, 40, 17, 48, 6, 0, 11, 38, 8, 7, 23, 31, 8, 50, 48, 41, 26, 20, 36, 46, 25, 22, 2, 12, 17, 47, 29, 16, 0, 19, 50, 38, 4, 43, 24, 11, 32, 21, 4, 15]
[15, 47, 19, 40, 29, 26, 14, 16, 30, 7, 39, 33, 38, 42, 33, 31, 50, 36, 7, 16, 32, 38, 48, 43, 18, 19, 31, 7, 28, 10, 12, 13, 29, 40, 44, 30, 7, 49, 6, 46, 0, 36, 48, 31, 38, 35, 13, 16, 10, 38, 3, 15, 41, 35, 14, 46, 34, 15, 45, 13, 35, 25, 7, 17, 38, 6, 5, 3, 38, 25, 21, 12, 30, 31, 16, 15, 32, 44, 8, 30, 17, 42, 23, 37, 39, 41, 43, 36, 19, 37, 2, 1, 27, 47, 8, 37, 19, 8, 7, 30, 15, 10, 7, 40, 42, 50, 50, 23, 50, 8, 50, 35, 37, 0, 16, 45, 45, 19, 44, 10, 41, 27, 4, 42, 30, 0, 28, 37, 18, 45, 27, 6, 2, 42, 34, 20, 4, 20, 39, 6, 2, 41, 10, 20, 20, 49, 18, 36, 36, 45, 43, 28, 8, 32, 39, 26, 7, 23, 31, 32, 7, 50, 42, 28, 32, 28, 47, 16, 36, 22, 49, 30, 10, 43]
[36, 43, 1, 45, 7, 24, 30, 7, 1, 3, 7, 39, 17, 3, 21, 7, 5, 21, 10, 39, 38, 47, 15, 10, 38, 20, 1, 31, 25, 30, 24, 0, 50, 26, 2, 18, 35, 27, 5, 32, 36, 0, 14, 1, 29, 22, 19, 31, 12, 27, 6, 10, 45, 18, 41, 42, 7, 14, 31, 35, 31, 14, 38, 31, 36, 18, 45, 30, 42, 34, 16, 18, 23, 9, 14, 34, 1, 36, 18, 20, 7, 2, 41, 7, 27, 44, 50, 46, 4, 29, 39, 41, 16, 29, 44, 30, 11, 4, 22, 40, 32, 22, 30, 18, 48, 45, 8, 42, 10, 36, 44, 8, 4, 48, 20, 9, 11, 20, 16, 22, 41, 1, 47, 31, 40, 48, 8, 42, 2, 1, 47, 47, 47, 40, 37, 7, 32, 22, 17, 37, 0, 8, 40, 45, 13, 28, 28, 30, 5, 10, 41, 44, 18, 15, 38, 39, 24, 7, 31, 29, 22, 24, 3, 19, 13, 33, 1, 9, 35, 44, 23, 34, 20, 23]
[21, 1, 16, 16, 42, 3, 14, 34, 42, 45, 37, 4, 10, 5, 13, 44, 3, 8, 28, 25, 22, 2, 39, 39, 5, 30, 12, 29, 42, 5, 50, 2, 14, 14, 35, 5, 47, 29, 3, 26, 48, 14, 0, 20, 47, 21, 3, 19, 27, 12, 32, 14, 42, 31, 12, 49, 1, 2, 25, 45, 22, 45, 22, 33, 19, 4, 10, 44, 17, 12, 4, 48, 6, 12, 42, 35, 36, 35, 39, 41, 8, 32, 21, 13, 15, 32, 49, 1, 6, 15, 30, 3, 34, 32, 46, 10, 29, 44, 9, 44, 36, 3, 36, 44, 33, 1, 0, 16, 49, 15, 45, 0, 3, 44, 13, 13, 4, 19, 41, 22, 40, 42, 41, 18, 28, 0, 15, 0, 1, 38, 32, 13, 21, 4, 29, 10, 10, 50, 17, 27, 17, 23, 46, 1, 19, 18, 10, 43, 24, 1, 13, 45, 5, 27, 0, 18, 26, 33, 31, 23, 36, 4, 39, 21, 25, 14, 4, 42, 4, 41, 14, 27, 47, 0]
[32, 34, 39, 28, 25, 42, 42, 31, 7, 15, 5, 23, 5, 24, 30, 39, 19, 29, 31, 25, 41, 1, 31, 15, 9, 16, 29, 22, 6, 14, 16, 19, 17, 40, 10, 36, 44, 21, 16, 20, 31, 1, 20, 0, 49, 27, 5, 1, 5, 32, 37, 4, 7, 29, 50, 47, 29, 34, 11, 0, 1, 36, 38, 1, 42, 44, 0, 11, 10, 9, 23, 44, 26, 10, 23, 19, 6, 34, 12, 24, 41, 49, 5, 5, 49, 1, 39, 47, 26, 13, 45, 14, 19, 38, 39, 41, 43, 20, 34, 1, 3, 21, 14, 37, 2, 44, 47, 47, 18, 10, 5, 23, 21, 41, 49, 45, 43, 36, 48, 28, 20, 45, 34, 42, 39, 32, 2, 24, 17, 21, 48, 29, 17, 44, 32, 18, 13, 43, 8, 44, 23, 30, 43, 47, 44, 0, 2, 21, 49, 8, 50, 23, 24, 12, 46, 21, 50, 34, 23, 13, 2, 37, 3, 46, 16, 31, 40, 47, 31, 8, 29, 18, 45, 15]
[30, 27, 31, 46, 11, 27, 14, 47, 31, 32, 8, 37, 27, 25, 3, 10, 24, 19, 12, 40, 23, 13, 38, 6, 45, 44, 27, 23, 17, 42, 38, 18, 28, 8, 42, 40, 22, 32, 5, 28, 38, 29, 47, 49, 0, 42, 28, 25, 35, 45, 8, 17, 50, 2, 28, 46, 35, 7, 40, 5, 47, 0, 14, 1, 1, 6, 21, 27, 31, 13, 14, 38, 26, 31, 32, 8, 31, 27, 43, 39, 18, 40, 6, 4, 9, 0, 30, 39, 21, 49, 42, 1, 11, 33, 4, 21, 31, 22, 40, 42, 48, 19, 31, 20, 45, 10, 5, 7, 34, 19, 49, 18, 3, 3, 2, 4, 30, 26, 32, 13, 35, 41, 16, 25, 47, 30, 44, 28, 22, 13, 5, 49, 22, 3, 42, 37, 19, 45, 7, 46, 49, 8, 35, 28, 33, 14, 33, 27, 37, 26, 44, 1, 12, 5, 46, 6, 0, 11, 46, 50, 6, 33, 17, 40, 30, 50, 13, 13, 17, 25, 46, 2, 28, 45]
[43, 9, 30, 7, 22, 1, 14, 27, 9, 0, 41, 42, 24, 47, 46, 39, 7, 31, 32, 31, 41, 4, 14, 28, 45, 19, 50, 44, 21, 20, 26, 21, 32, 20, 3, 48, 45, 14, 44, 35, 35, 22, 21, 27, 42, 0, 20, 32, 45, 33, 34, 30, 33, 16, 42, 44, 6, 38, 24, 44, 49, 7, 41, 10, 1, 45, 49, 17, 32, 3, 48, 48, 1, 46, 50, 12, 7, 43, 23, 19, 22, 22, 43, 49, 3, 34, 50, 44, 21, 47, 31, 43, 8, 25, 27, 38, 34, 3, 7, 41, 21, 38, 19, 19, 35, 49, 19, 31, 17, 11, 28, 7, 30, 5, 9, 36, 7, 22, 16, 17, 45, 46, 38, 23, 7, 31, 27, 5, 2, 29, 20, 43, 16, 32, 2, 22, 3, 12, 33, 44, 35, 36, 21, 48, 32, 30, 39, 40, 32, 35, 36, 49, 50, 38, 47, 32, 8, 29, 50, 0, 46, 7, 35, 2, 37, 36, 17, 43, 21, 42, 0, 4, 27, 37]
[9, 45, 38, 27, 43, 31, 17, 46, 6, 21, 37, 50, 32, 16, 46, 40, 16, 6, 7, 23, 41, 12, 10, 20, 16, 24, 21, 12, 30, 28, 10, 43, 4, 47, 4, 26, 45, 8, 50, 38, 13, 19, 3, 5, 28, 20, 0, 4, 39, 19, 1, 37, 31, 18, 46, 45, 8, 47, 50, 11, 23, 39, 44, 13, 30, 23, 49, 45, 20, 6, 3, 38, 43, 37, 40, 50, 14, 36, 27, 18, 3, 25, 32, 23, 12, 28, 35, 24, 32, 44, 15, 2, 0, 47, 25, 11, 3, 35, 8, 46, 22, 31, 15, 38, 49, 37, 0, 18, 48, 31, 5, 2, 40, 45, 38, 16, 22, 34, 23, 42, 24, 42, 41, 17, 12, 29, 20, 39, 15, 21, 29, 29, 44, 12, 46, 47, 21, 0, 3, 35, 49, 33, 39, 26, 48, 33, 42, 29, 12, 8, 40, 8, 36, 24, 14, 26, 27, 11, 35, 50, 34, 14, 7, 49, 17, 13, 19, 46, 35, 1, 25, 39, 16, 18]
[46, 40, 48, 10, 38, 36, 48, 37, 0, 1, 14, 31, 36, 23, 2, 33, 12, 6, 18, 9, 46, 29, 4, 33, 46, 33, 9, 10, 46, 49, 1, 38, 42, 27, 37, 47, 35, 45, 46, 38, 16, 31, 19, 1, 25, 32, 4, 0, 20, 8, 31, 6, 50, 19, 22, 49, 22, 29, 21, 12, 32, 31, 15, 48, 36, 4, 24, 36, 16, 32, 1, 5, 24, 29, 42, 2, 6, 24, 25, 41, 15, 5, 30, 8, 36, 46, 13, 0, 13, 50, 14, 14, 16, 12, 36, 15, 14, 41, 32, 28, 28, 36, 32, 32, 1, 24, 7, 50, 32, 47, 47, 45, 12, 8, 10, 29, 39, 40, 47, 44, 17, 31, 35, 17, 17, 16, 30, 36, 17, 36, 37, 16, 37, 50, 30, 50, 43, 41, 41, 22, 49, 4, 24, 33, 12, 34, 8, 0, 7, 4, 23, 17, 17, 49, 50, 3, 15, 16, 40, 6, 13, 31, 23, 20, 35, 2, 50, 48, 0, 49, 15, 22, 23, 3]
[38, 44, 0, 47, 35, 36, 39, 39, 14, 37, 1, 26, 34, 35, 41, 30, 40, 24, 35, 49, 21, 32, 39, 44, 29, 22, 45, 15, 19, 16, 29, 8, 19, 11, 16, 13, 42, 21, 43, 0, 10, 12, 27, 5, 35, 45, 39, 20, 0, 40, 42, 2, 38, 26, 32, 26, 28, 49, 45, 50, 27, 18, 28, 13, 20, 9, 6, 48, 4, 38, 50, 7, 33, 47, 23, 16, 10, 28, 35, 44, 6, 40, 46, 0, 35, 7, 37, 16, 19, 40, 44, 42, 0, 2, 6, 19, 6, 23, 35, 35, 24, 11, 47, 21, 23, 35, 26, 1, 7, 27, 30, 35, 47, 37, 36, 32, 32, 40, 25, 9, 43, 13, 23, 17, 22, 30, 29, 49, 30, 47, 4, 32, 19, 17, 7, 22, 11, 46, 14, 39, 3, 24, 19, 34, 38, 1, 4, 28, 12, 19, 42, 20, 1, 31, 10, 3, 18, 13, 18, 8, 16, 34, 2, 4, 29, 3, 25, 10, 24, 28, 40, 16, 2, 44]
[15, 9, 26, 35, 34, 46, 29, 40, 8, 10, 7, 6, 50, 6, 1, 45, 4, 41, 22, 11, 31, 14, 26, 27, 6, 33, 41, 5, 41, 9, 45, 1, 9, 35, 49, 7, 37, 3, 20, 13, 38, 27, 12, 32, 45, 33, 19, 8, 40, 0, 4, 18, 17, 22, 13, 23, 19, 43, 30, 2, 27, 20, 7, 37, 43, 45, 20, 11, 46, 50, 21, 28, 16, 40, 12, 30, 13, 26, 7, 21, 33, 6, 46, 46, 29, 24, 45, 24, 2, 24, 8, 3, 27, 43, 5, 21, 0, 46, 17, 10, 21, 35, 22, 6, 43, 35, 17, 30, 18, 38, 3, 41, 23, 43, 48, 46, 10, 21, 31, 21, 11, 49, 28, 36, 14, 16, 3, 32, 35, 4, 9, 40, 37, 33, 2, 12, 44, 5, 48, 15, 29, 44, 9, 11, 44, 18, 30, 42, 19, 16, 27, 22, 46, 4, 19, 44, 7, 43, 19, 37, 28, 22, 27, 46, 2, 21, 47, 45, 27, 32, 50, 30, 1, 31]
[36, 29, 20, 40, 11, 41, 6, 48, 40, 29, 26, 5, 35, 11, 30, 29, 34, 32, 10, 24, 30, 5, 8, 10, 15, 41, 18, 1, 33, 35, 9, 7, 23, 25, 40, 23, 45, 14, 42, 45, 3, 6, 32, 37, 8, 34, 1, 31, 42, 4, 0, 50, 1, 3, 3, 22, 44, 0, 11, 17, 47, 14, 6, 41, 11, 26, 35, 14, 31, 18, 44, 6, 14, 28, 19, 0, 48, 4, 41, 42, 30, 19, 18, 33, 3, 26, 6, 47, 12, 42, 16, 17, 31, 36, 36, 40, 27, 49, 10, 46, 42, 43, 12, 3, 22, 37, 43, 28, 1, 34, 38, 19, 15, 43, 38, 30, 14, 29, 5, 23, 10, 49, 49, 29, 29, 12, 10, 2, 18, 48, 21, 42, 9, 4, 25, 50, 41, 40, 12, 8, 10, 29, 48, 21, 7, 12, 0, 47, 18, 38, 18, 48, 43, 45, 2, 44, 24, 32, 43, 42, 0, 6, 27, 33, 47, 11, 49, 28, 10, 49, 43, 36, 31, 43]
[38, 6, 12, 3, 23, 48, 21, 24, 31, 47, 26, 40, 7, 49, 28, 9, 14, 49, 19, 10, 34, 12, 50, 40, 32, 5, 38, 23, 22, 34, 2, 36, 41, 33, 4, 47, 20, 2, 42, 30, 15, 10, 14, 4, 17, 30, 37, 6, 2, 18, 50, 0, 26, 36, 30, 49, 41, 18, 48, 42, 7, 14, 43, 25, 30, 3, 15, 33, 1, 39, 26, 26, 8, 1, 35, 37, 41, 17, 45, 3, 12, 20, 37, 7, 21, 28, 49, 5, 44, 21, 35, 34, 21, 10, 30, 4, 44, 40, 44, 7, 25, 16, 27, 48, 21, 49, 29, 12, 12, 26, 21, 34, 31, 24, 46, 31, 11, 26, 29, 18, 24, 35, 15, 9, 49, 0, 0, 15, 29, 4, 38, 39, 41, 5, 9, 25, 20, 20, 45, 49, 18, 44, 15, 10, 1, 20, 46, 34, 21, 47, 28, 21, 48, 10, 22, 44, 43, 15, 1, 5, 44, 16, 45, 49, 33, 1, 47, 22, 42, 6, 0, 29, 21, 7]
