N1,N2,...,Nx
[21, 19, 24, 33, 18, 7, 31, 29, 43, 27, 5, 41, 12, 42, 31, 26, 21, 6, 41, 38, 7, 20, 37, 33, 12, 8, 47, 10, 32, 30, 35, 38, 49, 46, 1, 26, 39, 31, 42, 3, 0, 47, 29, 17, 23, 19, 22, 26, 17, 17, 45, 7, 19, 14, 36, 41, 7, 5, 0, 42, 24, 45, 50, 30, 43, 19, 40, 48, 31, 39, 10, 46, 0, 45, 23, 28, 0, 8, 17, 35, 8, 8, 47, 24, 9, 20, 43, 45, 27, 48, 21, 35, 39, 7, 4, 1, 9, 16, 44, 10, 24, 41, 29, 28, 30, 9, 26, 4, 13, 26, 44, 15, 41, 10, 26]
[39, 7, 50, 42, 4, 42, 10, 17, 31, 12, 25, 16, 17, 0, 43, 14, 0, 16, 38, 1, 47, 30, 41, 18, 30, 9, 28, 35, 16, 47, 50, 26, 27, 16, 29, 9, 24, 36, 10, 8, 47, 0, 8, 13, 36, 37, 17, 40, 38, 45, 7, 38, 10, 49, 21, 44, 7, 41, 34, 42, 18, 43, 41, 45, 28, 34, 38, 29, 41, 45, 2, 32, 20, 14, 46, 0, 25, 44, 1, 38, 35, 3, 27, 0, 20, 38, 45, 13, 30, 17, 36, 13, 27, 44, 45, 2, 9, 6, 10, 23, 3, 47, 48, 12, 42, 4, 48, 23, 21, 24, 40, 14, 4, 4, 8]
[46, 20, 48, 22, 23, 45, 13, 33, 47, 25, 13, 20, 34, 39, 36, 18, 3, 36, 15, 45, 29, 2, 21, 49, 38, 4, 32, 33, 32, 29, 20, 41, 21, 50, 1, 8, 27, 8, 44, 46, 29, 8, 0, 34, 20, 26, 26, 37, 14, 32, 22, 20, 26, 22, 17, 40, 7, 43, 11, 3, 37, 44, 24, 27, 40, 26, 9, 38, 10, 43, 18, 37, 27, 50, 10, 27, 12, 35, 46, 11, 25, 35, 47, 0, 49, 50, 50, 34, 22, 49, 20, 50, 16, 17, 2, 20, 35, 22, 29, 19, 6, 38, 1, 19, 15, 25, 29, 48, 4, 43, 45, 34, 22, 17, 45]
[22, 39, 47, 14, 1, 47, 11, 44, 24, 12, 39, 0, 38, 8, 13, 32, 27, 27, 44, 25, 2, 18, 14, 14, 34, 45, 47, 27, 44, 0, 50, 15, 13, 17, 13, 15, 13, 21, 30, 9, 17, 13, 34, 0, 11, 50, 27, 3, 29, 25, 30, 14, 42, 2, 40, 1, 25, 33, 39, 24, 37, 26, 38, 13, 12, 10, 43, 7, 46, 23, 14, 3, 32, 25, 35, 44, 9, 35, 49, 44, 2, 22, 9, 3, 33, 32, 19, 21, 45, 13, 48, 17, 16, 39, 22, 43, 17, 30, 10, 16, 14, 46, 4, 5, 24, 30, 45, 21, 27, 14, 21, 22, 11, 49, 9]
[10, 40, 33, 38, 6, 20, 18, 12, 13, 2, 26, 36, 5, 28, 24, 37, 3, 2, 12, 2, 46, 7, 50, 45, 37, 12, 16, 33, 35, 37, 32, 25, 13, 16, 43, 39, 28, 6, 28, 19, 23, 36, 20, 11, 0, 17, 25, 14, 50, 44, 12, 49, 8, 41, 9, 39, 17, 41, 27, 5, 21, 0, 42, 47, 47, 44, 33, 0, 45, 27, 19, 37, 8, 49, 39, 43, 50, 38, 38, 31, 26, 23, 48, 29, 27, 30, 24, 33, 32, 25, 14, 31, 47, 26, 29, 45, 22, 3, 8, 44, 49, 43, 38, 19, 26, 30, 1, 38, 23, 42, 48, 48, 47, 23, 50]
[48, 14, 15, 6, 23, 45, 7, 1, 25, 47, 25, 4, 45, 34, 23, 11, 47, 12, 37, 28, 3, 40, 9, 18, 48, 15, 5, 4, 6, 24, 37, 9, 20, 46, 9, 36, 44, 37, 43, 25, 19, 37, 26, 50, 17, 0, 36, 11, 39, 3, 42, 5, 49, 38, 30, 29, 14, 34, 34, 11, 41, 22, 2, 38, 38, 48, 7, 50, 2, 45, 46, 44, 1, 3, 36, 40, 4, 46, 42, 43, 17, 45, 39, 31, 2, 36, 39, 34, 32, 36, 10, 12, 37, 50, 50, 14, 45, 32, 6, 47, 24, 30, 21, 16, 3, 23, 36, 6, 22, 15, 15, 29, 43, 19, 30]
[50, 50, 7, 32, 29, 22, 0, 13, 49, 42, 23, 35, 39, 49, 47, 18, 41, 41, 35, 13, 15, 17, 40, 43, 22, 5, 43, 35, 1, 1, 32, 17, 23, 49, 41, 16, 8, 41, 2, 4, 22, 17, 26, 27, 25, 36, 0, 27, 40, 32, 45, 4, 31, 2, 39, 13, 26, 44, 16, 4, 20, 21, 40, 49, 20, 27, 16, 29, 12, 21, 23, 23, 5, 17, 31, 6, 42, 26, 6, 26, 50, 6, 45, 13, 48, 46, 32, 35, 30, 15, 39, 32, 35, 23, 10, 16, 19, 10, 46, 40, 48, 4, 32, 3, 6, 22, 18, 22, 2, 34, 42, 50, 24, 48, 31]
[33, 46, 44, 0, 14, 2, 19, 39, 49, 44, 37, 9, 27, 14, 23, 7, 10, 33, 28, 17, 43, 11, 20, 32, 10, 5, 49, 36, 35, 38, 26, 29, 0, 13, 43, 41, 39, 49, 39, 48, 26, 40, 37, 3, 14, 11, 27, 0, 11, 21, 26, 44, 38, 33, 7, 36, 50, 8, 0, 42, 13, 18, 14, 6, 43, 1, 42, 9, 33, 10, 38, 5, 3, 33, 48, 22, 7, 2, 17, 14, 15, 48, 48, 32, 45, 39, 44, 26, 30, 40, 45, 12, 25, 26, 8, 44, 9, 40, 31, 17, 49, 24, 16, 50, 6, 14, 21, 42, 26, 31, 32, 23, 44, 18, 28]
[20, 30, 33, 15, 33, 9, 6, 9, 45, 36, 19, 31, 47, 41, 29, 11, 49, 31, 15, 43, 35, 38, 15, 18, 20, 37, 28, 26, 47, 8, 9, 35, 33, 4, 37, 16, 34, 17, 19, 24, 17, 38, 14, 29, 50, 39, 40, 11, 0, 27, 8, 23, 18, 47, 16, 32, 45, 47, 18, 50, 14, 10, 29, 11, 46, 25, 37, 49, 5, 30, 38, 4, 6, 24, 8, 21, 9, 20, 43, 2, 0, 45, 5, 41, 15, 28, 35, 40, 16, 14, 50, 34, 18, 9, 29, 35, 32, 10, 19, 12, 47, 38, 12, 16, 24, 45, 4, 37, 20, 35, 19, 47, 24, 32, 37]
[31, 19, 28, 25, 25, 37, 37, 42, 47, 18, 35, 26, 30, 31, 43, 2, 15, 36, 39, 9, 32, 44, 49, 50, 30, 50, 10, 48, 9, 28, 33, 31, 38, 24, 6, 30, 35, 29, 11, 27, 17, 45, 32, 25, 44, 3, 32, 21, 27, 0, 38, 11, 35, 31, 43, 1, 19, 33, 1, 9, 21, 4, 1, 42, 37, 25, 1, 6, 48, 3, 12, 19, 38, 49, 10, 13, 46, 25, 32, 44, 37, 32, 2, 28, 32, 11, 5, 28, 42, 38, 37, 15, 4, 14, 26, 15, 44, 10, 44, 44, 16, 10, 2, 2, 16, 29, 23, 45, 8, 19, 22, 21, 37, 36, 48]
[4, 32, 36, 1, 24, 47, 44, 13, 49, 20, 18, 26, 29, 16, 41, 10, 11, 18, 27, 43, 32, 26, 27, 38, 6, 2, 11, 9, 38, 44, 1, 34, 44, 26, 44, 8, 45, 37, 37, 42, 45, 7, 22, 30, 12, 42, 45, 26, 8, 38, 0, 48, 0, 24, 11, 17, 24, 1, 43, 25, 8, 23, 28, 25, 37, 0, 16, 47, 24, 28, 19, 45, 21, 24, 35, 9, 15, 41, 50, 41, 10, 2, 16, 19, 8, 35, 23, 49, 18, 30, 49, 6, 30, 36, 49, 24, 27, 23, 32, 43, 23, 48, 2, 0, 2, 24, 36, 5, 30, 27, 10, 12, 7, 6, 30]
[12, 29, 11, 29, 6, 48, 22, 3, 24, 25, 25, 20, 22, 18, 50, 34, 29, 44, 26, 30, 48, 49, 8, 14, 12, 21, 9, 27, 21, 42, 49, 19, 2, 35, 14, 22, 33, 21, 6, 3, 7, 38, 20, 14, 49, 5, 4, 44, 23, 11, 48, 0, 8, 8, 36, 49, 35, 20, 32, 31, 1, 17, 1, 45, 39, 46, 8, 10, 42, 21, 5, 26, 0, 7, 42, 44, 24, 30, 33, 11, 6, 9, 37, 22, 0, 41, 36, 27, 37, 49, 49, 34, 23, 39, 24, 13, 20, 19, 25, 47, 35, 14, 46, 7, 14, 24, 45, 0, 4, 3, 21, 19, 5, 31, 20]
[4, 42, 37, 5, 23, 8, 11, 5, 22, 47, 23, 0, 41, 37, 1, 24, 20, 13, 41, 47, 26, 50, 30, 47, 19, 46, 28, 22, 32, 16, 47, 7, 20, 22, 5, 50, 24, 19, 42, 49, 19, 10, 26, 42, 8, 49, 31, 38, 18, 35, 0, 8, 0, 32, 45, 19, 2, 42, 31, 36, 15, 35, 38, 21, 6, 0, 48, 14, 48, 18, 42, 6, 43, 16, 19, 44, 39, 10, 6, 16, 49, 26, 38, 11, 44, 1, 12, 2, 23, 4, 15, 19, 40, 14, 24, 19, 0, 7, 4, 4, 16, 31, 38, 39, 15, 5, 39, 17, 46, 46, 46, 7, 21, 0, 19]
[7, 42, 17, 9, 48, 28, 12, 46, 20, 4, 4, 30, 49, 10, 40, 49, 15, 45, 16, 25, 16, 41, 47, 45, 42, 3, 21, 43, 43, 23, 28, 37, 31, 19, 17, 13, 12, 31, 32, 5, 14, 49, 22, 2, 41, 38, 2, 33, 47, 31, 24, 8, 32, 0, 26, 10, 5, 15, 20, 50, 21, 32, 21, 6, 25, 34, 11, 1, 23, 18, 6, 14, 15, 19, 28, 25, 39, 13, 17, 26, 47, 38, 42, 43, 6, 36, 25, 32, 8, 7, 6, 11, 10, 46, 48, 31, 36, 36, 6, 17, 3, 47, 18, 39, 3, 41, 42, 15, 32, 35, 28, 49, 6, 30, 20]
[45, 38, 33, 9, 50, 4, 14, 48, 48, 48, 28, 34, 43, 45, 19, 38, 23, 25, 33, 17, 3, 42, 25, 28, 46, 28, 17, 27, 20, 34, 6, 38, 24, 47, 16, 14, 23, 39, 50, 34, 36, 21, 17, 40, 9, 30, 39, 7, 16, 43, 11, 36, 45, 26, 0, 21, 10, 42, 37, 43, 31, 2, 4, 48, 42, 50, 9, 39, 26, 6, 50, 42, 24, 19, 31, 11, 41, 1, 48, 49, 21, 23, 6, 50, 17, 48, 10, 36, 39, 28, 36, 4, 24, 24, 25, 20, 25, 7, 4, 13, 36, 42, 47, 12, 20, 45, 15, 32, 17, 47, 41, 38, 46, 21, 1]
[6, 16, 50, 40, 8, 24, 9, 18, 7, 6, 7, 31, 29, 15, 2, 22, 16, 32, 43, 4, 47, 47, 43, 46, 12, 22, 46, 50, 14, 46, 44, 2, 49, 27, 3, 13, 4, 14, 41, 26, 41, 44, 40, 1, 39, 29, 13, 36, 32, 1, 17, 49, 19, 10, 21, 0, 37, 15, 32, 19, 19, 35, 14, 8, 41, 37, 27, 29, 22, 39, 28, 15, 12, 1, 30, 25, 27, 13, 26, 27, 35, 13, 12, 5, 30, 23, 50, 13, 16, 35, 39, 44, 27, 35, 32, 20, 33, 50, 41, 19, 24, 8, 41, 22, 7, 33, 42, 49, 4, 18, 44, 34, 49, 48, 41]
[20, 7, 16, 6, 4, 12, 15, 43, 49, 24, 20, 2, 40, 0, 29, 5, 18, 5, 0, 36, 16, 20, 35, 22, 7, 9, 47, 37, 25, 39, 45, 4, 41, 39, 6, 40, 16, 30, 7, 15, 7, 7, 7, 25, 17, 14, 26, 50, 45, 19, 24, 35, 2, 5, 10, 37, 0, 13, 43, 24, 30, 40, 29, 39, 15, 41, 25, 41, 37, 12, 28, 33, 37, 14, 21, 30, 40, 47, 31, 16, 1, 32, 28, 29, 43, 16, 49, 43, 31, 35, 24, 22, 31, 25, 12, 47, 47, 48, 18, 14, 42, 3, 24, 35, 49, 39, 13, 38, 5, 33, 28, 23, 27, 40, 37]
[41, 28, 49, 40, 45, 25, 49, 44, 39, 2, 2, 13, 38, 17, 6, 40, 20, 1, 12, 17, 9, 4, 47, 3, 23, 12, 14, 19, 16, 0, 18, 3, 46, 3, 19, 25, 44, 48, 39, 38, 5, 41, 43, 33, 41, 34, 44, 8, 47, 33, 1, 20, 42, 15, 42, 15, 13, 0, 23, 35, 3, 4, 1, 10, 50, 16, 29, 8, 1, 7, 17, 0, 46, 17, 26, 48, 8, 28, 29, 2, 0, 22, 47, 17, 50, 5, 50, 28, 7, 47, 45, 12, 21, 8, 18, 13, 4, 37, 42, 34, 17, 12, 43, 26, 12, 50, 22, 37, 23, 30, 42, 37, 3, 50, 38]
[32, 42, 49, 32, 22, 47, 18, 22, 9, 30, 16, 8, 11, 32, 31, 35, 31, 8, 19, 2, 29, 5, 43, 3, 49, 36, 41, 4, 24, 17, 20, 21, 14, 18, 6, 47, 43, 32, 31, 49, 0, 34, 11, 39, 27, 34, 16, 0, 18, 1, 43, 32, 31, 20, 37, 32, 43, 23, 0, 7, 31, 7, 22, 39, 11, 5, 22, 34, 28, 42, 44, 20, 46, 39, 1, 11, 5, 20, 44, 43, 27, 23, 13, 40, 23, 6, 30, 15, 43, 2, 2, 49, 12, 1, 28, 48, 46, 40, 47, 17, 0, 28, 49, 9, 43, 30, 19, 49, 43, 34, 1, 1, 46, 7, 42]
[28, 0, 6, 39, 35, 14, 8, 5, 30, 29, 20, 35, 5, 0, 27, 21, 48, 8, 1, 39, 10, 11, 10, 48, 6, 34, 49, 50, 10, 39, 41, 18, 39, 37, 11, 43, 14, 46, 11, 42, 42, 42, 3, 24, 5, 11, 4, 42, 50, 9, 25, 31, 36, 50, 43, 19, 24, 35, 7, 0, 17, 41, 33, 42, 37, 16, 12, 9, 42, 21, 24, 3, 48, 7, 49, 50, 20, 26, 15, 26, 36, 10, 6, 38, 46, 50, 9, 2, 23, 31, 12, 17, 41, 37, 26, 48, 49, 21, 28, 13, 44, 47, 41, 7, 8, 18, 35, 7, 41, 28, 19, 39, 37, 20, 39]
[27, 22, 14, 9, 10, 43, 13, 0, 46, 7, 1, 36, 22, 21, 31, 47, 37, 25, 5, 7, 27, 0, 7, 24, 43, 16, 34, 21, 34, 39, 14, 20, 18, 46, 35, 40, 20, 10, 8, 3, 24, 18, 37, 37, 21, 41, 20, 13, 14, 21, 8, 1, 15, 21, 31, 19, 30, 3, 31, 17, 0, 30, 17, 13, 1, 42, 35, 4, 2, 19, 46, 6, 35, 48, 45, 28, 12, 48, 37, 48, 49, 0, 9, 25, 40, 21, 0, 33, 27, 14, 13, 22, 37, 36, 33, 28, 15, 2, 21, 12, 32, 41, 15, 10, 46, 44, 29, 21, 46, 6, 8, 2, 39, 33, 43]
[12, 9, 12, 13, 40, 10, 14, 35, 13, 4, 15, 43, 44, 17, 14, 16, 0, 49, 39, 5, 37, 7, 45, 23, 9, 46, 24, 1, 45, 49, 2, 37, 3, 10, 7, 4, 38, 36, 49, 25, 45, 43, 44, 26, 0, 22, 21, 18, 10, 4, 23, 17, 35, 32, 2, 35, 40, 4, 7, 41, 30, 0, 40, 6, 29, 11, 21, 16, 8, 9, 18, 41, 19, 48, 25, 36, 30, 28, 35, 4, 34, 31, 10, 13, 39, 42, 42, 48, 44, 43, 27, 2, 27, 11, 13, 5, 45, 7, 1, 41, 11, 8, 43, 45, 44, 30, 20, 44, 27, 30, 30, 13, 22, 38, 49]
[27, 6, 41, 3, 7, 2, 21, 45, 17, 35, 31, 45, 29, 39, 40, 39, 34, 8, 26, 12, 32, 29, 40, 7, 0, 27, 30, 7, 10, 22, 47, 9, 22, 26, 13, 50, 24, 27, 49, 50, 50, 41, 24, 38, 42, 2, 40, 14, 29, 1, 28, 1, 38, 21, 4, 14, 29, 1, 22, 33, 17, 40, 0, 0, 48, 32, 27, 45, 2, 18, 28, 43, 40, 15, 49, 46, 29, 16, 48, 24, 30, 37, 28, 8, 1, 2, 25, 4, 12, 38, 25, 3, 14, 13, 23, 19, 23, 9, 32, 8, 12, 37, 49, 34, 48, 14, 7, 11, 33, 2, 44, 12, 22, 36, 26]
[44, 5, 10, 20, 18, 27, 31, 15, 37, 4, 46, 21, 14, 31, 6, 11, 25, 30, 46, 41, 17, 46, 34, 12, 48, 33, 13, 20, 25, 26, 43, 13, 8, 12, 32, 3, 14, 29, 16, 46, 30, 45, 27, 13, 47, 38, 49, 6, 11, 42, 25, 45, 21, 6, 48, 8, 39, 10, 39, 42, 13, 6, 0, 0, 32, 36, 29, 27, 0, 16, 43, 7, 49, 33, 26, 2, 12, 7, 7, 36, 24, 2, 40, 11, 7, 46, 12, 30, 15, 48, 12, 32, 33, 13, 15, 6, 50, 46, 39, 0, 45, 28, 47, 8, 13, 23, 7, 13, 35, 8, 3, 0, 24, 13, 28]
[1, 47, 38, 20, 23, 46, 36, 49, 2, 13, 12, 27, 4, 45, 46, 27, 49, 22, 20, 16, 29, 32, 44, 2, 26, 48, 6, 21, 9, 45, 1, 1, 37, 17, 42, 29, 8, 14, 47, 48, 43, 28, 40, 12, 47, 38, 20, 43, 46, 37, 37, 39, 6, 25, 42, 41, 15, 50, 11, 37, 1, 29, 48, 32, 0, 41, 20, 33, 32, 27, 32, 32, 44, 46, 39, 44, 3, 50, 45, 25, 40, 6, 5, 5, 25, 40, 30, 7, 19, 3, 46, 6, 2, 13, 14, 36, 41, 39, 11, 47, 40, 6, 14, 27, 32, 43, 45, 22, 10, 9, 47, 50, 30, 7, 45]
[3, 50, 50, 2, 8, 32, 49, 12, 16, 39, 6, 46, 16, 32, 45, 7, 34, 7, 45, 46, 20, 43, 35, 27, 12, 21, 8, 0, 28, 43, 11, 15, 49, 14, 23, 50, 11, 6, 21, 19, 19, 34, 26, 10, 44, 48, 27, 1, 25, 25, 0, 46, 0, 34, 50, 37, 41, 16, 5, 16, 42, 11, 32, 36, 41, 0, 49, 44, 10, 8, 1, 36, 21, 5, 19, 38, 2, 14, 50, 39, 20, 41, 18, 15, 48, 26, 11, 36, 7, 28, 39, 46, 19, 35, 2, 0, 41, 5, 42, 12, 31, 36, 9, 30, 41, 46, 25, 28, 28, 38, 46, 13, 21, 9, 36]
[18, 31, 34, 24, 20, 30, 28, 7, 19, 26, 23, 24, 35, 36, 17, 7, 48, 45, 39, 21, 39, 3, 39, 25, 20, 23, 31, 7, 5, 10, 3, 8, 14, 18, 27, 43, 30, 9, 16, 29, 40, 38, 9, 43, 33, 7, 16, 42, 37, 1, 16, 8, 48, 11, 9, 27, 25, 29, 22, 12, 35, 21, 27, 29, 20, 49, 0, 28, 1, 45, 13, 47, 48, 26, 4, 6, 6, 12, 0, 32, 35, 31, 35, 26, 39, 47, 41, 23, 32, 5, 3, 22, 34, 2, 31, 28, 41, 24, 13, 43, 41, 36, 25, 2, 43, 15, 13, 42, 19, 46, 34, 35, 45, 20, 8]
[49, 47, 31, 3, 31, 6, 33, 49, 9, 16, 13, 8, 43, 37, 9, 14, 41, 18, 13, 4, 21, 14, 2, 9, 32, 15, 3, 45, 17, 35, 6, 13, 45, 26, 47, 29, 10, 23, 26, 31, 48, 29, 38, 7, 0, 50, 29, 9, 49, 6, 47, 10, 14, 1, 39, 29, 41, 8, 34, 9, 4, 16, 45, 27, 33, 44, 28, 0, 34, 12, 17, 50, 12, 48, 37, 1, 3, 34, 45, 6, 41, 22, 27, 9, 8, 29, 0, 46, 45, 6, 47, 49, 31, 37, 9, 26, 12, 50, 26, 6, 23, 25, 19, 41, 13, 38, 1, 40, 30, 9, 22, 45, 48, 45, 19]
[38, 11, 27, 6, 42, 2, 6, 50, 25, 44, 48, 28, 43, 11, 29, 45, 16, 17, 10, 40, 12, 10, 7, 1, 36, 25, 37, 33, 12, 50, 36, 48, 15, 3, 41, 11, 25, 43, 41, 16, 31, 41, 10, 46, 45, 2, 12, 33, 5, 48, 24, 42, 48, 23, 26, 22, 37, 1, 28, 42, 2, 8, 2, 0, 32, 10, 1, 34, 0, 32, 27, 21, 17, 41, 44, 18, 42, 27, 42, 34, 23, 50, 40, 10, 20, 27, 21, 19, 23, 38, 45, 29, 8, 27, 48, 1, 37, 7, 13, 33, 9, 18, 2, 32, 32, 37, 29, 28, 43, 40, 32, 10, 22, 24, 38]
[44, 5, 15, 40, 23, 37, 39, 9, 7, 28, 13, 31, 11, 3, 41, 9, 37, 20, 2, 11, 31, 9, 9, 46, 10, 46, 9, 8, 15, 21, 30, 17, 33, 13, 23, 22, 11, 0, 27, 18, 39, 45, 43, 23, 27, 45, 21, 10, 30, 3, 28, 21, 18, 18, 6, 39, 12, 7, 42, 21, 19, 9, 18, 16, 27, 8, 45, 12, 32, 0, 39, 49, 12, 41, 41, 27, 16, 7, 2, 7, 35, 23, 18, 11, 10, 28, 2, 13, 46, 50, 12, 16, 24, 39, 23, 30, 37, 28, 36, 10, 24, 14, 26, 36, 7, 28, 33, 35, 16, 16, 35, 19, 33, 27, 25]
[31, 50, 37, 3, 12, 6, 6, 33, 36, 21, 32, 36, 13, 13, 49, 38, 9, 7, 45, 14, 38, 6, 35, 7, 19, 45, 10, 50, 32, 37, 7, 36, 28, 14, 33, 17, 43, 29, 0, 11, 10, 2, 18, 14, 19, 46, 23, 38, 38, 12, 19, 5, 42, 6, 50, 28, 28, 17, 44, 24, 46, 18, 28, 43, 32, 1, 13, 17, 27, 39, 0, 31, 38, 32, 10, 29, 15, 25, 23, 6, 12, 44, 50, 21, 11, 18, 44, 3, 29, 44, 17, 27, 22, 4, 41, 18, 11, 45, 16, 1, 24, 35, 45, 14, 8, 49, 2, 19, 19, 0, 43, 28, 18, 50, 34]
[39, 7, 40, 4, 11, 15, 40, 23, 2, 7, 2, 14, 13, 14, 7, 32, 8, 33, 25, 28, 47, 32, 17, 3, 14, 3, 9, 40, 4, 28, 22, 9, 50, 15, 24, 1, 40, 42, 27, 17, 46, 32, 37, 3, 37, 44, 23, 5, 4, 19, 45, 26, 6, 14, 42, 15, 33, 0, 20, 3, 6, 41, 43, 7, 32, 36, 47, 50, 21, 49, 31, 0, 13, 11, 22, 20, 46, 7, 16, 15, 47, 28, 30, 45, 15, 4, 16, 48, 50, 12, 40, 6, 34, 42, 0, 47, 49, 40, 28, 41, 29, 5, 40, 29, 21, 42, 11, 29, 9, 32, 10, 30, 11, 2, 28]
[2, 19, 30, 33, 16, 0, 7, 25, 23, 24, 33, 28, 43, 32, 2, 9, 39, 47, 40, 21, 39, 8, 43, 22, 25, 28, 38, 44, 26, 11, 3, 18, 45, 16, 42, 26, 11, 2, 40, 32, 0, 20, 27, 32, 8, 1, 5, 3, 6, 38, 21, 0, 43, 15, 24, 12, 37, 46, 46, 48, 35, 19, 40, 49, 44, 21, 48, 12, 17, 12, 38, 13, 0, 42, 46, 6, 8, 2, 24, 16, 43, 49, 26, 18, 24, 47, 49, 37, 44, 22, 45, 8, 48, 25, 14, 45, 49, 11, 19, 17, 43, 28, 29, 38, 14, 41, 39, 0, 43, 50, 37, 42, 7, 26, 34]
[15, 43, 29, 37, 3, 27, 1, 10, 48, 40, 2, 37, 50, 46, 27, 3, 35, 34, 41, 45, 12, 38, 20, 7, 22, 50, 25, 42, 5, 50, 4, 24, 22, 8, 42, 29, 25, 21, 37, 16, 45, 14, 50, 25, 49, 3, 17, 33, 24, 49, 24, 7, 16, 19, 19, 1, 14, 17, 39, 7, 48, 48, 15, 33, 46, 5, 26, 48, 41, 41, 32, 11, 42, 0, 26, 9, 20, 46, 2, 15, 13, 24, 28, 49, 32, 45, 43, 30, 31, 28, 0, 31, 50, 42, 50, 30, 30, 37, 38, 39, 20, 21, 37, 38, 7, 48, 24, 19, 47, 23, 17, 30, 21, 23, 21]
[18, 6, 39, 35, 48, 11, 25, 29, 5, 39, 48, 19, 43, 16, 7, 50, 7, 25, 2, 8, 7, 35, 32, 23, 35, 29, 18, 30, 36, 4, 45, 47, 38, 24, 43, 22, 20, 25, 7, 0, 23, 46, 10, 35, 39, 36, 31, 48, 8, 10, 35, 42, 19, 28, 31, 30, 21, 26, 1, 49, 45, 25, 49, 26, 39, 19, 4, 37, 44, 41, 10, 22, 46, 26, 0, 8, 25, 45, 12, 19, 34, 47, 46, 45, 14, 45, 25, 49, 35, 28, 2, 47, 48, 13, 41, 16, 46, 17, 43, 12, 45, 50, 23, 0, 44, 21, 31, 16, 3, 5, 38, 36, 41, 39, 9]
[31, 2, 33, 13, 3, 2, 28, 2, 32, 20, 44, 33, 24, 41, 16, 45, 43, 29, 14, 45, 48, 40, 14, 49, 4, 22, 8, 8, 16, 12, 46, 31, 22, 19, 30, 37, 11, 25, 6, 42, 28, 0, 27, 44, 43, 40, 6, 22, 21, 13, 9, 44, 44, 25, 11, 25, 30, 48, 11, 50, 28, 36, 46, 2, 44, 38, 6, 1, 18, 27, 29, 20, 6, 9, 8, 0, 25, 14, 8, 44, 13, 48, 20, 8, 32, 32, 45, 2, 6, 50, 27, 44, 49, 20, 30, 23, 21, 49, 3, 49, 19, 6, 40, 11, 25, 19, 46, 47, 8, 32, 21, 12, 18, 41, 15]
[9, 15, 27, 37, 28, 30, 39, 3, 33, 50, 49, 36, 45, 12, 50, 43, 18, 25, 46, 42, 37, 42, 28, 45, 8, 23, 49, 50, 32, 5, 33, 7, 35, 11, 42, 36, 19, 42, 8, 6, 0, 25, 12, 9, 50, 4, 42, 7, 9, 46, 15, 24, 39, 39, 41, 27, 40, 8, 5, 20, 12, 30, 29, 12, 3, 2, 6, 3, 42, 16, 15, 46, 8, 20, 25, 25, 0, 27, 42, 26, 3, 18, 45, 27, 49, 29, 46, 35, 8, 27, 30, 1, 10, 7, 50, 3, 48, 12, 5, 30, 31, 45, 34, 0, 34, 15, 45, 9, 16, 26, 38, 5, 29, 17, 47]
[49, 48, 6, 31, 46, 40, 2, 39, 27, 26, 49, 22, 48, 11, 22, 50, 28, 41, 48, 29, 24, 28, 21, 44, 18, 34, 8, 35, 45, 11, 3, 27, 5, 48, 23, 4, 50, 3, 39, 26, 8, 44, 35, 35, 38, 46, 26, 2, 20, 25, 41, 30, 10, 13, 1, 13, 47, 28, 20, 26, 48, 28, 16, 7, 50, 14, 12, 34, 27, 7, 25, 7, 2, 46, 45, 14, 27, 0, 32, 47, 50, 34, 19, 26, 6, 7, 43, 35, 31, 40, 45, 2, 8, 15, 45, 27, 8, 37, 22, 5, 2, 3, 48, 23, 33, 5, 12, 49, 46, 31, 23, 5, 11, 19, 10]
[22, 26, 26, 1, 25, 15, 2, 46, 9, 20, 6, 41, 23, 1, 44, 20, 5, 6, 4, 46, 16, 12, 12, 9, 15, 17, 46, 49, 29, 8, 46, 3, 11, 10, 2, 31, 28, 3, 28, 11, 17, 1, 46, 49, 38, 42, 6, 17, 43, 32, 50, 33, 6, 17, 48, 26, 31, 29, 44, 15, 37, 35, 48, 7, 45, 50, 0, 45, 42, 2, 23, 16, 24, 2, 12, 8, 42, 32, 0, 4, 26, 25, 31, 25, 35, 7, 14, 46, 31, 13, 7, 44, 22, 25, 37, 45, 13, 50, 42, 12, 9, 24, 25, 45, 35, 40, 41, 12, 46, 18, 22, 31, 9, 11, 4]
[32, 36, 17, 35, 38, 19, 39, 1, 31, 41, 4, 41, 46, 17, 37, 41, 50, 28, 28, 2, 24, 6, 50, 45, 39, 47, 26, 33, 7, 1, 36, 43, 21, 30, 36, 23, 48, 38, 32, 44, 35, 38, 11, 44, 31, 43, 26, 14, 2, 44, 41, 11, 16, 26, 49, 27, 16, 2, 43, 26, 48, 4, 24, 36, 25, 39, 32, 6, 34, 7, 6, 15, 16, 15, 19, 44, 26, 47, 4, 0, 43, 26, 9, 26, 18, 39, 19, 28, 45, 44, 29, 0, 8, 15, 31, 18, 24, 2, 45, 28, 17, 11, 13, 33, 8, 19, 8, 9, 45, 21, 40, 31, 7, 14, 20]
