N1,N2,...,Nx
[46, 16, 17, 41, 5, 22, 24, 37, 27, 46, 41, 8, 19, 48, 42, 32, 17, 11, 14, 27, 12, 22, 37, 31, 27, 5, 12, 45, 34, 0, 4, 14, 18, 18, 9, 1, 31, 44, 25, 7, 9, 13, 12, 47, 13, 31, 12, 31, 40, 19, 2, 14, 32, 7, 44, 24, 20, 12, 9, 20, 19, 29, 41, 13, 5, 15, 46, 46, 19, 48, 49, 2, 49, 0, 20, 29, 10, 23, 48, 24, 2, 37, 18, 15, 26, 43, 4, 31, 15, 26, 45, 50, 13, 44, 30, 13, 9, 50, 5, 38, 11, 44, 21, 22, 43, 9, 44, 0, 30, 2, 17, 13, 2, 18, 17, 15, 45, 47, 30, 12, 36, 31, 46, 47, 16, 14, 46, 16, 30, 14, 3, 25, 18, 46, 40, 6, 16, 24, 5, 0, 33, 39, 38, 8, 11, 33, 4, 44, 40, 33, 16, 13, 50, 15, 38, 11, 49, 49]
[19, 33, 33, 42, 35, 38, 2, 42, 42, 11, 19, 29, 22, 1, 14, 42, 20, 30, 29, 9, 31, 27, 48, 12, 43, 8, 45, 28, 0, 4, 0, 11, 14, 28, 10, 27, 17, 47, 28, 24, 37, 12, 41, 9, 20, 33, 13, 0, 32, 42, 38, 1, 35, 41, 41, 40, 6, 50, 9, 19, 36, 42, 9, 14, 47, 45, 30, 29, 32, 8, 16, 24, 35, 33, 6, 26, 43, 28, 10, 11, 14, 22, 24, 5, 50, 19, 49, 5, 17, 23, 50, 36, 32, 26, 42, 45, 39, 14, 16, 14, 16, 1, 43, 34, 0, 27, 30, 46, 22, 23, 16, 8, 13, 43, 13, 7, 36, 40, 27, 27, 32, 1, 41, 43, 34, 48, 37, 3, 36, 40, 13, 20, 32, 11, 24, 36, 25, 23, 49, 36, 32, 19, 25, 29, 0, 29, 28, 14, 34, 22, 3, 18, 13, 5, 45, 10, 5, 17]
[14, 5, 26, 17, 39, 2, 36, 44, 33, 3, 45, 23, 10, 29, 1, 8, 20, 44, 42, 44, 33, 5, 30, 39, 4, 7, 35, 6, 39, 14, 11, 0, 10, 41, 46, 34, 27, 44, 50, 16, 12, 36, 34, 44, 40, 10, 18, 37, 35, 39, 33, 39, 48, 9, 41, 20, 33, 20, 4, 11, 34, 21, 4, 44, 32, 37, 16, 28, 41, 28, 9, 48, 26, 50, 0, 30, 21, 45, 6, 25, 9, 17, 46, 8, 30, 25, 12, 40, 37, 0, 2, 2, 27, 16, 10, 25, 49, 6, 48, 12, 22, 37, 43, 7, 16, 50, 39, 36, 36, 19, 39, 30, 35, 23, 16, 18, 20, 20, 45, 16, 4, 28, 27, 11, 21, 30, 13, 14, 26, 33, 45, 43, 28, 47, 25, 13, 26, 39, 34, 6, 12, 21, 44, 44, 47, 49, 34, 9, 40, 20, 25, 49, 24, 21, 28, 3, 20, 42]
[27, 10, 45, 3, 4, 27, 0, 2, 18, 31, 22, 16, 1, 26, 43, 47, 33, 35, 50, 16, 24, 46, 8, 15, 5, 39, 44, 25, 22, 18, 14, 10, 0, 19, 46, 11, 33, 40, 44, 15, 47, 26, 41, 31, 18, 48, 34, 21, 47, 33, 23, 39, 31, 44, 25, 34, 13, 45, 35, 17, 2, 40, 38, 18, 40, 45, 11, 4, 46, 10, 35, 11, 0, 16, 21, 0, 17, 50, 29, 11, 32, 24, 34, 12, 26, 5, 13, 4, 41, 50, 19, 13, 6, 2, 27, 27, 11, 16, 12, 34, 44, 20, 43, 37, 9, 47, 24, 27, 17, 9, 9, 24, 10, 48, 20, 32, 35, 32, 25, 20, 15, 23, 37, 21, 18, 26, 35, 47, 47, 29, 7, 40, 4, 38, 3, 31, 11, 5, 2, 3, 43, 17, 5, 13, 48, 11, 40, 8, 44, 32, 11, 23, 23, 29, 46, 8, 31, 6]
[47, 30, 5, 41, 28, 28, 45, 19, 18, 33, 48, 37, 40, 16, 4, 9, 3, 4, 0, 14, 24, 27, 39, 44, 32, 24, 7, 34, 30, 18, 28, 41, 19, 0, 0, 22, 39, 12, 29, 13, 4, 0, 42, 40, 48, 4, 14, 6, 46, 14, 33, 11, 18, 36, 23, 35, 4, 30, 35, 16, 6, 48, 23, 20, 40, 7, 33, 27, 23, 41, 12, 15, 2, 31, 3, 13, 19, 18, 21, 27, 6, 35, 7, 48, 50, 49, 18, 6, 30, 7, 43, 44, 18, 43, 4, 27, 34, 7, 30, 46, 33, 50, 29, 34, 11, 15, 33, 49, 0, 2, 45, 18, 42, 45, 47, 2, 18, 12, 41, 37, 20, 43, 37, 23, 30, 33, 30, 38, 9, 47, 1, 41, 15, 20, 20, 7, 7, 18, 42, 19, 50, 5, 9, 39, 33, 30, 21, 9, 43, 46, 50, 37, 4, 35, 45, 47, 35, 43]
[41, 38, 2, 17, 21, 2, 2, 32, 17, 30, 44, 18, 10, 8, 17, 18, 32, 21, 0, 9, 22, 17, 15, 26, 39, 21, 43, 24, 28, 9, 10, 46, 46, 0, 0, 1, 14, 3, 8, 32, 5, 49, 2, 42, 20, 5, 17, 16, 33, 18, 14, 38, 46, 7, 39, 42, 35, 3, 39, 36, 46, 0, 32, 46, 28, 12, 5, 34, 34, 43, 45, 0, 27, 27, 1, 33, 18, 3, 19, 4, 36, 38, 15, 2, 24, 14, 13, 0, 33, 21, 16, 33, 44, 4, 45, 47, 18, 22, 33, 36, 43, 4, 2, 50, 12, 42, 5, 8, 37, 6, 7, 50, 14, 21, 23, 49, 13, 6, 1, 29, 36, 29, 30, 20, 28, 18, 41, 12, 25, 6, 12, 12, 28, 47, 11, 47, 29, 9, 47, 13, 13, 38, 37, 13, 13, 18, 13, 48, 15, 13, 12, 41, 4, 17, 31, 0, 27, 34]
[11, 48, 24, 12, 8, 17, 40, 27, 19, 34, 42, 2, 1, 22, 9, 46, 49, 42, 0, 48, 12, 14, 35, 26, 4, 1, 37, 6, 26, 1, 27, 34, 11, 22, 1, 0, 39, 23, 27, 4, 37, 3, 26, 13, 21, 17, 36, 9, 2, 23, 44, 2, 8, 39, 7, 22, 45, 19, 19, 10, 40, 39, 17, 31, 20, 43, 31, 25, 35, 29, 45, 46, 19, 1, 47, 40, 40, 45, 43, 46, 42, 46, 18, 28, 15, 19, 14, 49, 8, 48, 49, 13, 23, 32, 45, 44, 14, 3, 34, 44, 44, 4, 9, 48, 17, 30, 21, 33, 15, 13, 22, 31, 32, 12, 40, 4, 46, 24, 28, 22, 12, 43, 31, 5, 47, 44, 23, 37, 14, 43, 2, 41, 46, 18, 29, 9, 16, 42, 0, 10, 6, 21, 10, 24, 0, 19, 29, 34, 25, 1, 39, 9, 11, 12, 28, 7, 31, 16]
[8, 29, 19, 50, 23, 48, 42, 10, 48, 29, 2, 31, 50, 37, 46, 46, 13, 12, 19, 27, 44, 16, 22, 26, 17, 12, 22, 22, 23, 31, 17, 27, 33, 39, 14, 39, 0, 40, 40, 18, 20, 15, 33, 15, 4, 48, 22, 27, 10, 30, 43, 42, 49, 25, 25, 10, 11, 26, 9, 1, 19, 15, 41, 38, 2, 37, 33, 4, 36, 42, 1, 36, 9, 20, 12, 8, 48, 21, 10, 2, 23, 40, 43, 12, 7, 35, 34, 6, 33, 22, 18, 4, 28, 34, 31, 32, 43, 28, 46, 18, 18, 44, 20, 18, 20, 43, 36, 18, 20, 18, 0, 25, 25, 35, 28, 45, 3, 30, 47, 40, 42, 6, 9, 18, 25, 1, 17, 48, 2, 17, 12, 7, 15, 17, 28, 8, 24, 26, 48, 24, 30, 10, 11, 25, 40, 21, 15, 39, 6, 10, 4, 10, 18, 15, 6, 29, 41, 48]
[19, 44, 42, 0, 36, 47, 24, 42, 14, 35, 33, 40, 19, 2, 35, 14, 18, 1, 6, 21, 3, 0, 45, 40, 8, 48, 45, 28, 17, 44, 47, 44, 40, 12, 3, 23, 40, 0, 38, 22, 45, 24, 4, 6, 25, 17, 48, 24, 30, 48, 20, 7, 33, 34, 18, 5, 41, 45, 45, 19, 10, 3, 45, 8, 43, 42, 43, 8, 2, 33, 16, 14, 25, 2, 1, 29, 24, 27, 30, 32, 4, 7, 20, 40, 49, 46, 23, 18, 49, 0, 30, 24, 30, 15, 42, 40, 17, 46, 35, 0, 48, 33, 25, 0, 31, 47, 26, 29, 16, 32, 41, 37, 47, 26, 3, 21, 50, 7, 35, 29, 47, 46, 17, 49, 5, 0, 49, 46, 13, 12, 16, 18, 47, 45, 40, 45, 6, 47, 10, 10, 2, 43, 7, 36, 46, 49, 30, 48, 20, 46, 10, 23, 41, 14, 41, 48, 9, 12]
[26, 33, 28, 28, 13, 46, 8, 21, 14, 19, 25, 33, 48, 29, 7, 45, 3, 46, 37, 5, 3, 45, 47, 9, 9, 2, 14, 41, 21, 25, 28, 50, 44, 29, 8, 27, 40, 38, 0, 46, 42, 4, 38, 34, 18, 34, 36, 1, 46, 50, 21, 19, 0, 8, 46, 31, 41, 16, 21, 31, 47, 44, 30, 43, 5, 11, 49, 13, 36, 15, 8, 21, 9, 25, 15, 21, 36, 13, 2, 29, 15, 49, 12, 23, 3, 19, 26, 47, 6, 5, 44, 37, 22, 3, 37, 9, 6, 5, 35, 25, 2, 31, 42, 3, 8, 18, 43, 19, 19, 33, 19, 1, 20, 50, 39, 11, 18, 6, 16, 16, 33, 50, 38, 48, 35, 24, 19, 12, 34, 40, 30, 50, 18, 33, 6, 36, 7, 12, 37, 40, 31, 28, 43, 16, 46, 1, 40, 46, 35, 25, 29, 29, 18, 22, 45, 46, 29, 47]
[42, 49, 42, 27, 46, 41, 28, 36, 49, 48, 29, 21, 35, 44, 27, 21, 42, 18, 11, 8, 6, 19, 4, 32, 40, 0, 48, 9, 36, 7, 24, 16, 15, 13, 32, 4, 18, 22, 46, 0, 19, 44, 34, 5, 17, 32, 42, 32, 44, 31, 18, 5, 4, 35, 37, 21, 41, 1, 18, 7, 47, 46, 32, 7, 24, 3, 34, 25, 15, 13, 3, 9, 32, 28, 38, 17, 2, 36, 33, 42, 9, 42, 23, 12, 26, 43, 39, 48, 20, 19, 19, 31, 41, 34, 48, 15, 16, 40, 44, 43, 23, 22, 27, 14, 27, 8, 15, 23, 22, 17, 24, 23, 30, 8, 4, 28, 46, 0, 37, 46, 27, 37, 26, 35, 32, 17, 2, 27, 23, 25, 41, 42, 32, 7, 13, 38, 4, 7, 24, 50, 26, 0, 6, 22, 28, 31, 15, 38, 33, 5, 11, 1, 45, 13, 47, 23, 7, 33]
[41, 43, 8, 30, 33, 17, 27, 40, 13, 11, 45, 1, 32, 29, 7, 45, 21, 41, 6, 48, 22, 3, 4, 43, 4, 35, 5, 0, 45, 9, 37, 12, 47, 4, 5, 37, 20, 45, 42, 19, 0, 16, 18, 21, 29, 2, 30, 25, 7, 8, 46, 41, 19, 14, 10, 4, 28, 12, 18, 44, 30, 34, 31, 41, 44, 20, 31, 18, 0, 3, 13, 10, 9, 22, 50, 42, 5, 7, 33, 44, 31, 47, 24, 1, 33, 15, 0, 36, 18, 46, 20, 6, 12, 23, 48, 48, 20, 46, 44, 47, 34, 50, 38, 26, 18, 40, 6, 42, 4, 16, 33, 27, 4, 17, 39, 41, 28, 3, 0, 28, 42, 8, 31, 49, 22, 9, 41, 31, 16, 17, 44, 48, 22, 33, 4, 20, 45, 10, 32, 39, 28, 31, 39, 27, 38, 19, 3, 36, 25, 47, 27, 38, 12, 42, 43, 18, 18, 47]
[39, 10, 50, 49, 43, 27, 15, 14, 33, 42, 15, 17, 20, 45, 8, 13, 14, 30, 6, 25, 28, 16, 8, 17, 35, 46, 47, 1, 33, 13, 12, 36, 26, 0, 49, 3, 15, 24, 4, 44, 16, 0, 17, 36, 21, 35, 27, 2, 20, 43, 34, 2, 7, 48, 43, 5, 13, 13, 9, 39, 5, 21, 36, 23, 39, 42, 37, 29, 20, 1, 42, 46, 41, 37, 26, 31, 30, 38, 18, 5, 23, 24, 1, 37, 15, 0, 34, 50, 24, 34, 13, 12, 37, 35, 9, 3, 30, 47, 29, 5, 21, 14, 23, 6, 38, 48, 0, 4, 22, 5, 31, 26, 35, 27, 4, 35, 7, 29, 38, 45, 32, 11, 8, 30, 47, 17, 27, 33, 15, 8, 29, 20, 44, 15, 30, 17, 4, 37, 20, 27, 39, 17, 11, 22, 8, 46, 21, 30, 47, 31, 37, 46, 5, 3, 5, 30, 48, 4]
[11, 40, 27, 5, 30, 38, 43, 49, 2, 10, 29, 13, 12, 6, 38, 38, 20, 8, 12, 45, 45, 17, 1, 15, 15, 45, 21, 31, 8, 12, 41, 34, 41, 42, 2, 26, 33, 4, 38, 34, 18, 17, 0, 24, 0, 22, 15, 37, 16, 5, 27, 1, 13, 38, 40, 8, 18, 49, 30, 36, 28, 27, 18, 34, 28, 8, 4, 3, 24, 24, 31, 33, 9, 16, 17, 17, 45, 32, 3, 29, 24, 45, 1, 49, 39, 37, 6, 20, 33, 33, 13, 47, 31, 34, 15, 34, 8, 12, 46, 43, 9, 27, 2, 49, 27, 34, 7, 17, 43, 32, 10, 22, 26, 23, 0, 40, 11, 21, 8, 48, 28, 1, 41, 46, 36, 2, 26, 42, 20, 3, 18, 2, 37, 17, 32, 40, 6, 22, 47, 3, 35, 2, 34, 47, 0, 34, 36, 15, 17, 45, 17, 43, 20, 44, 47, 19, 28, 39]
[22, 30, 35, 46, 0, 37, 15, 21, 38, 42, 33, 39, 38, 38, 19, 19, 48, 25, 4, 35, 41, 36, 28, 38, 42, 10, 45, 17, 42, 47, 9, 44, 31, 40, 42, 13, 15, 6, 34, 5, 21, 36, 24, 0, 31, 39, 10, 18, 24, 38, 19, 29, 7, 48, 32, 50, 2, 33, 8, 12, 35, 48, 15, 2, 19, 46, 1, 32, 33, 46, 32, 3, 19, 28, 31, 38, 12, 43, 14, 13, 10, 46, 31, 10, 32, 20, 7, 33, 14, 7, 31, 35, 50, 13, 43, 7, 6, 18, 22, 23, 41, 35, 2, 27, 23, 7, 19, 49, 40, 45, 29, 49, 43, 9, 3, 24, 42, 49, 50, 19, 47, 13, 8, 1, 19, 23, 21, 42, 22, 17, 27, 19, 32, 34, 43, 28, 6, 38, 26, 28, 26, 21, 32, 14, 11, 24, 19, 26, 10, 32, 20, 20, 38, 8, 19, 32, 12, 23]
[8, 50, 17, 9, 46, 16, 12, 38, 26, 44, 4, 6, 2, 14, 2, 11, 24, 35, 50, 42, 6, 16, 28, 50, 34, 6, 23, 0, 4, 13, 20, 40, 18, 48, 20, 21, 4, 25, 18, 17, 29, 21, 0, 31, 0, 33, 43, 48, 47, 26, 12, 33, 7, 23, 22, 27, 5, 32, 28, 26, 32, 10, 33, 4, 43, 25, 20, 6, 3, 9, 2, 12, 34, 8, 28, 14, 47, 37, 41, 37, 34, 6, 2, 17, 18, 41, 35, 4, 35, 10, 6, 4, 23, 39, 48, 21, 47, 32, 24, 7, 36, 42, 15, 24, 2, 38, 28, 10, 50, 26, 24, 18, 8, 2, 0, 32, 9, 41, 12, 12, 36, 22, 3, 37, 18, 0, 9, 46, 27, 6, 7, 22, 43, 45, 6, 47, 3, 14, 40, 24, 24, 44, 17, 36, 19, 2, 24, 45, 41, 20, 9, 47, 22, 27, 48, 26, 18, 38]
[15, 22, 14, 43, 2, 36, 41, 7, 25, 15, 45, 23, 5, 47, 17, 43, 19, 4, 3, 7, 22, 30, 33, 15, 39, 45, 38, 22, 15, 31, 33, 10, 48, 4, 5, 17, 48, 17, 34, 32, 2, 35, 22, 39, 33, 0, 35, 2, 1, 4, 7, 13, 16, 32, 25, 22, 12, 34, 49, 1, 0, 8, 41, 10, 24, 34, 47, 25, 14, 10, 9, 27, 34, 47, 0, 38, 9, 27, 10, 20, 19, 47, 6, 46, 18, 8, 27, 46, 40, 35, 1, 50, 44, 9, 38, 17, 46, 4, 16, 26, 9, 26, 48, 50, 14, 23, 1, 19, 19, 27, 18, 45, 40, 38, 32, 33, 29, 35, 15, 5, 19, 24, 49, 33, 30, 30, 4, 3, 39, 19, 47, 13, 31, 32, 24, 30, 35, 45, 1, 9, 24, 43, 5, 13, 0, 25, 2, 2, 23, 43, 47, 30, 25, 5, 37, 31, 43, 4]
[0, 37, 6, 5, 9, 34, 7, 49, 14, 45, 47, 50, 18, 3, 38, 19, 39, 19, 9, 45, 25, 24, 49, 13, 7, 37, 40, 20, 14, 12, 13, 18, 34, 14, 17, 36, 22, 48, 36, 42, 30, 27, 15, 10, 43, 35, 0, 27, 46, 39, 1, 2, 18, 23, 15, 20, 24, 45, 49, 4, 47, 29, 46, 11, 41, 46, 13, 24, 13, 23, 29, 39, 14, 44, 43, 34, 20, 42, 18, 45, 9, 6, 46, 44, 48, 21, 46, 38, 23, 41, 12, 29, 26, 1, 4, 43, 35, 43, 30, 10, 9, 1, 2, 36, 0, 43, 7, 18, 28, 14, 1, 48, 23, 3, 7, 4, 23, 3, 13, 31, 16, 19, 46, 5, 12, 5, 44, 22, 37, 43, 9, 49, 48, 10, 42, 14, 43, 19, 50, 39, 30, 5, 25, 37, 37, 6, 35, 37, 40, 48, 1, 32, 34, 25, 35, 1, 27, 20]
[34, 8, 23, 25, 14, 43, 43, 21, 2, 11, 24, 8, 19, 9, 4, 8, 49, 47, 10, 43, 49, 32, 2, 10, 30, 6, 43, 33, 19, 31, 0, 37, 21, 6, 16, 9, 27, 24, 1, 32, 25, 2, 37, 18, 48, 2, 27, 0, 15, 0, 14, 9, 30, 10, 43, 35, 48, 26, 29, 29, 48, 11, 16, 10, 21, 2, 18, 49, 36, 5, 36, 24, 25, 33, 24, 34, 44, 47, 27, 12, 49, 41, 15, 27, 24, 46, 26, 11, 21, 44, 48, 25, 12, 48, 20, 25, 3, 49, 5, 12, 31, 29, 31, 32, 1, 31, 41, 40, 3, 45, 36, 18, 48, 13, 1, 22, 1, 3, 5, 4, 12, 3, 36, 45, 40, 15, 46, 18, 23, 48, 4, 7, 3, 32, 17, 1, 8, 30, 9, 6, 0, 8, 44, 36, 35, 5, 45, 10, 9, 23, 20, 32, 40, 19, 26, 3, 22, 32]
[19, 33, 24, 26, 17, 21, 32, 17, 21, 21, 2, 38, 48, 39, 9, 38, 43, 8, 47, 29, 48, 2, 3, 41, 36, 27, 29, 36, 30, 40, 32, 35, 47, 46, 33, 2, 10, 30, 46, 44, 7, 20, 16, 24, 47, 1, 46, 15, 0, 40, 24, 1, 1, 6, 32, 14, 9, 12, 0, 45, 6, 28, 31, 31, 46, 37, 49, 44, 32, 9, 46, 0, 37, 48, 14, 29, 9, 26, 22, 36, 31, 38, 4, 14, 30, 25, 25, 19, 23, 15, 24, 14, 25, 28, 29, 28, 31, 42, 34, 10, 41, 23, 7, 21, 8, 30, 48, 2, 45, 12, 20, 30, 33, 19, 9, 16, 15, 8, 50, 31, 41, 20, 43, 47, 34, 49, 28, 19, 46, 26, 19, 19, 50, 27, 28, 10, 28, 14, 33, 29, 29, 38, 0, 49, 30, 3, 30, 36, 5, 4, 30, 45, 8, 40, 47, 35, 29, 49]
[11, 4, 43, 24, 50, 4, 35, 0, 4, 21, 30, 25, 4, 3, 13, 8, 8, 38, 21, 20, 29, 7, 25, 13, 45, 5, 0, 34, 24, 19, 42, 39, 33, 14, 18, 23, 30, 48, 50, 31, 8, 43, 5, 38, 26, 4, 39, 0, 40, 0, 12, 38, 18, 2, 5, 48, 43, 22, 15, 8, 8, 45, 49, 38, 24, 36, 4, 24, 4, 22, 0, 16, 2, 3, 5, 50, 50, 32, 16, 26, 37, 18, 14, 5, 19, 14, 39, 45, 19, 12, 24, 0, 34, 38, 22, 36, 48, 9, 15, 2, 48, 42, 0, 27, 17, 5, 34, 32, 10, 1, 23, 23, 1, 22, 37, 47, 38, 32, 27, 34, 16, 35, 3, 13, 45, 31, 12, 45, 8, 44, 1, 8, 24, 38, 1, 2, 14, 14, 32, 48, 39, 0, 4, 1, 19, 31, 8, 1, 19, 26, 16, 27, 24, 26, 45, 15, 13, 3]
[45, 48, 1, 0, 24, 26, 33, 10, 35, 2, 2, 6, 35, 3, 6, 27, 3, 28, 13, 44, 22, 35, 5, 49, 30, 34, 20, 31, 30, 2, 38, 33, 23, 33, 14, 44, 43, 20, 21, 18, 46, 34, 27, 19, 12, 7, 1, 14, 24, 12, 0, 29, 17, 0, 4, 15, 44, 27, 35, 12, 27, 37, 7, 16, 20, 32, 35, 12, 5, 25, 39, 7, 25, 34, 14, 8, 25, 50, 46, 32, 3, 30, 6, 48, 29, 42, 17, 49, 23, 49, 44, 11, 18, 1, 36, 49, 3, 11, 20, 47, 19, 1, 25, 27, 12, 3, 32, 18, 30, 39, 47, 11, 19, 38, 15, 26, 43, 3, 6, 36, 35, 28, 50, 23, 24, 4, 32, 11, 24, 31, 42, 28, 26, 20, 5, 12, 38, 4, 19, 17, 36, 45, 21, 34, 21, 49, 23, 32, 50, 30, 48, 29, 13, 11, 18, 7, 11, 20]
[12, 12, 31, 30, 48, 4, 7, 2, 27, 0, 12, 6, 24, 25, 1, 20, 21, 28, 50, 40, 10, 8, 14, 37, 6, 15, 10, 6, 32, 14, 1, 39, 39, 11, 38, 2, 42, 7, 19, 5, 41, 2, 1, 29, 33, 13, 2, 9, 1, 38, 29, 0, 48, 2, 15, 2, 27, 29, 43, 10, 42, 16, 40, 23, 19, 7, 40, 46, 13, 13, 50, 32, 15, 33, 1, 35, 12, 8, 15, 39, 34, 11, 13, 42, 41, 31, 28, 49, 21, 2, 24, 14, 46, 37, 26, 27, 13, 17, 20, 3, 13, 33, 18, 1, 25, 30, 5, 44, 5, 3, 19, 35, 7, 47, 40, 14, 18, 23, 18, 20, 23, 6, 42, 0, 6, 29, 9, 1, 18, 43, 35, 47, 37, 49, 41, 29, 6, 36, 35, 34, 28, 49, 46, 0, 14, 15, 16, 37, 15, 20, 43, 2, 10, 48, 49, 40, 29, 36]
[40, 17, 22, 24, 34, 4, 2, 26, 36, 39, 42, 3, 15, 42, 21, 5, 15, 12, 42, 14, 47, 15, 25, 1, 49, 34, 7, 15, 50, 32, 35, 48, 31, 18, 46, 8, 49, 33, 0, 4, 19, 7, 13, 7, 7, 16, 18, 30, 1, 18, 17, 48, 0, 29, 43, 26, 25, 30, 11, 25, 37, 10, 20, 38, 43, 31, 12, 17, 39, 21, 7, 6, 17, 13, 37, 13, 8, 22, 0, 11, 34, 18, 14, 42, 17, 8, 50, 14, 39, 2, 30, 26, 21, 18, 26, 48, 20, 47, 39, 25, 45, 39, 23, 30, 7, 34, 1, 27, 32, 28, 16, 13, 27, 20, 33, 29, 44, 9, 44, 6, 38, 28, 33, 12, 27, 4, 35, 19, 0, 32, 49, 27, 22, 46, 19, 39, 12, 41, 33, 17, 23, 44, 36, 15, 3, 49, 37, 49, 33, 40, 22, 8, 29, 38, 12, 42, 0, 44]
[11, 23, 50, 1, 17, 21, 15, 40, 34, 31, 43, 43, 44, 7, 25, 21, 30, 14, 27, 37, 21, 18, 20, 46, 2, 42, 31, 41, 20, 7, 41, 9, 44, 36, 7, 39, 25, 34, 8, 35, 14, 48, 38, 48, 23, 32, 23, 10, 6, 2, 0, 2, 29, 0, 20, 33, 36, 10, 50, 13, 38, 12, 42, 18, 49, 40, 13, 38, 15, 31, 26, 39, 17, 13, 33, 19, 48, 35, 34, 23, 25, 1, 44, 43, 7, 28, 47, 14, 5, 48, 14, 25, 26, 50, 46, 41, 38, 31, 38, 25, 9, 24, 16, 22, 15, 27, 12, 29, 30, 10, 0, 21, 13, 27, 37, 4, 22, 19, 26, 6, 3, 35, 48, 14, 40, 28, 50, 44, 17, 24, 41, 11, 26, 24, 39, 0, 40, 17, 37, 15, 30, 48, 25, 2, 43, 17, 18, 49, 32, 27, 22, 31, 47, 23, 35, 3, 40, 14]
[50, 23, 14, 20, 29, 23, 20, 3, 19, 47, 48, 27, 0, 1, 45, 21, 21, 5, 11, 31, 37, 26, 50, 50, 24, 15, 18, 12, 9, 44, 41, 41, 25, 23, 39, 7, 25, 18, 46, 37, 10, 43, 40, 32, 22, 25, 15, 43, 32, 5, 4, 15, 43, 20, 0, 13, 13, 20, 46, 19, 40, 42, 24, 4, 33, 41, 46, 30, 27, 27, 29, 27, 27, 3, 10, 25, 6, 29, 12, 12, 36, 16, 7, 15, 19, 31, 38, 28, 4, 10, 27, 5, 10, 19, 4, 8, 35, 25, 3, 22, 27, 50, 38, 33, 38, 50, 29, 41, 10, 14, 28, 2, 10, 32, 50, 43, 3, 24, 25, 26, 24, 49, 32, 38, 6, 18, 38, 43, 32, 30, 37, 27, 7, 12, 32, 23, 33, 29, 7, 18, 2, 43, 50, 34, 8, 8, 0, 41, 16, 38, 31, 3, 15, 2, 41, 16, 46, 31]
[31, 40, 49, 18, 24, 32, 18, 27, 22, 39, 37, 9, 28, 41, 13, 1, 46, 18, 13, 23, 11, 44, 2, 35, 22, 35, 26, 12, 14, 24, 40, 20, 34, 35, 42, 22, 10, 5, 31, 21, 4, 5, 8, 50, 27, 22, 20, 35, 14, 48, 15, 2, 26, 33, 13, 0, 45, 40, 50, 31, 9, 24, 31, 19, 7, 8, 42, 48, 33, 5, 12, 0, 44, 5, 2, 10, 7, 21, 45, 21, 35, 6, 25, 12, 38, 26, 0, 26, 49, 32, 41, 33, 33, 46, 42, 15, 1, 45, 9, 19, 23, 48, 15, 39, 33, 38, 37, 44, 37, 10, 13, 32, 31, 42, 43, 45, 14, 24, 8, 4, 26, 39, 8, 0, 31, 47, 34, 18, 14, 24, 34, 3, 3, 28, 2, 15, 21, 4, 30, 6, 10, 8, 35, 31, 30, 11, 22, 49, 17, 22, 27, 0, 8, 38, 7, 12, 14, 26]
[22, 33, 20, 10, 11, 44, 45, 33, 2, 25, 43, 18, 19, 36, 4, 18, 19, 24, 9, 48, 41, 20, 18, 23, 29, 43, 17, 12, 44, 20, 6, 33, 13, 4, 35, 45, 11, 41, 41, 41, 28, 13, 18, 2, 5, 12, 24, 48, 9, 43, 44, 27, 25, 36, 13, 45, 0, 16, 39, 42, 45, 35, 21, 48, 47, 29, 29, 31, 47, 32, 43, 30, 45, 16, 0, 21, 21, 20, 10, 10, 43, 3, 16, 31, 40, 16, 50, 47, 10, 42, 37, 19, 38, 44, 3, 46, 41, 33, 9, 9, 25, 15, 41, 40, 39, 35, 34, 35, 0, 32, 25, 28, 38, 31, 38, 36, 47, 48, 19, 39, 13, 7, 27, 48, 19, 26, 15, 9, 35, 43, 28, 4, 13, 13, 3, 19, 1, 50, 42, 4, 49, 15, 44, 17, 18, 45, 43, 19, 1, 45, 29, 10, 13, 1, 18, 10, 36, 21]
[13, 46, 16, 4, 23, 9, 24, 11, 10, 21, 2, 48, 32, 25, 32, 35, 49, 43, 46, 27, 0, 29, 33, 4, 10, 44, 33, 21, 35, 12, 50, 20, 45, 30, 3, 19, 26, 45, 16, 1, 12, 13, 49, 33, 32, 34, 45, 26, 12, 22, 27, 29, 30, 10, 20, 40, 16, 0, 17, 40, 3, 48, 26, 14, 13, 29, 15, 12, 26, 8, 3, 20, 5, 41, 40, 1, 24, 50, 22, 1, 38, 41, 33, 1, 39, 9, 39, 50, 1, 7, 32, 35, 9, 27, 46, 8, 20, 38, 17, 41, 8, 28, 45, 23, 36, 10, 32, 14, 34, 41, 14, 46, 7, 19, 23, 9, 28, 33, 21, 28, 25, 6, 34, 36, 30, 41, 18, 32, 38, 3, 40, 2, 18, 15, 5, 0, 1, 10, 18, 18, 3, 45, 48, 15, 42, 45, 18, 7, 35, 45, 22, 50, 38, 32, 12, 8, 24, 42]
