N1,N2,...,Nx
[47, 18, 4, 48, 1, 41, 49, 14, 5, 18, 33, 43, 29, 46, 18, 28, 35, 31, 18, 27, 34, 17, 4, 12, 50, 28, 48, 33, 21, 28, 0, 44, 50, 22, 17, 44, 33, 17, 20, 16, 29, 9, 17, 17, 39, 36, 15, 42, 43, 34, 25, 26, 13, 34, 7, 0, 11, 29, 12, 8, 34, 30, 12, 49, 46, 15, 43, 26, 18, 22, 27, 33, 14, 38, 44, 15, 33, 28, 13, 45, 9, 13, 5, 3, 31, 30, 15, 6, 11, 13, 34, 17, 47, 35, 46, 44, 3, 0, 5, 29, 30, 41, 36, 22, 0, 5, 21, 0, 26, 3, 10, 30, 11, 25, 26, 33, 30, 32, 4, 30, 7, 45, 6, 32, 20, 22, 4, 24, 35, 45, 43, 31, 27, 14, 30, 48, 40, 49, 40, 6, 39, 22, 20, 44, 27, 19, 50, 4, 23, 48, 20]
[20, 0, 8, 26, 23, 32, 23, 46, 28, 1, 50, 20, 39, 19, 50, 25, 7, 34, 32, 38, 21, 22, 19, 42, 11, 3, 1, 4, 49, 47, 44, 0, 3, 47, 18, 45, 37, 44, 9, 11, 14, 11, 5, 7, 27, 29, 14, 17, 33, 19, 19, 10, 18, 46, 19, 46, 0, 29, 4, 20, 16, 18, 42, 42, 32, 2, 40, 3, 30, 26, 43, 20, 32, 9, 41, 1, 10, 19, 27, 2, 2, 43, 19, 4, 34, 19, 1, 37, 8, 10, 22, 15, 49, 14, 36, 12, 5, 0, 22, 27, 21, 5, 44, 28, 36, 11, 45, 14, 32, 48, 8, 20, 37, 44, 28, 41, 49, 24, 20, 38, 7, 1, 49, 1, 43, 19, 8, 26, 36, 40, 39, 44, 37, 18, 11, 0, 28, 14, 42, 34, 49, 48, 45, 4, 10, 49, 4, 4, 22, 33, 18]
[10, 0, 4, 17, 10, 23, 25, 32, 0, 0, 9, 11, 48, 10, 12, 29, 16, 49, 7, 33, 39, 6, 39, 34, 7, 46, 15, 33, 34, 39, 50, 3, 0, 22, 28, 34, 17, 4, 25, 8, 10, 14, 25, 44, 46, 45, 41, 4, 32, 4, 5, 39, 24, 45, 50, 23, 15, 48, 46, 38, 6, 17, 6, 10, 17, 21, 40, 23, 43, 33, 31, 21, 44, 49, 34, 8, 48, 9, 2, 3, 19, 39, 5, 43, 40, 4, 20, 33, 6, 4, 15, 22, 38, 27, 45, 12, 20, 32, 43, 20, 47, 9, 37, 47, 27, 17, 25, 7, 12, 42, 25, 39, 33, 50, 8, 35, 6, 39, 37, 36, 14, 35, 25, 11, 42, 19, 47, 37, 23, 5, 47, 29, 50, 11, 46, 38, 37, 14, 0, 0, 39, 28, 48, 28, 0, 33, 33, 8, 37, 13, 29]
[10, 24, 40, 43, 41, 39, 47, 31, 33, 24, 45, 19, 1, 4, 45, 31, 50, 36, 38, 3, 16, 30, 14, 34, 21, 30, 30, 19, 24, 4, 22, 47, 22, 0, 35, 49, 32, 27, 48, 31, 30, 28, 7, 8, 33, 30, 4, 39, 46, 21, 21, 32, 13, 47, 22, 41, 10, 32, 32, 41, 25, 32, 47, 22, 27, 16, 50, 23, 48, 2, 43, 13, 14, 7, 2, 0, 1, 12, 37, 50, 3, 2, 28, 45, 43, 13, 12, 33, 18, 50, 29, 6, 34, 25, 11, 41, 15, 8, 30, 41, 35, 6, 4, 23, 15, 28, 34, 20, 15, 43, 16, 39, 47, 36, 36, 43, 37, 26, 0, 37, 28, 13, 7, 36, 22, 8, 44, 22, 2, 31, 36, 50, 21, 44, 24, 15, 49, 22, 19, 26, 24, 8, 25, 17, 6, 12, 43, 28, 48, 32, 46]
[2, 36, 6, 6, 45, 47, 43, 49, 20, 5, 48, 0, 45, 50, 3, 8, 20, 44, 17, 15, 19, 25, 17, 45, 26, 22, 1, 18, 3, 29, 17, 18, 28, 35, 0, 36, 12, 4, 49, 21, 19, 18, 1, 34, 16, 30, 8, 5, 25, 13, 13, 15, 37, 34, 32, 18, 7, 48, 26, 50, 17, 38, 24, 11, 23, 42, 3, 26, 47, 30, 50, 23, 15, 24, 35, 8, 27, 10, 17, 8, 36, 36, 44, 31, 40, 9, 7, 35, 49, 4, 16, 38, 46, 25, 33, 14, 48, 4, 5, 5, 1, 39, 13, 14, 23, 11, 6, 5, 43, 12, 40, 2, 46, 17, 27, 4, 32, 47, 50, 23, 47, 47, 30, 45, 19, 2, 31, 1, 37, 1, 21, 24, 38, 3, 9, 38, 20, 17, 37, 14, 14, 13, 19, 26, 25, 49, 37, 39, 35, 24, 34]
[26, 25, 18, 18, 42, 25, 12, 16, 50, 39, 5, 3, 46, 23, 10, 7, 15, 35, 42, 9, 35, 32, 28, 35, 4, 16, 17, 46, 16, 46, 44, 45, 34, 49, 36, 0, 2, 10, 47, 4, 7, 9, 29, 17, 39, 28, 1, 36, 32, 5, 3, 21, 6, 8, 3, 28, 20, 17, 23, 25, 27, 1, 38, 37, 31, 27, 24, 43, 20, 23, 6, 21, 29, 43, 23, 28, 32, 17, 2, 5, 48, 28, 8, 5, 3, 15, 36, 20, 9, 35, 13, 9, 38, 19, 23, 11, 26, 3, 46, 18, 37, 7, 23, 13, 4, 26, 28, 26, 12, 36, 35, 17, 7, 18, 45, 16, 8, 32, 28, 3, 3, 34, 47, 24, 9, 0, 32, 27, 29, 15, 38, 25, 9, 19, 42, 33, 19, 26, 1, 11, 47, 9, 16, 18, 5, 23, 50, 40, 32, 25, 5]
[15, 33, 19, 33, 10, 2, 49, 7, 41, 13, 45, 13, 39, 50, 44, 12, 19, 26, 50, 5, 42, 18, 45, 26, 20, 46, 25, 44, 21, 33, 33, 37, 17, 32, 12, 2, 0, 40, 39, 1, 10, 18, 29, 42, 2, 19, 36, 41, 30, 42, 13, 29, 4, 24, 23, 35, 9, 50, 28, 6, 36, 46, 19, 20, 11, 5, 24, 37, 31, 40, 12, 11, 20, 48, 43, 30, 8, 44, 35, 47, 23, 11, 34, 10, 7, 23, 9, 16, 24, 23, 35, 50, 39, 46, 41, 48, 5, 14, 5, 22, 17, 0, 2, 38, 12, 45, 10, 7, 45, 16, 40, 18, 20, 21, 19, 24, 17, 19, 46, 45, 32, 41, 45, 47, 36, 11, 4, 7, 0, 23, 28, 42, 47, 1, 14, 35, 21, 25, 15, 16, 34, 46, 12, 11, 6, 16, 19, 15, 14, 3, 33]
[23, 4, 39, 38, 35, 23, 42, 7, 39, 22, 48, 29, 6, 20, 22, 17, 3, 44, 30, 33, 31, 2, 8, 27, 29, 42, 28, 6, 40, 2, 17, 44, 4, 27, 4, 10, 40, 0, 18, 25, 6, 26, 49, 6, 46, 0, 30, 20, 5, 38, 18, 41, 35, 12, 27, 0, 33, 0, 26, 35, 30, 41, 32, 15, 21, 10, 11, 43, 31, 28, 31, 23, 29, 11, 43, 2, 44, 10, 27, 48, 25, 15, 40, 34, 30, 16, 21, 20, 8, 33, 18, 21, 8, 50, 1, 36, 5, 34, 11, 44, 37, 40, 13, 45, 31, 13, 0, 34, 7, 11, 4, 48, 29, 17, 5, 12, 42, 24, 49, 22, 24, 17, 44, 20, 7, 44, 5, 9, 37, 44, 35, 24, 4, 17, 47, 49, 19, 46, 30, 50, 16, 40, 35, 3, 5, 17, 27, 10, 11, 49, 39]
[1, 10, 24, 19, 19, 9, 14, 30, 26, 44, 29, 49, 18, 42, 18, 46, 33, 30, 43, 8, 36, 6, 15, 45, 29, 47, 17, 23, 11, 27, 20, 9, 25, 48, 49, 47, 39, 18, 0, 6, 48, 23, 13, 47, 16, 3, 9, 48, 4, 4, 6, 32, 35, 39, 21, 47, 5, 39, 47, 2, 15, 35, 27, 37, 50, 5, 39, 21, 45, 3, 10, 44, 4, 16, 47, 44, 23, 30, 1, 15, 19, 6, 20, 44, 22, 23, 50, 33, 40, 2, 32, 20, 44, 11, 38, 47, 30, 10, 45, 34, 23, 37, 2, 13, 3, 43, 26, 49, 21, 35, 50, 34, 33, 35, 43, 2, 16, 28, 35, 6, 33, 36, 37, 5, 17, 32, 39, 16, 40, 2, 34, 48, 10, 42, 14, 47, 40, 24, 5, 37, 44, 44, 32, 40, 45, 32, 19, 30, 6, 23, 0]
[25, 12, 1, 49, 1, 13, 1, 2, 13, 33, 10, 6, 24, 21, 8, 12, 22, 6, 45, 21, 42, 3, 2, 41, 25, 31, 30, 8, 24, 23, 16, 11, 8, 31, 21, 4, 1, 25, 6, 0, 41, 7, 6, 19, 29, 36, 9, 42, 35, 44, 42, 50, 15, 20, 31, 3, 0, 7, 4, 45, 45, 24, 0, 31, 49, 41, 0, 34, 13, 48, 19, 23, 18, 26, 47, 14, 46, 30, 41, 11, 46, 49, 21, 10, 14, 20, 20, 11, 39, 46, 4, 46, 49, 19, 12, 7, 3, 14, 33, 27, 25, 28, 17, 25, 32, 7, 34, 17, 47, 47, 11, 1, 48, 35, 4, 5, 6, 2, 31, 22, 36, 48, 35, 43, 19, 7, 10, 23, 24, 35, 14, 4, 36, 1, 23, 43, 41, 21, 3, 10, 2, 3, 25, 25, 44, 23, 26, 7, 2, 38, 28]
[24, 6, 0, 36, 42, 28, 34, 10, 33, 14, 36, 47, 37, 32, 26, 5, 42, 1, 36, 5, 42, 1, 45, 34, 8, 37, 41, 48, 32, 6, 29, 14, 10, 30, 19, 7, 10, 6, 48, 41, 0, 10, 20, 8, 3, 20, 3, 0, 2, 11, 14, 1, 26, 8, 46, 37, 24, 42, 29, 45, 3, 19, 18, 14, 33, 3, 9, 46, 45, 16, 30, 25, 9, 50, 2, 19, 45, 40, 49, 26, 40, 38, 7, 34, 25, 3, 48, 28, 34, 0, 32, 19, 28, 24, 50, 47, 11, 35, 28, 14, 45, 14, 1, 22, 26, 42, 2, 21, 46, 9, 24, 20, 17, 4, 2, 30, 45, 12, 30, 6, 1, 50, 39, 0, 37, 45, 26, 13, 4, 43, 44, 33, 34, 34, 34, 34, 44, 28, 31, 23, 37, 19, 8, 33, 50, 49, 0, 12, 11, 45, 36]
[30, 12, 34, 39, 42, 20, 44, 2, 42, 35, 22, 0, 31, 26, 42, 1, 2, 23, 4, 21, 38, 18, 5, 1, 20, 32, 47, 19, 19, 34, 9, 11, 14, 28, 18, 9, 18, 26, 23, 7, 10, 0, 2, 44, 13, 24, 11, 39, 13, 14, 40, 43, 19, 0, 0, 13, 18, 20, 47, 22, 7, 19, 13, 32, 49, 36, 10, 49, 27, 50, 16, 50, 29, 14, 19, 46, 0, 28, 17, 41, 42, 46, 45, 42, 36, 42, 11, 21, 16, 39, 0, 21, 0, 10, 15, 20, 30, 29, 14, 29, 45, 41, 3, 29, 48, 44, 0, 6, 21, 21, 49, 7, 33, 3, 33, 44, 5, 27, 37, 10, 46, 16, 0, 17, 28, 12, 45, 3, 29, 6, 15, 28, 38, 47, 31, 47, 39, 5, 42, 37, 13, 15, 12, 14, 2, 16, 4, 42, 35, 24, 38]
[33, 20, 2, 14, 13, 37, 6, 45, 43, 48, 31, 37, 27, 13, 27, 34, 41, 34, 48, 8, 46, 38, 23, 34, 33, 22, 46, 12, 24, 38, 17, 5, 25, 7, 1, 29, 29, 49, 13, 6, 20, 2, 0, 12, 44, 12, 25, 42, 44, 8, 33, 17, 1, 47, 26, 24, 40, 44, 14, 1, 43, 21, 22, 17, 21, 23, 38, 50, 29, 9, 42, 20, 4, 8, 46, 38, 4, 0, 46, 25, 27, 16, 16, 16, 32, 2, 5, 37, 12, 41, 5, 19, 3, 50, 49, 15, 0, 47, 45, 41, 41, 38, 18, 38, 8, 24, 14, 25, 45, 39, 6, 43, 41, 6, 50, 17, 6, 47, 43, 19, 4, 30, 9, 40, 36, 6, 26, 41, 38, 10, 24, 11, 33, 24, 30, 24, 47, 29, 27, 2, 30, 20, 50, 41, 12, 6, 44, 12, 41, 47, 21]
[47, 44, 34, 42, 45, 4, 5, 11, 26, 28, 15, 37, 30, 3, 42, 26, 20, 50, 31, 14, 40, 9, 13, 22, 22, 27, 47, 0, 0, 42, 17, 7, 44, 8, 34, 17, 42, 6, 47, 19, 8, 44, 12, 0, 4, 44, 0, 22, 2, 36, 28, 50, 41, 16, 38, 15, 35, 8, 25, 0, 47, 21, 30, 14, 23, 23, 5, 45, 11, 10, 19, 29, 0, 45, 44, 14, 42, 2, 28, 45, 32, 7, 15, 40, 40, 0, 3, 25, 21, 4, 32, 34, 5, 37, 50, 3, 5, 40, 19, 45, 27, 26, 10, 23, 38, 37, 4, 34, 3, 21, 13, 47, 9, 39, 45, 29, 39, 19, 6, 11, 14, 34, 19, 14, 44, 12, 30, 4, 29, 47, 24, 25, 15, 20, 24, 49, 20, 7, 31, 3, 38, 47, 9, 32, 30, 20, 17, 33, 14, 25, 44]
[50, 0, 25, 43, 44, 41, 13, 45, 4, 45, 38, 13, 38, 40, 7, 22, 17, 30, 22, 18, 39, 16, 7, 1, 10, 21, 0, 9, 50, 28, 39, 27, 46, 33, 16, 39, 2, 46, 16, 29, 3, 13, 44, 4, 0, 29, 50, 21, 43, 15, 44, 1, 48, 28, 12, 46, 19, 8, 41, 31, 27, 49, 20, 31, 22, 28, 16, 48, 43, 4, 15, 39, 5, 19, 47, 30, 24, 39, 22, 10, 16, 4, 33, 11, 38, 37, 45, 5, 17, 2, 34, 28, 47, 42, 9, 0, 36, 35, 34, 10, 42, 34, 26, 43, 19, 32, 41, 28, 8, 22, 12, 17, 38, 8, 29, 30, 8, 36, 46, 25, 40, 11, 2, 43, 12, 37, 36, 27, 31, 38, 39, 42, 42, 12, 8, 42, 28, 2, 8, 45, 42, 2, 21, 33, 30, 44, 19, 48, 44, 16, 4]
[33, 23, 38, 29, 10, 8, 10, 21, 33, 4, 10, 31, 49, 12, 14, 9, 8, 13, 12, 29, 39, 38, 49, 47, 10, 34, 50, 31, 36, 5, 36, 29, 45, 30, 30, 28, 19, 0, 3, 36, 20, 24, 12, 44, 29, 0, 14, 5, 15, 14, 47, 0, 26, 35, 31, 38, 16, 18, 46, 7, 41, 47, 2, 17, 6, 45, 22, 1, 46, 32, 4, 19, 10, 31, 29, 38, 39, 22, 1, 50, 44, 19, 29, 15, 16, 7, 46, 28, 37, 34, 20, 42, 4, 4, 10, 28, 40, 46, 38, 10, 31, 15, 30, 10, 33, 36, 43, 30, 44, 15, 2, 33, 10, 40, 26, 27, 2, 10, 11, 47, 32, 49, 20, 21, 21, 17, 26, 7, 0, 42, 7, 30, 11, 6, 45, 36, 20, 17, 0, 31, 16, 7, 26, 17, 32, 35, 14, 17, 23, 18, 21]
[5, 12, 35, 17, 30, 25, 46, 38, 21, 6, 19, 21, 4, 33, 16, 43, 16, 2, 47, 40, 21, 38, 1, 40, 36, 38, 27, 39, 10, 48, 15, 14, 41, 4, 8, 1, 36, 30, 9, 9, 3, 11, 25, 0, 50, 14, 0, 10, 3, 8, 12, 22, 29, 30, 41, 27, 48, 30, 46, 31, 28, 26, 32, 18, 31, 41, 20, 1, 15, 19, 20, 23, 24, 19, 30, 30, 28, 23, 46, 44, 37, 6, 1, 2, 32, 7, 22, 21, 29, 1, 10, 28, 35, 28, 17, 45, 42, 0, 36, 28, 3, 25, 22, 2, 2, 32, 45, 5, 17, 0, 6, 31, 0, 28, 16, 37, 0, 3, 10, 47, 35, 26, 19, 40, 27, 39, 8, 30, 34, 42, 29, 42, 40, 25, 23, 16, 50, 13, 43, 6, 43, 39, 30, 10, 34, 34, 36, 37, 2, 38, 12]
[19, 18, 37, 9, 26, 7, 39, 29, 41, 17, 45, 21, 31, 11, 46, 10, 36, 3, 27, 4, 30, 48, 20, 15, 13, 9, 37, 11, 41, 38, 42, 17, 4, 39, 5, 36, 41, 20, 48, 42, 0, 39, 42, 22, 21, 5, 10, 0, 48, 9, 39, 17, 45, 31, 34, 41, 44, 41, 24, 26, 18, 12, 35, 43, 12, 12, 25, 43, 0, 36, 4, 47, 29, 13, 32, 19, 43, 14, 30, 28, 20, 17, 45, 50, 43, 23, 1, 21, 34, 44, 12, 28, 6, 37, 22, 13, 6, 33, 48, 32, 19, 25, 12, 11, 48, 15, 13, 50, 14, 4, 8, 27, 39, 33, 24, 39, 36, 33, 18, 14, 16, 35, 5, 47, 19, 36, 35, 2, 46, 24, 0, 9, 25, 37, 32, 44, 37, 33, 16, 1, 33, 10, 17, 2, 8, 6, 44, 49, 32, 4, 35]
[5, 29, 23, 7, 9, 45, 31, 23, 8, 26, 7, 20, 26, 29, 2, 13, 49, 27, 41, 43, 37, 17, 22, 8, 19, 35, 40, 13, 43, 31, 43, 33, 32, 46, 25, 32, 30, 5, 4, 35, 2, 13, 44, 2, 43, 15, 3, 48, 0, 45, 40, 22, 11, 8, 33, 49, 40, 25, 6, 50, 10, 21, 49, 33, 24, 37, 13, 9, 12, 0, 17, 2, 10, 3, 30, 39, 36, 8, 41, 45, 45, 31, 11, 39, 38, 16, 31, 22, 16, 40, 18, 48, 19, 5, 4, 1, 46, 1, 11, 3, 20, 42, 18, 46, 10, 38, 29, 12, 18, 10, 32, 48, 1, 4, 30, 13, 18, 33, 37, 2, 37, 43, 12, 16, 32, 9, 40, 18, 25, 48, 45, 48, 9, 26, 36, 35, 12, 50, 35, 25, 1, 30, 15, 4, 40, 48, 45, 32, 18, 39, 38]
[3, 47, 3, 19, 40, 10, 21, 41, 1, 48, 0, 10, 24, 8, 10, 30, 15, 49, 1, 46, 3, 40, 33, 28, 22, 19, 29, 48, 42, 12, 34, 19, 4, 21, 13, 5, 42, 38, 4, 44, 11, 14, 8, 36, 15, 14, 8, 9, 45, 0, 48, 14, 40, 18, 40, 26, 0, 18, 50, 30, 40, 45, 43, 33, 48, 19, 17, 49, 23, 0, 8, 17, 8, 34, 31, 14, 28, 34, 5, 5, 42, 14, 3, 43, 17, 21, 47, 20, 35, 16, 25, 13, 0, 44, 37, 30, 50, 36, 36, 30, 34, 28, 0, 44, 28, 50, 2, 23, 18, 49, 13, 42, 7, 26, 23, 28, 49, 22, 15, 13, 27, 10, 48, 31, 41, 29, 41, 20, 49, 23, 44, 35, 38, 47, 26, 41, 4, 4, 13, 38, 42, 10, 38, 13, 39, 30, 15, 13, 17, 36, 30]
[11, 31, 15, 46, 25, 1, 30, 34, 29, 35, 47, 12, 29, 46, 46, 15, 40, 48, 14, 44, 24, 27, 50, 45, 2, 28, 30, 50, 12, 30, 25, 19, 5, 21, 13, 3, 13, 18, 6, 42, 14, 40, 33, 28, 44, 47, 12, 39, 40, 48, 0, 0, 8, 16, 2, 26, 8, 39, 22, 48, 12, 39, 38, 21, 22, 34, 25, 27, 23, 37, 0, 15, 34, 11, 11, 8, 31, 48, 42, 8, 5, 37, 22, 47, 10, 20, 14, 25, 32, 31, 46, 33, 45, 9, 31, 45, 41, 11, 35, 47, 33, 50, 9, 27, 15, 1, 8, 17, 4, 23, 7, 14, 25, 47, 14, 40, 5, 3, 19, 45, 36, 20, 19, 40, 0, 10, 23, 42, 12, 25, 13, 10, 19, 28, 38, 13, 26, 25, 42, 5, 41, 31, 12, 30, 42, 46, 41, 0, 38, 31, 1]
[0, 2, 5, 50, 18, 49, 38, 9, 40, 14, 3, 29, 8, 48, 28, 21, 38, 29, 23, 29, 50, 14, 19, 43, 32, 39, 47, 30, 10, 31, 26, 10, 39, 32, 15, 21, 29, 41, 32, 50, 1, 43, 17, 50, 1, 0, 22, 17, 22, 14, 0, 0, 14, 8, 1, 6, 20, 19, 16, 14, 4, 38, 15, 18, 45, 33, 27, 49, 41, 10, 23, 48, 22, 50, 34, 3, 32, 40, 42, 26, 20, 50, 21, 32, 21, 47, 32, 45, 30, 35, 7, 1, 50, 42, 10, 39, 42, 38, 0, 26, 15, 5, 18, 22, 21, 21, 23, 30, 34, 38, 2, 19, 14, 25, 14, 49, 23, 2, 1, 34, 0, 36, 47, 31, 2, 26, 8, 18, 16, 6, 30, 43, 5, 11, 24, 24, 42, 31, 29, 35, 41, 32, 21, 6, 37, 25, 31, 27, 18, 45, 44]
[10, 10, 42, 2, 44, 32, 42, 23, 25, 44, 21, 13, 46, 25, 10, 49, 26, 3, 37, 31, 10, 16, 10, 11, 2, 24, 11, 38, 28, 10, 13, 18, 24, 13, 37, 6, 4, 35, 35, 15, 26, 19, 1, 41, 48, 26, 29, 45, 11, 40, 8, 14, 0, 24, 2, 19, 46, 44, 0, 16, 37, 16, 49, 1, 7, 42, 27, 47, 45, 18, 33, 49, 31, 7, 11, 49, 46, 47, 19, 38, 22, 37, 32, 26, 27, 50, 44, 43, 28, 28, 29, 45, 47, 40, 15, 39, 4, 32, 36, 45, 10, 6, 32, 9, 10, 3, 8, 21, 27, 41, 31, 44, 6, 41, 23, 37, 50, 14, 31, 3, 30, 3, 17, 50, 0, 14, 49, 0, 7, 17, 9, 46, 46, 3, 48, 4, 26, 41, 7, 29, 3, 31, 38, 21, 46, 30, 24, 39, 3, 29, 26]
[26, 29, 12, 13, 41, 19, 14, 9, 19, 39, 17, 43, 49, 27, 16, 48, 34, 24, 20, 43, 40, 47, 42, 22, 11, 32, 50, 13, 36, 48, 34, 46, 45, 47, 34, 8, 24, 12, 39, 20, 8, 0, 47, 16, 28, 35, 30, 31, 8, 18, 16, 8, 24, 0, 23, 47, 25, 9, 32, 12, 23, 19, 18, 20, 29, 50, 44, 39, 35, 10, 15, 29, 41, 50, 39, 33, 8, 5, 14, 16, 36, 15, 25, 23, 49, 49, 44, 39, 34, 31, 44, 14, 1, 10, 18, 36, 20, 40, 4, 41, 43, 11, 22, 16, 0, 44, 28, 8, 33, 25, 49, 49, 19, 15, 1, 31, 7, 1, 20, 50, 0, 6, 25, 9, 8, 29, 2, 37, 31, 21, 31, 40, 27, 46, 45, 30, 8, 28, 41, 48, 50, 5, 36, 7, 6, 5, 26, 37, 3, 9, 4]
[21, 14, 45, 12, 0, 5, 18, 44, 1, 32, 42, 33, 15, 48, 44, 23, 42, 1, 5, 44, 8, 30, 9, 17, 24, 7, 37, 17, 24, 49, 7, 19, 50, 22, 32, 3, 23, 27, 21, 31, 46, 0, 26, 38, 12, 31, 41, 34, 33, 40, 2, 1, 2, 23, 0, 39, 16, 1, 38, 10, 37, 45, 36, 28, 28, 9, 5, 24, 5, 31, 19, 34, 35, 34, 41, 14, 21, 31, 44, 26, 34, 2, 25, 44, 46, 33, 3, 14, 30, 1, 2, 12, 47, 9, 5, 9, 46, 20, 28, 26, 47, 4, 11, 40, 26, 22, 36, 9, 21, 38, 13, 28, 46, 49, 11, 5, 9, 30, 49, 44, 50, 16, 45, 17, 41, 22, 11, 28, 39, 25, 44, 23, 17, 3, 10, 3, 0, 5, 32, 42, 43, 2, 36, 41, 10, 31, 36, 37, 11, 8, 15]
[27, 38, 32, 44, 7, 27, 28, 15, 3, 6, 44, 41, 20, 20, 21, 28, 19, 1, 8, 23, 37, 50, 47, 41, 29, 28, 42, 1, 7, 34, 0, 46, 23, 41, 18, 28, 35, 0, 47, 3, 37, 13, 24, 15, 46, 38, 27, 41, 49, 26, 26, 6, 19, 47, 39, 0, 38, 4, 8, 5, 6, 16, 42, 49, 39, 19, 19, 19, 7, 36, 36, 2, 26, 37, 33, 29, 32, 42, 40, 24, 27, 48, 19, 26, 44, 28, 39, 41, 25, 14, 19, 46, 36, 14, 24, 24, 18, 2, 27, 41, 21, 34, 33, 47, 47, 5, 29, 12, 18, 42, 16, 24, 9, 13, 14, 35, 28, 10, 48, 9, 29, 9, 34, 29, 30, 29, 20, 19, 11, 0, 46, 21, 41, 5, 4, 14, 45, 30, 13, 25, 7, 33, 45, 1, 20, 17, 33, 16, 22, 17, 3]
[45, 29, 29, 15, 1, 49, 23, 18, 38, 13, 36, 18, 1, 44, 15, 39, 25, 37, 40, 28, 26, 43, 23, 34, 9, 30, 3, 44, 15, 44, 11, 0, 15, 10, 7, 20, 9, 33, 5, 0, 24, 18, 40, 35, 19, 16, 48, 44, 40, 0, 8, 20, 46, 25, 16, 38, 0, 33, 1, 8, 1, 21, 46, 21, 7, 11, 18, 11, 2, 37, 38, 14, 15, 17, 16, 39, 33, 34, 47, 27, 48, 13, 45, 4, 36, 5, 8, 40, 42, 37, 16, 4, 19, 50, 34, 3, 42, 38, 33, 20, 23, 42, 38, 43, 2, 1, 31, 7, 18, 25, 9, 9, 41, 31, 26, 38, 1, 19, 39, 45, 20, 40, 2, 2, 17, 34, 25, 18, 40, 14, 1, 39, 49, 30, 21, 10, 29, 19, 46, 4, 27, 33, 36, 9, 30, 12, 44, 23, 38, 24, 5]
[36, 5, 14, 32, 8, 41, 38, 25, 35, 36, 22, 6, 15, 28, 31, 31, 4, 10, 9, 23, 4, 36, 35, 11, 42, 29, 12, 41, 9, 50, 29, 29, 48, 32, 48, 17, 50, 0, 39, 7, 42, 20, 44, 8, 8, 18, 30, 41, 25, 18, 39, 19, 44, 9, 1, 4, 33, 0, 22, 22, 33, 35, 44, 45, 13, 31, 10, 31, 43, 23, 32, 4, 43, 13, 43, 1, 47, 16, 18, 19, 50, 16, 3, 1, 45, 8, 42, 21, 42, 19, 36, 40, 1, 37, 35, 19, 32, 49, 24, 25, 36, 42, 37, 16, 35, 24, 36, 4, 35, 42, 22, 30, 38, 38, 42, 23, 5, 40, 23, 49, 33, 24, 31, 26, 24, 29, 44, 20, 34, 25, 14, 38, 17, 34, 44, 19, 15, 35, 0, 32, 34, 1, 12, 33, 14, 11, 41, 19, 30, 34, 3]
[20, 11, 0, 21, 47, 15, 23, 19, 4, 18, 20, 16, 39, 12, 36, 20, 3, 14, 2, 19, 16, 33, 6, 12, 37, 31, 30, 33, 16, 48, 12, 4, 46, 32, 26, 23, 28, 26, 47, 4, 29, 47, 14, 25, 41, 46, 46, 24, 6, 50, 22, 16, 0, 32, 38, 8, 1, 22, 0, 7, 9, 17, 8, 5, 1, 10, 38, 19, 50, 46, 44, 47, 25, 16, 48, 41, 31, 8, 10, 32, 38, 14, 15, 11, 19, 8, 11, 32, 14, 0, 38, 17, 36, 50, 46, 16, 25, 11, 34, 3, 11, 38, 41, 24, 0, 46, 32, 25, 11, 44, 48, 4, 36, 38, 21, 39, 32, 24, 31, 32, 11, 49, 12, 15, 35, 39, 26, 39, 9, 44, 2, 18, 10, 11, 18, 36, 3, 14, 39, 21, 31, 3, 31, 16, 49, 46, 37, 5, 12, 40, 6]
[5, 6, 50, 15, 13, 48, 35, 23, 41, 46, 41, 23, 21, 14, 26, 33, 49, 44, 16, 25, 1, 29, 17, 49, 8, 37, 7, 28, 4, 22, 8, 20, 38, 41, 50, 25, 6, 35, 2, 45, 45, 22, 1, 0, 31, 7, 31, 26, 50, 30, 48, 14, 16, 12, 10, 5, 8, 22, 7, 0, 34, 49, 5, 39, 32, 34, 1, 8, 35, 39, 45, 24, 6, 24, 1, 25, 12, 26, 27, 48, 8, 43, 42, 38, 1, 10, 46, 45, 41, 1, 12, 31, 48, 42, 45, 47, 7, 47, 29, 49, 25, 15, 37, 0, 10, 35, 43, 41, 27, 16, 21, 9, 22, 40, 24, 10, 41, 3, 47, 4, 33, 4, 39, 7, 21, 13, 30, 36, 42, 7, 20, 37, 50, 48, 40, 6, 40, 44, 16, 25, 12, 36, 16, 17, 41, 15, 33, 34, 17, 14, 42]
