N1,N2,...,Nx
[1, 26, 46, 40, 43, 14, 34, 10, 9, 37, 46, 15, 50, 50, 31, 25, 43, 30, 39, 10, 25, 40, 45, 41, 40, 42, 47, 45, 48, 35, 31, 45, 7, 6, 28, 7, 16, 14, 31, 30, 44, 39, 7, 0, 24, 32, 38, 1, 15, 31, 1, 14, 0, 34, 0, 30, 36, 49, 1, 18, 12, 34, 23, 27, 28, 40, 37, 10, 11, 2, 21, 36, 18, 15, 36, 15, 41, 22, 31, 4, 28, 26, 35, 0, 29, 12, 41, 20, 16]
[12, 8, 27, 5, 20, 12, 26, 40, 36, 48, 34, 29, 19, 32, 40, 15, 2, 6, 5, 30, 12, 2, 47, 17, 50, 21, 50, 5, 44, 39, 39, 24, 28, 24, 14, 21, 37, 34, 1, 1, 12, 31, 10, 12, 40, 14, 18, 26, 9, 49, 23, 2, 34, 0, 49, 12, 1, 50, 13, 38, 35, 18, 19, 4, 32, 35, 6, 45, 12, 49, 26, 28, 23, 32, 3, 43, 11, 2, 19, 3, 42, 22, 39, 0, 32, 34, 18, 39, 16]
[29, 3, 6, 9, 40, 2, 30, 28, 40, 6, 27, 35, 38, 21, 30, 16, 39, 32, 8, 11, 13, 37, 20, 5, 42, 20, 11, 7, 43, 34, 7, 29, 14, 6, 3, 5, 34, 7, 17, 7, 14, 27, 34, 46, 41, 16, 17, 50, 40, 49, 27, 15, 0, 49, 0, 29, 26, 15, 14, 34, 17, 17, 29, 46, 11, 24, 45, 24, 29, 34, 20, 32, 25, 44, 20, 3, 18, 47, 4, 42, 34, 7, 18, 45, 18, 3, 11, 44, 35]
[24, 44, 27, 39, 8, 4, 14, 33, 7, 23, 28, 42, 26, 38, 39, 32, 5, 37, 50, 15, 50, 46, 36, 29, 11, 0, 0, 41, 27, 0, 28, 47, 36, 18, 9, 16, 36, 32, 34, 31, 27, 19, 20, 13, 40, 9, 2, 30, 17, 42, 29, 30, 30, 12, 29, 0, 48, 31, 2, 46, 42, 5, 15, 31, 27, 3, 50, 18, 45, 47, 6, 11, 48, 49, 0, 46, 42, 50, 13, 30, 0, 21, 24, 21, 31, 29, 37, 12, 39]
[27, 35, 46, 43, 50, 19, 41, 0, 27, 34, 22, 20, 12, 4, 14, 19, 38, 44, 32, 13, 24, 19, 39, 16, 28, 32, 36, 39, 42, 10, 1, 27, 39, 36, 7, 23, 13, 22, 43, 23, 32, 5, 24, 8, 50, 42, 42, 38, 5, 33, 31, 23, 36, 1, 26, 48, 0, 22, 32, 37, 47, 2, 45, 15, 31, 21, 6, 5, 43, 12, 32, 42, 10, 25, 21, 48, 4, 10, 32, 17, 15, 8, 40, 20, 41, 0, 33, 5, 13]
[9, 26, 17, 47, 1, 24, 8, 45, 46, 1, 28, 0, 27, 29, 35, 36, 17, 41, 32, 2, 2, 26, 22, 31, 30, 5, 8, 18, 9, 3, 15, 9, 44, 12, 49, 24, 35, 24, 7, 20, 29, 47, 41, 6, 45, 22, 28, 2, 34, 24, 27, 15, 49, 50, 15, 31, 22, 0, 26, 10, 0, 8, 20, 45, 47, 19, 18, 3, 21, 49, 28, 19, 16, 18, 10, 6, 11, 43, 23, 4, 27, 4, 19, 23, 49, 50, 8, 35, 4]
[6, 17, 32, 8, 40, 4, 47, 2, 28, 19, 31, 27, 36, 47, 44, 45, 2, 7, 38, 41, 9, 21, 7, 45, 7, 15, 35, 14, 44, 27, 17, 45, 4, 7, 20, 21, 13, 48, 8, 48, 34, 39, 7, 26, 26, 41, 38, 46, 1, 33, 40, 16, 1, 13, 14, 2, 32, 26, 0, 29, 14, 37, 9, 47, 4, 13, 35, 18, 7, 39, 9, 28, 7, 37, 14, 7, 1, 48, 33, 49, 13, 42, 43, 0, 5, 12, 3, 0, 38]
[49, 26, 6, 14, 49, 3, 5, 46, 19, 22, 46, 13, 30, 23, 15, 35, 39, 46, 50, 21, 36, 43, 50, 27, 0, 32, 17, 9, 33, 48, 21, 18, 31, 25, 48, 49, 2, 4, 45, 39, 47, 35, 14, 9, 8, 12, 33, 37, 45, 25, 36, 36, 18, 38, 34, 46, 37, 10, 29, 0, 8, 21, 23, 26, 22, 1, 20, 12, 6, 15, 12, 8, 1, 41, 22, 16, 47, 45, 21, 24, 13, 33, 10, 19, 10, 7, 21, 39, 41]
[3, 41, 32, 9, 35, 39, 10, 10, 50, 42, 26, 44, 8, 23, 7, 1, 41, 33, 46, 7, 34, 31, 44, 47, 40, 50, 37, 32, 30, 32, 22, 9, 2, 2, 42, 16, 48, 39, 6, 27, 14, 37, 40, 27, 36, 13, 1, 0, 45, 46, 33, 15, 12, 35, 17, 42, 47, 0, 14, 8, 0, 49, 20, 6, 39, 17, 48, 18, 4, 19, 21, 41, 46, 9, 29, 40, 47, 19, 14, 24, 48, 33, 47, 29, 14, 11, 11, 1, 32]
[30, 7, 2, 13, 24, 38, 48, 13, 44, 17, 21, 23, 18, 5, 32, 26, 2, 33, 16, 1, 46, 9, 43, 8, 33, 40, 26, 50, 15, 43, 35, 30, 9, 2, 2, 4, 37, 7, 17, 46, 44, 34, 46, 37, 34, 3, 25, 47, 14, 30, 12, 4, 34, 18, 17, 5, 2, 8, 37, 21, 49, 0, 1, 49, 13, 28, 22, 26, 36, 43, 11, 22, 6, 19, 2, 31, 17, 15, 23, 9, 6, 26, 30, 50, 39, 25, 4, 24, 34]
[37, 37, 14, 33, 42, 40, 3, 39, 35, 30, 1, 4, 37, 22, 2, 6, 16, 13, 13, 3, 49, 29, 33, 40, 33, 12, 0, 11, 21, 47, 11, 17, 30, 20, 1, 46, 36, 43, 10, 13, 21, 9, 48, 46, 36, 2, 3, 6, 5, 23, 28, 13, 23, 19, 29, 15, 45, 20, 9, 23, 20, 1, 0, 19, 50, 30, 50, 35, 19, 48, 35, 36, 18, 12, 44, 11, 45, 44, 6, 39, 17, 40, 36, 15, 29, 18, 15, 15, 45]
[35, 29, 21, 8, 11, 30, 33, 50, 24, 50, 8, 11, 24, 22, 3, 50, 25, 35, 19, 43, 36, 11, 24, 11, 43, 25, 3, 13, 9, 3, 2, 46, 36, 14, 38, 5, 49, 34, 20, 2, 27, 32, 50, 34, 49, 46, 37, 3, 46, 18, 38, 49, 27, 4, 46, 31, 15, 45, 47, 26, 6, 49, 19, 0, 17, 22, 39, 6, 2, 24, 15, 38, 11, 46, 1, 14, 47, 33, 27, 34, 15, 21, 50, 36, 4, 34, 46, 39, 31]
[38, 45, 47, 43, 21, 1, 3, 29, 16, 45, 12, 22, 49, 49, 4, 44, 46, 40, 18, 25, 44, 28, 37, 3, 35, 27, 22, 33, 1, 32, 18, 44, 2, 22, 32, 49, 42, 0, 11, 32, 50, 49, 23, 50, 3, 12, 30, 22, 7, 3, 43, 11, 28, 32, 11, 27, 31, 47, 4, 22, 39, 13, 50, 17, 0, 23, 4, 7, 37, 9, 36, 23, 30, 10, 10, 38, 38, 42, 3, 0, 19, 32, 7, 2, 5, 36, 40, 3, 37]
[46, 31, 17, 36, 26, 30, 3, 0, 48, 29, 28, 7, 14, 13, 19, 36, 9, 5, 38, 12, 31, 5, 29, 23, 6, 22, 42, 43, 41, 27, 22, 10, 34, 35, 42, 42, 16, 45, 34, 25, 25, 14, 21, 48, 32, 3, 25, 44, 40, 29, 45, 12, 40, 35, 24, 3, 21, 19, 13, 1, 17, 28, 30, 22, 23, 0, 23, 1, 41, 40, 18, 16, 28, 33, 50, 33, 43, 50, 48, 4, 10, 24, 15, 20, 20, 29, 34, 37, 7]
[17, 43, 20, 22, 41, 19, 1, 44, 36, 15, 48, 1, 36, 43, 45, 4, 13, 26, 3, 46, 17, 7, 14, 28, 46, 46, 12, 40, 43, 0, 41, 1, 34, 37, 40, 36, 37, 19, 32, 11, 50, 47, 46, 38, 0, 14, 42, 12, 7, 15, 35, 36, 37, 6, 45, 50, 6, 18, 35, 20, 48, 22, 50, 39, 4, 23, 0, 21, 9, 6, 22, 44, 8, 20, 38, 41, 29, 14, 50, 13, 33, 31, 49, 23, 45, 44, 39, 33, 43]
[10, 15, 38, 5, 31, 50, 1, 35, 33, 42, 32, 0, 11, 47, 22, 20, 48, 34, 36, 11, 15, 7, 9, 28, 47, 13, 43, 11, 38, 19, 28, 24, 20, 22, 47, 5, 37, 27, 33, 9, 12, 46, 10, 47, 34, 23, 24, 38, 23, 38, 3, 19, 10, 45, 24, 18, 5, 3, 18, 12, 18, 26, 35, 6, 7, 1, 21, 0, 46, 25, 44, 3, 37, 50, 9, 16, 22, 20, 44, 43, 40, 7, 28, 43, 21, 32, 5, 0, 16]
[34, 30, 4, 4, 50, 47, 49, 5, 43, 30, 40, 29, 38, 30, 20, 43, 42, 18, 9, 43, 36, 49, 16, 17, 47, 4, 33, 36, 7, 42, 47, 7, 35, 23, 43, 23, 41, 44, 17, 39, 14, 50, 19, 14, 41, 28, 2, 29, 25, 39, 28, 17, 11, 12, 29, 45, 43, 21, 7, 6, 4, 36, 19, 2, 37, 41, 9, 46, 0, 9, 49, 30, 49, 19, 39, 3, 0, 33, 28, 50, 40, 25, 18, 40, 0, 4, 15, 16, 6]
[27, 48, 29, 50, 16, 0, 32, 20, 23, 10, 27, 28, 49, 32, 13, 33, 21, 33, 8, 23, 16, 33, 49, 5, 15, 28, 3, 34, 38, 17, 32, 27, 47, 20, 36, 3, 19, 23, 41, 4, 13, 33, 23, 38, 29, 30, 7, 39, 47, 10, 17, 11, 2, 49, 34, 47, 12, 49, 39, 15, 19, 43, 48, 24, 9, 40, 6, 25, 9, 0, 16, 28, 15, 48, 13, 38, 48, 16, 41, 27, 32, 27, 7, 39, 24, 33, 22, 25, 27]
[48, 33, 32, 42, 27, 29, 40, 11, 40, 31, 0, 50, 49, 1, 6, 10, 12, 19, 20, 14, 30, 31, 14, 19, 40, 12, 46, 9, 43, 41, 44, 0, 29, 37, 19, 42, 34, 37, 28, 34, 5, 11, 30, 45, 22, 22, 16, 13, 26, 21, 21, 33, 21, 26, 20, 6, 32, 28, 9, 12, 21, 11, 35, 15, 36, 18, 22, 44, 49, 16, 0, 15, 27, 47, 17, 35, 12, 48, 26, 30, 28, 41, 15, 50, 49, 3, 46, 10, 29]
[7, 18, 48, 46, 0, 43, 45, 45, 36, 5, 4, 5, 4, 38, 27, 36, 21, 26, 23, 44, 20, 41, 21, 1, 3, 17, 0, 26, 17, 35, 47, 37, 6, 40, 14, 39, 41, 1, 13, 18, 5, 23, 2, 41, 3, 0, 25, 22, 21, 4, 47, 27, 36, 28, 32, 11, 42, 19, 28, 8, 41, 22, 36, 38, 23, 16, 44, 3, 30, 28, 15, 0, 47, 29, 4, 12, 49, 37, 25, 47, 27, 44, 6, 2, 41, 42, 27, 2, 16]
[50, 18, 30, 26, 25, 49, 41, 43, 13, 8, 13, 30, 17, 19, 31, 8, 6, 18, 26, 0, 23, 17, 29, 0, 27, 23, 22, 42, 1, 21, 13, 30, 25, 42, 10, 39, 1, 2, 32, 1, 48, 5, 7, 39, 10, 24, 38, 8, 44, 24, 34, 49, 18, 23, 25, 48, 10, 16, 7, 1, 46, 6, 18, 11, 30, 28, 8, 37, 49, 15, 27, 47, 0, 19, 30, 27, 14, 47, 16, 10, 46, 9, 4, 1, 17, 49, 28, 36, 11]
[6, 2, 13, 36, 1, 35, 45, 28, 23, 10, 44, 2, 38, 27, 24, 49, 40, 0, 37, 5, 29, 42, 50, 17, 43, 36, 41, 45, 30, 50, 49, 24, 7, 18, 5, 20, 26, 10, 25, 39, 18, 15, 37, 47, 17, 49, 31, 7, 37, 23, 12, 50, 15, 32, 44, 49, 25, 18, 37, 41, 9, 19, 12, 46, 10, 33, 20, 50, 19, 48, 47, 29, 19, 0, 6, 36, 39, 1, 7, 25, 47, 20, 14, 46, 14, 45, 0, 22, 45]
[6, 33, 6, 39, 14, 7, 8, 40, 31, 33, 47, 7, 42, 38, 16, 17, 30, 8, 7, 9, 41, 24, 10, 15, 2, 33, 44, 42, 9, 15, 26, 48, 46, 13, 43, 43, 47, 13, 48, 40, 11, 13, 31, 29, 11, 50, 32, 43, 5, 27, 32, 43, 36, 3, 20, 0, 21, 10, 14, 22, 29, 2, 44, 1, 10, 50, 38, 9, 39, 13, 17, 4, 30, 6, 0, 10, 44, 30, 8, 25, 27, 36, 18, 29, 9, 19, 48, 2, 20]
[16, 25, 34, 4, 20, 9, 22, 38, 7, 9, 26, 25, 8, 35, 23, 5, 0, 37, 28, 11, 49, 34, 37, 8, 30, 4, 40, 30, 46, 4, 24, 35, 34, 7, 34, 49, 40, 36, 11, 26, 39, 44, 35, 47, 42, 49, 44, 41, 49, 31, 4, 29, 15, 43, 3, 46, 48, 6, 7, 16, 40, 31, 11, 14, 38, 33, 41, 16, 3, 38, 35, 12, 27, 36, 10, 0, 4, 46, 46, 15, 21, 22, 49, 26, 30, 1, 4, 14, 3]
[38, 0, 0, 29, 4, 7, 7, 25, 33, 28, 44, 46, 3, 10, 44, 47, 44, 8, 24, 24, 12, 6, 43, 12, 2, 12, 2, 8, 24, 21, 7, 6, 5, 13, 13, 26, 32, 36, 14, 44, 36, 7, 38, 47, 21, 34, 35, 37, 15, 42, 41, 20, 41, 11, 18, 42, 4, 11, 1, 47, 47, 17, 45, 47, 38, 43, 29, 22, 0, 48, 12, 49, 14, 39, 44, 4, 0, 48, 7, 43, 0, 41, 11, 9, 39, 47, 4, 50, 27]
[42, 46, 3, 2, 23, 48, 42, 29, 0, 1, 49, 44, 0, 24, 9, 2, 19, 13, 2, 41, 24, 30, 1, 47, 5, 32, 45, 28, 14, 44, 50, 30, 16, 23, 21, 23, 23, 4, 2, 47, 47, 40, 24, 47, 11, 28, 15, 45, 12, 33, 26, 24, 22, 2, 47, 50, 10, 43, 48, 45, 19, 15, 44, 33, 42, 50, 14, 20, 33, 16, 48, 37, 47, 1, 30, 46, 48, 0, 25, 6, 14, 18, 6, 47, 26, 24, 24, 47, 11]
[27, 40, 0, 21, 10, 11, 36, 35, 3, 22, 35, 35, 6, 20, 25, 39, 15, 43, 21, 28, 6, 42, 44, 7, 15, 47, 3, 0, 24, 44, 20, 1, 20, 36, 20, 48, 3, 38, 12, 36, 41, 17, 24, 4, 13, 26, 35, 33, 43, 40, 15, 46, 31, 19, 4, 13, 32, 23, 33, 21, 14, 23, 6, 27, 3, 48, 50, 44, 28, 41, 26, 25, 16, 7, 8, 46, 7, 25, 0, 13, 25, 38, 26, 10, 35, 37, 26, 24, 31]
[17, 17, 3, 1, 19, 14, 39, 16, 2, 43, 3, 22, 45, 21, 9, 25, 4, 35, 41, 45, 34, 42, 20, 28, 34, 35, 40, 34, 20, 0, 29, 32, 15, 43, 43, 11, 34, 32, 48, 15, 11, 45, 32, 25, 29, 32, 45, 15, 37, 31, 50, 25, 4, 3, 42, 30, 17, 4, 49, 24, 24, 9, 39, 34, 0, 4, 13, 43, 50, 27, 30, 47, 10, 25, 25, 15, 43, 6, 13, 0, 33, 23, 4, 36, 47, 39, 3, 5, 4]
[43, 46, 34, 37, 12, 14, 48, 46, 48, 0, 49, 34, 25, 36, 4, 14, 3, 46, 40, 32, 29, 42, 46, 1, 41, 12, 34, 12, 21, 9, 48, 50, 46, 49, 4, 30, 2, 18, 15, 0, 19, 41, 10, 37, 7, 49, 37, 2, 42, 9, 3, 17, 28, 42, 34, 0, 15, 27, 13, 13, 48, 6, 17, 15, 19, 10, 33, 40, 40, 32, 28, 27, 46, 47, 27, 21, 0, 14, 25, 33, 0, 43, 15, 11, 28, 46, 21, 24, 3]
[10, 31, 43, 14, 45, 21, 28, 22, 45, 26, 44, 3, 26, 18, 49, 42, 42, 7, 10, 3, 1, 44, 27, 17, 6, 8, 18, 12, 38, 0, 40, 45, 35, 30, 5, 13, 28, 49, 43, 15, 39, 38, 9, 11, 26, 26, 34, 18, 44, 44, 33, 29, 26, 22, 7, 21, 8, 4, 42, 33, 33, 26, 40, 21, 32, 24, 31, 7, 25, 27, 41, 44, 9, 20, 36, 22, 41, 18, 38, 23, 43, 0, 41, 32, 25, 5, 48, 50, 3]
[23, 42, 24, 31, 22, 43, 47, 0, 26, 3, 35, 28, 40, 50, 13, 32, 13, 8, 22, 23, 16, 5, 23, 24, 41, 20, 31, 4, 15, 49, 11, 23, 24, 8, 36, 37, 28, 23, 25, 43, 49, 12, 27, 46, 14, 25, 4, 9, 34, 0, 32, 1, 35, 39, 18, 24, 40, 19, 43, 10, 47, 30, 36, 50, 7, 15, 49, 28, 18, 7, 15, 6, 4, 14, 18, 49, 11, 6, 26, 4, 15, 41, 0, 42, 44, 30, 3, 9, 29]
[15, 23, 4, 24, 35, 32, 41, 18, 15, 34, 19, 30, 45, 17, 19, 26, 47, 40, 24, 10, 30, 45, 44, 33, 21, 25, 45, 13, 16, 45, 40, 4, 37, 37, 2, 13, 23, 13, 13, 48, 50, 7, 48, 20, 41, 5, 13, 27, 44, 29, 14, 41, 0, 0, 45, 21, 20, 23, 0, 19, 29, 50, 15, 36, 2, 20, 23, 43, 40, 39, 50, 2, 1, 46, 29, 26, 9, 47, 10, 36, 11, 32, 42, 0, 31, 43, 45, 3, 1]
[27, 30, 9, 39, 7, 41, 4, 35, 23, 18, 47, 26, 23, 46, 2, 15, 17, 13, 46, 36, 26, 35, 34, 30, 45, 30, 33, 19, 9, 13, 17, 41, 18, 24, 10, 41, 3, 23, 36, 38, 1, 7, 25, 16, 16, 4, 43, 20, 9, 41, 20, 26, 29, 32, 18, 31, 41, 49, 5, 10, 14, 39, 29, 4, 5, 20, 45, 21, 0, 24, 49, 41, 17, 14, 9, 30, 39, 26, 35, 47, 28, 25, 44, 31, 0, 44, 3, 49, 20]
[42, 17, 38, 31, 46, 48, 33, 19, 13, 5, 40, 31, 6, 18, 33, 19, 31, 47, 35, 27, 48, 40, 24, 25, 31, 5, 43, 19, 43, 18, 6, 9, 37, 36, 38, 5, 31, 39, 41, 32, 1, 28, 10, 8, 23, 49, 19, 23, 37, 4, 39, 21, 12, 34, 3, 29, 0, 50, 12, 7, 11, 25, 18, 34, 36, 29, 44, 32, 4, 33, 3, 42, 49, 45, 19, 1, 47, 24, 37, 39, 46, 5, 30, 43, 44, 0, 47, 11, 26]
[12, 11, 45, 39, 41, 46, 6, 18, 12, 34, 12, 24, 45, 12, 5, 42, 49, 5, 13, 23, 32, 46, 7, 44, 25, 27, 39, 12, 11, 20, 46, 24, 29, 48, 42, 8, 37, 1, 22, 24, 26, 0, 4, 8, 7, 45, 8, 30, 7, 5, 42, 46, 41, 18, 11, 37, 33, 8, 3, 21, 11, 4, 15, 46, 40, 34, 39, 5, 15, 22, 46, 27, 28, 0, 48, 4, 4, 24, 26, 3, 21, 48, 3, 45, 3, 47, 0, 13, 11]
[29, 40, 6, 33, 32, 25, 19, 32, 16, 1, 23, 28, 15, 33, 35, 16, 0, 16, 26, 20, 38, 29, 22, 28, 35, 48, 48, 37, 5, 40, 33, 12, 35, 47, 11, 28, 40, 8, 23, 46, 15, 16, 10, 15, 25, 8, 2, 39, 39, 2, 39, 12, 20, 39, 44, 12, 5, 35, 0, 39, 1, 24, 15, 39, 3, 37, 33, 0, 16, 25, 10, 2, 36, 22, 2, 14, 50, 47, 24, 5, 24, 50, 9, 3, 49, 11, 13, 0, 48]
[41, 35, 3, 31, 46, 35, 21, 13, 23, 17, 22, 46, 47, 20, 40, 30, 9, 21, 19, 20, 26, 15, 45, 39, 10, 1, 5, 43, 31, 28, 33, 50, 41, 18, 35, 4, 36, 30, 27, 6, 0, 41, 25, 1, 29, 27, 40, 50, 24, 26, 43, 12, 16, 16, 35, 39, 13, 4, 38, 41, 32, 34, 45, 31, 37, 7, 43, 16, 6, 27, 29, 16, 11, 45, 20, 3, 27, 11, 31, 4, 3, 3, 29, 1, 20, 26, 11, 48, 0]
