N1,N2,...,Nx
[12, 3, 47, 3, 42, 27, 25, 42, 0, 17, 23, 46, 12, 47, 49, 41, 36, 49, 21, 43, 8, 35, 43, 48, 50, 34, 17, 45, 0, 2, 28, 26, 0, 49, 26, 48, 31, 23, 45, 25, 20, 13, 9, 31, 1, 29, 43, 20, 22, 16, 17, 48, 9, 31, 6, 23, 40, 31, 40, 12, 21, 17, 35, 27, 37, 38, 47, 24, 46, 47, 33, 39, 44, 7, 8, 17, 34, 47, 27, 0, 4, 2, 34, 9, 16, 32, 6, 21, 14, 36, 30, 13, 35, 35, 22, 8, 2, 30, 18, 47, 38, 32, 30, 0, 39, 20, 44, 30, 10, 37, 33, 10, 34, 15, 20, 8, 16, 18, 9, 42, 47, 44, 38, 31, 24, 45, 45, 33, 3, 38, 2, 4, 14, 8, 29, 9, 6, 41, 31, 26, 44, 15, 23, 3, 26, 42, 26, 38, 46, 5, 23, 5, 42, 2, 48, 47, 1, 12, 48, 26, 22, 23, 43, 43]
[35, 49, 16, 24, 5, 37, 35, 41, 47, 8, 26, 39, 40, 11, 9, 10, 10, 24, 32, 11, 32, 34, 29, 29, 23, 2, 42, 39, 2, 0, 8, 9, 23, 29, 48, 40, 25, 46, 1, 50, 40, 29, 10, 14, 28, 27, 20, 12, 10, 23, 16, 30, 34, 33, 50, 34, 31, 1, 28, 21, 16, 8, 28, 40, 35, 9, 3, 39, 6, 48, 25, 17, 11, 18, 23, 22, 47, 21, 36, 31, 19, 21, 46, 50, 46, 6, 9, 47, 0, 43, 50, 1, 19, 9, 33, 36, 12, 23, 17, 24, 26, 35, 43, 43, 44, 18, 30, 11, 22, 19, 4, 4, 14, 4, 34, 4, 23, 19, 18, 26, 15, 5, 48, 40, 48, 8, 43, 1, 16, 39, 11, 16, 16, 13, 8, 37, 3, 13, 43, 30, 22, 34, 30, 46, 37, 9, 23, 28, 10, 35, 7, 44, 16, 3, 39, 6, 48, 29, 39, 33, 30, 8, 0, 9]
[2, 28, 8, 5, 22, 23, 13, 28, 28, 11, 24, 18, 21, 13, 50, 37, 21, 15, 41, 46, 10, 18, 31, 35, 17, 35, 35, 7, 28, 8, 0, 7, 50, 48, 8, 27, 34, 10, 38, 0, 34, 47, 11, 30, 17, 50, 44, 1, 35, 34, 10, 23, 15, 4, 11, 27, 33, 11, 32, 45, 13, 46, 49, 45, 20, 35, 44, 6, 16, 9, 50, 26, 10, 50, 14, 13, 25, 41, 26, 18, 6, 18, 35, 49, 48, 0, 7, 38, 34, 16, 38, 7, 48, 8, 43, 36, 17, 45, 10, 45, 11, 47, 44, 0, 37, 34, 18, 44, 49, 17, 24, 30, 25, 46, 23, 25, 44, 14, 39, 9, 5, 26, 23, 33, 36, 18, 20, 47, 29, 3, 0, 10, 50, 45, 25, 36, 46, 36, 1, 25, 0, 45, 16, 49, 15, 1, 20, 34, 5, 8, 24, 14, 23, 15, 22, 5, 50, 34, 32, 36, 26, 11, 1, 5]
[22, 35, 48, 12, 44, 28, 22, 16, 21, 15, 5, 49, 11, 43, 9, 26, 35, 45, 17, 35, 43, 20, 42, 28, 17, 37, 16, 26, 26, 9, 7, 0, 25, 47, 39, 11, 6, 19, 50, 30, 6, 38, 17, 38, 6, 7, 50, 21, 19, 50, 11, 44, 13, 5, 48, 47, 48, 37, 33, 10, 18, 43, 6, 0, 34, 29, 41, 37, 10, 14, 19, 38, 33, 50, 13, 8, 46, 40, 6, 22, 13, 47, 10, 12, 16, 31, 25, 35, 16, 20, 4, 26, 11, 36, 11, 32, 2, 6, 4, 3, 5, 3, 5, 4, 13, 43, 43, 44, 2, 21, 49, 47, 49, 17, 36, 43, 0, 28, 46, 25, 44, 18, 21, 48, 38, 14, 37, 37, 44, 26, 38, 50, 7, 37, 26, 7, 31, 40, 24, 18, 15, 27, 37, 10, 15, 48, 32, 23, 39, 48, 40, 16, 0, 34, 25, 8, 2, 15, 34, 8, 14, 39, 26, 36]
[40, 4, 5, 12, 37, 27, 26, 21, 17, 35, 45, 27, 16, 44, 22, 45, 29, 20, 2, 36, 20, 2, 9, 44, 28, 18, 19, 45, 0, 23, 50, 25, 0, 23, 1, 20, 26, 24, 35, 2, 44, 9, 19, 47, 26, 11, 10, 28, 31, 40, 29, 14, 43, 15, 1, 9, 49, 1, 35, 41, 32, 0, 23, 40, 16, 1, 30, 48, 44, 24, 39, 10, 21, 4, 38, 31, 40, 10, 24, 34, 19, 49, 25, 45, 42, 41, 44, 21, 39, 43, 15, 24, 5, 38, 12, 45, 26, 35, 44, 21, 36, 42, 39, 18, 32, 6, 46, 15, 33, 23, 28, 27, 10, 31, 43, 45, 44, 10, 6, 46, 49, 19, 16, 35, 40, 35, 43, 2, 37, 1, 47, 31, 22, 49, 20, 41, 31, 9, 29, 27, 30, 47, 26, 37, 5, 35, 18, 17, 11, 12, 33, 0, 46, 8, 27, 15, 42, 39, 20, 14, 25, 19, 19, 29]
[3, 14, 30, 32, 2, 4, 11, 39, 23, 45, 39, 38, 47, 9, 21, 6, 15, 48, 27, 23, 9, 42, 48, 22, 2, 2, 17, 33, 49, 29, 48, 47, 23, 0, 24, 41, 13, 7, 19, 5, 28, 23, 1, 50, 3, 36, 50, 7, 37, 50, 25, 32, 19, 23, 26, 23, 12, 18, 23, 32, 13, 25, 15, 23, 19, 3, 35, 3, 50, 46, 20, 19, 20, 30, 24, 9, 22, 13, 49, 13, 31, 6, 8, 31, 32, 43, 44, 3, 20, 16, 19, 42, 46, 44, 35, 35, 26, 10, 33, 17, 3, 5, 21, 49, 24, 0, 15, 42, 24, 8, 20, 46, 6, 34, 19, 27, 35, 8, 22, 48, 48, 29, 13, 34, 48, 20, 26, 29, 15, 5, 0, 37, 23, 34, 41, 29, 21, 41, 6, 14, 27, 27, 32, 37, 31, 28, 11, 36, 36, 2, 30, 22, 44, 37, 33, 43, 11, 5, 10, 18, 29, 7, 32, 11]
[40, 19, 9, 17, 2, 42, 28, 33, 47, 3, 42, 15, 37, 32, 19, 31, 15, 11, 3, 43, 27, 43, 29, 11, 16, 14, 24, 14, 26, 48, 8, 39, 1, 24, 0, 18, 28, 20, 0, 12, 28, 49, 2, 23, 37, 30, 30, 30, 2, 39, 32, 25, 22, 39, 36, 50, 10, 3, 20, 32, 22, 45, 42, 47, 27, 49, 11, 28, 0, 22, 31, 16, 36, 19, 2, 8, 35, 18, 43, 18, 30, 33, 27, 24, 17, 36, 40, 37, 32, 21, 15, 42, 4, 41, 14, 23, 35, 5, 28, 7, 24, 46, 8, 20, 37, 6, 15, 40, 0, 49, 13, 43, 32, 34, 14, 10, 5, 1, 37, 3, 13, 11, 47, 45, 49, 16, 21, 27, 12, 35, 10, 49, 9, 31, 20, 36, 15, 50, 44, 25, 22, 4, 42, 5, 21, 34, 14, 8, 43, 26, 41, 48, 22, 35, 27, 32, 39, 49, 29, 18, 22, 18, 12, 32]
[2, 23, 9, 33, 36, 4, 3, 42, 13, 44, 23, 7, 50, 10, 45, 10, 28, 31, 47, 0, 3, 49, 38, 37, 26, 23, 41, 25, 48, 40, 27, 11, 20, 41, 18, 0, 30, 29, 14, 2, 43, 14, 24, 17, 26, 43, 13, 49, 44, 29, 47, 41, 45, 22, 15, 48, 25, 28, 20, 23, 34, 24, 40, 36, 33, 33, 37, 16, 9, 9, 21, 33, 34, 46, 30, 26, 22, 39, 9, 30, 10, 6, 28, 10, 9, 16, 18, 50, 50, 48, 30, 30, 12, 40, 15, 40, 17, 8, 29, 47, 38, 50, 38, 50, 40, 18, 46, 12, 20, 16, 11, 9, 20, 20, 33, 14, 23, 7, 11, 41, 5, 27, 41, 24, 46, 35, 20, 38, 29, 36, 31, 45, 28, 42, 50, 10, 32, 25, 28, 17, 1, 12, 40, 39, 29, 7, 6, 42, 13, 0, 41, 34, 23, 15, 34, 45, 41, 22, 48, 21, 46, 19, 3, 16]
[3, 23, 26, 12, 43, 8, 5, 10, 17, 27, 23, 43, 26, 44, 18, 27, 47, 26, 2, 14, 8, 1, 16, 26, 29, 49, 36, 40, 31, 25, 34, 6, 26, 13, 28, 30, 0, 0, 25, 21, 9, 35, 1, 24, 25, 36, 27, 13, 19, 37, 25, 36, 13, 40, 14, 33, 44, 25, 21, 16, 11, 4, 16, 39, 43, 0, 6, 13, 19, 7, 3, 6, 45, 45, 45, 26, 19, 31, 40, 18, 28, 13, 8, 28, 13, 42, 8, 10, 7, 46, 37, 2, 35, 24, 20, 37, 36, 5, 10, 19, 29, 36, 50, 22, 29, 30, 29, 0, 43, 0, 17, 13, 44, 2, 39, 4, 38, 32, 0, 39, 40, 38, 38, 22, 2, 20, 27, 20, 30, 29, 13, 6, 37, 45, 19, 17, 2, 38, 7, 14, 38, 15, 29, 26, 45, 21, 46, 2, 27, 24, 8, 4, 38, 36, 36, 26, 38, 0, 7, 14, 43, 24, 20, 36]
[33, 33, 27, 42, 42, 49, 21, 18, 11, 49, 32, 34, 48, 23, 17, 18, 11, 20, 35, 37, 4, 28, 44, 41, 3, 20, 35, 12, 23, 46, 10, 19, 24, 7, 20, 29, 0, 0, 41, 30, 9, 33, 28, 4, 27, 24, 49, 16, 13, 35, 4, 24, 10, 17, 8, 16, 36, 29, 23, 48, 35, 49, 45, 0, 46, 30, 24, 15, 33, 9, 43, 43, 23, 27, 0, 16, 26, 33, 7, 4, 21, 47, 35, 14, 23, 5, 29, 11, 32, 5, 10, 40, 43, 31, 22, 4, 48, 12, 41, 41, 23, 2, 9, 41, 7, 12, 5, 22, 34, 39, 44, 29, 32, 45, 18, 29, 28, 28, 4, 35, 16, 12, 39, 42, 19, 42, 12, 2, 47, 23, 13, 2, 9, 27, 43, 49, 33, 15, 19, 2, 49, 3, 5, 22, 19, 36, 9, 0, 0, 49, 34, 18, 44, 35, 3, 24, 9, 39, 27, 23, 46, 40, 19, 32]
[9, 15, 21, 38, 7, 30, 19, 13, 0, 48, 46, 50, 43, 35, 0, 35, 32, 46, 17, 27, 36, 45, 18, 2, 15, 1, 8, 46, 45, 1, 38, 50, 35, 19, 0, 14, 25, 41, 0, 30, 48, 25, 37, 27, 30, 5, 3, 40, 40, 3, 24, 35, 46, 47, 38, 37, 30, 27, 0, 2, 8, 21, 47, 36, 41, 22, 24, 16, 31, 29, 11, 21, 40, 21, 8, 19, 48, 19, 7, 34, 44, 18, 40, 50, 34, 27, 14, 10, 1, 30, 29, 46, 17, 12, 19, 7, 50, 23, 10, 41, 30, 50, 45, 27, 39, 18, 46, 36, 46, 11, 26, 32, 28, 1, 19, 13, 9, 46, 49, 5, 42, 21, 8, 6, 8, 8, 31, 13, 20, 29, 8, 35, 29, 29, 20, 50, 45, 32, 24, 26, 29, 3, 3, 17, 28, 6, 37, 45, 33, 40, 50, 15, 44, 17, 28, 17, 16, 13, 16, 39, 10, 34, 1, 15]
[30, 46, 3, 16, 25, 28, 13, 25, 30, 47, 49, 44, 36, 21, 18, 3, 7, 19, 38, 29, 38, 1, 34, 0, 40, 44, 17, 25, 25, 50, 0, 30, 2, 5, 12, 2, 21, 30, 30, 0, 0, 43, 4, 11, 40, 44, 41, 46, 15, 44, 45, 36, 21, 5, 49, 1, 31, 43, 34, 8, 42, 47, 12, 39, 39, 29, 32, 23, 23, 32, 25, 7, 29, 22, 26, 41, 2, 13, 34, 43, 12, 45, 10, 11, 13, 48, 19, 39, 44, 40, 38, 2, 22, 21, 19, 2, 35, 35, 37, 23, 15, 17, 46, 27, 49, 9, 2, 5, 24, 27, 4, 41, 12, 48, 14, 20, 16, 50, 32, 0, 6, 24, 29, 33, 46, 9, 46, 25, 35, 44, 11, 35, 48, 21, 41, 14, 13, 10, 2, 28, 7, 19, 30, 16, 31, 2, 2, 0, 34, 36, 37, 29, 33, 45, 4, 47, 18, 8, 36, 36, 27, 0, 48, 33]
[43, 44, 25, 36, 11, 45, 28, 30, 3, 47, 39, 20, 49, 28, 38, 33, 19, 0, 40, 26, 8, 8, 31, 4, 22, 2, 48, 26, 20, 40, 34, 6, 44, 28, 28, 43, 9, 9, 48, 0, 0, 16, 7, 50, 14, 1, 42, 25, 47, 39, 7, 23, 23, 14, 46, 0, 23, 19, 48, 31, 40, 12, 17, 4, 16, 22, 12, 9, 47, 9, 49, 18, 48, 9, 0, 19, 8, 9, 37, 22, 41, 24, 35, 17, 45, 33, 28, 2, 9, 35, 23, 21, 7, 21, 45, 31, 28, 14, 23, 3, 27, 20, 23, 8, 4, 32, 35, 30, 21, 33, 43, 26, 50, 1, 12, 34, 18, 36, 28, 7, 16, 46, 16, 9, 14, 18, 48, 28, 11, 13, 32, 31, 27, 13, 20, 27, 48, 4, 8, 3, 27, 15, 37, 35, 8, 19, 47, 39, 23, 11, 18, 20, 31, 40, 15, 44, 8, 23, 43, 30, 42, 10, 50, 7]
[16, 26, 41, 1, 33, 24, 41, 31, 43, 24, 36, 8, 23, 0, 50, 44, 50, 35, 7, 15, 11, 13, 11, 39, 26, 19, 50, 23, 13, 29, 47, 38, 9, 23, 49, 14, 35, 33, 25, 43, 16, 0, 39, 41, 44, 1, 33, 19, 42, 24, 30, 37, 33, 12, 19, 11, 46, 7, 12, 48, 3, 9, 22, 17, 41, 17, 22, 15, 11, 18, 30, 41, 48, 20, 0, 25, 37, 40, 35, 14, 38, 38, 50, 30, 30, 3, 49, 6, 49, 46, 2, 49, 13, 45, 1, 1, 4, 49, 49, 29, 4, 7, 12, 12, 5, 15, 46, 36, 3, 39, 9, 44, 6, 44, 41, 14, 28, 47, 49, 12, 45, 11, 42, 40, 5, 49, 41, 22, 31, 8, 41, 16, 29, 22, 12, 5, 1, 16, 17, 29, 6, 35, 39, 4, 26, 1, 26, 18, 32, 41, 33, 48, 3, 16, 6, 47, 18, 27, 6, 37, 48, 21, 43, 18]
[0, 37, 9, 16, 41, 25, 35, 41, 27, 26, 2, 4, 44, 36, 36, 28, 25, 25, 26, 33, 18, 26, 11, 31, 37, 49, 38, 3, 9, 10, 11, 17, 19, 1, 2, 24, 1, 28, 37, 4, 7, 39, 0, 12, 17, 11, 11, 19, 31, 22, 9, 11, 2, 13, 28, 20, 12, 34, 33, 14, 30, 25, 41, 36, 45, 45, 50, 46, 43, 12, 10, 47, 34, 24, 33, 24, 40, 28, 5, 46, 13, 2, 15, 10, 3, 24, 12, 29, 48, 42, 11, 15, 27, 27, 48, 39, 19, 49, 27, 16, 44, 43, 49, 32, 9, 18, 18, 11, 46, 15, 22, 5, 50, 11, 14, 43, 44, 41, 27, 29, 37, 7, 21, 32, 25, 24, 38, 19, 47, 42, 32, 47, 35, 1, 20, 40, 32, 15, 16, 22, 49, 3, 8, 29, 37, 10, 48, 5, 29, 38, 27, 33, 41, 7, 38, 38, 26, 32, 46, 48, 40, 20, 27, 28]
[0, 2, 5, 18, 50, 43, 3, 42, 50, 26, 45, 37, 40, 43, 11, 3, 23, 45, 8, 48, 17, 13, 20, 17, 41, 43, 21, 32, 31, 14, 30, 38, 47, 50, 23, 17, 24, 4, 27, 11, 50, 41, 12, 0, 40, 15, 38, 38, 27, 19, 45, 12, 38, 42, 47, 19, 6, 27, 9, 1, 39, 22, 41, 15, 1, 33, 43, 46, 1, 37, 22, 27, 25, 1, 24, 45, 32, 31, 37, 15, 2, 30, 38, 19, 39, 27, 5, 49, 4, 22, 34, 38, 35, 24, 40, 7, 20, 11, 22, 24, 47, 20, 38, 15, 22, 10, 21, 42, 33, 50, 6, 34, 29, 43, 2, 46, 43, 47, 31, 29, 33, 50, 36, 1, 18, 38, 32, 33, 19, 17, 45, 1, 36, 48, 33, 6, 23, 38, 0, 48, 49, 49, 35, 48, 29, 12, 20, 45, 45, 33, 39, 50, 11, 46, 10, 15, 18, 12, 23, 42, 11, 35, 45, 13]
[19, 32, 8, 39, 36, 29, 8, 23, 48, 28, 34, 49, 27, 27, 7, 40, 32, 34, 14, 2, 40, 21, 34, 36, 28, 19, 44, 16, 1, 28, 17, 6, 26, 3, 37, 26, 25, 27, 30, 40, 14, 44, 17, 40, 0, 5, 19, 29, 29, 43, 27, 33, 30, 10, 33, 9, 7, 31, 47, 35, 0, 19, 6, 9, 20, 28, 35, 21, 6, 34, 38, 41, 50, 44, 39, 28, 43, 14, 44, 43, 38, 33, 43, 40, 17, 34, 9, 6, 48, 17, 15, 22, 46, 34, 49, 20, 27, 15, 47, 1, 7, 9, 46, 12, 24, 17, 2, 32, 3, 14, 18, 2, 10, 41, 18, 10, 10, 18, 20, 36, 37, 12, 29, 39, 29, 19, 47, 11, 1, 32, 36, 42, 23, 42, 4, 50, 41, 46, 46, 37, 11, 2, 49, 29, 14, 31, 41, 15, 35, 42, 2, 43, 35, 19, 25, 15, 0, 11, 25, 22, 22, 15, 29, 18]
[21, 46, 12, 25, 25, 36, 0, 9, 50, 29, 39, 25, 20, 18, 0, 10, 7, 44, 43, 22, 41, 14, 43, 50, 4, 49, 19, 34, 29, 27, 50, 7, 11, 36, 30, 43, 36, 24, 5, 44, 1, 1, 11, 15, 5, 0, 27, 5, 26, 44, 16, 47, 3, 50, 50, 0, 47, 5, 4, 8, 18, 1, 45, 28, 5, 50, 36, 48, 17, 46, 35, 3, 5, 44, 9, 11, 13, 15, 20, 46, 37, 31, 38, 15, 27, 44, 26, 4, 3, 29, 14, 12, 49, 50, 13, 6, 40, 10, 33, 6, 50, 4, 29, 31, 23, 50, 18, 40, 5, 1, 9, 6, 43, 44, 16, 32, 20, 47, 36, 1, 24, 4, 14, 1, 36, 24, 19, 25, 42, 26, 6, 12, 43, 3, 18, 25, 1, 27, 47, 44, 33, 30, 40, 14, 20, 30, 40, 40, 13, 50, 20, 50, 33, 23, 28, 6, 33, 28, 11, 50, 8, 33, 14, 10]
[24, 48, 42, 23, 32, 8, 32, 27, 14, 47, 19, 43, 28, 11, 20, 3, 45, 41, 39, 39, 17, 37, 33, 38, 7, 22, 45, 4, 43, 20, 44, 50, 10, 50, 30, 13, 27, 49, 3, 41, 42, 33, 11, 38, 19, 27, 0, 26, 6, 18, 10, 46, 7, 23, 2, 22, 14, 43, 4, 44, 48, 21, 39, 21, 4, 40, 1, 1, 5, 33, 26, 33, 0, 38, 45, 23, 24, 26, 6, 49, 28, 40, 16, 1, 33, 42, 32, 28, 0, 44, 11, 22, 4, 33, 33, 29, 33, 12, 19, 6, 26, 33, 44, 50, 24, 27, 14, 23, 38, 36, 3, 24, 10, 8, 38, 6, 39, 3, 43, 38, 14, 22, 37, 46, 20, 28, 38, 3, 44, 2, 22, 28, 32, 24, 9, 39, 4, 10, 45, 31, 14, 22, 4, 48, 14, 49, 33, 40, 9, 17, 7, 39, 25, 17, 2, 43, 24, 17, 28, 48, 22, 5, 19, 8]
[28, 5, 5, 11, 35, 28, 10, 8, 18, 50, 45, 2, 48, 47, 20, 3, 1, 7, 42, 25, 29, 21, 49, 49, 24, 0, 19, 22, 20, 12, 1, 21, 28, 7, 30, 49, 13, 16, 40, 46, 25, 19, 19, 38, 29, 5, 26, 0, 33, 19, 29, 5, 43, 24, 21, 11, 14, 31, 39, 46, 14, 24, 11, 30, 6, 20, 15, 22, 1, 46, 13, 39, 47, 39, 9, 49, 41, 32, 42, 26, 16, 49, 27, 15, 33, 33, 39, 5, 44, 31, 49, 4, 32, 9, 14, 12, 6, 29, 13, 10, 9, 42, 26, 50, 28, 9, 25, 0, 8, 4, 2, 45, 49, 8, 17, 8, 33, 38, 49, 49, 23, 22, 24, 23, 30, 30, 2, 21, 26, 39, 23, 27, 33, 15, 8, 19, 28, 30, 37, 48, 10, 8, 25, 32, 14, 25, 7, 44, 18, 13, 43, 21, 48, 28, 35, 24, 5, 20, 42, 29, 3, 49, 28, 2]
[6, 46, 4, 38, 29, 27, 2, 17, 24, 37, 31, 17, 29, 32, 26, 31, 26, 48, 4, 28, 30, 6, 41, 9, 18, 8, 26, 16, 22, 10, 35, 19, 31, 37, 2, 44, 19, 13, 40, 15, 47, 42, 31, 27, 29, 26, 6, 33, 0, 33, 38, 0, 30, 22, 15, 0, 48, 44, 23, 40, 9, 29, 15, 4, 9, 13, 49, 6, 31, 36, 44, 31, 19, 8, 44, 7, 37, 41, 35, 29, 41, 1, 30, 13, 14, 0, 6, 27, 35, 43, 13, 28, 45, 18, 14, 19, 30, 5, 50, 24, 29, 20, 17, 1, 48, 2, 2, 16, 2, 24, 25, 6, 13, 9, 35, 33, 18, 39, 16, 50, 42, 34, 12, 46, 50, 1, 41, 49, 9, 47, 32, 41, 42, 14, 31, 11, 33, 19, 10, 26, 15, 41, 16, 24, 15, 46, 26, 17, 38, 31, 31, 50, 12, 29, 41, 1, 14, 45, 19, 27, 50, 44, 46, 50]
[20, 8, 50, 27, 30, 2, 44, 35, 33, 16, 7, 33, 40, 2, 10, 39, 7, 27, 24, 33, 21, 19, 1, 1, 40, 9, 23, 3, 16, 23, 34, 50, 40, 50, 39, 29, 37, 35, 3, 44, 39, 24, 22, 19, 43, 44, 18, 19, 33, 0, 17, 4, 5, 15, 17, 46, 24, 36, 26, 39, 17, 19, 20, 20, 11, 47, 41, 50, 2, 26, 12, 5, 40, 21, 47, 15, 26, 23, 34, 7, 46, 12, 15, 47, 47, 10, 38, 27, 44, 39, 17, 48, 43, 1, 10, 36, 41, 23, 13, 0, 44, 1, 3, 40, 30, 12, 17, 1, 9, 17, 43, 17, 36, 40, 50, 10, 23, 11, 4, 21, 1, 11, 31, 5, 43, 31, 37, 0, 42, 42, 44, 30, 30, 22, 6, 47, 13, 12, 36, 4, 10, 44, 6, 5, 29, 6, 16, 26, 34, 18, 20, 47, 37, 24, 41, 50, 9, 49, 45, 41, 5, 14, 44, 40]
[36, 30, 34, 45, 30, 29, 14, 15, 5, 32, 28, 5, 12, 7, 50, 27, 43, 38, 32, 7, 48, 33, 43, 9, 19, 40, 31, 44, 17, 16, 10, 11, 29, 25, 32, 47, 25, 4, 24, 45, 7, 30, 9, 45, 27, 16, 10, 29, 38, 17, 0, 18, 7, 49, 12, 38, 22, 44, 24, 29, 13, 5, 20, 2, 19, 47, 50, 38, 0, 13, 22, 4, 33, 18, 32, 42, 19, 11, 5, 41, 46, 21, 45, 50, 6, 29, 33, 18, 5, 34, 27, 2, 17, 8, 6, 34, 10, 41, 29, 20, 18, 32, 34, 44, 21, 17, 10, 38, 35, 46, 40, 45, 49, 27, 25, 15, 28, 25, 30, 34, 45, 30, 8, 21, 16, 20, 3, 15, 10, 24, 26, 36, 24, 34, 10, 42, 9, 18, 43, 29, 18, 25, 45, 20, 24, 3, 31, 33, 23, 4, 47, 12, 47, 19, 22, 47, 35, 20, 45, 36, 25, 0, 9, 36]
[4, 25, 1, 5, 24, 15, 12, 18, 48, 17, 4, 32, 4, 35, 3, 28, 40, 36, 6, 25, 48, 19, 27, 34, 13, 18, 24, 46, 48, 30, 23, 44, 14, 32, 25, 41, 36, 24, 35, 36, 23, 37, 11, 12, 33, 47, 46, 5, 0, 4, 18, 0, 32, 31, 47, 46, 45, 36, 30, 43, 33, 21, 14, 43, 5, 31, 16, 12, 4, 4, 50, 19, 24, 28, 36, 20, 7, 41, 15, 17, 45, 38, 12, 18, 42, 33, 27, 46, 25, 42, 28, 28, 17, 12, 26, 27, 25, 9, 5, 19, 30, 33, 7, 31, 17, 20, 22, 27, 7, 30, 45, 11, 1, 39, 25, 46, 15, 39, 49, 21, 31, 39, 19, 29, 41, 33, 21, 26, 7, 31, 33, 12, 33, 27, 11, 29, 44, 40, 42, 4, 26, 47, 34, 41, 28, 39, 48, 32, 6, 46, 15, 49, 12, 35, 21, 6, 5, 44, 17, 20, 38, 4, 39, 30]
[31, 13, 8, 49, 9, 1, 6, 20, 41, 12, 33, 1, 6, 46, 50, 31, 7, 42, 19, 44, 32, 24, 20, 34, 21, 24, 17, 43, 9, 34, 15, 13, 43, 19, 22, 45, 13, 10, 46, 21, 23, 33, 2, 38, 30, 3, 7, 43, 30, 5, 7, 32, 0, 38, 18, 23, 37, 43, 47, 7, 26, 23, 30, 27, 31, 13, 34, 8, 0, 3, 19, 19, 17, 41, 25, 16, 23, 34, 43, 14, 42, 6, 21, 39, 48, 38, 11, 25, 28, 20, 19, 47, 42, 49, 39, 3, 15, 49, 2, 46, 2, 48, 9, 18, 30, 33, 8, 27, 17, 7, 42, 5, 4, 37, 47, 17, 30, 9, 27, 46, 41, 45, 7, 18, 34, 9, 20, 24, 31, 45, 48, 32, 24, 19, 16, 6, 34, 41, 40, 30, 9, 30, 3, 43, 5, 21, 27, 24, 2, 23, 44, 17, 43, 43, 43, 45, 39, 39, 38, 50, 44, 35, 23, 37]
[46, 27, 8, 15, 10, 38, 27, 8, 6, 14, 12, 43, 48, 36, 32, 37, 6, 11, 30, 40, 16, 47, 47, 9, 6, 25, 40, 24, 31, 33, 4, 5, 15, 23, 39, 22, 40, 17, 47, 5, 14, 12, 13, 42, 10, 50, 23, 24, 22, 15, 49, 31, 38, 0, 14, 21, 7, 23, 37, 15, 33, 38, 37, 45, 13, 47, 39, 38, 46, 48, 43, 44, 13, 29, 6, 23, 21, 34, 30, 24, 11, 45, 29, 19, 24, 50, 42, 39, 42, 21, 13, 6, 2, 6, 35, 44, 3, 18, 26, 28, 42, 7, 30, 19, 29, 10, 4, 12, 22, 17, 19, 42, 12, 44, 38, 17, 3, 14, 40, 34, 49, 14, 0, 9, 5, 29, 47, 27, 39, 40, 9, 12, 43, 33, 46, 19, 8, 27, 9, 10, 21, 45, 34, 36, 47, 41, 18, 46, 32, 20, 42, 47, 28, 10, 48, 17, 4, 23, 35, 46, 22, 42, 25, 44]
[40, 43, 22, 8, 33, 10, 4, 33, 25, 33, 42, 8, 5, 1, 11, 23, 1, 23, 15, 39, 45, 16, 24, 21, 6, 21, 50, 35, 6, 50, 11, 48, 1, 26, 36, 15, 14, 8, 38, 49, 46, 19, 28, 47, 33, 50, 2, 21, 15, 17, 12, 47, 18, 14, 0, 15, 33, 34, 47, 17, 17, 27, 31, 50, 45, 15, 12, 39, 37, 32, 1, 9, 1, 21, 43, 5, 12, 35, 30, 47, 26, 7, 29, 32, 3, 3, 8, 3, 8, 30, 37, 48, 46, 34, 25, 9, 2, 34, 14, 41, 23, 37, 40, 30, 31, 6, 45, 16, 25, 0, 22, 43, 17, 30, 40, 44, 46, 12, 3, 3, 48, 3, 37, 40, 29, 5, 43, 0, 45, 9, 23, 42, 1, 34, 21, 2, 20, 45, 16, 8, 31, 14, 36, 24, 5, 45, 45, 30, 49, 38, 47, 12, 21, 10, 38, 17, 35, 21, 29, 11, 2, 11, 2, 36]
[9, 42, 0, 2, 26, 34, 24, 29, 33, 19, 16, 34, 38, 46, 12, 11, 32, 8, 11, 7, 35, 10, 8, 1, 11, 27, 24, 45, 23, 34, 27, 47, 9, 23, 50, 48, 33, 16, 37, 1, 0, 11, 20, 19, 9, 0, 22, 11, 0, 46, 38, 46, 23, 21, 15, 0, 14, 16, 46, 31, 26, 3, 50, 34, 13, 19, 43, 8, 32, 50, 6, 34, 39, 13, 49, 4, 45, 13, 29, 40, 23, 0, 50, 35, 2, 4, 6, 47, 42, 42, 48, 38, 3, 16, 26, 16, 11, 19, 30, 22, 15, 14, 23, 24, 37, 2, 7, 44, 9, 24, 15, 38, 34, 5, 16, 18, 30, 44, 25, 15, 26, 40, 9, 19, 31, 34, 40, 18, 29, 34, 39, 19, 30, 8, 49, 26, 45, 0, 25, 33, 13, 21, 34, 26, 36, 14, 17, 47, 35, 5, 43, 44, 35, 22, 7, 34, 9, 11, 39, 40, 34, 40, 19, 4]
