N1,N2,...,Nx
[34, 27, 30, 7, 39, 0, 47, 40, 32, 46, 38, 32, 31, 30, 25, 43, 8, 14, 46, 31, 26, 0, 23, 16, 43, 37, 47, 5, 20, 29, 42, 27, 24, 0, 32, 23, 48, 24, 24, 23, 30, 42, 21, 37, 13, 11, 16, 48, 16, 9, 37, 17, 23, 43, 34, 22, 49, 44, 40, 5, 3, 46, 11, 38, 12, 45, 23, 26, 49, 2, 7, 28, 40, 24, 11, 46, 34, 29, 23, 33, 43, 17, 36, 40, 21, 25, 35, 16, 42, 33, 11, 19, 22, 48, 40, 35, 25, 15, 50, 6, 48, 22, 23, 10, 22, 25, 21, 13, 15, 41, 12, 50, 39, 40, 15, 45, 17, 9, 11, 26, 16, 44, 36, 2, 9, 34, 4, 22, 10, 41, 19, 12, 27, 28, 15, 38, 30, 10]
[29, 2, 23, 41, 41, 13, 9, 27, 17, 1, 46, 35, 42, 41, 31, 17, 14, 31, 23, 29, 16, 44, 23, 21, 31, 7, 0, 44, 2, 37, 12, 0, 1, 32, 0, 20, 11, 46, 17, 19, 2, 9, 32, 4, 8, 23, 12, 1, 42, 31, 19, 44, 14, 5, 21, 10, 4, 20, 28, 15, 44, 15, 46, 13, 39, 34, 6, 35, 0, 33, 18, 2, 10, 43, 46, 9, 43, 15, 14, 33, 42, 19, 0, 0, 28, 18, 31, 31, 1, 4, 34, 8, 3, 15, 12, 22, 50, 40, 17, 0, 49, 24, 31, 22, 33, 10, 3, 40, 11, 9, 15, 27, 17, 48, 28, 48, 27, 14, 48, 25, 21, 28, 46, 44, 29, 5, 37, 40, 29, 13, 9, 10, 27, 0, 44, 44, 12, 9]
[37, 9, 17, 47, 14, 38, 15, 31, 15, 16, 15, 26, 11, 2, 31, 32, 33, 29, 30, 0, 48, 49, 45, 23, 28, 16, 49, 6, 14, 16, 27, 46, 50, 23, 20, 0, 7, 43, 11, 26, 41, 36, 4, 49, 23, 45, 41, 50, 10, 18, 2, 39, 2, 43, 37, 11, 10, 33, 2, 30, 8, 46, 49, 33, 16, 39, 11, 23, 6, 45, 20, 12, 6, 22, 45, 34, 33, 10, 35, 48, 50, 50, 38, 13, 35, 50, 8, 10, 47, 47, 20, 45, 45, 15, 27, 0, 5, 30, 38, 20, 13, 45, 16, 2, 38, 39, 14, 29, 36, 31, 45, 13, 37, 6, 6, 50, 47, 45, 20, 4, 25, 16, 1, 47, 2, 41, 42, 37, 10, 27, 39, 48, 26, 50, 34, 12, 38, 50]
[35, 33, 6, 42, 1, 7, 31, 48, 30, 10, 2, 17, 7, 19, 0, 12, 38, 28, 42, 10, 44, 6, 38, 37, 12, 35, 9, 20, 22, 18, 6, 42, 49, 48, 11, 7, 0, 46, 45, 33, 31, 15, 42, 23, 15, 21, 0, 36, 13, 7, 32, 31, 12, 0, 39, 21, 46, 26, 46, 2, 4, 25, 22, 41, 33, 34, 25, 17, 29, 26, 32, 26, 34, 36, 17, 31, 6, 37, 9, 11, 47, 36, 37, 12, 13, 27, 38, 34, 38, 14, 28, 18, 41, 47, 14, 12, 46, 44, 22, 10, 7, 28, 18, 42, 3, 48, 14, 21, 34, 20, 2, 43, 17, 25, 8, 48, 6, 24, 19, 43, 0, 8, 41, 18, 27, 38, 11, 45, 8, 45, 50, 10, 24, 10, 28, 2, 12, 0]
[39, 42, 0, 42, 49, 33, 40, 33, 40, 10, 31, 37, 29, 34, 48, 35, 45, 21, 32, 13, 36, 38, 26, 17, 31, 28, 5, 21, 24, 3, 24, 41, 21, 24, 46, 43, 46, 0, 13, 40, 3, 30, 5, 10, 46, 28, 17, 27, 46, 19, 8, 48, 14, 17, 29, 43, 48, 36, 30, 8, 23, 3, 22, 32, 17, 27, 43, 23, 11, 14, 22, 45, 0, 19, 39, 6, 11, 43, 16, 23, 43, 39, 14, 47, 38, 8, 38, 43, 37, 35, 39, 14, 42, 34, 36, 37, 26, 5, 27, 42, 37, 32, 37, 30, 30, 30, 16, 15, 28, 27, 35, 27, 42, 50, 7, 47, 50, 21, 50, 33, 11, 8, 24, 13, 37, 31, 18, 21, 16, 12, 24, 22, 29, 15, 37, 14, 42, 48]
[25, 44, 17, 27, 9, 36, 20, 15, 38, 0, 1, 30, 23, 50, 22, 35, 47, 22, 22, 2, 45, 22, 34, 10, 28, 2, 43, 31, 34, 44, 13, 23, 40, 24, 17, 11, 45, 13, 0, 3, 8, 50, 18, 17, 2, 48, 4, 27, 24, 18, 8, 19, 20, 35, 45, 2, 43, 42, 2, 4, 32, 12, 43, 31, 13, 21, 4, 47, 5, 40, 23, 34, 44, 25, 38, 50, 25, 3, 34, 6, 9, 14, 44, 45, 30, 48, 32, 50, 13, 28, 11, 23, 17, 6, 22, 46, 11, 39, 28, 10, 48, 5, 48, 6, 8, 38, 23, 33, 9, 45, 24, 18, 2, 19, 41, 30, 21, 41, 32, 11, 22, 45, 31, 38, 36, 14, 47, 24, 36, 41, 13, 20, 18, 46, 18, 31, 9, 24]
[29, 0, 4, 43, 27, 15, 47, 31, 21, 16, 48, 7, 12, 28, 3, 30, 6, 16, 47, 37, 3, 15, 16, 24, 21, 37, 6, 15, 27, 21, 36, 17, 25, 23, 19, 26, 33, 40, 3, 0, 44, 19, 8, 12, 8, 22, 44, 33, 9, 27, 43, 13, 30, 43, 18, 33, 4, 0, 39, 11, 0, 22, 4, 10, 42, 20, 20, 21, 32, 19, 47, 45, 35, 29, 21, 14, 18, 44, 3, 17, 46, 43, 17, 22, 18, 34, 3, 29, 27, 29, 20, 30, 17, 31, 9, 36, 9, 7, 15, 19, 0, 26, 40, 2, 7, 20, 39, 38, 42, 9, 31, 1, 33, 23, 23, 46, 11, 23, 24, 48, 11, 38, 25, 5, 45, 45, 34, 29, 32, 1, 1, 41, 22, 50, 5, 35, 8, 19]
[26, 16, 49, 49, 10, 6, 23, 49, 32, 20, 29, 25, 46, 29, 16, 21, 46, 21, 7, 18, 22, 23, 26, 6, 27, 31, 23, 1, 6, 15, 19, 36, 6, 30, 2, 41, 31, 3, 8, 44, 0, 29, 1, 3, 42, 32, 7, 9, 3, 31, 10, 40, 42, 36, 22, 19, 41, 33, 49, 20, 11, 35, 45, 47, 10, 10, 16, 42, 11, 49, 26, 42, 41, 8, 34, 32, 17, 4, 27, 17, 23, 39, 42, 11, 20, 43, 32, 19, 32, 44, 3, 40, 34, 16, 37, 24, 18, 36, 8, 22, 2, 43, 7, 26, 27, 33, 3, 33, 11, 5, 32, 13, 1, 20, 42, 43, 20, 32, 28, 43, 42, 42, 7, 27, 24, 29, 22, 37, 7, 1, 20, 33, 27, 2, 50, 15, 3, 9]
[45, 30, 39, 5, 33, 19, 49, 41, 24, 36, 6, 25, 39, 11, 44, 36, 39, 29, 46, 34, 36, 33, 40, 8, 34, 9, 43, 25, 10, 42, 37, 36, 46, 42, 9, 36, 15, 30, 50, 19, 29, 0, 36, 49, 11, 22, 21, 30, 37, 47, 43, 48, 18, 4, 46, 24, 34, 43, 39, 46, 25, 38, 18, 35, 11, 21, 4, 5, 27, 22, 49, 15, 21, 35, 2, 14, 21, 38, 29, 11, 27, 0, 28, 38, 14, 23, 27, 48, 2, 45, 7, 2, 4, 1, 15, 1, 34, 43, 1, 2, 10, 46, 40, 19, 11, 7, 7, 29, 34, 1, 36, 43, 46, 50, 47, 17, 37, 33, 14, 4, 22, 15, 35, 31, 48, 10, 32, 1, 0, 50, 7, 28, 29, 6, 26, 32, 6, 46]
[49, 48, 4, 45, 45, 5, 18, 3, 1, 0, 2, 22, 6, 7, 14, 31, 44, 22, 33, 34, 44, 11, 38, 28, 43, 42, 45, 35, 43, 25, 33, 35, 46, 21, 32, 4, 42, 5, 18, 8, 1, 36, 0, 20, 31, 39, 26, 12, 3, 49, 4, 47, 9, 27, 2, 13, 39, 13, 26, 46, 38, 9, 5, 39, 13, 50, 40, 20, 7, 21, 5, 22, 46, 11, 31, 7, 40, 43, 26, 18, 20, 8, 17, 47, 27, 19, 17, 2, 17, 32, 5, 22, 49, 23, 41, 33, 9, 33, 41, 3, 20, 41, 3, 28, 40, 19, 36, 38, 30, 0, 40, 34, 7, 37, 13, 16, 11, 8, 26, 10, 11, 1, 15, 46, 20, 10, 26, 17, 41, 42, 37, 38, 50, 29, 33, 11, 8, 30]
[12, 25, 50, 50, 35, 33, 47, 49, 5, 16, 49, 23, 33, 37, 39, 17, 23, 7, 45, 9, 33, 27, 48, 2, 32, 46, 35, 6, 36, 9, 29, 29, 3, 37, 4, 49, 23, 10, 17, 12, 3, 49, 20, 0, 47, 19, 32, 47, 11, 19, 32, 24, 49, 34, 9, 39, 13, 17, 27, 2, 9, 39, 45, 32, 28, 9, 23, 30, 24, 28, 42, 27, 14, 30, 34, 47, 13, 20, 20, 26, 16, 4, 14, 13, 24, 50, 12, 17, 32, 26, 33, 5, 35, 42, 27, 43, 45, 30, 20, 14, 18, 27, 12, 4, 34, 38, 2, 16, 24, 15, 36, 39, 0, 14, 13, 49, 5, 50, 16, 33, 23, 24, 3, 16, 29, 37, 17, 14, 50, 13, 13, 16, 43, 38, 35, 32, 30, 4]
[30, 34, 1, 42, 6, 39, 13, 35, 21, 3, 9, 0, 24, 41, 5, 6, 34, 8, 48, 39, 10, 11, 39, 42, 35, 10, 28, 38, 23, 48, 12, 10, 26, 13, 8, 23, 15, 46, 2, 8, 42, 11, 31, 47, 0, 28, 40, 4, 23, 38, 39, 7, 5, 26, 22, 30, 11, 34, 32, 42, 1, 26, 1, 20, 6, 16, 25, 25, 32, 35, 3, 36, 0, 15, 21, 42, 2, 47, 39, 15, 33, 1, 13, 50, 40, 10, 22, 24, 22, 47, 8, 15, 2, 40, 2, 19, 38, 45, 26, 8, 9, 15, 14, 16, 45, 39, 49, 1, 47, 48, 45, 2, 32, 25, 39, 1, 35, 43, 27, 33, 40, 47, 21, 38, 31, 25, 36, 7, 12, 35, 20, 35, 30, 50, 37, 15, 17, 6]
[1, 35, 27, 48, 29, 39, 29, 47, 38, 48, 42, 23, 22, 39, 7, 23, 27, 12, 5, 33, 24, 34, 15, 22, 30, 27, 8, 41, 36, 27, 43, 17, 16, 11, 23, 45, 21, 28, 48, 22, 32, 22, 39, 19, 28, 0, 41, 44, 12, 17, 4, 35, 35, 42, 37, 48, 0, 39, 31, 29, 50, 34, 14, 0, 25, 29, 37, 13, 29, 18, 30, 6, 30, 25, 20, 37, 27, 12, 38, 13, 19, 39, 20, 50, 47, 34, 42, 50, 42, 32, 29, 31, 41, 10, 30, 48, 32, 43, 4, 37, 44, 44, 14, 23, 36, 7, 21, 3, 27, 42, 11, 15, 1, 44, 1, 48, 34, 33, 24, 5, 50, 28, 45, 24, 46, 9, 32, 15, 15, 43, 27, 48, 13, 29, 34, 10, 8, 5]
[46, 6, 30, 14, 35, 31, 18, 11, 7, 18, 46, 22, 9, 32, 38, 18, 9, 21, 26, 3, 45, 29, 17, 43, 31, 26, 5, 9, 2, 26, 38, 33, 45, 16, 12, 41, 0, 17, 4, 44, 7, 21, 26, 32, 40, 41, 0, 41, 48, 38, 19, 44, 13, 14, 38, 50, 23, 17, 42, 23, 17, 33, 28, 25, 4, 50, 31, 22, 45, 40, 7, 47, 9, 34, 5, 40, 14, 4, 39, 36, 44, 45, 25, 23, 9, 42, 50, 36, 30, 8, 23, 11, 11, 4, 30, 10, 36, 18, 25, 45, 21, 5, 49, 27, 19, 31, 24, 46, 41, 6, 28, 32, 50, 27, 18, 14, 39, 2, 2, 30, 43, 37, 36, 36, 37, 15, 41, 36, 27, 35, 29, 1, 1, 9, 29, 47, 36, 23]
[29, 2, 42, 5, 4, 25, 13, 3, 3, 30, 28, 5, 32, 25, 35, 18, 21, 45, 14, 44, 45, 6, 10, 12, 22, 7, 47, 40, 20, 10, 28, 42, 42, 48, 1, 50, 36, 27, 27, 33, 9, 30, 12, 47, 4, 44, 41, 0, 13, 21, 40, 23, 29, 25, 45, 34, 10, 25, 37, 14, 9, 36, 27, 26, 45, 38, 32, 28, 19, 31, 40, 44, 19, 28, 50, 22, 2, 36, 0, 21, 29, 13, 44, 6, 13, 40, 14, 4, 8, 34, 42, 0, 43, 39, 46, 2, 16, 25, 35, 42, 3, 41, 0, 7, 4, 20, 20, 36, 15, 12, 25, 8, 22, 31, 4, 9, 9, 12, 2, 6, 36, 49, 47, 13, 42, 39, 19, 27, 28, 23, 23, 2, 43, 4, 31, 27, 12, 5]
[2, 24, 33, 10, 7, 16, 16, 36, 0, 43, 44, 8, 27, 26, 33, 5, 32, 18, 18, 7, 2, 7, 32, 17, 8, 10, 38, 38, 4, 44, 50, 11, 12, 16, 42, 10, 13, 46, 24, 9, 3, 37, 3, 11, 23, 12, 48, 13, 0, 22, 25, 45, 14, 32, 32, 10, 15, 19, 21, 5, 14, 0, 49, 23, 13, 3, 33, 0, 10, 23, 38, 34, 35, 21, 6, 8, 35, 20, 4, 2, 27, 49, 36, 13, 45, 7, 7, 28, 13, 12, 41, 49, 5, 44, 26, 31, 25, 10, 31, 21, 1, 25, 47, 23, 24, 10, 17, 44, 26, 14, 26, 14, 35, 17, 48, 41, 3, 14, 49, 24, 20, 11, 15, 43, 50, 46, 8, 5, 39, 32, 37, 19, 25, 39, 33, 27, 22, 45]
[46, 46, 16, 7, 17, 36, 50, 4, 35, 46, 49, 29, 2, 37, 23, 40, 8, 17, 12, 34, 16, 37, 42, 26, 9, 24, 15, 47, 11, 42, 31, 2, 29, 9, 31, 18, 7, 19, 18, 27, 31, 47, 49, 19, 38, 17, 38, 21, 22, 0, 33, 7, 48, 46, 18, 46, 38, 6, 27, 38, 21, 17, 46, 22, 30, 15, 21, 36, 32, 0, 10, 14, 9, 2, 1, 46, 2, 30, 32, 9, 14, 10, 29, 1, 31, 15, 50, 43, 34, 38, 38, 7, 20, 36, 5, 28, 5, 44, 10, 15, 12, 41, 48, 12, 43, 1, 42, 9, 13, 42, 10, 39, 32, 11, 47, 9, 20, 21, 25, 24, 49, 48, 29, 39, 15, 0, 19, 1, 15, 11, 3, 43, 5, 41, 31, 20, 41, 24]
[45, 23, 20, 23, 43, 48, 42, 33, 27, 45, 31, 4, 22, 0, 24, 7, 2, 32, 14, 19, 47, 49, 8, 12, 1, 44, 47, 4, 14, 17, 43, 47, 17, 37, 19, 2, 32, 8, 8, 43, 10, 43, 4, 32, 39, 4, 19, 40, 25, 33, 0, 48, 3, 46, 26, 5, 11, 12, 42, 30, 37, 46, 10, 43, 0, 23, 27, 10, 1, 50, 35, 37, 15, 14, 19, 23, 39, 22, 36, 43, 9, 43, 43, 21, 29, 17, 40, 36, 48, 36, 9, 50, 21, 12, 13, 22, 16, 8, 4, 22, 46, 23, 44, 28, 36, 50, 32, 32, 14, 4, 13, 42, 3, 16, 28, 0, 1, 1, 30, 49, 8, 35, 3, 18, 6, 34, 25, 30, 45, 37, 46, 10, 26, 31, 49, 23, 33, 25]
[50, 2, 20, 27, 21, 38, 11, 11, 45, 1, 14, 24, 41, 25, 40, 1, 8, 33, 33, 16, 0, 1, 28, 22, 35, 24, 4, 49, 12, 46, 8, 28, 42, 17, 44, 39, 31, 48, 19, 13, 40, 48, 47, 24, 7, 35, 44, 23, 45, 7, 48, 0, 14, 49, 7, 25, 30, 21, 9, 10, 38, 24, 41, 2, 14, 3, 12, 19, 19, 15, 39, 23, 5, 27, 3, 49, 30, 3, 0, 8, 24, 8, 48, 35, 19, 22, 10, 25, 2, 33, 7, 12, 6, 27, 30, 20, 45, 46, 17, 24, 40, 31, 48, 21, 36, 6, 47, 19, 5, 3, 15, 12, 2, 39, 37, 45, 28, 26, 2, 37, 36, 31, 5, 14, 23, 2, 28, 9, 32, 1, 28, 27, 35, 44, 50, 24, 19, 12]
[45, 46, 7, 16, 45, 21, 14, 2, 7, 12, 16, 22, 12, 49, 48, 43, 8, 19, 33, 50, 22, 31, 41, 18, 34, 31, 28, 11, 32, 46, 48, 33, 43, 23, 14, 2, 12, 14, 20, 30, 42, 18, 9, 49, 5, 35, 13, 29, 14, 48, 3, 14, 0, 5, 36, 41, 40, 23, 32, 10, 10, 49, 6, 12, 37, 39, 9, 25, 24, 38, 12, 47, 0, 36, 15, 10, 40, 37, 5, 42, 29, 44, 6, 10, 41, 15, 36, 9, 24, 23, 7, 0, 28, 42, 18, 44, 35, 30, 10, 39, 7, 27, 47, 8, 38, 26, 40, 12, 32, 48, 26, 22, 33, 47, 42, 8, 4, 23, 43, 44, 23, 26, 1, 42, 39, 50, 19, 22, 26, 21, 12, 2, 47, 48, 12, 10, 49, 35]
[21, 48, 48, 9, 4, 28, 18, 21, 14, 11, 43, 11, 21, 31, 6, 4, 27, 1, 13, 2, 3, 42, 44, 45, 13, 14, 34, 35, 47, 37, 46, 25, 0, 43, 5, 43, 0, 17, 35, 43, 36, 4, 27, 34, 26, 42, 14, 25, 32, 46, 46, 49, 5, 0, 30, 15, 5, 12, 17, 29, 35, 28, 30, 34, 27, 10, 19, 44, 15, 41, 41, 14, 37, 40, 44, 27, 25, 31, 6, 15, 9, 37, 49, 20, 41, 25, 34, 10, 47, 10, 29, 25, 25, 2, 29, 50, 47, 7, 41, 25, 45, 19, 13, 41, 28, 40, 16, 19, 34, 7, 13, 13, 44, 45, 38, 49, 24, 29, 22, 27, 4, 45, 26, 7, 14, 23, 10, 3, 31, 1, 13, 22, 42, 27, 46, 41, 17, 43]
[39, 15, 5, 29, 21, 11, 28, 13, 18, 4, 3, 38, 45, 43, 18, 20, 50, 9, 25, 6, 44, 3, 27, 42, 47, 14, 21, 44, 45, 13, 39, 43, 33, 34, 21, 37, 39, 29, 45, 18, 22, 46, 2, 9, 22, 37, 38, 45, 32, 18, 26, 7, 36, 30, 0, 30, 3, 12, 24, 13, 15, 10, 31, 27, 22, 28, 19, 12, 37, 49, 38, 36, 31, 22, 33, 32, 3, 39, 30, 22, 48, 18, 17, 16, 45, 10, 13, 28, 15, 4, 21, 40, 16, 19, 4, 14, 4, 22, 22, 46, 37, 24, 40, 32, 0, 4, 4, 34, 7, 16, 27, 11, 37, 44, 23, 34, 33, 11, 47, 16, 0, 11, 23, 1, 6, 8, 15, 38, 25, 31, 28, 32, 12, 24, 37, 37, 31, 29]
[22, 42, 44, 32, 31, 46, 47, 1, 8, 19, 33, 0, 50, 49, 2, 7, 2, 6, 29, 11, 50, 30, 14, 27, 21, 6, 41, 32, 41, 42, 29, 19, 26, 22, 10, 11, 21, 43, 2, 33, 19, 24, 13, 39, 30, 48, 50, 34, 10, 46, 5, 25, 41, 15, 30, 0, 50, 32, 25, 15, 28, 2, 16, 21, 22, 21, 10, 21, 17, 46, 19, 42, 37, 37, 20, 37, 27, 17, 35, 6, 41, 24, 38, 2, 44, 35, 9, 31, 48, 43, 49, 31, 27, 17, 10, 5, 33, 22, 18, 42, 34, 19, 13, 16, 34, 40, 44, 10, 13, 13, 45, 38, 32, 6, 40, 32, 7, 18, 2, 27, 20, 48, 45, 36, 34, 35, 26, 22, 6, 32, 38, 1, 42, 1, 25, 7, 1, 13]
[6, 39, 2, 23, 10, 22, 12, 36, 44, 36, 32, 34, 26, 38, 47, 36, 47, 36, 2, 42, 23, 26, 15, 43, 2, 22, 12, 49, 38, 44, 15, 24, 0, 49, 4, 10, 46, 48, 43, 4, 41, 34, 39, 13, 11, 0, 23, 10, 15, 38, 11, 30, 40, 5, 3, 50, 0, 25, 49, 47, 26, 50, 32, 36, 40, 10, 0, 4, 46, 19, 27, 3, 5, 13, 38, 8, 33, 28, 15, 5, 27, 10, 26, 43, 0, 30, 24, 31, 3, 33, 20, 10, 5, 18, 36, 3, 40, 21, 10, 30, 23, 42, 21, 14, 20, 7, 3, 37, 14, 29, 7, 17, 6, 19, 5, 27, 25, 14, 11, 13, 5, 3, 25, 37, 41, 1, 10, 17, 47, 35, 43, 33, 40, 28, 16, 40, 22, 29]
[22, 0, 24, 5, 15, 41, 48, 29, 21, 0, 34, 43, 12, 41, 15, 12, 3, 0, 16, 6, 16, 31, 31, 4, 28, 1, 48, 2, 45, 19, 3, 40, 36, 44, 20, 33, 26, 36, 42, 0, 33, 43, 13, 17, 34, 39, 17, 25, 19, 6, 12, 21, 23, 12, 12, 32, 25, 0, 6, 18, 35, 34, 19, 4, 17, 46, 5, 27, 39, 45, 19, 29, 34, 26, 45, 38, 49, 0, 43, 48, 21, 1, 12, 47, 23, 25, 13, 8, 4, 19, 29, 16, 12, 46, 15, 27, 1, 45, 39, 38, 5, 22, 24, 47, 23, 14, 45, 39, 0, 23, 31, 34, 16, 43, 42, 23, 11, 37, 31, 12, 17, 22, 42, 43, 1, 18, 33, 28, 16, 0, 3, 45, 1, 26, 1, 28, 40, 30]
[13, 41, 1, 4, 25, 13, 49, 1, 50, 21, 11, 15, 20, 41, 10, 46, 45, 40, 19, 30, 42, 41, 24, 43, 19, 30, 33, 45, 24, 28, 50, 26, 43, 40, 28, 2, 46, 30, 2, 39, 49, 39, 26, 27, 32, 31, 42, 37, 21, 27, 42, 9, 32, 17, 24, 25, 49, 6, 0, 43, 18, 3, 14, 36, 0, 28, 43, 22, 49, 41, 6, 33, 50, 22, 18, 42, 40, 27, 47, 0, 1, 37, 20, 34, 43, 46, 38, 5, 18, 5, 43, 14, 40, 35, 29, 22, 9, 6, 12, 17, 45, 7, 20, 9, 13, 0, 10, 50, 9, 47, 18, 4, 6, 8, 6, 34, 34, 11, 4, 40, 9, 2, 40, 6, 50, 17, 43, 31, 7, 38, 49, 24, 50, 19, 5, 3, 39, 8]
[46, 36, 15, 44, 23, 45, 29, 22, 45, 11, 47, 8, 6, 33, 31, 9, 12, 0, 23, 19, 6, 43, 28, 35, 3, 16, 37, 0, 23, 10, 26, 37, 44, 5, 15, 30, 2, 8, 4, 11, 20, 46, 46, 2, 42, 29, 23, 14, 5, 38, 30, 10, 10, 29, 13, 15, 47, 18, 43, 0, 20, 20, 44, 44, 19, 41, 42, 35, 34, 49, 36, 36, 36, 30, 18, 44, 32, 12, 31, 37, 8, 3, 37, 15, 31, 17, 23, 20, 22, 10, 21, 0, 0, 9, 31, 4, 40, 40, 9, 48, 44, 6, 11, 39, 0, 21, 9, 6, 15, 18, 28, 25, 20, 17, 29, 27, 43, 13, 14, 19, 10, 22, 40, 23, 20, 27, 41, 46, 19, 45, 34, 4, 9, 31, 0, 31, 49, 49]
[27, 11, 44, 2, 45, 44, 8, 7, 22, 10, 22, 13, 1, 42, 12, 20, 1, 28, 1, 29, 4, 26, 45, 16, 39, 30, 15, 27, 2, 38, 25, 0, 10, 3, 44, 8, 4, 23, 32, 0, 11, 25, 38, 9, 1, 50, 17, 9, 14, 21, 37, 38, 10, 35, 15, 28, 26, 35, 18, 20, 0, 32, 18, 31, 0, 17, 2, 32, 7, 23, 38, 45, 43, 38, 38, 1, 49, 31, 37, 49, 13, 38, 28, 42, 42, 20, 39, 29, 31, 28, 12, 36, 50, 12, 30, 28, 28, 34, 29, 3, 48, 6, 17, 47, 32, 32, 33, 13, 5, 18, 17, 13, 45, 4, 27, 37, 2, 21, 15, 11, 39, 33, 2, 2, 39, 8, 33, 27, 41, 45, 46, 39, 31, 25, 22, 0, 21, 34]
[11, 18, 19, 10, 50, 30, 39, 41, 10, 34, 18, 32, 28, 48, 7, 18, 32, 43, 9, 40, 16, 31, 33, 43, 3, 26, 43, 35, 48, 38, 48, 37, 40, 46, 15, 46, 25, 3, 12, 22, 35, 38, 9, 39, 26, 34, 33, 36, 0, 17, 46, 24, 49, 28, 10, 2, 50, 34, 3, 20, 32, 0, 45, 35, 1, 50, 15, 19, 27, 29, 9, 18, 31, 20, 31, 24, 18, 17, 30, 39, 14, 23, 4, 40, 14, 2, 22, 13, 42, 16, 23, 18, 45, 6, 37, 21, 8, 45, 46, 6, 8, 49, 28, 0, 42, 35, 33, 0, 40, 18, 30, 19, 7, 19, 29, 34, 25, 8, 13, 48, 48, 36, 0, 28, 3, 45, 19, 17, 46, 29, 37, 39, 1, 23, 2, 40, 21, 43]
[5, 37, 19, 2, 8, 28, 17, 37, 37, 1, 35, 33, 48, 0, 32, 42, 6, 21, 18, 3, 44, 40, 10, 21, 34, 20, 33, 41, 14, 10, 18, 41, 19, 11, 46, 49, 22, 22, 43, 4, 45, 18, 5, 45, 1, 14, 28, 27, 49, 46, 10, 41, 6, 30, 31, 16, 32, 19, 14, 44, 18, 45, 0, 13, 26, 23, 22, 31, 2, 1, 29, 12, 50, 30, 37, 39, 3, 16, 25, 9, 31, 41, 46, 49, 2, 9, 14, 37, 11, 30, 4, 36, 10, 37, 50, 14, 21, 21, 47, 14, 10, 29, 44, 4, 26, 17, 21, 13, 3, 49, 42, 1, 49, 33, 30, 48, 33, 2, 9, 34, 3, 18, 47, 28, 46, 22, 0, 38, 49, 39, 4, 19, 31, 22, 26, 48, 2, 26]
[29, 31, 22, 46, 11, 43, 21, 2, 8, 22, 32, 39, 38, 48, 8, 48, 34, 41, 16, 15, 3, 1, 45, 47, 47, 28, 47, 48, 27, 24, 41, 4, 42, 38, 13, 33, 41, 32, 31, 10, 47, 35, 39, 32, 20, 0, 25, 26, 23, 22, 43, 2, 12, 34, 27, 21, 36, 4, 36, 44, 31, 35, 13, 0, 37, 21, 32, 35, 15, 0, 43, 22, 24, 44, 46, 23, 7, 45, 10, 5, 15, 43, 6, 33, 1, 9, 3, 28, 32, 43, 10, 10, 41, 4, 15, 28, 3, 43, 3, 11, 26, 21, 18, 34, 9, 48, 33, 2, 13, 44, 24, 42, 43, 38, 48, 34, 41, 37, 37, 13, 19, 19, 30, 43, 8, 27, 5, 21, 0, 39, 40, 22, 10, 41, 25, 19, 21, 45]
[11, 44, 18, 1, 14, 4, 4, 23, 15, 42, 0, 25, 46, 7, 39, 7, 28, 41, 47, 8, 22, 47, 48, 49, 5, 26, 5, 50, 38, 38, 15, 1, 7, 12, 39, 16, 33, 17, 13, 42, 10, 11, 13, 28, 6, 25, 4, 45, 13, 30, 0, 14, 37, 27, 22, 22, 40, 17, 0, 19, 0, 1, 26, 37, 0, 48, 10, 21, 50, 31, 1, 14, 25, 26, 15, 44, 10, 37, 23, 0, 36, 31, 37, 11, 0, 13, 49, 49, 15, 26, 44, 18, 1, 23, 37, 48, 41, 39, 26, 14, 39, 47, 2, 9, 20, 9, 28, 50, 43, 23, 23, 41, 44, 39, 17, 2, 7, 31, 26, 3, 47, 4, 41, 15, 16, 42, 18, 38, 26, 0, 28, 30, 47, 24, 1, 8, 23, 20]
[9, 11, 46, 2, 41, 26, 35, 1, 39, 41, 38, 6, 14, 34, 42, 50, 38, 14, 29, 20, 44, 19, 36, 9, 16, 22, 4, 39, 30, 29, 20, 20, 34, 45, 34, 39, 34, 27, 21, 20, 10, 21, 50, 9, 16, 29, 50, 38, 3, 15, 23, 3, 39, 10, 28, 21, 10, 46, 28, 41, 17, 50, 23, 21, 48, 0, 47, 41, 20, 16, 3, 49, 48, 21, 23, 39, 14, 20, 34, 37, 50, 30, 16, 44, 44, 50, 13, 32, 20, 27, 32, 49, 41, 13, 9, 39, 23, 23, 32, 29, 11, 15, 17, 10, 18, 18, 45, 50, 4, 21, 11, 49, 45, 5, 8, 4, 36, 13, 26, 46, 20, 0, 37, 20, 13, 32, 3, 29, 43, 46, 15, 37, 34, 37, 15, 50, 44, 9]
