N1,N2,...,Nx
[14, 29, 2, 36, 41, 47, 34, 5, 15, 46, 13, 38, 35, 34, 31, 16, 0, 6, 36, 7, 12, 2, 5, 49, 33, 0, 37, 0, 38, 42, 6, 5, 4, 45, 1, 31, 7, 24, 44, 33, 19, 28, 26, 36, 0, 15, 32, 26, 49, 42, 36, 41, 46, 2, 27, 0, 48, 25, 27, 38, 41, 44, 13, 44, 28, 9, 36, 29, 23, 30, 24, 11, 32, 36, 45, 46, 28, 40, 29, 7, 18, 26, 21, 26, 44, 24, 14, 10, 3, 24, 42, 3, 17, 21, 20, 47, 29, 22, 24, 41, 30, 1, 36, 31, 7, 26, 29, 46, 23, 43, 15, 22, 3, 24, 1, 36, 19, 19, 48, 29, 5, 18, 28, 21, 10, 4, 39, 14, 0, 7, 31, 47, 34, 42, 28, 20, 2, 1, 17, 20, 39, 20, 46, 26, 44, 32, 47, 8, 34, 47, 38, 28, 24, 27, 16, 11, 24, 15, 49, 16, 6, 48, 40, 40, 47, 1, 2, 39]
[31, 50, 26, 19, 38, 38, 27, 18, 46, 36, 44, 49, 33, 24, 19, 23, 49, 6, 35, 37, 46, 20, 37, 31, 13, 5, 36, 38, 0, 15, 50, 2, 18, 41, 21, 48, 16, 26, 48, 2, 27, 49, 8, 47, 43, 4, 10, 8, 31, 50, 29, 31, 20, 44, 44, 41, 49, 15, 3, 40, 40, 42, 17, 28, 17, 2, 8, 24, 41, 4, 15, 9, 47, 19, 44, 44, 41, 0, 11, 26, 42, 20, 43, 33, 29, 7, 17, 33, 11, 26, 49, 50, 35, 18, 25, 33, 18, 1, 10, 39, 22, 16, 14, 7, 45, 8, 46, 0, 47, 42, 10, 3, 30, 23, 2, 27, 42, 37, 29, 7, 14, 39, 19, 14, 8, 41, 9, 21, 45, 47, 13, 39, 14, 16, 8, 50, 14, 7, 35, 7, 32, 40, 25, 22, 15, 36, 40, 5, 6, 22, 39, 48, 20, 17, 45, 12, 45, 3, 9, 35, 17, 3, 1, 36, 30, 15, 32, 14]
[47, 33, 40, 26, 15, 21, 24, 47, 4, 26, 28, 43, 3, 9, 19, 39, 9, 11, 20, 33, 40, 15, 45, 20, 9, 8, 5, 42, 15, 0, 19, 12, 46, 36, 43, 8, 9, 9, 35, 0, 26, 34, 20, 35, 3, 25, 42, 49, 26, 42, 48, 5, 5, 3, 12, 10, 6, 49, 48, 42, 39, 9, 14, 11, 15, 11, 23, 33, 48, 32, 24, 41, 4, 47, 18, 20, 37, 3, 20, 28, 24, 7, 40, 33, 28, 1, 44, 8, 1, 7, 1, 15, 42, 3, 22, 48, 38, 36, 44, 13, 45, 50, 43, 48, 24, 18, 11, 21, 10, 46, 3, 15, 44, 15, 35, 29, 39, 47, 16, 24, 9, 50, 49, 0, 5, 34, 2, 31, 45, 20, 42, 41, 10, 50, 42, 3, 26, 31, 14, 19, 12, 34, 23, 0, 19, 6, 31, 37, 5, 20, 43, 45, 38, 29, 32, 46, 14, 26, 41, 33, 5, 1, 20, 41, 36, 27, 3, 26]
[16, 48, 45, 20, 2, 18, 7, 24, 12, 24, 6, 37, 7, 23, 18, 18, 18, 22, 10, 18, 30, 20, 11, 37, 14, 6, 29, 6, 50, 19, 0, 39, 15, 31, 4, 43, 26, 44, 25, 40, 35, 15, 40, 0, 39, 21, 13, 46, 18, 33, 1, 6, 8, 20, 33, 33, 47, 9, 7, 30, 22, 2, 36, 2, 20, 32, 17, 15, 12, 36, 35, 24, 22, 21, 19, 44, 0, 40, 46, 30, 20, 0, 38, 7, 28, 22, 38, 50, 20, 47, 35, 25, 32, 12, 8, 35, 42, 12, 3, 23, 14, 25, 28, 46, 29, 11, 12, 40, 7, 22, 44, 28, 10, 5, 45, 5, 30, 11, 4, 38, 6, 30, 0, 33, 15, 48, 1, 24, 12, 48, 36, 40, 32, 38, 12, 29, 20, 15, 36, 36, 25, 11, 39, 13, 24, 25, 9, 28, 16, 48, 0, 44, 9, 40, 32, 46, 8, 43, 17, 24, 14, 4, 44, 47, 45, 28, 29, 50]
[18, 42, 18, 46, 48, 29, 20, 10, 29, 47, 25, 23, 41, 8, 45, 41, 7, 9, 12, 0, 44, 4, 39, 27, 12, 8, 2, 5, 2, 12, 39, 0, 1, 20, 8, 19, 2, 33, 41, 19, 37, 19, 9, 34, 47, 41, 27, 10, 22, 2, 27, 9, 25, 44, 40, 28, 28, 0, 1, 35, 14, 26, 26, 15, 5, 15, 24, 36, 35, 36, 3, 14, 20, 22, 36, 19, 2, 28, 12, 39, 9, 27, 50, 45, 29, 4, 9, 46, 13, 11, 50, 12, 1, 23, 9, 4, 8, 1, 47, 13, 40, 47, 2, 36, 4, 45, 29, 48, 37, 13, 10, 24, 44, 32, 0, 31, 8, 2, 9, 38, 14, 34, 16, 48, 8, 37, 1, 27, 6, 19, 22, 31, 36, 10, 18, 45, 24, 16, 16, 30, 38, 40, 19, 24, 12, 18, 21, 31, 41, 43, 39, 38, 5, 42, 38, 29, 32, 36, 34, 43, 27, 31, 43, 11, 32, 22, 7, 9]
[3, 22, 45, 45, 25, 25, 25, 44, 14, 22, 17, 32, 45, 34, 17, 35, 17, 34, 50, 48, 49, 1, 1, 13, 41, 33, 39, 4, 18, 46, 15, 1, 0, 45, 13, 47, 1, 5, 11, 7, 30, 50, 49, 7, 50, 22, 12, 18, 21, 38, 15, 24, 26, 37, 26, 33, 48, 19, 29, 38, 23, 40, 31, 20, 48, 10, 33, 42, 36, 44, 32, 50, 46, 43, 36, 45, 32, 22, 0, 30, 38, 7, 48, 42, 37, 30, 2, 17, 48, 22, 16, 5, 16, 9, 29, 32, 36, 34, 47, 3, 33, 18, 41, 35, 50, 7, 7, 26, 45, 37, 23, 11, 3, 10, 15, 28, 42, 37, 3, 27, 35, 17, 32, 24, 34, 7, 23, 16, 31, 35, 37, 1, 40, 29, 7, 27, 7, 5, 32, 38, 4, 6, 1, 20, 50, 42, 5, 2, 2, 2, 16, 6, 13, 28, 9, 10, 41, 48, 16, 12, 18, 38, 34, 39, 25, 15, 26, 27]
[46, 14, 42, 18, 44, 20, 1, 46, 44, 11, 16, 41, 1, 50, 10, 29, 21, 17, 3, 25, 13, 46, 17, 4, 35, 21, 37, 45, 41, 36, 31, 20, 45, 0, 26, 4, 34, 2, 35, 39, 8, 38, 18, 11, 0, 20, 14, 9, 40, 9, 38, 5, 4, 30, 2, 24, 49, 20, 33, 40, 30, 0, 16, 48, 4, 35, 14, 41, 20, 42, 0, 2, 33, 15, 2, 31, 34, 7, 41, 50, 16, 13, 11, 35, 26, 21, 39, 39, 34, 5, 24, 10, 5, 22, 22, 10, 9, 25, 38, 47, 13, 36, 5, 4, 27, 34, 14, 10, 50, 1, 17, 36, 14, 27, 14, 17, 6, 1, 50, 46, 29, 50, 19, 28, 16, 22, 0, 1, 9, 13, 2, 43, 10, 28, 5, 8, 12, 5, 21, 45, 24, 2, 38, 7, 47, 15, 33, 3, 19, 45, 20, 27, 5, 9, 49, 3, 31, 30, 9, 45, 5, 32, 12, 10, 30, 35, 30, 26]
[34, 41, 40, 47, 34, 9, 35, 33, 50, 48, 34, 39, 38, 27, 21, 14, 6, 13, 5, 1, 35, 10, 17, 26, 16, 7, 6, 1, 21, 43, 4, 8, 13, 26, 0, 29, 9, 33, 41, 15, 40, 27, 8, 7, 19, 49, 3, 9, 12, 9, 4, 43, 17, 47, 9, 8, 1, 2, 4, 13, 7, 33, 10, 5, 4, 31, 44, 13, 33, 24, 22, 41, 4, 43, 43, 49, 30, 23, 13, 18, 46, 18, 22, 40, 27, 12, 39, 20, 24, 37, 24, 19, 26, 25, 16, 34, 20, 44, 43, 37, 25, 28, 39, 8, 18, 5, 36, 37, 36, 34, 40, 31, 48, 49, 35, 20, 27, 19, 9, 19, 28, 32, 30, 20, 49, 49, 36, 21, 47, 32, 13, 6, 11, 6, 47, 46, 16, 1, 28, 6, 2, 30, 39, 9, 3, 14, 33, 0, 8, 46, 12, 39, 4, 41, 8, 34, 7, 20, 42, 33, 16, 15, 6, 45, 31, 6, 9, 6]
[41, 30, 44, 30, 18, 28, 29, 49, 1, 47, 27, 17, 29, 19, 50, 16, 14, 46, 16, 41, 35, 0, 21, 36, 0, 4, 27, 31, 48, 8, 43, 19, 47, 4, 29, 0, 27, 7, 4, 8, 10, 25, 42, 46, 49, 21, 50, 11, 13, 20, 27, 23, 0, 11, 3, 37, 11, 17, 46, 44, 40, 12, 39, 28, 21, 20, 11, 38, 30, 11, 11, 36, 43, 18, 42, 44, 25, 34, 38, 14, 23, 20, 24, 24, 21, 40, 18, 34, 9, 50, 32, 43, 13, 24, 26, 6, 16, 2, 18, 49, 45, 13, 11, 19, 13, 50, 19, 2, 48, 7, 0, 8, 38, 22, 41, 43, 30, 0, 10, 3, 2, 22, 22, 27, 17, 39, 47, 1, 3, 16, 30, 35, 42, 19, 43, 26, 31, 32, 18, 38, 2, 44, 39, 41, 38, 43, 47, 28, 49, 45, 45, 0, 12, 50, 48, 22, 46, 42, 34, 32, 20, 7, 32, 7, 12, 37, 9, 38]
[18, 34, 46, 9, 11, 18, 46, 7, 4, 50, 7, 14, 49, 43, 39, 44, 45, 33, 35, 50, 27, 36, 15, 19, 33, 27, 17, 7, 16, 9, 26, 2, 1, 34, 9, 27, 0, 4, 30, 41, 41, 17, 48, 10, 30, 5, 21, 15, 10, 2, 30, 24, 38, 40, 17, 2, 8, 24, 10, 4, 22, 6, 19, 14, 1, 3, 26, 3, 16, 30, 0, 35, 14, 7, 8, 11, 42, 2, 12, 44, 14, 44, 17, 18, 21, 17, 38, 17, 30, 24, 34, 46, 22, 24, 26, 22, 29, 37, 8, 38, 39, 44, 12, 38, 28, 31, 15, 33, 41, 21, 39, 16, 43, 24, 1, 6, 50, 34, 25, 1, 31, 39, 3, 6, 18, 33, 16, 23, 37, 32, 27, 17, 19, 31, 46, 30, 45, 38, 4, 16, 9, 36, 24, 41, 14, 9, 26, 27, 8, 45, 13, 26, 15, 0, 22, 22, 18, 29, 48, 1, 8, 28, 2, 39, 15, 10, 38, 25]
[40, 1, 33, 29, 27, 41, 7, 21, 16, 26, 42, 47, 16, 28, 4, 15, 28, 5, 13, 49, 21, 19, 9, 50, 15, 20, 22, 24, 26, 9, 44, 33, 5, 2, 33, 7, 4, 0, 30, 26, 28, 42, 39, 2, 29, 17, 0, 4, 48, 44, 35, 17, 13, 6, 14, 28, 25, 39, 14, 43, 34, 31, 43, 48, 28, 9, 45, 21, 31, 25, 26, 39, 19, 28, 16, 34, 40, 27, 5, 11, 36, 40, 3, 8, 4, 28, 16, 35, 39, 12, 16, 3, 7, 36, 11, 22, 48, 16, 7, 50, 14, 13, 15, 20, 32, 34, 15, 21, 37, 23, 31, 19, 10, 5, 15, 22, 39, 28, 39, 46, 4, 19, 18, 2, 46, 19, 16, 40, 37, 5, 43, 25, 37, 41, 41, 2, 14, 45, 37, 33, 1, 38, 15, 16, 36, 6, 0, 13, 35, 48, 38, 50, 4, 20, 5, 40, 19, 25, 11, 37, 27, 35, 12, 43, 29, 27, 30, 9]
[18, 50, 22, 26, 10, 41, 6, 39, 38, 3, 18, 40, 37, 46, 41, 33, 40, 41, 10, 23, 38, 12, 4, 35, 14, 42, 46, 44, 48, 35, 25, 41, 11, 35, 41, 4, 30, 30, 0, 14, 49, 50, 27, 34, 30, 21, 45, 22, 2, 33, 2, 30, 19, 5, 7, 28, 22, 35, 45, 13, 28, 24, 39, 45, 0, 49, 25, 23, 13, 38, 13, 40, 37, 3, 21, 21, 16, 31, 44, 11, 43, 1, 16, 11, 34, 34, 10, 35, 32, 33, 40, 8, 34, 4, 42, 13, 8, 21, 42, 4, 12, 34, 25, 18, 27, 15, 32, 25, 41, 33, 46, 37, 37, 40, 8, 11, 26, 13, 47, 46, 32, 28, 38, 6, 21, 5, 34, 39, 22, 2, 30, 5, 0, 32, 4, 21, 16, 14, 7, 34, 25, 6, 20, 31, 45, 7, 1, 6, 24, 4, 9, 23, 39, 29, 48, 28, 35, 35, 29, 20, 22, 14, 50, 31, 11, 14, 31, 38]
[20, 3, 50, 18, 27, 21, 6, 10, 40, 25, 28, 23, 42, 29, 41, 12, 35, 40, 40, 20, 2, 32, 11, 26, 8, 31, 23, 33, 2, 0, 40, 19, 7, 39, 15, 8, 41, 26, 14, 0, 20, 9, 31, 42, 14, 35, 20, 12, 44, 21, 7, 7, 24, 35, 27, 5, 9, 26, 41, 50, 26, 25, 3, 31, 28, 50, 0, 43, 28, 38, 3, 1, 26, 4, 30, 2, 19, 10, 1, 6, 11, 26, 14, 17, 28, 4, 28, 45, 46, 2, 4, 2, 41, 44, 48, 8, 31, 35, 27, 40, 50, 16, 37, 39, 50, 40, 22, 20, 11, 8, 15, 37, 24, 3, 36, 35, 25, 38, 32, 41, 4, 47, 4, 5, 38, 30, 42, 6, 30, 44, 2, 45, 31, 38, 46, 33, 40, 9, 42, 50, 39, 35, 46, 1, 29, 2, 7, 12, 46, 44, 20, 30, 4, 12, 20, 23, 14, 20, 2, 25, 39, 46, 3, 12, 12, 26, 49, 43]
[47, 26, 49, 23, 37, 31, 40, 38, 50, 44, 29, 22, 16, 8, 50, 16, 50, 33, 25, 48, 43, 11, 50, 35, 39, 10, 17, 19, 27, 26, 35, 37, 30, 8, 40, 10, 41, 28, 49, 20, 0, 48, 0, 47, 25, 36, 11, 49, 26, 10, 37, 16, 26, 40, 22, 43, 1, 24, 31, 6, 40, 25, 12, 40, 39, 29, 47, 0, 10, 31, 22, 6, 29, 2, 14, 40, 6, 6, 42, 42, 38, 1, 43, 36, 20, 18, 20, 36, 14, 30, 16, 44, 29, 6, 21, 45, 4, 9, 41, 11, 4, 12, 42, 46, 12, 44, 16, 48, 30, 38, 42, 35, 41, 45, 47, 33, 27, 15, 22, 41, 40, 19, 43, 25, 5, 47, 2, 9, 34, 22, 21, 23, 3, 50, 47, 23, 41, 33, 31, 43, 37, 19, 49, 32, 1, 49, 29, 21, 18, 14, 32, 12, 25, 5, 36, 23, 40, 32, 30, 16, 19, 48, 49, 44, 47, 16, 47, 3]
[19, 6, 4, 15, 14, 34, 12, 23, 50, 0, 38, 46, 49, 34, 45, 40, 3, 20, 13, 21, 24, 5, 27, 4, 49, 18, 12, 28, 49, 34, 15, 19, 50, 38, 27, 25, 17, 42, 50, 9, 48, 0, 14, 48, 49, 14, 3, 25, 32, 27, 5, 6, 26, 0, 4, 11, 48, 26, 15, 9, 6, 23, 18, 27, 15, 46, 36, 19, 33, 14, 36, 23, 27, 21, 17, 37, 14, 45, 22, 23, 14, 40, 3, 4, 9, 0, 10, 36, 3, 46, 35, 19, 14, 17, 13, 3, 37, 40, 1, 41, 20, 27, 24, 32, 42, 33, 6, 28, 13, 28, 6, 2, 19, 37, 44, 21, 44, 14, 20, 23, 13, 19, 40, 22, 16, 47, 2, 18, 8, 31, 23, 31, 13, 28, 25, 19, 30, 32, 33, 48, 36, 4, 7, 10, 25, 33, 3, 38, 10, 28, 30, 13, 35, 21, 4, 48, 31, 41, 31, 42, 29, 32, 13, 20, 13, 24, 35, 28]
[40, 32, 19, 43, 15, 1, 32, 8, 45, 49, 33, 15, 1, 5, 42, 44, 36, 28, 8, 23, 23, 20, 50, 23, 46, 14, 42, 26, 8, 20, 40, 9, 49, 18, 8, 42, 48, 39, 27, 31, 0, 14, 0, 23, 46, 19, 11, 33, 41, 38, 46, 28, 47, 33, 12, 37, 6, 2, 6, 1, 28, 16, 15, 5, 12, 0, 28, 10, 19, 12, 19, 4, 41, 47, 42, 48, 3, 49, 15, 3, 11, 9, 38, 40, 6, 36, 43, 12, 31, 40, 34, 3, 17, 6, 4, 46, 9, 35, 15, 30, 28, 10, 17, 31, 33, 25, 4, 43, 31, 32, 46, 13, 28, 18, 46, 49, 29, 28, 31, 6, 9, 32, 30, 6, 40, 13, 18, 18, 8, 25, 4, 36, 19, 36, 16, 25, 45, 37, 19, 20, 50, 27, 26, 30, 7, 2, 27, 6, 28, 24, 6, 48, 23, 18, 10, 2, 32, 22, 34, 27, 37, 8, 35, 40, 47, 37, 27, 1]
[27, 42, 36, 37, 22, 39, 37, 19, 8, 22, 20, 20, 23, 27, 21, 10, 20, 13, 39, 44, 13, 11, 34, 49, 47, 30, 4, 36, 47, 35, 0, 34, 7, 11, 7, 46, 10, 2, 34, 42, 47, 48, 23, 0, 15, 8, 30, 0, 29, 33, 4, 22, 7, 33, 3, 23, 23, 5, 15, 21, 38, 50, 35, 14, 21, 25, 39, 8, 17, 42, 26, 3, 19, 6, 45, 48, 50, 35, 15, 5, 27, 13, 19, 50, 31, 30, 24, 28, 44, 5, 29, 4, 31, 16, 10, 40, 6, 23, 30, 20, 13, 25, 35, 47, 17, 15, 20, 9, 46, 31, 28, 6, 11, 30, 43, 47, 38, 40, 9, 5, 22, 12, 10, 39, 44, 45, 50, 16, 5, 28, 5, 21, 17, 25, 47, 25, 15, 35, 15, 0, 14, 6, 6, 20, 8, 41, 0, 48, 0, 42, 8, 15, 15, 36, 21, 23, 31, 32, 50, 44, 0, 15, 23, 12, 4, 21, 14, 48]
[11, 17, 19, 18, 1, 24, 9, 23, 5, 30, 48, 12, 30, 31, 49, 38, 26, 23, 50, 44, 30, 43, 20, 28, 38, 47, 41, 0, 43, 3, 39, 47, 50, 0, 19, 49, 30, 29, 30, 14, 25, 49, 46, 15, 0, 1, 29, 22, 23, 8, 38, 12, 1, 31, 5, 21, 41, 32, 23, 24, 10, 5, 45, 30, 2, 38, 4, 13, 34, 8, 3, 1, 36, 34, 4, 23, 49, 46, 18, 4, 44, 32, 12, 18, 13, 4, 39, 4, 0, 44, 39, 19, 27, 26, 45, 13, 11, 45, 44, 12, 30, 32, 47, 5, 41, 21, 46, 1, 36, 37, 17, 46, 35, 15, 31, 44, 46, 4, 25, 49, 14, 0, 43, 17, 34, 40, 18, 22, 5, 45, 26, 15, 24, 28, 3, 2, 11, 21, 14, 47, 4, 11, 20, 22, 15, 20, 3, 50, 10, 2, 42, 36, 5, 27, 47, 41, 43, 1, 7, 40, 22, 17, 44, 22, 19, 14, 10, 37]
[15, 39, 29, 27, 42, 7, 45, 6, 8, 1, 47, 16, 39, 27, 31, 40, 34, 14, 0, 17, 27, 13, 19, 27, 5, 48, 45, 15, 4, 25, 21, 41, 22, 20, 49, 21, 5, 17, 21, 35, 36, 14, 19, 8, 1, 0, 37, 3, 2, 22, 5, 24, 33, 32, 49, 21, 40, 43, 19, 29, 9, 15, 31, 26, 24, 11, 24, 47, 50, 49, 33, 12, 16, 9, 2, 8, 19, 34, 42, 12, 7, 44, 4, 28, 27, 47, 10, 26, 38, 33, 35, 42, 17, 31, 29, 10, 45, 1, 6, 13, 9, 43, 30, 37, 35, 7, 27, 4, 0, 49, 32, 25, 25, 27, 16, 7, 24, 7, 0, 21, 26, 20, 1, 28, 3, 44, 10, 25, 35, 0, 15, 19, 38, 28, 44, 18, 30, 16, 14, 33, 11, 8, 17, 43, 3, 13, 22, 0, 18, 49, 7, 44, 32, 40, 38, 36, 3, 10, 6, 2, 35, 3, 35, 49, 36, 21, 17, 2]
[0, 23, 32, 45, 8, 2, 46, 36, 49, 40, 10, 35, 49, 16, 0, 25, 1, 21, 16, 41, 8, 44, 26, 5, 35, 40, 34, 32, 10, 42, 13, 27, 12, 14, 3, 50, 21, 0, 45, 20, 11, 3, 11, 30, 29, 37, 0, 15, 18, 32, 16, 35, 38, 30, 1, 13, 0, 6, 14, 33, 7, 33, 16, 30, 7, 21, 40, 29, 49, 26, 43, 22, 46, 1, 42, 40, 39, 24, 28, 3, 28, 16, 17, 43, 11, 32, 47, 46, 26, 45, 47, 38, 40, 44, 11, 2, 23, 16, 22, 40, 15, 35, 10, 22, 6, 15, 40, 25, 13, 36, 15, 34, 50, 50, 39, 40, 14, 39, 10, 5, 38, 26, 12, 21, 30, 4, 18, 22, 7, 24, 29, 10, 13, 0, 10, 49, 33, 0, 30, 8, 16, 46, 26, 0, 16, 19, 28, 40, 28, 27, 31, 4, 37, 7, 1, 7, 37, 42, 29, 9, 2, 31, 22, 42, 5, 42, 23, 45]
[22, 34, 33, 47, 24, 26, 19, 21, 43, 41, 41, 30, 24, 43, 45, 5, 43, 6, 18, 18, 20, 31, 38, 13, 40, 25, 15, 26, 8, 49, 46, 10, 18, 9, 9, 11, 15, 4, 22, 12, 49, 25, 33, 0, 22, 3, 15, 0, 11, 4, 33, 43, 5, 33, 34, 5, 15, 4, 15, 15, 5, 4, 2, 35, 23, 10, 11, 26, 17, 34, 18, 45, 26, 8, 16, 26, 15, 32, 49, 42, 35, 49, 39, 19, 31, 4, 18, 13, 37, 35, 1, 38, 29, 11, 42, 17, 10, 0, 49, 50, 24, 5, 34, 28, 45, 40, 32, 29, 44, 45, 34, 36, 8, 34, 15, 33, 32, 16, 5, 23, 3, 8, 10, 21, 30, 4, 14, 3, 9, 4, 39, 42, 13, 42, 37, 27, 14, 31, 38, 15, 15, 0, 19, 2, 14, 29, 12, 45, 36, 28, 8, 5, 50, 40, 3, 39, 41, 40, 8, 34, 8, 19, 20, 33, 34, 40, 7, 12]
[7, 40, 20, 36, 3, 43, 23, 35, 0, 50, 5, 20, 0, 50, 49, 36, 48, 45, 36, 2, 3, 49, 7, 34, 38, 19, 30, 49, 31, 26, 18, 22, 21, 40, 12, 13, 10, 48, 2, 44, 26, 32, 41, 29, 23, 2, 18, 11, 0, 30, 49, 12, 13, 19, 42, 28, 23, 20, 19, 38, 20, 6, 33, 0, 25, 29, 13, 39, 45, 19, 13, 12, 4, 29, 41, 12, 34, 18, 19, 29, 2, 37, 14, 28, 14, 4, 7, 6, 48, 20, 31, 47, 23, 12, 19, 19, 26, 17, 48, 34, 34, 7, 16, 46, 21, 46, 15, 24, 9, 39, 24, 5, 24, 6, 21, 22, 18, 7, 17, 4, 7, 10, 35, 27, 13, 17, 2, 9, 8, 3, 24, 32, 19, 10, 3, 28, 30, 2, 1, 43, 23, 8, 20, 37, 36, 11, 1, 46, 43, 35, 11, 48, 29, 41, 30, 36, 2, 48, 50, 20, 8, 13, 9, 11, 39, 18, 41, 39]
[30, 20, 50, 14, 39, 13, 21, 35, 1, 17, 42, 32, 40, 32, 23, 7, 14, 48, 49, 3, 42, 18, 45, 1, 1, 11, 42, 42, 50, 42, 33, 2, 38, 9, 9, 20, 2, 44, 33, 21, 10, 27, 38, 33, 8, 22, 32, 4, 30, 0, 49, 40, 13, 1, 22, 45, 23, 47, 43, 11, 38, 47, 18, 8, 33, 5, 6, 5, 11, 13, 42, 23, 19, 20, 40, 1, 27, 46, 39, 43, 1, 5, 23, 1, 44, 9, 1, 46, 23, 17, 43, 35, 12, 41, 8, 6, 10, 25, 44, 1, 39, 17, 15, 37, 48, 13, 34, 9, 30, 35, 28, 42, 28, 35, 24, 9, 1, 13, 2, 49, 9, 26, 1, 9, 34, 34, 41, 1, 50, 7, 44, 31, 2, 41, 18, 5, 37, 23, 38, 30, 8, 50, 9, 13, 8, 34, 42, 48, 3, 22, 29, 3, 25, 25, 24, 12, 13, 9, 25, 15, 47, 14, 36, 12, 5, 26, 20, 30]
[44, 18, 18, 2, 45, 1, 1, 36, 15, 48, 42, 38, 15, 24, 12, 43, 21, 35, 22, 0, 5, 6, 34, 7, 33, 32, 15, 36, 29, 48, 1, 27, 15, 38, 4, 27, 30, 35, 2, 7, 37, 5, 46, 4, 38, 5, 16, 33, 49, 49, 0, 11, 11, 42, 15, 47, 42, 0, 40, 36, 39, 45, 1, 46, 21, 46, 39, 12, 27, 22, 30, 48, 10, 42, 34, 39, 49, 22, 18, 36, 25, 35, 7, 23, 42, 26, 7, 15, 2, 25, 24, 1, 4, 28, 13, 7, 3, 38, 24, 13, 40, 30, 22, 35, 47, 45, 19, 34, 1, 17, 6, 49, 17, 30, 40, 1, 48, 22, 6, 6, 20, 35, 45, 44, 43, 23, 48, 23, 32, 21, 50, 40, 35, 43, 4, 12, 13, 28, 46, 44, 31, 36, 50, 25, 32, 45, 6, 7, 37, 35, 4, 10, 25, 27, 44, 10, 42, 19, 28, 32, 20, 46, 3, 34, 30, 29, 0, 19]
[50, 11, 7, 36, 2, 33, 37, 35, 22, 36, 14, 23, 5, 36, 45, 20, 48, 40, 1, 38, 22, 2, 18, 40, 40, 24, 9, 41, 31, 5, 6, 9, 24, 5, 43, 23, 24, 17, 30, 7, 16, 6, 28, 22, 12, 24, 35, 43, 12, 40, 11, 0, 13, 50, 18, 15, 39, 18, 27, 1, 16, 27, 38, 6, 25, 21, 4, 40, 31, 50, 33, 31, 27, 13, 16, 20, 4, 39, 2, 50, 38, 44, 9, 49, 15, 30, 42, 34, 45, 40, 44, 0, 1, 15, 10, 10, 24, 3, 20, 48, 7, 36, 38, 33, 2, 22, 40, 42, 4, 40, 44, 33, 29, 29, 29, 22, 27, 11, 42, 21, 50, 2, 34, 24, 46, 45, 31, 7, 39, 8, 18, 31, 7, 47, 9, 1, 32, 3, 24, 49, 13, 35, 13, 20, 13, 1, 13, 25, 39, 48, 45, 23, 49, 10, 18, 40, 13, 10, 25, 31, 29, 11, 3, 26, 6, 12, 20, 24]
[34, 12, 44, 40, 37, 36, 6, 20, 27, 25, 17, 25, 43, 33, 15, 26, 29, 40, 8, 7, 34, 45, 3, 31, 3, 46, 41, 46, 20, 5, 8, 25, 26, 4, 17, 0, 38, 13, 19, 24, 26, 26, 47, 7, 1, 33, 38, 5, 13, 13, 11, 13, 0, 14, 3, 17, 5, 22, 45, 10, 3, 1, 1, 12, 0, 3, 10, 26, 43, 24, 28, 9, 14, 45, 22, 7, 33, 30, 35, 1, 22, 48, 35, 1, 23, 12, 7, 43, 39, 15, 20, 20, 2, 43, 21, 38, 9, 37, 8, 4, 43, 32, 16, 11, 13, 0, 22, 9, 10, 29, 32, 26, 31, 35, 50, 41, 21, 17, 13, 32, 1, 29, 40, 40, 14, 12, 50, 19, 0, 20, 13, 2, 13, 0, 16, 19, 28, 44, 12, 3, 39, 49, 31, 50, 29, 36, 50, 25, 9, 17, 34, 14, 9, 15, 28, 45, 15, 13, 7, 9, 25, 17, 38, 42, 2, 4, 3, 20]
[45, 23, 31, 45, 15, 10, 11, 31, 48, 43, 47, 21, 40, 32, 44, 5, 24, 20, 20, 50, 42, 5, 23, 5, 10, 9, 49, 2, 44, 3, 20, 44, 37, 30, 47, 11, 40, 6, 5, 35, 40, 0, 33, 33, 31, 32, 30, 33, 19, 1, 42, 50, 14, 0, 22, 37, 49, 19, 43, 5, 29, 18, 40, 12, 22, 2, 2, 20, 44, 46, 1, 15, 35, 15, 37, 7, 42, 43, 47, 15, 13, 19, 26, 34, 0, 13, 48, 39, 47, 9, 34, 39, 4, 11, 12, 38, 24, 46, 17, 40, 28, 1, 11, 9, 13, 36, 30, 48, 32, 8, 46, 21, 44, 10, 39, 1, 21, 30, 14, 41, 7, 48, 32, 1, 27, 48, 19, 13, 31, 49, 10, 3, 27, 16, 48, 45, 12, 29, 14, 35, 3, 9, 40, 15, 31, 45, 40, 38, 28, 27, 12, 26, 1, 2, 30, 20, 12, 16, 16, 18, 32, 13, 14, 21, 39, 17, 48, 27]
