N1,N2,...,Nx
[13, 25, 6, 46, 14, 6, 43, 12, 21, 35, 13, 30, 13, 8, 34, 4, 19, 34, 33, 14, 33, 44, 3, 12, 23, 31, 16, 18, 7, 47, 49, 28, 34, 16, 13, 46, 23, 28, 6, 38, 38, 37, 50, 11, 0, 33, 23, 47, 34, 34, 21, 13, 38, 44, 35, 20, 6, 9, 13, 14, 30, 36, 38, 37, 45, 27, 18, 29, 24, 20, 25, 15, 6, 39, 22, 27, 21, 32, 50, 17, 22, 22, 26, 34, 22, 24, 20, 48, 12, 22, 40, 3, 20, 2, 25, 49, 7, 10, 1, 16, 6, 0, 28, 19, 15]
[20, 21, 6, 11, 22, 15, 44, 1, 37, 25, 1, 11, 11, 2, 29, 31, 39, 50, 33, 24, 39, 27, 8, 34, 30, 24, 13, 19, 23, 43, 32, 49, 25, 32, 6, 5, 32, 5, 38, 3, 23, 34, 45, 25, 33, 0, 22, 44, 18, 1, 12, 30, 45, 26, 26, 39, 21, 2, 43, 45, 12, 6, 16, 10, 12, 12, 33, 17, 28, 27, 6, 11, 3, 19, 7, 0, 41, 20, 30, 45, 46, 34, 50, 29, 35, 2, 9, 45, 5, 23, 17, 49, 27, 14, 4, 47, 5, 7, 27, 5, 8, 35, 13, 7, 0]
[13, 48, 30, 46, 10, 14, 14, 36, 14, 19, 3, 28, 8, 47, 22, 43, 43, 11, 9, 13, 13, 4, 18, 27, 39, 36, 42, 11, 31, 21, 14, 19, 31, 19, 22, 12, 28, 37, 15, 23, 17, 7, 27, 39, 23, 22, 0, 39, 24, 18, 43, 6, 44, 1, 18, 3, 7, 18, 0, 6, 20, 44, 18, 9, 40, 46, 0, 27, 42, 5, 21, 28, 28, 49, 1, 43, 40, 29, 47, 46, 49, 34, 26, 20, 28, 44, 24, 46, 3, 42, 39, 23, 5, 1, 17, 30, 42, 13, 26, 29, 8, 16, 50, 20, 22]
[0, 13, 36, 24, 36, 8, 9, 0, 22, 12, 36, 0, 41, 16, 43, 41, 38, 40, 41, 11, 47, 20, 10, 30, 44, 34, 8, 41, 26, 1, 20, 8, 6, 8, 16, 5, 5, 7, 2, 20, 4, 23, 39, 36, 47, 44, 39, 0, 45, 13, 43, 47, 29, 5, 30, 50, 40, 38, 23, 19, 40, 21, 46, 19, 34, 30, 42, 16, 47, 50, 35, 41, 31, 47, 34, 6, 8, 43, 46, 33, 10, 44, 18, 39, 6, 35, 12, 29, 43, 27, 27, 36, 21, 12, 44, 43, 8, 17, 50, 14, 35, 27, 26, 22, 0]
[4, 41, 13, 12, 46, 48, 31, 44, 43, 45, 34, 15, 29, 12, 7, 42, 44, 6, 18, 11, 30, 12, 17, 44, 2, 45, 32, 50, 39, 28, 38, 18, 5, 12, 1, 16, 22, 34, 2, 23, 30, 40, 21, 8, 34, 18, 24, 45, 0, 45, 13, 32, 7, 10, 22, 11, 1, 45, 17, 16, 33, 25, 27, 34, 40, 25, 1, 1, 37, 0, 15, 41, 8, 23, 21, 3, 23, 41, 12, 41, 7, 10, 5, 25, 26, 16, 42, 24, 29, 19, 30, 37, 49, 38, 15, 23, 37, 12, 50, 15, 48, 25, 44, 47, 38]
[46, 14, 24, 16, 40, 21, 29, 39, 4, 0, 29, 34, 50, 47, 23, 28, 50, 30, 25, 24, 27, 14, 38, 16, 48, 19, 43, 36, 13, 1, 19, 0, 28, 13, 14, 44, 27, 4, 45, 15, 17, 31, 34, 49, 34, 1, 18, 13, 45, 0, 48, 45, 20, 35, 47, 38, 4, 24, 0, 19, 50, 30, 42, 29, 35, 22, 16, 35, 36, 37, 40, 23, 17, 2, 4, 46, 7, 11, 13, 48, 33, 4, 18, 49, 16, 0, 6, 23, 5, 8, 20, 45, 20, 30, 20, 25, 35, 17, 43, 13, 28, 32, 43, 29, 0]
[49, 46, 6, 14, 15, 14, 29, 1, 35, 21, 45, 16, 10, 49, 35, 40, 16, 38, 34, 44, 40, 0, 18, 10, 45, 3, 7, 36, 44, 35, 18, 25, 6, 33, 37, 7, 4, 3, 30, 36, 41, 44, 50, 26, 21, 12, 43, 43, 13, 48, 0, 43, 31, 44, 35, 29, 40, 5, 30, 27, 31, 1, 10, 9, 47, 4, 28, 9, 44, 49, 22, 33, 38, 14, 2, 13, 20, 18, 21, 30, 36, 2, 46, 40, 8, 32, 38, 0, 10, 0, 12, 10, 36, 23, 34, 47, 44, 39, 4, 31, 9, 30, 33, 3, 12]
[14, 19, 2, 30, 48, 4, 25, 38, 32, 31, 45, 47, 21, 33, 40, 41, 23, 44, 40, 24, 20, 37, 23, 48, 44, 13, 31, 47, 44, 46, 17, 14, 10, 18, 30, 18, 7, 5, 28, 50, 10, 31, 28, 4, 13, 30, 6, 47, 32, 45, 43, 0, 19, 14, 15, 9, 29, 16, 25, 32, 20, 35, 45, 34, 28, 41, 30, 44, 27, 19, 39, 17, 42, 48, 10, 32, 5, 18, 17, 46, 27, 21, 30, 48, 10, 41, 40, 8, 0, 39, 13, 21, 29, 46, 38, 34, 39, 37, 16, 22, 49, 4, 50, 21, 0]
[22, 11, 43, 36, 0, 9, 17, 42, 20, 44, 45, 5, 39, 15, 49, 21, 39, 36, 7, 25, 2, 30, 34, 48, 9, 48, 12, 45, 38, 17, 38, 15, 41, 34, 11, 49, 38, 33, 40, 43, 16, 49, 24, 36, 38, 45, 44, 29, 7, 20, 31, 19, 0, 33, 35, 34, 25, 31, 39, 1, 30, 14, 31, 42, 10, 16, 13, 17, 50, 1, 32, 15, 13, 48, 48, 38, 12, 40, 47, 27, 36, 0, 40, 5, 28, 49, 45, 3, 35, 23, 14, 10, 33, 3, 4, 26, 0, 24, 15, 26, 32, 14, 47, 38, 20]
[28, 38, 4, 39, 33, 12, 2, 3, 47, 21, 28, 30, 29, 3, 5, 38, 8, 19, 42, 5, 41, 41, 17, 12, 20, 30, 15, 2, 5, 20, 33, 15, 32, 12, 47, 25, 41, 50, 11, 12, 7, 1, 19, 45, 44, 26, 1, 5, 10, 35, 44, 14, 33, 0, 34, 46, 39, 39, 13, 9, 50, 10, 46, 40, 37, 4, 27, 45, 30, 35, 29, 39, 15, 33, 27, 20, 15, 24, 18, 21, 19, 38, 14, 14, 19, 10, 36, 3, 3, 1, 50, 39, 25, 33, 5, 30, 43, 1, 28, 43, 44, 43, 30, 30, 9]
[35, 35, 28, 29, 13, 50, 42, 11, 40, 3, 19, 36, 13, 18, 24, 10, 44, 7, 35, 19, 1, 2, 50, 26, 41, 23, 6, 42, 23, 25, 0, 13, 35, 17, 36, 28, 8, 13, 11, 39, 9, 18, 35, 48, 35, 26, 18, 30, 22, 47, 35, 15, 35, 34, 0, 14, 36, 21, 14, 32, 1, 38, 20, 3, 23, 48, 15, 18, 42, 44, 44, 45, 5, 10, 1, 46, 24, 0, 43, 20, 40, 4, 3, 19, 15, 44, 2, 14, 38, 1, 36, 41, 24, 22, 32, 45, 32, 39, 48, 27, 22, 5, 11, 48, 7]
[20, 12, 16, 38, 49, 36, 39, 5, 20, 6, 27, 1, 20, 16, 25, 16, 28, 49, 41, 24, 33, 34, 48, 12, 5, 26, 9, 44, 30, 22, 10, 20, 23, 16, 48, 29, 31, 47, 4, 3, 27, 48, 42, 18, 20, 39, 3, 50, 11, 38, 29, 9, 34, 46, 14, 0, 11, 6, 40, 17, 38, 3, 42, 21, 42, 30, 28, 19, 47, 20, 22, 5, 27, 9, 2, 33, 13, 49, 19, 46, 8, 14, 40, 28, 50, 5, 35, 1, 0, 45, 28, 47, 46, 0, 17, 29, 8, 14, 12, 9, 30, 46, 33, 23, 40]
[37, 37, 27, 34, 19, 40, 32, 14, 2, 26, 9, 37, 10, 35, 38, 12, 6, 3, 7, 13, 26, 32, 23, 49, 11, 47, 29, 41, 29, 9, 2, 4, 32, 34, 24, 45, 36, 9, 13, 32, 9, 37, 26, 38, 6, 21, 7, 40, 1, 4, 40, 29, 25, 39, 36, 11, 0, 13, 49, 22, 43, 44, 6, 30, 17, 21, 43, 21, 40, 1, 4, 5, 8, 50, 7, 9, 1, 39, 19, 47, 23, 36, 16, 22, 30, 49, 33, 21, 37, 38, 13, 30, 13, 43, 39, 4, 15, 23, 9, 1, 27, 21, 9, 31, 15]
[43, 5, 12, 42, 50, 20, 41, 37, 19, 3, 29, 42, 17, 15, 1, 29, 0, 0, 30, 24, 33, 41, 29, 50, 38, 26, 5, 40, 24, 44, 5, 46, 8, 16, 47, 50, 40, 33, 13, 25, 29, 17, 31, 27, 9, 2, 18, 38, 45, 24, 5, 16, 31, 39, 21, 6, 13, 0, 33, 25, 4, 24, 3, 38, 39, 12, 12, 13, 4, 25, 28, 27, 28, 19, 46, 14, 3, 46, 23, 40, 43, 34, 3, 34, 30, 4, 40, 50, 9, 37, 34, 46, 49, 1, 3, 2, 27, 30, 14, 20, 9, 25, 17, 14, 23]
[50, 16, 36, 13, 12, 40, 18, 42, 11, 21, 20, 21, 27, 28, 25, 22, 20, 44, 49, 15, 4, 23, 24, 28, 15, 32, 3, 31, 37, 0, 12, 9, 49, 41, 39, 31, 45, 1, 44, 48, 21, 26, 40, 17, 13, 43, 0, 23, 17, 0, 30, 25, 39, 13, 14, 40, 49, 33, 0, 9, 27, 32, 0, 2, 13, 42, 5, 36, 0, 46, 12, 9, 24, 40, 16, 2, 33, 36, 22, 18, 10, 49, 29, 41, 23, 11, 38, 34, 37, 24, 46, 45, 37, 26, 6, 12, 35, 14, 32, 28, 5, 4, 34, 12, 39]
[10, 27, 43, 42, 6, 29, 33, 34, 16, 32, 9, 48, 37, 32, 48, 27, 1, 50, 49, 39, 18, 7, 3, 5, 40, 1, 16, 41, 13, 26, 27, 14, 25, 46, 11, 18, 8, 17, 37, 40, 31, 41, 8, 0, 14, 45, 6, 19, 16, 19, 27, 32, 1, 9, 32, 17, 22, 25, 9, 0, 33, 10, 31, 49, 18, 31, 43, 28, 2, 20, 25, 25, 37, 7, 33, 7, 14, 2, 1, 42, 4, 48, 39, 44, 50, 46, 0, 45, 29, 36, 19, 41, 12, 7, 50, 15, 24, 38, 19, 30, 29, 48, 19, 39, 12]
[17, 10, 13, 18, 39, 45, 16, 17, 23, 18, 23, 50, 19, 48, 28, 13, 46, 22, 36, 9, 42, 3, 19, 2, 34, 21, 34, 43, 0, 45, 34, 26, 34, 48, 21, 23, 18, 50, 38, 40, 45, 4, 17, 24, 30, 12, 20, 40, 33, 50, 31, 20, 30, 50, 1, 38, 43, 4, 27, 33, 0, 48, 6, 41, 34, 7, 44, 41, 7, 32, 31, 47, 50, 34, 13, 32, 2, 48, 19, 18, 13, 17, 8, 12, 27, 33, 45, 33, 46, 5, 38, 45, 5, 34, 21, 18, 20, 2, 1, 43, 12, 3, 39, 10, 5]
[31, 38, 42, 23, 4, 25, 29, 20, 21, 43, 5, 42, 20, 43, 29, 45, 8, 43, 12, 49, 46, 21, 26, 17, 41, 22, 10, 37, 27, 27, 18, 19, 23, 16, 39, 15, 17, 6, 22, 26, 38, 2, 35, 10, 36, 6, 44, 21, 25, 30, 1, 35, 14, 10, 38, 3, 44, 24, 32, 10, 48, 0, 38, 29, 44, 37, 9, 35, 39, 1, 21, 35, 45, 5, 44, 40, 19, 41, 11, 26, 3, 10, 23, 10, 4, 6, 28, 6, 26, 38, 34, 7, 14, 31, 27, 25, 10, 12, 4, 32, 42, 26, 19, 46, 11]
[31, 32, 29, 47, 4, 6, 46, 31, 2, 43, 15, 9, 25, 31, 28, 21, 33, 12, 45, 32, 35, 46, 43, 15, 12, 29, 1, 21, 40, 41, 43, 12, 26, 9, 28, 45, 9, 30, 43, 22, 0, 50, 10, 45, 38, 16, 18, 46, 27, 42, 10, 45, 31, 46, 20, 42, 6, 3, 0, 31, 6, 38, 0, 6, 9, 34, 27, 13, 3, 4, 31, 20, 35, 13, 21, 18, 49, 33, 15, 2, 39, 24, 5, 22, 4, 25, 18, 31, 41, 17, 36, 3, 17, 49, 18, 49, 24, 3, 24, 9, 43, 14, 35, 32, 49]
[1, 18, 14, 4, 35, 32, 43, 11, 14, 9, 32, 27, 33, 18, 34, 25, 22, 44, 37, 16, 28, 48, 4, 17, 23, 4, 11, 10, 11, 1, 23, 19, 40, 20, 8, 17, 26, 44, 10, 6, 1, 18, 35, 23, 37, 10, 9, 19, 34, 29, 9, 34, 42, 40, 3, 21, 30, 38, 2, 49, 41, 29, 6, 0, 35, 43, 19, 47, 11, 38, 11, 24, 34, 23, 27, 36, 12, 48, 46, 19, 10, 14, 24, 25, 27, 6, 11, 50, 10, 1, 9, 5, 3, 12, 43, 6, 34, 3, 18, 11, 23, 38, 7, 0, 42]
[5, 15, 49, 15, 46, 24, 7, 43, 38, 42, 11, 26, 24, 3, 13, 7, 6, 42, 37, 27, 11, 26, 2, 47, 41, 29, 1, 49, 19, 16, 15, 1, 28, 25, 46, 0, 14, 1, 15, 0, 29, 32, 45, 17, 45, 12, 40, 34, 40, 35, 47, 28, 10, 37, 23, 42, 17, 39, 13, 18, 34, 44, 9, 35, 0, 48, 25, 1, 7, 30, 47, 42, 40, 28, 28, 35, 16, 29, 47, 50, 4, 10, 2, 49, 45, 7, 33, 19, 12, 0, 13, 30, 39, 40, 22, 31, 35, 9, 48, 40, 25, 39, 19, 45, 34]
[31, 4, 45, 28, 21, 28, 20, 33, 40, 3, 25, 35, 17, 6, 32, 45, 16, 19, 8, 8, 47, 48, 36, 12, 29, 31, 15, 48, 32, 29, 1, 5, 35, 16, 45, 7, 10, 50, 17, 24, 23, 2, 2, 11, 27, 12, 46, 30, 25, 22, 4, 41, 16, 4, 48, 30, 21, 12, 42, 31, 7, 37, 34, 43, 48, 0, 22, 38, 26, 45, 13, 5, 7, 26, 23, 5, 45, 7, 4, 27, 13, 18, 13, 49, 31, 47, 6, 24, 49, 1, 23, 39, 10, 50, 42, 40, 18, 39, 8, 23, 2, 27, 47, 28, 35]
[8, 37, 23, 43, 36, 25, 30, 35, 2, 4, 6, 42, 22, 46, 10, 23, 43, 5, 24, 31, 42, 50, 10, 45, 38, 14, 32, 6, 2, 7, 31, 0, 24, 44, 46, 49, 23, 33, 18, 45, 4, 3, 42, 4, 18, 33, 0, 42, 1, 16, 28, 30, 13, 27, 15, 28, 43, 12, 5, 43, 44, 9, 27, 19, 25, 22, 0, 17, 25, 43, 32, 28, 50, 7, 50, 10, 6, 40, 44, 6, 1, 33, 6, 43, 38, 38, 2, 24, 40, 3, 11, 5, 41, 35, 6, 44, 6, 38, 25, 41, 30, 26, 8, 32, 10]
[7, 1, 33, 5, 37, 14, 15, 29, 45, 19, 25, 5, 22, 37, 32, 33, 42, 16, 12, 5, 31, 47, 18, 28, 37, 22, 22, 18, 32, 47, 21, 14, 3, 3, 45, 20, 25, 36, 27, 46, 46, 30, 2, 23, 29, 17, 27, 16, 1, 35, 9, 44, 17, 45, 18, 19, 21, 13, 36, 28, 41, 35, 13, 47, 1, 38, 17, 0, 39, 27, 13, 44, 21, 3, 46, 30, 44, 3, 13, 8, 36, 1, 35, 36, 32, 9, 31, 9, 4, 34, 14, 23, 16, 14, 12, 2, 29, 22, 2, 11, 22, 8, 9, 10, 37]
[5, 4, 30, 29, 50, 17, 10, 38, 48, 50, 24, 32, 13, 16, 22, 18, 24, 17, 47, 48, 16, 38, 49, 27, 44, 48, 33, 35, 2, 19, 43, 49, 4, 39, 45, 14, 3, 41, 29, 20, 7, 34, 18, 1, 24, 28, 42, 47, 37, 36, 44, 27, 50, 30, 42, 47, 40, 4, 0, 2, 7, 39, 3, 11, 7, 26, 25, 39, 0, 28, 19, 23, 13, 10, 20, 0, 8, 39, 34, 31, 43, 5, 0, 30, 41, 6, 29, 43, 8, 25, 19, 30, 19, 24, 8, 30, 32, 22, 5, 33, 43, 18, 41, 37, 32]
[45, 33, 4, 41, 20, 10, 24, 13, 36, 30, 8, 7, 13, 44, 28, 19, 26, 40, 38, 29, 7, 15, 29, 20, 2, 30, 28, 4, 31, 10, 17, 36, 24, 6, 3, 3, 49, 36, 4, 17, 15, 37, 20, 26, 20, 27, 5, 50, 0, 37, 49, 19, 1, 35, 44, 20, 1, 25, 46, 20, 32, 1, 4, 38, 30, 45, 43, 27, 28, 0, 10, 18, 4, 35, 4, 18, 37, 17, 29, 43, 33, 48, 35, 39, 24, 17, 7, 40, 14, 47, 39, 47, 33, 27, 6, 18, 10, 37, 47, 21, 27, 3, 49, 10, 40]
[1, 44, 46, 21, 40, 25, 35, 39, 18, 3, 16, 49, 30, 49, 10, 36, 8, 24, 20, 32, 32, 19, 46, 44, 25, 46, 16, 44, 4, 22, 30, 36, 15, 7, 37, 8, 4, 22, 14, 40, 9, 21, 9, 8, 25, 6, 21, 35, 15, 40, 22, 39, 32, 29, 44, 22, 4, 28, 12, 25, 31, 21, 31, 11, 47, 13, 32, 13, 19, 10, 0, 20, 49, 35, 9, 48, 31, 42, 22, 46, 39, 47, 25, 8, 30, 23, 36, 2, 38, 49, 46, 35, 14, 14, 23, 38, 35, 44, 12, 33, 26, 1, 28, 21, 8]
[8, 49, 36, 5, 26, 47, 36, 3, 11, 48, 31, 5, 20, 9, 10, 35, 48, 37, 50, 36, 30, 33, 8, 9, 34, 35, 19, 19, 19, 16, 6, 5, 50, 35, 18, 17, 25, 2, 38, 16, 24, 25, 16, 17, 15, 11, 28, 41, 41, 23, 33, 17, 15, 39, 45, 5, 5, 27, 9, 25, 47, 35, 20, 24, 42, 5, 28, 44, 23, 18, 20, 0, 46, 21, 47, 27, 11, 10, 2, 32, 24, 4, 44, 22, 49, 19, 19, 19, 34, 48, 49, 35, 37, 26, 20, 23, 8, 13, 35, 45, 40, 9, 30, 0, 23]
[9, 6, 26, 27, 43, 50, 4, 13, 47, 40, 13, 21, 1, 2, 6, 2, 7, 30, 24, 17, 4, 6, 11, 10, 14, 8, 17, 31, 24, 4, 48, 19, 33, 27, 40, 19, 12, 16, 26, 13, 27, 1, 39, 40, 6, 3, 28, 31, 8, 17, 38, 42, 13, 15, 5, 27, 8, 28, 24, 37, 50, 45, 35, 34, 40, 7, 50, 21, 13, 4, 49, 46, 0, 8, 49, 35, 23, 32, 39, 0, 14, 27, 17, 50, 2, 14, 23, 11, 8, 12, 1, 44, 45, 1, 12, 35, 29, 7, 49, 8, 36, 43, 33, 10, 40]
[25, 21, 43, 36, 18, 41, 25, 34, 17, 17, 33, 15, 15, 35, 11, 12, 33, 41, 31, 31, 2, 1, 26, 40, 27, 16, 1, 29, 26, 4, 21, 23, 45, 1, 14, 9, 9, 10, 32, 30, 22, 47, 39, 18, 39, 19, 49, 47, 23, 2, 14, 48, 48, 33, 10, 9, 50, 19, 40, 7, 34, 5, 13, 23, 28, 26, 7, 3, 10, 35, 35, 21, 8, 0, 15, 38, 46, 14, 17, 34, 0, 43, 14, 46, 30, 34, 1, 31, 40, 1, 30, 37, 47, 39, 16, 24, 3, 45, 25, 25, 40, 43, 13, 16, 26]
[4, 32, 41, 44, 43, 18, 50, 30, 28, 31, 7, 26, 25, 35, 7, 26, 39, 3, 44, 47, 13, 13, 45, 23, 3, 19, 29, 5, 17, 34, 36, 4, 24, 5, 11, 6, 34, 16, 23, 13, 44, 19, 18, 31, 22, 7, 1, 34, 21, 4, 2, 10, 48, 27, 1, 2, 7, 46, 16, 33, 13, 44, 21, 27, 28, 23, 50, 46, 20, 4, 9, 47, 49, 15, 0, 20, 8, 35, 42, 47, 13, 4, 40, 27, 41, 5, 44, 50, 38, 37, 40, 3, 13, 49, 23, 9, 22, 29, 5, 15, 38, 36, 12, 46, 38]
[27, 20, 14, 8, 0, 14, 0, 6, 16, 25, 13, 26, 48, 46, 26, 36, 43, 47, 9, 33, 39, 33, 26, 4, 6, 35, 0, 33, 35, 1, 36, 5, 11, 17, 44, 29, 46, 2, 44, 34, 19, 30, 26, 36, 27, 0, 43, 6, 3, 46, 13, 32, 38, 20, 46, 33, 9, 14, 2, 7, 32, 40, 18, 36, 35, 5, 10, 30, 0, 18, 48, 27, 35, 38, 20, 0, 24, 48, 43, 37, 46, 43, 18, 10, 14, 46, 11, 29, 39, 46, 46, 37, 47, 12, 17, 35, 9, 29, 40, 10, 43, 46, 15, 13, 45]
[8, 0, 5, 23, 14, 22, 27, 36, 26, 25, 30, 15, 44, 22, 9, 47, 17, 49, 48, 29, 46, 25, 5, 45, 26, 46, 5, 25, 0, 2, 50, 47, 9, 44, 0, 48, 10, 30, 2, 11, 23, 2, 22, 32, 21, 41, 40, 8, 23, 7, 20, 5, 12, 15, 24, 13, 1, 3, 33, 14, 2, 19, 49, 12, 16, 45, 6, 44, 8, 37, 31, 11, 23, 46, 8, 24, 0, 16, 24, 28, 18, 33, 13, 3, 49, 23, 8, 47, 44, 24, 21, 18, 34, 13, 6, 26, 35, 48, 3, 40, 31, 35, 0, 13, 27]
[40, 43, 39, 49, 11, 9, 4, 20, 18, 2, 3, 35, 25, 43, 23, 49, 37, 37, 43, 27, 48, 34, 29, 35, 2, 22, 6, 22, 15, 15, 46, 43, 41, 50, 37, 12, 37, 2, 34, 13, 16, 19, 9, 44, 32, 20, 29, 43, 41, 11, 18, 18, 40, 24, 0, 49, 39, 46, 36, 2, 48, 41, 33, 48, 29, 7, 40, 3, 39, 17, 42, 10, 32, 14, 35, 48, 16, 0, 28, 17, 1, 7, 43, 20, 8, 7, 10, 30, 49, 0, 49, 48, 26, 16, 37, 49, 34, 40, 5, 11, 34, 46, 44, 14, 39]
[12, 40, 24, 15, 30, 32, 45, 6, 49, 29, 11, 25, 19, 14, 16, 24, 1, 27, 1, 2, 22, 22, 50, 31, 17, 35, 33, 38, 32, 34, 37, 25, 35, 11, 40, 37, 32, 43, 27, 45, 24, 1, 14, 2, 50, 30, 47, 46, 12, 13, 21, 17, 47, 18, 43, 19, 19, 23, 22, 1, 19, 11, 15, 46, 47, 4, 44, 13, 34, 29, 22, 2, 39, 17, 42, 43, 24, 28, 0, 18, 39, 8, 5, 44, 1, 18, 18, 49, 17, 41, 9, 24, 45, 21, 41, 0, 42, 39, 9, 8, 14, 18, 34, 24, 45]
[1, 35, 42, 22, 32, 44, 11, 29, 0, 5, 7, 36, 40, 20, 6, 9, 17, 25, 8, 20, 29, 29, 0, 16, 45, 39, 2, 10, 19, 32, 26, 3, 48, 9, 22, 10, 4, 47, 33, 16, 36, 31, 13, 6, 17, 45, 46, 33, 41, 48, 30, 46, 27, 21, 20, 46, 47, 40, 18, 42, 18, 26, 2, 19, 50, 27, 6, 8, 31, 43, 46, 32, 0, 34, 47, 37, 28, 17, 18, 0, 26, 29, 0, 39, 42, 3, 0, 12, 35, 15, 3, 35, 46, 1, 44, 12, 36, 1, 11, 5, 29, 20, 27, 25, 49]
[7, 16, 18, 45, 31, 13, 7, 34, 30, 34, 1, 34, 19, 15, 20, 45, 47, 6, 16, 43, 21, 42, 8, 45, 20, 39, 17, 48, 13, 30, 45, 11, 0, 2, 2, 1, 1, 26, 14, 36, 34, 10, 0, 14, 22, 46, 49, 10, 7, 33, 36, 27, 36, 19, 40, 8, 23, 43, 10, 4, 13, 3, 39, 10, 4, 13, 1, 36, 43, 33, 39, 24, 14, 0, 13, 46, 18, 1, 39, 26, 0, 19, 18, 19, 4, 12, 6, 0, 30, 45, 5, 0, 35, 50, 46, 10, 3, 17, 7, 10, 28, 15, 11, 34, 39]
[26, 5, 17, 45, 9, 4, 34, 11, 46, 26, 42, 42, 10, 31, 32, 38, 22, 50, 46, 23, 43, 11, 0, 27, 6, 1, 22, 27, 18, 36, 40, 0, 45, 48, 28, 26, 9, 13, 45, 6, 34, 8, 13, 39, 22, 34, 34, 44, 10, 4, 2, 21, 0, 38, 4, 14, 36, 34, 49, 48, 17, 10, 24, 14, 10, 18, 33, 1, 5, 48, 47, 4, 27, 43, 4, 43, 33, 7, 8, 29, 19, 0, 48, 27, 20, 6, 15, 0, 16, 0, 13, 40, 49, 24, 36, 13, 41, 18, 39, 42, 38, 11, 37, 8, 26]
[43, 18, 0, 41, 49, 2, 49, 18, 9, 32, 15, 25, 20, 25, 50, 23, 3, 16, 37, 23, 32, 0, 37, 18, 18, 7, 6, 35, 24, 0, 23, 5, 37, 20, 5, 32, 50, 41, 15, 28, 9, 17, 4, 45, 26, 50, 26, 18, 5, 18, 46, 30, 40, 14, 3, 40, 16, 3, 29, 39, 8, 23, 5, 24, 2, 13, 6, 35, 0, 35, 25, 44, 17, 14, 40, 18, 13, 43, 5, 0, 18, 48, 0, 18, 16, 10, 40, 32, 26, 22, 6, 16, 48, 22, 35, 28, 9, 34, 2, 19, 49, 37, 50, 28, 46]
[8, 1, 13, 18, 5, 23, 10, 50, 13, 37, 7, 15, 26, 46, 17, 40, 24, 11, 8, 43, 42, 24, 34, 27, 42, 22, 36, 36, 30, 41, 22, 47, 35, 6, 18, 12, 35, 23, 46, 0, 9, 15, 48, 30, 34, 29, 20, 39, 25, 49, 40, 48, 5, 14, 19, 28, 22, 34, 41, 44, 12, 10, 22, 25, 49, 49, 43, 36, 30, 39, 8, 22, 50, 46, 27, 10, 3, 20, 44, 39, 19, 27, 18, 0, 28, 34, 39, 39, 1, 49, 13, 39, 7, 48, 32, 25, 18, 46, 15, 37, 6, 44, 26, 5, 5]
[30, 21, 29, 13, 28, 40, 18, 5, 38, 47, 23, 40, 38, 11, 22, 12, 33, 41, 47, 32, 4, 20, 22, 25, 14, 38, 48, 5, 22, 1, 34, 8, 12, 44, 40, 15, 13, 1, 13, 13, 27, 45, 45, 15, 22, 35, 28, 6, 26, 16, 8, 10, 28, 19, 15, 50, 30, 30, 23, 50, 27, 4, 4, 27, 45, 31, 38, 32, 41, 24, 30, 49, 2, 30, 41, 14, 49, 8, 1, 42, 4, 20, 16, 28, 0, 5, 2, 35, 44, 34, 46, 41, 7, 44, 2, 8, 2, 21, 43, 45, 39, 49, 50, 19, 10]
[26, 39, 18, 44, 43, 47, 23, 24, 34, 28, 33, 23, 44, 8, 6, 27, 13, 50, 0, 13, 25, 37, 19, 13, 17, 45, 42, 3, 43, 11, 12, 32, 31, 7, 6, 27, 36, 12, 17, 49, 21, 34, 33, 28, 24, 2, 44, 35, 16, 0, 32, 41, 49, 10, 44, 5, 49, 4, 11, 46, 33, 6, 25, 6, 7, 47, 38, 9, 6, 17, 23, 19, 14, 34, 5, 46, 23, 7, 18, 3, 12, 6, 10, 34, 5, 0, 22, 15, 16, 3, 34, 30, 14, 49, 38, 31, 41, 35, 32, 24, 22, 18, 50, 33, 20]
[22, 24, 48, 25, 30, 12, 47, 28, 14, 23, 38, 22, 36, 4, 25, 23, 11, 28, 27, 16, 44, 39, 19, 41, 10, 28, 15, 24, 33, 3, 5, 48, 27, 11, 21, 40, 8, 0, 38, 47, 13, 12, 49, 31, 20, 9, 24, 12, 42, 6, 38, 40, 45, 36, 2, 35, 33, 40, 38, 0, 45, 28, 18, 11, 33, 6, 2, 31, 29, 7, 36, 19, 23, 1, 44, 11, 8, 10, 18, 0, 6, 15, 40, 39, 2, 22, 0, 0, 1, 32, 41, 39, 1, 37, 41, 23, 42, 0, 34, 31, 13, 11, 1, 5, 48]
[36, 25, 15, 3, 25, 21, 41, 17, 25, 0, 4, 33, 0, 25, 19, 10, 37, 34, 43, 14, 10, 3, 32, 27, 12, 29, 13, 17, 25, 15, 0, 37, 38, 16, 3, 49, 35, 25, 21, 28, 7, 25, 46, 33, 48, 45, 46, 29, 24, 23, 0, 8, 3, 3, 14, 1, 21, 50, 34, 45, 33, 6, 31, 50, 19, 24, 24, 9, 43, 40, 2, 19, 11, 31, 50, 29, 47, 30, 49, 12, 0, 0, 32, 39, 35, 15, 0, 0, 48, 48, 2, 49, 46, 27, 30, 17, 29, 44, 26, 43, 0, 9, 18, 31, 7]
