N1,N2,...,Nx
[41, 40, 13, 16, 3, 47, 30, 3, 48, 45, 0, 45, 42, 7, 32, 9, 38, 12, 35, 18, 36, 20, 36, 41, 50, 23, 13, 39, 10, 3, 35, 45, 40, 25, 42, 12, 2, 31, 17, 11, 28, 26, 41, 28, 27, 50, 11, 15, 26, 38, 10, 0, 34, 37, 35, 4, 41, 15, 27, 36, 35, 39, 4, 12, 10, 16, 49, 26, 4, 18, 18, 24, 30, 36, 28, 19, 8, 3, 28, 6, 28, 25, 9, 36, 7, 36, 20, 11, 17, 23]
[49, 26, 18, 41, 46, 45, 17, 41, 39, 14, 24, 20, 5, 17, 27, 47, 49, 11, 35, 36, 44, 19, 9, 13, 17, 20, 1, 4, 14, 50, 38, 32, 38, 35, 22, 0, 3, 10, 39, 16, 29, 41, 23, 23, 22, 6, 26, 10, 50, 30, 43, 34, 0, 49, 27, 29, 43, 30, 36, 48, 16, 33, 14, 25, 31, 26, 21, 7, 28, 50, 2, 48, 7, 26, 3, 11, 33, 2, 48, 2, 32, 22, 11, 16, 9, 48, 29, 4, 44, 46]
[0, 46, 48, 17, 0, 32, 21, 13, 39, 21, 18, 31, 16, 16, 39, 21, 13, 38, 13, 25, 39, 10, 17, 16, 33, 7, 29, 24, 2, 12, 19, 2, 32, 15, 16, 25, 42, 34, 37, 39, 39, 13, 4, 24, 0, 41, 39, 14, 1, 7, 35, 37, 49, 0, 9, 3, 40, 47, 9, 44, 42, 34, 11, 37, 41, 48, 20, 19, 41, 9, 14, 11, 10, 4, 28, 48, 40, 14, 39, 10, 35, 45, 27, 1, 29, 23, 40, 44, 2, 29]
[9, 37, 43, 4, 32, 10, 0, 39, 25, 23, 34, 27, 44, 6, 38, 32, 8, 25, 8, 14, 0, 8, 40, 7, 47, 28, 28, 19, 32, 19, 12, 23, 29, 49, 44, 15, 46, 9, 40, 7, 44, 49, 6, 36, 11, 37, 8, 26, 42, 41, 28, 35, 27, 9, 0, 50, 46, 31, 27, 8, 20, 14, 29, 29, 47, 33, 28, 2, 9, 5, 35, 36, 45, 12, 20, 28, 3, 23, 31, 0, 4, 36, 48, 39, 3, 5, 27, 38, 29, 37]
[18, 29, 20, 16, 0, 37, 21, 18, 47, 10, 46, 25, 15, 3, 47, 9, 26, 6, 30, 26, 40, 49, 9, 38, 5, 8, 41, 42, 34, 19, 29, 21, 18, 16, 12, 29, 0, 6, 5, 42, 27, 9, 22, 33, 26, 11, 48, 27, 12, 5, 28, 4, 29, 3, 50, 0, 11, 43, 27, 11, 18, 3, 17, 35, 50, 29, 16, 20, 44, 14, 29, 6, 11, 31, 39, 48, 40, 1, 35, 22, 33, 7, 18, 19, 46, 16, 16, 1, 6, 1]
[0, 18, 1, 24, 28, 49, 13, 14, 48, 3, 38, 32, 3, 49, 10, 21, 37, 17, 33, 32, 40, 3, 12, 6, 34, 22, 42, 38, 15, 47, 23, 30, 11, 3, 24, 24, 28, 5, 5, 11, 6, 7, 2, 11, 21, 42, 23, 19, 23, 11, 9, 41, 43, 40, 46, 11, 0, 36, 33, 3, 18, 7, 16, 15, 44, 14, 32, 15, 42, 10, 39, 8, 4, 12, 2, 44, 16, 16, 8, 18, 29, 8, 14, 34, 4, 44, 18, 5, 32, 18]
[35, 16, 22, 10, 37, 33, 1, 16, 8, 9, 18, 34, 11, 0, 37, 25, 7, 11, 1, 26, 24, 38, 38, 17, 37, 19, 44, 3, 43, 36, 15, 38, 33, 1, 43, 35, 19, 13, 22, 15, 31, 35, 24, 47, 28, 24, 24, 49, 12, 10, 40, 15, 30, 47, 31, 43, 36, 0, 8, 29, 40, 6, 17, 25, 13, 4, 25, 1, 1, 44, 39, 5, 36, 40, 2, 2, 32, 3, 43, 29, 40, 30, 20, 8, 9, 27, 2, 23, 46, 11]
[43, 14, 50, 7, 29, 18, 38, 40, 50, 45, 44, 49, 44, 17, 48, 25, 35, 23, 41, 46, 31, 46, 20, 10, 46, 25, 44, 44, 21, 35, 21, 16, 35, 17, 7, 33, 37, 0, 34, 9, 31, 49, 15, 13, 29, 27, 18, 12, 43, 33, 20, 27, 36, 9, 27, 27, 33, 8, 0, 37, 45, 47, 43, 42, 35, 27, 4, 44, 18, 11, 49, 16, 9, 4, 44, 11, 47, 34, 5, 50, 37, 44, 42, 6, 8, 21, 19, 25, 36, 26]
[17, 50, 3, 28, 43, 31, 36, 12, 43, 27, 9, 6, 30, 29, 29, 16, 22, 44, 9, 48, 2, 13, 39, 4, 4, 36, 11, 17, 22, 22, 39, 22, 9, 34, 7, 25, 42, 40, 9, 7, 40, 27, 0, 33, 27, 40, 48, 21, 30, 14, 1, 36, 48, 44, 8, 11, 3, 29, 37, 0, 28, 46, 44, 19, 25, 22, 43, 35, 26, 6, 46, 23, 28, 29, 50, 4, 27, 5, 19, 8, 48, 29, 21, 16, 6, 41, 41, 16, 44, 6]
[1, 40, 18, 44, 14, 14, 20, 22, 1, 46, 6, 22, 18, 41, 37, 15, 25, 14, 27, 50, 45, 33, 41, 24, 22, 46, 2, 12, 27, 8, 41, 21, 21, 15, 45, 37, 26, 47, 8, 28, 30, 21, 14, 39, 47, 5, 16, 41, 13, 32, 32, 35, 16, 42, 20, 18, 18, 40, 45, 28, 0, 6, 6, 25, 43, 27, 21, 3, 34, 30, 46, 50, 28, 2, 10, 30, 34, 45, 36, 50, 33, 41, 30, 25, 31, 30, 38, 47, 1, 39]
[31, 44, 49, 50, 9, 11, 38, 16, 36, 46, 21, 3, 25, 2, 24, 8, 31, 15, 40, 10, 34, 14, 32, 23, 16, 11, 3, 7, 30, 15, 24, 24, 25, 29, 42, 12, 17, 49, 18, 39, 18, 3, 21, 1, 44, 29, 18, 29, 19, 28, 10, 39, 33, 34, 14, 3, 7, 6, 47, 46, 6, 0, 39, 14, 9, 20, 1, 28, 37, 43, 32, 48, 26, 46, 36, 40, 31, 35, 2, 32, 27, 10, 15, 7, 38, 25, 26, 32, 22, 23]
[28, 50, 32, 9, 29, 22, 35, 48, 7, 34, 15, 40, 22, 41, 43, 19, 20, 18, 32, 21, 38, 20, 7, 49, 29, 17, 7, 32, 0, 36, 42, 23, 24, 8, 20, 18, 33, 30, 3, 41, 47, 49, 2, 22, 44, 50, 5, 1, 23, 3, 44, 4, 14, 11, 29, 17, 16, 17, 43, 44, 6, 39, 0, 32, 0, 39, 8, 15, 31, 8, 6, 9, 28, 17, 26, 49, 17, 28, 6, 30, 24, 42, 49, 27, 1, 31, 35, 34, 38, 40]
[36, 24, 41, 3, 42, 15, 15, 2, 39, 48, 25, 33, 2, 17, 12, 26, 34, 23, 1, 42, 47, 8, 46, 18, 21, 10, 26, 8, 12, 10, 33, 28, 15, 5, 1, 37, 50, 38, 18, 47, 34, 19, 1, 25, 8, 25, 48, 13, 19, 18, 19, 12, 25, 37, 29, 35, 15, 25, 42, 19, 25, 14, 32, 0, 30, 47, 31, 33, 49, 29, 41, 2, 14, 16, 43, 33, 8, 33, 32, 9, 40, 26, 48, 1, 48, 11, 30, 47, 35, 23]
[15, 47, 50, 32, 30, 31, 14, 2, 47, 46, 27, 15, 49, 7, 39, 14, 24, 15, 29, 13, 26, 38, 16, 20, 5, 22, 34, 16, 45, 46, 27, 6, 39, 38, 15, 44, 10, 1, 45, 27, 48, 29, 9, 25, 4, 1, 48, 22, 2, 25, 2, 10, 31, 41, 47, 50, 44, 13, 35, 25, 43, 9, 0, 30, 0, 9, 25, 34, 33, 8, 3, 17, 7, 6, 36, 11, 44, 38, 11, 11, 24, 2, 36, 37, 6, 34, 0, 27, 11, 37]
[30, 49, 6, 27, 20, 10, 46, 29, 47, 36, 30, 38, 17, 19, 44, 33, 8, 31, 44, 40, 3, 16, 9, 17, 27, 43, 48, 30, 17, 2, 20, 6, 35, 18, 2, 42, 45, 29, 7, 44, 37, 26, 24, 12, 5, 20, 34, 44, 37, 38, 13, 16, 26, 48, 33, 29, 14, 4, 27, 22, 27, 20, 39, 47, 9, 0, 11, 46, 11, 13, 28, 20, 43, 1, 23, 48, 1, 31, 25, 23, 46, 13, 23, 26, 46, 48, 9, 47, 8, 1]
[26, 5, 14, 44, 12, 49, 18, 2, 26, 48, 37, 42, 16, 6, 1, 10, 7, 19, 29, 23, 23, 16, 41, 42, 36, 36, 33, 23, 44, 42, 12, 8, 14, 24, 45, 23, 47, 45, 34, 36, 8, 41, 23, 31, 11, 12, 0, 29, 36, 11, 13, 49, 21, 20, 28, 16, 32, 25, 4, 43, 21, 1, 8, 31, 25, 11, 0, 0, 28, 9, 12, 30, 19, 26, 20, 17, 0, 2, 8, 50, 19, 38, 43, 16, 13, 46, 26, 16, 11, 3]
[29, 28, 20, 42, 5, 15, 0, 45, 17, 43, 9, 0, 17, 29, 31, 19, 15, 24, 4, 33, 10, 0, 13, 20, 28, 24, 12, 18, 36, 33, 13, 16, 2, 44, 18, 36, 48, 33, 17, 47, 33, 50, 37, 15, 15, 8, 48, 50, 6, 18, 14, 26, 7, 19, 2, 20, 15, 1, 44, 35, 3, 28, 15, 33, 34, 46, 0, 0, 33, 43, 1, 23, 10, 30, 22, 36, 27, 0, 17, 43, 0, 8, 14, 2, 30, 48, 34, 12, 27, 1]
[5, 26, 26, 48, 7, 18, 0, 22, 36, 14, 45, 30, 14, 13, 14, 6, 5, 34, 8, 19, 8, 18, 25, 20, 19, 22, 48, 12, 25, 29, 5, 41, 5, 14, 8, 37, 11, 41, 13, 27, 9, 3, 30, 16, 21, 44, 34, 18, 27, 38, 1, 4, 28, 41, 9, 44, 42, 1, 18, 26, 34, 37, 31, 49, 33, 11, 28, 33, 0, 10, 36, 12, 41, 50, 43, 50, 12, 8, 11, 1, 28, 25, 14, 32, 26, 23, 2, 27, 28, 39]
[38, 6, 29, 26, 27, 3, 24, 49, 19, 40, 19, 0, 21, 25, 1, 42, 50, 6, 34, 47, 2, 39, 15, 47, 46, 18, 0, 11, 6, 47, 15, 10, 35, 4, 14, 40, 15, 27, 31, 16, 35, 16, 24, 48, 11, 18, 40, 43, 36, 25, 7, 18, 50, 9, 5, 14, 10, 44, 11, 6, 30, 43, 8, 29, 8, 13, 9, 43, 10, 0, 26, 29, 39, 36, 8, 22, 34, 35, 37, 24, 8, 37, 19, 26, 32, 10, 48, 3, 38, 13]
[0, 10, 41, 49, 10, 20, 6, 31, 20, 6, 17, 29, 31, 32, 36, 13, 28, 6, 22, 38, 11, 28, 35, 49, 45, 39, 15, 18, 3, 10, 23, 47, 46, 17, 49, 32, 48, 7, 4, 26, 14, 22, 49, 33, 16, 1, 45, 23, 44, 18, 35, 18, 2, 14, 35, 29, 39, 39, 49, 46, 46, 32, 6, 41, 3, 28, 12, 1, 36, 26, 0, 31, 45, 25, 14, 33, 41, 12, 36, 18, 48, 33, 41, 42, 5, 38, 43, 20, 45, 6]
[19, 1, 39, 29, 47, 36, 29, 1, 45, 12, 26, 41, 8, 50, 37, 23, 14, 39, 22, 48, 26, 19, 7, 9, 47, 31, 10, 20, 19, 11, 30, 43, 28, 49, 16, 39, 6, 10, 18, 4, 11, 1, 40, 47, 50, 14, 5, 8, 46, 29, 10, 24, 48, 11, 36, 6, 8, 5, 16, 23, 50, 48, 9, 2, 17, 20, 30, 23, 12, 29, 31, 0, 15, 30, 24, 4, 17, 0, 18, 36, 11, 46, 1, 7, 18, 25, 38, 2, 14, 10]
[11, 2, 9, 37, 38, 19, 33, 13, 33, 27, 3, 46, 12, 20, 46, 10, 28, 12, 4, 5, 27, 0, 40, 46, 24, 22, 39, 50, 14, 49, 43, 8, 2, 34, 29, 28, 6, 25, 34, 22, 48, 24, 16, 6, 41, 1, 3, 15, 40, 41, 7, 30, 7, 10, 45, 11, 4, 36, 9, 28, 28, 26, 28, 14, 7, 43, 19, 10, 41, 39, 45, 15, 0, 50, 18, 28, 0, 22, 19, 49, 49, 42, 23, 30, 38, 19, 47, 50, 6, 3]
[2, 31, 41, 28, 19, 18, 34, 29, 36, 29, 15, 18, 16, 2, 19, 13, 49, 11, 25, 41, 26, 41, 37, 34, 13, 46, 47, 13, 28, 10, 41, 14, 49, 30, 35, 14, 32, 31, 22, 10, 11, 30, 22, 30, 42, 20, 37, 21, 8, 17, 43, 36, 26, 4, 12, 31, 12, 40, 4, 29, 2, 46, 17, 16, 6, 1, 26, 30, 50, 36, 25, 30, 50, 0, 1, 28, 34, 3, 0, 30, 34, 39, 48, 19, 22, 37, 17, 24, 43, 3]
[45, 48, 40, 24, 46, 17, 26, 3, 22, 11, 20, 15, 10, 39, 40, 39, 27, 37, 39, 44, 29, 48, 38, 44, 20, 35, 28, 13, 12, 4, 10, 34, 38, 30, 45, 19, 43, 24, 29, 25, 17, 6, 10, 25, 0, 42, 33, 2, 24, 28, 41, 28, 3, 28, 20, 39, 2, 2, 44, 50, 10, 36, 26, 43, 36, 23, 20, 22, 43, 8, 14, 24, 18, 1, 0, 31, 24, 47, 10, 49, 20, 27, 22, 37, 20, 22, 4, 30, 15, 34]
[8, 17, 18, 26, 42, 19, 50, 1, 36, 23, 27, 8, 28, 31, 30, 24, 9, 30, 1, 1, 24, 21, 42, 33, 39, 19, 11, 15, 17, 43, 15, 4, 14, 42, 27, 21, 18, 50, 15, 50, 37, 17, 40, 39, 21, 15, 16, 38, 13, 25, 3, 19, 11, 48, 28, 48, 44, 2, 11, 4, 30, 40, 49, 33, 11, 48, 17, 36, 50, 22, 33, 4, 28, 28, 31, 0, 49, 30, 41, 47, 25, 5, 42, 50, 10, 16, 45, 1, 27, 24]
[19, 23, 31, 27, 22, 49, 21, 47, 2, 45, 6, 0, 39, 32, 39, 26, 43, 2, 38, 12, 8, 9, 6, 33, 23, 36, 42, 27, 17, 28, 32, 23, 29, 5, 20, 14, 43, 49, 46, 9, 18, 3, 18, 15, 36, 13, 21, 27, 19, 39, 1, 8, 33, 40, 3, 40, 16, 32, 47, 27, 34, 31, 17, 8, 44, 1, 0, 27, 12, 34, 41, 17, 0, 34, 24, 49, 0, 17, 35, 36, 39, 3, 29, 3, 38, 8, 44, 4, 8, 39]
[31, 19, 9, 36, 30, 44, 36, 24, 45, 33, 12, 23, 2, 28, 16, 15, 38, 12, 45, 33, 2, 45, 7, 45, 39, 10, 12, 17, 26, 18, 5, 16, 47, 8, 5, 9, 7, 50, 21, 5, 48, 0, 46, 12, 31, 23, 1, 3, 13, 17, 11, 3, 2, 14, 23, 1, 16, 3, 34, 5, 45, 35, 28, 33, 38, 31, 2, 0, 8, 35, 12, 0, 22, 3, 47, 30, 17, 0, 19, 35, 35, 32, 25, 10, 26, 15, 12, 18, 10, 30]
[49, 47, 36, 27, 17, 23, 13, 29, 46, 29, 19, 9, 31, 2, 16, 29, 21, 16, 2, 2, 39, 14, 3, 19, 40, 42, 46, 28, 8, 19, 2, 18, 45, 16, 2, 47, 41, 32, 16, 32, 25, 25, 36, 20, 33, 10, 35, 18, 44, 0, 35, 28, 48, 39, 31, 35, 8, 43, 5, 19, 36, 2, 6, 32, 11, 25, 8, 17, 11, 37, 36, 18, 19, 0, 10, 41, 35, 19, 0, 5, 31, 30, 30, 27, 7, 39, 22, 49, 42, 40]
[28, 11, 20, 17, 14, 43, 21, 6, 50, 30, 16, 48, 35, 19, 16, 19, 27, 32, 21, 30, 12, 28, 31, 8, 41, 44, 24, 21, 36, 25, 48, 9, 5, 40, 12, 42, 11, 38, 29, 36, 28, 24, 48, 27, 18, 12, 28, 41, 30, 46, 35, 6, 2, 10, 0, 22, 18, 29, 50, 8, 50, 32, 30, 9, 11, 23, 50, 43, 1, 24, 18, 36, 49, 30, 49, 47, 36, 35, 5, 0, 9, 11, 24, 29, 29, 14, 14, 19, 32, 10]
[12, 38, 3, 26, 12, 27, 25, 50, 6, 26, 29, 7, 44, 49, 17, 12, 10, 11, 11, 1, 44, 5, 17, 23, 45, 5, 31, 36, 48, 4, 23, 40, 21, 15, 18, 10, 22, 11, 0, 39, 46, 4, 28, 26, 23, 10, 6, 36, 15, 36, 47, 28, 32, 35, 4, 33, 29, 40, 37, 48, 33, 27, 24, 40, 24, 46, 19, 0, 28, 8, 48, 11, 49, 34, 20, 25, 39, 35, 31, 9, 0, 25, 46, 44, 2, 48, 12, 19, 38, 32]
[25, 6, 22, 6, 45, 27, 17, 40, 35, 4, 2, 14, 45, 49, 47, 50, 13, 2, 46, 44, 39, 20, 21, 17, 33, 25, 28, 40, 8, 16, 15, 34, 6, 27, 22, 40, 1, 9, 35, 4, 43, 10, 22, 26, 35, 28, 48, 7, 23, 13, 30, 25, 22, 45, 36, 7, 8, 30, 44, 29, 41, 10, 42, 26, 2, 13, 38, 8, 25, 37, 33, 46, 42, 39, 27, 5, 3, 32, 30, 11, 25, 0, 19, 36, 43, 6, 6, 11, 6, 17]
[7, 43, 4, 44, 14, 24, 42, 33, 25, 10, 15, 27, 5, 5, 27, 2, 41, 37, 4, 31, 3, 28, 9, 21, 24, 14, 0, 17, 14, 40, 48, 34, 26, 29, 5, 49, 8, 3, 21, 28, 8, 7, 8, 37, 17, 19, 3, 19, 8, 38, 14, 9, 11, 27, 48, 18, 14, 20, 42, 21, 30, 15, 49, 48, 36, 23, 43, 14, 14, 19, 41, 1, 23, 48, 22, 42, 29, 25, 30, 24, 46, 19, 0, 14, 44, 29, 45, 37, 10, 15]
[7, 17, 27, 50, 49, 42, 33, 24, 2, 40, 6, 6, 4, 0, 49, 50, 4, 20, 26, 9, 38, 0, 48, 36, 49, 42, 18, 32, 29, 14, 9, 10, 3, 11, 49, 24, 40, 32, 25, 42, 12, 27, 0, 31, 23, 9, 31, 41, 28, 1, 18, 36, 16, 1, 39, 19, 34, 8, 6, 16, 25, 7, 27, 1, 37, 26, 16, 2, 32, 26, 42, 7, 30, 19, 37, 50, 3, 10, 27, 29, 44, 36, 14, 0, 28, 14, 0, 5, 4, 4]
[43, 14, 2, 46, 38, 28, 46, 25, 35, 37, 27, 46, 15, 9, 23, 26, 32, 47, 21, 50, 27, 11, 10, 49, 26, 50, 23, 9, 33, 29, 38, 8, 44, 27, 39, 35, 43, 28, 31, 43, 24, 25, 20, 48, 2, 15, 29, 4, 9, 46, 38, 7, 9, 29, 3, 46, 4, 9, 8, 6, 31, 38, 1, 48, 6, 46, 13, 30, 26, 32, 5, 18, 38, 22, 20, 10, 38, 26, 7, 29, 2, 43, 44, 28, 0, 40, 23, 33, 49, 45]
[16, 30, 24, 26, 5, 29, 22, 39, 22, 48, 14, 11, 3, 12, 2, 40, 44, 19, 20, 49, 1, 50, 50, 30, 36, 27, 22, 50, 28, 6, 49, 13, 5, 43, 40, 19, 45, 30, 47, 37, 49, 30, 42, 3, 46, 23, 8, 16, 14, 42, 23, 36, 48, 23, 5, 16, 44, 27, 21, 41, 30, 25, 31, 11, 34, 48, 46, 48, 23, 10, 38, 25, 19, 37, 22, 16, 8, 15, 39, 14, 48, 6, 29, 14, 40, 0, 16, 34, 7, 9]
[46, 15, 17, 19, 4, 37, 44, 42, 8, 43, 30, 45, 27, 18, 18, 35, 27, 40, 20, 28, 22, 0, 22, 26, 6, 36, 34, 25, 3, 7, 15, 17, 43, 33, 39, 45, 33, 45, 3, 21, 41, 42, 17, 35, 38, 29, 40, 38, 39, 33, 21, 20, 29, 40, 27, 16, 18, 2, 19, 41, 38, 26, 35, 30, 0, 9, 26, 34, 2, 48, 43, 38, 47, 17, 4, 45, 44, 12, 22, 14, 12, 6, 45, 0, 23, 16, 0, 42, 50, 10]
[25, 40, 2, 38, 26, 42, 8, 43, 3, 2, 42, 1, 39, 2, 46, 30, 25, 27, 41, 47, 32, 44, 48, 50, 16, 27, 29, 15, 16, 39, 42, 8, 49, 33, 44, 17, 19, 47, 36, 45, 22, 2, 42, 43, 0, 36, 49, 9, 22, 22, 48, 11, 4, 44, 38, 1, 5, 23, 25, 16, 47, 32, 34, 47, 27, 47, 16, 12, 27, 3, 20, 2, 50, 24, 30, 1, 4, 18, 49, 19, 19, 11, 37, 5, 33, 34, 42, 0, 15, 29]
[2, 3, 37, 47, 12, 50, 34, 0, 30, 3, 7, 1, 32, 45, 29, 30, 44, 14, 24, 32, 34, 7, 43, 40, 12, 1, 43, 38, 2, 31, 26, 22, 40, 44, 50, 14, 1, 48, 38, 22, 0, 42, 14, 4, 45, 11, 45, 48, 1, 20, 24, 17, 44, 2, 29, 6, 32, 46, 36, 44, 1, 22, 38, 35, 11, 8, 11, 27, 28, 38, 45, 14, 6, 43, 15, 27, 8, 10, 42, 32, 38, 6, 10, 4, 49, 7, 50, 15, 0, 21]
[21, 20, 6, 35, 41, 31, 15, 32, 20, 41, 4, 33, 50, 34, 0, 22, 12, 5, 5, 8, 35, 17, 45, 42, 26, 41, 16, 5, 34, 0, 8, 40, 45, 9, 10, 25, 44, 49, 7, 40, 35, 36, 47, 30, 5, 14, 38, 21, 26, 9, 40, 23, 46, 29, 37, 1, 18, 11, 26, 6, 39, 23, 40, 23, 37, 1, 3, 1, 39, 13, 6, 10, 3, 3, 34, 24, 39, 30, 40, 10, 32, 17, 15, 4, 45, 9, 10, 29, 21, 0]
