N1,N2,...,Nx
[32, 21, 30, 5, 18, 1, 46, 40, 38, 33, 13, 0, 24, 50, 18, 3, 48, 0, 16, 15, 28, 4, 42, 39, 28, 41, 49, 45, 46, 31, 36, 42, 50, 50, 46, 24, 49, 29, 34, 0, 1, 24, 16, 38, 24, 4, 44, 20, 33, 14, 10, 48, 0, 36, 35, 10, 28, 34, 4, 10, 43, 6, 10, 5, 37, 46, 17, 9, 1, 33, 35, 15, 32, 25, 50, 4, 11, 31, 17, 48, 27, 9, 22, 35, 2, 10, 32, 37, 18, 48, 21, 8, 26, 16, 15, 10, 21, 34, 22, 5, 13, 45, 25, 17, 11, 8, 4, 1, 27, 35, 45, 50, 44, 50, 35, 38, 31, 24, 26]
[35, 7, 12, 5, 37, 40, 38, 50, 15, 5, 35, 4, 35, 30, 9, 5, 38, 30, 12, 17, 50, 39, 10, 45, 38, 36, 28, 50, 22, 12, 22, 36, 14, 17, 25, 19, 6, 19, 35, 1, 0, 31, 10, 22, 6, 45, 29, 32, 4, 45, 2, 43, 23, 16, 8, 37, 11, 6, 17, 40, 36, 4, 36, 14, 20, 30, 20, 23, 16, 0, 42, 28, 36, 26, 43, 6, 10, 1, 20, 46, 43, 3, 24, 42, 17, 48, 8, 11, 6, 47, 35, 36, 35, 5, 17, 39, 38, 15, 46, 24, 45, 50, 29, 11, 27, 4, 36, 24, 1, 43, 50, 20, 32, 29, 22, 25, 29, 42, 7]
[10, 38, 47, 34, 24, 23, 45, 6, 39, 37, 21, 49, 28, 46, 38, 42, 31, 27, 38, 0, 33, 41, 11, 8, 8, 34, 21, 10, 21, 7, 17, 44, 28, 6, 17, 30, 49, 34, 27, 24, 31, 0, 16, 47, 7, 48, 35, 28, 24, 23, 37, 3, 33, 45, 44, 4, 9, 21, 31, 22, 49, 36, 20, 8, 6, 42, 0, 11, 43, 10, 3, 6, 12, 1, 9, 16, 9, 32, 43, 33, 34, 9, 10, 22, 45, 2, 30, 36, 4, 40, 31, 0, 37, 28, 50, 8, 6, 39, 36, 37, 23, 5, 9, 30, 30, 30, 39, 23, 37, 29, 46, 29, 27, 40, 46, 35, 48, 42, 6]
[39, 6, 21, 0, 12, 25, 2, 44, 23, 10, 4, 3, 39, 30, 25, 14, 41, 7, 45, 14, 33, 26, 10, 27, 41, 12, 4, 3, 42, 14, 46, 46, 29, 2, 1, 11, 23, 26, 5, 16, 10, 16, 0, 12, 16, 23, 32, 45, 15, 17, 35, 47, 32, 36, 38, 30, 9, 35, 38, 6, 10, 20, 11, 49, 38, 35, 36, 48, 22, 49, 30, 29, 1, 27, 16, 21, 4, 24, 47, 19, 33, 42, 5, 33, 46, 42, 31, 33, 0, 48, 38, 29, 1, 3, 37, 2, 42, 36, 32, 29, 49, 46, 35, 6, 31, 38, 32, 46, 19, 48, 46, 37, 10, 43, 35, 33, 26, 19, 17]
[27, 16, 29, 16, 18, 45, 50, 50, 44, 9, 23, 31, 17, 46, 1, 29, 50, 40, 38, 49, 3, 9, 5, 31, 44, 36, 29, 20, 29, 0, 44, 10, 6, 8, 32, 41, 30, 34, 23, 38, 22, 47, 12, 0, 47, 39, 8, 2, 7, 7, 10, 7, 49, 17, 11, 32, 45, 8, 4, 15, 17, 20, 9, 34, 3, 9, 18, 15, 28, 42, 50, 34, 23, 6, 14, 27, 19, 39, 38, 6, 7, 24, 9, 22, 50, 30, 39, 14, 26, 9, 3, 40, 45, 7, 43, 13, 34, 5, 49, 16, 24, 32, 16, 43, 28, 3, 50, 32, 3, 13, 6, 50, 26, 19, 3, 46, 32, 32, 29]
[38, 5, 42, 1, 39, 6, 0, 48, 10, 33, 15, 24, 9, 44, 42, 4, 39, 19, 25, 16, 23, 28, 42, 18, 29, 12, 14, 36, 10, 9, 7, 44, 15, 3, 33, 50, 27, 29, 36, 24, 6, 7, 16, 47, 0, 26, 4, 21, 17, 37, 24, 15, 29, 46, 16, 27, 28, 9, 28, 16, 22, 42, 9, 38, 41, 12, 30, 40, 8, 7, 23, 15, 37, 35, 0, 29, 9, 40, 33, 27, 45, 48, 10, 13, 36, 9, 25, 27, 24, 25, 7, 47, 28, 7, 44, 20, 38, 13, 2, 32, 20, 35, 3, 46, 34, 26, 5, 15, 20, 18, 21, 33, 36, 34, 33, 37, 3, 30, 1]
[48, 7, 31, 9, 40, 28, 20, 34, 24, 47, 44, 44, 31, 10, 30, 14, 26, 28, 13, 26, 36, 18, 18, 38, 47, 18, 27, 8, 46, 41, 14, 20, 28, 50, 24, 42, 31, 44, 46, 4, 45, 48, 23, 39, 26, 0, 32, 3, 25, 27, 10, 18, 24, 10, 48, 47, 16, 19, 40, 0, 39, 48, 27, 3, 23, 34, 39, 2, 40, 16, 42, 1, 11, 19, 40, 25, 49, 6, 21, 39, 12, 44, 39, 3, 15, 0, 36, 48, 46, 46, 42, 24, 31, 3, 21, 28, 40, 19, 32, 35, 24, 20, 16, 16, 21, 50, 19, 29, 39, 50, 48, 10, 23, 32, 30, 29, 20, 41, 3]
[38, 20, 33, 45, 30, 25, 36, 4, 45, 49, 19, 40, 1, 16, 21, 19, 19, 6, 16, 19, 34, 21, 31, 21, 26, 45, 20, 26, 8, 41, 4, 43, 38, 19, 31, 36, 20, 12, 50, 44, 29, 35, 32, 8, 4, 32, 0, 10, 22, 30, 9, 1, 45, 48, 48, 49, 43, 37, 32, 31, 49, 15, 40, 49, 42, 43, 47, 4, 44, 1, 47, 33, 47, 19, 31, 18, 12, 40, 30, 37, 23, 37, 21, 15, 27, 30, 33, 3, 38, 32, 28, 35, 12, 12, 38, 46, 12, 49, 26, 32, 12, 12, 15, 50, 18, 31, 22, 0, 3, 1, 18, 40, 36, 28, 33, 48, 8, 31, 23]
[44, 0, 31, 35, 9, 46, 6, 24, 8, 15, 0, 49, 46, 35, 14, 39, 2, 50, 6, 27, 19, 23, 28, 49, 16, 30, 48, 26, 27, 34, 46, 14, 34, 32, 14, 29, 22, 22, 46, 20, 32, 28, 45, 2, 21, 3, 10, 0, 32, 39, 39, 8, 41, 0, 24, 44, 46, 46, 7, 11, 17, 39, 11, 23, 32, 42, 33, 7, 20, 35, 5, 46, 12, 14, 45, 30, 19, 31, 29, 31, 27, 2, 37, 8, 20, 13, 31, 18, 16, 18, 21, 30, 0, 13, 49, 16, 2, 39, 48, 2, 3, 45, 24, 3, 5, 6, 50, 39, 32, 9, 43, 20, 41, 18, 38, 36, 35, 48, 43]
[28, 5, 38, 39, 36, 24, 22, 32, 6, 25, 45, 40, 21, 21, 49, 23, 41, 46, 40, 20, 45, 47, 8, 46, 0, 40, 8, 11, 49, 35, 6, 18, 28, 24, 27, 23, 39, 0, 49, 33, 4, 24, 15, 7, 17, 25, 22, 32, 0, 10, 28, 50, 20, 31, 25, 47, 12, 12, 15, 42, 48, 27, 37, 44, 22, 36, 32, 16, 30, 31, 22, 42, 46, 14, 2, 41, 9, 35, 3, 45, 50, 44, 30, 19, 6, 22, 46, 24, 0, 38, 27, 32, 41, 12, 21, 31, 16, 16, 8, 15, 31, 21, 41, 48, 47, 4, 4, 19, 11, 8, 41, 10, 18, 21, 33, 23, 2, 46, 44]
[37, 33, 50, 26, 19, 41, 50, 23, 7, 10, 37, 36, 33, 5, 26, 13, 25, 33, 29, 12, 29, 1, 39, 42, 28, 3, 34, 7, 40, 18, 22, 41, 48, 41, 35, 19, 41, 30, 9, 14, 45, 23, 17, 7, 37, 27, 30, 39, 10, 0, 25, 20, 4, 41, 37, 36, 22, 2, 24, 10, 24, 38, 28, 8, 8, 9, 28, 42, 34, 47, 48, 6, 21, 14, 48, 48, 21, 8, 27, 42, 37, 2, 32, 20, 49, 40, 37, 15, 1, 45, 47, 3, 38, 42, 42, 31, 28, 22, 26, 28, 9, 8, 47, 25, 44, 28, 36, 5, 45, 7, 9, 35, 34, 9, 30, 9, 44, 26, 24]
[4, 22, 38, 17, 33, 4, 48, 18, 10, 45, 46, 6, 18, 18, 43, 44, 31, 45, 36, 18, 11, 19, 1, 4, 6, 30, 29, 35, 21, 34, 40, 38, 44, 9, 1, 0, 34, 10, 11, 10, 2, 37, 35, 10, 24, 10, 9, 39, 28, 25, 0, 4, 14, 31, 0, 21, 3, 28, 29, 41, 11, 22, 18, 45, 6, 39, 49, 22, 5, 19, 17, 16, 24, 47, 23, 10, 37, 36, 40, 42, 17, 48, 17, 47, 40, 2, 12, 20, 1, 15, 0, 35, 3, 28, 48, 36, 31, 19, 31, 12, 8, 20, 42, 28, 29, 14, 15, 45, 46, 38, 33, 20, 50, 12, 9, 23, 9, 45, 35]
[26, 49, 8, 24, 26, 14, 18, 34, 50, 8, 41, 23, 5, 33, 19, 23, 31, 19, 18, 34, 21, 37, 0, 47, 25, 23, 37, 47, 7, 3, 0, 28, 8, 40, 8, 46, 46, 47, 16, 48, 43, 3, 47, 7, 15, 18, 1, 8, 50, 20, 4, 0, 15, 42, 35, 33, 25, 28, 34, 7, 40, 30, 14, 47, 32, 41, 50, 32, 22, 49, 23, 26, 15, 38, 8, 43, 43, 44, 45, 25, 10, 15, 6, 38, 48, 15, 36, 16, 46, 6, 14, 37, 14, 40, 35, 29, 35, 46, 45, 49, 0, 0, 3, 27, 31, 28, 49, 16, 48, 17, 10, 34, 33, 41, 27, 24, 44, 40, 3]
[39, 42, 19, 12, 22, 10, 45, 28, 44, 22, 41, 4, 19, 47, 15, 50, 26, 11, 47, 25, 49, 20, 4, 41, 14, 7, 3, 15, 39, 6, 6, 3, 10, 45, 22, 22, 9, 35, 19, 0, 23, 33, 32, 49, 29, 24, 45, 41, 20, 4, 14, 15, 0, 20, 15, 32, 2, 22, 32, 38, 45, 36, 25, 14, 46, 46, 14, 36, 47, 46, 47, 5, 6, 12, 35, 2, 39, 41, 9, 23, 24, 10, 35, 5, 45, 33, 0, 45, 44, 46, 2, 27, 31, 17, 6, 13, 31, 12, 47, 30, 29, 31, 7, 23, 14, 18, 8, 47, 2, 1, 6, 10, 14, 33, 32, 2, 29, 10, 42]
[19, 26, 9, 18, 49, 17, 46, 6, 24, 34, 7, 48, 13, 21, 28, 9, 25, 6, 41, 33, 14, 1, 6, 38, 7, 32, 46, 41, 9, 37, 19, 34, 37, 46, 32, 44, 32, 50, 26, 36, 16, 45, 36, 17, 46, 10, 48, 0, 31, 41, 31, 42, 20, 0, 33, 14, 41, 16, 32, 25, 22, 6, 35, 12, 48, 5, 8, 8, 44, 25, 10, 2, 30, 32, 47, 41, 19, 1, 32, 48, 33, 16, 22, 1, 13, 9, 25, 19, 6, 8, 36, 35, 7, 3, 48, 19, 21, 25, 31, 46, 1, 43, 48, 32, 21, 42, 43, 48, 19, 42, 49, 9, 45, 49, 36, 32, 44, 10, 48]
[2, 30, 2, 22, 43, 4, 37, 34, 23, 31, 7, 33, 48, 1, 3, 50, 40, 5, 5, 30, 16, 36, 36, 15, 12, 31, 41, 49, 4, 29, 38, 22, 22, 21, 15, 9, 2, 46, 43, 35, 8, 44, 38, 11, 16, 48, 48, 24, 25, 37, 0, 35, 15, 33, 0, 28, 14, 9, 35, 33, 2, 50, 19, 10, 6, 24, 33, 41, 12, 20, 25, 20, 1, 43, 41, 50, 4, 15, 7, 47, 35, 16, 27, 39, 22, 0, 34, 2, 33, 19, 42, 45, 21, 48, 39, 48, 45, 32, 14, 22, 5, 42, 29, 37, 48, 9, 24, 34, 37, 30, 11, 12, 35, 29, 47, 34, 22, 26, 26]
[30, 15, 47, 8, 30, 13, 27, 41, 34, 12, 12, 8, 1, 10, 6, 1, 24, 21, 26, 18, 23, 28, 1, 21, 50, 14, 36, 2, 4, 25, 20, 11, 8, 24, 50, 9, 24, 21, 22, 10, 37, 4, 30, 32, 27, 47, 49, 44, 47, 36, 21, 33, 32, 14, 28, 0, 24, 0, 33, 47, 10, 36, 15, 36, 31, 19, 22, 19, 37, 2, 13, 33, 17, 45, 33, 37, 38, 33, 30, 36, 39, 5, 11, 44, 47, 0, 10, 47, 14, 34, 45, 33, 46, 10, 32, 18, 32, 37, 5, 12, 18, 41, 11, 1, 41, 35, 20, 29, 35, 1, 17, 26, 32, 35, 8, 38, 47, 32, 34]
[14, 11, 39, 45, 32, 10, 41, 27, 40, 4, 30, 36, 18, 15, 39, 20, 18, 30, 48, 30, 19, 36, 2, 27, 16, 11, 28, 28, 46, 19, 49, 40, 50, 43, 9, 25, 50, 38, 31, 28, 11, 9, 9, 45, 28, 16, 43, 46, 12, 22, 3, 25, 2, 41, 14, 24, 0, 5, 13, 46, 43, 22, 49, 5, 41, 18, 5, 16, 20, 22, 10, 0, 47, 23, 45, 13, 21, 20, 9, 50, 38, 2, 42, 47, 18, 27, 22, 45, 6, 40, 25, 0, 43, 39, 11, 31, 14, 15, 28, 20, 24, 17, 46, 0, 22, 35, 33, 32, 33, 23, 10, 38, 3, 16, 8, 25, 12, 44, 24]
[21, 25, 46, 44, 24, 40, 30, 44, 48, 20, 41, 41, 36, 45, 0, 36, 44, 38, 10, 6, 28, 26, 6, 12, 41, 9, 33, 44, 31, 14, 17, 9, 48, 14, 22, 2, 21, 44, 32, 34, 6, 21, 35, 8, 9, 19, 37, 46, 12, 2, 28, 28, 22, 16, 9, 0, 5, 0, 41, 31, 5, 14, 11, 32, 23, 45, 45, 2, 12, 9, 23, 45, 26, 16, 31, 29, 25, 6, 6, 42, 8, 18, 4, 3, 4, 23, 11, 7, 13, 31, 17, 30, 0, 33, 44, 37, 18, 20, 45, 36, 45, 14, 18, 8, 7, 4, 5, 29, 26, 37, 47, 20, 27, 14, 4, 9, 50, 47, 48]
[5, 12, 5, 42, 28, 34, 3, 36, 20, 21, 47, 42, 35, 16, 44, 30, 6, 38, 34, 8, 27, 44, 14, 34, 12, 12, 47, 3, 42, 3, 44, 45, 5, 22, 19, 20, 48, 41, 25, 4, 17, 31, 38, 4, 28, 40, 32, 7, 15, 24, 29, 34, 32, 32, 35, 33, 13, 41, 0, 29, 49, 17, 0, 30, 11, 1, 33, 48, 2, 33, 33, 26, 41, 29, 28, 29, 33, 24, 30, 27, 36, 48, 17, 45, 3, 1, 25, 16, 8, 20, 48, 24, 1, 31, 38, 27, 34, 32, 14, 19, 40, 30, 15, 43, 20, 18, 34, 48, 17, 1, 45, 41, 39, 28, 28, 42, 39, 3, 7]
[25, 48, 32, 10, 3, 50, 44, 23, 14, 4, 13, 40, 13, 5, 39, 5, 7, 34, 15, 37, 9, 9, 32, 11, 17, 40, 22, 6, 27, 40, 9, 3, 19, 11, 23, 15, 48, 36, 36, 10, 40, 22, 6, 15, 16, 0, 31, 11, 42, 10, 41, 7, 38, 25, 33, 47, 46, 31, 29, 0, 46, 2, 14, 12, 6, 4, 13, 33, 48, 10, 23, 42, 0, 9, 2, 15, 17, 45, 11, 49, 46, 23, 25, 9, 21, 12, 13, 37, 2, 9, 20, 45, 37, 19, 4, 38, 33, 23, 37, 9, 9, 42, 36, 45, 12, 10, 4, 36, 3, 33, 37, 21, 1, 40, 50, 15, 14, 46, 37]
[20, 49, 10, 12, 45, 45, 46, 18, 50, 49, 31, 16, 44, 15, 6, 16, 18, 13, 43, 45, 42, 41, 17, 38, 46, 6, 38, 34, 26, 45, 19, 29, 7, 14, 3, 39, 30, 9, 15, 43, 36, 49, 10, 17, 22, 39, 49, 17, 48, 24, 11, 40, 45, 22, 2, 10, 43, 5, 49, 46, 0, 36, 13, 39, 26, 31, 9, 1, 43, 0, 6, 9, 44, 25, 9, 50, 46, 6, 40, 33, 26, 5, 4, 27, 46, 9, 17, 24, 37, 40, 15, 9, 8, 32, 0, 6, 0, 24, 25, 36, 43, 14, 28, 37, 17, 35, 11, 39, 17, 50, 18, 16, 45, 41, 42, 45, 15, 22, 9]
[17, 15, 38, 8, 28, 23, 46, 1, 25, 15, 6, 38, 29, 22, 31, 49, 31, 6, 21, 7, 34, 27, 50, 24, 34, 7, 49, 42, 44, 18, 27, 47, 11, 37, 13, 5, 1, 47, 0, 6, 4, 36, 20, 20, 42, 48, 15, 39, 27, 38, 22, 30, 36, 6, 50, 36, 22, 14, 17, 2, 36, 0, 33, 48, 23, 46, 21, 42, 23, 2, 24, 0, 38, 45, 38, 14, 21, 5, 41, 1, 42, 38, 16, 49, 25, 18, 33, 20, 3, 2, 19, 24, 11, 25, 35, 10, 38, 7, 28, 12, 1, 5, 22, 29, 38, 27, 25, 44, 40, 6, 22, 5, 29, 5, 14, 3, 38, 37, 34]
[7, 4, 2, 43, 20, 34, 39, 9, 4, 13, 8, 1, 3, 12, 10, 0, 48, 14, 32, 7, 28, 32, 17, 1, 5, 12, 50, 40, 5, 11, 7, 44, 46, 44, 1, 24, 19, 47, 47, 10, 36, 20, 11, 9, 9, 27, 40, 11, 37, 28, 18, 14, 25, 35, 19, 15, 49, 11, 0, 14, 13, 33, 0, 44, 34, 33, 35, 13, 33, 36, 44, 43, 0, 8, 10, 47, 0, 4, 35, 12, 7, 1, 1, 43, 50, 11, 6, 26, 13, 46, 13, 7, 33, 34, 38, 50, 32, 35, 40, 12, 41, 12, 2, 12, 37, 34, 13, 16, 14, 27, 27, 15, 18, 14, 8, 28, 15, 31, 3]
[13, 9, 11, 33, 4, 36, 11, 26, 6, 39, 1, 13, 40, 42, 11, 46, 30, 48, 24, 48, 41, 38, 17, 38, 25, 14, 34, 44, 0, 19, 18, 5, 12, 42, 17, 22, 16, 21, 23, 5, 14, 8, 49, 34, 38, 3, 49, 23, 44, 8, 45, 47, 14, 12, 10, 36, 5, 32, 30, 12, 39, 48, 44, 0, 27, 10, 10, 6, 14, 4, 5, 12, 43, 25, 4, 4, 2, 45, 35, 22, 35, 10, 45, 41, 16, 17, 49, 27, 15, 14, 48, 25, 17, 44, 49, 48, 4, 31, 15, 37, 40, 3, 49, 32, 50, 11, 15, 45, 43, 3, 22, 31, 2, 14, 8, 5, 42, 2, 33]
[3, 29, 42, 45, 7, 37, 35, 7, 5, 50, 41, 40, 29, 20, 12, 7, 3, 35, 36, 27, 37, 5, 30, 22, 20, 47, 21, 4, 10, 6, 47, 33, 49, 39, 39, 1, 28, 2, 26, 37, 20, 6, 38, 3, 41, 23, 42, 32, 22, 8, 6, 32, 46, 48, 6, 31, 41, 23, 11, 6, 26, 23, 34, 27, 0, 45, 16, 30, 30, 49, 39, 25, 37, 40, 38, 12, 7, 6, 12, 33, 14, 15, 34, 12, 34, 30, 7, 6, 32, 8, 39, 6, 11, 6, 21, 37, 27, 35, 35, 45, 31, 40, 2, 44, 15, 38, 12, 34, 16, 45, 15, 31, 6, 37, 11, 48, 28, 34, 34]
[1, 17, 15, 49, 30, 15, 47, 30, 39, 29, 7, 25, 42, 33, 38, 18, 47, 3, 31, 18, 39, 39, 41, 0, 48, 41, 3, 44, 21, 32, 5, 4, 48, 28, 25, 25, 37, 33, 6, 46, 30, 42, 35, 9, 12, 34, 43, 42, 36, 9, 39, 41, 46, 5, 24, 19, 18, 45, 1, 4, 31, 46, 33, 10, 45, 0, 36, 39, 17, 34, 48, 20, 14, 25, 4, 36, 11, 12, 36, 12, 24, 20, 26, 25, 43, 1, 47, 27, 50, 29, 43, 7, 36, 17, 22, 37, 15, 34, 18, 27, 34, 43, 15, 48, 0, 13, 43, 36, 22, 44, 24, 1, 15, 39, 33, 27, 22, 31, 16]
[23, 34, 33, 11, 12, 1, 29, 16, 49, 10, 25, 40, 33, 44, 46, 5, 3, 5, 44, 45, 46, 47, 19, 32, 6, 7, 6, 27, 46, 36, 11, 25, 7, 7, 37, 46, 0, 34, 8, 17, 20, 0, 36, 18, 30, 39, 47, 33, 32, 28, 49, 50, 14, 8, 33, 22, 5, 45, 33, 13, 9, 21, 35, 10, 16, 36, 0, 30, 34, 24, 37, 25, 31, 25, 43, 19, 12, 29, 2, 47, 44, 39, 44, 48, 1, 5, 5, 41, 34, 41, 15, 17, 12, 6, 24, 21, 41, 49, 9, 1, 0, 17, 16, 45, 20, 5, 7, 48, 4, 23, 8, 7, 14, 30, 40, 2, 28, 44, 49]
[34, 49, 48, 33, 31, 36, 6, 17, 35, 43, 47, 35, 19, 3, 6, 13, 8, 36, 4, 0, 47, 19, 36, 41, 34, 27, 39, 7, 47, 17, 12, 40, 44, 21, 22, 46, 8, 0, 7, 9, 23, 11, 48, 15, 40, 2, 4, 7, 16, 42, 22, 32, 36, 8, 41, 19, 16, 2, 48, 33, 1, 42, 13, 6, 30, 39, 30, 0, 19, 43, 16, 0, 8, 18, 8, 29, 4, 41, 40, 31, 13, 46, 36, 38, 4, 49, 28, 41, 3, 36, 25, 32, 37, 47, 38, 24, 15, 47, 10, 32, 45, 17, 31, 39, 13, 5, 20, 33, 12, 22, 36, 43, 44, 14, 20, 29, 19, 34, 12]
[1, 7, 43, 36, 23, 48, 21, 20, 20, 36, 47, 43, 5, 36, 26, 44, 29, 23, 47, 35, 0, 44, 21, 50, 33, 40, 0, 13, 16, 11, 36, 32, 50, 1, 2, 41, 26, 45, 25, 1, 16, 43, 22, 28, 8, 40, 44, 20, 30, 34, 5, 22, 47, 44, 12, 37, 20, 12, 2, 48, 43, 23, 33, 14, 30, 17, 34, 19, 0, 19, 31, 8, 47, 43, 20, 9, 11, 26, 3, 6, 1, 40, 27, 32, 44, 32, 49, 11, 45, 2, 29, 38, 3, 6, 37, 26, 42, 1, 48, 21, 33, 50, 25, 45, 37, 12, 47, 28, 40, 40, 12, 3, 1, 21, 4, 4, 21, 28, 43]
[35, 24, 17, 27, 48, 36, 39, 28, 23, 5, 3, 8, 44, 12, 48, 31, 35, 48, 22, 50, 14, 42, 31, 46, 32, 15, 31, 19, 3, 1, 35, 39, 46, 14, 43, 14, 19, 40, 15, 33, 0, 10, 49, 42, 7, 16, 1, 35, 31, 47, 19, 49, 46, 25, 20, 2, 22, 9, 33, 10, 0, 2, 36, 4, 49, 34, 24, 43, 19, 0, 28, 4, 44, 32, 17, 23, 49, 3, 12, 40, 29, 48, 15, 27, 22, 12, 15, 25, 7, 27, 13, 46, 40, 28, 32, 44, 9, 41, 49, 24, 20, 22, 44, 23, 14, 34, 8, 6, 44, 19, 48, 16, 30, 4, 11, 19, 44, 18, 23]
[40, 31, 47, 13, 50, 27, 37, 27, 50, 14, 26, 2, 42, 13, 25, 9, 36, 42, 39, 26, 4, 31, 15, 49, 23, 50, 7, 31, 34, 27, 8, 18, 27, 39, 8, 14, 41, 30, 32, 35, 42, 3, 30, 50, 23, 42, 47, 5, 22, 48, 17, 23, 47, 10, 25, 13, 10, 23, 33, 23, 6, 24, 44, 5, 39, 48, 37, 16, 31, 28, 0, 45, 30, 21, 29, 41, 47, 21, 43, 20, 3, 48, 7, 27, 30, 43, 12, 11, 30, 31, 30, 15, 24, 41, 38, 23, 0, 47, 22, 18, 9, 49, 13, 42, 13, 28, 16, 50, 16, 31, 10, 34, 31, 47, 33, 47, 14, 7, 42]
[37, 49, 28, 0, 11, 17, 29, 39, 42, 31, 21, 25, 48, 4, 27, 15, 25, 45, 22, 9, 20, 19, 38, 9, 49, 36, 11, 7, 32, 11, 48, 39, 27, 25, 19, 35, 34, 42, 41, 15, 28, 6, 29, 34, 15, 1, 33, 46, 42, 6, 16, 26, 5, 2, 20, 33, 0, 45, 26, 42, 9, 0, 43, 12, 25, 20, 25, 0, 8, 4, 45, 0, 22, 21, 26, 22, 15, 49, 23, 44, 0, 43, 50, 9, 11, 3, 29, 18, 3, 37, 46, 26, 31, 42, 18, 48, 14, 25, 26, 21, 39, 45, 10, 38, 7, 46, 49, 42, 15, 28, 14, 50, 30, 19, 14, 36, 45, 41, 20]
[40, 28, 26, 21, 48, 5, 13, 47, 1, 16, 3, 50, 1, 9, 38, 47, 30, 37, 31, 38, 17, 39, 11, 4, 29, 6, 36, 50, 3, 16, 46, 24, 25, 43, 29, 13, 40, 4, 28, 32, 36, 12, 1, 23, 37, 11, 47, 12, 46, 21, 24, 15, 6, 30, 1, 17, 47, 26, 41, 0, 44, 38, 0, 43, 37, 14, 31, 8, 47, 44, 30, 22, 0, 38, 19, 40, 42, 9, 18, 42, 12, 30, 49, 8, 15, 43, 9, 48, 48, 33, 6, 8, 38, 7, 23, 31, 22, 28, 22, 22, 19, 0, 48, 16, 42, 21, 31, 46, 19, 2, 21, 49, 29, 25, 16, 23, 26, 32, 43]
[45, 50, 34, 47, 16, 26, 23, 29, 45, 24, 35, 16, 11, 19, 9, 41, 37, 33, 17, 29, 50, 30, 23, 14, 43, 18, 41, 36, 46, 49, 7, 43, 7, 24, 49, 45, 10, 16, 11, 25, 26, 1, 27, 6, 35, 19, 19, 14, 14, 14, 47, 38, 12, 32, 43, 45, 23, 16, 29, 9, 25, 45, 8, 25, 40, 25, 25, 18, 43, 32, 21, 21, 38, 0, 15, 4, 28, 0, 29, 29, 34, 17, 33, 1, 0, 35, 13, 28, 30, 14, 13, 18, 10, 16, 14, 18, 38, 28, 49, 46, 22, 41, 42, 9, 43, 44, 17, 20, 7, 31, 21, 21, 39, 7, 26, 26, 38, 23, 43]
[2, 4, 22, 45, 28, 0, 17, 18, 22, 40, 29, 50, 10, 1, 35, 14, 36, 1, 36, 14, 23, 2, 12, 43, 19, 7, 16, 22, 19, 50, 4, 6, 4, 37, 8, 46, 30, 12, 42, 50, 43, 9, 16, 14, 0, 40, 31, 45, 2, 48, 23, 8, 35, 47, 41, 33, 45, 31, 28, 2, 9, 38, 10, 4, 38, 4, 43, 8, 20, 17, 29, 26, 19, 15, 0, 50, 28, 44, 40, 43, 29, 6, 33, 31, 5, 4, 11, 45, 39, 1, 5, 48, 50, 46, 9, 4, 36, 42, 44, 23, 14, 50, 43, 43, 28, 42, 26, 13, 1, 11, 41, 35, 33, 37, 41, 0, 29, 21, 40]
[14, 3, 31, 49, 17, 17, 12, 13, 2, 49, 5, 2, 49, 34, 20, 4, 21, 7, 33, 45, 35, 19, 17, 49, 42, 7, 18, 25, 41, 12, 45, 48, 14, 4, 17, 49, 33, 9, 12, 4, 6, 16, 21, 27, 29, 25, 18, 30, 41, 48, 10, 43, 2, 41, 50, 37, 13, 29, 29, 15, 50, 14, 47, 4, 12, 36, 19, 29, 9, 23, 41, 22, 40, 4, 50, 0, 44, 20, 33, 24, 2, 22, 24, 43, 7, 47, 11, 44, 27, 37, 34, 0, 15, 45, 21, 25, 31, 45, 49, 29, 20, 47, 44, 38, 46, 46, 20, 3, 42, 26, 3, 13, 2, 16, 41, 14, 4, 29, 44]
[11, 46, 31, 0, 14, 13, 22, 34, 6, 35, 50, 6, 5, 32, 9, 5, 5, 28, 24, 21, 3, 18, 16, 48, 41, 21, 26, 43, 16, 20, 19, 43, 2, 25, 14, 50, 7, 33, 10, 11, 10, 9, 4, 19, 9, 49, 12, 19, 9, 21, 37, 43, 39, 19, 4, 38, 21, 25, 33, 17, 46, 21, 0, 2, 7, 11, 12, 4, 11, 49, 47, 15, 42, 28, 28, 44, 0, 12, 48, 45, 1, 36, 16, 16, 12, 29, 27, 7, 20, 14, 47, 45, 16, 36, 12, 35, 2, 36, 24, 24, 49, 41, 2, 9, 11, 29, 47, 37, 44, 35, 9, 25, 49, 36, 20, 17, 36, 46, 28]
[8, 9, 28, 48, 13, 7, 19, 48, 46, 12, 36, 38, 42, 32, 11, 13, 31, 38, 24, 42, 15, 36, 21, 3, 22, 48, 21, 34, 41, 40, 17, 23, 35, 39, 1, 50, 1, 37, 16, 31, 1, 32, 24, 39, 40, 6, 40, 31, 35, 8, 36, 44, 41, 1, 15, 33, 20, 6, 24, 45, 6, 5, 4, 45, 6, 12, 29, 41, 26, 3, 21, 49, 9, 0, 44, 20, 12, 0, 29, 3, 4, 38, 38, 48, 2, 16, 34, 7, 49, 26, 49, 23, 37, 28, 13, 6, 22, 28, 30, 18, 8, 28, 45, 31, 18, 42, 3, 4, 18, 11, 22, 21, 10, 32, 1, 29, 44, 41, 48]
