N1,N2,...,Nx
[22, 28, 30, 15, 31, 0, 14, 40, 40, 9, 26, 8, 9, 9, 45, 50, 49, 15, 40, 12, 27, 44, 31, 8, 24, 12, 23, 26, 7, 40, 12, 46, 40, 18, 44, 32, 49, 10, 24, 14, 11, 24, 33, 24, 26, 48, 32, 7, 32, 8, 9, 21, 3, 44, 6, 10, 0, 0, 43, 21, 41, 47, 3, 42, 49, 9, 28, 12, 17, 36, 6, 31, 2, 41, 24, 37, 33, 16, 9, 42, 50]
[39, 4, 48, 11, 47, 27, 43, 20, 33, 17, 41, 42, 24, 44, 25, 13, 49, 6, 37, 44, 23, 2, 29, 29, 15, 14, 47, 43, 39, 16, 21, 30, 28, 37, 25, 50, 17, 15, 34, 10, 10, 0, 10, 44, 36, 29, 14, 13, 34, 25, 31, 47, 19, 34, 5, 45, 42, 43, 0, 27, 1, 20, 1, 8, 13, 11, 35, 4, 27, 46, 10, 5, 22, 33, 48, 23, 30, 18, 6, 4, 0]
[26, 42, 9, 17, 28, 47, 28, 23, 21, 27, 42, 49, 15, 23, 35, 41, 30, 24, 40, 35, 22, 31, 4, 21, 47, 29, 40, 36, 8, 40, 6, 33, 18, 38, 24, 25, 24, 9, 16, 27, 50, 38, 10, 10, 23, 13, 6, 22, 22, 4, 19, 12, 49, 35, 27, 10, 1, 21, 27, 0, 28, 38, 33, 26, 26, 49, 43, 13, 19, 18, 27, 44, 11, 4, 41, 41, 5, 20, 32, 50, 24]
[47, 17, 50, 25, 50, 42, 37, 38, 10, 23, 6, 30, 19, 5, 47, 21, 0, 38, 25, 38, 34, 35, 9, 50, 38, 41, 48, 41, 35, 48, 37, 5, 38, 9, 6, 46, 29, 50, 6, 32, 7, 47, 41, 4, 5, 25, 41, 48, 17, 8, 48, 22, 42, 30, 1, 34, 47, 41, 1, 28, 0, 34, 21, 32, 29, 43, 43, 45, 28, 3, 6, 33, 39, 15, 7, 37, 9, 17, 15, 3, 28]
[36, 41, 30, 20, 31, 34, 20, 11, 5, 1, 49, 49, 50, 17, 15, 42, 15, 4, 28, 15, 6, 21, 22, 50, 22, 25, 26, 37, 1, 49, 17, 32, 39, 15, 3, 33, 39, 20, 31, 39, 26, 28, 11, 42, 38, 42, 21, 10, 21, 41, 44, 45, 27, 47, 2, 42, 33, 47, 20, 38, 34, 0, 2, 16, 26, 29, 14, 41, 36, 2, 23, 32, 5, 45, 41, 12, 41, 9, 23, 4, 8]
[34, 35, 30, 19, 27, 44, 3, 24, 43, 11, 28, 30, 40, 16, 32, 2, 0, 37, 50, 9, 18, 9, 8, 0, 29, 44, 26, 22, 40, 15, 36, 34, 46, 44, 43, 32, 34, 37, 3, 45, 48, 25, 32, 38, 6, 21, 26, 6, 5, 27, 32, 45, 47, 27, 24, 42, 44, 3, 1, 33, 21, 2, 0, 39, 34, 3, 18, 28, 3, 11, 40, 8, 43, 50, 6, 41, 27, 30, 33, 18, 35]
[3, 22, 36, 46, 32, 27, 48, 2, 8, 16, 17, 3, 45, 33, 44, 0, 13, 41, 44, 6, 12, 10, 30, 28, 3, 37, 30, 15, 46, 47, 45, 3, 25, 47, 36, 24, 47, 41, 49, 2, 24, 31, 12, 14, 35, 32, 5, 45, 26, 43, 0, 26, 27, 18, 44, 45, 45, 42, 8, 26, 32, 16, 39, 0, 26, 37, 0, 30, 47, 42, 1, 26, 32, 29, 0, 1, 11, 7, 39, 42, 44]
[34, 22, 11, 7, 3, 47, 13, 42, 26, 25, 29, 31, 24, 6, 38, 6, 20, 45, 16, 25, 33, 9, 29, 29, 22, 34, 24, 44, 25, 38, 44, 10, 41, 29, 20, 4, 10, 2, 46, 29, 41, 10, 50, 48, 45, 9, 25, 18, 14, 39, 48, 13, 9, 43, 19, 21, 13, 49, 13, 26, 29, 26, 34, 26, 0, 40, 25, 32, 38, 13, 36, 9, 40, 6, 43, 45, 47, 21, 13, 3, 23]
[1, 19, 21, 28, 0, 17, 15, 49, 3, 12, 41, 6, 4, 1, 33, 49, 8, 33, 42, 0, 18, 14, 22, 1, 26, 33, 10, 6, 32, 2, 46, 24, 2, 45, 15, 9, 1, 4, 40, 45, 10, 49, 48, 33, 7, 34, 13, 16, 32, 8, 22, 2, 34, 14, 16, 29, 41, 9, 11, 49, 43, 29, 3, 37, 40, 0, 2, 20, 30, 49, 27, 46, 30, 44, 48, 1, 39, 23, 17, 8, 43]
[46, 2, 11, 16, 19, 30, 26, 21, 32, 47, 1, 12, 45, 11, 37, 22, 0, 19, 29, 11, 26, 8, 45, 40, 14, 38, 46, 0, 16, 11, 16, 7, 0, 48, 20, 43, 3, 38, 8, 36, 50, 9, 9, 24, 34, 14, 20, 47, 48, 7, 41, 49, 43, 41, 34, 45, 26, 28, 35, 43, 43, 14, 18, 0, 25, 2, 0, 38, 10, 48, 31, 50, 42, 12, 10, 5, 35, 11, 24, 31, 33]
[25, 7, 23, 0, 16, 2, 22, 11, 3, 33, 5, 41, 48, 24, 43, 5, 25, 37, 19, 38, 46, 1, 20, 48, 26, 26, 36, 36, 41, 27, 27, 25, 2, 26, 27, 16, 16, 1, 4, 23, 45, 21, 0, 22, 25, 20, 23, 19, 45, 2, 1, 21, 50, 19, 14, 12, 19, 12, 4, 13, 45, 41, 28, 30, 32, 20, 38, 0, 23, 40, 30, 34, 46, 34, 34, 12, 3, 25, 38, 49, 20]
[20, 17, 15, 50, 27, 28, 50, 41, 18, 28, 44, 15, 27, 13, 22, 47, 22, 50, 33, 14, 25, 3, 50, 21, 17, 41, 15, 2, 25, 30, 25, 17, 32, 31, 31, 47, 1, 39, 17, 41, 43, 21, 41, 4, 12, 43, 49, 45, 50, 7, 23, 22, 11, 36, 29, 12, 0, 17, 27, 19, 28, 36, 3, 47, 38, 30, 10, 23, 0, 4, 0, 25, 0, 19, 16, 41, 8, 39, 13, 14, 16]
[28, 11, 20, 50, 28, 29, 1, 40, 25, 32, 46, 39, 40, 41, 17, 48, 27, 50, 32, 47, 20, 3, 23, 20, 22, 43, 35, 12, 39, 16, 3, 17, 2, 3, 1, 16, 49, 36, 15, 43, 18, 24, 16, 40, 6, 6, 3, 31, 29, 40, 20, 36, 38, 15, 31, 1, 47, 36, 46, 18, 3, 2, 11, 42, 13, 49, 48, 40, 4, 0, 42, 24, 31, 29, 11, 50, 27, 43, 33, 16, 30]
[37, 9, 42, 43, 48, 17, 25, 28, 33, 38, 4, 43, 14, 49, 13, 46, 35, 38, 49, 28, 9, 42, 24, 46, 25, 23, 40, 44, 49, 32, 4, 40, 27, 13, 33, 26, 46, 8, 38, 16, 30, 43, 16, 13, 31, 0, 23, 21, 38, 12, 41, 8, 22, 30, 31, 30, 1, 6, 10, 27, 6, 23, 40, 1, 36, 27, 31, 30, 0, 42, 0, 19, 6, 29, 3, 37, 5, 49, 30, 12, 20]
[49, 40, 12, 34, 33, 31, 27, 24, 36, 24, 6, 29, 20, 38, 25, 33, 2, 1, 11, 11, 43, 11, 38, 14, 2, 14, 10, 31, 38, 35, 24, 47, 48, 47, 17, 8, 42, 37, 46, 28, 44, 0, 18, 38, 28, 16, 19, 15, 13, 41, 41, 1, 24, 22, 3, 2, 45, 31, 5, 44, 33, 32, 8, 26, 9, 46, 50, 34, 25, 24, 19, 0, 5, 17, 41, 33, 48, 34, 2, 49, 40]
[50, 35, 30, 8, 14, 6, 25, 0, 4, 29, 6, 44, 40, 44, 29, 23, 39, 45, 5, 25, 25, 40, 29, 43, 31, 0, 36, 46, 38, 23, 46, 47, 28, 45, 34, 17, 28, 23, 31, 35, 38, 34, 50, 38, 18, 8, 0, 40, 35, 24, 28, 42, 45, 21, 12, 45, 8, 2, 22, 11, 39, 5, 43, 32, 40, 30, 42, 46, 0, 31, 6, 5, 0, 23, 22, 1, 27, 33, 32, 41, 10]
[26, 23, 49, 41, 44, 45, 1, 43, 7, 44, 6, 45, 1, 10, 7, 12, 31, 44, 45, 31, 45, 50, 8, 34, 50, 45, 19, 34, 47, 32, 5, 36, 21, 19, 5, 5, 19, 19, 40, 39, 22, 23, 13, 34, 23, 28, 13, 48, 1, 11, 17, 20, 35, 45, 40, 11, 49, 41, 33, 4, 15, 45, 50, 29, 6, 44, 12, 34, 19, 29, 29, 17, 23, 0, 34, 11, 3, 47, 24, 22, 37]
[32, 2, 44, 6, 49, 30, 13, 29, 39, 49, 48, 47, 18, 48, 8, 41, 49, 18, 1, 16, 23, 47, 14, 27, 33, 15, 18, 22, 17, 13, 31, 20, 5, 13, 41, 14, 30, 16, 16, 40, 19, 1, 48, 23, 2, 37, 29, 19, 28, 4, 28, 0, 26, 27, 46, 7, 25, 24, 48, 41, 7, 41, 6, 0, 43, 48, 10, 34, 16, 11, 3, 41, 22, 34, 0, 31, 41, 22, 45, 48, 34]
[6, 5, 33, 31, 48, 21, 29, 29, 24, 15, 5, 50, 37, 20, 42, 22, 19, 10, 16, 36, 44, 29, 45, 28, 48, 17, 4, 45, 44, 31, 42, 36, 35, 8, 34, 44, 45, 43, 46, 5, 24, 9, 1, 14, 31, 50, 46, 26, 19, 25, 45, 27, 45, 48, 36, 21, 20, 37, 23, 41, 37, 12, 41, 1, 45, 1, 5, 12, 41, 50, 37, 33, 1, 11, 31, 0, 6, 44, 39, 13, 16]
[47, 8, 6, 32, 32, 21, 8, 4, 12, 31, 14, 24, 39, 22, 10, 33, 27, 10, 31, 50, 43, 31, 37, 50, 1, 37, 20, 21, 11, 11, 40, 38, 31, 44, 2, 44, 6, 14, 36, 9, 2, 38, 34, 17, 40, 34, 37, 19, 34, 7, 10, 4, 39, 18, 42, 0, 19, 33, 30, 5, 9, 41, 27, 11, 47, 39, 35, 3, 8, 27, 5, 48, 27, 3, 41, 6, 0, 36, 43, 44, 0]
[21, 23, 40, 26, 45, 50, 42, 49, 3, 49, 1, 9, 12, 24, 2, 11, 49, 20, 0, 24, 25, 33, 3, 39, 33, 30, 40, 44, 20, 36, 49, 8, 34, 50, 14, 1, 1, 10, 35, 8, 7, 13, 42, 15, 23, 6, 2, 40, 48, 47, 33, 50, 28, 40, 23, 10, 50, 16, 18, 20, 17, 9, 30, 7, 21, 23, 11, 25, 39, 43, 49, 34, 33, 47, 22, 44, 36, 0, 23, 13, 30]
[2, 21, 26, 42, 9, 45, 31, 48, 37, 2, 49, 34, 47, 19, 49, 39, 41, 47, 21, 10, 10, 30, 48, 37, 0, 30, 42, 9, 2, 19, 23, 40, 49, 15, 8, 24, 25, 16, 19, 46, 16, 33, 23, 24, 50, 5, 33, 38, 34, 9, 40, 4, 32, 35, 43, 3, 24, 9, 6, 32, 15, 23, 33, 39, 13, 17, 24, 38, 13, 33, 30, 2, 32, 24, 45, 39, 43, 23, 0, 29, 46]
[30, 8, 36, 31, 0, 35, 20, 29, 43, 0, 37, 18, 19, 0, 12, 4, 38, 17, 29, 25, 5, 17, 23, 31, 40, 41, 30, 37, 44, 5, 18, 48, 14, 12, 39, 5, 43, 32, 23, 11, 13, 8, 12, 26, 14, 8, 30, 42, 34, 32, 8, 8, 7, 18, 23, 22, 22, 42, 4, 50, 3, 4, 18, 42, 3, 8, 31, 49, 14, 16, 12, 49, 41, 22, 48, 13, 44, 13, 29, 0, 6]
[5, 15, 14, 7, 20, 47, 31, 39, 1, 4, 26, 38, 4, 26, 13, 2, 48, 48, 24, 0, 1, 50, 3, 29, 16, 8, 8, 11, 15, 23, 23, 50, 8, 8, 4, 16, 5, 5, 16, 48, 35, 45, 7, 35, 35, 42, 42, 2, 38, 50, 7, 27, 29, 29, 30, 32, 4, 50, 0, 24, 28, 8, 35, 44, 23, 43, 33, 20, 16, 30, 20, 40, 10, 37, 34, 16, 0, 30, 46, 6, 0]
