N1,N2,...,Nx
[45, 29, 3, 10, 4, 21, 15, 29, 8, 3, 44, 4, 18, 27, 45, 4, 18, 26, 17, 2, 28, 24, 40, 23, 50, 24, 18, 8, 28, 6, 13, 26, 18, 44, 0, 43, 47, 44, 32, 19, 5, 41, 17, 16, 50, 46, 10, 42, 10, 14, 37, 2, 49, 42, 0, 8, 49, 41, 7, 11, 17, 9, 49, 16, 45, 20, 33, 15, 37, 50, 33, 0, 31, 7, 3, 5, 22, 39, 18, 15, 8, 19, 36, 16, 36, 8, 43, 38, 43, 21, 41, 29, 15, 5, 9, 26, 21, 1, 22, 40, 29, 22, 18, 2, 0, 49, 26, 19, 31, 11, 41, 20, 36, 10, 32, 21, 13, 35, 21, 24, 34, 10, 11, 46, 33, 10, 30, 16, 45, 40, 29, 38, 4, 35]
[5, 39, 31, 31, 36, 33, 17, 49, 41, 11, 19, 37, 49, 27, 20, 8, 4, 14, 0, 5, 33, 50, 6, 7, 36, 12, 42, 13, 21, 1, 18, 2, 17, 9, 43, 0, 49, 12, 50, 11, 2, 39, 50, 41, 3, 11, 21, 48, 9, 33, 8, 20, 23, 27, 40, 18, 31, 12, 38, 29, 30, 40, 31, 48, 34, 5, 21, 35, 23, 27, 30, 2, 4, 14, 11, 17, 6, 31, 8, 41, 48, 27, 19, 40, 9, 43, 10, 7, 12, 7, 13, 39, 35, 9, 47, 14, 41, 4, 6, 1, 26, 27, 34, 16, 31, 1, 24, 19, 30, 36, 20, 27, 2, 6, 1, 42, 36, 13, 0, 4, 25, 4, 32, 11, 11, 13, 1, 20, 18, 24, 3, 45, 15, 33]
[36, 10, 20, 0, 43, 38, 16, 31, 16, 40, 23, 40, 18, 12, 41, 50, 34, 14, 46, 40, 0, 49, 41, 20, 19, 18, 34, 40, 18, 8, 47, 30, 23, 8, 47, 49, 0, 36, 35, 11, 38, 33, 45, 6, 3, 10, 28, 36, 24, 7, 17, 29, 25, 34, 17, 23, 1, 42, 31, 17, 39, 38, 50, 43, 30, 45, 35, 35, 35, 0, 48, 35, 2, 17, 41, 19, 35, 27, 37, 38, 42, 1, 22, 2, 6, 40, 44, 19, 42, 50, 16, 21, 30, 32, 32, 40, 17, 39, 28, 23, 30, 13, 19, 16, 7, 50, 27, 1, 41, 2, 23, 9, 47, 44, 18, 42, 39, 25, 37, 2, 4, 29, 46, 23, 41, 11, 20, 40, 36, 28, 42, 31, 21, 3]
[19, 26, 12, 15, 2, 11, 4, 21, 44, 48, 24, 30, 16, 43, 20, 0, 16, 3, 44, 27, 26, 39, 24, 13, 12, 4, 44, 46, 11, 7, 1, 41, 40, 0, 44, 12, 36, 0, 21, 15, 22, 26, 13, 50, 42, 7, 36, 10, 0, 29, 29, 25, 15, 45, 49, 24, 12, 46, 47, 42, 45, 29, 30, 45, 45, 25, 4, 4, 37, 20, 26, 44, 36, 30, 13, 50, 17, 25, 31, 30, 50, 47, 25, 36, 36, 11, 9, 16, 47, 19, 38, 28, 8, 45, 45, 49, 24, 47, 38, 28, 42, 8, 25, 34, 39, 27, 23, 42, 23, 43, 23, 33, 31, 38, 42, 5, 17, 38, 9, 47, 40, 14, 49, 49, 42, 6, 19, 5, 17, 8, 6, 28, 14, 5]
[42, 11, 37, 1, 48, 35, 21, 20, 12, 50, 34, 16, 5, 32, 20, 9, 10, 37, 13, 2, 42, 50, 6, 11, 49, 26, 40, 4, 31, 11, 4, 18, 10, 41, 32, 50, 35, 21, 0, 27, 25, 28, 36, 44, 23, 0, 4, 11, 24, 28, 23, 42, 15, 27, 26, 50, 45, 21, 10, 8, 11, 36, 24, 4, 33, 31, 37, 9, 9, 39, 48, 16, 10, 19, 10, 30, 9, 17, 30, 12, 4, 23, 12, 21, 16, 15, 30, 11, 10, 23, 4, 29, 15, 35, 23, 14, 22, 38, 32, 8, 42, 31, 9, 31, 48, 2, 38, 40, 17, 10, 37, 4, 10, 0, 29, 33, 36, 3, 48, 32, 41, 11, 16, 21, 29, 49, 38, 4, 0, 24, 17, 38, 11, 43]
[28, 35, 37, 19, 39, 11, 25, 13, 43, 43, 26, 47, 14, 18, 25, 5, 40, 39, 13, 46, 5, 2, 31, 45, 13, 4, 29, 7, 30, 19, 26, 36, 2, 43, 19, 11, 11, 15, 27, 0, 4, 37, 25, 29, 42, 17, 2, 9, 23, 29, 41, 39, 20, 10, 32, 35, 35, 28, 50, 23, 35, 33, 4, 1, 26, 1, 47, 8, 15, 46, 12, 7, 22, 38, 7, 3, 48, 23, 45, 44, 22, 3, 16, 1, 14, 1, 4, 38, 35, 14, 44, 32, 22, 13, 4, 28, 10, 42, 8, 45, 47, 8, 18, 48, 33, 49, 30, 14, 38, 23, 30, 29, 47, 23, 8, 7, 12, 27, 43, 49, 42, 45, 13, 13, 45, 21, 22, 19, 12, 13, 27, 11, 4, 18]
[26, 49, 42, 14, 40, 35, 39, 12, 17, 44, 50, 28, 9, 46, 45, 7, 35, 40, 26, 14, 4, 9, 7, 1, 25, 1, 30, 44, 49, 3, 28, 6, 6, 34, 5, 2, 38, 22, 25, 4, 0, 33, 7, 10, 16, 12, 10, 26, 36, 30, 19, 12, 30, 43, 3, 28, 48, 41, 24, 30, 30, 12, 28, 17, 10, 29, 36, 6, 20, 18, 23, 26, 25, 34, 47, 43, 36, 41, 50, 32, 13, 47, 36, 26, 12, 26, 3, 39, 16, 21, 41, 40, 35, 38, 42, 30, 36, 45, 50, 25, 31, 24, 5, 40, 26, 10, 44, 10, 19, 1, 5, 27, 23, 41, 25, 40, 39, 30, 22, 3, 1, 39, 34, 28, 20, 12, 25, 40, 47, 17, 38, 40, 36, 10]
[25, 4, 50, 22, 43, 9, 1, 42, 12, 18, 27, 3, 1, 12, 6, 1, 46, 1, 6, 20, 7, 20, 35, 13, 46, 36, 28, 36, 49, 2, 26, 11, 32, 2, 41, 39, 33, 26, 28, 37, 33, 0, 48, 14, 13, 14, 49, 34, 22, 15, 17, 12, 20, 19, 0, 39, 4, 7, 42, 30, 35, 35, 1, 8, 24, 22, 2, 18, 45, 35, 26, 1, 26, 29, 39, 42, 33, 39, 4, 8, 33, 17, 7, 27, 31, 9, 45, 24, 47, 19, 20, 39, 26, 27, 6, 8, 39, 25, 6, 0, 9, 29, 26, 26, 14, 42, 25, 36, 0, 48, 9, 46, 0, 16, 42, 40, 20, 9, 3, 45, 28, 7, 42, 23, 29, 46, 37, 50, 45, 33, 49, 44, 0, 37]
[19, 37, 11, 44, 38, 22, 46, 29, 20, 23, 14, 1, 45, 22, 29, 25, 26, 4, 36, 39, 37, 20, 44, 9, 31, 49, 37, 25, 32, 50, 16, 26, 26, 20, 17, 50, 45, 13, 36, 25, 7, 48, 0, 35, 8, 3, 0, 47, 50, 45, 50, 40, 21, 33, 6, 42, 37, 48, 8, 34, 23, 21, 10, 42, 31, 43, 13, 41, 37, 27, 39, 33, 19, 47, 45, 44, 43, 37, 3, 38, 33, 6, 46, 40, 50, 28, 47, 39, 4, 40, 0, 4, 35, 43, 2, 24, 25, 21, 50, 41, 18, 27, 29, 1, 49, 38, 32, 29, 0, 29, 39, 27, 6, 3, 13, 19, 23, 23, 19, 10, 48, 2, 47, 15, 42, 10, 39, 22, 50, 21, 12, 12, 40, 26]
[28, 16, 22, 12, 16, 30, 10, 18, 24, 47, 43, 24, 7, 45, 25, 3, 15, 25, 1, 41, 33, 43, 37, 2, 42, 24, 10, 8, 39, 24, 39, 39, 38, 36, 16, 41, 6, 50, 44, 29, 10, 14, 35, 0, 13, 3, 44, 16, 27, 31, 1, 20, 34, 45, 20, 23, 19, 7, 46, 39, 32, 2, 4, 2, 12, 11, 33, 42, 29, 42, 34, 48, 30, 3, 18, 2, 9, 30, 46, 19, 41, 28, 5, 33, 14, 39, 33, 26, 30, 33, 24, 12, 8, 9, 41, 20, 44, 9, 21, 8, 49, 25, 0, 21, 5, 14, 32, 40, 38, 12, 40, 40, 50, 23, 49, 21, 28, 2, 39, 13, 49, 28, 2, 45, 21, 44, 42, 0, 15, 36, 25, 1, 40, 18]
[23, 16, 40, 18, 25, 22, 29, 39, 22, 35, 35, 11, 50, 15, 10, 11, 6, 35, 41, 41, 7, 45, 2, 40, 6, 4, 50, 20, 42, 41, 33, 38, 42, 36, 50, 3, 3, 42, 23, 42, 16, 13, 8, 13, 0, 19, 21, 9, 17, 22, 8, 3, 3, 35, 49, 37, 39, 42, 14, 18, 0, 25, 12, 14, 16, 9, 23, 3, 10, 14, 40, 19, 0, 12, 27, 27, 7, 6, 31, 23, 23, 12, 45, 7, 7, 30, 38, 44, 34, 23, 49, 38, 3, 12, 23, 12, 50, 32, 23, 34, 41, 8, 12, 5, 22, 27, 18, 7, 36, 16, 22, 13, 26, 37, 39, 29, 6, 33, 15, 40, 26, 50, 44, 50, 26, 2, 20, 11, 28, 8, 2, 21, 35, 32]
[9, 22, 14, 6, 4, 0, 32, 40, 1, 21, 48, 22, 8, 26, 1, 30, 15, 46, 11, 0, 48, 37, 42, 7, 3, 29, 29, 34, 17, 38, 23, 15, 33, 9, 46, 11, 10, 7, 0, 17, 12, 14, 3, 3, 19, 0, 2, 13, 16, 37, 1, 4, 13, 20, 22, 25, 28, 10, 24, 38, 49, 22, 26, 14, 22, 6, 14, 42, 27, 25, 19, 48, 44, 37, 19, 8, 19, 38, 42, 27, 24, 29, 19, 36, 10, 24, 2, 21, 23, 8, 20, 8, 0, 3, 11, 24, 27, 25, 28, 25, 37, 21, 42, 6, 21, 48, 5, 20, 13, 50, 30, 9, 29, 35, 10, 37, 28, 30, 34, 40, 31, 6, 1, 42, 43, 19, 45, 8, 48, 49, 28, 32, 18, 40]
[44, 3, 6, 13, 17, 25, 26, 10, 5, 50, 2, 42, 45, 24, 11, 12, 42, 15, 36, 10, 17, 41, 13, 26, 8, 4, 25, 43, 3, 41, 50, 10, 41, 40, 10, 21, 28, 36, 4, 2, 10, 49, 0, 44, 21, 2, 0, 30, 7, 41, 42, 27, 1, 2, 42, 25, 43, 15, 19, 24, 20, 10, 45, 18, 29, 44, 22, 37, 20, 31, 39, 16, 10, 23, 45, 46, 23, 38, 10, 19, 0, 25, 2, 18, 43, 24, 14, 44, 32, 48, 32, 15, 3, 27, 13, 8, 46, 1, 50, 34, 41, 17, 14, 20, 27, 36, 50, 35, 7, 34, 41, 9, 33, 42, 14, 50, 31, 23, 40, 25, 34, 17, 31, 33, 12, 14, 22, 48, 7, 32, 45, 41, 20, 16]
[47, 6, 20, 44, 9, 30, 18, 6, 24, 47, 21, 30, 35, 38, 32, 26, 6, 7, 26, 23, 5, 19, 3, 6, 44, 50, 6, 22, 32, 50, 19, 28, 44, 31, 42, 48, 36, 10, 11, 9, 26, 34, 47, 16, 9, 13, 30, 0, 8, 16, 18, 8, 20, 10, 12, 23, 25, 22, 12, 46, 3, 25, 23, 41, 31, 44, 25, 20, 14, 35, 45, 5, 36, 8, 34, 44, 17, 11, 32, 12, 37, 10, 30, 4, 9, 0, 23, 7, 23, 27, 20, 7, 11, 46, 20, 18, 40, 15, 8, 23, 14, 6, 50, 15, 18, 13, 41, 9, 25, 17, 45, 3, 17, 28, 26, 23, 37, 17, 33, 47, 44, 45, 21, 27, 17, 26, 14, 5, 14, 1, 41, 45, 25, 23]
[16, 7, 40, 19, 39, 44, 39, 49, 25, 25, 0, 2, 38, 5, 5, 21, 37, 21, 11, 32, 25, 16, 9, 25, 27, 48, 9, 33, 22, 12, 46, 35, 32, 42, 10, 9, 24, 0, 24, 23, 36, 22, 50, 27, 17, 16, 7, 8, 0, 14, 4, 32, 34, 1, 15, 19, 31, 28, 50, 28, 34, 43, 19, 17, 25, 39, 16, 10, 10, 29, 26, 32, 9, 0, 16, 13, 0, 19, 25, 29, 13, 45, 16, 40, 0, 33, 40, 15, 3, 32, 45, 8, 35, 49, 44, 6, 33, 48, 45, 26, 36, 18, 27, 48, 18, 27, 50, 22, 28, 18, 27, 44, 1, 19, 40, 4, 35, 49, 44, 14, 2, 12, 0, 40, 22, 21, 21, 7, 16, 32, 44, 50, 30, 33]
[40, 40, 39, 22, 46, 16, 25, 6, 18, 24, 2, 1, 8, 29, 18, 20, 32, 23, 35, 6, 38, 39, 13, 45, 29, 48, 7, 7, 3, 21, 13, 8, 18, 3, 14, 33, 7, 29, 28, 29, 30, 15, 45, 31, 22, 37, 41, 16, 14, 0, 43, 23, 29, 17, 4, 2, 37, 1, 11, 17, 50, 17, 0, 14, 20, 3, 15, 20, 14, 17, 26, 12, 39, 48, 42, 4, 2, 19, 38, 38, 34, 9, 15, 28, 37, 42, 49, 3, 49, 48, 11, 25, 15, 29, 29, 23, 1, 9, 31, 47, 9, 18, 39, 10, 46, 12, 45, 3, 40, 23, 11, 16, 19, 14, 9, 10, 9, 43, 14, 35, 41, 0, 8, 19, 39, 23, 20, 25, 8, 0, 35, 9, 44, 15]
[42, 5, 43, 49, 20, 16, 28, 11, 11, 30, 48, 34, 8, 23, 24, 46, 11, 13, 10, 39, 1, 9, 18, 44, 28, 41, 14, 8, 5, 8, 43, 47, 36, 3, 37, 8, 17, 29, 23, 41, 19, 17, 50, 1, 8, 1, 42, 18, 4, 43, 0, 46, 47, 1, 41, 2, 42, 2, 47, 24, 18, 8, 0, 20, 8, 44, 16, 1, 27, 6, 48, 48, 10, 11, 43, 3, 50, 17, 30, 20, 48, 17, 7, 26, 41, 50, 27, 14, 5, 23, 49, 30, 40, 6, 45, 10, 50, 34, 36, 11, 46, 20, 44, 0, 36, 27, 36, 12, 15, 8, 32, 39, 46, 14, 9, 49, 44, 50, 36, 39, 31, 31, 27, 42, 4, 35, 29, 4, 0, 26, 21, 11, 5, 8]
[2, 35, 49, 7, 8, 11, 34, 49, 29, 15, 37, 8, 21, 13, 28, 23, 6, 28, 21, 33, 46, 49, 6, 35, 18, 37, 0, 36, 49, 48, 22, 0, 23, 18, 2, 20, 29, 25, 42, 39, 12, 12, 40, 20, 3, 4, 27, 8, 32, 23, 46, 0, 6, 1, 35, 46, 46, 28, 27, 8, 27, 27, 35, 24, 45, 36, 28, 24, 14, 20, 2, 41, 1, 19, 44, 0, 15, 47, 12, 42, 19, 33, 41, 46, 44, 37, 17, 6, 0, 1, 7, 1, 26, 6, 13, 21, 35, 28, 34, 14, 13, 23, 38, 15, 1, 42, 17, 48, 27, 50, 27, 21, 11, 44, 13, 15, 12, 36, 28, 36, 1, 42, 33, 38, 25, 34, 44, 7, 18, 9, 29, 48, 21, 0]
[23, 30, 0, 10, 21, 40, 4, 35, 12, 25, 20, 32, 20, 21, 0, 43, 19, 21, 50, 24, 9, 43, 18, 25, 23, 18, 14, 42, 18, 1, 49, 16, 5, 43, 49, 23, 25, 15, 15, 20, 30, 20, 21, 34, 3, 13, 1, 20, 34, 29, 47, 6, 0, 45, 27, 3, 31, 13, 37, 11, 22, 28, 19, 1, 24, 44, 14, 17, 17, 18, 49, 8, 31, 3, 6, 13, 8, 48, 2, 47, 27, 37, 16, 21, 44, 47, 44, 47, 48, 18, 3, 1, 38, 50, 35, 31, 40, 24, 35, 22, 27, 30, 43, 23, 40, 9, 45, 13, 11, 37, 48, 43, 45, 35, 28, 13, 2, 20, 40, 18, 43, 34, 22, 0, 0, 49, 28, 23, 30, 3, 40, 17, 17, 5]
[43, 2, 2, 47, 45, 11, 24, 24, 37, 47, 25, 37, 42, 13, 5, 24, 31, 20, 47, 9, 4, 22, 8, 47, 47, 20, 28, 21, 36, 14, 34, 41, 45, 17, 42, 27, 34, 45, 27, 10, 43, 19, 33, 45, 35, 20, 2, 10, 1, 17, 1, 1, 45, 0, 37, 20, 13, 16, 22, 46, 50, 22, 24, 15, 7, 34, 3, 37, 46, 48, 35, 25, 23, 14, 19, 34, 0, 37, 15, 23, 5, 9, 16, 17, 43, 44, 17, 50, 6, 41, 20, 40, 3, 31, 1, 19, 8, 10, 25, 9, 33, 14, 4, 5, 33, 13, 40, 14, 19, 28, 10, 7, 14, 32, 3, 4, 28, 6, 41, 5, 47, 28, 27, 46, 40, 47, 35, 32, 22, 17, 43, 3, 22, 5]
[38, 50, 27, 37, 17, 32, 0, 4, 31, 33, 49, 47, 39, 2, 13, 8, 1, 34, 23, 29, 33, 43, 8, 24, 5, 16, 2, 17, 45, 6, 1, 26, 23, 45, 0, 40, 17, 49, 26, 32, 3, 0, 6, 20, 49, 22, 42, 12, 15, 4, 41, 35, 27, 37, 0, 23, 7, 25, 28, 17, 3, 14, 41, 13, 15, 35, 49, 40, 17, 33, 28, 45, 13, 12, 14, 24, 27, 44, 2, 35, 23, 21, 28, 40, 27, 33, 28, 23, 33, 9, 34, 36, 45, 39, 14, 24, 3, 32, 1, 11, 50, 38, 3, 12, 32, 23, 28, 22, 17, 27, 17, 0, 6, 14, 12, 27, 27, 35, 44, 29, 28, 0, 21, 43, 31, 14, 12, 28, 25, 15, 29, 23, 10, 39]
[7, 13, 10, 48, 33, 8, 13, 16, 31, 29, 5, 49, 38, 34, 24, 24, 17, 46, 14, 0, 6, 32, 49, 23, 30, 43, 18, 37, 2, 48, 13, 50, 2, 49, 8, 18, 23, 24, 50, 35, 28, 39, 42, 23, 37, 25, 25, 23, 19, 2, 2, 46, 3, 20, 23, 0, 26, 1, 47, 5, 15, 24, 41, 40, 12, 29, 5, 19, 42, 30, 2, 27, 28, 1, 19, 15, 8, 27, 27, 4, 43, 24, 23, 48, 7, 39, 10, 50, 10, 48, 15, 0, 49, 5, 18, 43, 47, 29, 13, 11, 2, 32, 2, 21, 11, 21, 29, 43, 31, 48, 43, 38, 29, 46, 2, 35, 47, 48, 28, 8, 35, 45, 49, 30, 11, 42, 32, 38, 11, 7, 4, 2, 7, 12]
[18, 2, 20, 9, 34, 34, 36, 17, 4, 12, 22, 46, 35, 26, 7, 41, 28, 13, 1, 25, 16, 12, 44, 2, 20, 49, 31, 7, 19, 45, 21, 37, 49, 48, 49, 31, 1, 12, 45, 35, 48, 4, 37, 19, 39, 28, 43, 25, 31, 37, 42, 46, 31, 13, 7, 26, 0, 48, 3, 30, 46, 31, 19, 23, 3, 18, 47, 41, 36, 6, 32, 10, 21, 20, 41, 50, 8, 9, 47, 41, 36, 23, 40, 0, 31, 42, 36, 16, 17, 16, 22, 12, 46, 20, 2, 9, 44, 34, 43, 39, 24, 31, 3, 48, 39, 23, 11, 11, 48, 6, 1, 24, 24, 27, 18, 29, 46, 29, 35, 31, 9, 36, 24, 4, 9, 18, 10, 30, 48, 16, 34, 28, 0, 30]
[50, 48, 25, 27, 45, 30, 6, 10, 13, 43, 0, 37, 35, 16, 34, 6, 40, 28, 6, 30, 30, 6, 21, 46, 45, 46, 4, 0, 19, 25, 48, 15, 41, 46, 41, 12, 42, 46, 21, 28, 41, 7, 48, 7, 42, 10, 15, 22, 28, 1, 2, 28, 13, 16, 25, 1, 48, 0, 13, 14, 38, 4, 45, 7, 15, 47, 5, 7, 41, 7, 20, 48, 46, 22, 33, 9, 22, 3, 10, 45, 37, 3, 5, 30, 27, 12, 18, 17, 14, 15, 17, 41, 6, 44, 35, 33, 45, 46, 37, 37, 38, 48, 41, 24, 45, 18, 6, 5, 14, 9, 35, 23, 44, 50, 19, 0, 19, 26, 35, 45, 23, 40, 46, 45, 32, 23, 36, 23, 17, 11, 45, 26, 34, 38]
[28, 23, 0, 19, 13, 43, 47, 43, 48, 49, 37, 6, 44, 26, 4, 32, 50, 19, 37, 48, 24, 36, 23, 37, 20, 11, 30, 17, 50, 9, 23, 42, 1, 7, 7, 38, 31, 47, 10, 50, 24, 42, 8, 46, 14, 24, 19, 12, 50, 11, 47, 27, 37, 22, 28, 47, 3, 13, 0, 0, 38, 26, 45, 43, 45, 16, 0, 32, 26, 46, 40, 42, 42, 18, 10, 21, 37, 27, 38, 40, 15, 17, 29, 14, 17, 28, 29, 5, 19, 28, 17, 47, 45, 45, 40, 31, 1, 12, 36, 34, 1, 12, 21, 19, 4, 46, 27, 28, 46, 45, 33, 0, 10, 20, 5, 23, 45, 0, 49, 4, 43, 19, 11, 46, 48, 4, 29, 40, 50, 18, 43, 31, 10, 22]
[38, 29, 45, 11, 34, 1, 35, 39, 47, 10, 44, 23, 38, 50, 28, 33, 19, 22, 14, 30, 26, 50, 38, 8, 42, 23, 13, 11, 30, 3, 3, 17, 7, 26, 11, 29, 17, 42, 8, 23, 30, 30, 34, 39, 18, 38, 24, 46, 28, 17, 24, 8, 11, 46, 17, 5, 30, 14, 0, 0, 12, 26, 16, 22, 47, 42, 44, 27, 20, 29, 29, 46, 18, 47, 10, 46, 41, 30, 27, 27, 13, 17, 14, 8, 28, 32, 8, 0, 28, 32, 21, 17, 40, 25, 46, 4, 38, 16, 49, 31, 36, 23, 27, 48, 32, 0, 43, 35, 18, 38, 45, 13, 29, 5, 1, 25, 1, 50, 29, 4, 46, 48, 50, 40, 19, 27, 30, 17, 27, 8, 19, 43, 46, 1]
[24, 41, 33, 31, 2, 21, 8, 43, 8, 44, 40, 47, 26, 12, 44, 22, 2, 35, 7, 31, 14, 2, 11, 41, 22, 34, 31, 45, 37, 1, 16, 25, 31, 21, 17, 30, 39, 45, 11, 35, 30, 35, 23, 32, 0, 49, 20, 3, 34, 50, 18, 27, 22, 50, 3, 15, 46, 38, 38, 12, 0, 9, 8, 20, 44, 21, 7, 25, 44, 9, 21, 43, 42, 36, 22, 37, 36, 28, 2, 32, 17, 50, 17, 23, 2, 43, 26, 5, 36, 7, 22, 28, 26, 24, 47, 40, 2, 3, 40, 38, 46, 0, 34, 43, 27, 8, 2, 36, 24, 22, 7, 25, 28, 6, 33, 38, 49, 48, 28, 37, 23, 15, 30, 8, 9, 4, 49, 26, 20, 49, 2, 27, 3, 24]
[14, 3, 35, 18, 42, 21, 12, 37, 30, 26, 45, 11, 9, 2, 18, 3, 6, 9, 29, 33, 34, 24, 27, 0, 13, 21, 5, 7, 44, 36, 34, 3, 0, 50, 9, 40, 38, 29, 36, 33, 12, 35, 21, 2, 25, 22, 10, 25, 43, 17, 8, 27, 28, 22, 14, 24, 31, 4, 26, 26, 9, 0, 8, 11, 18, 36, 26, 6, 29, 1, 15, 26, 16, 36, 36, 20, 24, 37, 50, 45, 17, 19, 40, 41, 32, 40, 20, 10, 16, 29, 3, 45, 26, 32, 2, 13, 39, 34, 24, 44, 27, 35, 17, 14, 9, 20, 38, 39, 16, 8, 19, 37, 42, 18, 2, 31, 40, 24, 49, 29, 5, 29, 38, 19, 7, 45, 11, 49, 42, 26, 8, 14, 17, 37]
[28, 34, 10, 41, 41, 29, 17, 6, 28, 4, 48, 29, 0, 11, 25, 34, 36, 5, 8, 28, 27, 40, 47, 40, 43, 25, 22, 24, 2, 9, 2, 2, 21, 15, 49, 31, 50, 30, 24, 4, 28, 1, 10, 4, 12, 26, 45, 23, 19, 0, 0, 35, 19, 24, 41, 41, 19, 45, 45, 16, 8, 8, 0, 34, 50, 50, 9, 10, 40, 44, 43, 18, 50, 28, 46, 15, 32, 2, 37, 4, 17, 37, 25, 15, 4, 18, 13, 21, 10, 16, 10, 47, 28, 36, 24, 2, 31, 4, 28, 6, 27, 31, 7, 24, 47, 5, 23, 46, 47, 0, 20, 15, 9, 46, 12, 5, 39, 22, 15, 6, 5, 18, 9, 22, 41, 8, 1, 5, 1, 7, 33, 0, 3, 5]
[32, 28, 8, 19, 31, 10, 34, 0, 5, 26, 42, 10, 46, 46, 17, 49, 49, 25, 17, 0, 45, 19, 46, 32, 11, 48, 14, 38, 4, 33, 25, 19, 24, 11, 16, 48, 43, 45, 4, 1, 17, 8, 42, 2, 14, 14, 18, 41, 17, 14, 20, 24, 1, 15, 13, 40, 23, 7, 43, 22, 20, 11, 34, 0, 37, 29, 39, 36, 50, 27, 44, 29, 31, 45, 15, 50, 43, 14, 6, 27, 49, 24, 42, 35, 26, 26, 29, 35, 28, 25, 29, 9, 27, 35, 8, 42, 22, 4, 18, 30, 3, 2, 7, 41, 48, 33, 43, 40, 24, 24, 48, 37, 43, 1, 50, 18, 6, 35, 44, 38, 42, 8, 30, 20, 37, 39, 50, 15, 27, 36, 30, 15, 22, 13]
[30, 28, 50, 1, 26, 20, 3, 8, 2, 49, 10, 9, 24, 0, 39, 18, 22, 22, 25, 11, 11, 35, 32, 21, 48, 33, 9, 27, 24, 3, 12, 9, 42, 19, 45, 34, 30, 45, 33, 26, 10, 24, 31, 12, 16, 22, 29, 31, 25, 20, 8, 45, 24, 7, 15, 12, 3, 15, 45, 47, 44, 18, 50, 37, 0, 17, 15, 35, 40, 16, 49, 5, 14, 34, 33, 33, 47, 42, 11, 29, 30, 30, 8, 45, 28, 31, 4, 43, 21, 39, 34, 17, 43, 50, 44, 32, 48, 25, 20, 3, 19, 29, 3, 27, 35, 46, 27, 38, 31, 15, 0, 0, 20, 34, 3, 45, 44, 43, 37, 22, 46, 35, 0, 0, 3, 5, 18, 35, 4, 7, 17, 18, 17, 36]
[9, 31, 22, 7, 3, 28, 44, 38, 14, 45, 16, 48, 32, 26, 41, 29, 25, 43, 36, 49, 48, 15, 47, 4, 23, 45, 36, 29, 13, 33, 23, 16, 12, 43, 20, 5, 45, 25, 31, 1, 29, 22, 43, 11, 9, 6, 44, 44, 39, 3, 44, 36, 44, 34, 35, 29, 18, 47, 16, 42, 21, 36, 50, 29, 17, 0, 28, 7, 29, 31, 9, 21, 10, 13, 19, 3, 43, 18, 37, 3, 44, 13, 45, 9, 20, 39, 37, 50, 26, 42, 14, 44, 6, 27, 31, 24, 10, 3, 24, 12, 46, 11, 11, 12, 11, 26, 4, 50, 24, 1, 9, 14, 44, 44, 42, 28, 6, 2, 3, 18, 36, 40, 25, 43, 4, 35, 19, 5, 22, 49, 17, 9, 21, 8]
[49, 8, 42, 46, 18, 4, 6, 2, 32, 15, 42, 42, 17, 34, 13, 44, 28, 6, 41, 9, 18, 37, 7, 9, 39, 50, 9, 6, 14, 16, 50, 49, 17, 3, 33, 21, 35, 4, 37, 47, 36, 2, 13, 33, 23, 14, 22, 25, 16, 15, 16, 28, 14, 3, 49, 5, 47, 5, 0, 44, 7, 26, 9, 39, 15, 28, 0, 15, 16, 34, 32, 4, 46, 30, 22, 24, 20, 3, 17, 39, 18, 24, 34, 6, 10, 17, 23, 7, 45, 20, 7, 21, 3, 18, 2, 8, 44, 26, 22, 20, 33, 50, 41, 16, 5, 1, 49, 48, 4, 44, 41, 10, 13, 16, 16, 18, 11, 46, 27, 43, 39, 43, 9, 34, 30, 6, 21, 26, 30, 21, 13, 29, 15, 37]
[43, 4, 0, 10, 28, 6, 32, 31, 22, 28, 7, 6, 14, 5, 42, 30, 50, 29, 21, 23, 31, 16, 1, 9, 42, 5, 46, 34, 40, 47, 3, 22, 8, 4, 15, 35, 35, 4, 9, 8, 6, 18, 41, 42, 3, 42, 37, 20, 10, 20, 1, 24, 17, 37, 40, 19, 41, 7, 32, 27, 25, 6, 10, 36, 35, 7, 15, 0, 10, 49, 34, 26, 28, 31, 12, 30, 37, 49, 16, 38, 7, 19, 41, 27, 36, 34, 5, 42, 37, 26, 26, 38, 16, 21, 38, 30, 13, 8, 3, 31, 4, 40, 50, 18, 32, 18, 39, 44, 3, 12, 17, 31, 43, 48, 24, 6, 39, 44, 0, 50, 20, 10, 43, 20, 7, 16, 35, 38, 43, 6, 20, 13, 1, 38]
