N1,N2,...,Nx
[25, 21, 25, 26, 39, 28, 9, 42, 43, 36, 30, 13, 49, 21, 21, 33, 24, 6, 7, 20, 24, 29, 6, 37, 39, 21, 14, 42, 45, 20, 41, 8, 33, 17, 20, 22, 3, 12, 33, 13, 28, 6, 0, 42, 30, 39, 41, 38, 42, 15, 27, 0, 8, 30, 40, 12, 30, 25, 10, 2, 9, 49, 24, 34, 37, 18, 29, 13, 34, 8, 12, 5, 9, 13, 41, 26, 19, 12, 30, 44, 38, 34, 13, 35, 48, 22, 50, 6, 42, 16, 50, 2, 17, 42, 24, 7, 27, 29, 49, 10, 21, 4, 10, 10, 37, 39, 45, 40, 15]
[42, 12, 35, 4, 13, 13, 29, 30, 4, 25, 37, 8, 15, 29, 25, 28, 1, 27, 13, 23, 27, 35, 25, 42, 6, 13, 44, 19, 36, 9, 25, 24, 26, 31, 41, 23, 5, 5, 45, 19, 26, 40, 42, 0, 27, 46, 3, 1, 23, 21, 48, 1, 7, 49, 3, 45, 18, 15, 47, 20, 9, 48, 9, 22, 26, 27, 18, 30, 21, 40, 46, 36, 18, 45, 23, 38, 20, 35, 14, 42, 42, 41, 21, 32, 41, 40, 9, 5, 42, 42, 28, 29, 16, 50, 45, 35, 41, 23, 6, 38, 5, 18, 22, 25, 49, 34, 49, 39, 36]
[44, 23, 18, 23, 13, 3, 25, 23, 49, 8, 7, 43, 48, 44, 1, 1, 36, 3, 0, 6, 34, 4, 38, 35, 36, 38, 49, 10, 20, 7, 9, 8, 26, 15, 9, 28, 13, 43, 16, 7, 40, 22, 30, 27, 0, 26, 24, 18, 48, 22, 26, 46, 30, 12, 18, 30, 28, 43, 35, 12, 32, 25, 30, 22, 16, 26, 28, 32, 29, 15, 50, 12, 9, 28, 46, 31, 15, 9, 9, 28, 9, 9, 41, 30, 27, 9, 30, 5, 27, 7, 17, 49, 11, 44, 26, 7, 45, 14, 8, 1, 45, 16, 10, 18, 39, 22, 2, 11, 15]
[48, 17, 41, 6, 40, 32, 41, 33, 17, 26, 38, 38, 8, 49, 1, 31, 14, 25, 35, 8, 0, 22, 15, 25, 12, 5, 14, 9, 1, 12, 37, 13, 35, 17, 9, 21, 2, 31, 36, 43, 32, 30, 39, 46, 26, 0, 19, 32, 39, 46, 17, 29, 12, 0, 32, 30, 10, 19, 46, 38, 5, 24, 7, 27, 37, 12, 0, 26, 1, 23, 22, 2, 25, 19, 28, 47, 2, 1, 44, 17, 15, 47, 7, 5, 38, 2, 29, 17, 3, 18, 9, 14, 35, 19, 48, 42, 41, 32, 41, 16, 5, 40, 45, 1, 50, 38, 39, 28, 23]
[1, 30, 48, 21, 11, 38, 1, 44, 3, 32, 12, 24, 46, 36, 31, 37, 10, 7, 43, 38, 26, 19, 14, 49, 13, 11, 37, 6, 1, 45, 11, 44, 33, 37, 42, 29, 28, 8, 17, 33, 7, 25, 41, 3, 24, 19, 0, 1, 15, 11, 4, 0, 32, 35, 8, 11, 26, 13, 9, 24, 45, 48, 28, 14, 26, 26, 17, 34, 3, 10, 2, 18, 7, 39, 25, 27, 44, 10, 32, 3, 34, 2, 22, 27, 12, 33, 41, 40, 35, 13, 9, 41, 27, 28, 26, 31, 24, 9, 28, 15, 30, 26, 18, 6, 18, 9, 28, 44, 7]
[12, 40, 34, 20, 48, 29, 14, 46, 42, 34, 39, 41, 30, 10, 5, 22, 49, 30, 7, 45, 5, 20, 1, 38, 22, 6, 11, 41, 42, 48, 23, 2, 29, 4, 11, 12, 2, 28, 40, 12, 49, 23, 38, 1, 18, 32, 1, 0, 14, 39, 50, 15, 7, 35, 50, 15, 32, 35, 38, 9, 16, 22, 24, 48, 9, 35, 17, 20, 3, 15, 22, 48, 34, 30, 15, 27, 47, 20, 13, 17, 39, 23, 26, 49, 23, 50, 13, 20, 28, 20, 46, 47, 40, 49, 8, 16, 26, 44, 40, 13, 31, 36, 29, 22, 17, 18, 25, 40, 16]
[9, 10, 41, 33, 26, 16, 38, 1, 22, 49, 7, 4, 41, 36, 31, 20, 9, 15, 11, 14, 32, 18, 6, 9, 14, 14, 11, 34, 46, 39, 35, 40, 5, 7, 48, 47, 19, 38, 25, 10, 43, 16, 42, 23, 48, 39, 15, 14, 0, 24, 25, 43, 28, 15, 36, 5, 45, 7, 33, 32, 25, 34, 15, 6, 48, 24, 37, 38, 44, 8, 17, 9, 9, 12, 9, 48, 28, 2, 27, 41, 6, 30, 31, 16, 49, 8, 21, 24, 8, 26, 24, 32, 0, 31, 34, 22, 37, 39, 30, 50, 41, 5, 29, 21, 8, 44, 31, 4, 14]
[4, 30, 15, 35, 15, 17, 1, 11, 10, 36, 41, 32, 41, 32, 24, 23, 30, 18, 3, 33, 1, 4, 28, 44, 45, 21, 32, 41, 31, 10, 1, 22, 23, 50, 4, 4, 36, 42, 37, 41, 47, 33, 15, 21, 22, 46, 11, 39, 24, 0, 3, 31, 17, 27, 37, 1, 8, 23, 46, 1, 3, 12, 29, 4, 12, 21, 38, 12, 12, 20, 34, 13, 5, 44, 42, 10, 50, 38, 44, 19, 42, 35, 39, 11, 34, 0, 24, 30, 25, 0, 10, 23, 42, 28, 49, 46, 0, 4, 22, 42, 50, 16, 36, 11, 22, 18, 10, 25, 26]
[12, 49, 4, 29, 48, 34, 26, 34, 0, 43, 48, 20, 36, 26, 33, 46, 29, 18, 38, 28, 41, 30, 3, 27, 2, 25, 38, 28, 15, 40, 10, 13, 42, 42, 32, 5, 21, 36, 19, 49, 36, 38, 27, 48, 26, 17, 4, 50, 25, 3, 0, 50, 21, 5, 2, 30, 26, 13, 19, 40, 13, 21, 15, 30, 30, 47, 15, 4, 39, 33, 5, 9, 27, 48, 47, 38, 24, 50, 29, 0, 2, 38, 1, 19, 15, 10, 32, 23, 42, 33, 42, 23, 2, 38, 43, 38, 17, 41, 9, 20, 15, 10, 1, 35, 26, 8, 39, 17, 6]
[15, 10, 46, 7, 42, 39, 21, 21, 39, 10, 43, 15, 12, 13, 47, 16, 37, 41, 34, 24, 34, 28, 12, 21, 35, 49, 31, 6, 39, 43, 16, 37, 39, 8, 49, 14, 21, 8, 37, 18, 5, 0, 0, 1, 46, 29, 0, 15, 43, 31, 50, 0, 27, 13, 35, 42, 40, 25, 36, 24, 1, 42, 38, 0, 19, 29, 33, 20, 31, 0, 48, 27, 6, 50, 0, 43, 20, 9, 29, 6, 30, 23, 6, 43, 50, 4, 10, 18, 32, 45, 41, 49, 16, 13, 17, 2, 44, 35, 38, 45, 39, 29, 33, 40, 37, 31, 3, 14, 2]
[3, 20, 15, 29, 43, 34, 10, 16, 11, 15, 29, 34, 36, 48, 26, 34, 40, 31, 16, 28, 36, 20, 37, 14, 31, 29, 23, 32, 8, 19, 38, 34, 24, 10, 25, 29, 40, 46, 0, 2, 33, 14, 8, 7, 30, 12, 32, 7, 28, 17, 21, 27, 0, 11, 30, 30, 50, 14, 29, 6, 39, 47, 35, 13, 21, 35, 3, 34, 47, 14, 50, 28, 50, 41, 3, 16, 13, 5, 37, 31, 24, 5, 49, 10, 40, 41, 23, 10, 5, 21, 34, 8, 14, 34, 13, 13, 25, 11, 3, 3, 5, 0, 26, 29, 19, 8, 36, 45, 36]
[18, 12, 20, 36, 31, 42, 38, 10, 36, 7, 11, 6, 32, 43, 18, 19, 9, 5, 14, 4, 47, 16, 17, 4, 27, 38, 9, 9, 44, 28, 49, 33, 44, 40, 9, 47, 23, 38, 5, 3, 34, 20, 30, 49, 12, 0, 35, 35, 15, 27, 5, 13, 11, 0, 39, 40, 41, 26, 29, 8, 5, 47, 1, 16, 0, 30, 9, 15, 27, 34, 1, 26, 47, 33, 38, 30, 35, 21, 32, 5, 7, 20, 30, 27, 7, 41, 39, 30, 11, 39, 48, 22, 33, 0, 26, 19, 40, 43, 47, 29, 0, 21, 16, 0, 47, 47, 2, 11, 35]
[38, 3, 10, 39, 48, 16, 37, 28, 26, 24, 20, 49, 31, 8, 41, 47, 44, 37, 48, 6, 4, 38, 0, 2, 36, 15, 19, 0, 32, 26, 8, 28, 39, 17, 25, 1, 42, 48, 8, 6, 44, 2, 40, 3, 18, 32, 8, 50, 36, 37, 2, 35, 30, 39, 0, 13, 47, 50, 12, 32, 42, 19, 6, 36, 28, 42, 2, 27, 22, 44, 30, 11, 41, 0, 47, 44, 50, 2, 44, 13, 18, 45, 17, 22, 42, 16, 18, 29, 40, 49, 38, 36, 38, 5, 24, 26, 27, 16, 33, 43, 9, 19, 41, 37, 27, 11, 35, 40, 12]
[41, 43, 37, 33, 3, 23, 37, 19, 27, 4, 19, 16, 47, 37, 22, 24, 49, 15, 10, 40, 48, 48, 22, 42, 3, 22, 3, 35, 15, 13, 49, 43, 30, 48, 19, 33, 42, 10, 49, 18, 15, 22, 12, 45, 30, 30, 11, 15, 5, 1, 30, 42, 30, 40, 13, 0, 28, 45, 33, 5, 11, 18, 2, 38, 22, 32, 17, 23, 14, 29, 34, 15, 2, 36, 3, 16, 12, 28, 5, 0, 2, 41, 11, 16, 25, 23, 27, 18, 11, 50, 32, 22, 40, 6, 46, 6, 5, 22, 33, 37, 18, 44, 8, 15, 14, 29, 46, 28, 37]
[19, 44, 38, 40, 34, 37, 12, 44, 10, 8, 18, 31, 49, 42, 35, 12, 1, 22, 24, 25, 0, 44, 29, 15, 11, 31, 22, 38, 3, 40, 47, 34, 2, 14, 20, 16, 41, 41, 35, 48, 15, 8, 30, 18, 28, 10, 26, 32, 45, 8, 26, 40, 50, 41, 47, 28, 0, 36, 21, 50, 38, 17, 0, 14, 32, 1, 4, 33, 11, 49, 37, 24, 3, 7, 47, 8, 31, 34, 48, 7, 34, 8, 37, 28, 19, 20, 34, 30, 33, 38, 11, 39, 49, 48, 23, 45, 37, 40, 45, 44, 22, 45, 44, 37, 22, 37, 35, 37, 50]
[16, 38, 15, 1, 43, 3, 11, 24, 15, 28, 37, 21, 19, 40, 15, 16, 37, 25, 27, 18, 34, 18, 42, 6, 27, 40, 9, 32, 28, 7, 26, 44, 27, 38, 24, 41, 7, 0, 22, 20, 49, 16, 25, 15, 43, 19, 13, 35, 7, 23, 13, 25, 14, 26, 50, 45, 36, 0, 10, 49, 1, 27, 12, 9, 2, 28, 43, 35, 16, 3, 7, 11, 18, 50, 47, 7, 30, 14, 41, 7, 1, 13, 44, 43, 39, 17, 19, 16, 30, 6, 46, 10, 21, 13, 44, 42, 1, 26, 16, 26, 32, 7, 43, 10, 6, 25, 31, 27, 8]
[25, 27, 39, 10, 30, 16, 36, 31, 24, 30, 31, 10, 27, 8, 35, 9, 32, 0, 5, 27, 25, 40, 33, 43, 46, 46, 43, 43, 17, 27, 18, 32, 12, 35, 46, 9, 6, 39, 31, 20, 29, 9, 10, 47, 35, 46, 9, 38, 33, 46, 19, 36, 29, 29, 12, 33, 21, 10, 0, 41, 5, 37, 11, 41, 6, 48, 50, 35, 14, 14, 27, 34, 38, 46, 23, 18, 1, 42, 43, 4, 41, 42, 20, 16, 38, 37, 15, 35, 37, 20, 25, 39, 7, 17, 32, 42, 17, 36, 7, 36, 18, 26, 4, 3, 14, 18, 21, 48, 32]
[32, 29, 4, 50, 44, 38, 15, 33, 45, 33, 17, 3, 20, 1, 15, 37, 12, 45, 46, 33, 11, 22, 16, 38, 16, 37, 42, 31, 36, 35, 29, 2, 40, 43, 20, 17, 46, 46, 27, 45, 35, 46, 2, 20, 12, 38, 24, 9, 32, 1, 40, 24, 6, 8, 32, 5, 50, 49, 41, 0, 5, 28, 26, 15, 19, 2, 35, 4, 10, 9, 16, 17, 32, 13, 13, 9, 13, 10, 29, 33, 37, 41, 8, 42, 40, 45, 47, 25, 15, 17, 36, 28, 43, 32, 14, 0, 34, 24, 7, 21, 19, 31, 31, 16, 19, 14, 18, 34, 37]
[6, 10, 17, 41, 26, 17, 7, 17, 34, 37, 20, 2, 16, 29, 50, 10, 18, 11, 46, 50, 7, 40, 21, 26, 2, 22, 18, 22, 25, 9, 7, 42, 38, 41, 16, 43, 38, 50, 2, 4, 13, 40, 9, 9, 32, 5, 45, 16, 25, 3, 13, 1, 39, 5, 42, 11, 38, 1, 5, 5, 0, 28, 41, 32, 19, 44, 44, 15, 39, 36, 11, 46, 29, 17, 18, 38, 9, 3, 25, 6, 17, 35, 41, 12, 28, 4, 41, 20, 19, 2, 31, 20, 40, 22, 34, 16, 27, 12, 21, 13, 7, 40, 35, 6, 34, 13, 20, 23, 10]
[18, 25, 15, 13, 21, 45, 31, 16, 31, 5, 46, 10, 45, 25, 21, 0, 32, 24, 43, 7, 27, 16, 42, 21, 21, 45, 8, 1, 28, 10, 26, 11, 8, 23, 22, 30, 27, 45, 34, 9, 12, 39, 49, 48, 25, 24, 48, 22, 34, 12, 21, 42, 47, 47, 19, 18, 17, 27, 37, 28, 28, 0, 29, 40, 21, 10, 15, 48, 24, 44, 35, 40, 13, 48, 33, 45, 31, 24, 45, 13, 45, 28, 23, 19, 24, 36, 47, 41, 12, 49, 34, 4, 41, 1, 11, 16, 41, 9, 3, 29, 19, 34, 12, 44, 0, 10, 0, 1, 23]
[29, 13, 49, 5, 34, 41, 13, 12, 12, 2, 13, 32, 38, 1, 50, 46, 32, 10, 10, 7, 11, 45, 8, 14, 41, 13, 3, 30, 43, 3, 12, 46, 35, 0, 20, 20, 44, 36, 46, 37, 13, 8, 24, 9, 30, 7, 28, 24, 15, 29, 15, 38, 35, 1, 6, 2, 0, 12, 11, 26, 41, 29, 0, 24, 45, 2, 2, 5, 21, 4, 5, 15, 39, 48, 25, 24, 43, 47, 38, 15, 33, 22, 8, 30, 10, 22, 20, 5, 0, 30, 27, 4, 35, 50, 38, 34, 32, 15, 17, 37, 11, 47, 25, 36, 47, 8, 12, 21, 45]
[35, 40, 41, 38, 42, 2, 0, 39, 25, 45, 46, 45, 47, 15, 19, 25, 5, 21, 45, 46, 23, 47, 35, 45, 29, 38, 24, 19, 47, 28, 15, 13, 5, 44, 30, 44, 42, 31, 6, 24, 31, 27, 34, 22, 22, 27, 14, 48, 6, 4, 30, 0, 13, 16, 36, 38, 14, 9, 41, 15, 32, 40, 24, 0, 10, 49, 12, 41, 35, 2, 24, 18, 5, 29, 17, 2, 9, 33, 23, 8, 5, 48, 9, 19, 36, 46, 4, 41, 5, 17, 10, 21, 23, 32, 32, 18, 9, 13, 29, 4, 7, 45, 48, 20, 37, 8, 14, 14, 22]
[10, 6, 23, 7, 12, 42, 15, 21, 1, 24, 13, 40, 35, 43, 8, 18, 6, 40, 25, 12, 0, 4, 46, 32, 48, 47, 43, 19, 28, 3, 7, 45, 36, 34, 36, 49, 28, 40, 15, 6, 10, 50, 37, 26, 16, 37, 26, 9, 48, 12, 30, 19, 21, 0, 28, 22, 32, 2, 6, 19, 19, 21, 45, 10, 0, 8, 40, 20, 28, 38, 0, 9, 34, 1, 1, 42, 37, 7, 2, 17, 5, 48, 38, 2, 3, 19, 33, 23, 2, 47, 5, 2, 31, 44, 17, 42, 14, 43, 25, 49, 31, 22, 22, 47, 23, 34, 50, 25, 44]
[30, 43, 37, 29, 15, 43, 42, 36, 48, 24, 26, 41, 26, 4, 1, 34, 24, 13, 14, 40, 40, 15, 17, 35, 23, 9, 23, 25, 22, 3, 41, 46, 15, 17, 0, 37, 27, 29, 26, 2, 6, 7, 18, 27, 26, 12, 26, 35, 24, 21, 47, 29, 35, 30, 42, 32, 1, 28, 48, 2, 44, 10, 2, 49, 8, 0, 14, 44, 25, 14, 48, 20, 20, 34, 1, 9, 46, 33, 4, 32, 41, 28, 5, 39, 3, 28, 16, 46, 24, 27, 24, 50, 5, 21, 25, 27, 9, 18, 36, 37, 25, 10, 28, 8, 8, 45, 21, 3, 39]
[47, 17, 34, 50, 46, 14, 27, 27, 21, 20, 7, 22, 48, 23, 28, 23, 7, 24, 40, 12, 35, 33, 38, 4, 39, 13, 9, 39, 49, 19, 8, 19, 46, 35, 50, 29, 27, 14, 14, 18, 2, 22, 29, 18, 28, 0, 17, 17, 37, 38, 15, 33, 3, 9, 2, 17, 4, 43, 50, 35, 44, 15, 2, 12, 40, 14, 0, 34, 17, 27, 31, 19, 39, 6, 13, 2, 26, 32, 34, 4, 28, 18, 25, 10, 1, 14, 35, 39, 48, 3, 26, 27, 12, 17, 45, 9, 6, 33, 26, 36, 5, 40, 0, 9, 38, 34, 41, 21, 50]
[4, 7, 46, 36, 9, 39, 36, 20, 19, 28, 11, 30, 0, 23, 19, 1, 4, 47, 23, 25, 34, 35, 36, 0, 9, 3, 15, 12, 48, 11, 14, 3, 25, 2, 26, 12, 20, 13, 30, 10, 15, 2, 13, 30, 32, 26, 34, 20, 38, 12, 4, 20, 34, 15, 27, 23, 33, 35, 35, 4, 15, 48, 5, 41, 20, 44, 34, 0, 24, 27, 37, 39, 6, 18, 41, 44, 35, 35, 23, 31, 48, 10, 22, 13, 6, 35, 25, 48, 26, 49, 2, 34, 37, 27, 12, 7, 35, 15, 15, 38, 0, 26, 42, 36, 25, 46, 49, 35, 17]
[21, 48, 49, 4, 7, 32, 29, 2, 0, 50, 29, 40, 2, 43, 29, 25, 10, 17, 5, 44, 21, 37, 0, 49, 28, 10, 23, 47, 17, 37, 23, 48, 45, 23, 43, 32, 15, 7, 7, 27, 2, 23, 34, 21, 29, 1, 3, 3, 44, 12, 39, 31, 47, 27, 22, 14, 11, 16, 14, 10, 39, 24, 21, 35, 28, 25, 17, 24, 0, 22, 13, 38, 46, 4, 36, 2, 25, 35, 23, 17, 23, 19, 48, 23, 11, 11, 38, 7, 45, 17, 13, 43, 40, 13, 37, 4, 22, 16, 8, 35, 43, 43, 7, 25, 33, 9, 10, 45, 23]
[23, 23, 10, 28, 33, 30, 39, 29, 44, 38, 5, 39, 2, 11, 37, 34, 25, 39, 18, 0, 1, 31, 41, 27, 1, 28, 7, 43, 48, 21, 21, 45, 13, 41, 29, 29, 43, 6, 12, 37, 36, 48, 8, 40, 15, 23, 10, 15, 8, 20, 33, 0, 14, 34, 44, 29, 49, 3, 14, 9, 36, 44, 4, 2, 38, 14, 27, 27, 22, 0, 29, 48, 50, 22, 25, 40, 4, 10, 6, 14, 34, 48, 1, 43, 44, 40, 39, 1, 1, 18, 44, 28, 33, 8, 31, 10, 50, 48, 21, 13, 16, 7, 11, 0, 4, 49, 45, 39, 30]
[31, 8, 6, 44, 22, 7, 37, 46, 1, 6, 39, 16, 44, 13, 50, 26, 7, 45, 44, 10, 4, 1, 43, 9, 45, 44, 16, 27, 19, 17, 28, 41, 43, 15, 2, 1, 12, 3, 14, 49, 18, 4, 12, 46, 50, 22, 2, 22, 17, 34, 5, 48, 50, 1, 30, 34, 37, 7, 27, 16, 11, 35, 5, 24, 0, 48, 31, 37, 13, 29, 0, 26, 40, 17, 33, 39, 32, 9, 14, 30, 31, 33, 0, 37, 35, 31, 26, 20, 30, 28, 0, 12, 20, 1, 36, 18, 9, 15, 27, 0, 24, 8, 50, 2, 9, 2, 35, 42, 43]
[19, 17, 40, 22, 27, 46, 19, 14, 47, 6, 7, 24, 0, 7, 22, 10, 18, 14, 42, 42, 15, 40, 44, 25, 32, 30, 45, 18, 1, 48, 14, 14, 27, 6, 1, 2, 11, 10, 27, 38, 14, 36, 5, 36, 12, 2, 18, 48, 9, 13, 9, 27, 28, 26, 11, 15, 24, 11, 34, 17, 46, 40, 15, 18, 9, 20, 19, 39, 38, 48, 26, 0, 48, 20, 49, 9, 41, 35, 40, 18, 11, 41, 8, 23, 9, 33, 31, 4, 12, 21, 28, 50, 12, 16, 26, 11, 32, 50, 27, 38, 31, 25, 14, 3, 41, 7, 39, 15, 21]
[44, 26, 47, 26, 22, 46, 23, 17, 5, 12, 28, 40, 27, 43, 45, 13, 35, 45, 17, 24, 27, 45, 17, 14, 36, 6, 16, 30, 49, 40, 44, 33, 44, 42, 44, 11, 6, 25, 34, 13, 33, 15, 9, 18, 9, 25, 7, 34, 9, 5, 27, 6, 50, 47, 41, 2, 3, 18, 38, 32, 29, 13, 39, 5, 34, 20, 39, 6, 46, 50, 40, 48, 0, 13, 15, 28, 18, 43, 48, 35, 49, 42, 49, 15, 18, 23, 47, 37, 29, 47, 29, 6, 2, 46, 30, 39, 45, 20, 35, 12, 1, 30, 45, 2, 21, 19, 22, 29, 38]
[1, 12, 26, 29, 25, 42, 44, 17, 43, 16, 14, 48, 4, 1, 18, 20, 33, 10, 27, 6, 31, 20, 42, 16, 31, 6, 22, 36, 27, 24, 0, 34, 17, 44, 12, 23, 3, 8, 15, 50, 5, 30, 13, 45, 28, 19, 39, 30, 12, 44, 48, 50, 41, 33, 0, 36, 7, 50, 46, 13, 17, 48, 48, 29, 1, 34, 6, 18, 4, 22, 17, 20, 13, 0, 14, 9, 37, 10, 36, 18, 0, 47, 33, 8, 22, 39, 42, 16, 11, 33, 38, 44, 34, 34, 40, 26, 5, 23, 50, 3, 7, 16, 20, 16, 27, 46, 5, 41, 3]
[29, 20, 27, 49, 4, 33, 27, 46, 38, 49, 26, 3, 8, 19, 31, 22, 44, 4, 36, 48, 24, 25, 1, 4, 47, 40, 9, 5, 37, 32, 49, 22, 36, 48, 23, 16, 23, 37, 5, 38, 10, 13, 41, 23, 46, 28, 25, 15, 9, 42, 47, 0, 3, 38, 47, 3, 47, 47, 23, 13, 18, 33, 25, 17, 1, 1, 13, 41, 36, 25, 33, 49, 15, 14, 0, 26, 26, 22, 13, 18, 19, 25, 48, 15, 36, 17, 39, 24, 37, 25, 23, 9, 48, 4, 12, 8, 37, 16, 28, 19, 48, 46, 24, 8, 4, 41, 49, 27, 24]
[37, 33, 50, 13, 35, 6, 48, 32, 30, 41, 6, 33, 17, 11, 49, 44, 49, 16, 44, 18, 8, 2, 46, 37, 48, 28, 10, 22, 9, 27, 36, 14, 14, 9, 24, 41, 9, 26, 4, 11, 28, 43, 26, 38, 31, 47, 27, 27, 48, 10, 38, 43, 16, 30, 44, 16, 8, 7, 18, 9, 38, 45, 24, 2, 42, 9, 2, 44, 2, 40, 39, 9, 28, 9, 26, 0, 25, 50, 49, 30, 27, 20, 21, 19, 50, 50, 9, 42, 17, 45, 48, 9, 41, 16, 21, 42, 32, 23, 26, 6, 7, 43, 14, 7, 44, 7, 24, 18, 8]
[15, 21, 24, 3, 33, 34, 47, 18, 21, 39, 6, 19, 33, 0, 33, 17, 38, 2, 40, 5, 16, 33, 3, 48, 28, 50, 33, 14, 31, 0, 38, 29, 43, 34, 22, 47, 48, 31, 16, 47, 34, 37, 19, 20, 15, 2, 44, 47, 28, 50, 24, 20, 13, 35, 50, 12, 31, 30, 1, 13, 9, 31, 43, 9, 37, 46, 26, 35, 25, 4, 32, 41, 18, 37, 26, 25, 0, 47, 9, 33, 14, 30, 8, 46, 16, 40, 8, 45, 25, 46, 43, 20, 38, 42, 16, 19, 50, 14, 24, 29, 39, 2, 1, 19, 47, 22, 12, 27, 3]
[37, 27, 0, 3, 35, 35, 30, 14, 15, 9, 18, 28, 29, 23, 20, 27, 1, 14, 49, 39, 46, 11, 1, 39, 3, 41, 32, 34, 10, 28, 10, 29, 46, 37, 13, 46, 11, 31, 3, 28, 41, 49, 12, 35, 9, 1, 10, 20, 2, 38, 50, 9, 5, 21, 2, 28, 34, 14, 42, 10, 3, 24, 47, 33, 7, 33, 32, 35, 35, 10, 9, 35, 43, 10, 22, 50, 47, 0, 17, 26, 3, 50, 26, 13, 6, 2, 6, 9, 34, 47, 44, 49, 1, 7, 7, 8, 30, 46, 4, 32, 12, 24, 15, 17, 30, 16, 44, 25, 33]
[49, 27, 32, 0, 46, 7, 50, 36, 35, 7, 4, 1, 12, 25, 32, 14, 48, 23, 39, 16, 41, 50, 31, 49, 13, 6, 13, 1, 32, 30, 49, 0, 47, 19, 16, 20, 44, 7, 32, 44, 25, 46, 30, 14, 9, 44, 32, 13, 27, 44, 29, 29, 37, 32, 44, 5, 48, 41, 43, 29, 25, 45, 38, 23, 2, 4, 34, 23, 23, 6, 14, 40, 48, 36, 13, 49, 9, 17, 0, 4, 46, 21, 26, 26, 33, 23, 20, 4, 4, 34, 0, 36, 17, 5, 3, 29, 30, 42, 24, 26, 46, 20, 42, 14, 35, 41, 18, 18, 39]
[24, 49, 36, 13, 15, 18, 22, 1, 44, 43, 41, 48, 6, 37, 47, 29, 15, 12, 40, 50, 32, 2, 30, 7, 23, 44, 5, 9, 35, 37, 15, 42, 31, 15, 28, 26, 18, 4, 38, 29, 31, 50, 44, 42, 28, 17, 3, 17, 41, 19, 0, 6, 31, 5, 13, 0, 7, 7, 4, 33, 6, 13, 15, 8, 17, 32, 4, 31, 17, 14, 30, 18, 35, 18, 18, 30, 33, 26, 4, 0, 40, 29, 30, 21, 15, 19, 32, 4, 23, 21, 37, 30, 9, 34, 10, 4, 16, 15, 21, 39, 39, 31, 46, 23, 43, 37, 33, 37, 40]
[6, 46, 17, 20, 23, 30, 7, 20, 19, 20, 21, 36, 37, 13, 28, 3, 29, 46, 10, 12, 30, 45, 32, 35, 12, 11, 45, 41, 38, 42, 11, 41, 29, 42, 23, 7, 33, 19, 13, 21, 35, 24, 38, 42, 9, 15, 34, 39, 6, 42, 2, 30, 24, 7, 18, 2, 34, 1, 41, 37, 17, 45, 33, 5, 5, 41, 28, 48, 23, 34, 31, 11, 49, 0, 19, 27, 14, 3, 46, 40, 0, 6, 34, 48, 26, 33, 45, 21, 17, 8, 15, 2, 27, 19, 39, 33, 14, 36, 18, 7, 42, 19, 17, 29, 10, 3, 4, 11, 20]
[47, 46, 45, 37, 2, 7, 21, 18, 42, 37, 34, 48, 29, 42, 39, 3, 13, 27, 11, 6, 21, 7, 1, 1, 47, 7, 18, 35, 44, 38, 37, 7, 13, 41, 23, 12, 33, 19, 32, 2, 42, 32, 34, 41, 9, 47, 2, 23, 30, 35, 38, 23, 5, 20, 45, 41, 8, 13, 42, 41, 35, 28, 22, 48, 48, 28, 18, 10, 19, 48, 33, 41, 42, 47, 25, 20, 30, 50, 21, 29, 6, 0, 22, 28, 6, 17, 37, 45, 10, 11, 42, 7, 39, 13, 42, 31, 48, 32, 31, 25, 36, 10, 47, 49, 8, 26, 15, 22, 1]
[31, 40, 33, 12, 27, 49, 5, 44, 10, 16, 7, 23, 40, 33, 40, 45, 17, 23, 18, 50, 10, 8, 36, 15, 23, 43, 36, 15, 29, 21, 50, 20, 29, 36, 37, 13, 9, 30, 1, 22, 17, 20, 13, 21, 41, 7, 22, 26, 31, 39, 1, 6, 49, 30, 17, 11, 37, 44, 20, 8, 41, 23, 8, 9, 38, 5, 25, 22, 48, 1, 0, 8, 49, 33, 48, 21, 8, 26, 26, 30, 34, 22, 0, 15, 32, 39, 25, 6, 44, 42, 20, 0, 11, 10, 21, 41, 4, 39, 19, 19, 37, 45, 33, 28, 6, 31, 24, 27, 48]
[6, 20, 36, 0, 26, 44, 43, 4, 8, 27, 2, 6, 11, 37, 42, 40, 45, 15, 40, 27, 20, 10, 14, 36, 9, 43, 47, 45, 26, 19, 16, 34, 46, 43, 21, 37, 34, 13, 27, 12, 46, 46, 35, 32, 30, 5, 27, 49, 16, 11, 19, 43, 10, 27, 22, 16, 28, 43, 16, 42, 12, 19, 30, 19, 2, 39, 10, 13, 23, 43, 37, 23, 15, 8, 15, 19, 46, 13, 26, 21, 48, 28, 15, 0, 28, 42, 42, 3, 37, 0, 49, 45, 18, 22, 2, 8, 3, 34, 36, 21, 45, 2, 22, 43, 39, 6, 7, 48, 39]
