N1,N2,...,Nx
[21, 17, 3, 28, 32, 3, 44, 33, 28, 38, 3, 19, 42, 19, 2, 16, 41, 23, 17, 9, 46, 4, 43, 8, 32, 32, 0, 0, 16, 34, 47, 8, 7, 13, 26, 9, 44, 0, 5, 24, 33, 44, 19, 38, 25, 42, 11, 20, 1, 29, 31, 37, 11, 25, 10, 5, 1, 15, 32, 3, 34, 6, 34, 2, 38, 27, 44, 25, 36, 19, 2, 11, 10, 50, 20, 5, 23, 9, 17, 28, 45, 50, 7, 0, 32, 11, 18, 23, 36, 6, 14, 41, 17, 1, 10, 34, 18, 44, 28, 19, 28, 44, 34, 39, 43, 35, 48, 12, 16, 13, 11, 7, 40, 5, 11, 27, 29, 49, 27, 29, 18, 43, 22, 31, 26, 9, 31, 0, 40, 11, 14, 26, 45, 41, 48, 6, 8, 35, 7, 10, 19, 3, 30, 26, 23, 15, 45, 18, 25, 33, 10, 8, 32, 10, 14, 34, 41, 48, 34, 11, 43, 7, 35, 14, 49, 2, 47, 0, 35, 17, 28, 5, 30, 43, 11, 9, 26]
[0, 19, 45, 37, 4, 43, 45, 43, 45, 18, 31, 20, 24, 18, 17, 46, 45, 10, 1, 46, 37, 30, 34, 23, 9, 15, 0, 0, 41, 29, 16, 49, 47, 40, 3, 35, 4, 15, 42, 47, 4, 45, 13, 11, 20, 29, 22, 34, 11, 10, 2, 25, 16, 7, 29, 45, 46, 40, 11, 2, 48, 22, 26, 4, 4, 40, 1, 29, 35, 29, 14, 30, 27, 25, 32, 31, 44, 43, 4, 10, 46, 24, 49, 19, 2, 42, 35, 44, 0, 49, 10, 45, 14, 30, 7, 36, 13, 22, 36, 28, 45, 20, 33, 36, 34, 44, 27, 15, 24, 26, 37, 37, 24, 12, 17, 23, 16, 0, 47, 44, 10, 37, 24, 29, 28, 42, 24, 4, 47, 30, 45, 36, 18, 43, 36, 13, 23, 27, 50, 17, 12, 35, 36, 5, 34, 22, 12, 34, 0, 2, 6, 48, 49, 35, 35, 4, 39, 30, 38, 31, 16, 33, 14, 13, 46, 49, 49, 13, 2, 49, 32, 33, 3, 28, 10, 21, 21]
[41, 3, 21, 50, 47, 16, 34, 6, 23, 23, 47, 38, 10, 48, 39, 31, 45, 34, 8, 9, 40, 47, 47, 46, 20, 41, 16, 41, 0, 38, 21, 40, 12, 33, 17, 16, 9, 27, 1, 44, 44, 43, 47, 7, 12, 35, 41, 29, 17, 12, 31, 40, 6, 9, 39, 26, 6, 24, 43, 46, 34, 32, 31, 5, 36, 18, 2, 4, 48, 16, 46, 20, 19, 27, 20, 17, 29, 0, 23, 21, 22, 40, 29, 29, 43, 17, 4, 32, 18, 44, 18, 37, 13, 47, 48, 26, 13, 5, 36, 14, 6, 24, 31, 49, 43, 44, 42, 15, 22, 40, 36, 40, 38, 46, 5, 17, 30, 46, 18, 44, 30, 17, 29, 7, 14, 10, 23, 5, 36, 43, 9, 9, 49, 16, 1, 7, 4, 15, 17, 29, 11, 10, 16, 31, 15, 11, 20, 14, 31, 36, 0, 6, 32, 50, 32, 16, 2, 32, 17, 4, 1, 17, 17, 16, 31, 7, 43, 0, 42, 25, 17, 40, 19, 12, 27, 26, 50]
[11, 48, 18, 38, 46, 35, 47, 40, 40, 50, 23, 46, 27, 22, 31, 43, 7, 22, 29, 27, 18, 19, 40, 42, 18, 5, 34, 29, 38, 0, 46, 25, 4, 41, 6, 19, 29, 42, 39, 0, 18, 16, 30, 48, 5, 48, 25, 39, 18, 31, 44, 37, 19, 29, 38, 0, 16, 47, 12, 39, 13, 3, 45, 1, 28, 46, 29, 34, 17, 29, 21, 22, 2, 38, 50, 11, 35, 2, 32, 5, 26, 25, 6, 39, 20, 0, 18, 5, 41, 26, 16, 46, 50, 38, 22, 29, 7, 31, 48, 45, 24, 45, 5, 23, 6, 3, 8, 34, 7, 30, 47, 7, 44, 25, 9, 18, 44, 31, 24, 45, 9, 46, 39, 38, 14, 17, 13, 30, 21, 17, 12, 30, 25, 45, 41, 23, 12, 27, 28, 32, 34, 5, 28, 15, 7, 39, 28, 23, 49, 20, 27, 0, 41, 21, 16, 3, 21, 38, 33, 9, 15, 12, 24, 43, 41, 14, 40, 11, 26, 46, 9, 1, 25, 27, 25, 14, 23]
[0, 13, 41, 43, 15, 19, 42, 11, 28, 10, 36, 13, 23, 15, 48, 47, 48, 46, 46, 46, 33, 9, 32, 32, 21, 29, 47, 16, 21, 46, 0, 41, 1, 31, 33, 1, 41, 49, 8, 44, 41, 29, 36, 13, 10, 23, 1, 8, 7, 42, 1, 6, 11, 39, 36, 9, 11, 50, 24, 11, 7, 22, 31, 7, 12, 48, 8, 38, 37, 34, 8, 2, 12, 43, 44, 45, 19, 47, 38, 2, 24, 11, 33, 45, 6, 27, 9, 19, 46, 7, 40, 32, 30, 7, 8, 41, 38, 35, 30, 34, 23, 16, 15, 28, 50, 24, 2, 32, 36, 49, 50, 16, 21, 10, 11, 30, 20, 42, 45, 19, 7, 31, 42, 14, 45, 19, 47, 27, 27, 37, 34, 1, 11, 30, 28, 48, 23, 45, 49, 49, 32, 26, 5, 44, 8, 16, 30, 27, 22, 40, 39, 30, 10, 41, 32, 16, 38, 45, 42, 28, 18, 14, 20, 41, 29, 18, 20, 3, 18, 36, 15, 10, 34, 49, 4, 23, 32]
[0, 10, 49, 39, 29, 24, 9, 25, 20, 19, 35, 38, 24, 18, 11, 25, 11, 7, 36, 31, 40, 2, 40, 27, 30, 27, 8, 49, 40, 25, 41, 0, 12, 18, 47, 33, 30, 11, 42, 15, 33, 34, 40, 29, 9, 17, 47, 30, 0, 40, 31, 19, 16, 46, 34, 6, 38, 25, 45, 38, 3, 19, 9, 24, 12, 27, 31, 14, 41, 38, 10, 25, 24, 28, 40, 2, 49, 11, 8, 50, 5, 29, 26, 49, 50, 44, 47, 46, 25, 11, 26, 33, 35, 16, 36, 8, 50, 20, 25, 35, 49, 38, 26, 39, 15, 5, 46, 8, 49, 26, 26, 0, 45, 49, 7, 36, 0, 4, 44, 19, 37, 30, 36, 30, 6, 6, 46, 25, 25, 12, 15, 8, 27, 0, 18, 18, 41, 25, 39, 30, 9, 14, 9, 44, 46, 7, 6, 38, 6, 11, 23, 6, 31, 12, 20, 47, 23, 27, 46, 32, 23, 29, 42, 45, 32, 10, 5, 24, 50, 20, 13, 46, 19, 31, 15, 15, 5]
[2, 26, 44, 17, 13, 47, 14, 25, 14, 9, 50, 22, 21, 12, 12, 16, 9, 0, 15, 40, 36, 8, 8, 23, 16, 30, 7, 47, 12, 4, 1, 12, 0, 29, 22, 34, 21, 34, 39, 14, 4, 31, 31, 9, 46, 32, 38, 49, 20, 17, 4, 26, 0, 19, 22, 1, 21, 24, 44, 36, 24, 21, 19, 29, 45, 36, 49, 42, 18, 30, 6, 45, 2, 21, 47, 39, 47, 47, 17, 21, 7, 26, 9, 20, 22, 12, 7, 38, 30, 42, 8, 23, 19, 11, 48, 17, 20, 43, 20, 25, 30, 24, 29, 50, 42, 27, 39, 21, 18, 49, 19, 8, 38, 18, 27, 36, 29, 17, 46, 15, 42, 41, 15, 27, 35, 17, 21, 5, 21, 29, 31, 44, 41, 39, 24, 2, 1, 26, 38, 17, 46, 18, 41, 15, 38, 43, 1, 47, 0, 34, 6, 24, 18, 39, 49, 28, 25, 34, 46, 44, 47, 16, 14, 37, 1, 46, 7, 50, 28, 26, 44, 8, 21, 10, 49, 31, 37]
[3, 50, 21, 34, 28, 14, 36, 22, 27, 44, 36, 10, 20, 2, 17, 7, 8, 18, 43, 31, 35, 33, 4, 37, 33, 40, 13, 40, 33, 41, 31, 18, 29, 0, 14, 13, 25, 48, 0, 20, 47, 44, 12, 46, 47, 32, 26, 45, 23, 47, 36, 33, 24, 32, 39, 45, 9, 43, 24, 39, 17, 33, 31, 19, 6, 15, 15, 17, 49, 16, 0, 27, 34, 40, 19, 39, 34, 23, 47, 34, 8, 8, 8, 11, 44, 10, 14, 13, 47, 32, 0, 34, 5, 21, 5, 1, 14, 35, 21, 14, 31, 31, 8, 1, 24, 16, 39, 4, 23, 19, 44, 42, 1, 28, 4, 28, 32, 24, 19, 32, 15, 34, 2, 40, 23, 34, 13, 24, 46, 38, 13, 3, 20, 26, 7, 44, 5, 47, 31, 49, 12, 37, 20, 27, 32, 11, 9, 5, 16, 44, 47, 12, 34, 16, 13, 22, 7, 20, 47, 30, 50, 13, 15, 19, 2, 6, 46, 47, 39, 40, 27, 10, 30, 47, 29, 23, 21]
[48, 35, 31, 22, 40, 49, 30, 33, 7, 9, 8, 36, 38, 15, 33, 38, 39, 46, 28, 3, 26, 26, 16, 28, 0, 26, 26, 3, 17, 6, 33, 47, 22, 14, 0, 19, 9, 16, 13, 45, 32, 13, 11, 3, 7, 16, 21, 26, 25, 44, 42, 35, 12, 14, 26, 15, 16, 18, 31, 0, 32, 35, 28, 24, 11, 1, 7, 34, 18, 26, 41, 48, 5, 18, 39, 2, 28, 46, 14, 47, 14, 26, 39, 42, 33, 39, 45, 14, 25, 21, 50, 8, 24, 42, 15, 34, 2, 20, 4, 33, 22, 34, 26, 23, 29, 25, 4, 41, 1, 26, 23, 38, 23, 44, 43, 11, 8, 49, 10, 10, 33, 27, 39, 26, 26, 5, 9, 49, 39, 26, 7, 41, 14, 38, 41, 25, 2, 35, 49, 43, 34, 5, 1, 49, 25, 6, 28, 6, 23, 44, 50, 1, 34, 30, 26, 25, 10, 3, 49, 15, 4, 3, 1, 17, 30, 2, 6, 38, 31, 12, 49, 2, 49, 26, 38, 31, 29]
[33, 48, 17, 26, 47, 49, 22, 16, 47, 33, 48, 44, 20, 31, 40, 6, 32, 17, 2, 10, 43, 5, 38, 18, 50, 42, 9, 35, 16, 19, 1, 33, 34, 13, 19, 0, 39, 5, 2, 24, 31, 29, 34, 5, 32, 31, 20, 12, 29, 1, 21, 38, 39, 23, 40, 13, 22, 9, 39, 39, 27, 36, 3, 15, 40, 31, 36, 5, 30, 43, 36, 8, 47, 20, 6, 47, 32, 3, 8, 35, 36, 43, 47, 41, 48, 29, 39, 19, 45, 40, 36, 28, 47, 20, 20, 4, 28, 14, 31, 5, 7, 37, 29, 42, 43, 45, 35, 46, 45, 19, 50, 29, 47, 1, 4, 7, 32, 0, 1, 42, 6, 29, 34, 12, 33, 42, 13, 13, 9, 47, 29, 2, 3, 13, 27, 36, 34, 12, 30, 39, 29, 35, 34, 29, 7, 23, 11, 43, 9, 41, 22, 47, 33, 31, 18, 16, 50, 33, 24, 22, 6, 26, 28, 38, 29, 7, 21, 50, 25, 21, 10, 6, 36, 6, 35, 11, 26]
[0, 40, 10, 37, 4, 34, 49, 49, 6, 14, 2, 21, 10, 43, 21, 33, 32, 0, 41, 36, 35, 41, 9, 13, 30, 47, 44, 4, 9, 29, 41, 30, 21, 25, 9, 39, 0, 18, 48, 3, 39, 44, 17, 3, 16, 11, 50, 2, 20, 22, 2, 31, 14, 19, 0, 6, 10, 30, 29, 27, 46, 9, 2, 8, 33, 17, 1, 46, 31, 20, 27, 20, 18, 50, 4, 2, 43, 15, 50, 45, 28, 1, 4, 9, 10, 17, 8, 16, 38, 50, 35, 11, 3, 0, 48, 31, 10, 28, 17, 30, 49, 15, 39, 40, 6, 40, 44, 5, 6, 10, 12, 10, 25, 26, 14, 36, 6, 20, 28, 28, 43, 32, 35, 22, 32, 26, 39, 13, 21, 5, 42, 44, 24, 35, 36, 45, 46, 5, 45, 47, 48, 35, 39, 0, 34, 35, 31, 45, 21, 25, 7, 7, 1, 32, 12, 8, 10, 25, 26, 16, 31, 37, 18, 50, 30, 2, 42, 34, 50, 2, 35, 21, 46, 39, 26, 10, 8]
[45, 29, 29, 7, 0, 20, 19, 28, 24, 39, 48, 4, 39, 45, 18, 10, 42, 15, 18, 6, 43, 38, 1, 30, 40, 32, 0, 15, 27, 42, 49, 11, 34, 48, 16, 5, 18, 0, 17, 8, 42, 25, 20, 3, 1, 46, 11, 11, 3, 46, 31, 10, 25, 24, 10, 7, 23, 4, 22, 22, 46, 17, 12, 9, 10, 3, 32, 31, 11, 12, 6, 27, 42, 41, 20, 20, 45, 42, 21, 11, 19, 13, 35, 12, 33, 17, 40, 47, 3, 50, 27, 16, 8, 23, 25, 34, 16, 4, 41, 24, 28, 26, 41, 17, 5, 8, 1, 26, 38, 30, 39, 45, 19, 12, 1, 49, 45, 14, 35, 23, 39, 32, 1, 30, 3, 48, 31, 33, 35, 24, 46, 48, 25, 45, 19, 37, 46, 17, 19, 44, 47, 30, 23, 7, 12, 19, 49, 35, 47, 30, 24, 34, 24, 14, 4, 30, 31, 2, 11, 34, 8, 13, 16, 43, 41, 20, 48, 32, 21, 43, 25, 39, 45, 50, 23, 39, 3]
[19, 47, 16, 38, 12, 44, 40, 19, 9, 37, 3, 7, 17, 24, 8, 44, 49, 15, 27, 30, 28, 1, 21, 11, 38, 5, 5, 42, 1, 39, 8, 42, 39, 0, 13, 2, 48, 17, 0, 1, 17, 29, 44, 10, 19, 50, 26, 22, 8, 41, 32, 26, 8, 34, 44, 30, 19, 38, 45, 21, 13, 34, 35, 48, 24, 35, 39, 6, 40, 40, 2, 28, 40, 50, 48, 23, 22, 30, 44, 27, 33, 40, 20, 0, 36, 13, 49, 42, 43, 45, 33, 6, 6, 31, 19, 24, 41, 42, 5, 20, 33, 32, 18, 47, 23, 41, 21, 9, 29, 35, 16, 7, 39, 42, 37, 41, 30, 11, 6, 6, 44, 16, 31, 6, 48, 7, 44, 29, 21, 17, 1, 13, 15, 1, 4, 2, 32, 49, 45, 12, 44, 5, 7, 40, 43, 7, 45, 17, 24, 36, 49, 15, 1, 1, 0, 13, 29, 28, 22, 37, 15, 2, 33, 3, 43, 40, 11, 35, 1, 47, 50, 30, 8, 16, 39, 7, 9]
[9, 28, 32, 47, 39, 7, 36, 5, 48, 16, 33, 44, 30, 21, 5, 42, 15, 1, 5, 9, 29, 7, 43, 48, 1, 18, 24, 47, 44, 0, 44, 15, 14, 20, 45, 24, 3, 8, 1, 0, 34, 12, 27, 37, 14, 15, 36, 36, 8, 38, 38, 8, 21, 12, 16, 49, 13, 29, 50, 0, 41, 49, 11, 39, 9, 9, 16, 16, 16, 48, 41, 49, 37, 38, 6, 33, 39, 10, 11, 24, 39, 45, 40, 26, 19, 16, 50, 50, 19, 37, 34, 48, 41, 40, 19, 42, 4, 20, 19, 21, 27, 28, 37, 30, 47, 32, 22, 10, 35, 35, 32, 38, 50, 22, 29, 28, 23, 20, 13, 18, 36, 28, 38, 12, 34, 23, 48, 49, 50, 41, 6, 1, 13, 20, 12, 27, 8, 33, 31, 35, 35, 13, 27, 8, 9, 31, 35, 2, 50, 37, 15, 15, 14, 29, 41, 18, 19, 42, 19, 44, 0, 0, 37, 2, 7, 47, 43, 48, 17, 11, 29, 31, 45, 36, 43, 4, 32]
[23, 30, 31, 27, 28, 19, 7, 18, 42, 47, 11, 22, 18, 27, 24, 6, 35, 36, 42, 1, 26, 38, 46, 15, 5, 24, 33, 4, 44, 18, 41, 33, 4, 47, 32, 31, 39, 42, 17, 34, 0, 27, 5, 46, 10, 13, 22, 9, 14, 7, 41, 19, 23, 23, 1, 4, 16, 3, 21, 25, 37, 36, 40, 41, 17, 10, 21, 10, 35, 46, 14, 43, 28, 17, 40, 32, 19, 35, 31, 0, 31, 8, 21, 1, 25, 5, 27, 36, 36, 7, 20, 38, 30, 2, 26, 36, 20, 19, 12, 23, 23, 13, 29, 40, 28, 20, 2, 20, 6, 4, 43, 2, 8, 22, 19, 40, 18, 15, 41, 2, 20, 24, 3, 29, 33, 6, 13, 7, 17, 40, 29, 17, 14, 22, 33, 48, 15, 31, 27, 39, 41, 33, 45, 35, 8, 35, 33, 16, 41, 10, 32, 39, 34, 41, 22, 7, 1, 35, 15, 12, 44, 38, 10, 4, 11, 49, 14, 42, 1, 21, 47, 35, 50, 6, 42, 50, 17]
[7, 27, 42, 18, 43, 31, 0, 28, 25, 28, 19, 44, 2, 18, 4, 42, 21, 13, 47, 48, 14, 49, 5, 49, 47, 28, 44, 45, 43, 16, 29, 34, 31, 44, 13, 29, 44, 25, 29, 12, 27, 0, 41, 32, 34, 33, 33, 25, 30, 4, 39, 20, 20, 42, 22, 1, 31, 10, 24, 27, 11, 46, 6, 16, 6, 26, 50, 40, 18, 1, 17, 14, 35, 45, 2, 10, 45, 17, 15, 49, 20, 9, 16, 30, 22, 7, 32, 48, 42, 8, 8, 31, 25, 40, 46, 22, 43, 29, 18, 50, 22, 36, 27, 50, 45, 45, 43, 38, 32, 20, 30, 31, 43, 27, 37, 23, 4, 37, 9, 49, 24, 17, 36, 17, 16, 20, 9, 45, 0, 10, 35, 38, 37, 5, 49, 41, 29, 37, 41, 20, 8, 47, 1, 32, 48, 4, 18, 42, 6, 43, 48, 14, 47, 6, 38, 22, 46, 0, 10, 29, 5, 17, 45, 0, 20, 29, 31, 34, 27, 20, 14, 35, 27, 48, 35, 36, 40]
[16, 12, 17, 45, 45, 7, 43, 21, 6, 20, 8, 42, 42, 25, 16, 8, 18, 11, 3, 48, 23, 4, 27, 0, 4, 22, 19, 13, 47, 30, 36, 40, 31, 12, 11, 34, 17, 20, 44, 27, 5, 41, 0, 19, 31, 8, 7, 22, 19, 25, 49, 35, 13, 47, 3, 9, 1, 9, 15, 7, 39, 1, 27, 45, 26, 46, 41, 36, 0, 39, 22, 15, 48, 1, 25, 41, 24, 44, 7, 41, 35, 20, 44, 15, 27, 49, 28, 12, 29, 26, 30, 16, 27, 33, 7, 31, 28, 33, 29, 39, 46, 0, 34, 3, 25, 15, 21, 26, 7, 23, 42, 18, 13, 43, 43, 50, 34, 15, 27, 41, 45, 44, 11, 21, 43, 49, 23, 8, 11, 35, 7, 48, 40, 30, 35, 35, 8, 9, 15, 23, 46, 36, 3, 29, 10, 30, 16, 21, 10, 25, 36, 21, 49, 24, 18, 8, 8, 3, 21, 49, 22, 49, 27, 10, 1, 28, 10, 16, 32, 14, 24, 27, 42, 36, 45, 18, 20]
[14, 33, 11, 25, 25, 19, 32, 25, 50, 4, 12, 11, 34, 43, 40, 36, 33, 1, 10, 2, 22, 45, 38, 28, 31, 13, 38, 11, 7, 48, 13, 29, 9, 46, 3, 5, 3, 3, 10, 37, 46, 32, 19, 0, 18, 29, 1, 5, 33, 7, 44, 13, 7, 48, 5, 22, 33, 36, 30, 38, 34, 19, 46, 48, 28, 38, 19, 28, 22, 30, 6, 44, 1, 8, 25, 23, 5, 11, 1, 45, 31, 48, 24, 44, 48, 15, 2, 40, 1, 39, 33, 41, 13, 10, 45, 50, 50, 22, 24, 0, 6, 2, 27, 18, 6, 13, 5, 28, 8, 12, 43, 14, 23, 8, 35, 34, 47, 38, 13, 15, 23, 34, 14, 33, 40, 28, 1, 42, 8, 25, 47, 18, 5, 38, 26, 10, 5, 17, 26, 8, 22, 7, 29, 48, 8, 32, 40, 10, 47, 38, 48, 14, 4, 37, 21, 17, 40, 39, 48, 42, 20, 27, 18, 22, 24, 0, 5, 29, 39, 16, 45, 29, 19, 19, 28, 37, 23]
[23, 44, 46, 12, 1, 26, 23, 18, 36, 39, 30, 30, 23, 33, 16, 14, 11, 20, 30, 28, 26, 17, 32, 18, 17, 30, 25, 20, 12, 5, 10, 9, 46, 47, 7, 32, 16, 1, 19, 14, 10, 34, 31, 18, 0, 6, 45, 2, 12, 43, 45, 37, 49, 47, 49, 10, 8, 11, 9, 10, 43, 20, 20, 34, 17, 22, 5, 36, 9, 40, 22, 27, 25, 28, 12, 31, 16, 32, 29, 26, 1, 42, 7, 40, 17, 1, 39, 32, 39, 25, 38, 42, 17, 17, 20, 6, 7, 34, 8, 20, 21, 18, 27, 14, 48, 36, 9, 37, 17, 17, 1, 50, 25, 49, 13, 27, 45, 16, 48, 35, 26, 35, 17, 25, 2, 11, 2, 6, 27, 35, 8, 12, 24, 19, 2, 7, 23, 43, 13, 14, 10, 33, 45, 9, 8, 11, 50, 43, 19, 45, 29, 16, 45, 48, 20, 22, 22, 9, 17, 48, 31, 27, 23, 37, 45, 24, 35, 29, 16, 38, 30, 19, 34, 50, 29, 17, 6]
[41, 26, 49, 46, 10, 41, 40, 33, 38, 3, 27, 40, 1, 37, 11, 0, 37, 31, 12, 31, 40, 34, 49, 16, 34, 46, 42, 29, 35, 48, 23, 17, 32, 32, 16, 31, 11, 46, 50, 15, 13, 33, 8, 29, 6, 0, 26, 38, 34, 13, 16, 3, 15, 11, 8, 40, 23, 11, 0, 7, 3, 38, 12, 15, 18, 4, 31, 37, 11, 8, 36, 13, 43, 22, 20, 49, 35, 34, 38, 50, 30, 9, 27, 25, 12, 36, 42, 32, 40, 29, 1, 50, 11, 36, 7, 13, 28, 21, 9, 7, 10, 49, 28, 23, 50, 3, 11, 16, 46, 1, 16, 28, 39, 39, 36, 25, 13, 2, 13, 49, 22, 19, 11, 34, 24, 3, 37, 25, 2, 12, 21, 27, 16, 35, 50, 14, 29, 27, 23, 49, 43, 11, 38, 42, 38, 21, 41, 21, 34, 15, 18, 0, 6, 17, 30, 13, 5, 41, 44, 25, 45, 34, 0, 34, 19, 3, 16, 31, 47, 48, 3, 0, 33, 32, 28, 6, 40]
[47, 22, 6, 29, 31, 22, 43, 11, 6, 10, 37, 4, 43, 26, 17, 36, 48, 47, 16, 28, 12, 41, 24, 13, 9, 10, 11, 22, 41, 25, 1, 47, 38, 26, 21, 20, 50, 11, 26, 36, 22, 33, 7, 1, 45, 26, 0, 18, 33, 50, 31, 2, 35, 50, 13, 15, 29, 19, 8, 1, 34, 28, 47, 11, 42, 8, 19, 48, 19, 39, 21, 27, 45, 26, 14, 50, 37, 33, 43, 34, 30, 39, 15, 11, 17, 31, 19, 25, 17, 7, 44, 17, 9, 45, 46, 44, 17, 48, 47, 4, 33, 48, 8, 30, 33, 18, 33, 31, 10, 8, 12, 10, 31, 31, 21, 2, 37, 29, 8, 23, 44, 15, 27, 41, 50, 23, 47, 19, 39, 19, 47, 14, 34, 24, 40, 37, 19, 47, 50, 32, 46, 21, 0, 28, 14, 24, 18, 20, 25, 6, 33, 29, 19, 33, 45, 21, 42, 30, 49, 9, 13, 14, 33, 42, 47, 10, 28, 8, 28, 12, 12, 17, 17, 11, 49, 8, 0]
[29, 50, 42, 1, 44, 50, 34, 3, 38, 12, 14, 3, 0, 21, 37, 35, 16, 11, 26, 26, 50, 47, 12, 44, 3, 43, 20, 34, 29, 39, 8, 30, 49, 45, 26, 12, 2, 11, 22, 36, 9, 25, 22, 5, 2, 38, 18, 0, 2, 39, 14, 25, 27, 3, 15, 6, 44, 45, 5, 22, 1, 18, 5, 45, 7, 48, 41, 10, 9, 38, 23, 34, 39, 18, 50, 25, 31, 43, 4, 22, 48, 19, 46, 22, 14, 1, 44, 13, 30, 44, 33, 48, 49, 46, 46, 6, 46, 40, 4, 9, 21, 47, 34, 43, 13, 12, 28, 32, 39, 40, 36, 27, 34, 42, 8, 0, 41, 22, 31, 25, 50, 3, 14, 50, 4, 2, 10, 16, 12, 50, 7, 31, 31, 32, 36, 9, 49, 14, 48, 11, 42, 37, 35, 10, 0, 27, 18, 37, 14, 30, 0, 38, 17, 34, 42, 22, 27, 24, 9, 0, 40, 32, 31, 0, 47, 37, 21, 20, 24, 40, 32, 46, 41, 33, 24, 11, 25]
[5, 48, 46, 44, 40, 41, 19, 12, 28, 16, 26, 33, 30, 5, 32, 13, 33, 20, 7, 50, 14, 35, 10, 0, 40, 17, 1, 11, 17, 18, 7, 0, 20, 23, 25, 29, 20, 3, 8, 8, 14, 30, 19, 33, 12, 34, 33, 2, 0, 16, 18, 46, 27, 24, 49, 32, 4, 17, 10, 46, 9, 30, 45, 47, 4, 3, 33, 32, 4, 29, 34, 39, 20, 32, 9, 43, 13, 25, 18, 44, 9, 50, 23, 17, 33, 39, 16, 49, 41, 11, 8, 47, 40, 22, 34, 45, 20, 25, 3, 16, 0, 16, 14, 9, 5, 45, 32, 16, 20, 8, 8, 5, 42, 48, 24, 12, 7, 31, 12, 36, 7, 24, 30, 21, 15, 33, 5, 49, 28, 5, 9, 5, 35, 41, 30, 17, 21, 3, 42, 31, 12, 15, 24, 34, 33, 9, 44, 47, 48, 47, 39, 16, 21, 15, 39, 49, 49, 22, 12, 0, 46, 6, 44, 40, 16, 37, 11, 43, 30, 9, 23, 35, 41, 41, 39, 25, 8]
[35, 4, 30, 47, 18, 37, 36, 23, 21, 15, 5, 3, 25, 22, 10, 12, 6, 31, 31, 2, 31, 21, 5, 7, 35, 36, 29, 10, 12, 31, 42, 40, 17, 47, 44, 1, 22, 46, 41, 38, 7, 4, 25, 7, 43, 13, 50, 39, 16, 0, 20, 2, 17, 13, 39, 34, 28, 36, 27, 2, 14, 28, 35, 2, 28, 45, 14, 7, 1, 14, 12, 0, 29, 31, 14, 44, 10, 27, 33, 29, 7, 30, 40, 3, 48, 3, 42, 15, 5, 36, 24, 48, 34, 13, 3, 23, 37, 50, 48, 25, 14, 24, 38, 23, 42, 40, 32, 2, 11, 36, 12, 49, 13, 3, 27, 41, 16, 0, 11, 8, 35, 28, 7, 21, 16, 40, 30, 26, 48, 41, 8, 0, 40, 6, 30, 36, 49, 20, 20, 50, 13, 25, 45, 6, 33, 34, 46, 9, 23, 48, 14, 32, 13, 41, 30, 31, 22, 12, 45, 18, 41, 47, 18, 45, 22, 29, 48, 19, 24, 15, 10, 49, 14, 13, 34, 33, 49]
[5, 2, 31, 25, 3, 22, 17, 34, 28, 2, 1, 34, 20, 47, 7, 30, 20, 29, 41, 17, 28, 47, 45, 1, 38, 40, 31, 2, 31, 44, 1, 31, 4, 36, 42, 21, 2, 31, 32, 38, 41, 39, 49, 44, 45, 16, 31, 14, 18, 20, 0, 34, 8, 43, 36, 49, 8, 35, 16, 4, 21, 50, 37, 15, 41, 37, 50, 5, 37, 1, 27, 49, 34, 49, 20, 27, 33, 25, 44, 42, 18, 31, 28, 44, 37, 0, 6, 48, 27, 20, 40, 28, 17, 45, 10, 38, 23, 17, 41, 8, 9, 11, 24, 8, 19, 34, 41, 1, 10, 7, 44, 43, 36, 36, 21, 2, 23, 45, 43, 27, 44, 29, 37, 37, 15, 16, 37, 44, 7, 38, 25, 16, 47, 7, 34, 42, 4, 3, 23, 50, 11, 42, 13, 43, 2, 27, 39, 33, 13, 20, 8, 41, 21, 1, 47, 36, 28, 41, 48, 49, 25, 50, 45, 12, 42, 39, 18, 23, 35, 39, 18, 9, 29, 27, 35, 32, 23]
[26, 32, 4, 47, 24, 10, 48, 32, 38, 26, 25, 36, 22, 13, 0, 24, 2, 4, 27, 49, 0, 22, 21, 32, 37, 38, 37, 25, 40, 37, 6, 19, 26, 33, 35, 38, 31, 10, 26, 8, 19, 20, 35, 13, 37, 3, 2, 25, 46, 2, 34, 0, 35, 49, 27, 10, 12, 41, 42, 30, 8, 21, 44, 7, 20, 34, 34, 14, 9, 7, 48, 42, 47, 28, 44, 49, 30, 5, 34, 9, 41, 39, 3, 22, 16, 26, 12, 39, 27, 38, 47, 25, 7, 1, 34, 5, 9, 31, 27, 39, 6, 1, 14, 15, 42, 10, 23, 40, 45, 3, 32, 50, 37, 29, 2, 48, 30, 16, 35, 11, 7, 25, 41, 50, 19, 24, 15, 23, 27, 36, 42, 23, 17, 11, 21, 32, 33, 18, 32, 26, 46, 9, 19, 22, 23, 24, 43, 46, 25, 33, 33, 44, 33, 29, 28, 11, 50, 37, 7, 1, 3, 0, 5, 15, 40, 1, 1, 32, 40, 21, 22, 23, 26, 18, 9, 14, 24]
