N1,N2,...,Nx
[48, 28, 49, 26, 46, 2, 30, 34, 23, 21, 48, 45, 7, 25, 15, 1, 28, 41, 33, 8, 6, 5, 44, 44, 21, 18, 34, 22, 0, 7, 17, 40, 40, 23, 50, 47, 5, 40, 50, 22, 31, 44, 16, 6, 8, 29, 8, 8, 8, 32, 0, 34, 13, 8, 46, 35, 2, 20, 12, 24, 3, 48, 16, 40, 40, 1, 47, 38, 6, 9, 22, 48, 46, 45, 36, 9, 11, 28, 14, 28, 36, 12, 43, 46, 11, 0, 29, 6, 31, 46, 15, 8, 49, 49, 43, 10, 27, 26, 27, 25, 8, 28, 11, 23, 9, 11, 30, 31, 10, 40, 28, 16, 4, 25, 19, 38, 15, 18, 30, 32, 36, 16, 49, 23, 41, 23, 5, 41, 12, 21, 47, 3, 18, 22, 19, 38, 17, 28, 31, 30, 16, 31, 0, 18, 50, 33, 46, 11, 19, 35, 36, 20, 50, 31, 9, 9, 13, 22, 50, 38, 18, 2]
[10, 3, 10, 35, 44, 43, 21, 16, 44, 43, 32, 1, 49, 28, 36, 46, 49, 17, 36, 40, 23, 1, 8, 9, 17, 9, 49, 43, 7, 0, 5, 3, 18, 35, 31, 32, 41, 47, 5, 29, 13, 48, 46, 6, 50, 5, 14, 33, 10, 28, 47, 35, 12, 44, 44, 30, 25, 24, 31, 21, 4, 36, 33, 23, 38, 50, 12, 43, 12, 9, 20, 11, 7, 11, 4, 49, 10, 42, 13, 29, 38, 5, 2, 17, 42, 34, 22, 13, 27, 2, 43, 20, 37, 29, 42, 31, 18, 44, 38, 7, 8, 28, 2, 11, 15, 19, 48, 39, 12, 39, 1, 6, 15, 8, 10, 12, 41, 32, 24, 6, 40, 16, 6, 29, 16, 13, 26, 47, 30, 5, 14, 23, 40, 42, 30, 30, 2, 46, 39, 27, 41, 34, 37, 16, 38, 15, 5, 46, 22, 23, 36, 2, 27, 10, 31, 39, 43, 37, 3, 0, 34, 49]
[38, 20, 27, 13, 1, 35, 40, 21, 10, 5, 41, 45, 44, 28, 29, 31, 11, 18, 28, 0, 26, 30, 28, 43, 22, 2, 18, 36, 17, 5, 0, 26, 29, 11, 38, 35, 29, 10, 9, 37, 21, 7, 30, 24, 41, 14, 35, 38, 11, 2, 5, 7, 11, 18, 40, 24, 25, 4, 45, 19, 2, 19, 47, 25, 1, 41, 4, 28, 31, 35, 20, 47, 23, 13, 7, 24, 35, 2, 33, 20, 7, 21, 15, 0, 49, 35, 39, 47, 29, 12, 41, 0, 16, 35, 44, 35, 50, 39, 47, 16, 16, 45, 8, 5, 42, 26, 39, 50, 48, 44, 20, 17, 22, 24, 5, 32, 2, 26, 32, 20, 26, 14, 10, 23, 19, 36, 10, 11, 35, 3, 36, 18, 23, 2, 37, 48, 39, 39, 36, 3, 32, 41, 0, 38, 29, 36, 43, 39, 42, 27, 34, 18, 5, 1, 31, 39, 42, 2, 2, 7, 21, 30]
[32, 26, 50, 23, 3, 32, 23, 13, 10, 44, 7, 33, 19, 43, 38, 12, 49, 44, 26, 23, 31, 12, 13, 34, 31, 39, 0, 21, 40, 3, 26, 0, 27, 2, 23, 38, 35, 8, 19, 47, 38, 36, 27, 17, 31, 17, 43, 28, 5, 17, 40, 38, 40, 17, 20, 36, 20, 45, 28, 11, 8, 46, 31, 1, 20, 10, 0, 33, 15, 40, 46, 29, 41, 15, 38, 44, 27, 28, 11, 0, 8, 46, 27, 2, 14, 47, 41, 35, 50, 4, 41, 37, 0, 29, 37, 20, 28, 37, 29, 18, 6, 38, 5, 7, 5, 1, 43, 17, 36, 41, 21, 23, 29, 34, 22, 31, 3, 37, 46, 43, 47, 7, 36, 49, 17, 22, 11, 43, 15, 48, 6, 29, 28, 10, 2, 31, 46, 8, 45, 2, 14, 27, 47, 1, 29, 36, 20, 7, 23, 12, 36, 46, 28, 47, 19, 20, 49, 30, 27, 44, 20, 34]
[27, 45, 13, 49, 46, 30, 24, 28, 14, 22, 31, 20, 49, 0, 30, 5, 4, 13, 35, 9, 9, 1, 8, 2, 49, 2, 38, 8, 40, 18, 29, 27, 0, 4, 19, 25, 49, 36, 16, 41, 2, 47, 6, 36, 8, 39, 21, 19, 29, 43, 34, 10, 37, 4, 17, 34, 47, 3, 3, 38, 23, 45, 30, 23, 48, 36, 12, 39, 4, 50, 41, 11, 46, 41, 16, 38, 31, 16, 5, 12, 43, 16, 40, 48, 19, 46, 10, 38, 10, 4, 19, 47, 23, 13, 31, 17, 20, 25, 5, 32, 34, 45, 17, 37, 40, 21, 22, 43, 21, 32, 43, 19, 28, 17, 2, 14, 38, 5, 31, 39, 1, 0, 17, 44, 38, 7, 17, 0, 0, 38, 0, 5, 9, 3, 24, 36, 49, 22, 42, 33, 2, 46, 47, 47, 32, 49, 13, 27, 7, 32, 10, 27, 46, 5, 15, 25, 34, 29, 11, 14, 17, 26]
[37, 34, 38, 2, 47, 30, 33, 43, 50, 5, 3, 32, 49, 22, 41, 43, 49, 35, 2, 11, 32, 16, 8, 36, 31, 26, 30, 31, 23, 35, 11, 2, 4, 0, 25, 16, 13, 4, 22, 19, 5, 23, 13, 23, 23, 39, 18, 11, 18, 34, 41, 2, 12, 32, 14, 45, 38, 29, 29, 17, 1, 42, 18, 11, 5, 33, 9, 21, 47, 39, 0, 46, 40, 20, 16, 34, 22, 8, 44, 8, 16, 38, 0, 26, 5, 49, 7, 25, 44, 11, 2, 36, 38, 12, 2, 9, 22, 26, 29, 25, 0, 21, 31, 32, 19, 31, 29, 7, 32, 46, 20, 22, 38, 3, 1, 14, 11, 48, 29, 18, 41, 20, 50, 0, 11, 33, 17, 20, 43, 19, 42, 47, 20, 3, 21, 45, 6, 29, 42, 31, 4, 19, 6, 44, 41, 21, 27, 48, 28, 40, 4, 8, 9, 21, 44, 30, 10, 32, 7, 15, 33, 33]
[35, 1, 29, 25, 24, 4, 16, 4, 26, 38, 0, 30, 15, 26, 41, 3, 7, 43, 8, 36, 28, 32, 29, 32, 11, 12, 18, 42, 50, 31, 38, 23, 19, 25, 0, 37, 19, 36, 26, 15, 19, 29, 50, 3, 20, 29, 0, 2, 38, 43, 10, 6, 8, 50, 4, 27, 14, 22, 30, 32, 20, 24, 13, 11, 39, 1, 45, 25, 30, 9, 19, 13, 27, 12, 31, 33, 12, 4, 48, 48, 29, 24, 20, 16, 18, 47, 0, 8, 17, 45, 13, 47, 40, 36, 3, 16, 20, 35, 37, 22, 17, 0, 4, 23, 11, 3, 26, 41, 19, 20, 20, 18, 31, 29, 5, 37, 48, 43, 33, 7, 46, 29, 47, 10, 41, 9, 48, 2, 38, 11, 45, 14, 21, 30, 36, 11, 19, 18, 8, 31, 31, 16, 23, 39, 47, 42, 40, 22, 11, 16, 6, 22, 42, 5, 1, 17, 21, 25, 37, 38, 49, 24]
[22, 21, 50, 8, 4, 14, 3, 24, 48, 25, 31, 16, 29, 38, 49, 4, 26, 30, 8, 23, 39, 10, 6, 42, 0, 33, 32, 33, 47, 32, 35, 38, 25, 16, 37, 0, 0, 35, 28, 9, 38, 13, 35, 16, 20, 33, 28, 2, 5, 8, 40, 35, 44, 7, 20, 16, 40, 30, 17, 25, 41, 32, 27, 26, 40, 41, 35, 17, 21, 13, 21, 38, 20, 44, 22, 5, 34, 27, 24, 6, 6, 11, 35, 32, 32, 28, 1, 21, 18, 27, 9, 41, 42, 34, 9, 23, 33, 36, 21, 35, 23, 7, 31, 35, 20, 0, 14, 28, 30, 7, 13, 41, 1, 0, 32, 18, 35, 6, 25, 30, 45, 22, 8, 41, 17, 28, 44, 50, 26, 48, 4, 25, 46, 30, 36, 1, 19, 16, 41, 46, 31, 25, 3, 4, 1, 8, 14, 5, 37, 45, 35, 15, 14, 3, 20, 19, 11, 33, 2, 19, 2, 42]
[25, 43, 7, 24, 14, 26, 49, 9, 16, 1, 34, 40, 5, 49, 7, 37, 19, 41, 11, 13, 48, 11, 37, 44, 6, 45, 46, 24, 5, 41, 29, 35, 49, 13, 19, 0, 0, 28, 42, 19, 18, 11, 47, 2, 10, 45, 0, 22, 31, 3, 48, 22, 7, 5, 21, 17, 30, 29, 16, 13, 11, 23, 42, 33, 49, 5, 11, 14, 41, 5, 49, 11, 28, 38, 44, 37, 20, 5, 38, 47, 35, 17, 0, 2, 23, 9, 11, 13, 44, 0, 28, 39, 49, 0, 21, 15, 15, 20, 35, 7, 3, 16, 11, 19, 48, 49, 24, 12, 24, 6, 40, 13, 46, 26, 13, 9, 28, 41, 38, 18, 13, 11, 19, 24, 25, 27, 20, 11, 41, 31, 19, 24, 16, 21, 11, 25, 30, 33, 22, 20, 42, 5, 28, 7, 41, 21, 2, 3, 39, 26, 35, 30, 34, 21, 22, 11, 34, 35, 46, 37, 48, 7]
[47, 12, 42, 48, 16, 49, 22, 50, 29, 5, 7, 33, 12, 14, 50, 44, 21, 13, 38, 20, 19, 10, 45, 26, 37, 46, 40, 3, 40, 47, 10, 8, 36, 4, 36, 35, 28, 0, 49, 40, 34, 15, 8, 15, 45, 2, 19, 26, 12, 10, 14, 33, 12, 50, 20, 37, 10, 27, 23, 28, 47, 31, 36, 7, 14, 19, 42, 33, 25, 9, 3, 44, 27, 39, 12, 7, 13, 16, 34, 21, 1, 5, 42, 27, 42, 8, 38, 43, 38, 28, 1, 5, 46, 50, 31, 44, 0, 28, 2, 43, 29, 46, 32, 16, 13, 6, 2, 4, 16, 39, 31, 1, 20, 16, 47, 27, 4, 2, 27, 12, 30, 2, 47, 20, 12, 42, 7, 50, 40, 6, 22, 1, 8, 6, 39, 23, 46, 19, 13, 6, 29, 15, 39, 39, 5, 43, 11, 1, 49, 39, 28, 4, 50, 31, 1, 45, 7, 15, 16, 46, 13, 49]
[38, 5, 27, 13, 9, 32, 36, 50, 23, 12, 50, 33, 48, 35, 46, 48, 42, 18, 6, 24, 27, 2, 26, 43, 9, 39, 45, 43, 50, 5, 9, 19, 16, 22, 26, 28, 42, 49, 0, 26, 45, 5, 45, 31, 44, 10, 0, 30, 17, 18, 9, 48, 5, 33, 17, 41, 44, 9, 45, 37, 45, 4, 26, 23, 2, 45, 27, 0, 17, 47, 5, 18, 26, 8, 17, 31, 42, 48, 23, 37, 31, 0, 36, 29, 10, 39, 36, 21, 46, 44, 34, 30, 11, 1, 25, 41, 41, 5, 40, 27, 0, 1, 3, 30, 43, 25, 29, 43, 41, 43, 22, 46, 22, 25, 25, 35, 22, 50, 31, 13, 22, 4, 18, 34, 33, 17, 41, 39, 36, 34, 15, 34, 44, 30, 8, 28, 49, 45, 34, 18, 30, 40, 0, 33, 37, 42, 26, 36, 50, 33, 45, 21, 24, 6, 45, 16, 16, 20, 10, 17, 1, 30]
[36, 12, 0, 36, 18, 48, 9, 31, 47, 18, 12, 18, 13, 4, 15, 13, 1, 1, 7, 24, 35, 25, 37, 42, 9, 12, 13, 19, 22, 29, 37, 47, 41, 19, 15, 9, 19, 40, 26, 0, 12, 48, 45, 16, 42, 44, 17, 10, 10, 34, 18, 42, 16, 45, 44, 33, 22, 29, 8, 36, 38, 6, 41, 10, 14, 6, 4, 4, 43, 14, 1, 19, 33, 2, 17, 15, 25, 14, 10, 21, 46, 36, 11, 13, 38, 35, 7, 50, 17, 44, 12, 38, 3, 7, 40, 31, 44, 32, 30, 18, 22, 30, 37, 40, 10, 10, 29, 40, 29, 42, 37, 42, 22, 41, 12, 0, 17, 46, 4, 16, 50, 0, 39, 32, 10, 44, 32, 9, 3, 3, 22, 50, 28, 19, 13, 32, 4, 18, 46, 15, 14, 45, 35, 49, 24, 8, 18, 17, 22, 4, 44, 44, 24, 36, 25, 46, 11, 11, 27, 32, 23, 6]
[18, 32, 26, 39, 49, 48, 21, 41, 34, 13, 24, 12, 44, 13, 41, 7, 20, 21, 21, 40, 21, 0, 5, 39, 47, 34, 44, 28, 31, 13, 21, 38, 2, 5, 19, 38, 18, 34, 45, 12, 0, 39, 40, 39, 40, 8, 13, 46, 24, 2, 14, 34, 22, 34, 41, 1, 41, 27, 8, 33, 31, 30, 18, 33, 21, 3, 24, 10, 32, 31, 47, 30, 26, 32, 1, 12, 42, 31, 20, 0, 42, 13, 6, 42, 47, 1, 13, 2, 26, 39, 25, 5, 27, 6, 36, 24, 33, 45, 19, 14, 34, 15, 37, 43, 44, 23, 42, 47, 9, 4, 29, 6, 2, 44, 27, 9, 13, 38, 31, 35, 37, 43, 18, 43, 47, 33, 48, 27, 44, 23, 14, 24, 12, 39, 45, 48, 9, 44, 9, 10, 18, 1, 14, 46, 0, 36, 50, 7, 31, 20, 21, 11, 24, 11, 22, 9, 49, 39, 8, 40, 31, 7]
[27, 33, 9, 12, 35, 42, 44, 6, 5, 21, 19, 27, 31, 19, 0, 0, 3, 46, 30, 27, 12, 29, 6, 7, 6, 25, 14, 47, 44, 48, 7, 36, 47, 23, 29, 13, 11, 15, 5, 48, 39, 0, 26, 10, 26, 32, 16, 44, 5, 8, 12, 14, 18, 13, 42, 45, 46, 3, 33, 48, 11, 27, 19, 30, 1, 17, 39, 29, 29, 25, 31, 50, 19, 46, 18, 47, 45, 29, 30, 38, 20, 14, 32, 33, 9, 46, 8, 40, 40, 46, 24, 12, 3, 13, 47, 43, 11, 3, 18, 9, 50, 0, 17, 21, 23, 23, 41, 25, 48, 41, 39, 40, 33, 35, 43, 19, 10, 25, 38, 18, 11, 47, 4, 48, 33, 10, 46, 45, 24, 22, 45, 30, 46, 16, 17, 39, 41, 41, 3, 22, 38, 46, 6, 16, 44, 19, 13, 4, 28, 1, 6, 12, 17, 9, 27, 10, 13, 46, 50, 36, 7, 20]
[45, 10, 17, 1, 31, 19, 39, 22, 13, 11, 10, 4, 32, 45, 14, 30, 7, 47, 18, 17, 25, 5, 39, 4, 23, 5, 30, 19, 16, 46, 30, 27, 6, 13, 50, 35, 47, 8, 45, 45, 40, 26, 0, 35, 36, 3, 50, 46, 39, 21, 39, 28, 19, 12, 41, 27, 49, 1, 2, 47, 39, 48, 20, 18, 21, 9, 5, 22, 12, 48, 41, 16, 45, 48, 12, 42, 32, 47, 15, 30, 35, 30, 48, 19, 29, 16, 31, 17, 30, 35, 37, 5, 33, 48, 20, 2, 33, 15, 42, 41, 23, 28, 35, 11, 25, 31, 30, 47, 28, 39, 8, 15, 18, 30, 21, 8, 50, 50, 40, 16, 7, 11, 21, 4, 34, 30, 11, 12, 27, 5, 41, 14, 31, 12, 26, 23, 39, 36, 10, 7, 6, 21, 13, 41, 18, 12, 23, 20, 46, 42, 8, 46, 19, 40, 17, 27, 41, 23, 16, 49, 14, 32]
[46, 6, 22, 33, 39, 15, 50, 22, 18, 26, 35, 50, 33, 43, 24, 50, 5, 15, 1, 38, 49, 36, 0, 46, 42, 12, 32, 23, 6, 6, 24, 17, 36, 23, 3, 16, 2, 15, 31, 16, 39, 10, 35, 0, 44, 14, 44, 23, 15, 14, 12, 8, 10, 8, 1, 25, 46, 12, 46, 48, 5, 26, 11, 32, 30, 0, 11, 47, 47, 35, 22, 29, 21, 20, 20, 22, 39, 28, 12, 23, 37, 23, 36, 7, 16, 25, 23, 8, 45, 34, 11, 14, 23, 34, 39, 38, 44, 37, 26, 39, 23, 47, 48, 32, 42, 10, 13, 23, 25, 22, 4, 37, 16, 10, 35, 50, 45, 15, 28, 48, 46, 29, 18, 41, 14, 2, 45, 44, 45, 35, 16, 5, 43, 34, 22, 23, 43, 14, 20, 17, 3, 45, 11, 22, 42, 11, 45, 41, 16, 7, 31, 42, 32, 17, 42, 45, 2, 8, 6, 3, 28, 10]
[33, 36, 22, 9, 0, 19, 49, 11, 9, 19, 14, 20, 1, 1, 23, 22, 43, 20, 9, 25, 0, 0, 47, 25, 22, 12, 6, 3, 8, 50, 41, 31, 8, 23, 20, 20, 10, 45, 44, 42, 40, 26, 36, 44, 0, 10, 36, 12, 38, 30, 41, 31, 22, 7, 9, 34, 18, 49, 42, 41, 13, 25, 12, 45, 27, 50, 19, 5, 35, 25, 25, 35, 0, 45, 3, 48, 44, 39, 27, 46, 38, 47, 47, 23, 43, 38, 19, 31, 35, 22, 48, 38, 34, 12, 47, 9, 3, 32, 11, 24, 0, 11, 2, 44, 50, 22, 35, 16, 4, 6, 19, 29, 18, 45, 43, 10, 1, 22, 46, 39, 40, 10, 13, 27, 12, 48, 36, 20, 7, 38, 48, 30, 29, 4, 28, 40, 17, 32, 22, 33, 40, 35, 16, 43, 19, 36, 12, 37, 16, 50, 25, 42, 0, 9, 45, 43, 17, 32, 33, 8, 39, 2]
[15, 11, 32, 26, 49, 44, 26, 19, 27, 21, 38, 5, 33, 16, 46, 14, 47, 2, 38, 38, 20, 8, 28, 21, 17, 44, 6, 1, 29, 5, 14, 17, 39, 39, 29, 33, 45, 2, 10, 44, 8, 32, 3, 14, 10, 0, 5, 44, 49, 46, 25, 30, 18, 13, 5, 15, 38, 40, 37, 43, 38, 46, 49, 44, 5, 40, 7, 25, 13, 10, 42, 36, 8, 29, 4, 37, 36, 7, 15, 23, 11, 15, 41, 22, 43, 8, 17, 6, 43, 16, 0, 11, 32, 15, 29, 48, 16, 37, 22, 17, 17, 41, 24, 37, 28, 18, 19, 3, 26, 9, 46, 44, 23, 37, 19, 47, 35, 14, 27, 35, 19, 37, 23, 29, 18, 17, 13, 3, 3, 16, 42, 0, 31, 29, 46, 0, 34, 49, 25, 16, 16, 48, 38, 36, 7, 7, 0, 34, 3, 29, 23, 18, 15, 14, 25, 5, 19, 11, 14, 26, 24, 36]
[39, 28, 44, 50, 35, 34, 42, 19, 42, 1, 27, 23, 6, 3, 23, 38, 8, 5, 18, 8, 26, 35, 3, 2, 36, 8, 23, 26, 8, 14, 35, 43, 21, 18, 0, 28, 0, 19, 0, 17, 13, 16, 50, 44, 36, 5, 0, 34, 24, 2, 16, 36, 48, 3, 17, 12, 1, 31, 2, 22, 4, 28, 23, 50, 24, 25, 5, 13, 4, 35, 49, 26, 41, 30, 46, 20, 50, 25, 15, 30, 49, 26, 48, 15, 15, 42, 4, 2, 27, 9, 20, 6, 16, 39, 9, 31, 46, 15, 7, 22, 32, 50, 26, 7, 40, 22, 0, 37, 42, 28, 30, 26, 48, 34, 40, 21, 31, 12, 33, 6, 12, 21, 20, 8, 7, 46, 44, 20, 23, 42, 31, 33, 8, 17, 17, 20, 11, 11, 4, 25, 49, 15, 27, 40, 39, 22, 6, 4, 15, 41, 21, 43, 40, 47, 34, 26, 40, 16, 41, 23, 46, 42]
[34, 31, 2, 10, 44, 12, 11, 27, 47, 33, 19, 21, 27, 6, 26, 38, 35, 12, 33, 16, 35, 17, 49, 11, 2, 36, 31, 17, 8, 33, 38, 28, 19, 11, 2, 2, 22, 26, 30, 10, 46, 44, 46, 23, 12, 44, 34, 0, 6, 33, 2, 49, 38, 8, 21, 6, 35, 46, 33, 28, 28, 23, 34, 6, 39, 35, 22, 20, 31, 29, 36, 12, 31, 0, 12, 30, 5, 43, 7, 31, 22, 42, 16, 10, 9, 22, 22, 15, 39, 31, 48, 25, 17, 42, 32, 15, 7, 18, 43, 35, 43, 8, 36, 46, 18, 0, 45, 9, 43, 20, 41, 46, 24, 39, 34, 12, 41, 14, 3, 5, 13, 47, 0, 35, 31, 41, 35, 21, 21, 15, 32, 19, 19, 25, 42, 30, 22, 20, 3, 13, 41, 6, 41, 7, 37, 48, 18, 45, 41, 28, 11, 6, 9, 28, 27, 31, 44, 17, 42, 48, 43, 26]
[32, 34, 3, 31, 10, 8, 31, 1, 31, 49, 0, 29, 29, 19, 36, 36, 49, 16, 26, 1, 16, 41, 46, 22, 25, 31, 23, 24, 8, 10, 11, 5, 29, 18, 38, 5, 31, 12, 17, 10, 24, 5, 39, 15, 38, 49, 24, 6, 0, 32, 26, 18, 46, 47, 41, 23, 8, 23, 26, 49, 38, 2, 46, 1, 40, 19, 6, 46, 27, 38, 28, 28, 15, 48, 50, 4, 38, 22, 47, 12, 9, 44, 42, 23, 13, 23, 24, 47, 28, 21, 28, 19, 13, 43, 3, 11, 45, 21, 37, 24, 30, 45, 7, 39, 37, 37, 47, 28, 48, 43, 37, 15, 37, 50, 18, 20, 1, 41, 34, 17, 39, 43, 41, 15, 22, 16, 44, 21, 7, 38, 30, 42, 42, 37, 19, 18, 40, 45, 40, 12, 49, 45, 11, 36, 36, 39, 3, 28, 19, 30, 15, 32, 27, 2, 9, 42, 15, 33, 7, 7, 37, 22]
[19, 15, 32, 10, 11, 32, 25, 36, 46, 25, 47, 33, 5, 11, 14, 42, 17, 47, 45, 29, 22, 2, 44, 35, 2, 42, 31, 17, 32, 28, 2, 17, 43, 34, 43, 8, 3, 10, 18, 34, 2, 8, 21, 14, 30, 46, 2, 33, 32, 0, 14, 40, 36, 35, 11, 47, 49, 32, 47, 43, 49, 3, 22, 1, 32, 36, 46, 13, 48, 33, 15, 28, 41, 42, 45, 13, 45, 28, 35, 2, 31, 25, 1, 16, 32, 14, 6, 4, 11, 3, 40, 44, 33, 20, 41, 0, 43, 17, 34, 33, 11, 26, 33, 14, 25, 2, 7, 15, 6, 19, 36, 26, 35, 26, 6, 6, 40, 9, 16, 22, 29, 3, 6, 14, 15, 43, 48, 45, 8, 12, 33, 13, 1, 47, 49, 44, 14, 18, 50, 0, 22, 46, 0, 36, 37, 8, 14, 42, 16, 49, 1, 18, 1, 5, 39, 43, 37, 44, 45, 13, 40, 10]
[47, 9, 31, 31, 50, 13, 18, 6, 32, 11, 5, 17, 50, 32, 32, 14, 32, 6, 44, 30, 10, 8, 49, 4, 33, 7, 23, 23, 0, 47, 5, 40, 34, 41, 10, 40, 48, 14, 9, 18, 14, 12, 39, 12, 41, 25, 16, 2, 26, 14, 0, 13, 30, 14, 36, 28, 38, 13, 40, 18, 20, 0, 7, 47, 0, 50, 32, 16, 31, 47, 12, 17, 14, 38, 42, 20, 30, 49, 24, 4, 5, 37, 31, 11, 21, 18, 21, 17, 46, 30, 22, 21, 37, 31, 4, 14, 2, 32, 5, 16, 41, 33, 50, 26, 19, 27, 50, 14, 25, 4, 46, 15, 22, 45, 23, 0, 8, 17, 41, 7, 8, 32, 6, 26, 42, 18, 43, 5, 28, 31, 38, 39, 21, 39, 24, 49, 39, 4, 6, 17, 33, 42, 14, 5, 31, 31, 4, 0, 19, 7, 26, 5, 38, 41, 15, 13, 3, 45, 47, 46, 35, 12]
[37, 25, 45, 2, 0, 21, 15, 46, 3, 7, 25, 3, 39, 45, 7, 6, 14, 43, 6, 41, 42, 12, 33, 30, 42, 26, 25, 0, 34, 35, 7, 38, 10, 2, 6, 35, 22, 33, 48, 42, 34, 14, 28, 8, 31, 30, 36, 49, 18, 40, 13, 0, 37, 19, 42, 13, 40, 31, 31, 20, 45, 27, 44, 2, 19, 7, 45, 44, 37, 10, 0, 47, 17, 19, 46, 38, 27, 44, 8, 10, 8, 47, 12, 45, 17, 34, 31, 48, 14, 37, 19, 45, 6, 39, 0, 15, 0, 30, 35, 20, 30, 9, 50, 46, 49, 39, 48, 37, 11, 3, 14, 10, 15, 13, 43, 22, 25, 41, 49, 46, 31, 42, 31, 22, 42, 21, 6, 5, 25, 23, 3, 10, 23, 29, 31, 6, 18, 13, 31, 18, 45, 33, 7, 19, 46, 8, 2, 28, 36, 18, 35, 5, 32, 33, 50, 36, 13, 9, 6, 30, 33, 2]
[20, 5, 47, 35, 42, 21, 18, 24, 42, 11, 49, 15, 34, 20, 38, 29, 4, 15, 2, 26, 7, 11, 19, 48, 1, 36, 47, 42, 13, 12, 11, 40, 37, 12, 8, 44, 7, 12, 5, 16, 22, 18, 19, 10, 22, 18, 48, 38, 46, 36, 30, 37, 0, 44, 10, 18, 29, 3, 17, 18, 15, 7, 9, 12, 40, 11, 38, 26, 14, 39, 9, 36, 2, 7, 17, 7, 26, 16, 14, 16, 49, 49, 2, 41, 13, 23, 13, 26, 5, 10, 8, 3, 38, 50, 2, 10, 34, 21, 11, 31, 49, 46, 43, 24, 30, 36, 18, 20, 46, 9, 6, 20, 25, 8, 48, 22, 6, 1, 9, 9, 15, 16, 11, 21, 6, 6, 44, 3, 31, 34, 41, 22, 15, 1, 44, 35, 31, 20, 25, 37, 32, 4, 48, 47, 21, 44, 21, 7, 47, 4, 47, 25, 14, 31, 22, 22, 48, 20, 35, 27, 12, 28]
[2, 11, 30, 44, 14, 32, 7, 40, 30, 9, 50, 4, 18, 16, 28, 30, 41, 0, 3, 23, 18, 15, 4, 37, 17, 25, 17, 25, 8, 44, 18, 17, 4, 32, 50, 7, 5, 50, 33, 45, 34, 13, 12, 8, 7, 13, 3, 8, 47, 35, 14, 19, 44, 0, 27, 39, 41, 24, 41, 43, 41, 48, 10, 11, 14, 7, 0, 23, 26, 1, 27, 18, 22, 2, 36, 29, 37, 41, 6, 44, 23, 50, 36, 23, 49, 3, 36, 24, 29, 22, 34, 8, 33, 34, 34, 34, 35, 46, 10, 39, 28, 32, 33, 27, 20, 19, 24, 21, 43, 35, 47, 9, 47, 3, 1, 14, 32, 14, 1, 5, 47, 47, 48, 42, 17, 31, 9, 38, 20, 42, 47, 31, 22, 38, 47, 38, 9, 33, 17, 38, 32, 44, 17, 43, 19, 45, 7, 22, 44, 13, 28, 21, 13, 42, 29, 29, 31, 46, 33, 41, 35, 36]
[36, 47, 48, 46, 35, 39, 7, 1, 40, 19, 14, 45, 29, 13, 39, 36, 2, 1, 2, 27, 37, 2, 38, 32, 43, 22, 11, 25, 46, 44, 40, 20, 17, 14, 4, 20, 21, 20, 17, 44, 41, 42, 41, 1, 9, 5, 17, 21, 41, 11, 36, 42, 10, 27, 0, 49, 34, 42, 10, 45, 13, 18, 26, 24, 39, 16, 43, 5, 16, 28, 19, 32, 43, 49, 45, 22, 24, 30, 10, 44, 2, 35, 43, 35, 42, 18, 43, 43, 44, 34, 13, 13, 7, 39, 9, 5, 40, 1, 37, 17, 11, 24, 36, 32, 39, 6, 9, 5, 43, 15, 35, 17, 35, 4, 19, 0, 5, 48, 16, 31, 27, 35, 17, 33, 44, 19, 36, 27, 20, 0, 28, 39, 11, 26, 11, 28, 48, 47, 39, 44, 5, 15, 0, 4, 44, 17, 27, 6, 16, 7, 19, 10, 16, 17, 20, 13, 29, 23, 6, 31, 33, 28]
[23, 43, 15, 41, 41, 6, 18, 6, 0, 45, 34, 30, 38, 44, 4, 37, 9, 27, 4, 17, 37, 5, 41, 22, 18, 2, 38, 43, 35, 30, 24, 36, 34, 45, 27, 16, 17, 37, 41, 33, 1, 45, 27, 25, 34, 15, 12, 6, 23, 47, 28, 13, 18, 39, 49, 0, 6, 37, 40, 12, 49, 9, 29, 48, 14, 5, 0, 34, 36, 16, 2, 9, 24, 7, 12, 1, 23, 13, 9, 48, 37, 8, 1, 3, 8, 42, 30, 5, 36, 30, 3, 6, 25, 24, 27, 29, 25, 14, 25, 27, 21, 3, 49, 24, 43, 15, 49, 40, 36, 2, 35, 15, 13, 4, 13, 33, 2, 16, 9, 26, 41, 13, 9, 35, 38, 27, 14, 14, 15, 35, 24, 25, 14, 21, 7, 32, 48, 21, 2, 44, 8, 21, 4, 25, 17, 37, 38, 26, 39, 17, 29, 7, 25, 32, 2, 14, 32, 12, 23, 30, 21, 0]
